year,month,rank_ME,rank_EMq_1,nstocks,ret_vw
1987,6,2,5,133,0.7296
1987,6,3,1,80,4.8353
1987,6,3,2,93,4.3716
1987,6,3,3,97,6.5695
1987,6,3,4,122,4.3502
1987,6,3,5,121,2.7145
1987,7,1,1,401,3.2068
1987,7,1,2,197,4.8811
1987,7,1,3,197,1.7729
1987,7,1,4,213,2.8218
1987,7,1,5,445,2.6525
1987,7,2,1,98,2.5024
1987,7,2,2,75,4.5051
1987,7,2,3,91,3.5258
1987,7,2,4,79,5.3224
1987,7,2,5,135,2.5744
1987,7,3,1,77,4.9919
1987,7,3,2,95,2.5529
1987,7,3,3,101,4.0622
1987,7,3,4,113,4.7110
1987,7,3,5,109,8.2602
1987,8,1,1,350,3.4347
1987,8,1,2,227,2.6077
1987,8,1,3,186,3.5595
1987,8,1,4,220,2.4611
1987,8,1,5,511,-0.1015
1987,8,2,1,75,3.9527
1987,8,2,2,77,5.0922
1987,8,2,3,93,2.4897
1987,8,2,4,92,3.3333
1987,8,2,5,153,3.2459
1987,8,3,1,85,3.4241
1987,8,3,2,85,3.5080
1987,8,3,3,91,5.2712
1987,8,3,4,109,2.5677
1987,8,3,5,97,4.3638
1987,9,1,1,361,-0.4052
1987,9,1,2,230,-0.7945
1987,9,1,3,195,-1.9220
1987,9,1,4,222,-1.5531
1987,9,1,5,509,-1.3359
1987,9,2,1,67,-2.1325
1987,9,2,2,69,-0.4414
1987,9,2,3,86,-2.6550
1987,9,2,4,96,-2.1710
1987,9,2,5,150,-2.9731
1987,9,3,1,86,-2.7591
1987,9,3,2,82,-1.7160
1987,9,3,3,92,-1.3180
1987,9,3,4,116,-1.1055
1987,9,3,5,97,-2.1993
1987,10,1,1,360,-25.1525
1987,10,1,2,235,-30.3892
1987,10,1,3,218,-30.5752
1987,10,1,4,216,-30.8845
1987,10,1,5,529,-31.7478
1987,10,2,1,69,-20.1560
1987,10,2,2,73,-28.0542
1987,10,2,3,101,-28.9351
1987,10,2,4,76,-30.2158
1987,10,2,5,145,-32.7823
1987,10,3,1,82,-16.2133
1987,10,3,2,82,-19.1192
1987,10,3,3,89,-19.9881
1987,10,3,4,117,-24.0655
1987,10,3,5,93,-26.1230
1987,11,1,1,481,-4.6757
1987,11,1,2,241,-4.3316
1987,11,1,3,185,-7.8134
1987,11,1,4,222,-6.1941
1987,11,1,5,473,-7.9489
1987,11,2,1,102,-4.6303
1987,11,2,2,87,-2.3888
1987,11,2,3,88,-3.4920
1987,11,2,4,88,-7.1764
1987,11,2,5,154,-5.7879
1987,11,3,1,71,-7.7443
1987,11,3,2,101,-7.5583
1987,11,3,3,114,-6.6262
1987,11,3,4,118,-8.2202
1987,11,3,5,85,-7.5032
1987,12,1,1,476,9.7432
1987,12,1,2,250,8.6887
1987,12,1,3,170,5.7925
1987,12,1,4,220,4.8850
1987,12,1,5,481,3.7528
1987,12,2,1,102,12.5784
1987,12,2,2,91,12.3096
1987,12,2,3,86,10.0625
1987,12,2,4,97,9.5585
1987,12,2,5,145,10.1621
1987,12,3,1,75,9.9091
1987,12,3,2,95,7.2125
1987,12,3,3,108,7.3966
1987,12,3,4,126,6.8126
1987,12,3,5,89,6.9953
1988,1,1,1,534,6.3461
1988,1,1,2,223,5.3176
1988,1,1,3,183,6.2545
1988,1,1,4,202,5.9161
1988,1,1,5,453,6.0303
1988,1,2,1,103,3.1871
1988,1,2,2,82,4.2300
1988,1,2,3,78,2.6951
1988,1,2,4,96,0.6799
1988,1,2,5,156,0.4825
1988,1,3,1,75,8.1090
1988,1,3,2,96,4.8197
1988,1,3,3,113,3.8187
1988,1,3,4,118,3.4580
1988,1,3,5,97,0.7119
1988,2,1,1,462,12.3197
1988,2,1,2,255,8.4299
1988,2,1,3,219,7.8439
1988,2,1,4,215,6.5001
1988,2,1,5,476,7.3149
1988,2,2,1,96,14.8108
1988,2,2,2,95,9.5712
1988,2,2,3,94,9.2827
1988,2,2,4,88,11.2252
1988,2,2,5,132,7.9364
1988,2,3,1,77,4.0520
1988,2,3,2,101,3.0345
1988,2,3,3,88,6.3797
1988,2,3,4,118,5.6899
1988,2,3,5,90,6.9516
1988,3,1,1,446,7.4700
1988,3,1,2,254,5.6604
1988,3,1,3,235,4.4872
1988,3,1,4,195,6.5686
1988,3,1,5,484,5.4830
1988,3,2,1,84,3.9764
1988,3,2,2,99,5.9765
1988,3,2,3,80,5.1492
1988,3,2,4,89,2.9519
1988,3,2,5,141,3.5561
1988,3,3,1,85,-0.7240
1988,3,3,2,94,-2.0768
1988,3,3,3,101,-2.6606
1988,3,3,4,101,-3.0709
1988,3,3,5,98,-1.9976
1988,4,1,1,412,3.2438
1988,4,1,2,275,0.6769
1988,4,1,3,199,2.0370
1988,4,1,4,233,2.2512
1988,4,1,5,480,1.3266
1988,4,2,1,67,1.5445
1988,4,2,2,94,1.0704
1988,4,2,3,82,1.8965
1988,4,2,4,97,1.1709
1988,4,2,5,148,2.8640
1988,4,3,1,90,2.2146
1988,4,3,2,98,2.2640
1988,4,3,3,98,1.6678
1988,4,3,4,100,-0.3564
1988,4,3,5,90,0.2777
1988,5,1,1,460,-0.6826
1988,5,1,2,273,-2.3621
1988,5,1,3,179,-2.1478
1988,5,1,4,209,-1.7324
1988,5,1,5,480,-2.3856
1988,5,2,1,96,0.3883
1988,5,2,2,98,-0.2806
1988,5,2,3,95,-1.6484
1988,5,2,4,91,-0.7707
1988,5,2,5,148,-1.5508
1988,5,3,1,89,-0.1299
1988,5,3,2,122,0.1143
1988,5,3,3,105,0.4512
1988,5,3,4,106,0.3939
1988,5,3,5,97,0.6634
1988,6,1,1,455,7.3812
1988,6,1,2,266,8.3502
1988,6,1,3,194,8.3737
1988,6,1,4,213,5.2986
1988,6,1,5,468,5.6511
1988,6,2,1,100,5.7214
1988,6,2,2,101,8.4534
1988,6,2,3,93,7.8837
1988,6,2,4,105,7.8749
1988,6,2,5,143,8.1210
1988,6,3,1,92,4.8347
1988,6,3,2,117,4.6908
1988,6,3,3,106,5.0087
1988,6,3,4,109,3.9773
1988,6,3,5,91,3.2162
1988,7,1,1,442,1.5981
1988,7,1,2,243,-0.4251
1988,7,1,3,227,-0.4749
1988,7,1,4,214,0.1746
1988,7,1,5,442,-1.8510
1988,7,2,1,99,0.5055
1988,7,2,2,93,-0.1390
1988,7,2,3,90,-1.8646
1988,7,2,4,101,-1.9454
1988,7,2,5,140,-2.2918
1988,7,3,1,89,0.1480
1988,7,3,2,111,-0.6526
1988,7,3,3,123,-2.1038
1988,7,3,4,105,0.6631
1988,7,3,5,99,-2.7895
1988,8,1,1,357,-0.7912
1988,8,1,2,255,-0.3564
1988,8,1,3,224,-5.3469
1988,8,1,4,255,-1.9332
1988,8,1,5,507,-2.7884
1988,8,2,1,85,-2.1983
1988,8,2,2,85,-2.3988
1988,8,2,3,90,-3.0464
1988,8,2,4,123,-4.2323
1988,8,2,5,147,-2.9370
1988,8,3,1,102,-2.8925
1988,8,3,2,115,-2.8568
1988,8,3,3,105,-2.2689
1988,8,3,4,109,-3.9951
1988,8,3,5,75,-4.7971
1988,9,1,1,360,2.7219
1988,9,1,2,267,4.8023
1988,9,1,3,232,3.3651
1988,9,1,4,227,0.6998
1988,9,1,5,513,2.1459
1988,9,2,1,86,0.6769
1988,9,2,2,85,4.0204
1988,9,2,3,92,4.4275
1988,9,2,4,121,3.8180
1988,9,2,5,142,3.2839
1988,9,3,1,99,2.6458
1988,9,3,2,117,2.7127
1988,9,3,3,101,4.8214
1988,9,3,4,111,5.5214
1988,9,3,5,76,2.9346
1988,10,1,1,372,0.9565
1988,10,1,2,253,-1.0631
1988,10,1,3,242,-0.8070
1988,10,1,4,215,-2.9773
1988,10,1,5,540,-3.1709
1988,10,2,1,85,-0.2888
1988,10,2,2,90,-0.8423
1988,10,2,3,94,-1.7545
1988,10,2,4,107,-0.7592
1988,10,2,5,143,-1.8200
1988,10,3,1,103,1.5130
1988,10,3,2,106,1.6082
1988,10,3,3,102,3.1408
1988,10,3,4,111,3.9025
1988,10,3,5,77,-0.3707
1988,11,1,1,451,-2.0450
1988,11,1,2,322,-3.2965
1988,11,1,3,209,-3.8307
1988,11,1,4,200,-2.8445
1988,11,1,5,505,-4.5767
1988,11,2,1,102,-3.3383
1988,11,2,2,100,-3.8869
1988,11,2,3,93,-2.3203
1988,11,2,4,96,-2.9984
1988,11,2,5,148,-2.5952
1988,11,3,1,104,-1.0570
1988,11,3,2,110,-1.8708
1988,11,3,3,112,-1.8566
1988,11,3,4,98,-1.7794
1988,11,3,5,90,-0.6504
1988,12,1,1,445,5.1710
1988,12,1,2,355,4.9005
1988,12,1,3,214,4.3253
1988,12,1,4,190,4.0884
1988,12,1,5,496,3.7911
1988,12,2,1,95,7.9942
1988,12,2,2,95,5.6634
1988,12,2,3,101,2.7393
1988,12,2,4,91,4.5414
1988,12,2,5,138,4.3578
1988,12,3,1,102,3.4261
1988,12,3,2,109,1.8731
1988,12,3,3,107,1.9077
1988,12,3,4,106,3.3988
1988,12,3,5,84,0.4977
1989,1,1,1,464,5.3893
1989,1,1,2,302,3.8294
1989,1,1,3,200,4.1060
1989,1,1,4,209,3.7595
1989,1,1,5,492,4.7861
1989,1,2,1,87,7.2842
1989,1,2,2,102,5.7297
1989,1,2,3,96,2.6184
1989,1,2,4,89,6.9216
1989,1,2,5,143,2.6036
1989,1,3,1,106,8.1965
1989,1,3,2,107,6.7049
1989,1,3,3,109,5.1630
1989,1,3,4,106,5.6948
1989,1,3,5,82,5.8403
1989,2,1,1,384,1.7277
1989,2,1,2,274,1.5623
1989,2,1,3,250,0.1063
1989,2,1,4,239,-0.9811
1989,2,1,5,537,-0.0491
1989,2,2,1,75,0.5090
1989,2,2,2,98,2.0837
1989,2,2,3,107,0.7328
1989,2,2,4,113,-0.2148
1989,2,2,5,122,1.3283
1989,2,3,1,104,-1.9692
1989,2,3,2,102,-2.5094
1989,2,3,3,98,-3.0946
1989,2,3,4,110,-2.7035
1989,2,3,5,83,0.3164
1989,3,1,1,378,4.5510
1989,3,1,2,277,3.7239
1989,3,1,3,237,2.1141
1989,3,1,4,250,3.6348
1989,3,1,5,541,3.1973
1989,3,2,1,74,2.5421
1989,3,2,2,98,1.3186
1989,3,2,3,94,2.9063
1989,3,2,4,123,1.5392
1989,3,2,5,126,1.9770
1989,3,3,1,107,2.5167
1989,3,3,2,106,3.2554
1989,3,3,3,93,-1.6637
1989,3,3,4,104,3.0427
1989,3,3,5,83,1.5280
1989,4,1,1,393,3.9056
1989,4,1,2,292,2.8684
1989,4,1,3,228,3.5301
1989,4,1,4,255,3.3436
1989,4,1,5,514,3.0046
1989,4,2,1,77,5.7578
1989,4,2,2,101,4.9175
1989,4,2,3,100,6.1345
1989,4,2,4,122,4.0102
1989,4,2,5,121,7.3995
1989,4,3,1,107,4.8330
1989,4,3,2,103,5.2074
1989,4,3,3,97,5.2769
1989,4,3,4,98,5.2015
1989,4,3,5,88,7.2619
1989,5,1,1,447,4.6280
1989,5,1,2,292,4.0904
1989,5,1,3,191,3.8490
1989,5,1,4,246,3.6135
1989,5,1,5,497,4.2787
1989,5,2,1,99,4.5090
1989,5,2,2,102,5.7434
1989,5,2,3,110,4.2424
1989,5,2,4,115,4.6210
1989,5,2,5,127,4.9155
1989,5,3,1,105,1.3748
1989,5,3,2,96,3.6054
1989,5,3,3,116,4.6899
1989,5,3,4,114,5.7934
1989,5,3,5,116,4.8747
1989,6,1,1,436,0.1470
1989,6,1,2,285,-0.8002
1989,6,1,3,189,-1.5298
1989,6,1,4,244,-2.4883
1989,6,1,5,491,-3.0212
1989,6,2,1,92,-3.1822
1989,6,2,2,107,-2.3937
1989,6,2,3,116,-1.6117
1989,6,2,4,108,-2.4779
1989,6,2,5,131,-3.7021
1989,6,3,1,103,-2.1383
1989,6,3,2,108,-0.2666
1989,6,3,3,107,-0.1445
1989,6,3,4,111,0.0552
1989,6,3,5,119,-0.6426
1989,7,1,1,424,3.7905
1989,7,1,2,265,2.7672
1989,7,1,3,230,3.5014
1989,7,1,4,246,3.4813
1989,7,1,5,480,3.4352
1989,7,2,1,99,3.9247
1989,7,2,2,103,3.3964
1989,7,2,3,102,3.6653
1989,7,2,4,112,5.7428
1989,7,2,5,117,4.6133
1989,7,3,1,98,6.4699
1989,7,3,2,107,7.3588
1989,7,3,3,113,8.0037
1989,7,3,4,113,7.5118
1989,7,3,5,106,10.7144
1989,8,1,1,388,1.3618
1989,8,1,2,239,2.9645
1989,8,1,3,245,0.8446
1989,8,1,4,282,2.2176
1989,8,1,5,489,1.5199
1989,8,2,1,97,4.2752
1989,8,2,2,92,3.7024
1989,8,2,3,94,2.1359
1989,8,2,4,115,1.5803
1989,8,2,5,128,2.9380
1989,8,3,1,83,7.9169
1989,8,3,2,100,1.5566
1989,8,3,3,110,2.6303
1989,8,3,4,101,-0.4527
1989,8,3,5,102,1.0896
1989,9,1,1,401,-0.6887
1989,9,1,2,258,1.2824
1989,9,1,3,222,-0.5476
1989,9,1,4,272,-0.3478
1989,9,1,5,477,0.3981
1989,9,2,1,98,1.6072
1989,9,2,2,88,-0.1746
1989,9,2,3,88,-1.0264
1989,9,2,4,113,0.1868
1989,9,2,5,138,3.4291
1989,9,3,1,79,-0.5205
1989,9,3,2,103,0.3595
1989,9,3,3,107,-0.1997
1989,9,3,4,101,-0.9264
1989,9,3,5,100,0.9917
1989,10,1,1,426,-4.6214
1989,10,1,2,211,-6.6683
1989,10,1,3,245,-5.0011
1989,10,1,4,256,-5.0896
1989,10,1,5,483,-5.8069
1989,10,2,1,91,-4.3411
1989,10,2,2,87,-4.7449
1989,10,2,3,91,-6.4719
1989,10,2,4,113,-6.3301
1989,10,2,5,146,-6.3031
1989,10,3,1,86,-2.2975
1989,10,3,2,101,-1.5041
1989,10,3,3,99,-3.5276
1989,10,3,4,104,-1.2955
1989,10,3,5,108,-1.5670
1989,11,1,1,458,-0.7507
1989,11,1,2,303,0.7990
1989,11,1,3,188,-0.3849
1989,11,1,4,242,-0.8913
1989,11,1,5,452,-0.3213
1989,11,2,1,101,0.5347
1989,11,2,2,112,0.6441
1989,11,2,3,84,1.0498
1989,11,2,4,107,0.9486
1989,11,2,5,139,1.2938
1989,11,3,1,90,0.8552
1989,11,3,2,86,2.5066
1989,11,3,3,118,1.9313
1989,11,3,4,113,3.8889
1989,11,3,5,96,3.7301
1989,12,1,1,469,0.8708
1989,12,1,2,311,-0.8942
1989,12,1,3,216,-0.7145
1989,12,1,4,235,0.2790
1989,12,1,5,414,-1.4639
1989,12,2,1,104,-0.4691
1989,12,2,2,110,1.7065
1989,12,2,3,84,1.4002
1989,12,2,4,113,4.7885
1989,12,2,5,131,1.9676
1989,12,3,1,87,3.3716
1989,12,3,2,97,4.8616
1989,12,3,3,110,2.2620
1989,12,3,4,121,2.4557
1989,12,3,5,86,2.3451
1990,1,1,1,471,-6.9138
1990,1,1,2,305,-8.1791
1990,1,1,3,208,-7.6522
1990,1,1,4,248,-8.5500
1990,1,1,5,389,-6.8656
1990,1,2,1,110,-7.4826
1990,1,2,2,107,-9.1569
1990,1,2,3,82,-8.6206
1990,1,2,4,105,-9.7243
1990,1,2,5,143,-10.6364
1990,1,3,1,83,-4.6543
1990,1,3,2,92,-6.6897
1990,1,3,3,117,-8.1242
1990,1,3,4,123,-6.3064
1990,1,3,5,91,-7.3167
1990,2,1,1,428,3.9704
1990,2,1,2,239,1.1951
1990,2,1,3,239,1.9001
1990,2,1,4,259,3.2905
1990,2,1,5,440,1.7004
1990,2,2,1,109,5.3044
1990,2,2,2,90,2.3226
1990,2,2,3,106,2.3733
1990,2,2,4,103,4.4605
1990,2,2,5,123,1.7024
1990,2,3,1,78,1.7792
1990,2,3,2,109,1.1624
1990,2,3,3,106,2.0950
1990,2,3,4,111,0.4596
1990,2,3,5,96,2.5478
1990,3,1,1,448,5.1997
1990,3,1,2,217,4.5162
1990,3,1,3,225,3.9259
1990,3,1,4,259,2.8638
1990,3,1,5,440,4.4315
1990,3,2,1,105,5.4517
1990,3,2,2,90,7.3807
1990,3,2,3,98,4.2933
1990,3,2,4,112,5.3020
1990,3,2,5,130,3.3503
1990,3,3,1,80,2.9821
1990,3,3,2,104,2.0169
1990,3,3,3,110,3.3814
1990,3,3,4,104,3.1835
1990,3,3,5,102,3.1882
1990,4,1,1,434,-3.3595
1990,4,1,2,246,-1.3157
1990,4,1,3,221,-1.9437
1990,4,1,4,230,-0.3752
1990,4,1,5,440,-2.4209
1990,4,2,1,97,-3.4938
1990,4,2,2,102,-2.4117
1990,4,2,3,84,-4.0043
1990,4,2,4,109,-4.0835
1990,4,2,5,150,-3.9134
1990,4,3,1,85,-3.9838
1990,4,3,2,108,-3.1467
1990,4,3,3,106,-1.7384
1990,4,3,4,102,-1.4168
1990,4,3,5,103,-1.0389
1990,5,1,1,483,5.4228
1990,5,1,2,233,8.3673
1990,5,1,3,197,5.0145
1990,5,1,4,194,5.4409
1990,5,1,5,447,5.5702
1990,5,2,1,135,8.8784
1990,5,2,2,100,8.2560
1990,5,2,3,106,8.9714
1990,5,2,4,110,8.8278
1990,5,2,5,146,10.5263
1990,5,3,1,82,9.0514
1990,5,3,2,114,7.3137
1990,5,3,3,110,7.8780
1990,5,3,4,115,8.4854
1990,5,3,5,118,12.9331
1990,6,1,1,489,2.0686
1990,6,1,2,225,3.1863
1990,6,1,3,221,0.0782
1990,6,1,4,178,1.2888
1990,6,1,5,430,3.7605
1990,6,2,1,128,0.5223
1990,6,2,2,115,0.8862
1990,6,2,3,95,0.2610
1990,6,2,4,112,0.4545
1990,6,2,5,153,0.5077
1990,6,3,1,84,-2.4592
1990,6,3,2,108,-2.3729
1990,6,3,3,118,-0.6816
1990,6,3,4,113,0.3060
1990,6,3,5,118,1.4748
1990,7,1,1,475,-4.5383
1990,7,1,2,222,-3.2833
1990,7,1,3,204,-3.0211
1990,7,1,4,192,-3.8454
1990,7,1,5,446,-4.9829
1990,7,2,1,110,-3.6762
1990,7,2,2,110,-2.3273
1990,7,2,3,99,-4.5375
1990,7,2,4,104,-2.6401
1990,7,2,5,158,-3.5055
1990,7,3,1,94,-0.9527
1990,7,3,2,112,0.1664
1990,7,3,3,109,-1.8310
1990,7,3,4,111,-0.3061
1990,7,3,5,118,0.9761
1990,8,1,1,458,-11.6083
1990,8,1,2,211,-12.1294
1990,8,1,3,190,-14.6365
1990,8,1,4,183,-14.7745
1990,8,1,5,444,-13.6901
1990,8,2,1,122,-12.3186
1990,8,2,2,97,-14.2020
1990,8,2,3,94,-12.3689
1990,8,2,4,110,-11.5089
1990,8,2,5,157,-13.4211
1990,8,3,1,84,-9.3994
1990,8,3,2,113,-7.4282
1990,8,3,3,101,-8.5578
1990,8,3,4,116,-9.4879
1990,8,3,5,115,-8.2302
1990,9,1,1,477,-8.0395
1990,9,1,2,198,-7.2105
1990,9,1,3,201,-10.9793
1990,9,1,4,190,-8.4556
1990,9,1,5,432,-10.1911
1990,9,2,1,127,-8.0793
1990,9,2,2,97,-8.4600
1990,9,2,3,89,-8.8192
1990,9,2,4,100,-9.8847
1990,9,2,5,148,-8.0050
1990,9,3,1,83,-4.5175
1990,9,3,2,106,0.5029
1990,9,3,3,103,-5.4278
1990,9,3,4,116,-4.5417
1990,9,3,5,119,-6.0961
1990,10,1,1,472,-5.4896
1990,10,1,2,248,-4.3205
1990,10,1,3,183,-8.6251
1990,10,1,4,202,-7.1198
1990,10,1,5,402,-7.5154
1990,10,2,1,131,-2.9358
1990,10,2,2,98,-4.7667
1990,10,2,3,91,-7.6867
1990,10,2,4,103,-4.5296
1990,10,2,5,134,-8.7587
1990,10,3,1,82,-0.7336
1990,10,3,2,107,-0.0462
1990,10,3,3,108,0.1515
1990,10,3,4,119,0.7952
1990,10,3,5,113,0.8425
1990,11,1,1,522,5.7459
1990,11,1,2,281,6.0620
1990,11,1,3,210,7.3758
1990,11,1,4,195,3.5113
1990,11,1,5,356,3.8106
1990,11,2,1,146,10.0756
1990,11,2,2,117,8.9695
1990,11,2,3,86,5.4243
1990,11,2,4,96,7.8736
1990,11,2,5,137,7.9933
1990,11,3,1,74,9.6594
1990,11,3,2,93,6.7454
1990,11,3,3,124,5.0307
1990,11,3,4,132,5.8696
1990,11,3,5,110,6.2420
1990,12,1,1,568,3.7071
1990,12,1,2,261,1.8140
1990,12,1,3,204,3.9357
1990,12,1,4,195,1.1080
1990,12,1,5,349,-3.0354
1990,12,2,1,139,7.8677
1990,12,2,2,119,5.4029
1990,12,2,3,81,5.6735
1990,12,2,4,107,4.8563
1990,12,2,5,137,2.4148
1990,12,3,1,71,7.3484
1990,12,3,2,102,2.9970
1990,12,3,3,123,2.6242
1990,12,3,4,119,3.0780
1990,12,3,5,114,1.5225
1991,1,1,1,574,11.7284
1991,1,1,2,255,9.5760
1991,1,1,3,183,8.6728
1991,1,1,4,176,8.3495
1991,1,1,5,361,8.7806
1991,1,2,1,154,13.4161
1991,1,2,2,105,9.6512
1991,1,2,3,94,6.3863
1991,1,2,4,108,10.5598
1991,1,2,5,145,4.1234
1991,1,3,1,73,11.9042
1991,1,3,2,100,3.1566
1991,1,3,3,124,3.1401
1991,1,3,4,120,4.5104
1991,1,3,5,113,3.4013
1991,2,1,1,567,11.9230
1991,2,1,2,206,13.6094
1991,2,1,3,197,11.3620
1991,2,1,4,198,12.3590
1991,2,1,5,397,13.5297
1991,2,2,1,115,12.7759
1991,2,2,2,99,12.2814
1991,2,2,3,89,11.1933
1991,2,2,4,107,8.3257
1991,2,2,5,161,8.7310
1991,2,3,1,76,5.0451
1991,2,3,2,106,5.1922
1991,2,3,3,112,6.0362
1991,2,3,4,126,8.7837
1991,2,3,5,111,7.9716
1991,3,1,1,509,9.8546
1991,3,1,2,230,6.4005
1991,3,1,3,223,8.5767
1991,3,1,4,199,7.2779
1991,3,1,5,387,8.6132
1991,3,2,1,93,4.6938
1991,3,2,2,103,5.8827
1991,3,2,3,104,5.6730
1991,3,2,4,103,6.5087
1991,3,2,5,162,5.3769
1991,3,3,1,83,1.4182
1991,3,3,2,104,1.2626
1991,3,3,3,113,1.5217
1991,3,3,4,121,3.2144
1991,3,3,5,115,3.9220
1991,4,1,1,466,1.4507
1991,4,1,2,244,-0.0682
1991,4,1,3,232,2.0106
1991,4,1,4,203,1.3337
1991,4,1,5,392,1.0751
1991,4,2,1,92,0.6972
1991,4,2,2,88,0.8928
1991,4,2,3,111,-0.0174
1991,4,2,4,97,0.1336
1991,4,2,5,177,0.8255
1991,4,3,1,87,1.0112
1991,4,3,2,106,0.2247
1991,4,3,3,109,0.2459
1991,4,3,4,119,-0.4010
1991,4,3,5,114,0.0125
1991,5,1,1,480,2.1674
1991,5,1,2,229,3.3980
1991,5,1,3,223,4.5339
1991,5,1,4,170,6.9498
1991,5,1,5,420,3.8751
1991,5,2,1,120,3.0530
1991,5,2,2,97,5.0646
1991,5,2,3,100,6.9330
1991,5,2,4,86,3.4621
1991,5,2,5,174,3.9112
1991,5,3,1,76,1.0936
1991,5,3,2,115,3.3756
1991,5,3,3,127,3.7718
1991,5,3,4,119,4.8403
1991,5,3,5,136,5.2177
1991,6,1,1,481,-3.9289
1991,6,1,2,218,-5.2788
1991,6,1,3,203,-3.4970
1991,6,1,4,177,-4.3928
1991,6,1,5,432,-3.9147
1991,6,2,1,135,-4.3844
1991,6,2,2,97,-4.5661
1991,6,2,3,91,-3.5031
1991,6,2,4,97,-4.2031
1991,6,2,5,169,-7.2829
1991,6,3,1,74,-5.4765
1991,6,3,2,113,-3.2251
1991,6,3,3,122,-4.6544
1991,6,3,4,123,-4.5783
1991,6,3,5,136,-4.2283
1991,7,1,1,477,3.3293
1991,7,1,2,238,2.8163
1991,7,1,3,171,3.2216
1991,7,1,4,182,2.0336
1991,7,1,5,456,2.7973
1991,7,2,1,122,3.6519
1991,7,2,2,106,4.4169
1991,7,2,3,82,2.0382
1991,7,2,4,100,4.3316
1991,7,2,5,152,5.2810
1991,7,3,1,80,4.6931
1991,7,3,2,103,3.0591
1991,7,3,3,131,4.1165
1991,7,3,4,119,3.3270
1991,7,3,5,134,6.3723
1991,8,1,1,454,3.0778
1991,8,1,2,193,1.8212
1991,8,1,3,183,3.7614
1991,8,1,4,176,2.7541
1991,8,1,5,444,1.7502
1991,8,2,1,120,3.1765
1991,8,2,2,86,3.5021
1991,8,2,3,97,2.9040
1991,8,2,4,99,4.8571
1991,8,2,5,161,4.8058
1991,8,3,1,84,0.6731
1991,8,3,2,104,2.0961
1991,8,3,3,112,3.0870
1991,8,3,4,120,2.7142
1991,8,3,5,118,4.5548
1991,9,1,1,450,-0.7971
1991,9,1,2,198,0.0573
1991,9,1,3,199,1.8262
1991,9,1,4,156,1.1951
1991,9,1,5,436,1.8935
1991,9,2,1,115,2.5366
1991,9,2,2,85,-1.4546
1991,9,2,3,103,0.0953
1991,9,2,4,93,-3.5413
1991,9,2,5,174,-1.0751
1991,9,3,1,82,0.1370
1991,9,3,2,112,-1.6619
1991,9,3,3,106,1.0609
1991,9,3,4,118,-2.1989
1991,9,3,5,122,-3.3035
1991,10,1,1,470,3.3300
1991,10,1,2,207,-1.3130
1991,10,1,3,169,2.3851
1991,10,1,4,184,2.1229
1991,10,1,5,425,3.1884
1991,10,2,1,115,1.8058
1991,10,2,2,95,1.4436
1991,10,2,3,90,0.0587
1991,10,2,4,91,0.0376
1991,10,2,5,161,2.5816
1991,10,3,1,86,2.5010
1991,10,3,2,107,1.8786
1991,10,3,3,102,-0.3593
1991,10,3,4,132,0.7650
1991,10,3,5,118,2.5005
1991,11,1,1,588,-2.8422
1991,11,1,2,219,-2.5646
1991,11,1,3,152,-1.0128
1991,11,1,4,192,-5.1973
1991,11,1,5,401,-3.7077
1991,11,2,1,133,-3.6732
1991,11,2,2,100,-7.2456
1991,11,2,3,75,-4.2196
1991,11,2,4,106,-4.9284
1991,11,2,5,187,-5.9501
1991,11,3,1,79,-3.8269
1991,11,3,2,112,-4.9415
1991,11,3,3,130,-3.7804
1991,11,3,4,126,-3.0811
1991,11,3,5,109,-1.2085
1991,12,1,1,576,3.7574
1991,12,1,2,210,3.9275
1991,12,1,3,155,6.5888
1991,12,1,4,196,6.2925
1991,12,1,5,400,5.9336
1991,12,2,1,137,9.8777
1991,12,2,2,110,8.4744
1991,12,2,3,82,6.4895
1991,12,2,4,104,6.3831
1991,12,2,5,170,10.3244
1991,12,3,1,79,9.5525
1991,12,3,2,111,9.3828
1991,12,3,3,124,9.4725
1991,12,3,4,128,11.4268
1991,12,3,5,117,15.1245
1992,1,1,1,611,11.6983
1992,1,1,2,201,12.5539
1992,1,1,3,165,11.3588
1992,1,1,4,177,12.4161
1992,1,1,5,385,11.7673
1992,1,2,1,130,9.5621
1992,1,2,2,112,6.9375
1992,1,2,3,88,6.8515
1992,1,2,4,101,6.1425
1992,1,2,5,173,4.2810
1992,1,3,1,74,0.6472
1992,1,3,2,105,-1.8129
1992,1,3,3,129,-1.2427
1992,1,3,4,132,-0.3809
1992,1,3,5,127,-3.9800
1992,2,1,1,486,7.5350
1992,2,1,2,233,3.6409
1992,2,1,3,184,4.8863
1992,2,1,4,201,7.0495
1992,2,1,5,434,0.9714
1992,2,2,1,94,3.5694
1992,2,2,2,104,4.1315
1992,2,2,3,99,2.5032
1992,2,2,4,108,1.7292
1992,2,2,5,206,1.6743
1992,2,3,1,93,-0.6654
1992,2,3,2,101,-0.0048
1992,2,3,3,109,1.8926
1992,2,3,4,126,1.1182
1992,2,3,5,134,0.7489
1992,3,1,1,452,-1.8403
1992,3,1,2,257,-0.2487
1992,3,1,3,191,-2.2572
1992,3,1,4,186,-2.9488
1992,3,1,5,473,-4.0756
1992,3,2,1,96,-2.4513
1992,3,2,2,103,-2.6882
