year,month,rank_ME,rank_EBP,nstocks,ret_vw
1994,11,3,2,183,-4.2904
1994,11,3,3,138,-4.6304
1994,11,3,4,126,-2.8352
1994,11,3,5,63,-4.7927
1994,12,1,1,897,-2.6385
1994,12,1,2,401,0.3982
1994,12,1,3,365,-0.2745
1994,12,1,4,329,-0.6807
1994,12,1,5,795,-0.6915
1994,12,2,1,307,1.1801
1994,12,2,2,165,2.1199
1994,12,2,3,162,3.0341
1994,12,2,4,120,3.0120
1994,12,2,5,89,0.8736
1994,12,3,1,266,1.1962
1994,12,3,2,182,0.7350
1994,12,3,3,138,2.1190
1994,12,3,4,126,2.4884
1994,12,3,5,63,1.1814
1995,1,1,1,890,1.5774
1995,1,1,2,399,2.0922
1995,1,1,3,363,2.2953
1995,1,1,4,321,1.7144
1995,1,1,5,787,1.0909
1995,1,2,1,307,-2.6785
1995,1,2,2,163,-1.0644
1995,1,2,3,160,-2.3532
1995,1,2,4,119,-1.7865
1995,1,2,5,89,-0.5539
1995,1,3,1,265,2.2285
1995,1,3,2,181,2.3448
1995,1,3,3,138,0.5580
1995,1,3,4,126,2.8803
1995,1,3,5,62,1.4036
1995,2,1,1,887,3.0338
1995,2,1,2,399,1.8319
1995,2,1,3,360,2.9174
1995,2,1,4,320,1.4545
1995,2,1,5,783,2.6826
1995,2,2,1,305,4.3468
1995,2,2,2,162,3.4342
1995,2,2,3,160,3.0614
1995,2,2,4,118,3.1375
1995,2,2,5,87,5.5499
1995,2,3,1,264,3.7903
1995,2,3,2,181,4.1736
1995,2,3,3,137,3.8337
1995,2,3,4,126,3.2450
1995,2,3,5,62,4.2650
1995,3,1,1,881,1.3225
1995,3,1,2,393,3.2201
1995,3,1,3,357,0.5211
1995,3,1,4,317,0.8275
1995,3,1,5,781,0.6829
1995,3,2,1,303,3.5099
1995,3,2,2,162,2.7826
1995,3,2,3,160,3.4573
1995,3,2,4,118,1.5070
1995,3,2,5,87,2.2685
1995,3,3,1,263,3.0801
1995,3,3,2,180,3.0046
1995,3,3,3,136,3.7262
1995,3,3,4,126,1.6670
1995,3,3,5,62,1.9085
1995,4,1,1,875,2.2010
1995,4,1,2,389,3.1051
1995,4,1,3,354,2.7830
1995,4,1,4,315,2.9015
1995,4,1,5,774,4.8128
1995,4,2,1,303,1.0385
1995,4,2,2,162,2.5620
1995,4,2,3,160,3.8683
1995,4,2,4,118,2.4855
1995,4,2,5,85,0.8963
1995,4,3,1,263,2.6357
1995,4,3,2,178,2.4423
1995,4,3,3,135,2.1432
1995,4,3,4,125,3.6237
1995,4,3,5,62,3.2016
1995,5,1,1,867,1.4254
1995,5,1,2,386,2.7948
1995,5,1,3,353,0.4883
1995,5,1,4,310,1.7113
1995,5,1,5,771,3.3341
1995,5,2,1,303,-0.2828
1995,5,2,2,162,0.7077
1995,5,2,3,160,1.8502
1995,5,2,4,117,0.8259
1995,5,2,5,84,1.4229
1995,5,3,1,263,3.1748
1995,5,3,2,177,3.0856
1995,5,3,3,134,3.1996
1995,5,3,4,125,3.0811
1995,5,3,5,62,4.5895
1995,6,1,1,854,9.3714
1995,6,1,2,386,6.7247
1995,6,1,3,352,5.0996
1995,6,1,4,307,6.5960
1995,6,1,5,760,5.9768
1995,6,2,1,303,8.4448
1995,6,2,2,160,4.1611
1995,6,2,3,160,4.7880
1995,6,2,4,117,1.6207
1995,6,2,5,84,2.6790
1995,6,3,1,262,4.7703
1995,6,3,2,176,3.0737
1995,6,3,3,133,0.7952
1995,6,3,4,124,0.9269
1995,6,3,5,61,2.4142
1995,7,1,1,770,8.8037
1995,7,1,2,399,4.2894
1995,7,1,3,397,4.8045
1995,7,1,4,427,4.0568
1995,7,1,5,903,5.3790
1995,7,2,1,362,9.0240
1995,7,2,2,176,4.9548
1995,7,2,3,174,3.8355
1995,7,2,4,144,5.5031
1995,7,2,5,109,3.1576
1995,7,3,1,320,4.6088
1995,7,3,2,196,2.5897
1995,7,3,3,150,4.8961
1995,7,3,4,132,3.2480
1995,7,3,5,70,1.5150
1995,8,1,1,760,5.4233
1995,8,1,2,395,2.7490
1995,8,1,3,394,3.5427
1995,8,1,4,423,3.6264
1995,8,1,5,897,2.7687
1995,8,2,1,362,1.0923
1995,8,2,2,173,0.4922
1995,8,2,3,172,-0.4044
1995,8,2,4,143,2.7339
1995,8,2,5,108,1.4939
1995,8,3,1,317,-0.6559
1995,8,3,2,196,0.5766
1995,8,3,3,150,0.2466
1995,8,3,4,132,-0.3213
1995,8,3,5,68,0.9213
1995,9,1,1,755,3.7332
1995,9,1,2,391,2.5851
1995,9,1,3,394,1.7061
1995,9,1,4,418,0.3625
1995,9,1,5,886,1.9597
1995,9,2,1,361,2.8002
1995,9,2,2,172,0.7343
1995,9,2,3,172,1.7988
1995,9,2,4,141,-0.4171
1995,9,2,5,108,0.7973
1995,9,3,1,316,3.7785
1995,9,3,2,196,4.6435
1995,9,3,3,150,2.2475
1995,9,3,4,131,3.0400
1995,9,3,5,68,4.8224
1995,10,1,1,751,-5.5826
1995,10,1,2,389,-7.1608
1995,10,1,3,393,-5.6091
1995,10,1,4,415,-5.2415
1995,10,1,5,877,-4.6933
1995,10,2,1,359,-6.4139
1995,10,2,2,171,-6.6168
1995,10,2,3,172,-6.3370
1995,10,2,4,141,-6.5388
1995,10,2,5,108,-5.3352
1995,10,3,1,315,0.6220
1995,10,3,2,195,-0.0786
1995,10,3,3,149,-0.6970
1995,10,3,4,130,-2.3856
1995,10,3,5,68,-2.9568
1995,11,1,1,748,1.5602
1995,11,1,2,384,2.1263
1995,11,1,3,388,1.4626
1995,11,1,4,412,0.3993
1995,11,1,5,869,1.6011
1995,11,2,1,357,5.1044
1995,11,2,2,171,3.9492
1995,11,2,3,171,4.6213
1995,11,2,4,140,4.2790
1995,11,2,5,107,5.8438
1995,11,3,1,314,4.1282
1995,11,3,2,194,3.9574
1995,11,3,3,149,4.6420
1995,11,3,4,130,4.9299
1995,11,3,5,68,1.1712
1995,12,1,1,742,3.3860
1995,12,1,2,382,1.5937
1995,12,1,3,383,0.9727
1995,12,1,4,408,0.0443
1995,12,1,5,859,0.4465
1995,12,2,1,356,1.9264
1995,12,2,2,169,1.1659
1995,12,2,3,171,0.5467
1995,12,2,4,140,4.1241
1995,12,2,5,106,3.4890
1995,12,3,1,312,-1.0965
1995,12,3,2,193,2.7826
1995,12,3,3,149,3.6737
1995,12,3,4,130,2.6370
1995,12,3,5,68,3.1066
1996,1,1,1,737,0.7557
1996,1,1,2,382,0.7808
1996,1,1,3,380,0.9793
1996,1,1,4,404,1.4227
1996,1,1,5,850,0.8871
1996,1,2,1,355,-1.1717
1996,1,2,2,169,-0.1975
1996,1,2,3,171,1.7730
1996,1,2,4,140,-2.0433
1996,1,2,5,106,2.1997
1996,1,3,1,311,2.2330
1996,1,3,2,192,3.1051
1996,1,3,3,149,4.0613
1996,1,3,4,130,1.1957
1996,1,3,5,68,2.1711
1996,2,1,1,734,3.9806
1996,2,1,2,377,1.9791
1996,2,1,3,376,3.3186
1996,2,1,4,402,2.7467
1996,2,1,5,846,4.2597
1996,2,2,1,351,5.6650
1996,2,2,2,168,3.3427
1996,2,2,3,171,2.8607
1996,2,2,4,139,2.5385
1996,2,2,5,104,1.7872
1996,2,3,1,310,1.8369
1996,2,3,2,192,1.6422
1996,2,3,3,149,0.8926
1996,2,3,4,130,-0.1058
1996,2,3,5,67,-0.0911
1996,3,1,1,732,2.2648
1996,3,1,2,377,3.8935
1996,3,1,3,373,4.3270
1996,3,1,4,397,4.7219
1996,3,1,5,837,3.2996
1996,3,2,1,349,0.2937
1996,3,2,2,166,3.1543
1996,3,2,3,171,3.3712
1996,3,2,4,139,3.9057
1996,3,2,5,104,4.0593
1996,3,3,1,308,-0.2729
1996,3,3,2,192,0.7285
1996,3,3,3,149,2.0702
1996,3,3,4,129,3.3815
1996,3,3,5,67,1.7551
1996,4,1,1,731,9.0267
1996,4,1,2,374,8.2557
1996,4,1,3,367,10.1427
1996,4,1,4,397,7.4396
1996,4,1,5,832,8.6260
1996,4,2,1,347,9.6515
1996,4,2,2,166,4.6198
1996,4,2,3,169,4.8588
1996,4,2,4,139,4.7589
1996,4,2,5,104,7.3660
1996,4,3,1,307,3.5556
1996,4,3,2,191,1.7173
1996,4,3,3,149,1.9256
1996,4,3,4,126,0.9128
1996,4,3,5,67,-0.2062
1996,5,1,1,726,9.1384
1996,5,1,2,374,8.7616
1996,5,1,3,365,7.6375
1996,5,1,4,393,8.5417
1996,5,1,5,828,7.0354
1996,5,2,1,348,4.9320
1996,5,2,2,166,6.6482
1996,5,2,3,169,3.9920
1996,5,2,4,137,6.5571
1996,5,2,5,104,6.8419
1996,5,3,1,306,4.1144
1996,5,3,2,191,1.9312
1996,5,3,3,148,1.1640
1996,5,3,4,126,1.7574
1996,5,3,5,67,1.6251
1996,6,1,1,720,-8.5972
1996,6,1,2,372,-5.4563
1996,6,1,3,362,-4.9471
1996,6,1,4,391,-3.2526
1996,6,1,5,819,-4.2329
1996,6,2,1,344,-6.8038
1996,6,2,2,165,-4.0412
1996,6,2,3,168,-3.6570
1996,6,2,4,135,-0.0153
1996,6,2,5,104,-5.2821
1996,6,3,1,305,-0.4882
1996,6,3,2,191,0.3871
1996,6,3,3,148,-0.3093
1996,6,3,4,126,0.0095
1996,6,3,5,67,-1.3257
1996,7,1,1,840,-14.2931
1996,7,1,2,346,-9.9546
1996,7,1,3,387,-8.4158
1996,7,1,4,393,-5.2843
1996,7,1,5,966,-7.1078
1996,7,2,1,443,-14.7047
1996,7,2,2,169,-9.2782
1996,7,2,3,180,-6.6396
1996,7,2,4,155,-6.8283
1996,7,2,5,123,-6.4582
1996,7,3,1,355,-5.4613
1996,7,3,2,204,-5.4502
1996,7,3,3,161,-4.8164
1996,7,3,4,139,-6.2763
1996,7,3,5,58,-5.8383
1996,8,1,1,839,4.4875
1996,8,1,2,345,4.3790
1996,8,1,3,384,4.9553
1996,8,1,4,389,4.1914
1996,8,1,5,959,3.6368
1996,8,2,1,442,7.5034
1996,8,2,2,169,6.8194
1996,8,2,3,177,4.1366
1996,8,2,4,153,4.7621
1996,8,2,5,121,4.4146
1996,8,3,1,352,2.0049
1996,8,3,2,203,2.4227
1996,8,3,3,160,3.5474
1996,8,3,4,139,3.5116
1996,8,3,5,58,2.8063
1996,9,1,1,834,3.2463
1996,9,1,2,342,1.1554
1996,9,1,3,380,1.1130
1996,9,1,4,381,4.2160
1996,9,1,5,948,2.0984
1996,9,2,1,439,6.7791
1996,9,2,2,169,1.6453
1996,9,2,3,176,2.9851
1996,9,2,4,153,2.7131
1996,9,2,5,121,2.0576
1996,9,3,1,350,7.4936
1996,9,3,2,202,3.8138
1996,9,3,3,160,4.9966
1996,9,3,4,139,0.9960
1996,9,3,5,58,1.2520
1996,10,1,1,832,-6.4639
1996,10,1,2,341,-3.3453
1996,10,1,3,375,-1.1703
1996,10,1,4,379,0.5618
1996,10,1,5,937,-0.0964
1996,10,2,1,437,-5.9225
1996,10,2,2,168,0.1196
1996,10,2,3,176,-1.1363
1996,10,2,4,152,0.7385
1996,10,2,5,121,0.3522
1996,10,3,1,350,-0.0618
1996,10,3,2,199,1.6463
1996,10,3,3,159,2.7406
1996,10,3,4,139,2.7654
1996,10,3,5,58,1.9394
1996,11,1,1,830,0.2236
1996,11,1,2,341,1.2886
1996,11,1,3,371,3.4450
1996,11,1,4,376,2.6719
1996,11,1,5,929,3.9284
1996,11,2,1,435,3.2302
1996,11,2,2,167,4.3220
1996,11,2,3,176,3.2115
1996,11,2,4,151,2.3093
1996,11,2,5,121,3.0537
1996,11,3,1,348,7.5842
1996,11,3,2,199,5.7375
1996,11,3,3,159,6.9410
1996,11,3,4,139,5.2113
1996,11,3,5,58,5.1299
1996,12,1,1,825,-0.9786
1996,12,1,2,339,1.9185
1996,12,1,3,368,1.0114
1996,12,1,4,373,2.0612
1996,12,1,5,921,1.8670
1996,12,2,1,432,1.4869
1996,12,2,2,166,1.4437
1996,12,2,3,175,2.5688
1996,12,2,4,151,1.1432
1996,12,2,5,121,1.9074
1996,12,3,1,348,-2.0835
1996,12,3,2,198,-0.2866
1996,12,3,3,159,-2.5060
1996,12,3,4,139,-0.3246
1996,12,3,5,58,-0.0290
1997,1,1,1,820,7.7055
1997,1,1,2,336,6.0881
1997,1,1,3,365,5.3987
1997,1,1,4,366,5.1448
1997,1,1,5,910,4.1410
1997,1,2,1,431,4.3129
1997,1,2,2,163,2.8319
1997,1,2,3,175,1.2792
1997,1,2,4,150,1.9753
1997,1,2,5,121,1.9135
1997,1,3,1,346,6.7592
1997,1,3,2,197,4.7538
1997,1,3,3,158,3.4482
1997,1,3,4,138,1.8622
1997,1,3,5,57,2.0550
1997,2,1,1,817,-5.8136
1997,2,1,2,330,-4.1043
1997,2,1,3,361,-4.6776
1997,2,1,4,360,-1.6897
1997,2,1,5,903,-1.1584
1997,2,2,1,430,-7.7685
1997,2,2,2,163,-3.1958
1997,2,2,3,175,-1.2976
1997,2,2,4,150,-0.8549
1997,2,2,5,120,-0.1340
1997,2,3,1,343,-0.6327
1997,2,3,2,196,0.5864
1997,2,3,3,157,-1.5127
1997,2,3,4,138,0.3538
1997,2,3,5,57,1.3602
1997,3,1,1,810,-10.0253
1997,3,1,2,328,-6.6484
1997,3,1,3,358,-2.7691
1997,3,1,4,357,-2.3052
1997,3,1,5,895,-2.1595
1997,3,2,1,426,-9.5901
1997,3,2,2,161,-3.7852
1997,3,2,3,175,-1.1073
1997,3,2,4,148,-2.3712
1997,3,2,5,119,-1.1032
1997,3,3,1,343,-6.0907
1997,3,3,2,196,-1.0950
1997,3,3,3,157,-1.4653
1997,3,3,4,138,-2.8503
1997,3,3,5,57,-3.3094
1997,4,1,1,805,-4.2015
1997,4,1,2,325,-3.6213
1997,4,1,3,355,-4.6852
1997,4,1,4,355,-2.5680
1997,4,1,5,884,-3.0273
1997,4,2,1,423,-3.2099
1997,4,2,2,161,1.1827
1997,4,2,3,174,1.9810
1997,4,2,4,147,1.1889
1997,4,2,5,119,1.1923
1997,4,3,1,342,6.0876
1997,4,3,2,196,2.6873
1997,4,3,3,157,4.6840
1997,4,3,4,138,0.5698
1997,4,3,5,57,2.9898
1997,5,1,1,801,13.6404
1997,5,1,2,322,9.8791
1997,5,1,3,353,10.8011
1997,5,1,4,352,9.0471
1997,5,1,5,880,8.8196
1997,5,2,1,421,17.8211
1997,5,2,2,158,11.4361
1997,5,2,3,173,10.4575
1997,5,2,4,147,9.3233
1997,5,2,5,119,10.2064
1997,5,3,1,342,7.5770
1997,5,3,2,195,5.4432
1997,5,3,3,156,7.5737
1997,5,3,4,138,5.0830
1997,5,3,5,57,7.9243
1997,6,1,1,797,4.1700
1997,6,1,2,320,4.7158
1997,6,1,3,351,5.5405
1997,6,1,4,350,7.2106
1997,6,1,5,873,6.9202
1997,6,2,1,417,1.7924
1997,6,2,2,157,5.3611
1997,6,2,3,173,5.8784
1997,6,2,4,147,4.6426
1997,6,2,5,118,5.0460
1997,6,3,1,342,3.4291
1997,6,3,2,193,4.8376
1997,6,3,3,155,5.2642
1997,6,3,4,138,2.3986
1997,6,3,5,57,2.1890
1997,7,1,1,1020,4.1158
1997,7,1,2,394,5.4005
1997,7,1,3,444,6.2380
1997,7,1,4,464,4.9224
1997,7,1,5,967,6.6800
1997,7,2,1,372,6.0844
1997,7,2,2,188,5.0331
1997,7,2,3,190,5.6979
1997,7,2,4,159,4.3164
1997,7,2,5,123,5.3202
1997,7,3,1,353,8.2392
1997,7,3,2,224,6.5842
1997,7,3,3,170,7.2325
1997,7,3,4,150,6.4084
1997,7,3,5,76,5.9043
1997,8,1,1,1011,4.9365
1997,8,1,2,391,5.6604
1997,8,1,3,441,4.2784
1997,8,1,4,460,3.9207
1997,8,1,5,951,5.6009
1997,8,2,1,370,4.3425
1997,8,2,2,188,2.8941
1997,8,2,3,189,3.8523
1997,8,2,4,158,3.1109
1997,8,2,5,122,2.4853
1997,8,3,1,350,-5.5194
1997,8,3,2,223,-2.7247
1997,8,3,3,169,-3.9732
1997,8,3,4,150,-2.2401
1997,8,3,5,76,-0.8991
1997,9,1,1,1005,9.4666
1997,9,1,2,389,9.5512
1997,9,1,3,439,7.5467
1997,9,1,4,456,8.4015
1997,9,1,5,943,8.1436
1997,9,2,1,362,8.9807
1997,9,2,2,186,6.4620
1997,9,2,3,186,5.6612
1997,9,2,4,154,8.8178
1997,9,2,5,120,6.6658
1997,9,3,1,350,4.3159
1997,9,3,2,221,5.1009
1997,9,3,3,167,5.7225
1997,9,3,4,147,5.3427
1997,9,3,5,75,5.8562
1997,10,1,1,997,-5.0732
1997,10,1,2,384,-4.5036
1997,10,1,3,436,-4.4333
1997,10,1,4,451,-2.8932
1997,10,1,5,933,-1.7337
1997,10,2,1,362,-7.4263
1997,10,2,2,185,-4.8483
1997,10,2,3,184,-4.3783
1997,10,2,4,154,-3.7332
1997,10,2,5,117,-3.3020
1997,10,3,1,348,-3.7027
1997,10,3,2,219,-3.2118
1997,10,3,3,166,-5.3317
1997,10,3,4,146,-1.7199
1997,10,3,5,75,-2.9565
1997,11,1,1,992,-4.4041
1997,11,1,2,380,-3.3711
1997,11,1,3,428,-2.4756
1997,11,1,4,445,-0.9033
1997,11,1,5,923,-1.7396
1997,11,2,1,361,-3.1375
1997,11,2,2,185,-1.8673
1997,11,2,3,181,-1.8208
1997,11,2,4,152,0.5146
1997,11,2,5,115,0.7427
1997,11,3,1,347,3.6096
1997,11,3,2,218,4.6692
1997,11,3,3,164,4.4194
1997,11,3,4,146,4.0943
1997,11,3,5,74,4.2535
1997,12,1,1,984,-7.0017
1997,12,1,2,378,-3.5126
1997,12,1,3,424,-3.1607
1997,12,1,4,442,-0.6450
1997,12,1,5,916,-0.7167
1997,12,2,1,360,-0.9821
1997,12,2,2,183,-1.8827
1997,12,2,3,178,-0.7867
1997,12,2,4,152,2.6103
1997,12,2,5,113,2.5289
1997,12,3,1,347,0.3594
1997,12,3,2,215,0.9327
1997,12,3,3,164,0.8268
1997,12,3,4,146,3.7125
1997,12,3,5,73,4.9575
1998,1,1,1,975,0.0577
1998,1,1,2,372,-1.1411
1998,1,1,3,420,-0.1264
1998,1,1,4,437,-1.0317
1998,1,1,5,896,-0.3845
1998,1,2,1,356,-0.8180
1998,1,2,2,176,-2.6713
1998,1,2,3,175,-1.1631
1998,1,2,4,151,-1.2501
1998,1,2,5,113,0.9603
1998,1,3,1,347,3.2125
1998,1,3,2,215,-0.1599
1998,1,3,3,164,0.3556
1998,1,3,4,145,-0.4582
1998,1,3,5,72,1.1271
1998,2,1,1,965,6.8462
1998,2,1,2,370,5.3870
1998,2,1,3,416,5.3583
1998,2,1,4,434,5.3074
1998,2,1,5,877,7.8510
1998,2,2,1,353,9.0976
1998,2,2,2,174,9.7958
1998,2,2,3,175,8.5829
1998,2,2,4,150,6.3596
1998,2,2,5,110,7.6065
1998,2,3,1,346,8.1859
1998,2,3,2,214,5.9064
1998,2,3,3,163,5.9708
1998,2,3,4,143,6.3345
1998,2,3,5,72,6.0495
1998,3,1,1,956,4.5003
1998,3,1,2,364,5.2280
1998,3,1,3,411,4.8867
1998,3,1,4,426,5.3296
1998,3,1,5,872,5.1621
1998,3,2,1,350,3.9073
1998,3,2,2,174,4.5110
1998,3,2,3,175,3.8301
1998,3,2,4,149,3.9470
1998,3,2,5,110,5.1915
1998,3,3,1,346,3.1152
1998,3,3,2,214,5.8736
1998,3,3,3,163,7.4930
1998,3,3,4,141,4.7508
1998,3,3,5,72,9.8818
1998,4,1,1,943,2.8793
1998,4,1,2,360,1.6898
1998,4,1,3,408,3.1207
1998,4,1,4,424,2.2096
1998,4,1,5,852,1.2362
1998,4,2,1,348,-0.4441
1998,4,2,2,174,1.2924
1998,4,2,3,172,0.4634
1998,4,2,4,148,1.0768
1998,4,2,5,110,1.7484
1998,4,3,1,344,1.6264
1998,4,3,2,213,0.7175
1998,4,3,3,162,-0.5938
1998,4,3,4,141,0.5441
1998,4,3,5,71,1.1460
1998,5,1,1,940,-7.2001
1998,5,1,2,356,-5.4972
1998,5,1,3,401,-4.2509
1998,5,1,4,417,-3.3940
1998,5,1,5,838,-2.5810
1998,5,2,1,344,-8.1882
1998,5,2,2,174,-6.6374
1998,5,2,3,172,-4.8673
1998,5,2,4,148,-4.3584
1998,5,2,5,108,-3.5095
1998,5,3,1,343,-2.9854
1998,5,3,2,212,-1.9261
1998,5,3,3,161,-1.6092
1998,5,3,4,141,-1.5424
1998,5,3,5,70,0.7999
1998,6,1,1,926,-0.6610
1998,6,1,2,356,-1.2309
1998,6,1,3,396,-0.7700
1998,6,1,4,414,-0.8236
1998,6,1,5,828,-0.7713
1998,6,2,1,342,2.1348
1998,6,2,2,173,-0.6260
1998,6,2,3,171,-1.1408
1998,6,2,4,148,-0.0110
1998,6,2,5,108,1.9352
1998,6,3,1,341,6.5861
1998,6,3,2,212,0.4968
1998,6,3,3,158,2.6701
1998,6,3,4,140,1.1722
1998,6,3,5,70,3.7973
1998,7,1,1,863,-7.0417
1998,7,1,2,439,-9.1757
1998,7,1,3,402,-8.5992
1998,7,1,4,458,-6.9288
1998,7,1,5,1022,-6.0428
1998,7,2,1,337,-8.1943
1998,7,2,2,198,-7.4635
1998,7,2,3,185,-8.9132
1998,7,2,4,165,-9.1336
1998,7,2,5,128,-7.8019
1998,7,3,1,383,-1.2588
1998,7,3,2,206,-1.5488
1998,7,3,3,178,-2.6564
1998,7,3,4,153,-5.4826
1998,7,3,5,70,-1.7326
1998,8,1,1,856,-26.5707
1998,8,1,2,436,-22.5895
1998,8,1,3,397,-19.6504
1998,8,1,4,454,-17.7615
1998,8,1,5,1000,-19.2040
1998,8,2,1,336,-24.0010
1998,8,2,2,197,-19.4740
1998,8,2,3,184,-17.8251
1998,8,2,4,165,-17.4299
1998,8,2,5,128,-19.1299
1998,8,3,1,382,-13.8360
1998,8,3,2,204,-12.1704
1998,8,3,3,174,-14.2927
1998,8,3,4,152,-10.4079
1998,8,3,5,70,-12.0300
1998,9,1,1,849,6.7110
1998,9,1,2,431,4.1742
1998,9,1,3,393,1.9597
1998,9,1,4,449,1.6580
1998,9,1,5,986,1.6366
1998,9,2,1,333,12.5664
1998,9,2,2,195,5.0753
1998,9,2,3,183,5.6048
1998,9,2,4,163,4.5268
1998,9,2,5,127,5.7038
1998,9,3,1,379,8.5560
1998,9,3,2,203,6.6425
1998,9,3,3,174,5.0760
1998,9,3,4,151,5.9779
1998,9,3,5,69,7.3419
1998,10,1,1,840,4.8086
1998,10,1,2,427,3.1390
1998,10,1,3,390,3.8616
1998,10,1,4,439,0.9929
1998,10,1,5,965,0.6304
1998,10,2,1,329,6.0865
1998,10,2,2,195,6.6263
1998,10,2,3,181,5.4452
1998,10,2,4,163,4.6962
1998,10,2,5,127,4.3534
1998,10,3,1,376,7.4524
1998,10,3,2,201,7.8541
1998,10,3,3,171,7.9281
1998,10,3,4,151,3.3506
1998,10,3,5,69,4.8798
1998,11,1,1,827,13.0360
1998,11,1,2,420,7.4245
1998,11,1,3,386,4.6816
1998,11,1,4,435,6.3024
1998,11,1,5,929,7.3907
1998,11,2,1,328,9.9738
1998,11,2,2,192,5.8410
1998,11,2,3,181,6.3537
1998,11,2,4,162,3.1271
1998,11,2,5,126,2.1946
1998,11,3,1,375,7.6840
1998,11,3,2,198,6.6059
1998,11,3,3,168,3.5630
1998,11,3,4,151,3.2723
1998,11,3,5,69,3.8720
1998,12,1,1,821,3.0650
1998,12,1,2,419,2.8008
1998,12,1,3,384,2.3131
1998,12,1,4,432,1.0877
1998,12,1,5,906,-0.4882
1998,12,2,1,327,9.5025
1998,12,2,2,192,5.5966
1998,12,2,3,179,2.5766
1998,12,2,4,162,4.1744
1998,12,2,5,126,3.4308
1998,12,3,1,375,8.8004
1998,12,3,2,197,4.4309
1998,12,3,3,166,7.0996
1998,12,3,4,150,1.9045
1998,12,3,5,68,5.0748
1999,1,1,1,810,9.7967
1999,1,1,2,409,4.4522
1999,1,1,3,380,6.7710
1999,1,1,4,428,3.3309
1999,1,1,5,881,4.4352
1999,1,2,1,326,3.8763
1999,1,2,2,188,0.4928
1999,1,2,3,179,1.0745
1999,1,2,4,162,-0.2067
1999,1,2,5,125,-1.2160
1999,1,3,1,374,6.5293
1999,1,3,2,197,1.1046
1999,1,3,3,166,0.2631
1999,1,3,4,149,-2.2914
1999,1,3,5,68,3.6602
1999,2,1,1,798,-9.2434
1999,2,1,2,404,-7.7909
1999,2,1,3,374,-7.2499
1999,2,1,4,420,-5.1928
1999,2,1,5,860,-5.6917
1999,2,2,1,326,-10.2513
1999,2,2,2,186,-8.5580
1999,2,2,3,177,-8.4039
1999,2,2,4,160,-9.5348
1999,2,2,5,124,-7.7732
1999,2,3,1,369,-5.3431
1999,2,3,2,197,-2.6347
1999,2,3,3,164,-1.9047
1999,2,3,4,149,-3.8203
1999,2,3,5,68,-3.2443
1999,3,1,1,785,-1.2865
1999,3,1,2,402,-5.4762
1999,3,1,3,371,-6.0807
1999,3,1,4,413,-2.0900
1999,3,1,5,843,-2.9207
1999,3,2,1,323,-0.0327
1999,3,2,2,186,-0.1190
1999,3,2,3,176,0.3892
1999,3,2,4,158,1.3642
1999,3,2,5,123,-1.4238
1999,3,3,1,369,4.8855
1999,3,3,2,197,1.7585
1999,3,3,3,164,5.5832
1999,3,3,4,148,2.0149
1999,3,3,5,68,-0.4310
1999,4,1,1,769,8.2082
1999,4,1,2,395,8.3684
1999,4,1,3,363,11.5889
1999,4,1,4,401,14.8146
1999,4,1,5,831,10.4442
1999,4,2,1,318,5.3361
1999,4,2,2,183,7.6270
1999,4,2,3,175,9.6622
1999,4,2,4,156,12.7716
1999,4,2,5,120,10.4476
1999,4,3,1,368,-0.1988
1999,4,3,2,193,10.5866
1999,4,3,3,162,4.7742
1999,4,3,4,146,11.5848
1999,4,3,5,68,8.0128
1999,5,1,1,760,2.7404
1999,5,1,2,391,5.5099
1999,5,1,3,354,4.4550
1999,5,1,4,392,3.4037
1999,5,1,5,817,6.6275
1999,5,2,1,318,2.9973
1999,5,2,2,182,0.3943
1999,5,2,3,172,2.7582
1999,5,2,4,154,1.6229
1999,5,2,5,119,7.4958
1999,5,3,1,366,-2.0450
1999,5,3,2,192,-0.5267
1999,5,3,3,160,-0.7687
1999,5,3,4,145,1.7182
1999,5,3,5,68,-0.9653
1999,6,1,1,752,10.0709
1999,6,1,2,384,8.9483
1999,6,1,3,347,7.2582
1999,6,1,4,387,3.6987
1999,6,1,5,805,5.8327
1999,6,2,1,316,7.8079
1999,6,2,2,183,5.5190
1999,6,2,3,171,6.0594
1999,6,2,4,152,5.2492
1999,6,2,5,119,6.4345
1999,6,3,1,364,6.7662
1999,6,3,2,192,6.0607
1999,6,3,3,159,4.1634
1999,6,3,4,144,-1.0152
1999,6,3,5,68,-0.2520
1999,7,1,1,630,1.9801
1999,7,1,2,329,0.8995
1999,7,1,3,345,1.1012
1999,7,1,4,469,1.4979
1999,7,1,5,1003,1.6118
1999,7,2,1,304,-1.2592
1999,7,2,2,200,-1.6994
1999,7,2,3,191,-0.5828
1999,7,2,4,162,-1.2007
1999,7,2,5,135,-3.4063
1999,7,3,1,421,-2.6212
1999,7,3,2,206,-3.2925
1999,7,3,3,183,-1.6017
1999,7,3,4,124,-3.7278
1999,7,3,5,54,-1.4269
1999,8,1,1,622,-2.0920
1999,8,1,2,322,-2.3917
1999,8,1,3,342,-2.7064
1999,8,1,4,464,-3.6420
1999,8,1,5,989,-2.5022
1999,8,2,1,303,-1.7103
1999,8,2,2,195,-4.6054
1999,8,2,3,188,-2.5557
1999,8,2,4,162,-3.1375
1999,8,2,5,133,-3.6884
1999,8,3,1,418,0.8726
1999,8,3,2,205,-2.2373
