year,month,rank_ME,rank_IR,nstocks,ret_vw
1980,12,1,5,275,-5.0216
1980,12,2,1,81,-0.9456
1980,12,2,2,88,0.6557
1980,12,2,3,94,-2.3350
1980,12,2,4,121,-3.2380
1980,12,2,5,211,-5.4140
1980,12,3,1,120,-0.0418
1980,12,3,2,124,-3.6906
1980,12,3,3,137,-6.0807
1980,12,3,4,138,-3.7800
1980,12,3,5,138,-1.7929
1981,1,1,1,295,2.9462
1981,1,1,2,218,3.3606
1981,1,1,3,211,1.4482
1981,1,1,4,244,0.5551
1981,1,1,5,272,-3.3012
1981,1,2,1,81,2.6455
1981,1,2,2,86,2.5672
1981,1,2,3,93,0.2574
1981,1,2,4,121,1.1932
1981,1,2,5,211,-5.0245
1981,1,3,1,117,3.4933
1981,1,3,2,124,-2.1300
1981,1,3,3,137,-6.3404
1981,1,3,4,138,-7.4161
1981,1,3,5,138,-8.2003
1981,2,1,1,291,2.4032
1981,2,1,2,217,2.3656
1981,2,1,3,207,2.9649
1981,2,1,4,243,-0.1091
1981,2,1,5,270,-1.4469
1981,2,2,1,81,1.3034
1981,2,2,2,86,2.9257
1981,2,2,3,93,3.3213
1981,2,2,4,120,2.9239
1981,2,2,5,211,0.2774
1981,2,3,1,117,2.9922
1981,2,3,2,124,1.5652
1981,2,3,3,137,2.9391
1981,2,3,4,138,0.9966
1981,2,3,5,137,1.2493
1981,3,1,1,291,9.2203
1981,3,1,2,214,9.5766
1981,3,1,3,207,8.6000
1981,3,1,4,239,8.8088
1981,3,1,5,268,9.0621
1981,3,2,1,81,7.0911
1981,3,2,2,86,5.6999
1981,3,2,3,93,9.0410
1981,3,2,4,118,8.7232
1981,3,2,5,210,7.3321
1981,3,3,1,116,5.8748
1981,3,3,2,124,2.8646
1981,3,3,3,137,2.4879
1981,3,3,4,138,3.5875
1981,3,3,5,136,7.8388
1981,4,1,1,292,5.3027
1981,4,1,2,213,4.7716
1981,4,1,3,206,3.8958
1981,4,1,4,237,5.2194
1981,4,1,5,265,3.1763
1981,4,2,1,80,0.7586
1981,4,2,2,84,1.8843
1981,4,2,3,93,4.0956
1981,4,2,4,117,3.0984
1981,4,2,5,209,1.6519
1981,4,3,1,115,0.9009
1981,4,3,2,124,-0.6371
1981,4,3,3,135,-4.1768
1981,4,3,4,138,-3.5852
1981,4,3,5,137,-0.2601
1981,5,1,1,288,3.6703
1981,5,1,2,213,4.4123
1981,5,1,3,205,3.3008
1981,5,1,4,236,4.5747
1981,5,1,5,265,5.2758
1981,5,2,1,80,2.4982
1981,5,2,2,83,1.8418
1981,5,2,3,93,3.1843
1981,5,2,4,117,3.7123
1981,5,2,5,208,3.2945
1981,5,3,1,116,2.9702
1981,5,3,2,124,-0.6897
1981,5,3,3,135,-1.0070
1981,5,3,4,137,-0.2715
1981,5,3,5,134,2.1284
1981,6,1,1,286,1.5657
1981,6,1,2,212,1.1445
1981,6,1,3,203,1.2669
1981,6,1,4,235,-0.4841
1981,6,1,5,265,-4.1066
1981,6,2,1,78,0.9632
1981,6,2,2,83,-0.6720
1981,6,2,3,92,0.1083
1981,6,2,4,116,-3.6818
1981,6,2,5,207,-4.8352
1981,6,3,1,116,-0.5223
1981,6,3,2,124,1.5119
1981,6,3,3,134,0.5867
1981,6,3,4,136,-1.6770
1981,6,3,5,134,-5.5232
1981,7,1,1,256,-2.2548
1981,7,1,2,255,-0.9301
1981,7,1,3,243,-2.3958
1981,7,1,4,267,-3.7049
1981,7,1,5,268,-3.8144
1981,7,2,1,62,-1.5788
1981,7,2,2,86,-1.6841
1981,7,2,3,94,-2.2107
1981,7,2,4,137,-2.1647
1981,7,2,5,191,-1.1582
1981,7,3,1,112,-1.5819
1981,7,3,2,118,-3.4494
1981,7,3,3,136,0.5920
1981,7,3,4,122,1.0439
1981,7,3,5,168,4.6630
1981,8,1,1,256,-5.7737
1981,8,1,2,255,-4.5232
1981,8,1,3,240,-6.4317
1981,8,1,4,264,-7.6010
1981,8,1,5,268,-11.5543
1981,8,2,1,62,-5.5260
1981,8,2,2,86,-5.3924
1981,8,2,3,93,-4.4031
1981,8,2,4,136,-6.3781
1981,8,2,5,191,-9.5054
1981,8,3,1,111,-3.6947
1981,8,3,2,117,-5.6784
1981,8,3,3,134,-5.3578
1981,8,3,4,122,-5.1964
1981,8,3,5,168,-7.5786
1981,9,1,1,256,-6.7051
1981,9,1,2,253,-7.1402
1981,9,1,3,238,-6.4986
1981,9,1,4,262,-8.3953
1981,9,1,5,265,-9.9692
1981,9,2,1,62,-2.9139
1981,9,2,2,85,-5.6913
1981,9,2,3,93,-5.7042
1981,9,2,4,136,-7.5369
1981,9,2,5,191,-9.9930
1981,9,3,1,111,-1.8560
1981,9,3,2,116,-3.1755
1981,9,3,3,132,-5.1155
1981,9,3,4,122,-6.9103
1981,9,3,5,165,-9.8315
1981,10,1,1,254,6.5470
1981,10,1,2,250,7.1252
1981,10,1,3,236,7.4865
1981,10,1,4,257,7.7050
1981,10,1,5,263,10.0312
1981,10,2,1,62,5.3383
1981,10,2,2,85,7.5419
1981,10,2,3,92,5.0680
1981,10,2,4,136,5.6924
1981,10,2,5,190,9.3840
1981,10,3,1,111,1.8885
1981,10,3,2,117,3.9323
1981,10,3,3,132,3.7419
1981,10,3,4,121,6.0511
1981,10,3,5,164,11.4088
1981,11,1,1,254,2.8507
1981,11,1,2,248,4.9384
1981,11,1,3,236,2.7106
1981,11,1,4,257,2.1071
1981,11,1,5,263,1.3577
1981,11,2,1,62,4.7734
1981,11,2,2,85,4.9464
1981,11,2,3,91,3.6977
1981,11,2,4,136,3.8253
1981,11,2,5,188,2.1872
1981,11,3,1,111,3.8059
1981,11,3,2,117,4.6254
1981,11,3,3,130,5.8454
1981,11,3,4,120,5.7798
1981,11,3,5,164,2.6105
1981,12,1,1,253,-1.9440
1981,12,1,2,245,-1.4740
1981,12,1,3,238,-0.4482
1981,12,1,4,254,-1.5390
1981,12,1,5,262,-2.0236
1981,12,2,1,62,-1.5364
1981,12,2,2,84,-1.3847
1981,12,2,3,91,-0.5318
1981,12,2,4,135,-0.6063
1981,12,2,5,188,-1.9825
1981,12,3,1,111,-1.4763
1981,12,3,2,117,-1.9073
1981,12,3,3,131,-2.5332
1981,12,3,4,120,-2.9760
1981,12,3,5,162,-4.0974
1982,1,1,1,253,-0.0352
1982,1,1,2,244,-0.8442
1982,1,1,3,238,-0.5890
1982,1,1,4,250,-1.5985
1982,1,1,5,260,-1.8095
1982,1,2,1,62,1.1504
1982,1,2,2,84,-3.1782
1982,1,2,3,91,-1.5802
1982,1,2,4,133,-4.9739
1982,1,2,5,188,-6.4689
1982,1,3,1,111,0.7870
1982,1,3,2,117,-1.2030
1982,1,3,3,130,-1.4156
1982,1,3,4,120,-2.0675
1982,1,3,5,161,-6.3805
1982,2,1,1,252,-2.0213
1982,2,1,2,242,-2.2296
1982,2,1,3,234,-1.9645
1982,2,1,4,249,-4.1019
1982,2,1,5,261,-5.1637
1982,2,2,1,62,0.6098
1982,2,2,2,82,-1.8246
1982,2,2,3,91,-1.9142
1982,2,2,4,133,-4.5051
1982,2,2,5,188,-9.2904
1982,2,3,1,110,-1.7451
1982,2,3,2,117,-2.5040
1982,2,3,3,130,-3.3313
1982,2,3,4,119,-5.4266
1982,2,3,5,161,-11.3750
1982,3,1,1,251,1.5691
1982,3,1,2,238,0.1675
1982,3,1,3,234,-2.3652
1982,3,1,4,246,-0.1479
1982,3,1,5,256,-1.7467
1982,3,2,1,62,2.5248
1982,3,2,2,82,3.8271
1982,3,2,3,89,0.4997
1982,3,2,4,134,-0.4117
1982,3,2,5,187,-3.4499
1982,3,3,1,110,3.6709
1982,3,3,2,117,0.8069
1982,3,3,3,130,-0.6894
1982,3,3,4,119,-2.1588
1982,3,3,5,161,-4.1070
1982,4,1,1,247,4.5620
1982,4,1,2,236,3.9503
1982,4,1,3,233,4.4580
1982,4,1,4,245,7.1077
1982,4,1,5,254,6.5183
1982,4,2,1,62,5.0933
1982,4,2,2,81,4.9962
1982,4,2,3,88,5.5138
1982,4,2,4,134,6.2419
1982,4,2,5,186,6.3742
1982,4,3,1,110,2.1337
1982,4,3,2,117,4.2537
1982,4,3,3,129,3.7561
1982,4,3,4,117,5.1466
1982,4,3,5,161,6.5598
1982,5,1,1,242,-0.4446
1982,5,1,2,233,-0.3633
1982,5,1,3,229,-1.7378
1982,5,1,4,245,-2.5641
1982,5,1,5,255,-1.9080
1982,5,2,1,62,-1.3084
1982,5,2,2,81,-3.1185
1982,5,2,3,86,-1.5375
1982,5,2,4,134,-2.9389
1982,5,2,5,186,-4.4430
1982,5,3,1,110,-1.1104
1982,5,3,2,117,-3.1281
1982,5,3,3,129,-3.1240
1982,5,3,4,117,-0.9746
1982,5,3,5,159,-4.3897
1982,6,1,1,241,-0.7525
1982,6,1,2,230,-1.8293
1982,6,1,3,228,-0.7915
1982,6,1,4,242,-1.5868
1982,6,1,5,252,-3.8594
1982,6,2,1,62,0.8525
1982,6,2,2,81,0.0616
1982,6,2,3,86,0.7211
1982,6,2,4,133,-1.1194
1982,6,2,5,186,-5.0383
1982,6,3,1,110,-0.9736
1982,6,3,2,117,-0.4330
1982,6,3,3,129,-0.2474
1982,6,3,4,117,-2.5194
1982,6,3,5,158,-4.8394
1982,7,1,1,275,-0.2039
1982,7,1,2,210,0.3998
1982,7,1,3,236,-2.6516
1982,7,1,4,230,-1.0461
1982,7,1,5,312,-0.3650
1982,7,2,1,64,-1.5058
1982,7,2,2,67,-0.7200
1982,7,2,3,106,0.6452
1982,7,2,4,105,-1.6282
1982,7,2,5,194,-1.6465
1982,7,3,1,113,-1.8844
1982,7,3,2,139,-2.4928
1982,7,3,3,120,0.6637
1982,7,3,4,126,-4.2113
1982,7,3,5,142,-3.4019
1982,8,1,1,273,4.9590
1982,8,1,2,208,5.9541
1982,8,1,3,234,7.5294
1982,8,1,4,229,6.0460
1982,8,1,5,309,6.4728
1982,8,2,1,63,9.0820
1982,8,2,2,66,8.7778
1982,8,2,3,106,11.3396
1982,8,2,4,104,9.3678
1982,8,2,5,193,9.1422
1982,8,3,1,113,15.0049
1982,8,3,2,137,12.8437
1982,8,3,3,120,12.1432
1982,8,3,4,126,12.6494
1982,8,3,5,141,10.4868
1982,9,1,1,272,4.4748
1982,9,1,2,209,4.7411
1982,9,1,3,234,4.5224
1982,9,1,4,228,4.0930
1982,9,1,5,309,2.8085
1982,9,2,1,63,4.8800
1982,9,2,2,66,4.4425
1982,9,2,3,106,3.9800
1982,9,2,4,104,2.0683
1982,9,2,5,191,2.7742
1982,9,3,1,113,-1.0438
1982,9,3,2,137,-0.1093
1982,9,3,3,120,1.9646
1982,9,3,4,125,1.9210
1982,9,3,5,141,2.0458
1982,10,1,1,271,12.1788
1982,10,1,2,206,10.8293
1982,10,1,3,232,11.2256
1982,10,1,4,227,13.9817
1982,10,1,5,305,14.4538
1982,10,2,1,61,10.6088
1982,10,2,2,66,11.9676
1982,10,2,3,106,14.8410
1982,10,2,4,103,10.9476
1982,10,2,5,189,14.0348
1982,10,3,1,113,14.2003
1982,10,3,2,137,8.0224
1982,10,3,3,120,10.7404
1982,10,3,4,124,10.0285
1982,10,3,5,141,13.2255
1982,11,1,1,270,11.7986
1982,11,1,2,207,9.2331
1982,11,1,3,229,11.6026
1982,11,1,4,227,9.6588
1982,11,1,5,304,9.4508
1982,11,2,1,61,7.1263
1982,11,2,2,65,5.6110
1982,11,2,3,106,10.6590
1982,11,2,4,100,7.4462
1982,11,2,5,189,7.8941
1982,11,3,1,113,5.2037
1982,11,3,2,137,2.7108
1982,11,3,3,119,5.5363
1982,11,3,4,124,2.7902
1982,11,3,5,141,6.1321
1982,12,1,1,270,2.6172
1982,12,1,2,205,1.8996
1982,12,1,3,230,1.7915
1982,12,1,4,225,1.1596
1982,12,1,5,304,2.6090
1982,12,2,1,61,0.0315
1982,12,2,2,65,3.1986
1982,12,2,3,105,1.5684
1982,12,2,4,100,0.8773
1982,12,2,5,189,1.7467
1982,12,3,1,113,1.6575
1982,12,3,2,137,1.4419
1982,12,3,3,119,2.7896
1982,12,3,4,123,2.2182
1982,12,3,5,141,0.6793
1983,1,1,1,268,8.4752
1983,1,1,2,204,9.0882
1983,1,1,3,229,8.2934
1983,1,1,4,223,9.7198
1983,1,1,5,303,10.5467
1983,1,2,1,61,5.1766
1983,1,2,2,64,4.8681
1983,1,2,3,104,4.0085
1983,1,2,4,100,5.4051
1983,1,2,5,187,7.2078
1983,1,3,1,113,2.8741
1983,1,3,2,137,6.9630
1983,1,3,3,118,3.3895
1983,1,3,4,123,2.0247
1983,1,3,5,140,3.1615
1983,2,1,1,263,7.4810
1983,2,1,2,202,7.1063
1983,2,1,3,227,7.6455
1983,2,1,4,218,7.2350
1983,2,1,5,299,4.3804
1983,2,2,1,61,6.6769
1983,2,2,2,63,6.8960
1983,2,2,3,104,5.4284
1983,2,2,4,99,5.6732
1983,2,2,5,184,4.0327
1983,2,3,1,113,3.7131
1983,2,3,2,137,1.3698
1983,2,3,3,118,2.5938
1983,2,3,4,122,2.9620
1983,2,3,5,139,3.7043
1983,3,1,1,263,6.6425
1983,3,1,2,201,5.3232
1983,3,1,3,227,6.3318
1983,3,1,4,217,5.6141
1983,3,1,5,296,5.3427
1983,3,2,1,61,7.3191
1983,3,2,2,63,3.8286
1983,3,2,3,104,4.8065
1983,3,2,4,98,4.9186
1983,3,2,5,184,2.9525
1983,3,3,1,113,2.8346
1983,3,3,2,136,3.1648
1983,3,3,3,117,1.9952
1983,3,3,4,122,3.7612
1983,3,3,5,140,2.6133
1983,4,1,1,262,8.4513
1983,4,1,2,201,6.9238
1983,4,1,3,225,9.4439
1983,4,1,4,217,8.9852
1983,4,1,5,295,5.6948
1983,4,2,1,61,7.2881
1983,4,2,2,63,4.0375
1983,4,2,3,103,7.8430
1983,4,2,4,98,6.0348
1983,4,2,5,184,6.0979
1983,4,3,1,113,9.6073
1983,4,3,2,136,7.0920
1983,4,3,3,116,7.5997
1983,4,3,4,122,4.8451
1983,4,3,5,139,5.6945
1983,5,1,1,261,9.9527
1983,5,1,2,201,8.9604
1983,5,1,3,224,9.5265
1983,5,1,4,214,9.6371
1983,5,1,5,295,10.5048
1983,5,2,1,61,3.6925
1983,5,2,2,63,5.3408
1983,5,2,3,103,4.2869
1983,5,2,4,98,6.4457
1983,5,2,5,184,6.1382
1983,5,3,1,113,-0.1169
1983,5,3,2,136,-0.4907
1983,5,3,3,116,-2.0855
1983,5,3,4,122,0.5187
1983,5,3,5,139,3.0011
1983,6,1,1,262,4.1123
1983,6,1,2,200,3.3838
1983,6,1,3,224,4.9438
1983,6,1,4,213,4.6830
1983,6,1,5,293,5.9059
1983,6,2,1,60,3.0137
1983,6,2,2,62,5.7793
1983,6,2,3,103,6.0382
1983,6,2,4,98,5.1347
1983,6,2,5,184,5.2128
1983,6,3,1,112,3.1367
1983,6,3,2,136,1.1069
1983,6,3,3,116,4.3889
1983,6,3,4,122,7.3980
1983,6,3,5,139,5.2603
1983,7,1,1,317,0.8982
1983,7,1,2,216,0.0370
1983,7,1,3,226,-0.8494
1983,7,1,4,217,-1.4900
1983,7,1,5,256,-4.7909
1983,7,2,1,70,-0.0107
1983,7,2,2,87,1.5619
1983,7,2,3,80,-0.8092
1983,7,2,4,107,-2.8514
1983,7,2,5,168,-5.0870
1983,7,3,1,89,-1.7924
1983,7,3,2,121,0.1017
1983,7,3,3,134,-4.7034
1983,7,3,4,131,-3.5176
1983,7,3,5,150,-5.7957
1983,8,1,1,315,-2.2398
1983,8,1,2,213,-2.5602
1983,8,1,3,225,-2.5598
1983,8,1,4,217,-2.3149
1983,8,1,5,254,-4.8944
1983,8,2,1,70,0.5941
1983,8,2,2,86,-1.3248
1983,8,2,3,80,-1.5564
1983,8,2,4,105,-4.2938
1983,8,2,5,168,-4.7590
1983,8,3,1,89,6.1525
1983,8,3,2,121,2.3250
1983,8,3,3,134,1.0608
1983,8,3,4,130,0.0617
1983,8,3,5,150,-2.7028
1983,9,1,1,315,-0.5961
1983,9,1,2,211,1.3512
1983,9,1,3,223,1.4364
1983,9,1,4,217,0.6922
1983,9,1,5,253,0.9934
1983,9,2,1,68,4.4014
1983,9,2,2,86,4.5107
1983,9,2,3,79,2.9901
1983,9,2,4,103,2.1955
1983,9,2,5,168,2.5455
1983,9,3,1,89,0.4144
1983,9,3,2,120,0.2621
1983,9,3,3,133,1.5425
1983,9,3,4,130,4.3143
1983,9,3,5,150,1.6313
1983,10,1,1,314,-5.6675
1983,10,1,2,211,-3.5255
1983,10,1,3,221,-4.4879
1983,10,1,4,217,-4.2508
1983,10,1,5,251,-7.3882
1983,10,2,1,68,-3.3767
1983,10,2,2,86,-2.1755
1983,10,2,3,79,-4.5173
1983,10,2,4,103,-4.8412
1983,10,2,5,167,-8.0257
1983,10,3,1,88,-1.8577
1983,10,3,2,120,0.9553
1983,10,3,3,131,-1.0331
1983,10,3,4,130,-0.2848
1983,10,3,5,149,-5.4439
1983,11,1,1,312,3.8942
1983,11,1,2,211,3.5286
1983,11,1,3,219,4.1198
1983,11,1,4,213,3.8832
1983,11,1,5,251,6.0121
1983,11,2,1,68,4.5745
1983,11,2,2,84,5.2004
1983,11,2,3,77,4.3331
1983,11,2,4,103,6.4410
1983,11,2,5,167,5.6863
1983,11,3,1,87,1.6463
1983,11,3,2,120,0.8893
1983,11,3,3,131,3.3441
1983,11,3,4,130,1.6777
1983,11,3,5,149,3.9910
1983,12,1,1,312,0.1235
1983,12,1,2,209,-0.5423
1983,12,1,3,219,-0.1173
1983,12,1,4,213,-0.8349
1983,12,1,5,251,-2.7238
1983,12,2,1,67,-0.5356
1983,12,2,2,84,-1.4467
1983,12,2,3,77,-0.2259
1983,12,2,4,103,-1.0746
1983,12,2,5,167,-1.5240
1983,12,3,1,87,0.4375
1983,12,3,2,120,-1.7121
1983,12,3,3,131,-1.2058
1983,12,3,4,130,-0.1162
1983,12,3,5,149,-1.3811
1984,1,1,1,310,3.5749
1984,1,1,2,208,0.7247
1984,1,1,3,217,-0.5387
1984,1,1,4,212,-0.5907
1984,1,1,5,248,-2.5095
1984,1,2,1,67,0.8234
1984,1,2,2,84,-0.0688
1984,1,2,3,77,-0.0770
1984,1,2,4,102,-2.3899
1984,1,2,5,167,-6.0902
1984,1,3,1,85,4.3328
1984,1,3,2,120,0.6387
1984,1,3,3,131,2.9004
1984,1,3,4,128,-4.0335
1984,1,3,5,149,-7.2686
1984,2,1,1,305,-4.5769
1984,2,1,2,205,-4.5863
1984,2,1,3,215,-6.1442
1984,2,1,4,211,-6.0940
1984,2,1,5,247,-6.1143
1984,2,2,1,67,-3.5733
1984,2,2,2,84,-3.8891
1984,2,2,3,77,-3.4919
1984,2,2,4,101,-6.0822
1984,2,2,5,166,-5.6044
1984,2,3,1,85,-0.2213
1984,2,3,2,120,-3.1150
1984,2,3,3,131,-4.8023
1984,2,3,4,128,-4.2774
1984,2,3,5,148,-5.9281
1984,3,1,1,303,1.7359
1984,3,1,2,202,1.0673
1984,3,1,3,213,1.2672
1984,3,1,4,209,1.2323
1984,3,1,5,246,1.9667
1984,3,2,1,66,2.1118
1984,3,2,2,81,2.8845
1984,3,2,3,77,-0.2125
1984,3,2,4,101,1.5375
1984,3,2,5,164,0.3061
1984,3,3,1,84,2.2268
1984,3,3,2,120,0.8418
1984,3,3,3,130,2.0468
1984,3,3,4,128,2.2379
1984,3,3,5,148,0.4231
1984,4,1,1,301,-0.8021
1984,4,1,2,202,-0.1496
1984,4,1,3,213,-0.5135
1984,4,1,4,207,-0.3969
1984,4,1,5,243,-1.8876
1984,4,2,1,65,-0.0749
1984,4,2,2,81,-0.8258
1984,4,2,3,76,3.2838
1984,4,2,4,100,0.2692
1984,4,2,5,164,-0.4106
1984,4,3,1,84,0.9311
1984,4,3,2,120,1.8393
1984,4,3,3,130,0.0784
1984,4,3,4,128,0.1467
1984,4,3,5,148,2.0276
1984,5,1,1,300,-3.7352
1984,5,1,2,199,-3.7015
1984,5,1,3,210,-5.4967
1984,5,1,4,207,-4.2252
1984,5,1,5,243,-5.2002
1984,5,2,1,64,-4.9875
1984,5,2,2,81,-3.5729
1984,5,2,3,76,-4.1214
1984,5,2,4,99,-6.1736
1984,5,2,5,163,-5.4640
1984,5,3,1,84,-6.4641
1984,5,3,2,120,-4.5319
1984,5,3,3,130,-3.6746
1984,5,3,4,128,-3.5623
1984,5,3,5,147,-6.5339
1984,6,1,1,299,1.2372
1984,6,1,2,194,2.8278
1984,6,1,3,210,2.1943
1984,6,1,4,206,3.0126
1984,6,1,5,242,4.6101
1984,6,2,1,64,-1.0893
1984,6,2,2,81,2.0454
1984,6,2,3,76,0.9291
1984,6,2,4,97,3.9044
1984,6,2,5,162,6.2508
1984,6,3,1,84,0.6485
1984,6,3,2,120,0.1229
1984,6,3,3,130,2.6023
1984,6,3,4,128,3.1040
1984,6,3,5,147,6.3335
1984,7,1,1,304,-3.8961
1984,7,1,2,194,-0.9399
1984,7,1,3,208,-3.6966
1984,7,1,4,227,-3.9729
1984,7,1,5,268,-4.3368
1984,7,2,1,78,-6.8595
1984,7,2,2,64,-4.4502
1984,7,2,3,82,-3.8628
1984,7,2,4,100,-3.8995
1984,7,2,5,164,-3.2165
1984,7,3,1,105,-2.9631
1984,7,3,2,132,-2.1602
1984,7,3,3,115,-0.9720
1984,7,3,4,133,-0.3044
1984,7,3,5,123,-1.8234
1984,8,1,1,298,8.1175
1984,8,1,2,191,8.5100
1984,8,1,3,208,10.1552
1984,8,1,4,225,8.6651
1984,8,1,5,268,14.2152
1984,8,2,1,78,11.6971
1984,8,2,2,64,9.9791
1984,8,2,3,82,11.4503
1984,8,2,4,99,13.8202
1984,8,2,5,163,14.8740
1984,8,3,1,104,12.9236
1984,8,3,2,132,9.2481
1984,8,3,3,114,9.5169
1984,8,3,4,131,11.6910
1984,8,3,5,123,12.9078
1984,9,1,1,295,0.8850
1984,9,1,2,191,1.2873
1984,9,1,3,205,0.7216
1984,9,1,4,226,-0.0419
1984,9,1,5,267,-1.0414
1984,9,2,1,77,0.1471
1984,9,2,2,64,0.8585
1984,9,2,3,82,1.5112
1984,9,2,4,97,0.4672
1984,9,2,5,162,-2.5673
1984,9,3,1,104,2.2954
1984,9,3,2,132,0.9002
1984,9,3,3,114,-0.4334
1984,9,3,4,129,-1.1087
1984,9,3,5,123,-4.3266
1984,10,1,1,292,-2.9152
1984,10,1,2,190,-1.0282
1984,10,1,3,204,-1.7848
1984,10,1,4,225,-2.3998
1984,10,1,5,264,-2.1678
1984,10,2,1,76,-1.0014
1984,10,2,2,63,-1.2427
1984,10,2,3,81,-0.7544
1984,10,2,4,96,-0.5671
1984,10,2,5,160,-0.5625
1984,10,3,1,104,-1.5172
1984,10,3,2,131,0.1347
1984,10,3,3,113,2.3930
1984,10,3,4,128,1.1904
1984,10,3,5,123,-1.0126
1984,11,1,1,289,-2.1639
1984,11,1,2,189,-1.8710
1984,11,1,3,202,-0.4786
1984,11,1,4,219,-2.4214
1984,11,1,5,264,-3.9022
1984,11,2,1,76,0.4285
1984,11,2,2,63,0.6016
1984,11,2,3,80,-0.8052
1984,11,2,4,95,-0.2643
1984,11,2,5,161,-2.6198
1984,11,3,1,104,1.0613
1984,11,3,2,131,-0.5001
1984,11,3,3,112,-1.6267
1984,11,3,4,128,-0.8538
1984,11,3,5,121,-3.8594
1984,12,1,1,286,-0.1980
1984,12,1,2,187,0.0495
1984,12,1,3,199,1.0262
1984,12,1,4,219,1.1931
1984,12,1,5,262,2.0345
1984,12,2,1,76,0.8112
1984,12,2,2,63,0.4632
1984,12,2,3,80,1.7527
1984,12,2,4,95,4.0682
1984,12,2,5,159,2.8209
1984,12,3,1,103,1.7208
1984,12,3,2,130,1.7457
1984,12,3,3,109,2.2125
1984,12,3,4,128,2.3434
1984,12,3,5,121,3.6073
1985,1,1,1,286,10.0132
1985,1,1,2,187,10.0590
1985,1,1,3,197,9.7020
1985,1,1,4,217,11.2998
1985,1,1,5,262,13.4977
1985,1,2,1,76,7.3035
1985,1,2,2,62,9.0887
1985,1,2,3,80,10.6690
1985,1,2,4,95,9.5452
1985,1,2,5,159,13.4153
1985,1,3,1,103,5.4417
1985,1,3,2,130,5.8964
1985,1,3,3,109,6.4043
1985,1,3,4,126,9.8595
1985,1,3,5,121,11.2750
1985,2,1,1,284,3.4336
1985,2,1,2,185,3.3176
1985,2,1,3,195,2.5023
1985,2,1,4,217,4.1343
1985,2,1,5,257,4.3217
1985,2,2,1,75,0.8276
1985,2,2,2,62,0.5061
1985,2,2,3,80,2.4457
1985,2,2,4,93,1.8795
1985,2,2,5,158,2.6696
1985,2,3,1,103,2.1907
1985,2,3,2,130,2.0719
1985,2,3,3,109,1.8236
1985,2,3,4,124,0.9019
1985,2,3,5,121,0.3668
1985,3,1,1,280,-1.0480
1985,3,1,2,183,-1.6284
1985,3,1,3,193,-0.7282
1985,3,1,4,215,-2.2550
1985,3,1,5,255,-2.2620
1985,3,2,1,75,1.8607
1985,3,2,2,60,-1.6626
1985,3,2,3,80,-1.6354
1985,3,2,4,91,-2.7673
1985,3,2,5,158,-2.4800
1985,3,3,1,103,1.3026
1985,3,3,2,129,1.4948
1985,3,3,3,109,1.0317
1985,3,3,4,123,-1.6560
1985,3,3,5,121,-1.8674
1985,4,1,1,277,-0.8621
1985,4,1,2,182,0.1771
1985,4,1,3,191,0.1616
1985,4,1,4,215,-1.5677
1985,4,1,5,253,-2.2335
1985,4,2,1,75,-0.1623
1985,4,2,2,60,-1.3049
1985,4,2,3,80,-1.2639
1985,4,2,4,91,-0.8507
1985,4,2,5,157,-2.1030
1985,4,3,1,103,2.1116
1985,4,3,2,128,-0.0465
1985,4,3,3,109,-2.6376
1985,4,3,4,123,-0.9154
1985,4,3,5,121,-2.6527
1985,5,1,1,276,1.3595
1985,5,1,2,182,3.5953
1985,5,1,3,192,3.2194
1985,5,1,4,211,3.4654
1985,5,1,5,249,4.4344
1985,5,2,1,75,1.9124
1985,5,2,2,60,3.8762
1985,5,2,3,80,2.7222
1985,5,2,4,91,3.6272
1985,5,2,5,156,6.6004
1985,5,3,1,103,4.6055
1985,5,3,2,128,5.3646
1985,5,3,3,109,6.3048
1985,5,3,4,123,6.4693
1985,5,3,5,121,7.5502
1985,6,1,1,272,-0.0163
1985,6,1,2,182,1.4560
1985,6,1,3,187,0.5299
1985,6,1,4,208,0.2904
1985,6,1,5,249,0.6526
1985,6,2,1,73,1.4277
1985,6,2,2,59,0.5871
1985,6,2,3,79,2.0107
1985,6,2,4,89,1.7767
1985,6,2,5,155,1.3727
1985,6,3,1,102,2.0282
1985,6,3,2,128,1.2720
1985,6,3,3,108,2.8846
1985,6,3,4,123,0.3809
1985,6,3,5,121,2.1497
1985,7,1,1,378,3.1550
1985,7,1,2,196,2.1978
1985,7,1,3,183,1.7673
1985,7,1,4,219,3.8045
1985,7,1,5,203,2.1692
1985,7,2,1,72,2.7573
1985,7,2,2,80,0.0512
1985,7,2,3,86,2.7730
1985,7,2,4,107,3.4787
1985,7,2,5,120,2.3240
1985,7,3,1,86,1.4538
1985,7,3,2,118,-0.4204
1985,7,3,3,114,-1.0674
1985,7,3,4,125,-1.4059
1985,7,3,5,168,0.7589
1985,8,1,1,376,-0.7277
1985,8,1,2,193,0.7025
1985,8,1,3,183,-0.9192
1985,8,1,4,217,-0.2756
1985,8,1,5,199,-2.1370
1985,8,2,1,72,0.2632
1985,8,2,2,80,-0.8351
1985,8,2,3,85,0.6619
1985,8,2,4,107,-0.6074
1985,8,2,5,120,-2.3802
1985,8,3,1,86,0.9006
1985,8,3,2,117,0.1577
1985,8,3,3,114,0.4443
1985,8,3,4,125,-0.5656
1985,8,3,5,168,-1.4486
