year,month,rank_ME,rank_OCP,nstocks,ret_vw
1998,9,1,5,489,2.1984
1998,9,2,1,274,10.1162
1998,9,2,2,165,6.9834
1998,9,2,3,140,5.0304
1998,9,2,4,118,4.2249
1998,9,2,5,141,5.4170
1998,9,3,1,292,9.4761
1998,9,3,2,209,4.6317
1998,9,3,3,172,7.9990
1998,9,3,4,161,9.3836
1998,9,3,5,105,6.0670
1998,10,1,1,543,5.0354
1998,10,1,2,274,3.8585
1998,10,1,3,261,1.7791
1998,10,1,4,271,0.2798
1998,10,1,5,484,1.4295
1998,10,2,1,269,6.6770
1998,10,2,2,165,4.6726
1998,10,2,3,140,5.8461
1998,10,2,4,118,3.4670
1998,10,2,5,140,4.3448
1998,10,3,1,289,5.1264
1998,10,3,2,207,11.8009
1998,10,3,3,170,7.1477
1998,10,3,4,160,4.4974
1998,10,3,5,105,6.2170
1998,11,1,1,533,6.8951
1998,11,1,2,274,6.1019
1998,11,1,3,257,7.6785
1998,11,1,4,269,6.0281
1998,11,1,5,477,6.7805
1998,11,2,1,268,7.5099
1998,11,2,2,165,4.8266
1998,11,2,3,140,4.1051
1998,11,2,4,115,4.7596
1998,11,2,5,139,4.6838
1998,11,3,1,287,8.6626
1998,11,3,2,203,4.2034
1998,11,3,3,170,6.1748
1998,11,3,4,160,4.4178
1998,11,3,5,104,4.3440
1998,12,1,1,530,0.9576
1998,12,1,2,269,3.8165
1998,12,1,3,253,2.6796
1998,12,1,4,266,1.7711
1998,12,1,5,474,1.8243
1998,12,2,1,268,8.1736
1998,12,2,2,164,5.1627
1998,12,2,3,139,5.7053
1998,12,2,4,115,3.9142
1998,12,2,5,139,4.9406
1998,12,3,1,286,9.8143
1998,12,3,2,201,6.8299
1998,12,3,3,170,6.8895
1998,12,3,4,160,3.0820
1998,12,3,5,103,4.4195
1999,1,1,1,524,4.9101
1999,1,1,2,266,4.7057
1999,1,1,3,250,2.4628
1999,1,1,4,264,3.7468
1999,1,1,5,465,5.3162
1999,1,2,1,266,1.4914
1999,1,2,2,163,1.4060
1999,1,2,3,136,1.0490
1999,1,2,4,115,-5.1173
1999,1,2,5,139,-1.7137
1999,1,3,1,285,6.5788
1999,1,3,2,201,3.9200
1999,1,3,3,170,4.2277
1999,1,3,4,159,-1.8302
1999,1,3,5,103,1.4934
1999,2,1,1,514,-7.5489
1999,2,1,2,263,-11.1015
1999,2,1,3,249,-6.0821
1999,2,1,4,263,-7.4611
1999,2,1,5,455,-5.7230
1999,2,2,1,264,-11.3097
1999,2,2,2,161,-7.8695
1999,2,2,3,135,-6.2257
1999,2,2,4,115,-7.3086
1999,2,2,5,138,-9.0157
1999,2,3,1,281,-4.2463
1999,2,3,2,200,-4.8236
1999,2,3,3,170,-5.3112
1999,2,3,4,158,-1.9633
1999,2,3,5,103,-4.0770
1999,3,1,1,510,-3.2938
1999,3,1,2,263,-5.2964
1999,3,1,3,244,-7.1713
1999,3,1,4,257,-2.8520
1999,3,1,5,448,-1.5577
1999,3,2,1,263,-0.6606
1999,3,2,2,161,0.1512
1999,3,2,3,133,-0.2740
1999,3,2,4,115,-0.4248
1999,3,2,5,136,0.8634
1999,3,3,1,281,6.1796
1999,3,3,2,200,4.4629
1999,3,3,3,170,0.4325
1999,3,3,4,157,0.2735
1999,3,3,5,103,4.3177
1999,4,1,1,503,7.4577
1999,4,1,2,259,11.7817
1999,4,1,3,242,9.7313
1999,4,1,4,252,9.9851
1999,4,1,5,439,6.7926
1999,4,2,1,261,4.2164
1999,4,2,2,160,8.5401
1999,4,2,3,131,8.8778
1999,4,2,4,114,8.3276
1999,4,2,5,133,9.9551
1999,4,3,1,275,-1.9151
1999,4,3,2,199,2.3040
1999,4,3,3,170,8.9746
1999,4,3,4,154,13.8886
1999,4,3,5,101,6.3380
1999,5,1,1,496,7.0505
1999,5,1,2,256,5.3252
1999,5,1,3,240,5.0035
1999,5,1,4,251,4.5999
1999,5,1,5,435,3.6730
1999,5,2,1,260,3.7640
1999,5,2,2,158,2.2196
1999,5,2,3,131,-0.9792
1999,5,2,4,113,4.9264
1999,5,2,5,132,4.7882
1999,5,3,1,271,-2.3794
1999,5,3,2,199,-1.7437
1999,5,3,3,168,-0.5205
1999,5,3,4,154,-0.8776
1999,5,3,5,101,-1.0931
1999,6,1,1,490,8.8130
1999,6,1,2,254,7.5818
1999,6,1,3,237,7.3873
1999,6,1,4,247,7.5404
1999,6,1,5,431,4.2773
1999,6,2,1,259,6.5898
1999,6,2,2,158,8.1562
1999,6,2,3,130,6.0725
1999,6,2,4,112,4.3232
1999,6,2,5,131,5.6863
1999,6,3,1,271,6.9966
1999,6,3,2,198,6.4335
1999,6,3,3,167,4.7235
1999,6,3,4,153,3.2037
1999,6,3,5,101,0.3002
1999,7,1,1,389,-0.1644
1999,7,1,2,263,1.4012
1999,7,1,3,248,1.3301
1999,7,1,4,292,2.1643
1999,7,1,5,524,2.5099
1999,7,2,1,213,-1.7068
1999,7,2,2,160,-1.1519
1999,7,2,3,149,-0.1067
1999,7,2,4,127,0.5511
1999,7,2,5,154,-0.8724
1999,7,3,1,331,-3.1419
1999,7,3,2,208,-1.8741
1999,7,3,3,165,-1.7151
1999,7,3,4,161,-1.0960
1999,7,3,5,74,-4.5031
1999,8,1,1,386,-5.2050
1999,8,1,2,256,-0.6017
1999,8,1,3,245,-3.0377
1999,8,1,4,287,-3.6607
1999,8,1,5,520,-1.7106
1999,8,2,1,213,-2.5238
1999,8,2,2,159,-4.3020
1999,8,2,3,143,-3.6597
1999,8,2,4,125,-1.9498
1999,8,2,5,153,-1.7495
1999,8,3,1,330,2.9244
1999,8,3,2,205,-3.2518
1999,8,3,3,164,-3.7709
1999,8,3,4,160,-1.6961
1999,8,3,5,73,-0.9610
1999,9,1,1,379,-0.5332
1999,9,1,2,254,-2.6766
1999,9,1,3,242,0.6055
1999,9,1,4,285,-2.2469
1999,9,1,5,516,-2.5730
1999,9,2,1,212,0.5616
1999,9,2,2,157,0.9861
1999,9,2,3,141,0.1000
1999,9,2,4,121,-0.4830
1999,9,2,5,152,-1.3531
1999,9,3,1,328,-2.4488
1999,9,3,2,202,-1.4902
1999,9,3,3,164,-1.1567
1999,9,3,4,157,-3.1697
1999,9,3,5,72,-3.6750
1999,10,1,1,376,-1.9250
1999,10,1,2,247,-3.3739
1999,10,1,3,240,-2.8321
1999,10,1,4,279,-0.2087
1999,10,1,5,500,-2.2268
1999,10,2,1,211,0.1492
1999,10,2,2,157,0.9679
1999,10,2,3,139,-2.6448
1999,10,2,4,121,-5.0056
1999,10,2,5,151,-4.0413
1999,10,3,1,327,8.2921
1999,10,3,2,200,1.1917
1999,10,3,3,161,-0.3448
1999,10,3,4,157,4.7842
1999,10,3,5,72,4.7330
1999,11,1,1,373,14.5990
1999,11,1,2,246,14.1585
1999,11,1,3,238,7.3316
1999,11,1,4,274,5.2883
1999,11,1,5,496,5.2209
1999,11,2,1,209,13.3792
1999,11,2,2,156,8.5479
1999,11,2,3,137,3.3698
1999,11,2,4,120,5.5990
1999,11,2,5,150,0.9473
1999,11,3,1,324,6.0775
1999,11,3,2,198,2.3653
1999,11,3,3,160,-0.9777
1999,11,3,4,155,-1.6726
1999,11,3,5,72,0.7687
1999,12,1,1,370,17.9098
1999,12,1,2,245,14.6886
1999,12,1,3,234,7.5439
1999,12,1,4,271,6.6022
1999,12,1,5,490,6.8469
1999,12,2,1,203,18.3255
1999,12,2,2,152,13.1134
1999,12,2,3,135,4.7163
1999,12,2,4,118,5.0302
1999,12,2,5,149,3.3028
1999,12,3,1,320,10.3151
1999,12,3,2,195,5.1960
1999,12,3,3,160,2.6374
1999,12,3,4,155,1.3314
1999,12,3,5,72,5.6028
2000,1,1,1,367,6.6743
2000,1,1,2,244,5.7584
2000,1,1,3,232,1.3031
2000,1,1,4,269,1.6057
2000,1,1,5,485,-0.7575
2000,1,2,1,200,-2.1696
2000,1,2,2,150,1.0616
2000,1,2,3,134,-1.2553
2000,1,2,4,117,-4.8822
2000,1,2,5,146,-2.9429
2000,1,3,1,319,-4.9725
2000,1,3,2,191,-4.3770
2000,1,3,3,160,-3.0936
2000,1,3,4,155,-3.8308
2000,1,3,5,71,-2.6405
2000,2,1,1,364,28.2920
2000,2,1,2,243,18.5924
2000,2,1,3,228,14.0011
2000,2,1,4,264,10.7873
2000,2,1,5,483,5.9138
2000,2,2,1,199,27.1624
2000,2,2,2,148,15.7971
2000,2,2,3,133,3.7842
2000,2,2,4,117,5.7315
2000,2,2,5,145,-0.8591
2000,2,3,1,317,5.8734
2000,2,3,2,190,-4.5203
2000,2,3,3,160,-6.2244
2000,2,3,4,154,-5.0143
2000,2,3,5,71,-4.6037
2000,3,1,1,360,-8.2562
2000,3,1,2,240,-1.6975
2000,3,1,3,226,1.9950
2000,3,1,4,259,-1.7736
2000,3,1,5,476,1.2068
2000,3,2,1,196,-10.3915
2000,3,2,2,146,-5.7355
2000,3,2,3,128,2.0866
2000,3,2,4,117,1.3835
2000,3,2,5,144,11.5243
2000,3,3,1,316,6.0046
2000,3,3,2,187,10.2817
2000,3,3,3,160,13.1954
2000,3,3,4,153,8.6841
2000,3,3,5,71,11.8205
2000,4,1,1,359,-19.2188
2000,4,1,2,236,-12.0782
2000,4,1,3,223,-6.7351
2000,4,1,4,253,-8.5771
2000,4,1,5,471,-6.9813
2000,4,2,1,195,-13.4773
2000,4,2,2,143,-0.3708
2000,4,2,3,126,1.1544
2000,4,2,4,117,-0.2960
2000,4,2,5,142,1.6938
2000,4,3,1,314,-5.1662
2000,4,3,2,186,-1.1409
2000,4,3,3,160,-0.3479
2000,4,3,4,152,2.9493
2000,4,3,5,71,3.8527
2000,5,1,1,353,-11.1612
2000,5,1,2,232,-10.5132
2000,5,1,3,221,-5.2517
2000,5,1,4,253,-6.2864
2000,5,1,5,467,-1.6340
2000,5,2,1,195,-7.1823
2000,5,2,2,141,-9.6272
2000,5,2,3,122,-4.6824
2000,5,2,4,114,-1.0749
2000,5,2,5,141,0.7068
2000,5,3,1,311,-5.4586
2000,5,3,2,186,-0.9203
2000,5,3,3,158,-2.8703
2000,5,3,4,151,0.4937
2000,5,3,5,71,-7.4845
2000,6,1,1,346,27.8132
2000,6,1,2,228,21.4968
2000,6,1,3,218,11.7338
2000,6,1,4,253,13.8201
2000,6,1,5,461,10.2419
2000,6,2,1,193,14.9876
2000,6,2,2,139,8.3243
2000,6,2,3,120,9.1220
2000,6,2,4,113,10.0346
2000,6,2,5,141,-1.0265
2000,6,3,1,311,9.1949
2000,6,3,2,186,-1.1332
2000,6,3,3,157,-2.7149
2000,6,3,4,151,-4.9741
2000,6,3,5,70,-6.8434
2000,7,1,1,331,-3.8379
2000,7,1,2,239,-1.1554
2000,7,1,3,255,0.9119
2000,7,1,4,278,1.8686
2000,7,1,5,459,2.1759
2000,7,2,1,225,-6.8030
2000,7,2,2,155,2.1341
2000,7,2,3,141,0.6799
2000,7,2,4,148,1.7131
2000,7,2,5,111,2.5751
2000,7,3,1,420,-3.7992
2000,7,3,2,197,-2.0070
2000,7,3,3,159,-0.0819
2000,7,3,4,126,2.6576
2000,7,3,5,64,2.1311
2000,8,1,1,327,8.9904
2000,8,1,2,237,9.0127
2000,8,1,3,253,5.3233
2000,8,1,4,274,3.6488
2000,8,1,5,455,5.8795
2000,8,2,1,225,9.2959
2000,8,2,2,155,6.6676
2000,8,2,3,138,4.1900
2000,8,2,4,147,6.3090
2000,8,2,5,110,3.6594
2000,8,3,1,413,8.3360
2000,8,3,2,194,1.4725
2000,8,3,3,157,2.8105
2000,8,3,4,125,9.2329
2000,8,3,5,63,4.7306
2000,9,1,1,327,-5.6104
2000,9,1,2,233,-3.9426
2000,9,1,3,249,-1.9392
2000,9,1,4,271,-0.3155
2000,9,1,5,449,-1.1367
2000,9,2,1,224,-5.0701
2000,9,2,2,154,-1.4427
2000,9,2,3,136,-2.4172
2000,9,2,4,145,1.2178
2000,9,2,5,109,-1.7568
2000,9,3,1,410,-8.3672
2000,9,3,2,194,-1.1467
2000,9,3,3,155,4.3742
2000,9,3,4,122,3.8386
2000,9,3,5,63,-0.9444
2000,10,1,1,325,-7.0526
2000,10,1,2,228,-7.2363
2000,10,1,3,244,-7.7978
2000,10,1,4,267,-4.8609
2000,10,1,5,446,-6.3395
2000,10,2,1,222,-6.0924
2000,10,2,2,152,1.2553
2000,10,2,3,132,2.0661
2000,10,2,4,143,-0.6107
2000,10,2,5,109,-0.9191
2000,10,3,1,406,-3.2023
2000,10,3,2,194,0.3659
2000,10,3,3,153,9.0195
2000,10,3,4,120,4.1526
2000,10,3,5,63,1.4513
2000,11,1,1,319,-13.2876
2000,11,1,2,220,-9.5604
2000,11,1,3,243,-8.2627
2000,11,1,4,264,-3.6407
2000,11,1,5,430,-5.0385
2000,11,2,1,218,-14.5873
2000,11,2,2,150,-6.1628
2000,11,2,3,132,-2.0960
2000,11,2,4,141,-1.2530
2000,11,2,5,108,-3.3225
2000,11,3,1,403,-12.5303
2000,11,3,2,191,-4.7291
2000,11,3,3,153,-1.8097
2000,11,3,4,119,2.8249
2000,11,3,5,63,-3.5990
2000,12,1,1,315,-2.4367
2000,12,1,2,218,-1.0516
2000,12,1,3,240,1.0623
2000,12,1,4,259,3.0588
2000,12,1,5,425,2.3200
2000,12,2,1,216,7.6387
2000,12,2,2,148,10.6097
2000,12,2,3,131,4.9193
2000,12,2,4,141,10.7339
2000,12,2,5,107,14.4863
2000,12,3,1,403,-2.8065
2000,12,3,2,189,3.5561
2000,12,3,3,150,1.6367
2000,12,3,4,118,9.2514
2000,12,3,5,63,5.1903
2001,1,1,1,306,19.8100
2001,1,1,2,216,19.9734
2001,1,1,3,239,12.6380
2001,1,1,4,255,10.3789
2001,1,1,5,417,15.6196
2001,1,2,1,213,10.7987
2001,1,2,2,145,3.3380
2001,1,2,3,129,5.1370
2001,1,2,4,141,0.9848
2001,1,2,5,107,5.4728
2001,1,3,1,403,6.0430
2001,1,3,2,189,2.4434
2001,1,3,3,150,0.1785
2001,1,3,4,116,-4.7613
2001,1,3,5,61,3.6779
2001,2,1,1,303,-8.6778
2001,2,1,2,213,-6.0325
2001,2,1,3,233,-0.2851
2001,2,1,4,255,-2.2881
2001,2,1,5,405,1.0117
2001,2,2,1,211,-11.6178
2001,2,2,2,145,-0.6554
2001,2,2,3,128,-0.4340
2001,2,2,4,139,0.0413
2001,2,2,5,105,2.6548
2001,2,3,1,402,-14.6244
2001,2,3,2,189,-1.4655
2001,2,3,3,149,-1.4968
2001,2,3,4,115,4.7774
2001,2,3,5,61,0.4840
2001,3,1,1,298,-6.0966
2001,3,1,2,213,-2.5376
2001,3,1,3,232,-1.8420
2001,3,1,4,253,-0.9392
2001,3,1,5,400,-0.3036
2001,3,2,1,208,-8.7070
2001,3,2,2,145,-3.7460
2001,3,2,3,128,-1.1498
2001,3,2,4,136,-2.3904
2001,3,2,5,104,0.9085
2001,3,3,1,401,-10.1115
2001,3,3,2,187,-3.0205
2001,3,3,3,147,-3.0041
2001,3,3,4,114,-2.0749
2001,3,3,5,61,-3.3754
2001,4,1,1,296,4.8895
2001,4,1,2,207,7.4043
2001,4,1,3,230,6.0806
2001,4,1,4,251,6.7685
2001,4,1,5,391,5.7286
2001,4,2,1,207,9.5753
2001,4,2,2,145,5.5728
2001,4,2,3,128,5.0927
2001,4,2,4,136,6.8530
2001,4,2,5,102,6.5139
2001,4,3,1,399,11.3460
2001,4,3,2,186,5.3550
2001,4,3,3,146,5.6859
2001,4,3,4,112,6.2599
2001,4,3,5,61,6.4764
2001,5,1,1,290,12.6207
2001,5,1,2,204,11.2717
2001,5,1,3,227,11.3960
2001,5,1,4,250,8.4218
2001,5,1,5,390,10.8724
2001,5,2,1,204,2.3290
2001,5,2,2,145,3.7876
2001,5,2,3,128,1.3860
2001,5,2,4,133,3.7196
2001,5,2,5,101,5.4248
2001,5,3,1,397,-0.4810
2001,5,3,2,185,0.8625
2001,5,3,3,146,2.1279
2001,5,3,4,110,3.2503
2001,5,3,5,61,-0.4911
2001,6,1,1,283,3.9770
2001,6,1,2,204,-0.7970
2001,6,1,3,224,0.7547
2001,6,1,4,241,2.4876
2001,6,1,5,385,2.8767
2001,6,2,1,203,5.7609
2001,6,2,2,143,7.5340
2001,6,2,3,127,5.4888
2001,6,2,4,131,1.7831
2001,6,2,5,101,1.8357
2001,6,3,1,396,-1.9563
2001,6,3,2,185,-3.0672
2001,6,3,3,145,-4.9215
2001,6,3,4,110,-4.1720
2001,6,3,5,61,-0.0545
2001,7,1,1,226,-4.5225
2001,7,1,2,185,-0.8027
2001,7,1,3,173,2.4497
2001,7,1,4,269,1.0126
2001,7,1,5,500,1.6886
2001,7,2,1,233,-8.5288
2001,7,2,2,155,-3.7259
2001,7,2,3,128,-3.8022
2001,7,2,4,150,-2.4753
2001,7,2,5,92,0.9474
2001,7,3,1,319,-2.2712
2001,7,3,2,192,-1.6569
2001,7,3,3,157,-0.7644
2001,7,3,4,111,3.0054
2001,7,3,5,57,0.9032
2001,8,1,1,222,-7.5070
2001,8,1,2,183,-1.7583
2001,8,1,3,172,-1.0551
2001,8,1,4,268,-0.7360
2001,8,1,5,498,-0.2920
2001,8,2,1,231,-7.6615
2001,8,2,2,154,-1.2283
2001,8,2,3,128,-0.5021
2001,8,2,4,149,-1.0982
2001,8,2,5,92,0.3549
2001,8,3,1,319,-7.6400
2001,8,3,2,192,-6.2356
2001,8,3,3,155,-2.5023
2001,8,3,4,110,-2.6114
2001,8,3,5,57,-7.0239
2001,9,1,1,217,-14.9387
2001,9,1,2,181,-9.9176
2001,9,1,3,170,-12.2589
2001,9,1,4,264,-14.0144
2001,9,1,5,490,-13.7607
2001,9,2,1,231,-17.5819
2001,9,2,2,154,-13.3569
2001,9,2,3,128,-14.1301
2001,9,2,4,146,-14.4569
2001,9,2,5,92,-18.6213
2001,9,3,1,314,-8.8074
2001,9,3,2,188,-9.7279
2001,9,3,3,153,-6.6083
2001,9,3,4,109,-10.1410
2001,9,3,5,57,-14.7330
2001,10,1,1,216,10.4696
2001,10,1,2,181,6.7705
2001,10,1,3,167,5.7649
2001,10,1,4,262,5.5614
2001,10,1,5,483,4.1442
2001,10,2,1,231,9.5868
2001,10,2,2,153,5.6237
2001,10,2,3,128,3.8144
2001,10,2,4,145,6.1194
2001,10,2,5,90,5.8196
2001,10,3,1,313,4.1872
2001,10,3,2,187,4.4134
2001,10,3,3,153,0.3093
2001,10,3,4,109,1.1411
2001,10,3,5,56,-1.2087
2001,11,1,1,213,6.1009
2001,11,1,2,180,6.3571
2001,11,1,3,166,7.6997
2001,11,1,4,259,7.9561
2001,11,1,5,479,5.2210
2001,11,2,1,229,10.5114
2001,11,2,2,153,7.4059
2001,11,2,3,127,7.6243
2001,11,2,4,145,6.0340
2001,11,2,5,90,11.3287
2001,11,3,1,313,8.7330
2001,11,3,2,186,8.2338
2001,11,3,3,151,4.7682
2001,11,3,4,107,5.9575
2001,11,3,5,56,9.7188
2001,12,1,1,209,8.6619
2001,12,1,2,177,6.4856
2001,12,1,3,163,5.1816
2001,12,1,4,256,7.6274
2001,12,1,5,470,6.3718
2001,12,2,1,228,8.4692
2001,12,2,2,153,6.3527
2001,12,2,3,127,5.7127
2001,12,2,4,145,7.8497
2001,12,2,5,89,6.0611
2001,12,3,1,312,-0.5614
2001,12,3,2,184,2.5836
2001,12,3,3,149,2.4456
2001,12,3,4,107,5.3122
2001,12,3,5,56,0.2635
2002,1,1,1,207,0.6215
2002,1,1,2,175,2.7870
2002,1,1,3,162,1.8777
2002,1,1,4,254,3.4731
2002,1,1,5,462,4.8656
2002,1,2,1,226,-3.6810
2002,1,2,2,152,-0.4593
2002,1,2,3,127,1.6788
2002,1,2,4,143,1.3682
2002,1,2,5,89,6.3300
2002,1,3,1,312,-1.6936
2002,1,3,2,184,-0.3596
2002,1,3,3,147,0.9267
2002,1,3,4,106,0.0852
2002,1,3,5,56,-0.7325
2002,2,1,1,206,-6.8995
2002,2,1,2,173,-2.8748
2002,2,1,3,161,-1.2595
2002,2,1,4,252,-2.5325
2002,2,1,5,456,0.7519
2002,2,2,1,226,-6.8896
2002,2,2,2,152,0.0238
2002,2,2,3,127,1.5690
2002,2,2,4,143,1.5810
2002,2,2,5,89,0.3080
2002,2,3,1,312,-2.3350
2002,2,3,2,183,-3.4007
2002,2,3,3,143,1.0307
2002,2,3,4,106,-0.2329
2002,2,3,5,55,-0.1816
2002,3,1,1,204,6.4235
2002,3,1,2,172,7.2861
2002,3,1,3,158,11.6824
2002,3,1,4,250,9.6714
2002,3,1,5,450,10.5481
2002,3,2,1,224,9.7034
2002,3,2,2,152,8.7947
2002,3,2,3,127,8.1099
2002,3,2,4,143,8.4662
2002,3,2,5,89,12.0316
2002,3,3,1,312,2.5330
2002,3,3,2,183,4.4015
2002,3,3,3,143,2.9538
2002,3,3,4,106,5.1756
2002,3,3,5,54,8.0914
2002,4,1,1,200,-0.5012
2002,4,1,2,172,2.3376
2002,4,1,3,155,7.6239
2002,4,1,4,250,5.8299
2002,4,1,5,445,7.6838
2002,4,2,1,224,-1.7606
2002,4,2,2,152,1.9142
2002,4,2,3,126,2.3624
2002,4,2,4,142,2.4751
2002,4,2,5,89,5.3755
2002,4,3,1,312,-8.1190
2002,4,3,2,183,-6.5162
2002,4,3,3,142,-4.8096
2002,4,3,4,106,-2.1124
2002,4,3,5,53,-1.8716
2002,5,1,1,198,-4.1287
2002,5,1,2,170,-0.4761
2002,5,1,3,152,-3.7230
2002,5,1,4,248,-0.6947
2002,5,1,5,443,0.1318
2002,5,2,1,223,-4.9152
2002,5,2,2,152,-4.4240
2002,5,2,3,126,-4.8048
2002,5,2,4,141,-3.3252
2002,5,2,5,87,-3.3572
2002,5,3,1,312,-2.1967
2002,5,3,2,183,-0.4510
2002,5,3,3,142,1.0934
2002,5,3,4,106,-0.1838
2002,5,3,5,53,0.2196
2002,6,1,1,193,-7.5489
2002,6,1,2,170,-3.3415
2002,6,1,3,150,-0.2100
2002,6,1,4,245,-1.1343
2002,6,1,5,437,0.7420
2002,6,2,1,222,-9.1287
2002,6,2,2,152,-3.9807
2002,6,2,3,126,-2.7491
2002,6,2,4,141,-3.1000
2002,6,2,5,86,-6.1626
2002,6,3,1,309,-9.0300
2002,6,3,2,183,-6.5499
2002,6,3,3,141,-7.1381
2002,6,3,4,106,-3.6155
2002,6,3,5,53,-8.3082
2002,7,1,1,315,-16.0623
2002,7,1,2,178,-14.8085
2002,7,1,3,174,-14.1724
2002,7,1,4,242,-13.1597
2002,7,1,5,485,-12.5479
2002,7,2,1,201,-17.0092
2002,7,2,2,146,-15.0509
2002,7,2,3,119,-15.3763
2002,7,2,4,123,-16.4521
2002,7,2,5,91,-16.9473
2002,7,3,1,256,-7.1841
2002,7,3,2,185,-4.7064
2002,7,3,3,150,-9.7429
2002,7,3,4,111,-13.7004
2002,7,3,5,61,-10.9231
2002,8,1,1,315,-1.6375
2002,8,1,2,176,-1.4183
2002,8,1,3,172,-2.4221
2002,8,1,4,242,-1.1069
2002,8,1,5,479,-2.2738
2002,8,2,1,201,0.7226
2002,8,2,2,146,-1.9672
2002,8,2,3,118,1.3890
2002,8,2,4,123,-0.0173
2002,8,2,5,91,3.0436
2002,8,3,1,255,0.7560
2002,8,3,2,185,-0.9832
2002,8,3,3,150,-1.9598
2002,8,3,4,110,2.1562
2002,8,3,5,61,3.9945
2002,9,1,1,313,-10.7751
2002,9,1,2,176,-8.2393
2002,9,1,3,170,-7.6091
2002,9,1,4,240,-7.2994
2002,9,1,5,475,-8.6269
2002,9,2,1,200,-8.0657
2002,9,2,2,146,-8.0662
2002,9,2,3,117,-6.1454
2002,9,2,4,122,-6.1466
2002,9,2,5,91,-6.3496
2002,9,3,1,254,-9.6285
2002,9,3,2,185,-10.8043
2002,9,3,3,150,-10.6931
2002,9,3,4,110,-11.4614
2002,9,3,5,61,-7.3727
2002,10,1,1,310,5.5980
2002,10,1,2,176,5.3152
2002,10,1,3,169,3.0878
2002,10,1,4,239,0.3944
2002,10,1,5,473,-0.0125
2002,10,2,1,200,6.9219
2002,10,2,2,146,6.7790
2002,10,2,3,117,4.9542
2002,10,2,4,122,0.0300
2002,10,2,5,91,-1.8259
2002,10,3,1,254,10.8022
2002,10,3,2,185,7.5699
2002,10,3,3,150,7.2188
2002,10,3,4,109,5.8964
2002,10,3,5,61,0.5873
2002,11,1,1,308,13.9402
2002,11,1,2,174,12.3384
2002,11,1,3,165,6.7257
2002,11,1,4,237,8.5999
2002,11,1,5,466,7.4511
2002,11,2,1,199,12.7193
2002,11,2,2,146,9.6075
2002,11,2,3,117,5.9333
2002,11,2,4,122,6.5308
2002,11,2,5,90,5.1773
2002,11,3,1,254,6.8587
2002,11,3,2,185,4.8857
2002,11,3,3,150,6.2180
2002,11,3,4,108,6.9761
2002,11,3,5,61,9.3976
2002,12,1,1,307,-6.6007
2002,12,1,2,174,-5.4397
2002,12,1,3,164,-2.1767
2002,12,1,4,235,-3.2466
2002,12,1,5,457,-0.7904
2002,12,2,1,198,-8.9581
2002,12,2,2,145,-5.8392
2002,12,2,3,117,-4.6460
2002,12,2,4,122,-3.0259
2002,12,2,5,90,-3.1890
2002,12,3,1,253,-8.3653
2002,12,3,2,185,-4.9012
2002,12,3,3,150,-2.8910
2002,12,3,4,108,-2.0545
2002,12,3,5,61,-2.2276
2003,1,1,1,305,0.0915
2003,1,1,2,173,-1.4023
2003,1,1,3,163,-2.4488
2003,1,1,4,234,-3.6857
2003,1,1,5,452,-0.8292
2003,1,2,1,198,-2.6117
2003,1,2,2,145,-2.1143
2003,1,2,3,117,-4.6220
2003,1,2,4,122,-3.7206
2003,1,2,5,89,-3.3961
2003,1,3,1,253,-2.4883
2003,1,3,2,185,-2.7452
2003,1,3,3,150,-5.1406
2003,1,3,4,108,-3.3421
2003,1,3,5,60,-5.1987
2003,2,1,1,303,-4.6547
2003,2,1,2,169,-3.1705
2003,2,1,3,163,-3.6363
2003,2,1,4,232,-2.6755
2003,2,1,5,449,-3.6939
2003,2,2,1,197,-3.8434
2003,2,2,2,145,-2.5548
2003,2,2,3,116,-2.7173
2003,2,2,4,122,-4.0432
2003,2,2,5,88,-3.1474
2003,2,3,1,253,-0.1384
2003,2,3,2,183,-0.5529
2003,2,3,3,150,-4.9731
2003,2,3,4,108,-4.9793
2003,2,3,5,60,-0.9450
2003,3,1,1,300,2.4994
2003,3,1,2,168,2.1574
2003,3,1,3,162,0.7344
2003,3,1,4,231,-0.3493
2003,3,1,5,444,-1.4262
2003,3,2,1,197,1.9662
2003,3,2,2,145,1.5279
2003,3,2,3,116,1.1682
2003,3,2,4,122,1.7493
2003,3,2,5,88,0.6379
2003,3,3,1,252,1.7402
2003,3,3,2,183,1.3711
2003,3,3,3,150,0.3876
2003,3,3,4,108,2.2437
2003,3,3,5,60,-0.7574
2003,4,1,1,294,12.7205
2003,4,1,2,168,10.1075
2003,4,1,3,161,9.2000
2003,4,1,4,230,7.0027
2003,4,1,5,440,8.0591
2003,4,2,1,195,10.6394
2003,4,2,2,144,10.4635
2003,4,2,3,116,9.2741
2003,4,2,4,122,7.3101
2003,4,2,5,87,7.0376
2003,4,3,1,252,7.6114
2003,4,3,2,183,6.1706
2003,4,3,3,149,8.1698
2003,4,3,4,107,7.2849
2003,4,3,5,60,3.7421
2003,5,1,1,293,14.7006
2003,5,1,2,166,12.1411
2003,5,1,3,160,8.8636
2003,5,1,4,228,9.1941
2003,5,1,5,438,10.0718
2003,5,2,1,195,12.7776
2003,5,2,2,144,9.6576
2003,5,2,3,116,8.1557
2003,5,2,4,122,8.0065
2003,5,2,5,87,10.5180
2003,5,3,1,251,4.9070
2003,5,3,2,183,5.2760
2003,5,3,3,149,7.5098
