year,month,rank_ME,rank_CP,nstocks,ret_vw
2013,7,3,1,202,6.8360
2013,7,3,2,160,4.6898
2013,7,3,3,133,5.2798
2013,7,3,4,115,4.6573
2013,7,3,5,92,4.5537
2013,8,1,1,216,-1.3603
2013,8,1,2,98,0.4962
2013,8,1,3,130,-3.8432
2013,8,1,4,132,-4.0259
2013,8,1,5,233,-4.1764
2013,8,2,1,158,-1.4768
2013,8,2,2,112,-2.1790
2013,8,2,3,103,-3.2324
2013,8,2,4,98,-3.8595
2013,8,2,5,100,-3.2522
2013,8,3,1,200,-1.5431
2013,8,3,2,160,-3.2232
2013,8,3,3,132,-1.4928
2013,8,3,4,114,-3.3859
2013,8,3,5,92,-2.6486
2013,9,1,1,214,6.9088
2013,9,1,2,97,9.6180
2013,9,1,3,129,6.5444
2013,9,1,4,132,6.1050
2013,9,1,5,231,6.6657
2013,9,2,1,158,5.1357
2013,9,2,2,112,7.0140
2013,9,2,3,103,6.6944
2013,9,2,4,97,6.4358
2013,9,2,5,100,5.8072
2013,9,3,1,200,6.8277
2013,9,3,2,160,3.1162
2013,9,3,3,132,2.1806
2013,9,3,4,114,2.0078
2013,9,3,5,92,4.1442
2013,10,1,1,213,2.4068
2013,10,1,2,96,3.3279
2013,10,1,3,129,3.2301
2013,10,1,4,132,4.5786
2013,10,1,5,229,4.7172
2013,10,2,1,158,2.5480
2013,10,2,2,111,2.7482
2013,10,2,3,103,3.4296
2013,10,2,4,97,4.7306
2013,10,2,5,100,5.3226
2013,10,3,1,200,3.7367
2013,10,3,2,160,5.2271
2013,10,3,3,131,4.0174
2013,10,3,4,114,6.0714
2013,10,3,5,91,4.1718
2013,11,1,1,211,5.4118
2013,11,1,2,93,6.1495
2013,11,1,3,129,4.6093
2013,11,1,4,132,5.6865
2013,11,1,5,225,5.5440
2013,11,2,1,156,3.4499
2013,11,2,2,111,3.7996
2013,11,2,3,102,3.9435
2013,11,2,4,97,4.2420
2013,11,2,5,97,2.7900
2013,11,3,1,199,2.7126
2013,11,3,2,160,2.1450
2013,11,3,3,131,3.5855
2013,11,3,4,114,1.3731
2013,11,3,5,90,1.8962
2013,12,1,1,207,2.3932
2013,12,1,2,92,2.9445
2013,12,1,3,128,1.9081
2013,12,1,4,130,1.4959
2013,12,1,5,222,1.1382
2013,12,2,1,155,1.8631
2013,12,2,2,110,2.9748
2013,12,2,3,102,2.2533
2013,12,2,4,96,2.8868
2013,12,2,5,96,2.4188
2013,12,3,1,199,2.9702
2013,12,3,2,160,2.5401
2013,12,3,3,131,2.0014
2013,12,3,4,114,3.8728
2013,12,3,5,90,1.9954
2014,1,1,1,207,-2.2608
2014,1,1,2,92,-5.6852
2014,1,1,3,128,-4.4581
2014,1,1,4,128,-4.1330
2014,1,1,5,222,-3.7891
2014,1,2,1,155,-2.6497
2014,1,2,2,110,-3.7048
2014,1,2,3,101,-3.9968
2014,1,2,4,95,-5.0822
2014,1,2,5,94,-2.6488
2014,1,3,1,198,-1.9731
2014,1,3,2,160,-2.9169
2014,1,3,3,131,-3.7514
2014,1,3,4,113,-4.2196
2014,1,3,5,88,-5.1823
2014,2,1,1,207,2.1447
2014,2,1,2,92,4.9683
2014,2,1,3,128,3.3315
2014,2,1,4,128,3.9696
2014,2,1,5,220,6.3963
2014,2,2,1,153,3.3696
2014,2,2,2,110,4.8332
2014,2,2,3,100,7.8512
2014,2,2,4,94,4.0689
2014,2,2,5,94,5.0626
2014,2,3,1,197,5.5623
2014,2,3,2,159,4.5371
2014,2,3,3,131,5.2594
2014,2,3,4,113,3.8828
2014,2,3,5,87,4.1468
2014,3,1,1,204,-0.0049
2014,3,1,2,90,-0.6347
2014,3,1,3,127,1.4825
2014,3,1,4,125,0.8668
2014,3,1,5,217,2.2771
2014,3,2,1,152,-1.9235
2014,3,2,2,110,0.6855
2014,3,2,3,100,0.6427
2014,3,2,4,94,1.1291
2014,3,2,5,92,2.6233
2014,3,3,1,197,-3.5662
2014,3,3,2,159,0.3631
2014,3,3,3,130,1.9183
2014,3,3,4,113,1.9257
2014,3,3,5,87,2.2978
2014,4,1,1,204,-5.9948
2014,4,1,2,90,-3.9858
2014,4,1,3,126,-4.4204
2014,4,1,4,125,-3.2749
2014,4,1,5,214,-1.9539
2014,4,2,1,152,-3.8871
2014,4,2,2,110,-2.8472
2014,4,2,3,100,-2.3464
2014,4,2,4,94,-0.6953
2014,4,2,5,91,-0.6945
2014,4,3,1,197,-1.3264
2014,4,3,2,159,0.0583
2014,4,3,3,130,1.8096
2014,4,3,4,113,2.9172
2014,4,3,5,87,3.6378
2014,5,1,1,202,-2.4127
2014,5,1,2,90,1.0461
2014,5,1,3,124,-0.4892
2014,5,1,4,124,1.4922
2014,5,1,5,213,-0.1086
2014,5,2,1,151,-0.4104
2014,5,2,2,110,1.7804
2014,5,2,3,99,0.5825
2014,5,2,4,94,0.7612
2014,5,2,5,91,0.8425
2014,5,3,1,197,3.0449
2014,5,3,2,159,2.3291
2014,5,3,3,130,2.1054
2014,5,3,4,113,0.9011
2014,5,3,5,87,2.5377
2014,6,1,1,202,4.8893
2014,6,1,2,89,6.0148
2014,6,1,3,125,3.6419
2014,6,1,4,124,2.4143
2014,6,1,5,211,4.5301
2014,6,2,1,151,6.6225
2014,6,2,2,109,4.8847
2014,6,2,3,98,5.0536
2014,6,2,4,94,5.3446
2014,6,2,5,91,4.2895
2014,6,3,1,196,2.2166
2014,6,3,2,159,1.4930
2014,6,3,3,129,1.2316
2014,6,3,4,113,1.9859
2014,6,3,5,87,5.2560
2014,7,1,1,239,-6.1578
2014,7,1,2,108,-5.9355
2014,7,1,3,109,-3.9183
2014,7,1,4,137,-5.3744
2014,7,1,5,172,-5.9330
2014,7,2,1,199,-5.6914
2014,7,2,2,102,-6.1661
2014,7,2,3,108,-6.3973
2014,7,2,4,88,-6.4468
2014,7,2,5,80,-7.6937
2014,7,3,1,177,-0.8813
2014,7,3,2,174,-3.2793
2014,7,3,3,136,-0.5448
2014,7,3,4,128,-2.3404
2014,7,3,5,108,-0.8609
2014,8,1,1,239,4.7570
2014,8,1,2,108,4.6932
2014,8,1,3,108,2.4210
2014,8,1,4,137,4.3007
2014,8,1,5,169,4.5040
2014,8,2,1,195,4.9008
2014,8,2,2,102,3.7035
2014,8,2,3,108,5.7389
2014,8,2,4,88,4.1278
2014,8,2,5,80,4.7198
2014,8,3,1,176,4.8837
2014,8,3,2,174,4.3798
2014,8,3,3,136,5.0838
2014,8,3,4,128,3.6807
2014,8,3,5,108,2.4702
2014,9,1,1,238,-6.6242
2014,9,1,2,108,-4.9294
2014,9,1,3,108,-5.5892
2014,9,1,4,137,-6.9190
2014,9,1,5,167,-7.1067
2014,9,2,1,195,-3.9506
2014,9,2,2,101,-4.1869
2014,9,2,3,108,-5.4517
2014,9,2,4,87,-5.1447
2014,9,2,5,80,-9.1872
2014,9,3,1,176,-1.4829
2014,9,3,2,174,-0.5797
2014,9,3,3,135,-0.9956
2014,9,3,4,127,-3.2582
2014,9,3,5,108,-4.3768
2014,10,1,1,237,5.8799
2014,10,1,2,108,7.1482
2014,10,1,3,107,6.0907
2014,10,1,4,137,6.0494
2014,10,1,5,165,4.7485
2014,10,2,1,195,6.7322
2014,10,2,2,101,6.0461
2014,10,2,3,108,6.3802
2014,10,2,4,87,4.5681
2014,10,2,5,80,0.9473
2014,10,3,1,175,2.5922
2014,10,3,2,174,3.2185
2014,10,3,3,135,3.6008
2014,10,3,4,127,-0.1505
2014,10,3,5,108,-0.3380
2014,11,1,1,235,-0.6154
2014,11,1,2,107,1.2405
2014,11,1,3,106,-1.6764
2014,11,1,4,137,-1.7662
2014,11,1,5,162,-1.3285
2014,11,2,1,195,1.1661
2014,11,2,2,100,1.2334
2014,11,2,3,108,-0.3965
2014,11,2,4,87,-0.1886
2014,11,2,5,80,0.7671
2014,11,3,1,175,2.5931
2014,11,3,2,174,3.5899
2014,11,3,3,135,5.3432
2014,11,3,4,126,1.6739
2014,11,3,5,108,0.0608
2014,12,1,1,233,4.9042
2014,12,1,2,107,4.8407
2014,12,1,3,106,7.1977
2014,12,1,4,136,3.6051
2014,12,1,5,161,4.3775
2014,12,2,1,195,2.8265
2014,12,2,2,100,1.8055
2014,12,2,3,107,0.5996
2014,12,2,4,87,1.6543
2014,12,2,5,80,0.5830
2014,12,3,1,174,-1.3285
2014,12,3,2,173,-0.2860
2014,12,3,3,133,-1.3088
2014,12,3,4,126,0.1701
2014,12,3,5,108,-0.0767
2015,1,1,1,232,-5.8049
2015,1,1,2,106,-5.3033
2015,1,1,3,106,-4.3157
2015,1,1,4,136,-3.3750
2015,1,1,5,158,-4.2778
2015,1,2,1,194,-3.4833
2015,1,2,2,100,-3.1121
2015,1,2,3,104,-3.0105
2015,1,2,4,87,-3.0552
2015,1,2,5,79,-5.0399
2015,1,3,1,171,0.6288
2015,1,3,2,173,-2.9854
2015,1,3,3,133,-2.3243
2015,1,3,4,126,-3.0559
2015,1,3,5,108,-3.7163
2015,2,1,1,229,5.0685
2015,2,1,2,106,4.7564
2015,2,1,3,106,5.7046
2015,2,1,4,135,7.4003
2015,2,1,5,158,5.0199
2015,2,2,1,191,6.9137
2015,2,2,2,100,6.8149
2015,2,2,3,104,6.7939
2015,2,2,4,87,5.2022
2015,2,2,5,79,6.0219
2015,2,3,1,169,6.3954
2015,2,3,2,172,6.7749
2015,2,3,3,131,6.0350
2015,2,3,4,126,4.1021
2015,2,3,5,107,4.0632
2015,3,1,1,228,1.0758
2015,3,1,2,106,1.9469
2015,3,1,3,106,0.2272
2015,3,1,4,135,1.3827
2015,3,1,5,155,1.4764
2015,3,2,1,189,2.7461
2015,3,2,2,100,1.6848
2015,3,2,3,103,2.0449
2015,3,2,4,87,1.3796
2015,3,2,5,79,1.0225
2015,3,3,1,169,-0.4781
2015,3,3,2,171,-1.4087
2015,3,3,3,131,-2.0491
2015,3,3,4,126,-1.6107
2015,3,3,5,107,-2.7558
2015,4,1,1,225,-2.0290
2015,4,1,2,106,-2.7983
2015,4,1,3,106,-3.6212
2015,4,1,4,133,-2.7664
2015,4,1,5,154,-0.7654
2015,4,2,1,188,-3.1438
2015,4,2,2,100,-2.0254
2015,4,2,3,103,-1.7035
2015,4,2,4,86,-2.6777
2015,4,2,5,79,-1.0326
2015,4,3,1,168,0.0023
2015,4,3,2,170,-0.7013
2015,4,3,3,129,0.9791
2015,4,3,4,126,1.8878
2015,4,3,5,107,3.2627
2015,5,1,1,224,1.1127
2015,5,1,2,106,2.4997
2015,5,1,3,106,0.1018
2015,5,1,4,132,1.5972
2015,5,1,5,154,-2.4950
2015,5,2,1,188,2.9933
2015,5,2,2,100,1.9720
2015,5,2,3,103,1.9579
2015,5,2,4,86,1.7249
2015,5,2,5,79,0.0805
2015,5,3,1,166,2.1744
2015,5,3,2,170,1.7499
2015,5,3,3,129,1.0658
2015,5,3,4,125,-0.7375
2015,5,3,5,107,-1.0298
2015,6,1,1,223,2.9626
2015,6,1,2,106,3.5575
2015,6,1,3,104,1.7337
2015,6,1,4,132,-0.2878
2015,6,1,5,154,2.7008
2015,6,2,1,188,0.9887
2015,6,2,2,100,0.7438
2015,6,2,3,103,1.1040
2015,6,2,4,86,-1.4620
2015,6,2,5,79,-1.5871
2015,6,3,1,165,0.5552
2015,6,3,2,170,-1.6021
2015,6,3,3,129,-3.6506
2015,6,3,4,124,-2.7093
2015,6,3,5,106,-4.5024
2015,7,1,1,208,-5.3299
2015,7,1,2,101,-4.1595
2015,7,1,3,93,-3.7627
2015,7,1,4,102,-5.5969
2015,7,1,5,194,-11.8504
2015,7,2,1,172,-0.5005
2015,7,2,2,107,-0.8439
2015,7,2,3,95,-1.4492
2015,7,2,4,101,-3.5075
2015,7,2,5,92,-7.3426
2015,7,3,1,222,4.4629
2015,7,3,2,174,4.1944
2015,7,3,3,141,0.6293
2015,7,3,4,122,-0.6382
2015,7,3,5,89,-4.6653
2015,8,1,1,207,-5.6956
2015,8,1,2,101,-2.7803
2015,8,1,3,93,-6.1210
2015,8,1,4,100,-1.8299
2015,8,1,5,193,-2.2461
2015,8,2,1,172,-6.6744
2015,8,2,2,107,-4.4004
2015,8,2,3,95,-5.0401
2015,8,2,4,100,-4.4938
2015,8,2,5,91,-4.5576
2015,8,3,1,219,-5.9476
2015,8,3,2,173,-5.9273
2015,8,3,3,141,-6.4335
2015,8,3,4,121,-5.4532
2015,8,3,5,89,-4.9592
2015,9,1,1,206,-6.3086
2015,9,1,2,101,-4.2524
2015,9,1,3,93,-2.5787
2015,9,1,4,100,-4.9528
2015,9,1,5,192,-11.8974
2015,9,2,1,171,-4.8127
2015,9,2,2,107,-5.8499
2015,9,2,3,94,-3.9166
2015,9,2,4,99,-6.2654
2015,9,2,5,91,-8.0715
2015,9,3,1,215,-2.5862
2015,9,3,2,173,-1.5532
2015,9,3,3,141,-2.3899
2015,9,3,4,121,-2.4425
2015,9,3,5,89,-4.7321
2015,10,1,1,205,6.9129
2015,10,1,2,101,6.0617
2015,10,1,3,93,5.2880
2015,10,1,4,100,7.2878
2015,10,1,5,190,6.0338
2015,10,2,1,171,6.3370
2015,10,2,2,107,7.1031
2015,10,2,3,93,4.5341
2015,10,2,4,99,6.8038
2015,10,2,5,91,8.9460
2015,10,3,1,215,8.0401
2015,10,3,2,172,9.6869
2015,10,3,3,141,6.4964
2015,10,3,4,121,8.2463
2015,10,3,5,89,9.3778
2015,11,1,1,201,2.2184
2015,11,1,2,101,1.5611
2015,11,1,3,92,0.6784
2015,11,1,4,100,1.5315
2015,11,1,5,189,-1.7898
2015,11,2,1,168,5.1625
2015,11,2,2,107,3.1631
2015,11,2,3,93,2.1113
2015,11,2,4,98,2.9675
2015,11,2,5,90,2.0728
2015,11,3,1,214,0.9669
2015,11,3,2,172,0.1418
2015,11,3,3,141,-0.3435
2015,11,3,4,121,-0.9408
2015,11,3,5,89,-0.0998
2015,12,1,1,199,-3.4495
2015,12,1,2,101,-3.7417
2015,12,1,3,92,-4.0857
2015,12,1,4,100,-5.7877
2015,12,1,5,187,-7.5079
2015,12,2,1,168,-4.2236
2015,12,2,2,106,-4.2863
2015,12,2,3,93,-4.6457
2015,12,2,4,97,-5.5501
2015,12,2,5,90,-9.8272
2015,12,3,1,212,-0.6287
2015,12,3,2,172,-0.5022
2015,12,3,3,141,-3.8300
2015,12,3,4,121,-1.9052
2015,12,3,5,89,-5.0056
2016,1,1,1,198,-8.5934
2016,1,1,2,101,-6.1147
2016,1,1,3,92,-6.0366
2016,1,1,4,100,-5.7516
2016,1,1,5,183,-10.0825
2016,1,2,1,167,-8.7038
2016,1,2,2,104,-6.6119
2016,1,2,3,93,-6.1939
2016,1,2,4,96,-4.5062
2016,1,2,5,90,-8.5808
2016,1,3,1,210,-6.3413
2016,1,3,2,171,-2.5147
2016,1,3,3,141,-4.9048
2016,1,3,4,120,-4.8366
2016,1,3,5,89,-2.5227
2016,2,1,1,197,0.1135
2016,2,1,2,100,-0.1033
2016,2,1,3,91,-0.8417
2016,2,1,4,100,2.7932
2016,2,1,5,180,1.8899
2016,2,2,1,166,0.3421
2016,2,2,2,104,1.8459
2016,2,2,3,91,2.0809
2016,2,2,4,96,2.5445
2016,2,2,5,90,2.0084
2016,2,3,1,210,-0.9491
2016,2,3,2,170,-0.2299
2016,2,3,3,141,2.1635
2016,2,3,4,120,2.6318
2016,2,3,5,88,-0.5473
2016,3,1,1,196,6.0814
2016,3,1,2,100,8.6214
2016,3,1,3,90,8.0843
2016,3,1,4,98,4.4409
2016,3,1,5,178,10.3040
2016,3,2,1,164,8.0744
2016,3,2,2,104,7.7546
2016,3,2,3,91,8.6841
2016,3,2,4,96,8.5532
2016,3,2,5,90,10.9202
2016,3,3,1,207,5.7090
2016,3,3,2,169,6.2479
2016,3,3,3,141,7.2500
2016,3,3,4,120,7.9771
2016,3,3,5,88,9.7624
2016,4,1,1,195,1.5971
2016,4,1,2,100,3.0981
2016,4,1,3,88,0.1148
2016,4,1,4,98,2.4241
2016,4,1,5,176,6.6114
2016,4,2,1,164,1.5284
2016,4,2,2,104,0.1865
2016,4,2,3,91,0.7329
2016,4,2,4,96,1.0245
2016,4,2,5,90,4.0503
2016,4,3,1,205,1.0250
2016,4,3,2,169,-0.6458
2016,4,3,3,141,-1.1040
2016,4,3,4,119,0.1179
2016,4,3,5,88,3.5965
2016,5,1,1,194,0.0855
2016,5,1,2,100,-0.8863
2016,5,1,3,88,-0.7262
2016,5,1,4,97,-0.8869
2016,5,1,5,176,-3.1936
2016,5,2,1,162,2.9080
2016,5,2,2,104,2.3608
2016,5,2,3,91,-0.4018
2016,5,2,4,96,1.2800
2016,5,2,5,89,-0.2939
2016,5,3,1,203,2.2788
2016,5,3,2,169,2.5086
2016,5,3,3,140,1.7031
2016,5,3,4,118,0.9474
2016,5,3,5,88,-0.3973
2016,6,1,1,192,1.5398
2016,6,1,2,99,0.3042
2016,6,1,3,87,2.9409
2016,6,1,4,96,3.3333
2016,6,1,5,172,2.2464
2016,6,2,1,161,0.5998
2016,6,2,2,104,-0.2651
2016,6,2,3,89,1.0557
2016,6,2,4,96,2.4412
2016,6,2,5,89,-0.6494
2016,6,3,1,203,-0.0653
2016,6,3,2,168,0.2439
2016,6,3,3,138,0.8941
2016,6,3,4,117,2.3899
2016,6,3,5,87,3.9133
2016,7,1,1,157,6.1245
2016,7,1,2,97,5.7707
2016,7,1,3,97,5.0581
2016,7,1,4,94,6.3583
2016,7,1,5,195,7.1247
2016,7,2,1,152,5.6746
2016,7,2,2,98,4.8253
2016,7,2,3,108,4.7403
2016,7,2,4,86,6.5946
2016,7,2,5,83,6.0908
2016,7,3,1,205,4.7159
2016,7,3,2,153,3.6440
2016,7,3,3,135,3.8314
2016,7,3,4,104,2.7238
2016,7,3,5,93,2.5427
2016,8,1,1,156,1.9164
2016,8,1,2,96,3.0982
2016,8,1,3,96,3.4053
2016,8,1,4,94,1.7851
2016,8,1,5,193,1.6088
2016,8,2,1,151,0.8511
2016,8,2,2,97,1.2537
2016,8,2,3,108,1.3171
2016,8,2,4,85,1.4277
2016,8,2,5,83,0.5129
2016,8,3,1,203,-0.5721
2016,8,3,2,153,-0.6666
2016,8,3,3,133,1.3025
2016,8,3,4,104,-0.2769
2016,8,3,5,93,-1.5916
2016,9,1,1,156,3.5933
2016,9,1,2,96,3.2268
2016,9,1,3,96,0.7245
2016,9,1,4,94,2.3283
2016,9,1,5,192,3.1789
2016,9,2,1,151,1.3678
2016,9,2,2,97,1.0292
2016,9,2,3,106,-0.4635
2016,9,2,4,85,-0.2927
2016,9,2,5,83,2.2244
2016,9,3,1,203,0.0352
2016,9,3,2,153,-0.7964
2016,9,3,3,133,0.3090
2016,9,3,4,104,2.3684
2016,9,3,5,93,0.6742
2016,10,1,1,155,-5.2819
2016,10,1,2,96,-4.1611
2016,10,1,3,96,-3.3662
2016,10,1,4,94,-3.6540
2016,10,1,5,191,-3.0688
2016,10,2,1,149,-5.4187
2016,10,2,2,96,-3.9824
2016,10,2,3,104,-4.2022
2016,10,2,4,83,-5.2281
2016,10,2,5,82,-5.1046
2016,10,3,1,201,-1.5524
2016,10,3,2,152,-3.6206
2016,10,3,3,131,-1.3773
2016,10,3,4,103,-2.2269
2016,10,3,5,92,-1.5902
2016,11,1,1,155,9.8892
2016,11,1,2,96,9.0879
2016,11,1,3,94,12.6696
2016,11,1,4,92,14.5795
2016,11,1,5,191,14.7861
2016,11,2,1,148,7.4866
2016,11,2,2,96,10.5874
2016,11,2,3,104,13.3769
2016,11,2,4,83,12.5598
2016,11,2,5,82,10.7294
2016,11,3,1,201,-0.0923
2016,11,3,2,150,3.2803
2016,11,3,3,130,5.9782
2016,11,3,4,103,2.9204
2016,11,3,5,92,5.9346
2016,12,1,1,155,4.6474
2016,12,1,2,96,4.6124
2016,12,1,3,93,4.4013
2016,12,1,4,91,3.2324
2016,12,1,5,189,6.0919
2016,12,2,1,147,0.3666
2016,12,2,2,96,2.9888
2016,12,2,3,103,2.4684
2016,12,2,4,83,2.9751
2016,12,2,5,82,1.8686
2016,12,3,1,200,1.5186
2016,12,3,2,150,0.8463
2016,12,3,3,130,0.3304
2016,12,3,4,102,2.5495
2016,12,3,5,91,3.7970
2017,1,1,1,153,-1.1581
2017,1,1,2,96,-0.8204
2017,1,1,3,92,-2.8765
2017,1,1,4,91,-3.0704
2017,1,1,5,189,-0.8471
2017,1,2,1,146,1.2755
2017,1,2,2,96,-0.4447
2017,1,2,3,102,0.2691
2017,1,2,4,83,0.4274
2017,1,2,5,82,0.4567
2017,1,3,1,199,3.6226
2017,1,3,2,149,2.3275
2017,1,3,3,128,1.6093
2017,1,3,4,102,1.5250
2017,1,3,5,90,0.1172
2017,2,1,1,152,0.9827
2017,2,1,2,96,-0.2184
2017,2,1,3,91,-0.4889
2017,2,1,4,91,-0.0795
2017,2,1,5,188,-2.9600
2017,2,2,1,146,2.1109
2017,2,2,2,95,0.9050
2017,2,2,3,102,0.8550
2017,2,2,4,82,-0.9124
2017,2,2,5,81,0.1683
2017,2,3,1,199,3.4309
2017,2,3,2,148,4.9972
2017,2,3,3,127,3.4053
2017,2,3,4,102,4.0341
2017,2,3,5,90,1.0150
2017,3,1,1,151,0.2172
2017,3,1,2,95,1.8454
2017,3,1,3,91,2.2693
2017,3,1,4,91,4.1475
2017,3,1,5,188,-2.0518
2017,3,2,1,143,2.0967
2017,3,2,2,95,0.4945
2017,3,2,3,101,0.5372
2017,3,2,4,82,1.5989
2017,3,2,5,79,0.2950
2017,3,3,1,199,1.4665
2017,3,3,2,146,0.2887
2017,3,3,3,126,0.2921
2017,3,3,4,102,0.8277
2017,3,3,5,90,-1.0303
2017,4,1,1,150,2.8697
2017,4,1,2,95,2.1244
2017,4,1,3,89,3.1866
2017,4,1,4,91,4.5412
2017,4,1,5,186,1.2757
2017,4,2,1,142,1.8115
2017,4,2,2,94,0.9221
2017,4,2,3,100,2.3402
2017,4,2,4,81,1.6744
2017,4,2,5,79,1.0259
2017,4,3,1,199,3.1149
2017,4,3,2,145,1.1432
2017,4,3,3,125,0.6219
2017,4,3,4,102,0.8653
2017,4,3,5,90,-1.0742
2017,5,1,1,148,-2.0019
2017,5,1,2,95,-2.0491
2017,5,1,3,89,-3.7548
2017,5,1,4,90,-3.1559
2017,5,1,5,185,-4.6765
2017,5,2,1,140,1.2243
2017,5,2,2,93,-0.0750
2017,5,2,3,99,-1.5504
2017,5,2,4,79,-3.2813
2017,5,2,5,78,-2.0332
2017,5,3,1,198,3.5607
2017,5,3,2,145,1.0118
2017,5,3,3,124,0.5269
2017,5,3,4,102,2.5647
2017,5,3,5,90,-1.2070
2017,6,1,1,147,4.6246
2017,6,1,2,94,3.4667
2017,6,1,3,89,2.9723
2017,6,1,4,89,4.3875
2017,6,1,5,184,2.7181
2017,6,2,1,139,2.2637
2017,6,2,2,93,2.5480
2017,6,2,3,99,1.0211
2017,6,2,4,79,1.6680
2017,6,2,5,76,1.1790
2017,6,3,1,198,-1.2676
2017,6,3,2,145,1.5576
2017,6,3,3,124,1.2130
2017,6,3,4,102,-2.2705
2017,6,3,5,90,-0.0697
2017,7,1,1,168,-0.6002
2017,7,1,2,95,-0.8794
2017,7,1,3,72,0.3970
2017,7,1,4,111,-2.7987
2017,7,1,5,181,0.0798
2017,7,2,1,126,1.1865
2017,7,2,2,94,1.2995
2017,7,2,3,85,-0.7910
2017,7,2,4,80,2.7347
2017,7,2,5,93,1.6319
2017,7,3,1,194,3.6903
2017,7,3,2,154,1.1946
2017,7,3,3,139,1.6717
2017,7,3,4,113,0.8270
2017,7,3,5,95,3.7270
2017,8,1,1,167,-1.4287
2017,8,1,2,95,-3.1410
2017,8,1,3,72,-0.5141
2017,8,1,4,111,-4.2557
2017,8,1,5,181,-4.7573
2017,8,2,1,126,-0.7428
2017,8,2,2,94,-2.1923
2017,8,2,3,83,-1.9879
2017,8,2,4,80,-2.0805
2017,8,2,5,93,-0.8102
2017,8,3,1,193,0.2688
2017,8,3,2,154,0.3666
2017,8,3,3,137,0.5238
2017,8,3,4,113,2.3081
2017,8,3,5,95,0.0749
2017,9,1,1,167,6.8810
2017,9,1,2,93,8.2307
2017,9,1,3,72,9.6858
2017,9,1,4,109,9.3545
2017,9,1,5,180,8.0869
2017,9,2,1,126,5.6823
2017,9,2,2,94,7.5157
2017,9,2,3,83,6.6689
2017,9,2,4,80,6.8637
2017,9,2,5,91,6.2163
2017,9,3,1,193,0.9657
2017,9,3,2,154,2.3143
2017,9,3,3,137,3.1857
2017,9,3,4,112,0.1856
2017,9,3,5,95,2.0173
2017,10,1,1,166,1.4220
2017,10,1,2,92,1.8349
2017,10,1,3,72,-1.9236
2017,10,1,4,107,1.4995
2017,10,1,5,180,0.6663
2017,10,2,1,126,0.5427
2017,10,2,2,93,0.8000
2017,10,2,3,83,1.6258
2017,10,2,4,80,0.5695
2017,10,2,5,90,0.0100
2017,10,3,1,193,5.2384
2017,10,3,2,152,0.8140
2017,10,3,3,135,1.7241
2017,10,3,4,111,4.3271
2017,10,3,5,94,-2.5496
2017,11,1,1,166,2.7424
2017,11,1,2,90,2.7639
2017,11,1,3,72,1.6314
2017,11,1,4,105,6.9460
2017,11,1,5,178,6.6623
2017,11,2,1,125,1.3335
2017,11,2,2,93,5.4165
2017,11,2,3,83,3.9340
2017,11,2,4,80,3.3992
2017,11,2,5,89,3.7916
2017,11,3,1,192,1.8991
2017,11,3,2,152,3.0602
2017,11,3,3,134,4.1122
2017,11,3,4,110,3.7716
2017,11,3,5,94,3.5903
2017,12,1,1,166,-1.0362
2017,12,1,2,89,0.0776
2017,12,1,3,72,0.5059
2017,12,1,4,105,-0.6315
2017,12,1,5,177,0.1457
2017,12,2,1,124,0.5585
2017,12,2,2,92,-0.7307
2017,12,2,3,83,-0.1000
2017,12,2,4,80,1.6574
2017,12,2,5,88,1.5148
2017,12,3,1,191,0.3933
2017,12,3,2,151,1.4661
2017,12,3,3,133,1.6331
2017,12,3,4,109,0.6753
2017,12,3,5,94,1.6735
2018,1,1,1,164,1.3891
2018,1,1,2,89,1.2945
2018,1,1,3,72,1.0728
2018,1,1,4,104,-0.0691
2018,1,1,5,176,-2.1571
2018,1,2,1,123,2.7418
2018,1,2,2,92,0.7448
2018,1,2,3,83,1.8526
2018,1,2,4,79,1.0260
2018,1,2,5,88,4.2086
2018,1,3,1,190,9.6139
2018,1,3,2,151,5.0049
2018,1,3,3,133,6.0897
2018,1,3,4,109,2.8773
2018,1,3,5,94,3.1021
2018,2,1,1,164,-3.7866
2018,2,1,2,88,-4.3696
2018,2,1,3,71,-3.3793
2018,2,1,4,104,-6.9697
2018,2,1,5,175,-5.3000
2018,2,2,1,123,-4.2497
2018,2,2,2,91,-5.9256
2018,2,2,3,83,-4.1200
2018,2,2,4,77,-5.0611
2018,2,2,5,88,-3.3543
2018,2,3,1,190,-2.0010
2018,2,3,2,151,-4.9908
2018,2,3,3,133,-4.3156
2018,2,3,4,109,-3.0548
2018,2,3,5,94,-4.7751
2018,3,1,1,163,3.7453
2018,3,1,2,88,4.7043
2018,3,1,3,70,1.6171
2018,3,1,4,104,0.0382
2018,3,1,5,174,2.2586
2018,3,2,1,121,3.4531
2018,3,2,2,91,0.5554
2018,3,2,3,83,0.3356
2018,3,2,4,76,1.0105
2018,3,2,5,88,0.1350
2018,3,3,1,190,-2.1106
2018,3,3,2,151,-2.0512
2018,3,3,3,133,-3.5640
2018,3,3,4,109,-1.8599
2018,3,3,5,93,-1.1869
2018,4,1,1,163,3.4384
2018,4,1,2,87,0.4171
2018,4,1,3,70,1.7291
2018,4,1,4,104,-0.1583
2018,4,1,5,172,0.6470
2018,4,2,1,121,2.2317
2018,4,2,2,90,-0.7253
2018,4,2,3,83,1.4018
