year,month,rank_ME,rank_VHP,nstocks,ret_vw
1996,10,2,3,128,-0.2911
1996,10,2,4,124,0.0172
1996,10,2,5,112,-1.1428
1996,10,3,1,195,0.0912
1996,10,3,2,178,1.7923
1996,10,3,3,154,1.5824
1996,10,3,4,121,1.9117
1996,10,3,5,99,3.7156
1996,11,1,1,429,1.9061
1996,11,1,2,207,3.5370
1996,11,1,3,191,1.5866
1996,11,1,4,239,3.7437
1996,11,1,5,438,4.3701
1996,11,2,1,213,4.5418
1996,11,2,2,133,2.4737
1996,11,2,3,128,3.5554
1996,11,2,4,124,4.4307
1996,11,2,5,111,7.0239
1996,11,3,1,193,5.4120
1996,11,3,2,178,7.4589
1996,11,3,3,154,6.7255
1996,11,3,4,121,7.8588
1996,11,3,5,99,9.5046
1996,12,1,1,428,0.9057
1996,12,1,2,205,1.8031
1996,12,1,3,190,2.7519
1996,12,1,4,238,2.8936
1996,12,1,5,436,2.9504
1996,12,2,1,213,0.7658
1996,12,2,2,132,2.5491
1996,12,2,3,127,2.6938
1996,12,2,4,124,1.9572
1996,12,2,5,111,1.5888
1996,12,3,1,192,-1.4432
1996,12,3,2,178,-2.6173
1996,12,3,3,154,-2.0325
1996,12,3,4,121,-0.0893
1996,12,3,5,99,-1.0754
1997,1,1,1,422,6.9515
1997,1,1,2,202,6.0643
1997,1,1,3,190,3.4492
1997,1,1,4,237,2.4660
1997,1,1,5,434,3.7973
1997,1,2,1,210,4.0505
1997,1,2,2,131,3.2293
1997,1,2,3,127,-0.2573
1997,1,2,4,124,2.1901
1997,1,2,5,110,3.9224
1997,1,3,1,192,6.1652
1997,1,3,2,175,7.1128
1997,1,3,3,153,4.6008
1997,1,3,4,121,4.5750
1997,1,3,5,98,8.2574
1997,2,1,1,421,-6.1109
1997,2,1,2,202,-2.8886
1997,2,1,3,190,-3.2679
1997,2,1,4,236,-1.9415
1997,2,1,5,430,-0.9005
1997,2,2,1,210,-7.9136
1997,2,2,2,131,-2.8030
1997,2,2,3,126,-1.1357
1997,2,2,4,124,-2.1955
1997,2,2,5,110,-0.1077
1997,2,3,1,191,-3.0865
1997,2,3,2,173,0.7896
1997,2,3,3,153,0.7344
1997,2,3,4,121,1.7591
1997,2,3,5,98,-2.4280
1997,3,1,1,419,-7.3423
1997,3,1,2,201,-2.1764
1997,3,1,3,190,-2.2767
1997,3,1,4,235,-3.4364
1997,3,1,5,425,-1.7339
1997,3,2,1,209,-4.2715
1997,3,2,2,130,-3.2894
1997,3,2,3,125,-2.8872
1997,3,2,4,122,-2.7544
1997,3,2,5,110,-4.9139
1997,3,3,1,191,-6.2353
1997,3,3,2,173,-4.7568
1997,3,3,3,153,-1.4780
1997,3,3,4,121,-4.3126
1997,3,3,5,98,-2.5229
1997,4,1,1,419,-3.7565
1997,4,1,2,201,-1.6831
1997,4,1,3,188,-2.5428
1997,4,1,4,231,-2.2561
1997,4,1,5,422,-2.8111
1997,4,2,1,207,0.9699
1997,4,2,2,128,0.8422
1997,4,2,3,125,2.0083
1997,4,2,4,122,2.5982
1997,4,2,5,110,0.6251
1997,4,3,1,191,7.5472
1997,4,3,2,173,6.0188
1997,4,3,3,153,4.6037
1997,4,3,4,121,3.6314
1997,4,3,5,97,6.2101
1997,5,1,1,413,12.5807
1997,5,1,2,200,11.7029
1997,5,1,3,188,9.0159
1997,5,1,4,230,11.3612
1997,5,1,5,420,9.6832
1997,5,2,1,204,14.4791
1997,5,2,2,127,12.3995
1997,5,2,3,125,11.1149
1997,5,2,4,122,10.0716
1997,5,2,5,110,9.7924
1997,5,3,1,191,8.8390
1997,5,3,2,171,5.3261
1997,5,3,3,153,6.8691
1997,5,3,4,121,6.6563
1997,5,3,5,97,5.1570
1997,6,1,1,409,6.6557
1997,6,1,2,199,7.0650
1997,6,1,3,188,5.3708
1997,6,1,4,229,4.5324
1997,6,1,5,419,4.4790
1997,6,2,1,202,3.6440
1997,6,2,2,127,6.1006
1997,6,2,3,125,3.5840
1997,6,2,4,122,4.2239
1997,6,2,5,109,5.4260
1997,6,3,1,189,2.1838
1997,6,3,2,171,5.5495
1997,6,3,3,152,5.0506
1997,6,3,4,120,5.1191
1997,6,3,5,97,0.3809
1997,7,1,1,438,4.8319
1997,7,1,2,232,5.0918
1997,7,1,3,206,6.8459
1997,7,1,4,239,6.6628
1997,7,1,5,447,6.6714
1997,7,2,1,196,5.2876
1997,7,2,2,113,7.0132
1997,7,2,3,130,6.0055
1997,7,2,4,128,6.3323
1997,7,2,5,118,6.1659
1997,7,3,1,232,8.3270
1997,7,3,2,183,6.2881
1997,7,3,3,168,6.1128
1997,7,3,4,138,7.6117
1997,7,3,5,95,7.9007
1997,8,1,1,436,4.5006
1997,8,1,2,232,3.5679
1997,8,1,3,205,3.7332
1997,8,1,4,235,4.5925
1997,8,1,5,446,4.8389
1997,8,2,1,194,3.4408
1997,8,2,2,112,4.4069
1997,8,2,3,130,3.9048
1997,8,2,4,127,3.1068
1997,8,2,5,118,3.6065
1997,8,3,1,231,-5.2583
1997,8,3,2,182,-6.5739
1997,8,3,3,167,-3.3658
1997,8,3,4,138,-3.0337
1997,8,3,5,95,0.3972
1997,9,1,1,433,7.1604
1997,9,1,2,230,9.1069
1997,9,1,3,204,7.8594
1997,9,1,4,235,8.1770
1997,9,1,5,446,8.7233
1997,9,2,1,191,8.1978
1997,9,2,2,112,6.3142
1997,9,2,3,125,8.0261
1997,9,2,4,127,6.2235
1997,9,2,5,114,6.8105
1997,9,3,1,230,3.6721
1997,9,3,2,180,6.2399
1997,9,3,3,164,4.4586
1997,9,3,4,137,4.1801
1997,9,3,5,95,5.0405
1997,10,1,1,432,-3.9080
1997,10,1,2,228,-1.4512
1997,10,1,3,203,-4.0757
1997,10,1,4,233,-3.6561
1997,10,1,5,442,-3.8171
1997,10,2,1,188,-4.9868
1997,10,2,2,111,-5.0945
1997,10,2,3,125,-4.5207
1997,10,2,4,127,-4.8143
1997,10,2,5,114,-4.6448
1997,10,3,1,230,-4.0899
1997,10,3,2,180,-3.1213
1997,10,3,3,161,-3.5422
1997,10,3,4,137,-4.1029
1997,10,3,5,95,-2.2297
1997,11,1,1,430,-3.1937
1997,11,1,2,225,-3.2527
1997,11,1,3,201,-0.1522
1997,11,1,4,231,-1.6302
1997,11,1,5,438,-0.5428
1997,11,2,1,187,-1.2902
1997,11,2,2,110,-2.7494
1997,11,2,3,125,-1.0541
1997,11,2,4,126,0.4943
1997,11,2,5,113,-0.4772
1997,11,3,1,229,3.5892
1997,11,3,2,179,4.8136
1997,11,3,3,160,4.1081
1997,11,3,4,137,6.6003
1997,11,3,5,94,2.5601
1997,12,1,1,429,-4.8140
1997,12,1,2,224,-3.0546
1997,12,1,3,200,-2.4411
1997,12,1,4,227,-0.7792
1997,12,1,5,434,-0.1983
1997,12,2,1,184,-1.8070
1997,12,2,2,109,-0.5427
1997,12,2,3,124,-0.7961
1997,12,2,4,125,1.8168
1997,12,2,5,112,1.1788
1997,12,3,1,229,-0.2879
1997,12,3,2,178,1.9049
1997,12,3,3,160,0.4103
1997,12,3,4,135,1.1083
1997,12,3,5,94,4.7303
1998,1,1,1,425,-0.1503
1998,1,1,2,223,-3.5824
1998,1,1,3,195,-0.5335
1998,1,1,4,225,-1.2034
1998,1,1,5,429,0.4743
1998,1,2,1,179,-0.7595
1998,1,2,2,109,-1.6004
1998,1,2,3,122,-1.8907
1998,1,2,4,122,-1.3524
1998,1,2,5,112,0.5097
1998,1,3,1,227,1.7116
1998,1,3,2,178,2.1932
1998,1,3,3,160,2.6667
1998,1,3,4,135,-0.4195
1998,1,3,5,94,0.0116
1998,2,1,1,421,5.7548
1998,2,1,2,221,6.3342
1998,2,1,3,195,4.3721
1998,2,1,4,224,6.1137
1998,2,1,5,424,5.9832
1998,2,2,1,178,8.8522
1998,2,2,2,108,8.9781
1998,2,2,3,121,9.2508
1998,2,2,4,122,7.3383
1998,2,2,5,110,9.6916
1998,2,3,1,226,8.8154
1998,2,3,2,178,6.3771
1998,2,3,3,159,6.7001
1998,2,3,4,134,5.4178
1998,2,3,5,94,7.1232
1998,3,1,1,419,4.8129
1998,3,1,2,220,3.7877
1998,3,1,3,194,4.9818
1998,3,1,4,223,2.7266
1998,3,1,5,419,4.3001
1998,3,2,1,177,4.3008
1998,3,2,2,108,3.2879
1998,3,2,3,121,3.4503
1998,3,2,4,121,4.7000
1998,3,2,5,109,4.4024
1998,3,3,1,226,6.2764
1998,3,3,2,177,3.5960
1998,3,3,3,159,3.1168
1998,3,3,4,134,4.7093
1998,3,3,5,94,6.5613
1998,4,1,1,413,2.9609
1998,4,1,2,217,1.9896
1998,4,1,3,194,2.1085
1998,4,1,4,221,2.7594
1998,4,1,5,418,3.6501
1998,4,2,1,175,0.7616
1998,4,2,2,108,-0.6602
1998,4,2,3,118,0.9003
1998,4,2,4,119,0.0544
1998,4,2,5,109,1.7631
1998,4,3,1,224,0.4522
1998,4,3,2,177,2.1995
1998,4,3,3,157,0.4460
1998,4,3,4,134,0.0140
1998,4,3,5,94,-0.6367
1998,5,1,1,410,-5.7069
1998,5,1,2,212,-5.2196
1998,5,1,3,191,-3.8589
1998,5,1,4,218,-3.4928
1998,5,1,5,415,-3.3280
1998,5,2,1,174,-8.8711
1998,5,2,2,107,-4.9376
1998,5,2,3,117,-3.8122
1998,5,2,4,119,-4.6819
1998,5,2,5,108,-3.9083
1998,5,3,1,224,-2.2982
1998,5,3,2,177,-3.9525
1998,5,3,3,156,-1.3224
1998,5,3,4,134,-1.1911
1998,5,3,5,94,1.2435
1998,6,1,1,404,-1.3184
1998,6,1,2,211,0.8749
1998,6,1,3,191,-1.4668
1998,6,1,4,217,-2.9310
1998,6,1,5,411,0.8620
1998,6,2,1,173,0.6590
1998,6,2,2,107,0.8269
1998,6,2,3,117,-2.4543
1998,6,2,4,119,-0.8435
1998,6,2,5,107,-0.5862
1998,6,3,1,223,7.2322
1998,6,3,2,174,3.9478
1998,6,3,3,155,3.3870
1998,6,3,4,133,0.7246
1998,6,3,5,94,-0.1440
1998,7,1,1,423,-6.6974
1998,7,1,2,199,-2.8114
1998,7,1,3,177,-8.6216
1998,7,1,4,253,-7.2223
1998,7,1,5,492,-7.9848
1998,7,2,1,194,-10.4855
1998,7,2,2,143,-6.3249
1998,7,2,3,115,-7.6726
1998,7,2,4,138,-8.1190
1998,7,2,5,150,-8.9153
1998,7,3,1,249,-2.6311
1998,7,3,2,190,-2.3276
1998,7,3,3,151,-1.5532
1998,7,3,4,138,1.9116
1998,7,3,5,86,-4.6438
1998,8,1,1,420,-19.2793
1998,8,1,2,198,-21.5056
1998,8,1,3,176,-20.0650
1998,8,1,4,252,-16.5107
1998,8,1,5,489,-19.3885
1998,8,2,1,193,-21.9507
1998,8,2,2,142,-16.8614
1998,8,2,3,115,-17.0507
1998,8,2,4,136,-14.0338
1998,8,2,5,150,-19.7215
1998,8,3,1,247,-15.5538
1998,8,3,2,190,-11.3642
1998,8,3,3,151,-9.7314
1998,8,3,4,137,-10.5611
1998,8,3,5,85,-17.0049
1998,9,1,1,414,6.1809
1998,9,1,2,196,2.0692
1998,9,1,3,175,3.4902
1998,9,1,4,252,0.8836
1998,9,1,5,487,1.4589
1998,9,2,1,191,11.5613
1998,9,2,2,138,5.4233
1998,9,2,3,115,3.6786
1998,9,2,4,135,4.0796
1998,9,2,5,150,4.3153
1998,9,3,1,246,5.5571
1998,9,3,2,188,7.3670
1998,9,3,3,150,7.4654
1998,9,3,4,136,11.0136
1998,9,3,5,85,5.6546
1998,10,1,1,410,3.7985
1998,10,1,2,195,1.5464
1998,10,1,3,174,4.7459
1998,10,1,4,250,2.1312
1998,10,1,5,485,3.3996
1998,10,2,1,189,4.3147
1998,10,2,2,138,8.1769
1998,10,2,3,115,3.3444
1998,10,2,4,135,4.5197
1998,10,2,5,149,7.2834
1998,10,3,1,243,7.4164
1998,10,3,2,186,8.3808
1998,10,3,3,149,6.3537
1998,10,3,4,136,7.2302
1998,10,3,5,85,6.3720
1998,11,1,1,407,6.2772
1998,11,1,2,192,9.7440
1998,11,1,3,174,8.7775
1998,11,1,4,249,4.9468
1998,11,1,5,482,6.2969
1998,11,2,1,188,6.3685
1998,11,2,2,136,7.9356
1998,11,2,3,115,4.5323
1998,11,2,4,132,4.5860
1998,11,2,5,149,3.3217
1998,11,3,1,241,6.5619
1998,11,3,2,184,5.5809
1998,11,3,3,147,4.9083
1998,11,3,4,135,8.8551
1998,11,3,5,85,2.5361
1998,12,1,1,404,3.4421
1998,12,1,2,190,4.4972
1998,12,1,3,172,2.0047
1998,12,1,4,248,1.9469
1998,12,1,5,482,-0.5164
1998,12,2,1,188,6.9263
1998,12,2,2,135,5.8387
1998,12,2,3,115,6.3387
1998,12,2,4,132,5.2960
1998,12,2,5,149,2.7595
1998,12,3,1,241,9.4578
1998,12,3,2,183,6.1846
1998,12,3,3,147,6.2782
1998,12,3,4,134,4.7469
1998,12,3,5,84,0.3478
1999,1,1,1,397,5.4380
1999,1,1,2,188,6.0228
1999,1,1,3,170,3.0926
1999,1,1,4,246,0.2104
1999,1,1,5,476,5.7916
1999,1,2,1,187,-2.4010
1999,1,2,2,133,2.1206
1999,1,2,3,115,-1.8410
1999,1,2,4,131,-2.8739
1999,1,2,5,148,0.8107
1999,1,3,1,239,7.0426
1999,1,3,2,183,2.7430
1999,1,3,3,147,1.6976
1999,1,3,4,134,1.5860
1999,1,3,5,84,2.5906
1999,2,1,1,391,-8.8676
1999,2,1,2,187,-6.4922
1999,2,1,3,169,-7.5376
1999,2,1,4,244,-5.4367
1999,2,1,5,469,-7.3193
1999,2,2,1,185,-10.5293
1999,2,2,2,133,-9.2810
1999,2,2,3,113,-9.1187
1999,2,2,4,131,-6.7088
1999,2,2,5,147,-9.5382
1999,2,3,1,235,-5.8097
1999,2,3,2,181,-1.1541
1999,2,3,3,147,-4.7434
1999,2,3,4,133,-7.5965
1999,2,3,5,84,-2.6852
1999,3,1,1,387,-5.0334
1999,3,1,2,187,-6.0198
1999,3,1,3,168,-5.5680
1999,3,1,4,243,-6.6441
1999,3,1,5,459,-4.3079
1999,3,2,1,184,-0.4834
1999,3,2,2,131,-1.5021
1999,3,2,3,113,-0.0765
1999,3,2,4,130,0.1582
1999,3,2,5,145,-1.7885
1999,3,3,1,235,5.9649
1999,3,3,2,180,1.5117
1999,3,3,3,147,2.5571
1999,3,3,4,133,0.5530
1999,3,3,5,84,5.5989
1999,4,1,1,378,8.5122
1999,4,1,2,186,10.5157
1999,4,1,3,166,9.2912
1999,4,1,4,241,10.7283
1999,4,1,5,452,8.8150
1999,4,2,1,181,4.9187
1999,4,2,2,129,6.6113
1999,4,2,3,112,7.4264
1999,4,2,4,128,6.6125
1999,4,2,5,144,12.7152
1999,4,3,1,233,-0.3036
1999,4,3,2,179,1.5788
1999,4,3,3,146,6.6767
1999,4,3,4,131,9.9983
1999,4,3,5,84,12.7844
1999,5,1,1,376,5.8086
1999,5,1,2,185,6.4228
1999,5,1,3,165,3.6538
1999,5,1,4,241,6.2158
1999,5,1,5,447,4.4234
1999,5,2,1,178,5.5633
1999,5,2,2,128,1.6707
1999,5,2,3,112,4.1626
1999,5,2,4,128,2.4595
1999,5,2,5,143,3.2889
1999,5,3,1,232,-1.7042
1999,5,3,2,175,-1.4538
1999,5,3,3,146,-0.2507
1999,5,3,4,131,0.1126
1999,5,3,5,83,-3.3621
1999,6,1,1,371,8.3461
1999,6,1,2,184,9.2959
1999,6,1,3,164,7.6641
1999,6,1,4,241,3.8571
1999,6,1,5,444,7.9391
1999,6,2,1,179,7.1785
1999,6,2,2,126,9.5354
1999,6,2,3,112,7.1812
1999,6,2,4,127,3.5337
1999,6,2,5,143,6.7363
1999,6,3,1,230,7.0647
1999,6,3,2,176,7.2629
1999,6,3,3,146,3.7232
1999,6,3,4,130,5.3702
1999,6,3,5,83,-0.7036
1999,7,1,1,294,-1.0080
1999,7,1,2,180,-0.9237
1999,7,1,3,162,2.6773
1999,7,1,4,282,2.5657
1999,7,1,5,516,1.0496
1999,7,2,1,156,-1.4437
1999,7,2,2,133,-0.1085
1999,7,2,3,132,-1.3383
1999,7,2,4,143,-0.5555
1999,7,2,5,124,-1.9316
1999,7,3,1,277,-3.5090
1999,7,3,2,174,-0.0828
1999,7,3,3,150,-2.1237
1999,7,3,4,110,-2.9013
1999,7,3,5,62,-3.9367
1999,8,1,1,293,-4.0891
1999,8,1,2,176,-5.1869
1999,8,1,3,159,-1.5603
1999,8,1,4,280,-3.6680
1999,8,1,5,511,-2.8160
1999,8,2,1,155,-2.7117
1999,8,2,2,129,-4.3067
1999,8,2,3,132,-2.4717
1999,8,2,4,139,-4.1597
1999,8,2,5,123,-4.5850
1999,8,3,1,275,2.1751
1999,8,3,2,173,-1.8972
1999,8,3,3,149,-2.8933
1999,8,3,4,108,-1.2307
1999,8,3,5,62,0.0921
1999,9,1,1,289,1.0722
1999,9,1,2,175,-6.6217
1999,9,1,3,159,-2.3586
1999,9,1,4,279,-1.7206
1999,9,1,5,508,-2.1067
1999,9,2,1,154,1.4529
1999,9,2,2,128,0.9865
1999,9,2,3,132,-1.8028
1999,9,2,4,134,-0.9595
1999,9,2,5,121,-1.8160
1999,9,3,1,273,-1.1600
1999,9,3,2,172,-4.1869
1999,9,3,3,147,-4.2594
1999,9,3,4,107,0.0894
1999,9,3,5,61,-4.2608
1999,10,1,1,284,-1.1210
1999,10,1,2,175,-4.1726
1999,10,1,3,158,-2.1611
1999,10,1,4,278,-2.6680
1999,10,1,5,493,-3.9281
1999,10,2,1,154,-0.3835
1999,10,2,2,126,-1.9097
1999,10,2,3,132,-3.6312
1999,10,2,4,133,-2.9069
1999,10,2,5,121,-5.1137
1999,10,3,1,271,8.1973
1999,10,3,2,172,-1.2198
1999,10,3,3,144,2.6002
1999,10,3,4,107,0.5191
1999,10,3,5,61,4.4052
1999,11,1,1,282,18.0806
1999,11,1,2,174,9.1541
1999,11,1,3,158,9.9076
1999,11,1,4,277,6.2259
1999,11,1,5,489,3.1604
1999,11,2,1,153,13.8718
1999,11,2,2,126,6.0433
1999,11,2,3,132,6.2805
1999,11,2,4,131,5.1377
1999,11,2,5,119,4.5899
1999,11,3,1,270,5.6011
1999,11,3,2,171,3.1170
1999,11,3,3,140,-1.6898
1999,11,3,4,106,1.0388
1999,11,3,5,60,-0.6235
1999,12,1,1,281,14.0582
1999,12,1,2,171,12.1151
1999,12,1,3,157,6.2965
1999,12,1,4,275,4.8601
1999,12,1,5,486,2.5487
1999,12,2,1,149,17.4300
1999,12,2,2,124,10.5635
1999,12,2,3,130,7.2152
1999,12,2,4,129,2.5401
1999,12,2,5,116,3.6319
1999,12,3,1,267,12.0328
1999,12,3,2,169,1.7827
1999,12,3,3,138,2.0790
1999,12,3,4,106,7.4289
1999,12,3,5,60,5.4487
2000,1,1,1,278,7.0695
2000,1,1,2,171,6.5377
2000,1,1,3,154,3.8827
2000,1,1,4,270,0.7107
2000,1,1,5,483,2.7297
2000,1,2,1,146,-1.0180
2000,1,2,2,123,0.3324
2000,1,2,3,128,-0.1906
2000,1,2,4,128,-6.3378
2000,1,2,5,113,-6.0205
2000,1,3,1,266,-7.1261
2000,1,3,2,169,0.9352
2000,1,3,3,136,-3.9490
2000,1,3,4,106,-8.8314
2000,1,3,5,60,-7.6988
2000,2,1,1,274,27.2107
2000,2,1,2,170,13.9330
2000,2,1,3,154,21.1987
2000,2,1,4,269,6.1093
2000,2,1,5,480,11.5018
2000,2,2,1,144,26.8744
2000,2,2,2,121,10.1309
2000,2,2,3,126,11.7258
2000,2,2,4,128,0.9541
2000,2,2,5,113,1.6878
2000,2,3,1,264,2.4317
2000,2,3,2,169,-0.8168
2000,2,3,3,134,-4.7767
2000,2,3,4,106,-4.5184
2000,2,3,5,60,-5.9887
2000,3,1,1,267,-8.6531
2000,3,1,2,168,-0.1614
2000,3,1,3,151,-3.8962
2000,3,1,4,266,2.6967
2000,3,1,5,476,0.9542
2000,3,2,1,141,-14.0051
2000,3,2,2,118,0.5434
2000,3,2,3,124,-0.5666
2000,3,2,4,126,5.1509
2000,3,2,5,113,7.4231
2000,3,3,1,262,7.3620
2000,3,3,2,169,11.0682
2000,3,3,3,133,7.0526
2000,3,3,4,106,7.3719
2000,3,3,5,60,13.6084
2000,4,1,1,262,-16.4813
2000,4,1,2,167,-10.9650
2000,4,1,3,148,-8.3943
2000,4,1,4,262,-8.0181
2000,4,1,5,472,-5.8223
2000,4,2,1,138,-10.2475
2000,4,2,2,117,-1.4355
2000,4,2,3,123,-1.0049
2000,4,2,4,126,0.1558
2000,4,2,5,113,-0.1157
2000,4,3,1,261,-4.6193
2000,4,3,2,168,-1.8554
2000,4,3,3,132,4.4376
2000,4,3,4,106,-1.5711
2000,4,3,5,60,2.8280
2000,5,1,1,255,-13.2392
2000,5,1,2,165,-6.2050
2000,5,1,3,148,-5.3406
2000,5,1,4,262,-3.9047
2000,5,1,5,468,-6.3034
2000,5,2,1,138,-10.2137
2000,5,2,2,116,-4.1140
2000,5,2,3,117,-4.2337
2000,5,2,4,124,-2.9358
2000,5,2,5,112,-0.9912
2000,5,3,1,259,-4.7499
2000,5,3,2,168,-2.3544
2000,5,3,3,131,-1.8987
2000,5,3,4,106,-5.1634
2000,5,3,5,60,-4.4775
2000,6,1,1,252,14.2561
2000,6,1,2,163,19.9946
2000,6,1,3,147,26.1219
2000,6,1,4,257,12.8241
2000,6,1,5,465,11.8723
2000,6,2,1,136,14.3999
2000,6,2,2,116,13.6475
2000,6,2,3,116,7.7764
2000,6,2,4,123,5.8424
2000,6,2,5,109,-2.2330
2000,6,3,1,259,6.6377
2000,6,3,2,167,3.2636
2000,6,3,3,131,-8.1470
2000,6,3,4,106,-1.9784
2000,6,3,5,60,-4.7831
2000,7,1,1,252,-4.6933
2000,7,1,2,157,0.9650
2000,7,1,3,189,1.1282
2000,7,1,4,248,0.8249
2000,7,1,5,401,1.5820
2000,7,2,1,143,-4.4441
2000,7,2,2,126,1.7936
2000,7,2,3,123,-0.9530
2000,7,2,4,143,2.6064
2000,7,2,5,100,2.6620
2000,7,3,1,334,-3.4207
2000,7,3,2,176,-2.6940
2000,7,3,3,133,2.6191
2000,7,3,4,90,0.8568
2000,7,3,5,60,0.3644
2000,8,1,1,248,3.4084
2000,8,1,2,156,9.8437
2000,8,1,3,189,4.1071
2000,8,1,4,244,5.6105
2000,8,1,5,399,5.8157
2000,8,2,1,143,8.3608
2000,8,2,2,125,9.6300
2000,8,2,3,122,5.1752
2000,8,2,4,142,4.2142
2000,8,2,5,98,9.2205
2000,8,3,1,329,7.2842
2000,8,3,2,175,1.5532
2000,8,3,3,130,7.2397
2000,8,3,4,89,6.8167
2000,8,3,5,60,9.1179
2000,9,1,1,247,-4.7896
2000,9,1,2,156,-4.3298
2000,9,1,3,186,-1.1330
2000,9,1,4,240,-1.0731
2000,9,1,5,396,-2.6055
2000,9,2,1,142,-4.4177
2000,9,2,2,125,-0.2221
2000,9,2,3,120,-1.1841
2000,9,2,4,142,-0.5829
2000,9,2,5,97,-2.3974
2000,9,3,1,328,-9.0767
2000,9,3,2,175,1.8516
2000,9,3,3,130,1.4887
2000,9,3,4,88,0.4126
2000,9,3,5,59,2.6886
2000,10,1,1,244,-6.5063
2000,10,1,2,154,-5.0782
2000,10,1,3,185,-5.6493
2000,10,1,4,239,-7.1189
2000,10,1,5,393,-6.0592
2000,10,2,1,140,-4.8437
2000,10,2,2,123,0.7253
2000,10,2,3,117,-0.6976
2000,10,2,4,141,0.6815
2000,10,2,5,96,1.0947
2000,10,3,1,324,-3.9806
2000,10,3,2,173,8.3480
2000,10,3,3,129,3.7242
2000,10,3,4,88,1.1944
2000,10,3,5,58,4.4915
2000,11,1,1,240,-8.5916
2000,11,1,2,150,-9.5749
2000,11,1,3,179,-6.5922
2000,11,1,4,237,-6.5623
2000,11,1,5,386,-4.0995
2000,11,2,1,140,-14.3669
2000,11,2,2,122,-4.6423
2000,11,2,3,116,-0.1241
2000,11,2,4,137,2.0675
2000,11,2,5,96,-2.7987
2000,11,3,1,323,-12.5591
2000,11,3,2,173,-0.4202
2000,11,3,3,125,1.6919
2000,11,3,4,88,0.0379
2000,11,3,5,58,-5.0755
2000,12,1,1,238,-5.6546
2000,12,1,2,149,2.9808
2000,12,1,3,178,1.6109
2000,12,1,4,233,0.1737
2000,12,1,5,381,2.6075
2000,12,2,1,139,7.8179
2000,12,2,2,120,8.0039
2000,12,2,3,116,9.5314
2000,12,2,4,137,9.4227
2000,12,2,5,95,10.0022
2000,12,3,1,323,-2.8048
2000,12,3,2,171,0.2338
2000,12,3,3,123,5.2429
2000,12,3,4,88,6.7613
2000,12,3,5,56,9.1795
2001,1,1,1,236,18.5245
2001,1,1,2,147,13.8188
2001,1,1,3,177,12.4547
2001,1,1,4,229,11.9754
2001,1,1,5,378,12.7415
2001,1,2,1,139,10.5047
2001,1,2,2,119,2.4386
2001,1,2,3,116,1.5372
2001,1,2,4,135,4.0937
2001,1,2,5,95,7.4657
2001,1,3,1,323,7.3408
2001,1,3,2,171,-1.5497
2001,1,3,3,122,-3.0508
2001,1,3,4,87,-0.0533
2001,1,3,5,55,3.6101
2001,2,1,1,231,-4.0352
2001,2,1,2,146,-2.6687
2001,2,1,3,177,-4.9890
2001,2,1,4,228,-0.5966
2001,2,1,5,372,0.4202
2001,2,2,1,139,-9.0252
2001,2,2,2,119,-3.0125
2001,2,2,3,115,1.0341
2001,2,2,4,133,0.2719
2001,2,2,5,93,0.7839
2001,2,3,1,322,-13.8117
2001,2,3,2,171,-2.5564
2001,2,3,3,121,2.5535
2001,2,3,4,87,1.0420
2001,2,3,5,54,2.6548
2001,3,1,1,227,-2.5516
2001,3,1,2,146,-2.6928
2001,3,1,3,177,-2.4152
2001,3,1,4,224,-1.6947
2001,3,1,5,371,-2.0499
2001,3,2,1,137,-7.3716
2001,3,2,2,118,-3.4352
2001,3,2,3,113,-0.2364
2001,3,2,4,132,-2.1049
2001,3,2,5,92,-3.7625
2001,3,3,1,320,-9.1514
2001,3,3,2,170,-3.9201
2001,3,3,3,120,-2.9194
2001,3,3,4,86,-1.7314
2001,3,3,5,53,-2.5791
2001,4,1,1,226,4.5485
2001,4,1,2,144,5.6003
2001,4,1,3,175,5.0805
2001,4,1,4,220,6.8229
2001,4,1,5,368,7.2183
2001,4,2,1,137,9.2348
2001,4,2,2,118,8.4500
2001,4,2,3,113,5.5801
2001,4,2,4,130,5.8338
2001,4,2,5,92,4.9729
2001,4,3,1,319,11.2329
2001,4,3,2,169,5.2256
2001,4,3,3,120,5.3586
2001,4,3,4,85,7.3077
2001,4,3,5,52,6.7846
2001,5,1,1,222,13.3388
2001,5,1,2,144,13.4264
2001,5,1,3,173,8.4691
2001,5,1,4,218,10.4179
2001,5,1,5,365,11.4927
2001,5,2,1,135,5.0047
2001,5,2,2,117,4.4742
2001,5,2,3,113,3.6845
2001,5,2,4,129,2.6808
2001,5,2,5,91,3.3512
2001,5,3,1,318,-0.5654
2001,5,3,2,168,1.2838
2001,5,3,3,120,1.8271
2001,5,3,4,85,4.6562
2001,5,3,5,52,-0.4695
2001,6,1,1,219,4.9376
2001,6,1,2,141,1.6171
2001,6,1,3,172,1.6294
2001,6,1,4,217,2.9140
2001,6,1,5,358,3.5672
2001,6,2,1,134,6.3168
2001,6,2,2,117,5.2335
2001,6,2,3,112,4.4055
2001,6,2,4,127,2.9052
2001,6,2,5,90,5.1148
2001,6,3,1,318,-1.4195
2001,6,3,2,166,-5.0567
2001,6,3,3,120,-4.1761
2001,6,3,4,85,-1.6228
2001,6,3,5,52,-0.6658
2001,7,1,1,178,0.5882
2001,7,1,2,107,-2.0131
2001,7,1,3,134,-0.1427
