year,month,rank_ME,rank_EMq_12,nstocks,ret_vw
2000,3,1,1,1342,-0.4091
2000,3,1,2,1124,-0.2686
2000,3,1,3,931,-0.6005
2000,3,1,4,870,0.3303
2000,3,1,5,1007,-5.2879
2000,3,2,1,404,4.8181
2000,3,2,2,507,2.8951
2000,3,2,3,519,2.6775
2000,3,2,4,510,1.5398
2000,3,2,5,619,-6.6926
2000,3,3,1,239,13.4143
2000,3,3,2,401,11.0718
2000,3,3,3,469,11.3710
2000,3,3,4,548,9.9406
2000,3,3,5,700,6.7449
2000,4,1,1,1283,-5.5090
2000,4,1,2,1064,-6.3951
2000,4,1,3,888,-7.7317
2000,4,1,4,803,-9.2413
2000,4,1,5,930,-17.7489
2000,4,2,1,374,0.4087
2000,4,2,2,483,2.8199
2000,4,2,3,504,1.0070
2000,4,2,4,488,-2.0798
2000,4,2,5,606,-11.3808
2000,4,3,1,224,3.9867
2000,4,3,2,379,3.8281
2000,4,3,3,455,2.5285
2000,4,3,4,526,-2.0524
2000,4,3,5,689,-5.5159
2000,5,1,1,1284,-4.0792
2000,5,1,2,1083,-3.6905
2000,5,1,3,916,-4.4027
2000,5,1,4,851,-6.5176
2000,5,1,5,1006,-11.6208
2000,5,2,1,392,-1.8521
2000,5,2,2,487,-1.0361
2000,5,2,3,511,-0.2160
2000,5,2,4,504,-2.4350
2000,5,2,5,638,-8.8631
2000,5,3,1,232,0.0433
2000,5,3,2,376,1.7105
2000,5,3,3,468,0.0874
2000,5,3,4,538,-2.2707
2000,5,3,5,720,-4.8855
2000,6,1,1,1270,5.1605
2000,6,1,2,1071,8.6640
2000,6,1,3,895,12.3276
2000,6,1,4,849,13.2421
2000,6,1,5,994,18.6117
2000,6,2,1,399,0.2354
2000,6,2,2,499,2.1873
2000,6,2,3,491,4.2561
2000,6,2,4,492,5.1213
2000,6,2,5,637,17.7593
2000,6,3,1,228,-3.7919
2000,6,3,2,370,-3.3102
2000,6,3,3,464,-5.0664
2000,6,3,4,536,-4.1336
2000,6,3,5,724,8.4700
2000,7,1,1,1161,0.5279
2000,7,1,2,1020,-0.6132
2000,7,1,3,835,-1.9084
2000,7,1,4,788,-3.4275
2000,7,1,5,899,-6.5403
2000,7,2,1,376,2.0436
2000,7,2,2,473,1.8764
2000,7,2,3,468,-0.0864
2000,7,2,4,467,-1.5602
2000,7,2,5,595,-9.3960
2000,7,3,1,214,-1.0313
2000,7,3,2,349,0.7484
2000,7,3,3,432,0.5604
2000,7,3,4,507,-1.9491
2000,7,3,5,693,-3.1449
2000,8,1,1,1173,5.4069
2000,8,1,2,1055,6.7185
2000,8,1,3,885,7.5206
2000,8,1,4,836,9.1597
2000,8,1,5,950,9.2015
2000,8,2,1,391,6.0278
2000,8,2,2,492,6.6598
2000,8,2,3,474,6.7400
2000,8,2,4,478,8.9899
2000,8,2,5,627,10.4656
2000,8,3,1,214,4.4705
2000,8,3,2,356,4.6555
2000,8,3,3,445,3.8544
2000,8,3,4,517,4.0158
2000,8,3,5,727,7.1946
2000,9,1,1,1169,-1.2511
2000,9,1,2,1021,-1.8634
2000,9,1,3,890,-1.6875
2000,9,1,4,833,-0.8594
2000,9,1,5,945,-4.5254
2000,9,2,1,392,-1.5001
2000,9,2,2,492,-2.3731
2000,9,2,3,467,-0.2501
2000,9,2,4,472,-0.7626
2000,9,2,5,634,-4.2457
2000,9,3,1,211,1.4146
2000,9,3,2,353,1.2589
2000,9,3,3,430,2.7050
2000,9,3,4,514,-1.1591
2000,9,3,5,731,-8.0381
2000,10,1,1,1097,-5.0568
2000,10,1,2,967,-5.4443
2000,10,1,3,850,-6.8074
2000,10,1,4,805,-8.8598
2000,10,1,5,868,-7.9923
2000,10,2,1,385,0.1565
2000,10,2,2,474,0.0977
2000,10,2,3,442,0.3811
2000,10,2,4,464,-1.0273
2000,10,2,5,615,-7.0819
2000,10,3,1,203,9.8016
2000,10,3,2,335,5.6595
2000,10,3,3,414,6.8494
2000,10,3,4,505,2.4786
2000,10,3,5,706,-3.0371
2000,11,1,1,1102,-3.2355
2000,11,1,2,973,-6.1237
2000,11,1,3,859,-8.8908
2000,11,1,4,808,-10.9423
2000,11,1,5,884,-14.2764
2000,11,2,1,395,-2.2010
2000,11,2,2,474,-0.7784
2000,11,2,3,451,-2.0997
2000,11,2,4,482,-6.4927
2000,11,2,5,636,-18.4948
2000,11,3,1,211,-0.6420
2000,11,3,2,345,-0.7222
2000,11,3,3,431,-0.1519
2000,11,3,4,515,-2.7141
2000,11,3,5,723,-12.0944
2000,12,1,1,1113,3.5050
2000,12,1,2,980,1.2045
2000,12,1,3,855,3.1770
2000,12,1,4,796,0.4744
2000,12,1,5,873,-2.5362
2000,12,2,1,409,10.0083
2000,12,2,2,485,9.8301
2000,12,2,3,462,10.6828
2000,12,2,4,494,10.6934
2000,12,2,5,624,6.3891
2000,12,3,1,211,5.1985
2000,12,3,2,348,6.0888
2000,12,3,3,443,3.1351
2000,12,3,4,520,3.0489
2000,12,3,5,721,-2.3004
2001,1,1,1,1066,13.5105
2001,1,1,2,956,13.7005
2001,1,1,3,831,13.9563
2001,1,1,4,756,15.9500
2001,1,1,5,817,19.7544
2001,1,2,1,405,9.2196
2001,1,2,2,483,5.1473
2001,1,2,3,467,3.5275
2001,1,2,4,473,4.3958
2001,1,2,5,596,9.8818
2001,1,3,1,206,5.1719
2001,1,3,2,333,1.7867
2001,1,3,3,435,0.5750
2001,1,3,4,515,1.4337
2001,1,3,5,706,5.3729
2001,2,1,1,1087,0.1510
2001,2,1,2,973,0.0277
2001,2,1,3,836,-3.2229
2001,2,1,4,772,-6.9730
2001,2,1,5,847,-10.3613
2001,2,2,1,410,-0.5214
2001,2,2,2,482,0.6637
2001,2,2,3,475,-0.9765
2001,2,2,4,488,-2.9432
2001,2,2,5,619,-15.1016
2001,2,3,1,211,-0.4994
2001,2,3,2,347,1.1548
2001,2,3,3,443,-0.4649
2001,2,3,4,529,-2.6184
2001,2,3,5,708,-13.6085
2001,3,1,1,1102,-1.2324
2001,3,1,2,978,-1.8327
2001,3,1,3,832,-1.4740
2001,3,1,4,736,-2.9062
2001,3,1,5,833,-5.6633
2001,3,2,1,416,-2.8328
2001,3,2,2,492,-1.1634
2001,3,2,3,476,-1.6713
2001,3,2,4,477,-2.8772
2001,3,2,5,608,-7.2908
2001,3,3,1,209,-1.3476
2001,3,3,2,346,-1.9060
2001,3,3,3,440,-3.3803
2001,3,3,4,531,-3.9055
2001,3,3,5,683,-9.6057
2001,4,1,1,1094,5.6735
2001,4,1,2,933,7.2802
2001,4,1,3,782,8.0496
2001,4,1,4,697,6.8555
2001,4,1,5,764,5.5878
2001,4,2,1,410,6.2796
2001,4,2,2,496,7.6092
2001,4,2,3,461,7.6324
2001,4,2,4,477,9.1055
2001,4,2,5,556,10.6451
2001,4,3,1,209,8.8119
2001,4,3,2,338,7.0598
2001,4,3,3,428,6.1046
2001,4,3,4,511,5.3554
2001,4,3,5,653,10.9417
2001,5,1,1,1130,11.8459
2001,5,1,2,954,11.6423
2001,5,1,3,810,11.7681
2001,5,1,4,739,10.9982
2001,5,1,5,800,10.9630
2001,5,2,1,416,3.8368
2001,5,2,2,504,4.3885
2001,5,2,3,467,3.8569
2001,5,2,4,499,3.4738
2001,5,2,5,563,3.7365
2001,5,3,1,218,1.1379
2001,5,3,2,350,1.2534
2001,5,3,3,445,0.8842
2001,5,3,4,524,1.4264
2001,5,3,5,652,-0.4576
2001,6,1,1,1117,2.4128
2001,6,1,2,946,3.2625
2001,6,1,3,807,2.6624
2001,6,1,4,737,1.7725
2001,6,1,5,781,1.9586
2001,6,2,1,411,2.0539
2001,6,2,2,508,4.7980
2001,6,2,3,470,4.7600
2001,6,2,4,496,3.4148
2001,6,2,5,560,6.2207
2001,6,3,1,214,-2.0103
2001,6,3,2,355,-2.5618
2001,6,3,3,444,-2.3273
2001,6,3,4,523,-3.6164
2001,6,3,5,649,-2.3769
2001,7,1,1,1062,0.2786
2001,7,1,2,893,0.2546
2001,7,1,3,757,-0.9888
2001,7,1,4,681,-1.9921
2001,7,1,5,682,-2.4545
2001,7,2,1,396,-1.2206
2001,7,2,2,488,-2.3729
2001,7,2,3,477,-2.9284
2001,7,2,4,481,-4.1899
2001,7,2,5,533,-8.6496
2001,7,3,1,205,0.2062
2001,7,3,2,337,0.5996
2001,7,3,3,434,1.6476
2001,7,3,4,518,0.3023
2001,7,3,5,601,-2.7185
2001,8,1,1,1097,-1.7272
2001,8,1,2,925,-0.4237
2001,8,1,3,768,-0.7561
2001,8,1,4,693,-2.7942
2001,8,1,5,770,-3.9347
2001,8,2,1,402,-1.2559
2001,8,2,2,511,-0.9699
2001,8,2,3,498,-2.3264
2001,8,2,4,497,-2.8952
2001,8,2,5,572,-5.8254
2001,8,3,1,208,-1.9593
2001,8,3,2,343,-2.1019
2001,8,3,3,448,-3.4682
2001,8,3,4,536,-3.4855
2001,8,3,5,613,-8.3070
2001,9,1,1,1092,-13.1275
2001,9,1,2,930,-10.7413
2001,9,1,3,760,-11.0388
2001,9,1,4,673,-11.1086
2001,9,1,5,752,-12.6160
2001,9,2,1,407,-16.4240
2001,9,2,2,512,-15.5236
2001,9,2,3,488,-14.7976
2001,9,2,4,499,-14.4147
2001,9,2,5,570,-17.0258
2001,9,3,1,202,-13.6936
2001,9,3,2,348,-9.7059
2001,9,3,3,446,-5.4739
2001,9,3,4,530,-8.4351
2001,9,3,5,596,-9.6043
2001,10,1,1,1081,5.8871
2001,10,1,2,904,5.0936
2001,10,1,3,739,5.7589
2001,10,1,4,643,6.8427
2001,10,1,5,705,8.0784
2001,10,2,1,395,8.2098
2001,10,2,2,514,5.8835
2001,10,2,3,476,5.6504
2001,10,2,4,489,6.7907
2001,10,2,5,547,8.6730
2001,10,3,1,200,3.3140
2001,10,3,2,338,2.2312
2001,10,3,3,444,-1.4371
2001,10,3,4,514,1.3394
2001,10,3,5,564,5.2957
2001,11,1,1,1110,7.1916
2001,11,1,2,927,5.3736
2001,11,1,3,764,4.9702
2001,11,1,4,657,5.2954
2001,11,1,5,763,7.2487
2001,11,2,1,402,8.3604
2001,11,2,2,518,8.9964
2001,11,2,3,484,7.8415
2001,11,2,4,499,6.9346
2001,11,2,5,560,10.3628
2001,11,3,1,210,4.5599
2001,11,3,2,348,4.9951
2001,11,3,3,454,5.1451
2001,11,3,4,518,5.9260
2001,11,3,5,563,9.5235
2001,12,1,1,1104,8.0366
2001,12,1,2,913,6.5731
2001,12,1,3,753,5.4152
2001,12,1,4,654,5.6024
2001,12,1,5,760,6.4318
2001,12,2,1,393,7.3668
2001,12,2,2,508,7.4871
2001,12,2,3,489,7.4370
2001,12,2,4,491,6.3879
2001,12,2,5,558,6.4277
2001,12,3,1,206,5.4456
2001,12,3,2,345,2.9810
2001,12,3,3,451,2.5559
2001,12,3,4,515,2.1658
2001,12,3,5,557,0.2157
2002,1,1,1,1053,4.0878
2002,1,1,2,850,2.7116
2002,1,1,3,713,1.7798
2002,1,1,4,614,1.0662
2002,1,1,5,726,0.8257
2002,1,2,1,373,0.8079
2002,1,2,2,481,2.6245
2002,1,2,3,464,0.9037
2002,1,2,4,474,-0.7128
2002,1,2,5,543,-3.3996
2002,1,3,1,199,-1.6864
2002,1,3,2,322,-0.0089
2002,1,3,3,423,-0.6575
2002,1,3,4,492,0.6729
2002,1,3,5,528,-1.0534
2002,2,1,1,1074,-0.2263
2002,2,1,2,860,-1.8190
2002,2,1,3,720,-1.0736
2002,2,1,4,633,-3.2686
2002,2,1,5,773,-5.4388
2002,2,2,1,381,1.0577
2002,2,2,2,483,1.2510
2002,2,2,3,475,0.8258
2002,2,2,4,491,-1.1487
2002,2,2,5,552,-6.8258
2002,2,3,1,214,1.3535
2002,2,3,2,338,1.4842
2002,2,3,3,435,0.4108
2002,2,3,4,498,0.4366
2002,2,3,5,526,-3.5083
2002,3,1,1,1064,10.8952
2002,3,1,2,842,11.0180
2002,3,1,3,711,10.9774
2002,3,1,4,619,9.8718
2002,3,1,5,763,8.7992
2002,3,2,1,375,9.4486
2002,3,2,2,476,9.1013
2002,3,2,3,470,8.9215
2002,3,2,4,491,7.9381
2002,3,2,5,544,10.0081
2002,3,3,1,210,6.8319
2002,3,3,2,344,4.8231
2002,3,3,3,432,3.4939
2002,3,3,4,496,4.1378
2002,3,3,5,524,2.8135
2002,4,1,1,1006,5.8385
2002,4,1,2,804,7.0667
2002,4,1,3,683,5.3321
2002,4,1,4,591,3.1655
2002,4,1,5,711,1.1293
2002,4,2,1,348,3.4728
2002,4,2,2,457,3.7910
2002,4,2,3,448,3.8740
2002,4,2,4,469,2.1542
2002,4,2,5,523,-3.9993
2002,4,3,1,202,-1.5234
2002,4,3,2,326,-3.4779
2002,4,3,3,403,-6.6161
2002,4,3,4,479,-2.9260
2002,4,3,5,506,-8.1081
2002,5,1,1,1043,-0.8692
2002,5,1,2,827,-1.4181
2002,5,1,3,695,-0.7810
2002,5,1,4,627,-1.9224
2002,5,1,5,794,-2.5850
2002,5,2,1,353,-4.6264
2002,5,2,2,468,-4.0359
2002,5,2,3,469,-4.0305
2002,5,2,4,481,-3.9490
2002,5,2,5,556,-4.8847
2002,5,3,1,231,-1.4413
2002,5,3,2,352,1.1099
2002,5,3,3,433,1.3537
2002,5,3,4,504,-0.1412
2002,5,3,5,522,-2.2453
2002,6,1,1,1039,-0.7416
2002,6,1,2,838,-1.4484
2002,6,1,3,688,-2.1921
2002,6,1,4,628,-1.5654
2002,6,1,5,787,-4.9102
2002,6,2,1,357,-2.1411
2002,6,2,2,464,-3.5031
2002,6,2,3,453,-3.9508
2002,6,2,4,464,-4.5361
2002,6,2,5,560,-8.2330
2002,6,3,1,233,-4.9218
2002,6,3,2,351,-8.4973
2002,6,3,3,437,-6.2499
2002,6,3,4,493,-4.8127
2002,6,3,5,517,-9.7146
2002,7,1,1,970,-12.5706
2002,7,1,2,775,-13.3342
2002,7,1,3,643,-14.6948
2002,7,1,4,576,-15.3656
2002,7,1,5,719,-16.0330
2002,7,2,1,341,-15.9477
2002,7,2,2,436,-15.9728
2002,7,2,3,427,-15.5646
2002,7,2,4,434,-14.8629
2002,7,2,5,510,-17.4263
2002,7,3,1,235,-10.8631
2002,7,3,2,336,-9.0532
2002,7,3,3,418,-8.5376
2002,7,3,4,472,-7.6501
2002,7,3,5,475,-6.4754
2002,8,1,1,1007,-2.0608
2002,8,1,2,816,-2.5423
2002,8,1,3,673,-0.5234
2002,8,1,4,607,-0.8414
2002,8,1,5,784,-1.4437
2002,8,2,1,366,0.9978
2002,8,2,2,452,0.1827
2002,8,2,3,444,0.4913
2002,8,2,4,444,0.1097
2002,8,2,5,518,0.6333
2002,8,3,1,251,1.7258
2002,8,3,2,354,0.7800
2002,8,3,3,439,-0.6510
2002,8,3,4,488,-0.0442
2002,8,3,5,506,0.1086
2002,9,1,1,1012,-6.4256
2002,9,1,2,792,-7.0646
2002,9,1,3,664,-7.8885
2002,9,1,4,597,-9.3782
2002,9,1,5,781,-9.0756
2002,9,2,1,369,-5.6294
2002,9,2,2,447,-6.9591
2002,9,2,3,439,-6.5108
2002,9,2,4,438,-5.8257
2002,9,2,5,510,-8.3975
2002,9,3,1,259,-10.1074
2002,9,3,2,364,-12.2427
2002,9,3,3,445,-10.9960
2002,9,3,4,497,-9.3721
2002,9,3,5,499,-9.8248
2002,10,1,1,996,2.5551
2002,10,1,2,745,0.3872
2002,10,1,3,624,0.2025
2002,10,1,4,570,2.3954
2002,10,1,5,750,3.4757
2002,10,2,1,357,1.1123
2002,10,2,2,423,1.2048
2002,10,2,3,426,2.3308
2002,10,2,4,414,4.4980
2002,10,2,5,499,6.5859
2002,10,3,1,259,7.3345
2002,10,3,2,351,7.6394
2002,10,3,3,437,7.1552
2002,10,3,4,483,5.6287
2002,10,3,5,486,9.3008
2002,11,1,1,1037,8.6196
2002,11,1,2,771,6.0872
2002,11,1,3,650,7.3206
2002,11,1,4,592,8.0599
2002,11,1,5,789,12.7265
2002,11,2,1,376,6.4883
2002,11,2,2,433,6.3808
2002,11,2,3,438,6.8200
2002,11,2,4,426,5.5099
2002,11,2,5,515,12.5936
2002,11,3,1,265,5.7321
2002,11,3,2,370,5.9323
2002,11,3,3,458,5.9256
2002,11,3,4,494,4.4186
2002,11,3,5,503,7.4138
2002,12,1,1,1039,-1.7163
2002,12,1,2,762,-1.6574
2002,12,1,3,648,-1.7648
2002,12,1,4,588,-3.6863
2002,12,1,5,799,-6.6028
2002,12,2,1,377,-3.7863
2002,12,2,2,427,-2.7163
2002,12,2,3,427,-3.7774
2002,12,2,4,427,-4.9418
2002,12,2,5,515,-8.5177
2002,12,3,1,264,-1.6857
2002,12,3,2,372,-2.4380
2002,12,3,3,460,-4.6572
2002,12,3,4,504,-4.3361
2002,12,3,5,492,-8.1802
2003,1,1,1,1018,-1.6635
2003,1,1,2,728,-3.2541
2003,1,1,3,623,-3.1521
2003,1,1,4,554,-1.5243
2003,1,1,5,764,-0.3443
2003,1,2,1,362,-3.9885
2003,1,2,2,413,-3.5593
2003,1,2,3,410,-4.6093
2003,1,2,4,402,-2.8721
2003,1,2,5,473,-2.2649
2003,1,3,1,248,-5.0507
2003,1,3,2,366,-4.1103
2003,1,3,3,448,-3.6681
2003,1,3,4,491,-2.7357
2003,1,3,5,476,-2.0400
2003,2,1,1,1042,-2.7445
2003,2,1,2,760,-4.2864
2003,2,1,3,648,-4.6451
2003,2,1,4,589,-4.0088
2003,2,1,5,812,-4.4003
2003,2,2,1,378,-3.9903
2003,2,2,2,426,-4.2161
2003,2,2,3,415,-3.5498
2003,2,2,4,409,-3.8342
2003,2,2,5,469,-3.5949
2003,2,3,1,255,-3.9460
2003,2,3,2,375,-4.3246
2003,2,3,3,454,-2.2930
2003,2,3,4,496,-1.5552
2003,2,3,5,488,0.3834
2003,3,1,1,1043,-0.1285
2003,3,1,2,770,1.4310
2003,3,1,3,643,0.0690
2003,3,1,4,604,0.6992
2003,3,1,5,795,0.8922
2003,3,2,1,380,2.0686
2003,3,2,2,427,0.8456
2003,3,2,3,421,1.0136
2003,3,2,4,419,2.1979
2003,3,2,5,472,1.7491
2003,3,3,1,252,-1.4713
2003,3,3,2,379,-1.4313
2003,3,3,3,453,1.1751
2003,3,3,4,490,1.4279
2003,3,3,5,488,2.6158
2003,4,1,1,999,9.1301
2003,4,1,2,745,8.9119
2003,4,1,3,620,7.7610
2003,4,1,4,572,9.6699
2003,4,1,5,739,10.5585
2003,4,2,1,372,8.6358
2003,4,2,2,404,9.7594
2003,4,2,3,398,9.3234
2003,4,2,4,396,10.2392
2003,4,2,5,439,12.1633
2003,4,3,1,230,7.1826
2003,4,3,2,364,7.7342
2003,4,3,3,432,5.9728
2003,4,3,4,463,6.8038
2003,4,3,5,461,7.2739
2003,5,1,1,1049,11.2311
2003,5,1,2,779,9.3257
2003,5,1,3,660,10.9498
2003,5,1,4,606,10.6171
2003,5,1,5,800,13.1142
2003,5,2,1,391,9.3929
2003,5,2,2,412,10.5249
2003,5,2,3,405,8.3752
2003,5,2,4,412,10.0656
2003,5,2,5,458,12.0283
2003,5,3,1,239,10.5253
2003,5,3,2,368,9.5010
2003,5,3,3,448,8.2868
2003,5,3,4,470,5.4652
2003,5,3,5,468,4.1577
2003,6,1,1,1040,5.6609
2003,6,1,2,782,5.9943
2003,6,1,3,654,5.9517
2003,6,1,4,604,5.6135
2003,6,1,5,816,7.7700
2003,6,2,1,388,3.6914
2003,6,2,2,408,3.6383
2003,6,2,3,413,3.0483
2003,6,2,4,422,1.9607
2003,6,2,5,463,1.6832
2003,6,3,1,241,3.0963
2003,6,3,2,368,2.1261
2003,6,3,3,444,1.5257
2003,6,3,4,468,0.7053
2003,6,3,5,473,1.2633
2003,7,1,1,986,8.5174
2003,7,1,2,760,6.4690
2003,7,1,3,635,8.1287
2003,7,1,4,568,8.9986
2003,7,1,5,757,9.6131
2003,7,2,1,367,4.3465
2003,7,2,2,386,4.6572
2003,7,2,3,392,5.7330
2003,7,2,4,395,6.1287
2003,7,2,5,433,6.7823
2003,7,3,1,216,-1.9332
2003,7,3,2,332,-1.1078
2003,7,3,3,417,1.7328
2003,7,3,4,442,1.7858
2003,7,3,5,450,2.3730
2003,8,1,1,994,5.1866
2003,8,1,2,809,3.7952
2003,8,1,3,667,3.7154
2003,8,1,4,606,4.9534
2003,8,1,5,843,5.7332
2003,8,2,1,371,6.0999
2003,8,2,2,399,5.6290
2003,8,2,3,408,4.9465
2003,8,2,4,412,6.0138
2003,8,2,5,446,7.0433
2003,8,3,1,226,4.6687
2003,8,3,2,344,3.0141
2003,8,3,3,428,4.0886
2003,8,3,4,455,4.4977
2003,8,3,5,464,1.7824
2003,9,1,1,979,1.1690
2003,9,1,2,804,0.4985
2003,9,1,3,668,1.0096
2003,9,1,4,612,0.3532
2003,9,1,5,847,1.0206
2003,9,2,1,364,-1.6818
2003,9,2,2,395,-2.2993
2003,9,2,3,408,-2.9079
2003,9,2,4,413,-3.4876
2003,9,2,5,455,-4.6555
2003,9,3,1,228,-0.7386
2003,9,3,2,345,-1.7182
2003,9,3,3,423,-2.1284
2003,9,3,4,450,-1.8890
2003,9,3,5,462,-1.7529
2003,10,1,1,925,10.7489
2003,10,1,2,774,9.2754
2003,10,1,3,638,8.5527
2003,10,1,4,592,9.5298
2003,10,1,5,820,9.8643
2003,10,2,1,348,8.5953
2003,10,2,2,380,8.0002
2003,10,2,3,399,7.6607
2003,10,2,4,396,8.2681
2003,10,2,5,433,10.5289
2003,10,3,1,208,5.6020
2003,10,3,2,331,6.3355
2003,10,3,3,411,6.0333
2003,10,3,4,437,6.4320
2003,10,3,5,440,4.9627
2003,11,1,1,942,5.6289
2003,11,1,2,786,5.2637
2003,11,1,3,658,5.3645
2003,11,1,4,627,3.8950
2003,11,1,5,883,4.2018
2003,11,2,1,348,3.6067
2003,11,2,2,390,3.8738
2003,11,2,3,403,3.9633
2003,11,2,4,398,3.5365
2003,11,2,5,452,3.0780
2003,11,3,1,222,2.9977
2003,11,3,2,341,1.7922
2003,11,3,3,414,2.2404
2003,11,3,4,449,1.1640
2003,11,3,5,455,0.5405
2003,12,1,1,926,5.2861
2003,12,1,2,788,4.2729
2003,12,1,3,661,4.7006
2003,12,1,4,641,1.9770
2003,12,1,5,874,1.8419
2003,12,2,1,343,4.2880
2003,12,2,2,381,4.8659
2003,12,2,3,400,4.0641
2003,12,2,4,390,3.4763
2003,12,2,5,459,0.2419
2003,12,3,1,224,7.1720
2003,12,3,2,339,6.5055
2003,12,3,3,415,5.3359
2003,12,3,4,449,4.1178
2003,12,3,5,454,3.8730
2004,1,1,1,869,5.2977
2004,1,1,2,769,4.5664
2004,1,1,3,640,3.9530
2004,1,1,4,634,6.6059
2004,1,1,5,834,6.0484
2004,1,2,1,322,2.3112
2004,1,2,2,368,1.5683
2004,1,2,3,387,2.1756
2004,1,2,4,391,1.8830
2004,1,2,5,447,5.1496
2004,1,3,1,219,1.5501
2004,1,3,2,325,0.5052
2004,1,3,3,400,1.4683
2004,1,3,4,431,0.9079
2004,1,3,5,443,1.9147
2004,2,1,1,876,2.6189
2004,2,1,2,792,2.0327
2004,2,1,3,670,1.4232
2004,2,1,4,670,0.3958
2004,2,1,5,908,-0.0052
2004,2,2,1,322,2.4222
2004,2,2,2,372,2.1588
2004,2,2,3,400,1.8862
2004,2,2,4,401,1.3224
2004,2,2,5,472,-1.5699
2004,2,3,1,236,2.6578
2004,2,3,2,331,2.8499
2004,2,3,3,405,2.3860
2004,2,3,4,445,2.1162
2004,2,3,5,448,-0.3888
2004,3,1,1,865,1.3269
2004,3,1,2,784,1.5143
2004,3,1,3,670,0.1823
2004,3,1,4,662,-0.4120
2004,3,1,5,911,0.4247
2004,3,2,1,319,2.2031
2004,3,2,2,368,1.4755
2004,3,2,3,405,1.3472
2004,3,2,4,403,1.5716
2004,3,2,5,477,-0.1301
2004,3,3,1,239,-0.3907
2004,3,3,2,335,-0.4179
2004,3,3,3,406,-0.7848
2004,3,3,4,441,-1.1895
2004,3,3,5,447,-2.4472
2004,4,1,1,813,-1.8608
2004,4,1,2,762,-1.6745
2004,4,1,3,649,-3.0189
2004,4,1,4,640,-2.4923
2004,4,1,5,901,-5.3863
2004,4,2,1,298,-1.4297
2004,4,2,2,346,-1.1869
2004,4,2,3,392,-1.8236
2004,4,2,4,383,-3.0467
2004,4,2,5,464,-6.2438
2004,4,3,1,237,0.0566
2004,4,3,2,318,-0.3663
2004,4,3,3,387,-0.2389
2004,4,3,4,420,-0.7045
2004,4,3,5,433,-1.1006
2004,5,1,1,817,-0.1706
2004,5,1,2,780,0.5099
2004,5,1,3,675,-0.2903
2004,5,1,4,675,-0.0389
2004,5,1,5,964,-0.1415
2004,5,2,1,297,0.1239
2004,5,2,2,352,0.9947
2004,5,2,3,394,1.1688
2004,5,2,4,399,0.9407
2004,5,2,5,491,3.2035
2004,5,3,1,245,-1.7570
2004,5,3,2,338,-0.0503
2004,5,3,3,390,0.8144
2004,5,3,4,445,1.1355
2004,5,3,5,443,2.3269
2004,6,1,1,800,6.3167
2004,6,1,2,780,4.6579
2004,6,1,3,689,4.5135
2004,6,1,4,677,4.0085
2004,6,1,5,968,3.6491
2004,6,2,1,293,5.6566
2004,6,2,2,359,6.5222
2004,6,2,3,382,6.8312
2004,6,2,4,398,5.6687
2004,6,2,5,488,4.2715
2004,6,3,1,243,4.3644
2004,6,3,2,340,3.5744
2004,6,3,3,395,2.3195
2004,6,3,4,442,1.3419
2004,6,3,5,450,1.5718
2004,7,1,1,730,-3.9847
2004,7,1,2,739,-4.9672
2004,7,1,3,653,-5.3653
2004,7,1,4,637,-6.1493
2004,7,1,5,916,-10.2620
2004,7,2,1,266,-3.0211
2004,7,2,2,346,-4.0751
2004,7,2,3,367,-4.5120
2004,7,2,4,367,-5.2202
2004,7,2,5,471,-10.6466
2004,7,3,1,229,1.1828
2004,7,3,2,325,-1.7386
2004,7,3,3,372,-3.2769
2004,7,3,4,417,-4.1179
2004,7,3,5,438,-5.5049
2004,8,1,1,762,-2.9246
2004,8,1,2,770,-2.4308
2004,8,1,3,683,-1.9351
2004,8,1,4,673,-1.8795
2004,8,1,5,976,-2.1066
2004,8,2,1,280,-1.9267
2004,8,2,2,364,-0.6401
2004,8,2,3,382,-0.8920
2004,8,2,4,382,-1.5119
2004,8,2,5,485,-4.3737
2004,8,3,1,237,-0.0319
2004,8,3,2,342,-0.0384
2004,8,3,3,393,0.3285
2004,8,3,4,433,0.5605
2004,8,3,5,457,-1.5190
2004,9,1,1,776,5.1302
2004,9,1,2,779,5.3459
2004,9,1,3,690,4.1754
2004,9,1,4,681,4.0113
2004,9,1,5,971,4.7825
2004,9,2,1,282,5.4391
2004,9,2,2,369,5.5832
2004,9,2,3,386,5.7934
2004,9,2,4,392,6.2626
2004,9,2,5,481,6.3904
2004,9,3,1,241,4.7872
2004,9,3,2,350,2.4264
2004,9,3,3,406,1.5599
2004,9,3,4,437,0.5269
2004,9,3,5,458,1.7188
2004,10,1,1,760,0.5387
2004,10,1,2,754,1.1306
2004,10,1,3,673,1.0316
2004,10,1,4,671,1.9248
2004,10,1,5,933,1.4439
2004,10,2,1,286,1.6074
2004,10,2,2,359,2.5179
2004,10,2,3,375,2.0033
2004,10,2,4,382,1.4431
2004,10,2,5,484,3.1865
2004,10,3,1,238,1.2657
2004,10,3,2,349,2.7794
2004,10,3,3,402,2.1123
2004,10,3,4,427,1.9243
2004,10,3,5,449,2.0295
2004,11,1,1,816,10.1782
2004,11,1,2,777,8.7517
2004,11,1,3,696,9.0152
2004,11,1,4,703,9.6452
2004,11,1,5,988,8.9470
2004,11,2,1,293,9.8131
2004,11,2,2,373,9.3146
2004,11,2,3,384,9.6784
