year,month,rank_ME,rank_Dur,nstocks,ret_vw
1995,11,3,5,232,4.4862
1995,12,1,1,629,2.2429
1995,12,1,2,335,0.8074
1995,12,1,3,279,1.6304
1995,12,1,4,198,-0.1625
1995,12,1,5,916,3.3049
1995,12,2,1,107,2.6205
1995,12,2,2,151,2.2175
1995,12,2,3,152,1.7365
1995,12,2,4,178,-0.1018
1995,12,2,5,247,3.7367
1995,12,3,1,94,4.1156
1995,12,3,2,134,2.0233
1995,12,3,3,164,2.1101
1995,12,3,4,194,0.8696
1995,12,3,5,231,0.8427
1996,1,1,1,625,0.4437
1996,1,1,2,332,1.4176
1996,1,1,3,277,-0.2102
1996,1,1,4,196,-0.7821
1996,1,1,5,909,3.1480
1996,1,2,1,107,0.5255
1996,1,2,2,151,-0.6037
1996,1,2,3,152,-1.6435
1996,1,2,4,177,-0.2196
1996,1,2,5,247,0.7443
1996,1,3,1,94,1.9764
1996,1,3,2,134,3.9931
1996,1,3,3,163,1.9097
1996,1,3,4,193,3.7451
1996,1,3,5,231,2.3902
1996,2,1,1,623,2.6686
1996,2,1,2,328,2.6793
1996,2,1,3,277,3.5193
1996,2,1,4,194,3.9495
1996,2,1,5,901,3.3800
1996,2,2,1,107,1.4420
1996,2,2,2,151,1.4599
1996,2,2,3,151,4.6749
1996,2,2,4,176,4.2275
1996,2,2,5,241,4.7446
1996,2,3,1,93,-0.1589
1996,2,3,2,134,1.2449
1996,2,3,3,163,1.7468
1996,2,3,4,193,1.0256
1996,2,3,5,230,1.6891
1996,3,1,1,616,2.6215
1996,3,1,2,326,4.3700
1996,3,1,3,277,4.1446
1996,3,1,4,194,3.5211
1996,3,1,5,895,2.0351
1996,3,2,1,106,2.8135
1996,3,2,2,151,1.4880
1996,3,2,3,151,3.3339
1996,3,2,4,176,4.0597
1996,3,2,5,239,2.0750
1996,3,3,1,92,0.6751
1996,3,3,2,134,0.9843
1996,3,3,3,163,1.6854
1996,3,3,4,191,0.9147
1996,3,3,5,230,0.3257
1996,4,1,1,612,6.7722
1996,4,1,2,325,9.0034
1996,4,1,3,276,7.4446
1996,4,1,4,188,11.2290
1996,4,1,5,891,9.5187
1996,4,2,1,106,2.8205
1996,4,2,2,149,4.0317
1996,4,2,3,150,8.3960
1996,4,2,4,176,5.5200
1996,4,2,5,239,9.3824
1996,4,3,1,92,0.9605
1996,4,3,2,132,1.3774
1996,4,3,3,162,2.9089
1996,4,3,4,191,2.1558
1996,4,3,5,228,2.8741
1996,5,1,1,607,6.6996
1996,5,1,2,325,8.2278
1996,5,1,3,274,7.3988
1996,5,1,4,185,9.5516
1996,5,1,5,891,9.4023
1996,5,2,1,105,7.4327
1996,5,2,2,149,3.9510
1996,5,2,3,151,6.7604
1996,5,2,4,176,4.9765
1996,5,2,5,238,5.0615
1996,5,3,1,92,2.3053
1996,5,3,2,132,0.8913
1996,5,3,3,161,2.2250
1996,5,3,4,190,2.4193
1996,5,3,5,228,3.8170
1996,6,1,1,600,-3.3738
1996,6,1,2,323,-4.2103
1996,6,1,3,271,-5.9333
1996,6,1,4,184,-8.4978
1996,6,1,5,881,-7.6195
1996,6,2,1,105,-0.8358
1996,6,2,2,149,-2.2431
1996,6,2,3,149,-5.5783
1996,6,2,4,172,-2.7854
1996,6,2,5,237,-6.6496
1996,6,3,1,92,-1.5566
1996,6,3,2,132,-0.6901
1996,6,3,3,161,0.2649
1996,6,3,4,190,0.6267
1996,6,3,5,227,-0.5444
1996,7,1,1,643,-5.9699
1996,7,1,2,335,-6.2432
1996,7,1,3,324,-7.2348
1996,7,1,4,229,-9.2647
1996,7,1,5,1021,-12.8560
1996,7,2,1,102,-7.3387
1996,7,2,2,150,-5.0215
1996,7,2,3,185,-9.0862
1996,7,2,4,166,-10.7316
1996,7,2,5,330,-12.5888
1996,7,3,1,91,-5.9207
1996,7,3,2,119,-5.0488
1996,7,3,3,177,-4.4031
1996,7,3,4,209,-4.4271
1996,7,3,5,265,-6.1897
1996,8,1,1,642,4.4336
1996,8,1,2,333,4.2229
1996,8,1,3,319,5.4989
1996,8,1,4,228,2.4930
1996,8,1,5,1013,3.6825
1996,8,2,1,99,4.0590
1996,8,2,2,149,4.5720
1996,8,2,3,183,5.5729
1996,8,2,4,166,5.8914
1996,8,2,5,328,7.1519
1996,8,3,1,91,3.8944
1996,8,3,2,119,4.6012
1996,8,3,3,176,3.5653
1996,8,3,4,209,1.8914
1996,8,3,5,261,1.9104
1996,9,1,1,634,3.4206
1996,9,1,2,331,1.7852
1996,9,1,3,316,3.1061
1996,9,1,4,226,2.4703
1996,9,1,5,998,2.5098
1996,9,2,1,98,2.0537
1996,9,2,2,149,2.5902
1996,9,2,3,183,2.5132
1996,9,2,4,166,2.7402
1996,9,2,5,326,5.0390
1996,9,3,1,91,0.6602
1996,9,3,2,119,3.2721
1996,9,3,3,175,5.0569
1996,9,3,4,208,5.7641
1996,9,3,5,261,6.7088
1996,10,1,1,629,0.4415
1996,10,1,2,330,1.8601
1996,10,1,3,315,-2.6443
1996,10,1,4,225,-0.8728
1996,10,1,5,986,-5.8881
1996,10,2,1,97,1.6556
1996,10,2,2,149,-0.1702
1996,10,2,3,183,-0.0030
1996,10,2,4,165,-1.6430
1996,10,2,5,324,-4.5949
1996,10,3,1,90,3.0665
1996,10,3,2,119,2.4178
1996,10,3,3,175,3.7378
1996,10,3,4,207,0.7477
1996,10,3,5,259,0.2945
1996,11,1,1,622,4.1928
1996,11,1,2,330,3.3946
1996,11,1,3,314,3.0714
1996,11,1,4,224,4.4462
1996,11,1,5,978,0.2520
1996,11,2,1,96,3.3265
1996,11,2,2,149,4.7131
1996,11,2,3,183,6.6204
1996,11,2,4,165,3.7270
1996,11,2,5,321,0.7831
1996,11,3,1,90,5.4613
1996,11,3,2,119,6.3298
1996,11,3,3,175,8.2208
1996,11,3,4,207,6.9938
1996,11,3,5,257,6.5542
1996,12,1,1,619,2.9678
1996,12,1,2,327,2.1494
1996,12,1,3,313,2.5143
1996,12,1,4,223,0.8965
1996,12,1,5,968,-1.4226
1996,12,2,1,96,1.6989
1996,12,2,2,149,2.5230
1996,12,2,3,182,3.5250
1996,12,2,4,164,1.1471
1996,12,2,5,321,1.4685
1996,12,3,1,90,-1.1372
1996,12,3,2,119,-0.8785
1996,12,3,3,175,-0.7457
1996,12,3,4,206,-1.2069
1996,12,3,5,257,-2.1162
1997,1,1,1,614,3.3463
1997,1,1,2,325,2.2877
1997,1,1,3,309,6.0107
1997,1,1,4,222,6.0354
1997,1,1,5,953,7.9396
1997,1,2,1,96,2.3317
1997,1,2,2,149,0.0274
1997,1,2,3,179,2.9853
1997,1,2,4,164,3.8980
1997,1,2,5,319,4.5334
1997,1,3,1,90,2.5758
1997,1,3,2,118,3.2768
1997,1,3,3,171,6.0189
1997,1,3,4,206,4.9203
1997,1,3,5,256,7.1079
1997,2,1,1,612,-0.1438
1997,2,1,2,322,-2.5523
1997,2,1,3,308,-4.2851
1997,2,1,4,222,-4.0359
1997,2,1,5,940,-4.7710
1997,2,2,1,96,-0.0920
1997,2,2,2,149,0.1896
1997,2,2,3,179,-2.0574
1997,2,2,4,163,-4.2017
1997,2,2,5,317,-6.5641
1997,2,3,1,90,1.3549
1997,2,3,2,118,0.5402
1997,2,3,3,170,-2.3287
1997,2,3,4,204,0.7798
1997,2,3,5,255,-1.0454
1997,3,1,1,609,-2.6581
1997,3,1,2,320,-1.0206
1997,3,1,3,305,-3.9199
1997,3,1,4,218,-2.8229
1997,3,1,5,932,-8.7511
1997,3,2,1,95,-1.5642
1997,3,2,2,149,-2.3032
1997,3,2,3,178,-3.9053
1997,3,2,4,162,-2.6041
1997,3,2,5,312,-8.4254
1997,3,3,1,90,-3.2168
1997,3,3,2,118,-2.5341
1997,3,3,3,170,-0.4852
1997,3,3,4,204,-3.1433
1997,3,3,5,255,-6.4184
1997,4,1,1,603,-3.2017
1997,4,1,2,315,-2.1191
1997,4,1,3,304,-2.9395
1997,4,1,4,217,-3.2663
1997,4,1,5,924,-5.1269
1997,4,2,1,95,1.3497
1997,4,2,2,149,2.0490
1997,4,2,3,178,1.8363
1997,4,2,4,161,-0.1023
1997,4,2,5,310,-1.6998
1997,4,3,1,90,3.6117
1997,4,3,2,118,3.2451
1997,4,3,3,169,4.1033
1997,4,3,4,204,4.2105
1997,4,3,5,255,7.4936
1997,5,1,1,599,9.4733
1997,5,1,2,316,10.4078
1997,5,1,3,304,12.0007
1997,5,1,4,214,10.2016
1997,5,1,5,914,10.9213
1997,5,2,1,94,9.5625
1997,5,2,2,149,8.5516
1997,5,2,3,178,12.2391
1997,5,2,4,161,12.4010
1997,5,2,5,307,16.8820
1997,5,3,1,90,6.0981
1997,5,3,2,118,5.4922
1997,5,3,3,168,5.9660
1997,5,3,4,204,6.6696
1997,5,3,5,254,7.4689
1997,6,1,1,596,6.1657
1997,6,1,2,314,4.9110
1997,6,1,3,303,5.9681
1997,6,1,4,211,4.7281
1997,6,1,5,907,5.6518
1997,6,2,1,94,5.5944
1997,6,2,2,148,4.9616
1997,6,2,3,178,3.5646
1997,6,2,4,161,4.2106
1997,6,2,5,304,3.7829
1997,6,3,1,89,1.4345
1997,6,3,2,118,3.7435
1997,6,3,3,168,2.1934
1997,6,3,4,201,4.8656
1997,6,3,5,254,4.3376
1997,7,1,1,702,6.1148
1997,7,1,2,329,6.1418
1997,7,1,3,290,7.5534
1997,7,1,4,268,6.0637
1997,7,1,5,1122,4.2158
1997,7,2,1,124,7.8691
1997,7,2,2,150,3.5044
1997,7,2,3,163,7.0773
1997,7,2,4,151,6.2317
1997,7,2,5,260,5.5325
1997,7,3,1,95,7.8625
1997,7,3,2,139,7.7187
1997,7,3,3,186,6.9888
1997,7,3,4,219,8.3501
1997,7,3,5,285,6.4976
1997,8,1,1,695,4.3915
1997,8,1,2,328,4.8634
1997,8,1,3,287,4.0845
1997,8,1,4,267,4.0574
1997,8,1,5,1106,6.5070
1997,8,2,1,123,2.1533
1997,8,2,2,149,2.6576
1997,8,2,3,161,5.2433
1997,8,2,4,151,2.5424
1997,8,2,5,259,4.3012
1997,8,3,1,95,-0.1800
1997,8,3,2,139,-1.1671
1997,8,3,3,185,-2.0623
1997,8,3,4,218,-4.2157
1997,8,3,5,283,-6.3704
1997,9,1,1,694,9.1637
1997,9,1,2,325,8.1876
1997,9,1,3,287,6.8604
1997,9,1,4,265,7.7294
1997,9,1,5,1092,10.3607
1997,9,2,1,120,6.4056
1997,9,2,2,146,4.9822
1997,9,2,3,158,6.1793
1997,9,2,4,149,7.0227
1997,9,2,5,256,10.0604
1997,9,3,1,95,4.1014
1997,9,3,2,137,5.6338
1997,9,3,3,183,4.9764
1997,9,3,4,215,4.1888
1997,9,3,5,282,5.3312
1997,10,1,1,691,-2.1771
1997,10,1,2,322,-4.1721
1997,10,1,3,284,-2.8386
1997,10,1,4,260,-4.7910
1997,10,1,5,1083,-5.0603
1997,10,2,1,119,-3.8565
1997,10,2,2,146,-3.3342
1997,10,2,3,157,-5.2656
1997,10,2,4,148,-5.2304
1997,10,2,5,255,-6.2991
1997,10,3,1,95,-3.6344
1997,10,3,2,136,-4.9719
1997,10,3,3,181,-3.5313
1997,10,3,4,214,-4.9051
1997,10,3,5,280,-2.3512
1997,11,1,1,685,-0.1209
1997,11,1,2,320,-1.1211
1997,11,1,3,279,-2.2651
1997,11,1,4,258,-3.1360
1997,11,1,5,1067,-5.1501
1997,11,2,1,117,0.2075
1997,11,2,2,145,1.6515
1997,11,2,3,156,-1.1228
1997,11,2,4,147,-1.2796
1997,11,2,5,252,-3.8770
1997,11,3,1,95,1.3002
1997,11,3,2,136,3.9411
1997,11,3,3,181,3.1493
1997,11,3,4,211,5.7619
1997,11,3,5,279,4.3178
1997,12,1,1,681,-0.5601
1997,12,1,2,314,-1.0604
1997,12,1,3,279,-3.0039
1997,12,1,4,256,-4.6487
1997,12,1,5,1060,-6.4089
1997,12,2,1,116,-0.5032
1997,12,2,2,145,1.7275
1997,12,2,3,153,-0.0055
1997,12,2,4,145,-0.7463
1997,12,2,5,250,-0.9771
1997,12,3,1,94,3.8224
1997,12,3,2,135,2.7907
1997,12,3,3,181,0.4627
1997,12,3,4,210,0.9572
1997,12,3,5,279,0.5454
1998,1,1,1,674,-0.4540
1998,1,1,2,310,-1.5457
1998,1,1,3,272,0.8095
1998,1,1,4,254,-0.4816
1998,1,1,5,1046,-0.0328
1998,1,2,1,116,-0.7680
1998,1,2,2,144,-0.8605
1998,1,2,3,149,-0.4551
1998,1,2,4,143,-2.7442
1998,1,2,5,245,-0.5923
1998,1,3,1,94,-0.0396
1998,1,3,2,134,-0.7394
1998,1,3,3,181,-0.4936
1998,1,3,4,210,1.6836
1998,1,3,5,278,3.1788
1998,2,1,1,667,6.1879
1998,2,1,2,306,5.1421
1998,2,1,3,270,4.9623
1998,2,1,4,250,6.4487
1998,2,1,5,1033,6.5251
1998,2,2,1,115,8.4052
1998,2,2,2,142,6.9676
1998,2,2,3,148,8.4560
1998,2,2,4,143,7.7463
1998,2,2,5,242,9.5864
1998,2,3,1,94,8.1851
1998,2,3,2,133,8.1298
1998,2,3,3,180,6.6663
1998,2,3,4,210,6.6749
1998,2,3,5,276,6.4875
1998,3,1,1,662,4.9904
1998,3,1,2,305,4.0432
1998,3,1,3,268,3.5793
1998,3,1,4,248,4.1473
1998,3,1,5,1018,5.0373
1998,3,2,1,113,5.2759
1998,3,2,2,142,3.8063
1998,3,2,3,148,2.2116
1998,3,2,4,143,4.6441
1998,3,2,5,240,4.3692
1998,3,3,1,94,6.2043
1998,3,3,2,132,4.9558
1998,3,3,3,180,4.5136
1998,3,3,4,210,2.8745
1998,3,3,5,276,5.9944
1998,4,1,1,656,3.1052
1998,4,1,2,301,3.3141
1998,4,1,3,268,1.4418
1998,4,1,4,245,2.9307
1998,4,1,5,996,1.9843
1998,4,2,1,112,1.7262
1998,4,2,2,139,1.3859
1998,4,2,3,147,-0.7699
1998,4,2,4,142,0.0356
1998,4,2,5,239,1.0206
1998,4,3,1,93,0.3611
1998,4,3,2,132,0.8256
1998,4,3,3,178,1.0778
1998,4,3,4,210,0.9620
1998,4,3,5,274,0.6668
1998,5,1,1,649,-2.5014
1998,5,1,2,296,-3.6538
1998,5,1,3,265,-4.5776
1998,5,1,4,241,-6.0900
1998,5,1,5,985,-5.8069
1998,5,2,1,111,-2.6883
1998,5,2,2,139,-4.0271
1998,5,2,3,145,-5.1041
1998,5,2,4,141,-6.9786
1998,5,2,5,239,-7.4979
1998,5,3,1,93,2.4295
1998,5,3,2,131,-2.1781
1998,5,3,3,178,-1.8622
1998,5,3,4,210,-2.6501
1998,5,3,5,273,-2.5880
1998,6,1,1,644,-1.1113
1998,6,1,2,294,-1.9225
1998,6,1,3,263,-1.3484
1998,6,1,4,240,-0.7012
1998,6,1,5,975,-1.9619
1998,6,2,1,110,0.1736
1998,6,2,2,139,-1.0516
1998,6,2,3,144,-1.7645
1998,6,2,4,141,-1.0574
1998,6,2,5,238,1.7254
1998,6,3,1,93,1.6047
1998,6,3,2,130,1.2225
1998,6,3,3,176,-0.6226
1998,6,3,4,208,2.2890
1998,6,3,5,272,7.5739
1998,7,1,1,723,-6.5209
1998,7,1,2,345,-6.5874
1998,7,1,3,317,-7.7257
1998,7,1,4,279,-7.5102
1998,7,1,5,1117,-7.8148
1998,7,2,1,138,-7.8527
1998,7,2,2,182,-7.7588
1998,7,2,3,168,-8.6608
1998,7,2,4,144,-8.4758
1998,7,2,5,294,-8.3753
1998,7,3,1,82,-2.7567
1998,7,3,2,129,-4.7462
1998,7,3,3,198,-4.0716
1998,7,3,4,265,0.5257
1998,7,3,5,281,-1.6213
1998,8,1,1,719,-16.6475
1998,8,1,2,344,-17.6508
1998,8,1,3,313,-19.9827
1998,8,1,4,275,-21.4270
1998,8,1,5,1094,-26.6472
1998,8,2,1,138,-16.5776
1998,8,2,2,181,-14.5473
1998,8,2,3,166,-19.8346
1998,8,2,4,144,-18.8735
1998,8,2,5,293,-24.6887
1998,8,3,1,82,-14.4106
1998,8,3,2,128,-10.1127
1998,8,3,3,197,-9.5824
1998,8,3,4,264,-14.0627
1998,8,3,5,276,-13.9082
1998,9,1,1,715,1.4744
1998,9,1,2,342,0.8272
1998,9,1,3,310,3.2734
1998,9,1,4,269,2.5121
1998,9,1,5,1079,7.7405
1998,9,2,1,138,4.2347
1998,9,2,2,179,3.6751
1998,9,2,3,165,4.7130
1998,9,2,4,142,7.0336
1998,9,2,5,288,13.6947
1998,9,3,1,80,4.1949
1998,9,3,2,127,6.9109
1998,9,3,3,196,4.8261
1998,9,3,4,262,9.1879
1998,9,3,5,276,8.2896
1998,10,1,1,710,1.7284
1998,10,1,2,341,4.2575
1998,10,1,3,305,2.2372
1998,10,1,4,266,4.5173
1998,10,1,5,1050,3.1654
1998,10,2,1,137,3.8676
1998,10,2,2,179,5.9835
1998,10,2,3,165,5.7456
1998,10,2,4,140,8.7258
1998,10,2,5,286,4.5897
1998,10,3,1,80,5.2628
1998,10,3,2,127,4.4787
1998,10,3,3,195,8.0817
1998,10,3,4,258,8.7790
1998,10,3,5,275,6.4862
1998,11,1,1,702,7.3641
1998,11,1,2,341,6.2145
1998,11,1,3,303,7.9141
1998,11,1,4,262,8.3189
1998,11,1,5,1013,11.8526
1998,11,2,1,135,3.8138
1998,11,2,2,178,5.3343
1998,11,2,3,165,4.7089
1998,11,2,4,138,8.2257
1998,11,2,5,285,6.7673
1998,11,3,1,80,3.9135
1998,11,3,2,126,3.7052
1998,11,3,3,194,5.8168
1998,11,3,4,255,6.9892
1998,11,3,5,273,6.5817
1998,12,1,1,697,0.0950
1998,12,1,2,337,1.4838
1998,12,1,3,303,3.1580
1998,12,1,4,262,4.7251
1998,12,1,5,988,2.4697
1998,12,2,1,135,2.6050
1998,12,2,2,177,4.7046
1998,12,2,3,165,4.4085
1998,12,2,4,138,4.5608
1998,12,2,5,283,9.2593
1998,12,3,1,79,1.5634
1998,12,3,2,125,3.3559
1998,12,3,3,193,2.6160
1998,12,3,4,255,8.7395
1998,12,3,5,271,8.9344
1999,1,1,1,690,3.6256
1999,1,1,2,334,2.7990
1999,1,1,3,301,3.2835
1999,1,1,4,255,7.1558
1999,1,1,5,964,9.2888
1999,1,2,1,135,-3.1106
1999,1,2,2,177,-3.1368
1999,1,2,3,162,-1.4159
1999,1,2,4,137,3.4053
1999,1,2,5,281,6.2322
1999,1,3,1,79,2.9340
1999,1,3,2,125,-1.8546
1999,1,3,3,193,-1.2096
1999,1,3,4,255,4.6918
1999,1,3,5,269,6.6521
1999,2,1,1,678,-5.8702
1999,2,1,2,331,-6.7744
1999,2,1,3,299,-7.6942
1999,2,1,4,254,-9.4198
1999,2,1,5,932,-7.9906
1999,2,2,1,133,-8.3944
1999,2,2,2,177,-7.5076
1999,2,2,3,161,-8.7146
1999,2,2,4,135,-9.4059
1999,2,2,5,280,-10.4892
1999,2,3,1,79,-3.2293
1999,2,3,2,124,-3.1642
1999,2,3,3,192,-1.6158
1999,2,3,4,255,-6.0829
1999,2,3,5,264,-4.4164
1999,3,1,1,668,-5.4342
1999,3,1,2,329,-4.6715
1999,3,1,3,297,-3.7466
1999,3,1,4,250,-6.2469
1999,3,1,5,916,-1.7607
1999,3,2,1,131,-3.2266
1999,3,2,2,176,-1.0725
1999,3,2,3,159,-0.7746
1999,3,2,4,134,-1.0993
1999,3,2,5,280,2.3727
1999,3,3,1,79,2.2947
1999,3,3,2,124,2.8191
1999,3,3,3,191,3.4961
1999,3,3,4,255,1.6793
1999,3,3,5,264,5.6161
1999,4,1,1,661,10.5050
1999,4,1,2,325,9.7735
1999,4,1,3,290,9.9876
1999,4,1,4,243,5.7779
1999,4,1,5,897,9.6890
1999,4,2,1,130,10.2583
1999,4,2,2,175,8.6798
1999,4,2,3,156,9.4124
1999,4,2,4,132,5.6835
1999,4,2,5,275,7.5894
1999,4,3,1,77,8.8716
1999,4,3,2,124,10.2078
1999,4,3,3,188,10.3003
1999,4,3,4,254,4.1107
1999,4,3,5,262,-0.3010
1999,5,1,1,653,4.6588
1999,5,1,2,325,5.8761
1999,5,1,3,289,6.9974
1999,5,1,4,242,3.4695
1999,5,1,5,872,4.6786
1999,5,2,1,130,5.0765
1999,5,2,2,173,3.0396
1999,5,2,3,156,3.7942
1999,5,2,4,130,3.4599
1999,5,2,5,273,1.6615
1999,5,3,1,77,-2.4652
1999,5,3,2,123,1.0408
1999,5,3,3,187,-1.8040
1999,5,3,4,254,0.3503
1999,5,3,5,258,-2.7795
1999,6,1,1,650,6.2001
1999,6,1,2,323,7.2023
1999,6,1,3,287,9.4308
1999,6,1,4,239,8.6602
1999,6,1,5,854,7.2959
1999,6,2,1,130,5.8111
1999,6,2,2,172,6.5277
1999,6,2,3,155,7.5525
1999,6,2,4,131,10.0327
1999,6,2,5,269,6.7859
1999,6,3,1,77,0.3150
1999,6,3,2,122,0.8080
1999,6,3,3,185,2.7992
1999,6,3,4,254,6.8457
1999,6,3,5,257,6.8872
1999,7,1,1,792,2.4297
1999,7,1,2,309,-0.3383
1999,7,1,3,252,2.9845
1999,7,1,4,269,-0.0463
1999,7,1,5,918,2.8740
1999,7,2,1,153,-2.0924
1999,7,2,2,161,-1.2118
1999,7,2,3,166,-0.0903
1999,7,2,4,168,-1.8759
1999,7,2,5,277,-1.9300
1999,7,3,1,63,-4.7548
1999,7,3,2,141,-1.6023
1999,7,3,3,176,-2.7651
1999,7,3,4,248,-1.8614
1999,7,3,5,308,-2.7966
1999,8,1,1,787,-2.0115
1999,8,1,2,303,-3.1648
1999,8,1,3,251,-3.4632
1999,8,1,4,265,-4.9900
1999,8,1,5,899,-0.2727
1999,8,2,1,151,-4.6285
1999,8,2,2,158,-2.3303
1999,8,2,3,163,-3.2129
1999,8,2,4,166,-3.1114
1999,8,2,5,277,-1.5264
1999,8,3,1,62,0.2820
1999,8,3,2,139,-2.0947
1999,8,3,3,175,-2.4072
1999,8,3,4,246,-2.8674
1999,8,3,5,307,2.1320
1999,9,1,1,782,-3.2477
1999,9,1,2,302,-2.2255
1999,9,1,3,248,-0.9695
1999,9,1,4,259,-3.2971
1999,9,1,5,884,1.2078
1999,9,2,1,148,-2.4744
1999,9,2,2,155,-1.1016
1999,9,2,3,161,0.9993
1999,9,2,4,165,0.3466
1999,9,2,5,275,1.0529
1999,9,3,1,62,-5.5854
1999,9,3,2,138,-1.8379
1999,9,3,3,172,-4.4840
1999,9,3,4,244,-1.0747
1999,9,3,5,304,-2.2085
1999,10,1,1,768,-3.6115
1999,10,1,2,302,-0.0956
1999,10,1,3,240,0.3967
1999,10,1,4,255,-2.3162
1999,10,1,5,866,-1.3423
1999,10,2,1,148,-5.2895
1999,10,2,2,154,-2.2933
1999,10,2,3,158,-0.9213
1999,10,2,4,165,-2.9478
1999,10,2,5,274,0.8561
1999,10,3,1,61,4.3255
1999,10,3,2,138,1.9475
1999,10,3,3,170,-0.1141
1999,10,3,4,243,2.9022
1999,10,3,5,302,7.1433
1999,11,1,1,761,6.0007
1999,11,1,2,302,8.4708
1999,11,1,3,238,12.1023
1999,11,1,4,255,11.6274
1999,11,1,5,846,20.9844
1999,11,2,1,147,5.5708
1999,11,2,2,152,2.9676
1999,11,2,3,157,5.7817
1999,11,2,4,164,9.0428
1999,11,2,5,273,12.8479
1999,11,3,1,61,-1.6531
1999,11,3,2,136,-0.7747
1999,11,3,3,167,-0.4097
1999,11,3,4,242,4.1945
1999,11,3,5,299,4.8995
1999,12,1,1,758,4.3263
1999,12,1,2,297,5.5011
1999,12,1,3,236,9.9861
1999,12,1,4,249,12.1722
1999,12,1,5,831,29.7767
1999,12,2,1,144,5.7739
1999,12,2,2,149,4.5989
1999,12,2,3,153,5.5039
1999,12,2,4,161,11.4463
1999,12,2,5,267,19.3848
1999,12,3,1,59,8.0643
1999,12,3,2,135,3.7860
1999,12,3,3,166,3.2456
1999,12,3,4,242,5.9881
1999,12,3,5,295,10.1969
2000,1,1,1,753,5.5200
2000,1,1,2,293,3.4250
2000,1,1,3,233,3.0377
2000,1,1,4,245,5.7344
2000,1,1,5,817,13.6276
2000,1,2,1,140,-5.5122
2000,1,2,2,147,-1.0190
2000,1,2,3,151,-1.8793
2000,1,2,4,159,-2.4274
2000,1,2,5,265,1.3969
2000,1,3,1,58,-8.0378
2000,1,3,2,135,-6.8362
2000,1,3,3,164,-4.3663
2000,1,3,4,241,-3.8683
2000,1,3,5,293,-5.4609
2000,2,1,1,746,11.4054
2000,2,1,2,291,11.5999
2000,2,1,3,232,18.9229
2000,2,1,4,245,20.9479
2000,2,1,5,804,52.0221
2000,2,2,1,140,6.7464
2000,2,2,2,145,3.9706
2000,2,2,3,151,6.0083
2000,2,2,4,157,19.3538
2000,2,2,5,262,34.2757
2000,2,3,1,58,-3.5725
2000,2,3,2,134,-5.9409
2000,2,3,3,164,-6.1404
2000,2,3,4,239,-0.5845
2000,2,3,5,290,3.6190
2000,3,1,1,737,-1.0117
2000,3,1,2,289,0.6219
2000,3,1,3,229,2.0722
2000,3,1,4,240,-1.1319
2000,3,1,5,791,-19.8156
2000,3,2,1,139,5.2746
2000,3,2,2,144,3.4678
2000,3,2,3,149,2.3144
2000,3,2,4,154,-5.3237
2000,3,2,5,259,-15.8147
2000,3,3,1,58,12.6505
2000,3,3,2,134,7.5438
2000,3,3,3,162,12.8451
2000,3,3,4,238,8.0572
2000,3,3,5,288,7.1000
2000,4,1,1,726,-6.9525
2000,4,1,2,288,-8.0322
2000,4,1,3,226,-7.3929
2000,4,1,4,238,-17.3640
2000,4,1,5,782,-22.3072
2000,4,2,1,138,1.4982
2000,4,2,2,141,2.1301
2000,4,2,3,148,1.5967
2000,4,2,4,154,-9.6434
2000,4,2,5,255,-11.5398
2000,4,3,1,58,2.5560
2000,4,3,2,133,2.0834
2000,4,3,3,162,1.6006
2000,4,3,4,237,-0.6351
2000,4,3,5,284,-5.4769
2000,5,1,1,722,-5.5320
2000,5,1,2,286,-1.3477
2000,5,1,3,223,-7.2611
2000,5,1,4,235,-11.4595
2000,5,1,5,773,-15.9128
2000,5,2,1,136,0.3275
2000,5,2,2,138,-3.5115
2000,5,2,3,146,-5.6927
2000,5,2,4,151,-6.3438
2000,5,2,5,253,-10.9417
2000,5,3,1,58,-5.5110
2000,5,3,2,132,-0.4741
2000,5,3,3,162,-3.7130
2000,5,3,4,235,-2.6699
2000,5,3,5,281,-4.6639
2000,6,1,1,717,13.8805
2000,6,1,2,283,18.8728
2000,6,1,3,221,17.7549
2000,6,1,4,231,17.9227
2000,6,1,5,760,34.2580
2000,6,2,1,132,5.0846
2000,6,2,2,137,3.6149
2000,6,2,3,146,5.1710
2000,6,2,4,151,9.2832
2000,6,2,5,248,17.1884
2000,6,3,1,58,-5.5621
2000,6,3,2,131,-3.3400
2000,6,3,3,162,-5.6294
2000,6,3,4,235,0.6321
2000,6,3,5,280,7.6263
2000,7,1,1,673,1.2938
2000,7,1,2,336,0.2071
2000,7,1,3,239,2.2873
2000,7,1,4,239,-0.4479
2000,7,1,5,764,-5.8375
2000,7,2,1,136,2.0189
2000,7,2,2,147,1.3243
2000,7,2,3,178,-0.6743
2000,7,2,4,136,-0.3821
2000,7,2,5,282,-7.4365
2000,7,3,1,57,0.1220
2000,7,3,2,117,3.0212
2000,7,3,3,149,-0.2104
2000,7,3,4,249,-2.0680
2000,7,3,5,430,-4.1247
2000,8,1,1,668,6.0913
2000,8,1,2,334,4.9777
2000,8,1,3,234,4.5330
2000,8,1,4,239,9.8567
2000,8,1,5,756,10.7463
2000,8,2,1,132,8.9699
2000,8,2,2,146,4.0811
2000,8,2,3,178,6.3227
2000,8,2,4,136,6.4355
2000,8,2,5,281,11.3115
2000,8,3,1,57,8.0677
