year,month,rank_ME,rank_SP,nstocks,ret_vw
1994,4,1,4,427,-0.8864
1994,4,1,5,688,1.0893
1994,4,2,1,271,-0.5353
1994,4,2,2,148,0.5848
1994,4,2,3,151,0.8385
1994,4,2,4,121,1.3265
1994,4,2,5,102,0.6825
1994,4,3,1,243,1.2068
1994,4,3,2,187,0.3520
1994,4,3,3,141,0.9142
1994,4,3,4,109,1.6128
1994,4,3,5,63,0.3850
1994,5,1,1,702,-2.5021
1994,5,1,2,281,-2.1121
1994,5,1,3,369,-0.8859
1994,5,1,4,420,-0.9951
1994,5,1,5,684,-2.5752
1994,5,2,1,269,-1.6476
1994,5,2,2,147,-1.7887
1994,5,2,3,151,-1.4900
1994,5,2,4,120,-3.3903
1994,5,2,5,102,-2.3237
1994,5,3,1,242,0.9580
1994,5,3,2,187,-0.0412
1994,5,3,3,141,0.9744
1994,5,3,4,109,1.3937
1994,5,3,5,62,-0.6179
1994,6,1,1,694,-6.4140
1994,6,1,2,279,-5.1171
1994,6,1,3,365,-2.9834
1994,6,1,4,420,-4.6342
1994,6,1,5,680,-3.4018
1994,6,2,1,268,-4.0145
1994,6,2,2,146,-3.1628
1994,6,2,3,151,-1.5385
1994,6,2,4,120,-3.6325
1994,6,2,5,102,-4.1422
1994,6,3,1,243,-2.3683
1994,6,3,2,187,-2.6792
1994,6,3,3,141,-3.4714
1994,6,3,4,109,-1.7683
1994,6,3,5,62,-2.2407
1994,7,1,1,905,-0.0833
1994,7,1,2,335,1.2160
1994,7,1,3,437,0.6191
1994,7,1,4,481,1.8108
1994,7,1,5,741,1.6068
1994,7,2,1,299,1.4781
1994,7,2,2,161,1.1792
1994,7,2,3,137,2.5773
1994,7,2,4,152,2.7884
1994,7,2,5,114,3.6019
1994,7,3,1,275,2.1507
1994,7,3,2,180,4.6186
1994,7,3,3,155,3.8605
1994,7,3,4,120,3.5456
1994,7,3,5,66,3.5828
1994,8,1,1,900,4.5841
1994,8,1,2,334,5.4789
1994,8,1,3,435,2.7347
1994,8,1,4,481,2.3373
1994,8,1,5,734,4.5427
1994,8,2,1,299,9.8387
1994,8,2,2,160,6.7221
1994,8,2,3,137,4.6373
1994,8,2,4,150,4.9553
1994,8,2,5,113,6.1814
1994,8,3,1,275,5.3098
1994,8,3,2,180,3.7689
1994,8,3,3,155,3.4831
1994,8,3,4,120,5.3835
1994,8,3,5,66,2.4513
1994,9,1,1,896,2.0205
1994,9,1,2,332,2.5883
1994,9,1,3,432,2.1870
1994,9,1,4,475,1.4446
1994,9,1,5,729,-0.2492
1994,9,2,1,299,-0.6715
1994,9,2,2,159,0.0848
1994,9,2,3,136,-1.1724
1994,9,2,4,150,-0.1545
1994,9,2,5,113,-0.6609
1994,9,3,1,273,-0.7493
1994,9,3,2,179,-1.4951
1994,9,3,3,155,-2.3475
1994,9,3,4,120,-2.3371
1994,9,3,5,66,-3.1422
1994,10,1,1,893,-0.5248
1994,10,1,2,331,0.6344
1994,10,1,3,428,0.7163
1994,10,1,4,472,1.4353
1994,10,1,5,721,1.1637
1994,10,2,1,297,0.9594
1994,10,2,2,159,1.7957
1994,10,2,3,135,0.7411
1994,10,2,4,149,-1.7425
1994,10,2,5,113,-0.3792
1994,10,3,1,269,2.7732
1994,10,3,2,179,1.4959
1994,10,3,3,155,2.6426
1994,10,3,4,120,2.6205
1994,10,3,5,66,-0.6231
1994,11,1,1,889,-4.0300
1994,11,1,2,327,-1.7132
1994,11,1,3,428,-1.7444
1994,11,1,4,467,-3.1614
1994,11,1,5,717,-3.5778
1994,11,2,1,296,-3.8497
1994,11,2,2,159,-3.5657
1994,11,2,3,135,-3.4318
1994,11,2,4,149,-3.5171
1994,11,2,5,112,-3.4154
1994,11,3,1,268,-1.4809
1994,11,3,2,178,-3.1514
1994,11,3,3,154,-4.7357
1994,11,3,4,120,-4.5325
1994,11,3,5,66,-4.4266
1994,12,1,1,885,-2.1679
1994,12,1,2,323,-0.4075
1994,12,1,3,427,1.2989
1994,12,1,4,462,-0.8629
1994,12,1,5,712,-1.6686
1994,12,2,1,295,1.0506
1994,12,2,2,159,3.2031
1994,12,2,3,135,1.9819
1994,12,2,4,147,2.4298
1994,12,2,5,112,0.9929
1994,12,3,1,268,1.2562
1994,12,3,2,178,2.1768
1994,12,3,3,153,0.7601
1994,12,3,4,120,1.2368
1994,12,3,5,66,1.8837
1995,1,1,1,877,1.0754
1995,1,1,2,320,0.0757
1995,1,1,3,425,2.3761
1995,1,1,4,459,2.3722
1995,1,1,5,702,1.8775
1995,1,2,1,292,-2.2800
1995,1,2,2,159,-2.8277
1995,1,2,3,135,-1.2525
1995,1,2,4,146,-1.0675
1995,1,2,5,111,-1.7171
1995,1,3,1,267,3.2617
1995,1,3,2,178,3.0227
1995,1,3,3,152,1.0267
1995,1,3,4,120,0.2242
1995,1,3,5,65,-2.3769
1995,2,1,1,874,3.0270
1995,2,1,2,319,2.7857
1995,2,1,3,424,1.5390
1995,2,1,4,459,3.6314
1995,2,1,5,697,2.3266
1995,2,2,1,290,4.9602
1995,2,2,2,159,2.8479
1995,2,2,3,135,3.8836
1995,2,2,4,144,2.7314
1995,2,2,5,109,4.0029
1995,2,3,1,266,3.5712
1995,2,3,2,178,3.2889
1995,2,3,3,151,4.2842
1995,2,3,4,120,4.0805
1995,2,3,5,65,6.2264
1995,3,1,1,864,2.1687
1995,3,1,2,315,2.4290
1995,3,1,3,422,1.5830
1995,3,1,4,457,0.8562
1995,3,1,5,693,-0.0645
1995,3,2,1,288,4.5621
1995,3,2,2,159,2.6056
1995,3,2,3,135,2.7165
1995,3,2,4,144,2.3482
1995,3,2,5,109,-0.3153
1995,3,3,1,265,2.6267
1995,3,3,2,176,1.1132
1995,3,3,3,151,4.1009
1995,3,3,4,120,4.5873
1995,3,3,5,65,4.5855
1995,4,1,1,858,1.5538
1995,4,1,2,308,4.9120
1995,4,1,3,420,4.5225
1995,4,1,4,454,2.1692
1995,4,1,5,689,4.1927
1995,4,2,1,288,1.9154
1995,4,2,2,158,1.2148
1995,4,2,3,135,2.2603
1995,4,2,4,143,3.3377
1995,4,2,5,109,2.2092
1995,4,3,1,265,3.1517
1995,4,3,2,175,2.4252
1995,4,3,3,151,2.2072
1995,4,3,4,117,3.5650
1995,4,3,5,65,2.9619
1995,5,1,1,850,1.8826
1995,5,1,2,305,0.9615
1995,5,1,3,417,3.1547
1995,5,1,4,450,1.3147
1995,5,1,5,686,2.5129
1995,5,2,1,288,0.1722
1995,5,2,2,158,-0.0749
1995,5,2,3,135,1.4914
1995,5,2,4,141,2.4836
1995,5,2,5,109,-0.3206
1995,5,3,1,265,2.9973
1995,5,3,2,175,4.0970
1995,5,3,3,149,3.2234
1995,5,3,4,117,2.0453
1995,5,3,5,65,3.7152
1995,6,1,1,840,9.6983
1995,6,1,2,303,5.8727
1995,6,1,3,416,6.2647
1995,6,1,4,450,4.3336
1995,6,1,5,674,7.8877
1995,6,2,1,287,7.5502
1995,6,2,2,157,4.4504
1995,6,2,3,135,5.2934
1995,6,2,4,141,3.3088
1995,6,2,5,109,3.2469
1995,6,3,1,265,4.6803
1995,6,3,2,174,0.8484
1995,6,3,3,148,2.4059
1995,6,3,4,116,2.9109
1995,6,3,5,63,2.8358
1995,7,1,1,841,8.1106
1995,7,1,2,327,5.7963
1995,7,1,3,415,4.5719
1995,7,1,4,554,5.7428
1995,7,1,5,804,4.4793
1995,7,2,1,367,7.3773
1995,7,2,2,157,7.3907
1995,7,2,3,154,5.2503
1995,7,2,4,160,4.8211
1995,7,2,5,134,4.3916
1995,7,3,1,318,4.6522
1995,7,3,2,219,2.6577
1995,7,3,3,161,3.6204
1995,7,3,4,114,3.6894
1995,7,3,5,65,3.5283
1995,8,1,1,829,5.9834
1995,8,1,2,324,4.9093
1995,8,1,3,413,2.2172
1995,8,1,4,552,2.4931
1995,8,1,5,796,3.2204
1995,8,2,1,364,1.3263
1995,8,2,2,156,0.3208
1995,8,2,3,153,2.4596
1995,8,2,4,159,0.9891
1995,8,2,5,133,-0.3357
1995,8,3,1,315,-0.0021
1995,8,3,2,218,0.9647
1995,8,3,3,161,-0.9286
1995,8,3,4,113,-0.6904
1995,8,3,5,65,0.6261
1995,9,1,1,818,3.0987
1995,9,1,2,322,1.7087
1995,9,1,3,408,1.4781
1995,9,1,4,549,2.4153
1995,9,1,5,789,2.0066
1995,9,2,1,363,2.8769
1995,9,2,2,156,0.4684
1995,9,2,3,151,1.3534
1995,9,2,4,159,-0.1782
1995,9,2,5,132,1.4192
1995,9,3,1,314,3.7963
1995,9,3,2,218,5.3130
1995,9,3,3,161,2.0749
1995,9,3,4,113,2.3612
1995,9,3,5,64,2.3003
1995,10,1,1,814,-6.9290
1995,10,1,2,321,-4.8847
1995,10,1,3,406,-4.5243
1995,10,1,4,544,-5.2818
1995,10,1,5,782,-5.0690
1995,10,2,1,360,-6.5178
1995,10,2,2,156,-7.1012
1995,10,2,3,150,-5.4698
1995,10,2,4,159,-4.4549
1995,10,2,5,132,-7.5805
1995,10,3,1,313,1.6867
1995,10,3,2,216,-0.2308
1995,10,3,3,161,-1.3796
1995,10,3,4,112,-2.7217
1995,10,3,5,64,-4.4945
1995,11,1,1,807,2.3484
1995,11,1,2,319,-0.6059
1995,11,1,3,402,1.5950
1995,11,1,4,541,1.9269
1995,11,1,5,774,1.6632
1995,11,2,1,357,4.7611
1995,11,2,2,156,4.7373
1995,11,2,3,150,3.6040
1995,11,2,4,159,5.0201
1995,11,2,5,130,6.0142
1995,11,3,1,311,3.1724
1995,11,3,2,216,3.8863
1995,11,3,3,161,4.2456
1995,11,3,4,112,5.1555
1995,11,3,5,64,5.1692
1995,12,1,1,800,4.0389
1995,12,1,2,317,2.1107
1995,12,1,3,399,0.6054
1995,12,1,4,538,0.4788
1995,12,1,5,763,-0.0875
1995,12,2,1,355,3.6337
1995,12,2,2,156,-0.5724
1995,12,2,3,149,2.8304
1995,12,2,4,158,2.4281
1995,12,2,5,130,-0.5887
1995,12,3,1,309,0.9023
1995,12,3,2,216,2.7662
1995,12,3,3,160,1.1396
1995,12,3,4,112,0.4502
1995,12,3,5,64,2.8818
1996,1,1,1,796,2.3035
1996,1,1,2,313,2.1140
1996,1,1,3,397,-0.7440
1996,1,1,4,536,1.6100
1996,1,1,5,754,-0.2066
1996,1,2,1,354,-0.4813
1996,1,2,2,156,0.7925
1996,1,2,3,149,-1.4530
1996,1,2,4,158,0.3378
1996,1,2,5,130,0.0975
1996,1,3,1,309,2.5228
1996,1,3,2,214,3.3748
1996,1,3,3,160,2.8435
1996,1,3,4,112,2.1736
1996,1,3,5,64,2.5031
1996,2,1,1,790,2.6978
1996,2,1,2,313,4.9953
1996,2,1,3,396,3.5680
1996,2,1,4,530,2.8121
1996,2,1,5,747,4.1362
1996,2,2,1,351,5.4425
1996,2,2,2,154,3.4763
1996,2,2,3,148,1.9824
1996,2,2,4,157,3.1233
1996,2,2,5,129,3.4113
1996,2,3,1,308,1.0159
1996,2,3,2,214,0.1638
1996,2,3,3,159,3.2819
1996,2,3,4,112,1.7134
1996,2,3,5,64,2.2204
1996,3,1,1,786,0.7948
1996,3,1,2,312,4.1498
1996,3,1,3,393,4.6617
1996,3,1,4,529,4.9536
1996,3,1,5,736,4.2636
1996,3,2,1,349,1.1584
1996,3,2,2,153,1.9346
1996,3,2,3,147,3.5696
1996,3,2,4,157,2.8865
1996,3,2,5,129,5.9950
1996,3,3,1,306,-0.5332
1996,3,3,2,214,1.7302
1996,3,3,3,159,1.0524
1996,3,3,4,112,2.7942
1996,3,3,5,63,4.6331
1996,4,1,1,784,7.9891
1996,4,1,2,310,10.9022
1996,4,1,3,388,9.2616
1996,4,1,4,525,8.7627
1996,4,1,5,734,8.3297
1996,4,2,1,348,9.5322
1996,4,2,2,151,4.5463
1996,4,2,3,147,3.4746
1996,4,2,4,157,4.4024
1996,4,2,5,128,9.5953
1996,4,3,1,305,3.0215
1996,4,3,2,214,1.2359
1996,4,3,3,156,1.9928
1996,4,3,4,111,2.7585
1996,4,3,5,63,3.8506
1996,5,1,1,783,9.1122
1996,5,1,2,309,7.5399
1996,5,1,3,385,8.2345
1996,5,1,4,522,6.9502
1996,5,1,5,728,8.3459
1996,5,2,1,347,6.4690
1996,5,2,2,152,3.0762
1996,5,2,3,147,3.2609
1996,5,2,4,156,3.0060
1996,5,2,5,128,11.2555
1996,5,3,1,304,3.4590
1996,5,3,2,214,2.0410
1996,5,3,3,155,1.9911
1996,5,3,4,111,1.3793
1996,5,3,5,63,2.8963
1996,6,1,1,779,-8.5768
1996,6,1,2,305,-6.2104
1996,6,1,3,381,-6.0030
1996,6,1,4,520,-3.2714
1996,6,1,5,718,-3.7829
1996,6,2,1,343,-5.7371
1996,6,2,2,150,-3.8653
1996,6,2,3,146,-2.6721
1996,6,2,4,155,-2.8039
1996,6,2,5,128,-5.9439
1996,6,3,1,303,-0.0828
1996,6,3,2,214,1.2798
1996,6,3,3,155,-0.6222
1996,6,3,4,111,-2.2543
1996,6,3,5,63,-2.9586
1996,7,1,1,825,-14.2256
1996,7,1,2,337,-9.2217
1996,7,1,3,391,-7.6554
1996,7,1,4,566,-8.7443
1996,7,1,5,864,-6.4545
1996,7,2,1,463,-14.4685
1996,7,2,2,160,-8.0120
1996,7,2,3,164,-7.7160
1996,7,2,4,174,-6.5866
1996,7,2,5,126,-8.2540
1996,7,3,1,358,-5.7418
1996,7,3,2,210,-6.0414
1996,7,3,3,172,-3.7894
1996,7,3,4,116,-4.9768
1996,7,3,5,75,-5.9367
1996,8,1,1,823,3.8920
1996,8,1,2,334,4.8220
1996,8,1,3,388,3.4257
1996,8,1,4,561,4.8066
1996,8,1,5,858,4.1186
1996,8,2,1,461,7.3981
1996,8,2,2,159,6.0246
1996,8,2,3,162,6.1033
1996,8,2,4,173,3.9062
1996,8,2,5,124,5.3481
1996,8,3,1,355,2.5080
1996,8,3,2,209,0.5183
1996,8,3,3,172,3.8929
1996,8,3,4,116,4.8012
1996,8,3,5,74,4.1428
1996,9,1,1,816,2.0873
1996,9,1,2,332,3.1193
1996,9,1,3,379,1.9182
1996,9,1,4,557,2.9067
1996,9,1,5,849,2.7535
1996,9,2,1,458,5.6493
1996,9,2,2,158,2.6509
1996,9,2,3,162,1.4570
1996,9,2,4,172,5.0652
1996,9,2,5,124,2.7437
1996,9,3,1,353,7.4545
1996,9,3,2,209,3.8280
1996,9,3,3,171,4.6807
1996,9,3,4,116,3.8096
1996,9,3,5,74,0.6441
1996,10,1,1,815,-5.9699
1996,10,1,2,328,-3.0299
1996,10,1,3,377,-1.9783
1996,10,1,4,553,-0.0733
1996,10,1,5,838,-0.7765
1996,10,2,1,457,-5.3731
1996,10,2,2,157,-0.5066
1996,10,2,3,161,0.2988
1996,10,2,4,172,-1.4490
1996,10,2,5,123,1.0928
1996,10,3,1,352,1.3101
1996,10,3,2,207,0.5178
1996,10,3,3,171,1.0106
1996,10,3,4,115,1.7157
1996,10,3,5,74,2.7694
1996,11,1,1,810,0.6921
1996,11,1,2,326,1.1776
1996,11,1,3,374,2.9532
1996,11,1,4,548,2.7421
1996,11,1,5,832,3.8081
1996,11,2,1,455,2.9891
1996,11,2,2,157,3.7201
1996,11,2,3,161,3.6859
1996,11,2,4,171,2.5626
1996,11,2,5,122,3.1526
1996,11,3,1,352,6.7867
1996,11,3,2,205,7.2257
1996,11,3,3,171,8.4229
1996,11,3,4,115,3.6590
1996,11,3,5,74,7.2012
1996,12,1,1,804,-0.7682
1996,12,1,2,323,2.1138
1996,12,1,3,373,0.6959
1996,12,1,4,545,2.8800
1996,12,1,5,824,1.4246
1996,12,2,1,452,1.3811
1996,12,2,2,157,1.7577
1996,12,2,3,161,1.8846
1996,12,2,4,169,2.6548
1996,12,2,5,122,2.2535
1996,12,3,1,351,-2.3890
1996,12,3,2,205,0.3637
1996,12,3,3,171,-0.9758
1996,12,3,4,115,-2.4175
1996,12,3,5,74,-0.3697
1997,1,1,1,798,8.3272
1997,1,1,2,318,4.4564
1997,1,1,3,367,4.8693
1997,1,1,4,543,4.9922
1997,1,1,5,812,4.1875
1997,1,2,1,449,3.6614
1997,1,2,2,157,3.7594
1997,1,2,3,160,2.2570
1997,1,2,4,168,1.4754
1997,1,2,5,122,0.6820
1997,1,3,1,350,7.2006
1997,1,3,2,205,3.7434
1997,1,3,3,168,5.1041
1997,1,3,4,114,3.5189
1997,1,3,5,73,2.5184
1997,2,1,1,795,-6.4748
1997,2,1,2,318,-3.3316
1997,2,1,3,361,-4.1557
1997,2,1,4,537,-1.5028
1997,2,1,5,801,-1.1170
1997,2,2,1,448,-7.8985
1997,2,2,2,157,-3.6470
1997,2,2,3,158,-1.0992
1997,2,2,4,168,-0.7104
1997,2,2,5,122,0.3829
1997,2,3,1,346,-1.6962
1997,2,3,2,205,1.2794
1997,2,3,3,167,-1.0871
1997,2,3,4,114,1.2070
1997,2,3,5,73,1.0188
1997,3,1,1,791,-9.4933
1997,3,1,2,312,-5.9475
1997,3,1,3,359,-4.1687
1997,3,1,4,533,-3.6903
1997,3,1,5,794,-1.7864
1997,3,2,1,443,-9.0571
1997,3,2,2,156,-3.8236
1997,3,2,3,156,-2.1005
1997,3,2,4,166,-2.5267
1997,3,2,5,122,-0.6139
1997,3,3,1,346,-5.5629
1997,3,3,2,205,-4.7365
1997,3,3,3,167,-0.3478
1997,3,3,4,114,-0.6991
1997,3,3,5,73,-2.7363
1997,4,1,1,785,-4.8910
1997,4,1,2,310,-4.0019
1997,4,1,3,357,-2.6597
1997,4,1,4,527,-2.0860
1997,4,1,5,784,-3.7476
1997,4,2,1,441,-4.0731
1997,4,2,2,154,1.5000
1997,4,2,3,155,2.7432
1997,4,2,4,165,2.2113
1997,4,2,5,122,1.9170
1997,4,3,1,345,7.6237
1997,4,3,2,205,2.1844
1997,4,3,3,167,4.3036
1997,4,3,4,114,1.3673
1997,4,3,5,73,4.9182
1997,5,1,1,780,13.0639
1997,5,1,2,309,11.0250
1997,5,1,3,353,8.9014
1997,5,1,4,525,9.7041
1997,5,1,5,781,9.3830
1997,5,2,1,438,17.7829
1997,5,2,2,152,12.1300
1997,5,2,3,155,8.6269
1997,5,2,4,165,10.1317
1997,5,2,5,122,10.8213
1997,5,3,1,345,7.0473
1997,5,3,2,204,6.6084
1997,5,3,3,167,6.7945
1997,5,3,4,114,6.5989
1997,5,3,5,72,5.7586
1997,6,1,1,775,4.1670
1997,6,1,2,308,3.6691
1997,6,1,3,350,5.7049
1997,6,1,4,524,6.2266
1997,6,1,5,774,7.4449
1997,6,2,1,432,1.7520
1997,6,2,2,152,6.1586
1997,6,2,3,154,5.0782
1997,6,2,4,165,4.7567
1997,6,2,5,122,5.4388
1997,6,3,1,344,4.1006
1997,6,3,2,203,3.2677
1997,6,3,3,167,4.4789
1997,6,3,4,113,5.1194
1997,6,3,5,71,0.4383
1997,7,1,1,1025,3.0443
1997,7,1,2,448,7.7284
1997,7,1,3,385,5.4787
1997,7,1,4,594,6.5218
1997,7,1,5,895,6.3218
1997,7,2,1,405,5.2057
1997,7,2,2,167,5.9743
1997,7,2,3,189,6.5631
1997,7,2,4,151,4.2765
1997,7,2,5,130,5.8628
1997,7,3,1,358,6.6784
1997,7,3,2,243,7.4468
1997,7,3,3,185,7.6020
1997,7,3,4,128,8.8429
1997,7,3,5,78,9.5166
1997,8,1,1,1019,4.8125
1997,8,1,2,443,6.1161
1997,8,1,3,381,3.9214
1997,8,1,4,589,5.8210
1997,8,1,5,880,4.5483
1997,8,2,1,404,4.1897
1997,8,2,2,165,3.9207
1997,8,2,3,188,2.4868
1997,8,2,4,149,2.8731
1997,8,2,5,130,3.0856
1997,8,3,1,354,-5.9910
1997,8,3,2,242,-3.2355
1997,8,3,3,185,-2.3074
1997,8,3,4,128,-2.7780
1997,8,3,5,78,0.9096
1997,9,1,1,1012,10.6677
1997,9,1,2,442,8.3407
1997,9,1,3,379,8.8145
1997,9,1,4,586,7.5065
1997,9,1,5,871,8.8129
1997,9,2,1,398,9.4212
1997,9,2,2,163,7.2175
1997,9,2,3,182,5.0163
1997,9,2,4,146,6.8241
1997,9,2,5,128,7.4154
1997,9,3,1,352,5.1598
1997,9,3,2,240,4.1003
1997,9,3,3,183,5.0166
1997,9,3,4,127,4.7212
1997,9,3,5,77,5.7365
1997,10,1,1,1002,-5.1059
1997,10,1,2,439,-4.7588
1997,10,1,3,376,-3.3805
1997,10,1,4,581,-3.4657
1997,10,1,5,861,-2.1053
1997,10,2,1,398,-6.3190
1997,10,2,2,161,-7.0875
1997,10,2,3,180,-4.1889
1997,10,2,4,146,-3.7784
1997,10,2,5,126,-4.0802
1997,10,3,1,352,-2.3358
1997,10,3,2,237,-5.3123
1997,10,3,3,180,-3.2708
1997,10,3,4,127,-5.4924
1997,10,3,5,77,-3.2545
1997,11,1,1,996,-5.2802
1997,11,1,2,436,-3.5025
1997,11,1,3,373,-1.0552
1997,11,1,4,571,-1.4576
1997,11,1,5,851,-0.4696
1997,11,2,1,396,-4.6063
1997,11,2,2,160,-0.9225
1997,11,2,3,178,0.5884
1997,11,2,4,145,0.6045
1997,11,2,5,124,1.1352
1997,11,3,1,351,4.9594
1997,11,3,2,235,3.7010
1997,11,3,3,179,3.4141
1997,11,3,4,127,4.2868
1997,11,3,5,76,0.0672
1997,12,1,1,991,-5.8649
1997,12,1,2,434,-3.9333
1997,12,1,3,369,-2.6058
1997,12,1,4,565,-1.0613
1997,12,1,5,844,-1.8443
1997,12,2,1,394,-0.2248
1997,12,2,2,158,-1.3012
1997,12,2,3,177,0.6767
1997,12,2,4,144,0.9339
1997,12,2,5,122,-0.1656
1997,12,3,1,348,1.0075
1997,12,3,2,235,1.8811
1997,12,3,3,179,0.6853
1997,12,3,4,126,-0.4472
1997,12,3,5,76,3.0394
1998,1,1,1,979,-0.8753
1998,1,1,2,432,-0.2988
1998,1,1,3,362,0.6545
1998,1,1,4,555,-0.1277
1998,1,1,5,829,-0.4305
1998,1,2,1,391,-1.9372
1998,1,2,2,155,-0.1420
1998,1,2,3,173,-1.4776
1998,1,2,4,141,-0.9460
1998,1,2,5,120,1.5261
1998,1,3,1,347,3.9376
1998,1,3,2,235,-0.4215
1998,1,3,3,179,-1.3112
1998,1,3,4,126,-0.5904
1998,1,3,5,75,2.1982
1998,2,1,1,969,6.3191
1998,2,1,2,429,5.3315
1998,2,1,3,359,5.7699
1998,2,1,4,552,6.3600
1998,2,1,5,810,8.2532
1998,2,2,1,388,8.5192
1998,2,2,2,154,8.7615
1998,2,2,3,171,8.7655
1998,2,2,4,139,7.6937
1998,2,2,5,119,9.0190
1998,2,3,1,345,6.1036
1998,2,3,2,233,6.9477
1998,2,3,3,179,7.2806
1998,2,3,4,126,8.9617
1998,2,3,5,74,10.8568
1998,3,1,1,955,5.6165
1998,3,1,2,424,4.2055
1998,3,1,3,356,5.8166
1998,3,1,4,545,4.6619
1998,3,1,5,805,5.1618
1998,3,2,1,385,4.4267
1998,3,2,2,154,4.0845
1998,3,2,3,171,2.8842
1998,3,2,4,139,4.7227
1998,3,2,5,118,3.9578
1998,3,3,1,345,5.3976
1998,3,3,2,232,4.2893
1998,3,3,3,178,3.9072
1998,3,3,4,126,5.4973
1998,3,3,5,74,5.9637
1998,4,1,1,942,2.5735
1998,4,1,2,417,1.8030
1998,4,1,3,354,1.9758
1998,4,1,4,536,1.5624
1998,4,1,5,793,3.4939
1998,4,2,1,381,-0.1111
1998,4,2,2,152,0.5873
1998,4,2,3,172,0.8536
1998,4,2,4,138,-0.0057
1998,4,2,5,118,2.7526
1998,4,3,1,342,0.4275
1998,4,3,2,232,1.0082
1998,4,3,3,177,2.6257
1998,4,3,4,125,0.1593
1998,4,3,5,74,1.8161
1998,5,1,1,936,-6.7710
1998,5,1,2,414,-5.4644
1998,5,1,3,352,-4.4796
1998,5,1,4,526,-3.5425
1998,5,1,5,778,-2.8499
1998,5,2,1,380,-7.9343
1998,5,2,2,150,-7.8186
1998,5,2,3,169,-3.9180
1998,5,2,4,138,-3.4451
1998,5,2,5,118,-4.6284
1998,5,3,1,340,-3.2169
1998,5,3,2,231,-2.4227
1998,5,3,3,176,-2.3952
1998,5,3,4,125,-0.4485
1998,5,3,5,74,5.0161
1998,6,1,1,920,0.5127
1998,6,1,2,412,-0.8670
1998,6,1,3,352,0.3606
1998,6,1,4,522,-1.7968
1998,6,1,5,766,-0.1482
1998,6,2,1,378,2.1943
1998,6,2,2,150,-1.1940
1998,6,2,3,168,-0.2357
1998,6,2,4,137,-1.2006
1998,6,2,5,118,1.5566
1998,6,3,1,339,6.5634
1998,6,3,2,229,1.8059
1998,6,3,3,174,0.8232
1998,6,3,4,124,1.6364
1998,6,3,5,74,2.3469
1998,7,1,1,914,-7.8399
1998,7,1,2,439,-7.4898
1998,7,1,3,422,-6.8482
1998,7,1,4,550,-8.1467
1998,7,1,5,932,-6.2786
1998,7,2,1,361,-8.4426
1998,7,2,2,179,-6.3384
1998,7,2,3,182,-8.7931
1998,7,2,4,165,-8.2757
1998,7,2,5,145,-8.7167
1998,7,3,1,378,-1.2301
1998,7,3,2,220,0.1664
1998,7,3,3,187,-4.8594
1998,7,3,4,138,-3.7309
1998,7,3,5,93,-2.7365
1998,8,1,1,906,-26.0271
1998,8,1,2,435,-23.2867
1998,8,1,3,417,-20.8764
1998,8,1,4,539,-16.9238
1998,8,1,5,916,-19.1094
1998,8,2,1,359,-23.6840
1998,8,2,2,179,-19.4652
1998,8,2,3,181,-16.7607
1998,8,2,4,164,-18.0950
1998,8,2,5,145,-19.7894
1998,8,3,1,375,-13.8143
1998,8,3,2,217,-11.7417
1998,8,3,3,186,-11.7158
1998,8,3,4,137,-13.5120
1998,8,3,5,93,-17.6522
1998,9,1,1,898,7.8349
1998,9,1,2,428,5.7354
1998,9,1,3,414,2.7879
1998,9,1,4,533,-0.5923
1998,9,1,5,904,1.0935
1998,9,2,1,353,13.1981
1998,9,2,2,176,6.8660
1998,9,2,3,181,5.6842
1998,9,2,4,163,2.7141
1998,9,2,5,145,3.5046
1998,9,3,1,373,9.2691
1998,9,3,2,216,7.5399
1998,9,3,3,186,6.0854
1998,9,3,4,135,3.4346
1998,9,3,5,92,3.8377
1998,10,1,1,886,3.9088
1998,10,1,2,422,4.3255
1998,10,1,3,412,1.8295
1998,10,1,4,527,2.4126
1998,10,1,5,880,1.0914
1998,10,2,1,349,6.1778
1998,10,2,2,175,5.6929
1998,10,2,3,181,4.0045
1998,10,2,4,162,4.8270
1998,10,2,5,145,6.4640
1998,10,3,1,372,6.4241
1998,10,3,2,212,8.1997
1998,10,3,3,184,6.3021
1998,10,3,4,134,10.1176
1998,10,3,5,92,7.7265
1998,11,1,1,868,9.4520
1998,11,1,2,418,8.1771
1998,11,1,3,405,7.3006
1998,11,1,4,519,5.3100
1998,11,1,5,852,11.7037
1998,11,2,1,349,7.7554
1998,11,2,2,172,4.4629
1998,11,2,3,179,6.7097
1998,11,2,4,162,6.6918
1998,11,2,5,144,4.5111
1998,11,3,1,369,7.2734
1998,11,3,2,209,4.7910
1998,11,3,3,183,6.0873
1998,11,3,4,134,4.9401
1998,11,3,5,92,4.6409
1998,12,1,1,859,2.4830
1998,12,1,2,416,4.4552
1998,12,1,3,401,4.3397
1998,12,1,4,512,3.5773
1998,12,1,5,837,-1.5100
1998,12,2,1,348,9.4989
1998,12,2,2,172,4.1588
1998,12,2,3,178,5.4023
1998,12,2,4,162,3.8123
1998,12,2,5,143,3.2324
1998,12,3,1,368,9.7325
1998,12,3,2,208,7.1067
1998,12,3,3,183,0.6059
1998,12,3,4,133,3.7922
1998,12,3,5,90,5.3648
1999,1,1,1,851,9.5441
1999,1,1,2,406,4.3208
1999,1,1,3,392,8.4393
