year,month,rank_ME,rank_VFP,nstocks,ret_vw
2001,2,2,4,95,3.7792
2001,2,2,5,93,-0.1325
2001,2,3,1,327,-13.5788
2001,2,3,2,144,-3.0910
2001,2,3,3,123,1.4923
2001,2,3,4,94,2.3140
2001,2,3,5,46,2.0365
2001,3,1,1,78,-8.6099
2001,3,1,2,77,-6.7175
2001,3,1,3,88,-2.1707
2001,3,1,4,115,-2.9601
2001,3,1,5,219,-1.0342
2001,3,2,1,134,-7.9052
2001,3,2,2,116,-2.6809
2001,3,2,3,100,-0.0732
2001,3,2,4,94,-2.7872
2001,3,2,5,91,-2.0080
2001,3,3,1,324,-10.4688
2001,3,3,2,142,-3.2473
2001,3,3,3,122,-0.7824
2001,3,3,4,93,-3.9458
2001,3,3,5,46,-2.7016
2001,4,1,1,78,5.1438
2001,4,1,2,76,12.9719
2001,4,1,3,86,4.6606
2001,4,1,4,115,4.7449
2001,4,1,5,215,9.7394
2001,4,2,1,134,7.9817
2001,4,2,2,116,9.7389
2001,4,2,3,100,6.1987
2001,4,2,4,94,5.3791
2001,4,2,5,89,5.6357
2001,4,3,1,324,11.6548
2001,4,3,2,140,4.5204
2001,4,3,3,121,7.5854
2001,4,3,4,92,8.7558
2001,4,3,5,46,6.6671
2001,5,1,1,77,4.3951
2001,5,1,2,76,12.3551
2001,5,1,3,85,14.3116
2001,5,1,4,114,10.3953
2001,5,1,5,214,12.3203
2001,5,2,1,132,4.2014
2001,5,2,2,116,3.7908
2001,5,2,3,98,3.8197
2001,5,2,4,93,3.9050
2001,5,2,5,88,4.8920
2001,5,3,1,323,-0.6588
2001,5,3,2,139,1.0726
2001,5,3,3,121,2.5039
2001,5,3,4,92,3.9347
2001,5,3,5,46,0.2921
2001,6,1,1,75,4.5158
2001,6,1,2,76,5.2066
2001,6,1,3,84,3.0662
2001,6,1,4,113,3.1774
2001,6,1,5,211,5.4801
2001,6,2,1,131,4.0509
2001,6,2,2,115,2.4119
2001,6,2,3,96,5.4508
2001,6,2,4,90,4.5426
2001,6,2,5,87,7.5250
2001,6,3,1,322,-2.5215
2001,6,3,2,138,-3.3614
2001,6,3,3,121,-4.9682
2001,6,3,4,91,-5.1355
2001,6,3,5,46,1.3535
2001,7,1,1,111,-3.7453
2001,7,1,2,41,-1.8602
2001,7,1,3,58,0.7260
2001,7,1,4,76,-3.1923
2001,7,1,5,176,0.2692
2001,7,2,1,193,-4.9980
2001,7,2,2,105,-5.6236
2001,7,2,3,107,-4.2798
2001,7,2,4,78,-1.0124
2001,7,2,5,90,-2.7083
2001,7,3,1,275,-3.5978
2001,7,3,2,136,2.1093
2001,7,3,3,97,2.7142
2001,7,3,4,107,-2.8305
2001,7,3,5,59,2.0641
2001,8,1,1,110,-5.1527
2001,8,1,2,38,-2.9673
2001,8,1,3,58,-0.6539
2001,8,1,4,76,-2.3859
2001,8,1,5,176,-2.2317
2001,8,2,1,190,-5.8145
2001,8,2,2,105,-2.0798
2001,8,2,3,106,-0.3272
2001,8,2,4,78,0.3407
2001,8,2,5,89,-4.4588
2001,8,3,1,275,-7.4850
2001,8,3,2,135,-2.1804
2001,8,3,3,97,-5.0162
2001,8,3,4,107,-0.5865
2001,8,3,5,59,-7.0659
2001,9,1,1,109,-14.2333
2001,9,1,2,37,-15.2848
2001,9,1,3,58,-16.1677
2001,9,1,4,75,-15.7736
2001,9,1,5,172,-16.8026
2001,9,2,1,190,-18.9867
2001,9,2,2,105,-13.9603
2001,9,2,3,106,-14.9587
2001,9,2,4,78,-13.0318
2001,9,2,5,88,-18.1364
2001,9,3,1,271,-9.6710
2001,9,3,2,135,-6.9677
2001,9,3,3,96,-2.2091
2001,9,3,4,106,-11.1253
2001,9,3,5,59,-14.7358
2001,10,1,1,108,13.1621
2001,10,1,2,37,8.7231
2001,10,1,3,57,5.0575
2001,10,1,4,75,5.7870
2001,10,1,5,170,6.7858
2001,10,2,1,187,10.2534
2001,10,2,2,105,5.8784
2001,10,2,3,106,4.7807
2001,10,2,4,77,5.2632
2001,10,2,5,88,7.0151
2001,10,3,1,271,5.7733
2001,10,3,2,135,0.2813
2001,10,3,3,96,-4.2678
2001,10,3,4,105,2.9896
2001,10,3,5,58,7.7745
2001,11,1,1,107,6.8289
2001,11,1,2,37,5.8566
2001,11,1,3,57,12.1940
2001,11,1,4,75,10.9523
2001,11,1,5,166,3.7980
2001,11,2,1,188,10.1504
2001,11,2,2,104,7.4206
2001,11,2,3,106,8.3701
2001,11,2,4,76,7.7076
2001,11,2,5,88,4.9468
2001,11,3,1,271,8.4201
2001,11,3,2,134,7.6842
2001,11,3,3,96,2.6901
2001,11,3,4,104,2.4535
2001,11,3,5,56,5.2386
2001,12,1,1,106,7.5948
2001,12,1,2,37,9.6728
2001,12,1,3,57,8.1245
2001,12,1,4,74,8.8634
2001,12,1,5,161,7.2495
2001,12,2,1,188,7.3712
2001,12,2,2,104,7.2023
2001,12,2,3,106,6.8227
2001,12,2,4,75,7.6064
2001,12,2,5,88,10.9455
2001,12,3,1,269,0.0031
2001,12,3,2,134,-0.7348
2001,12,3,3,96,3.3899
2001,12,3,4,104,3.7432
2001,12,3,5,54,3.9861
2002,1,1,1,105,-2.3307
2002,1,1,2,37,5.6904
2002,1,1,3,56,-1.4218
2002,1,1,4,74,1.5276
2002,1,1,5,159,4.6719
2002,1,2,1,187,-0.4424
2002,1,2,2,104,-1.4438
2002,1,2,3,105,0.1636
2002,1,2,4,74,1.0319
2002,1,2,5,88,2.8683
2002,1,3,1,266,-0.7659
2002,1,3,2,133,-0.1638
2002,1,3,3,95,-3.2631
2002,1,3,4,104,0.4338
2002,1,3,5,54,0.5269
2002,2,1,1,105,-9.2672
2002,2,1,2,37,-6.4137
2002,2,1,3,55,-4.8672
2002,2,1,4,74,-4.9636
2002,2,1,5,159,-5.9206
2002,2,2,1,187,-6.3697
2002,2,2,2,104,-1.3975
2002,2,2,3,104,0.1543
2002,2,2,4,74,3.1686
2002,2,2,5,88,3.4487
2002,2,3,1,265,-3.9229
2002,2,3,2,132,0.9622
2002,2,3,3,95,1.3070
2002,2,3,4,103,3.4604
2002,2,3,5,52,1.6312
2002,3,1,1,105,8.5406
2002,3,1,2,37,12.7326
2002,3,1,3,53,7.2518
2002,3,1,4,73,14.3037
2002,3,1,5,155,14.3947
2002,3,2,1,185,10.8974
2002,3,2,2,104,7.4071
2002,3,2,3,105,7.9309
2002,3,2,4,74,7.3962
2002,3,2,5,88,12.1993
2002,3,3,1,263,4.1679
2002,3,3,2,132,0.7504
2002,3,3,3,95,2.9362
2002,3,3,4,103,6.2773
2002,3,3,5,52,7.4754
2002,4,1,1,105,-4.4416
2002,4,1,2,37,1.4563
2002,4,1,3,53,7.4234
2002,4,1,4,73,3.1071
2002,4,1,5,153,6.3401
2002,4,2,1,185,-3.6621
2002,4,2,2,104,1.1183
2002,4,2,3,104,2.9057
2002,4,2,4,73,3.1962
2002,4,2,5,87,4.2754
2002,4,3,1,263,-8.4077
2002,4,3,2,131,-5.5225
2002,4,3,3,95,-6.1717
2002,4,3,4,103,-0.9899
2002,4,3,5,52,0.4850
2002,5,1,1,105,-5.6393
2002,5,1,2,37,-7.5754
2002,5,1,3,53,0.4219
2002,5,1,4,72,-0.6955
2002,5,1,5,148,-1.9867
2002,5,2,1,184,-7.2135
2002,5,2,2,104,-4.5496
2002,5,2,3,104,-3.9752
2002,5,2,4,72,-2.9436
2002,5,2,5,85,-3.7627
2002,5,3,1,263,-2.5218
2002,5,3,2,131,2.0874
2002,5,3,3,95,1.5623
2002,5,3,4,103,-1.7523
2002,5,3,5,52,0.7247
2002,6,1,1,104,-7.5516
2002,6,1,2,34,-0.3613
2002,6,1,3,53,-0.8917
2002,6,1,4,71,0.5212
2002,6,1,5,147,0.3254
2002,6,2,1,182,-8.7737
2002,6,2,2,104,-4.0076
2002,6,2,3,104,-2.7056
2002,6,2,4,72,-3.2370
2002,6,2,5,85,-2.1944
2002,6,3,1,263,-8.3306
2002,6,3,2,130,-5.9138
2002,6,3,3,95,-5.7734
2002,6,3,4,102,-8.5769
2002,6,3,5,51,-5.9420
2002,7,1,1,189,-19.1952
2002,7,1,2,74,-16.8889
2002,7,1,3,59,-18.3404
2002,7,1,4,97,-16.8584
2002,7,1,5,169,-17.3709
2002,7,2,1,168,-17.4573
2002,7,2,2,105,-17.9749
2002,7,2,3,94,-14.6524
2002,7,2,4,80,-15.1405
2002,7,2,5,78,-18.0616
2002,7,3,1,180,-8.8751
2002,7,3,2,122,-4.8578
2002,7,3,3,119,-1.9717
2002,7,3,4,97,-8.0099
2002,7,3,5,75,-10.5223
2002,8,1,1,189,-0.9028
2002,8,1,2,74,-1.4485
2002,8,1,3,59,-3.4111
2002,8,1,4,97,-2.0309
2002,8,1,5,168,-4.0531
2002,8,2,1,168,-0.0661
2002,8,2,2,105,-0.5711
2002,8,2,3,94,0.7246
2002,8,2,4,79,1.8542
2002,8,2,5,78,2.8444
2002,8,3,1,179,-0.4107
2002,8,3,2,122,-0.3295
2002,8,3,3,119,-0.6645
2002,8,3,4,97,-3.0850
2002,8,3,5,75,4.2560
2002,9,1,1,189,-12.2745
2002,9,1,2,74,-9.0573
2002,9,1,3,58,-6.0369
2002,9,1,4,97,-9.4035
2002,9,1,5,166,-10.4015
2002,9,2,1,166,-8.9762
2002,9,2,2,105,-4.2948
2002,9,2,3,94,-6.3471
2002,9,2,4,79,-3.5264
2002,9,2,5,78,-10.3148
2002,9,3,1,179,-8.4974
2002,9,3,2,122,-8.9200
2002,9,3,3,118,-11.0597
2002,9,3,4,97,-12.2781
2002,9,3,5,75,-18.6574
2002,10,1,1,188,4.5898
2002,10,1,2,73,6.4309
2002,10,1,3,58,7.4349
2002,10,1,4,97,6.8540
2002,10,1,5,166,4.0088
2002,10,2,1,166,9.5133
2002,10,2,2,105,6.5179
2002,10,2,3,94,1.6428
2002,10,2,4,79,1.1094
2002,10,2,5,78,0.8521
2002,10,3,1,179,10.2935
2002,10,3,2,122,6.3545
2002,10,3,3,118,5.8568
2002,10,3,4,96,13.7986
2002,10,3,5,75,-0.8295
2002,11,1,1,187,18.3669
2002,11,1,2,73,13.7107
2002,11,1,3,58,9.6868
2002,11,1,4,96,10.3587
2002,11,1,5,164,12.2487
2002,11,2,1,165,13.9778
2002,11,2,2,105,7.8849
2002,11,2,3,94,6.5931
2002,11,2,4,79,3.1129
2002,11,2,5,78,7.3796
2002,11,3,1,179,6.8215
2002,11,3,2,121,4.5184
2002,11,3,3,118,6.4564
2002,11,3,4,96,8.1369
2002,11,3,5,75,3.8743
2002,12,1,1,187,-6.9637
2002,12,1,2,73,-7.2948
2002,12,1,3,58,-4.6030
2002,12,1,4,95,-1.6484
2002,12,1,5,162,-3.6276
2002,12,2,1,165,-9.7180
2002,12,2,2,104,-6.1234
2002,12,2,3,94,-3.4272
2002,12,2,4,79,-2.1352
2002,12,2,5,78,-5.3390
2002,12,3,1,178,-6.6329
2002,12,3,2,121,-6.7171
2002,12,3,3,118,-5.4304
2002,12,3,4,96,-4.4614
2002,12,3,5,75,1.7885
2003,1,1,1,187,-1.2086
2003,1,1,2,73,-0.2598
2003,1,1,3,58,-1.4555
2003,1,1,4,94,-0.9926
2003,1,1,5,161,-1.5578
2003,1,2,1,165,-2.9985
2003,1,2,2,104,-3.5235
2003,1,2,3,94,-4.1183
2003,1,2,4,79,-4.6332
2003,1,2,5,77,-4.1431
2003,1,3,1,178,-2.2113
2003,1,3,2,121,-2.5315
2003,1,3,3,118,-3.0406
2003,1,3,4,96,-5.1214
2003,1,3,5,75,-3.5445
2003,2,1,1,187,-3.3103
2003,2,1,2,72,-7.7994
2003,2,1,3,58,-5.6040
2003,2,1,4,92,-3.9495
2003,2,1,5,159,-7.2465
2003,2,2,1,164,-2.3106
2003,2,2,2,104,-3.5316
2003,2,2,3,93,-2.4556
2003,2,2,4,79,-1.8031
2003,2,2,5,77,-4.3227
2003,2,3,1,177,-0.2351
2003,2,3,2,120,-0.7722
2003,2,3,3,118,-0.7418
2003,2,3,4,96,-4.8996
2003,2,3,5,75,-4.0689
2003,3,1,1,184,0.6492
2003,3,1,2,72,3.2686
2003,3,1,3,57,-3.6757
2003,3,1,4,91,-2.6090
2003,3,1,5,157,1.4019
2003,3,2,1,164,0.4149
2003,3,2,2,104,2.1917
2003,3,2,3,93,2.1031
2003,3,2,4,79,2.3620
2003,3,2,5,77,0.6663
2003,3,3,1,177,1.3158
2003,3,3,2,120,1.4960
2003,3,3,3,118,2.5750
2003,3,3,4,96,-0.7562
2003,3,3,5,75,-2.8375
2003,4,1,1,182,10.4600
2003,4,1,2,72,12.4896
2003,4,1,3,56,13.4359
2003,4,1,4,91,8.6387
2003,4,1,5,155,8.1549
2003,4,2,1,164,12.1025
2003,4,2,2,104,8.0737
2003,4,2,3,92,9.0610
2003,4,2,4,79,7.6564
2003,4,2,5,76,10.2300
2003,4,3,1,177,5.9949
2003,4,3,2,120,5.0635
2003,4,3,3,118,7.3860
2003,4,3,4,96,9.3147
2003,4,3,5,73,9.0588
2003,5,1,1,182,18.2475
2003,5,1,2,71,12.4059
2003,5,1,3,56,12.1535
2003,5,1,4,91,11.6351
2003,5,1,5,150,11.3878
2003,5,2,1,164,10.9728
2003,5,2,2,104,8.9833
2003,5,2,3,92,8.5988
2003,5,2,4,79,9.6629
2003,5,2,5,75,11.5019
2003,5,3,1,177,6.2710
2003,5,3,2,118,3.6443
2003,5,3,3,118,3.4826
2003,5,3,4,96,9.4554
2003,5,3,5,73,16.2016
2003,6,1,1,179,6.0437
2003,6,1,2,71,7.2540
2003,6,1,3,56,5.3945
2003,6,1,4,90,5.3154
2003,6,1,5,150,4.5393
2003,6,2,1,164,1.2002
2003,6,2,2,104,2.3177
2003,6,2,3,92,1.8094
2003,6,2,4,79,2.7138
2003,6,2,5,75,4.3621
2003,6,3,1,177,0.8092
2003,6,3,2,118,2.1018
2003,6,3,3,118,1.0382
2003,6,3,4,96,1.6466
2003,6,3,5,73,4.9228
2003,7,1,1,207,10.4802
2003,7,1,2,79,14.0074
2003,7,1,3,43,8.2464
2003,7,1,4,80,8.8077
2003,7,1,5,137,10.5866
2003,7,2,1,181,8.3924
2003,7,2,2,83,4.5775
2003,7,2,3,84,6.7093
2003,7,2,4,78,2.8479
2003,7,2,5,77,7.6060
2003,7,3,1,199,4.4330
2003,7,3,2,140,0.0025
2003,7,3,3,107,-1.4990
2003,7,3,4,91,0.3614
2003,7,3,5,80,-1.7379
2003,8,1,1,205,6.5017
2003,8,1,2,79,3.1089
2003,8,1,3,42,7.8251
2003,8,1,4,80,7.5923
2003,8,1,5,137,4.9251
2003,8,2,1,180,8.5940
2003,8,2,2,83,4.6669
2003,8,2,3,84,5.5246
2003,8,2,4,78,4.8313
2003,8,2,5,77,4.5454
2003,8,3,1,199,4.3183
2003,8,3,2,140,2.3044
2003,8,3,3,107,-1.6600
2003,8,3,4,91,2.7028
2003,8,3,5,79,4.5925
2003,9,1,1,205,1.8034
2003,9,1,2,79,0.0609
2003,9,1,3,42,0.5327
2003,9,1,4,80,1.6705
2003,9,1,5,135,2.0843
2003,9,2,1,178,-4.7041
2003,9,2,2,83,-3.2659
2003,9,2,3,84,-2.8498
2003,9,2,4,78,-3.8553
2003,9,2,5,77,-2.7858
2003,9,3,1,198,-2.5925
2003,9,3,2,140,-0.1919
2003,9,3,3,107,-1.3878
2003,9,3,4,91,-0.2771
2003,9,3,5,78,0.6769
2003,10,1,1,204,11.2559
2003,10,1,2,79,8.7580
2003,10,1,3,42,7.7146
2003,10,1,4,80,11.2473
2003,10,1,5,135,9.3466
2003,10,2,1,177,10.5066
2003,10,2,2,83,6.6110
2003,10,2,3,84,8.0824
2003,10,2,4,78,7.0420
2003,10,2,5,77,9.1465
2003,10,3,1,196,7.5761
2003,10,3,2,140,2.7465
2003,10,3,3,107,3.4690
2003,10,3,4,91,6.2839
2003,10,3,5,78,6.1479
2003,11,1,1,203,5.3361
2003,11,1,2,79,7.6326
2003,11,1,3,42,8.4928
2003,11,1,4,80,5.8698
2003,11,1,5,135,6.4127
2003,11,2,1,176,2.8393
2003,11,2,2,81,3.6804
2003,11,2,3,84,4.3829
2003,11,2,4,78,4.7964
2003,11,2,5,77,2.3148
2003,11,3,1,195,2.0506
2003,11,3,2,140,0.9572
2003,11,3,3,107,1.1493
2003,11,3,4,91,1.4750
2003,11,3,5,78,4.4053
2003,12,1,1,202,0.7989
2003,12,1,2,79,3.7418
2003,12,1,3,42,2.5747
2003,12,1,4,80,5.6964
2003,12,1,5,135,4.7935
2003,12,2,1,176,0.7220
2003,12,2,2,81,2.2911
2003,12,2,3,84,4.2624
2003,12,2,4,78,6.3252
2003,12,2,5,77,5.4406
2003,12,3,1,194,3.1503
2003,12,3,2,140,6.2031
2003,12,3,3,107,6.7595
2003,12,3,4,91,6.2596
2003,12,3,5,78,7.0967
2004,1,1,1,201,9.3334
2004,1,1,2,79,7.0591
2004,1,1,3,42,3.8369
2004,1,1,4,80,1.9869
2004,1,1,5,135,3.1348
2004,1,2,1,175,6.1870
2004,1,2,2,81,3.5175
2004,1,2,3,83,0.3562
2004,1,2,4,78,1.6868
2004,1,2,5,76,1.2241
2004,1,3,1,193,1.8426
2004,1,3,2,140,1.5954
2004,1,3,3,107,1.9322
2004,1,3,4,91,1.1330
2004,1,3,5,78,0.3966
2004,2,1,1,200,-0.7743
2004,2,1,2,79,-0.2577
2004,2,1,3,42,2.7021
2004,2,1,4,80,3.4500
2004,2,1,5,134,-0.1769
2004,2,2,1,175,-2.2862
2004,2,2,2,81,0.6965
2004,2,2,3,83,3.0882
2004,2,2,4,78,2.1831
2004,2,2,5,76,4.1645
2004,2,3,1,193,-0.2981
2004,2,3,2,138,0.8093
2004,2,3,3,107,1.3353
2004,2,3,4,91,1.4906
2004,2,3,5,78,3.3746
2004,3,1,1,198,-2.2694
2004,3,1,2,79,-2.8076
2004,3,1,3,42,3.2928
2004,3,1,4,80,2.3749
2004,3,1,5,132,2.1425
2004,3,2,1,175,-0.0048
2004,3,2,2,81,1.2487
2004,3,2,3,83,0.9655
2004,3,2,4,78,2.5490
2004,3,2,5,76,2.3815
2004,3,3,1,193,-2.3980
2004,3,3,2,138,-1.4852
2004,3,3,3,107,-2.5977
2004,3,3,4,91,1.5086
2004,3,3,5,78,-0.6111
2004,4,1,1,197,-7.9140
2004,4,1,2,78,-5.2293
2004,4,1,3,42,-4.9871
2004,4,1,4,78,-7.9532
2004,4,1,5,132,-2.2452
2004,4,2,1,175,-6.2240
2004,4,2,2,81,-1.6302
2004,4,2,3,83,-3.0373
2004,4,2,4,78,0.5145
2004,4,2,5,76,-0.9993
2004,4,3,1,192,-1.4583
2004,4,3,2,138,1.1776
2004,4,3,3,107,0.4696
2004,4,3,4,91,-1.5893
2004,4,3,5,78,-0.5386
2004,5,1,1,197,-0.8519
2004,5,1,2,76,1.3375
2004,5,1,3,41,2.6303
2004,5,1,4,77,-0.7733
2004,5,1,5,129,-1.5425
2004,5,2,1,174,3.4131
2004,5,2,2,81,0.9657
2004,5,2,3,83,1.8103
2004,5,2,4,78,-0.0375
2004,5,2,5,76,0.1886
2004,5,3,1,192,3.3143
2004,5,3,2,138,1.4152
2004,5,3,3,107,-0.7626
2004,5,3,4,91,-0.2786
2004,5,3,5,78,-2.5166
2004,6,1,1,196,4.9171
2004,6,1,2,76,5.7549
2004,6,1,3,41,4.6182
2004,6,1,4,76,6.7315
2004,6,1,5,127,7.0089
2004,6,2,1,174,3.8137
2004,6,2,2,79,6.0421
2004,6,2,3,83,5.8705
2004,6,2,4,78,6.5720
2004,6,2,5,76,7.1488
2004,6,3,1,191,1.7976
2004,6,3,2,137,2.7970
2004,6,3,3,107,1.9241
2004,6,3,4,91,3.9321
2004,6,3,5,78,4.7854
2004,7,1,1,265,-11.2664
2004,7,1,2,115,-8.9678
2004,7,1,3,77,-8.6379
2004,7,1,4,81,-6.8580
2004,7,1,5,156,-8.4720
2004,7,2,1,189,-9.0610
2004,7,2,2,97,-6.1005
2004,7,2,3,72,-4.5570
2004,7,2,4,91,-5.6291
2004,7,2,5,87,-5.9390
2004,7,3,1,182,-5.8628
2004,7,3,2,131,-3.3725
2004,7,3,3,106,-3.8556
2004,7,3,4,102,-2.0927
2004,7,3,5,95,-2.9678
2004,8,1,1,259,-2.9068
2004,8,1,2,114,-2.3336
2004,8,1,3,77,-3.5920
2004,8,1,4,80,-0.1336
2004,8,1,5,156,-4.1374
2004,8,2,1,189,-3.2144
2004,8,2,2,95,-1.7480
2004,8,2,3,72,-0.0827
2004,8,2,4,91,-1.9355
2004,8,2,5,87,-2.5695
2004,8,3,1,182,-1.6916
2004,8,3,2,131,-0.5402
2004,8,3,3,106,-0.2179
2004,8,3,4,102,0.5571
2004,8,3,5,95,0.2403
2004,9,1,1,257,4.3821
2004,9,1,2,114,6.4325
2004,9,1,3,77,4.7055
2004,9,1,4,80,3.0982
2004,9,1,5,155,4.6786
2004,9,2,1,187,6.2922
2004,9,2,2,95,6.3903
2004,9,2,3,72,5.1643
2004,9,2,4,91,4.4195
2004,9,2,5,86,7.7320
2004,9,3,1,181,2.2859
2004,9,3,2,130,1.0068
2004,9,3,3,106,1.1967
2004,9,3,4,102,1.0750
2004,9,3,5,95,4.1259
2004,10,1,1,257,0.2918
2004,10,1,2,114,0.9928
2004,10,1,3,75,1.7250
2004,10,1,4,80,0.4844
2004,10,1,5,155,-2.4227
2004,10,2,1,187,4.5655
2004,10,2,2,95,0.0036
2004,10,2,3,72,1.5272
2004,10,2,4,90,1.5072
2004,10,2,5,86,0.5362
2004,10,3,1,181,3.1892
2004,10,3,2,129,1.3923
2004,10,3,3,106,1.9570
2004,10,3,4,102,-0.0134
2004,10,3,5,95,1.2979
2004,11,1,1,255,9.3228
2004,11,1,2,113,9.3520
2004,11,1,3,74,8.8536
2004,11,1,4,79,8.7039
2004,11,1,5,154,9.4875
2004,11,2,1,186,8.6557
2004,11,2,2,93,8.4516
2004,11,2,3,72,9.1008
2004,11,2,4,90,9.8396
2004,11,2,5,86,10.9190
2004,11,3,1,180,4.7908
2004,11,3,2,128,3.3320
2004,11,3,3,106,4.4754
2004,11,3,4,102,3.4191
2004,11,3,5,95,8.9133
2004,12,1,1,253,6.2214
2004,12,1,2,112,4.9910
2004,12,1,3,74,5.3651
2004,12,1,4,78,3.5529
2004,12,1,5,154,7.7890
2004,12,2,1,184,2.8876
2004,12,2,2,93,1.6832
2004,12,2,3,72,1.8534
2004,12,2,4,90,3.5789
2004,12,2,5,86,4.7739
2004,12,3,1,180,3.4498
2004,12,3,2,128,3.0266
2004,12,3,3,106,3.6503
2004,12,3,4,102,3.0336
2004,12,3,5,95,3.7799
2005,1,1,1,251,-6.1671
2005,1,1,2,111,-5.5005
2005,1,1,3,74,-2.3219
2005,1,1,4,78,-4.1552
2005,1,1,5,153,-1.7988
2005,1,2,1,181,-4.8214
2005,1,2,2,93,-2.0082
2005,1,2,3,72,-2.9134
2005,1,2,4,90,-2.8408
2005,1,2,5,86,-2.0023
2005,1,3,1,178,-4.8541
2005,1,3,2,128,-1.2867
2005,1,3,3,106,-2.0301
2005,1,3,4,102,-0.9257
2005,1,3,5,95,-1.0309
2005,2,1,1,248,1.8082
2005,2,1,2,111,0.3002
2005,2,1,3,74,0.5740
2005,2,1,4,78,1.6928
2005,2,1,5,153,1.5691
2005,2,2,1,181,0.0466
2005,2,2,2,92,3.0953
2005,2,2,3,72,3.1303
2005,2,2,4,90,4.4674
2005,2,2,5,86,7.5575
2005,2,3,1,178,-0.9762
2005,2,3,2,127,4.9881
2005,2,3,3,106,2.5093
2005,2,3,4,102,6.4770
2005,2,3,5,95,5.9758
2005,3,1,1,248,-2.7132
2005,3,1,2,111,-2.3457
2005,3,1,3,74,-0.3399
2005,3,1,4,78,-2.9941
2005,3,1,5,152,-4.1547
2005,3,2,1,180,-3.0948
2005,3,2,2,92,-2.0406
2005,3,2,3,72,-1.9169
2005,3,2,4,90,-1.9043
2005,3,2,5,85,-3.9712
2005,3,3,1,178,-1.2165
2005,3,3,2,127,-1.5437
2005,3,3,3,106,0.0798
2005,3,3,4,102,-0.0616
2005,3,3,5,95,-1.8580
2005,4,1,1,247,-6.7977
2005,4,1,2,111,-6.0025
2005,4,1,3,73,-5.5352
2005,4,1,4,78,-7.5002
2005,4,1,5,150,-7.6218
2005,4,2,1,180,-6.5234
2005,4,2,2,92,-3.7106
2005,4,2,3,72,-5.1111
2005,4,2,4,90,-6.4035
2005,4,2,5,84,-6.5411
2005,4,3,1,178,-1.1479
2005,4,3,2,125,-1.3733
2005,4,3,3,106,-3.0535
2005,4,3,4,102,-3.0107
2005,4,3,5,94,-2.9652
2005,5,1,1,244,8.0047
2005,5,1,2,111,5.2728
2005,5,1,3,73,1.7278
2005,5,1,4,78,5.6804
2005,5,1,5,147,3.9830
2005,5,2,1,179,6.9601
2005,5,2,2,92,6.9534
2005,5,2,3,71,6.6281
2005,5,2,4,90,7.0037
2005,5,2,5,83,6.5594
2005,5,3,1,178,5.1330
2005,5,3,2,125,2.9450
2005,5,3,3,106,2.1819
2005,5,3,4,102,2.2464
2005,5,3,5,94,3.6258
2005,6,1,1,244,4.8553
2005,6,1,2,109,3.8275
2005,6,1,3,72,4.3576
2005,6,1,4,78,6.2407
2005,6,1,5,145,5.3338
2005,6,2,1,177,1.9436
2005,6,2,2,91,2.7495
2005,6,2,3,69,3.9649
2005,6,2,4,90,3.6191
2005,6,2,5,83,3.8467
2005,6,3,1,178,-2.1695
2005,6,3,2,125,-1.5883
2005,6,3,3,106,0.0412
2005,6,3,4,102,2.1586
2005,6,3,5,93,2.7093
2005,7,1,1,289,5.6753
2005,7,1,2,97,5.6191
2005,7,1,3,81,8.0642
2005,7,1,4,106,8.6566
2005,7,1,5,141,10.2061
2005,7,2,1,158,7.2896
2005,7,2,2,99,4.4296
2005,7,2,3,78,5.8930
2005,7,2,4,83,7.7297
2005,7,2,5,71,11.5976
2005,7,3,1,174,5.7595
2005,7,3,2,137,4.5232
2005,7,3,3,120,2.5672
2005,7,3,4,105,3.3440
2005,7,3,5,91,7.7346
2005,8,1,1,289,-0.9146
2005,8,1,2,97,-1.5822
2005,8,1,3,81,-0.9428
2005,8,1,4,104,-1.2747
2005,8,1,5,140,-1.0923
2005,8,2,1,155,-0.3312
2005,8,2,2,98,-1.3027
2005,8,2,3,78,-0.3394
2005,8,2,4,83,-1.7457
2005,8,2,5,71,-0.0075
2005,8,3,1,173,-0.3759
2005,8,3,2,136,0.1030
2005,8,3,3,119,-1.6900
2005,8,3,4,105,0.0302
2005,8,3,5,91,2.0232
2005,9,1,1,285,0.2109
2005,9,1,2,97,0.5850
2005,9,1,3,81,-1.0692
2005,9,1,4,104,1.8779
2005,9,1,5,139,1.9449
2005,9,2,1,154,0.9945
2005,9,2,2,97,-1.4087
2005,9,2,3,78,0.9570
2005,9,2,4,82,1.3367
2005,9,2,5,71,1.9976
2005,9,3,1,170,0.6685
2005,9,3,2,135,-0.0703
2005,9,3,3,117,-0.0914
2005,9,3,4,105,1.9154
2005,9,3,5,90,3.6200
2005,10,1,1,285,-2.1219
2005,10,1,2,95,-2.6181
2005,10,1,3,80,-1.4263
2005,10,1,4,104,-3.1917
2005,10,1,5,139,-5.0100
2005,10,2,1,153,-1.9950
2005,10,2,2,96,-5.2029
2005,10,2,3,78,-4.3152
2005,10,2,4,82,-3.1110
2005,10,2,5,71,-5.9799
2005,10,3,1,169,-1.0417
2005,10,3,2,135,-2.7915
2005,10,3,3,117,-2.5465
2005,10,3,4,105,-4.9435
2005,10,3,5,90,-5.4021
2005,11,1,1,280,5.4007
2005,11,1,2,95,4.3406
2005,11,1,3,79,2.8525
2005,11,1,4,104,5.3462
