year,month,rank_ME,rank_BMJ,nstocks,ret_vw
1994,6,3,1,252,-3.4471
1994,6,3,2,179,-2.1647
1994,6,3,3,135,-1.6515
1994,6,3,4,114,-1.5293
1994,6,3,5,62,-4.1267
1994,7,1,1,677,1.6622
1994,7,1,2,431,0.3157
1994,7,1,3,475,-0.8728
1994,7,1,4,602,0.3250
1994,7,1,5,776,2.4158
1994,7,2,1,254,1.7705
1994,7,2,2,191,2.4486
1994,7,2,3,187,1.2124
1994,7,2,4,153,2.1820
1994,7,2,5,81,3.8568
1994,7,3,1,276,2.7699
1994,7,3,2,181,2.7739
1994,7,3,3,145,3.8799
1994,7,3,4,99,4.6888
1994,7,3,5,95,5.6173
1994,8,1,1,675,3.4773
1994,8,1,2,428,5.5048
1994,8,1,3,474,5.0549
1994,8,1,4,598,3.0375
1994,8,1,5,771,3.6513
1994,8,2,1,253,10.0370
1994,8,2,2,190,5.5645
1994,8,2,3,186,6.4937
1994,8,2,4,152,6.3143
1994,8,2,5,81,3.7418
1994,8,3,1,276,5.9929
1994,8,3,2,181,4.8281
1994,8,3,3,145,1.7908
1994,8,3,4,99,2.8701
1994,8,3,5,95,2.8902
1994,9,1,1,670,1.1371
1994,9,1,2,426,1.5228
1994,9,1,3,471,2.1674
1994,9,1,4,593,2.3119
1994,9,1,5,765,0.3721
1994,9,2,1,253,0.4926
1994,9,2,2,189,-0.3499
1994,9,2,3,185,-1.1699
1994,9,2,4,152,-0.6614
1994,9,2,5,81,-2.4527
1994,9,3,1,273,-0.2030
1994,9,3,2,181,-2.9335
1994,9,3,3,145,-2.3257
1994,9,3,4,99,-2.5514
1994,9,3,5,95,-1.7193
1994,10,1,1,664,0.0553
1994,10,1,2,423,0.6445
1994,10,1,3,468,0.6191
1994,10,1,4,594,0.2810
1994,10,1,5,755,0.5102
1994,10,2,1,253,1.3923
1994,10,2,2,187,1.3289
1994,10,2,3,183,0.9385
1994,10,2,4,152,-1.8621
1994,10,2,5,81,-0.7972
1994,10,3,1,272,2.3002
1994,10,3,2,178,1.8172
1994,10,3,3,145,2.3577
1994,10,3,4,99,3.8056
1994,10,3,5,95,1.0919
1994,11,1,1,660,-4.5513
1994,11,1,2,422,-2.7494
1994,11,1,3,465,-3.4288
1994,11,1,4,590,-2.6308
1994,11,1,5,750,-2.1528
1994,11,2,1,252,-3.7718
1994,11,2,2,187,-3.9741
1994,11,2,3,183,-4.2889
1994,11,2,4,152,-2.3937
1994,11,2,5,80,-2.8685
1994,11,3,1,271,-2.5437
1994,11,3,2,177,-3.8463
1994,11,3,3,145,-4.4846
1994,11,3,4,98,-3.5664
1994,11,3,5,95,-0.9283
1994,12,1,1,656,-1.4852
1994,12,1,2,420,-0.5010
1994,12,1,3,462,-1.1874
1994,12,1,4,584,-0.4877
1994,12,1,5,746,-1.9060
1994,12,2,1,251,1.7818
1994,12,2,2,187,2.0950
1994,12,2,3,183,1.2925
1994,12,2,4,150,2.0209
1994,12,2,5,80,2.2916
1994,12,3,1,270,1.6483
1994,12,3,2,177,1.5764
1994,12,3,3,145,1.2587
1994,12,3,4,98,0.6655
1994,12,3,5,95,0.4200
1995,1,1,1,649,-0.4215
1995,1,1,2,418,2.7041
1995,1,1,3,460,2.5105
1995,1,1,4,580,1.3400
1995,1,1,5,734,2.5294
1995,1,2,1,250,-3.0268
1995,1,2,2,187,-1.0373
1995,1,2,3,182,-2.2488
1995,1,2,4,148,-1.5739
1995,1,2,5,79,-0.4176
1995,1,3,1,268,1.6485
1995,1,3,2,177,2.0489
1995,1,3,3,145,0.5762
1995,1,3,4,97,2.6666
1995,1,3,5,95,5.6999
1995,2,1,1,648,3.1859
1995,2,1,2,417,2.9056
1995,2,1,3,457,3.3135
1995,2,1,4,579,1.3212
1995,2,1,5,728,2.4695
1995,2,2,1,247,4.1950
1995,2,2,2,186,3.2007
1995,2,2,3,180,3.4676
1995,2,2,4,148,4.7328
1995,2,2,5,79,3.3682
1995,2,3,1,268,3.7693
1995,2,3,2,175,4.4725
1995,2,3,3,145,4.6688
1995,2,3,4,97,3.6235
1995,2,3,5,95,1.1137
1995,3,1,1,643,0.7978
1995,3,1,2,413,3.3567
1995,3,1,3,451,1.4382
1995,3,1,4,577,1.6468
1995,3,1,5,723,0.1980
1995,3,2,1,246,3.9568
1995,3,2,2,186,3.8396
1995,3,2,3,179,2.4913
1995,3,2,4,148,1.5941
1995,3,2,5,79,0.4807
1995,3,3,1,268,3.1507
1995,3,3,2,174,3.1837
1995,3,3,3,143,4.0901
1995,3,3,4,97,2.6276
1995,3,3,5,95,-0.4285
1995,4,1,1,641,2.5566
1995,4,1,2,412,2.5817
1995,4,1,3,448,3.5966
1995,4,1,4,571,1.7868
1995,4,1,5,712,5.3255
1995,4,2,1,246,0.2310
1995,4,2,2,186,3.3008
1995,4,2,3,179,1.7630
1995,4,2,4,147,3.7128
1995,4,2,5,78,3.3216
1995,4,3,1,267,2.4768
1995,4,3,2,173,3.5757
1995,4,3,3,141,2.4880
1995,4,3,4,97,3.0148
1995,4,3,5,95,2.5247
1995,5,1,1,634,1.6759
1995,5,1,2,409,2.0528
1995,5,1,3,444,1.2133
1995,5,1,4,567,1.1807
1995,5,1,5,709,3.8286
1995,5,2,1,246,-0.7685
1995,5,2,2,186,0.1002
1995,5,2,3,179,1.5942
1995,5,2,4,145,1.0418
1995,5,2,5,78,4.0535
1995,5,3,1,267,2.7099
1995,5,3,2,172,3.8436
1995,5,3,3,140,2.8125
1995,5,3,4,97,2.4955
1995,5,3,5,95,5.4401
1995,6,1,1,629,7.1519
1995,6,1,2,405,7.6534
1995,6,1,3,442,8.2651
1995,6,1,4,562,7.0026
1995,6,1,5,697,6.8758
1995,6,2,1,246,9.0556
1995,6,2,2,186,3.8296
1995,6,2,3,177,4.0635
1995,6,2,4,145,3.4376
1995,6,2,5,78,3.2623
1995,6,3,1,265,4.4914
1995,6,3,2,172,3.2109
1995,6,3,3,138,1.3998
1995,6,3,4,97,0.8698
1995,6,3,5,94,0.8035
1995,7,1,1,680,7.8621
1995,7,1,2,406,7.0036
1995,7,1,3,486,5.7954
1995,7,1,4,567,4.7419
1995,7,1,5,869,3.9705
1995,7,2,1,317,9.4442
1995,7,2,2,205,5.8550
1995,7,2,3,196,4.5387
1995,7,2,4,164,4.4313
1995,7,2,5,97,2.6204
1995,7,3,1,331,3.8315
1995,7,3,2,196,3.5460
1995,7,3,3,153,4.5918
1995,7,3,4,111,3.7365
1995,7,3,5,86,0.8255
1995,8,1,1,671,5.6388
1995,8,1,2,403,4.6024
1995,8,1,3,481,4.4703
1995,8,1,4,564,3.0103
1995,8,1,5,862,1.8223
1995,8,2,1,315,1.3399
1995,8,2,2,204,1.4468
1995,8,2,3,193,-0.2984
1995,8,2,4,163,2.0862
1995,8,2,5,97,0.4244
1995,8,3,1,329,0.0358
1995,8,3,2,195,0.0213
1995,8,3,3,153,-0.3864
1995,8,3,4,110,0.3929
1995,8,3,5,85,1.0600
1995,9,1,1,666,4.5763
1995,9,1,2,401,1.8155
1995,9,1,3,476,0.5644
1995,9,1,4,562,1.4002
1995,9,1,5,850,1.8295
1995,9,2,1,314,3.1967
1995,9,2,2,203,0.8841
1995,9,2,3,192,0.5556
1995,9,2,4,162,0.5237
1995,9,2,5,97,0.7624
1995,9,3,1,328,4.7277
1995,9,3,2,195,3.3696
1995,9,3,3,152,0.9728
1995,9,3,4,110,2.9775
1995,9,3,5,85,5.8468
1995,10,1,1,663,-6.1557
1995,10,1,2,399,-5.9605
1995,10,1,3,476,-5.0942
1995,10,1,4,555,-5.0395
1995,10,1,5,843,-5.9973
1995,10,2,1,310,-5.4793
1995,10,2,2,203,-6.2386
1995,10,2,3,192,-7.6312
1995,10,2,4,162,-7.0880
1995,10,2,5,97,-4.6087
1995,10,3,1,328,0.7790
1995,10,3,2,193,-1.5511
1995,10,3,3,151,-0.1744
1995,10,3,4,109,-3.1136
1995,10,3,5,85,0.8472
1995,11,1,1,657,2.2766
1995,11,1,2,398,1.9282
1995,11,1,3,473,1.5146
1995,11,1,4,550,1.4260
1995,11,1,5,834,0.3136
1995,11,2,1,308,5.8447
1995,11,2,2,202,3.5437
1995,11,2,3,192,5.2504
1995,11,2,4,161,3.8363
1995,11,2,5,96,4.6174
1995,11,3,1,326,3.3882
1995,11,3,2,193,5.2950
1995,11,3,3,151,4.6211
1995,11,3,4,109,3.1052
1995,11,3,5,85,1.1575
1995,12,1,1,654,3.2039
1995,12,1,2,396,2.8197
1995,12,1,3,467,1.9252
1995,12,1,4,544,0.3077
1995,12,1,5,823,0.7380
1995,12,2,1,307,3.0598
1995,12,2,2,201,0.9652
1995,12,2,3,191,1.9907
1995,12,2,4,160,1.9810
1995,12,2,5,96,2.2351
1995,12,3,1,324,-0.2135
1995,12,3,2,192,3.3812
1995,12,3,3,151,2.8065
1995,12,3,4,109,2.3488
1995,12,3,5,85,4.2000
1996,1,1,1,655,0.7917
1996,1,1,2,394,2.6062
1996,1,1,3,461,0.3921
1996,1,1,4,536,1.0364
1996,1,1,5,816,2.1780
1996,1,2,1,306,-0.8516
1996,1,2,2,201,-0.5425
1996,1,2,3,191,0.7471
1996,1,2,4,160,0.7393
1996,1,2,5,96,0.4867
1996,1,3,1,322,2.7727
1996,1,3,2,192,3.9079
1996,1,3,3,151,3.0019
1996,1,3,4,109,0.3336
1996,1,3,5,85,1.7096
1996,2,1,1,652,3.6422
1996,2,1,2,391,2.7253
1996,2,1,3,452,3.2816
1996,2,1,4,534,4.7655
1996,2,1,5,812,2.6200
1996,2,2,1,302,5.7452
1996,2,2,2,200,4.3589
1996,2,2,3,190,3.2034
1996,2,2,4,160,2.8853
1996,2,2,5,94,-1.0212
1996,2,3,1,321,2.2085
1996,2,3,2,192,0.8398
1996,2,3,3,151,1.5133
1996,2,3,4,109,-0.3078
1996,2,3,5,84,-1.7562
1996,3,1,1,650,2.5206
1996,3,1,2,389,3.9948
1996,3,1,3,452,3.1079
1996,3,1,4,528,3.5608
1996,3,1,5,802,3.2083
1996,3,2,1,299,2.2098
1996,3,2,2,200,1.4651
1996,3,2,3,189,2.1259
1996,3,2,4,160,4.1079
1996,3,2,5,94,2.2373
1996,3,3,1,319,-0.2724
1996,3,3,2,192,2.0414
1996,3,3,3,151,2.0508
1996,3,3,4,108,4.2178
1996,3,3,5,84,-0.8100
1996,4,1,1,650,10.3549
1996,4,1,2,385,8.9222
1996,4,1,3,450,7.9534
1996,4,1,4,526,7.8640
1996,4,1,5,795,7.5478
1996,4,2,1,298,10.8827
1996,4,2,2,200,6.3732
1996,4,2,3,187,5.3504
1996,4,2,4,159,3.7868
1996,4,2,5,94,1.3047
1996,4,3,1,317,3.0787
1996,4,3,2,192,1.7884
1996,4,3,3,150,2.6135
1996,4,3,4,106,2.0714
1996,4,3,5,84,-2.6108
1996,5,1,1,646,8.7566
1996,5,1,2,384,7.4226
1996,5,1,3,448,8.2438
1996,5,1,4,523,8.0550
1996,5,1,5,790,8.0529
1996,5,2,1,298,7.3682
1996,5,2,2,199,6.2996
1996,5,2,3,187,3.2589
1996,5,2,4,159,3.5558
1996,5,2,5,94,3.7223
1996,5,3,1,316,3.9440
1996,5,3,2,191,2.4817
1996,5,3,3,150,0.4198
1996,5,3,4,106,0.6296
1996,5,3,5,84,1.6359
1996,6,1,1,640,-8.4967
1996,6,1,2,381,-7.2135
1996,6,1,3,448,-4.3423
1996,6,1,4,519,-4.6251
1996,6,1,5,779,-3.6072
1996,6,2,1,295,-7.8043
1996,6,2,2,198,-3.8716
1996,6,2,3,183,-2.8511
1996,6,2,4,159,-1.4837
1996,6,2,5,94,-0.6391
1996,6,3,1,315,-0.3950
1996,6,3,2,191,0.7289
1996,6,3,3,150,-1.1299
1996,6,3,4,106,-1.5705
1996,6,3,5,84,4.1723
1996,7,1,1,702,-14.5758
1996,7,1,2,461,-11.4352
1996,7,1,3,532,-8.8537
1996,7,1,4,533,-7.8013
1996,7,1,5,808,-5.5134
1996,7,2,1,395,-14.9868
1996,7,2,2,224,-10.1028
1996,7,2,3,203,-6.8457
1996,7,2,4,188,-7.5560
1996,7,2,5,91,-6.7256
1996,7,3,1,332,-5.6779
1996,7,3,2,229,-4.9728
1996,7,3,3,164,-4.9133
1996,7,3,4,118,-5.5054
1996,7,3,5,87,-6.2534
1996,8,1,1,701,5.2611
1996,8,1,2,459,4.0274
1996,8,1,3,529,4.4879
1996,8,1,4,527,4.6493
1996,8,1,5,800,2.5214
1996,8,2,1,394,7.9714
1996,8,2,2,223,6.2890
1996,8,2,3,200,4.5751
1996,8,2,4,186,4.8003
1996,8,2,5,90,3.9855
1996,8,3,1,329,2.1353
1996,8,3,2,227,2.2576
1996,8,3,3,164,3.7023
1996,8,3,4,118,4.0370
1996,8,3,5,87,2.3294
1996,9,1,1,696,3.7841
1996,9,1,2,451,2.4245
1996,9,1,3,525,2.4380
1996,9,1,4,522,2.6714
1996,9,1,5,790,0.6406
1996,9,2,1,391,6.3821
1996,9,2,2,222,3.1792
1996,9,2,3,199,3.3639
1996,9,2,4,186,2.6047
1996,9,2,5,90,0.9281
1996,9,3,1,327,7.2866
1996,9,3,2,226,5.5769
1996,9,3,3,164,2.7930
1996,9,3,4,118,1.6442
1996,9,3,5,87,1.7071
1996,10,1,1,694,-7.2526
1996,10,1,2,449,-3.5348
1996,10,1,3,517,-0.8215
1996,10,1,4,520,-0.2056
1996,10,1,5,782,-0.3114
1996,10,2,1,389,-6.2480
1996,10,2,2,220,-1.2082
1996,10,2,3,199,-0.1747
1996,10,2,4,186,0.7321
1996,10,2,5,90,-1.0472
1996,10,3,1,326,0.7049
1996,10,3,2,223,0.1084
1996,10,3,3,164,3.5516
1996,10,3,4,118,1.4219
1996,10,3,5,87,2.6003
1996,11,1,1,689,-1.7266
1996,11,1,2,446,2.6646
1996,11,1,3,512,3.2571
1996,11,1,4,519,4.0283
1996,11,1,5,775,3.6921
1996,11,2,1,387,0.8643
1996,11,2,2,220,4.1364
1996,11,2,3,197,4.7564
1996,11,2,4,186,4.9063
1996,11,2,5,90,2.7425
1996,11,3,1,324,7.0318
1996,11,3,2,223,7.2251
1996,11,3,3,164,7.6103
1996,11,3,4,118,5.7103
1996,11,3,5,87,3.1175
1996,12,1,1,685,-0.5178
1996,12,1,2,443,-0.3279
1996,12,1,3,510,1.2125
1996,12,1,4,515,2.6320
1996,12,1,5,767,1.7664
1996,12,2,1,384,1.4233
1996,12,2,2,218,2.7848
1996,12,2,3,197,1.1253
1996,12,2,4,186,1.6300
1996,12,2,5,90,2.5811
1996,12,3,1,324,-1.8240
1996,12,3,2,222,-1.5453
1996,12,3,3,164,-1.0188
1996,12,3,4,118,-0.2248
1996,12,3,5,87,-0.1721
1997,1,1,1,680,7.2774
1997,1,1,2,439,5.4240
1997,1,1,3,504,6.4406
1997,1,1,4,511,5.9800
1997,1,1,5,755,3.2708
1997,1,2,1,382,3.1006
1997,1,2,2,217,2.2468
1997,1,2,3,196,4.5136
1997,1,2,4,185,1.9858
1997,1,2,5,90,2.2444
1997,1,3,1,322,7.3309
1997,1,3,2,221,4.4460
1997,1,3,3,162,4.2994
1997,1,3,4,117,2.1521
1997,1,3,5,87,1.2281
1997,2,1,1,677,-7.0312
1997,2,1,2,437,-3.7237
1997,2,1,3,494,-3.2162
1997,2,1,4,505,-2.1312
1997,2,1,5,749,-0.2981
1997,2,2,1,381,-9.0684
1997,2,2,2,217,-2.5318
1997,2,2,3,194,-1.7315
1997,2,2,4,185,-1.3554
1997,2,2,5,90,1.1401
1997,2,3,1,320,-0.0745
1997,2,3,2,218,-0.8848
1997,2,3,3,162,-1.9200
1997,2,3,4,117,-0.0585
1997,2,3,5,87,1.2056
1997,3,1,1,673,-9.3342
1997,3,1,2,431,-5.6159
1997,3,1,3,491,-6.1890
1997,3,1,4,500,-2.6063
1997,3,1,5,744,-2.1609
1997,3,2,1,378,-8.4120
1997,3,2,2,213,-5.3814
1997,3,2,3,193,-3.2579
1997,3,2,4,183,-2.1542
1997,3,2,5,90,-2.5072
1997,3,3,1,320,-5.8912
1997,3,3,2,218,-3.0041
1997,3,3,3,162,0.1953
1997,3,3,4,117,-2.1178
1997,3,3,5,87,-3.8691
1997,4,1,1,668,-5.4838
1997,4,1,2,426,-4.2546
1997,4,1,3,485,-3.6741
1997,4,1,4,498,-2.6171
1997,4,1,5,736,-2.4196
1997,4,2,1,375,-3.1480
1997,4,2,2,212,-0.0651
1997,4,2,3,191,0.8611
1997,4,2,4,183,1.9426
1997,4,2,5,90,1.6594
1997,4,3,1,319,6.9486
1997,4,3,2,218,4.0054
1997,4,3,3,162,3.6513
1997,4,3,4,117,2.7791
1997,4,3,5,87,-0.7597
1997,5,1,1,662,11.8901
1997,5,1,2,424,11.3297
1997,5,1,3,483,12.7054
1997,5,1,4,493,10.8553
1997,5,1,5,734,6.9122
1997,5,2,1,373,17.5301
1997,5,2,2,210,13.1205
1997,5,2,3,190,11.9274
1997,5,2,4,182,9.0933
1997,5,2,5,90,8.6084
1997,5,3,1,318,6.9282
1997,5,3,2,218,7.5665
1997,5,3,3,161,5.8909
1997,5,3,4,117,6.8025
1997,5,3,5,87,5.1191
1997,6,1,1,658,3.4533
1997,6,1,2,424,6.9068
1997,6,1,3,480,5.2644
1997,6,1,4,491,5.4759
1997,6,1,5,726,6.7078
1997,6,2,1,369,3.6711
1997,6,2,2,208,3.8594
1997,6,2,3,189,4.0311
1997,6,2,4,182,3.9952
1997,6,2,5,90,5.4019
1997,6,3,1,318,4.7772
1997,6,3,2,216,3.4181
1997,6,3,3,160,2.8230
1997,6,3,4,116,2.8235
1997,6,3,5,87,2.8603
1997,7,1,1,568,4.0720
1997,7,1,2,533,5.1109
1997,7,1,3,567,3.8748
1997,7,1,4,661,7.2578
1997,7,1,5,1091,5.6029
1997,7,2,1,317,5.5862
1997,7,2,2,220,6.3925
1997,7,2,3,212,4.4069
1997,7,2,4,207,4.7588
1997,7,2,5,92,6.5097
1997,7,3,1,342,7.2608
1997,7,3,2,244,8.5444
1997,7,3,3,174,6.6285
1997,7,3,4,132,8.3385
1997,7,3,5,99,4.2108
1997,8,1,1,563,5.7044
1997,8,1,2,529,4.4209
1997,8,1,3,561,5.4143
1997,8,1,4,655,4.8777
1997,8,1,5,1076,4.5996
1997,8,2,1,316,3.2693
1997,8,2,2,219,4.5462
1997,8,2,3,209,2.2719
1997,8,2,4,206,4.8775
1997,8,2,5,92,1.1628
1997,8,3,1,339,-6.0822
1997,8,3,2,244,-3.0556
1997,8,3,3,174,-1.7881
1997,8,3,4,132,0.0860
1997,8,3,5,98,-1.9336
1997,9,1,1,560,9.8444
1997,9,1,2,525,9.9242
1997,9,1,3,561,10.0564
1997,9,1,4,649,7.8415
1997,9,1,5,1067,7.9754
1997,9,2,1,306,9.4365
1997,9,2,2,217,6.8814
1997,9,2,3,205,7.3238
1997,9,2,4,203,6.5513
1997,9,2,5,92,5.9059
1997,9,3,1,337,4.5406
1997,9,3,2,243,5.1159
1997,9,3,3,174,5.6283
1997,9,3,4,128,5.0382
1997,9,3,5,97,4.4156
1997,10,1,1,556,-5.0952
1997,10,1,2,520,-5.0166
1997,10,1,3,559,-4.4527
1997,10,1,4,642,-3.1405
1997,10,1,5,1053,-1.9859
1997,10,2,1,304,-7.5839
1997,10,2,2,215,-6.1354
1997,10,2,3,204,-3.8099
1997,10,2,4,202,-3.4281
1997,10,2,5,92,-3.6556
1997,10,3,1,336,-2.9643
1997,10,3,2,241,-5.8366
1997,10,3,3,172,-2.8606
1997,10,3,4,127,-3.6770
1997,10,3,5,97,-1.7096
1997,11,1,1,554,-3.4754
1997,11,1,2,517,-2.1390
1997,11,1,3,554,-4.0188
1997,11,1,4,634,-2.6640
1997,11,1,5,1037,-2.5232
1997,11,2,1,303,-2.9830
1997,11,2,2,214,-2.4403
1997,11,2,3,200,-1.1616
1997,11,2,4,200,-0.3620
1997,11,2,5,92,0.7214
1997,11,3,1,335,5.0686
1997,11,3,2,238,4.3048
1997,11,3,3,172,1.8355
1997,11,3,4,126,0.6587
1997,11,3,5,97,6.6281
1997,12,1,1,549,-4.6529
1997,12,1,2,514,-4.1338
1997,12,1,3,549,-4.4377
1997,12,1,4,627,-2.9128
1997,12,1,5,1031,-2.1431
1997,12,2,1,302,0.3058
1997,12,2,2,211,-2.3362
1997,12,2,3,198,-0.7743
1997,12,2,4,199,0.5499
1997,12,2,5,91,3.7242
1997,12,3,1,334,0.6306
1997,12,3,2,236,0.5828
1997,12,3,3,172,1.0841
1997,12,3,4,126,2.5106
1997,12,3,5,96,5.6181
1998,1,1,1,544,0.9729
1998,1,1,2,509,-2.1078
1998,1,1,3,546,-0.3133
1998,1,1,4,619,0.4398
1998,1,1,5,1006,-0.7527
1998,1,2,1,298,-0.5814
1998,1,2,2,206,-0.7757
1998,1,2,3,193,-1.7647
1998,1,2,4,198,-1.0137
1998,1,2,5,91,-1.2608
1998,1,3,1,334,3.5769
1998,1,3,2,236,0.1595
1998,1,3,3,172,-0.9998
1998,1,3,4,124,0.2884
1998,1,3,5,96,-2.5250
1998,2,1,1,538,6.2286
1998,2,1,2,503,6.4043
1998,2,1,3,544,6.4643
1998,2,1,4,614,6.3238
1998,2,1,5,987,6.9972
1998,2,2,1,295,8.9701
1998,2,2,2,203,9.6704
1998,2,2,3,193,7.9027
1998,2,2,4,196,7.6662
1998,2,2,5,90,7.1774
1998,2,3,1,333,7.4013
1998,2,3,2,235,6.9046
1998,2,3,3,170,6.4204
1998,2,3,4,124,7.7666
1998,2,3,5,95,3.3110
1998,3,1,1,535,4.9663
1998,3,1,2,497,4.9721
1998,3,1,3,534,4.6676
1998,3,1,4,604,5.7489
1998,3,1,5,981,5.1762
1998,3,2,1,293,3.3875
1998,3,2,2,203,3.5123
1998,3,2,3,192,5.7894
1998,3,2,4,195,4.6410
1998,3,2,5,90,3.3856
1998,3,3,1,333,5.0588
1998,3,3,2,235,3.6603
1998,3,3,3,169,5.1504
1998,3,3,4,124,5.4602
1998,3,3,5,94,7.4374
1998,4,1,1,526,1.5724
1998,4,1,2,492,2.1807
1998,4,1,3,529,2.6971
1998,4,1,4,601,3.0075
1998,4,1,5,959,2.8541
1998,4,2,1,293,-0.7540
1998,4,2,2,203,1.5034
1998,4,2,3,189,0.8744
1998,4,2,4,194,0.4648
1998,4,2,5,88,2.4976
1998,4,3,1,332,0.9022
1998,4,3,2,235,1.6245
1998,4,3,3,167,1.1944
1998,4,3,4,123,0.2187
1998,4,3,5,93,-0.9370
1998,5,1,1,524,-6.7571
1998,5,1,2,490,-6.0562
1998,5,1,3,524,-5.3087
1998,5,1,4,590,-3.4688
1998,5,1,5,943,-3.0570
1998,5,2,1,292,-7.7912
1998,5,2,2,200,-7.7258
1998,5,2,3,189,-5.4333
1998,5,2,4,193,-3.9079
1998,5,2,5,87,-2.9450
1998,5,3,1,330,-2.2948
1998,5,3,2,234,-3.7282
1998,5,3,3,167,-1.2745
1998,5,3,4,123,-0.4374
1998,5,3,5,92,-2.3513
1998,6,1,1,517,1.5174
1998,6,1,2,485,0.2945
1998,6,1,3,517,-1.2944
1998,6,1,4,586,-0.0480
1998,6,1,5,928,-1.9397
1998,6,2,1,290,1.5545
1998,6,2,2,199,0.2080
1998,6,2,3,188,-0.5208
1998,6,2,4,193,0.0479
1998,6,2,5,87,2.3206
1998,6,3,1,329,6.9437
1998,6,3,2,232,-0.1112
1998,6,3,3,166,0.9016
1998,6,3,4,121,1.2921
1998,6,3,5,92,1.4722
1998,7,1,1,502,-7.7189
1998,7,1,2,507,-7.8827
1998,7,1,3,532,-8.1278
1998,7,1,4,696,-5.9358
1998,7,1,5,1085,-7.4964
1998,7,2,1,294,-7.0896
1998,7,2,2,225,-7.4873
1998,7,2,3,211,-9.2237
1998,7,2,4,192,-8.9723
1998,7,2,5,114,-9.1005
1998,7,3,1,375,-0.3339
1998,7,3,2,266,-2.3745
1998,7,3,3,152,-5.0101
1998,7,3,4,135,-5.5875
1998,7,3,5,88,-5.1207
1998,8,1,1,498,-28.5629
1998,8,1,2,496,-21.6567
1998,8,1,3,530,-22.6352
1998,8,1,4,688,-19.4881
1998,8,1,5,1065,-18.7903
1998,8,2,1,294,-23.9940
1998,8,2,2,221,-21.4353
1998,8,2,3,211,-18.7681
1998,8,2,4,192,-16.3315
1998,8,2,5,114,-17.4616
1998,8,3,1,371,-13.0024
1998,8,3,2,264,-15.5695
1998,8,3,3,151,-14.2942
1998,8,3,4,135,-13.8615
1998,8,3,5,87,-2.0564
1998,9,1,1,493,7.6532
1998,9,1,2,492,5.1940
1998,9,1,3,524,3.1125
1998,9,1,4,680,1.8514
1998,9,1,5,1052,2.6886
1998,9,2,1,289,12.8303
1998,9,2,2,219,7.6613
1998,9,2,3,211,4.6326
1998,9,2,4,190,4.7287
1998,9,2,5,113,4.6545
1998,9,3,1,367,8.0061
1998,9,3,2,264,6.8322
1998,9,3,3,151,8.2338
1998,9,3,4,133,7.1544
1998,9,3,5,87,8.0192
1998,10,1,1,487,3.8801
1998,10,1,2,486,2.5188
1998,10,1,3,515,2.9791
1998,10,1,4,669,3.6326
1998,10,1,5,1033,1.1491
1998,10,2,1,286,4.5847
1998,10,2,2,218,6.5707
1998,10,2,3,210,5.4353
1998,10,2,4,189,4.8991
1998,10,2,5,113,7.5649
1998,10,3,1,366,7.4521
1998,10,3,2,258,8.3387
1998,10,3,3,150,6.0628
1998,10,3,4,133,6.8708
1998,10,3,5,87,0.3139
1998,11,1,1,475,13.1294
1998,11,1,2,478,7.8025
1998,11,1,3,509,7.2896
1998,11,1,4,661,7.8210
1998,11,1,5,1000,8.1468
1998,11,2,1,284,10.9517
1998,11,2,2,216,7.2349
1998,11,2,3,210,3.9428
1998,11,2,4,188,3.2638
1998,11,2,5,112,1.9508
1998,11,3,1,365,7.7847
1998,11,3,2,255,4.6868
1998,11,3,3,147,4.0540
1998,11,3,4,133,2.2040
1998,11,3,5,87,3.3118
1998,12,1,1,471,5.0644
1998,12,1,2,475,4.6858
1998,12,1,3,507,3.3302
1998,12,1,4,653,0.9160
1998,12,1,5,978,-1.8330
1998,12,2,1,282,9.8032
1998,12,2,2,216,6.3046
1998,12,2,3,209,4.9632
1998,12,2,4,188,3.8046
1998,12,2,5,112,0.4717
1998,12,3,1,365,9.1120
1998,12,3,2,251,7.1958
1998,12,3,3,146,1.6919
1998,12,3,4,133,1.6321
1998,12,3,5,87,2.0801
1999,1,1,1,465,12.6184
1999,1,1,2,469,6.2907
1999,1,1,3,500,3.5176
1999,1,1,4,644,4.9157
1999,1,1,5,951,6.6160
1999,1,2,1,281,5.1212
1999,1,2,2,213,1.0247
1999,1,2,3,208,-1.0509
1999,1,2,4,187,-0.8852
1999,1,2,5,112,0.8447
1999,1,3,1,364,6.0920
1999,1,3,2,251,3.6687
1999,1,3,3,145,0.0065
1999,1,3,4,133,0.5655
1999,1,3,5,87,-3.9780
1999,2,1,1,456,-8.5983
1999,2,1,2,466,-6.2781
1999,2,1,3,495,-7.8470
1999,2,1,4,631,-7.9558
1999,2,1,5,927,-7.0792
1999,2,2,1,281,-8.1944
1999,2,2,2,211,-10.0090
1999,2,2,3,207,-9.3498
1999,2,2,4,185,-9.1991
1999,2,2,5,110,-10.9549
1999,2,3,1,359,-4.6341
1999,2,3,2,251,-4.7130
1999,2,3,3,143,-1.8530
1999,2,3,4,133,-4.3195
1999,2,3,5,87,-3.7861
1999,3,1,1,447,2.5955
1999,3,1,2,463,-5.8196
1999,3,1,3,489,-5.9089
1999,3,1,4,625,-3.3167
1999,3,1,5,907,-3.0600
1999,3,2,1,279,2.5084
1999,3,2,2,209,-1.5218
1999,3,2,3,207,-0.3503
1999,3,2,4,183,-1.7670
1999,3,2,5,109,-1.6172
