year,month,rank_ME,rank_NOP,nstocks,ret_vw
1999,12,1,4,147,2.3366
1999,12,1,5,238,7.4567
1999,12,2,1,290,16.8761
1999,12,2,2,151,9.5555
1999,12,2,3,96,6.5059
1999,12,2,4,97,4.3319
1999,12,2,5,112,6.8306
1999,12,3,1,184,9.8872
1999,12,3,2,171,17.7626
1999,12,3,3,159,-1.2525
1999,12,3,4,141,1.9372
1999,12,3,5,124,3.0544
2000,1,1,1,901,10.9163
2000,1,1,2,371,8.0297
2000,1,1,3,170,2.0991
2000,1,1,4,144,0.8867
2000,1,1,5,236,3.8355
2000,1,2,1,285,2.3190
2000,1,2,2,148,-3.8523
2000,1,2,3,95,-1.9756
2000,1,2,4,96,-3.0660
2000,1,2,5,112,-2.7926
2000,1,3,1,184,-5.8458
2000,1,3,2,170,-7.5180
2000,1,3,3,156,0.3298
2000,1,3,4,140,-4.4970
2000,1,3,5,123,-6.4345
2000,2,1,1,894,36.8169
2000,2,1,2,369,24.3560
2000,2,1,3,169,15.9995
2000,2,1,4,144,9.5317
2000,2,1,5,235,14.3904
2000,2,2,1,281,28.2188
2000,2,2,2,148,19.2839
2000,2,2,3,94,6.2224
2000,2,2,4,96,0.6885
2000,2,2,5,111,0.7903
2000,2,3,1,183,13.8685
2000,2,3,2,168,6.8504
2000,2,3,3,156,-5.2180
2000,2,3,4,139,-6.2865
2000,2,3,5,123,-7.1201
2000,3,1,1,877,-11.3220
2000,3,1,2,364,-7.1690
2000,3,1,3,168,3.7147
2000,3,1,4,144,-1.5379
2000,3,1,5,233,-3.0738
2000,3,2,1,277,-12.3538
2000,3,2,2,145,-3.6951
2000,3,2,3,93,-1.3238
2000,3,2,4,94,1.9349
2000,3,2,5,110,1.2777
2000,3,3,1,181,5.7763
2000,3,3,2,167,9.4505
2000,3,3,3,156,6.5644
2000,3,3,4,138,7.5086
2000,3,3,5,122,10.8087
2000,4,1,1,870,-20.0252
2000,4,1,2,362,-14.9054
2000,4,1,3,166,-4.6482
2000,4,1,4,143,-7.0640
2000,4,1,5,227,-5.7128
2000,4,2,1,274,-9.6556
2000,4,2,2,144,-2.8574
2000,4,2,3,93,3.2929
2000,4,2,4,91,-1.4915
2000,4,2,5,110,-0.8795
2000,4,3,1,179,-6.5179
2000,4,3,2,167,-7.4339
2000,4,3,3,156,1.3677
2000,4,3,4,138,0.2795
2000,4,3,5,120,4.5178
2000,5,1,1,861,-13.6331
2000,5,1,2,361,-8.1111
2000,5,1,3,165,-8.1025
2000,5,1,4,143,-5.0760
2000,5,1,5,225,-4.3686
2000,5,2,1,269,-10.4056
2000,5,2,2,144,-5.7476
2000,5,2,3,91,-4.1094
2000,5,2,4,89,-4.0831
2000,5,2,5,108,-1.7226
2000,5,3,1,177,-9.8171
2000,5,3,2,167,-6.8771
2000,5,3,3,154,2.0093
2000,5,3,4,136,2.8558
2000,5,3,5,120,-3.8265
2000,6,1,1,854,28.5033
2000,6,1,2,358,21.5681
2000,6,1,3,163,15.3202
2000,6,1,4,141,2.3194
2000,6,1,5,222,9.0097
2000,6,2,1,266,15.9450
2000,6,2,2,141,7.3967
2000,6,2,3,90,5.3579
2000,6,2,4,89,0.8382
2000,6,2,5,107,1.1902
2000,6,3,1,177,8.7395
2000,6,3,2,167,9.3662
2000,6,3,3,153,3.0072
2000,6,3,4,136,-2.3486
2000,6,3,5,119,-5.5775
2000,7,1,1,785,-3.4301
2000,7,1,2,340,-1.0579
2000,7,1,3,202,0.6409
2000,7,1,4,175,0.9842
2000,7,1,5,258,0.9275
2000,7,2,1,311,-4.4017
2000,7,2,2,163,-2.3319
2000,7,2,3,104,3.0402
2000,7,2,4,104,1.2100
2000,7,2,5,89,1.0509
2000,7,3,1,304,-6.9089
2000,7,3,2,197,-1.9751
2000,7,3,3,141,-3.1419
2000,7,3,4,117,-2.0952
2000,7,3,5,106,0.9164
2000,8,1,1,774,9.9638
2000,8,1,2,336,7.7770
2000,8,1,3,202,5.1790
2000,8,1,4,173,4.3377
2000,8,1,5,258,4.1439
2000,8,2,1,310,9.5450
2000,8,2,2,163,7.3807
2000,8,2,3,102,4.6189
2000,8,2,4,103,5.8457
2000,8,2,5,89,6.1147
2000,8,3,1,300,7.5536
2000,8,3,2,195,8.1430
2000,8,3,3,138,1.4979
2000,8,3,4,117,1.6137
2000,8,3,5,105,8.2044
2000,9,1,1,763,-5.4904
2000,9,1,2,333,-3.0902
2000,9,1,3,199,-1.6566
2000,9,1,4,172,-2.5877
2000,9,1,5,254,-2.5006
2000,9,2,1,307,-4.6271
2000,9,2,2,163,-1.8950
2000,9,2,3,100,-0.9670
2000,9,2,4,103,-1.7434
2000,9,2,5,89,2.7415
2000,9,3,1,296,-12.9161
2000,9,3,2,194,-12.1627
2000,9,3,3,138,3.1829
2000,9,3,4,116,1.5714
2000,9,3,5,104,4.4052
2000,10,1,1,750,-10.7023
2000,10,1,2,331,-5.8995
2000,10,1,3,197,-4.6664
2000,10,1,4,170,-3.6464
2000,10,1,5,251,-3.5203
2000,10,2,1,305,-7.1935
2000,10,2,2,162,-4.3762
2000,10,2,3,98,0.5733
2000,10,2,4,100,-0.1601
2000,10,2,5,88,1.2446
2000,10,3,1,293,-5.2135
2000,10,3,2,191,-2.3091
2000,10,3,3,136,7.0255
2000,10,3,4,116,7.6951
2000,10,3,5,103,4.3208
2000,11,1,1,730,-16.9499
2000,11,1,2,326,-8.5374
2000,11,1,3,194,-4.2268
2000,11,1,4,167,-4.8003
2000,11,1,5,244,-4.0271
2000,11,2,1,302,-15.2299
2000,11,2,2,160,-8.5991
2000,11,2,3,98,-3.2050
2000,11,2,4,99,-1.0427
2000,11,2,5,87,-0.2924
2000,11,3,1,291,-17.9452
2000,11,3,2,191,-9.7160
2000,11,3,3,134,-0.7880
2000,11,3,4,115,-2.0729
2000,11,3,5,102,2.6149
2000,12,1,1,713,-3.6130
2000,12,1,2,321,-0.0328
2000,12,1,3,189,-2.3495
2000,12,1,4,163,-0.8474
2000,12,1,5,242,2.0345
2000,12,2,1,300,6.9223
2000,12,2,2,159,11.2305
2000,12,2,3,96,8.7278
2000,12,2,4,98,7.8716
2000,12,2,5,87,10.4027
2000,12,3,1,291,-4.8153
2000,12,3,2,191,-2.5177
2000,12,3,3,132,2.3190
2000,12,3,4,114,5.0344
2000,12,3,5,100,7.0639
2001,1,1,1,699,26.2194
2001,1,1,2,317,14.7547
2001,1,1,3,185,13.6350
2001,1,1,4,160,12.7345
2001,1,1,5,238,13.0145
2001,1,2,1,294,9.5731
2001,1,2,2,158,6.5239
2001,1,2,3,94,3.2922
2001,1,2,4,98,3.1175
2001,1,2,5,87,1.3234
2001,1,3,1,291,12.0016
2001,1,3,2,191,6.7543
2001,1,3,3,132,-3.2613
2001,1,3,4,112,-0.0781
2001,1,3,5,98,-3.1537
2001,2,1,1,682,-10.0012
2001,2,1,2,311,-2.5494
2001,2,1,3,182,-4.1054
2001,2,1,4,160,-1.8293
2001,2,1,5,233,0.8687
2001,2,2,1,293,-10.8157
2001,2,2,2,156,-5.0960
2001,2,2,3,93,0.4152
2001,2,2,4,96,1.4007
2001,2,2,5,86,3.8971
2001,2,3,1,291,-17.4392
2001,2,3,2,189,-14.7032
2001,2,3,3,132,-2.7802
2001,2,3,4,112,1.3789
2001,2,3,5,97,4.2901
2001,3,1,1,678,-7.2731
2001,3,1,2,310,-2.1055
2001,3,1,3,182,-5.1990
2001,3,1,4,159,-0.7475
2001,3,1,5,230,-2.2134
2001,3,2,1,291,-8.1848
2001,3,2,2,155,-1.9286
2001,3,2,3,92,-3.6695
2001,3,2,4,94,0.7231
2001,3,2,5,86,-1.6363
2001,3,3,1,289,-11.2237
2001,3,3,2,187,-8.1129
2001,3,3,3,132,-4.7542
2001,3,3,4,112,-2.3048
2001,3,3,5,95,-1.3449
2001,4,1,1,670,6.7253
2001,4,1,2,305,7.1150
2001,4,1,3,179,6.8333
2001,4,1,4,158,6.6908
2001,4,1,5,231,4.5890
2001,4,2,1,290,9.3717
2001,4,2,2,155,7.9238
2001,4,2,3,92,5.4125
2001,4,2,4,93,3.9183
2001,4,2,5,86,4.7463
2001,4,3,1,288,12.6973
2001,4,3,2,185,9.5720
2001,4,3,3,131,4.2955
2001,4,3,4,112,2.9658
2001,4,3,5,94,5.8941
2001,5,1,1,653,13.0501
2001,5,1,2,298,12.1113
2001,5,1,3,177,11.0535
2001,5,1,4,158,10.4934
2001,5,1,5,231,8.8154
2001,5,2,1,289,4.7135
2001,5,2,2,155,3.9607
2001,5,2,3,91,4.7710
2001,5,2,4,91,1.6347
2001,5,2,5,85,3.1481
2001,5,3,1,286,0.2967
2001,5,3,2,184,-1.7501
2001,5,3,3,131,1.5634
2001,5,3,4,112,2.2290
2001,5,3,5,94,2.3336
2001,6,1,1,641,6.4643
2001,6,1,2,294,-1.8539
2001,6,1,3,172,0.3671
2001,6,1,4,157,1.3175
2001,6,1,5,229,0.3105
2001,6,2,1,286,6.6822
2001,6,2,2,154,3.3417
2001,6,2,3,88,4.0019
2001,6,2,4,90,2.6929
2001,6,2,5,85,4.3391
2001,6,3,1,284,-1.2831
2001,6,3,2,182,-2.2051
2001,6,3,3,130,-5.3022
2001,6,3,4,112,-2.0266
2001,6,3,5,94,-1.6154
2001,7,1,1,900,-5.5899
2001,7,1,2,244,0.5374
2001,7,1,3,136,2.5523
2001,7,1,4,156,0.1679
2001,7,1,5,272,1.7566
2001,7,2,1,325,-8.9201
2001,7,2,2,148,-3.8625
2001,7,2,3,97,-2.5140
2001,7,2,4,97,-1.1820
2001,7,2,5,89,0.4267
2001,7,3,1,246,-6.7530
2001,7,3,2,144,0.1828
2001,7,3,3,148,2.2517
2001,7,3,4,120,1.5873
2001,7,3,5,97,-2.2505
2001,8,1,1,883,-5.0198
2001,8,1,2,243,-5.3223
2001,8,1,3,136,-1.0173
2001,8,1,4,155,0.7372
2001,8,1,5,270,-0.2352
2001,8,2,1,325,-6.2423
2001,8,2,2,146,-2.0620
2001,8,2,3,97,0.6798
2001,8,2,4,96,-0.4604
2001,8,2,5,89,2.3770
2001,8,3,1,246,-8.8992
2001,8,3,2,143,-7.5873
2001,8,3,3,148,-4.9309
2001,8,3,4,119,-1.6210
2001,8,3,5,97,-1.7536
2001,9,1,1,844,-15.5877
2001,9,1,2,239,-15.1234
2001,9,1,3,135,-9.6179
2001,9,1,4,154,-12.2722
2001,9,1,5,268,-11.3190
2001,9,2,1,324,-19.7339
2001,9,2,2,145,-15.7051
2001,9,2,3,97,-11.7034
2001,9,2,4,96,-13.1275
2001,9,2,5,88,-13.9482
2001,9,3,1,243,-17.0105
2001,9,3,2,140,-7.5345
2001,9,3,3,145,-4.8082
2001,9,3,4,118,-5.8217
2001,9,3,5,97,-10.9998
2001,10,1,1,834,11.8424
2001,10,1,2,237,5.9225
2001,10,1,3,134,8.0470
2001,10,1,4,151,4.4321
2001,10,1,5,265,4.3083
2001,10,2,1,322,11.3933
2001,10,2,2,144,4.7748
2001,10,2,3,97,3.3114
2001,10,2,4,94,2.8686
2001,10,2,5,88,3.6841
2001,10,3,1,242,10.6853
2001,10,3,2,139,4.9743
2001,10,3,3,145,1.6912
2001,10,3,4,118,0.4361
2001,10,3,5,97,0.4912
2001,11,1,1,824,7.9787
2001,11,1,2,236,4.0768
2001,11,1,3,133,4.3261
2001,11,1,4,149,5.7952
2001,11,1,5,262,6.4752
2001,11,2,1,322,11.2475
2001,11,2,2,142,7.4281
2001,11,2,3,97,6.0722
2001,11,2,4,94,8.6499
2001,11,2,5,86,9.2957
2001,11,3,1,242,13.5192
2001,11,3,2,139,7.4117
2001,11,3,3,142,6.1686
2001,11,3,4,117,3.7552
2001,11,3,5,96,9.4104
2001,12,1,1,809,9.1482
2001,12,1,2,231,7.2036
2001,12,1,3,131,6.6113
2001,12,1,4,147,8.5631
2001,12,1,5,257,5.2616
2001,12,2,1,320,6.2867
2001,12,2,2,142,7.1886
2001,12,2,3,97,6.4313
2001,12,2,4,94,7.0659
2001,12,2,5,86,5.2046
2001,12,3,1,240,-0.3323
2001,12,3,2,139,0.6918
2001,12,3,3,142,0.5332
2001,12,3,4,116,2.7904
2001,12,3,5,96,1.1284
2002,1,1,1,801,2.9270
2002,1,1,2,229,1.8110
2002,1,1,3,129,2.3681
2002,1,1,4,145,3.0683
2002,1,1,5,257,4.3977
2002,1,2,1,318,-2.9987
2002,1,2,2,142,-0.1571
2002,1,2,3,95,1.7137
2002,1,2,4,94,3.0353
2002,1,2,5,86,3.0524
2002,1,3,1,239,-2.3995
2002,1,3,2,138,-0.7193
2002,1,3,3,142,0.8034
2002,1,3,4,115,-0.0481
2002,1,3,5,95,4.2159
2002,2,1,1,790,-8.3304
2002,2,1,2,227,-2.7801
2002,2,1,3,128,-4.4484
2002,2,1,4,142,-0.2155
2002,2,1,5,255,1.3751
2002,2,2,1,317,-8.3330
2002,2,2,2,142,1.2612
2002,2,2,3,95,1.2259
2002,2,2,4,94,3.2901
2002,2,2,5,86,1.4464
2002,2,3,1,238,-10.7077
2002,2,3,2,137,-1.7592
2002,2,3,3,140,0.8104
2002,2,3,4,113,1.3156
2002,2,3,5,95,1.8398
2002,3,1,1,777,9.5365
2002,3,1,2,226,6.8896
2002,3,1,3,125,9.3493
2002,3,1,4,141,9.3922
2002,3,1,5,252,9.0651
2002,3,2,1,316,10.6463
2002,3,2,2,142,10.1677
2002,3,2,3,95,6.3071
2002,3,2,4,94,8.4638
2002,3,2,5,86,9.2432
2002,3,3,1,236,8.1700
2002,3,3,2,137,3.7954
2002,3,3,3,140,1.7310
2002,3,3,4,113,3.1937
2002,3,3,5,94,3.0038
2002,4,1,1,768,-1.7023
2002,4,1,2,226,3.5650
2002,4,1,3,126,6.7257
2002,4,1,4,141,6.3171
2002,4,1,5,247,9.5148
2002,4,2,1,314,-4.1481
2002,4,2,2,142,2.3347
2002,4,2,3,94,3.4335
2002,4,2,4,94,4.9138
2002,4,2,5,86,3.0759
2002,4,3,1,235,-10.7451
2002,4,3,2,136,-6.1946
2002,4,3,3,139,-5.0937
2002,4,3,4,113,-3.1089
2002,4,3,5,94,-0.5316
2002,5,1,1,755,-3.4474
2002,5,1,2,224,-2.2085
2002,5,1,3,125,-2.9783
2002,5,1,4,139,-0.8355
2002,5,1,5,244,0.9334
2002,5,2,1,314,-6.9631
2002,5,2,2,141,-4.0561
2002,5,2,3,94,-2.4718
2002,5,2,4,93,-2.7238
2002,5,2,5,86,-1.6229
2002,5,3,1,235,-2.6813
2002,5,3,2,136,-2.4259
2002,5,3,3,139,-0.3084
2002,5,3,4,113,0.7741
2002,5,3,5,94,2.7804
2002,6,1,1,745,-7.2340
2002,6,1,2,220,-2.2714
2002,6,1,3,123,0.4034
2002,6,1,4,139,-1.9594
2002,6,1,5,241,2.5837
2002,6,2,1,313,-9.3360
2002,6,2,2,141,-3.5525
2002,6,2,3,94,-1.2371
2002,6,2,4,93,-2.4128
2002,6,2,5,85,-5.5197
2002,6,3,1,234,-12.8357
2002,6,3,2,135,-3.7705
2002,6,3,3,139,-7.9725
2002,6,3,4,112,-5.7498
2002,6,3,5,94,-9.6570
2002,7,1,1,760,-17.6053
2002,7,1,2,398,-16.4043
2002,7,1,3,182,-13.7100
2002,7,1,4,121,-10.4957
2002,7,1,5,283,-10.4489
2002,7,2,1,242,-18.0354
2002,7,2,2,187,-16.1645
2002,7,2,3,88,-15.5879
2002,7,2,4,74,-13.9826
2002,7,2,5,80,-13.5218
2002,7,3,1,159,-10.8382
2002,7,3,2,136,-8.7529
2002,7,3,3,134,-7.8107
2002,7,3,4,142,-7.6980
2002,7,3,5,107,-7.1720
2002,8,1,1,751,-2.6615
2002,8,1,2,392,-2.6143
2002,8,1,3,180,-0.8680
2002,8,1,4,121,-0.3404
2002,8,1,5,282,-1.8645
2002,8,2,1,242,-2.0402
2002,8,2,2,186,1.1116
2002,8,2,3,88,0.9286
2002,8,2,4,74,0.5324
2002,8,2,5,80,2.5535
2002,8,3,1,159,0.2641
2002,8,3,2,135,3.1890
2002,8,3,3,134,-1.2365
2002,8,3,4,142,0.4032
2002,8,3,5,106,-0.9393
2002,9,1,1,732,-12.7649
2002,9,1,2,389,-8.9890
2002,9,1,3,178,-6.5321
2002,9,1,4,120,-3.8747
2002,9,1,5,278,-7.1987
2002,9,2,1,242,-9.0181
2002,9,2,2,184,-7.8513
2002,9,2,3,88,-6.7724
2002,9,2,4,74,-6.2760
2002,9,2,5,80,-5.7581
2002,9,3,1,158,-12.9627
2002,9,3,2,135,-9.7842
2002,9,3,3,134,-9.5096
2002,9,3,4,142,-9.5944
2002,9,3,5,106,-9.3061
2002,10,1,1,728,7.0574
2002,10,1,2,385,3.1043
2002,10,1,3,176,1.6610
2002,10,1,4,120,-0.2365
2002,10,1,5,274,2.6562
2002,10,2,1,242,8.0454
2002,10,2,2,184,4.0716
2002,10,2,3,88,3.8335
2002,10,2,4,74,1.2118
2002,10,2,5,80,3.4620
2002,10,3,1,158,4.6836
2002,10,3,2,135,7.1430
2002,10,3,3,134,10.7326
2002,10,3,4,141,8.9628
2002,10,3,5,106,5.9767
2002,11,1,1,714,17.8759
2002,11,1,2,383,16.0577
2002,11,1,3,175,6.9022
2002,11,1,4,118,5.8792
2002,11,1,5,269,8.0504
2002,11,2,1,241,15.7805
2002,11,2,2,184,10.6810
2002,11,2,3,88,5.1192
2002,11,2,4,74,4.7343
2002,11,2,5,80,3.7250
2002,11,3,1,158,13.3655
2002,11,3,2,135,2.9721
2002,11,3,3,134,6.4449
2002,11,3,4,140,4.6826
2002,11,3,5,106,5.9015
2002,12,1,1,703,-8.2787
2002,12,1,2,380,-6.6154
2002,12,1,3,173,-2.5893
2002,12,1,4,117,-2.4085
2002,12,1,5,269,-1.6724
2002,12,2,1,241,-10.4572
2002,12,2,2,183,-6.7682
2002,12,2,3,88,-4.5252
2002,12,2,4,73,-2.2389
2002,12,2,5,80,-3.1951
2002,12,3,1,158,-8.7595
2002,12,3,2,134,-4.6729
2002,12,3,3,134,-7.7763
2002,12,3,4,140,-3.9362
2002,12,3,5,106,-3.1766
2003,1,1,1,692,-0.9782
2003,1,1,2,379,-1.4952
2003,1,1,3,172,-1.2235
2003,1,1,4,115,-1.5160
2003,1,1,5,264,-1.4922
2003,1,2,1,240,-3.7593
2003,1,2,2,183,-4.8053
2003,1,2,3,88,-3.8604
2003,1,2,4,72,-2.1732
2003,1,2,5,80,-1.2866
2003,1,3,1,158,0.1492
2003,1,3,2,134,-2.9486
2003,1,3,3,134,-4.4341
2003,1,3,4,139,-2.5111
2003,1,3,5,106,-2.5778
2003,2,1,1,679,-3.2364
2003,2,1,2,375,-5.9344
2003,2,1,3,172,-3.5374
2003,2,1,4,114,-2.6731
2003,2,1,5,261,-3.3620
2003,2,2,1,237,-3.0028
2003,2,2,2,183,-2.4788
2003,2,2,3,87,-5.0124
2003,2,2,4,72,-1.4793
2003,2,2,5,80,-4.0630
2003,2,3,1,158,-0.8991
2003,2,3,2,134,0.2329
2003,2,3,3,133,-0.3492
2003,2,3,4,139,-2.9578
2003,2,3,5,106,-2.3921
2003,3,1,1,665,1.0715
2003,3,1,2,373,0.7025
2003,3,1,3,170,1.4635
2003,3,1,4,112,-1.8939
2003,3,1,5,259,2.1126
2003,3,2,1,237,1.9136
2003,3,2,2,183,2.1848
2003,3,2,3,87,1.5213
2003,3,2,4,72,1.2777
2003,3,2,5,80,0.6548
2003,3,3,1,157,-1.0937
2003,3,3,2,134,1.0713
2003,3,3,3,133,1.2110
2003,3,3,4,139,1.9733
2003,3,3,5,106,1.5998
2003,4,1,1,649,12.2836
2003,4,1,2,366,11.4503
2003,4,1,3,169,9.0988
2003,4,1,4,110,5.8417
2003,4,1,5,255,10.6539
2003,4,2,1,235,13.0348
2003,4,2,2,183,9.3820
2003,4,2,3,87,9.3489
2003,4,2,4,71,7.8313
2003,4,2,5,80,8.5753
2003,4,3,1,156,10.7030
2003,4,3,2,134,6.6417
2003,4,3,3,132,7.7434
2003,4,3,4,139,4.6897
2003,4,3,5,106,5.5483
2003,5,1,1,642,19.5684
2003,5,1,2,362,15.2282
2003,5,1,3,168,10.0398
2003,5,1,4,109,6.6325
2003,5,1,5,252,10.0875
2003,5,2,1,234,14.2214
2003,5,2,2,183,10.9227
2003,5,2,3,87,8.9078
2003,5,2,4,71,6.1425
2003,5,2,5,79,7.5755
2003,5,3,1,155,12.2043
2003,5,3,2,133,5.3308
2003,5,3,3,131,5.2465
2003,5,3,4,139,5.1946
2003,5,3,5,106,4.4812
2003,6,1,1,630,6.8600
2003,6,1,2,359,6.7808
2003,6,1,3,167,4.4030
2003,6,1,4,110,4.8745
2003,6,1,5,251,4.0457
2003,6,2,1,233,2.5578
2003,6,2,2,183,2.5524
2003,6,2,3,87,2.9059
2003,6,2,4,70,1.9180
2003,6,2,5,79,0.7461
2003,6,3,1,155,2.3724
2003,6,3,2,133,2.8455
2003,6,3,3,131,0.6296
2003,6,3,4,139,2.0299
2003,6,3,5,106,0.3830
2003,7,1,1,579,9.4489
2003,7,1,2,440,9.3392
2003,7,1,3,200,9.9561
2003,7,1,4,138,7.1086
2003,7,1,5,229,9.5317
2003,7,2,1,206,6.9060
2003,7,2,2,148,6.6212
2003,7,2,3,113,4.8187
2003,7,2,4,79,4.0712
2003,7,2,5,89,4.9199
2003,7,3,1,145,3.9649
2003,7,3,2,145,2.8268
2003,7,3,3,135,3.6193
2003,7,3,4,153,1.6881
2003,7,3,5,129,-0.9411
2003,8,1,1,569,6.0360
2003,8,1,2,434,5.0727
2003,8,1,3,198,3.9850
2003,8,1,4,136,4.1659
2003,8,1,5,227,3.5524
2003,8,2,1,206,7.8499
2003,8,2,2,148,6.8808
2003,8,2,3,112,4.7858
2003,8,2,4,79,4.8060
2003,8,2,5,89,4.1149
2003,8,3,1,144,5.6501
2003,8,3,2,145,6.2657
2003,8,3,3,135,3.4305
2003,8,3,4,153,2.7251
2003,8,3,5,129,0.6185
2003,9,1,1,560,3.7441
2003,9,1,2,432,2.2331
2003,9,1,3,197,0.5495
2003,9,1,4,136,1.2382
2003,9,1,5,227,2.5978
2003,9,2,1,205,-4.7825
2003,9,2,2,146,-3.1163
2003,9,2,3,111,-3.0662
2003,9,2,4,79,-3.2066
2003,9,2,5,89,-3.2398
2003,9,3,1,143,-2.7981
2003,9,3,2,145,-3.8690
2003,9,3,3,135,-2.5805
2003,9,3,4,153,-0.8322
2003,9,3,5,129,-1.0508
2003,10,1,1,554,10.7094
2003,10,1,2,428,11.7219
2003,10,1,3,196,8.4817
2003,10,1,4,134,9.1498
2003,10,1,5,223,10.2345
2003,10,2,1,204,10.8237
2003,10,2,2,146,6.7786
2003,10,2,3,110,7.3057
2003,10,2,4,79,7.1033
2003,10,2,5,89,10.7767
2003,10,3,1,143,7.5463
2003,10,3,2,144,9.1700
2003,10,3,3,134,4.0509
2003,10,3,4,153,6.9465
2003,10,3,5,129,3.5121
2003,11,1,1,550,3.9064
2003,11,1,2,422,4.3339
2003,11,1,3,196,7.6295
2003,11,1,4,134,5.8800
2003,11,1,5,223,4.7643
2003,11,2,1,201,2.0756
2003,11,2,2,146,4.1311
2003,11,2,3,110,4.6065
2003,11,2,4,79,3.4869
2003,11,2,5,89,3.0405
2003,11,3,1,143,3.4051
2003,11,3,2,144,2.5228
2003,11,3,3,134,0.5065
2003,11,3,4,153,0.9504
2003,11,3,5,129,1.8823
2003,12,1,1,544,2.0265
2003,12,1,2,417,0.8814
2003,12,1,3,190,2.7986
2003,12,1,4,134,6.4655
2003,12,1,5,222,3.5648
2003,12,2,1,201,1.3824
2003,12,2,2,146,1.5557
2003,12,2,3,110,4.5927
2003,12,2,4,79,3.8355
2003,12,2,5,89,4.5293
2003,12,3,1,143,2.6582
2003,12,3,2,143,2.7180
2003,12,3,3,133,3.5726
2003,12,3,4,153,4.9426
2003,12,3,5,129,6.5035
2004,1,1,1,539,9.8790
2004,1,1,2,415,7.5938
2004,1,1,3,189,7.5907
2004,1,1,4,133,2.8675
2004,1,1,5,217,6.2629
2004,1,2,1,200,4.0321
2004,1,2,2,146,5.4678
2004,1,2,3,108,2.9150
2004,1,2,4,79,1.1047
2004,1,2,5,89,3.1788
2004,1,3,1,142,3.8546
2004,1,3,2,143,1.3169
2004,1,3,3,133,1.1845
2004,1,3,4,153,0.0850
2004,1,3,5,129,0.8861
2004,2,1,1,536,-1.0696
2004,2,1,2,409,0.0168
2004,2,1,3,187,1.5285
2004,2,1,4,133,0.4084
2004,2,1,5,215,-0.5097
2004,2,2,1,200,-0.4000
2004,2,2,2,146,0.1924
2004,2,2,3,108,0.5285
2004,2,2,4,79,2.9716
2004,2,2,5,89,2.0045
2004,2,3,1,140,1.6686
2004,2,3,2,143,1.7472
2004,2,3,3,133,0.1923
2004,2,3,4,153,1.8715
2004,2,3,5,129,1.2407
2004,3,1,1,530,-2.6688
2004,3,1,2,408,0.4291
2004,3,1,3,185,2.4580
2004,3,1,4,133,-0.4709
2004,3,1,5,211,-1.7657
2004,3,2,1,200,1.7923
2004,3,2,2,145,0.2730
2004,3,2,3,108,0.9493
2004,3,2,4,79,1.3947
2004,3,2,5,89,0.4161
2004,3,3,1,140,-0.5022
2004,3,3,2,143,-0.1018
2004,3,3,3,133,-0.6234
2004,3,3,4,153,-1.1499
2004,3,3,5,129,-2.5343
2004,4,1,1,528,-6.3301
2004,4,1,2,403,-5.4455
2004,4,1,3,184,-3.1943
2004,4,1,4,133,-1.8343
2004,4,1,5,207,-5.0883
2004,4,2,1,200,-6.6117
2004,4,2,2,145,-3.9222
2004,4,2,3,108,-2.3206
2004,4,2,4,79,-1.4842
2004,4,2,5,89,-1.7765
2004,4,3,1,140,-4.6555
2004,4,3,2,142,-2.1776
2004,4,3,3,133,-1.5406
2004,4,3,4,153,0.1952
2004,4,3,5,128,1.3937
2004,5,1,1,521,-0.7104
2004,5,1,2,397,-0.7801
2004,5,1,3,183,0.4661
2004,5,1,4,132,1.7618
2004,5,1,5,207,0.6689
2004,5,2,1,199,2.1412
2004,5,2,2,145,1.8142
2004,5,2,3,108,1.5907
2004,5,2,4,79,0.6559
2004,5,2,5,89,-0.1453
2004,5,3,1,140,2.4649
2004,5,3,2,141,2.6695
2004,5,3,3,133,1.2175
2004,5,3,4,153,1.0075
2004,5,3,5,128,-0.3145
2004,6,1,1,517,2.8652
2004,6,1,2,393,2.2180
2004,6,1,3,183,4.4314
2004,6,1,4,132,6.2586
2004,6,1,5,204,4.4048
2004,6,2,1,198,4.2104
2004,6,2,2,144,4.2582
2004,6,2,3,108,5.7736
2004,6,2,4,79,6.7809
2004,6,2,5,89,5.6094
2004,6,3,1,140,3.1086
2004,6,3,2,139,1.3905
2004,6,3,3,133,2.6066
2004,6,3,4,153,1.8368
2004,6,3,5,128,1.7712
2004,7,1,1,527,-11.0847
2004,7,1,2,483,-8.8685
2004,7,1,3,192,-8.8777
2004,7,1,4,142,-4.5881
2004,7,1,5,174,-6.1769
2004,7,2,1,201,-9.2833
2004,7,2,2,158,-7.0367
2004,7,2,3,109,-5.5690
2004,7,2,4,70,-4.6607
2004,7,2,5,73,-4.4371
2004,7,3,1,146,-6.8169
2004,7,3,2,137,-5.6374
2004,7,3,3,142,-4.6167
2004,7,3,4,141,-3.0488
2004,7,3,5,128,-2.7346
2004,8,1,1,519,-3.2740
2004,8,1,2,479,-2.7261
2004,8,1,3,190,-0.9552
2004,8,1,4,142,0.4223
2004,8,1,5,171,-1.3811
2004,8,2,1,201,-3.6274
2004,8,2,2,157,-3.4880
2004,8,2,3,108,-1.1200
2004,8,2,4,70,0.6783
2004,8,2,5,73,-1.0620
2004,8,3,1,146,-1.4909
2004,8,3,2,137,-0.7363
2004,8,3,3,142,-0.9751
2004,8,3,4,141,-0.1592
