year,month,rank_ME,rank_EM,nstocks,ret_vw
1996,9,2,1,145,5.0165
1996,9,2,2,130,1.9794
1996,9,2,3,146,1.1977
1996,9,2,4,172,3.2395
1996,9,2,5,360,5.8420
1996,9,3,1,112,3.6855
1996,9,3,2,155,4.5640
1996,9,3,3,161,3.3357
1996,9,3,4,191,4.3006
1996,9,3,5,283,8.0911
1996,10,1,1,575,0.5091
1996,10,1,2,349,-1.5892
1996,10,1,3,242,1.1008
1996,10,1,4,277,-2.7738
1996,10,1,5,729,-3.7122
1996,10,2,1,145,1.9410
1996,10,2,2,130,-0.7269
1996,10,2,3,146,-0.2430
1996,10,2,4,172,-0.3506
1996,10,2,5,356,-5.1986
1996,10,3,1,112,1.4404
1996,10,3,2,154,4.8125
1996,10,3,3,161,1.2656
1996,10,3,4,190,0.9007
1996,10,3,5,281,-0.4907
1996,11,1,1,568,4.5705
1996,11,1,2,347,3.1113
1996,11,1,3,242,3.1135
1996,11,1,4,275,4.1427
1996,11,1,5,728,0.7239
1996,11,2,1,144,5.0302
1996,11,2,2,130,3.5291
1996,11,2,3,145,4.2281
1996,11,2,4,170,4.1581
1996,11,2,5,356,2.2445
1996,11,3,1,112,9.9070
1996,11,3,2,154,6.5097
1996,11,3,3,161,7.0580
1996,11,3,4,190,6.6698
1996,11,3,5,279,5.9401
1996,12,1,1,564,2.9511
1996,12,1,2,347,3.2654
1996,12,1,3,241,1.1309
1996,12,1,4,273,1.6252
1996,12,1,5,723,-0.1924
1996,12,2,1,144,2.3810
1996,12,2,2,130,2.4279
1996,12,2,3,145,2.9121
1996,12,2,4,168,1.9497
1996,12,2,5,354,0.3973
1996,12,3,1,112,-1.6105
1996,12,3,2,154,-0.2679
1996,12,3,3,161,0.9031
1996,12,3,4,189,-1.2606
1996,12,3,5,279,-3.7452
1997,1,1,1,561,2.9942
1997,1,1,2,345,4.3323
1997,1,1,3,237,5.0066
1997,1,1,4,272,6.8524
1997,1,1,5,715,7.2299
1997,1,2,1,143,0.2687
1997,1,2,2,129,3.8724
1997,1,2,3,145,1.9024
1997,1,2,4,167,1.5864
1997,1,2,5,352,3.6551
1997,1,3,1,112,4.5921
1997,1,3,2,153,6.2573
1997,1,3,3,159,4.3092
1997,1,3,4,187,5.3912
1997,1,3,5,279,5.2201
1997,2,1,1,555,-1.3852
1997,2,1,2,344,-0.5863
1997,2,1,3,235,-4.0488
1997,2,1,4,268,-4.4321
1997,2,1,5,711,-5.8390
1997,2,2,1,143,-1.3519
1997,2,2,2,129,-0.0869
1997,2,2,3,144,-1.1235
1997,2,2,4,167,-3.6077
1997,2,2,5,351,-8.3673
1997,2,3,1,112,-0.0377
1997,2,3,2,153,-1.4224
1997,2,3,3,159,0.8164
1997,2,3,4,186,0.4448
1997,2,3,5,276,-1.2059
1997,3,1,1,551,-0.9774
1997,3,1,2,341,-4.4602
1997,3,1,3,235,-2.1694
1997,3,1,4,267,-4.6212
1997,3,1,5,704,-7.8426
1997,3,2,1,142,-2.4873
1997,3,2,2,128,-3.3888
1997,3,2,3,143,-2.4154
1997,3,2,4,166,-1.7293
1997,3,2,5,347,-7.3109
1997,3,3,1,112,-2.3566
1997,3,3,2,153,-3.3015
1997,3,3,3,159,-2.3649
1997,3,3,4,186,-3.8794
1997,3,3,5,276,-5.2207
1997,4,1,1,547,-2.7240
1997,4,1,2,336,-1.9014
1997,4,1,3,235,-2.2924
1997,4,1,4,263,-3.1152
1997,4,1,5,699,-3.7847
1997,4,2,1,141,1.7896
1997,4,2,2,128,2.5659
1997,4,2,3,141,2.4505
1997,4,2,4,166,0.7705
1997,4,2,5,343,-1.8421
1997,4,3,1,112,4.9900
1997,4,3,2,153,3.7811
1997,4,3,3,159,2.6723
1997,4,3,4,186,3.9462
1997,4,3,5,275,6.1266
1997,5,1,1,546,9.0778
1997,5,1,2,334,10.5849
1997,5,1,3,235,9.2704
1997,5,1,4,260,12.4907
1997,5,1,5,694,13.4478
1997,5,2,1,141,9.0015
1997,5,2,2,128,10.0749
1997,5,2,3,140,11.8906
1997,5,2,4,165,11.3753
1997,5,2,5,340,17.3008
1997,5,3,1,111,5.7168
1997,5,3,2,152,5.1940
1997,5,3,3,159,6.2831
1997,5,3,4,186,6.9851
1997,5,3,5,275,8.3932
1997,6,1,1,543,6.0017
1997,6,1,2,333,5.8288
1997,6,1,3,235,5.2430
1997,6,1,4,259,5.2081
1997,6,1,5,687,6.2574
1997,6,2,1,140,3.8237
1997,6,2,2,128,4.0823
1997,6,2,3,139,3.5611
1997,6,2,4,165,7.1960
1997,6,2,5,337,4.0634
1997,6,3,1,111,1.6684
1997,6,3,2,152,2.7827
1997,6,3,3,158,3.4708
1997,6,3,4,185,4.8367
1997,6,3,5,274,4.9276
1997,7,1,1,628,6.1129
1997,7,1,2,357,7.5229
1997,7,1,3,273,6.3876
1997,7,1,4,297,5.5297
1997,7,1,5,791,6.5168
1997,7,2,1,166,5.7971
1997,7,2,2,138,5.1935
1997,7,2,3,129,3.2747
1997,7,2,4,164,6.6708
1997,7,2,5,343,6.1132
1997,7,3,1,108,6.4917
1997,7,3,2,157,6.5094
1997,7,3,3,177,6.2279
1997,7,3,4,209,9.2155
1997,7,3,5,311,7.4586
1997,8,1,1,624,5.4870
1997,8,1,2,353,5.3062
1997,8,1,3,268,5.7102
1997,8,1,4,292,3.2240
1997,8,1,5,788,4.3342
1997,8,2,1,163,3.8091
1997,8,2,2,137,3.0818
1997,8,2,3,129,3.8303
1997,8,2,4,164,3.2549
1997,8,2,5,341,3.6206
1997,8,3,1,108,-2.0600
1997,8,3,2,156,-1.4773
1997,8,3,3,177,-1.6164
1997,8,3,4,207,-4.6417
1997,8,3,5,309,-6.4135
1997,9,1,1,624,8.3004
1997,9,1,2,351,8.6354
1997,9,1,3,268,8.8473
1997,9,1,4,291,9.0525
1997,9,1,5,783,7.5293
1997,9,2,1,161,7.0936
1997,9,2,2,132,5.6623
1997,9,2,3,127,6.3685
1997,9,2,4,160,8.0205
1997,9,2,5,337,7.5481
1997,9,3,1,107,5.0997
1997,9,3,2,156,5.5143
1997,9,3,3,173,2.7022
1997,9,3,4,205,4.6036
1997,9,3,5,308,5.6753
1997,10,1,1,619,-2.5992
1997,10,1,2,350,-3.8244
1997,10,1,3,262,-4.3168
1997,10,1,4,290,-3.3208
1997,10,1,5,778,-3.1538
1997,10,2,1,160,-4.2239
1997,10,2,2,132,-3.9162
1997,10,2,3,127,-4.7687
1997,10,2,4,157,-5.2556
1997,10,2,5,335,-6.4387
1997,10,3,1,107,-2.6063
1997,10,3,2,155,-2.7160
1997,10,3,3,171,-6.7077
1997,10,3,4,203,-5.0044
1997,10,3,5,308,-1.8314
1997,11,1,1,613,0.1390
1997,11,1,2,347,-2.6726
1997,11,1,3,260,-0.1061
1997,11,1,4,287,-1.8734
1997,11,1,5,776,-3.6058
1997,11,2,1,158,0.0307
1997,11,2,2,130,0.3351
1997,11,2,3,127,-1.8742
1997,11,2,4,156,-0.7635
1997,11,2,5,332,-2.7421
1997,11,3,1,106,3.7783
1997,11,3,2,154,6.4543
1997,11,3,3,170,2.8995
1997,11,3,4,201,2.6710
1997,11,3,5,308,4.5926
1997,12,1,1,608,-1.0521
1997,12,1,2,347,-0.8850
1997,12,1,3,257,-2.0351
1997,12,1,4,284,-3.2477
1997,12,1,5,773,-3.7830
1997,12,2,1,155,0.4802
1997,12,2,2,130,1.6800
1997,12,2,3,126,0.9998
1997,12,2,4,155,-0.2691
1997,12,2,5,330,-0.3699
1997,12,3,1,106,1.5519
1997,12,3,2,152,3.2364
1997,12,3,3,170,0.6331
1997,12,3,4,201,0.3824
1997,12,3,5,306,0.8290
1998,1,1,1,605,0.4684
1998,1,1,2,341,-0.5972
1998,1,1,3,251,0.0455
1998,1,1,4,278,-1.4264
1998,1,1,5,762,-1.5720
1998,1,2,1,154,0.9135
1998,1,2,2,125,-2.3276
1998,1,2,3,125,-1.4760
1998,1,2,4,150,-2.3334
1998,1,2,5,328,-0.8084
1998,1,3,1,106,1.2302
1998,1,3,2,152,-0.5158
1998,1,3,3,169,-1.4755
1998,1,3,4,201,1.9569
1998,1,3,5,305,3.3174
1998,2,1,1,597,6.7608
1998,2,1,2,336,5.4198
1998,2,1,3,251,5.6668
1998,2,1,4,278,5.2666
1998,2,1,5,756,6.5120
1998,2,2,1,153,8.5536
1998,2,2,2,124,7.4781
1998,2,2,3,125,7.2172
1998,2,2,4,149,8.5904
1998,2,2,5,324,9.8957
1998,2,3,1,106,6.2700
1998,2,3,2,150,4.2527
1998,2,3,3,168,6.7048
1998,2,3,4,201,6.5874
1998,2,3,5,304,8.5399
1998,3,1,1,591,4.4920
1998,3,1,2,336,5.4102
1998,3,1,3,248,4.1060
1998,3,1,4,273,4.6001
1998,3,1,5,754,5.9658
1998,3,2,1,152,4.5731
1998,3,2,2,124,5.5344
1998,3,2,3,125,3.5273
1998,3,2,4,149,2.9784
1998,3,2,5,322,3.9158
1998,3,3,1,105,4.7791
1998,3,3,2,150,6.9853
1998,3,3,3,167,2.1740
1998,3,3,4,201,3.3360
1998,3,3,5,304,5.8432
1998,4,1,1,585,2.2991
1998,4,1,2,332,2.9283
1998,4,1,3,245,2.4411
1998,4,1,4,273,1.7318
1998,4,1,5,745,1.4205
1998,4,2,1,150,2.8593
1998,4,2,2,123,0.6675
1998,4,2,3,124,0.5020
1998,4,2,4,148,-1.0343
1998,4,2,5,320,0.6161
1998,4,3,1,105,-0.9870
1998,4,3,2,150,-0.7054
1998,4,3,3,164,2.1582
1998,4,3,4,201,0.8160
1998,4,3,5,302,1.5502
1998,5,1,1,580,-3.0713
1998,5,1,2,324,-2.8510
1998,5,1,3,244,-4.3173
1998,5,1,4,270,-5.4205
1998,5,1,5,736,-5.1409
1998,5,2,1,149,-4.3779
1998,5,2,2,123,-2.9330
1998,5,2,3,123,-5.1795
1998,5,2,4,147,-7.0791
1998,5,2,5,317,-7.9590
1998,5,3,1,105,0.1624
1998,5,3,2,149,-0.2612
1998,5,3,3,164,-2.6125
1998,5,3,4,200,-3.8476
1998,5,3,5,300,-2.3164
1998,6,1,1,576,-0.5744
1998,6,1,2,318,-1.5151
1998,6,1,3,241,-2.1997
1998,6,1,4,268,-0.9049
1998,6,1,5,730,0.7967
1998,6,2,1,148,-0.4852
1998,6,2,2,123,-0.3713
1998,6,2,3,123,1.3484
1998,6,2,4,147,-2.3600
1998,6,2,5,315,3.0865
1998,6,3,1,105,-0.3534
1998,6,3,2,147,-0.2476
1998,6,3,3,162,0.0797
1998,6,3,4,199,1.6339
1998,6,3,5,299,8.5541
1998,7,1,1,640,-6.6575
1998,7,1,2,357,-6.9808
1998,7,1,3,280,-7.9893
1998,7,1,4,294,-6.7347
1998,7,1,5,675,-7.5964
1998,7,2,1,164,-9.1631
1998,7,2,2,149,-7.3620
1998,7,2,3,147,-8.5218
1998,7,2,4,170,-7.9702
1998,7,2,5,301,-8.5912
1998,7,3,1,119,-2.4079
1998,7,3,2,151,-2.9056
1998,7,3,3,167,-0.1996
1998,7,3,4,215,-2.3488
1998,7,3,5,322,-1.5236
1998,8,1,1,633,-17.6457
1998,8,1,2,356,-17.1916
1998,8,1,3,275,-20.0438
1998,8,1,4,292,-19.4723
1998,8,1,5,667,-24.5399
1998,8,2,1,163,-18.7538
1998,8,2,2,147,-15.4818
1998,8,2,3,147,-14.6899
1998,8,2,4,170,-20.1084
1998,8,2,5,300,-23.1954
1998,8,3,1,119,-14.8209
1998,8,3,2,150,-8.0997
1998,8,3,3,164,-11.9872
1998,8,3,4,213,-14.1397
1998,8,3,5,320,-14.4758
1998,9,1,1,630,1.9001
1998,9,1,2,354,0.1507
1998,9,1,3,269,3.0892
1998,9,1,4,287,2.0168
1998,9,1,5,662,6.1846
1998,9,2,1,163,5.1100
1998,9,2,2,147,3.5698
1998,9,2,3,146,5.9532
1998,9,2,4,168,5.4085
1998,9,2,5,294,10.7457
1998,9,3,1,117,4.8953
1998,9,3,2,149,9.0293
1998,9,3,3,163,7.7506
1998,9,3,4,212,6.5132
1998,9,3,5,319,7.6555
1998,10,1,1,624,2.1254
1998,10,1,2,351,2.0060
1998,10,1,3,265,2.2061
1998,10,1,4,284,4.7633
1998,10,1,5,654,3.1692
1998,10,2,1,162,6.0714
1998,10,2,2,147,5.9748
1998,10,2,3,146,4.0119
1998,10,2,4,167,6.2224
1998,10,2,5,290,5.0734
1998,10,3,1,116,7.0141
1998,10,3,2,149,6.6631
1998,10,3,3,162,6.2728
1998,10,3,4,207,8.4604
1998,10,3,5,318,7.1074
1998,11,1,1,616,8.2246
1998,11,1,2,350,5.4280
1998,11,1,3,263,7.1538
1998,11,1,4,280,6.7674
1998,11,1,5,641,7.5410
1998,11,2,1,161,5.2434
1998,11,2,2,146,4.6435
1998,11,2,3,145,4.3108
1998,11,2,4,167,4.7486
1998,11,2,5,287,7.8914
1998,11,3,1,115,3.4837
1998,11,3,2,149,6.0074
1998,11,3,3,159,6.7632
1998,11,3,4,205,4.2183
1998,11,3,5,317,6.9264
1998,12,1,1,610,0.7258
1998,12,1,2,348,1.7616
1998,12,1,3,264,0.9170
1998,12,1,4,277,2.5660
1998,12,1,5,635,2.5462
1998,12,2,1,161,4.7343
1998,12,2,2,145,3.5009
1998,12,2,3,144,4.7306
1998,12,2,4,167,5.4523
1998,12,2,5,287,8.6504
1998,12,3,1,114,4.6495
1998,12,3,2,148,1.7771
1998,12,3,3,159,3.8065
1998,12,3,4,204,8.2548
1998,12,3,5,315,9.8931
1999,1,1,1,599,4.0661
1999,1,1,2,344,1.6675
1999,1,1,3,263,5.1819
1999,1,1,4,272,3.1628
1999,1,1,5,622,6.9387
1999,1,2,1,160,-1.4858
1999,1,2,2,145,-2.5184
1999,1,2,3,141,-0.4098
1999,1,2,4,166,-0.3550
1999,1,2,5,286,2.1853
1999,1,3,1,114,4.2704
1999,1,3,2,148,-1.8094
1999,1,3,3,159,0.9756
1999,1,3,4,203,5.4919
1999,1,3,5,314,6.0864
1999,2,1,1,591,-6.0375
1999,2,1,2,341,-6.9820
1999,2,1,3,261,-8.4459
1999,2,1,4,269,-6.2038
1999,2,1,5,612,-9.3887
1999,2,2,1,159,-8.8612
1999,2,2,2,144,-8.8353
1999,2,2,3,141,-6.9512
1999,2,2,4,163,-8.8382
1999,2,2,5,284,-11.8183
1999,2,3,1,114,-4.7581
1999,2,3,2,147,-2.9769
1999,2,3,3,159,-4.5874
1999,2,3,4,202,-5.7640
1999,2,3,5,309,-4.2286
1999,3,1,1,580,-2.9071
1999,3,1,2,336,-5.6325
1999,3,1,3,259,-6.7256
1999,3,1,4,267,-5.8700
1999,3,1,5,606,-3.7099
1999,3,2,1,158,-1.4322
1999,3,2,2,144,-1.2807
1999,3,2,3,141,-2.5437
1999,3,2,4,160,0.6451
1999,3,2,5,282,-0.7716
1999,3,3,1,114,2.4287
1999,3,3,2,147,-0.5467
1999,3,3,3,158,1.2539
1999,3,3,4,202,2.2230
1999,3,3,5,309,6.2700
1999,4,1,1,573,8.3298
1999,4,1,2,332,8.6089
1999,4,1,3,251,11.8882
1999,4,1,4,264,10.4466
1999,4,1,5,593,7.6122
1999,4,2,1,156,10.5170
1999,4,2,2,142,7.6569
1999,4,2,3,140,9.0511
1999,4,2,4,159,8.0021
1999,4,2,5,279,5.1561
1999,4,3,1,112,8.5536
1999,4,3,2,145,12.1669
1999,4,3,3,158,11.9405
1999,4,3,4,200,4.9796
1999,4,3,5,306,-1.8056
1999,5,1,1,565,4.4979
1999,5,1,2,331,5.3009
1999,5,1,3,249,6.3254
1999,5,1,4,259,7.4638
1999,5,1,5,582,4.1772
1999,5,2,1,154,2.2149
1999,5,2,2,142,2.2981
1999,5,2,3,140,3.8182
1999,5,2,4,158,4.1047
1999,5,2,5,275,3.6170
1999,5,3,1,111,-1.1264
1999,5,3,2,144,-0.7349
1999,5,3,3,158,-0.7800
1999,5,3,4,200,0.7813
1999,5,3,5,302,-2.4681
1999,6,1,1,558,5.4246
1999,6,1,2,327,5.2502
1999,6,1,3,248,7.0596
1999,6,1,4,258,12.7242
1999,6,1,5,570,7.1831
1999,6,2,1,153,5.5496
1999,6,2,2,141,6.1291
1999,6,2,3,140,5.4240
1999,6,2,4,158,9.3730
1999,6,2,5,274,6.4486
1999,6,3,1,110,0.3313
1999,6,3,2,144,5.8899
1999,6,3,3,157,3.9641
1999,6,3,4,200,4.1243
1999,6,3,5,301,6.8961
1999,7,1,1,706,2.5074
1999,7,1,2,370,0.0110
1999,7,1,3,271,2.1016
1999,7,1,4,244,-0.7919
1999,7,1,5,414,0.2663
1999,7,2,1,161,-1.7344
1999,7,2,2,174,-1.7039
1999,7,2,3,149,-1.0073
1999,7,2,4,185,-1.1246
1999,7,2,5,216,-1.4034
1999,7,3,1,81,-3.9881
1999,7,3,2,145,-3.1119
1999,7,3,3,179,-3.4633
1999,7,3,4,182,-0.6222
1999,7,3,5,367,-2.6684
1999,8,1,1,699,-2.1802
1999,8,1,2,362,-4.1612
1999,8,1,3,268,-2.6656
1999,8,1,4,239,-3.1271
1999,8,1,5,410,-5.3696
1999,8,2,1,159,-2.2337
1999,8,2,2,169,-4.5794
1999,8,2,3,148,-2.1190
1999,8,2,4,183,-5.9976
1999,8,2,5,215,-1.2613
1999,8,3,1,80,-1.0431
1999,8,3,2,145,-3.6480
1999,8,3,3,175,-3.8160
1999,8,3,4,181,-3.2059
1999,8,3,5,365,1.9223
1999,9,1,1,690,-2.9675
1999,9,1,2,361,-3.2218
1999,9,1,3,266,-4.0366
1999,9,1,4,236,-1.0541
1999,9,1,5,403,0.3056
1999,9,2,1,159,-0.2853
1999,9,2,2,161,-0.9026
1999,9,2,3,148,-0.3792
1999,9,2,4,183,0.2251
1999,9,2,5,213,0.5689
1999,9,3,1,78,-4.5960
1999,9,3,2,142,-1.2427
1999,9,3,3,175,-3.9973
1999,9,3,4,180,-2.7403
1999,9,3,5,362,-1.8343
1999,10,1,1,676,-3.3940
1999,10,1,2,353,-2.5180
1999,10,1,3,261,-2.7528
1999,10,1,4,234,-0.8399
1999,10,1,5,398,-2.8522
1999,10,2,1,158,-4.3853
1999,10,2,2,161,-3.2610
1999,10,2,3,147,-2.0726
1999,10,2,4,181,-3.7698
1999,10,2,5,213,1.8544
1999,10,3,1,78,5.4247
1999,10,3,2,141,2.5748
1999,10,3,3,172,-2.6495
1999,10,3,4,180,1.9306
1999,10,3,5,360,7.1549
1999,11,1,1,671,5.3199
1999,11,1,2,350,6.2078
1999,11,1,3,257,11.6392
1999,11,1,4,231,9.9578
1999,11,1,5,396,16.9472
1999,11,2,1,156,5.8409
1999,11,2,2,159,4.5670
1999,11,2,3,145,3.1063
1999,11,2,4,180,5.7533
1999,11,2,5,213,12.6624
1999,11,3,1,77,-1.5086
1999,11,3,2,140,-0.8867
1999,11,3,3,169,1.4993
1999,11,3,4,178,3.0670
1999,11,3,5,358,5.1139
1999,12,1,1,667,5.3411
1999,12,1,2,346,10.8706
1999,12,1,3,253,5.4266
1999,12,1,4,227,9.3505
1999,12,1,5,391,19.6222
1999,12,2,1,153,3.7726
1999,12,2,2,159,5.9015
1999,12,2,3,141,9.0427
1999,12,2,4,179,10.3851
1999,12,2,5,204,17.1020
1999,12,3,1,77,7.1911
1999,12,3,2,138,2.2036
1999,12,3,3,168,-0.0690
1999,12,3,4,176,6.9051
1999,12,3,5,356,10.1200
2000,1,1,1,660,2.5865
2000,1,1,2,342,0.5385
2000,1,1,3,252,5.2302
2000,1,1,4,223,0.8726
2000,1,1,5,386,2.2726
2000,1,2,1,150,-5.5375
2000,1,2,2,156,-1.7086
2000,1,2,3,140,1.5457
2000,1,2,4,176,-4.1612
2000,1,2,5,201,1.3756
2000,1,3,1,76,-7.0979
2000,1,3,2,138,-3.0061
2000,1,3,3,165,-3.4085
2000,1,3,4,176,-6.4041
2000,1,3,5,354,-4.8895
2000,2,1,1,654,10.4111
2000,2,1,2,337,12.4133
2000,2,1,3,247,17.5045
2000,2,1,4,222,10.7158
2000,2,1,5,383,29.0745
2000,2,2,1,149,4.0141
2000,2,2,2,156,2.1611
2000,2,2,3,139,10.4932
2000,2,2,4,174,7.9592
2000,2,2,5,198,28.7603
2000,2,3,1,76,-1.3595
2000,2,3,2,138,-7.2235
2000,2,3,3,164,-5.0493
2000,2,3,4,175,-3.5496
2000,2,3,5,352,3.9578
2000,3,1,1,643,2.0974
2000,3,1,2,334,-0.4642
2000,3,1,3,245,-1.0038
2000,3,1,4,220,0.7425
2000,3,1,5,377,-10.6567
2000,3,2,1,148,7.2710
2000,3,2,2,155,3.6571
2000,3,2,3,137,-1.4392
2000,3,2,4,170,3.1887
2000,3,2,5,195,-14.6803
2000,3,3,1,76,11.1925
2000,3,3,2,138,9.6028
2000,3,3,3,162,11.4475
2000,3,3,4,174,8.0062
2000,3,3,5,352,7.2892
2000,4,1,1,640,-8.4580
2000,4,1,2,327,-6.0932
2000,4,1,3,238,-9.3635
2000,4,1,4,218,-6.4035
2000,4,1,5,372,-23.2523
2000,4,2,1,148,1.5534
2000,4,2,2,153,1.2073
2000,4,2,3,136,0.3255
2000,4,2,4,167,-7.2600
2000,4,2,5,193,-9.9834
2000,4,3,1,76,3.6978
2000,4,3,2,136,3.6950
2000,4,3,3,162,-1.9629
2000,4,3,4,174,-1.4307
2000,4,3,5,349,-4.3774
2000,5,1,1,634,-5.0259
2000,5,1,2,325,-5.2347
2000,5,1,3,236,-5.2832
2000,5,1,4,215,-3.1538
2000,5,1,5,366,-16.6172
2000,5,2,1,147,0.1271
2000,5,2,2,150,-6.0688
2000,5,2,3,133,-5.2319
2000,5,2,4,163,-6.1770
2000,5,2,5,193,-9.3980
2000,5,3,1,76,-4.6391
2000,5,3,2,136,-3.5152
2000,5,3,3,161,-2.9241
2000,5,3,4,172,-2.7211
2000,5,3,5,347,-4.4104
2000,6,1,1,626,14.3810
2000,6,1,2,324,10.6981
2000,6,1,3,233,27.8371
2000,6,1,4,212,11.1604
2000,6,1,5,358,21.4786
2000,6,2,1,144,1.7331
2000,6,2,2,149,4.1879
2000,6,2,3,132,14.7467
2000,6,2,4,162,2.8160
2000,6,2,5,192,14.5138
2000,6,3,1,76,-4.2266
2000,6,3,2,134,-7.5834
2000,6,3,3,161,-2.0580
2000,6,3,4,172,-2.4469
2000,6,3,5,346,7.4269
2000,7,1,1,599,2.4275
2000,7,1,2,283,0.9448
2000,7,1,3,235,-0.9612
2000,7,1,4,240,2.6231
2000,7,1,5,385,-4.6364
2000,7,2,1,154,2.5681
2000,7,2,2,143,1.4031
2000,7,2,3,140,2.2162
2000,7,2,4,131,2.9968
2000,7,2,5,245,-6.9939
2000,7,3,1,67,0.7349
2000,7,3,2,111,0.5433
2000,7,3,3,148,2.2193
2000,7,3,4,193,-1.6255
2000,7,3,5,455,-3.9150
2000,8,1,1,592,4.4595
2000,8,1,2,279,5.4546
2000,8,1,3,235,6.4876
2000,8,1,4,238,10.5409
2000,8,1,5,380,8.0352
2000,8,2,1,152,4.6546
2000,8,2,2,141,6.4561
2000,8,2,3,140,5.5621
2000,8,2,4,130,7.1828
2000,8,2,5,245,8.2442
2000,8,3,1,66,6.8786
2000,8,3,2,109,7.7030
2000,8,3,3,147,4.3934
2000,8,3,4,189,2.6809
2000,8,3,5,449,7.1111
2000,9,1,1,587,-0.9734
2000,9,1,2,272,-2.5657
2000,9,1,3,233,-4.9078
2000,9,1,4,235,0.7786
2000,9,1,5,375,-4.0949
2000,9,2,1,150,-1.2267
2000,9,2,2,138,-1.1687
2000,9,2,3,140,-0.6256
2000,9,2,4,129,-1.5409
2000,9,2,5,244,-6.3195
2000,9,3,1,66,0.8123
2000,9,3,2,107,-1.0434
2000,9,3,3,144,3.7420
2000,9,3,4,189,1.2356
2000,9,3,5,446,-7.9720
2000,10,1,1,582,-4.5929
2000,10,1,2,270,-5.8654
2000,10,1,3,230,-9.9983
2000,10,1,4,231,-11.3977
2000,10,1,5,368,-6.1307
2000,10,2,1,148,-1.1510
2000,10,2,2,135,1.4979
2000,10,2,3,138,-1.4092
2000,10,2,4,127,-0.3744
2000,10,2,5,244,-3.1596
2000,10,3,1,65,9.1557
2000,10,3,2,106,1.5404
2000,10,3,3,143,5.6412
2000,10,3,4,187,5.4735
2000,10,3,5,440,-2.8811
2000,11,1,1,571,-2.9058
2000,11,1,2,264,-6.0756
2000,11,1,3,222,-6.5377
2000,11,1,4,221,-13.1623
2000,11,1,5,362,-13.0849
2000,11,2,1,146,-0.9483
2000,11,2,2,133,-1.3323
2000,11,2,3,138,-1.8977
2000,11,2,4,125,-4.3341
2000,11,2,5,241,-15.7552
2000,11,3,1,64,0.9246
2000,11,3,2,106,-2.5947
2000,11,3,3,142,1.2908
2000,11,3,4,186,-3.5210
2000,11,3,5,437,-11.6103
2000,12,1,1,562,2.2190
2000,12,1,2,263,0.3970
2000,12,1,3,218,2.2998
2000,12,1,4,217,1.0193
2000,12,1,5,355,-3.2834
2000,12,2,1,146,12.3396
2000,12,2,2,132,8.0578
2000,12,2,3,135,10.6714
2000,12,2,4,124,11.6652
2000,12,2,5,240,5.0068
2000,12,3,1,63,9.8817
2000,12,3,2,106,6.9833
2000,12,3,3,140,2.3594
2000,12,3,4,183,2.7640
2000,12,3,5,437,-1.8445
2001,1,1,1,554,12.2077
2001,1,1,2,260,13.6833
2001,1,1,3,216,15.8394
2001,1,1,4,214,20.9121
2001,1,1,5,346,18.2939
2001,1,2,1,146,4.6691
2001,1,2,2,131,3.9376
2001,1,2,3,135,3.0574
2001,1,2,4,119,0.7075
2001,1,2,5,237,12.0831
2001,1,3,1,62,2.6103
2001,1,3,2,104,2.4836
2001,1,3,3,139,-0.9795
2001,1,3,4,183,1.3177
2001,1,3,5,437,5.3923
2001,2,1,1,543,1.0426
2001,2,1,2,257,-2.2979
2001,2,1,3,213,-3.2178
2001,2,1,4,212,-8.6401
2001,2,1,5,340,-8.7910
2001,2,2,1,143,1.0511
2001,2,2,2,131,1.8076
2001,2,2,3,135,-0.7621
2001,2,2,4,118,0.2607
2001,2,2,5,234,-10.8213
2001,2,3,1,61,3.8151
2001,2,3,2,104,1.8857
2001,2,3,3,139,-0.3577
2001,2,3,4,182,-0.4172
2001,2,3,5,436,-13.3021
2001,3,1,1,539,-1.1506
2001,3,1,2,257,-0.0239
2001,3,1,3,208,-2.3999
2001,3,1,4,210,-3.5668
2001,3,1,5,335,-4.8230
2001,3,2,1,141,-2.4328
2001,3,2,2,130,-0.1166
2001,3,2,3,134,-1.8028
2001,3,2,4,118,-1.1924
2001,3,2,5,230,-9.0695
2001,3,3,1,60,-2.8053
2001,3,3,2,103,-3.1255
2001,3,3,3,139,-0.8675
2001,3,3,4,181,-4.2290
2001,3,3,5,433,-8.9506
2001,4,1,1,535,5.4291
2001,4,1,2,253,7.9499
2001,4,1,3,205,7.1266
2001,4,1,4,208,4.5938
2001,4,1,5,331,7.5564
2001,4,2,1,139,6.2356
2001,4,2,2,130,4.7239
2001,4,2,3,134,6.8010
2001,4,2,4,118,4.8895
2001,4,2,5,228,9.4489
2001,4,3,1,59,7.4013
2001,4,3,2,102,6.3437
2001,4,3,3,137,6.8412
2001,4,3,4,180,5.1746
2001,4,3,5,432,10.5250
2001,5,1,1,531,12.0314
2001,5,1,2,251,9.8765
2001,5,1,3,204,8.5798
2001,5,1,4,201,14.7623
2001,5,1,5,322,7.4754
2001,5,2,1,138,1.9288
2001,5,2,2,128,4.3521
2001,5,2,3,134,4.5190
2001,5,2,4,116,4.3203
2001,5,2,5,226,2.8482
2001,5,3,1,57,2.5122
2001,5,3,2,102,0.3345
2001,5,3,3,137,3.1756
2001,5,3,4,179,1.8531
2001,5,3,5,430,-0.6733
2001,6,1,1,521,2.9484
