year,month,rank_ME,rank_CPq_1,nstocks,ret_vw
1979,10,3,1,116,-6.5473
1979,10,3,2,114,-7.0685
1979,10,3,3,99,-3.9631
1979,10,3,4,101,-5.2708
1979,10,3,5,72,-9.9883
1979,11,1,1,134,11.3004
1979,11,1,2,118,8.4709
1979,11,1,3,94,10.0607
1979,11,1,4,104,7.5399
1979,11,1,5,149,7.9504
1979,11,2,1,94,11.1342
1979,11,2,2,65,8.1018
1979,11,2,3,55,7.8362
1979,11,2,4,55,6.3714
1979,11,2,5,82,8.0720
1979,11,3,1,127,6.0793
1979,11,3,2,122,7.1358
1979,11,3,3,106,7.2552
1979,11,3,4,95,5.4679
1979,11,3,5,61,0.2062
1979,12,1,1,127,10.9311
1979,12,1,2,104,5.9637
1979,12,1,3,93,7.6723
1979,12,1,4,117,6.5900
1979,12,1,5,152,6.4075
1979,12,2,1,96,7.6403
1979,12,2,2,65,5.8707
1979,12,2,3,59,5.6755
1979,12,2,4,65,3.2601
1979,12,2,5,75,5.9219
1979,12,3,1,125,4.9194
1979,12,3,2,112,0.6633
1979,12,3,3,109,4.2828
1979,12,3,4,93,0.1845
1979,12,3,5,70,3.1624
1980,1,1,1,129,14.1153
1980,1,1,2,103,9.3921
1980,1,1,3,87,10.3274
1980,1,1,4,102,8.9248
1980,1,1,5,157,7.5127
1980,1,2,1,103,7.0829
1980,1,2,2,68,5.6913
1980,1,2,3,58,4.9817
1980,1,2,4,63,4.0558
1980,1,2,5,73,9.4087
1980,1,3,1,120,6.2673
1980,1,3,2,107,10.0076
1980,1,3,3,112,9.5514
1980,1,3,4,99,3.9569
1980,1,3,5,69,7.7738
1980,2,1,1,133,-0.6383
1980,2,1,2,103,-2.5318
1980,2,1,3,103,-3.3246
1980,2,1,4,103,-1.6914
1980,2,1,5,134,-3.2748
1980,2,2,1,98,0.4722
1980,2,2,2,62,-2.1980
1980,2,2,3,55,-2.9473
1980,2,2,4,65,-5.0257
1980,2,2,5,60,-4.8499
1980,2,3,1,119,2.6654
1980,2,3,2,110,-0.3898
1980,2,3,3,102,2.2977
1980,2,3,4,89,5.0508
1980,2,3,5,85,1.6519
1980,3,1,1,127,-21.6978
1980,3,1,2,92,-19.3168
1980,3,1,3,113,-17.0129
1980,3,1,4,103,-14.9315
1980,3,1,5,131,-15.4378
1980,3,2,1,92,-19.5226
1980,3,2,2,68,-17.2347
1980,3,2,3,59,-14.8720
1980,3,2,4,68,-11.2280
1980,3,2,5,57,-14.2676
1980,3,3,1,137,-16.5800
1980,3,3,2,106,-14.5391
1980,3,3,3,96,-12.4122
1980,3,3,4,86,-8.8037
1980,3,3,5,78,-6.3157
1980,4,1,1,118,6.6221
1980,4,1,2,93,8.0629
1980,4,1,3,92,4.7012
1980,4,1,4,94,5.4000
1980,4,1,5,163,5.6705
1980,4,2,1,96,6.5844
1980,4,2,2,62,3.8210
1980,4,2,3,61,6.0919
1980,4,2,4,62,6.8478
1980,4,2,5,64,7.1050
1980,4,3,1,127,6.2341
1980,4,3,2,118,4.5877
1980,4,3,3,94,4.7268
1980,4,3,4,94,7.9555
1980,4,3,5,69,6.7323
1980,5,1,1,126,5.4505
1980,5,1,2,81,6.9893
1980,5,1,3,71,5.0717
1980,5,1,4,98,8.3288
1980,5,1,5,176,7.3708
1980,5,2,1,88,8.6084
1980,5,2,2,63,8.0481
1980,5,2,3,64,7.9486
1980,5,2,4,66,8.2512
1980,5,2,5,71,9.9632
1980,5,3,1,133,6.2698
1980,5,3,2,113,3.6299
1980,5,3,3,111,6.5298
1980,5,3,4,94,5.8966
1980,5,3,5,59,5.1284
1980,6,1,1,120,4.0588
1980,6,1,2,87,4.5364
1980,6,1,3,62,3.2373
1980,6,1,4,96,3.9413
1980,6,1,5,178,3.9234
1980,6,2,1,90,4.4085
1980,6,2,2,58,3.5796
1980,6,2,3,62,3.6390
1980,6,2,4,83,4.2346
1980,6,2,5,63,4.5156
1980,6,3,1,137,5.7460
1980,6,3,2,112,4.6029
1980,6,3,3,116,2.9342
1980,6,3,4,86,1.3143
1980,6,3,5,58,3.0854
1980,7,1,1,109,14.0448
1980,7,1,2,94,14.0453
1980,7,1,3,67,11.8775
1980,7,1,4,92,9.4329
1980,7,1,5,168,8.9191
1980,7,2,1,88,11.2872
1980,7,2,2,70,9.0024
1980,7,2,3,52,9.7090
1980,7,2,4,84,9.5676
1980,7,2,5,66,9.6924
1980,7,3,1,140,10.1338
1980,7,3,2,107,5.4872
1980,7,3,3,119,3.6365
1980,7,3,4,82,2.9270
1980,7,3,5,59,8.6589
1980,8,1,1,112,11.4963
1980,8,1,2,111,9.0243
1980,8,1,3,102,6.5800
1980,8,1,4,74,8.7927
1980,8,1,5,149,6.3006
1980,8,2,1,99,7.3557
1980,8,2,2,69,4.6256
1980,8,2,3,71,4.7848
1980,8,2,4,51,1.9299
1980,8,2,5,66,2.3932
1980,8,3,1,126,4.1542
1980,8,3,2,113,1.1611
1980,8,3,3,96,1.4059
1980,8,3,4,107,1.9517
1980,8,3,5,60,1.7256
1980,9,1,1,120,4.2929
1980,9,1,2,111,2.2757
1980,9,1,3,106,2.9152
1980,9,1,4,77,2.3713
1980,9,1,5,122,1.8183
1980,9,2,1,105,4.4870
1980,9,2,2,71,2.3316
1980,9,2,3,73,4.2262
1980,9,2,4,49,1.9644
1980,9,2,5,64,2.2489
1980,9,3,1,127,4.0696
1980,9,3,2,104,3.7861
1980,9,3,3,94,6.4597
1980,9,3,4,100,0.1838
1980,9,3,5,72,3.1876
1980,10,1,1,117,8.3664
1980,10,1,2,124,5.3525
1980,10,1,3,98,4.0640
1980,10,1,4,76,2.0197
1980,10,1,5,120,2.1436
1980,10,2,1,107,3.6275
1980,10,2,2,72,1.6303
1980,10,2,3,65,3.9063
1980,10,2,4,52,2.3473
1980,10,2,5,65,0.3469
1980,10,3,1,121,0.3328
1980,10,3,2,111,3.4226
1980,10,3,3,98,4.0025
1980,10,3,4,97,1.4081
1980,10,3,5,71,2.1951
1980,11,1,1,126,10.1847
1980,11,1,2,101,5.3567
1980,11,1,3,97,2.8438
1980,11,1,4,69,4.4206
1980,11,1,5,138,3.1369
1980,11,2,1,110,10.6893
1980,11,2,2,73,5.9524
1980,11,2,3,70,6.6312
1980,11,2,4,49,3.5236
1980,11,2,5,62,3.9716
1980,11,3,1,126,13.6369
1980,11,3,2,105,13.5145
1980,11,3,3,90,15.0912
1980,11,3,4,109,13.3374
1980,11,3,5,76,6.2218
1980,12,1,1,112,-2.5584
1980,12,1,2,105,-4.5284
1980,12,1,3,78,-4.5461
1980,12,1,4,95,-2.3269
1980,12,1,5,146,-2.2739
1980,12,2,1,106,-5.3447
1980,12,2,2,70,-2.5163
1980,12,2,3,65,-2.8837
1980,12,2,4,58,-0.5264
1980,12,2,5,68,-2.2939
1980,12,3,1,127,-3.9270
1980,12,3,2,110,-8.2983
1980,12,3,3,97,-6.3174
1980,12,3,4,101,-3.2314
1980,12,3,5,70,0.4070
1981,1,1,1,105,-1.4634
1981,1,1,2,86,2.8278
1981,1,1,3,101,2.4946
1981,1,1,4,91,3.9413
1981,1,1,5,146,3.8128
1981,1,2,1,110,-5.3890
1981,1,2,2,74,0.9419
1981,1,2,3,65,-0.2538
1981,1,2,4,58,2.7926
1981,1,2,5,65,2.8936
1981,1,3,1,123,-7.4678
1981,1,3,2,114,-8.5888
1981,1,3,3,94,-3.8746
1981,1,3,4,104,-4.8268
1981,1,3,5,68,2.6711
1981,2,1,1,124,-2.3986
1981,2,1,2,97,-0.7909
1981,2,1,3,77,1.2530
1981,2,1,4,100,3.3787
1981,2,1,5,138,3.9365
1981,2,2,1,96,0.8172
1981,2,2,2,67,0.9104
1981,2,2,3,57,1.0366
1981,2,2,4,63,5.7505
1981,2,2,5,60,1.5214
1981,2,3,1,111,2.7935
1981,2,3,2,118,2.8741
1981,2,3,3,99,1.7444
1981,2,3,4,99,-0.3018
1981,2,3,5,69,0.5665
1981,3,1,1,138,8.4561
1981,3,1,2,92,11.7115
1981,3,1,3,76,10.8777
1981,3,1,4,94,9.1693
1981,3,1,5,143,10.2156
1981,3,2,1,86,6.1367
1981,3,2,2,63,8.0797
1981,3,2,3,62,9.1245
1981,3,2,4,58,8.3525
1981,3,2,5,63,6.8762
1981,3,3,1,119,6.3390
1981,3,3,2,120,4.7494
1981,3,3,3,87,1.9177
1981,3,3,4,104,2.1039
1981,3,3,5,67,1.8887
1981,4,1,1,141,4.6580
1981,4,1,2,91,3.6282
1981,4,1,3,73,1.9337
1981,4,1,4,102,5.8318
1981,4,1,5,142,3.3375
1981,4,2,1,82,0.0067
1981,4,2,2,62,4.2515
1981,4,2,3,66,4.0910
1981,4,2,4,64,2.0504
1981,4,2,5,61,2.9718
1981,4,3,1,122,-1.1589
1981,4,3,2,119,-4.9095
1981,4,3,3,88,-4.4282
1981,4,3,4,99,-2.2400
1981,4,3,5,65,2.6305
1981,5,1,1,127,2.7097
1981,5,1,2,126,3.4691
1981,5,1,3,83,3.7042
1981,5,1,4,83,3.8044
1981,5,1,5,153,4.7630
1981,5,2,1,92,5.7048
1981,5,2,2,80,3.8209
1981,5,2,3,67,1.6451
1981,5,2,4,53,1.8436
1981,5,2,5,58,3.2142
1981,5,3,1,127,2.9196
1981,5,3,2,108,0.7440
1981,5,3,3,98,-2.7884
1981,5,3,4,102,-1.3833
1981,5,3,5,72,2.4268
1981,6,1,1,131,-6.8990
1981,6,1,2,124,-0.2224
1981,6,1,3,70,5.7077
1981,6,1,4,78,0.1923
1981,6,1,5,157,2.3041
1981,6,2,1,105,-5.2736
1981,6,2,2,86,-2.2626
1981,6,2,3,66,-1.3585
1981,6,2,4,62,1.1229
1981,6,2,5,52,3.5292
1981,6,3,1,130,-6.4061
1981,6,3,2,94,-2.3188
1981,6,3,3,103,3.0394
1981,6,3,4,97,2.6654
1981,6,3,5,72,1.1353
1981,7,1,1,147,-4.4939
1981,7,1,2,116,-3.4132
1981,7,1,3,68,0.4866
1981,7,1,4,90,-0.5218
1981,7,1,5,140,-1.3659
1981,7,2,1,107,-2.7882
1981,7,2,2,79,-2.7573
1981,7,2,3,57,-1.2587
1981,7,2,4,65,-1.9111
1981,7,2,5,56,-0.8697
1981,7,3,1,124,-0.8300
1981,7,3,2,102,0.9840
1981,7,3,3,106,3.3817
1981,7,3,4,92,1.4675
1981,7,3,5,70,1.1349
1981,8,1,1,276,-11.1669
1981,8,1,2,156,-7.9257
1981,8,1,3,123,-7.1382
1981,8,1,4,116,-5.7526
1981,8,1,5,138,-3.5501
1981,8,2,1,124,-9.0296
1981,8,2,2,99,-7.8466
1981,8,2,3,66,-6.1418
1981,8,2,4,55,-7.0332
1981,8,2,5,69,-2.9832
1981,8,3,1,135,-7.4523
1981,8,3,2,97,-6.2815
1981,8,3,3,103,-6.6331
1981,8,3,4,98,-3.4874
1981,8,3,5,70,-4.4854
1981,9,1,1,267,-11.6866
1981,9,1,2,150,-7.9665
1981,9,1,3,144,-7.2183
1981,9,1,4,129,-7.3022
1981,9,1,5,140,-6.7704
1981,9,2,1,133,-9.2519
1981,9,2,2,92,-9.7504
1981,9,2,3,67,-7.6222
1981,9,2,4,46,-5.3426
1981,9,2,5,72,-4.5703
1981,9,3,1,132,-9.5735
1981,9,3,2,99,-8.0779
1981,9,3,3,112,-8.3997
1981,9,3,4,101,-4.0689
1981,9,3,5,66,-6.0762
1981,10,1,1,279,10.3982
1981,10,1,2,156,9.2900
1981,10,1,3,156,7.1557
1981,10,1,4,115,5.5247
1981,10,1,5,154,8.1166
1981,10,2,1,130,8.8439
1981,10,2,2,85,8.4422
1981,10,2,3,80,8.4373
1981,10,2,4,53,4.5263
1981,10,2,5,64,5.6462
1981,10,3,1,134,8.7333
1981,10,3,2,103,6.5582
1981,10,3,3,94,8.1314
1981,10,3,4,105,4.4482
1981,10,3,5,71,1.9126
1981,11,1,1,352,-0.9102
1981,11,1,2,185,2.2361
1981,11,1,3,129,3.2003
1981,11,1,4,128,4.9482
1981,11,1,5,192,5.1944
1981,11,2,1,132,1.9428
1981,11,2,2,87,3.5070
1981,11,2,3,70,3.5715
1981,11,2,4,63,5.0466
1981,11,2,5,65,4.4843
1981,11,3,1,133,2.3568
1981,11,3,2,108,5.1028
1981,11,3,3,99,6.2464
1981,11,3,4,94,4.7067
1981,11,3,5,80,6.0081
1981,12,1,1,376,-2.6755
1981,12,1,2,198,0.7882
1981,12,1,3,114,-0.9728
1981,12,1,4,125,-0.8694
1981,12,1,5,212,-0.9705
1981,12,2,1,133,-2.0219
1981,12,2,2,73,-2.0588
1981,12,2,3,77,-1.1276
1981,12,2,4,62,-2.6111
1981,12,2,5,76,-1.3319
1981,12,3,1,134,-3.8891
1981,12,3,2,115,-4.9116
1981,12,3,3,98,-3.6319
1981,12,3,4,93,-1.6013
1981,12,3,5,78,-2.4345
1982,1,1,1,387,-2.6750
1982,1,1,2,216,0.0563
1982,1,1,3,106,-3.3699
1982,1,1,4,140,-1.6029
1982,1,1,5,215,-1.0547
1982,1,2,1,136,-5.2495
1982,1,2,2,85,-6.2388
1982,1,2,3,73,-4.0794
1982,1,2,4,56,-0.8748
1982,1,2,5,72,-3.1458
1982,1,3,1,125,-3.3285
1982,1,3,2,119,-5.0221
1982,1,3,3,93,-4.6308
1982,1,3,4,103,-2.0195
1982,1,3,5,75,-4.2144
1982,2,1,1,454,-6.8046
1982,2,1,2,209,-4.8383
1982,2,1,3,135,-4.0819
1982,2,1,4,152,-3.7515
1982,2,1,5,213,-3.5207
1982,2,2,1,142,-6.8995
1982,2,2,2,77,-3.4708
1982,2,2,3,60,-4.7962
1982,2,2,4,65,-3.4913
1982,2,2,5,62,-3.1696
1982,2,3,1,126,-6.4581
1982,2,3,2,117,-7.0547
1982,2,3,3,107,-6.7882
1982,2,3,4,91,-4.3878
1982,2,3,5,79,-1.7251
1982,3,1,1,449,-2.6456
1982,3,1,2,231,-0.9966
1982,3,1,3,138,-1.0603
1982,3,1,4,143,-0.7920
1982,3,1,5,236,0.2278
1982,3,2,1,141,-1.6134
1982,3,2,2,78,-0.7475
1982,3,2,3,63,0.7669
1982,3,2,4,59,-2.2394
1982,3,2,5,64,1.2189
1982,3,3,1,121,-1.2521
1982,3,3,2,111,-0.0957
1982,3,3,3,107,-2.4543
1982,3,3,4,97,0.1292
1982,3,3,5,77,0.0002
1982,4,1,1,473,6.5128
1982,4,1,2,242,5.4272
1982,4,1,3,142,2.3463
1982,4,1,4,131,4.7080
1982,4,1,5,248,4.1472
1982,4,2,1,147,6.6279
1982,4,2,2,74,6.2224
1982,4,2,3,55,6.2965
1982,4,2,4,62,4.7810
1982,4,2,5,68,7.4932
1982,4,3,1,113,5.8419
1982,4,3,2,115,4.7117
1982,4,3,3,108,3.6334
1982,4,3,4,99,2.6988
1982,4,3,5,75,3.2596
1982,5,1,1,494,-2.4727
1982,5,1,2,220,-3.1165
1982,5,1,3,180,-1.5514
1982,5,1,4,152,-1.2738
1982,5,1,5,235,-1.4533
1982,5,2,1,135,-3.7039
1982,5,2,2,68,-3.3557
1982,5,2,3,63,-2.1008
1982,5,2,4,76,-3.1907
1982,5,2,5,66,-4.0857
1982,5,3,1,120,-4.7995
1982,5,3,2,114,-4.5433
1982,5,3,3,112,-2.2196
1982,5,3,4,94,0.4452
1982,5,3,5,79,-0.6155
1982,6,1,1,531,-4.8597
1982,6,1,2,236,-3.0681
1982,6,1,3,155,-3.7838
1982,6,1,4,151,-1.6578
1982,6,1,5,221,-5.0542
1982,6,2,1,136,-4.1304
1982,6,2,2,68,-2.6340
1982,6,2,3,56,-0.0200
1982,6,2,4,68,-3.9862
1982,6,2,5,69,-0.5233
1982,6,3,1,124,-1.5320
1982,6,3,2,114,0.0262
1982,6,3,3,120,-2.1659
1982,6,3,4,92,-3.4628
1982,6,3,5,80,-4.0040
1982,7,1,1,525,-2.2120
1982,7,1,2,225,-1.8769
1982,7,1,3,178,-2.9806
1982,7,1,4,145,-1.8556
1982,7,1,5,222,-1.6081
1982,7,2,1,134,-1.0505
1982,7,2,2,71,-1.3495
1982,7,2,3,67,-1.5429
1982,7,2,4,61,-1.1752
1982,7,2,5,70,-2.6818
1982,7,3,1,119,-0.6985
1982,7,3,2,107,-0.0651
1982,7,3,3,114,-4.0909
1982,7,3,4,98,-4.2652
1982,7,3,5,80,-4.5717
1982,8,1,1,481,4.3862
1982,8,1,2,276,6.0880
1982,8,1,3,176,5.9839
1982,8,1,4,131,7.5561
1982,8,1,5,202,7.5882
1982,8,2,1,134,9.0182
1982,8,2,2,95,9.7651
1982,8,2,3,68,9.3480
1982,8,2,4,49,8.8931
1982,8,2,5,75,10.4847
1982,8,3,1,109,12.9026
1982,8,3,2,99,12.1917
1982,8,3,3,104,13.7529
1982,8,3,4,121,12.4079
1982,8,3,5,75,13.0802
1982,9,1,1,456,3.9734
1982,9,1,2,250,2.9060
1982,9,1,3,212,3.4709
1982,9,1,4,154,4.2805
1982,9,1,5,215,1.8150
1982,9,2,1,124,2.3874
1982,9,2,2,97,2.2283
1982,9,2,3,63,3.7062
1982,9,2,4,60,0.3586
1982,9,2,5,71,1.5849
1982,9,3,1,117,2.9255
1982,9,3,2,85,0.4918
1982,9,3,3,108,1.6248
1982,9,3,4,114,-0.0438
1982,9,3,5,81,1.1008
1982,10,1,1,435,15.1572
1982,10,1,2,254,13.3438
1982,10,1,3,229,16.2691
1982,10,1,4,146,11.7287
1982,10,1,5,223,12.8532
1982,10,2,1,131,15.9511
1982,10,2,2,95,12.7903
1982,10,2,3,67,13.9257
1982,10,2,4,59,14.1115
1982,10,2,5,71,12.0982
1982,10,3,1,119,15.0687
1982,10,3,2,92,12.6401
1982,10,3,3,106,9.6244
1982,10,3,4,111,6.9004
1982,10,3,5,80,10.4620
1982,11,1,1,478,8.3374
1982,11,1,2,253,11.1824
1982,11,1,3,175,6.7844
1982,11,1,4,121,9.2637
1982,11,1,5,286,9.0580
1982,11,2,1,145,11.0629
1982,11,2,2,94,7.3182
1982,11,2,3,81,7.7134
1982,11,2,4,59,3.7950
1982,11,2,5,67,5.2525
1982,11,3,1,120,9.8093
1982,11,3,2,86,7.7371
1982,11,3,3,98,1.5671
1982,11,3,4,102,-1.7422
1982,11,3,5,96,2.2011
1982,12,1,1,460,2.1964
1982,12,1,2,272,0.7995
1982,12,1,3,198,4.8415
1982,12,1,4,131,1.9053
1982,12,1,5,267,1.8831
1982,12,2,1,145,-0.0771
1982,12,2,2,90,0.8652
1982,12,2,3,78,2.1845
1982,12,2,4,65,2.7219
1982,12,2,5,65,2.3142
1982,12,3,1,118,-0.4503
1982,12,3,2,90,-1.0361
1982,12,3,3,96,2.4310
1982,12,3,4,98,3.8760
1982,12,3,5,96,2.7917
1983,1,1,1,453,12.2269
1983,1,1,2,273,8.1867
1983,1,1,3,203,7.8422
1983,1,1,4,105,7.7782
1983,1,1,5,275,9.9176
1983,1,2,1,156,8.9319
1983,1,2,2,88,5.1230
1983,1,2,3,83,5.7444
1983,1,2,4,64,4.5199
1983,1,2,5,67,5.8934
1983,1,3,1,124,2.9114
1983,1,3,2,85,2.5611
1983,1,3,3,91,4.5770
1983,1,3,4,100,3.3667
1983,1,3,5,93,6.3776
1983,2,1,1,442,3.5849
1983,2,1,2,245,6.7706
1983,2,1,3,220,8.1342
1983,2,1,4,148,6.7125
1983,2,1,5,208,4.4984
1983,2,2,1,153,5.7474
1983,2,2,2,94,5.3706
1983,2,2,3,68,5.8880
1983,2,2,4,67,7.8320
1983,2,2,5,73,1.7838
1983,2,3,1,109,3.8443
1983,2,3,2,91,5.3937
1983,2,3,3,96,4.5085
1983,2,3,4,96,0.3422
1983,2,3,5,93,0.8742
1983,3,1,1,463,2.1059
1983,3,1,2,239,4.4609
1983,3,1,3,219,8.1378
1983,3,1,4,142,6.0787
1983,3,1,5,207,6.5407
1983,3,2,1,145,2.2623
1983,3,2,2,85,4.9565
1983,3,2,3,76,6.9793
1983,3,2,4,68,4.4169
1983,3,2,5,62,1.7599
1983,3,3,1,117,2.7621
1983,3,3,2,88,3.2087
1983,3,3,3,85,1.6182
1983,3,3,4,97,2.7444
1983,3,3,5,97,2.9879
1983,4,1,1,464,7.4162
1983,4,1,2,241,8.7779
1983,4,1,3,219,9.1541
1983,4,1,4,147,8.6402
1983,4,1,5,210,8.5359
1983,4,2,1,142,8.3447
1983,4,2,2,86,7.3926
1983,4,2,3,75,7.0570
1983,4,2,4,63,3.0058
1983,4,2,5,63,4.4278
1983,4,3,1,117,7.1473
1983,4,3,2,86,6.0573
1983,4,3,3,88,6.2074
1983,4,3,4,100,8.1988
1983,4,3,5,96,8.1151
1983,5,1,1,481,10.2154
1983,5,1,2,234,9.1114
1983,5,1,3,179,10.1768
1983,5,1,4,160,8.7060
1983,5,1,5,226,12.0318
1983,5,2,1,152,6.8667
1983,5,2,2,91,6.2930
1983,5,2,3,68,5.9138
1983,5,2,4,62,4.1172
1983,5,2,5,68,8.3957
1983,5,3,1,120,2.7831
1983,5,3,2,96,-0.7601
1983,5,3,3,96,-0.9106
1983,5,3,4,95,0.2375
1983,5,3,5,78,-0.0283
1983,6,1,1,505,5.3848
1983,6,1,2,257,4.9957
1983,6,1,3,180,5.7095
1983,6,1,4,150,1.6536
1983,6,1,5,190,6.2913
1983,6,2,1,159,5.6134
1983,6,2,2,91,6.4078
1983,6,2,3,66,6.3147
1983,6,2,4,58,2.9909
1983,6,2,5,60,3.1329
1983,6,3,1,112,3.0799
1983,6,3,2,107,4.7193
1983,6,3,3,94,4.5949
1983,6,3,4,95,2.7133
1983,6,3,5,85,3.3156
1983,7,1,1,546,-5.3132
1983,7,1,2,223,-0.7725
1983,7,1,3,173,1.7357
1983,7,1,4,158,0.7454
1983,7,1,5,187,1.7569
1983,7,2,1,154,-6.8881
1983,7,2,2,90,-1.8224
1983,7,2,3,54,-0.4244
1983,7,2,4,58,0.9328
1983,7,2,5,64,2.6266
1983,7,3,1,110,-6.6259
1983,7,3,2,102,-3.6104
1983,7,3,3,100,-3.7260
1983,7,3,4,95,-1.8189
1983,7,3,5,80,-0.1714
1983,8,1,1,529,-5.5469
1983,8,1,2,282,-2.1938
1983,8,1,3,202,-2.4906
1983,8,1,4,136,-0.9963
1983,8,1,5,160,-0.0967
1983,8,2,1,165,-4.9809
1983,8,2,2,87,-4.5770
1983,8,2,3,78,-3.1591
1983,8,2,4,55,-0.7065
1983,8,2,5,54,0.9057
1983,8,3,1,111,-4.6907
1983,8,3,2,94,-0.4267
1983,8,3,3,101,0.9377
1983,8,3,4,104,4.0281
1983,8,3,5,85,4.3340
1983,9,1,1,531,-0.8933
1983,9,1,2,272,1.1095
1983,9,1,3,206,2.9266
1983,9,1,4,156,0.2112
1983,9,1,5,158,2.9339
1983,9,2,1,160,1.2149
1983,9,2,2,86,3.2023
1983,9,2,3,78,3.0170
1983,9,2,4,62,3.7194
1983,9,2,5,55,3.0871
1983,9,3,1,108,-0.0636
1983,9,3,2,94,1.7745
1983,9,3,3,106,2.0298
1983,9,3,4,96,-0.4530
1983,9,3,5,88,2.3769
1983,10,1,1,508,-8.8927
1983,10,1,2,252,-5.7444
1983,10,1,3,237,-4.7617
1983,10,1,4,152,-4.3298
1983,10,1,5,170,-2.7044
1983,10,2,1,173,-11.1670
1983,10,2,2,84,-5.0636
1983,10,2,3,72,-4.1847
1983,10,2,4,64,-3.7688
1983,10,2,5,55,-0.6033
1983,10,3,1,102,-6.7737
1983,10,3,2,96,-3.9533
1983,10,3,3,106,-1.4792
1983,10,3,4,98,-1.4212
1983,10,3,5,92,0.9558
1983,11,1,1,523,3.8896
1983,11,1,2,287,3.7000
1983,11,1,3,208,5.7624
1983,11,1,4,162,4.3167
1983,11,1,5,227,3.1430
1983,11,2,1,173,6.3239
1983,11,2,2,90,5.2317
1983,11,2,3,77,6.5356
1983,11,2,4,60,6.1252
1983,11,2,5,71,3.4071
1983,11,3,1,105,5.9386
1983,11,3,2,96,4.1258
1983,11,3,3,103,5.5067
1983,11,3,4,100,1.7318
1983,11,3,5,91,-0.0748
1983,12,1,1,532,-4.7998
1983,12,1,2,276,-0.8061
1983,12,1,3,207,-1.2891
1983,12,1,4,176,-0.4194
1983,12,1,5,237,-1.4622
1983,12,2,1,172,-3.1851
1983,12,2,2,85,-1.4314
1983,12,2,3,77,-0.7308
1983,12,2,4,62,-0.5707
1983,12,2,5,69,-0.0986
1983,12,3,1,109,-1.3835
1983,12,3,2,97,-0.9635
1983,12,3,3,102,-0.8953
1983,12,3,4,100,-2.4663
1983,12,3,5,90,-0.1389
1984,1,1,1,535,-2.8635
1984,1,1,2,264,-1.3277
1984,1,1,3,208,-0.3333
1984,1,1,4,180,0.5837
1984,1,1,5,244,4.0894
1984,1,2,1,163,-7.2367
1984,1,2,2,83,-2.2524
1984,1,2,3,90,-2.6109
1984,1,2,4,57,1.8841
1984,1,2,5,62,1.7571
1984,1,3,1,113,-5.5527
1984,1,3,2,92,-4.4984
1984,1,3,3,101,-2.1473
1984,1,3,4,101,-0.5276
1984,1,3,5,95,6.0240
1984,2,1,1,580,-8.3929
1984,2,1,2,264,-6.6722
1984,2,1,3,219,-4.8312
1984,2,1,4,201,-4.9386
1984,2,1,5,189,-5.7982
1984,2,2,1,157,-7.3875
1984,2,2,2,90,-3.5237
1984,2,2,3,80,-4.4810
1984,2,2,4,65,-5.0994
1984,2,2,5,54,-2.9889
1984,2,3,1,105,-4.3567
1984,2,3,2,97,-5.1416
1984,2,3,3,100,-4.6089
1984,2,3,4,98,-2.8325
1984,2,3,5,104,-0.3230
1984,3,1,1,563,-0.6728
1984,3,1,2,279,0.7983
1984,3,1,3,250,0.8288
1984,3,1,4,184,2.1418
1984,3,1,5,198,-0.9506
1984,3,2,1,146,0.1726
1984,3,2,2,101,-0.5149
1984,3,2,3,78,0.8042
1984,3,2,4,61,0.3751
1984,3,2,5,60,1.5077
1984,3,3,1,107,1.4006
1984,3,3,2,97,3.4675
1984,3,3,3,97,1.9719
1984,3,3,4,105,1.2295
1984,3,3,5,96,-0.6905
1984,4,1,1,560,-3.1038
1984,4,1,2,277,-0.4480
1984,4,1,3,274,-0.2043
1984,4,1,4,182,-1.2458
1984,4,1,5,214,-2.0083
1984,4,2,1,135,0.0282
1984,4,2,2,98,0.2790
1984,4,2,3,71,2.2962
1984,4,2,4,70,-0.1301
1984,4,2,5,61,-3.4104
1984,4,3,1,107,-0.8914
1984,4,3,2,94,1.7548
1984,4,3,3,102,-0.3497
1984,4,3,4,99,3.0014
1984,4,3,5,97,0.2990
1984,5,1,1,628,-7.0409
1984,5,1,2,275,-4.9724
1984,5,1,3,243,-3.5722
1984,5,1,4,175,-3.9029
1984,5,1,5,223,-3.1430
1984,5,2,1,154,-4.6137
1984,5,2,2,101,-4.0473
1984,5,2,3,62,-5.3062
1984,5,2,4,70,-4.1237
1984,5,2,5,69,-4.0200
1984,5,3,1,105,-6.6495
1984,5,3,2,96,-5.0160
1984,5,3,3,110,-4.6933
1984,5,3,4,102,-3.6411
1984,5,3,5,87,-4.4725
1984,6,1,1,636,0.8536
1984,6,1,2,289,2.9555
1984,6,1,3,225,2.8826
1984,6,1,4,171,2.7267
1984,6,1,5,213,2.5554
1984,6,2,1,165,4.4476
1984,6,2,2,96,3.7203
1984,6,2,3,66,3.7731
1984,6,2,4,69,1.6307
1984,6,2,5,65,3.3291
1984,6,3,1,96,4.7664
1984,6,3,2,105,3.5134
1984,6,3,3,111,1.5638
1984,6,3,4,97,0.1104
1984,6,3,5,89,1.8873
1984,7,1,1,615,-6.6090
1984,7,1,2,270,-5.2189
1984,7,1,3,241,-3.9520
1984,7,1,4,178,-1.4134
1984,7,1,5,208,-2.6481
1984,7,2,1,168,-6.2820
1984,7,2,2,100,-3.4542
