year,month,rank_ME,rank_BM,nstocks,ret_vw
1996,1,2,5,97,1.9812
1996,1,3,1,308,2.8266
1996,1,3,2,184,3.6545
1996,1,3,3,162,2.6544
1996,1,3,4,112,1.2245
1996,1,3,5,93,2.0264
1996,2,1,1,660,3.7255
1996,2,1,2,414,1.8118
1996,2,1,3,473,4.3772
1996,2,1,4,504,3.5148
1996,2,1,5,786,3.7501
1996,2,2,1,292,5.4852
1996,2,2,2,208,5.2468
1996,2,2,3,181,2.4762
1996,2,2,4,171,2.9963
1996,2,2,5,95,-0.0726
1996,2,3,1,307,1.3235
1996,2,3,2,184,2.7477
1996,2,3,3,162,1.7563
1996,2,3,4,111,-0.2467
1996,2,3,5,93,-2.0990
1996,3,1,1,658,2.0281
1996,3,1,2,411,3.7844
1996,3,1,3,472,3.0298
1996,3,1,4,500,5.6125
1996,3,1,5,776,2.3844
1996,3,2,1,289,1.4342
1996,3,2,2,207,1.8358
1996,3,2,3,181,2.2746
1996,3,2,4,171,4.7517
1996,3,2,5,95,2.1427
1996,3,3,1,306,0.3203
1996,3,3,2,183,0.9090
1996,3,3,3,162,1.9675
1996,3,3,4,110,3.0388
1996,3,3,5,93,-0.1562
1996,4,1,1,657,8.2557
1996,4,1,2,407,9.6069
1996,4,1,3,470,10.0037
1996,4,1,4,497,8.0986
1996,4,1,5,771,8.2809
1996,4,2,1,288,9.2189
1996,4,2,2,206,7.9234
1996,4,2,3,180,4.4291
1996,4,2,4,170,6.8617
1996,4,2,5,95,1.6815
1996,4,3,1,305,2.5333
1996,4,3,2,182,2.7816
1996,4,3,3,161,2.5174
1996,4,3,4,108,3.1704
1996,4,3,5,93,-2.1083
1996,5,1,1,652,9.0433
1996,5,1,2,408,6.8299
1996,5,1,3,466,9.5418
1996,5,1,4,495,7.2467
1996,5,1,5,766,7.8882
1996,5,2,1,287,5.3289
1996,5,2,2,207,5.2887
1996,5,2,3,179,5.0835
1996,5,2,4,170,7.2883
1996,5,2,5,95,3.7063
1996,5,3,1,304,3.7506
1996,5,3,2,181,2.6498
1996,5,3,3,161,1.1038
1996,5,3,4,108,0.5792
1996,5,3,5,93,1.6602
1996,6,1,1,645,-7.9847
1996,6,1,2,405,-6.8228
1996,6,1,3,464,-5.7794
1996,6,1,4,494,-4.5695
1996,6,1,5,755,-4.2113
1996,6,2,1,285,-6.2121
1996,6,2,2,204,-5.4187
1996,6,2,3,176,-3.6297
1996,6,2,4,170,-3.3490
1996,6,2,5,95,-0.7291
1996,6,3,1,303,-0.0513
1996,6,3,2,181,0.0755
1996,6,3,3,161,-1.0384
1996,6,3,4,108,-1.8386
1996,6,3,5,93,2.9883
1996,7,1,1,728,-15.0069
1996,7,1,2,434,-10.9732
1996,7,1,3,478,-8.6907
1996,7,1,4,516,-5.8506
1996,7,1,5,878,-7.3919
1996,7,2,1,391,-15.1160
1996,7,2,2,211,-9.8411
1996,7,2,3,206,-8.4057
1996,7,2,4,187,-6.6098
1996,7,2,5,105,-6.2444
1996,7,3,1,346,-5.6679
1996,7,3,2,211,-5.2456
1996,7,3,3,166,-4.6316
1996,7,3,4,116,-5.7836
1996,7,3,5,92,-5.5227
1996,8,1,1,726,4.1780
1996,8,1,2,432,4.8237
1996,8,1,3,475,4.7623
1996,8,1,4,511,3.7957
1996,8,1,5,871,3.8988
1996,8,2,1,390,8.4911
1996,8,2,2,211,6.3355
1996,8,2,3,204,3.8655
1996,8,2,4,183,4.3228
1996,8,2,5,104,4.7970
1996,8,3,1,343,2.0308
1996,8,3,2,209,2.5680
1996,8,3,3,166,3.6215
1996,8,3,4,116,3.9224
1996,8,3,5,92,2.7027
1996,9,1,1,723,2.1998
1996,9,1,2,429,3.0793
1996,9,1,3,466,2.0705
1996,9,1,4,505,3.4376
1996,9,1,5,861,1.8733
1996,9,2,1,387,6.7922
1996,9,2,2,210,2.4015
1996,9,2,3,204,3.3198
1996,9,2,4,182,2.4303
1996,9,2,5,104,1.9988
1996,9,3,1,341,7.3499
1996,9,3,2,208,5.0121
1996,9,3,3,166,3.0485
1996,9,3,4,116,2.2091
1996,9,3,5,92,0.9638
1996,10,1,1,721,-7.4134
1996,10,1,2,428,-3.0964
1996,10,1,3,461,-1.4255
1996,10,1,4,499,-0.3852
1996,10,1,5,853,-0.0669
1996,10,2,1,386,-6.5601
1996,10,2,2,209,-1.6744
1996,10,2,3,202,0.0808
1996,10,2,4,182,0.8780
1996,10,2,5,104,0.2388
1996,10,3,1,340,0.4028
1996,10,3,2,207,0.4561
1996,10,3,3,164,3.5798
1996,10,3,4,116,2.3783
1996,10,3,5,92,2.4467
1996,11,1,1,715,-1.0936
1996,11,1,2,426,1.8390
1996,11,1,3,460,3.2723
1996,11,1,4,494,3.5388
1996,11,1,5,846,3.8682
1996,11,2,1,385,1.5348
1996,11,2,2,207,4.8899
1996,11,2,3,202,4.3217
1996,11,2,4,181,2.5293
1996,11,2,5,104,3.9813
1996,11,3,1,338,7.2012
1996,11,3,2,207,7.0684
1996,11,3,3,164,7.4226
1996,11,3,4,116,5.3437
1996,11,3,5,92,3.6241
1996,12,1,1,709,-1.6231
1996,12,1,2,426,0.8705
1996,12,1,3,456,2.0569
1996,12,1,4,490,1.4507
1996,12,1,5,839,2.1514
1996,12,2,1,382,1.3745
1996,12,2,2,205,1.4382
1996,12,2,3,202,2.4920
1996,12,2,4,181,2.3389
1996,12,2,5,104,1.5314
1996,12,3,1,338,-2.0487
1996,12,3,2,207,-0.8557
1996,12,3,3,163,-0.9092
1996,12,3,4,116,-0.7438
1996,12,3,5,92,-0.2233
1997,1,1,1,703,8.3193
1997,1,1,2,421,5.3170
1997,1,1,3,452,6.1267
1997,1,1,4,484,5.0616
1997,1,1,5,829,3.6177
1997,1,2,1,381,4.0749
1997,1,2,2,204,3.0927
1997,1,2,3,200,2.9405
1997,1,2,4,180,0.9726
1997,1,2,5,104,1.8805
1997,1,3,1,337,7.2572
1997,1,3,2,205,4.3200
1997,1,3,3,161,4.5617
1997,1,3,4,116,0.7969
1997,1,3,5,91,1.8335
1997,2,1,1,700,-5.4729
1997,2,1,2,416,-5.5324
1997,2,1,3,444,-3.4270
1997,2,1,4,479,-1.8746
1997,2,1,5,823,-1.1967
1997,2,2,1,380,-8.4251
1997,2,2,2,203,-2.8034
1997,2,2,3,200,-3.2219
1997,2,2,4,179,-0.5116
1997,2,2,5,104,0.4096
1997,2,3,1,332,-0.0235
1997,2,3,2,205,-0.6608
1997,2,3,3,161,-2.5143
1997,2,3,4,116,-0.3573
1997,2,3,5,91,1.4433
1997,3,1,1,694,-9.9577
1997,3,1,2,411,-6.4463
1997,3,1,3,442,-5.2256
1997,3,1,4,477,-2.5281
1997,3,1,5,815,-2.2028
1997,3,2,1,376,-9.3874
1997,3,2,2,202,-5.4156
1997,3,2,3,197,-2.7603
1997,3,2,4,178,-1.4578
1997,3,2,5,103,-1.3491
1997,3,3,1,332,-5.7144
1997,3,3,2,205,-3.2887
1997,3,3,3,161,0.4899
1997,3,3,4,116,-1.6031
1997,3,3,5,91,-4.0844
1997,4,1,1,686,-4.7550
1997,4,1,2,410,-4.0996
1997,4,1,3,438,-4.1261
1997,4,1,4,473,-2.6724
1997,4,1,5,806,-3.1397
1997,4,2,1,372,-3.3492
1997,4,2,2,201,-0.4111
1997,4,2,3,196,1.4609
1997,4,2,4,178,1.8911
1997,4,2,5,103,1.6907
1997,4,3,1,331,6.9836
1997,4,3,2,205,3.9543
1997,4,3,3,161,3.3284
1997,4,3,4,116,1.3731
1997,4,3,5,91,0.8322
1997,5,1,1,681,11.4733
1997,5,1,2,406,11.9701
1997,5,1,3,436,12.3270
1997,5,1,4,471,10.0308
1997,5,1,5,803,8.4070
1997,5,2,1,370,17.2811
1997,5,2,2,200,14.2941
1997,5,2,3,195,11.6380
1997,5,2,4,176,9.7541
1997,5,2,5,103,7.1961
1997,5,3,1,330,6.5556
1997,5,3,2,205,8.4160
1997,5,3,3,160,6.1428
1997,5,3,4,116,6.5793
1997,5,3,5,91,5.4374
1997,6,1,1,677,4.1640
1997,6,1,2,402,4.6611
1997,6,1,3,435,5.6544
1997,6,1,4,469,6.0971
1997,6,1,5,797,6.7185
1997,6,2,1,368,2.3147
1997,6,2,2,196,5.4570
1997,6,2,3,195,4.1585
1997,6,2,4,176,4.3556
1997,6,2,5,102,5.3815
1997,6,3,1,330,4.5039
1997,6,3,2,202,4.0497
1997,6,3,3,160,2.7346
1997,6,3,4,115,2.7832
1997,6,3,5,91,2.8012
1997,7,1,1,751,3.6511
1997,7,1,2,588,5.0872
1997,7,1,3,560,5.4347
1997,7,1,4,594,6.4597
1997,7,1,5,930,5.8040
1997,7,2,1,318,5.3602
1997,7,2,2,212,5.9656
1997,7,2,3,217,4.8473
1997,7,2,4,188,5.9526
1997,7,2,5,114,5.0263
1997,7,3,1,342,7.0648
1997,7,3,2,240,9.1403
1997,7,3,3,176,6.6321
1997,7,3,4,131,6.4774
1997,7,3,5,103,5.4658
1997,8,1,1,745,5.6967
1997,8,1,2,585,4.8608
1997,8,1,3,554,3.9403
1997,8,1,4,587,4.3127
1997,8,1,5,916,5.6885
1997,8,2,1,317,3.9135
1997,8,2,2,211,3.3950
1997,8,2,3,216,3.8514
1997,8,2,4,186,3.1884
1997,8,2,5,113,2.3204
1997,8,3,1,339,-6.2437
1997,8,3,2,239,-2.4699
1997,8,3,3,176,-1.1619
1997,8,3,4,130,-1.7203
1997,8,3,5,103,-2.6079
1997,9,1,1,739,10.5826
1997,9,1,2,581,9.6990
1997,9,1,3,553,9.3341
1997,9,1,4,583,7.4925
1997,9,1,5,909,7.8772
1997,9,2,1,310,8.9413
1997,9,2,2,207,7.4874
1997,9,2,3,213,6.8035
1997,9,2,4,185,7.0479
1997,9,2,5,109,6.4331
1997,9,3,1,338,4.5332
1997,9,3,2,238,5.3050
1997,9,3,3,174,4.6886
1997,9,3,4,127,5.4325
1997,9,3,5,102,5.5994
1997,10,1,1,733,-5.3754
1997,10,1,2,578,-3.9840
1997,10,1,3,548,-5.1538
1997,10,1,4,576,-3.2565
1997,10,1,5,898,-1.4993
1997,10,2,1,310,-7.0385
1997,10,2,2,206,-5.8024
1997,10,2,3,210,-4.9750
1997,10,2,4,184,-3.5016
1997,10,2,5,108,-3.9073
1997,10,3,1,338,-2.8405
1997,10,3,2,235,-5.6672
1997,10,3,3,172,-3.6450
1997,10,3,4,126,-2.0330
1997,10,3,5,102,-2.1671
1997,11,1,1,729,-3.7374
1997,11,1,2,574,-3.6002
1997,11,1,3,540,-3.3960
1997,11,1,4,567,-2.1159
1997,11,1,5,889,-1.6609
1997,11,2,1,309,-3.0831
1997,11,2,2,205,-2.8354
1997,11,2,3,208,-1.4351
1997,11,2,4,182,0.1468
1997,11,2,5,106,1.3349
1997,11,3,1,337,4.9260
1997,11,3,2,234,4.6872
1997,11,3,3,170,0.3841
1997,11,3,4,126,3.5717
1997,11,3,5,101,4.9427
1997,12,1,1,722,-6.3495
1997,12,1,2,570,-3.5804
1997,12,1,3,538,-3.0087
1997,12,1,4,561,-4.1103
1997,12,1,5,882,-0.5438
1997,12,2,1,308,-0.4009
1997,12,2,2,203,-2.0901
1997,12,2,3,205,0.0235
1997,12,2,4,182,0.8349
1997,12,2,5,104,2.8862
1997,12,3,1,335,0.6579
1997,12,3,2,234,0.9181
1997,12,3,3,169,0.0967
1997,12,3,4,126,3.7822
1997,12,3,5,100,4.4445
1998,1,1,1,714,0.5325
1998,1,1,2,562,-1.3121
1998,1,1,3,532,-0.6870
1998,1,1,4,554,-0.4210
1998,1,1,5,865,-0.2423
1998,1,2,1,304,-0.4970
1998,1,2,2,200,-2.0361
1998,1,2,3,197,-0.6046
1998,1,2,4,182,-1.6211
1998,1,2,5,104,0.0786
1998,1,3,1,335,3.6572
1998,1,3,2,234,0.1749
1998,1,3,3,169,-1.7387
1998,1,3,4,125,0.2201
1998,1,3,5,99,-0.9479
1998,2,1,1,705,6.5313
1998,2,1,2,558,6.1712
1998,2,1,3,528,5.6299
1998,2,1,4,548,6.3230
1998,2,1,5,850,7.5613
1998,2,2,1,301,8.9217
1998,2,2,2,199,9.5487
1998,2,2,3,195,8.1714
1998,2,2,4,180,6.9153
1998,2,2,5,103,8.6228
1998,2,3,1,334,7.0965
1998,2,3,2,233,6.9657
1998,2,3,3,168,7.8410
1998,2,3,4,123,6.6483
1998,2,3,5,99,4.1122
1998,3,1,1,697,4.5732
1998,3,1,2,547,5.7944
1998,3,1,3,523,5.2471
1998,3,1,4,543,4.6511
1998,3,1,5,844,5.3224
1998,3,2,1,298,3.5127
1998,3,2,2,199,5.0382
1998,3,2,3,195,3.5590
1998,3,2,4,179,4.3586
1998,3,2,5,103,4.6368
1998,3,3,1,334,4.9786
1998,3,3,2,233,4.3133
1998,3,3,3,168,3.4404
1998,3,3,4,122,7.0119
1998,3,3,5,98,8.0497
1998,4,1,1,683,2.6582
1998,4,1,2,542,1.4524
1998,4,1,3,521,4.0642
1998,4,1,4,539,2.8489
1998,4,1,5,825,1.4274
1998,4,2,1,297,-0.6904
1998,4,2,2,198,0.5383
1998,4,2,3,194,1.1546
1998,4,2,4,176,1.3111
1998,4,2,5,103,1.7615
1998,4,3,1,332,0.8534
1998,4,3,2,233,0.9736
1998,4,3,3,167,1.8030
1998,4,3,4,121,1.6588
1998,4,3,5,97,-1.2461
1998,5,1,1,680,-6.7637
1998,5,1,2,540,-6.8656
1998,5,1,3,509,-3.6578
1998,5,1,4,531,-4.0168
1998,5,1,5,814,-2.7671
1998,5,2,1,295,-8.4189
1998,5,2,2,196,-6.8496
1998,5,2,3,194,-5.8621
1998,5,2,4,176,-3.4519
1998,5,2,5,101,-3.4278
1998,5,3,1,330,-2.6388
1998,5,3,2,233,-2.5443
1998,5,3,3,166,-1.4037
1998,5,3,4,121,-1.0168
1998,5,3,5,96,-1.9129
1998,6,1,1,666,0.9243
1998,6,1,2,536,0.0692
1998,6,1,3,506,-0.5214
1998,6,1,4,526,-2.0989
1998,6,1,5,802,-0.5240
1998,6,2,1,292,2.1746
1998,6,2,2,196,-0.7724
1998,6,2,3,194,-0.1276
1998,6,2,4,175,0.0346
1998,6,2,5,101,1.5525
1998,6,3,1,329,7.0449
1998,6,3,2,231,0.0032
1998,6,3,3,164,0.3613
1998,6,3,4,120,2.7667
1998,6,3,5,96,2.0227
1998,7,1,1,617,-7.7609
1998,7,1,2,516,-8.4285
1998,7,1,3,536,-7.5675
1998,7,1,4,620,-7.0672
1998,7,1,5,1034,-6.2862
1998,7,2,1,293,-7.6456
1998,7,2,2,224,-8.4474
1998,7,2,3,198,-7.6734
1998,7,2,4,200,-9.9049
1998,7,2,5,121,-6.7099
1998,7,3,1,363,-0.3825
1998,7,3,2,245,-3.7397
1998,7,3,3,188,-3.2488
1998,7,3,4,120,-4.0078
1998,7,3,5,100,-3.5265
1998,8,1,1,609,-28.1665
1998,8,1,2,510,-21.9784
1998,8,1,3,533,-21.5087
1998,8,1,4,616,-19.6626
1998,8,1,5,1011,-18.9440
1998,8,2,1,293,-24.3058
1998,8,2,2,222,-21.5047
1998,8,2,3,196,-17.9047
1998,8,2,4,200,-17.5199
1998,8,2,5,121,-16.7352
1998,8,3,1,361,-13.0627
1998,8,3,2,242,-15.7664
1998,8,3,3,186,-13.7220
1998,8,3,4,119,-13.7473
1998,8,3,5,100,-4.9554
1998,9,1,1,602,7.0340
1998,9,1,2,504,3.7052
1998,9,1,3,528,3.7497
1998,9,1,4,609,4.0262
1998,9,1,5,1000,1.5213
1998,9,2,1,287,11.7359
1998,9,2,2,221,8.9516
1998,9,2,3,196,4.3420
1998,9,2,4,197,5.1060
1998,9,2,5,121,5.4625
1998,9,3,1,358,8.1974
1998,9,3,2,241,5.6176
1998,9,3,3,186,7.7111
1998,9,3,4,119,8.3289
1998,9,3,5,98,8.9330
1998,10,1,1,592,3.6904
1998,10,1,2,499,3.6337
1998,10,1,3,522,2.3783
1998,10,1,4,596,2.6456
1998,10,1,5,983,1.8588
1998,10,2,1,285,5.4314
1998,10,2,2,219,6.4624
1998,10,2,3,194,4.9152
1998,10,2,4,197,6.0110
1998,10,2,5,121,4.5343
1998,10,3,1,357,7.5806
1998,10,3,2,239,9.4761
1998,10,3,3,182,5.7198
1998,10,3,4,118,4.9123
1998,10,3,5,98,0.8574
1998,11,1,1,574,10.3653
1998,11,1,2,491,9.3851
1998,11,1,3,517,7.1795
1998,11,1,4,585,8.5233
1998,11,1,5,957,8.4543
1998,11,2,1,283,9.8439
1998,11,2,2,218,6.9709
1998,11,2,3,193,5.5185
1998,11,2,4,196,3.9482
1998,11,2,5,120,2.3004
1998,11,3,1,355,7.7188
1998,11,3,2,235,4.3817
1998,11,3,3,182,5.3193
1998,11,3,4,117,2.1503
1998,11,3,5,98,2.9530
1998,12,1,1,567,3.7430
1998,12,1,2,490,2.3039
1998,12,1,3,514,4.1422
1998,12,1,4,580,1.1940
1998,12,1,5,934,0.3652
1998,12,2,1,282,8.2677
1998,12,2,2,217,7.3343
1998,12,2,3,192,5.5352
1998,12,2,4,196,2.7725
1998,12,2,5,120,4.3063
1998,12,3,1,355,8.8753
1998,12,3,2,234,7.1495
1998,12,3,3,178,3.6070
1998,12,3,4,117,2.9039
1998,12,3,5,98,4.0319
1999,1,1,1,560,11.2861
1999,1,1,2,481,6.2347
1999,1,1,3,505,6.2174
1999,1,1,4,574,3.8675
1999,1,1,5,910,6.1245
1999,1,2,1,281,3.6464
1999,1,2,2,214,3.0900
1999,1,2,3,191,0.9152
1999,1,2,4,195,-0.4412
1999,1,2,5,120,-2.2965
1999,1,3,1,354,5.7938
1999,1,3,2,234,4.6306
1999,1,3,3,177,0.9520
1999,1,3,4,117,0.6967
1999,1,3,5,98,-1.4179
1999,2,1,1,550,-8.8779
1999,2,1,2,471,-8.4143
1999,2,1,3,501,-7.6200
1999,2,1,4,565,-7.0131
1999,2,1,5,889,-5.9365
1999,2,2,1,280,-9.6185
1999,2,2,2,214,-10.6041
1999,2,2,3,189,-6.9608
1999,2,2,4,192,-10.9000
1999,2,2,5,119,-6.3472
1999,2,3,1,349,-5.3091
1999,2,3,2,234,-3.1085
1999,2,3,3,175,-1.7958
1999,2,3,4,117,-3.7634
1999,2,3,5,98,-3.9306
1999,3,1,1,540,-1.5169
1999,3,1,2,466,-7.1143
1999,3,1,3,496,-1.6470
1999,3,1,4,560,-2.8007
1999,3,1,5,870,-2.1701
1999,3,2,1,278,-0.0020
1999,3,2,2,212,-0.4405
1999,3,2,3,189,2.6438
1999,3,2,4,190,-0.9486
1999,3,2,5,118,-1.8367
1999,3,3,1,349,4.6823
1999,3,3,2,234,1.5894
1999,3,3,3,174,7.8429
1999,3,3,4,117,-0.8118
1999,3,3,5,98,-0.0814
1999,4,1,1,529,6.8436
1999,4,1,2,455,8.5730
1999,4,1,3,488,11.8950
1999,4,1,4,546,11.8362
1999,4,1,5,855,9.0781
1999,4,2,1,273,6.6757
1999,4,2,2,209,6.6420
1999,4,2,3,187,11.1648
1999,4,2,4,187,10.7006
1999,4,2,5,117,7.7148
1999,4,3,1,347,0.5574
1999,4,3,2,229,6.0970
1999,4,3,3,172,9.9153
1999,4,3,4,116,11.8765
1999,4,3,5,97,8.0706
1999,5,1,1,522,1.8302
1999,5,1,2,454,5.6078
1999,5,1,3,474,2.1495
1999,5,1,4,533,4.1954
1999,5,1,5,844,6.4023
1999,5,2,1,273,3.0960
1999,5,2,2,208,2.1270
1999,5,2,3,184,0.9127
1999,5,2,4,185,2.7469
1999,5,2,5,116,7.4375
1999,5,3,1,346,-3.1790
1999,5,3,2,226,1.5552
1999,5,3,3,171,-0.4939
1999,5,3,4,115,-0.1660
1999,5,3,5,97,2.5832
1999,6,1,1,515,6.7275
1999,6,1,2,445,8.0787
1999,6,1,3,465,9.6673
1999,6,1,4,529,7.5273
1999,6,1,5,833,6.0092
1999,6,2,1,271,6.1578
1999,6,2,2,207,8.9066
1999,6,2,3,183,3.5257
1999,6,2,4,185,6.9265
1999,6,2,5,115,6.5616
1999,6,3,1,345,7.4711
1999,6,3,2,226,5.3103
1999,6,3,3,169,1.1581
1999,6,3,4,114,0.9607
1999,6,3,5,97,-1.0193
1999,7,1,1,462,1.5836
1999,7,1,2,435,2.7297
1999,7,1,3,435,0.9970
1999,7,1,4,584,1.7897
1999,7,1,5,998,1.7346
1999,7,2,1,265,-1.6256
1999,7,2,2,243,-0.7670
1999,7,2,3,199,-2.0293
1999,7,2,4,186,-0.1932
1999,7,2,5,128,-3.7568
1999,7,3,1,416,-2.9246
1999,7,3,2,246,-2.2769
1999,7,3,3,152,-1.0385
1999,7,3,4,124,-1.8782
1999,7,3,5,74,-0.9984
1999,8,1,1,455,-3.6078
1999,8,1,2,427,-1.3544
1999,8,1,3,426,-2.2821
1999,8,1,4,580,-1.3889
1999,8,1,5,985,-2.8180
1999,8,2,1,264,-2.4062
1999,8,2,2,239,-3.7407
1999,8,2,3,196,-2.1749
1999,8,2,4,184,-4.4150
1999,8,2,5,127,-2.0070
1999,8,3,1,413,0.9877
1999,8,3,2,246,-1.9963
1999,8,3,3,150,-1.2662
1999,8,3,4,122,-2.1627
1999,8,3,5,72,-2.8088
1999,9,1,1,449,1.7956
1999,9,1,2,422,-1.3188
1999,9,1,3,421,0.4884
1999,9,1,4,571,-2.7640
1999,9,1,5,974,-3.7682
1999,9,2,1,262,0.6367
1999,9,2,2,235,1.5361
1999,9,2,3,192,0.0537
1999,9,2,4,182,-3.0601
1999,9,2,5,127,0.5409
1999,9,3,1,410,-1.4892
1999,9,3,2,242,-2.8797
1999,9,3,3,149,-5.0992
1999,9,3,4,121,-4.3272
1999,9,3,5,72,-1.3657
1999,10,1,1,439,-1.1785
1999,10,1,2,414,-0.6156
1999,10,1,3,411,-1.8455
1999,10,1,4,566,-1.9299
1999,10,1,5,955,-2.4648
1999,10,2,1,261,3.2638
1999,10,2,2,234,-0.7005
1999,10,2,3,190,-3.0516
1999,10,2,4,182,-2.8188
1999,10,2,5,126,-6.7173
1999,10,3,1,408,6.0715
1999,10,3,2,239,4.0958
1999,10,3,3,149,-0.1243
1999,10,3,4,120,1.0686
1999,10,3,5,72,5.1520
1999,11,1,1,433,22.1423
1999,11,1,2,403,14.1012
1999,11,1,3,408,13.8670
1999,11,1,4,560,9.9703
1999,11,1,5,947,7.8586
1999,11,2,1,260,14.3706
1999,11,2,2,233,9.8025
1999,11,2,3,187,5.5091
1999,11,2,4,181,4.2128
1999,11,2,5,124,3.9378
1999,11,3,1,404,5.3877
1999,11,3,2,238,2.8657
1999,11,3,3,147,-0.2463
1999,11,3,4,118,-2.5823
1999,11,3,5,72,-0.6903
1999,12,1,1,427,23.1416
1999,12,1,2,395,21.3531
1999,12,1,3,400,16.5207
1999,12,1,4,555,12.9232
1999,12,1,5,935,9.0629
1999,12,2,1,256,18.9947
1999,12,2,2,223,14.5355
1999,12,2,3,185,6.5427
1999,12,2,4,179,3.7990
1999,12,2,5,122,7.7427
1999,12,3,1,399,9.2657
1999,12,3,2,237,8.9589
1999,12,3,3,145,3.1629
1999,12,3,4,117,3.5595
1999,12,3,5,71,1.9357
2000,1,1,1,419,11.0643
2000,1,1,2,393,14.3495
2000,1,1,3,394,4.8442
2000,1,1,4,549,6.9602
2000,1,1,5,915,5.1813
2000,1,2,1,255,-1.1779
2000,1,2,2,220,-0.0977
2000,1,2,3,182,0.7676
2000,1,2,4,178,-0.1363
2000,1,2,5,117,-4.0108
2000,1,3,1,397,-5.0116
2000,1,3,2,235,-5.0699
2000,1,3,3,144,-0.5647
2000,1,3,4,117,-4.4874
2000,1,3,5,70,-1.4088
2000,2,1,1,416,40.5363
2000,2,1,2,390,45.8723
2000,2,1,3,390,32.6693
2000,2,1,4,546,25.4696
2000,2,1,5,901,15.7550
2000,2,2,1,254,31.4684
2000,2,2,2,217,20.5528
2000,2,2,3,180,9.3903
2000,2,2,4,177,8.9079
2000,2,2,5,117,9.2298
2000,2,3,1,395,3.5069
2000,2,3,2,234,-1.9543
2000,2,3,3,143,-3.7750
2000,2,3,4,115,-2.1151
2000,2,3,5,70,-4.5474
2000,3,1,1,409,-15.6435
2000,3,1,2,384,-21.4033
2000,3,1,3,384,-8.9353
2000,3,1,4,541,-3.0049
2000,3,1,5,889,-4.2134
2000,3,2,1,251,-16.2624
2000,3,2,2,213,-4.6512
2000,3,2,3,178,0.2128
2000,3,2,4,175,-0.3560
2000,3,2,5,117,1.1980
2000,3,3,1,394,7.3992
2000,3,3,2,231,5.5445
2000,3,3,3,143,12.1205
2000,3,3,4,115,8.9277
2000,3,3,5,69,8.8762
2000,4,1,1,406,-25.2563
2000,4,1,2,377,-19.5611
2000,4,1,3,383,-14.3224
2000,4,1,4,537,-10.6382
2000,4,1,5,875,-11.2759
2000,4,2,1,248,-15.4849
2000,4,2,2,211,-10.0595
2000,4,2,3,178,-3.5932
2000,4,2,4,173,0.7871
2000,4,2,5,115,0.1373
2000,4,3,1,390,-4.8424
2000,4,3,2,231,-1.4803
2000,4,3,3,143,-0.9743
2000,4,3,4,113,2.5657
2000,4,3,5,69,0.9477
2000,5,1,1,403,-15.4794
2000,5,1,2,374,-11.2852
2000,5,1,3,378,-7.4384
2000,5,1,4,533,-11.1625
2000,5,1,5,868,-7.3543
2000,5,2,1,244,-9.8857
2000,5,2,2,211,-7.3889
2000,5,2,3,175,-4.8108
2000,5,2,4,168,-5.8480
2000,5,2,5,115,0.2395
2000,5,3,1,388,-4.8208
2000,5,3,2,229,-4.7917
2000,5,3,3,141,-1.2998
2000,5,3,4,113,1.9228
2000,5,3,5,69,2.4710
2000,6,1,1,398,30.8596
2000,6,1,2,369,29.9141
2000,6,1,3,371,25.6124
2000,6,1,4,529,24.6610
2000,6,1,5,858,10.7519
2000,6,2,1,239,17.1553
2000,6,2,2,211,11.9925
2000,6,2,3,173,5.0790
2000,6,2,4,166,7.8781
2000,6,2,5,113,5.9864
2000,6,3,1,388,7.0946
2000,6,3,2,228,-2.1699
2000,6,3,3,140,-5.1903
2000,6,3,4,112,-5.5752
2000,6,3,5,69,-1.8465
2000,7,1,1,514,-8.7820
2000,7,1,2,368,-0.7218
2000,7,1,3,370,0.6978
2000,7,1,4,489,0.1064
2000,7,1,5,778,1.2354
2000,7,2,1,429,-8.4728
2000,7,2,2,208,-1.3331
2000,7,2,3,180,2.2123
2000,7,2,4,161,0.6853
2000,7,2,5,90,2.4822
2000,7,3,1,599,-4.5605
2000,7,3,2,250,-1.0379
2000,7,3,3,144,-0.8667
2000,7,3,4,103,2.2241
2000,7,3,5,64,3.4975
2000,8,1,1,509,9.6901
2000,8,1,2,368,9.8220
2000,8,1,3,368,4.3181
2000,8,1,4,484,6.9593
2000,8,1,5,769,4.2315
2000,8,2,1,427,8.9225
2000,8,2,2,208,5.5393
2000,8,2,3,179,5.9335
2000,8,2,4,158,6.0326
2000,8,2,5,89,8.6967
2000,8,3,1,591,7.2631
2000,8,3,2,247,5.7029
2000,8,3,3,142,4.9955
2000,8,3,4,102,9.5530
2000,8,3,5,63,5.1726
2000,9,1,1,503,-10.3084
2000,9,1,2,363,-1.4995
2000,9,1,3,359,-4.5794
2000,9,1,4,478,-2.8765
2000,9,1,5,762,-1.4609
2000,9,2,1,423,-8.4264
2000,9,2,2,206,-4.0329
2000,9,2,3,177,0.4023
2000,9,2,4,156,-0.7744
2000,9,2,5,88,-3.1980
2000,9,3,1,586,-7.8477
2000,9,3,2,245,-0.6017
2000,9,3,3,140,-3.4659
2000,9,3,4,101,5.4107
2000,9,3,5,63,1.6307
2000,10,1,1,497,-10.9825
2000,10,1,2,357,-12.3245
2000,10,1,3,351,-5.0460
2000,10,1,4,471,-6.3574
2000,10,1,5,755,-7.1004
2000,10,2,1,420,-9.1359
