year,month,rank_ME,rank_SPq_1,nstocks,ret_vw
1979,10,3,5,56,-10.8685
1979,11,1,1,64,12.9037
1979,11,1,2,88,9.7187
1979,11,1,3,133,6.4165
1979,11,1,4,213,8.3429
1979,11,1,5,365,5.7353
1979,11,2,1,101,12.3147
1979,11,2,2,98,8.4882
1979,11,2,3,101,7.5259
1979,11,2,4,110,6.5954
1979,11,2,5,94,7.0652
1979,11,3,1,224,6.7316
1979,11,3,2,174,6.4661
1979,11,3,3,137,5.0647
1979,11,3,4,94,4.8732
1979,11,3,5,55,0.8990
1979,12,1,1,65,14.4774
1979,12,1,2,79,7.0424
1979,12,1,3,134,7.9041
1979,12,1,4,212,6.3693
1979,12,1,5,370,5.1548
1979,12,2,1,102,9.5363
1979,12,2,2,101,4.7230
1979,12,2,3,106,4.4408
1979,12,2,4,118,5.1066
1979,12,2,5,87,5.1940
1979,12,3,1,224,1.9202
1979,12,3,2,171,2.2414
1979,12,3,3,132,2.5082
1979,12,3,4,96,2.1814
1979,12,3,5,59,4.7121
1980,1,1,1,66,17.4028
1980,1,1,2,81,11.8324
1980,1,1,3,134,10.8750
1980,1,1,4,214,9.4233
1980,1,1,5,356,8.7176
1980,1,2,1,103,7.4821
1980,1,2,2,104,5.5984
1980,1,2,3,108,7.2314
1980,1,2,4,109,4.7814
1980,1,2,5,91,7.5837
1980,1,3,1,217,3.8607
1980,1,3,2,173,6.8937
1980,1,3,3,139,9.2369
1980,1,3,4,97,9.2368
1980,1,3,5,57,4.8086
1980,2,1,1,72,-1.7754
1980,2,1,2,88,-3.7732
1980,2,1,3,136,-3.5428
1980,2,1,4,196,-3.3048
1980,2,1,5,344,-2.4281
1980,2,2,1,103,2.6526
1980,2,2,2,99,-2.4914
1980,2,2,3,102,-4.7745
1980,2,2,4,114,-5.2305
1980,2,2,5,89,-4.5593
1980,2,3,1,216,-1.4584
1980,2,3,2,172,1.1298
1980,2,3,3,141,-2.9022
1980,2,3,4,91,7.1266
1980,2,3,5,60,-5.6891
1980,3,1,1,73,-21.9027
1980,3,1,2,92,-19.8945
1980,3,1,3,128,-18.7080
1980,3,1,4,209,-16.9076
1980,3,1,5,330,-16.3278
1980,3,2,1,102,-19.4259
1980,3,2,2,95,-13.9636
1980,3,2,3,113,-14.3893
1980,3,2,4,104,-13.9827
1980,3,2,5,96,-14.6568
1980,3,3,1,227,-10.7521
1980,3,3,2,167,-10.2612
1980,3,3,3,143,-12.5394
1980,3,3,4,92,-11.2795
1980,3,3,5,54,-10.7203
1980,4,1,1,57,7.7151
1980,4,1,2,81,7.5776
1980,4,1,3,136,6.0846
1980,4,1,4,223,5.6351
1980,4,1,5,334,3.6562
1980,4,2,1,100,6.8690
1980,4,2,2,96,7.3561
1980,4,2,3,110,5.9642
1980,4,2,4,111,4.7729
1980,4,2,5,94,4.4391
1980,4,3,1,225,5.3661
1980,4,3,2,168,5.3724
1980,4,3,3,144,3.7254
1980,4,3,4,84,4.5602
1980,4,3,5,57,3.2861
1980,5,1,1,57,6.3845
1980,5,1,2,89,5.7742
1980,5,1,3,132,6.0752
1980,5,1,4,211,7.9770
1980,5,1,5,336,6.7993
1980,5,2,1,103,8.2329
1980,5,2,2,98,8.9496
1980,5,2,3,106,9.0495
1980,5,2,4,109,10.1776
1980,5,2,5,95,7.6907
1980,5,3,1,222,5.0894
1980,5,3,2,164,4.9421
1980,5,3,3,143,6.5940
1980,5,3,4,91,5.7751
1980,5,3,5,52,8.2741
1980,6,1,1,52,7.6896
1980,6,1,2,91,2.2354
1980,6,1,3,132,2.9001
1980,6,1,4,202,3.2194
1980,6,1,5,337,3.4825
1980,6,2,1,108,4.7706
1980,6,2,2,98,4.2675
1980,6,2,3,107,3.6484
1980,6,2,4,111,3.3862
1980,6,2,5,94,3.1524
1980,6,3,1,223,3.3843
1980,6,3,2,160,3.9469
1980,6,3,3,145,3.0195
1980,6,3,4,94,2.0885
1980,6,3,5,52,1.7873
1980,7,1,1,56,13.8566
1980,7,1,2,92,14.4046
1980,7,1,3,130,12.7952
1980,7,1,4,194,10.0148
1980,7,1,5,340,11.0040
1980,7,2,1,110,12.1807
1980,7,2,2,99,10.5809
1980,7,2,3,100,8.9973
1980,7,2,4,116,11.8731
1980,7,2,5,91,11.0101
1980,7,3,1,221,7.8322
1980,7,3,2,163,4.9579
1980,7,3,3,147,6.4069
1980,7,3,4,91,8.5178
1980,7,3,5,52,11.3713
1980,8,1,1,64,13.1071
1980,8,1,2,75,5.0539
1980,8,1,3,122,7.7919
1980,8,1,4,200,9.1226
1980,8,1,5,355,6.9690
1980,8,2,1,108,6.7855
1980,8,2,2,106,3.2211
1980,8,2,3,106,3.2088
1980,8,2,4,115,4.2968
1980,8,2,5,83,8.6958
1980,8,3,1,213,2.3091
1980,8,3,2,162,1.4336
1980,8,3,3,144,1.7831
1980,8,3,4,95,0.3173
1980,8,3,5,57,2.6362
1980,9,1,1,55,3.8293
1980,9,1,2,89,1.4410
1980,9,1,3,126,2.9733
1980,9,1,4,185,2.1375
1980,9,1,5,356,2.8036
1980,9,2,1,114,4.1335
1980,9,2,2,103,3.5973
1980,9,2,3,112,3.7339
1980,9,2,4,120,1.8755
1980,9,2,5,73,1.3327
1980,9,3,1,213,3.3542
1980,9,3,2,164,3.3064
1980,9,3,3,139,3.8461
1980,9,3,4,88,0.8757
1980,9,3,5,67,0.6707
1980,10,1,1,62,4.5499
1980,10,1,2,88,7.9091
1980,10,1,3,120,4.3568
1980,10,1,4,194,2.6503
1980,10,1,5,345,3.0834
1980,10,2,1,108,4.6403
1980,10,2,2,102,2.5777
1980,10,2,3,113,1.7651
1980,10,2,4,114,1.4933
1980,10,2,5,81,2.1556
1980,10,3,1,222,0.7026
1980,10,3,2,160,2.7410
1980,10,3,3,142,1.6892
1980,10,3,4,88,3.8277
1980,10,3,5,63,0.3223
1980,11,1,1,55,12.4967
1980,11,1,2,95,6.3992
1980,11,1,3,111,5.3671
1980,11,1,4,202,3.4610
1980,11,1,5,334,1.0243
1980,11,2,1,117,12.1070
1980,11,2,2,107,4.1316
1980,11,2,3,111,3.3558
1980,11,2,4,109,6.0660
1980,11,2,5,79,3.8135
1980,11,3,1,219,12.8277
1980,11,3,2,162,11.0942
1980,11,3,3,143,12.5876
1980,11,3,4,90,11.6948
1980,11,3,5,64,3.4675
1980,12,1,1,64,-3.4230
1980,12,1,2,82,-3.9953
1980,12,1,3,117,-3.1001
1980,12,1,4,201,-3.1582
1980,12,1,5,332,-2.3451
1980,12,2,1,111,-5.5286
1980,12,2,2,100,-1.6512
1980,12,2,3,116,-0.7244
1980,12,2,4,114,-0.7395
1980,12,2,5,85,-2.5161
1980,12,3,1,229,-4.1780
1980,12,3,2,164,-4.1353
1980,12,3,3,139,-4.0858
1980,12,3,4,92,-2.7455
1980,12,3,5,54,-2.2924
1981,1,1,1,63,-3.0026
1981,1,1,2,76,-0.7112
1981,1,1,3,108,2.5509
1981,1,1,4,206,3.2623
1981,1,1,5,337,4.7920
1981,1,2,1,107,-6.1194
1981,1,2,2,110,-1.4044
1981,1,2,3,114,1.1603
1981,1,2,4,107,2.6480
1981,1,2,5,87,2.7934
1981,1,3,1,231,-7.2523
1981,1,3,2,162,-3.1838
1981,1,3,3,143,-3.2221
1981,1,3,4,87,-3.3697
1981,1,3,5,55,-0.8150
1981,2,1,1,83,-2.3001
1981,2,1,2,87,1.5361
1981,2,1,3,104,-0.3429
1981,2,1,4,196,0.8694
1981,2,1,5,334,3.6299
1981,2,2,1,104,-0.2047
1981,2,2,2,113,1.7547
1981,2,2,3,102,3.0028
1981,2,2,4,103,3.0279
1981,2,2,5,81,2.7414
1981,2,3,1,224,2.6064
1981,2,3,2,156,1.7749
1981,2,3,3,140,1.9436
1981,2,3,4,95,0.6682
1981,2,3,5,60,2.3874
1981,3,1,1,76,11.4569
1981,3,1,2,88,10.8101
1981,3,1,3,97,9.0266
1981,3,1,4,209,9.2853
1981,3,1,5,336,9.5256
1981,3,2,1,106,8.5584
1981,3,2,2,115,6.8528
1981,3,2,3,95,9.4924
1981,3,2,4,99,7.0951
1981,3,2,5,87,7.6281
1981,3,3,1,219,5.5215
1981,3,3,2,155,3.4606
1981,3,3,3,152,2.0828
1981,3,3,4,89,1.9775
1981,3,3,5,63,12.6196
1981,4,1,1,73,1.9984
1981,4,1,2,92,1.3075
1981,4,1,3,105,2.3408
1981,4,1,4,201,4.8640
1981,4,1,5,334,5.6444
1981,4,2,1,109,0.5671
1981,4,2,2,111,2.7354
1981,4,2,3,94,3.9539
1981,4,2,4,96,1.6210
1981,4,2,5,98,3.3137
1981,4,3,1,216,-2.5493
1981,4,3,2,160,-2.7986
1981,4,3,3,147,-1.5844
1981,4,3,4,97,-0.9009
1981,4,3,5,55,0.3632
1981,5,1,1,72,2.3073
1981,5,1,2,102,5.5930
1981,5,1,3,105,5.1066
1981,5,1,4,198,1.8878
1981,5,1,5,322,3.8428
1981,5,2,1,112,3.2038
1981,5,2,2,107,3.7925
1981,5,2,3,102,3.0363
1981,5,2,4,103,3.9300
1981,5,2,5,89,1.7592
1981,5,3,1,215,2.4758
1981,5,3,2,158,0.8319
1981,5,3,3,145,-1.0542
1981,5,3,4,99,-1.7005
1981,5,3,5,58,0.5754
1981,6,1,1,81,-7.8118
1981,6,1,2,110,-1.4629
1981,6,1,3,102,2.9184
1981,6,1,4,197,2.2678
1981,6,1,5,317,2.4735
1981,6,2,1,121,-5.5106
1981,6,2,2,120,-2.4087
1981,6,2,3,93,0.5216
1981,6,2,4,94,0.9723
1981,6,2,5,92,-1.1124
1981,6,3,1,203,-3.9073
1981,6,3,2,159,-0.6448
1981,6,3,3,146,0.6691
1981,6,3,4,107,1.8427
1981,6,3,5,55,0.9956
1981,7,1,1,87,-5.1512
1981,7,1,2,99,-4.3042
1981,7,1,3,111,-1.8646
1981,7,1,4,200,-3.1210
1981,7,1,5,310,-1.5353
1981,7,2,1,119,-2.3297
1981,7,2,2,122,-1.3830
1981,7,2,3,97,-2.8614
1981,7,2,4,88,-1.2234
1981,7,2,5,91,-2.7786
1981,7,3,1,202,-0.1762
1981,7,3,2,151,-0.4580
1981,7,3,3,144,1.0702
1981,7,3,4,108,2.4038
1981,7,3,5,58,-0.4657
1981,8,1,1,85,-11.0583
1981,8,1,2,97,-12.2946
1981,8,1,3,108,-6.6152
1981,8,1,4,201,-7.0730
1981,8,1,5,309,-6.5941
1981,8,2,1,112,-8.3350
1981,8,2,2,116,-6.4007
1981,8,2,3,105,-6.0807
1981,8,2,4,89,-4.5002
1981,8,2,5,97,-7.1913
1981,8,3,1,212,-5.9160
1981,8,3,2,146,-4.1508
1981,8,3,3,142,-5.6748
1981,8,3,4,107,-6.6365
1981,8,3,5,57,-4.0453
1981,9,1,1,81,-11.2944
1981,9,1,2,103,-7.8853
1981,9,1,3,104,-6.5955
1981,9,1,4,192,-7.0732
1981,9,1,5,321,-7.7263
1981,9,2,1,111,-10.6793
1981,9,2,2,125,-6.0076
1981,9,2,3,96,-6.1919
1981,9,2,4,97,-6.3010
1981,9,2,5,93,-6.4660
1981,9,3,1,215,-5.1837
1981,9,3,2,138,-5.9092
1981,9,3,3,152,-7.1137
1981,9,3,4,102,-5.8144
1981,9,3,5,57,-7.5065
1981,10,1,1,87,14.2768
1981,10,1,2,96,9.4201
1981,10,1,3,111,7.6788
1981,10,1,4,182,8.4520
1981,10,1,5,330,8.2297
1981,10,2,1,105,9.8221
1981,10,2,2,112,7.5174
1981,10,2,3,106,6.3601
1981,10,2,4,102,6.9172
1981,10,2,5,93,5.8402
1981,10,3,1,208,6.6650
1981,10,3,2,153,6.5423
1981,10,3,3,148,5.6990
1981,10,3,4,95,1.3723
1981,10,3,5,56,2.9515
1981,11,1,1,85,-1.1456
1981,11,1,2,99,3.4747
1981,11,1,3,102,5.7534
1981,11,1,4,182,2.0329
1981,11,1,5,331,3.3723
1981,11,2,1,105,0.1702
1981,11,2,2,118,4.9105
1981,11,2,3,96,3.8109
1981,11,2,4,100,4.7679
1981,11,2,5,96,3.8027
1981,11,3,1,210,3.5530
1981,11,3,2,152,5.2869
1981,11,3,3,150,5.9493
1981,11,3,4,92,5.0292
1981,11,3,5,60,3.6522
1981,12,1,1,92,-2.9064
1981,12,1,2,96,-1.5647
1981,12,1,3,118,0.3467
1981,12,1,4,184,-0.4564
1981,12,1,5,317,-2.2053
1981,12,2,1,106,-1.0442
1981,12,2,2,111,-0.5215
1981,12,2,3,104,-1.1356
1981,12,2,4,97,-1.4928
1981,12,2,5,98,-0.9491
1981,12,3,1,208,-2.0175
1981,12,3,2,164,-4.2898
1981,12,3,3,138,-2.5462
1981,12,3,4,96,-1.2833
1981,12,3,5,57,-3.7989
1982,1,1,1,92,-2.6043
1982,1,1,2,101,-1.8424
1982,1,1,3,111,-2.1658
1982,1,1,4,179,-0.5642
1982,1,1,5,326,-0.6588
1982,1,2,1,111,-5.5221
1982,1,2,2,97,-3.2391
1982,1,2,3,108,-4.6088
1982,1,2,4,97,-2.7577
1982,1,2,5,96,-2.5329
1982,1,3,1,204,-0.1564
1982,1,3,2,169,-3.0908
1982,1,3,3,135,-4.3454
1982,1,3,4,101,-3.1359
1982,1,3,5,53,-1.7434
1982,2,1,1,107,-7.7648
1982,2,1,2,104,-3.6236
1982,2,1,3,108,-2.5544
1982,2,1,4,172,-4.5189
1982,2,1,5,321,-2.6601
1982,2,2,1,97,-7.7034
1982,2,2,2,99,-4.8370
1982,2,2,3,108,-4.0894
1982,2,2,4,100,-2.1504
1982,2,2,5,90,-2.4956
1982,2,3,1,211,-5.9948
1982,2,3,2,159,-5.1805
1982,2,3,3,138,-5.1363
1982,2,3,4,93,-4.3865
1982,2,3,5,62,-1.6462
1982,3,1,1,97,-2.3879
1982,3,1,2,115,-2.4173
1982,3,1,3,122,-1.1621
1982,3,1,4,166,-1.5285
1982,3,1,5,322,1.5348
1982,3,2,1,104,-3.4801
1982,3,2,2,102,-2.2284
1982,3,2,3,108,-0.1545
1982,3,2,4,95,0.0371
1982,3,2,5,92,1.4661
1982,3,3,1,204,-2.1971
1982,3,3,2,167,0.8532
1982,3,3,3,125,-1.6185
1982,3,3,4,108,0.1912
1982,3,3,5,62,0.0885
1982,4,1,1,104,5.2938
1982,4,1,2,109,3.7422
1982,4,1,3,131,4.5944
1982,4,1,4,171,3.0864
1982,4,1,5,311,3.2188
1982,4,2,1,101,6.7441
1982,4,2,2,103,6.0737
1982,4,2,3,108,5.7146
1982,4,2,4,91,4.4542
1982,4,2,5,92,6.2242
1982,4,3,1,197,4.3540
1982,4,3,2,165,4.7799
1982,4,3,3,127,5.5608
1982,4,3,4,105,3.0292
1982,4,3,5,66,3.0617
1982,5,1,1,112,-3.4362
1982,5,1,2,106,-1.6607
1982,5,1,3,141,-3.1256
1982,5,1,4,162,-3.0594
1982,5,1,5,317,-1.6169
1982,5,2,1,110,-4.0324
1982,5,2,2,99,-2.9461
1982,5,2,3,98,-2.8441
1982,5,2,4,97,-4.6676
1982,5,2,5,86,-2.0098
1982,5,3,1,196,-3.8761
1982,5,3,2,157,-2.8297
1982,5,3,3,140,-2.5189
1982,5,3,4,104,-0.4357
1982,5,3,5,63,0.0155
1982,6,1,1,133,-5.7157
1982,6,1,2,116,-2.9831
1982,6,1,3,114,-4.0094
1982,6,1,4,189,-1.9370
1982,6,1,5,311,-1.0023
1982,6,2,1,116,-4.2820
1982,6,2,2,92,-3.0429
1982,6,2,3,98,-0.9045
1982,6,2,4,103,-1.9846
1982,6,2,5,87,0.1901
1982,6,3,1,199,-1.2798
1982,6,3,2,158,-1.8392
1982,6,3,3,144,-3.2797
1982,6,3,4,96,-1.5569
1982,6,3,5,66,-0.5106
1982,7,1,1,127,-4.8386
1982,7,1,2,114,-1.8688
1982,7,1,3,138,-0.3458
1982,7,1,4,178,-1.0609
1982,7,1,5,311,-0.2605
1982,7,2,1,121,-2.5598
1982,7,2,2,96,-0.6272
1982,7,2,3,103,1.2806
1982,7,2,4,96,0.5468
1982,7,2,5,83,-1.4972
1982,7,3,1,188,0.1756
1982,7,3,2,165,-2.0010
1982,7,3,3,136,-2.7400
1982,7,3,4,99,-4.8239
1982,7,3,5,69,-4.1311
1982,8,1,1,135,5.3730
1982,8,1,2,120,10.5017
1982,8,1,3,139,7.1940
1982,8,1,4,185,7.2067
1982,8,1,5,326,7.3763
1982,8,2,1,113,10.3659
1982,8,2,2,110,11.3206
1982,8,2,3,105,10.6216
1982,8,2,4,95,11.0041
1982,8,2,5,80,10.0713
1982,8,3,1,196,11.6927
1982,8,3,2,159,11.9185
1982,8,3,3,129,12.7168
1982,8,3,4,104,15.3633
1982,8,3,5,69,13.5577
1982,9,1,1,147,2.4593
1982,9,1,2,113,1.0766
1982,9,1,3,156,2.9790
1982,9,1,4,180,4.1365
1982,9,1,5,359,4.4336
1982,9,2,1,110,1.0768
1982,9,2,2,116,1.4260
1982,9,2,3,96,3.4883
1982,9,2,4,102,4.0185
1982,9,2,5,85,4.4065
1982,9,3,1,200,1.3468
1982,9,3,2,156,0.5371
1982,9,3,3,145,0.7538
1982,9,3,4,90,0.7205
1982,9,3,5,65,1.8493
1982,10,1,1,150,14.6154
1982,10,1,2,120,15.1561
1982,10,1,3,150,14.9486
1982,10,1,4,187,14.4854
1982,10,1,5,349,12.6607
1982,10,2,1,113,16.4602
1982,10,2,2,117,11.9389
1982,10,2,3,91,11.1177
1982,10,2,4,104,14.0783
1982,10,2,5,85,13.1961
1982,10,3,1,198,11.3237
1982,10,3,2,152,9.2992
1982,10,3,3,142,10.9256
1982,10,3,4,97,12.4660
1982,10,3,5,68,11.3304
1982,11,1,1,198,7.1474
1982,11,1,2,132,9.0551
1982,11,1,3,146,8.9593
1982,11,1,4,200,10.8100
1982,11,1,5,377,11.5388
1982,11,2,1,142,7.5283
1982,11,2,2,112,8.4968
1982,11,2,3,98,8.2420
1982,11,2,4,100,7.8093
1982,11,2,5,89,9.6188
1982,11,3,1,203,7.2405
1982,11,3,2,160,3.9741
1982,11,3,3,138,1.9564
1982,11,3,4,97,3.6604
1982,11,3,5,69,3.0371
1982,12,1,1,244,1.5072
1982,12,1,2,178,-0.1783
1982,12,1,3,185,3.7676
1982,12,1,4,210,2.8696
1982,12,1,5,376,2.1475
1982,12,2,1,156,0.9144
1982,12,2,2,118,2.3080
1982,12,2,3,101,1.6443
1982,12,2,4,92,0.4405
1982,12,2,5,90,2.6819
1982,12,3,1,204,2.1601
1982,12,3,2,160,0.4181
1982,12,3,3,130,2.0845
1982,12,3,4,106,1.7960
1982,12,3,5,69,2.8393
1983,1,1,1,246,10.6617
1983,1,1,2,179,8.7987
1983,1,1,3,199,9.5381
1983,1,1,4,213,8.3041
1983,1,1,5,388,9.7458
1983,1,2,1,164,9.8305
1983,1,2,2,126,4.4433
1983,1,2,3,101,5.6792
1983,1,2,4,92,4.4029
1983,1,2,5,90,6.4191
1983,1,3,1,208,3.4538
1983,1,3,2,158,6.6023
1983,1,3,3,125,3.1493
1983,1,3,4,110,3.9294
1983,1,3,5,68,3.4104
1983,2,1,1,275,3.7383
1983,2,1,2,191,6.2298
1983,2,1,3,185,3.7054
1983,2,1,4,209,6.7943
1983,2,1,5,371,7.4521
1983,2,2,1,190,3.2031
1983,2,2,2,126,4.6454
1983,2,2,3,101,4.6231
1983,2,2,4,95,10.3101
1983,2,2,5,91,6.0667
1983,2,3,1,212,3.0433
1983,2,3,2,149,1.5689
1983,2,3,3,128,2.9725
1983,2,3,4,105,2.3515
1983,2,3,5,74,3.5255
1983,3,1,1,312,-0.0332
1983,3,1,2,223,3.4800
1983,3,1,3,222,6.4102
1983,3,1,4,228,7.2412
1983,3,1,5,357,7.6862
1983,3,2,1,193,1.5977
1983,3,2,2,124,4.2131
1983,3,2,3,119,4.1322
1983,3,2,4,77,6.7855
1983,3,2,5,91,4.1976
1983,3,3,1,207,1.5678
1983,3,3,2,160,1.1215
1983,3,3,3,120,3.6974
1983,3,3,4,115,5.0344
1983,3,3,5,75,6.7456
1983,4,1,1,361,5.9699
1983,4,1,2,248,7.2003
1983,4,1,3,230,8.9213
1983,4,1,4,222,9.2235
1983,4,1,5,361,6.7665
1983,4,2,1,203,7.0029
1983,4,2,2,122,7.8082
1983,4,2,3,111,5.3207
1983,4,2,4,84,5.9205
1983,4,2,5,93,6.8916
1983,4,3,1,209,6.3841
1983,4,3,2,159,5.1956
1983,4,3,3,123,7.1662
1983,4,3,4,119,9.4458
1983,4,3,5,70,9.0978
1983,5,1,1,414,11.6599
1983,5,1,2,241,8.4654
1983,5,1,3,227,10.5126
1983,5,1,4,219,9.2849
1983,5,1,5,366,10.4217
1983,5,2,1,213,7.6136
1983,5,2,2,131,6.3770
1983,5,2,3,113,4.5754
1983,5,2,4,91,5.5626
1983,5,2,5,84,5.6810
1983,5,3,1,210,-0.2351
1983,5,3,2,151,-0.2530
1983,5,3,3,128,0.0009
1983,5,3,4,122,1.0464
1983,5,3,5,71,0.9015
1983,6,1,1,454,4.5319
1983,6,1,2,260,4.2757
1983,6,1,3,230,5.1615
1983,6,1,4,238,2.3486
1983,6,1,5,352,5.2683
1983,6,2,1,221,5.1118
1983,6,2,2,130,5.6204
1983,6,2,3,106,4.9024
1983,6,2,4,101,5.1422
1983,6,2,5,79,6.2962
1983,6,3,1,220,5.6617
1983,6,3,2,144,1.5667
1983,6,3,3,136,2.3235
1983,6,3,4,115,4.8302
1983,6,3,5,75,6.6035
1983,7,1,1,473,-5.0678
1983,7,1,2,275,-2.6329
1983,7,1,3,223,0.3158
1983,7,1,4,229,-0.3541
1983,7,1,5,361,-0.1545
1983,7,2,1,220,-5.8847
1983,7,2,2,119,-3.2196
1983,7,2,3,110,-1.5681
1983,7,2,4,97,0.4257
1983,7,2,5,83,-0.8520
1983,7,3,1,217,-4.5731
1983,7,3,2,147,-4.2695
1983,7,3,3,133,-2.3306
1983,7,3,4,110,-0.5809
1983,7,3,5,77,-3.2889
1983,8,1,1,423,-4.4955
1983,8,1,2,265,-4.8509
1983,8,1,3,216,-4.4676
1983,8,1,4,231,-2.7264
1983,8,1,5,360,-1.5493
1983,8,2,1,232,-3.3865
1983,8,2,2,127,-4.7388
1983,8,2,3,110,-2.3175
1983,8,2,4,89,-4.2330
1983,8,2,5,80,-2.5872
1983,8,3,1,207,-1.2426
1983,8,3,2,156,1.9604
1983,8,3,3,126,2.2035
1983,8,3,4,117,1.7150
1983,8,3,5,82,2.8939
1983,9,1,1,438,-1.3306
1983,9,1,2,273,-0.3183
1983,9,1,3,221,1.5530
1983,9,1,4,250,1.6780
1983,9,1,5,391,1.4041
1983,9,2,1,226,-0.3218
1983,9,2,2,122,2.7789
1983,9,2,3,106,5.9560
1983,9,2,4,101,5.2900
1983,9,2,5,92,1.8415
1983,9,3,1,204,1.7731
1983,9,3,2,158,2.3716
1983,9,3,3,129,0.9951
1983,9,3,4,115,1.0297
1983,9,3,5,73,2.2494
1983,10,1,1,434,-9.8069
1983,10,1,2,265,-6.2109
1983,10,1,3,223,-5.6372
1983,10,1,4,251,-6.3327
1983,10,1,5,399,-2.4767
1983,10,2,1,235,-10.9791
1983,10,2,2,126,-4.4896
1983,10,2,3,109,-6.0576
1983,10,2,4,100,-3.4387
1983,10,2,5,90,-3.5164
1983,10,3,1,197,-4.3287
1983,10,3,2,160,-2.0196
1983,10,3,3,131,-1.4759
1983,10,3,4,114,0.7509
1983,10,3,5,72,1.4811
1983,11,1,1,437,3.0116
1983,11,1,2,248,4.1087
1983,11,1,3,222,3.5897
1983,11,1,4,239,5.0351
1983,11,1,5,413,6.2051
1983,11,2,1,240,4.9348
1983,11,2,2,127,5.8334
1983,11,2,3,105,5.0847
1983,11,2,4,114,6.6952
1983,11,2,5,84,6.0810
1983,11,3,1,201,1.2266
1983,11,3,2,165,2.9168
1983,11,3,3,131,3.2814
1983,11,3,4,104,2.0324
1983,11,3,5,74,3.3753
1983,12,1,1,478,-3.9585
1983,12,1,2,302,-2.4447
1983,12,1,3,218,-0.4746
1983,12,1,4,244,-1.5947
1983,12,1,5,443,-0.1966
1983,12,2,1,232,-2.7072
1983,12,2,2,130,-2.4460
1983,12,2,3,101,-0.9873
1983,12,2,4,107,-0.2116
1983,12,2,5,90,-0.6915
1983,12,3,1,205,-1.1196
1983,12,3,2,159,-1.2128
1983,12,3,3,134,0.2277
1983,12,3,4,108,-1.1355
1983,12,3,5,72,-0.6329
1984,1,1,1,500,-1.6547
1984,1,1,2,306,-1.3947
1984,1,1,3,227,-0.7666
1984,1,1,4,263,0.2890
1984,1,1,5,440,1.8938
1984,1,2,1,236,-4.8804
1984,1,2,2,123,-1.4337
1984,1,2,3,110,-2.2297
1984,1,2,4,97,-2.5962
1984,1,2,5,89,0.4891
1984,1,3,1,199,-5.5009
1984,1,3,2,166,-0.5794
1984,1,3,3,127,0.9018
1984,1,3,4,114,0.9432
1984,1,3,5,74,1.9742
1984,2,1,1,517,-7.6249
1984,2,1,2,286,-7.3558
1984,2,1,3,259,-6.4497
1984,2,1,4,233,-5.5591
1984,2,1,5,427,-6.0042
1984,2,2,1,245,-6.5192
1984,2,2,2,106,-5.1284
1984,2,2,3,118,-3.8404
1984,2,2,4,91,-4.4258
1984,2,2,5,93,-3.7944
1984,2,3,1,187,-3.6259
1984,2,3,2,162,-3.8872
1984,2,3,3,135,-4.7705
1984,2,3,4,111,-2.0176
1984,2,3,5,79,-3.3641
1984,3,1,1,559,-1.0152
1984,3,1,2,276,0.5009
1984,3,1,3,277,-0.1620
1984,3,1,4,274,1.3504
1984,3,1,5,414,1.9276
1984,3,2,1,229,0.0550
1984,3,2,2,122,-0.5488
1984,3,2,3,119,1.6266
1984,3,2,4,101,0.5741
1984,3,2,5,90,2.0258
1984,3,3,1,195,1.4566
1984,3,3,2,156,1.7825
1984,3,3,3,133,2.6805
1984,3,3,4,112,0.8784
1984,3,3,5,76,0.3650
1984,4,1,1,593,-3.1517
1984,4,1,2,273,-1.0464
1984,4,1,3,298,-0.6883
1984,4,1,4,289,-1.0010
1984,4,1,5,433,-1.5714
1984,4,2,1,213,1.2201
1984,4,2,2,115,-0.3289
1984,4,2,3,117,0.0473
1984,4,2,4,100,-0.8891
1984,4,2,5,98,0.4884
1984,4,3,1,196,-0.1042
1984,4,3,2,159,0.1790
1984,4,3,3,128,1.4771
1984,4,3,4,111,2.2756
1984,4,3,5,76,0.7394
1984,5,1,1,610,-5.9949
1984,5,1,2,267,-5.9268
1984,5,1,3,307,-6.1373
1984,5,1,4,270,-3.9498
1984,5,1,5,460,-3.9284
1984,5,2,1,231,-6.0484
1984,5,2,2,114,-4.8880
1984,5,2,3,91,-2.6166
1984,5,2,4,109,-4.4290
1984,5,2,5,100,-4.1237
1984,5,3,1,194,-5.2091
1984,5,3,2,163,-3.8870
1984,5,3,3,140,-3.8416
1984,5,3,4,106,-6.4923
1984,5,3,5,75,-6.3257
1984,6,1,1,604,1.1681
1984,6,1,2,306,1.5122
1984,6,1,3,296,2.9121
1984,6,1,4,293,1.2841
1984,6,1,5,466,3.2236
1984,6,2,1,235,4.2866
1984,6,2,2,117,3.0343
1984,6,2,3,107,5.2239
1984,6,2,4,105,2.7643
1984,6,2,5,91,1.8109
1984,6,3,1,198,3.1130
1984,6,3,2,163,1.8885
1984,6,3,3,125,2.0291
1984,6,3,4,114,3.3813
1984,6,3,5,76,2.2194
1984,7,1,1,604,-8.0552
1984,7,1,2,299,-5.5261
1984,7,1,3,291,-4.0692
1984,7,1,4,324,-3.7137
1984,7,1,5,450,-2.8756
1984,7,2,1,239,-6.3980
1984,7,2,2,117,-4.6297
1984,7,2,3,106,-3.7638
1984,7,2,4,105,-3.1566
1984,7,2,5,89,-3.8699
1984,7,3,1,206,-1.2891
