year,month,rank_ME,rank_IVFF_1,nstocks,ret_vw
2011,1,1,5,1016,-1.3795
2011,1,2,1,71,1.5317
2011,1,2,2,115,0.9428
2011,1,2,3,169,0.5807
2011,1,2,4,173,0.4520
2011,1,2,5,178,0.5274
2011,1,3,1,208,1.6462
2011,1,3,2,185,3.6579
2011,1,3,3,173,2.1892
2011,1,3,4,109,2.1727
2011,1,3,5,59,1.1699
2011,2,1,1,36,5.0101
2011,2,1,2,112,5.0027
2011,2,1,3,212,4.8022
2011,2,1,4,290,5.0618
2011,2,1,5,936,4.3747
2011,2,2,1,87,3.6293
2011,2,2,2,113,3.9230
2011,2,2,3,142,6.4561
2011,2,2,4,150,5.3877
2011,2,2,5,196,6.3635
2011,2,3,1,185,3.6450
2011,2,3,2,168,2.6156
2011,2,3,3,136,3.9463
2011,2,3,4,139,4.5097
2011,2,3,5,108,4.8338
2011,3,1,1,60,3.5402
2011,3,1,2,118,3.3946
2011,3,1,3,249,1.8993
2011,3,1,4,315,2.7541
2011,3,1,5,865,0.4042
2011,3,2,1,74,2.5424
2011,3,2,2,128,4.0965
2011,3,2,3,130,3.5981
2011,3,2,4,142,2.1968
2011,3,2,5,193,2.7442
2011,3,3,1,173,0.1877
2011,3,3,2,171,0.9719
2011,3,3,3,174,0.9007
2011,3,3,4,121,2.1269
2011,3,3,5,96,-1.1366
2011,4,1,1,23,1.2688
2011,4,1,2,76,1.9527
2011,4,1,3,195,2.0612
2011,4,1,4,321,2.9943
2011,4,1,5,973,1.0611
2011,4,2,1,83,3.0432
2011,4,2,2,123,2.4040
2011,4,2,3,140,1.6121
2011,4,2,4,163,3.1398
2011,4,2,5,162,2.6244
2011,4,3,1,199,4.1364
2011,4,3,2,191,3.4273
2011,4,3,3,154,2.4046
2011,4,3,4,104,1.9704
2011,4,3,5,91,3.1730
2011,5,1,1,44,1.3995
2011,5,1,2,116,-0.6162
2011,5,1,3,178,-2.2313
2011,5,1,4,346,-2.0111
2011,5,1,5,891,-2.7309
2011,5,2,1,91,-0.7540
2011,5,2,2,116,-0.2015
2011,5,2,3,125,-1.5624
2011,5,2,4,154,-0.7145
2011,5,2,5,182,-3.0068
2011,5,3,1,174,-0.5717
2011,5,3,2,166,-1.0997
2011,5,3,3,167,-1.4170
2011,5,3,4,139,-1.3195
2011,5,3,5,91,-0.4624
2011,6,1,1,40,-0.4151
2011,6,1,2,81,-1.3380
2011,6,1,3,155,-1.9471
2011,6,1,4,362,-2.4607
2011,6,1,5,916,-4.5659
2011,6,2,1,85,-0.4930
2011,6,2,2,124,-0.6861
2011,6,2,3,132,-2.0194
2011,6,2,4,160,-3.1359
2011,6,2,5,185,-1.9100
2011,6,3,1,186,-1.4730
2011,6,3,2,188,-1.0614
2011,6,3,3,142,-2.0204
2011,6,3,4,128,-1.7754
2011,6,3,5,88,-3.1428
2011,7,1,1,14,-3.8633
2011,7,1,2,42,-1.3735
2011,7,1,3,147,-1.7374
2011,7,1,4,300,-2.7748
2011,7,1,5,1011,-3.4255
2011,7,2,1,66,-3.8656
2011,7,2,2,121,-3.6515
2011,7,2,3,182,-4.7444
2011,7,2,4,174,-6.3491
2011,7,2,5,155,-4.0115
2011,7,3,1,196,-2.9336
2011,7,3,2,202,-0.8150
2011,7,3,3,148,-1.4356
2011,7,3,4,114,-1.8788
2011,7,3,5,72,-0.3590
2011,8,1,1,36,-3.3340
2011,8,1,2,103,-8.7435
2011,8,1,3,168,-9.8627
2011,8,1,4,306,-12.3761
2011,8,1,5,914,-12.9295
2011,8,2,1,83,-3.4042
2011,8,2,2,130,-7.2969
2011,8,2,3,117,-10.5203
2011,8,2,4,156,-10.8044
2011,8,2,5,204,-10.6162
2011,8,3,1,170,-2.4457
2011,8,3,2,168,-5.7126
2011,8,3,3,152,-7.3693
2011,8,3,4,122,-6.3661
2011,8,3,5,118,-8.3929
2011,9,1,1,28,-3.7545
2011,9,1,2,47,-10.2761
2011,9,1,3,133,-10.2399
2011,9,1,4,369,-9.6969
2011,9,1,5,957,-14.4300
2011,9,2,1,65,-6.6986
2011,9,2,2,120,-9.5387
2011,9,2,3,146,-11.5704
2011,9,2,4,190,-13.6519
2011,9,2,5,162,-13.6114
2011,9,3,1,214,-3.9382
2011,9,3,2,202,-7.9941
2011,9,3,3,144,-11.8727
2011,9,3,4,121,-10.3280
2011,9,3,5,54,-13.1148
2011,10,1,1,32,6.0192
2011,10,1,2,61,14.3247
2011,10,1,3,177,14.1550
2011,10,1,4,331,14.5559
2011,10,1,5,923,14.9463
2011,10,2,1,55,10.2548
2011,10,2,2,130,15.1425
2011,10,2,3,150,18.0011
2011,10,2,4,187,18.5254
2011,10,2,5,159,17.7264
2011,10,3,1,209,7.5064
2011,10,3,2,194,13.2656
2011,10,3,3,161,17.0791
2011,10,3,4,103,13.5306
2011,10,3,5,74,12.2942
2011,11,1,1,32,2.2109
2011,11,1,2,75,-0.8788
2011,11,1,3,165,-1.0693
2011,11,1,4,386,-2.4909
2011,11,1,5,864,-3.7872
2011,11,2,1,62,2.2169
2011,11,2,2,125,0.1385
2011,11,2,3,167,-0.5264
2011,11,2,4,161,0.9060
2011,11,2,5,165,-3.3087
2011,11,3,1,196,1.1714
2011,11,3,2,185,1.4976
2011,11,3,3,155,-2.3519
2011,11,3,4,110,-2.0203
2011,11,3,5,90,-2.8531
2011,12,1,1,25,0.2684
2011,12,1,2,64,0.4247
2011,12,1,3,141,2.1672
2011,12,1,4,328,2.4647
2011,12,1,5,952,-0.6941
2011,12,2,1,58,1.1355
2011,12,2,2,120,0.2841
2011,12,2,3,159,0.1495
2011,12,2,4,162,-0.1673
2011,12,2,5,178,-1.0441
2011,12,3,1,213,1.8613
2011,12,3,2,184,0.8646
2011,12,3,3,163,-1.2731
2011,12,3,4,115,-3.3547
2011,12,3,5,64,-1.6894
2012,1,1,1,23,4.4351
2012,1,1,2,54,6.1725
2012,1,1,3,107,8.0058
2012,1,1,4,306,7.9983
2012,1,1,5,1005,11.0871
2012,1,2,1,52,4.0657
2012,1,2,2,123,6.4503
2012,1,2,3,186,7.2620
2012,1,2,4,171,9.3457
2012,1,2,5,162,11.5339
2012,1,3,1,230,2.2284
2012,1,3,2,173,5.8630
2012,1,3,3,140,8.2244
2012,1,3,4,125,6.9155
2012,1,3,5,64,10.7278
2012,2,1,1,68,0.7360
2012,2,1,2,86,1.0487
2012,2,1,3,191,1.6232
2012,2,1,4,313,1.9028
2012,2,1,5,831,2.6347
2012,2,2,1,84,1.1121
2012,2,2,2,123,2.0404
2012,2,2,3,135,5.3886
2012,2,2,4,173,4.6406
2012,2,2,5,170,4.7445
2012,2,3,1,191,2.1944
2012,2,3,2,166,5.8715
2012,2,3,3,159,6.2971
2012,2,3,4,123,3.0680
2012,2,3,5,99,6.5504
2012,3,1,1,34,2.4493
2012,3,1,2,77,4.1571
2012,3,1,3,206,3.6217
2012,3,1,4,298,2.9742
2012,3,1,5,871,2.9751
2012,3,2,1,65,1.9502
2012,3,2,2,122,2.6542
2012,3,2,3,153,3.3861
2012,3,2,4,167,1.7836
2012,3,2,5,170,1.4352
2012,3,3,1,202,2.7995
2012,3,3,2,176,3.8928
2012,3,3,3,138,0.6781
2012,3,3,4,142,-0.4749
2012,3,3,5,83,1.3959
2012,4,1,1,22,2.3612
2012,4,1,2,51,-1.5650
2012,4,1,3,156,-1.9243
2012,4,1,4,318,-3.3680
2012,4,1,5,938,-3.1552
2012,4,2,1,65,-2.0789
2012,4,2,2,130,-0.7692
2012,4,2,3,149,-0.6996
2012,4,2,4,184,-2.0400
2012,4,2,5,145,-2.3682
2012,4,3,1,217,0.0592
2012,4,3,2,194,-0.9379
2012,4,3,3,164,-0.8071
2012,4,3,4,111,-0.2833
2012,4,3,5,59,-5.0146
2012,5,1,1,28,-3.9360
2012,5,1,2,96,-5.3456
2012,5,1,3,179,-5.6659
2012,5,1,4,316,-8.7070
2012,5,1,5,861,-8.9374
2012,5,2,1,73,-5.4289
2012,5,2,2,134,-5.8460
2012,5,2,3,146,-7.5857
2012,5,2,4,153,-7.6018
2012,5,2,5,162,-10.7080
2012,5,3,1,206,-3.7602
2012,5,3,2,180,-6.8894
2012,5,3,3,137,-7.6819
2012,5,3,4,124,-4.6060
2012,5,3,5,107,-8.6000
2012,6,1,1,32,3.2408
2012,6,1,2,62,6.8331
2012,6,1,3,154,5.9447
2012,6,1,4,339,7.9442
2012,6,1,5,880,5.3240
2012,6,2,1,66,4.1582
2012,6,2,2,114,4.2636
2012,6,2,3,148,3.6343
2012,6,2,4,172,4.8972
2012,6,2,5,182,4.1243
2012,6,3,1,198,4.8508
2012,6,3,2,207,3.1669
2012,6,3,3,153,1.7708
2012,6,3,4,130,2.9820
2012,6,3,5,71,2.6003
2012,7,1,1,26,-0.7892
2012,7,1,2,67,-1.8084
2012,7,1,3,158,-2.2574
2012,7,1,4,265,-2.0715
2012,7,1,5,929,-3.1466
2012,7,2,1,64,-1.2492
2012,7,2,2,114,-1.6743
2012,7,2,3,169,-1.8932
2012,7,2,4,171,-1.9664
2012,7,2,5,160,-2.7180
2012,7,3,1,226,1.9660
2012,7,3,2,198,0.9867
2012,7,3,3,139,0.8374
2012,7,3,4,124,1.0776
2012,7,3,5,67,-3.4786
2012,8,1,1,52,1.7390
2012,8,1,2,89,1.6616
2012,8,1,3,217,2.4103
2012,8,1,4,327,3.2877
2012,8,1,5,745,2.6709
2012,8,2,1,72,1.7972
2012,8,2,2,112,3.9533
2012,8,2,3,152,2.4689
2012,8,2,4,160,4.4267
2012,8,2,5,192,4.3447
2012,8,3,1,196,0.0842
2012,8,3,2,181,2.5957
2012,8,3,3,148,5.4678
2012,8,3,4,125,4.8523
2012,8,3,5,98,5.1821
2012,9,1,1,37,2.6402
2012,9,1,2,67,6.2722
2012,9,1,3,157,4.5404
2012,9,1,4,325,4.4516
2012,9,1,5,848,4.7056
2012,9,2,1,57,3.3153
2012,9,2,2,118,2.3057
2012,9,2,3,145,4.5666
2012,9,2,4,173,2.6833
2012,9,2,5,190,3.7762
2012,9,3,1,212,2.4500
2012,9,3,2,201,2.0110
2012,9,3,3,158,2.8946
2012,9,3,4,111,4.0306
2012,9,3,5,67,3.3849
2012,10,1,1,40,-3.2066
2012,10,1,2,93,-3.3370
2012,10,1,3,153,-3.2095
2012,10,1,4,275,-4.1879
2012,10,1,5,862,-4.9641
2012,10,2,1,75,-1.4974
2012,10,2,2,126,-1.6005
2012,10,2,3,148,-0.9808
2012,10,2,4,159,-2.4126
2012,10,2,5,178,-2.7707
2012,10,3,1,209,-1.5811
2012,10,3,2,197,-3.8676
2012,10,3,3,161,-1.8198
2012,10,3,4,113,-2.2421
2012,10,3,5,65,-1.8661
2012,11,1,1,64,1.0192
2012,11,1,2,110,1.2257
2012,11,1,3,218,1.3378
2012,11,1,4,315,0.3495
2012,11,1,5,721,0.1255
2012,11,2,1,64,1.0479
2012,11,2,2,135,1.3033
2012,11,2,3,130,1.5349
2012,11,2,4,170,1.7393
2012,11,2,5,173,0.7304
2012,11,3,1,193,-0.0422
2012,11,3,2,186,1.4842
2012,11,3,3,158,1.3396
2012,11,3,4,120,2.9791
2012,11,3,5,89,3.9737
2012,12,1,1,30,3.2089
2012,12,1,2,75,3.7587
2012,12,1,3,149,5.2665
2012,12,1,4,308,3.7982
2012,12,1,5,863,2.4349
2012,12,2,1,61,1.9319
2012,12,2,2,98,3.7315
2012,12,2,3,161,3.7183
2012,12,2,4,159,3.5095
2012,12,2,5,195,3.8874
2012,12,3,1,202,0.5505
2012,12,3,2,191,0.5747
2012,12,3,3,161,-1.1418
2012,12,3,4,130,2.5504
2012,12,3,5,62,1.9875
2013,1,1,1,23,3.3777
2013,1,1,2,49,7.3358
2013,1,1,3,148,5.5725
2013,1,1,4,333,5.7217
2013,1,1,5,865,6.3272
2013,1,2,1,67,6.0403
2013,1,2,2,107,6.4988
2013,1,2,3,147,5.9699
2013,1,2,4,177,7.0275
2013,1,2,5,169,7.0158
2013,1,3,1,207,5.9625
2013,1,3,2,190,5.8616
2013,1,3,3,172,6.8727
2013,1,3,4,111,-0.4572
2013,1,3,5,63,7.1005
2013,2,1,1,37,-0.2624
2013,2,1,2,78,2.7604
2013,2,1,3,147,1.8295
2013,2,1,4,299,1.5127
2013,2,1,5,856,-1.0070
2013,2,2,1,81,1.9344
2013,2,2,2,106,0.5452
2013,2,2,3,135,1.9393
2013,2,2,4,149,1.2356
2013,2,2,5,199,1.4466
2013,2,3,1,181,2.0912
2013,2,3,2,185,1.6691
2013,2,3,3,155,0.2233
2013,2,3,4,132,1.4957
2013,2,3,5,86,-0.6711
2013,3,1,1,44,-0.2013
2013,3,1,2,89,4.6047
2013,3,1,3,174,4.7363
2013,3,1,4,323,5.8503
2013,3,1,5,786,5.2530
2013,3,2,1,82,4.0650
2013,3,2,2,100,4.1486
2013,3,2,3,142,4.9989
2013,3,2,4,163,5.3206
2013,3,2,5,179,5.5093
2013,3,3,1,203,3.4452
2013,3,3,2,203,4.0872
2013,3,3,3,149,4.8907
2013,3,3,4,113,2.5799
2013,3,3,5,74,5.4286
2013,4,1,1,24,0.9190
2013,4,1,2,50,0.8905
2013,4,1,3,138,-0.5269
2013,4,1,4,288,-0.2467
2013,4,1,5,913,0.7030
2013,4,2,1,71,0.0031
2013,4,2,2,120,-1.3358
2013,4,2,3,151,-1.8510
2013,4,2,4,170,-0.2504
2013,4,2,5,149,-0.0465
2013,4,3,1,195,1.6851
2013,4,3,2,196,2.5052
2013,4,3,3,159,1.2625
2013,4,3,4,129,0.4753
2013,4,3,5,65,1.7363
2013,5,1,1,44,2.1739
2013,5,1,2,82,8.3396
2013,5,1,3,142,5.0607
2013,5,1,4,308,5.0067
2013,5,1,5,822,5.9227
2013,5,2,1,73,3.4079
2013,5,2,2,128,4.6946
2013,5,2,3,144,6.0157
2013,5,2,4,155,6.5374
2013,5,2,5,169,6.5223
2013,5,3,1,194,-0.0063
2013,5,3,2,189,1.3659
2013,5,3,3,164,3.0895
2013,5,3,4,119,3.0956
2013,5,3,5,81,4.7627
2013,6,1,1,35,1.8684
2013,6,1,2,64,-0.3208
2013,6,1,3,136,2.6549
2013,6,1,4,312,1.5681
2013,6,1,5,856,0.7513
2013,6,2,1,78,-0.8599
2013,6,2,2,111,-0.0495
2013,6,2,3,148,-0.2218
2013,6,2,4,147,-1.2975
2013,6,2,5,179,0.8215
2013,6,3,1,200,-0.4167
2013,6,3,2,185,-1.4410
2013,6,3,3,160,-2.7860
2013,6,3,4,139,-3.2869
2013,6,3,5,75,-0.5975
2013,7,1,1,30,6.9287
2013,7,1,2,60,7.9071
2013,7,1,3,132,7.6114
2013,7,1,4,285,7.7398
2013,7,1,5,863,7.8452
2013,7,2,1,72,7.0153
2013,7,2,2,117,6.4801
2013,7,2,3,134,7.0755
2013,7,2,4,169,6.7190
2013,7,2,5,181,7.2709
2013,7,3,1,203,5.0067
2013,7,3,2,177,5.9460
2013,7,3,3,171,2.7952
2013,7,3,4,114,9.2189
2013,7,3,5,81,7.7125
2013,8,1,1,46,-3.7505
2013,8,1,2,83,-4.7491
2013,8,1,3,167,-2.2054
2013,8,1,4,301,-2.6919
2013,8,1,5,774,-2.0301
2013,8,2,1,89,-2.7375
2013,8,2,2,100,-4.0544
2013,8,2,3,147,-1.2670
2013,8,2,4,155,-2.3625
2013,8,2,5,190,-2.6954
2013,8,3,1,184,-4.0704
2013,8,3,2,177,-1.9497
2013,8,3,3,154,-2.6575
2013,8,3,4,125,0.2587
2013,8,3,5,108,0.7507
2013,9,1,1,33,1.9257
2013,9,1,2,62,6.7885
2013,9,1,3,143,5.9341
2013,9,1,4,282,5.6978
2013,9,1,5,856,7.6577
2013,9,2,1,64,5.6351
2013,9,2,2,119,6.3788
2013,9,2,3,138,6.2493
2013,9,2,4,171,6.6929
2013,9,2,5,187,7.4680
2013,9,3,1,221,3.1382
2013,9,3,2,181,3.5708
2013,9,3,3,159,4.9412
2013,9,3,4,123,3.9949
2013,9,3,5,77,3.1152
2013,10,1,1,51,4.1517
2013,10,1,2,58,4.7201
2013,10,1,3,146,5.1531
2013,10,1,4,252,4.5043
2013,10,1,5,879,-1.1194
2013,10,2,1,73,2.7706
2013,10,2,2,118,3.1231
2013,10,2,3,137,2.7667
2013,10,2,4,138,4.1586
2013,10,2,5,198,0.6952
2013,10,3,1,209,4.2651
2013,10,3,2,175,5.1340
2013,10,3,3,169,5.4430
2013,10,3,4,118,3.9182
2013,10,3,5,88,3.2778
2013,11,1,1,46,4.0461
2013,11,1,2,72,5.9986
2013,11,1,3,174,4.3146
2013,11,1,4,272,5.3843
2013,11,1,5,826,5.1374
2013,11,2,1,80,3.2754
2013,11,2,2,120,3.0300
2013,11,2,3,116,3.8821
2013,11,2,4,154,4.9796
2013,11,2,5,207,3.0726
2013,11,3,1,203,2.0405
2013,11,3,2,156,1.8123
2013,11,3,3,167,3.0642
2013,11,3,4,133,4.0857
2013,11,3,5,92,2.4131
2013,12,1,1,37,4.9599
2013,12,1,2,46,1.9960
2013,12,1,3,148,1.3039
2013,12,1,4,280,2.8925
2013,12,1,5,878,4.1415
2013,12,2,1,65,2.9166
2013,12,2,2,99,3.0486
2013,12,2,3,147,2.4288
2013,12,2,4,170,3.2280
2013,12,2,5,194,3.0379
2013,12,3,1,200,1.6856
2013,12,3,2,183,3.6584
2013,12,3,3,160,1.6071
2013,12,3,4,132,4.6097
2013,12,3,5,85,6.0657
2014,1,1,1,29,-0.1448
2014,1,1,2,55,-1.2927
2014,1,1,3,140,-3.1269
2014,1,1,4,276,-2.2757
2014,1,1,5,890,1.9175
2014,1,2,1,62,-3.0275
2014,1,2,2,114,-3.5021
2014,1,2,3,175,-5.3398
2014,1,2,4,162,-2.2086
2014,1,2,5,169,-0.4039
2014,1,3,1,231,-2.7781
2014,1,3,2,186,-5.4178
2014,1,3,3,153,-2.7877
2014,1,3,4,110,-2.8066
2014,1,3,5,75,1.2007
2014,2,1,1,56,2.5424
2014,2,1,2,72,2.8437
2014,2,1,3,143,3.8995
2014,2,1,4,273,5.2144
2014,2,1,5,836,5.0306
2014,2,2,1,82,3.0023
2014,2,2,2,96,2.9879
2014,2,2,3,140,5.0405
2014,2,2,4,155,6.1331
2014,2,2,5,214,5.9704
2014,2,3,1,195,4.2011
2014,2,3,2,189,4.4096
2014,2,3,3,148,6.4153
2014,2,3,4,120,4.7874
2014,2,3,5,107,6.0691
2014,3,1,1,52,3.2115
2014,3,1,2,102,2.6359
2014,3,1,3,188,1.0269
2014,3,1,4,293,1.0396
2014,3,1,5,742,-1.9455
2014,3,2,1,60,2.6261
2014,3,2,2,108,0.7798
2014,3,2,3,152,-0.2937
2014,3,2,4,170,-1.2011
2014,3,2,5,210,-1.7876
2014,3,3,1,203,2.1654
2014,3,3,2,178,0.4329
2014,3,3,3,176,-2.9875
2014,3,3,4,114,-2.5038
2014,3,3,5,91,-5.5843
2014,4,1,1,35,-1.5527
2014,4,1,2,58,-6.0389
2014,4,1,3,148,-4.8562
2014,4,1,4,253,-4.4183
2014,4,1,5,908,-8.0998
2014,4,2,1,68,-3.4333
2014,4,2,2,96,-1.0454
2014,4,2,3,152,-2.9434
2014,4,2,4,164,-3.0841
2014,4,2,5,206,-6.0596
2014,4,3,1,232,1.6912
2014,4,3,2,184,1.4765
2014,4,3,3,143,-0.6957
2014,4,3,4,137,0.0936
2014,4,3,5,65,-4.5778
2014,5,1,1,50,1.3876
2014,5,1,2,74,2.1340
2014,5,1,3,169,-0.5775
2014,5,1,4,274,-2.0581
2014,5,1,5,851,-1.1615
2014,5,2,1,62,0.5226
2014,5,2,2,110,0.5981
2014,5,2,3,129,0.5280
2014,5,2,4,162,0.0690
2014,5,2,5,230,1.2363
2014,5,3,1,200,1.3234
2014,5,3,2,190,2.7841
2014,5,3,3,155,1.4569
2014,5,3,4,123,4.6423
2014,5,3,5,100,2.5738
2014,6,1,1,33,3.0195
2014,6,1,2,49,4.0292
2014,6,1,3,115,3.7813
2014,6,1,4,316,4.7137
2014,6,1,5,903,7.7812
2014,6,2,1,57,4.6464
2014,6,2,2,112,4.4432
2014,6,2,3,151,5.1651
2014,6,2,4,197,5.1200
2014,6,2,5,191,9.2136
2014,6,3,1,239,1.3889
2014,6,3,2,159,3.0611
2014,6,3,3,160,2.9314
2014,6,3,4,138,3.3821
2014,6,3,5,71,5.6402
2014,7,1,1,23,-3.7487
2014,7,1,2,41,-4.3204
2014,7,1,3,136,-5.1751
2014,7,1,4,301,-5.5280
2014,7,1,5,885,-9.7425
2014,7,2,1,57,-5.2790
2014,7,2,2,116,-6.1942
2014,7,2,3,160,-6.5772
2014,7,2,4,176,-5.4865
2014,7,2,5,199,-6.1685
2014,7,3,1,232,-2.0378
2014,7,3,2,181,-1.3352
2014,7,3,3,147,-1.4227
2014,7,3,4,134,-1.0327
2014,7,3,5,83,-1.7996
2014,8,1,1,35,3.4497
2014,8,1,2,74,3.3862
2014,8,1,3,151,4.2632
2014,8,1,4,321,3.7485
2014,8,1,5,810,4.4217
2014,8,2,1,86,3.8970
2014,8,2,2,113,4.5645
2014,8,2,3,145,3.8575
2014,8,2,4,157,6.6010
2014,8,2,5,209,5.8634
2014,8,3,1,209,3.7082
2014,8,3,2,165,3.8908
2014,8,3,3,160,5.0083
2014,8,3,4,158,5.6086
2014,8,3,5,93,5.1609
2014,9,1,1,37,-5.4058
2014,9,1,2,61,-3.6304
2014,9,1,3,132,-6.7997
2014,9,1,4,350,-6.1177
2014,9,1,5,828,-7.4347
2014,9,2,1,61,-4.1003
2014,9,2,2,104,-5.0448
2014,9,2,3,154,-5.3814
2014,9,2,4,200,-7.6238
2014,9,2,5,197,-3.9651
2014,9,3,1,229,-1.3525
2014,9,3,2,206,-1.2555
2014,9,3,3,158,-3.0362
2014,9,3,4,122,-4.3296
2014,9,3,5,70,-2.6592
2014,10,1,1,29,6.2693
2014,10,1,2,54,11.3850
2014,10,1,3,129,7.7955
2014,10,1,4,264,5.4984
2014,10,1,5,913,1.2682
2014,10,2,1,62,9.1016
2014,10,2,2,123,9.0309
2014,10,2,3,163,6.3087
2014,10,2,4,180,4.4218
2014,10,2,5,205,1.8975
2014,10,3,1,235,2.2586
2014,10,3,2,179,1.6064
2014,10,3,3,166,2.0298
2014,10,3,4,136,2.5535
2014,10,3,5,70,-1.1031
2014,11,1,1,41,1.8549
2014,11,1,2,62,-2.1691
2014,11,1,3,141,-1.0700
2014,11,1,4,322,0.3527
2014,11,1,5,813,-2.1798
2014,11,2,1,66,1.1847
2014,11,2,2,142,0.6788
2014,11,2,3,144,0.9572
2014,11,2,4,181,1.3517
2014,11,2,5,217,-2.9097
2014,11,3,1,236,3.9574
2014,11,3,2,175,2.2865
2014,11,3,3,165,2.1819
2014,11,3,4,132,1.9595
2014,11,3,5,85,-1.6378
2014,12,1,1,31,1.3297
2014,12,1,2,72,6.7681
2014,12,1,3,132,5.1783
2014,12,1,4,319,7.0643
2014,12,1,5,809,3.7417
2014,12,2,1,93,2.7547
2014,12,2,2,130,2.3758
2014,12,2,3,126,3.2088
2014,12,2,4,197,0.3605
2014,12,2,5,222,1.6501
2014,12,3,1,204,-1.2264
2014,12,3,2,202,0.4728
2014,12,3,3,182,-0.9544
2014,12,3,4,136,-0.4164
2014,12,3,5,78,-1.5419
2015,1,1,1,31,-2.1774
2015,1,1,2,42,-3.4671
2015,1,1,3,119,-3.8166
2015,1,1,4,328,-5.6771
2015,1,1,5,840,-4.9855
2015,1,2,1,61,-3.3334
2015,1,2,2,142,-3.7811
2015,1,2,3,178,-3.7092
2015,1,2,4,184,-3.4372
2015,1,2,5,208,-3.9768
2015,1,3,1,253,-2.5191
2015,1,3,2,215,-2.5578
2015,1,3,3,146,-1.0384
2015,1,3,4,121,-2.7175
2015,1,3,5,70,4.0749
2015,2,1,1,34,2.4473
2015,2,1,2,73,4.7501
2015,2,1,3,169,5.4414
2015,2,1,4,306,6.1722
2015,2,1,5,782,8.1487
2015,2,2,1,64,4.9816
2015,2,2,2,136,5.7641
2015,2,2,3,177,8.0929
2015,2,2,4,178,8.1739
2015,2,2,5,208,8.6452
2015,2,3,1,240,5.4213
2015,2,3,2,206,5.6643
2015,2,3,3,144,3.8729
2015,2,3,4,131,7.1691
2015,2,3,5,87,8.7157
2015,3,1,1,55,1.4526
2015,3,1,2,104,1.7792
2015,3,1,3,166,5.8098
2015,3,1,4,301,1.9372
2015,3,1,5,744,-2.6728
2015,3,2,1,72,0.3980
2015,3,2,2,132,1.9084
2015,3,2,3,160,2.6405
2015,3,2,4,197,1.9848
2015,3,2,5,201,-0.6674
2015,3,3,1,225,-1.6356
2015,3,3,2,196,-1.5198
2015,3,3,3,172,-0.3372
2015,3,3,4,135,-2.6226
2015,3,3,5,73,-0.6971
2015,4,1,1,30,-2.2225
2015,4,1,2,43,-2.1169
2015,4,1,3,119,-0.4954
2015,4,1,4,270,-0.5086
2015,4,1,5,923,-0.3795
2015,4,2,1,55,-1.8595
2015,4,2,2,119,-2.9786
2015,4,2,3,171,-2.4342
2015,4,2,4,187,-1.4682
2015,4,2,5,212,-0.9247
2015,4,3,1,249,-0.1895
2015,4,3,2,214,2.2722
2015,4,3,3,172,0.6477
2015,4,3,4,108,0.8936
2015,4,3,5,62,0.2725
2015,5,1,1,46,1.8216
2015,5,1,2,60,2.2400
2015,5,1,3,140,1.5367
2015,5,1,4,311,1.6494
2015,5,1,5,833,0.4391
2015,5,2,1,72,0.8344
2015,5,2,2,113,1.7558
2015,5,2,3,164,1.6016
2015,5,2,4,177,2.0943
2015,5,2,5,217,3.9250
2015,5,3,1,216,0.6753
2015,5,3,2,189,1.5038
2015,5,3,3,172,0.7068
2015,5,3,4,136,2.1197
2015,5,3,5,86,0.1814
2015,6,1,1,27,3.2102
2015,6,1,2,56,0.8369
2015,6,1,3,136,3.1650
2015,6,1,4,332,1.1868
2015,6,1,5,836,-0.2231
2015,6,2,1,64,0.1270
2015,6,2,2,127,0.5466
2015,6,2,3,166,1.1226
2015,6,2,4,205,0.9306
2015,6,2,5,185,-1.1324
2015,6,3,1,219,-2.3149
2015,6,3,2,217,-2.0754
2015,6,3,3,157,-1.9962
2015,6,3,4,145,-2.9373
2015,6,3,5,67,-3.0134
2015,7,1,1,18,-1.1780
2015,7,1,2,39,-3.3782
2015,7,1,3,111,-5.2277
2015,7,1,4,257,-4.1449
2015,7,1,5,945,-7.5236
2015,7,2,1,51,0.7703
2015,7,2,2,107,-0.5657
2015,7,2,3,179,-1.6495
2015,7,2,4,194,-3.7130
2015,7,2,5,180,-3.2242
2015,7,3,1,235,2.4433
2015,7,3,2,217,2.0430
2015,7,3,3,159,1.5447
2015,7,3,4,126,-0.5048
2015,7,3,5,68,-2.7663
2015,8,1,1,44,-3.1766
2015,8,1,2,65,-4.3505
2015,8,1,3,147,-4.2546
2015,8,1,4,299,-4.8163
2015,8,1,5,829,-5.5548
2015,8,2,1,79,-4.4792
2015,8,2,2,112,-5.1475
2015,8,2,3,146,-5.4891
2015,8,2,4,161,-5.2936
2015,8,2,5,205,-8.2261
2015,8,3,1,225,-6.0725
2015,8,3,2,189,-5.7425
2015,8,3,3,167,-6.0402
2015,8,3,4,149,-7.2546
2015,8,3,5,90,-3.8591
2015,9,1,1,28,-1.6349
2015,9,1,2,51,-1.3028
2015,9,1,3,143,-4.7555
2015,9,1,4,361,-6.7604
2015,9,1,5,818,-12.1629
2015,9,2,1,78,-4.1051
2015,9,2,2,112,-3.4486
2015,9,2,3,160,-5.1960
2015,9,2,4,186,-9.6998
2015,9,2,5,178,-11.9444
2015,9,3,1,234,-1.7308
2015,9,3,2,206,-1.7187
2015,9,3,3,169,-3.6380
2015,9,3,4,136,-4.9374
2015,9,3,5,64,-9.1460
