year,month,rank_ME,rank_DTV_12,nstocks,ret_vw
1971,8,3,5,299,4.0308
1971,9,1,1,953,-0.0325
1971,9,1,2,375,-0.9526
1971,9,1,3,141,-0.9975
1971,9,1,4,37,4.3701
1971,9,1,5,8,-10.1823
1971,9,2,1,197,-0.9085
1971,9,2,2,353,0.0731
1971,9,2,3,316,-1.0671
1971,9,2,4,142,-0.4583
1971,9,2,5,35,0.2652
1971,9,3,1,23,-2.5208
1971,9,3,2,107,0.3392
1971,9,3,3,267,-0.6169
1971,9,3,4,343,-0.2323
1971,9,3,5,298,-0.5591
1971,10,1,1,959,-5.9675
1971,10,1,2,386,-7.4229
1971,10,1,3,148,-8.8589
1971,10,1,4,37,-12.7621
1971,10,1,5,8,-4.0687
1971,10,2,1,200,-2.8272
1971,10,2,2,355,-4.9769
1971,10,2,3,320,-6.5824
1971,10,2,4,144,-7.2280
1971,10,2,5,36,-9.9249
1971,10,3,1,23,-4.3283
1971,10,3,2,101,-0.9915
1971,10,3,3,263,-3.0495
1971,10,3,4,344,-4.7155
1971,10,3,5,300,-3.9484
1971,11,1,1,975,-4.6343
1971,11,1,2,402,-3.1769
1971,11,1,3,148,-4.0871
1971,11,1,4,38,-4.9538
1971,11,1,5,8,-8.7075
1971,11,2,1,200,-2.3592
1971,11,2,2,364,-1.9438
1971,11,2,3,319,-2.1051
1971,11,2,4,152,-2.3152
1971,11,2,5,33,-0.6229
1971,11,3,1,23,-0.5116
1971,11,3,2,108,-1.4400
1971,11,3,3,268,-1.0065
1971,11,3,4,354,-1.0605
1971,11,3,5,307,0.5010
1971,12,1,1,973,12.1587
1971,12,1,2,383,14.9290
1971,12,1,3,146,14.1740
1971,12,1,4,37,15.0350
1971,12,1,5,9,23.1010
1971,12,2,1,201,12.1606
1971,12,2,2,364,11.9103
1971,12,2,3,316,12.9016
1971,12,2,4,153,13.1883
1971,12,2,5,29,16.8511
1971,12,3,1,24,8.0548
1971,12,3,2,109,8.8428
1971,12,3,3,267,8.4605
1971,12,3,4,360,10.5085
1971,12,3,5,306,8.6802
1972,1,1,1,975,13.8366
1972,1,1,2,388,11.4522
1972,1,1,3,141,15.3827
1972,1,1,4,35,10.9770
1972,1,1,5,10,25.8568
1972,1,2,1,203,6.7676
1972,1,2,2,354,5.1536
1972,1,2,3,322,6.8810
1972,1,2,4,156,11.8598
1972,1,2,5,28,13.0431
1972,1,3,1,24,7.4256
1972,1,3,2,100,2.4732
1972,1,3,3,268,2.6337
1972,1,3,4,363,2.5866
1972,1,3,5,308,2.0627
1972,2,1,1,977,4.4119
1972,2,1,2,391,4.8457
1972,2,1,3,141,2.2250
1972,2,1,4,35,-1.3361
1972,2,1,5,8,5.7146
1972,2,2,1,208,2.8914
1972,2,2,2,362,3.5608
1972,2,2,3,320,4.3826
1972,2,2,4,154,2.5288
1972,2,2,5,29,3.1698
1972,2,3,1,24,1.4976
1972,2,3,2,100,2.2744
1972,2,3,3,264,2.6706
1972,2,3,4,359,3.0293
1972,2,3,5,309,3.3600
1972,3,1,1,982,-0.4082
1972,3,1,2,392,-0.4749
1972,3,1,3,146,-1.7862
1972,3,1,4,33,-1.2578
1972,3,1,5,5,-9.6963
1972,3,2,1,204,0.6402
1972,3,2,2,359,0.0592
1972,3,2,3,316,0.6465
1972,3,2,4,154,-0.6413
1972,3,2,5,31,1.8985
1972,3,3,1,25,0.6798
1972,3,3,2,106,0.7423
1972,3,3,3,259,1.0872
1972,3,3,4,357,0.3002
1972,3,3,5,306,0.6714
1972,4,1,1,978,0.2973
1972,4,1,2,403,-0.2343
1972,4,1,3,151,-2.6443
1972,4,1,4,32,-0.0907
1972,4,1,5,5,-0.5037
1972,4,2,1,202,0.2198
1972,4,2,2,359,0.7080
1972,4,2,3,317,1.4247
1972,4,2,4,153,-0.9987
1972,4,2,5,33,-0.0423
1972,4,3,1,27,-2.2202
1972,4,3,2,106,-1.1365
1972,4,3,3,262,-0.4386
1972,4,3,4,362,0.3963
1972,4,3,5,309,0.6285
1972,5,1,1,985,-2.6360
1972,5,1,2,419,-2.5750
1972,5,1,3,154,-2.8279
1972,5,1,4,33,-3.5394
1972,5,1,5,5,12.8564
1972,5,2,1,204,-1.3951
1972,5,2,2,364,-2.3080
1972,5,2,3,322,-0.5356
1972,5,2,4,153,-1.8838
1972,5,2,5,35,-3.1624
1972,5,3,1,28,0.6294
1972,5,3,2,107,0.0533
1972,5,3,3,267,0.6469
1972,5,3,4,369,0.6889
1972,5,3,5,313,2.6310
1972,6,1,1,987,-3.5638
1972,6,1,2,419,-4.1706
1972,6,1,3,158,-4.8590
1972,6,1,4,32,2.8445
1972,6,1,5,5,-9.0674
1972,6,2,1,198,-2.2456
1972,6,2,2,357,-2.7599
1972,6,2,3,318,-2.9343
1972,6,2,4,151,-5.3949
1972,6,2,5,38,-3.5136
1972,6,3,1,28,-1.7369
1972,6,3,2,106,-2.0849
1972,6,3,3,274,-1.9804
1972,6,3,4,363,-2.5441
1972,6,3,5,315,-1.7967
1972,7,1,1,983,-3.0223
1972,7,1,2,418,-5.5363
1972,7,1,3,156,-7.1173
1972,7,1,4,32,-8.2337
1972,7,1,5,5,-12.3292
1972,7,2,1,196,-0.9926
1972,7,2,2,362,-2.7279
1972,7,2,3,317,-2.9409
1972,7,2,4,149,-5.8220
1972,7,2,5,40,-9.8161
1972,7,3,1,29,-0.1558
1972,7,3,2,107,-1.4417
1972,7,3,3,274,-1.4064
1972,7,3,4,359,-1.9561
1972,7,3,5,314,0.3910
1972,8,1,1,993,0.1153
1972,8,1,2,420,0.3106
1972,8,1,3,152,-3.3294
1972,8,1,4,34,-7.1566
1972,8,1,5,5,-1.0605
1972,8,2,1,203,2.2810
1972,8,2,2,366,1.8628
1972,8,2,3,321,1.7054
1972,8,2,4,143,0.3316
1972,8,2,5,39,-1.7927
1972,8,3,1,31,2.3411
1972,8,3,2,109,3.3300
1972,8,3,3,270,2.9554
1972,8,3,4,362,3.8118
1972,8,3,5,313,3.6658
1972,9,1,1,995,-4.3153
1972,9,1,2,404,-4.7566
1972,9,1,3,146,-3.7436
1972,9,1,4,33,-2.6653
1972,9,1,5,7,-2.8894
1972,9,2,1,200,-2.7045
1972,9,2,2,370,-2.4715
1972,9,2,3,323,-3.0619
1972,9,2,4,141,-2.8942
1972,9,2,5,40,-1.9597
1972,9,3,1,30,-2.0221
1972,9,3,2,107,-1.5804
1972,9,3,3,265,-0.8402
1972,9,3,4,358,-1.8132
1972,9,3,5,316,-0.2976
1972,10,1,1,1012,-2.5316
1972,10,1,2,404,-2.8707
1972,10,1,3,141,-3.6540
1972,10,1,4,27,-3.7308
1972,10,1,5,7,-5.3969
1972,10,2,1,198,0.5001
1972,10,2,2,369,0.1573
1972,10,2,3,328,-2.1492
1972,10,2,4,139,-1.1513
1972,10,2,5,39,-3.0314
1972,10,3,1,31,1.7611
1972,10,3,2,106,2.1881
1972,10,3,3,256,0.6973
1972,10,3,4,355,0.3664
1972,10,3,5,319,1.2137
1972,11,1,1,1018,4.0070
1972,11,1,2,398,5.6262
1972,11,1,3,142,5.3378
1972,11,1,4,28,7.8468
1972,11,1,5,7,12.7048
1972,11,2,1,199,5.8388
1972,11,2,2,377,5.8701
1972,11,2,3,331,5.8004
1972,11,2,4,143,6.2007
1972,11,2,5,39,3.6548
1972,11,3,1,32,7.6851
1972,11,3,2,109,7.4839
1972,11,3,3,260,7.2358
1972,11,3,4,358,7.1951
1972,11,3,5,320,4.2611
1972,12,1,1,1025,-2.2032
1972,12,1,2,395,-2.9929
1972,12,1,3,139,-3.0506
1972,12,1,4,24,-2.8827
1972,12,1,5,5,-9.2661
1972,12,2,1,199,-0.4716
1972,12,2,2,378,0.1836
1972,12,2,3,328,-1.2614
1972,12,2,4,142,-1.8727
1972,12,2,5,37,-4.6249
1972,12,3,1,31,-0.2815
1972,12,3,2,104,-0.6581
1972,12,3,3,264,-0.6402
1972,12,3,4,352,-0.5029
1972,12,3,5,323,1.9039
1973,1,1,1,1026,-2.6715
1973,1,1,2,398,-6.5599
1973,1,1,3,141,-8.9001
1973,1,1,4,23,-5.5725
1973,1,1,5,5,-7.5747
1973,1,2,1,201,-3.0608
1973,1,2,2,375,-4.6739
1973,1,2,3,330,-7.7480
1973,1,2,4,138,-8.8290
1973,1,2,5,35,-10.9578
1973,1,3,1,31,0.8178
1973,1,3,2,104,-0.0682
1973,1,3,3,271,-3.8864
1973,1,3,4,360,-5.1278
1973,1,3,5,322,-1.4470
1973,2,1,1,1026,-7.2457
1973,2,1,2,395,-10.2622
1973,2,1,3,148,-13.5718
1973,2,1,4,23,-10.9879
1973,2,1,5,5,-18.5974
1973,2,2,1,195,-5.3157
1973,2,2,2,367,-7.1743
1973,2,2,3,336,-9.4477
1973,2,2,4,138,-11.6498
1973,2,2,5,36,-14.3593
1973,2,3,1,31,-1.8264
1973,2,3,2,105,-3.1024
1973,2,3,3,274,-4.6343
1973,2,3,4,359,-4.3605
1973,2,3,5,324,-3.6087
1973,3,1,1,1021,-2.8184
1973,3,1,2,386,-3.4476
1973,3,1,3,143,-2.2060
1973,3,1,4,24,6.5231
1973,3,1,5,5,-2.8952
1973,3,2,1,191,-1.6146
1973,3,2,2,362,-2.9019
1973,3,2,3,347,-3.4536
1973,3,2,4,142,-4.6817
1973,3,2,5,37,-1.5049
1973,3,3,1,33,-0.7431
1973,3,3,2,110,-2.4611
1973,3,3,3,275,-2.3227
1973,3,3,4,363,-1.9663
1973,3,3,5,326,-0.0152
1973,4,1,1,1020,-5.8035
1973,4,1,2,377,-10.4834
1973,4,1,3,137,-14.2467
1973,4,1,4,24,-12.1740
1973,4,1,5,5,-17.3998
1973,4,2,1,197,-2.3002
1973,4,2,2,355,-5.7633
1973,4,2,3,340,-9.3213
1973,4,2,4,141,-10.8667
1973,4,2,5,37,-12.4044
1973,4,3,1,32,-2.5946
1973,4,3,2,108,-1.3914
1973,4,3,3,274,-4.3605
1973,4,3,4,364,-5.5890
1973,4,3,5,320,-4.1757
1973,5,1,1,1032,-8.9679
1973,5,1,2,377,-10.4698
1973,5,1,3,135,-12.4484
1973,5,1,4,25,-16.8631
1973,5,1,5,4,-20.2667
1973,5,2,1,202,-6.7218
1973,5,2,2,360,-7.7890
1973,5,2,3,344,-8.6757
1973,5,2,4,142,-9.9495
1973,5,2,5,35,-8.7062
1973,5,3,1,34,-4.1406
1973,5,3,2,108,-5.4555
1973,5,3,3,276,-3.4556
1973,5,3,4,366,-2.9780
1973,5,3,5,321,-1.1091
1973,6,1,1,1026,-3.4379
1973,6,1,2,378,-4.6394
1973,6,1,3,138,-5.8251
1973,6,1,4,27,-0.3534
1973,6,1,5,4,-2.2983
1973,6,2,1,205,-1.5884
1973,6,2,2,358,-3.1984
1973,6,2,3,341,-4.7956
1973,6,2,4,144,-5.7921
1973,6,2,5,35,-1.8299
1973,6,3,1,33,-1.5725
1973,6,3,2,108,-1.0280
1973,6,3,3,274,-2.3985
1973,6,3,4,366,-3.1105
1973,6,3,5,321,-0.6164
1973,7,1,1,1033,12.0406
1973,7,1,2,359,17.1583
1973,7,1,3,130,21.8489
1973,7,1,4,25,29.5166
1973,7,1,5,4,28.6914
1973,7,2,1,205,6.4595
1973,7,2,2,363,9.8548
1973,7,2,3,337,13.9550
1973,7,2,4,140,19.1185
1973,7,2,5,32,22.0546
1973,7,3,1,35,5.0227
1973,7,3,2,112,5.8054
1973,7,3,3,281,5.6291
1973,7,3,4,376,7.6883
1973,7,3,5,324,3.9774
1973,8,1,1,1038,-6.3205
1973,8,1,2,349,-5.6697
1973,8,1,3,122,-7.8312
1973,8,1,4,23,-3.5722
1973,8,1,5,3,-11.0727
1973,8,2,1,202,-2.1963
1973,8,2,2,366,-4.5112
1973,8,2,3,340,-3.6499
1973,8,2,4,136,-2.7156
1973,8,2,5,29,0.7964
1973,8,3,1,33,-3.8817
1973,8,3,2,109,-1.1641
1973,8,3,3,278,-1.8490
1973,8,3,4,375,-1.8531
1973,8,3,5,326,-3.5067
1973,9,1,1,1042,8.0921
1973,9,1,2,337,11.9245
1973,9,1,3,113,13.4438
1973,9,1,4,21,17.6068
1973,9,1,5,3,16.6634
1973,9,2,1,200,7.7966
1973,9,2,2,367,10.3734
1973,9,2,3,341,12.7487
1973,9,2,4,131,13.2840
1973,9,2,5,29,15.6911
1973,9,3,1,32,4.9932
1973,9,3,2,104,5.0472
1973,9,3,3,278,8.8754
1973,9,3,4,386,10.2749
1973,9,3,5,326,3.5643
1973,10,1,1,1053,1.4546
1973,10,1,2,321,-2.4324
1973,10,1,3,106,-2.3510
1973,10,1,4,19,-3.5373
1973,10,1,5,2,3.6491
1973,10,2,1,198,2.7469
1973,10,2,2,364,0.8653
1973,10,2,3,330,-2.2015
1973,10,2,4,123,-0.4536
1973,10,2,5,21,4.8231
1973,10,3,1,30,4.5753
1973,10,3,2,103,5.2674
1973,10,3,3,271,-0.0997
1973,10,3,4,385,-0.5348
1973,10,3,5,333,0.0077
1973,11,1,1,1055,-19.1314
1973,11,1,2,315,-23.6632
1973,11,1,3,106,-19.5476
1973,11,1,4,19,-25.8426
1973,11,1,5,1,-27.6836
1973,11,2,1,201,-14.3055
1973,11,2,2,369,-17.4253
1973,11,2,3,325,-20.0738
1973,11,2,4,119,-22.9348
1973,11,2,5,20,-17.5430
1973,11,3,1,26,-6.8589
1973,11,3,2,101,-11.5168
1973,11,3,3,266,-13.9212
1973,11,3,4,389,-14.8068
1973,11,3,5,335,-10.6849
1973,12,1,1,1057,-4.5528
1973,12,1,2,310,-2.5623
1973,12,1,3,104,-1.7404
1973,12,1,4,17,-5.5058
1973,12,1,5,1,-7.0313
1973,12,2,1,195,-2.9214
1973,12,2,2,365,-1.2575
1973,12,2,3,327,-0.3913
1973,12,2,4,118,2.2093
1973,12,2,5,21,-2.6244
1973,12,3,1,29,-3.6240
1973,12,3,2,102,3.1548
1973,12,3,3,267,1.1796
1973,12,3,4,391,1.8802
1973,12,3,5,333,1.3470
1974,1,1,1,1061,17.6253
1974,1,1,2,293,15.9597
1974,1,1,3,101,15.4838
1974,1,1,4,16,8.7852
1974,1,1,5,0,
1974,1,2,1,200,10.4028
1974,1,2,2,366,10.6428
1974,1,2,3,318,9.6053
1974,1,2,4,113,7.8595
1974,1,2,5,21,-0.7967
1974,1,3,1,30,5.9394
1974,1,3,2,104,2.8256
1974,1,3,3,271,5.2476
1974,1,3,4,383,4.0414
1974,1,3,5,328,-1.5020
1974,2,1,1,1055,-0.9780
1974,2,1,2,295,-2.3992
1974,2,1,3,92,-4.2565
1974,2,1,4,15,-8.9756
1974,2,1,5,0,
1974,2,2,1,205,1.2386
1974,2,2,2,367,1.5016
1974,2,2,3,315,0.9597
1974,2,2,4,111,-0.3498
1974,2,2,5,22,-3.4750
1974,2,3,1,30,1.1378
1974,2,3,2,107,1.5174
1974,2,3,3,265,0.8751
1974,2,3,4,381,0.7629
1974,2,3,5,324,-0.0660
1974,3,1,1,1055,1.6344
1974,3,1,2,291,0.5856
1974,3,1,3,90,-1.0945
1974,3,1,4,12,-5.0255
1974,3,1,5,0,
1974,3,2,1,201,0.7279
1974,3,2,2,361,-0.5897
1974,3,2,3,315,-1.0833
1974,3,2,4,121,-2.4790
1974,3,2,5,23,-9.6810
1974,3,3,1,29,-0.9451
1974,3,3,2,106,-2.2866
1974,3,3,3,272,-2.7170
1974,3,3,4,384,-2.5886
1974,3,3,5,329,-2.1255
1974,4,1,1,1055,-5.6650
1974,4,1,2,287,-6.2762
1974,4,1,3,84,-8.7005
1974,4,1,4,12,-5.8952
1974,4,1,5,0,
1974,4,2,1,196,-3.4227
1974,4,2,2,361,-5.4124
1974,4,2,3,313,-5.3498
1974,4,2,4,122,-7.6114
1974,4,2,5,23,-14.6794
1974,4,3,1,27,-6.4327
1974,4,3,2,101,-6.9537
1974,4,3,3,272,-5.7087
1974,4,3,4,381,-5.9813
1974,4,3,5,329,-3.5405
1974,5,1,1,1060,-7.3136
1974,5,1,2,295,-9.0626
1974,5,1,3,85,-10.6164
1974,5,1,4,12,-14.2204
1974,5,1,5,0,
1974,5,2,1,192,-6.6232
1974,5,2,2,364,-6.9263
1974,5,2,3,304,-8.1041
1974,5,2,4,121,-10.9676
1974,5,2,5,22,-10.2684
1974,5,3,1,26,-5.8398
1974,5,3,2,99,-6.0517
1974,5,3,3,274,-5.8912
1974,5,3,4,384,-5.8357
1974,5,3,5,324,-1.9441
1974,6,1,1,1059,-2.1096
1974,6,1,2,291,-3.6610
1974,6,1,3,82,-4.3117
1974,6,1,4,15,-0.3266
1974,6,1,5,0,
1974,6,2,1,191,-1.1360
1974,6,2,2,361,-1.9831
1974,6,2,3,308,-2.0409
1974,6,2,4,117,-2.8724
1974,6,2,5,22,-7.9965
1974,6,3,1,24,-0.8132
1974,6,3,2,96,-1.5642
1974,6,3,3,271,-2.4414
1974,6,3,4,388,-2.5788
1974,6,3,5,325,-1.1619
1974,7,1,1,1053,-4.4347
1974,7,1,2,287,-3.8125
1974,7,1,3,76,-5.6694
1974,7,1,4,15,-2.6816
1974,7,1,5,1,33.8983
1974,7,2,1,197,-3.8455
1974,7,2,2,364,-2.3766
1974,7,2,3,306,-3.9644
1974,7,2,4,111,-4.3431
1974,7,2,5,23,-11.6862
1974,7,3,1,24,-4.0976
1974,7,3,2,96,-2.0178
1974,7,3,3,274,-2.2688
1974,7,3,4,388,-4.9619
1974,7,3,5,327,-8.4046
1974,8,1,1,1049,-6.9450
1974,8,1,2,280,-8.1240
1974,8,1,3,77,-10.6623
1974,8,1,4,15,-7.8901
1974,8,1,5,1,-25.3165
1974,8,2,1,200,-7.0810
1974,8,2,2,368,-7.3435
1974,8,2,3,304,-8.1049
1974,8,2,4,109,-9.2954
1974,8,2,5,24,-8.1942
1974,8,3,1,23,-12.7670
1974,8,3,2,91,-9.7950
1974,8,3,3,269,-9.0181
1974,8,3,4,391,-9.5028
1974,8,3,5,326,-8.1882
1974,9,1,1,1032,-7.5190
1974,9,1,2,274,-9.5417
1974,9,1,3,73,-14.0506
1974,9,1,4,13,-26.2920
1974,9,1,5,1,-37.2881
1974,9,2,1,200,-7.2356
1974,9,2,2,361,-7.0467
1974,9,2,3,307,-9.5862
1974,9,2,4,105,-15.0895
1974,9,2,5,24,-17.0967
1974,9,3,1,26,-3.1882
1974,9,3,2,88,-4.5741
1974,9,3,3,267,-5.7108
1974,9,3,4,387,-6.1759
1974,9,3,5,323,-12.8883
1974,10,1,1,1032,7.2338
1974,10,1,2,270,10.7559
1974,10,1,3,76,15.1375
1974,10,1,4,15,40.8078
1974,10,1,5,1,54.0541
1974,10,2,1,195,5.1077
1974,10,2,2,364,7.9165
1974,10,2,3,298,11.7309
1974,10,2,4,106,17.7387
1974,10,2,5,25,23.3249
1974,10,3,1,25,4.8290
1974,10,3,2,93,8.0260
1974,10,3,3,270,8.2035
1974,10,3,4,374,13.6985
1974,10,3,5,320,17.7699
1974,11,1,1,1029,-6.3768
1974,11,1,2,271,-4.0073
1974,11,1,3,78,-4.3424
1974,11,1,4,13,-7.4864
1974,11,1,5,1,-10.5263
1974,11,2,1,194,-5.0524
1974,11,2,2,372,-4.9136
1974,11,2,3,302,-3.3314
1974,11,2,4,114,-1.8767
1974,11,2,5,26,-3.9623
1974,11,3,1,22,-5.9005
1974,11,3,2,94,-4.7619
1974,11,3,3,260,-2.5817
1974,11,3,4,375,-2.5145
1974,11,3,5,320,-4.5640
1974,12,1,1,1029,-8.9445
1974,12,1,2,267,-10.1709
1974,12,1,3,82,-9.0362
1974,12,1,4,14,-12.2446
1974,12,1,5,1,-13.7255
1974,12,2,1,194,-6.4193
1974,12,2,2,377,-6.3826
1974,12,2,3,307,-5.5747
1974,12,2,4,112,-9.3713
1974,12,2,5,27,-8.3883
1974,12,3,1,23,-6.3249
1974,12,3,2,92,-5.4714
1974,12,3,3,263,-5.4803
1974,12,3,4,376,-1.6631
1974,12,3,5,323,-2.0666
1975,1,1,1,1030,32.5981
1975,1,1,2,260,35.0457
1975,1,1,3,81,30.9870
1975,1,1,4,16,26.7597
1975,1,1,5,1,15.9091
1975,1,2,1,195,26.5602
1975,1,2,2,368,28.6142
1975,1,2,3,300,26.2683
1975,1,2,4,116,24.3513
1975,1,2,5,23,22.6823
1975,1,3,1,23,24.2588
1975,1,3,2,88,21.9755
1975,1,3,3,261,21.1830
1975,1,3,4,374,19.6911
1975,1,3,5,322,11.0684
1975,2,1,1,1028,4.1227
1975,2,1,2,260,5.4609
1975,2,1,3,82,9.4806
1975,2,1,4,14,17.4911
1975,2,1,5,1,5.8824
1975,2,2,1,196,4.4244
1975,2,2,2,371,2.9384
1975,2,2,3,298,5.0980
1975,2,2,4,116,10.5486
1975,2,2,5,21,7.3753
1975,2,3,1,23,2.0362
1975,2,3,2,85,3.5235
1975,2,3,3,261,4.2463
1975,2,3,4,376,3.8547
1975,2,3,5,321,7.5230
1975,3,1,1,1031,10.3386
1975,3,1,2,260,12.1264
1975,3,1,3,80,10.3080
1975,3,1,4,13,-5.3076
1975,3,1,5,1,-1.8519
1975,3,2,1,198,5.5695
1975,3,2,2,378,7.0215
1975,3,2,3,303,7.4787
1975,3,2,4,113,7.5792
1975,3,2,5,21,10.5429
1975,3,3,1,23,1.3312
1975,3,3,2,82,4.3366
1975,3,3,3,262,4.9281
1975,3,3,4,373,4.3656
1975,3,3,5,326,2.2825
1975,4,1,1,1034,2.8934
1975,4,1,2,259,5.5153
1975,4,1,3,74,0.9076
1975,4,1,4,12,4.1580
1975,4,1,5,1,-5.6604
1975,4,2,1,202,4.3828
1975,4,2,2,379,4.0082
1975,4,2,3,306,5.4023
1975,4,2,4,114,6.6398
1975,4,2,5,18,9.6814
1975,4,3,1,24,3.3012
1975,4,3,2,85,3.8977
1975,4,3,3,267,2.6287
1975,4,3,4,372,3.7920
1975,4,3,5,323,5.3640
1975,5,1,1,1033,7.3934
1975,5,1,2,267,8.8042
1975,5,1,3,73,7.1252
1975,5,1,4,12,8.0553
1975,5,1,5,1,10.0000
1975,5,2,1,206,5.9644
1975,5,2,2,383,7.2059
1975,5,2,3,302,8.9942
1975,5,2,4,115,10.4380
1975,5,2,5,16,4.2934
1975,5,3,1,25,5.3532
1975,5,3,2,92,4.1655
1975,5,3,3,271,5.2213
1975,5,3,4,377,5.1605
1975,5,3,5,325,5.3985
1975,6,1,1,1033,8.7817
1975,6,1,2,281,10.1060
1975,6,1,3,74,9.2479
1975,6,1,4,9,12.0336
1975,6,1,5,1,18.1818
1975,6,2,1,207,5.6078
1975,6,2,2,394,6.8185
1975,6,2,3,304,6.5924
1975,6,2,4,117,5.4420
1975,6,2,5,15,4.4651
1975,6,3,1,25,2.3240
1975,6,3,2,93,6.6108
1975,6,3,3,265,7.2531
1975,6,3,4,374,7.6296
1975,6,3,5,326,4.4397
1975,7,1,1,1038,-0.5353
1975,7,1,2,291,-5.5902
1975,7,1,3,71,-6.5744
1975,7,1,4,8,-3.8142
1975,7,1,5,0,
1975,7,2,1,206,-1.3336
1975,7,2,2,399,-1.6611
1975,7,2,3,312,-5.6326
1975,7,2,4,116,-7.2846
1975,7,2,5,12,-2.7473
1975,7,3,1,25,-2.4595
1975,7,3,2,92,-2.9774
1975,7,3,3,271,-3.2182
1975,7,3,4,366,-5.4519
1975,7,3,5,324,-6.8058
1975,8,1,1,1042,-6.5598
1975,8,1,2,300,-6.8816
1975,8,1,3,74,-8.3390
1975,8,1,4,8,-5.3757
1975,8,1,5,0,
1975,8,2,1,211,-4.7447
1975,8,2,2,400,-4.6085
1975,8,2,3,303,-4.4664
1975,8,2,4,119,-5.0045
1975,8,2,5,11,-4.8844
1975,8,3,1,23,0.3452
1975,8,3,2,90,-2.4802
1975,8,3,3,270,-2.2567
1975,8,3,4,362,-2.3801
1975,8,3,5,326,-1.4128
1975,9,1,1,1032,-3.0974
1975,9,1,2,285,-4.3491
1975,9,1,3,80,-6.5644
1975,9,1,4,8,-8.2512
1975,9,1,5,0,
1975,9,2,1,214,-2.2694
1975,9,2,2,398,-2.6330
1975,9,2,3,306,-3.9255
1975,9,2,4,115,-4.7630
1975,9,2,5,11,-9.8323
1975,9,3,1,24,-0.6841
1975,9,3,2,88,-2.0916
1975,9,3,3,264,-2.1420
1975,9,3,4,364,-3.2066
1975,9,3,5,325,-3.3488
1975,10,1,1,1021,0.9993
1975,10,1,2,278,2.6337
1975,10,1,3,76,1.3746
1975,10,1,4,9,-2.7525
1975,10,1,5,0,
1975,10,2,1,209,2.3892
1975,10,2,2,398,4.2845
1975,10,2,3,306,2.6490
1975,10,2,4,111,-1.3405
1975,10,2,5,12,-2.1945
1975,10,3,1,23,-2.0188
1975,10,3,2,86,4.4732
1975,10,3,3,263,5.8507
1975,10,3,4,363,7.2846
1975,10,3,5,318,6.3636
1975,11,1,1,1021,3.2083
1975,11,1,2,273,2.7836
1975,11,1,3,73,1.0084
1975,11,1,4,8,2.4867
1975,11,1,5,0,
1975,11,2,1,206,5.9114
1975,11,2,2,397,4.5819
1975,11,2,3,299,1.6371
1975,11,2,4,114,0.1625
1975,11,2,5,12,-0.5202
1975,11,3,1,21,7.6352
1975,11,3,2,86,5.8223
1975,11,3,3,267,4.0243
1975,11,3,4,368,4.6202
1975,11,3,5,314,2.6070
1975,12,1,1,1020,-2.3305
1975,12,1,2,278,-1.6762
1975,12,1,3,70,2.3828
1975,12,1,4,7,2.2820
1975,12,1,5,0,
1975,12,2,1,208,-2.2142
1975,12,2,2,400,-1.5494
1975,12,2,3,301,-0.1320
1975,12,2,4,112,-0.1036
1975,12,2,5,13,0.6915
1975,12,3,1,21,-0.9716
1975,12,3,2,89,-1.9973
1975,12,3,3,268,-1.5406
1975,12,3,4,372,-0.5438
1975,12,3,5,317,-1.2556
1976,1,1,1,946,25.7495
1976,1,1,2,273,22.5181
1976,1,1,3,66,20.3812
1976,1,1,4,6,18.8977
1976,1,1,5,0,
1976,1,2,1,192,17.8376
1976,1,2,2,392,19.0501
1976,1,2,3,300,20.9868
1976,1,2,4,115,19.6710
1976,1,2,5,12,11.1271
1976,1,3,1,19,10.2631
1976,1,3,2,90,11.8137
1976,1,3,3,263,14.3379
1976,1,3,4,369,13.8893
1976,1,3,5,313,11.6723
1976,2,1,1,950,13.6878
1976,2,1,2,272,11.6368
1976,2,1,3,66,11.6989
1976,2,1,4,7,-4.2730
1976,2,1,5,0,
1976,2,2,1,188,7.9574
1976,2,2,2,391,7.4684
1976,2,2,3,306,7.7130
1976,2,2,4,115,6.0657
1976,2,2,5,13,8.0547
1976,2,3,1,19,4.7495
1976,2,3,2,91,4.5975
1976,2,3,3,264,4.4790
1976,2,3,4,380,1.9810
1976,2,3,5,316,-1.2169
1976,3,1,1,985,0.3371
1976,3,1,2,271,1.8943
1976,3,1,3,63,1.4694
1976,3,1,4,5,2.0305
1976,3,1,5,0,
1976,3,2,1,190,0.8583
1976,3,2,2,383,0.9433
1976,3,2,3,316,2.0430
1976,3,2,4,114,1.3157
1976,3,2,5,12,-2.0748
1976,3,3,1,18,-0.7348
1976,3,3,2,93,1.5888
1976,3,3,3,262,0.9749
1976,3,3,4,371,0.9466
1976,3,3,5,317,3.4434
1976,4,1,1,974,-2.1707
1976,4,1,2,270,-4.0704
1976,4,1,3,66,-4.8869
1976,4,1,4,4,-7.2179
1976,4,1,5,0,
1976,4,2,1,184,0.2436
1976,4,2,2,389,-0.8715
1976,4,2,3,313,-1.6450
1976,4,2,4,112,-2.9245
1976,4,2,5,12,-5.5048
1976,4,3,1,18,2.2001
1976,4,3,2,90,-0.1141
1976,4,3,3,259,-0.8929
1976,4,3,4,364,-0.4156
1976,4,3,5,321,-1.1101
1976,5,1,1,991,-3.3796
1976,5,1,2,267,-3.2406
1976,5,1,3,66,-0.3394
