year,month,rank_ME,rank_ISq_1,nstocks,ret_vw
1971,10,1,1,151,-5.8679
1971,10,1,2,199,-6.9551
1971,10,1,3,163,-5.8699
1971,10,1,4,227,-6.0910
1971,10,1,5,305,-7.8989
1971,10,2,1,88,-5.4635
1971,10,2,2,83,-4.8612
1971,10,2,3,82,-6.1840
1971,10,2,4,93,-6.9152
1971,10,2,5,127,-6.0193
1971,10,3,1,127,-4.4802
1971,10,3,2,133,-4.8437
1971,10,3,3,133,-4.7746
1971,10,3,4,127,-2.4757
1971,10,3,5,114,-2.9638
1971,11,1,1,172,-3.6605
1971,11,1,2,201,-4.3407
1971,11,1,3,212,-4.2247
1971,11,1,4,205,-5.3115
1971,11,1,5,268,-4.4873
1971,11,2,1,84,-1.6451
1971,11,2,2,95,-2.8122
1971,11,2,3,86,-2.1714
1971,11,2,4,106,-1.8828
1971,11,2,5,103,-2.8830
1971,11,3,1,130,-0.2589
1971,11,3,2,142,-0.2219
1971,11,3,3,119,1.3073
1971,11,3,4,125,-0.3593
1971,11,3,5,118,-0.3462
1971,12,1,1,186,13.0903
1971,12,1,2,166,14.4072
1971,12,1,3,223,13.2182
1971,12,1,4,227,13.6480
1971,12,1,5,250,13.3191
1971,12,2,1,107,13.5780
1971,12,2,2,94,15.1055
1971,12,2,3,86,13.4201
1971,12,2,4,89,11.3510
1971,12,2,5,103,11.6397
1971,12,3,1,137,9.8095
1971,12,3,2,137,9.2847
1971,12,3,3,137,9.2039
1971,12,3,4,112,7.5591
1971,12,3,5,116,8.8329
1972,1,1,1,185,13.0405
1972,1,1,2,171,12.7761
1972,1,1,3,207,14.6406
1972,1,1,4,237,14.8913
1972,1,1,5,261,12.4490
1972,1,2,1,82,4.7922
1972,1,2,2,108,6.0868
1972,1,2,3,77,7.0839
1972,1,2,4,103,7.8351
1972,1,2,5,110,9.2423
1972,1,3,1,151,2.7594
1972,1,3,2,121,3.3321
1972,1,3,3,128,2.1517
1972,1,3,4,124,0.6780
1972,1,3,5,115,1.7388
1972,2,1,1,153,4.8868
1972,2,1,2,149,3.8369
1972,2,1,3,195,4.2003
1972,2,1,4,252,4.5340
1972,2,1,5,311,4.4178
1972,2,2,1,80,3.0747
1972,2,2,2,93,3.5967
1972,2,2,3,115,3.1015
1972,2,2,4,100,2.9846
1972,2,2,5,97,2.7860
1972,2,3,1,146,3.4333
1972,2,3,2,137,2.5113
1972,2,3,3,131,2.8322
1972,2,3,4,115,3.0738
1972,2,3,5,116,4.7416
1972,3,1,1,162,-0.4873
1972,3,1,2,173,-1.6317
1972,3,1,3,205,0.3337
1972,3,1,4,233,-1.0961
1972,3,1,5,294,-0.6286
1972,3,2,1,84,1.0914
1972,3,2,2,95,1.1666
1972,3,2,3,91,0.6267
1972,3,2,4,91,-0.5297
1972,3,2,5,119,0.1183
1972,3,3,1,139,0.7732
1972,3,3,2,137,0.5133
1972,3,3,3,125,0.6159
1972,3,3,4,133,1.3813
1972,3,3,5,114,-0.4741
1972,4,1,1,173,0.3120
1972,4,1,2,196,0.5558
1972,4,1,3,217,-0.9564
1972,4,1,4,220,0.0498
1972,4,1,5,260,-0.6281
1972,4,2,1,102,1.4423
1972,4,2,2,86,0.2559
1972,4,2,3,93,-0.1150
1972,4,2,4,91,1.1663
1972,4,2,5,112,0.4442
1972,4,3,1,141,1.1214
1972,4,3,2,134,0.2611
1972,4,3,3,135,0.4868
1972,4,3,4,131,-0.2875
1972,4,3,5,111,1.0003
1972,5,1,1,168,-2.4713
1972,5,1,2,173,-3.4284
1972,5,1,3,232,-2.4182
1972,5,1,4,207,-1.9490
1972,5,1,5,288,-3.1436
1972,5,2,1,95,-2.4248
1972,5,2,2,82,-2.7815
1972,5,2,3,99,-1.9865
1972,5,2,4,100,-3.1777
1972,5,2,5,114,-0.4162
1972,5,3,1,149,0.9529
1972,5,3,2,135,2.2801
1972,5,3,3,127,2.6571
1972,5,3,4,117,3.0905
1972,5,3,5,119,1.6847
1972,6,1,1,221,-2.7868
1972,6,1,2,191,-3.8479
1972,6,1,3,205,-3.9215
1972,6,1,4,212,-4.8151
1972,6,1,5,231,-4.3081
1972,6,2,1,97,-4.7666
1972,6,2,2,105,-1.8306
1972,6,2,3,92,-3.9118
1972,6,2,4,74,-5.5237
1972,6,2,5,125,-2.7575
1972,6,3,1,135,-1.6761
1972,6,3,2,127,-1.7905
1972,6,3,3,134,-1.6103
1972,6,3,4,141,-1.7717
1972,6,3,5,117,-3.0588
1972,7,1,1,204,-4.0900
1972,7,1,2,169,-2.7637
1972,7,1,3,213,-4.5321
1972,7,1,4,202,-4.2661
1972,7,1,5,273,-4.7278
1972,7,2,1,104,-1.3770
1972,7,2,2,89,-4.0921
1972,7,2,3,93,-4.6880
1972,7,2,4,101,-4.6984
1972,7,2,5,104,-2.0293
1972,7,3,1,143,-1.6326
1972,7,3,2,135,-0.2060
1972,7,3,3,135,-0.1723
1972,7,3,4,127,1.0558
1972,7,3,5,117,0.0454
1972,8,1,1,171,-0.0602
1972,8,1,2,213,-0.5408
1972,8,1,3,208,0.2472
1972,8,1,4,222,0.9888
1972,8,1,5,254,-0.8505
1972,8,2,1,92,1.4144
1972,8,2,2,93,1.3005
1972,8,2,3,93,1.6982
1972,8,2,4,100,2.0435
1972,8,2,5,104,2.0596
1972,8,3,1,144,4.3175
1972,8,3,2,144,2.2951
1972,8,3,3,132,4.6479
1972,8,3,4,122,3.8229
1972,8,3,5,121,2.6283
1972,9,1,1,194,-4.6440
1972,9,1,2,202,-4.0829
1972,9,1,3,206,-5.0306
1972,9,1,4,195,-4.7640
1972,9,1,5,277,-4.4195
1972,9,2,1,93,-1.9746
1972,9,2,2,90,-2.3623
1972,9,2,3,95,-3.5024
1972,9,2,4,98,-2.5939
1972,9,2,5,104,-2.8485
1972,9,3,1,151,-1.4230
1972,9,3,2,132,-0.8473
1972,9,3,3,119,-1.4524
1972,9,3,4,134,0.1810
1972,9,3,5,124,-0.0424
1972,10,1,1,224,-2.9369
1972,10,1,2,188,-1.5468
1972,10,1,3,229,-3.6523
1972,10,1,4,204,-3.7187
1972,10,1,5,234,-2.8127
1972,10,2,1,105,0.1705
1972,10,2,2,92,-1.9389
1972,10,2,3,84,-1.4856
1972,10,2,4,93,-1.5107
1972,10,2,5,110,0.1027
1972,10,3,1,135,0.5660
1972,10,3,2,133,0.2730
1972,10,3,3,135,1.8148
1972,10,3,4,135,0.8819
1972,10,3,5,126,2.2520
1972,11,1,1,219,8.1212
1972,11,1,2,206,4.4131
1972,11,1,3,216,3.9949
1972,11,1,4,235,5.1088
1972,11,1,5,206,3.0697
1972,11,2,1,91,7.2849
1972,11,2,2,93,10.2172
1972,11,2,3,105,4.8076
1972,11,2,4,85,4.9920
1972,11,2,5,110,3.9223
1972,11,3,1,139,6.1425
1972,11,3,2,127,5.2616
1972,11,3,3,134,3.8975
1972,11,3,4,133,4.3318
1972,11,3,5,135,5.1293
1972,12,1,1,237,-1.1799
1972,12,1,2,183,-2.2719
1972,12,1,3,179,-2.7667
1972,12,1,4,225,-2.8852
1972,12,1,5,267,-4.0108
1972,12,2,1,89,-0.4261
1972,12,2,2,84,-2.2355
1972,12,2,3,101,-0.3423
1972,12,2,4,96,-1.4188
1972,12,2,5,113,-0.1855
1972,12,3,1,133,1.2276
1972,12,3,2,145,2.0436
1972,12,3,3,132,1.6713
1972,12,3,4,145,0.4846
1972,12,3,5,112,0.5993
1973,1,1,1,194,-4.1514
1973,1,1,2,203,-3.6738
1973,1,1,3,162,-4.5018
1973,1,1,4,295,-3.9099
1973,1,1,5,239,-4.4504
1973,1,2,1,79,-3.9342
1973,1,2,2,82,-5.0593
1973,1,2,3,96,-6.8888
1973,1,2,4,105,-6.8987
1973,1,2,5,123,-6.6720
1973,1,3,1,152,-1.9718
1973,1,3,2,146,0.6242
1973,1,3,3,126,-3.6292
1973,1,3,4,133,-4.2878
1973,1,3,5,114,-3.1119
1973,2,1,1,774,-8.0902
1973,2,1,2,468,-8.5767
1973,2,1,3,461,-9.2775
1973,2,1,4,507,-9.0456
1973,2,1,5,828,-8.9298
1973,2,2,1,165,-8.0292
1973,2,2,2,133,-8.0476
1973,2,2,3,143,-7.7633
1973,2,2,4,130,-8.6092
1973,2,2,5,184,-9.1863
1973,2,3,1,169,-2.7342
1973,2,3,2,150,-4.5588
1973,2,3,3,143,-4.5237
1973,2,3,4,173,-3.5417
1973,2,3,5,157,-3.2778
1973,3,1,1,981,-3.4580
1973,3,1,2,492,-2.3982
1973,3,1,3,457,-3.2737
1973,3,1,4,447,-3.8261
1973,3,1,5,647,-3.5805
1973,3,2,1,191,-3.3297
1973,3,2,2,142,-3.6848
1973,3,2,3,122,-2.9769
1973,3,2,4,132,-3.7927
1973,3,2,5,154,-3.4368
1973,3,3,1,174,-1.0379
1973,3,3,2,156,-0.9501
1973,3,3,3,154,0.0601
1973,3,3,4,150,-1.5798
1973,3,3,5,155,0.7070
1973,4,1,1,865,-7.2893
1973,4,1,2,426,-7.6607
1973,4,1,3,466,-9.4539
1973,4,1,4,480,-8.9648
1973,4,1,5,776,-7.9136
1973,4,2,1,182,-7.5402
1973,4,2,2,141,-8.4911
1973,4,2,3,132,-8.6071
1973,4,2,4,112,-8.8337
1973,4,2,5,170,-6.5951
1973,4,3,1,159,-5.9054
1973,4,3,2,150,-2.8195
1973,4,3,3,163,-5.5632
1973,4,3,4,175,-4.6080
1973,4,3,5,142,-4.5781
1973,5,1,1,909,-8.5634
1973,5,1,2,475,-9.8814
1973,5,1,3,446,-9.9901
1973,5,1,4,424,-11.5755
1973,5,1,5,735,-10.7977
1973,5,2,1,178,-7.6841
1973,5,2,2,130,-6.9502
1973,5,2,3,135,-8.1585
1973,5,2,4,113,-10.0718
1973,5,2,5,175,-8.4748
1973,5,3,1,180,-0.9942
1973,5,3,2,160,-1.9831
1973,5,3,3,155,0.1563
1973,5,3,4,152,-3.2952
1973,5,3,5,135,-3.1089
1973,6,1,1,909,-4.0480
1973,6,1,2,486,-4.1193
1973,6,1,3,455,-5.4408
1973,6,1,4,412,-4.6439
1973,6,1,5,686,-5.4754
1973,6,2,1,178,-3.8295
1973,6,2,2,137,-3.7975
1973,6,2,3,103,-4.9742
1973,6,2,4,136,-3.9291
1973,6,2,5,157,-4.5677
1973,6,3,1,147,-0.9646
1973,6,3,2,154,-1.6374
1973,6,3,3,167,-1.4141
1973,6,3,4,165,-0.0138
1973,6,3,5,150,-1.5392
1973,7,1,1,942,13.4744
1973,7,1,2,418,16.0420
1973,7,1,3,373,12.9778
1973,7,1,4,452,14.2347
1973,7,1,5,699,11.0515
1973,7,2,1,155,12.8235
1973,7,2,2,126,13.7057
1973,7,2,3,121,12.5174
1973,7,2,4,124,11.2327
1973,7,2,5,181,12.4368
1973,7,3,1,181,4.1084
1973,7,3,2,152,5.6360
1973,7,3,3,172,3.9329
1973,7,3,4,150,5.4408
1973,7,3,5,142,4.9026
1973,8,1,1,649,-3.5927
1973,8,1,2,392,-5.6973
1973,8,1,3,419,-5.0995
1973,8,1,4,426,-6.7089
1973,8,1,5,953,-6.4644
1973,8,2,1,139,-4.0611
1973,8,2,2,102,-2.9768
1973,8,2,3,123,-2.5575
1973,8,2,4,155,-3.7335
1973,8,2,5,184,-3.4765
1973,8,3,1,166,-1.8712
1973,8,3,2,166,-3.6040
1973,8,3,3,153,-2.5410
1973,8,3,4,148,-3.8598
1973,8,3,5,163,-3.0201
1973,9,1,1,923,8.7186
1973,9,1,2,449,9.4764
1973,9,1,3,354,8.8306
1973,9,1,4,366,8.4686
1973,9,1,5,709,7.7588
1973,9,2,1,182,9.9508
1973,9,2,2,126,9.8375
1973,9,2,3,123,10.9636
1973,9,2,4,122,8.2876
1973,9,2,5,171,11.2109
1973,9,3,1,187,7.1277
1973,9,3,2,152,4.5939
1973,9,3,3,133,5.5511
1973,9,3,4,164,0.5015
1973,9,3,5,150,6.4344
1973,10,1,1,709,0.9780
1973,10,1,2,373,-0.3202
1973,10,1,3,373,-1.6478
1973,10,1,4,412,1.5555
1973,10,1,5,876,-0.8625
1973,10,2,1,122,0.6997
1973,10,2,2,118,-0.8945
1973,10,2,3,129,-2.3249
1973,10,2,4,150,0.7289
1973,10,2,5,206,0.3930
1973,10,3,1,160,0.0165
1973,10,3,2,152,-0.0540
1973,10,3,3,156,-0.3488
1973,10,3,4,156,0.6639
1973,10,3,5,163,0.1449
1973,11,1,1,737,-19.0204
1973,11,1,2,377,-19.0156
1973,11,1,3,410,-21.4009
1973,11,1,4,394,-19.7367
1973,11,1,5,820,-19.8820
1973,11,2,1,157,-17.3815
1973,11,2,2,128,-18.4306
1973,11,2,3,129,-19.3889
1973,11,2,4,119,-17.9718
1973,11,2,5,193,-17.5763
1973,11,3,1,178,-13.7471
1973,11,3,2,165,-9.7373
1973,11,3,3,144,-11.2818
1973,11,3,4,166,-10.9542
1973,11,3,5,144,-13.1487
1973,12,1,1,986,-4.3568
1973,12,1,2,432,-4.5477
1973,12,1,3,380,-4.1096
1973,12,1,4,359,-5.5985
1973,12,1,5,525,-5.6497
1973,12,2,1,191,-1.0645
1973,12,2,2,128,-3.7282
1973,12,2,3,113,-0.1397
1973,12,2,4,133,-1.6764
1973,12,2,5,162,0.0273
1973,12,3,1,202,0.4145
1973,12,3,2,162,1.9454
1973,12,3,3,148,3.5317
1973,12,3,4,153,0.1724
1973,12,3,5,138,2.3536
1974,1,1,1,753,15.1453
1974,1,1,2,423,17.4158
1974,1,1,3,426,18.1648
1974,1,1,4,403,15.6036
1974,1,1,5,611,12.0706
1974,1,2,1,177,10.1716
1974,1,2,2,124,8.6124
1974,1,2,3,131,9.6939
1974,1,2,4,127,10.9581
1974,1,2,5,189,7.9240
1974,1,3,1,170,-0.6606
1974,1,3,2,153,-1.6441
1974,1,3,3,153,-0.5806
1974,1,3,4,165,0.4606
1974,1,3,5,160,-0.2578
1974,2,1,1,485,0.8205
1974,2,1,2,343,1.9323
1974,2,1,3,338,0.0621
1974,2,1,4,460,-0.3082
1974,2,1,5,966,-0.7276
1974,2,2,1,144,-0.8455
1974,2,2,2,106,0.0432
1974,2,2,3,134,0.6829
1974,2,2,4,133,1.3473
1974,2,2,5,208,-0.8851
1974,2,3,1,159,-0.7418
1974,2,3,2,167,-0.1705
1974,2,3,3,153,1.2451
1974,2,3,4,164,1.2906
1974,2,3,5,149,-0.9336
1974,3,1,1,712,2.6185
1974,3,1,2,354,1.3513
1974,3,1,3,352,1.9927
1974,3,1,4,377,2.3789
1974,3,1,5,757,1.1190
1974,3,2,1,179,1.1503
1974,3,2,2,136,-1.2023
1974,3,2,3,121,-0.9692
1974,3,2,4,134,-1.0608
1974,3,2,5,156,-0.5319
1974,3,3,1,158,-2.1579
1974,3,3,2,146,-2.0592
1974,3,3,3,156,-2.5062
1974,3,3,4,154,-2.9888
1974,3,3,5,163,-1.8502
1974,4,1,1,656,-4.8582
1974,4,1,2,359,-5.9895
1974,4,1,3,350,-4.9493
1974,4,1,4,412,-5.7711
1974,4,1,5,777,-5.7771
1974,4,2,1,160,-6.8313
1974,4,2,2,125,-5.7298
1974,4,2,3,124,-5.3607
1974,4,2,4,127,-5.3246
1974,4,2,5,199,-7.2764
1974,4,3,1,166,-5.0530
1974,4,3,2,138,-3.3062
1974,4,3,3,153,-3.9764
1974,4,3,4,173,-4.3158
1974,4,3,5,149,-4.3010
1974,5,1,1,805,-6.8780
1974,5,1,2,413,-8.6788
1974,5,1,3,349,-6.9951
1974,5,1,4,343,-7.7918
1974,5,1,5,624,-7.0326
1974,5,2,1,185,-8.5612
1974,5,2,2,118,-6.9424
1974,5,2,3,132,-8.1628
1974,5,2,4,126,-7.0560
1974,5,2,5,170,-6.8836
1974,5,3,1,181,-2.5245
1974,5,3,2,152,-1.9576
1974,5,3,3,155,-1.4265
1974,5,3,4,147,-2.7249
1974,5,3,5,140,-6.2473
1974,6,1,1,816,-2.2734
1974,6,1,2,359,-2.4284
1974,6,1,3,366,-3.5486
1974,6,1,4,394,-2.9773
1974,6,1,5,582,-3.5001
1974,6,2,1,168,-2.2591
1974,6,2,2,125,-3.9802
1974,6,2,3,133,-3.1050
1974,6,2,4,125,-2.8243
1974,6,2,5,167,-2.6255
1974,6,3,1,179,-2.2408
1974,6,3,2,161,-3.0411
1974,6,3,3,153,-1.4776
1974,6,3,4,148,-0.7868
1974,6,3,5,139,-1.3189
1974,7,1,1,783,-5.1564
1974,7,1,2,401,-5.1328
1974,7,1,3,327,-5.6002
1974,7,1,4,327,-5.9408
1974,7,1,5,648,-5.2509
1974,7,2,1,162,-4.8189
1974,7,2,2,139,-3.8377
1974,7,2,3,126,-4.3671
1974,7,2,4,114,-5.2288
1974,7,2,5,175,-5.5713
1974,7,3,1,177,-7.0612
1974,7,3,2,147,-7.7555
1974,7,3,3,150,-7.9227
1974,7,3,4,154,-7.8713
1974,7,3,5,146,-7.0157
1974,8,1,1,882,-7.2611
1974,8,1,2,351,-8.7054
1974,8,1,3,365,-8.2347
1974,8,1,4,344,-7.7729
1974,8,1,5,538,-8.1144
1974,8,2,1,205,-7.6104
1974,8,2,2,115,-6.3586
1974,8,2,3,130,-8.3936
1974,8,2,4,117,-7.1275
1974,8,2,5,162,-9.1345
1974,8,3,1,176,-8.6931
1974,8,3,2,157,-9.7822
1974,8,3,3,136,-9.9148
1974,8,3,4,147,-6.5275
1974,8,3,5,152,-7.5277
1974,9,1,1,891,-7.7014
1974,9,1,2,314,-7.3752
1974,9,1,3,336,-8.3640
1974,9,1,4,355,-9.2578
1974,9,1,5,541,-9.6216
1974,9,2,1,190,-8.7699
1974,9,2,2,123,-9.1507
1974,9,2,3,121,-9.2569
1974,9,2,4,120,-8.3362
1974,9,2,5,156,-10.9649
1974,9,3,1,184,-13.3821
1974,9,3,2,160,-12.4252
1974,9,3,3,158,-9.5879
1974,9,3,4,137,-12.0322
1974,9,3,5,135,-8.2644
1974,10,1,1,840,7.9848
1974,10,1,2,374,7.8148
1974,10,1,3,304,12.8272
1974,10,1,4,381,8.1570
1974,10,1,5,504,8.3655
1974,10,2,1,173,8.0607
1974,10,2,2,147,13.4131
1974,10,2,3,124,12.6098
1974,10,2,4,118,9.6372
1974,10,2,5,153,10.7209
1974,10,3,1,179,18.6554
1974,10,3,2,158,17.4517
1974,10,3,3,144,17.1007
1974,10,3,4,162,15.2188
1974,10,3,5,131,15.1888
1974,11,1,1,645,-4.7140
1974,11,1,2,330,-6.0857
1974,11,1,3,323,-5.2546
1974,11,1,4,325,-6.0237
1974,11,1,5,734,-5.8602
1974,11,2,1,139,-4.0101
1974,11,2,2,133,-5.1993
1974,11,2,3,124,-4.8660
1974,11,2,4,142,-5.3618
1974,11,2,5,184,-4.1013
1974,11,3,1,163,-4.0579
1974,11,3,2,136,-6.3231
1974,11,3,3,163,-1.8105
1974,11,3,4,160,-4.0675
1974,11,3,5,159,-3.9276
1974,12,1,1,726,-7.7184
1974,12,1,2,382,-9.1054
1974,12,1,3,334,-8.2389
1974,12,1,4,267,-8.7104
1974,12,1,5,581,-8.7058
1974,12,2,1,172,-5.0152
1974,12,2,2,135,-3.4196
1974,12,2,3,124,-6.1665
1974,12,2,4,140,-8.2380
1974,12,2,5,167,-5.3471
1974,12,3,1,172,-2.6767
1974,12,3,2,165,-1.9372
1974,12,3,3,144,-3.3031
1974,12,3,4,146,-1.8007
1974,12,3,5,156,-2.1191
1975,1,1,1,773,31.2224
1975,1,1,2,353,31.9826
1975,1,1,3,305,33.7779
1975,1,1,4,349,35.3311
1975,1,1,5,521,26.5818
1975,1,2,1,165,26.3761
1975,1,2,2,127,26.5452
1975,1,2,3,132,27.9192
1975,1,2,4,141,24.9832
1975,1,2,5,187,23.0582
1975,1,3,1,188,12.7748
1975,1,3,2,139,13.2004
1975,1,3,3,163,14.3939
1975,1,3,4,139,11.5884
1975,1,3,5,147,10.3557
1975,2,1,1,321,5.7041
1975,2,1,2,322,6.6478
1975,2,1,3,313,4.2845
1975,2,1,4,368,6.0101
1975,2,1,5,1010,4.2246
1975,2,2,1,116,4.5519
1975,2,2,2,123,5.1024
1975,2,2,3,126,6.5116
1975,2,2,4,153,4.2885
1975,2,2,5,200,5.2750
1975,2,3,1,155,8.8739
1975,2,3,2,152,6.0865
1975,2,3,3,163,5.1162
1975,2,3,4,136,5.4451
1975,2,3,5,161,6.1356
1975,3,1,1,476,10.9792
1975,3,1,2,320,9.3484
1975,3,1,3,394,12.0330
1975,3,1,4,338,8.4013
1975,3,1,5,775,8.0092
1975,3,2,1,137,5.6690
1975,3,2,2,114,7.6994
1975,3,2,3,132,5.5941
1975,3,2,4,136,6.3759
1975,3,2,5,215,5.7409
1975,3,3,1,155,0.4194
1975,3,3,2,146,4.3484
1975,3,3,3,169,2.8313
1975,3,3,4,141,3.5867
1975,3,3,5,157,3.9674
1975,4,1,1,535,3.9372
1975,4,1,2,324,4.7508
1975,4,1,3,332,2.9286
1975,4,1,4,392,5.4574
1975,4,1,5,751,2.9755
1975,4,2,1,114,4.0540
1975,4,2,2,128,6.0661
1975,4,2,3,129,4.0397
1975,4,2,4,140,3.2846
1975,4,2,5,191,5.5524
1975,4,3,1,199,4.1894
1975,4,3,2,156,6.5219
1975,4,3,3,156,6.0481
1975,4,3,4,137,3.0378
1975,4,3,5,117,6.3354
1975,5,1,1,578,7.3083
1975,5,1,2,326,6.7383
1975,5,1,3,307,8.1731
1975,5,1,4,374,7.8890
1975,5,1,5,746,9.2366
1975,5,2,1,138,8.1531
1975,5,2,2,109,5.5540
1975,5,2,3,119,9.5792
1975,5,2,4,155,7.7746
1975,5,2,5,194,8.0940
1975,5,3,1,170,5.6754
1975,5,3,2,144,6.0627
1975,5,3,3,157,5.5214
1975,5,3,4,129,4.4485
1975,5,3,5,163,4.6495
1975,6,1,1,514,8.1705
1975,6,1,2,334,9.1430
1975,6,1,3,318,10.7396
1975,6,1,4,387,8.0063
1975,6,1,5,773,6.7468
1975,6,2,1,113,6.2727
1975,6,2,2,119,6.8266
1975,6,2,3,129,7.7864
1975,6,2,4,147,5.9488
1975,6,2,5,199,5.1934
1975,6,3,1,167,5.4477
1975,6,3,2,166,4.0001
1975,6,3,3,133,5.4335
1975,6,3,4,148,4.9576
1975,6,3,5,151,5.8568
1975,7,1,1,575,0.8768
1975,7,1,2,300,0.8178
1975,7,1,3,337,-1.7224
1975,7,1,4,347,-1.2089
1975,7,1,5,787,-1.0973
1975,7,2,1,146,-3.6878
1975,7,2,2,112,-2.9232
1975,7,2,3,128,-2.5421
1975,7,2,4,131,-4.7848
1975,7,2,5,198,-4.1548
1975,7,3,1,144,-7.0633
1975,7,3,2,156,-6.4498
1975,7,3,3,156,-6.5422
1975,7,3,4,161,-5.8225
1975,7,3,5,143,-5.7155
1975,8,1,1,589,-4.8837
1975,8,1,2,302,-5.5565
1975,8,1,3,329,-6.7694
1975,8,1,4,381,-6.4921
1975,8,1,5,782,-6.1190
1975,8,2,1,172,-4.1266
1975,8,2,2,119,-2.6432
1975,8,2,3,140,-4.3600
1975,8,2,4,114,-5.2966
1975,8,2,5,181,-5.1812
1975,8,3,1,172,-1.0172
1975,8,3,2,166,-1.8393
1975,8,3,3,135,-1.9693
1975,8,3,4,152,-1.8719
1975,8,3,5,131,-2.3287
1975,9,1,1,748,-2.3399
1975,9,1,2,355,-3.2712
1975,9,1,3,336,-4.1982
1975,9,1,4,358,-4.6706
1975,9,1,5,538,-3.6108
1975,9,2,1,178,-3.0844
1975,9,2,2,132,-2.9615
1975,9,2,3,118,-4.7033
1975,9,2,4,135,-3.2901
1975,9,2,5,163,-3.9301
1975,9,3,1,177,-3.1625
1975,9,3,2,155,-5.7210
1975,9,3,3,149,-3.0011
1975,9,3,4,146,-2.0997
1975,9,3,5,131,-3.7850
1975,10,1,1,801,0.7866
1975,10,1,2,335,2.6485
1975,10,1,3,308,1.7048
1975,10,1,4,309,1.6897
1975,10,1,5,600,1.2210
1975,10,2,1,184,3.9764
1975,10,2,2,129,5.3127
1975,10,2,3,111,-0.0049
1975,10,2,4,137,3.3726
1975,10,2,5,164,1.5062
1975,10,3,1,176,4.9404
1975,10,3,2,151,7.6421
1975,10,3,3,142,6.4090
1975,10,3,4,143,6.9969
1975,10,3,5,146,6.2192
1975,11,1,1,728,1.0030
1975,11,1,2,297,1.9150
1975,11,1,3,330,2.0151
1975,11,1,4,287,3.5285
1975,11,1,5,711,1.9156
1975,11,2,1,148,3.4869
1975,11,2,2,110,3.0734
1975,11,2,3,118,1.9808
1975,11,2,4,117,2.0801
1975,11,2,5,223,2.9884
1975,11,3,1,164,3.7785
1975,11,3,2,147,1.7397
1975,11,3,3,149,0.7828
1975,11,3,4,146,4.0193
1975,11,3,5,157,4.4602
1975,12,1,1,614,-0.5436
1975,12,1,2,336,-0.4430
1975,12,1,3,348,-0.8229
1975,12,1,4,333,-2.4692
1975,12,1,5,726,-1.2901
1975,12,2,1,137,-0.5380
1975,12,2,2,134,-0.8865
1975,12,2,3,130,-1.0337
1975,12,2,4,127,-0.5267
1975,12,2,5,182,-2.1495
1975,12,3,1,171,-0.6011
1975,12,3,2,156,-0.8595
1975,12,3,3,143,-0.9346
1975,12,3,4,146,-2.3911
1975,12,3,5,148,-1.5498
1976,1,1,1,658,21.5643
1976,1,1,2,337,23.7119
1976,1,1,3,328,23.0432
1976,1,1,4,364,20.3196
1976,1,1,5,631,18.4660
1976,1,2,1,174,18.4055
1976,1,2,2,116,19.1187
1976,1,2,3,133,17.7279
1976,1,2,4,127,19.2178
1976,1,2,5,179,15.6665
1976,1,3,1,164,12.6135
1976,1,3,2,152,12.6411
1976,1,3,3,144,13.3287
1976,1,3,4,139,10.6034
1976,1,3,5,162,10.0474
1976,2,1,1,363,12.9462
1976,2,1,2,283,11.1890
1976,2,1,3,324,13.1317
1976,2,1,4,383,11.2001
1976,2,1,5,965,9.9288
1976,2,2,1,115,9.1889
1976,2,2,2,99,8.1181
1976,2,2,3,139,8.3958
1976,2,2,4,144,7.2805
1976,2,2,5,224,5.5658
1976,2,3,1,157,-0.5605
1976,2,3,2,159,-0.6291
1976,2,3,3,154,1.1978
1976,2,3,4,147,-1.1166
1976,2,3,5,148,-0.0062
1976,3,1,1,402,2.2015
1976,3,1,2,324,0.2667
1976,3,1,3,358,1.9437
1976,3,1,4,422,1.0071
1976,3,1,5,895,1.3349
1976,3,2,1,113,2.1253
1976,3,2,2,117,1.4301
1976,3,2,3,125,1.1969
1976,3,2,4,145,1.3579
1976,3,2,5,201,1.5368
1976,3,3,1,183,3.7546
1976,3,3,2,169,2.1729
1976,3,3,3,147,2.9843
1976,3,3,4,154,2.2435
1976,3,3,5,108,2.7260
1976,4,1,1,572,-0.2109
1976,4,1,2,326,-0.4942
1976,4,1,3,361,-1.4744
1976,4,1,4,387,-1.4845
1976,4,1,5,774,-1.7207
1976,4,2,1,121,0.2218
1976,4,2,2,118,-0.5030
1976,4,2,3,115,-0.8891
1976,4,2,4,158,-1.9897
1976,4,2,5,185,-1.5654
1976,4,3,1,191,-1.3347
1976,4,3,2,145,0.1461
1976,4,3,3,146,-1.4795
1976,4,3,4,138,-0.2308
1976,4,3,5,134,-2.1257
1976,5,1,1,652,-1.7896
1976,5,1,2,342,-2.7092
1976,5,1,3,312,-2.4218
1976,5,1,4,383,-2.0954
1976,5,1,5,720,-2.4923
1976,5,2,1,128,-1.4922
1976,5,2,2,122,-1.5107
1976,5,2,3,132,-2.4106
1976,5,2,4,148,-1.5440
1976,5,2,5,178,-0.1473
1976,5,3,1,168,-0.8222
1976,5,3,2,145,-0.1543
1976,5,3,3,145,-2.3743
1976,5,3,4,143,0.0958
1976,5,3,5,148,-0.3222
1976,6,1,1,725,2.2774
1976,6,1,2,361,2.9837
1976,6,1,3,346,2.1758
