year,month,rank_ME,rank_ALMq_12,nstocks,ret_vw
2001,3,2,5,366,-3.3358
2001,3,3,1,824,-9.0074
2001,3,3,2,524,-5.1047
2001,3,3,3,399,-2.5928
2001,3,3,4,259,-3.6445
2001,3,3,5,139,-7.6466
2001,4,1,1,1058,9.1016
2001,4,1,2,818,5.2247
2001,4,1,3,759,5.9342
2001,4,1,4,986,5.2137
2001,4,1,5,1340,4.9019
2001,4,2,1,902,12.9125
2001,4,2,2,536,7.3194
2001,4,2,3,424,5.8112
2001,4,2,4,424,6.7004
2001,4,2,5,323,6.3009
2001,4,3,1,781,9.7575
2001,4,3,2,480,7.4615
2001,4,3,3,364,6.7765
2001,4,3,4,232,7.7402
2001,4,3,5,124,9.2124
2001,5,1,1,1161,10.3304
2001,5,1,2,922,10.2861
2001,5,1,3,862,9.7494
2001,5,1,4,1069,10.9287
2001,5,1,5,1396,12.3946
2001,5,2,1,933,3.7274
2001,5,2,2,562,3.2918
2001,5,2,3,462,3.6683
2001,5,2,4,431,4.4375
2001,5,2,5,322,7.4199
2001,5,3,1,786,-0.2364
2001,5,3,2,503,0.2028
2001,5,3,3,376,1.1387
2001,5,3,4,252,2.8963
2001,5,3,5,125,2.5382
2001,6,1,1,1138,2.8054
2001,6,1,2,910,3.8591
2001,6,1,3,841,3.0244
2001,6,1,4,1071,3.5374
2001,6,1,5,1356,1.4113
2001,6,2,1,929,7.1469
2001,6,2,2,554,4.9113
2001,6,2,3,462,3.3469
2001,6,2,4,431,3.6500
2001,6,2,5,311,5.4021
2001,6,3,1,778,-2.3307
2001,6,3,2,499,-4.2276
2001,6,3,3,375,-3.7434
2001,6,3,4,248,-3.7115
2001,6,3,5,122,-2.5805
2001,7,1,1,1066,-8.6458
2001,7,1,2,802,-3.0836
2001,7,1,3,755,-1.5925
2001,7,1,4,954,-0.2296
2001,7,1,5,1233,0.1830
2001,7,2,1,902,-10.4616
2001,7,2,2,507,-4.0045
2001,7,2,3,430,-3.5670
2001,7,2,4,388,-2.0337
2001,7,2,5,275,-3.9760
2001,7,3,1,738,-1.7480
2001,7,3,2,444,-0.7446
2001,7,3,3,336,-0.1868
2001,7,3,4,221,1.8720
2001,7,3,5,106,1.0042
2001,8,1,1,1088,-8.2164
2001,8,1,2,875,-4.0173
2001,8,1,3,869,-3.0884
2001,8,1,4,1094,-1.4214
2001,8,1,5,1449,-0.6943
2001,8,2,1,922,-7.8919
2001,8,2,2,559,-3.1417
2001,8,2,3,471,-1.6530
2001,8,2,4,420,0.3017
2001,8,2,5,297,-0.4940
2001,8,3,1,742,-7.3911
2001,8,3,2,483,-5.0292
2001,8,3,3,374,-1.5776
2001,8,3,4,236,-1.7890
2001,8,3,5,115,-4.7434
2001,9,1,1,1078,-17.9245
2001,9,1,2,851,-14.1051
2001,9,1,3,846,-11.4303
2001,9,1,4,1083,-11.8676
2001,9,1,5,1418,-12.8076
2001,9,2,1,909,-19.7315
2001,9,2,2,557,-15.6672
2001,9,2,3,462,-14.8810
2001,9,2,4,411,-16.1956
2001,9,2,5,295,-16.5385
2001,9,3,1,722,-8.5345
2001,9,3,2,476,-10.6476
2001,9,3,3,374,-10.2794
2001,9,3,4,226,-9.0549
2001,9,3,5,111,-13.6172
2001,10,1,1,1048,12.7604
2001,10,1,2,795,9.6863
2001,10,1,3,781,7.5552
2001,10,1,4,1016,6.0343
2001,10,1,5,1382,5.9857
2001,10,2,1,865,13.8473
2001,10,2,2,511,8.9685
2001,10,2,3,423,5.8061
2001,10,2,4,395,4.3970
2001,10,2,5,284,3.2632
2001,10,3,1,672,5.1372
2001,10,3,2,424,0.7878
2001,10,3,3,337,1.6204
2001,10,3,4,211,0.6247
2001,10,3,5,98,2.6843
2001,11,1,1,1065,10.0214
2001,11,1,2,860,9.3496
2001,11,1,3,874,9.5795
2001,11,1,4,1115,6.6797
2001,11,1,5,1490,7.0168
2001,11,2,1,837,12.0814
2001,11,2,2,568,8.4544
2001,11,2,3,489,7.5855
2001,11,2,4,427,7.9156
2001,11,2,5,318,11.6287
2001,11,3,1,646,8.9037
2001,11,3,2,449,4.8774
2001,11,3,3,361,5.6600
2001,11,3,4,229,7.2561
2001,11,3,5,101,8.0292
2001,12,1,1,1029,9.6861
2001,12,1,2,844,6.8917
2001,12,1,3,857,7.9679
2001,12,1,4,1102,8.0407
2001,12,1,5,1477,7.9835
2001,12,2,1,797,7.3579
2001,12,2,2,559,6.5372
2001,12,2,3,495,6.4221
2001,12,2,4,443,6.8906
2001,12,2,5,326,6.9458
2001,12,3,1,634,-0.2542
2001,12,3,2,441,2.3840
2001,12,3,3,368,3.2066
2001,12,3,4,230,3.6105
2001,12,3,5,104,4.4190
2002,1,1,1,892,-4.3231
2002,1,1,2,749,-1.0997
2002,1,1,3,793,1.9656
2002,1,1,4,1038,3.1485
2002,1,1,5,1434,5.0719
2002,1,2,1,748,-6.1161
2002,1,2,2,527,-2.5624
2002,1,2,3,459,-0.0636
2002,1,2,4,428,2.3575
2002,1,2,5,314,0.9334
2002,1,3,1,612,-0.4108
2002,1,3,2,405,-2.5535
2002,1,3,3,340,-2.2155
2002,1,3,4,219,1.5951
2002,1,3,5,91,-1.6157
2002,2,1,1,919,-12.3195
2002,2,1,2,815,-7.5183
2002,2,1,3,862,-5.3124
2002,2,1,4,1096,-3.6482
2002,2,1,5,1478,-3.4197
2002,2,2,1,730,-10.2973
2002,2,2,2,573,-3.3473
2002,2,2,3,497,-1.3504
2002,2,2,4,457,-0.3738
2002,2,2,5,335,-0.7186
2002,2,3,1,588,-3.5719
2002,2,3,2,434,0.0552
2002,2,3,3,362,0.9087
2002,2,3,4,232,-0.6729
2002,2,3,5,105,-2.5667
2002,3,1,1,918,7.9499
2002,3,1,2,818,9.9908
2002,3,1,3,864,9.3958
2002,3,1,4,1091,10.1058
2002,3,1,5,1470,10.0535
2002,3,2,1,711,8.7871
2002,3,2,2,575,8.8649
2002,3,2,3,502,8.7933
2002,3,2,4,455,9.8003
2002,3,2,5,332,10.5203
2002,3,3,1,574,3.1286
2002,3,3,2,430,4.8536
2002,3,3,3,359,6.2514
2002,3,3,4,234,5.4955
2002,3,3,5,105,5.9251
2002,4,1,1,825,-8.7260
2002,4,1,2,709,-1.9668
2002,4,1,3,766,1.0318
2002,4,1,4,1015,1.8225
2002,4,1,5,1437,4.0040
2002,4,2,1,659,-6.8912
2002,4,2,2,536,-1.8534
2002,4,2,3,477,0.1738
2002,4,2,4,429,1.0005
2002,4,2,5,316,3.1657
2002,4,3,1,552,-7.5517
2002,4,3,2,413,-3.9081
2002,4,3,3,331,-2.4049
2002,4,3,4,227,-4.5631
2002,4,3,5,94,-3.0875
2002,5,1,1,867,-8.0412
2002,5,1,2,822,-5.5238
2002,5,1,3,835,-3.5618
2002,5,1,4,1130,-1.4689
2002,5,1,5,1583,-0.8521
2002,5,2,1,673,-7.6565
2002,5,2,2,601,-4.1234
2002,5,2,3,530,-5.3920
2002,5,2,4,483,-4.3350
2002,5,2,5,356,-6.1382
2002,5,3,1,574,-1.5930
2002,5,3,2,466,0.2247
2002,5,3,3,376,-0.9936
2002,5,3,4,262,-2.0310
2002,5,3,5,110,-1.4845
2002,6,1,1,856,-10.5496
2002,6,1,2,833,-6.3441
2002,6,1,3,829,-5.3589
2002,6,1,4,1125,-3.7483
2002,6,1,5,1590,-2.0751
2002,6,2,1,657,-9.2560
2002,6,2,2,606,-6.6941
2002,6,2,3,530,-5.1193
2002,6,2,4,482,-4.3373
2002,6,2,5,368,-4.2624
2002,6,3,1,558,-8.2088
2002,6,3,2,466,-6.6637
2002,6,3,3,374,-6.9794
2002,6,3,4,266,-9.7167
2002,6,3,5,110,-11.1460
2002,7,1,1,689,-17.7732
2002,7,1,2,691,-15.9526
2002,7,1,3,692,-15.6876
2002,7,1,4,989,-15.2523
2002,7,1,5,1545,-13.5475
2002,7,2,1,574,-16.4420
2002,7,2,2,562,-15.9392
2002,7,2,3,499,-16.7071
2002,7,2,4,466,-16.7813
2002,7,2,5,358,-17.0939
2002,7,3,1,508,-6.6172
2002,7,3,2,442,-11.0073
2002,7,3,3,346,-11.3931
2002,7,3,4,245,-13.2057
2002,7,3,5,102,-13.4284
2002,8,1,1,755,-3.0827
2002,8,1,2,788,0.5069
2002,8,1,3,815,-1.5982
2002,8,1,4,1078,-1.7965
2002,8,1,5,1582,-2.7120
2002,8,2,1,579,0.2920
2002,8,2,2,593,1.1976
2002,8,2,3,531,-0.3549
2002,8,2,4,490,-0.2359
2002,8,2,5,373,-1.2320
2002,8,3,1,514,0.3360
2002,8,3,2,482,-0.3968
2002,8,3,3,377,2.7465
2002,8,3,4,270,2.0762
2002,8,3,5,116,1.7695
2002,9,1,1,743,-11.5560
2002,9,1,2,796,-9.0796
2002,9,1,3,819,-7.1607
2002,9,1,4,1069,-8.4510
2002,9,1,5,1562,-9.6036
2002,9,2,1,575,-7.0688
2002,9,2,2,593,-6.7922
2002,9,2,3,523,-7.9936
2002,9,2,4,487,-7.9412
2002,9,2,5,368,-10.2562
2002,9,3,1,508,-9.9141
2002,9,3,2,482,-10.0066
2002,9,3,3,379,-9.0891
2002,9,3,4,274,-11.2479
2002,9,3,5,118,-12.8122
2002,10,1,1,688,6.8835
2002,10,1,2,751,1.9121
2002,10,1,3,756,4.0887
2002,10,1,4,983,2.4799
2002,10,1,5,1501,2.8439
2002,10,2,1,523,6.6823
2002,10,2,2,570,4.8457
2002,10,2,3,490,4.5935
2002,10,2,4,449,1.6427
2002,10,2,5,345,3.0619
2002,10,3,1,487,10.9818
2002,10,3,2,462,7.0899
2002,10,3,3,353,2.4007
2002,10,3,4,258,3.6822
2002,10,3,5,107,-1.9670
2002,11,1,1,694,16.4686
2002,11,1,2,827,16.7905
2002,11,1,3,840,11.4400
2002,11,1,4,1048,11.2177
2002,11,1,5,1523,12.0149
2002,11,2,1,523,12.2145
2002,11,2,2,581,11.5853
2002,11,2,3,512,8.8627
2002,11,2,4,473,7.9289
2002,11,2,5,347,10.8415
2002,11,3,1,497,5.6969
2002,11,3,2,472,7.3019
2002,11,3,3,373,7.8292
2002,11,3,4,265,8.2801
2002,11,3,5,116,8.0391
2002,12,1,1,681,-10.3624
2002,12,1,2,824,-8.3240
2002,12,1,3,843,-5.9050
2002,12,1,4,1038,-5.1369
2002,12,1,5,1513,-4.2380
2002,12,2,1,516,-9.2108
2002,12,2,2,586,-7.1085
2002,12,2,3,514,-6.1308
2002,12,2,4,472,-4.6488
2002,12,2,5,349,-6.8293
2002,12,3,1,483,-6.7110
2002,12,3,2,467,-5.2159
2002,12,3,3,368,-3.7277
2002,12,3,4,266,-2.5818
2002,12,3,5,118,-5.2770
2003,1,1,1,641,-0.6909
2003,1,1,2,784,-2.1431
2003,1,1,3,775,-2.1816
2003,1,1,4,933,-1.5059
2003,1,1,5,1447,-0.3865
2003,1,2,1,462,-3.1158
2003,1,2,2,536,-3.9443
2003,1,2,3,450,-3.2528
2003,1,2,4,419,-3.7980
2003,1,2,5,312,-3.1569
2003,1,3,1,466,-2.5057
2003,1,3,2,428,-4.0779
2003,1,3,3,342,-2.9829
2003,1,3,4,252,-3.0332
2003,1,3,5,106,-3.2579
2003,2,1,1,657,-5.1427
2003,2,1,2,840,-4.3189
2003,2,1,3,852,-3.0600
2003,2,1,4,1006,-3.9766
2003,2,1,5,1498,-2.8896
2003,2,2,1,458,-2.2412
2003,2,2,2,534,-3.4776
2003,2,2,3,463,-3.9168
2003,2,2,4,444,-4.2146
2003,2,2,5,326,-4.5795
2003,2,3,1,450,-0.6502
2003,2,3,2,446,-2.9779
2003,2,3,3,354,-2.7857
2003,2,3,4,272,-2.8069
2003,2,3,5,120,-3.9469
2003,3,1,1,649,1.7464
2003,3,1,2,840,1.7657
2003,3,1,3,839,0.0250
2003,3,1,4,999,0.3356
2003,3,1,5,1487,1.1274
2003,3,2,1,454,2.4890
2003,3,2,2,530,1.0726
2003,3,2,3,472,1.1273
2003,3,2,4,445,0.9999
2003,3,2,5,336,0.8891
2003,3,3,1,449,1.5931
2003,3,3,2,447,0.6888
2003,3,3,3,359,0.6694
2003,3,3,4,281,1.4209
2003,3,3,5,122,2.1260
2003,4,1,1,554,13.6521
2003,4,1,2,734,11.1589
2003,4,1,3,763,11.0999
2003,4,1,4,878,10.7215
2003,4,1,5,1398,9.9210
2003,4,2,1,361,10.6606
2003,4,2,2,465,9.3728
2003,4,2,3,430,11.0302
2003,4,2,4,412,10.9309
2003,4,2,5,310,13.1220
2003,4,3,1,414,6.6589
2003,4,3,2,398,7.1107
2003,4,3,3,322,6.0591
2003,4,3,4,249,8.1859
2003,4,3,5,113,6.3530
2003,5,1,1,556,18.4797
2003,5,1,2,783,18.7181
2003,5,1,3,824,16.1858
2003,5,1,4,971,15.7957
2003,5,1,5,1477,16.6028
2003,5,2,1,364,11.3418
2003,5,2,2,477,11.8929
2003,5,2,3,459,12.6655
2003,5,2,4,438,11.4001
2003,5,2,5,351,12.9411
2003,5,3,1,416,4.5180
2003,5,3,2,415,7.2341
2003,5,3,3,347,9.4156
2003,5,3,4,267,10.5613
2003,5,3,5,136,11.8743
2003,6,1,1,550,5.4525
2003,6,1,2,776,8.4914
2003,6,1,3,811,5.6276
2003,6,1,4,952,5.6222
2003,6,1,5,1461,6.3602
2003,6,2,1,359,3.5629
2003,6,2,2,470,2.4431
2003,6,2,3,458,1.2297
2003,6,2,4,431,1.2850
2003,6,2,5,356,3.1358
2003,6,3,1,416,1.7412
2003,6,3,2,408,0.8335
2003,6,3,3,347,1.6531
2003,6,3,4,264,1.3434
2003,6,3,5,139,3.8559
2003,7,1,1,500,8.3539
2003,7,1,2,669,7.8290
2003,7,1,3,727,9.9596
2003,7,1,4,841,9.8678
2003,7,1,5,1360,9.3517
2003,7,2,1,345,6.1192
2003,7,2,2,418,6.7627
2003,7,2,3,422,7.1887
2003,7,2,4,382,5.1927
2003,7,2,5,313,5.2309
2003,7,3,1,400,1.6451
2003,7,3,2,380,1.7434
2003,7,3,3,310,0.0559
2003,7,3,4,231,-0.0624
2003,7,3,5,127,3.2589
2003,8,1,1,502,4.0733
2003,8,1,2,702,5.2182
2003,8,1,3,778,5.4643
2003,8,1,4,896,6.4711
2003,8,1,5,1372,5.5850
2003,8,2,1,342,4.6500
2003,8,2,2,448,6.7671
2003,8,2,3,436,6.7252
2003,8,2,4,408,5.9235
2003,8,2,5,332,5.9988
2003,8,3,1,405,1.5779
2003,8,3,2,393,4.4246
2003,8,3,3,322,4.3020
2003,8,3,4,237,4.7831
2003,8,3,5,134,7.5180
2003,9,1,1,500,3.1714
2003,9,1,2,690,2.0238
2003,9,1,3,774,1.4058
2003,9,1,4,886,1.9744
2003,9,1,5,1361,4.1188
2003,9,2,1,341,-3.2480
2003,9,2,2,440,-3.8406
2003,9,2,3,443,-3.5922
2003,9,2,4,408,-2.3031
2003,9,2,5,334,-1.8326
2003,9,3,1,403,-1.2537
2003,9,3,2,391,-3.3329
2003,9,3,3,320,-2.5761
2003,9,3,4,241,-0.7195
2003,9,3,5,134,-1.6501
2003,10,1,1,444,5.2198
2003,10,1,2,607,8.6034
2003,10,1,3,701,7.8967
2003,10,1,4,816,11.5013
2003,10,1,5,1318,12.5714
2003,10,2,1,312,7.9006
2003,10,2,2,422,7.4886
2003,10,2,3,426,8.0400
2003,10,2,4,393,8.5891
2003,10,2,5,323,11.5419
2003,10,3,1,383,4.9276
2003,10,3,2,374,7.0178
2003,10,3,3,304,6.1148
2003,10,3,4,232,6.1964
2003,10,3,5,130,9.6036
2003,11,1,1,464,2.4813
2003,11,1,2,640,2.9695
2003,11,1,3,750,4.3244
2003,11,1,4,861,6.4684
2003,11,1,5,1345,5.2680
2003,11,2,1,318,2.8770
2003,11,2,2,429,3.2701
2003,11,2,3,447,2.8005
2003,11,2,4,424,4.0954
2003,11,2,5,348,3.6176
2003,11,3,1,387,1.1460
2003,11,3,2,388,1.4765
2003,11,3,3,319,1.3604
2003,11,3,4,244,2.7078
2003,11,3,5,139,3.4318
2003,12,1,1,464,1.6904
2003,12,1,2,634,1.8920
2003,12,1,3,755,2.6194
2003,12,1,4,861,3.1629
2003,12,1,5,1329,3.5209
2003,12,2,1,315,2.3175
2003,12,2,2,423,2.4641
2003,12,2,3,449,2.8159
2003,12,2,4,422,3.8911
2003,12,2,5,355,1.8977
2003,12,3,1,383,3.9357
2003,12,3,2,389,4.6967
2003,12,3,3,318,6.4007
2003,12,3,4,246,5.4547
2003,12,3,5,142,2.8379
2004,1,1,1,415,7.7294
2004,1,1,2,566,6.6508
2004,1,1,3,677,7.6341
2004,1,1,4,782,7.0267
2004,1,1,5,1282,9.1451
2004,1,2,1,294,3.7653
2004,1,2,2,388,3.2494
2004,1,2,3,413,2.9043
2004,1,2,4,402,3.3425
2004,1,2,5,347,7.3303
2004,1,3,1,365,0.9855
2004,1,3,2,368,0.8417
2004,1,3,3,304,2.1146
2004,1,3,4,236,3.4669
2004,1,3,5,139,4.6814
2004,2,1,1,465,-2.5000
2004,2,1,2,619,1.6059
2004,2,1,3,740,0.9982
2004,2,1,4,849,1.1623
2004,2,1,5,1292,-0.1744
2004,2,2,1,317,-1.2476
2004,2,2,2,418,1.0883
2004,2,2,3,436,1.5338
2004,2,2,4,425,1.6256
2004,2,2,5,357,-1.4546
2004,2,3,1,378,0.8732
2004,2,3,2,379,1.6029
2004,2,3,3,310,2.4858
2004,2,3,4,239,1.6604
2004,2,3,5,147,0.9565
2004,3,1,1,468,-1.5351
2004,3,1,2,622,-1.3051
2004,3,1,3,736,0.6747
2004,3,1,4,842,-0.3799
2004,3,1,5,1278,-0.6502
2004,3,2,1,320,1.4549
2004,3,2,2,423,0.7863
2004,3,2,3,440,1.4965
2004,3,2,4,427,0.7826
2004,3,2,5,359,0.0866
2004,3,3,1,380,-1.6886
2004,3,3,2,382,-1.5355
2004,3,3,3,310,-0.8230
2004,3,3,4,239,-1.0499
2004,3,3,5,154,-0.2866
2004,4,1,1,441,-4.4167
2004,4,1,2,584,-2.4859
2004,4,1,3,654,-3.9432
2004,4,1,4,758,-3.8512
2004,4,1,5,1230,-5.5727
2004,4,2,1,298,-2.7825
2004,4,2,2,386,-2.3754
2004,4,2,3,418,-3.2975
2004,4,2,4,391,-3.3434
2004,4,2,5,346,-7.7315
2004,4,3,1,373,0.7781
2004,4,3,2,356,-1.6683
2004,4,3,3,292,-1.7321
2004,4,3,4,222,-3.2380
2004,4,3,5,145,-6.5939
2004,5,1,1,517,-2.9151
2004,5,1,2,680,-1.5557
2004,5,1,3,727,-1.8488
2004,5,1,4,821,-0.4344
2004,5,1,5,1236,-0.0398
2004,5,2,1,316,0.7109
2004,5,2,2,423,1.2545
2004,5,2,3,439,1.4686
2004,5,2,4,399,1.5815
2004,5,2,5,354,1.8880
2004,5,3,1,384,0.9908
2004,5,3,2,376,0.8748
2004,5,3,3,302,1.2055
2004,5,3,4,242,2.2320
2004,5,3,5,153,3.2640
2004,6,1,1,529,0.4378
2004,6,1,2,694,3.9403
2004,6,1,3,730,4.4014
2004,6,1,4,827,4.6080
2004,6,1,5,1229,3.4903
2004,6,2,1,317,2.2798
2004,6,2,2,419,4.8472
2004,6,2,3,439,5.3090
2004,6,2,4,405,6.7710
2004,6,2,5,350,5.8173
2004,6,3,1,384,0.9764
2004,6,3,2,382,3.1416
2004,6,3,3,302,3.3772
2004,6,3,4,247,2.9561
2004,6,3,5,155,3.3101
2004,7,1,1,531,-12.5302
2004,7,1,2,630,-10.1276
2004,7,1,3,673,-7.5795
2004,7,1,4,755,-7.6358
2004,7,1,5,1139,-7.3700
2004,7,2,1,313,-8.0656
2004,7,2,2,397,-7.6407
2004,7,2,3,410,-7.0125
2004,7,2,4,375,-6.4019
2004,7,2,5,320,-7.0890
2004,7,3,1,380,-5.5277
2004,7,3,2,359,-3.0325
2004,7,3,3,282,-1.2352
2004,7,3,4,224,-3.2633
2004,7,3,5,134,-4.9509
2004,8,1,1,587,-2.4675
2004,8,1,2,732,-1.2531
2004,8,1,3,758,-3.2901
2004,8,1,4,820,-2.4322
2004,8,1,5,1144,-2.3590
2004,8,2,1,328,-3.4426
2004,8,2,2,420,-1.7137
2004,8,2,3,426,-1.9418
2004,8,2,4,389,-1.9302
2004,8,2,5,327,-2.5600
2004,8,3,1,383,-0.3144
2004,8,3,2,368,-0.6498
2004,8,3,3,307,-0.8132
2004,8,3,4,240,-0.1234
2004,8,3,5,139,-1.4128
2004,9,1,1,604,4.0557
2004,9,1,2,734,4.7360
2004,9,1,3,752,4.5322
2004,9,1,4,820,4.9534
2004,9,1,5,1138,4.1135
2004,9,2,1,333,5.9017
2004,9,2,2,411,6.0351
2004,9,2,3,419,6.3652
2004,9,2,4,389,5.6981
2004,9,2,5,324,5.4661
2004,9,3,1,384,-0.4128
2004,9,3,2,368,3.5402
2004,9,3,3,302,4.3095
2004,9,3,4,237,5.1075
2004,9,3,5,139,4.9018
2004,10,1,1,595,1.0019
2004,10,1,2,686,1.4703
2004,10,1,3,696,1.0713
2004,10,1,4,726,1.0942
2004,10,1,5,1103,0.4934
2004,10,2,1,325,2.1472
2004,10,2,2,389,2.6383
2004,10,2,3,392,1.8726
2004,10,2,4,362,1.7219
2004,10,2,5,308,1.4476
2004,10,3,1,378,1.4566
2004,10,3,2,355,2.5956
2004,10,3,3,284,1.5770
2004,10,3,4,222,3.4335
2004,10,3,5,133,5.4505
2004,11,1,1,648,8.8391
2004,11,1,2,778,10.2938
2004,11,1,3,777,9.4531
2004,11,1,4,766,9.5338
2004,11,1,5,1111,10.0804
2004,11,2,1,323,7.0698
2004,11,2,2,411,8.4749
2004,11,2,3,404,9.3147
2004,11,2,4,366,9.7705
2004,11,2,5,308,10.7540
2004,11,3,1,382,2.5065
2004,11,3,2,367,5.1701
2004,11,3,3,292,5.9884
2004,11,3,4,233,7.5732
2004,11,3,5,142,11.4730
2004,12,1,1,649,6.5825
2004,12,1,2,778,4.8657
2004,12,1,3,777,5.5370
2004,12,1,4,761,5.9407
2004,12,1,5,1094,5.9639
2004,12,2,1,322,4.3105
2004,12,2,2,411,3.4144
2004,12,2,3,395,2.3057
2004,12,2,4,364,1.9471
2004,12,2,5,296,2.8955
2004,12,3,1,373,4.0914
2004,12,3,2,365,2.4517
2004,12,3,3,290,1.6928
2004,12,3,4,231,2.5236
2004,12,3,5,140,2.1958
2005,1,1,1,642,-5.3736
2005,1,1,2,739,-5.8171
2005,1,1,3,711,-4.2487
2005,1,1,4,680,-4.1709
2005,1,1,5,986,-3.3445
2005,1,2,1,308,-5.1714
2005,1,2,2,377,-4.7780
2005,1,2,3,357,-3.1136
2005,1,2,4,315,-2.6163
2005,1,2,5,248,-3.4079
2005,1,3,1,368,-3.3479
2005,1,3,2,347,-2.6285
2005,1,3,3,262,-1.7890
2005,1,3,4,211,-1.1276
2005,1,3,5,125,0.9418
2005,2,1,1,679,-0.9857
2005,2,1,2,824,0.5625
2005,2,1,3,780,0.6481
2005,2,1,4,746,0.4393
2005,2,1,5,1007,2.5093
2005,2,2,1,311,0.8684
2005,2,2,2,388,1.4696
2005,2,2,3,376,3.6292
2005,2,2,4,314,4.2546
2005,2,2,5,246,3.6681
2005,2,3,1,376,0.7663
2005,2,3,2,353,5.0746
2005,2,3,3,266,5.4198
2005,2,3,4,223,4.9072
2005,2,3,5,130,6.3717
2005,3,1,1,685,-5.9295
2005,3,1,2,833,-3.8310
2005,3,1,3,793,-3.1402
2005,3,1,4,749,-3.9854
2005,3,1,5,1002,-3.0292
2005,3,2,1,308,-2.5409
2005,3,2,2,383,-3.4694
2005,3,2,3,378,-2.1636
2005,3,2,4,311,-1.4794
2005,3,2,5,241,-0.7315
2005,3,3,1,376,-0.9900
2005,3,3,2,354,-2.0178
2005,3,3,3,275,-0.8672
2005,3,3,4,223,-0.1764
2005,3,3,5,133,0.8798
2005,4,1,1,672,-6.8436
2005,4,1,2,780,-5.8223
2005,4,1,3,739,-6.7106
2005,4,1,4,707,-7.3925
2005,4,1,5,921,-7.1620
2005,4,2,1,288,-5.5396
2005,4,2,2,349,-6.7144
2005,4,2,3,352,-7.0954
2005,4,2,4,280,-5.9394
2005,4,2,5,214,-7.1116
2005,4,3,1,367,-0.8029
2005,4,3,2,333,-3.8091
2005,4,3,3,263,-3.7187
2005,4,3,4,217,-3.4400
2005,4,3,5,128,-5.1378
2005,5,1,1,700,5.0672
2005,5,1,2,838,6.3697
2005,5,1,3,829,5.9021
2005,5,1,4,784,6.3547
2005,5,1,5,984,6.3595
2005,5,2,1,301,6.9763
2005,5,2,2,365,7.8535
2005,5,2,3,372,7.0983
2005,5,2,4,304,6.6886
2005,5,2,5,226,9.2920
2005,5,3,1,377,4.1676
2005,5,3,2,348,2.8554
2005,5,3,3,277,3.9672
2005,5,3,4,221,3.2566
2005,5,3,5,136,5.8152
2005,6,1,1,700,3.6701
2005,6,1,2,830,4.3000
2005,6,1,3,825,4.4003
2005,6,1,4,776,5.2829
2005,6,1,5,979,4.6572
2005,6,2,1,309,2.3087
2005,6,2,2,362,2.6354
2005,6,2,3,363,3.4463
2005,6,2,4,300,3.4998
2005,6,2,5,223,4.1360
2005,6,3,1,369,-1.7461
2005,6,3,2,344,-0.3038
2005,6,3,3,277,2.7711
2005,6,3,4,221,3.8540
2005,6,3,5,137,4.5812
2005,7,1,1,653,6.8639
2005,7,1,2,776,7.3248
2005,7,1,3,771,8.6329
2005,7,1,4,702,8.3681
2005,7,1,5,913,8.4260
2005,7,2,1,296,5.6020
2005,7,2,2,338,6.4286
2005,7,2,3,335,7.2394
2005,7,2,4,271,7.0300
2005,7,2,5,204,7.3918
2005,7,3,1,367,4.1362
2005,7,3,2,322,4.2063
2005,7,3,3,260,6.0462
2005,7,3,4,206,6.4418
2005,7,3,5,128,6.1892
2005,8,1,1,707,-1.9906
2005,8,1,2,842,-0.8224
2005,8,1,3,853,0.0743
2005,8,1,4,778,-0.1970
2005,8,1,5,943,-1.5932
2005,8,2,1,311,-2.5719
2005,8,2,2,356,-1.3964
2005,8,2,3,353,-0.3340
2005,8,2,4,278,-0.6359
2005,8,2,5,209,-2.3132
2005,8,3,1,371,-1.5185
2005,8,3,2,331,-0.6600
2005,8,3,3,277,0.6003
2005,8,3,4,214,2.0842
2005,8,3,5,133,1.1856
2005,9,1,1,705,0.9142
2005,9,1,2,838,0.4313
2005,9,1,3,852,1.2945
2005,9,1,4,786,1.1178
2005,9,1,5,937,0.5734
2005,9,2,1,308,-0.7776
2005,9,2,2,355,0.6575
2005,9,2,3,361,1.8999
2005,9,2,4,279,0.6584
2005,9,2,5,211,1.6607
2005,9,3,1,369,-0.5980
2005,9,3,2,328,0.5432
2005,9,3,3,271,1.5311
2005,9,3,4,215,4.5256
2005,9,3,5,136,3.5520
2005,10,1,1,666,-3.3726
2005,10,1,2,762,-3.9573
2005,10,1,3,802,-3.6423
2005,10,1,4,729,-3.7338
2005,10,1,5,873,-3.1316
2005,10,2,1,301,-4.0049
2005,10,2,2,332,-4.2049
2005,10,2,3,350,-2.7933
2005,10,2,4,264,-3.9204
2005,10,2,5,204,-4.1917
2005,10,3,1,353,-1.4447
2005,10,3,2,309,-3.1212
2005,10,3,3,261,-4.6190
2005,10,3,4,208,-4.1613
2005,10,3,5,127,-5.6381
2005,11,1,1,683,4.5738
2005,11,1,2,803,4.5098
2005,11,1,3,854,4.4817
2005,11,1,4,806,4.9211
2005,11,1,5,940,4.5714
2005,11,2,1,316,5.3378
2005,11,2,2,346,5.0915
2005,11,2,3,373,5.7236
2005,11,2,4,288,4.9390
2005,11,2,5,214,5.3374
2005,11,3,1,356,3.0587
2005,11,3,2,332,4.6167
2005,11,3,3,283,3.5127
2005,11,3,4,220,2.8481
2005,11,3,5,135,2.1181
