year,month,rank_ME,rank_RDMq_12,nstocks,ret_vw
1994,9,2,5,139,-0.3943
1994,9,3,1,102,-1.0024
1994,9,3,2,132,-0.2319
1994,9,3,3,119,0.0985
1994,9,3,4,86,-1.3014
1994,9,3,5,74,-0.7722
1994,10,1,1,323,1.4379
1994,10,1,2,378,2.5994
1994,10,1,3,451,1.8181
1994,10,1,4,619,3.3370
1994,10,1,5,749,3.2981
1994,10,2,1,143,0.9027
1994,10,2,2,158,3.0739
1994,10,2,3,150,2.5621
1994,10,2,4,164,3.7606
1994,10,2,5,135,5.0374
1994,10,3,1,102,2.0925
1994,10,3,2,133,4.0979
1994,10,3,3,119,2.9180
1994,10,3,4,87,4.1620
1994,10,3,5,74,4.2736
1994,11,1,1,329,-4.1669
1994,11,1,2,389,-2.3104
1994,11,1,3,468,-1.4937
1994,11,1,4,650,-2.4981
1994,11,1,5,788,-1.4072
1994,11,2,1,147,-0.7556
1994,11,2,2,170,-2.7999
1994,11,2,3,165,-1.7429
1994,11,2,4,175,-1.8188
1994,11,2,5,140,-1.6197
1994,11,3,1,103,-2.0626
1994,11,3,2,135,-2.3438
1994,11,3,3,121,-3.4235
1994,11,3,4,85,-4.0600
1994,11,3,5,75,-2.6228
1994,12,1,1,332,-2.0655
1994,12,1,2,390,0.2622
1994,12,1,3,469,-0.0595
1994,12,1,4,645,1.1552
1994,12,1,5,790,-1.4255
1994,12,2,1,147,3.8818
1994,12,2,2,170,3.4146
1994,12,2,3,167,3.6873
1994,12,2,4,174,0.8107
1994,12,2,5,141,2.1502
1994,12,3,1,105,1.5663
1994,12,3,2,134,1.9758
1994,12,3,3,120,2.6534
1994,12,3,4,87,1.9823
1994,12,3,5,79,2.4142
1995,1,1,1,319,1.2590
1995,1,1,2,371,1.5021
1995,1,1,3,471,1.0582
1995,1,1,4,638,2.1438
1995,1,1,5,788,5.9328
1995,1,2,1,143,-2.9184
1995,1,2,2,162,-2.6093
1995,1,2,3,174,-3.1680
1995,1,2,4,174,-2.2414
1995,1,2,5,138,-0.6722
1995,1,3,1,103,-1.9908
1995,1,3,2,130,0.7423
1995,1,3,3,118,2.9035
1995,1,3,4,86,1.9965
1995,1,3,5,79,-0.3350
1995,2,1,1,332,3.2471
1995,2,1,2,383,1.7757
1995,2,1,3,478,3.3889
1995,2,1,4,653,4.4847
1995,2,1,5,810,3.3292
1995,2,2,1,144,4.2426
1995,2,2,2,157,7.2537
1995,2,2,3,173,5.9369
1995,2,2,4,175,5.2068
1995,2,2,5,141,4.4864
1995,2,3,1,108,5.2126
1995,2,3,2,130,5.1582
1995,2,3,3,127,3.9266
1995,2,3,4,89,5.8076
1995,2,3,5,81,4.2720
1995,3,1,1,327,4.3305
1995,3,1,2,375,4.7409
1995,3,1,3,485,3.0287
1995,3,1,4,644,2.4507
1995,3,1,5,806,2.8092
1995,3,2,1,142,4.1223
1995,3,2,2,155,6.1288
1995,3,2,3,172,5.1263
1995,3,2,4,168,2.4467
1995,3,2,5,142,2.1301
1995,3,3,1,109,5.1571
1995,3,3,2,130,4.5121
1995,3,3,3,127,2.8393
1995,3,3,4,90,3.6912
1995,3,3,5,84,5.5426
1995,4,1,1,312,5.1222
1995,4,1,2,359,4.0651
1995,4,1,3,476,4.2480
1995,4,1,4,634,4.1377
1995,4,1,5,788,4.2470
1995,4,2,1,146,2.4604
1995,4,2,2,153,1.8747
1995,4,2,3,175,4.4564
1995,4,2,4,168,3.6246
1995,4,2,5,140,3.2568
1995,4,3,1,112,6.1822
1995,4,3,2,128,4.1949
1995,4,3,3,122,3.9016
1995,4,3,4,93,6.3798
1995,4,3,5,85,8.7653
1995,5,1,1,323,4.5807
1995,5,1,2,384,2.3390
1995,5,1,3,517,1.9404
1995,5,1,4,680,3.3551
1995,5,1,5,831,5.1260
1995,5,2,1,151,-0.8303
1995,5,2,2,155,2.7391
1995,5,2,3,189,0.7226
1995,5,2,4,187,0.7314
1995,5,2,5,148,3.2431
1995,5,3,1,121,2.9820
1995,5,3,2,140,4.3788
1995,5,3,3,131,2.8396
1995,5,3,4,115,2.9127
1995,5,3,5,92,2.7904
1995,6,1,1,327,10.7496
1995,6,1,2,387,10.2262
1995,6,1,3,528,9.5681
1995,6,1,4,683,10.1027
1995,6,1,5,821,13.9524
1995,6,2,1,149,8.9014
1995,6,2,2,152,8.5543
1995,6,2,3,190,12.2305
1995,6,2,4,190,9.6597
1995,6,2,5,150,6.8700
1995,6,3,1,122,4.9654
1995,6,3,2,139,5.5922
1995,6,3,3,134,5.0238
1995,6,3,4,113,7.7905
1995,6,3,5,91,3.5785
1995,7,1,1,289,9.2404
1995,7,1,2,353,10.0203
1995,7,1,3,459,8.4299
1995,7,1,4,615,10.5550
1995,7,1,5,790,11.8400
1995,7,2,1,149,9.6448
1995,7,2,2,151,9.6910
1995,7,2,3,184,10.3043
1995,7,2,4,193,12.2077
1995,7,2,5,147,9.2325
1995,7,3,1,125,3.6883
1995,7,3,2,139,5.1638
1995,7,3,3,129,3.5680
1995,7,3,4,109,7.3446
1995,7,3,5,89,4.8433
1995,8,1,1,300,0.8554
1995,8,1,2,357,2.4344
1995,8,1,3,477,3.0134
1995,8,1,4,651,5.5890
1995,8,1,5,821,9.0035
1995,8,2,1,161,-0.2508
1995,8,2,2,168,0.0408
1995,8,2,3,207,-0.2067
1995,8,2,4,209,1.5878
1995,8,2,5,167,2.4409
1995,8,3,1,129,1.7607
1995,8,3,2,150,-0.7604
1995,8,3,3,137,1.0824
1995,8,3,4,118,-0.7466
1995,8,3,5,93,0.4412
1995,9,1,1,303,2.9480
1995,9,1,2,362,3.4812
1995,9,1,3,477,3.4990
1995,9,1,4,654,3.1773
1995,9,1,5,810,4.1956
1995,9,2,1,162,4.1207
1995,9,2,2,165,5.1678
1995,9,2,3,214,3.5686
1995,9,2,4,225,0.9823
1995,9,2,5,173,1.4693
1995,9,3,1,130,1.6673
1995,9,3,2,151,4.7733
1995,9,3,3,140,6.4668
1995,9,3,4,120,1.3659
1995,9,3,5,94,1.5601
1995,10,1,1,290,-7.2218
1995,10,1,2,343,-7.4855
1995,10,1,3,467,-5.3989
1995,10,1,4,640,-5.2831
1995,10,1,5,799,-7.8438
1995,10,2,1,163,-5.2168
1995,10,2,2,163,-3.1019
1995,10,2,3,222,-4.6251
1995,10,2,4,226,-6.4728
1995,10,2,5,169,-6.8026
1995,10,3,1,135,2.4169
1995,10,3,2,156,1.6761
1995,10,3,3,144,1.1160
1995,10,3,4,121,-1.8551
1995,10,3,5,92,0.3249
1995,11,1,1,305,-0.6575
1995,11,1,2,355,2.3673
1995,11,1,3,496,1.8142
1995,11,1,4,650,0.7097
1995,11,1,5,818,2.2922
1995,11,2,1,176,5.7315
1995,11,2,2,181,3.9055
1995,11,2,3,221,3.2930
1995,11,2,4,239,4.1599
1995,11,2,5,179,6.6792
1995,11,3,1,141,1.0292
1995,11,3,2,162,2.4401
1995,11,3,3,147,3.8894
1995,11,3,4,124,-0.1209
1995,11,3,5,97,5.5799
1995,12,1,1,311,1.1999
1995,12,1,2,342,0.1989
1995,12,1,3,509,-0.3953
1995,12,1,4,647,-0.9312
1995,12,1,5,817,7.4028
1995,12,2,1,177,1.7171
1995,12,2,2,186,2.5403
1995,12,2,3,225,-1.3225
1995,12,2,4,236,-1.1476
1995,12,2,5,184,4.1584
1995,12,3,1,144,-1.1275
1995,12,3,2,166,-0.2474
1995,12,3,3,148,1.8186
1995,12,3,4,126,-1.4384
1995,12,3,5,97,0.7179
1996,1,1,1,308,3.2060
1996,1,1,2,342,0.6709
1996,1,1,3,487,0.5752
1996,1,1,4,657,2.8966
1996,1,1,5,809,5.9088
1996,1,2,1,181,-3.5435
1996,1,2,2,185,-1.9791
1996,1,2,3,221,0.0240
1996,1,2,4,241,0.3012
1996,1,2,5,181,4.1913
1996,1,3,1,145,2.9819
1996,1,3,2,169,3.4503
1996,1,3,3,152,3.6731
1996,1,3,4,127,3.7914
1996,1,3,5,93,5.5994
1996,2,1,1,324,3.3196
1996,2,1,2,358,4.4367
1996,2,1,3,505,2.9543
1996,2,1,4,681,5.2613
1996,2,1,5,827,2.3837
1996,2,2,1,195,5.1937
1996,2,2,2,192,5.0268
1996,2,2,3,229,4.8944
1996,2,2,4,257,3.4990
1996,2,2,5,191,2.0778
1996,2,3,1,153,2.9450
1996,2,3,2,167,1.5696
1996,2,3,3,157,0.4516
1996,2,3,4,135,6.4198
1996,2,3,5,95,1.9301
1996,3,1,1,321,0.7992
1996,3,1,2,364,-0.3685
1996,3,1,3,503,0.7315
1996,3,1,4,680,1.0777
1996,3,1,5,826,0.2146
1996,3,2,1,196,0.6414
1996,3,2,2,197,-0.9487
1996,3,2,3,230,-1.4814
1996,3,2,4,265,-0.6665
1996,3,2,5,193,-0.6245
1996,3,3,1,151,0.6114
1996,3,3,2,171,-2.0441
1996,3,3,3,159,0.9363
1996,3,3,4,139,-1.7322
1996,3,3,5,95,-2.7028
1996,4,1,1,310,10.3832
1996,4,1,2,358,10.3116
1996,4,1,3,494,13.7099
1996,4,1,4,672,12.7588
1996,4,1,5,798,13.2392
1996,4,2,1,195,12.4260
1996,4,2,2,201,7.9636
1996,4,2,3,233,10.8585
1996,4,2,4,270,9.6170
1996,4,2,5,188,7.1336
1996,4,3,1,152,4.3258
1996,4,3,2,170,5.3685
1996,4,3,3,155,1.3821
1996,4,3,4,139,4.1922
1996,4,3,5,95,5.2409
1996,5,1,1,342,8.3570
1996,5,1,2,387,10.6434
1996,5,1,3,552,12.3743
1996,5,1,4,758,11.1544
1996,5,1,5,829,10.5378
1996,5,2,1,222,4.3467
1996,5,2,2,233,4.4717
1996,5,2,3,259,6.5499
1996,5,2,4,290,5.4419
1996,5,2,5,202,4.8624
1996,5,3,1,174,3.1746
1996,5,3,2,185,4.1389
1996,5,3,3,169,2.8390
1996,5,3,4,158,1.6414
1996,5,3,5,103,0.9109
1996,6,1,1,342,-7.6459
1996,6,1,2,385,-9.0521
1996,6,1,3,570,-8.9977
1996,6,1,4,751,-11.1666
1996,6,1,5,822,-10.0691
1996,6,2,1,230,-6.7319
1996,6,2,2,239,-6.5991
1996,6,2,3,264,-11.1613
1996,6,2,4,295,-8.9452
1996,6,2,5,205,-8.8676
1996,6,3,1,173,-1.7982
1996,6,3,2,190,-1.3189
1996,6,3,3,169,-0.1180
1996,6,3,4,159,-3.2606
1996,6,3,5,105,-5.1176
1996,7,1,1,317,-13.5909
1996,7,1,2,356,-15.5960
1996,7,1,3,523,-16.0424
1996,7,1,4,711,-15.4809
1996,7,1,5,759,-15.2256
1996,7,2,1,223,-15.3472
1996,7,2,2,233,-14.9782
1996,7,2,3,258,-14.5475
1996,7,2,4,275,-12.4282
1996,7,2,5,200,-11.5968
1996,7,3,1,158,-6.5679
1996,7,3,2,171,-2.7043
1996,7,3,3,153,-5.0667
1996,7,3,4,145,-4.8955
1996,7,3,5,97,-4.5294
1996,8,1,1,334,4.6239
1996,8,1,2,380,5.8671
1996,8,1,3,553,7.4674
1996,8,1,4,774,5.6897
1996,8,1,5,816,5.4386
1996,8,2,1,232,5.6191
1996,8,2,2,251,8.6909
1996,8,2,3,273,7.0962
1996,8,2,4,281,6.7913
1996,8,2,5,216,6.2527
1996,8,3,1,163,2.9402
1996,8,3,2,170,3.4934
1996,8,3,3,154,3.8083
1996,8,3,4,148,2.8497
1996,8,3,5,102,4.5895
1996,9,1,1,343,2.6163
1996,9,1,2,383,2.5984
1996,9,1,3,567,4.6306
1996,9,1,4,764,3.0814
1996,9,1,5,825,3.7520
1996,9,2,1,226,8.4989
1996,9,2,2,244,6.9243
1996,9,2,3,271,5.9134
1996,9,2,4,269,5.4043
1996,9,2,5,223,6.9620
1996,9,3,1,162,10.4687
1996,9,3,2,171,9.7711
1996,9,3,3,154,8.5753
1996,9,3,4,147,5.4511
1996,9,3,5,100,6.3968
1996,10,1,1,340,-6.6597
1996,10,1,2,379,-5.8277
1996,10,1,3,564,-6.1101
1996,10,1,4,778,-5.6478
1996,10,1,5,828,-5.1285
1996,10,2,1,217,-5.1807
1996,10,2,2,232,-7.2268
1996,10,2,3,262,-5.1688
1996,10,2,4,267,-3.1667
1996,10,2,5,221,-0.4772
1996,10,3,1,166,0.3783
1996,10,3,2,172,3.2485
1996,10,3,3,150,0.6057
1996,10,3,4,143,-3.9353
1996,10,3,5,99,0.4514
1996,11,1,1,364,1.2544
1996,11,1,2,405,0.7720
1996,11,1,3,599,1.0829
1996,11,1,4,811,3.3374
1996,11,1,5,872,3.1984
1996,11,2,1,223,0.9443
1996,11,2,2,237,0.8543
1996,11,2,3,268,4.4598
1996,11,2,4,273,5.7870
1996,11,2,5,226,7.1357
1996,11,3,1,168,7.3736
1996,11,3,2,175,9.8783
1996,11,3,3,152,8.0621
1996,11,3,4,146,13.3657
1996,11,3,5,103,15.1272
1996,12,1,1,359,0.0213
1996,12,1,2,402,1.6856
1996,12,1,3,607,-0.5252
1996,12,1,4,826,0.9502
1996,12,1,5,883,1.9235
1996,12,2,1,224,0.2935
1996,12,2,2,238,1.2992
1996,12,2,3,267,3.4159
1996,12,2,4,276,2.7682
1996,12,2,5,228,4.4711
1996,12,3,1,168,-4.1725
1996,12,3,2,173,-0.9745
1996,12,3,3,153,-3.7954
1996,12,3,4,145,-1.3645
1996,12,3,5,104,-2.1137
1997,1,1,1,348,4.7850
1997,1,1,2,392,4.0536
1997,1,1,3,598,5.6968
1997,1,1,4,819,8.8846
1997,1,1,5,873,8.4658
1997,1,2,1,222,0.3539
1997,1,2,2,233,3.9853
1997,1,2,3,267,6.2595
1997,1,2,4,272,8.8120
1997,1,2,5,220,8.2913
1997,1,3,1,169,6.0722
1997,1,3,2,171,11.8102
1997,1,3,3,151,7.5468
1997,1,3,4,143,8.3856
1997,1,3,5,103,6.8751
1997,2,1,1,365,-8.8535
1997,2,1,2,424,-5.4144
1997,2,1,3,605,-5.3991
1997,2,1,4,861,-6.3460
1997,2,1,5,909,-4.1871
1997,2,2,1,229,-11.1011
1997,2,2,2,243,-8.4125
1997,2,2,3,272,-6.3615
1997,2,2,4,275,-4.2966
1997,2,2,5,231,-2.8233
1997,2,3,1,175,-3.8784
1997,2,3,2,177,-2.9621
1997,2,3,3,157,0.3961
1997,2,3,4,144,-2.9056
1997,2,3,5,110,-3.8206
1997,3,1,1,365,-8.7223
1997,3,1,2,418,-10.4931
1997,3,1,3,610,-10.8475
1997,3,1,4,860,-10.3754
1997,3,1,5,924,-8.8161
1997,3,2,1,223,-7.9155
1997,3,2,2,239,-8.6964
1997,3,2,3,272,-10.4970
1997,3,2,4,278,-10.9300
1997,3,2,5,232,-10.8542
1997,3,3,1,177,-6.6827
1997,3,3,2,177,-4.5349
1997,3,3,3,162,-5.4542
1997,3,3,4,144,-3.2445
1997,3,3,5,114,-3.4207
1997,4,1,1,359,-5.0651
1997,4,1,2,422,-1.9695
1997,4,1,3,614,-6.0922
1997,4,1,4,843,-5.8978
1997,4,1,5,915,-6.0941
1997,4,2,1,217,-2.1279
1997,4,2,2,237,-0.8622
1997,4,2,3,270,-2.3496
1997,4,2,4,279,-3.9902
1997,4,2,5,229,-2.1473
1997,4,3,1,172,7.6780
1997,4,3,2,177,9.5658
1997,4,3,3,161,6.7404
1997,4,3,4,144,2.2553
1997,4,3,5,110,5.8667
1997,5,1,1,394,10.9156
1997,5,1,2,465,9.5601
1997,5,1,3,674,14.0279
1997,5,1,4,871,15.2694
1997,5,1,5,991,15.2484
1997,5,2,1,224,16.8515
1997,5,2,2,255,16.8159
1997,5,2,3,290,17.0252
1997,5,2,4,287,18.7543
1997,5,2,5,239,16.1249
1997,5,3,1,191,6.7614
1997,5,3,2,191,6.5649
1997,5,3,3,177,8.3580
1997,5,3,4,158,8.8632
1997,5,3,5,125,8.1767
1997,6,1,1,382,3.5547
1997,6,1,2,460,3.7263
1997,6,1,3,673,2.6122
1997,6,1,4,869,2.0464
1997,6,1,5,999,1.7270
1997,6,2,1,214,6.8823
1997,6,2,2,245,4.6661
1997,6,2,3,280,2.8628
1997,6,2,4,277,1.2239
1997,6,2,5,231,4.1079
1997,6,3,1,190,3.6105
1997,6,3,2,193,4.3928
1997,6,3,3,176,3.6774
1997,6,3,4,158,5.7082
1997,6,3,5,123,3.0292
1997,7,1,1,336,5.5700
1997,7,1,2,420,3.6024
1997,7,1,3,573,4.1827
1997,7,1,4,769,4.0629
1997,7,1,5,981,8.9263
1997,7,2,1,192,6.2637
1997,7,2,2,209,7.8850
1997,7,2,3,246,7.2428
1997,7,2,4,253,6.4555
1997,7,2,5,215,10.3004
1997,7,3,1,171,10.6879
1997,7,3,2,170,8.7171
1997,7,3,3,160,7.6444
1997,7,3,4,148,12.2823
1997,7,3,5,116,14.3700
1997,8,1,1,342,3.5110
1997,8,1,2,430,4.3105
1997,8,1,3,629,6.5168
1997,8,1,4,818,6.2863
1997,8,1,5,1097,7.6160
1997,8,2,1,192,4.8017
1997,8,2,2,210,4.0222
1997,8,2,3,261,5.2185
1997,8,2,4,264,4.0452
1997,8,2,5,232,4.6805
1997,8,3,1,171,-4.7636
1997,8,3,2,173,-3.9516
1997,8,3,3,170,-4.4744
1997,8,3,4,157,-4.8431
1997,8,3,5,131,1.8818
1997,9,1,1,342,11.5295
1997,9,1,2,417,9.2889
1997,9,1,3,619,8.8341
1997,9,1,4,809,10.3175
1997,9,1,5,1111,9.8377
1997,9,2,1,188,9.0258
1997,9,2,2,205,8.0812
1997,9,2,3,253,9.7435
1997,9,2,4,262,8.8948
1997,9,2,5,229,7.1969
1997,9,3,1,171,3.5293
1997,9,3,2,170,3.8569
1997,9,3,3,170,3.5365
1997,9,3,4,155,4.1814
1997,9,3,5,133,4.0922
1997,10,1,1,321,-4.8539
1997,10,1,2,404,-4.1393
1997,10,1,3,616,-5.8199
1997,10,1,4,807,-7.4219
1997,10,1,5,1100,-7.5066
1997,10,2,1,173,-7.5912
1997,10,2,2,201,-6.6326
1997,10,2,3,248,-9.1871
1997,10,2,4,255,-10.0919
1997,10,2,5,225,-9.1716
1997,10,3,1,169,-5.6896
1997,10,3,2,168,-1.4657
1997,10,3,3,167,-2.7851
1997,10,3,4,150,-10.0631
1997,10,3,5,125,-10.5374
1997,11,1,1,333,-5.3913
1997,11,1,2,405,-3.9193
1997,11,1,3,637,-4.7264
1997,11,1,4,823,-4.6218
1997,11,1,5,1124,-4.5590
1997,11,2,1,169,-2.9097
1997,11,2,2,205,-4.3023
1997,11,2,3,257,-4.4909
1997,11,2,4,253,-3.3812
1997,11,2,5,226,-2.7748
1997,11,3,1,171,3.5017
1997,11,3,2,172,3.5267
1997,11,3,3,172,2.2323
1997,11,3,4,161,3.5529
1997,11,3,5,132,-1.1813
1997,12,1,1,328,-4.7419
1997,12,1,2,408,-5.2300
1997,12,1,3,632,-5.8075
1997,12,1,4,821,-6.5104
1997,12,1,5,1122,-9.5323
1997,12,2,1,165,0.3384
1997,12,2,2,209,-0.7179
1997,12,2,3,252,-1.9306
1997,12,2,4,253,-4.7985
1997,12,2,5,220,-4.4992
1997,12,3,1,171,-0.2442
1997,12,3,2,167,-1.1999
1997,12,3,3,171,0.3303
1997,12,3,4,161,-2.1998
1997,12,3,5,130,-4.3558
1998,1,1,1,306,-1.3112
1998,1,1,2,400,-1.1680
1998,1,1,3,619,0.9939
1998,1,1,4,805,0.3934
1998,1,1,5,1119,0.9512
1998,1,2,1,154,1.1781
1998,1,2,2,207,-3.3114
1998,1,2,3,242,-1.6773
1998,1,2,4,245,1.4664
1998,1,2,5,217,-1.7631
1998,1,3,1,165,5.6907
1998,1,3,2,168,5.7747
1998,1,3,3,168,3.5345
1998,1,3,4,160,1.0456
1998,1,3,5,126,6.3123
1998,2,1,1,318,5.4114
1998,2,1,2,398,6.1384
1998,2,1,3,628,5.7388
1998,2,1,4,834,6.6569
1998,2,1,5,1150,7.3651
1998,2,2,1,157,7.4451
1998,2,2,2,206,9.1871
1998,2,2,3,242,7.6680
1998,2,2,4,249,9.2218
1998,2,2,5,222,11.2388
1998,2,3,1,162,10.2569
1998,2,3,2,167,6.1578
1998,2,3,3,169,7.5745
1998,2,3,4,163,8.8191
1998,2,3,5,130,8.0252
1998,3,1,1,308,2.1605
1998,3,1,2,401,4.3101
1998,3,1,3,619,3.6689
1998,3,1,4,831,3.8323
1998,3,1,5,1137,4.4859
1998,3,2,1,157,3.7227
1998,3,2,2,204,5.8031
1998,3,2,3,238,2.6980
1998,3,2,4,248,-0.0751
1998,3,2,5,223,1.2302
1998,3,3,1,157,2.6093
1998,3,3,2,164,2.1105
1998,3,3,3,166,1.6229
1998,3,3,4,164,2.8351
1998,3,3,5,129,3.5366
1998,4,1,1,291,1.1813
1998,4,1,2,380,-0.0278
1998,4,1,3,623,0.9672
1998,4,1,4,802,1.6175
1998,4,1,5,1128,3.4002
1998,4,2,1,149,0.8177
1998,4,2,2,194,0.1128
1998,4,2,3,238,0.0208
1998,4,2,4,234,1.4820
1998,4,2,5,217,1.5631
1998,4,3,1,158,2.5931
1998,4,3,2,165,3.2369
1998,4,3,3,164,1.2462
1998,4,3,4,164,7.3181
1998,4,3,5,129,3.0093
1998,5,1,1,312,-7.3897
1998,5,1,2,416,-6.5751
1998,5,1,3,673,-7.8634
1998,5,1,4,866,-7.1330
1998,5,1,5,1149,-6.3802
1998,5,2,1,153,-6.4660
1998,5,2,2,205,-8.2675
1998,5,2,3,238,-9.8947
1998,5,2,4,255,-8.5073
1998,5,2,5,223,-7.8171
1998,5,3,1,167,-3.5899
1998,5,3,2,185,-4.0140
1998,5,3,3,182,-4.0372
1998,5,3,4,179,-5.4658
1998,5,3,5,136,-2.4849
1998,6,1,1,306,-4.4274
1998,6,1,2,413,-2.3610
1998,6,1,3,664,-1.7085
1998,6,1,4,846,-3.8472
1998,6,1,5,1141,-4.2431
1998,6,2,1,148,1.1284
1998,6,2,2,203,-0.2801
1998,6,2,3,236,-0.3938
1998,6,2,4,250,-3.5351
1998,6,2,5,220,-4.9625
1998,6,3,1,162,10.4118
1998,6,3,2,179,7.7972
1998,6,3,3,183,2.4173
1998,6,3,4,176,2.3166
1998,6,3,5,137,3.2549
1998,7,1,1,254,-9.3040
1998,7,1,2,340,-5.9965
1998,7,1,3,605,-6.9482
1998,7,1,4,793,-8.0456
1998,7,1,5,1075,-8.3910
1998,7,2,1,125,-7.6317
1998,7,2,2,183,-10.2475
1998,7,2,3,229,-8.5910
1998,7,2,4,241,-8.2913
1998,7,2,5,218,-7.1825
1998,7,3,1,154,-0.8005
1998,7,3,2,171,1.7302
1998,7,3,3,176,-1.6967
1998,7,3,4,164,1.6616
1998,7,3,5,123,-0.3647
1998,8,1,1,262,-26.9110
1998,8,1,2,357,-23.0065
1998,8,1,3,613,-24.4366
1998,8,1,4,826,-24.1143
1998,8,1,5,1161,-24.9666
1998,8,2,1,129,-21.8509
1998,8,2,2,193,-21.3741
1998,8,2,3,247,-23.1119
1998,8,2,4,261,-23.0515
1998,8,2,5,230,-22.7568
1998,8,3,1,155,-13.5965
1998,8,3,2,182,-12.5848
1998,8,3,3,181,-15.0314
1998,8,3,4,175,-17.1316
1998,8,3,5,130,-18.9598
1998,9,1,1,263,6.4511
1998,9,1,2,356,10.0664
1998,9,1,3,619,8.1995
1998,9,1,4,832,7.1855
1998,9,1,5,1179,8.2209
1998,9,2,1,129,12.7097
1998,9,2,2,194,12.1072
1998,9,2,3,250,10.0118
1998,9,2,4,271,12.4091
1998,9,2,5,228,11.2168
1998,9,3,1,154,14.7851
1998,9,3,2,180,13.2167
1998,9,3,3,179,9.6356
1998,9,3,4,174,9.4011
1998,9,3,5,131,8.0697
1998,10,1,1,245,6.4595
1998,10,1,2,341,5.4069
1998,10,1,3,602,5.3182
1998,10,1,4,830,4.1278
1998,10,1,5,1161,4.7364
1998,10,2,1,129,6.7338
1998,10,2,2,186,4.6942
1998,10,2,3,244,8.0601
1998,10,2,4,263,7.4656
1998,10,2,5,223,9.9587
1998,10,3,1,151,3.7062
1998,10,3,2,180,3.7939
1998,10,3,3,173,8.3604
1998,10,3,4,171,14.7755
1998,10,3,5,120,13.3360
1998,11,1,1,249,10.1657
1998,11,1,2,343,8.7660
1998,11,1,3,599,11.4884
1998,11,1,4,833,13.2537
1998,11,1,5,1178,14.3487
1998,11,2,1,132,9.6932
1998,11,2,2,192,11.1291
1998,11,2,3,246,10.4762
1998,11,2,4,273,9.6723
1998,11,2,5,223,9.2475
1998,11,3,1,154,9.5102
1998,11,3,2,185,8.0277
1998,11,3,3,175,7.7198
1998,11,3,4,172,8.2289
1998,11,3,5,120,9.4326
1998,12,1,1,249,5.8367
1998,12,1,2,347,4.9303
1998,12,1,3,581,4.6569
1998,12,1,4,827,5.3743
1998,12,1,5,1171,4.1037
1998,12,2,1,135,9.8598
1998,12,2,2,196,8.3910
1998,12,2,3,245,8.1642
1998,12,2,4,281,8.0782
1998,12,2,5,221,4.1721
1998,12,3,1,158,10.6689
1998,12,3,2,188,7.6099
1998,12,3,3,178,9.5777
1998,12,3,4,172,9.8665
1998,12,3,5,113,7.5052
1999,1,1,1,241,6.8928
1999,1,1,2,327,9.0482
1999,1,1,3,557,8.8390
1999,1,1,4,808,8.8400
1999,1,1,5,1152,12.7706
1999,1,2,1,133,8.4028
1999,1,2,2,194,5.2486
1999,1,2,3,245,4.6951
1999,1,2,4,288,7.0598
1999,1,2,5,224,9.6101
1999,1,3,1,169,12.0198
1999,1,3,2,188,5.8163
1999,1,3,3,179,6.9982
1999,1,3,4,170,7.9790
1999,1,3,5,109,9.3800
1999,2,1,1,241,-6.7173
1999,2,1,2,341,-5.5716
1999,2,1,3,564,-6.9637
1999,2,1,4,830,-8.8745
1999,2,1,5,1130,-9.0992
1999,2,2,1,137,-9.1438
1999,2,2,2,208,-8.0786
1999,2,2,3,252,-10.1933
1999,2,2,4,298,-11.0343
1999,2,2,5,236,-11.7101
1999,2,3,1,181,-7.3976
1999,2,3,2,201,-5.3499
1999,2,3,3,187,-5.9613
1999,2,3,4,182,-6.4386
1999,2,3,5,117,-9.1588
1999,3,1,1,241,6.1764
1999,3,1,2,333,0.1744
1999,3,1,3,558,-2.4482
1999,3,1,4,823,-3.3787
1999,3,1,5,1116,-4.2065
1999,3,2,1,142,9.0686
1999,3,2,2,209,5.3698
1999,3,2,3,253,-0.4381
1999,3,2,4,302,-0.0037
1999,3,2,5,237,-4.5297
1999,3,3,1,187,10.2155
1999,3,3,2,200,3.3159
1999,3,3,3,185,2.9354
1999,3,3,4,186,6.6057
1999,3,3,5,121,4.3394
1999,4,1,1,239,6.9665
1999,4,1,2,331,5.6617
1999,4,1,3,528,8.5578
1999,4,1,4,806,8.6734
1999,4,1,5,1064,8.9360
1999,4,2,1,143,5.6659
1999,4,2,2,209,4.7092
1999,4,2,3,247,9.4684
1999,4,2,4,293,7.8544
1999,4,2,5,232,6.5429
1999,4,3,1,197,-2.3643
1999,4,3,2,197,-0.5825
1999,4,3,3,180,8.1231
1999,4,3,4,179,7.7414
1999,4,3,5,109,8.6492
1999,5,1,1,251,-0.5907
1999,5,1,2,337,0.2971
1999,5,1,3,529,4.6084
1999,5,1,4,852,5.2684
1999,5,1,5,1080,5.9369
1999,5,2,1,154,-0.1477
1999,5,2,2,222,1.5523
1999,5,2,3,263,4.2089
1999,5,2,4,306,5.5904
1999,5,2,5,238,6.6063
1999,5,3,1,214,-4.4909
1999,5,3,2,218,-3.2321
1999,5,3,3,195,2.4342
1999,5,3,4,191,-0.0583
1999,5,3,5,114,2.1945
1999,6,1,1,248,8.4090
1999,6,1,2,336,6.0855
1999,6,1,3,517,9.9172
1999,6,1,4,830,8.7997
1999,6,1,5,1081,8.9146
1999,6,2,1,151,9.1533
1999,6,2,2,229,13.7880
1999,6,2,3,266,14.0921
