year,month,rank_ME,rank_ADM,nstocks,ret_vw
2000,8,1,2,100,5.5527
2000,8,1,3,82,4.0671
2000,8,1,4,127,1.9182
2000,8,1,5,159,5.2603
2000,8,2,1,111,8.8121
2000,8,2,2,51,4.8252
2000,8,2,3,50,9.4657
2000,8,2,4,35,2.0654
2000,8,2,5,25,5.7883
2000,8,3,1,149,6.8185
2000,8,3,2,57,-0.2955
2000,8,3,3,33,2.9827
2000,8,3,4,41,2.9511
2000,8,3,5,14,-3.1265
2000,9,1,1,155,-11.1273
2000,9,1,2,100,-5.6749
2000,9,1,3,81,-7.4966
2000,9,1,4,124,-7.3043
2000,9,1,5,158,-4.2509
2000,9,2,1,111,-11.3509
2000,9,2,2,50,-6.8022
2000,9,2,3,49,-8.5158
2000,9,2,4,33,0.2617
2000,9,2,5,25,-12.0955
2000,9,3,1,149,-12.8440
2000,9,3,2,57,-0.8318
2000,9,3,3,31,0.7574
2000,9,3,4,41,-0.2016
2000,9,3,5,14,-0.8166
2000,10,1,1,155,-12.8601
2000,10,1,2,100,-12.0649
2000,10,1,3,81,-10.3327
2000,10,1,4,124,-7.5848
2000,10,1,5,154,-5.5032
2000,10,2,1,111,-6.6103
2000,10,2,2,49,-0.9006
2000,10,2,3,49,-7.2746
2000,10,2,4,33,-5.7685
2000,10,2,5,25,-0.9284
2000,10,3,1,148,-1.1769
2000,10,3,2,57,1.4976
2000,10,3,3,31,11.7375
2000,10,3,4,41,2.4355
2000,10,3,5,14,4.1457
2000,11,1,1,154,-17.4522
2000,11,1,2,96,-14.6506
2000,11,1,3,76,-18.3291
2000,11,1,4,120,-10.4983
2000,11,1,5,151,-10.5601
2000,11,2,1,110,-13.0621
2000,11,2,2,49,-9.1234
2000,11,2,3,47,-9.4784
2000,11,2,4,33,-1.2505
2000,11,2,5,25,-4.8809
2000,11,3,1,145,-14.2365
2000,11,3,2,57,0.0412
2000,11,3,3,31,-1.3367
2000,11,3,4,40,-4.2407
2000,11,3,5,14,2.2500
2000,12,1,1,151,-13.1875
2000,12,1,2,94,-4.5191
2000,12,1,3,74,-2.2064
2000,12,1,4,118,-6.5273
2000,12,1,5,149,-2.7101
2000,12,2,1,110,2.8617
2000,12,2,2,47,4.3866
2000,12,2,3,47,5.9900
2000,12,2,4,33,8.9688
2000,12,2,5,25,3.2434
2000,12,3,1,143,-7.9400
2000,12,3,2,56,1.1719
2000,12,3,3,31,9.0117
2000,12,3,4,40,5.1993
2000,12,3,5,14,5.8685
2001,1,1,1,148,30.3769
2001,1,1,2,92,21.4102
2001,1,1,3,71,14.6618
2001,1,1,4,114,19.5889
2001,1,1,5,146,21.4060
2001,1,2,1,109,13.9677
2001,1,2,2,47,10.1370
2001,1,2,3,47,10.4450
2001,1,2,4,33,5.5308
2001,1,2,5,25,11.3818
2001,1,3,1,143,12.8752
2001,1,3,2,56,1.2297
2001,1,3,3,31,-2.8154
2001,1,3,4,39,9.7334
2001,1,3,5,13,3.9882
2001,2,1,1,146,-11.6669
2001,2,1,2,92,-1.6611
2001,2,1,3,69,1.5591
2001,2,1,4,112,-1.8904
2001,2,1,5,144,-0.8948
2001,2,2,1,108,-14.1264
2001,2,2,2,47,-8.4825
2001,2,2,3,46,-3.8233
2001,2,2,4,33,1.9038
2001,2,2,5,24,-0.4449
2001,2,3,1,142,-13.0122
2001,2,3,2,55,-2.4241
2001,2,3,3,31,3.6465
2001,2,3,4,39,-0.5579
2001,2,3,5,13,4.4482
2001,3,1,1,142,-11.5226
2001,3,1,2,91,-7.3765
2001,3,1,3,68,-1.8397
2001,3,1,4,112,-1.2580
2001,3,1,5,141,-5.7421
2001,3,2,1,105,-7.8871
2001,3,2,2,47,-1.6660
2001,3,2,3,46,-4.5317
2001,3,2,4,33,-2.9451
2001,3,2,5,23,-2.1035
2001,3,3,1,141,-5.9747
2001,3,3,2,55,-7.4186
2001,3,3,3,31,-3.2222
2001,3,3,4,39,-2.0896
2001,3,3,5,13,-5.2103
2001,4,1,1,141,7.4017
2001,4,1,2,87,3.2019
2001,4,1,3,65,3.9112
2001,4,1,4,111,7.6916
2001,4,1,5,140,6.6719
2001,4,2,1,105,6.0419
2001,4,2,2,47,12.5255
2001,4,2,3,45,7.0919
2001,4,2,4,32,3.3813
2001,4,2,5,23,2.0971
2001,4,3,1,139,11.3167
2001,4,3,2,55,3.2167
2001,4,3,3,30,2.0109
2001,4,3,4,37,2.3263
2001,4,3,5,13,2.7621
2001,5,1,1,141,12.0056
2001,5,1,2,84,15.1735
2001,5,1,3,62,14.2725
2001,5,1,4,107,11.3981
2001,5,1,5,135,11.8846
2001,5,2,1,102,2.2307
2001,5,2,2,45,2.7973
2001,5,2,3,45,4.1091
2001,5,2,4,32,3.3000
2001,5,2,5,23,5.3169
2001,5,3,1,137,-1.4848
2001,5,3,2,53,1.2109
2001,5,3,3,30,2.7068
2001,5,3,4,37,-2.3907
2001,5,3,5,13,7.3843
2001,6,1,1,135,0.3113
2001,6,1,2,82,-2.3545
2001,6,1,3,60,3.2205
2001,6,1,4,104,6.6542
2001,6,1,5,130,2.6386
2001,6,2,1,99,7.5609
2001,6,2,2,45,7.8674
2001,6,2,3,44,6.9075
2001,6,2,4,32,6.9065
2001,6,2,5,23,2.2159
2001,6,3,1,137,-0.3146
2001,6,3,2,53,-1.3720
2001,6,3,3,30,-0.6304
2001,6,3,4,37,2.5718
2001,6,3,5,13,5.0124
2001,7,1,1,167,-9.5709
2001,7,1,2,119,-3.5086
2001,7,1,3,118,-2.9699
2001,7,1,4,135,-4.4755
2001,7,1,5,202,-2.0811
2001,7,2,1,117,-10.2974
2001,7,2,2,46,-7.0165
2001,7,2,3,48,-4.6602
2001,7,2,4,48,-6.7711
2001,7,2,5,25,-3.8905
2001,7,3,1,110,0.0500
2001,7,3,2,53,-2.4677
2001,7,3,3,48,4.8052
2001,7,3,4,34,3.2345
2001,7,3,5,12,-1.7928
2001,8,1,1,166,-6.6194
2001,8,1,2,118,-6.6849
2001,8,1,3,115,-6.5246
2001,8,1,4,133,-3.1838
2001,8,1,5,200,-0.1863
2001,8,2,1,117,-6.8636
2001,8,2,2,46,-2.8439
2001,8,2,3,48,-1.5022
2001,8,2,4,48,-2.6530
2001,8,2,5,25,3.3119
2001,8,3,1,110,-8.5321
2001,8,3,2,53,-4.1506
2001,8,3,3,47,-0.6644
2001,8,3,4,33,-7.5076
2001,8,3,5,12,-6.7343
2001,9,1,1,163,-14.1570
2001,9,1,2,115,-11.4795
2001,9,1,3,110,-14.9489
2001,9,1,4,126,-15.3396
2001,9,1,5,187,-20.0622
2001,9,2,1,117,-19.3092
2001,9,2,2,45,-21.4272
2001,9,2,3,48,-17.7302
2001,9,2,4,48,-17.1419
2001,9,2,5,25,-20.4100
2001,9,3,1,110,-7.2880
2001,9,3,2,53,-5.3726
2001,9,3,3,45,-7.1196
2001,9,3,4,33,-13.8278
2001,9,3,5,12,-14.6113
2001,10,1,1,161,9.9007
2001,10,1,2,113,8.2785
2001,10,1,3,108,8.0728
2001,10,1,4,125,9.9704
2001,10,1,5,185,12.2670
2001,10,2,1,117,14.7938
2001,10,2,2,44,12.7551
2001,10,2,3,48,7.2874
2001,10,2,4,48,5.3396
2001,10,2,5,25,14.4766
2001,10,3,1,110,4.5899
2001,10,3,2,52,4.5168
2001,10,3,3,45,-1.7791
2001,10,3,4,33,3.7883
2001,10,3,5,12,-0.8568
2001,11,1,1,161,11.6920
2001,11,1,2,112,7.6544
2001,11,1,3,107,12.6964
2001,11,1,4,119,8.1691
2001,11,1,5,183,11.9029
2001,11,2,1,117,17.7619
2001,11,2,2,43,9.3998
2001,11,2,3,48,10.8960
2001,11,2,4,46,11.0450
2001,11,2,5,25,11.6975
2001,11,3,1,110,9.1561
2001,11,3,2,52,5.7645
2001,11,3,3,45,10.3416
2001,11,3,4,33,11.9603
2001,11,3,5,12,9.0508
2001,12,1,1,159,14.6221
2001,12,1,2,106,5.9612
2001,12,1,3,103,6.0986
2001,12,1,4,117,10.9870
2001,12,1,5,175,9.7220
2001,12,2,1,117,5.9014
2001,12,2,2,43,4.6583
2001,12,2,3,48,7.2517
2001,12,2,4,46,5.8161
2001,12,2,5,25,8.3487
2001,12,3,1,110,1.3257
2001,12,3,2,52,-1.1614
2001,12,3,3,45,3.6153
2001,12,3,4,33,0.5839
2001,12,3,5,12,3.1459
2002,1,1,1,158,0.6701
2002,1,1,2,104,5.8758
2002,1,1,3,103,9.7797
2002,1,1,4,114,2.3947
2002,1,1,5,173,4.4646
2002,1,2,1,117,-2.9675
2002,1,2,2,43,-0.5872
2002,1,2,3,48,5.7587
2002,1,2,4,46,0.4900
2002,1,2,5,25,-1.9424
2002,1,3,1,109,-0.9033
2002,1,3,2,52,0.6217
2002,1,3,3,45,2.0724
2002,1,3,4,32,4.7214
2002,1,3,5,12,-9.0821
2002,2,1,1,154,-10.3918
2002,2,1,2,102,-4.1851
2002,2,1,3,101,-8.5840
2002,2,1,4,108,-1.0713
2002,2,1,5,171,0.5205
2002,2,2,1,117,-9.7569
2002,2,2,2,43,-3.7572
2002,2,2,3,47,1.1856
2002,2,2,4,46,-2.2584
2002,2,2,5,25,-1.0227
2002,2,3,1,110,-3.5714
2002,2,3,2,52,-2.1169
2002,2,3,3,45,-0.8043
2002,2,3,4,32,0.4435
2002,2,3,5,12,-3.4748
2002,3,1,1,153,5.2840
2002,3,1,2,103,8.3906
2002,3,1,3,100,9.5645
2002,3,1,4,106,7.2806
2002,3,1,5,169,11.5196
2002,3,2,1,116,8.2356
2002,3,2,2,43,8.0154
2002,3,2,3,48,6.4428
2002,3,2,4,45,11.3021
2002,3,2,5,25,7.1208
2002,3,3,1,108,3.0308
2002,3,3,2,52,1.7171
2002,3,3,3,45,3.2225
2002,3,3,4,32,6.3717
2002,3,3,5,12,3.0957
2002,4,1,1,151,-5.5270
2002,4,1,2,102,-1.2863
2002,4,1,3,99,-0.4809
2002,4,1,4,105,8.7008
2002,4,1,5,164,7.5268
2002,4,2,1,116,-6.9282
2002,4,2,2,43,-0.4239
2002,4,2,3,47,4.6473
2002,4,2,4,45,4.6464
2002,4,2,5,25,7.8102
2002,4,3,1,108,-8.9274
2002,4,3,2,51,-5.8930
2002,4,3,3,45,-1.6018
2002,4,3,4,32,0.3638
2002,4,3,5,12,3.8695
2002,5,1,1,146,-6.8334
2002,5,1,2,100,0.4585
2002,5,1,3,97,2.8436
2002,5,1,4,104,-2.5204
2002,5,1,5,161,-1.0735
2002,5,2,1,116,-6.5401
2002,5,2,2,43,-7.3788
2002,5,2,3,47,-3.2529
2002,5,2,4,45,-2.4646
2002,5,2,5,24,-5.8649
2002,5,3,1,108,-0.7742
2002,5,3,2,51,-0.6155
2002,5,3,3,45,-0.8074
2002,5,3,4,32,2.4329
2002,5,3,5,12,3.4419
2002,6,1,1,142,-10.4352
2002,6,1,2,99,-5.0757
2002,6,1,3,96,2.9871
2002,6,1,4,104,0.9663
2002,6,1,5,159,-0.4083
2002,6,2,1,115,-8.4765
2002,6,2,2,43,-6.9339
2002,6,2,3,47,-1.1653
2002,6,2,4,45,-4.4596
2002,6,2,5,24,-8.2266
2002,6,3,1,108,-7.5874
2002,6,3,2,50,-8.9967
2002,6,3,3,45,-5.6270
2002,6,3,4,32,-7.2945
2002,6,3,5,12,-5.2802
2002,7,1,1,225,-18.3328
2002,7,1,2,124,-11.4045
2002,7,1,3,130,-15.1368
2002,7,1,4,117,-16.1971
2002,7,1,5,175,-16.0876
2002,7,2,1,100,-14.1968
2002,7,2,2,39,-14.7574
2002,7,2,3,42,-17.2913
2002,7,2,4,39,-19.4913
2002,7,2,5,28,-22.2117
2002,7,3,1,99,-7.4922
2002,7,3,2,53,-9.3809
2002,7,3,3,58,-5.1376
2002,7,3,4,39,-6.2408
2002,7,3,5,17,-11.9712
2002,8,1,1,222,0.1944
2002,8,1,2,120,2.4340
2002,8,1,3,129,-4.2193
2002,8,1,4,116,-5.3088
2002,8,1,5,174,-5.1884
2002,8,2,1,100,-0.0513
2002,8,2,2,39,3.1950
2002,8,2,3,42,-0.0461
2002,8,2,4,39,0.3233
2002,8,2,5,28,-2.6397
2002,8,3,1,98,0.1997
2002,8,3,2,53,1.8388
2002,8,3,3,58,1.7728
2002,8,3,4,39,-2.2751
2002,8,3,5,17,-3.0894
2002,9,1,1,221,-12.5952
2002,9,1,2,120,-8.3275
2002,9,1,3,125,-10.2985
2002,9,1,4,112,-9.3680
2002,9,1,5,172,-9.5953
2002,9,2,1,99,-10.4888
2002,9,2,2,39,-8.2473
2002,9,2,3,42,-6.6155
2002,9,2,4,39,-7.9480
2002,9,2,5,28,-10.3955
2002,9,3,1,98,-11.6350
2002,9,3,2,53,-8.2608
2002,9,3,3,58,-8.9283
2002,9,3,4,39,-9.3182
2002,9,3,5,17,-11.7607
2002,10,1,1,219,7.4622
2002,10,1,2,120,4.7259
2002,10,1,3,124,8.5730
2002,10,1,4,109,4.0396
2002,10,1,5,170,3.3035
2002,10,2,1,99,9.8396
2002,10,2,2,39,4.4650
2002,10,2,3,42,3.5154
2002,10,2,4,39,-0.1264
2002,10,2,5,28,1.0551
2002,10,3,1,98,17.3345
2002,10,3,2,53,8.8867
2002,10,3,3,58,9.9672
2002,10,3,4,39,3.4173
2002,10,3,5,17,-3.3004
2002,11,1,1,216,24.8264
2002,11,1,2,117,10.7188
2002,11,1,3,121,20.8333
2002,11,1,4,108,23.0649
2002,11,1,5,166,11.4080
2002,11,2,1,99,16.3727
2002,11,2,2,39,10.5149
2002,11,2,3,42,5.7506
2002,11,2,4,38,8.2064
2002,11,2,5,28,10.3486
2002,11,3,1,98,7.0170
2002,11,3,2,53,3.9879
2002,11,3,3,58,3.7118
2002,11,3,4,39,4.4978
2002,11,3,5,16,12.3046
2002,12,1,1,216,-12.2007
2002,12,1,2,117,-2.0841
2002,12,1,3,119,-5.6350
2002,12,1,4,106,-8.6508
2002,12,1,5,160,-4.0433
2002,12,2,1,99,-11.6039
2002,12,2,2,39,-8.6318
2002,12,2,3,42,-7.9216
2002,12,2,4,38,-6.4199
2002,12,2,5,28,-12.6759
2002,12,3,1,98,-9.7709
2002,12,3,2,53,-6.2449
2002,12,3,3,58,-4.2997
2002,12,3,4,39,-3.9006
2002,12,3,5,16,-8.2803
2003,1,1,1,214,-1.0152
2003,1,1,2,113,-1.4537
2003,1,1,3,118,-1.4392
2003,1,1,4,105,-0.0762
2003,1,1,5,158,2.1893
2003,1,2,1,99,-4.1608
2003,1,2,2,39,-3.5744
2003,1,2,3,42,-3.2113
2003,1,2,4,38,-3.4833
2003,1,2,5,27,-2.7984
2003,1,3,1,98,-2.6913
2003,1,3,2,53,-2.8334
2003,1,3,3,58,-3.6407
2003,1,3,4,39,-6.7661
2003,1,3,5,16,-3.4498
2003,2,1,1,211,-2.7578
2003,2,1,2,110,-3.0332
2003,2,1,3,116,-6.8796
2003,2,1,4,103,-0.6207
2003,2,1,5,155,-4.7308
2003,2,2,1,99,-1.2200
2003,2,2,2,39,-3.1407
2003,2,2,3,42,-4.9217
2003,2,2,4,38,-5.9505
2003,2,2,5,27,0.6733
2003,2,3,1,98,0.4263
2003,2,3,2,53,-3.2435
2003,2,3,3,57,-3.4543
2003,2,3,4,39,-1.6196
2003,2,3,5,16,-5.2157
2003,3,1,1,207,-0.3761
2003,3,1,2,108,3.9539
2003,3,1,3,114,4.3038
2003,3,1,4,100,3.6118
2003,3,1,5,149,3.6141
2003,3,2,1,99,0.4643
2003,3,2,2,39,2.0586
2003,3,2,3,42,4.3184
2003,3,2,4,38,2.6008
2003,3,2,5,27,5.7783
2003,3,3,1,97,2.1748
2003,3,3,2,53,2.7637
2003,3,3,3,57,-0.0676
2003,3,3,4,39,1.5361
2003,3,3,5,16,-0.1281
2003,4,1,1,203,10.9893
2003,4,1,2,107,8.4195
2003,4,1,3,113,15.4490
2003,4,1,4,96,15.5408
2003,4,1,5,144,10.0430
2003,4,2,1,99,12.2136
2003,4,2,2,39,12.8232
2003,4,2,3,42,9.2551
2003,4,2,4,38,12.4263
2003,4,2,5,27,8.1611
2003,4,3,1,97,7.1793
2003,4,3,2,53,5.9383
2003,4,3,3,57,6.6973
2003,4,3,4,39,4.9094
2003,4,3,5,16,9.6067
2003,5,1,1,199,23.1036
2003,5,1,2,106,13.2918
2003,5,1,3,112,15.0312
2003,5,1,4,94,24.3184
2003,5,1,5,140,8.8628
2003,5,2,1,99,16.5687
2003,5,2,2,39,9.3037
2003,5,2,3,41,8.9095
2003,5,2,4,38,8.0466
2003,5,2,5,26,3.9930
2003,5,3,1,96,3.5570
2003,5,3,2,53,4.6711
2003,5,3,3,56,10.5422
2003,5,3,4,39,6.6060
2003,5,3,5,16,2.9725
2003,6,1,1,200,6.1532
2003,6,1,2,104,7.5622
2003,6,1,3,110,10.6800
2003,6,1,4,93,7.0369
2003,6,1,5,132,9.7712
2003,6,2,1,99,-0.3718
2003,6,2,2,39,5.6303
2003,6,2,3,41,6.8856
2003,6,2,4,37,9.7755
2003,6,2,5,26,6.7231
2003,6,3,1,96,-0.0146
2003,6,3,2,53,4.1585
2003,6,3,3,56,3.5738
2003,6,3,4,39,-0.4228
2003,6,3,5,16,3.8009
2003,7,1,1,186,11.5919
2003,7,1,2,150,8.1866
2003,7,1,3,106,10.3802
2003,7,1,4,107,11.2502
2003,7,1,5,156,9.5092
2003,7,2,1,96,7.0290
2003,7,2,2,58,10.2434
2003,7,2,3,37,3.2199
2003,7,2,4,39,5.4791
2003,7,2,5,34,7.5662
2003,7,3,1,106,2.5593
2003,7,3,2,67,0.3934
2003,7,3,3,61,-1.4745
2003,7,3,4,49,1.7672
2003,7,3,5,21,5.8458
2003,8,1,1,184,7.9423
2003,8,1,2,146,5.9589
2003,8,1,3,106,3.7278
2003,8,1,4,106,6.1796
2003,8,1,5,155,5.7405
2003,8,2,1,96,7.2427
2003,8,2,2,58,6.5729
2003,8,2,3,37,4.4011
2003,8,2,4,39,4.8027
2003,8,2,5,34,5.9304
2003,8,3,1,106,4.0034
2003,8,3,2,67,0.8228
2003,8,3,3,61,1.3548
2003,8,3,4,49,4.7729
2003,8,3,5,21,6.6320
2003,9,1,1,182,1.7800
2003,9,1,2,144,3.8565
2003,9,1,3,104,2.3793
2003,9,1,4,103,1.6290
2003,9,1,5,152,0.4476
2003,9,2,1,96,-3.3061
2003,9,2,2,58,-2.6206
2003,9,2,3,37,-2.2310
2003,9,2,4,37,-3.0778
2003,9,2,5,33,-2.8606
2003,9,3,1,106,-2.0528
2003,9,3,2,67,-1.6853
2003,9,3,3,60,0.8019
2003,9,3,4,48,-5.3777
2003,9,3,5,21,-1.5527
2003,10,1,1,180,11.0892
2003,10,1,2,143,9.6520
2003,10,1,3,102,8.2078
2003,10,1,4,101,13.2346
2003,10,1,5,151,13.3374
2003,10,2,1,95,11.1534
2003,10,2,2,58,9.4501
2003,10,2,3,37,11.4609
2003,10,2,4,37,10.1951
2003,10,2,5,33,7.2108
2003,10,3,1,105,5.2149
2003,10,3,2,67,7.5557
2003,10,3,3,60,5.8776
2003,10,3,4,48,6.6982
2003,10,3,5,21,8.7741
2003,11,1,1,180,5.2276
2003,11,1,2,142,3.7849
2003,11,1,3,101,3.3806
2003,11,1,4,100,3.9674
2003,11,1,5,146,4.3743
2003,11,2,1,94,2.9478
2003,11,2,2,57,4.1052
2003,11,2,3,37,2.2825
2003,11,2,4,37,1.7294
2003,11,2,5,33,-0.2879
2003,11,3,1,105,-0.7106
2003,11,3,2,66,1.1538
2003,11,3,3,60,3.0432
2003,11,3,4,48,4.3326
2003,11,3,5,21,4.3332
2003,12,1,1,178,-1.0292
2003,12,1,2,140,1.9992
2003,12,1,3,97,2.1825
2003,12,1,4,100,0.9517
2003,12,1,5,141,-2.7455
2003,12,2,1,94,0.3989
2003,12,2,2,57,0.1033
2003,12,2,3,37,0.1516
2003,12,2,4,37,-1.0985
2003,12,2,5,33,-0.7062
2003,12,3,1,105,3.0829
2003,12,3,2,66,2.7979
2003,12,3,3,60,3.9666
2003,12,3,4,48,2.4116
2003,12,3,5,21,6.2651
2004,1,1,1,178,6.6707
2004,1,1,2,137,10.9917
2004,1,1,3,97,6.3905
2004,1,1,4,98,2.9443
2004,1,1,5,138,7.0733
2004,1,2,1,93,6.2643
2004,1,2,2,57,3.7721
2004,1,2,3,37,4.9329
2004,1,2,4,37,4.5834
2004,1,2,5,32,4.9651
2004,1,3,1,105,0.4757
2004,1,3,2,65,1.2713
2004,1,3,3,60,0.0804
2004,1,3,4,48,2.8519
2004,1,3,5,21,-1.9428
2004,2,1,1,178,-0.1876
2004,2,1,2,134,-1.4171
2004,2,1,3,96,2.1378
2004,2,1,4,95,0.5918
2004,2,1,5,136,5.9624
2004,2,2,1,93,-2.9770
2004,2,2,2,57,0.0942
2004,2,2,3,37,2.5076
2004,2,2,4,37,3.8193
2004,2,2,5,32,1.1541
2004,2,3,1,105,0.3952
2004,2,3,2,65,0.9100
2004,2,3,3,60,3.7392
2004,2,3,4,48,5.9023
2004,2,3,5,21,1.6549
2004,3,1,1,177,-0.1171
2004,3,1,2,134,-0.6827
2004,3,1,3,95,3.3595
2004,3,1,4,95,-1.8180
2004,3,1,5,135,4.1892
2004,3,2,1,93,-1.6555
2004,3,2,2,57,3.6314
2004,3,2,3,37,2.0571
2004,3,2,4,37,2.9894
2004,3,2,5,31,1.8561
2004,3,3,1,105,-1.9137
2004,3,3,2,65,-2.0737
2004,3,3,3,60,-0.7035
2004,3,3,4,48,-1.5001
2004,3,3,5,21,-0.0622
2004,4,1,1,175,-8.3383
2004,4,1,2,132,-5.2465
2004,4,1,3,95,-5.4784
2004,4,1,4,94,-7.4129
2004,4,1,5,134,-2.7823
2004,4,2,1,93,-5.4660
2004,4,2,2,57,-5.9379
2004,4,2,3,37,-2.7205
2004,4,2,4,37,-5.4496
2004,4,2,5,31,-4.2798
2004,4,3,1,105,-0.2981
2004,4,3,2,65,-0.0090
2004,4,3,3,60,-0.9154
2004,4,3,4,48,-1.2404
2004,4,3,5,21,0.0685
2004,5,1,1,173,-1.7526
2004,5,1,2,130,-1.5077
2004,5,1,3,95,-3.8812
2004,5,1,4,93,-3.3862
2004,5,1,5,131,0.7911
2004,5,2,1,93,4.2269
2004,5,2,2,56,1.7959
2004,5,2,3,37,-2.5320
2004,5,2,4,37,0.2252
2004,5,2,5,31,2.1195
2004,5,3,1,104,0.4987
2004,5,3,2,65,1.7356
2004,5,3,3,60,0.0033
2004,5,3,4,48,0.1494
2004,5,3,5,21,-0.8906
2004,6,1,1,173,1.2784
2004,6,1,2,129,4.7497
2004,6,1,3,95,6.7846
2004,6,1,4,91,6.0659
2004,6,1,5,128,1.8749
2004,6,2,1,93,4.4285
2004,6,2,2,56,2.5006
2004,6,2,3,37,3.3229
2004,6,2,4,37,3.8006
2004,6,2,5,31,7.0366
2004,6,3,1,104,1.6132
2004,6,3,2,65,0.2343
2004,6,3,3,60,1.4363
2004,6,3,4,48,2.5975
2004,6,3,5,21,3.8104
2004,7,1,1,253,-13.0917
2004,7,1,2,173,-9.0592
2004,7,1,3,61,-6.5973
2004,7,1,4,78,-7.7296
2004,7,1,5,147,-3.0266
2004,7,2,1,117,-9.9647
2004,7,2,2,50,-5.9586
2004,7,2,3,38,-6.4063
2004,7,2,4,37,-5.7980
2004,7,2,5,37,-8.1267
2004,7,3,1,101,-4.6062
2004,7,3,2,72,-4.8527
2004,7,3,3,56,-4.3193
2004,7,3,4,49,-4.1748
2004,7,3,5,33,-4.6321
2004,8,1,1,249,-3.0798
2004,8,1,2,173,-0.7813
2004,8,1,3,58,-3.6128
2004,8,1,4,78,-1.3431
2004,8,1,5,146,-4.0372
2004,8,2,1,116,-3.3959
2004,8,2,2,50,-1.7682
2004,8,2,3,38,0.1387
2004,8,2,4,37,-3.3283
2004,8,2,5,37,-6.1039
2004,8,3,1,101,-1.9245
2004,8,3,2,72,0.4472
2004,8,3,3,56,-1.7750
2004,8,3,4,49,2.4851
2004,8,3,5,33,-1.5093
2004,9,1,1,248,3.7085
2004,9,1,2,172,4.0436
2004,9,1,3,57,2.8754
2004,9,1,4,78,6.5205
2004,9,1,5,141,5.0857
2004,9,2,1,116,6.3040
2004,9,2,2,50,3.9509
2004,9,2,3,38,4.7837
2004,9,2,4,37,6.8574
2004,9,2,5,37,1.8512
2004,9,3,1,100,3.6974
2004,9,3,2,72,-1.1000
2004,9,3,3,56,0.0459
2004,9,3,4,49,-0.1229
2004,9,3,5,33,1.0878
2004,10,1,1,247,0.2134
2004,10,1,2,172,1.5183
2004,10,1,3,56,-2.2352
2004,10,1,4,78,5.2925
2004,10,1,5,140,2.0501
2004,10,2,1,116,5.1372
2004,10,2,2,50,0.2281
2004,10,2,3,38,5.6793
2004,10,2,4,37,3.6999
2004,10,2,5,36,0.9563
2004,10,3,1,100,1.9249
2004,10,3,2,72,1.8744
2004,10,3,3,56,4.0827
2004,10,3,4,49,1.2334
2004,10,3,5,33,-0.0890
2004,11,1,1,246,8.3382
2004,11,1,2,171,9.8507
2004,11,1,3,56,11.2679
2004,11,1,4,77,8.9316
2004,11,1,5,136,8.6867
2004,11,2,1,116,7.6238
2004,11,2,2,50,8.2822
2004,11,2,3,38,9.9092
2004,11,2,4,37,7.6267
2004,11,2,5,36,10.8165
2004,11,3,1,100,3.7857
2004,11,3,2,72,3.3982
2004,11,3,3,56,4.1514
2004,11,3,4,48,4.0808
2004,11,3,5,33,7.2534
2004,12,1,1,242,7.3576
2004,12,1,2,170,4.1631
2004,12,1,3,55,6.0162
2004,12,1,4,77,8.4212
2004,12,1,5,130,4.1159
2004,12,2,1,115,4.0873
2004,12,2,2,50,5.1428
2004,12,2,3,38,5.4173
2004,12,2,4,37,3.1837
2004,12,2,5,36,4.8980
2004,12,3,1,100,3.1059
2004,12,3,2,72,3.5456
2004,12,3,3,56,4.6538
2004,12,3,4,48,3.5947
2004,12,3,5,33,5.5836
2005,1,1,1,241,-7.0280
2005,1,1,2,170,-3.3085
2005,1,1,3,54,-3.8169
2005,1,1,4,75,-8.8678
2005,1,1,5,127,-0.8154
2005,1,2,1,114,-5.8847
2005,1,2,2,49,-2.9592
2005,1,2,3,38,-3.8453
2005,1,2,4,37,-2.6546
2005,1,2,5,36,-3.6541
2005,1,3,1,99,-2.8824
2005,1,3,2,72,-4.6297
2005,1,3,3,56,-0.9077
2005,1,3,4,48,0.2722
2005,1,3,5,33,-3.7674
2005,2,1,1,240,-0.6122
2005,2,1,2,169,-0.4723
2005,2,1,3,53,-1.4240
2005,2,1,4,75,1.0835
2005,2,1,5,125,1.3922
2005,2,2,1,113,-1.5378
2005,2,2,2,49,2.2487
2005,2,2,3,38,2.7506
2005,2,2,4,37,2.4194
2005,2,2,5,36,0.4312
2005,2,3,1,98,0.2016
2005,2,3,2,72,2.5391
2005,2,3,3,56,2.0563
2005,2,3,4,48,-0.3606
2005,2,3,5,33,-0.7154
2005,3,1,1,238,-3.9322
2005,3,1,2,168,-2.2850
2005,3,1,3,53,0.9425
2005,3,1,4,75,-1.7421
2005,3,1,5,125,0.6911
2005,3,2,1,113,-2.5121
2005,3,2,2,49,-0.9562
2005,3,2,3,37,-0.3657
2005,3,2,4,37,-0.1003
2005,3,2,5,35,4.2904
2005,3,3,1,98,-1.7304
2005,3,3,2,72,-1.3843
2005,3,3,3,56,-0.2884
2005,3,3,4,48,0.2589
2005,3,3,5,33,1.2819
2005,4,1,1,235,-7.7800
2005,4,1,2,168,-5.3476
2005,4,1,3,53,-5.6847
2005,4,1,4,75,-10.4688
2005,4,1,5,122,-3.9906
2005,4,2,1,113,-6.8087
2005,4,2,2,48,-8.3985
2005,4,2,3,37,-3.6419
2005,4,2,4,37,-5.9235
2005,4,2,5,35,-4.6249
