year,month,rank_ME,rank_IOCA,nstocks,ret_vw
1994,12,2,1,168,1.5471
1994,12,2,2,172,2.4295
1994,12,2,3,149,2.1197
1994,12,2,4,131,1.7172
1994,12,2,5,119,1.4348
1994,12,3,1,148,2.0065
1994,12,3,2,119,0.0478
1994,12,3,3,121,0.4759
1994,12,3,4,128,1.4734
1994,12,3,5,97,1.4402
1995,1,1,1,333,0.9483
1995,1,1,2,402,-0.7238
1995,1,1,3,514,1.4998
1995,1,1,4,470,2.2213
1995,1,1,5,816,1.2322
1995,1,2,1,165,-1.7625
1995,1,2,2,171,-3.4906
1995,1,2,3,149,-2.4348
1995,1,2,4,131,-2.3687
1995,1,2,5,119,-1.2383
1995,1,3,1,148,2.3873
1995,1,3,2,119,1.3947
1995,1,3,3,120,0.7436
1995,1,3,4,127,1.6553
1995,1,3,5,97,1.2376
1995,2,1,1,333,1.2066
1995,2,1,2,402,2.5195
1995,2,1,3,510,3.3095
1995,2,1,4,468,2.3758
1995,2,1,5,812,2.8331
1995,2,2,1,164,4.2493
1995,2,2,2,168,3.6141
1995,2,2,3,148,4.4649
1995,2,2,4,131,4.5839
1995,2,2,5,118,2.2668
1995,2,3,1,146,3.7514
1995,2,3,2,119,5.1756
1995,2,3,3,120,4.1758
1995,2,3,4,127,3.8465
1995,2,3,5,97,2.7956
1995,3,1,1,332,-1.2431
1995,3,1,2,400,3.1093
1995,3,1,3,507,2.3499
1995,3,1,4,465,0.0288
1995,3,1,5,801,2.6868
1995,3,2,1,164,3.6129
1995,3,2,2,167,4.6438
1995,3,2,3,148,2.6388
1995,3,2,4,130,2.3325
1995,3,2,5,118,3.1783
1995,3,3,1,145,2.6377
1995,3,3,2,118,3.1227
1995,3,3,3,120,4.8546
1995,3,3,4,126,3.6764
1995,3,3,5,97,3.5279
1995,4,1,1,330,2.6208
1995,4,1,2,399,3.6231
1995,4,1,3,504,2.9250
1995,4,1,4,456,1.1223
1995,4,1,5,795,5.0809
1995,4,2,1,163,2.8072
1995,4,2,2,167,2.1724
1995,4,2,3,147,2.8974
1995,4,2,4,130,2.5479
1995,4,2,5,118,0.0814
1995,4,3,1,145,3.1298
1995,4,3,2,118,0.3165
1995,4,3,3,119,4.3351
1995,4,3,4,125,3.7926
1995,4,3,5,96,1.1413
1995,5,1,1,326,1.9320
1995,5,1,2,397,2.3593
1995,5,1,3,498,0.8024
1995,5,1,4,454,1.3914
1995,5,1,5,790,2.4137
1995,5,2,1,162,0.4021
1995,5,2,2,167,-0.0743
1995,5,2,3,146,0.5402
1995,5,2,4,130,-0.7386
1995,5,2,5,118,1.7890
1995,5,3,1,145,3.1337
1995,5,3,2,118,4.3572
1995,5,3,3,119,3.1743
1995,5,3,4,125,3.0588
1995,5,3,5,96,3.3178
1995,6,1,1,324,4.7525
1995,6,1,2,392,6.6755
1995,6,1,3,495,7.0555
1995,6,1,4,448,7.9295
1995,6,1,5,782,8.3773
1995,6,2,1,162,4.3129
1995,6,2,2,167,5.2059
1995,6,2,3,144,6.8100
1995,6,2,4,130,8.7648
1995,6,2,5,118,3.8652
1995,6,3,1,144,6.2664
1995,6,3,2,117,4.4702
1995,6,3,3,119,4.0499
1995,6,3,4,125,1.3043
1995,6,3,5,94,3.3731
1995,7,1,1,365,4.0356
1995,7,1,2,394,5.3045
1995,7,1,3,551,6.7986
1995,7,1,4,546,6.1685
1995,7,1,5,830,6.3622
1995,7,2,1,189,5.2224
1995,7,2,2,180,7.3012
1995,7,2,3,174,6.8878
1995,7,2,4,161,7.1454
1995,7,2,5,149,6.5036
1995,7,3,1,171,5.4319
1995,7,3,2,151,4.2306
1995,7,3,3,146,3.0493
1995,7,3,4,145,3.6596
1995,7,3,5,95,2.5988
1995,8,1,1,363,2.3224
1995,8,1,2,390,3.2629
1995,8,1,3,547,2.6815
1995,8,1,4,544,3.2441
1995,8,1,5,820,4.1845
1995,8,2,1,186,-1.2275
1995,8,2,2,179,2.6060
1995,8,2,3,173,0.5829
1995,8,2,4,161,-0.0057
1995,8,2,5,148,1.4438
1995,8,3,1,170,0.3236
1995,8,3,2,151,0.6412
1995,8,3,3,144,0.5979
1995,8,3,4,145,-1.7490
1995,8,3,5,94,-0.1381
1995,9,1,1,361,0.5452
1995,9,1,2,387,1.6578
1995,9,1,3,541,1.5635
1995,9,1,4,540,2.3526
1995,9,1,5,811,3.9921
1995,9,2,1,184,0.0398
1995,9,2,2,179,0.4295
1995,9,2,3,173,2.3386
1995,9,2,4,160,2.8518
1995,9,2,5,148,1.9059
1995,9,3,1,170,-0.3401
1995,9,3,2,151,2.9787
1995,9,3,3,144,4.6534
1995,9,3,4,144,3.5918
1995,9,3,5,93,4.9056
1995,10,1,1,358,-6.4075
1995,10,1,2,386,-5.7430
1995,10,1,3,537,-5.7849
1995,10,1,4,537,-5.6090
1995,10,1,5,804,-5.9311
1995,10,2,1,182,-9.1219
1995,10,2,2,179,-5.0805
1995,10,2,3,173,-7.5533
1995,10,2,4,159,-7.0627
1995,10,2,5,148,-5.4638
1995,10,3,1,170,-0.6062
1995,10,3,2,150,-2.2679
1995,10,3,3,144,-1.7902
1995,10,3,4,144,1.3645
1995,10,3,5,93,1.7419
1995,11,1,1,357,-0.7878
1995,11,1,2,382,2.6846
1995,11,1,3,530,1.1625
1995,11,1,4,534,2.1408
1995,11,1,5,800,1.9914
1995,11,2,1,181,3.7604
1995,11,2,2,177,3.0974
1995,11,2,3,173,4.0232
1995,11,2,4,158,4.5700
1995,11,2,5,147,7.3460
1995,11,3,1,168,2.8442
1995,11,3,2,150,3.3566
1995,11,3,3,144,3.4219
1995,11,3,4,144,4.5614
1995,11,3,5,93,4.9668
1995,12,1,1,354,-2.1136
1995,12,1,2,378,2.0871
1995,12,1,3,526,1.1802
1995,12,1,4,529,1.0881
1995,12,1,5,792,1.1291
1995,12,2,1,179,2.0840
1995,12,2,2,176,2.7438
1995,12,2,3,172,1.9856
1995,12,2,4,158,-1.9587
1995,12,2,5,147,1.6412
1995,12,3,1,168,0.3461
1995,12,3,2,150,0.8056
1995,12,3,3,144,0.6384
1995,12,3,4,143,1.9898
1995,12,3,5,92,0.8806
1996,1,1,1,350,2.9747
1996,1,1,2,376,0.3209
1996,1,1,3,522,1.1034
1996,1,1,4,525,-1.4843
1996,1,1,5,785,0.7057
1996,1,2,1,179,1.0401
1996,1,2,2,176,-0.5907
1996,1,2,3,171,-0.4411
1996,1,2,4,158,-1.0981
1996,1,2,5,147,-0.8200
1996,1,3,1,168,2.8508
1996,1,3,2,150,1.8325
1996,1,3,3,143,2.6056
1996,1,3,4,142,3.6413
1996,1,3,5,92,2.1810
1996,2,1,1,349,3.5825
1996,2,1,2,373,3.3998
1996,2,1,3,518,3.1917
1996,2,1,4,521,3.9934
1996,2,1,5,777,4.7616
1996,2,2,1,178,5.4343
1996,2,2,2,174,1.2152
1996,2,2,3,169,5.0784
1996,2,2,4,157,5.8408
1996,2,2,5,145,4.8134
1996,2,3,1,166,1.0787
1996,2,3,2,150,0.7660
1996,2,3,3,143,2.6560
1996,2,3,4,142,2.0272
1996,2,3,5,92,3.3438
1996,3,1,1,345,5.3982
1996,3,1,2,370,4.2090
1996,3,1,3,513,2.1837
1996,3,1,4,516,4.8922
1996,3,1,5,774,3.1101
1996,3,2,1,178,2.7826
1996,3,2,2,172,3.1112
1996,3,2,3,169,2.9010
1996,3,2,4,157,2.7602
1996,3,2,5,144,0.9421
1996,3,3,1,165,0.8082
1996,3,3,2,149,0.4374
1996,3,3,3,143,0.9666
1996,3,3,4,142,0.9810
1996,3,3,5,91,1.6003
1996,4,1,1,344,8.8682
1996,4,1,2,369,8.8802
1996,4,1,3,512,8.8999
1996,4,1,4,513,8.7277
1996,4,1,5,767,9.5063
1996,4,2,1,176,5.6939
1996,4,2,2,172,9.4053
1996,4,2,3,169,9.1270
1996,4,2,4,157,6.8234
1996,4,2,5,142,8.6943
1996,4,3,1,163,4.6758
1996,4,3,2,148,2.1618
1996,4,3,3,141,3.5383
1996,4,3,4,142,1.4948
1996,4,3,5,91,1.9612
1996,5,1,1,343,6.9018
1996,5,1,2,367,6.5476
1996,5,1,3,510,9.5409
1996,5,1,4,510,7.8875
1996,5,1,5,761,10.9443
1996,5,2,1,176,5.1501
1996,5,2,2,171,6.7453
1996,5,2,3,169,6.2397
1996,5,2,4,157,3.7015
1996,5,2,5,142,8.8294
1996,5,3,1,162,2.4522
1996,5,3,2,148,2.5566
1996,5,3,3,141,3.1569
1996,5,3,4,141,2.6150
1996,5,3,5,91,3.9786
1996,6,1,1,339,-6.4039
1996,6,1,2,364,-4.8854
1996,6,1,3,506,-5.4702
1996,6,1,4,508,-5.6858
1996,6,1,5,750,-7.2875
1996,6,2,1,175,-4.3968
1996,6,2,2,167,-3.4034
1996,6,2,3,167,-5.8895
1996,6,2,4,157,-4.8559
1996,6,2,5,141,-7.1966
1996,6,3,1,161,-3.4760
1996,6,3,2,148,-1.8225
1996,6,3,3,141,-0.6397
1996,6,3,4,141,0.0845
1996,6,3,5,91,2.6286
1996,7,1,1,388,-9.1746
1996,7,1,2,374,-9.3914
1996,7,1,3,546,-10.1288
1996,7,1,4,553,-9.6307
1996,7,1,5,877,-10.3885
1996,7,2,1,213,-10.7309
1996,7,2,2,181,-9.8733
1996,7,2,3,204,-10.5831
1996,7,2,4,179,-11.3852
1996,7,2,5,166,-10.9987
1996,7,3,1,189,-7.5049
1996,7,3,2,153,-5.7189
1996,7,3,3,164,-4.2159
1996,7,3,4,146,-5.0774
1996,7,3,5,108,-5.2432
1996,8,1,1,385,4.1225
1996,8,1,2,372,3.0532
1996,8,1,3,544,5.8128
1996,8,1,4,546,3.7581
1996,8,1,5,871,3.3822
1996,8,2,1,210,5.6303
1996,8,2,2,179,6.9873
1996,8,2,3,204,6.1839
1996,8,2,4,177,6.8493
1996,8,2,5,166,5.4901
1996,8,3,1,189,4.2814
1996,8,3,2,153,2.0724
1996,8,3,3,162,2.1957
1996,8,3,4,145,2.4711
1996,8,3,5,108,2.7456
1996,9,1,1,377,1.0940
1996,9,1,2,368,4.1397
1996,9,1,3,542,2.1607
1996,9,1,4,543,1.4492
1996,9,1,5,860,3.8217
1996,9,2,1,208,3.1019
1996,9,2,2,178,3.8193
1996,9,2,3,204,4.6415
1996,9,2,4,176,4.2286
1996,9,2,5,165,5.5226
1996,9,3,1,189,5.3093
1996,9,3,2,153,6.6807
1996,9,3,3,159,5.3895
1996,9,3,4,145,5.9165
1996,9,3,5,108,5.9472
1996,10,1,1,373,-3.8317
1996,10,1,2,365,-1.1784
1996,10,1,3,535,-2.0506
1996,10,1,4,542,-2.3628
1996,10,1,5,853,-3.6391
1996,10,2,1,208,-3.3704
1996,10,2,2,177,-1.1505
1996,10,2,3,203,-1.7953
1996,10,2,4,174,-2.6975
1996,10,2,5,165,-2.8943
1996,10,3,1,188,1.4987
1996,10,3,2,153,0.4276
1996,10,3,3,159,0.0139
1996,10,3,4,144,1.5307
1996,10,3,5,107,0.0767
1996,11,1,1,371,1.6241
1996,11,1,2,363,2.2497
1996,11,1,3,531,3.2042
1996,11,1,4,537,2.1132
1996,11,1,5,847,2.5416
1996,11,2,1,208,2.1917
1996,11,2,2,177,3.9228
1996,11,2,3,202,3.7695
1996,11,2,4,174,4.1242
1996,11,2,5,162,2.1715
1996,11,3,1,188,7.8426
1996,11,3,2,151,7.6737
1996,11,3,3,159,7.3485
1996,11,3,4,144,6.9413
1996,11,3,5,107,5.5239
1996,12,1,1,368,2.2519
1996,12,1,2,358,2.4528
1996,12,1,3,529,0.6670
1996,12,1,4,537,0.5657
1996,12,1,5,838,-0.6290
1996,12,2,1,207,1.2790
1996,12,2,2,176,1.0621
1996,12,2,3,202,2.7711
1996,12,2,4,174,1.2654
1996,12,2,5,160,0.8740
1996,12,3,1,188,-1.4581
1996,12,3,2,151,-2.7889
1996,12,3,3,158,-0.6747
1996,12,3,4,144,-1.1197
1996,12,3,5,107,-0.5606
1997,1,1,1,364,5.6801
1997,1,1,2,356,5.9069
1997,1,1,3,522,4.8102
1997,1,1,4,531,5.1470
1997,1,1,5,827,6.3562
1997,1,2,1,206,4.1772
1997,1,2,2,174,1.5360
1997,1,2,3,201,1.3097
1997,1,2,4,173,3.0937
1997,1,2,5,160,3.0128
1997,1,3,1,187,7.6943
1997,1,3,2,150,6.6669
1997,1,3,3,156,6.3068
1997,1,3,4,143,5.1641
1997,1,3,5,106,4.8800
1997,2,1,1,360,-2.4701
1997,2,1,2,353,-3.8310
1997,2,1,3,518,-4.6122
1997,2,1,4,523,-2.7067
1997,2,1,5,820,-4.2797
1997,2,2,1,205,-3.4423
1997,2,2,2,174,-5.1114
1997,2,2,3,201,-6.4124
1997,2,2,4,172,-4.4166
1997,2,2,5,159,-2.7704
1997,2,3,1,185,-3.9925
1997,2,3,2,150,-0.2987
1997,2,3,3,156,0.9968
1997,2,3,4,142,-0.2666
1997,2,3,5,105,-0.0501
1997,3,1,1,357,-5.9693
1997,3,1,2,352,-4.5277
1997,3,1,3,514,-4.5714
1997,3,1,4,517,-5.3995
1997,3,1,5,814,-4.6483
1997,3,2,1,205,-6.5095
1997,3,2,2,174,-3.8739
1997,3,2,3,199,-4.5249
1997,3,2,4,172,-3.9981
1997,3,2,5,157,-5.4937
1997,3,3,1,185,-4.0394
1997,3,3,2,150,-5.2865
1997,3,3,3,156,-3.9096
1997,3,3,4,142,-3.1738
1997,3,3,5,105,-2.7897
1997,4,1,1,355,-5.6627
1997,4,1,2,348,-1.1217
1997,4,1,3,513,-2.8794
1997,4,1,4,512,-2.9613
1997,4,1,5,804,-3.8001
1997,4,2,1,202,-0.2328
1997,4,2,2,172,-0.3624
1997,4,2,3,199,-0.7143
1997,4,2,4,170,-0.0969
1997,4,2,5,157,1.1369
1997,4,3,1,184,3.0396
1997,4,3,2,150,5.2890
1997,4,3,3,156,4.6618
1997,4,3,4,142,6.6115
1997,4,3,5,105,4.2264
1997,5,1,1,354,12.3236
1997,5,1,2,343,11.1024
1997,5,1,3,510,9.8703
1997,5,1,4,512,10.1816
1997,5,1,5,799,10.4836
1997,5,2,1,200,13.1913
1997,5,2,2,171,13.0722
1997,5,2,3,198,14.4016
1997,5,2,4,170,13.9952
1997,5,2,5,156,13.6426
1997,5,3,1,184,7.2842
1997,5,3,2,150,8.5811
1997,5,3,3,156,6.3304
1997,5,3,4,141,7.0326
1997,5,3,5,105,5.9054
1997,6,1,1,350,6.2935
1997,6,1,2,341,5.4559
1997,6,1,3,506,7.2241
1997,6,1,4,510,5.4518
1997,6,1,5,795,5.0973
1997,6,2,1,198,5.6111
1997,6,2,2,171,2.8873
1997,6,2,3,195,4.9978
1997,6,2,4,169,4.2019
1997,6,2,5,155,3.3592
1997,6,3,1,182,1.4823
1997,6,3,2,149,4.3919
1997,6,3,3,155,4.8010
1997,6,3,4,141,4.2759
1997,6,3,5,105,4.3812
1997,7,1,1,420,6.5566
1997,7,1,2,397,6.5131
1997,7,1,3,581,4.2117
1997,7,1,4,665,4.7893
1997,7,1,5,996,5.9062
1997,7,2,1,201,5.7183
1997,7,2,2,206,5.4969
1997,7,2,3,176,6.7705
1997,7,2,4,175,6.9748
1997,7,2,5,149,4.1571
1997,7,3,1,199,11.3066
1997,7,3,2,163,8.6569
1997,7,3,3,162,8.1796
1997,7,3,4,159,7.3181
1997,7,3,5,136,4.8977
1997,8,1,1,416,4.4129
1997,8,1,2,395,3.8660
1997,8,1,3,578,5.1384
1997,8,1,4,655,5.1910
1997,8,1,5,980,6.7520
1997,8,2,1,199,3.9468
1997,8,2,2,206,5.3169
1997,8,2,3,175,4.4909
1997,8,2,4,173,1.4116
1997,8,2,5,148,3.2948
1997,8,3,1,198,-1.7607
1997,8,3,2,161,-2.3858
1997,8,3,3,162,-4.6641
1997,8,3,4,159,-4.9890
1997,8,3,5,135,-5.6632
1997,9,1,1,416,7.7963
1997,9,1,2,393,8.4308
1997,9,1,3,575,9.5951
1997,9,1,4,649,9.4047
1997,9,1,5,971,8.8613
1997,9,2,1,197,7.3761
1997,9,2,2,199,7.7516
1997,9,2,3,170,7.5694
1997,9,2,4,171,7.0548
1997,9,2,5,146,5.5494
1997,9,3,1,197,3.5615
1997,9,3,2,160,6.8324
1997,9,3,3,161,2.5406
1997,9,3,4,158,5.0811
1997,9,3,5,135,5.7885
1997,10,1,1,411,-3.2287
1997,10,1,2,388,-4.9731
1997,10,1,3,569,-4.5154
1997,10,1,4,646,-4.4714
1997,10,1,5,958,-2.9862
1997,10,2,1,195,-6.2741
1997,10,2,2,198,-6.6192
1997,10,2,3,169,-5.4119
1997,10,2,4,171,-6.0541
1997,10,2,5,144,-4.0241
1997,10,3,1,197,-7.2907
1997,10,3,2,159,-6.3892
1997,10,3,3,160,-4.2673
1997,10,3,4,157,-1.5466
1997,10,3,5,132,-1.2224
1997,11,1,1,404,-2.7611
1997,11,1,2,385,-4.5885
1997,11,1,3,564,-2.5538
1997,11,1,4,638,-2.5884
1997,11,1,5,950,-2.2362
1997,11,2,1,193,-3.6155
1997,11,2,2,197,-3.6360
1997,11,2,3,169,-0.9708
1997,11,2,4,167,-1.1139
1997,11,2,5,143,-0.7984
1997,11,3,1,196,1.0179
1997,11,3,2,158,3.3070
1997,11,3,3,160,3.5529
1997,11,3,4,156,3.8492
1997,11,3,5,131,4.4388
1997,12,1,1,398,-2.0134
1997,12,1,2,382,-3.0049
1997,12,1,3,561,-4.3001
1997,12,1,4,633,-4.1292
1997,12,1,5,941,-4.2543
1997,12,2,1,191,-1.1614
1997,12,2,2,195,-0.5364
1997,12,2,3,166,-2.4985
1997,12,2,4,167,1.9579
1997,12,2,5,142,-0.2365
1997,12,3,1,196,-0.1908
1997,12,3,2,157,1.0521
1997,12,3,3,159,0.0018
1997,12,3,4,156,-0.2878
1997,12,3,5,131,2.1236
1998,1,1,1,389,-1.0914
1998,1,1,2,378,-0.1069
1998,1,1,3,558,-1.0442
1998,1,1,4,624,0.2393
1998,1,1,5,928,0.8584
1998,1,2,1,190,-0.5357
1998,1,2,2,192,-0.9032
1998,1,2,3,160,-1.1130
1998,1,2,4,163,-0.6452
1998,1,2,5,140,-1.6201
1998,1,3,1,195,2.9163
1998,1,3,2,157,2.4181
1998,1,3,3,159,2.6808
1998,1,3,4,156,-0.3976
1998,1,3,5,131,1.1051
1998,2,1,1,386,6.6941
1998,2,1,2,375,5.9288
1998,2,1,3,549,6.8000
1998,2,1,4,618,6.4327
1998,2,1,5,915,6.4570
1998,2,2,1,188,8.8201
1998,2,2,2,190,8.7806
1998,2,2,3,159,10.7549
1998,2,2,4,161,9.3389
1998,2,2,5,139,7.4868
1998,2,3,1,194,9.0366
1998,2,3,2,155,7.9499
1998,2,3,3,159,8.4543
1998,2,3,4,156,8.3496
1998,2,3,5,131,5.4767
1998,3,1,1,383,4.6797
1998,3,1,2,371,4.5771
1998,3,1,3,544,4.7121
1998,3,1,4,611,5.6959
1998,3,1,5,901,6.2528
1998,3,2,1,188,4.2024
1998,3,2,2,189,5.6152
1998,3,2,3,158,2.4494
1998,3,2,4,160,3.4620
1998,3,2,5,138,4.0346
1998,3,3,1,193,2.6112
1998,3,3,2,155,4.0039
1998,3,3,3,158,4.0620
1998,3,3,4,156,3.7533
1998,3,3,5,131,6.4892
1998,4,1,1,376,2.4822
1998,4,1,2,369,0.3644
1998,4,1,3,539,1.5680
1998,4,1,4,604,1.7120
1998,4,1,5,886,5.8696
1998,4,2,1,187,1.6756
1998,4,2,2,185,1.2439
1998,4,2,3,158,0.5903
1998,4,2,4,159,0.0335
1998,4,2,5,138,-0.5229
1998,4,3,1,191,2.7477
1998,4,3,2,155,0.3799
1998,4,3,3,156,1.5637
1998,4,3,4,156,2.6778
1998,4,3,5,131,-0.6999
1998,5,1,1,372,-4.1887
1998,5,1,2,366,-4.5264
1998,5,1,3,535,-6.2480
1998,5,1,4,594,-5.3125
1998,5,1,5,875,-5.7225
1998,5,2,1,187,-7.8442
1998,5,2,2,183,-7.4566
1998,5,2,3,157,-5.9654
1998,5,2,4,158,-5.7982
1998,5,2,5,137,-3.7529
1998,5,3,1,190,-3.2755
1998,5,3,2,154,-4.3638
1998,5,3,3,156,-2.3846
1998,5,3,4,155,-2.0188
1998,5,3,5,131,-0.4170
1998,6,1,1,369,0.2669
1998,6,1,2,365,-0.0728
1998,6,1,3,527,-1.7306
1998,6,1,4,586,-0.7216
1998,6,1,5,861,2.0766
1998,6,2,1,187,1.4667
1998,6,2,2,183,0.6236
1998,6,2,3,157,1.5910
1998,6,2,4,156,-0.4437
1998,6,2,5,135,0.7510
1998,6,3,1,188,2.7393
1998,6,3,2,153,4.4421
1998,6,3,3,156,7.5010
1998,6,3,4,155,2.2347
1998,6,3,5,131,2.6570
1998,7,1,1,348,-7.8607
1998,7,1,2,404,-8.2569
1998,7,1,3,530,-8.0137
1998,7,1,4,662,-7.1985
1998,7,1,5,997,-6.3951
1998,7,2,1,186,-8.4661
1998,7,2,2,196,-10.9229
1998,7,2,3,170,-8.7887
1998,7,2,4,181,-5.7980
1998,7,2,5,169,-7.8512
1998,7,3,1,188,-1.2729
1998,7,3,2,167,-0.1552
1998,7,3,3,170,-1.6264
1998,7,3,4,175,-3.0335
1998,7,3,5,141,-1.1507
1998,8,1,1,342,-22.8071
1998,8,1,2,397,-21.8615
1998,8,1,3,526,-22.6074
1998,8,1,4,655,-21.1718
1998,8,1,5,980,-21.5110
1998,8,2,1,185,-23.2518
1998,8,2,2,195,-22.0152
1998,8,2,3,169,-21.2591
1998,8,2,4,181,-19.5145
1998,8,2,5,168,-18.8027
1998,8,3,1,184,-18.9945
1998,8,3,2,164,-14.4963
1998,8,3,3,170,-12.3412
1998,8,3,4,174,-13.5228
1998,8,3,5,141,-13.1764
1998,9,1,1,339,4.1167
1998,9,1,2,388,3.6599
1998,9,1,3,523,2.9672
1998,9,1,4,649,2.5165
1998,9,1,5,969,3.5248
1998,9,2,1,182,8.1471
1998,9,2,2,195,7.0031
1998,9,2,3,166,7.7716
1998,9,2,4,179,8.3386
1998,9,2,5,167,6.0670
1998,9,3,1,184,10.7712
1998,9,3,2,164,9.8294
1998,9,3,3,167,7.9631
1998,9,3,4,172,8.0636
1998,9,3,5,140,6.9127
1998,10,1,1,335,2.5580
1998,10,1,2,385,3.9405
1998,10,1,3,514,3.2354
1998,10,1,4,643,2.8069
1998,10,1,5,947,1.8670
1998,10,2,1,181,7.5118
1998,10,2,2,195,5.9952
1998,10,2,3,166,4.8845
1998,10,2,4,177,5.8333
1998,10,2,5,166,3.5259
1998,10,3,1,181,7.6082
1998,10,3,2,161,6.9035
1998,10,3,3,167,7.2255
1998,10,3,4,172,7.7963
1998,10,3,5,139,7.2273
1998,11,1,1,328,6.4949
1998,11,1,2,379,4.4680
1998,11,1,3,507,7.4257
1998,11,1,4,633,9.7721
1998,11,1,5,923,13.3164
1998,11,2,1,181,7.1275
1998,11,2,2,195,2.8811
1998,11,2,3,165,6.7441
1998,11,2,4,175,11.0010
1998,11,2,5,164,6.7432
1998,11,3,1,179,7.4509
1998,11,3,2,161,5.3741
1998,11,3,3,166,9.1056
1998,11,3,4,170,5.8124
1998,11,3,5,138,5.6080
1998,12,1,1,324,2.0497
1998,12,1,2,374,2.0566
1998,12,1,3,501,1.3966
1998,12,1,4,625,1.2703
1998,12,1,5,909,3.1127
1998,12,2,1,181,5.6523
1998,12,2,2,195,5.5338
1998,12,2,3,164,5.4842
1998,12,2,4,173,7.0389
1998,12,2,5,164,5.4049
1998,12,3,1,177,9.7900
1998,12,3,2,160,12.2887
1998,12,3,3,166,6.1469
1998,12,3,4,169,9.0349
1998,12,3,5,137,4.2499
1999,1,1,1,316,5.2383
1999,1,1,2,368,6.3584
1999,1,1,3,493,7.0723
1999,1,1,4,616,6.7885
1999,1,1,5,887,6.8570
1999,1,2,1,180,1.7154
1999,1,2,2,192,4.0128
1999,1,2,3,164,-0.2997
1999,1,2,4,172,2.1429
1999,1,2,5,163,-0.0803
1999,1,3,1,177,9.0278
1999,1,3,2,160,8.5331
1999,1,3,3,166,6.4243
1999,1,3,4,168,2.6557
1999,1,3,5,137,0.8351
1999,2,1,1,311,-7.8197
1999,2,1,2,362,-6.9753
1999,2,1,3,487,-10.2952
1999,2,1,4,606,-6.1948
1999,2,1,5,865,-7.1040
1999,2,2,1,176,-10.7292
1999,2,2,2,191,-10.5769
1999,2,2,3,164,-10.8322
1999,2,2,4,170,-8.5744
1999,2,2,5,163,-6.4797
1999,2,3,1,175,-5.5368
1999,2,3,2,159,-7.9951
1999,2,3,3,165,-4.3170
1999,2,3,4,166,-2.1238
1999,2,3,5,136,-3.7079
1999,3,1,1,304,-2.2826
1999,3,1,2,354,0.5682
1999,3,1,3,479,-4.5903
1999,3,1,4,603,-4.0953
1999,3,1,5,852,-3.6818
1999,3,2,1,175,1.2653
1999,3,2,2,190,2.1371
1999,3,2,3,162,-1.6931
1999,3,2,4,169,0.2028
1999,3,2,5,162,-1.0623
1999,3,3,1,175,3.7776
1999,3,3,2,159,1.5535
1999,3,3,3,164,6.1259
1999,3,3,4,166,7.5158
1999,3,3,5,136,2.6124
1999,4,1,1,299,9.2844
1999,4,1,2,344,9.9924
1999,4,1,3,471,7.8948
1999,4,1,4,590,12.3562
1999,4,1,5,834,8.0521
1999,4,2,1,173,13.6551
1999,4,2,2,187,9.8808
1999,4,2,3,160,7.4901
1999,4,2,4,167,4.0046
1999,4,2,5,161,7.0393
1999,4,3,1,169,4.1797
1999,4,3,2,157,6.0272
1999,4,3,3,163,0.4084
1999,4,3,4,165,1.2238
1999,4,3,5,134,5.3761
1999,5,1,1,293,2.8635
1999,5,1,2,336,0.7359
1999,5,1,3,461,7.7230
1999,5,1,4,585,6.0492
1999,5,1,5,820,4.0838
1999,5,2,1,172,1.5675
1999,5,2,2,187,1.6868
1999,5,2,3,159,3.2518
1999,5,2,4,165,3.4275
1999,5,2,5,160,4.8271
1999,5,3,1,167,-2.5392
1999,5,3,2,157,-2.3914
1999,5,3,3,161,-1.9292
1999,5,3,4,165,-3.0238
1999,5,3,5,132,0.7464
1999,6,1,1,286,9.6728
1999,6,1,2,331,11.0256
1999,6,1,3,457,6.2828
1999,6,1,4,580,7.0480
1999,6,1,5,806,7.5339
1999,6,2,1,171,2.8454
1999,6,2,2,185,10.6512
1999,6,2,3,158,7.4404
1999,6,2,4,166,6.7108
1999,6,2,5,159,6.5452
1999,6,3,1,166,5.6896
1999,6,3,2,156,7.3454
1999,6,3,3,160,8.1141
1999,6,3,4,165,5.2561
1999,6,3,5,132,2.4336
1999,7,1,1,292,0.6670
1999,7,1,2,344,0.4857
1999,7,1,3,441,1.1784
1999,7,1,4,610,2.6197
1999,7,1,5,901,1.1815
1999,7,2,1,178,-1.0447
1999,7,2,2,174,-2.1236
1999,7,2,3,180,-3.0520
1999,7,2,4,196,-1.3504
1999,7,2,5,169,-2.7281
1999,7,3,1,176,-5.0072
1999,7,3,2,165,-0.1692
1999,7,3,3,170,-3.3821
1999,7,3,4,183,-3.5778
1999,7,3,5,132,-1.1344
1999,8,1,1,287,-5.7388
1999,8,1,2,339,-2.1247
1999,8,1,3,437,-4.7890
1999,8,1,4,607,-2.6541
1999,8,1,5,883,-1.4841
1999,8,2,1,176,-5.1178
1999,8,2,2,174,-1.3387
1999,8,2,3,179,-3.6456
1999,8,2,4,192,-2.6984
1999,8,2,5,167,-3.1074
1999,8,3,1,174,-2.6324
1999,8,3,2,165,2.2403
1999,8,3,3,168,1.6481
1999,8,3,4,182,-0.0866
1999,8,3,5,131,-0.2338
1999,9,1,1,284,-2.8933
1999,9,1,2,334,-2.9176
1999,9,1,3,429,-0.5088
1999,9,1,4,600,-1.1490
1999,9,1,5,873,0.3538
1999,9,2,1,172,-1.3718
