year,month,rank_ME,rank_OL,nstocks,ret_vw
1979,4,2,4,107,1.1643
1979,4,2,5,102,1.7572
1979,4,3,1,157,-0.4394
1979,4,3,2,138,1.3014
1979,4,3,3,92,1.8914
1979,4,3,4,83,1.3522
1979,4,3,5,70,0.2792
1979,5,1,1,267,-2.0328
1979,5,1,2,262,-1.7541
1979,5,1,3,301,-0.5771
1979,5,1,4,381,-2.5077
1979,5,1,5,542,-0.3538
1979,5,2,1,142,-0.1910
1979,5,2,2,76,-3.8537
1979,5,2,3,112,-0.0952
1979,5,2,4,105,-2.7641
1979,5,2,5,102,-2.5423
1979,5,3,1,157,-1.7186
1979,5,3,2,138,-2.1037
1979,5,3,3,92,-3.3240
1979,5,3,4,83,-1.3925
1979,5,3,5,70,-1.9913
1979,6,1,1,266,8.4881
1979,6,1,2,261,4.5039
1979,6,1,3,301,5.6884
1979,6,1,4,378,4.8055
1979,6,1,5,539,3.0390
1979,6,2,1,141,6.8315
1979,6,2,2,76,7.0327
1979,6,2,3,112,2.8418
1979,6,2,4,104,4.5279
1979,6,2,5,102,3.9804
1979,6,3,1,157,3.0101
1979,6,3,2,137,4.3955
1979,6,3,3,92,6.0377
1979,6,3,4,82,2.8793
1979,6,3,5,70,3.7948
1979,7,1,1,264,0.5582
1979,7,1,2,261,3.6800
1979,7,1,3,296,1.8965
1979,7,1,4,429,2.7117
1979,7,1,5,571,1.7737
1979,7,2,1,165,1.5530
1979,7,2,2,99,3.3407
1979,7,2,3,126,3.9003
1979,7,2,4,93,3.0765
1979,7,2,5,104,3.4320
1979,7,3,1,161,0.2198
1979,7,3,2,136,1.6322
1979,7,3,3,100,2.3191
1979,7,3,4,79,1.0268
1979,7,3,5,67,1.2646
1979,8,1,1,264,9.1236
1979,8,1,2,259,8.2485
1979,8,1,3,294,7.8359
1979,8,1,4,427,6.9433
1979,8,1,5,565,9.0026
1979,8,2,1,163,7.6934
1979,8,2,2,99,11.3592
1979,8,2,3,122,8.8016
1979,8,2,4,92,7.1360
1979,8,2,5,102,8.2267
1979,8,3,1,161,5.9740
1979,8,3,2,136,7.5047
1979,8,3,3,99,6.8558
1979,8,3,4,79,7.1446
1979,8,3,5,66,8.9784
1979,9,1,1,261,0.8150
1979,9,1,2,258,-0.6754
1979,9,1,3,291,-1.1754
1979,9,1,4,424,-1.6271
1979,9,1,5,561,-0.4817
1979,9,2,1,163,1.3648
1979,9,2,2,99,1.9213
1979,9,2,3,123,-0.3132
1979,9,2,4,92,-1.3609
1979,9,2,5,101,-0.5720
1979,9,3,1,160,-0.0698
1979,9,3,2,136,-0.0500
1979,9,3,3,99,1.7315
1979,9,3,4,79,0.6848
1979,9,3,5,66,-1.1935
1979,10,1,1,261,-9.9386
1979,10,1,2,256,-11.5705
1979,10,1,3,290,-10.9828
1979,10,1,4,417,-11.3050
1979,10,1,5,560,-9.9366
1979,10,2,1,163,-9.0116
1979,10,2,2,98,-8.9674
1979,10,2,3,122,-10.9369
1979,10,2,4,91,-10.4921
1979,10,2,5,101,-11.1792
1979,10,3,1,159,-4.9706
1979,10,3,2,136,-7.0721
1979,10,3,3,98,-6.6441
1979,10,3,4,79,-9.2471
1979,10,3,5,66,-8.1033
1979,11,1,1,259,12.5004
1979,11,1,2,256,9.3213
1979,11,1,3,289,6.9872
1979,11,1,4,418,7.6151
1979,11,1,5,556,5.9072
1979,11,2,1,163,11.7894
1979,11,2,2,99,9.2229
1979,11,2,3,121,7.3484
1979,11,2,4,90,7.1362
1979,11,2,5,101,7.4560
1979,11,3,1,159,6.9150
1979,11,3,2,136,5.2892
1979,11,3,3,98,4.7024
1979,11,3,4,79,2.0661
1979,11,3,5,66,4.8500
1979,12,1,1,258,10.8393
1979,12,1,2,252,9.8035
1979,12,1,3,288,6.0122
1979,12,1,4,415,7.4486
1979,12,1,5,554,6.7278
1979,12,2,1,163,9.1979
1979,12,2,2,98,6.4421
1979,12,2,3,121,4.8647
1979,12,2,4,89,4.5135
1979,12,2,5,101,5.3223
1979,12,3,1,157,2.1541
1979,12,3,2,136,3.4249
1979,12,3,3,98,1.6125
1979,12,3,4,79,2.6479
1979,12,3,5,66,2.4067
1980,1,1,1,255,13.9930
1980,1,1,2,252,10.5106
1980,1,1,3,287,12.9261
1980,1,1,4,411,12.1748
1980,1,1,5,549,8.0703
1980,1,2,1,160,9.4463
1980,1,2,2,95,7.7014
1980,1,2,3,120,8.1755
1980,1,2,4,89,4.8290
1980,1,2,5,101,5.3962
1980,1,3,1,157,6.6049
1980,1,3,2,135,7.2103
1980,1,3,3,97,7.4247
1980,1,3,4,79,7.9543
1980,1,3,5,66,4.3001
1980,2,1,1,254,3.4834
1980,2,1,2,249,-1.7489
1980,2,1,3,284,-1.0854
1980,2,1,4,404,-1.2727
1980,2,1,5,541,-2.7361
1980,2,2,1,159,1.9909
1980,2,2,2,93,-1.3054
1980,2,2,3,120,-2.8451
1980,2,2,4,88,-4.3276
1980,2,2,5,101,-4.2539
1980,2,3,1,157,1.1992
1980,2,3,2,134,-1.4260
1980,2,3,3,96,6.2141
1980,2,3,4,78,-4.0683
1980,2,3,5,65,-6.0717
1980,3,1,1,254,-23.0371
1980,3,1,2,246,-19.2580
1980,3,1,3,285,-19.0140
1980,3,1,4,403,-18.9301
1980,3,1,5,536,-16.9235
1980,3,2,1,158,-21.6570
1980,3,2,2,92,-17.4397
1980,3,2,3,119,-15.7148
1980,3,2,4,88,-15.1664
1980,3,2,5,101,-16.9129
1980,3,3,1,157,-11.3398
1980,3,3,2,134,-11.2768
1980,3,3,3,96,-12.0448
1980,3,3,4,77,-8.9464
1980,3,3,5,65,-9.4605
1980,4,1,1,252,8.8568
1980,4,1,2,244,6.1279
1980,4,1,3,284,5.9209
1980,4,1,4,399,5.3090
1980,4,1,5,532,4.8896
1980,4,2,1,157,8.2715
1980,4,2,2,92,3.2931
1980,4,2,3,119,2.5430
1980,4,2,4,88,3.7949
1980,4,2,5,100,5.4478
1980,4,3,1,156,4.6192
1980,4,3,2,134,2.1964
1980,4,3,3,96,4.7670
1980,4,3,4,77,2.4201
1980,4,3,5,64,6.2153
1980,5,1,1,252,7.4860
1980,5,1,2,244,7.9116
1980,5,1,3,283,6.8122
1980,5,1,4,402,5.9607
1980,5,1,5,526,6.9046
1980,5,2,1,153,9.0788
1980,5,2,2,91,7.9228
1980,5,2,3,119,10.5773
1980,5,2,4,88,6.0620
1980,5,2,5,101,8.3861
1980,5,3,1,156,4.4592
1980,5,3,2,134,7.3388
1980,5,3,3,96,5.3893
1980,5,3,4,77,5.9103
1980,5,3,5,65,8.6955
1980,6,1,1,248,6.8195
1980,6,1,2,243,3.7391
1980,6,1,3,283,3.1269
1980,6,1,4,398,3.1158
1980,6,1,5,523,3.7202
1980,6,2,1,154,7.1437
1980,6,2,2,90,3.8980
1980,6,2,3,118,2.3566
1980,6,2,4,88,3.5909
1980,6,2,5,101,3.6145
1980,6,3,1,155,3.6434
1980,6,3,2,134,2.7441
1980,6,3,3,96,2.1769
1980,6,3,4,77,1.8717
1980,6,3,5,65,2.2188
1980,7,1,1,328,8.3526
1980,7,1,2,251,15.8283
1980,7,1,3,298,12.1579
1980,7,1,4,405,10.6279
1980,7,1,5,550,9.8284
1980,7,2,1,174,9.0825
1980,7,2,2,117,13.2289
1980,7,2,3,115,12.6880
1980,7,2,4,99,12.6590
1980,7,2,5,117,12.1768
1980,7,3,1,179,7.8544
1980,7,3,2,123,9.1645
1980,7,3,3,104,8.0283
1980,7,3,4,78,7.6595
1980,7,3,5,65,9.4966
1980,8,1,1,328,7.9691
1980,8,1,2,251,10.3569
1980,8,1,3,298,10.1167
1980,8,1,4,404,9.4180
1980,8,1,5,547,7.5751
1980,8,2,1,173,6.9926
1980,8,2,2,116,5.8493
1980,8,2,3,115,5.8522
1980,8,2,4,99,6.5024
1980,8,2,5,115,6.3636
1980,8,3,1,179,2.3232
1980,8,3,2,123,2.6966
1980,8,3,3,104,0.2437
1980,8,3,4,78,1.5366
1980,8,3,5,65,1.9676
1980,9,1,1,324,5.3139
1980,9,1,2,250,4.3290
1980,9,1,3,295,4.5198
1980,9,1,4,402,2.6362
1980,9,1,5,547,3.1358
1980,9,2,1,172,5.2629
1980,9,2,2,116,3.3843
1980,9,2,3,114,3.1329
1980,9,2,4,99,3.8416
1980,9,2,5,115,3.1846
1980,9,3,1,179,5.1884
1980,9,3,2,122,3.8173
1980,9,3,3,104,2.4304
1980,9,3,4,78,1.3025
1980,9,3,5,65,1.6257
1980,10,1,1,323,7.8066
1980,10,1,2,247,5.4162
1980,10,1,3,292,5.1288
1980,10,1,4,397,5.3602
1980,10,1,5,542,4.7481
1980,10,2,1,170,6.6028
1980,10,2,2,115,2.5431
1980,10,2,3,112,2.5743
1980,10,2,4,97,4.6471
1980,10,2,5,115,0.8240
1980,10,3,1,179,2.7661
1980,10,3,2,121,2.7966
1980,10,3,3,104,3.3235
1980,10,3,4,78,1.3654
1980,10,3,5,64,-1.2367
1980,11,1,1,322,13.9410
1980,11,1,2,247,10.8251
1980,11,1,3,292,7.7021
1980,11,1,4,398,7.2123
1980,11,1,5,539,3.3566
1980,11,2,1,169,13.6286
1980,11,2,2,115,8.0547
1980,11,2,3,112,6.9942
1980,11,2,4,96,4.8175
1980,11,2,5,115,5.1157
1980,11,3,1,180,14.2417
1980,11,3,2,121,13.2189
1980,11,3,3,103,13.3643
1980,11,3,4,78,15.3016
1980,11,3,5,63,3.3127
1980,12,1,1,318,-7.2867
1980,12,1,2,245,-5.0974
1980,12,1,3,290,-4.7500
1980,12,1,4,396,-6.2151
1980,12,1,5,536,-3.1884
1980,12,2,1,166,-5.6592
1980,12,2,2,115,-3.7076
1980,12,2,3,112,-0.9868
1980,12,2,4,96,-1.8903
1980,12,2,5,114,-2.9206
1980,12,3,1,180,-4.4369
1980,12,3,2,121,-5.0207
1980,12,3,3,103,-3.5103
1980,12,3,4,78,-4.6700
1980,12,3,5,63,-1.5855
1981,1,1,1,314,-4.4859
1981,1,1,2,243,-1.6319
1981,1,1,3,290,-1.8687
1981,1,1,4,394,-0.3372
1981,1,1,5,536,2.6727
1981,1,2,1,165,-4.6037
1981,1,2,2,115,-3.6568
1981,1,2,3,112,-0.0988
1981,1,2,4,96,1.9386
1981,1,2,5,112,1.0082
1981,1,3,1,180,-7.0133
1981,1,3,2,121,-4.7509
1981,1,3,3,103,-4.4103
1981,1,3,4,78,-5.1355
1981,1,3,5,63,-3.1445
1981,2,1,1,312,-2.4445
1981,2,1,2,240,-1.9562
1981,2,1,3,288,-0.4782
1981,2,1,4,392,-0.0319
1981,2,1,5,528,1.3879
1981,2,2,1,165,1.4692
1981,2,2,2,114,0.8548
1981,2,2,3,112,2.6589
1981,2,2,4,94,1.8471
1981,2,2,5,113,2.1676
1981,2,3,1,180,1.7660
1981,2,3,2,120,3.5000
1981,2,3,3,103,1.7431
1981,2,3,4,78,1.3337
1981,2,3,5,63,4.2384
1981,3,1,1,306,5.6733
1981,3,1,2,240,10.0687
1981,3,1,3,286,9.9035
1981,3,1,4,389,8.8526
1981,3,1,5,522,8.3912
1981,3,2,1,163,5.3430
1981,3,2,2,114,9.4894
1981,3,2,3,111,10.2525
1981,3,2,4,93,8.3202
1981,3,2,5,112,6.4794
1981,3,3,1,179,4.4194
1981,3,3,2,119,4.4569
1981,3,3,3,103,2.0919
1981,3,3,4,78,3.8410
1981,3,3,5,63,8.0507
1981,4,1,1,307,-0.0348
1981,4,1,2,238,5.2814
1981,4,1,3,285,4.2234
1981,4,1,4,389,5.2149
1981,4,1,5,518,5.5319
1981,4,2,1,160,-0.6084
1981,4,2,2,113,2.5491
1981,4,2,3,110,3.9759
1981,4,2,4,92,4.3477
1981,4,2,5,112,3.8860
1981,4,3,1,178,-5.5320
1981,4,3,2,119,-0.8564
1981,4,3,3,103,-0.5302
1981,4,3,4,77,0.1255
1981,4,3,5,63,-1.0607
1981,5,1,1,303,3.4498
1981,5,1,2,236,4.8407
1981,5,1,3,282,6.5274
1981,5,1,4,387,3.9441
1981,5,1,5,517,3.6514
1981,5,2,1,159,2.4943
1981,5,2,2,113,4.2647
1981,5,2,3,109,5.4759
1981,5,2,4,92,3.0343
1981,5,2,5,112,2.7174
1981,5,3,1,176,-0.9863
1981,5,3,2,118,0.3674
1981,5,3,3,103,-1.0160
1981,5,3,4,77,0.0939
1981,5,3,5,63,1.8243
1981,6,1,1,301,-7.2132
1981,6,1,2,238,-2.6231
1981,6,1,3,282,-2.1943
1981,6,1,4,385,-1.2018
1981,6,1,5,515,1.9594
1981,6,2,1,159,-4.8323
1981,6,2,2,112,-4.4970
1981,6,2,3,108,-4.5089
1981,6,2,4,92,-0.5727
1981,6,2,5,110,-0.3184
1981,6,3,1,176,-0.7300
1981,6,3,2,118,-0.3461
1981,6,3,3,103,-0.7951
1981,6,3,4,76,-2.8568
1981,6,3,5,62,-2.3775
1981,7,1,1,393,-2.3474
1981,7,1,2,280,-4.8906
1981,7,1,3,300,-3.9899
1981,7,1,4,382,-3.1991
1981,7,1,5,545,-2.9202
1981,7,2,1,170,0.4458
1981,7,2,2,107,-2.6627
1981,7,2,3,111,-3.6078
1981,7,2,4,87,-2.7025
1981,7,2,5,114,-3.1695
1981,7,3,1,163,0.7229
1981,7,3,2,132,0.0276
1981,7,3,3,111,1.0353
1981,7,3,4,77,0.3498
1981,7,3,5,69,-1.1027
1981,8,1,1,391,-9.6078
1981,8,1,2,278,-11.2270
1981,8,1,3,298,-9.2107
1981,8,1,4,382,-8.6934
1981,8,1,5,540,-7.3291
1981,8,2,1,169,-7.4188
1981,8,2,2,107,-9.9863
1981,8,2,3,111,-8.7326
1981,8,2,4,86,-7.0140
1981,8,2,5,113,-6.8165
1981,8,3,1,161,-6.4415
1981,8,3,2,132,-7.0477
1981,8,3,3,111,-6.9037
1981,8,3,4,75,-5.8187
1981,8,3,5,69,-4.0756
1981,9,1,1,387,-13.8726
1981,9,1,2,279,-10.6611
1981,9,1,3,296,-9.4414
1981,9,1,4,379,-8.6401
1981,9,1,5,535,-6.7990
1981,9,2,1,168,-10.6744
1981,9,2,2,107,-7.5316
1981,9,2,3,111,-7.7659
1981,9,2,4,86,-5.5985
1981,9,2,5,113,-6.9986
1981,9,3,1,158,-7.4774
1981,9,3,2,132,-5.9746
1981,9,3,3,110,-6.3744
1981,9,3,4,75,-5.2334
1981,9,3,5,68,-6.4377
1981,10,1,1,381,7.6542
1981,10,1,2,277,8.6040
1981,10,1,3,294,7.6421
1981,10,1,4,375,7.7825
1981,10,1,5,523,9.7376
1981,10,2,1,167,7.6742
1981,10,2,2,107,8.1240
1981,10,2,3,110,7.7098
1981,10,2,4,85,7.6035
1981,10,2,5,113,7.4027
1981,10,3,1,157,6.1327
1981,10,3,2,132,5.7119
1981,10,3,3,110,7.0771
1981,10,3,4,75,3.2874
1981,10,3,5,67,4.3919
1981,11,1,1,381,0.5737
1981,11,1,2,274,0.4449
1981,11,1,3,295,2.0727
1981,11,1,4,374,1.3497
1981,11,1,5,524,1.9123
1981,11,2,1,166,1.8648
1981,11,2,2,106,2.1670
1981,11,2,3,111,1.7546
1981,11,2,4,85,3.9616
1981,11,2,5,111,2.9744
1981,11,3,1,157,4.7054
1981,11,3,2,132,5.3888
1981,11,3,3,108,5.5057
1981,11,3,4,75,3.5025
1981,11,3,5,67,3.2514
1981,12,1,1,382,-5.7095
1981,12,1,2,270,-1.8073
1981,12,1,3,294,0.0291
1981,12,1,4,370,-1.2078
1981,12,1,5,518,-1.1424
1981,12,2,1,165,-3.9771
1981,12,2,2,106,0.6642
1981,12,2,3,110,-0.1428
1981,12,2,4,85,-0.1534
1981,12,2,5,111,-0.8806
1981,12,3,1,155,-1.9844
1981,12,3,2,132,-2.9917
1981,12,3,3,109,-4.0836
1981,12,3,4,75,-3.1809
1981,12,3,5,67,-2.3681
1982,1,1,1,374,-4.0549
1982,1,1,2,267,-1.5389
1982,1,1,3,293,-1.7133
1982,1,1,4,367,-1.2734
1982,1,1,5,520,-0.9011
1982,1,2,1,164,-6.9786
1982,1,2,2,105,-3.7376
1982,1,2,3,109,-3.2732
1982,1,2,4,85,-2.9473
1982,1,2,5,110,-4.0966
1982,1,3,1,154,-1.5371
1982,1,3,2,132,-3.9169
1982,1,3,3,109,-2.5183
1982,1,3,4,74,-2.4136
1982,1,3,5,67,-1.9300
1982,2,1,1,373,-7.6299
1982,2,1,2,267,-5.0035
1982,2,1,3,293,-3.1370
1982,2,1,4,366,-3.5464
1982,2,1,5,516,-3.5870
1982,2,2,1,162,-8.5648
1982,2,2,2,105,-6.2787
1982,2,2,3,108,-4.5029
1982,2,2,4,85,-3.3307
1982,2,2,5,111,-2.1153
1982,2,3,1,154,-6.8862
1982,2,3,2,132,-7.0145
1982,2,3,3,108,-4.6502
1982,2,3,4,74,-5.0270
1982,2,3,5,67,-1.2505
1982,3,1,1,373,-3.2479
1982,3,1,2,266,-1.6046
1982,3,1,3,290,-2.1930
1982,3,1,4,363,-0.5191
1982,3,1,5,513,1.0068
1982,3,2,1,161,-3.4075
1982,3,2,2,105,-2.0003
1982,3,2,3,108,-0.1386
1982,3,2,4,84,0.0000
1982,3,2,5,111,3.3008
1982,3,3,1,154,-2.6066
1982,3,3,2,132,-2.0090
1982,3,3,3,108,-0.5345
1982,3,3,4,74,0.0223
1982,3,3,5,67,1.6190
1982,4,1,1,371,3.7062
1982,4,1,2,266,6.6724
1982,4,1,3,287,5.8640
1982,4,1,4,360,4.8057
1982,4,1,5,508,6.3108
1982,4,2,1,160,5.3890
1982,4,2,2,104,6.9368
1982,4,2,3,108,4.7390
1982,4,2,4,82,5.7832
1982,4,2,5,110,7.5473
1982,4,3,1,153,5.3898
1982,4,3,2,131,4.9150
1982,4,3,3,107,5.2259
1982,4,3,4,74,3.3018
1982,4,3,5,67,4.7424
1982,5,1,1,367,-2.0313
1982,5,1,2,264,-2.3091
1982,5,1,3,284,-1.4705
1982,5,1,4,356,-1.9144
1982,5,1,5,508,-1.5973
1982,5,2,1,160,-3.9141
1982,5,2,2,104,-2.9618
1982,5,2,3,107,-5.0526
1982,5,2,4,82,-2.5359
1982,5,2,5,109,-2.2412
1982,5,3,1,151,-3.5865
1982,5,3,2,131,-3.8337
1982,5,3,3,107,-3.1677
1982,5,3,4,74,0.0593
1982,5,3,5,67,-1.7088
1982,6,1,1,366,-5.1265
1982,6,1,2,263,-3.3381
1982,6,1,3,284,-1.5890
1982,6,1,4,353,-2.2584
1982,6,1,5,499,-1.0748
1982,6,2,1,159,-4.9632
1982,6,2,2,104,-1.7124
1982,6,2,3,106,-2.2566
1982,6,2,4,82,-0.6679
1982,6,2,5,109,1.6197
1982,6,3,1,152,-3.2289
1982,6,3,2,131,-3.9834
1982,6,3,3,107,0.0366
1982,6,3,4,74,-0.1905
1982,6,3,5,67,2.2292
1982,7,1,1,607,-6.2718
1982,7,1,2,294,-2.0080
1982,7,1,3,290,-1.1811
1982,7,1,4,395,0.0644
1982,7,1,5,515,0.7075
1982,7,2,1,145,-5.4333
1982,7,2,2,118,-1.6898
1982,7,2,3,93,0.7184
1982,7,2,4,87,-1.5146
1982,7,2,5,115,2.5668
1982,7,3,1,145,-1.6363
1982,7,3,2,124,-3.7956
1982,7,3,3,104,-2.3155
1982,7,3,4,82,-3.6037
1982,7,3,5,74,0.0581
1982,8,1,1,600,4.5355
1982,8,1,2,293,7.1855
1982,8,1,3,287,5.5038
1982,8,1,4,389,5.8896
1982,8,1,5,509,4.6865
1982,8,2,1,143,7.8324
1982,8,2,2,117,10.1520
1982,8,2,3,93,8.6251
1982,8,2,4,86,10.6376
1982,8,2,5,114,10.0720
1982,8,3,1,145,12.4661
1982,8,3,2,123,14.0007
1982,8,3,3,102,12.8704
1982,8,3,4,82,12.6943
1982,8,3,5,74,10.3513
1982,9,1,1,603,-0.1765
1982,9,1,2,291,1.6224
1982,9,1,3,285,6.0115
1982,9,1,4,388,3.8728
1982,9,1,5,510,5.1557
1982,9,2,1,143,0.7508
1982,9,2,2,117,3.3688
1982,9,2,3,91,2.4980
1982,9,2,4,86,4.9438
1982,9,2,5,114,5.1732
1982,9,3,1,145,1.0031
1982,9,3,2,122,-0.2162
1982,9,3,3,103,0.8973
1982,9,3,4,81,0.6198
1982,9,3,5,73,4.8531
1982,10,1,1,598,14.3711
1982,10,1,2,287,13.8458
1982,10,1,3,282,13.1748
1982,10,1,4,386,13.8251
1982,10,1,5,504,13.9698
1982,10,2,1,143,13.1484
1982,10,2,2,117,13.9753
1982,10,2,3,88,12.2468
1982,10,2,4,85,12.8299
1982,10,2,5,113,15.1712
1982,10,3,1,145,10.7656
1982,10,3,2,122,14.3816
1982,10,3,3,102,10.6187
1982,10,3,4,81,11.2660
1982,10,3,5,73,10.9352
1982,11,1,1,593,7.0499
1982,11,1,2,288,10.8747
1982,11,1,3,279,9.3852
1982,11,1,4,383,10.8614
1982,11,1,5,500,11.8366
1982,11,2,1,140,4.4788
1982,11,2,2,115,9.5194
1982,11,2,3,88,7.9296
1982,11,2,4,85,9.6443
1982,11,2,5,113,12.9688
1982,11,3,1,145,4.4390
1982,11,3,2,122,5.0175
1982,11,3,3,101,4.2756
1982,11,3,4,81,4.8345
1982,11,3,5,73,7.0431
1982,12,1,1,589,1.7178
1982,12,1,2,286,2.5155
1982,12,1,3,279,1.5091
1982,12,1,4,383,3.4258
1982,12,1,5,499,2.1448
1982,12,2,1,140,1.5814
1982,12,2,2,113,-1.0102
1982,12,2,3,88,1.2901
1982,12,2,4,85,0.6185
1982,12,2,5,113,3.1553
1982,12,3,1,145,2.4788
1982,12,3,2,122,0.5085
1982,12,3,3,101,2.9916
1982,12,3,4,81,2.0289
1982,12,3,5,72,-1.0030
1983,1,1,1,588,11.9363
1983,1,1,2,284,11.8642
1983,1,1,3,278,10.4066
1983,1,1,4,380,8.8285
1983,1,1,5,498,8.2611
1983,1,2,1,138,8.8417
1983,1,2,2,112,10.7948
1983,1,2,3,88,3.2105
1983,1,2,4,84,4.2905
1983,1,2,5,113,3.0414
1983,1,3,1,145,4.2375
1983,1,3,2,122,4.7907
1983,1,3,3,99,2.8813
1983,1,3,4,81,2.0778
1983,1,3,5,72,2.2048
1983,2,1,1,582,1.3077
1983,2,1,2,280,5.0258
1983,2,1,3,273,6.5084
1983,2,1,4,377,8.7615
1983,2,1,5,490,8.2159
1983,2,2,1,138,1.6870
1983,2,2,2,112,5.7848
1983,2,2,3,88,8.6917
1983,2,2,4,84,6.3197
1983,2,2,5,109,7.6495
1983,2,3,1,145,2.2908
1983,2,3,2,121,3.7746
1983,2,3,3,99,2.3965
1983,2,3,4,81,1.9028
1983,2,3,5,71,5.5566
1983,3,1,1,577,3.3393
1983,3,1,2,280,2.0153
1983,3,1,3,269,5.9249
1983,3,1,4,377,6.3660
1983,3,1,5,486,9.1981
1983,3,2,1,137,2.6053
1983,3,2,2,111,2.2921
1983,3,2,3,88,3.0962
1983,3,2,4,84,7.7845
1983,3,2,5,109,6.4163
1983,3,3,1,144,1.2999
1983,3,3,2,122,2.5661
1983,3,3,3,98,3.6551
1983,3,3,4,81,4.5913
1983,3,3,5,71,6.9621
1983,4,1,1,572,7.9189
1983,4,1,2,278,6.8002
1983,4,1,3,269,7.8495
1983,4,1,4,371,6.8211
1983,4,1,5,483,7.7347
1983,4,2,1,137,5.2347
1983,4,2,2,111,8.2806
1983,4,2,3,88,7.8234
1983,4,2,4,84,6.6223
1983,4,2,5,108,7.7842
1983,4,3,1,142,8.2975
1983,4,3,2,122,6.5894
1983,4,3,3,98,5.0511
1983,4,3,4,81,8.6068
1983,4,3,5,71,6.7793
1983,5,1,1,562,12.4204
1983,5,1,2,278,12.8715
1983,5,1,3,269,8.7098
1983,5,1,4,369,10.6806
1983,5,1,5,479,9.0661
1983,5,2,1,138,8.6161
1983,5,2,2,111,5.6790
1983,5,2,3,88,3.4883
1983,5,2,4,84,2.8993
1983,5,2,5,108,5.1919
1983,5,3,1,142,-0.1642
1983,5,3,2,122,1.3497
1983,5,3,3,98,0.5840
1983,5,3,4,81,-1.9633
1983,5,3,5,71,-0.5990
1983,6,1,1,557,3.9645
1983,6,1,2,274,4.7514
1983,6,1,3,269,4.8753
1983,6,1,4,367,4.3808
1983,6,1,5,476,5.4607
1983,6,2,1,137,6.4224
1983,6,2,2,110,6.1469
1983,6,2,3,88,6.2485
1983,6,2,4,83,6.1056
1983,6,2,5,108,6.3225
1983,6,3,1,142,5.1006
1983,6,3,2,122,4.2754
1983,6,3,3,98,6.2017
1983,6,3,4,81,3.5913
1983,6,3,5,71,5.8518
1983,7,1,1,650,-2.5916
1983,7,1,2,283,-4.2287
1983,7,1,3,291,-2.7863
1983,7,1,4,392,-2.7711
1983,7,1,5,559,-1.6339
1983,7,2,1,153,-3.5705
1983,7,2,2,103,-4.5612
1983,7,2,3,98,-3.9798
1983,7,2,4,96,-3.3746
1983,7,2,5,119,-1.5244
1983,7,3,1,138,-3.4621
1983,7,3,2,125,-4.5623
1983,7,3,3,112,-4.0853
1983,7,3,4,88,-2.1107
1983,7,3,5,78,-2.7693
1983,8,1,1,644,-4.1213
1983,8,1,2,282,-4.6600
1983,8,1,3,289,-3.5150
1983,8,1,4,392,-4.2615
1983,8,1,5,557,-4.1416
1983,8,2,1,149,-1.4845
1983,8,2,2,103,-4.0153
1983,8,2,3,98,-3.7461
1983,8,2,4,96,-5.1884
1983,8,2,5,119,-4.5019
1983,8,3,1,138,1.4420
1983,8,3,2,125,2.6988
1983,8,3,3,111,0.0469
1983,8,3,4,88,1.6939
1983,8,3,5,78,-2.9673
1983,9,1,1,635,-2.8508
1983,9,1,2,280,-0.6684
1983,9,1,3,287,-0.7069
1983,9,1,4,391,0.1377
1983,9,1,5,555,1.3581
1983,9,2,1,147,-0.7989
1983,9,2,2,101,3.8848
1983,9,2,3,98,3.2938
1983,9,2,4,96,3.0008
1983,9,2,5,118,3.6951
1983,9,3,1,137,0.9917
1983,9,3,2,125,1.0559
1983,9,3,3,111,2.8014
1983,9,3,4,88,0.8885
1983,9,3,5,78,4.4349
1983,10,1,1,632,-9.0605
1983,10,1,2,280,-9.2029
1983,10,1,3,285,-6.7816
1983,10,1,4,389,-6.1398
1983,10,1,5,550,-4.9349
1983,10,2,1,146,-9.0124
1983,10,2,2,101,-7.5850
1983,10,2,3,97,-6.4512
1983,10,2,4,96,-5.0055
1983,10,2,5,118,-6.0806
1983,10,3,1,135,-4.0455
1983,10,3,2,125,-2.8176
1983,10,3,3,110,-0.7031
1983,10,3,4,87,0.5196
1983,10,3,5,78,-1.0055
1983,11,1,1,621,0.5716
1983,11,1,2,280,4.6579
1983,11,1,3,282,4.3467
1983,11,1,4,389,4.8786
1983,11,1,5,548,4.3584
1983,11,2,1,144,3.7243
1983,11,2,2,100,8.3858
1983,11,2,3,97,4.6501
1983,11,2,4,96,6.1378
1983,11,2,5,118,6.7766
1983,11,3,1,135,0.2189
1983,11,3,2,125,5.2671
1983,11,3,3,110,2.8109
1983,11,3,4,87,2.3470
1983,11,3,5,78,3.4731
1983,12,1,1,617,-3.7888
1983,12,1,2,278,-2.8771
1983,12,1,3,281,-0.0356
1983,12,1,4,386,-0.9605
1983,12,1,5,547,-1.5169
1983,12,2,1,144,-0.8506
1983,12,2,2,100,-2.6917
1983,12,2,3,97,0.1316
1983,12,2,4,96,-1.5641
1983,12,2,5,117,-2.7935
1983,12,3,1,135,-0.0766
1983,12,3,2,125,1.3928
1983,12,3,3,110,-0.6302
1983,12,3,4,87,-0.6796
1983,12,3,5,78,-4.5017
1984,1,1,1,610,1.0922
1984,1,1,2,277,-0.4160
1984,1,1,3,279,-1.1737
1984,1,1,4,384,-0.6270
1984,1,1,5,543,-0.9970
1984,1,2,1,144,-2.5455
