year,month,rank_ME,rank_ETR,nstocks,ret_vw
1995,6,1,5,170,3.6099
1995,6,2,1,71,4.2056
1995,6,2,2,63,1.6106
1995,6,2,3,77,4.2233
1995,6,2,4,87,3.8353
1995,6,2,5,75,3.4366
1995,6,3,1,92,0.9598
1995,6,3,2,105,2.3034
1995,6,3,3,123,2.5202
1995,6,3,4,116,2.3059
1995,6,3,5,84,4.7409
1995,7,1,1,187,5.1775
1995,7,1,2,97,3.0464
1995,7,1,3,95,2.3138
1995,7,1,4,99,2.4425
1995,7,1,5,190,3.1635
1995,7,2,1,67,7.2795
1995,7,2,2,75,5.0226
1995,7,2,3,86,5.3537
1995,7,2,4,84,4.6102
1995,7,2,5,91,5.3227
1995,7,3,1,109,3.8460
1995,7,3,2,119,2.3405
1995,7,3,3,112,2.1658
1995,7,3,4,136,2.6204
1995,7,3,5,104,5.2401
1995,8,1,1,186,3.7275
1995,8,1,2,96,3.0776
1995,8,1,3,95,3.3342
1995,8,1,4,99,1.6434
1995,8,1,5,190,2.1924
1995,8,2,1,67,2.3124
1995,8,2,2,75,-0.1403
1995,8,2,3,86,1.6795
1995,8,2,4,84,0.6431
1995,8,2,5,89,1.4427
1995,8,3,1,107,-0.2080
1995,8,3,2,119,0.4033
1995,8,3,3,111,-0.9242
1995,8,3,4,136,0.3985
1995,8,3,5,104,0.8277
1995,9,1,1,186,1.7842
1995,9,1,2,96,2.1976
1995,9,1,3,95,-0.6089
1995,9,1,4,99,2.0997
1995,9,1,5,189,1.4957
1995,9,2,1,67,2.0381
1995,9,2,2,75,1.5546
1995,9,2,3,86,3.3523
1995,9,2,4,84,2.0237
1995,9,2,5,89,2.4172
1995,9,3,1,106,1.8481
1995,9,3,2,118,5.2450
1995,9,3,3,111,5.8354
1995,9,3,4,136,4.0545
1995,9,3,5,104,3.4301
1995,10,1,1,185,-4.2766
1995,10,1,2,96,-4.4671
1995,10,1,3,95,-2.7354
1995,10,1,4,99,-2.2416
1995,10,1,5,188,-3.9800
1995,10,2,1,67,-5.2110
1995,10,2,2,74,-6.8332
1995,10,2,3,86,-4.4296
1995,10,2,4,84,-4.3887
1995,10,2,5,89,-7.1562
1995,10,3,1,105,-2.0107
1995,10,3,2,118,1.5937
1995,10,3,3,111,0.6354
1995,10,3,4,136,2.0734
1995,10,3,5,103,-1.0238
1995,11,1,1,185,1.6170
1995,11,1,2,96,0.7671
1995,11,1,3,94,2.9288
1995,11,1,4,99,2.3875
1995,11,1,5,187,1.6963
1995,11,2,1,66,5.7224
1995,11,2,2,74,2.9571
1995,11,2,3,85,2.8916
1995,11,2,4,84,4.8919
1995,11,2,5,89,3.8079
1995,11,3,1,103,5.0472
1995,11,3,2,118,4.1165
1995,11,3,3,111,4.4591
1995,11,3,4,136,1.4938
1995,11,3,5,103,3.8102
1995,12,1,1,184,2.2670
1995,12,1,2,96,-0.2517
1995,12,1,3,94,3.8466
1995,12,1,4,99,2.3159
1995,12,1,5,186,1.4851
1995,12,2,1,65,4.1327
1995,12,2,2,74,0.7435
1995,12,2,3,85,-0.0166
1995,12,2,4,84,-0.0875
1995,12,2,5,89,2.6080
1995,12,3,1,103,1.7112
1995,12,3,2,118,2.5991
1995,12,3,3,111,1.6713
1995,12,3,4,135,2.0253
1995,12,3,5,102,1.3280
1996,1,1,1,183,-0.0327
1996,1,1,2,96,0.0599
1996,1,1,3,94,2.9595
1996,1,1,4,99,-3.0928
1996,1,1,5,185,-0.7230
1996,1,2,1,65,-2.7747
1996,1,2,2,74,-0.7853
1996,1,2,3,85,0.9940
1996,1,2,4,84,-1.6219
1996,1,2,5,89,-0.5489
1996,1,3,1,103,3.5512
1996,1,3,2,118,3.6898
1996,1,3,3,110,1.6856
1996,1,3,4,135,3.5615
1996,1,3,5,102,2.4179
1996,2,1,1,181,1.2224
1996,2,1,2,96,5.2688
1996,2,1,3,94,0.6005
1996,2,1,4,98,1.4913
1996,2,1,5,184,3.5516
1996,2,2,1,64,1.9142
1996,2,2,2,74,3.4049
1996,2,2,3,85,4.9571
1996,2,2,4,84,3.7089
1996,2,2,5,89,1.4049
1996,2,3,1,103,1.3736
1996,2,3,2,117,1.0474
1996,2,3,3,110,0.4594
1996,2,3,4,135,2.2719
1996,2,3,5,102,-0.7399
1996,3,1,1,181,2.8146
1996,3,1,2,96,6.7915
1996,3,1,3,93,0.3912
1996,3,1,4,97,2.0607
1996,3,1,5,183,2.3623
1996,3,2,1,64,1.7317
1996,3,2,2,74,5.1820
1996,3,2,3,85,1.7283
1996,3,2,4,84,2.6996
1996,3,2,5,89,1.5061
1996,3,3,1,103,1.9599
1996,3,3,2,117,-0.7821
1996,3,3,3,110,1.2674
1996,3,3,4,134,0.2168
1996,3,3,5,101,1.4486
1996,4,1,1,178,7.6136
1996,4,1,2,95,4.1702
1996,4,1,3,93,7.5023
1996,4,1,4,95,3.8894
1996,4,1,5,183,5.5582
1996,4,2,1,63,5.6506
1996,4,2,2,74,5.7253
1996,4,2,3,85,2.5780
1996,4,2,4,84,5.2914
1996,4,2,5,88,4.9662
1996,4,3,1,102,1.1275
1996,4,3,2,117,2.2083
1996,4,3,3,110,1.3856
1996,4,3,4,134,1.9499
1996,4,3,5,100,3.2181
1996,5,1,1,179,6.0455
1996,5,1,2,93,5.0741
1996,5,1,3,92,5.3701
1996,5,1,4,95,5.1125
1996,5,1,5,182,6.8137
1996,5,2,1,63,5.3863
1996,5,2,2,74,1.9890
1996,5,2,3,85,3.9871
1996,5,2,4,84,3.8279
1996,5,2,5,88,3.6473
1996,5,3,1,102,1.2565
1996,5,3,2,117,3.3154
1996,5,3,3,108,4.8805
1996,5,3,4,134,2.3439
1996,5,3,5,100,1.3893
1996,6,1,1,178,-6.0361
1996,6,1,2,92,-4.3608
1996,6,1,3,91,-2.8541
1996,6,1,4,94,-4.3935
1996,6,1,5,179,-2.7040
1996,6,2,1,62,-2.2009
1996,6,2,2,74,-1.6460
1996,6,2,3,85,-1.8145
1996,6,2,4,83,-3.2106
1996,6,2,5,88,-3.5979
1996,6,3,1,102,-0.9083
1996,6,3,2,117,2.0121
1996,6,3,3,108,2.0319
1996,6,3,4,134,-0.6578
1996,6,3,5,100,-1.4283
1996,7,1,1,181,-7.3757
1996,7,1,2,140,-5.4619
1996,7,1,3,108,-4.3272
1996,7,1,4,101,-3.5594
1996,7,1,5,186,-6.7763
1996,7,2,1,95,-10.8608
1996,7,2,2,75,-9.0896
1996,7,2,3,84,-7.9732
1996,7,2,4,95,-6.0567
1996,7,2,5,91,-9.0252
1996,7,3,1,112,-5.1245
1996,7,3,2,130,-4.8935
1996,7,3,3,138,-5.1900
1996,7,3,4,120,-4.6818
1996,7,3,5,112,-4.6467
1996,8,1,1,179,2.8747
1996,8,1,2,139,5.4877
1996,8,1,3,108,3.4159
1996,8,1,4,101,5.2759
1996,8,1,5,185,2.7665
1996,8,2,1,93,4.3876
1996,8,2,2,75,5.2889
1996,8,2,3,84,5.7094
1996,8,2,4,94,4.6263
1996,8,2,5,91,5.8921
1996,8,3,1,111,1.2123
1996,8,3,2,129,-0.0121
1996,8,3,3,138,3.6481
1996,8,3,4,120,2.9624
1996,8,3,5,111,2.6593
1996,9,1,1,178,2.2865
1996,9,1,2,138,1.5988
1996,9,1,3,108,0.2605
1996,9,1,4,100,2.9619
1996,9,1,5,184,3.2142
1996,9,2,1,93,3.4159
1996,9,2,2,75,1.8170
1996,9,2,3,84,1.8480
1996,9,2,4,94,0.7749
1996,9,2,5,91,3.9711
1996,9,3,1,110,5.8024
1996,9,3,2,129,6.6436
1996,9,3,3,138,5.1733
1996,9,3,4,120,4.8364
1996,9,3,5,111,6.6285
1996,10,1,1,176,0.2751
1996,10,1,2,138,2.1406
1996,10,1,3,107,-0.6982
1996,10,1,4,100,0.6320
1996,10,1,5,182,2.0591
1996,10,2,1,92,-0.0355
1996,10,2,2,75,0.6859
1996,10,2,3,84,-1.5463
1996,10,2,4,94,2.0668
1996,10,2,5,91,-0.3310
1996,10,3,1,110,1.0548
1996,10,3,2,129,1.1076
1996,10,3,3,138,2.4155
1996,10,3,4,119,-1.4882
1996,10,3,5,111,4.5157
1996,11,1,1,176,4.0918
1996,11,1,2,137,3.9859
1996,11,1,3,106,2.8534
1996,11,1,4,99,3.8316
1996,11,1,5,180,4.3847
1996,11,2,1,92,4.1772
1996,11,2,2,75,5.7710
1996,11,2,3,84,5.0825
1996,11,2,4,94,4.2198
1996,11,2,5,91,3.9148
1996,11,3,1,108,4.4408
1996,11,3,2,129,8.7957
1996,11,3,3,138,6.5787
1996,11,3,4,119,6.8669
1996,11,3,5,111,7.7350
1996,12,1,1,176,3.4854
1996,12,1,2,136,3.9423
1996,12,1,3,105,1.9501
1996,12,1,4,99,0.8323
1996,12,1,5,180,3.9444
1996,12,2,1,91,2.2847
1996,12,2,2,75,1.4386
1996,12,2,3,84,0.9780
1996,12,2,4,94,3.1765
1996,12,2,5,91,2.7066
1996,12,3,1,108,-1.0121
1996,12,3,2,128,-2.2037
1996,12,3,3,138,-1.7548
1996,12,3,4,119,-2.5740
1996,12,3,5,111,-0.1904
1997,1,1,1,175,4.5459
1997,1,1,2,136,0.6578
1997,1,1,3,105,2.9968
1997,1,1,4,97,2.7201
1997,1,1,5,180,6.6510
1997,1,2,1,89,5.4978
1997,1,2,2,75,3.3363
1997,1,2,3,84,0.5570
1997,1,2,4,94,0.7635
1997,1,2,5,90,3.6374
1997,1,3,1,108,4.0773
1997,1,3,2,127,6.4796
1997,1,3,3,138,6.9242
1997,1,3,4,118,4.0827
1997,1,3,5,110,7.5253
1997,2,1,1,174,-3.4751
1997,2,1,2,136,-3.6460
1997,2,1,3,105,-0.4747
1997,2,1,4,96,0.0950
1997,2,1,5,179,-3.3940
1997,2,2,1,89,-0.7696
1997,2,2,2,75,-1.0778
1997,2,2,3,83,-0.6087
1997,2,2,4,94,-1.8024
1997,2,2,5,90,-1.9032
1997,2,3,1,108,-0.2460
1997,2,3,2,127,1.0508
1997,2,3,3,137,0.8702
1997,2,3,4,118,0.3409
1997,2,3,5,109,-2.7523
1997,3,1,1,173,-2.5572
1997,3,1,2,136,-1.6622
1997,3,1,3,104,-1.7481
1997,3,1,4,96,-3.1330
1997,3,1,5,175,-3.4332
1997,3,2,1,88,-2.0112
1997,3,2,2,74,-4.1347
1997,3,2,3,83,-2.0080
1997,3,2,4,94,-2.5045
1997,3,2,5,90,-2.6353
1997,3,3,1,108,-2.1703
1997,3,3,2,127,-5.3672
1997,3,3,3,137,-4.1344
1997,3,3,4,118,-3.2832
1997,3,3,5,109,-3.0496
1997,4,1,1,172,-2.1748
1997,4,1,2,135,-4.3859
1997,4,1,3,104,-3.5932
1997,4,1,4,96,-3.0983
1997,4,1,5,174,-2.1838
1997,4,2,1,87,2.8757
1997,4,2,2,74,-0.2362
1997,4,2,3,83,2.8147
1997,4,2,4,93,0.6754
1997,4,2,5,90,1.6788
1997,4,3,1,108,1.1897
1997,4,3,2,127,4.8817
1997,4,3,3,137,8.8621
1997,4,3,4,118,5.2107
1997,4,3,5,109,4.8020
1997,5,1,1,172,7.5633
1997,5,1,2,134,8.2021
1997,5,1,3,103,6.1600
1997,5,1,4,96,9.5506
1997,5,1,5,171,12.0135
1997,5,2,1,85,10.3660
1997,5,2,2,73,11.2846
1997,5,2,3,83,9.4899
1997,5,2,4,93,9.7519
1997,5,2,5,90,11.1836
1997,5,3,1,106,5.4915
1997,5,3,2,127,6.5635
1997,5,3,3,137,6.5536
1997,5,3,4,118,6.8379
1997,5,3,5,109,6.0201
1997,6,1,1,170,7.0515
1997,6,1,2,134,3.9850
1997,6,1,3,103,5.0919
1997,6,1,4,96,6.9637
1997,6,1,5,171,4.4404
1997,6,2,1,85,4.8789
1997,6,2,2,73,2.6504
1997,6,2,3,82,1.1964
1997,6,2,4,93,4.7625
1997,6,2,5,90,5.9617
1997,6,3,1,106,2.8618
1997,6,3,2,127,5.1515
1997,6,3,3,137,4.1098
1997,6,3,4,117,5.5924
1997,6,3,5,108,2.8619
1997,7,1,1,221,8.2431
1997,7,1,2,93,3.0481
1997,7,1,3,111,5.5298
1997,7,1,4,125,6.7539
1997,7,1,5,215,5.3063
1997,7,2,1,79,5.1718
1997,7,2,2,85,5.1488
1997,7,2,3,86,3.9796
1997,7,2,4,109,6.0862
1997,7,2,5,82,7.4661
1997,7,3,1,116,7.4728
1997,7,3,2,141,7.7548
1997,7,3,3,167,5.8917
1997,7,3,4,113,5.6339
1997,7,3,5,124,7.7420
1997,8,1,1,220,4.7924
1997,8,1,2,92,4.0871
1997,8,1,3,111,1.8692
1997,8,1,4,125,4.4282
1997,8,1,5,214,4.3121
1997,8,2,1,78,4.1994
1997,8,2,2,85,2.6923
1997,8,2,3,85,4.4661
1997,8,2,4,108,3.4421
1997,8,2,5,82,3.4772
1997,8,3,1,115,-2.8832
1997,8,3,2,140,-5.5069
1997,8,3,3,167,-5.9959
1997,8,3,4,113,-5.2922
1997,8,3,5,123,-1.9383
1997,9,1,1,219,7.3792
1997,9,1,2,92,5.3910
1997,9,1,3,111,6.9124
1997,9,1,4,124,9.7853
1997,9,1,5,213,9.1909
1997,9,2,1,77,6.2050
1997,9,2,2,84,8.1993
1997,9,2,3,85,6.7631
1997,9,2,4,105,5.9673
1997,9,2,5,81,8.8663
1997,9,3,1,113,4.8437
1997,9,3,2,139,5.1769
1997,9,3,3,167,4.7983
1997,9,3,4,112,3.9968
1997,9,3,5,122,3.8172
1997,10,1,1,217,-2.5155
1997,10,1,2,92,-3.7055
1997,10,1,3,110,-2.5585
1997,10,1,4,123,-2.5132
1997,10,1,5,213,-3.0013
1997,10,2,1,77,-5.5388
1997,10,2,2,84,-4.4043
1997,10,2,3,85,-2.2087
1997,10,2,4,105,-3.8808
1997,10,2,5,80,-5.4907
1997,10,3,1,111,-3.9922
1997,10,3,2,138,-5.0097
1997,10,3,3,167,-3.1180
1997,10,3,4,112,-0.2163
1997,10,3,5,121,-5.8199
1997,11,1,1,216,-0.2350
1997,11,1,2,91,-0.8483
1997,11,1,3,109,-0.4819
1997,11,1,4,121,-0.5159
1997,11,1,5,212,-1.0407
1997,11,2,1,76,-2.1215
1997,11,2,2,84,0.0738
1997,11,2,3,84,1.0366
1997,11,2,4,104,1.3213
1997,11,2,5,80,-0.1713
1997,11,3,1,109,3.0371
1997,11,3,2,137,4.1748
1997,11,3,3,167,8.0414
1997,11,3,4,112,4.7503
1997,11,3,5,121,2.4166
1997,12,1,1,215,-0.2826
1997,12,1,2,89,-0.7990
1997,12,1,3,108,-0.0234
1997,12,1,4,121,0.8056
1997,12,1,5,211,-0.1751
1997,12,2,1,72,-0.6989
1997,12,2,2,83,2.0911
1997,12,2,3,83,0.8104
1997,12,2,4,104,0.5783
1997,12,2,5,80,0.0230
1997,12,3,1,109,2.4226
1997,12,3,2,137,2.8135
1997,12,3,3,167,0.7826
1997,12,3,4,111,0.7655
1997,12,3,5,121,-0.2277
1998,1,1,1,212,-0.5849
1998,1,1,2,89,-0.9499
1998,1,1,3,107,-0.2609
1998,1,1,4,119,-0.5414
1998,1,1,5,209,0.0511
1998,1,2,1,71,-0.6387
1998,1,2,2,81,-0.2198
1998,1,2,3,83,-0.6255
1998,1,2,4,103,-2.3609
1998,1,2,5,80,-1.4726
1998,1,3,1,109,-0.6441
1998,1,3,2,137,0.6674
1998,1,3,3,167,1.7989
1998,1,3,4,111,4.1295
1998,1,3,5,121,1.5811
1998,2,1,1,212,5.3555
1998,2,1,2,89,5.1684
1998,2,1,3,106,5.8800
1998,2,1,4,117,7.2947
1998,2,1,5,208,3.8715
1998,2,2,1,71,8.6112
1998,2,2,2,80,8.2911
1998,2,2,3,80,6.9165
1998,2,2,4,103,7.5875
1998,2,2,5,80,8.5895
1998,2,3,1,109,6.3621
1998,2,3,2,136,7.2469
1998,2,3,3,166,5.8144
1998,2,3,4,111,7.2101
1998,2,3,5,121,6.6737
1998,3,1,1,209,5.7709
1998,3,1,2,89,4.6119
1998,3,1,3,105,4.9867
1998,3,1,4,116,4.0994
1998,3,1,5,205,4.5632
1998,3,2,1,71,3.2313
1998,3,2,2,80,5.9607
1998,3,2,3,80,3.1215
1998,3,2,4,102,3.9382
1998,3,2,5,80,4.3565
1998,3,3,1,109,4.0567
1998,3,3,2,136,2.3199
1998,3,3,3,166,7.4146
1998,3,3,4,111,6.3265
1998,3,3,5,121,1.4825
1998,4,1,1,208,1.6439
1998,4,1,2,88,1.8862
1998,4,1,3,105,1.2344
1998,4,1,4,115,2.6293
1998,4,1,5,203,2.1629
1998,4,2,1,71,1.6135
1998,4,2,2,80,-0.2176
1998,4,2,3,80,-1.8419
1998,4,2,4,99,0.9823
1998,4,2,5,80,0.9067
1998,4,3,1,107,0.1888
1998,4,3,2,136,1.2598
1998,4,3,3,166,-1.4497
1998,4,3,4,111,0.8266
1998,4,3,5,120,1.2152
1998,5,1,1,204,-4.7348
1998,5,1,2,88,-2.3751
1998,5,1,3,101,-4.8569
1998,5,1,4,114,-2.1152
1998,5,1,5,201,-3.4729
1998,5,2,1,71,-4.7717
1998,5,2,2,79,-4.1340
1998,5,2,3,80,-2.8410
1998,5,2,4,98,-4.6459
1998,5,2,5,80,-5.4930
1998,5,3,1,107,-2.1035
1998,5,3,2,134,-3.1011
1998,5,3,3,166,-0.2467
1998,5,3,4,111,-2.4214
1998,5,3,5,120,-1.6651
1998,6,1,1,204,0.0478
1998,6,1,2,88,-0.8278
1998,6,1,3,101,0.2083
1998,6,1,4,114,-3.5888
1998,6,1,5,199,0.1752
1998,6,2,1,71,-1.5661
1998,6,2,2,78,0.1262
1998,6,2,3,80,-0.8827
1998,6,2,4,98,-0.5099
1998,6,2,5,80,-1.9430
1998,6,3,1,106,-1.1944
1998,6,3,2,132,5.2454
1998,6,3,3,165,3.8877
1998,6,3,4,111,7.7871
1998,6,3,5,120,0.5811
1998,7,1,1,186,-8.7488
1998,7,1,2,110,-5.8444
1998,7,1,3,107,-6.0068
1998,7,1,4,107,-6.6568
1998,7,1,5,236,-6.9242
1998,7,2,1,88,-7.8445
1998,7,2,2,94,-9.1499
1998,7,2,3,77,-7.2233
1998,7,2,4,99,-6.8844
1998,7,2,5,96,-9.1464
1998,7,3,1,128,-1.2914
1998,7,3,2,143,-2.3612
1998,7,3,3,161,-0.7338
1998,7,3,4,131,-1.9389
1998,7,3,5,116,-0.9502
1998,8,1,1,185,-16.0413
1998,8,1,2,110,-15.4380
1998,8,1,3,107,-14.4945
1998,8,1,4,107,-13.4458
1998,8,1,5,235,-19.7406
1998,8,2,1,88,-17.4899
1998,8,2,2,93,-14.3958
1998,8,2,3,76,-13.9546
1998,8,2,4,98,-12.7505
1998,8,2,5,96,-19.2656
1998,8,3,1,127,-12.1804
1998,8,3,2,143,-13.3242
1998,8,3,3,160,-8.1914
1998,8,3,4,131,-11.9211
1998,8,3,5,115,-16.7157
1998,9,1,1,184,4.5642
1998,9,1,2,110,-0.1526
1998,9,1,3,106,0.3609
1998,9,1,4,106,1.4076
1998,9,1,5,235,3.0362
1998,9,2,1,86,4.3643
1998,9,2,2,91,3.1606
1998,9,2,3,76,5.4014
1998,9,2,4,96,4.1706
1998,9,2,5,96,7.9889
1998,9,3,1,126,9.9865
1998,9,3,2,141,6.5559
1998,9,3,3,159,5.7450
1998,9,3,4,129,6.9456
1998,9,3,5,115,6.8382
1998,10,1,1,183,2.5141
1998,10,1,2,110,3.2921
1998,10,1,3,105,5.7418
1998,10,1,4,106,1.3996
1998,10,1,5,234,1.3457
1998,10,2,1,86,5.9230
1998,10,2,2,91,8.5631
1998,10,2,3,76,3.9472
1998,10,2,4,96,2.3332
1998,10,2,5,96,9.5950
1998,10,3,1,126,6.7973
1998,10,3,2,140,7.1380
1998,10,3,3,159,8.8934
1998,10,3,4,128,6.4557
1998,10,3,5,113,5.6268
1998,11,1,1,179,6.1716
1998,11,1,2,110,6.6665
1998,11,1,3,105,10.3243
1998,11,1,4,105,5.4738
1998,11,1,5,234,4.2637
1998,11,2,1,86,6.6610
1998,11,2,2,90,4.7185
1998,11,2,3,76,3.7094
1998,11,2,4,96,5.2350
1998,11,2,5,95,5.6365
1998,11,3,1,125,6.1963
1998,11,3,2,138,6.9659
1998,11,3,3,158,6.5434
1998,11,3,4,127,7.0929
1998,11,3,5,113,2.7002
1998,12,1,1,178,1.0533
1998,12,1,2,108,2.9085
1998,12,1,3,105,-1.1157
1998,12,1,4,104,1.2573
1998,12,1,5,233,1.8620
1998,12,2,1,86,4.6103
1998,12,2,2,90,5.9310
1998,12,2,3,76,7.4055
1998,12,2,4,96,5.2510
1998,12,2,5,95,3.8796
1998,12,3,1,125,5.4694
1998,12,3,2,137,5.5431
1998,12,3,3,158,3.9025
1998,12,3,4,126,8.0440
1998,12,3,5,113,8.0309
1999,1,1,1,177,5.1714
1999,1,1,2,106,-0.4393
1999,1,1,3,103,1.6103
1999,1,1,4,104,3.7345
1999,1,1,5,230,2.7606
1999,1,2,1,86,1.0377
1999,1,2,2,89,-2.1600
1999,1,2,3,76,-5.1750
1999,1,2,4,96,-3.6138
1999,1,2,5,94,-0.6755
1999,1,3,1,125,2.9482
1999,1,3,2,137,3.0771
1999,1,3,3,158,0.6962
1999,1,3,4,126,5.7831
1999,1,3,5,112,5.0914
1999,2,1,1,175,-5.2463
1999,2,1,2,105,-4.8564
1999,2,1,3,103,-7.3232
1999,2,1,4,104,-5.8114
1999,2,1,5,227,-7.5537
1999,2,2,1,86,-11.6458
1999,2,2,2,88,-7.0728
1999,2,2,3,76,-6.3383
1999,2,2,4,94,-7.2710
1999,2,2,5,94,-9.9673
1999,2,3,1,125,-4.2451
1999,2,3,2,137,-3.3183
1999,2,3,3,157,-2.6434
1999,2,3,4,126,-5.2815
1999,2,3,5,110,-5.1240
1999,3,1,1,174,-3.9278
1999,3,1,2,104,-4.7977
1999,3,1,3,102,-4.4614
1999,3,1,4,102,-4.9983
1999,3,1,5,226,-8.7233
1999,3,2,1,86,-2.9338
1999,3,2,2,88,-3.4892
1999,3,2,3,75,1.3116
1999,3,2,4,93,-2.6485
1999,3,2,5,93,1.9148
1999,3,3,1,125,2.0925
1999,3,3,2,137,4.4123
1999,3,3,3,157,1.3180
1999,3,3,4,126,4.6098
1999,3,3,5,110,0.2029
1999,4,1,1,171,10.4952
1999,4,1,2,102,10.3817
1999,4,1,3,99,7.4105
1999,4,1,4,101,8.4245
1999,4,1,5,226,9.4676
1999,4,2,1,84,6.6011
1999,4,2,2,87,10.7726
1999,4,2,3,75,4.7461
1999,4,2,4,91,10.3787
1999,4,2,5,93,9.3824
1999,4,3,1,125,6.9669
1999,4,3,2,137,0.8859
1999,4,3,3,156,5.4010
1999,4,3,4,125,1.4452
1999,4,3,5,109,6.3683
1999,5,1,1,171,7.2474
1999,5,1,2,102,5.4556
1999,5,1,3,98,4.8966
1999,5,1,4,99,4.5022
1999,5,1,5,225,4.5879
1999,5,2,1,82,3.7436
1999,5,2,2,87,4.1284
1999,5,2,3,75,3.0023
1999,5,2,4,91,2.8767
1999,5,2,5,93,3.1345
1999,5,3,1,123,1.2106
1999,5,3,2,137,-2.9761
1999,5,3,3,156,-1.9576
1999,5,3,4,124,-1.0158
1999,5,3,5,108,-0.9890
1999,6,1,1,169,7.1463
1999,6,1,2,102,6.4015
1999,6,1,3,98,5.2414
1999,6,1,4,98,3.8081
1999,6,1,5,224,9.3009
1999,6,2,1,82,5.4284
1999,6,2,2,87,9.4625
1999,6,2,3,75,4.0354
1999,6,2,4,90,3.9975
1999,6,2,5,93,9.9682
1999,6,3,1,123,5.5690
1999,6,3,2,136,4.7147
1999,6,3,3,154,5.7027
1999,6,3,4,124,6.8064
1999,6,3,5,108,3.5008
1999,7,1,1,183,1.5638
1999,7,1,2,96,0.7566
1999,7,1,3,104,2.1784
1999,7,1,4,118,0.9369
1999,7,1,5,202,2.6278
1999,7,2,1,77,-3.8542
1999,7,2,2,70,-1.8113
1999,7,2,3,90,-0.7763
1999,7,2,4,102,-0.2393
1999,7,2,5,109,-1.3625
1999,7,3,1,123,-2.5032
1999,7,3,2,137,-2.2146
1999,7,3,3,132,-3.0160
1999,7,3,4,132,-2.5332
1999,7,3,5,114,-0.6285
1999,8,1,1,183,-5.8854
1999,8,1,2,94,-2.1675
1999,8,1,3,103,-2.8249
1999,8,1,4,117,-3.3053
1999,8,1,5,199,-2.9154
1999,8,2,1,77,-3.6478
1999,8,2,2,69,-5.4749
1999,8,2,3,88,-3.6326
1999,8,2,4,100,-4.3375
1999,8,2,5,108,-1.7153
1999,8,3,1,123,-0.4195
1999,8,3,2,137,-3.4330
1999,8,3,3,132,-0.3864
1999,8,3,4,129,3.4829
1999,8,3,5,114,-1.4867
1999,9,1,1,181,-2.4899
1999,9,1,2,92,-4.2551
1999,9,1,3,102,0.4240
1999,9,1,4,117,-5.7937
1999,9,1,5,199,-4.6073
1999,9,2,1,77,-1.1680
1999,9,2,2,67,-1.2890
1999,9,2,3,87,0.4920
1999,9,2,4,99,-1.4257
1999,9,2,5,107,0.7797
1999,9,3,1,121,-5.9565
1999,9,3,2,136,-4.5971
1999,9,3,3,130,-2.5998
1999,9,3,4,129,-0.6904
1999,9,3,5,114,-3.2038
1999,10,1,1,179,-3.5157
1999,10,1,2,91,-3.2765
1999,10,1,3,100,-0.0474
1999,10,1,4,116,-3.2856
1999,10,1,5,197,-1.1706
1999,10,2,1,77,-2.7407
1999,10,2,2,66,-1.2491
1999,10,2,3,87,-2.9738
1999,10,2,4,97,-3.1364
1999,10,2,5,107,-2.9327
1999,10,3,1,119,5.3612
1999,10,3,2,136,3.1922
1999,10,3,3,130,5.4585
1999,10,3,4,127,5.9831
1999,10,3,5,114,2.8931
1999,11,1,1,178,6.9902
1999,11,1,2,91,8.5413
1999,11,1,3,99,4.5415
1999,11,1,4,115,6.1968
1999,11,1,5,195,6.3638
1999,11,2,1,77,9.9737
1999,11,2,2,66,5.6636
1999,11,2,3,86,2.4775
1999,11,2,4,96,6.5168
1999,11,2,5,106,5.7480
1999,11,3,1,118,2.3044
1999,11,3,2,134,7.6491
1999,11,3,3,129,0.8095
1999,11,3,4,127,2.9803
1999,11,3,5,113,1.7655
1999,12,1,1,176,5.4146
1999,12,1,2,91,0.8378
1999,12,1,3,98,4.3097
1999,12,1,4,114,6.1823
1999,12,1,5,194,9.6555
1999,12,2,1,75,9.5382
1999,12,2,2,66,4.5003
1999,12,2,3,85,5.5251
1999,12,2,4,93,6.1465
1999,12,2,5,102,9.7625
1999,12,3,1,116,4.1788
1999,12,3,2,133,6.4843
1999,12,3,3,129,1.6518
1999,12,3,4,126,12.2074
1999,12,3,5,113,4.3844
2000,1,1,1,175,3.8544
2000,1,1,2,89,3.0984
2000,1,1,3,97,0.4791
2000,1,1,4,114,2.7036
2000,1,1,5,193,4.6249
2000,1,2,1,74,-2.7584
2000,1,2,2,66,-3.6708
2000,1,2,3,85,-4.0145
2000,1,2,4,91,-4.2403
2000,1,2,5,100,-0.7925
2000,1,3,1,116,-5.2944
2000,1,3,2,131,-4.1121
2000,1,3,3,128,-5.7779
2000,1,3,4,126,-5.0745
2000,1,3,5,112,-0.8265
2000,2,1,1,173,17.1584
2000,2,1,2,89,3.6779
2000,2,1,3,97,10.5000
2000,2,1,4,114,16.3427
2000,2,1,5,190,15.2979
2000,2,2,1,74,9.4035
2000,2,2,2,65,3.4998
2000,2,2,3,84,2.0280
2000,2,2,4,91,7.5381
2000,2,2,5,100,13.7278
2000,2,3,1,116,-1.6181
2000,2,3,2,130,-1.5551
2000,2,3,3,128,-7.4450
2000,2,3,4,125,2.1153
2000,2,3,5,112,-1.7156
2000,3,1,1,171,-2.8443
2000,3,1,2,86,-1.3429
2000,3,1,3,97,5.1723
