year,month,rank_ME,rank_EPRD,nstocks,ret_vw
2012,6,3,5,80,5.5345
2012,7,1,1,193,-0.9702
2012,7,1,2,152,-0.9066
2012,7,1,3,136,-4.7958
2012,7,1,4,117,-0.8332
2012,7,1,5,195,-3.9511
2012,7,2,1,115,-2.1299
2012,7,2,2,79,-1.8681
2012,7,2,3,85,-2.3428
2012,7,2,4,64,1.6923
2012,7,2,5,73,-0.4364
2012,7,3,1,163,1.2707
2012,7,3,2,128,1.2679
2012,7,3,3,106,2.2791
2012,7,3,4,106,1.6141
2012,7,3,5,84,0.7210
2012,8,1,1,190,2.1816
2012,8,1,2,149,2.7409
2012,8,1,3,136,3.8715
2012,8,1,4,116,5.8551
2012,8,1,5,193,5.8769
2012,8,2,1,114,2.7411
2012,8,2,2,79,3.4956
2012,8,2,3,85,4.7219
2012,8,2,4,64,5.4894
2012,8,2,5,73,3.8571
2012,8,3,1,163,3.6912
2012,8,3,2,127,1.3691
2012,8,3,3,105,-0.3482
2012,8,3,4,106,0.9848
2012,8,3,5,84,2.6550
2012,9,1,1,190,5.6736
2012,9,1,2,145,3.8092
2012,9,1,3,134,3.9922
2012,9,1,4,115,3.9248
2012,9,1,5,192,6.2669
2012,9,2,1,113,3.1713
2012,9,2,2,79,1.1032
2012,9,2,3,85,2.6875
2012,9,2,4,63,4.0687
2012,9,2,5,73,3.5665
2012,9,3,1,162,1.1331
2012,9,3,2,126,1.1853
2012,9,3,3,105,2.8142
2012,9,3,4,106,3.2316
2012,9,3,5,84,4.3703
2012,10,1,1,187,-2.3907
2012,10,1,2,144,-5.1132
2012,10,1,3,134,-4.2195
2012,10,1,4,113,-3.5846
2012,10,1,5,192,-4.3802
2012,10,2,1,113,-2.7282
2012,10,2,2,79,-0.7201
2012,10,2,3,85,-1.3429
2012,10,2,4,63,-1.8278
2012,10,2,5,73,0.3919
2012,10,3,1,161,-3.5691
2012,10,3,2,126,-0.7005
2012,10,3,3,105,-3.1356
2012,10,3,4,106,-0.7967
2012,10,3,5,84,-2.1334
2012,11,1,1,187,1.6911
2012,11,1,2,142,0.9152
2012,11,1,3,132,3.4815
2012,11,1,4,112,4.3300
2012,11,1,5,191,-0.3716
2012,11,2,1,112,1.8808
2012,11,2,2,79,1.3022
2012,11,2,3,84,2.5714
2012,11,2,4,61,-0.0220
2012,11,2,5,73,2.4139
2012,11,3,1,161,1.0884
2012,11,3,2,126,1.6931
2012,11,3,3,104,0.2972
2012,11,3,4,105,0.5053
2012,11,3,5,83,-0.3325
2012,12,1,1,184,3.5317
2012,12,1,2,140,2.9955
2012,12,1,3,132,4.1488
2012,12,1,4,112,6.4114
2012,12,1,5,190,3.9211
2012,12,2,1,112,2.3422
2012,12,2,2,79,3.8434
2012,12,2,3,84,4.0081
2012,12,2,4,60,4.5550
2012,12,2,5,73,4.9665
2012,12,3,1,161,-1.2163
2012,12,3,2,126,0.0391
2012,12,3,3,104,1.7626
2012,12,3,4,105,0.3410
2012,12,3,5,82,2.4465
2013,1,1,1,183,3.6179
2013,1,1,2,140,7.3802
2013,1,1,3,130,7.3166
2013,1,1,4,110,6.6938
2013,1,1,5,190,7.0622
2013,1,2,1,110,5.6710
2013,1,2,2,79,5.4939
2013,1,2,3,83,6.5415
2013,1,2,4,59,5.6556
2013,1,2,5,73,7.0036
2013,1,3,1,161,3.1703
2013,1,3,2,126,6.1588
2013,1,3,3,103,5.8822
2013,1,3,4,105,6.1981
2013,1,3,5,82,6.5885
2013,2,1,1,182,0.6801
2013,2,1,2,140,1.4486
2013,2,1,3,130,0.6795
2013,2,1,4,110,4.8856
2013,2,1,5,188,-0.9297
2013,2,2,1,109,1.4195
2013,2,2,2,79,1.7112
2013,2,2,3,83,0.4871
2013,2,2,4,59,0.3521
2013,2,2,5,73,-0.5529
2013,2,3,1,160,0.6213
2013,2,3,2,125,2.5716
2013,2,3,3,103,2.1241
2013,2,3,4,104,1.0856
2013,2,3,5,82,1.0573
2013,3,1,1,182,4.4853
2013,3,1,2,140,3.9218
2013,3,1,3,129,6.3025
2013,3,1,4,109,7.4018
2013,3,1,5,188,6.9596
2013,3,2,1,108,4.7797
2013,3,2,2,79,3.0559
2013,3,2,3,82,4.3679
2013,3,2,4,58,4.7080
2013,3,2,5,73,6.3866
2013,3,3,1,160,3.4154
2013,3,3,2,125,4.5142
2013,3,3,3,103,4.6439
2013,3,3,4,104,2.8015
2013,3,3,5,82,3.2507
2013,4,1,1,180,1.1921
2013,4,1,2,139,0.5082
2013,4,1,3,129,-0.7228
2013,4,1,4,109,-1.7020
2013,4,1,5,186,-0.0124
2013,4,2,1,108,-2.5766
2013,4,2,2,79,-1.4364
2013,4,2,3,82,0.0625
2013,4,2,4,58,-1.4213
2013,4,2,5,73,-2.2365
2013,4,3,1,160,2.3215
2013,4,3,2,125,2.0446
2013,4,3,3,103,1.5665
2013,4,3,4,104,1.4589
2013,4,3,5,82,0.4970
2013,5,1,1,178,6.4130
2013,5,1,2,139,4.5138
2013,5,1,3,129,4.4321
2013,5,1,4,109,3.5690
2013,5,1,5,184,6.5769
2013,5,2,1,108,4.9611
2013,5,2,2,79,8.2306
2013,5,2,3,82,4.6116
2013,5,2,4,58,4.8111
2013,5,2,5,71,4.1437
2013,5,3,1,160,1.3869
2013,5,3,2,125,2.0129
2013,5,3,3,103,0.0933
2013,5,3,4,104,2.7220
2013,5,3,5,82,3.2409
2013,6,1,1,178,0.7032
2013,6,1,2,135,0.3754
2013,6,1,3,128,0.5197
2013,6,1,4,109,0.3880
2013,6,1,5,183,-0.9131
2013,6,2,1,108,-0.5359
2013,6,2,2,79,-1.0489
2013,6,2,3,81,-1.2171
2013,6,2,4,58,-0.5863
2013,6,2,5,71,-3.5123
2013,6,3,1,160,-1.5745
2013,6,3,2,124,-1.0668
2013,6,3,3,103,-1.1807
2013,6,3,4,104,-1.4844
2013,6,3,5,82,-2.8248
2013,7,1,1,179,8.7152
2013,7,1,2,126,7.8009
2013,7,1,3,133,7.9876
2013,7,1,4,123,7.0352
2013,7,1,5,170,7.8539
2013,7,2,1,102,6.1131
2013,7,2,2,89,6.6957
2013,7,2,3,89,7.4668
2013,7,2,4,68,7.6250
2013,7,2,5,68,7.7910
2013,7,3,1,153,7.0049
2013,7,3,2,125,3.5038
2013,7,3,3,105,5.9844
2013,7,3,4,101,4.5594
2013,7,3,5,89,5.9030
2013,8,1,1,179,-2.7643
2013,8,1,2,125,-3.5016
2013,8,1,3,133,-3.0270
2013,8,1,4,123,-2.1008
2013,8,1,5,169,-2.8299
2013,8,2,1,102,-2.4890
2013,8,2,2,89,-2.7841
2013,8,2,3,88,-3.3024
2013,8,2,4,68,-3.9786
2013,8,2,5,68,-4.4477
2013,8,3,1,153,-2.0248
2013,8,3,2,125,-3.2195
2013,8,3,3,104,-2.4255
2013,8,3,4,101,-2.4223
2013,8,3,5,87,-2.4223
2013,9,1,1,178,6.4623
2013,9,1,2,125,7.4903
2013,9,1,3,130,7.0433
2013,9,1,4,121,9.1208
2013,9,1,5,167,6.4461
2013,9,2,1,102,5.8207
2013,9,2,2,89,6.6530
2013,9,2,3,88,6.6595
2013,9,2,4,67,6.3373
2013,9,2,5,68,5.7416
2013,9,3,1,153,3.0210
2013,9,3,2,125,2.7830
2013,9,3,3,104,3.6285
2013,9,3,4,101,3.2195
2013,9,3,5,87,4.4903
2013,10,1,1,178,4.2325
2013,10,1,2,125,4.4420
2013,10,1,3,127,2.6363
2013,10,1,4,120,3.9196
2013,10,1,5,166,4.9325
2013,10,2,1,101,4.2429
2013,10,2,2,89,2.2467
2013,10,2,3,88,3.6858
2013,10,2,4,67,4.1476
2013,10,2,5,68,0.4127
2013,10,3,1,153,4.8583
2013,10,3,2,124,3.8579
2013,10,3,3,104,5.9082
2013,10,3,4,100,3.3757
2013,10,3,5,87,4.7914
2013,11,1,1,177,6.6843
2013,11,1,2,125,7.3664
2013,11,1,3,125,5.9221
2013,11,1,4,119,5.7989
2013,11,1,5,166,5.5095
2013,11,2,1,101,4.1299
2013,11,2,2,88,3.4527
2013,11,2,3,87,4.1942
2013,11,2,4,67,3.4570
2013,11,2,5,68,2.7478
2013,11,3,1,152,3.7990
2013,11,3,2,124,2.4954
2013,11,3,3,104,1.5083
2013,11,3,4,98,2.6827
2013,11,3,5,87,2.2600
2013,12,1,1,176,3.1579
2013,12,1,2,122,1.2380
2013,12,1,3,124,1.3908
2013,12,1,4,119,0.5954
2013,12,1,5,163,7.5079
2013,12,2,1,100,0.7606
2013,12,2,2,87,2.1241
2013,12,2,3,87,1.2510
2013,12,2,4,67,3.0727
2013,12,2,5,67,3.2616
2013,12,3,1,152,1.5694
2013,12,3,2,124,1.9284
2013,12,3,3,104,2.6909
2013,12,3,4,98,3.7305
2013,12,3,5,87,2.4871
2014,1,1,1,176,-4.5845
2014,1,1,2,122,-0.8606
2014,1,1,3,123,-3.7490
2014,1,1,4,118,-3.9996
2014,1,1,5,163,-2.5846
2014,1,2,1,100,-2.9205
2014,1,2,2,86,-4.4169
2014,1,2,3,85,-2.7663
2014,1,2,4,66,-4.6498
2014,1,2,5,66,-2.0723
2014,1,3,1,152,-4.2689
2014,1,3,2,123,-3.3979
2014,1,3,3,103,-2.3818
2014,1,3,4,98,-3.3807
2014,1,3,5,86,-4.4571
2014,2,1,1,175,2.2036
2014,2,1,2,122,2.7595
2014,2,1,3,122,6.2767
2014,2,1,4,118,5.5458
2014,2,1,5,163,6.2871
2014,2,2,1,99,2.9854
2014,2,2,2,85,5.5425
2014,2,2,3,85,6.0570
2014,2,2,4,65,5.8915
2014,2,2,5,66,7.3284
2014,2,3,1,152,4.6018
2014,2,3,2,123,4.5505
2014,2,3,3,102,4.6807
2014,2,3,4,98,5.6154
2014,2,3,5,86,4.7310
2014,3,1,1,171,1.6739
2014,3,1,2,121,-2.5405
2014,3,1,3,119,1.4873
2014,3,1,4,115,1.2781
2014,3,1,5,160,-2.1804
2014,3,2,1,98,-0.2602
2014,3,2,2,85,0.3319
2014,3,2,3,85,0.0740
2014,3,2,4,65,0.9807
2014,3,2,5,65,0.5249
2014,3,3,1,152,-0.0340
2014,3,3,2,123,1.8273
2014,3,3,3,102,-0.1293
2014,3,3,4,97,1.7650
2014,3,3,5,86,0.5644
2014,4,1,1,170,-3.6407
2014,4,1,2,121,-3.9251
2014,4,1,3,119,-4.8087
2014,4,1,4,114,-4.6557
2014,4,1,5,160,-6.1646
2014,4,2,1,98,-4.0110
2014,4,2,2,85,-1.8294
2014,4,2,3,85,-3.1956
2014,4,2,4,65,-1.7093
2014,4,2,5,65,-0.1225
2014,4,3,1,152,0.9741
2014,4,3,2,123,0.5364
2014,4,3,3,102,0.8063
2014,4,3,4,97,2.7735
2014,4,3,5,85,2.5791
2014,5,1,1,170,0.2897
2014,5,1,2,119,-3.4634
2014,5,1,3,118,0.7058
2014,5,1,4,113,-2.2825
2014,5,1,5,160,0.2544
2014,5,2,1,98,1.5684
2014,5,2,2,85,0.1021
2014,5,2,3,84,0.0225
2014,5,2,4,65,1.7976
2014,5,2,5,64,1.3767
2014,5,3,1,152,2.6458
2014,5,3,2,123,1.1829
2014,5,3,3,102,2.6544
2014,5,3,4,97,1.6821
2014,5,3,5,85,2.4802
2014,6,1,1,170,4.0142
2014,6,1,2,120,5.1056
2014,6,1,3,117,3.8768
2014,6,1,4,113,4.1193
2014,6,1,5,157,6.0194
2014,6,2,1,98,4.0447
2014,6,2,2,84,4.5261
2014,6,2,3,84,6.6124
2014,6,2,4,64,3.4331
2014,6,2,5,64,6.3980
2014,6,3,1,152,1.1430
2014,6,3,2,123,1.9596
2014,6,3,3,102,2.0022
2014,6,3,4,95,2.5024
2014,6,3,5,85,3.0210
2014,7,1,1,175,-4.7801
2014,7,1,2,117,-5.6312
2014,7,1,3,121,-6.2219
2014,7,1,4,120,-5.8095
2014,7,1,5,147,-6.6363
2014,7,2,1,98,-5.2700
2014,7,2,2,85,-5.7063
2014,7,2,3,80,-6.0624
2014,7,2,4,74,-7.2145
2014,7,2,5,69,-8.1331
2014,7,3,1,156,-1.0103
2014,7,3,2,123,-1.4518
2014,7,3,3,112,-1.0954
2014,7,3,4,99,-3.1588
2014,7,3,5,88,-1.2910
2014,8,1,1,175,5.6193
2014,8,1,2,117,2.5170
2014,8,1,3,120,4.2517
2014,8,1,4,119,5.9519
2014,8,1,5,146,3.3778
2014,8,2,1,98,4.4865
2014,8,2,2,85,5.4495
2014,8,2,3,80,5.8356
2014,8,2,4,73,5.4819
2014,8,2,5,68,5.8649
2014,8,3,1,156,4.2949
2014,8,3,2,123,4.5931
2014,8,3,3,111,4.5131
2014,8,3,4,99,4.4975
2014,8,3,5,88,2.9698
2014,9,1,1,175,-4.4964
2014,9,1,2,117,-5.3216
2014,9,1,3,119,-8.6693
2014,9,1,4,118,-7.8459
2014,9,1,5,145,-9.9152
2014,9,2,1,98,-3.3915
2014,9,2,2,85,-3.1629
2014,9,2,3,79,-5.6504
2014,9,2,4,73,-7.1069
2014,9,2,5,68,-10.8715
2014,9,3,1,156,-1.2240
2014,9,3,2,122,-0.3923
2014,9,3,3,111,-1.3716
2014,9,3,4,98,-2.5308
2014,9,3,5,88,-5.6442
2014,10,1,1,175,7.6426
2014,10,1,2,116,8.1249
2014,10,1,3,118,5.0675
2014,10,1,4,117,7.0021
2014,10,1,5,145,4.3637
2014,10,2,1,98,10.0057
2014,10,2,2,85,6.1024
2014,10,2,3,79,6.3416
2014,10,2,4,73,4.0923
2014,10,2,5,68,3.5134
2014,10,3,1,155,4.0152
2014,10,3,2,122,1.9367
2014,10,3,3,111,3.1796
2014,10,3,4,97,1.5011
2014,10,3,5,88,-0.5334
2014,11,1,1,174,-1.1077
2014,11,1,2,117,1.2265
2014,11,1,3,115,0.3474
2014,11,1,4,116,-0.1154
2014,11,1,5,145,-1.9975
2014,11,2,1,98,2.6928
2014,11,2,2,85,1.3786
2014,11,2,3,78,0.8384
2014,11,2,4,73,0.0080
2014,11,2,5,68,-0.2553
2014,11,3,1,155,6.7491
2014,11,3,2,122,3.5346
2014,11,3,3,111,1.1567
2014,11,3,4,97,0.8569
2014,11,3,5,88,-0.3158
2014,12,1,1,173,6.4350
2014,12,1,2,116,4.6188
2014,12,1,3,114,3.0598
2014,12,1,4,115,5.2392
2014,12,1,5,145,3.6040
2014,12,2,1,98,2.9325
2014,12,2,2,85,2.8596
2014,12,2,3,77,1.1621
2014,12,2,4,73,1.4893
2014,12,2,5,68,1.7975
2014,12,3,1,155,-0.7788
2014,12,3,2,121,-0.6166
2014,12,3,3,109,-1.8078
2014,12,3,4,97,0.9685
2014,12,3,5,88,-0.5522
2015,1,1,1,173,-4.0266
2015,1,1,2,116,-3.5053
2015,1,1,3,113,-4.6169
2015,1,1,4,115,-5.4773
2015,1,1,5,144,-4.5920
2015,1,2,1,97,-1.5061
2015,1,2,2,85,-2.0838
2015,1,2,3,75,-4.4246
2015,1,2,4,73,-4.2703
2015,1,2,5,68,-3.0913
2015,1,3,1,154,-0.0164
2015,1,3,2,120,-4.3786
2015,1,3,3,109,-1.1596
2015,1,3,4,97,-1.1099
2015,1,3,5,88,-4.5984
2015,2,1,1,171,2.7167
2015,2,1,2,116,4.8023
2015,2,1,3,113,7.3879
2015,2,1,4,114,6.6691
2015,2,1,5,143,5.8745
2015,2,2,1,97,5.7002
2015,2,2,2,83,7.4674
2015,2,2,3,75,5.5891
2015,2,2,4,72,7.8731
2015,2,2,5,68,5.0032
2015,2,3,1,154,6.7665
2015,2,3,2,118,6.1087
2015,2,3,3,109,4.6757
2015,2,3,4,94,2.8514
2015,2,3,5,88,6.7204
2015,3,1,1,170,2.4446
2015,3,1,2,116,2.9461
2015,3,1,3,107,-1.0807
2015,3,1,4,114,0.9153
2015,3,1,5,142,-1.2598
2015,3,2,1,96,2.1043
2015,3,2,2,83,1.7080
2015,3,2,3,74,0.5375
2015,3,2,4,72,1.4779
2015,3,2,5,68,3.2612
2015,3,3,1,154,-1.3676
2015,3,3,2,118,-2.1176
2015,3,3,3,107,-2.4123
2015,3,3,4,94,-1.6637
2015,3,3,5,88,-2.5218
2015,4,1,1,169,-0.9898
2015,4,1,2,116,-4.8570
2015,4,1,3,105,-2.5418
2015,4,1,4,114,-2.8627
2015,4,1,5,141,-2.4160
2015,4,2,1,96,-3.2542
2015,4,2,2,83,-2.2800
2015,4,2,3,74,-1.8841
2015,4,2,4,72,-2.5156
2015,4,2,5,68,-4.3662
2015,4,3,1,153,-0.0687
2015,4,3,2,117,1.0813
2015,4,3,3,107,0.7440
2015,4,3,4,93,0.5971
2015,4,3,5,88,4.0761
2015,5,1,1,168,1.8544
2015,5,1,2,116,2.2963
2015,5,1,3,105,-0.5315
2015,5,1,4,113,3.0024
2015,5,1,5,141,-1.1249
2015,5,2,1,96,1.5093
2015,5,2,2,83,2.0114
2015,5,2,3,74,3.8966
2015,5,2,4,72,3.2635
2015,5,2,5,68,3.6825
2015,5,3,1,152,1.4213
2015,5,3,2,117,1.4233
2015,5,3,3,107,1.6515
2015,5,3,4,92,0.7720
2015,5,3,5,88,-1.4510
2015,6,1,1,167,2.5803
2015,6,1,2,116,1.1688
2015,6,1,3,105,1.6071
2015,6,1,4,112,2.7555
2015,6,1,5,141,0.8567
2015,6,2,1,96,1.9681
2015,6,2,2,83,0.9774
2015,6,2,3,74,-1.0508
2015,6,2,4,72,-2.6425
2015,6,2,5,68,-0.4251
2015,6,3,1,152,-2.0653
2015,6,3,2,117,-2.7975
2015,6,3,3,107,-2.2330
2015,6,3,4,92,-3.0573
2015,6,3,5,88,-2.9406
2015,7,1,1,163,-4.8960
2015,7,1,2,109,-4.9799
2015,7,1,3,98,-5.4868
2015,7,1,4,117,-7.3906
2015,7,1,5,158,-12.2107
2015,7,2,1,108,0.2302
2015,7,2,2,74,-3.6117
2015,7,2,3,83,-3.2280
2015,7,2,4,78,-3.6488
2015,7,2,5,68,-4.3841
2015,7,3,1,170,4.5693
2015,7,3,2,130,1.8438
2015,7,3,3,111,1.9679
2015,7,3,4,93,-0.4648
2015,7,3,5,89,-3.6964
2015,8,1,1,162,-3.4837
2015,8,1,2,107,-3.5581
2015,8,1,3,98,-2.5159
2015,8,1,4,117,-2.9213
2015,8,1,5,157,-0.7494
2015,8,2,1,108,-4.9355
2015,8,2,2,74,-2.3768
2015,8,2,3,83,-5.0404
2015,8,2,4,77,-3.8066
2015,8,2,5,68,-8.0950
2015,8,3,1,170,-5.7680
2015,8,3,2,128,-6.1639
2015,8,3,3,111,-5.5427
2015,8,3,4,92,-5.9139
2015,8,3,5,89,-6.0601
2015,9,1,1,161,-2.9865
2015,9,1,2,106,-3.4166
2015,9,1,3,98,-8.8719
2015,9,1,4,117,-3.7465
2015,9,1,5,157,-13.0951
2015,9,2,1,106,-1.9640
2015,9,2,2,74,-5.6584
2015,9,2,3,83,-4.6040
2015,9,2,4,77,-5.2176
2015,9,2,5,66,-8.4739
2015,9,3,1,169,-0.9421
2015,9,3,2,127,-0.3232
2015,9,3,3,110,-3.8092
2015,9,3,4,92,-5.1530
2015,9,3,5,89,-3.7096
2015,10,1,1,161,5.2348
2015,10,1,2,106,7.8121
2015,10,1,3,96,7.6690
2015,10,1,4,117,5.6557
2015,10,1,5,156,4.1675
2015,10,2,1,106,4.6266
2015,10,2,2,74,7.7439
2015,10,2,3,83,5.6780
2015,10,2,4,77,7.2725
2015,10,2,5,66,8.3180
2015,10,3,1,169,7.4134
2015,10,3,2,127,7.8736
2015,10,3,3,109,8.6498
2015,10,3,4,92,7.5335
2015,10,3,5,89,11.7876
2015,11,1,1,160,1.9929
2015,11,1,2,103,2.0183
2015,11,1,3,94,2.6616
2015,11,1,4,116,2.6122
2015,11,1,5,154,2.0008
2015,11,2,1,105,2.5637
2015,11,2,2,74,3.8987
2015,11,2,3,83,4.5024
2015,11,2,4,74,4.5676
2015,11,2,5,64,3.6454
2015,11,3,1,169,0.1666
2015,11,3,2,127,0.7261
2015,11,3,3,109,-0.2505
2015,11,3,4,92,-0.1708
2015,11,3,5,89,0.0613
2015,12,1,1,160,-3.9556
2015,12,1,2,102,-2.2335
2015,12,1,3,94,-6.1925
2015,12,1,4,115,-5.4254
2015,12,1,5,154,-9.8415
2015,12,2,1,105,-3.5904
2015,12,2,2,74,-5.6533
2015,12,2,3,83,-5.2359
2015,12,2,4,74,-4.3728
2015,12,2,5,64,-7.8275
2015,12,3,1,168,-2.1932
2015,12,3,2,127,-0.3417
2015,12,3,3,108,0.0732
2015,12,3,4,92,-3.7874
2015,12,3,5,89,-3.3678
2016,1,1,1,158,-3.7392
2016,1,1,2,100,-6.8828
2016,1,1,3,94,-7.6177
2016,1,1,4,114,-9.2005
2016,1,1,5,152,-12.4671
2016,1,2,1,104,-4.4024
2016,1,2,2,73,-6.6179
2016,1,2,3,82,-8.4431
2016,1,2,4,74,-5.5607
2016,1,2,5,64,-9.0854
2016,1,3,1,167,-3.7885
2016,1,3,2,126,-4.0799
2016,1,3,3,108,-2.4775
2016,1,3,4,91,-6.2789
2016,1,3,5,89,-8.1959
2016,2,1,1,158,-0.9653
2016,2,1,2,97,1.9293
2016,2,1,3,94,-1.5033
2016,2,1,4,112,0.4974
2016,2,1,5,150,-2.3869
2016,2,2,1,104,1.6195
2016,2,2,2,72,0.0650
2016,2,2,3,81,2.9244
2016,2,2,4,74,3.2739
2016,2,2,5,64,0.0862
2016,2,3,1,166,0.4675
2016,2,3,2,126,0.1876
2016,2,3,3,107,1.4007
2016,2,3,4,91,1.5484
2016,2,3,5,89,0.5375
2016,3,1,1,158,4.6786
2016,3,1,2,96,5.4579
2016,3,1,3,92,7.6100
2016,3,1,4,112,6.4978
2016,3,1,5,150,13.4311
2016,3,2,1,104,7.0258
2016,3,2,2,72,9.0424
2016,3,2,3,79,9.2899
2016,3,2,4,74,9.1870
2016,3,2,5,64,10.1151
2016,3,3,1,166,6.9553
2016,3,3,2,125,6.5089
2016,3,3,3,106,6.1052
2016,3,3,4,91,6.8036
2016,3,3,5,89,10.0439
2016,4,1,1,157,3.0946
2016,4,1,2,95,1.9140
2016,4,1,3,91,4.9088
2016,4,1,4,111,2.8858
2016,4,1,5,150,4.0076
2016,4,2,1,104,-0.2851
2016,4,2,2,72,0.9705
2016,4,2,3,79,0.3051
2016,4,2,4,74,0.5485
2016,4,2,5,64,4.5148
2016,4,3,1,165,-2.0852
2016,4,3,2,124,-1.0398
2016,4,3,3,106,1.1201
2016,4,3,4,91,3.5533
2016,4,3,5,89,3.2357
2016,5,1,1,157,-0.2462
2016,5,1,2,93,-0.1905
2016,5,1,3,90,-0.5149
2016,5,1,4,111,0.0232
2016,5,1,5,148,-4.2144
2016,5,2,1,104,1.4182
2016,5,2,2,72,3.1083
2016,5,2,3,79,0.9500
2016,5,2,4,73,1.5401
2016,5,2,5,63,1.6188
2016,5,3,1,165,3.7745
2016,5,3,2,121,1.4906
2016,5,3,3,105,1.2355
2016,5,3,4,91,0.4054
2016,5,3,5,88,-0.8689
2016,6,1,1,156,1.0226
2016,6,1,2,92,2.0455
2016,6,1,3,89,0.9241
2016,6,1,4,110,1.3531
2016,6,1,5,148,-1.8683
2016,6,2,1,104,3.6497
2016,6,2,2,72,1.0807
2016,6,2,3,78,1.1282
2016,6,2,4,72,-0.0335
2016,6,2,5,63,-2.0349
2016,6,3,1,165,0.9963
2016,6,3,2,120,0.8802
2016,6,3,3,105,2.7696
2016,6,3,4,91,1.9542
2016,6,3,5,86,0.5337
2016,7,1,1,152,5.4814
2016,7,1,2,114,5.8490
2016,7,1,3,94,7.8381
2016,7,1,4,114,5.4191
2016,7,1,5,147,6.1133
2016,7,2,1,95,4.8704
2016,7,2,2,83,4.8927
2016,7,2,3,70,6.5661
2016,7,2,4,73,6.8012
2016,7,2,5,57,5.3452
2016,7,3,1,165,4.2080
2016,7,3,2,132,3.5671
2016,7,3,3,109,4.9147
2016,7,3,4,97,1.0457
2016,7,3,5,84,1.8533
2016,8,1,1,152,2.5657
2016,8,1,2,114,0.3691
2016,8,1,3,93,2.8237
2016,8,1,4,113,4.0014
2016,8,1,5,145,4.9423
2016,8,2,1,95,-1.0853
2016,8,2,2,83,-0.3288
2016,8,2,3,69,2.9888
2016,8,2,4,73,0.6172
2016,8,2,5,57,2.6275
2016,8,3,1,163,-0.3079
2016,8,3,2,132,-1.1115
2016,8,3,3,108,-1.3010
2016,8,3,4,97,0.7191
2016,8,3,5,84,-0.1042
2016,9,1,1,151,3.6264
2016,9,1,2,114,3.3549
2016,9,1,3,93,2.8445
2016,9,1,4,113,1.3063
2016,9,1,5,144,3.0185
2016,9,2,1,95,1.7199
2016,9,2,2,82,-0.3574
2016,9,2,3,69,-0.5118
2016,9,2,4,73,1.6979
2016,9,2,5,56,1.7323
2016,9,3,1,163,0.9296
2016,9,3,2,132,-0.2342
2016,9,3,3,108,-0.2313
2016,9,3,4,96,0.4288
2016,9,3,5,84,0.8473
2016,10,1,1,151,-3.4032
2016,10,1,2,114,-4.8576
2016,10,1,3,93,-9.1944
2016,10,1,4,111,-3.4340
2016,10,1,5,143,-7.3686
2016,10,2,1,94,-3.0718
2016,10,2,2,82,-3.7917
2016,10,2,3,67,-4.9060
2016,10,2,4,71,-7.4402
2016,10,2,5,56,-7.6174
2016,10,3,1,162,-2.1658
2016,10,3,2,131,-1.2893
2016,10,3,3,106,-4.3409
2016,10,3,4,96,-3.4640
2016,10,3,5,84,-1.2173
2016,11,1,1,149,10.8393
2016,11,1,2,112,12.3805
2016,11,1,3,93,16.1232
2016,11,1,4,110,16.9588
2016,11,1,5,142,11.9295
2016,11,2,1,94,8.8277
2016,11,2,2,82,12.9797
2016,11,2,3,67,13.0239
2016,11,2,4,71,13.6393
2016,11,2,5,56,12.8827
2016,11,3,1,160,0.2030
2016,11,3,2,131,2.5375
2016,11,3,3,106,4.0256
2016,11,3,4,96,5.9823
2016,11,3,5,84,7.2780
2016,12,1,1,148,5.0208
2016,12,1,2,112,4.5332
2016,12,1,3,92,6.5288
2016,12,1,4,109,4.2416
2016,12,1,5,142,2.1567
2016,12,2,1,93,1.0808
2016,12,2,2,81,3.5448
2016,12,2,3,67,1.7627
2016,12,2,4,71,2.2932
2016,12,2,5,56,0.1775
2016,12,3,1,160,1.4027
2016,12,3,2,131,1.6169
2016,12,3,3,106,1.7961
2016,12,3,4,95,1.8145
2016,12,3,5,84,1.4982
2017,1,1,1,146,-3.0200
2017,1,1,2,112,-1.7759
2017,1,1,3,92,-2.4833
2017,1,1,4,109,-0.6353
2017,1,1,5,141,3.6581
2017,1,2,1,93,-0.1200
2017,1,2,2,81,0.5351
2017,1,2,3,66,0.0834
2017,1,2,4,71,2.5244
2017,1,2,5,55,0.1447
2017,1,3,1,160,3.4531
2017,1,3,2,131,1.4300
2017,1,3,3,106,3.1735
2017,1,3,4,94,0.9674
2017,1,3,5,84,-0.7577
2017,2,1,1,145,2.3710
2017,2,1,2,112,2.0051
2017,2,1,3,92,-1.8013
2017,2,1,4,107,-0.0012
2017,2,1,5,140,-2.9424
2017,2,2,1,92,1.7543
2017,2,2,2,81,-0.1482
2017,2,2,3,66,1.5942
2017,2,2,4,71,2.8824
2017,2,2,5,54,-2.6473
2017,2,3,1,160,5.5104
2017,2,3,2,129,3.3381
2017,2,3,3,106,4.2375
2017,2,3,4,94,2.0680
2017,2,3,5,84,1.0442
2017,3,1,1,144,3.8875
2017,3,1,2,112,-1.1574
2017,3,1,3,91,-0.2664
2017,3,1,4,106,3.2993
2017,3,1,5,140,-6.0677
2017,3,2,1,92,0.6795
2017,3,2,2,80,1.5843
2017,3,2,3,65,-0.1022
2017,3,2,4,70,0.1520
2017,3,2,5,53,2.2746
2017,3,3,1,159,2.1373
2017,3,3,2,129,0.5636
2017,3,3,3,106,-1.0512
