year,month,rank_ME,rank_OLq_1,nstocks,ret_vw
1984,7,2,5,112,-2.0189
1984,7,3,1,124,-4.5485
1984,7,3,2,125,-1.4005
1984,7,3,3,102,-2.1372
1984,7,3,4,79,-2.1188
1984,7,3,5,86,0.0597
1984,8,1,1,665,10.1705
1984,8,1,2,339,10.5602
1984,8,1,3,343,10.7477
1984,8,1,4,497,10.1424
1984,8,1,5,503,11.8906
1984,8,2,1,132,14.9790
1984,8,2,2,106,15.7977
1984,8,2,3,85,11.5417
1984,8,2,4,112,12.0374
1984,8,2,5,115,12.5032
1984,8,3,1,99,9.8971
1984,8,3,2,130,11.9319
1984,8,3,3,104,13.6122
1984,8,3,4,88,10.5929
1984,8,3,5,83,9.6469
1984,9,1,1,652,-1.1889
1984,9,1,2,330,-2.8973
1984,9,1,3,352,-1.8187
1984,9,1,4,470,-0.5500
1984,9,1,5,541,-0.3519
1984,9,2,1,129,-2.7554
1984,9,2,2,108,-4.4931
1984,9,2,3,82,-0.5814
1984,9,2,4,109,-2.8081
1984,9,2,5,124,0.6392
1984,9,3,1,106,-1.3854
1984,9,3,2,126,-1.4717
1984,9,3,3,106,-1.5017
1984,9,3,4,92,0.5925
1984,9,3,5,75,0.0137
1984,10,1,1,667,-4.9425
1984,10,1,2,310,-2.7491
1984,10,1,3,356,-3.9779
1984,10,1,4,464,-3.5362
1984,10,1,5,554,-0.9052
1984,10,2,1,122,-4.6512
1984,10,2,2,109,-2.7082
1984,10,2,3,73,-1.7300
1984,10,2,4,102,-1.5458
1984,10,2,5,122,-0.0348
1984,10,3,1,106,-0.6607
1984,10,3,2,122,0.0509
1984,10,3,3,108,-0.1941
1984,10,3,4,94,1.1104
1984,10,3,5,76,0.9536
1984,11,1,1,696,-4.6915
1984,11,1,2,305,-4.3393
1984,11,1,3,385,-3.5454
1984,11,1,4,435,-2.8251
1984,11,1,5,557,-3.3331
1984,11,2,1,131,-2.2906
1984,11,2,2,101,-4.6476
1984,11,2,3,87,-3.8023
1984,11,2,4,104,-2.8768
1984,11,2,5,124,-2.1789
1984,11,3,1,105,-0.6881
1984,11,3,2,123,-1.2494
1984,11,3,3,106,-1.2869
1984,11,3,4,95,-2.1621
1984,11,3,5,79,-1.4395
1984,12,1,1,688,-1.0246
1984,12,1,2,307,0.6349
1984,12,1,3,387,0.5862
1984,12,1,4,449,0.7464
1984,12,1,5,552,1.2528
1984,12,2,1,132,1.1140
1984,12,2,2,90,3.0911
1984,12,2,3,97,1.8040
1984,12,2,4,102,3.0779
1984,12,2,5,122,2.8452
1984,12,3,1,104,1.5837
1984,12,3,2,120,1.9802
1984,12,3,3,104,2.2360
1984,12,3,4,92,2.2901
1984,12,3,5,80,3.2033
1985,1,1,1,674,13.9796
1985,1,1,2,332,15.6902
1985,1,1,3,376,15.4942
1985,1,1,4,472,14.6418
1985,1,1,5,531,14.3634
1985,1,2,1,136,13.3948
1985,1,2,2,90,13.7897
1985,1,2,3,105,13.4835
1985,1,2,4,102,12.5506
1985,1,2,5,113,12.0792
1985,1,3,1,104,6.5282
1985,1,3,2,122,9.6488
1985,1,3,3,104,7.3861
1985,1,3,4,89,7.8250
1985,1,3,5,81,8.9051
1985,2,1,1,667,3.7963
1985,2,1,2,320,2.9161
1985,2,1,3,393,3.5790
1985,2,1,4,456,3.3457
1985,2,1,5,539,4.2685
1985,2,2,1,133,1.5091
1985,2,2,2,86,1.9116
1985,2,2,3,108,1.6352
1985,2,2,4,86,3.2828
1985,2,2,5,119,2.9721
1985,2,3,1,112,2.2050
1985,2,3,2,116,0.8618
1985,2,3,3,107,1.5471
1985,2,3,4,96,0.5469
1985,2,3,5,76,2.6094
1985,3,1,1,654,-2.9970
1985,3,1,2,328,-2.3934
1985,3,1,3,401,-2.7404
1985,3,1,4,448,-3.1988
1985,3,1,5,533,-1.4284
1985,3,2,1,134,-2.4092
1985,3,2,2,80,-6.9242
1985,3,2,3,102,-5.1460
1985,3,2,4,91,-4.7496
1985,3,2,5,125,-2.4404
1985,3,3,1,106,1.8290
1985,3,3,2,123,-3.1240
1985,3,3,3,104,1.0433
1985,3,3,4,95,-0.6180
1985,3,3,5,72,-0.3052
1985,4,1,1,664,-3.1021
1985,4,1,2,320,-2.9893
1985,4,1,3,380,-2.5307
1985,4,1,4,456,-1.5693
1985,4,1,5,530,-1.4163
1985,4,2,1,125,-2.8693
1985,4,2,2,82,-4.4753
1985,4,2,3,106,-2.5256
1985,4,2,4,92,-2.3665
1985,4,2,5,131,-0.8816
1985,4,3,1,109,0.2964
1985,4,3,2,117,-0.6298
1985,4,3,3,103,-0.6903
1985,4,3,4,96,-3.2460
1985,4,3,5,71,-0.2053
1985,5,1,1,674,1.2067
1985,5,1,2,355,0.2890
1985,5,1,3,368,1.8031
1985,5,1,4,452,2.2919
1985,5,1,5,552,3.8394
1985,5,2,1,129,2.2404
1985,5,2,2,106,3.4455
1985,5,2,3,101,2.9257
1985,5,2,4,98,5.1887
1985,5,2,5,125,4.0963
1985,5,3,1,115,3.6940
1985,5,3,2,116,4.1266
1985,5,3,3,96,6.6011
1985,5,3,4,95,9.4668
1985,5,3,5,82,8.3839
1985,6,1,1,663,-0.8813
1985,6,1,2,363,-1.6975
1985,6,1,3,365,-1.5078
1985,6,1,4,474,0.9476
1985,6,1,5,533,1.5609
1985,6,2,1,125,-0.4517
1985,6,2,2,91,1.0820
1985,6,2,3,106,0.9846
1985,6,2,4,104,0.0258
1985,6,2,5,118,0.6700
1985,6,3,1,115,0.8082
1985,6,3,2,109,0.2243
1985,6,3,3,97,1.4833
1985,6,3,4,88,2.3381
1985,6,3,5,92,2.3342
1985,7,1,1,655,2.1896
1985,7,1,2,373,3.6165
1985,7,1,3,368,3.3585
1985,7,1,4,456,3.3511
1985,7,1,5,512,2.0170
1985,7,2,1,130,2.4293
1985,7,2,2,85,7.7702
1985,7,2,3,103,3.7227
1985,7,2,4,99,2.7539
1985,7,2,5,119,2.9367
1985,7,3,1,112,1.7967
1985,7,3,2,116,3.3031
1985,7,3,3,95,-0.8224
1985,7,3,4,87,-0.1127
1985,7,3,5,90,-4.1123
1985,8,1,1,610,-0.8677
1985,8,1,2,407,-1.1817
1985,8,1,3,354,-1.7223
1985,8,1,4,486,-0.6847
1985,8,1,5,482,-0.9721
1985,8,2,1,121,-1.2890
1985,8,2,2,101,-3.4724
1985,8,2,3,98,-1.3713
1985,8,2,4,100,-0.5600
1985,8,2,5,122,-0.4855
1985,8,3,1,107,0.0305
1985,8,3,2,117,-1.7740
1985,8,3,3,96,-0.5104
1985,8,3,4,82,-0.4823
1985,8,3,5,84,0.3427
1985,9,1,1,618,-7.3643
1985,9,1,2,406,-6.9818
1985,9,1,3,338,-6.6619
1985,9,1,4,461,-5.0840
1985,9,1,5,514,-5.6605
1985,9,2,1,122,-6.8501
1985,9,2,2,100,-9.1983
1985,9,2,3,94,-5.8374
1985,9,2,4,93,-4.7035
1985,9,2,5,128,-4.7548
1985,9,3,1,105,-3.9488
1985,9,3,2,117,-2.8486
1985,9,3,3,97,-2.6815
1985,9,3,4,87,-1.6738
1985,9,3,5,76,-2.2040
1985,10,1,1,619,1.6952
1985,10,1,2,397,-0.2970
1985,10,1,3,340,2.6470
1985,10,1,4,462,2.2479
1985,10,1,5,518,2.6441
1985,10,2,1,123,2.7717
1985,10,2,2,100,1.7827
1985,10,2,3,90,3.2106
1985,10,2,4,95,4.5950
1985,10,2,5,122,6.1558
1985,10,3,1,101,3.6577
1985,10,3,2,115,3.2236
1985,10,3,3,95,4.2354
1985,10,3,4,85,4.5550
1985,10,3,5,83,4.5307
1985,11,1,1,641,4.9087
1985,11,1,2,347,5.9752
1985,11,1,3,354,6.1275
1985,11,1,4,496,6.0554
1985,11,1,5,518,6.2101
1985,11,2,1,128,6.3243
1985,11,2,2,89,10.1806
1985,11,2,3,97,7.3481
1985,11,2,4,109,8.4941
1985,11,2,5,127,8.0132
1985,11,3,1,107,9.4981
1985,11,3,2,112,7.8305
1985,11,3,3,99,5.6624
1985,11,3,4,92,7.8742
1985,11,3,5,78,7.9358
1985,12,1,1,615,2.3057
1985,12,1,2,351,3.0776
1985,12,1,3,356,5.4561
1985,12,1,4,464,4.2381
1985,12,1,5,536,7.1881
1985,12,2,1,131,2.9051
1985,12,2,2,85,5.3638
1985,12,2,3,100,3.8733
1985,12,2,4,111,5.0959
1985,12,2,5,127,5.7044
1985,12,3,1,104,2.4385
1985,12,3,2,114,6.0577
1985,12,3,3,102,3.8444
1985,12,3,4,90,3.6237
1985,12,3,5,82,4.5854
1986,1,1,1,604,1.3865
1986,1,1,2,361,1.9732
1986,1,1,3,353,1.1646
1986,1,1,4,464,3.4980
1986,1,1,5,517,3.4749
1986,1,2,1,133,-1.1960
1986,1,2,2,85,0.0255
1986,1,2,3,101,1.5782
1986,1,2,4,102,1.0874
1986,1,2,5,127,2.3458
1986,1,3,1,102,0.1394
1986,1,3,2,112,-1.4680
1986,1,3,3,100,-0.8830
1986,1,3,4,91,3.2511
1986,1,3,5,80,1.9846
1986,2,1,1,579,3.1289
1986,2,1,2,381,5.4804
1986,2,1,3,362,6.8144
1986,2,1,4,453,5.3150
1986,2,1,5,519,7.6570
1986,2,2,1,124,3.4844
1986,2,2,2,94,6.3896
1986,2,2,3,103,8.3104
1986,2,2,4,104,8.2125
1986,2,2,5,128,9.3358
1986,2,3,1,95,8.2025
1986,2,3,2,109,7.1338
1986,2,3,3,102,7.7440
1986,2,3,4,87,8.8336
1986,2,3,5,76,7.2914
1986,3,1,1,567,2.6138
1986,3,1,2,397,2.3035
1986,3,1,3,372,3.2967
1986,3,1,4,455,7.0200
1986,3,1,5,494,6.4645
1986,3,2,1,118,4.3462
1986,3,2,2,106,3.8092
1986,3,2,3,100,4.3954
1986,3,2,4,105,6.0337
1986,3,2,5,134,7.9281
1986,3,3,1,91,6.5409
1986,3,3,2,113,3.1150
1986,3,3,3,103,5.2876
1986,3,3,4,85,9.0100
1986,3,3,5,75,8.6966
1986,4,1,1,566,1.5602
1986,4,1,2,392,2.6270
1986,4,1,3,353,-0.2301
1986,4,1,4,454,2.6183
1986,4,1,5,513,1.5869
1986,4,2,1,108,2.4671
1986,4,2,2,99,4.6144
1986,4,2,3,105,1.5007
1986,4,2,4,115,-0.1995
1986,4,2,5,122,0.5301
1986,4,3,1,95,-1.9583
1986,4,3,2,114,0.5908
1986,4,3,3,101,1.9912
1986,4,3,4,89,-2.9007
1986,4,3,5,78,0.8514
1986,5,1,1,579,5.2432
1986,5,1,2,409,2.0160
1986,5,1,3,335,2.2790
1986,5,1,4,481,3.8266
1986,5,1,5,547,4.9892
1986,5,2,1,122,2.7187
1986,5,2,2,113,0.6649
1986,5,2,3,106,4.1022
1986,5,2,4,118,3.6572
1986,5,2,5,127,6.3336
1986,5,3,1,108,6.3687
1986,5,3,2,112,4.6838
1986,5,3,3,97,4.7556
1986,5,3,4,91,5.9900
1986,5,3,5,85,9.5569
1986,6,1,1,574,-1.0586
1986,6,1,2,417,-2.7167
1986,6,1,3,330,0.5307
1986,6,1,4,515,-0.0933
1986,6,1,5,502,2.1361
1986,6,2,1,128,-2.5732
1986,6,2,2,105,-2.8787
1986,6,2,3,104,-1.3567
1986,6,2,4,133,0.4904
1986,6,2,5,120,1.1325
1986,6,3,1,106,1.5632
1986,6,3,2,109,-0.7352
1986,6,3,3,98,1.9324
1986,6,3,4,84,1.2275
1986,6,3,5,92,4.2034
1986,7,1,1,569,-11.0238
1986,7,1,2,402,-10.0076
1986,7,1,3,319,-9.2312
1986,7,1,4,518,-8.3616
1986,7,1,5,479,-8.4654
1986,7,2,1,129,-9.7306
1986,7,2,2,111,-10.5533
1986,7,2,3,91,-12.0216
1986,7,2,4,131,-10.3342
1986,7,2,5,122,-10.1576
1986,7,3,1,102,-6.5343
1986,7,3,2,107,-6.7213
1986,7,3,3,99,-5.6646
1986,7,3,4,78,-6.9101
1986,7,3,5,92,-8.4063
1986,8,1,1,509,2.0011
1986,8,1,2,406,0.4494
1986,8,1,3,333,0.5682
1986,8,1,4,526,-0.5145
1986,8,1,5,513,1.0003
1986,8,2,1,126,7.8641
1986,8,2,2,109,5.9319
1986,8,2,3,97,2.8818
1986,8,2,4,134,4.2812
1986,8,2,5,124,1.1615
1986,8,3,1,94,7.1287
1986,8,3,2,112,7.6172
1986,8,3,3,101,8.2562
1986,8,3,4,70,6.8072
1986,8,3,5,87,1.8932
1986,9,1,1,502,-6.8061
1986,9,1,2,407,-7.1260
1986,9,1,3,333,-6.1858
1986,9,1,4,507,-6.0987
1986,9,1,5,548,-6.1491
1986,9,2,1,130,-5.2100
1986,9,2,2,105,-6.6547
1986,9,2,3,97,-3.9258
1986,9,2,4,127,-6.3960
1986,9,2,5,125,-7.1446
1986,9,3,1,93,-6.4294
1986,9,3,2,119,-7.0202
1986,9,3,3,100,-7.6664
1986,9,3,4,74,-8.1579
1986,9,3,5,79,-9.1608
1986,10,1,1,502,1.2047
1986,10,1,2,399,2.3059
1986,10,1,3,370,3.1344
1986,10,1,4,481,2.5056
1986,10,1,5,542,3.4601
1986,10,2,1,129,3.2967
1986,10,2,2,102,4.0383
1986,10,2,3,99,3.6137
1986,10,2,4,121,4.1713
1986,10,2,5,127,6.1063
1986,10,3,1,93,2.6400
1986,10,3,2,120,6.5590
1986,10,3,3,96,7.1584
1986,10,3,4,77,7.4999
1986,10,3,5,81,6.7752
1986,11,1,1,546,-1.7185
1986,11,1,2,420,0.5700
1986,11,1,3,416,-0.3382
1986,11,1,4,501,0.2635
1986,11,1,5,511,0.7331
1986,11,2,1,128,-3.4462
1986,11,2,2,117,0.0405
1986,11,2,3,95,1.1193
1986,11,2,4,124,1.6860
1986,11,2,5,123,0.8335
1986,11,3,1,99,2.0386
1986,11,3,2,119,3.5391
1986,11,3,3,100,3.5644
1986,11,3,4,78,2.8348
1986,11,3,5,73,1.4808
1986,12,1,1,560,-4.4107
1986,12,1,2,401,-3.6243
1986,12,1,3,410,-1.9380
1986,12,1,4,479,-1.9740
1986,12,1,5,520,-3.5714
1986,12,2,1,121,-2.9288
1986,12,2,2,118,-3.6826
1986,12,2,3,105,-1.3106
1986,12,2,4,124,-3.0260
1986,12,2,5,131,-2.1853
1986,12,3,1,102,-1.6281
1986,12,3,2,109,-1.3758
1986,12,3,3,105,-3.1301
1986,12,3,4,81,-4.3036
1986,12,3,5,73,-5.5538
1987,1,1,1,554,11.9551
1987,1,1,2,394,12.5508
1987,1,1,3,393,10.2922
1987,1,1,4,501,10.6651
1987,1,1,5,522,9.7031
1987,1,2,1,115,11.9062
1987,1,2,2,113,16.1635
1987,1,2,3,101,14.1633
1987,1,2,4,122,12.9710
1987,1,2,5,126,10.8469
1987,1,3,1,95,13.6238
1987,1,3,2,102,15.8328
1987,1,3,3,111,13.9005
1987,1,3,4,77,15.1933
1987,1,3,5,71,13.1604
1987,2,1,1,541,8.1597
1987,2,1,2,409,7.8117
1987,2,1,3,358,7.8566
1987,2,1,4,490,8.3763
1987,2,1,5,581,9.5315
1987,2,2,1,118,8.8762
1987,2,2,2,95,10.4182
1987,2,2,3,105,8.0925
1987,2,2,4,111,8.7110
1987,2,2,5,134,8.4909
1987,2,3,1,93,6.1364
1987,2,3,2,122,4.3762
1987,2,3,3,99,5.7486
1987,2,3,4,77,5.6956
1987,2,3,5,71,9.1789
1987,3,1,1,544,3.8030
1987,3,1,2,411,1.7087
1987,3,1,3,389,2.0578
1987,3,1,4,454,3.8316
1987,3,1,5,578,2.9766
1987,3,2,1,119,4.1371
1987,3,2,2,91,0.9864
1987,3,2,3,111,2.7144
1987,3,2,4,115,1.7031
1987,3,2,5,140,3.4158
1987,3,3,1,97,5.9728
1987,3,3,2,128,3.9736
1987,3,3,3,94,1.7243
1987,3,3,4,77,3.1183
1987,3,3,5,72,2.0146
1987,4,1,1,555,-2.2451
1987,4,1,2,417,-3.4376
1987,4,1,3,382,-2.4393
1987,4,1,4,452,-3.7576
1987,4,1,5,582,-1.7715
1987,4,2,1,113,-2.0844
1987,4,2,2,86,0.2734
1987,4,2,3,110,-2.1641
1987,4,2,4,120,-2.9581
1987,4,2,5,134,-4.1267
1987,4,3,1,99,-0.6073
1987,4,3,2,126,0.6344
1987,4,3,3,95,0.9183
1987,4,3,4,74,-0.8326
1987,4,3,5,74,-3.8245
1987,5,1,1,568,1.7062
1987,5,1,2,405,0.3357
1987,5,1,3,384,0.3034
1987,5,1,4,542,-0.5476
1987,5,1,5,565,-1.7859
1987,5,2,1,121,-0.4616
1987,5,2,2,103,1.3265
1987,5,2,3,111,1.5241
1987,5,2,4,142,0.9650
1987,5,2,5,120,-1.6346
1987,5,3,1,102,1.6511
1987,5,3,2,120,0.6883
1987,5,3,3,103,1.7587
1987,5,3,4,86,-0.0138
1987,5,3,5,74,2.3401
1987,6,1,1,573,2.1387
1987,6,1,2,421,1.4099
1987,6,1,3,362,2.3250
1987,6,1,4,566,1.2935
1987,6,1,5,563,2.4506
1987,6,2,1,114,2.4579
1987,6,2,2,103,2.8155
1987,6,2,3,103,3.8008
1987,6,2,4,134,2.6653
1987,6,2,5,116,6.3358
1987,6,3,1,106,3.6423
1987,6,3,2,117,5.3869
1987,6,3,3,108,3.0122
1987,6,3,4,80,4.2196
1987,6,3,5,80,8.4236
1987,7,1,1,555,3.9611
1987,7,1,2,404,1.2356
1987,7,1,3,362,3.6610
1987,7,1,4,558,1.8526
1987,7,1,5,569,3.8536
1987,7,2,1,122,6.2038
1987,7,2,2,106,3.9657
1987,7,2,3,98,6.7574
1987,7,2,4,138,3.7942
1987,7,2,5,119,2.6082
1987,7,3,1,100,6.4345
1987,7,3,2,111,5.7171
1987,7,3,3,107,3.5291
1987,7,3,4,78,6.7579
1987,7,3,5,77,7.1938
1987,8,1,1,563,-1.5339
1987,8,1,2,381,1.7089
1987,8,1,3,396,2.2851
1987,8,1,4,556,3.5519
1987,8,1,5,583,3.6226
1987,8,2,1,123,1.3430
1987,8,2,2,89,6.2426
1987,8,2,3,100,3.6938
1987,8,2,4,135,3.9324
1987,8,2,5,129,2.6823
1987,8,3,1,103,2.8876
1987,8,3,2,108,3.7248
1987,8,3,3,112,5.2092
1987,8,3,4,75,4.6927
1987,8,3,5,82,2.9839
1987,9,1,1,556,-2.6541
1987,9,1,2,368,-1.2640
1987,9,1,3,415,-0.9102
1987,9,1,4,530,-0.5183
1987,9,1,5,611,0.2951
1987,9,2,1,126,-1.9010
1987,9,2,2,78,0.6209
1987,9,2,3,102,-0.5589
1987,9,2,4,127,-2.1692
1987,9,2,5,130,-1.8371
1987,9,3,1,104,-3.0955
1987,9,3,2,116,-1.4373
1987,9,3,3,108,-1.3296
1987,9,3,4,84,-3.0421
1987,9,3,5,74,-6.2123
1987,10,1,1,550,-30.8685
1987,10,1,2,378,-33.2972
1987,10,1,3,409,-31.6382
1987,10,1,4,532,-30.9873
1987,10,1,5,621,-30.8831
1987,10,2,1,129,-31.9915
1987,10,2,2,77,-32.1063
1987,10,2,3,100,-32.9858
1987,10,2,4,124,-31.7201
1987,10,2,5,136,-31.5564
1987,10,3,1,96,-20.5934
1987,10,3,2,119,-23.2648
1987,10,3,3,110,-22.4552
1987,10,3,4,78,-26.7609
1987,10,3,5,73,-25.1594
1987,11,1,1,567,-7.8668
1987,11,1,2,404,-5.9579
1987,11,1,3,434,-6.1591
1987,11,1,4,516,-5.4672
1987,11,1,5,633,-5.8247
1987,11,2,1,143,-3.0905
1987,11,2,2,97,-7.0184
1987,11,2,3,113,-6.7268
1987,11,2,4,133,-3.6901
1987,11,2,5,130,-6.4312
1987,11,3,1,98,-7.6014
1987,11,3,2,113,-8.8250
1987,11,3,3,113,-7.4946
1987,11,3,4,76,-9.5086
1987,11,3,5,72,-7.9671
1987,12,1,1,575,1.9113
1987,12,1,2,407,5.7848
1987,12,1,3,419,7.1013
1987,12,1,4,521,5.8519
1987,12,1,5,615,6.2628
1987,12,2,1,140,9.5515
1987,12,2,2,106,13.3783
1987,12,2,3,112,13.2102
1987,12,2,4,138,11.6199
1987,12,2,5,126,10.7781
1987,12,3,1,104,6.4767
1987,12,3,2,110,8.7306
1987,12,3,3,114,10.7329
1987,12,3,4,74,9.2428
1987,12,3,5,71,8.6001
1988,1,1,1,584,8.6078
1988,1,1,2,403,6.3113
1988,1,1,3,430,6.0369
1988,1,1,4,505,5.6346
1988,1,1,5,604,6.3557
1988,1,2,1,142,3.2183
1988,1,2,2,90,1.3695
1988,1,2,3,113,2.4089
1988,1,2,4,132,1.8045
1988,1,2,5,130,1.8764
1988,1,3,1,108,2.4285
1988,1,3,2,115,1.1625
1988,1,3,3,118,1.9461
1988,1,3,4,76,6.8021
1988,1,3,5,68,5.2563
1988,2,1,1,590,6.6640
1988,2,1,2,400,7.6741
1988,2,1,3,415,9.8496
1988,2,1,4,533,8.5135
1988,2,1,5,644,8.6022
1988,2,2,1,136,9.9003
1988,2,2,2,93,11.5008
1988,2,2,3,105,10.8828
1988,2,2,4,141,10.7349
1988,2,2,5,129,11.6172
1988,2,3,1,100,5.1106
1988,2,3,2,117,5.8811
1988,2,3,3,105,5.2523
1988,2,3,4,74,8.2168
1988,2,3,5,66,8.2106
1988,3,1,1,578,4.4571
1988,3,1,2,395,6.3133
1988,3,1,3,438,5.3793
1988,3,1,4,517,5.4352
1988,3,1,5,635,6.0654
1988,3,2,1,128,4.2766
1988,3,2,2,88,4.3027
1988,3,2,3,106,4.8824
1988,3,2,4,131,6.3380
1988,3,2,5,128,5.5567
1988,3,3,1,105,-0.9693
1988,3,3,2,122,-4.5680
1988,3,3,3,106,-2.2766
1988,3,3,4,76,-0.0032
1988,3,3,5,66,-1.1786
1988,4,1,1,572,1.2020
1988,4,1,2,389,1.0046
1988,4,1,3,428,1.7952
1988,4,1,4,517,3.4060
1988,4,1,5,638,1.5653
1988,4,2,1,127,2.5954
1988,4,2,2,86,2.8116
1988,4,2,3,110,2.1707
1988,4,2,4,137,2.3582
1988,4,2,5,133,1.2560
1988,4,3,1,104,0.6294
1988,4,3,2,123,1.3740
1988,4,3,3,103,1.8808
1988,4,3,4,75,2.2406
1988,4,3,5,65,2.1506
1988,5,1,1,561,-3.2489
1988,5,1,2,382,-2.8921
1988,5,1,3,455,-2.5667
1988,5,1,4,525,-1.5572
1988,5,1,5,657,-2.5428
1988,5,2,1,125,-2.4482
1988,5,2,2,100,-2.3928
1988,5,2,3,115,-1.8951
1988,5,2,4,144,-1.9835
1988,5,2,5,128,0.2324
1988,5,3,1,105,0.2201
1988,5,3,2,122,-0.6522
1988,5,3,3,104,0.5676
1988,5,3,4,81,-0.7400
1988,5,3,5,73,-1.6568
1988,6,1,1,564,5.6533
1988,6,1,2,357,7.7083
1988,6,1,3,470,6.3167
1988,6,1,4,531,6.7436
1988,6,1,5,623,6.6280
1988,6,2,1,125,7.3585
1988,6,2,2,97,8.9599
1988,6,2,3,119,8.5282
1988,6,2,4,149,7.7146
1988,6,2,5,130,9.5668
1988,6,3,1,102,3.4925
1988,6,3,2,117,5.6931
1988,6,3,3,104,4.9131
1988,6,3,4,76,5.7548
1988,6,3,5,78,5.6037
1988,7,1,1,542,-1.6233
1988,7,1,2,359,0.3598
1988,7,1,3,462,-0.7427
1988,7,1,4,509,-0.2068
1988,7,1,5,634,0.4883
1988,7,2,1,123,-1.3906
1988,7,2,2,91,-3.4384
1988,7,2,3,115,-2.4439
1988,7,2,4,142,-0.5805
1988,7,2,5,129,-0.0573
1988,7,3,1,100,-0.1224
1988,7,3,2,121,-0.7544
1988,7,3,3,108,-2.5770
1988,7,3,4,78,-1.1475
1988,7,3,5,80,0.3754
1988,8,1,1,525,-2.5484
1988,8,1,2,381,-2.9210
1988,8,1,3,409,-2.3661
1988,8,1,4,521,-1.4798
1988,8,1,5,658,-2.7157
1988,8,2,1,125,-3.1521
1988,8,2,2,86,-4.9136
1988,8,2,3,113,-2.6143
1988,8,2,4,132,-2.7553
1988,8,2,5,139,-4.0510
1988,8,3,1,99,-4.1441
1988,8,3,2,105,-3.0340
1988,8,3,3,108,-3.8484
1988,8,3,4,70,-2.7057
1988,8,3,5,75,-2.3824
1988,9,1,1,524,1.2264
1988,9,1,2,372,2.1233
1988,9,1,3,379,2.7434
1988,9,1,4,502,2.2233
1988,9,1,5,709,3.2924
1988,9,2,1,119,3.2260
1988,9,2,2,84,1.0994
1988,9,2,3,112,3.1303
1988,9,2,4,142,2.9981
1988,9,2,5,139,3.6815
1988,9,3,1,97,3.2061
1988,9,3,2,105,2.4262
1988,9,3,3,108,3.8816
1988,9,3,4,74,3.9267
1988,9,3,5,65,7.9511
1988,10,1,1,511,-2.3866
1988,10,1,2,353,-3.1338
1988,10,1,3,387,-1.3804
1988,10,1,4,532,-1.5683
1988,10,1,5,700,-0.9714
1988,10,2,1,118,-1.8424
1988,10,2,2,81,-3.8094
1988,10,2,3,101,-1.1409
1988,10,2,4,132,-1.3514
1988,10,2,5,141,0.7608
1988,10,3,1,93,2.7848
1988,10,3,2,105,0.6141
1988,10,3,3,111,1.6163
1988,10,3,4,76,3.4849
1988,10,3,5,63,6.2125
1988,11,1,1,517,-4.7844
1988,11,1,2,350,-4.3211
1988,11,1,3,390,-5.5998
1988,11,1,4,590,-4.4426
1988,11,1,5,675,-3.6440
1988,11,2,1,129,-2.7822
1988,11,2,2,81,-5.2697
1988,11,2,3,108,-2.0013
1988,11,2,4,135,-3.4674
1988,11,2,5,149,-3.1089
1988,11,3,1,93,-0.9777
1988,11,3,2,108,-1.7389
1988,11,3,3,112,-0.9929
1988,11,3,4,83,-3.0423
1988,11,3,5,64,-2.7622
1988,12,1,1,509,3.9234
1988,12,1,2,350,5.8317
1988,12,1,3,379,3.3319
1988,12,1,4,598,2.7583
1988,12,1,5,683,4.0658
1988,12,2,1,116,7.1476
1988,12,2,2,76,6.1743
1988,12,2,3,102,5.0433
1988,12,2,4,136,3.7703
1988,12,2,5,145,5.3101
1988,12,3,1,96,1.4994
1988,12,3,2,105,3.1965
1988,12,3,3,109,2.9440
1988,12,3,4,81,3.6283
1988,12,3,5,65,1.9097
1989,1,1,1,487,4.2020
1989,1,1,2,339,3.2432
1989,1,1,3,379,4.3078
1989,1,1,4,561,5.2704
1989,1,1,5,710,6.4480
1989,1,2,1,121,5.3527
1989,1,2,2,82,3.7621
1989,1,2,3,106,5.8303
1989,1,2,4,127,5.6312
1989,1,2,5,140,4.1435
1989,1,3,1,98,6.7430
1989,1,3,2,102,7.3789
1989,1,3,3,105,6.9454
1989,1,3,4,80,5.7348
1989,1,3,5,66,6.3919
1989,2,1,1,470,0.5979
1989,2,1,2,323,0.0340
1989,2,1,3,450,0.4370
1989,2,1,4,524,0.9536
1989,2,1,5,697,0.7707
1989,2,2,1,119,1.4632
1989,2,2,2,73,-0.2514
1989,2,2,3,107,0.3262
1989,2,2,4,144,1.1496
1989,2,2,5,135,2.0305
1989,2,3,1,96,-1.0784
1989,2,3,2,104,-3.1232
1989,2,3,3,106,-2.1599
1989,2,3,4,74,-1.7365
1989,2,3,5,69,-2.7688
1989,3,1,1,473,1.9888
1989,3,1,2,324,2.7377
1989,3,1,3,440,3.1226
1989,3,1,4,549,2.6148
1989,3,1,5,668,3.7876
1989,3,2,1,116,2.9973
1989,3,2,2,73,1.4360
1989,3,2,3,108,1.9755
1989,3,2,4,138,2.4285
1989,3,2,5,134,3.6758
1989,3,3,1,98,4.3960
1989,3,3,2,105,-0.5279
1989,3,3,3,106,2.6357
1989,3,3,4,72,1.4181
1989,3,3,5,66,3.1603
1989,4,1,1,468,1.3660
1989,4,1,2,342,3.3907
1989,4,1,3,435,2.6064
1989,4,1,4,521,4.0298
1989,4,1,5,666,3.2814
1989,4,2,1,117,6.1392
1989,4,2,2,72,4.4947
