year,month,rank_ME,rank_DLS_1,nstocks,ret_vw
1991,5,3,5,108,9.2431
1991,6,1,1,214,-3.8170
1991,6,1,2,70,-7.1232
1991,6,1,3,34,-7.6988
1991,6,1,4,74,-5.4210
1991,6,1,5,119,-5.0195
1991,6,2,1,172,-5.6341
1991,6,2,2,102,-5.5840
1991,6,2,3,98,-4.8612
1991,6,2,4,124,-4.0421
1991,6,2,5,113,-5.1932
1991,6,3,1,83,-5.3892
1991,6,3,2,159,-4.1030
1991,6,3,3,153,-3.6112
1991,6,3,4,139,-5.0162
1991,6,3,5,101,-5.4680
1991,7,1,1,229,4.3870
1991,7,1,2,73,6.3963
1991,7,1,3,39,2.2435
1991,7,1,4,78,3.7872
1991,7,1,5,131,3.7232
1991,7,2,1,161,6.8985
1991,7,2,2,100,5.5862
1991,7,2,3,96,4.6606
1991,7,2,4,115,1.7770
1991,7,2,5,108,0.7137
1991,7,3,1,92,7.4172
1991,7,3,2,147,6.4428
1991,7,3,3,158,3.6878
1991,7,3,4,137,3.6947
1991,7,3,5,108,2.2793
1991,8,1,1,216,4.0945
1991,8,1,2,65,5.7369
1991,8,1,3,40,5.6936
1991,8,1,4,80,2.4653
1991,8,1,5,117,1.1153
1991,8,2,1,183,5.0220
1991,8,2,2,116,5.6059
1991,8,2,3,100,1.8253
1991,8,2,4,119,2.8301
1991,8,2,5,100,2.7843
1991,8,3,1,99,3.2013
1991,8,3,2,142,3.8618
1991,8,3,3,154,2.4226
1991,8,3,4,137,1.8319
1991,8,3,5,113,-0.3925
1991,9,1,1,206,-0.5513
1991,9,1,2,68,4.7954
1991,9,1,3,42,0.8150
1991,9,1,4,91,-0.3724
1991,9,1,5,110,-2.5092
1991,9,2,1,183,-0.2925
1991,9,2,2,115,-0.7395
1991,9,2,3,100,0.4424
1991,9,2,4,129,-0.9672
1991,9,2,5,99,0.5604
1991,9,3,1,93,-0.9891
1991,9,3,2,160,-1.4845
1991,9,3,3,149,-1.8509
1991,9,3,4,141,-1.3408
1991,9,3,5,113,-2.0066
1991,10,1,1,197,4.6602
1991,10,1,2,65,6.8366
1991,10,1,3,40,0.9672
1991,10,1,4,99,2.6146
1991,10,1,5,118,0.2534
1991,10,2,1,186,5.0335
1991,10,2,2,116,1.0661
1991,10,2,3,94,1.7311
1991,10,2,4,137,0.9918
1991,10,2,5,96,-1.4620
1991,10,3,1,91,3.2936
1991,10,3,2,159,1.9263
1991,10,3,3,152,1.4114
1991,10,3,4,138,1.6522
1991,10,3,5,119,-0.2116
1991,11,1,1,189,-3.3602
1991,11,1,2,69,-3.8482
1991,11,1,3,44,-2.6803
1991,11,1,4,96,-2.7767
1991,11,1,5,117,-3.8962
1991,11,2,1,194,-5.1526
1991,11,2,2,117,-4.4652
1991,11,2,3,99,-3.0012
1991,11,2,4,127,-5.2456
1991,11,2,5,109,-7.1342
1991,11,3,1,93,-3.3675
1991,11,3,2,167,-0.6431
1991,11,3,3,143,-3.0291
1991,11,3,4,138,-4.5886
1991,11,3,5,116,-8.9908
1991,12,1,1,197,6.3653
1991,12,1,2,66,6.0446
1991,12,1,3,43,11.4177
1991,12,1,4,103,6.1875
1991,12,1,5,112,4.3061
1991,12,2,1,192,10.7247
1991,12,2,2,113,11.4483
1991,12,2,3,109,9.5327
1991,12,2,4,130,9.5489
1991,12,2,5,97,9.0368
1991,12,3,1,84,13.1529
1991,12,3,2,167,13.0004
1991,12,3,3,153,13.1438
1991,12,3,4,141,9.2348
1991,12,3,5,121,5.3967
1992,1,1,1,195,13.9687
1992,1,1,2,69,10.5529
1992,1,1,3,39,9.7265
1992,1,1,4,104,13.2899
1992,1,1,5,108,15.0666
1992,1,2,1,183,8.3155
1992,1,2,2,118,4.9210
1992,1,2,3,105,3.6423
1992,1,2,4,136,8.3049
1992,1,2,5,104,9.5663
1992,1,3,1,95,0.6470
1992,1,3,2,161,-3.7951
1992,1,3,3,160,-2.9036
1992,1,3,4,140,0.6340
1992,1,3,5,124,3.3786
1992,2,1,1,194,7.2438
1992,2,1,2,66,1.8627
1992,2,1,3,44,1.8919
1992,2,1,4,104,1.8102
1992,2,1,5,120,1.7152
1992,2,2,1,186,1.4579
1992,2,2,2,118,1.8663
1992,2,2,3,104,2.5319
1992,2,2,4,135,2.8151
1992,2,2,5,111,3.4429
1992,2,3,1,100,1.1244
1992,2,3,2,161,1.0190
1992,2,3,3,162,0.3394
1992,2,3,4,144,0.2166
1992,2,3,5,120,3.7028
1992,3,1,1,167,-2.2580
1992,3,1,2,99,-4.6574
1992,3,1,3,58,-4.4549
1992,3,1,4,35,-3.9651
1992,3,1,5,183,-4.2811
1992,3,2,1,152,-4.3590
1992,3,2,2,145,-4.7071
1992,3,2,3,86,-3.6226
1992,3,2,4,96,-3.4367
1992,3,2,5,175,-4.1273
1992,3,3,1,106,-2.3941
1992,3,3,2,136,-2.7449
1992,3,3,3,186,-1.5634
1992,3,3,4,158,-2.5975
1992,3,3,5,112,-3.1043
1992,4,1,1,170,-4.6169
1992,4,1,2,124,-6.1212
1992,4,1,3,57,-6.3695
1992,4,1,4,31,-8.2319
1992,4,1,5,180,-6.8913
1992,4,2,1,140,-3.8607
1992,4,2,2,142,-3.1139
1992,4,2,3,99,-3.4012
1992,4,2,4,95,-5.1799
1992,4,2,5,171,-3.0139
1992,4,3,1,99,5.7782
1992,4,3,2,135,-0.0800
1992,4,3,3,179,1.3721
1992,4,3,4,166,2.7274
1992,4,3,5,112,3.5890
1992,5,1,1,170,-2.3987
1992,5,1,2,127,0.9006
1992,5,1,3,48,2.2392
1992,5,1,4,46,-1.3914
1992,5,1,5,181,-0.7602
1992,5,2,1,146,-1.3374
1992,5,2,2,166,1.4748
1992,5,2,3,85,-0.1956
1992,5,2,4,97,-0.8879
1992,5,2,5,149,1.3462
1992,5,3,1,98,-0.4173
1992,5,3,2,136,1.0992
1992,5,3,3,173,0.2785
1992,5,3,4,164,-0.0701
1992,5,3,5,119,1.3263
1992,6,1,1,181,-6.2656
1992,6,1,2,124,-4.7240
1992,6,1,3,51,-5.8557
1992,6,1,4,46,0.1577
1992,6,1,5,183,-7.6247
1992,6,2,1,155,-4.5454
1992,6,2,2,168,-3.8710
1992,6,2,3,88,-5.9320
1992,6,2,4,105,-4.0687
1992,6,2,5,139,-3.7929
1992,6,3,1,102,-0.1969
1992,6,3,2,136,-4.2006
1992,6,3,3,169,-2.6377
1992,6,3,4,159,-1.6515
1992,6,3,5,123,-1.8555
1992,7,1,1,199,2.3542
1992,7,1,2,125,2.2702
1992,7,1,3,55,2.1824
1992,7,1,4,63,-0.5584
1992,7,1,5,178,-0.1455
1992,7,2,1,143,3.9767
1992,7,2,2,168,3.6305
1992,7,2,3,102,4.7297
1992,7,2,4,94,2.7803
1992,7,2,5,140,1.8059
1992,7,3,1,109,1.0279
1992,7,3,2,137,4.0918
1992,7,3,3,163,4.6122
1992,7,3,4,158,5.3378
1992,7,3,5,126,4.5870
1992,8,1,1,204,-1.0246
1992,8,1,2,114,-4.1082
1992,8,1,3,50,-2.3752
1992,8,1,4,71,0.1908
1992,8,1,5,180,-2.7361
1992,8,2,1,151,-4.0283
1992,8,2,2,174,-2.5891
1992,8,2,3,105,-0.9587
1992,8,2,4,94,-1.5718
1992,8,2,5,126,-2.1610
1992,8,3,1,115,-6.1564
1992,8,3,2,141,-3.3601
1992,8,3,3,169,-0.6275
1992,8,3,4,148,-1.6657
1992,8,3,5,128,0.3871
1992,9,1,1,183,0.9343
1992,9,1,2,129,2.3631
1992,9,1,3,49,0.5856
1992,9,1,4,68,-1.1931
1992,9,1,5,186,0.3538
1992,9,2,1,174,2.3966
1992,9,2,2,163,2.8055
1992,9,2,3,95,1.4261
1992,9,2,4,118,1.9364
1992,9,2,5,132,2.4005
1992,9,3,1,111,-0.5695
1992,9,3,2,148,1.9748
1992,9,3,3,176,0.2534
1992,9,3,4,160,2.5963
1992,9,3,5,106,1.0065
1992,10,1,1,190,4.4056
1992,10,1,2,107,2.5206
1992,10,1,3,63,2.8366
1992,10,1,4,68,0.3122
1992,10,1,5,181,5.0308
1992,10,2,1,165,4.1107
1992,10,2,2,177,4.4083
1992,10,2,3,97,3.5972
1992,10,2,4,105,2.3660
1992,10,2,5,134,3.4181
1992,10,3,1,116,-1.8088
1992,10,3,2,149,3.4657
1992,10,3,3,177,0.9050
1992,10,3,4,162,1.3542
1992,10,3,5,107,-1.4511
1992,11,1,1,196,12.1319
1992,11,1,2,107,10.9311
1992,11,1,3,60,12.2329
1992,11,1,4,77,10.9137
1992,11,1,5,183,12.4264
1992,11,2,1,171,8.8088
1992,11,2,2,170,7.6000
1992,11,2,3,86,8.5401
1992,11,2,4,113,6.0879
1992,11,2,5,136,7.3337
1992,11,3,1,128,5.5196
1992,11,3,2,143,5.2392
1992,11,3,3,177,3.6710
1992,11,3,4,154,2.9155
1992,11,3,5,107,-0.2267
1992,12,1,1,183,4.3464
1992,12,1,2,115,2.9614
1992,12,1,3,47,3.0334
1992,12,1,4,72,1.4516
1992,12,1,5,190,1.3470
1992,12,2,1,182,3.5642
1992,12,2,2,148,3.8360
1992,12,2,3,97,3.4090
1992,12,2,4,111,1.9886
1992,12,2,5,155,1.2907
1992,12,3,1,134,3.6714
1992,12,3,2,152,1.6791
1992,12,3,3,170,-0.6633
1992,12,3,4,165,2.0370
1992,12,3,5,104,2.0670
1993,1,1,1,196,5.7839
1993,1,1,2,119,5.5522
1993,1,1,3,49,3.8461
1993,1,1,4,73,2.9636
1993,1,1,5,189,2.2351
1993,1,2,1,191,3.0774
1993,1,2,2,160,2.4738
1993,1,2,3,88,1.3110
1993,1,2,4,112,1.7922
1993,1,2,5,157,0.4306
1993,1,3,1,133,4.7232
1993,1,3,2,155,0.6511
1993,1,3,3,172,-1.1772
1993,1,3,4,163,0.1822
1993,1,3,5,103,1.2739
1993,2,1,1,197,-3.7842
1993,2,1,2,115,-4.4430
1993,2,1,3,51,-3.2467
1993,2,1,4,73,-4.7359
1993,2,1,5,190,-5.4915
1993,2,2,1,187,-4.5641
1993,2,2,2,161,-3.9393
1993,2,2,3,96,-3.7536
1993,2,2,4,112,-1.1900
1993,2,2,5,158,-2.6354
1993,2,3,1,133,1.0374
1993,2,3,2,153,0.7777
1993,2,3,3,173,-0.4530
1993,2,3,4,162,1.0626
1993,2,3,5,101,3.5518
1993,3,1,1,186,2.4789
1993,3,1,2,135,1.3982
1993,3,1,3,58,2.3602
1993,3,1,4,61,0.5336
1993,3,1,5,227,-0.2314
1993,3,2,1,159,1.9606
1993,3,2,2,155,3.9445
1993,3,2,3,104,3.5180
1993,3,2,4,97,1.1886
1993,3,2,5,177,1.4076
1993,3,3,1,112,3.7312
1993,3,3,2,150,3.1173
1993,3,3,3,172,1.6738
1993,3,3,4,181,1.5067
1993,3,3,5,106,2.6805
1993,4,1,1,205,-1.4889
1993,4,1,2,142,-6.2401
1993,4,1,3,74,-4.6117
1993,4,1,4,51,-6.6241
1993,4,1,5,196,-5.5550
1993,4,2,1,156,-3.0622
1993,4,2,2,141,-3.0686
1993,4,2,3,117,-3.0064
1993,4,2,4,108,-4.6818
1993,4,2,5,168,-3.4010
1993,4,3,1,110,-0.5367
1993,4,3,2,149,1.0805
1993,4,3,3,168,-2.9472
1993,4,3,4,177,-4.3993
1993,4,3,5,121,-1.8985
1993,5,1,1,213,6.7065
1993,5,1,2,134,4.5443
1993,5,1,3,79,3.2074
1993,5,1,4,65,2.0799
1993,5,1,5,190,4.6323
1993,5,2,1,163,8.2387
1993,5,2,2,154,8.2393
1993,5,2,3,105,3.8287
1993,5,2,4,105,6.2618
1993,5,2,5,170,5.5042
1993,5,3,1,116,5.0298
1993,5,3,2,150,3.0010
1993,5,3,3,171,3.2346
1993,5,3,4,169,2.0153
1993,5,3,5,125,4.9180
1993,6,1,1,217,-0.8283
1993,6,1,2,132,-0.7382
1993,6,1,3,75,-3.6295
1993,6,1,4,75,-2.9084
1993,6,1,5,194,-3.1083
1993,6,2,1,163,-0.5815
1993,6,2,2,151,0.7171
1993,6,2,3,100,1.2795
1993,6,2,4,111,0.3581
1993,6,2,5,164,-1.1410
1993,6,3,1,114,0.7002
1993,6,3,2,156,0.3161
1993,6,3,3,172,0.0369
1993,6,3,4,169,0.1102
1993,6,3,5,124,-1.5409
1993,7,1,1,226,1.8188
1993,7,1,2,137,0.0827
1993,7,1,3,69,0.0097
1993,7,1,4,81,-0.5943
1993,7,1,5,221,-1.0722
1993,7,2,1,157,0.3499
1993,7,2,2,149,1.4838
1993,7,2,3,93,-0.7524
1993,7,2,4,121,-0.3439
1993,7,2,5,169,0.3891
1993,7,3,1,109,1.7866
1993,7,3,2,162,0.0104
1993,7,3,3,175,-1.0141
1993,7,3,4,169,-1.2071
1993,7,3,5,119,-2.7421
1993,8,1,1,229,6.3298
1993,8,1,2,131,2.8607
1993,8,1,3,67,3.9586
1993,8,1,4,104,5.9617
1993,8,1,5,230,6.4003
1993,8,2,1,170,5.8598
1993,8,2,2,139,4.9676
1993,8,2,3,101,3.3188
1993,8,2,4,116,3.8782
1993,8,2,5,160,3.8972
1993,8,3,1,110,6.6439
1993,8,3,2,171,4.8633
1993,8,3,3,179,3.0781
1993,8,3,4,161,3.3014
1993,8,3,5,119,3.1864
1993,9,1,1,220,2.4265
1993,9,1,2,126,2.8443
1993,9,1,3,69,1.0456
1993,9,1,4,106,0.9158
1993,9,1,5,255,1.1749
1993,9,2,1,184,2.8549
1993,9,2,2,138,4.3179
1993,9,2,3,100,4.8510
1993,9,2,4,125,0.7546
1993,9,2,5,140,0.5566
1993,9,3,1,118,0.4014
1993,9,3,2,174,1.5791
1993,9,3,3,177,-0.8780
1993,9,3,4,162,-1.0150
1993,9,3,5,119,-3.8659
1993,10,1,1,207,4.1108
1993,10,1,2,127,2.3790
1993,10,1,3,69,2.7496
1993,10,1,4,106,3.8347
1993,10,1,5,261,2.5215
1993,10,2,1,187,3.5116
1993,10,2,2,137,2.4677
1993,10,2,3,102,1.5374
1993,10,2,4,119,0.7525
1993,10,2,5,153,3.5929
1993,10,3,1,126,3.4914
1993,10,3,2,165,0.8661
1993,10,3,3,183,1.9291
1993,10,3,4,166,2.6208
1993,10,3,5,117,4.3408
1993,11,1,1,217,-2.3510
1993,11,1,2,123,-1.8220
1993,11,1,3,66,-0.6397
1993,11,1,4,103,-1.8617
1993,11,1,5,277,0.2363
1993,11,2,1,200,-3.8229
1993,11,2,2,141,-1.8625
1993,11,2,3,97,-1.5821
1993,11,2,4,124,-3.1846
1993,11,2,5,153,-0.8726
1993,11,3,1,127,-2.1416
1993,11,3,2,163,-2.1450
1993,11,3,3,189,-2.0885
1993,11,3,4,166,0.3868
1993,11,3,5,114,2.6495
1993,12,1,1,240,1.4666
1993,12,1,2,111,2.7126
1993,12,1,3,84,5.7617
1993,12,1,4,109,1.4782
1993,12,1,5,270,-1.1616
1993,12,2,1,193,4.6467
1993,12,2,2,156,5.2134
1993,12,2,3,105,6.7128
1993,12,2,4,114,3.9291
1993,12,2,5,145,2.3930
1993,12,3,1,123,2.6574
1993,12,3,2,166,3.8089
1993,12,3,3,183,0.7450
1993,12,3,4,162,0.9133
1993,12,3,5,121,1.8758
1994,1,1,1,223,6.8626
1994,1,1,2,127,0.9486
1994,1,1,3,81,5.6039
1994,1,1,4,95,2.6073
1994,1,1,5,286,4.5701
1994,1,2,1,197,3.9965
1994,1,2,2,154,1.8003
1994,1,2,3,111,1.7530
1994,1,2,4,108,0.3769
1994,1,2,5,141,3.3998
1994,1,3,1,128,5.9153
1994,1,3,2,173,1.0570
1994,1,3,3,183,2.4060
1994,1,3,4,169,1.8005
1994,1,3,5,119,5.6293
1994,2,1,1,219,-0.8855
1994,2,1,2,142,1.1378
1994,2,1,3,66,2.2639
1994,2,1,4,113,-0.2463
1994,2,1,5,280,0.5267
1994,2,2,1,198,0.9865
1994,2,2,2,159,0.6177
1994,2,2,3,103,-1.7345
1994,2,2,4,118,-0.2001
1994,2,2,5,145,-1.3207
1994,2,3,1,131,-3.0505
1994,2,3,2,168,-1.7131
1994,2,3,3,186,-1.8133
1994,2,3,4,169,-1.8368
1994,2,3,5,118,-2.7804
1994,3,1,1,234,-4.3219
1994,3,1,2,134,-5.6483
1994,3,1,3,73,-5.1264
1994,3,1,4,66,-5.3278
1994,3,1,5,309,-3.4602
1994,3,2,1,174,-6.1778
1994,3,2,2,179,-7.0415
1994,3,2,3,122,-4.4320
1994,3,2,4,96,-4.6298
1994,3,2,5,176,-5.5312
1994,3,3,1,129,-5.7644
1994,3,3,2,161,-4.6938
1994,3,3,3,181,-4.4332
1994,3,3,4,188,-4.3963
1994,3,3,5,117,-3.7566
1994,4,1,1,262,-2.7730
1994,4,1,2,164,0.8237
1994,4,1,3,76,-1.4120
1994,4,1,4,75,0.4067
1994,4,1,5,277,-2.6261
1994,4,2,1,184,1.2515
1994,4,2,2,197,-0.5268
1994,4,2,3,115,-1.4767
1994,4,2,4,106,-0.3394
1994,4,2,5,149,-2.4271
1994,4,3,1,126,0.1771
1994,4,3,2,157,-0.1479
1994,4,3,3,178,1.9995
1994,4,3,4,188,1.0347
1994,4,3,5,125,1.4417
1994,5,1,1,277,-2.9877
1994,5,1,2,175,-0.6447
1994,5,1,3,83,0.9953
1994,5,1,4,78,-0.7819
1994,5,1,5,262,-0.8875
1994,5,2,1,160,-3.2048
1994,5,2,2,189,-2.3323
1994,5,2,3,133,-1.9269
1994,5,2,4,103,-1.4467
1994,5,2,5,150,-1.9765
1994,5,3,1,128,0.5226
1994,5,3,2,151,0.3186
1994,5,3,3,176,-1.9626
1994,5,3,4,194,0.1445
1994,5,3,5,130,3.3770
1994,6,1,1,278,-4.2050
1994,6,1,2,180,-5.3844
1994,6,1,3,82,-5.0777
1994,6,1,4,96,-5.5558
1994,6,1,5,265,-5.0284
1994,6,2,1,181,-4.6010
1994,6,2,2,182,-4.6204
1994,6,2,3,117,-1.7869
1994,6,2,4,115,-1.0437
1994,6,2,5,138,-2.3585
1994,6,3,1,132,-3.5855
1994,6,3,2,163,-3.4038
1994,6,3,3,177,-1.4744
1994,6,3,4,184,-3.1929
1994,6,3,5,133,-1.9611
1994,7,1,1,278,1.4610
1994,7,1,2,183,-0.4576
1994,7,1,3,85,1.0150
1994,7,1,4,107,0.7884
1994,7,1,5,291,-0.4630
1994,7,2,1,176,4.6977
1994,7,2,2,180,1.7585
1994,7,2,3,116,2.7326
1994,7,2,4,120,0.0679
1994,7,2,5,132,0.1560
1994,7,3,1,128,4.1179
1994,7,3,2,158,4.0255
1994,7,3,3,177,2.9111
1994,7,3,4,176,3.2470
1994,7,3,5,136,2.9991
1994,8,1,1,267,4.8424
1994,8,1,2,182,6.1121
1994,8,1,3,92,3.3866
1994,8,1,4,95,6.1869
1994,8,1,5,315,6.7227
1994,8,2,1,176,9.2577
1994,8,2,2,176,8.0256
1994,8,2,3,124,7.4202
1994,8,2,4,116,6.3876
1994,8,2,5,143,6.7079
1994,8,3,1,133,5.7139
1994,8,3,2,158,4.4251
1994,8,3,3,179,4.7053
1994,8,3,4,178,3.8567
1994,8,3,5,130,4.0455
1994,9,1,1,271,1.9653
1994,9,1,2,170,1.8503
1994,9,1,3,83,2.8177
1994,9,1,4,100,3.9182
1994,9,1,5,316,1.6439
1994,9,2,1,170,0.8550
1994,9,2,2,180,-0.9710
1994,9,2,3,114,0.0368
1994,9,2,4,124,-1.1879
1994,9,2,5,153,-0.4347
1994,9,3,1,139,-2.6558
1994,9,3,2,160,-1.9552
1994,9,3,3,180,-2.0089
1994,9,3,4,174,-1.1608
1994,9,3,5,132,-1.0843
1994,10,1,1,276,4.3020
1994,10,1,2,173,1.2575
1994,10,1,3,88,2.5787
1994,10,1,4,106,-2.0768
1994,10,1,5,318,1.4020
1994,10,2,1,177,2.9851
1994,10,2,2,169,1.0200
1994,10,2,3,118,1.2094
1994,10,2,4,114,0.7211
1994,10,2,5,164,-0.8626
1994,10,3,1,143,1.5085
1994,10,3,2,153,2.6330
1994,10,3,3,187,1.5597
1994,10,3,4,180,1.8470
1994,10,3,5,133,3.8452
1994,11,1,1,265,-2.8731
1994,11,1,2,160,-5.5554
1994,11,1,3,91,-3.1326
1994,11,1,4,96,-6.1168
1994,11,1,5,317,-2.0207
1994,11,2,1,189,-3.8643
1994,11,2,2,162,-4.1006
1994,11,2,3,114,-2.6194
1994,11,2,4,124,-1.6543
1994,11,2,5,160,-4.1065
1994,11,3,1,155,-5.9719
1994,11,3,2,154,-4.7772
1994,11,3,3,195,-1.7677
1994,11,3,4,170,-2.0541
1994,11,3,5,132,-3.9606
1994,12,1,1,257,-0.3032
1994,12,1,2,173,-1.4455
1994,12,1,3,89,-0.5826
1994,12,1,4,100,-2.4636
1994,12,1,5,289,-4.1312
1994,12,2,1,182,2.8446
1994,12,2,2,170,4.5049
1994,12,2,3,122,2.6907
1994,12,2,4,117,2.5144
1994,12,2,5,176,0.2754
1994,12,3,1,162,3.2103
1994,12,3,2,159,1.9970
1994,12,3,3,190,0.9363
1994,12,3,4,180,1.5731
1994,12,3,5,128,-0.0992
1995,1,1,1,248,2.7106
1995,1,1,2,157,1.1842
1995,1,1,3,91,1.7477
1995,1,1,4,95,-1.8522
1995,1,1,5,295,3.4699
1995,1,2,1,196,-3.2574
1995,1,2,2,170,-1.6132
1995,1,2,3,113,-1.7928
1995,1,2,4,124,-0.5835
1995,1,2,5,171,-0.8841
1995,1,3,1,155,-3.8917
1995,1,3,2,164,0.5278
1995,1,3,3,194,3.0850
1995,1,3,4,182,4.0446
1995,1,3,5,132,1.8141
1995,2,1,1,261,3.7213
1995,2,1,2,167,2.9296
1995,2,1,3,90,5.1239
1995,2,1,4,106,5.0163
1995,2,1,5,296,2.6624
1995,2,2,1,180,4.6456
1995,2,2,2,170,4.0146
1995,2,2,3,114,2.9859
1995,2,2,4,122,4.7204
1995,2,2,5,159,2.3916
1995,2,3,1,149,6.2404
1995,2,3,2,166,4.9446
1995,2,3,3,194,3.3851
1995,2,3,4,182,3.1981
1995,2,3,5,131,3.8720
1995,3,1,1,281,3.4685
1995,3,1,2,148,1.3618
1995,3,1,3,73,1.6697
1995,3,1,4,109,0.4326
1995,3,1,5,328,1.1830
1995,3,2,1,168,2.9010
1995,3,2,2,157,1.7140
1995,3,2,3,114,2.3147
1995,3,2,4,114,2.3443
1995,3,2,5,179,3.9265
1995,3,3,1,141,4.2535
1995,3,3,2,167,4.1005
1995,3,3,3,207,2.4449
1995,3,3,4,192,2.3497
1995,3,3,5,122,3.6382
1995,4,1,1,297,3.7421
1995,4,1,2,157,3.7509
1995,4,1,3,79,2.2818
1995,4,1,4,101,0.8767
1995,4,1,5,291,2.6535
1995,4,2,1,171,2.5998
1995,4,2,2,160,1.8465
1995,4,2,3,112,2.0923
1995,4,2,4,125,1.4754
1995,4,2,5,175,1.9786
1995,4,3,1,142,3.6801
1995,4,3,2,180,3.5819
1995,4,3,3,204,2.7954
1995,4,3,4,189,2.7784
1995,4,3,5,126,2.2827
1995,5,1,1,301,2.7818
1995,5,1,2,160,-0.8838
1995,5,1,3,70,2.3019
1995,5,1,4,106,-0.1355
1995,5,1,5,284,2.3688
1995,5,2,1,167,1.4752
1995,5,2,2,182,1.5178
1995,5,2,3,101,-0.4745
1995,5,2,4,136,0.1525
1995,5,2,5,174,1.4643
1995,5,3,1,149,1.4992
1995,5,3,2,183,3.7829
1995,5,3,3,199,3.6566
1995,5,3,4,178,3.1883
1995,5,3,5,124,2.1841
1995,6,1,1,291,7.5655
1995,6,1,2,152,5.4387
1995,6,1,3,75,0.9905
1995,6,1,4,123,6.5310
1995,6,1,5,278,3.3397
1995,6,2,1,171,7.4518
1995,6,2,2,178,6.7677
1995,6,2,3,114,4.5964
1995,6,2,4,142,5.2224
1995,6,2,5,160,5.6909
1995,6,3,1,155,5.5404
1995,6,3,2,187,2.7432
1995,6,3,3,193,2.2362
1995,6,3,4,173,2.4422
1995,6,3,5,122,3.9971
1995,7,1,1,255,7.7092
1995,7,1,2,143,7.8373
1995,7,1,3,79,2.8668
1995,7,1,4,115,6.4898
1995,7,1,5,284,6.6199
1995,7,2,1,188,6.4856
1995,7,2,2,188,7.3040
1995,7,2,3,126,6.0504
1995,7,2,4,129,5.6584
1995,7,2,5,170,5.9665
1995,7,3,1,157,5.7358
1995,7,3,2,201,4.9455
1995,7,3,3,201,3.2807
1995,7,3,4,176,2.7459
1995,7,3,5,121,2.3577
1995,8,1,1,253,4.5339
1995,8,1,2,134,2.9613
1995,8,1,3,75,3.2556
1995,8,1,4,123,1.6798
1995,8,1,5,286,1.9938
1995,8,2,1,189,1.9414
1995,8,2,2,199,2.3615
1995,8,2,3,121,0.5598
1995,8,2,4,130,-0.0517
1995,8,2,5,185,0.9393
1995,8,3,1,165,0.3933
1995,8,3,2,196,-0.9252
1995,8,3,3,208,-0.3488
1995,8,3,4,170,1.6354
1995,8,3,5,115,1.3719
1995,9,1,1,255,1.8485
1995,9,1,2,130,2.2072
1995,9,1,3,65,4.5334
1995,9,1,4,124,2.4882
1995,9,1,5,307,0.8449
1995,9,2,1,205,1.0977
1995,9,2,2,201,2.7841
1995,9,2,3,105,2.1119
1995,9,2,4,141,2.5145
1995,9,2,5,175,0.5679
1995,9,3,1,175,0.6561
1995,9,3,2,199,1.7910
1995,9,3,3,206,5.6042
1995,9,3,4,161,5.7598
1995,9,3,5,118,2.1147
1995,10,1,1,259,-8.0925
1995,10,1,2,137,-5.7039
1995,10,1,3,67,-2.6384
1995,10,1,4,114,-5.5503
1995,10,1,5,319,-7.8339
1995,10,2,1,213,-6.9214
1995,10,2,2,196,-4.2518
1995,10,2,3,101,-4.1658
1995,10,2,4,154,-5.7953
1995,10,2,5,168,-8.2068
1995,10,3,1,189,-1.3638
1995,10,3,2,193,0.4956
1995,10,3,3,212,1.8825
1995,10,3,4,157,-0.5597
1995,10,3,5,124,-3.6711
1995,11,1,1,258,3.0604
1995,11,1,2,134,1.3649
1995,11,1,3,74,5.2518
1995,11,1,4,125,1.8709
1995,11,1,5,326,1.3658
1995,11,2,1,224,6.5139
1995,11,2,2,176,4.0485
1995,11,2,3,118,3.9893
1995,11,2,4,154,2.9300
1995,11,2,5,171,4.1290
1995,11,3,1,190,1.5287
1995,11,3,2,213,2.8634
1995,11,3,3,205,4.6730
1995,11,3,4,160,4.9878
1995,11,3,5,113,6.0636
1995,12,1,1,260,-0.7052
1995,12,1,2,143,0.7242
1995,12,1,3,75,2.8533
1995,12,1,4,130,-1.1653
1995,12,1,5,339,-3.1066
1995,12,2,1,211,1.4741
1995,12,2,2,184,2.8854
1995,12,2,3,114,1.9140
1995,12,2,4,160,2.6607
1995,12,2,5,177,-0.8946
1995,12,3,1,190,-1.2705
1995,12,3,2,217,1.3057
1995,12,3,3,193,3.1051
1995,12,3,4,171,2.0076
1995,12,3,5,115,2.5330
1996,1,1,1,276,-0.7443
1996,1,1,2,146,-0.6515
1996,1,1,3,70,0.6263
1996,1,1,4,121,-1.3197
1996,1,1,5,347,-0.2247
1996,1,2,1,214,0.0285
1996,1,2,2,180,-1.0239
1996,1,2,3,110,1.5075
1996,1,2,4,163,-1.5096
1996,1,2,5,181,-0.1851
1996,1,3,1,184,3.2260
1996,1,3,2,214,3.2054
1996,1,3,3,199,3.3801
1996,1,3,4,169,1.4532
1996,1,3,5,123,0.8430
1996,2,1,1,302,4.8312
1996,2,1,2,134,5.5677
1996,2,1,3,70,2.2184
1996,2,1,4,125,2.1370
1996,2,1,5,369,3.6319
1996,2,2,1,230,5.8021
1996,2,2,2,186,5.4338
1996,2,2,3,97,2.1185
1996,2,2,4,157,4.3866
1996,2,2,5,180,5.7858
1996,2,3,1,180,1.5903
1996,2,3,2,207,2.5767
1996,2,3,3,206,0.1305
