year,month,rank_ME,rank_RER,nstocks,ret_vw
1997,5,2,2,141,13.7881
1997,5,2,3,100,15.6897
1997,5,2,4,91,15.0066
1997,5,2,5,138,13.9450
1997,5,3,1,105,9.3475
1997,5,3,2,88,6.1149
1997,5,3,3,88,6.6935
1997,5,3,4,64,7.2937
1997,5,3,5,80,7.9486
1997,6,1,1,741,4.7543
1997,6,1,2,321,6.6028
1997,6,1,3,221,4.5103
1997,6,1,4,287,6.4016
1997,6,1,5,379,4.0101
1997,6,2,1,179,1.9287
1997,6,2,2,137,5.3295
1997,6,2,3,100,4.9282
1997,6,2,4,91,3.1148
1997,6,2,5,138,4.7270
1997,6,3,1,105,2.0088
1997,6,3,2,88,4.8122
1997,6,3,3,88,2.4240
1997,6,3,4,62,7.5873
1997,6,3,5,80,3.3165
1997,7,1,1,982,3.9049
1997,7,1,2,397,7.7987
1997,7,1,3,274,7.1258
1997,7,1,4,305,5.2421
1997,7,1,5,482,3.7494
1997,7,2,1,178,6.6474
1997,7,2,2,109,5.5397
1997,7,2,3,120,6.2361
1997,7,2,4,93,3.8087
1997,7,2,5,132,5.2177
1997,7,3,1,99,8.9453
1997,7,3,2,113,5.8777
1997,7,3,3,91,4.0264
1997,7,3,4,76,6.8457
1997,7,3,5,90,10.5689
1997,8,1,1,975,4.7160
1997,8,1,2,392,7.1164
1997,8,1,3,271,5.0888
1997,8,1,4,303,3.4522
1997,8,1,5,479,5.2894
1997,8,2,1,177,4.4660
1997,8,2,2,107,5.2932
1997,8,2,3,118,1.7213
1997,8,2,4,92,4.0710
1997,8,2,5,132,2.6426
1997,8,3,1,97,-6.3056
1997,8,3,2,112,-2.4947
1997,8,3,3,91,-6.6924
1997,8,3,4,75,-4.6844
1997,8,3,5,90,-3.4125
1997,9,1,1,967,9.5612
1997,9,1,2,390,8.9739
1997,9,1,3,269,7.3644
1997,9,1,4,302,9.2052
1997,9,1,5,475,10.1639
1997,9,2,1,174,7.7059
1997,9,2,2,106,8.0963
1997,9,2,3,113,6.3394
1997,9,2,4,91,8.8297
1997,9,2,5,128,8.7748
1997,9,3,1,97,3.2755
1997,9,3,2,112,6.0586
1997,9,3,3,91,4.0562
1997,9,3,4,75,4.5854
1997,9,3,5,90,2.7011
1997,10,1,1,955,-3.6222
1997,10,1,2,387,-3.8809
1997,10,1,3,264,-4.7888
1997,10,1,4,298,-5.7296
1997,10,1,5,474,-3.8879
1997,10,2,1,173,-6.0488
1997,10,2,2,106,-7.2156
1997,10,2,3,113,-4.0969
1997,10,2,4,91,-8.6713
1997,10,2,5,127,-6.3391
1997,10,3,1,97,-2.8327
1997,10,3,2,111,-0.6873
1997,10,3,3,89,-4.4086
1997,10,3,4,75,-2.8501
1997,10,3,5,90,-5.2372
1997,11,1,1,942,-2.9955
1997,11,1,2,383,-3.6839
1997,11,1,3,264,-1.2843
1997,11,1,4,294,-2.0439
1997,11,1,5,472,-2.7833
1997,11,2,1,172,-2.5559
1997,11,2,2,105,-1.9602
1997,11,2,3,113,-2.0697
1997,11,2,4,87,-1.4205
1997,11,2,5,126,-0.9248
1997,11,3,1,96,3.7039
1997,11,3,2,111,2.5914
1997,11,3,3,89,6.5158
1997,11,3,4,75,4.3600
1997,11,3,5,89,4.6889
1997,12,1,1,934,-6.6498
1997,12,1,2,381,-3.5281
1997,12,1,3,264,-3.5367
1997,12,1,4,291,-1.8827
1997,12,1,5,469,-3.6203
1997,12,2,1,170,-1.0422
1997,12,2,2,104,-1.4652
1997,12,2,3,111,-0.3973
1997,12,2,4,87,-3.0085
1997,12,2,5,126,0.5786
1997,12,3,1,96,2.1862
1997,12,3,2,111,1.3475
1997,12,3,3,89,5.9143
1997,12,3,4,75,-1.0018
1997,12,3,5,89,-4.8132
1998,1,1,1,926,0.7283
1998,1,1,2,378,-1.0236
1998,1,1,3,259,-0.2201
1998,1,1,4,287,1.4114
1998,1,1,5,460,-0.0193
1998,1,2,1,167,0.3772
1998,1,2,2,101,-1.1337
1998,1,2,3,108,-1.4070
1998,1,2,4,87,-1.6109
1998,1,2,5,126,-0.2268
1998,1,3,1,96,1.2409
1998,1,3,2,111,2.5946
1998,1,3,3,89,-0.1733
1998,1,3,4,75,2.1170
1998,1,3,5,89,5.9827
1998,2,1,1,917,6.7090
1998,2,1,2,375,6.4670
1998,2,1,3,253,6.1669
1998,2,1,4,284,7.0909
1998,2,1,5,450,6.2994
1998,2,2,1,166,8.8287
1998,2,2,2,101,9.1696
1998,2,2,3,107,10.2300
1998,2,2,4,83,9.4787
1998,2,2,5,126,7.1539
1998,2,3,1,96,8.9965
1998,2,3,2,109,8.0046
1998,2,3,3,89,5.8563
1998,2,3,4,74,6.3637
1998,2,3,5,89,10.3055
1998,3,1,1,909,5.4551
1998,3,1,2,369,3.7633
1998,3,1,3,250,4.4286
1998,3,1,4,281,5.4408
1998,3,1,5,448,5.0295
1998,3,2,1,166,5.1059
1998,3,2,2,101,2.7948
1998,3,2,3,105,3.0180
1998,3,2,4,83,1.8941
1998,3,2,5,125,3.6512
1998,3,3,1,95,3.4559
1998,3,3,2,109,5.2807
1998,3,3,3,88,4.8766
1998,3,3,4,74,5.2636
1998,3,3,5,89,4.2295
1998,4,1,1,894,3.2274
1998,4,1,2,363,2.8677
1998,4,1,3,245,2.7656
1998,4,1,4,280,1.3100
1998,4,1,5,443,1.8262
1998,4,2,1,166,-0.5172
1998,4,2,2,101,-0.6169
1998,4,2,3,104,1.3166
1998,4,2,4,83,0.2325
1998,4,2,5,123,0.7423
1998,4,3,1,95,-1.6911
1998,4,3,2,108,3.4617
1998,4,3,3,88,-3.2115
1998,4,3,4,73,0.6864
1998,4,3,5,89,1.1361
1998,5,1,1,885,-6.4643
1998,5,1,2,361,-5.9384
1998,5,1,3,242,-3.7358
1998,5,1,4,274,-3.7021
1998,5,1,5,439,-4.3362
1998,5,2,1,165,-6.2537
1998,5,2,2,101,-6.6443
1998,5,2,3,103,-7.0939
1998,5,2,4,82,-5.4263
1998,5,2,5,122,-5.1250
1998,5,3,1,95,-0.5154
1998,5,3,2,107,-2.2991
1998,5,3,3,88,-1.0677
1998,5,3,4,73,0.1288
1998,5,3,5,89,-3.8151
1998,6,1,1,869,0.1073
1998,6,1,2,354,-1.7946
1998,6,1,3,242,-0.7479
1998,6,1,4,271,-1.1349
1998,6,1,5,435,0.8076
1998,6,2,1,163,0.8632
1998,6,2,2,99,-1.6300
1998,6,2,3,103,1.0862
1998,6,2,4,82,-4.0840
1998,6,2,5,122,0.4032
1998,6,3,1,95,4.5880
1998,6,3,2,106,1.8760
1998,6,3,3,88,5.3244
1998,6,3,4,72,3.1136
1998,6,3,5,88,10.0557
1998,7,1,1,933,-6.9344
1998,7,1,2,383,-7.3441
1998,7,1,3,273,-6.3805
1998,7,1,4,315,-7.9053
1998,7,1,5,481,-7.9175
1998,7,2,1,156,-7.1150
1998,7,2,2,122,-8.6414
1998,7,2,3,100,-8.1723
1998,7,2,4,124,-7.9894
1998,7,2,5,140,-7.6000
1998,7,3,1,114,-3.9679
1998,7,3,2,119,-3.8525
1998,7,3,3,87,-2.0228
1998,7,3,4,83,0.4172
1998,7,3,5,91,0.7228
1998,8,1,1,918,-25.4752
1998,8,1,2,379,-19.6891
1998,8,1,3,270,-21.8181
1998,8,1,4,312,-20.2385
1998,8,1,5,472,-22.9273
1998,8,2,1,156,-23.5487
1998,8,2,2,122,-21.8379
1998,8,2,3,99,-20.5716
1998,8,2,4,124,-20.6446
1998,8,2,5,140,-20.4500
1998,8,3,1,112,-15.3205
1998,8,3,2,119,-14.8674
1998,8,3,3,87,-12.8303
1998,8,3,4,82,-13.4383
1998,8,3,5,90,-15.7880
1998,9,1,1,910,5.0586
1998,9,1,2,370,3.5774
1998,9,1,3,268,3.8455
1998,9,1,4,310,0.6731
1998,9,1,5,468,6.3745
1998,9,2,1,155,9.9037
1998,9,2,2,122,6.8594
1998,9,2,3,97,5.9917
1998,9,2,4,124,5.7684
1998,9,2,5,136,9.8907
1998,9,3,1,110,4.0242
1998,9,3,2,117,7.5897
1998,9,3,3,87,5.6522
1998,9,3,4,82,3.7415
1998,9,3,5,89,11.9193
1998,10,1,1,890,3.1867
1998,10,1,2,365,1.6302
1998,10,1,3,266,3.1317
1998,10,1,4,305,3.4397
1998,10,1,5,462,2.5349
1998,10,2,1,155,5.7151
1998,10,2,2,121,7.7634
1998,10,2,3,97,7.1868
1998,10,2,4,123,6.1998
1998,10,2,5,133,5.3405
1998,10,3,1,107,8.6110
1998,10,3,2,117,9.1747
1998,10,3,3,87,9.4257
1998,10,3,4,80,12.5467
1998,10,3,5,88,3.5331
1998,11,1,1,865,11.0319
1998,11,1,2,353,12.1341
1998,11,1,3,263,8.5429
1998,11,1,4,300,9.1972
1998,11,1,5,454,10.1578
1998,11,2,1,155,8.8136
1998,11,2,2,120,7.5049
1998,11,2,3,96,5.1468
1998,11,2,4,123,9.3624
1998,11,2,5,133,8.4174
1998,11,3,1,107,6.4844
1998,11,3,2,116,7.9096
1998,11,3,3,87,6.4953
1998,11,3,4,79,7.1589
1998,11,3,5,87,10.6494
1998,12,1,1,855,3.0463
1998,12,1,2,346,4.1154
1998,12,1,3,261,2.5199
1998,12,1,4,298,-0.6274
1998,12,1,5,449,3.6840
1998,12,2,1,155,5.8498
1998,12,2,2,120,5.4501
1998,12,2,3,95,9.8282
1998,12,2,4,121,4.7341
1998,12,2,5,133,6.6704
1998,12,3,1,107,8.6956
1998,12,3,2,114,6.9673
1998,12,3,3,87,5.9224
1998,12,3,4,79,6.3411
1998,12,3,5,87,10.6419
1999,1,1,1,841,10.3215
1999,1,1,2,342,5.4687
1999,1,1,3,257,6.9995
1999,1,1,4,295,6.1880
1999,1,1,5,440,7.8759
1999,1,2,1,153,1.0696
1999,1,2,2,120,3.0111
1999,1,2,3,95,-1.7887
1999,1,2,4,120,4.6147
1999,1,2,5,133,3.8700
1999,1,3,1,107,7.9816
1999,1,3,2,114,2.8132
1999,1,3,3,86,2.8593
1999,1,3,4,79,1.8345
1999,1,3,5,87,13.8553
1999,2,1,1,827,-8.9329
1999,2,1,2,336,-9.2034
1999,2,1,3,251,-5.9264
1999,2,1,4,292,-6.4655
1999,2,1,5,431,-8.9416
1999,2,2,1,151,-11.8972
1999,2,2,2,120,-10.7148
1999,2,2,3,95,-8.5834
1999,2,2,4,120,-9.6908
1999,2,2,5,131,-7.8519
1999,2,3,1,107,-5.0121
1999,2,3,2,113,-3.1185
1999,2,3,3,86,-3.8582
1999,2,3,4,79,-3.1345
1999,2,3,5,85,-7.7283
1999,3,1,1,814,0.8956
1999,3,1,2,332,-5.1602
1999,3,1,3,245,-2.2308
1999,3,1,4,290,-8.0159
1999,3,1,5,427,-4.3327
1999,3,2,1,151,-2.6331
1999,3,2,2,120,-0.9270
1999,3,2,3,94,1.7015
1999,3,2,4,120,-1.6291
1999,3,2,5,129,-0.0562
1999,3,3,1,107,6.3750
1999,3,3,2,113,2.1882
1999,3,3,3,86,0.8152
1999,3,3,4,79,4.6833
1999,3,3,5,85,9.0224
1999,4,1,1,794,11.0633
1999,4,1,2,328,6.4024
1999,4,1,3,239,12.4349
1999,4,1,4,286,5.4611
1999,4,1,5,418,7.8781
1999,4,2,1,150,4.0721
1999,4,2,2,119,6.6679
1999,4,2,3,91,7.6990
1999,4,2,4,118,5.4887
1999,4,2,5,128,7.4159
1999,4,3,1,107,3.9107
1999,4,3,2,113,0.1642
1999,4,3,3,85,-1.8014
1999,4,3,4,78,6.4370
1999,4,3,5,85,-4.1010
1999,5,1,1,779,1.5227
1999,5,1,2,322,5.8641
1999,5,1,3,237,6.6675
1999,5,1,4,280,5.5633
1999,5,1,5,411,3.6455
1999,5,2,1,149,2.1579
1999,5,2,2,118,4.3468
1999,5,2,3,91,3.8433
1999,5,2,4,117,2.6877
1999,5,2,5,128,-0.5558
1999,5,3,1,105,-3.8947
1999,5,3,2,112,-3.2218
1999,5,3,3,85,1.1340
1999,5,3,4,77,0.3589
1999,5,3,5,85,-1.5854
1999,6,1,1,769,9.2811
1999,6,1,2,317,7.0812
1999,6,1,3,237,6.4539
1999,6,1,4,278,7.9015
1999,6,1,5,404,8.5544
1999,6,2,1,148,9.5342
1999,6,2,2,118,6.6782
1999,6,2,3,91,6.9373
1999,6,2,4,117,6.2121
1999,6,2,5,128,9.9358
1999,6,3,1,104,2.6727
1999,6,3,2,111,7.6155
1999,6,3,3,84,3.2639
1999,6,3,4,77,9.1715
1999,6,3,5,84,11.8826
1999,7,1,1,748,2.7291
1999,7,1,2,362,0.6047
1999,7,1,3,297,1.6333
1999,7,1,4,232,-0.7996
1999,7,1,5,470,3.3862
1999,7,2,1,179,-2.6012
1999,7,2,2,134,-1.7213
1999,7,2,3,100,0.4070
1999,7,2,4,91,-3.2291
1999,7,2,5,142,-2.6844
1999,7,3,1,105,-2.8700
1999,7,3,2,122,-3.2953
1999,7,3,3,95,-3.7288
1999,7,3,4,87,-3.6303
1999,7,3,5,96,-4.8180
1999,8,1,1,738,-3.0530
1999,8,1,2,357,-2.7201
1999,8,1,3,292,-1.4460
1999,8,1,4,228,-1.3382
1999,8,1,5,463,-1.0756
1999,8,2,1,179,-2.7468
1999,8,2,2,132,-0.8922
1999,8,2,3,99,-1.6812
1999,8,2,4,91,-5.0808
1999,8,2,5,139,-5.4919
1999,8,3,1,104,2.3556
1999,8,3,2,121,2.0297
1999,8,3,3,93,-4.3883
1999,8,3,4,85,0.4024
1999,8,3,5,96,2.7967
1999,9,1,1,728,-1.0970
1999,9,1,2,350,-1.6787
1999,9,1,3,288,-1.2347
1999,9,1,4,226,-1.2476
1999,9,1,5,458,-0.6314
1999,9,2,1,178,2.2715
1999,9,2,2,129,0.6206
1999,9,2,3,99,-0.0931
1999,9,2,4,88,-0.4763
1999,9,2,5,139,-0.8194
1999,9,3,1,103,-5.7434
1999,9,3,2,121,-0.6091
1999,9,3,3,93,-5.9851
1999,9,3,4,84,1.4701
1999,9,3,5,95,-1.9091
1999,10,1,1,712,-0.6633
1999,10,1,2,343,-2.8635
1999,10,1,3,285,-1.7926
1999,10,1,4,223,1.3279
1999,10,1,5,453,-1.0591
1999,10,2,1,177,2.5544
1999,10,2,2,128,0.7756
1999,10,2,3,99,-2.4043
1999,10,2,4,88,-2.5853
1999,10,2,5,137,0.1227
1999,10,3,1,102,4.8309
1999,10,3,2,120,6.5912
1999,10,3,3,91,7.6600
1999,10,3,4,84,1.8982
1999,10,3,5,94,5.7140
1999,11,1,1,706,19.4185
1999,11,1,2,340,18.0453
1999,11,1,3,284,14.0870
1999,11,1,4,220,9.4340
1999,11,1,5,445,14.8778
1999,11,2,1,177,12.0896
1999,11,2,2,126,8.6429
1999,11,2,3,99,11.5267
1999,11,2,4,88,8.9488
1999,11,2,5,133,8.7736
1999,11,3,1,100,4.3590
1999,11,3,2,118,7.2874
1999,11,3,3,91,7.8675
1999,11,3,4,83,6.5154
1999,11,3,5,94,6.0789
1999,12,1,1,697,19.1043
1999,12,1,2,338,18.3363
1999,12,1,3,277,18.2374
1999,12,1,4,217,16.2489
1999,12,1,5,437,19.7404
1999,12,2,1,174,16.0541
1999,12,2,2,125,13.5237
1999,12,2,3,97,16.3147
1999,12,2,4,86,13.3721
1999,12,2,5,130,10.2444
1999,12,3,1,98,5.1571
1999,12,3,2,116,14.5479
1999,12,3,3,90,-3.1189
1999,12,3,4,82,20.8905
1999,12,3,5,93,17.0397
2000,1,1,1,684,8.9248
2000,1,1,2,334,15.9583
2000,1,1,3,271,11.2025
2000,1,1,4,216,-2.0712
2000,1,1,5,433,14.6610
2000,1,2,1,170,2.3018
2000,1,2,2,122,0.3088
2000,1,2,3,97,-4.0389
2000,1,2,4,86,-4.0528
2000,1,2,5,128,2.6176
2000,1,3,1,97,-5.5077
2000,1,3,2,115,-2.6084
2000,1,3,3,89,2.7214
2000,1,3,4,82,-10.7830
2000,1,3,5,93,-7.5010
2000,2,1,1,678,34.0970
2000,2,1,2,331,24.8225
2000,2,1,3,270,46.0338
2000,2,1,4,214,29.7720
2000,2,1,5,423,47.4645
2000,2,2,1,170,30.3788
2000,2,2,2,122,19.1841
2000,2,2,3,96,17.2728
2000,2,2,4,85,21.3463
2000,2,2,5,127,36.4636
2000,2,3,1,97,8.5886
2000,2,3,2,115,10.5481
2000,2,3,3,89,-2.4373
2000,2,3,4,82,2.0849
2000,2,3,5,93,8.8482
2000,3,1,1,668,-12.1333
2000,3,1,2,325,-12.6637
2000,3,1,3,267,-14.9873
2000,3,1,4,211,-7.3222
2000,3,1,5,416,-18.4009
2000,3,2,1,168,-14.0953
2000,3,2,2,121,-4.8668
2000,3,2,3,96,-8.0960
2000,3,2,4,83,-2.6726
2000,3,2,5,126,-16.9225
2000,3,3,1,97,-4.0344
2000,3,3,2,115,7.2108
2000,3,3,3,89,6.1820
2000,3,3,4,82,6.2058
2000,3,3,5,91,5.9376
2000,4,1,1,660,-18.4661
2000,4,1,2,324,-18.3969
2000,4,1,3,265,-18.0315
2000,4,1,4,207,-11.3468
2000,4,1,5,411,-21.0997
2000,4,2,1,167,-14.0754
2000,4,2,2,119,-10.5242
2000,4,2,3,95,-5.7638
2000,4,2,4,83,-1.7862
2000,4,2,5,125,-9.3315
2000,4,3,1,97,-5.5411
2000,4,3,2,114,-5.9924
2000,4,3,3,88,-1.7292
2000,4,3,4,81,-5.7354
2000,4,3,5,91,-11.9425
2000,5,1,1,653,-13.7335
2000,5,1,2,321,-13.9348
2000,5,1,3,265,-12.9121
2000,5,1,4,205,-6.2198
2000,5,1,5,404,-11.3801
2000,5,2,1,165,-5.6706
2000,5,2,2,118,-11.6128
2000,5,2,3,94,-7.7892
2000,5,2,4,83,-11.4405
2000,5,2,5,125,-6.1994
2000,5,3,1,97,-5.6021
2000,5,3,2,114,-6.9811
2000,5,3,3,87,-1.7925
2000,5,3,4,80,-6.7171
2000,5,3,5,90,-7.8085
2000,6,1,1,646,25.0217
2000,6,1,2,316,24.6687
2000,6,1,3,261,28.3084
2000,6,1,4,205,24.1268
2000,6,1,5,401,33.7584
2000,6,2,1,163,11.7569
2000,6,2,2,118,11.9675
2000,6,2,3,93,21.3643
2000,6,2,4,82,11.7089
2000,6,2,5,124,17.6579
2000,6,3,1,97,2.2523
2000,6,3,2,114,7.8692
2000,6,3,3,87,5.9898
2000,6,3,4,79,3.4806
2000,6,3,5,90,13.1109
2000,7,1,1,638,-5.4330
2000,7,1,2,326,-2.8701
2000,7,1,3,223,2.1828
2000,7,1,4,225,-1.5076
2000,7,1,5,375,-1.8038
2000,7,2,1,216,-6.6010
2000,7,2,2,145,-4.5977
2000,7,2,3,117,-4.7176
2000,7,2,4,101,-0.1421
2000,7,2,5,142,-2.8583
2000,7,3,1,154,-4.5832
2000,7,3,2,121,-1.8037
2000,7,3,3,116,-5.4276
2000,7,3,4,115,-1.6878
2000,7,3,5,124,-7.5155
2000,8,1,1,632,7.3829
2000,8,1,2,322,6.7881
2000,8,1,3,220,9.6324
2000,8,1,4,225,7.5795
2000,8,1,5,372,6.4801
2000,8,2,1,215,9.6459
2000,8,2,2,145,3.0509
2000,8,2,3,116,5.5775
2000,8,2,4,100,10.0469
2000,8,2,5,142,10.3285
2000,8,3,1,153,11.3179
2000,8,3,2,119,4.5426
2000,8,3,3,116,6.9787
2000,8,3,4,113,6.9643
2000,8,3,5,121,9.0378
2000,9,1,1,624,-4.6258
2000,9,1,2,311,-6.4167
2000,9,1,3,216,-2.9497
2000,9,1,4,222,-3.5359
2000,9,1,5,368,-7.2158
2000,9,2,1,214,-10.1999
2000,9,2,2,142,-7.6777
2000,9,2,3,115,-1.1838
2000,9,2,4,100,-3.9508
2000,9,2,5,138,-1.9357
2000,9,3,1,152,-0.9519
2000,9,3,2,119,-7.3063
2000,9,3,3,115,-1.6745
2000,9,3,4,112,-4.3690
2000,9,3,5,120,-11.1327
2000,10,1,1,616,-10.8214
2000,10,1,2,309,-10.7081
2000,10,1,3,213,-10.4024
2000,10,1,4,220,-6.0785
2000,10,1,5,360,-5.8167
2000,10,2,1,211,-8.3571
2000,10,2,2,141,-7.9708
2000,10,2,3,115,-4.4075
2000,10,2,4,98,-1.7060
2000,10,2,5,138,-4.8533
2000,10,3,1,151,-3.4739
2000,10,3,2,116,-4.2090
2000,10,3,3,112,-0.0908
2000,10,3,4,112,-9.1344
2000,10,3,5,120,-1.8694
2000,11,1,1,603,-13.5625
2000,11,1,2,305,-17.3029
2000,11,1,3,208,-14.5475
2000,11,1,4,216,-10.2876
2000,11,1,5,350,-9.1400
2000,11,2,1,210,-15.3765
2000,11,2,2,138,-14.6777
2000,11,2,3,115,-15.2802
2000,11,2,4,97,-8.8164
2000,11,2,5,136,-11.5399
2000,11,3,1,148,-13.9922
2000,11,3,2,115,-8.8749
2000,11,3,3,111,-10.8871
2000,11,3,4,112,-10.7850
2000,11,3,5,120,-14.0248
2000,12,1,1,593,-3.7863
2000,12,1,2,298,-2.2902
2000,12,1,3,201,-2.8874
2000,12,1,4,213,-6.0049
2000,12,1,5,346,-4.2389
2000,12,2,1,208,2.3051
2000,12,2,2,138,3.0768
2000,12,2,3,115,9.2070
2000,12,2,4,96,8.9440
2000,12,2,5,135,3.9649
2000,12,3,1,147,1.7736
2000,12,3,2,114,-4.4040
2000,12,3,3,110,1.2087
2000,12,3,4,112,1.1117
2000,12,3,5,120,-3.5448
2001,1,1,1,582,20.1681
2001,1,1,2,291,25.5949
2001,1,1,3,196,19.7112
2001,1,1,4,211,18.7009
2001,1,1,5,337,21.3166
2001,1,2,1,204,12.4588
2001,1,2,2,137,10.3566
2001,1,2,3,115,5.3803
2001,1,2,4,95,8.3963
2001,1,2,5,133,7.4476
2001,1,3,1,147,0.5273
2001,1,3,2,114,2.9529
2001,1,3,3,110,-0.9476
2001,1,3,4,111,8.7114
2001,1,3,5,120,10.5609
2001,2,1,1,571,-11.0923
2001,2,1,2,287,-8.7079
2001,2,1,3,194,-6.5258
2001,2,1,4,207,-7.1831
2001,2,1,5,329,-3.5347
2001,2,2,1,201,-13.5649
2001,2,2,2,134,-6.7058
2001,2,2,3,114,-8.4233
2001,2,2,4,93,-5.0785
2001,2,2,5,132,-5.0947
2001,2,3,1,147,-11.7922
2001,2,3,2,113,-14.4144
2001,2,3,3,109,-8.2907
2001,2,3,4,111,-19.5275
2001,2,3,5,120,-14.2634
2001,3,1,1,561,-7.8410
2001,3,1,2,284,-5.3315
2001,3,1,3,194,-4.4452
2001,3,1,4,204,-6.5511
2001,3,1,5,324,-2.8427
2001,3,2,1,201,-5.7389
2001,3,2,2,133,-6.9399
2001,3,2,3,112,-6.9141
2001,3,2,4,92,-6.6326
2001,3,2,5,131,-8.4646
2001,3,3,1,147,-9.9349
2001,3,3,2,112,-14.9224
2001,3,3,3,108,-7.6336
2001,3,3,4,111,-8.2747
2001,3,3,5,119,-9.0448
2001,4,1,1,555,8.2433
2001,4,1,2,280,3.5970
2001,4,1,3,190,7.5244
2001,4,1,4,203,5.4674
2001,4,1,5,321,6.8857
2001,4,2,1,197,7.5448
2001,4,2,2,133,8.7769
2001,4,2,3,112,5.4495
2001,4,2,4,92,9.2991
2001,4,2,5,131,10.9025
2001,4,3,1,147,7.3202
2001,4,3,2,111,7.6271
2001,4,3,3,107,7.0671
2001,4,3,4,111,9.9771
2001,4,3,5,119,15.4859
2001,5,1,1,542,10.8333
2001,5,1,2,270,8.6557
2001,5,1,3,188,14.0102
2001,5,1,4,199,7.3857
2001,5,1,5,316,13.6150
2001,5,2,1,193,2.6171
2001,5,2,2,133,3.4715
2001,5,2,3,111,7.7899
2001,5,2,4,89,3.3735
2001,5,2,5,130,6.5266
2001,5,3,1,146,0.6319
2001,5,3,2,111,1.7241
2001,5,3,3,104,-1.1772
2001,5,3,4,110,-1.1220
2001,5,3,5,119,1.2801
2001,6,1,1,530,2.2894
2001,6,1,2,263,3.3068
2001,6,1,3,183,4.4900
2001,6,1,4,197,1.6006
2001,6,1,5,307,3.2751
2001,6,2,1,191,6.8135
2001,6,2,2,130,6.1515
2001,6,2,3,110,3.9595
2001,6,2,4,88,6.1956
2001,6,2,5,130,10.9965
2001,6,3,1,144,-2.1895
2001,6,3,2,111,-3.8870
2001,6,3,3,104,-3.7076
2001,6,3,4,110,-5.2109
2001,6,3,5,117,1.3777
2001,7,1,1,683,-6.4236
2001,7,1,2,321,-8.4810
2001,7,1,3,216,-2.0469
2001,7,1,4,251,-4.1389
2001,7,1,5,381,-5.1831
2001,7,2,1,188,-12.0860
2001,7,2,2,152,-9.9553
2001,7,2,3,113,-6.0400
2001,7,2,4,96,-5.8784
2001,7,2,5,161,-8.1201
2001,7,3,1,98,-0.1408
2001,7,3,2,83,-3.2899
2001,7,3,3,98,-3.4475
2001,7,3,4,88,4.6890
2001,7,3,5,110,-5.5897
2001,8,1,1,666,-6.8141
2001,8,1,2,317,-6.1005
2001,8,1,3,214,-0.5486
2001,8,1,4,250,-2.4592
2001,8,1,5,372,-4.1732
2001,8,2,1,187,-5.7734
2001,8,2,2,152,-5.7462
2001,8,2,3,111,-5.6055
2001,8,2,4,95,-7.3494
2001,8,2,5,161,-5.7660
2001,8,3,1,98,-3.6411
2001,8,3,2,83,-5.9025
2001,8,3,3,98,-9.1549
2001,8,3,4,88,-5.6119
2001,8,3,5,110,-9.8594
2001,9,1,1,650,-16.9788
2001,9,1,2,308,-16.8903
2001,9,1,3,209,-12.6343
2001,9,1,4,234,-13.4970
2001,9,1,5,361,-15.6905
2001,9,2,1,186,-18.4232
2001,9,2,2,151,-18.1817
2001,9,2,3,111,-16.2930
2001,9,2,4,95,-17.6817
2001,9,2,5,161,-18.9393
2001,9,3,1,96,-10.5109
2001,9,3,2,82,-6.1835
2001,9,3,3,97,-11.5629
2001,9,3,4,88,-6.0257
2001,9,3,5,110,-12.4616
2001,10,1,1,643,11.9116
2001,10,1,2,302,7.8534
2001,10,1,3,207,9.2796
2001,10,1,4,233,7.2485
2001,10,1,5,358,8.9790
2001,10,2,1,186,8.7989
2001,10,2,2,149,10.1182
2001,10,2,3,110,6.9707
2001,10,2,4,95,12.1846
2001,10,2,5,161,9.4592
2001,10,3,1,96,5.7255
2001,10,3,2,81,2.2222
2001,10,3,3,97,11.0308
2001,10,3,4,88,2.0476
2001,10,3,5,110,10.5083
2001,11,1,1,637,8.4469
2001,11,1,2,296,10.7170
2001,11,1,3,204,6.5840
2001,11,1,4,229,7.0490
2001,11,1,5,356,8.2264
2001,11,2,1,185,13.8426
2001,11,2,2,147,10.5572
2001,11,2,3,110,9.3245
2001,11,2,4,95,10.3167
2001,11,2,5,160,12.6220
2001,11,3,1,95,8.5871
2001,11,3,2,81,4.6174
2001,11,3,3,96,12.1261
2001,11,3,4,88,9.3019
2001,11,3,5,110,9.0339
2001,12,1,1,623,10.5293
2001,12,1,2,289,10.6588
2001,12,1,3,200,9.6875
2001,12,1,4,225,6.5599
2001,12,1,5,346,9.0645
2001,12,2,1,185,4.9815
2001,12,2,2,147,9.5537
2001,12,2,3,110,10.6553
2001,12,2,4,95,7.1524
2001,12,2,5,158,5.6342
2001,12,3,1,94,3.3929
2001,12,3,2,81,0.7295
2001,12,3,3,96,-4.4797
2001,12,3,4,88,0.5515
2001,12,3,5,110,0.4839
2002,1,1,1,620,-0.5875
2002,1,1,2,287,1.1720
2002,1,1,3,193,0.6230
2002,1,1,4,222,5.1450
2002,1,1,5,342,2.7228
2002,1,2,1,183,-5.3074
2002,1,2,2,146,-2.4276
2002,1,2,3,110,-0.9754
2002,1,2,4,95,-2.5307
2002,1,2,5,156,-1.1879
2002,1,3,1,94,1.2007
2002,1,3,2,80,-2.9151
2002,1,3,3,96,1.0736
2002,1,3,4,88,1.3746
2002,1,3,5,109,-1.8752
