year,month,rank_ME,rank_ETL,nstocks,ret_vw
1996,6,1,5,179,-5.0983
1996,6,2,1,49,-2.7645
1996,6,2,2,70,-1.7304
1996,6,2,3,69,-4.3448
1996,6,2,4,70,-6.4100
1996,6,2,5,88,-4.5353
1996,6,3,1,117,-1.7393
1996,6,3,2,104,-1.7082
1996,6,3,3,108,2.7701
1996,6,3,4,122,1.4554
1996,6,3,5,108,1.2919
1996,7,1,1,112,-6.8213
1996,7,1,2,163,-7.3456
1996,7,1,3,174,-8.1660
1996,7,1,4,174,-5.0533
1996,7,1,5,211,-6.5617
1996,7,2,1,48,-6.6942
1996,7,2,2,70,-7.8147
1996,7,2,3,87,-7.2419
1996,7,2,4,73,-10.8421
1996,7,2,5,93,-6.8755
1996,7,3,1,135,-5.2047
1996,7,3,2,113,-5.3466
1996,7,3,3,99,-3.4297
1996,7,3,4,126,-4.6110
1996,7,3,5,96,-5.7476
1996,8,1,1,111,4.9128
1996,8,1,2,163,2.8978
1996,8,1,3,172,5.2742
1996,8,1,4,174,3.5399
1996,8,1,5,209,2.3923
1996,8,2,1,48,4.9151
1996,8,2,2,70,7.0902
1996,8,2,3,86,3.8275
1996,8,2,4,73,5.7517
1996,8,2,5,93,5.2420
1996,8,3,1,135,3.1873
1996,8,3,2,113,3.2440
1996,8,3,3,99,1.2410
1996,8,3,4,126,3.0551
1996,8,3,5,96,0.6271
1996,9,1,1,108,1.9823
1996,9,1,2,161,2.8832
1996,9,1,3,168,6.4873
1996,9,1,4,174,2.0357
1996,9,1,5,208,0.5982
1996,9,2,1,48,3.2841
1996,9,2,2,70,4.4457
1996,9,2,3,85,1.3311
1996,9,2,4,73,2.2969
1996,9,2,5,93,1.8053
1996,9,3,1,135,4.3796
1996,9,3,2,113,3.2337
1996,9,3,3,99,6.3770
1996,9,3,4,125,6.5141
1996,9,3,5,96,5.4789
1996,10,1,1,106,-0.1948
1996,10,1,2,160,-1.7778
1996,10,1,3,168,-1.6779
1996,10,1,4,173,0.6641
1996,10,1,5,207,1.1004
1996,10,2,1,48,1.3648
1996,10,2,2,70,-0.3526
1996,10,2,3,84,-0.8246
1996,10,2,4,73,0.0540
1996,10,2,5,93,1.2074
1996,10,3,1,134,2.3232
1996,10,3,2,113,0.6435
1996,10,3,3,98,2.1205
1996,10,3,4,125,0.6754
1996,10,3,5,96,3.2063
1996,11,1,1,105,2.7368
1996,11,1,2,160,3.2115
1996,11,1,3,167,4.7396
1996,11,1,4,169,2.0127
1996,11,1,5,206,4.9320
1996,11,2,1,46,2.9132
1996,11,2,2,70,5.9554
1996,11,2,3,84,3.9301
1996,11,2,4,73,5.6980
1996,11,2,5,93,4.7345
1996,11,3,1,134,6.2249
1996,11,3,2,113,5.2575
1996,11,3,3,98,8.4181
1996,11,3,4,125,5.6978
1996,11,3,5,96,8.6709
1996,12,1,1,105,3.4565
1996,12,1,2,160,0.3003
1996,12,1,3,166,0.1772
1996,12,1,4,166,2.0385
1996,12,1,5,206,3.1306
1996,12,2,1,46,-0.2613
1996,12,2,2,70,0.8869
1996,12,2,3,84,2.2385
1996,12,2,4,73,2.9969
1996,12,2,5,93,4.4653
1996,12,3,1,134,0.3572
1996,12,3,2,113,-1.0164
1996,12,3,3,98,-2.2774
1996,12,3,4,125,-3.8176
1996,12,3,5,96,-1.6328
1997,1,1,1,103,3.7018
1997,1,1,2,160,4.1890
1997,1,1,3,164,3.9104
1997,1,1,4,163,4.7169
1997,1,1,5,206,4.8517
1997,1,2,1,45,1.7218
1997,1,2,2,70,3.1613
1997,1,2,3,84,2.6561
1997,1,2,4,73,0.5305
1997,1,2,5,92,2.1424
1997,1,3,1,132,5.9541
1997,1,3,2,112,5.0749
1997,1,3,3,98,4.3770
1997,1,3,4,125,4.7857
1997,1,3,5,95,6.9095
1997,2,1,1,101,-1.7024
1997,2,1,2,160,-2.9683
1997,2,1,3,163,-4.7550
1997,2,1,4,160,-2.1912
1997,2,1,5,206,-1.2429
1997,2,2,1,45,-2.3795
1997,2,2,2,70,-1.0192
1997,2,2,3,84,-2.1070
1997,2,2,4,73,-0.8157
1997,2,2,5,92,-0.6757
1997,2,3,1,132,-2.0588
1997,2,3,2,112,1.9631
1997,2,3,3,98,-0.5645
1997,2,3,4,125,0.5566
1997,2,3,5,95,2.0139
1997,3,1,1,100,-0.8752
1997,3,1,2,159,-2.7895
1997,3,1,3,163,-3.2144
1997,3,1,4,159,-2.7151
1997,3,1,5,205,-2.1390
1997,3,2,1,45,-1.5905
1997,3,2,2,70,-3.5700
1997,3,2,3,83,-2.5500
1997,3,2,4,73,-1.4298
1997,3,2,5,92,-2.5458
1997,3,3,1,132,-2.7474
1997,3,3,2,112,-3.6855
1997,3,3,3,98,-3.5026
1997,3,3,4,125,-3.4348
1997,3,3,5,95,-3.5549
1997,4,1,1,99,-2.4369
1997,4,1,2,156,-3.0230
1997,4,1,3,161,-3.8220
1997,4,1,4,157,-4.6421
1997,4,1,5,205,-1.5475
1997,4,2,1,45,-0.8797
1997,4,2,2,70,2.6231
1997,4,2,3,82,0.1240
1997,4,2,4,72,5.0672
1997,4,2,5,92,1.2212
1997,4,3,1,132,3.5662
1997,4,3,2,112,5.3084
1997,4,3,3,98,6.3234
1997,4,3,4,125,6.7775
1997,4,3,5,95,5.0533
1997,5,1,1,99,7.8259
1997,5,1,2,155,8.3871
1997,5,1,3,160,8.2813
1997,5,1,4,156,9.4560
1997,5,1,5,204,8.2556
1997,5,2,1,45,10.7737
1997,5,2,2,70,10.5551
1997,5,2,3,82,11.0779
1997,5,2,4,72,11.8205
1997,5,2,5,91,9.7349
1997,5,3,1,132,5.2358
1997,5,3,2,111,6.4421
1997,5,3,3,98,7.6477
1997,5,3,4,125,5.7786
1997,5,3,5,95,5.4108
1997,6,1,1,97,3.1637
1997,6,1,2,155,5.2567
1997,6,1,3,160,6.3906
1997,6,1,4,155,5.8614
1997,6,1,5,204,3.7794
1997,6,2,1,45,6.9064
1997,6,2,2,70,3.5299
1997,6,2,3,82,4.5960
1997,6,2,4,71,3.8033
1997,6,2,5,91,3.7548
1997,6,3,1,132,2.6055
1997,6,3,2,111,2.8444
1997,6,3,3,97,4.4775
1997,6,3,4,125,5.7316
1997,6,3,5,95,5.6580
1997,7,1,1,124,7.7746
1997,7,1,2,147,11.4884
1997,7,1,3,169,3.2488
1997,7,1,4,190,0.4930
1997,7,1,5,258,4.8264
1997,7,2,1,60,3.5658
1997,7,2,2,61,6.6411
1997,7,2,3,71,7.5758
1997,7,2,4,76,4.8335
1997,7,2,5,98,6.2018
1997,7,3,1,138,7.9929
1997,7,3,2,124,7.8806
1997,7,3,3,129,6.3754
1997,7,3,4,112,5.7419
1997,7,3,5,106,7.6690
1997,8,1,1,123,5.6059
1997,8,1,2,144,4.2622
1997,8,1,3,168,6.1971
1997,8,1,4,186,6.9688
1997,8,1,5,256,5.1087
1997,8,2,1,60,3.1330
1997,8,2,2,61,2.8431
1997,8,2,3,71,4.5342
1997,8,2,4,75,1.6418
1997,8,2,5,98,3.9479
1997,8,3,1,137,-4.5098
1997,8,3,2,124,-4.3560
1997,8,3,3,127,-4.9128
1997,8,3,4,112,-5.8421
1997,8,3,5,106,-3.5398
1997,9,1,1,121,8.2571
1997,9,1,2,143,9.1232
1997,9,1,3,167,7.3882
1997,9,1,4,186,11.1072
1997,9,1,5,255,7.5556
1997,9,2,1,59,6.3419
1997,9,2,2,59,5.8183
1997,9,2,3,71,4.7022
1997,9,2,4,73,7.2136
1997,9,2,5,96,6.1055
1997,9,3,1,135,4.4233
1997,9,3,2,123,5.3543
1997,9,3,3,126,4.6406
1997,9,3,4,110,4.7374
1997,9,3,5,105,6.4967
1997,10,1,1,121,-4.2196
1997,10,1,2,142,-2.8506
1997,10,1,3,166,-2.7071
1997,10,1,4,186,-5.2622
1997,10,1,5,251,-2.9244
1997,10,2,1,57,-2.4161
1997,10,2,2,59,-7.5417
1997,10,2,3,71,-2.1459
1997,10,2,4,73,-3.2685
1997,10,2,5,96,-5.0391
1997,10,3,1,134,-5.0310
1997,10,3,2,123,-4.6254
1997,10,3,3,125,-3.0677
1997,10,3,4,110,-1.4329
1997,10,3,5,104,-3.0218
1997,11,1,1,119,0.2614
1997,11,1,2,142,-1.4753
1997,11,1,3,165,-0.4538
1997,11,1,4,185,-1.6490
1997,11,1,5,248,-0.6309
1997,11,2,1,57,-1.0312
1997,11,2,2,58,3.0026
1997,11,2,3,70,0.3053
1997,11,2,4,73,-0.0826
1997,11,2,5,93,-0.8001
1997,11,3,1,134,4.1893
1997,11,3,2,122,3.7264
1997,11,3,3,125,6.2461
1997,11,3,4,110,5.8561
1997,11,3,5,104,4.5657
1997,12,1,1,118,-3.1247
1997,12,1,2,142,1.3900
1997,12,1,3,165,-0.9635
1997,12,1,4,183,-0.8135
1997,12,1,5,247,0.3701
1997,12,2,1,57,2.7341
1997,12,2,2,58,3.3541
1997,12,2,3,69,-0.3268
1997,12,2,4,72,0.8470
1997,12,2,5,93,-0.5398
1997,12,3,1,134,0.7730
1997,12,3,2,122,0.1678
1997,12,3,3,124,2.7428
1997,12,3,4,110,1.8511
1997,12,3,5,103,0.3078
1998,1,1,1,117,1.3168
1998,1,1,2,141,-1.7329
1998,1,1,3,163,0.1503
1998,1,1,4,181,-2.2070
1998,1,1,5,245,-0.7796
1998,1,2,1,54,-4.4289
1998,1,2,2,58,0.0509
1998,1,2,3,69,-3.6901
1998,1,2,4,71,-2.3173
1998,1,2,5,91,-0.7880
1998,1,3,1,134,0.2627
1998,1,3,2,121,1.0257
1998,1,3,3,124,0.9315
1998,1,3,4,110,4.0365
1998,1,3,5,103,2.4295
1998,2,1,1,116,4.7685
1998,2,1,2,138,6.4942
1998,2,1,3,161,5.4899
1998,2,1,4,178,4.6818
1998,2,1,5,244,4.1238
1998,2,2,1,54,8.8413
1998,2,2,2,58,5.7463
1998,2,2,3,67,7.5925
1998,2,2,4,71,6.0204
1998,2,2,5,91,8.2784
1998,2,3,1,134,6.8601
1998,2,3,2,121,5.3342
1998,2,3,3,123,4.9173
1998,2,3,4,110,7.7904
1998,2,3,5,102,4.7450
1998,3,1,1,116,3.7672
1998,3,1,2,138,3.5116
1998,3,1,3,158,4.6735
1998,3,1,4,179,3.9064
1998,3,1,5,241,5.4890
1998,3,2,1,54,4.8832
1998,3,2,2,58,3.4753
1998,3,2,3,67,3.2546
1998,3,2,4,71,4.7268
1998,3,2,5,91,2.0078
1998,3,3,1,134,5.4793
1998,3,3,2,121,6.4535
1998,3,3,3,123,5.0951
1998,3,3,4,110,3.3948
1998,3,3,5,102,3.4530
1998,4,1,1,116,2.4027
1998,4,1,2,137,-0.8092
1998,4,1,3,156,1.8166
1998,4,1,4,177,1.5544
1998,4,1,5,234,1.5130
1998,4,2,1,54,-1.3789
1998,4,2,2,57,0.7346
1998,4,2,3,67,0.3450
1998,4,2,4,71,-1.3262
1998,4,2,5,90,0.4652
1998,4,3,1,134,0.1454
1998,4,3,2,121,1.2781
1998,4,3,3,123,-0.8689
1998,4,3,4,109,0.0578
1998,4,3,5,101,1.6558
1998,5,1,1,115,-4.8207
1998,5,1,2,133,-3.7080
1998,5,1,3,155,-4.6550
1998,5,1,4,175,-2.1513
1998,5,1,5,232,-1.1675
1998,5,2,1,54,-5.6783
1998,5,2,2,57,-3.8498
1998,5,2,3,67,-4.6518
1998,5,2,4,70,-4.6935
1998,5,2,5,88,-3.8162
1998,5,3,1,132,-1.1266
1998,5,3,2,121,-2.7409
1998,5,3,3,123,-2.5600
1998,5,3,4,109,-1.3494
1998,5,3,5,101,-2.5692
1998,6,1,1,112,-3.3600
1998,6,1,2,132,-3.3138
1998,6,1,3,155,-1.5157
1998,6,1,4,173,-0.6459
1998,6,1,5,229,-1.4862
1998,6,2,1,54,0.2942
1998,6,2,2,56,-0.4316
1998,6,2,3,67,-0.9148
1998,6,2,4,69,-1.6285
1998,6,2,5,88,-2.5433
1998,6,3,1,131,1.2534
1998,6,3,2,120,2.8510
1998,6,3,3,123,3.3232
1998,6,3,4,109,8.1316
1998,6,3,5,100,1.1024
1998,7,1,1,114,-5.3267
1998,7,1,2,136,-5.1029
1998,7,1,3,162,-8.2147
1998,7,1,4,239,-7.0137
1998,7,1,5,243,-5.4762
1998,7,2,1,55,-10.3380
1998,7,2,2,68,-7.4144
1998,7,2,3,64,-9.8063
1998,7,2,4,79,-8.0206
1998,7,2,5,105,-7.2190
1998,7,3,1,139,-1.8264
1998,7,3,2,129,-3.7096
1998,7,3,3,130,-2.5311
1998,7,3,4,108,-1.1784
1998,7,3,5,108,1.1912
1998,8,1,1,113,-21.6119
1998,8,1,2,136,-20.3883
1998,8,1,3,160,-20.4906
1998,8,1,4,237,-17.2383
1998,8,1,5,241,-15.1391
1998,8,2,1,55,-15.6284
1998,8,2,2,68,-13.6815
1998,8,2,3,64,-16.9616
1998,8,2,4,79,-17.0118
1998,8,2,5,104,-14.7263
1998,8,3,1,138,-12.3123
1998,8,3,2,128,-12.9690
1998,8,3,3,129,-10.9581
1998,8,3,4,108,-10.9932
1998,8,3,5,107,-12.7456
1998,9,1,1,113,3.2851
1998,9,1,2,136,6.4219
1998,9,1,3,160,2.9276
1998,9,1,4,235,3.1923
1998,9,1,5,238,1.0351
1998,9,2,1,55,9.7550
1998,9,2,2,68,4.0780
1998,9,2,3,64,5.2071
1998,9,2,4,78,3.7086
1998,9,2,5,104,6.4500
1998,9,3,1,137,7.8459
1998,9,3,2,128,4.9952
1998,9,3,3,128,7.4644
1998,9,3,4,108,6.0996
1998,9,3,5,107,10.2726
1998,10,1,1,112,0.9083
1998,10,1,2,136,4.3154
1998,10,1,3,155,3.2069
1998,10,1,4,231,4.3842
1998,10,1,5,237,3.1438
1998,10,2,1,55,2.5216
1998,10,2,2,67,5.5079
1998,10,2,3,64,7.6004
1998,10,2,4,78,6.0198
1998,10,2,5,104,6.7985
1998,10,3,1,137,7.5757
1998,10,3,2,128,8.9891
1998,10,3,3,127,4.2832
1998,10,3,4,107,9.0124
1998,10,3,5,105,8.0929
1998,11,1,1,111,5.0990
1998,11,1,2,133,7.5442
1998,11,1,3,151,7.0548
1998,11,1,4,231,6.1931
1998,11,1,5,237,4.3517
1998,11,2,1,55,2.9510
1998,11,2,2,67,2.5411
1998,11,2,3,64,3.8826
1998,11,2,4,78,3.2024
1998,11,2,5,102,5.2620
1998,11,3,1,137,5.3612
1998,11,3,2,128,4.9608
1998,11,3,3,127,6.0166
1998,11,3,4,104,7.2484
1998,11,3,5,103,8.0146
1998,12,1,1,108,0.7436
1998,12,1,2,131,2.6822
1998,12,1,3,150,4.1501
1998,12,1,4,228,2.4816
1998,12,1,5,235,0.3382
1998,12,2,1,55,3.2115
1998,12,2,2,67,3.9702
1998,12,2,3,64,0.8841
1998,12,2,4,78,5.2415
1998,12,2,5,102,4.8611
1998,12,3,1,136,6.7035
1998,12,3,2,127,2.8657
1998,12,3,3,127,6.3488
1998,12,3,4,103,4.8002
1998,12,3,5,103,7.2021
1999,1,1,1,107,3.2210
1999,1,1,2,129,3.1495
1999,1,1,3,149,1.7417
1999,1,1,4,227,3.7894
1999,1,1,5,231,3.1246
1999,1,2,1,54,-2.9138
1999,1,2,2,67,-2.1452
1999,1,2,3,64,-5.0383
1999,1,2,4,78,-1.2252
1999,1,2,5,102,-2.1878
1999,1,3,1,135,4.0337
1999,1,3,2,127,1.7853
1999,1,3,3,127,6.6054
1999,1,3,4,103,1.8840
1999,1,3,5,103,1.8397
1999,2,1,1,103,-6.1927
1999,2,1,2,125,-5.9308
1999,2,1,3,148,-4.9655
1999,2,1,4,225,-5.7691
1999,2,1,5,225,-7.0968
1999,2,2,1,53,-7.0484
1999,2,2,2,67,-5.8843
1999,2,2,3,64,-6.4698
1999,2,2,4,78,-9.0017
1999,2,2,5,100,-9.5381
1999,2,3,1,135,-4.9045
1999,2,3,2,126,-1.2214
1999,2,3,3,126,-5.5767
1999,2,3,4,103,0.9202
1999,2,3,5,102,-7.2946
1999,3,1,1,103,-0.0490
1999,3,1,2,123,-2.1060
1999,3,1,3,148,-2.6543
1999,3,1,4,224,-4.4379
1999,3,1,5,221,-4.5492
1999,3,2,1,53,0.4647
1999,3,2,2,65,1.0255
1999,3,2,3,63,0.1677
1999,3,2,4,78,-3.1548
1999,3,2,5,100,-3.7623
1999,3,3,1,135,1.1475
1999,3,3,2,126,2.1597
1999,3,3,3,126,8.7875
1999,3,3,4,103,2.2113
1999,3,3,5,102,-0.2775
1999,4,1,1,100,15.3474
1999,4,1,2,122,9.6447
1999,4,1,3,146,8.0689
1999,4,1,4,222,9.4186
1999,4,1,5,218,8.8404
1999,4,2,1,51,8.8468
1999,4,2,2,65,8.6722
1999,4,2,3,62,7.3257
1999,4,2,4,77,10.8342
1999,4,2,5,100,7.0239
1999,4,3,1,133,6.1146
1999,4,3,2,126,7.5921
1999,4,3,3,125,-0.9651
1999,4,3,4,102,-1.9503
1999,4,3,5,102,4.7316
1999,5,1,1,97,1.3669
1999,5,1,2,122,5.5763
1999,5,1,3,143,9.1500
1999,5,1,4,220,3.8524
1999,5,1,5,217,5.4556
1999,5,2,1,51,5.3976
1999,5,2,2,65,4.1130
1999,5,2,3,62,3.8866
1999,5,2,4,77,2.7425
1999,5,2,5,100,2.3211
1999,5,3,1,132,-2.9197
1999,5,3,2,125,-0.3565
1999,5,3,3,124,-0.9718
1999,5,3,4,102,-3.4481
1999,5,3,5,101,4.5592
1999,6,1,1,97,9.0285
1999,6,1,2,122,6.8013
1999,6,1,3,141,8.1206
1999,6,1,4,219,7.2661
1999,6,1,5,217,6.0390
1999,6,2,1,51,3.4215
1999,6,2,2,65,11.5114
1999,6,2,3,62,4.5442
1999,6,2,4,77,6.4116
1999,6,2,5,100,8.3327
1999,6,3,1,131,4.9079
1999,6,3,2,124,1.1304
1999,6,3,3,123,4.7142
1999,6,3,4,102,7.0798
1999,6,3,5,100,8.2375
1999,7,1,1,138,0.5355
1999,7,1,2,134,1.2283
1999,7,1,3,136,4.7004
1999,7,1,4,185,-1.3653
1999,7,1,5,244,2.5288
1999,7,2,1,57,-0.0489
1999,7,2,2,60,-0.5727
1999,7,2,3,77,1.6364
1999,7,2,4,94,-1.4186
1999,7,2,5,97,-2.0912
1999,7,3,1,132,-1.9683
1999,7,3,2,125,-2.9734
1999,7,3,3,115,-3.2459
1999,7,3,4,115,-3.3122
1999,7,3,5,98,-0.6422
1999,8,1,1,133,-3.8335
1999,8,1,2,131,-2.5712
1999,8,1,3,135,-3.1557
1999,8,1,4,185,-1.8345
1999,8,1,5,243,-3.6726
1999,8,2,1,57,-2.6031
1999,8,2,2,60,-1.8940
1999,8,2,3,76,-3.7735
1999,8,2,4,92,-2.7322
1999,8,2,5,96,-4.7232
1999,8,3,1,132,0.1659
1999,8,3,2,124,0.3911
1999,8,3,3,114,0.2159
1999,8,3,4,114,-0.4752
1999,8,3,5,98,-2.3819
1999,9,1,1,130,-2.7868
1999,9,1,2,130,0.7287
1999,9,1,3,134,-4.5943
1999,9,1,4,183,-1.9605
1999,9,1,5,243,-3.3386
1999,9,2,1,56,-1.2395
1999,9,2,2,59,-0.6238
1999,9,2,3,75,-0.1527
1999,9,2,4,91,-1.0022
1999,9,2,5,95,-0.6038
1999,9,3,1,131,-2.3282
1999,9,3,2,123,-4.0256
1999,9,3,3,113,-3.6421
1999,9,3,4,113,-2.1620
1999,9,3,5,96,-0.1656
1999,10,1,1,127,-3.8494
1999,10,1,2,130,-4.6564
1999,10,1,3,130,-0.8036
1999,10,1,4,180,1.5571
1999,10,1,5,237,-2.4263
1999,10,2,1,55,-1.2698
1999,10,2,2,58,-1.3904
1999,10,2,3,74,-1.6698
1999,10,2,4,90,-2.7002
1999,10,2,5,95,-4.3368
1999,10,3,1,130,5.5288
1999,10,3,2,122,3.6610
1999,10,3,3,113,7.7756
1999,10,3,4,111,4.0888
1999,10,3,5,96,1.1830
1999,11,1,1,125,10.2508
1999,11,1,2,128,3.6837
1999,11,1,3,129,4.7027
1999,11,1,4,177,7.7031
1999,11,1,5,235,6.0873
1999,11,2,1,55,10.3528
1999,11,2,2,58,6.9398
1999,11,2,3,73,4.9923
1999,11,2,4,89,3.3799
1999,11,2,5,94,5.4236
1999,11,3,1,127,1.8404
1999,11,3,2,120,0.2236
1999,11,3,3,112,-1.5148
1999,11,3,4,110,3.8154
1999,11,3,5,96,8.8584
1999,12,1,1,123,16.0052
1999,12,1,2,128,2.4598
1999,12,1,3,128,4.1271
1999,12,1,4,175,13.4744
1999,12,1,5,233,4.2940
1999,12,2,1,52,5.0855
1999,12,2,2,57,11.0519
1999,12,2,3,73,4.6854
1999,12,2,4,88,6.2200
1999,12,2,5,93,6.6918
1999,12,3,1,127,4.1560
1999,12,3,2,120,13.7907
1999,12,3,3,112,-2.1407
1999,12,3,4,107,5.9645
1999,12,3,5,96,14.2030
2000,1,1,1,122,9.7146
2000,1,1,2,128,8.5151
2000,1,1,3,128,5.2635
2000,1,1,4,173,9.0468
2000,1,1,5,229,2.2433
2000,1,2,1,52,2.5038
2000,1,2,2,56,0.4518
2000,1,2,3,73,-1.0704
2000,1,2,4,88,-0.2943
2000,1,2,5,93,-1.6119
2000,1,3,1,125,-2.2527
2000,1,3,2,119,-9.9359
2000,1,3,3,112,1.0258
2000,1,3,4,107,-4.5885
2000,1,3,5,95,-3.8575
2000,2,1,1,121,32.7094
2000,2,1,2,126,21.9580
2000,2,1,3,126,17.2348
2000,2,1,4,171,31.7643
2000,2,1,5,229,11.4515
2000,2,2,1,50,3.3006
2000,2,2,2,55,17.6539
2000,2,2,3,73,9.7951
2000,2,2,4,88,14.0381
2000,2,2,5,93,12.7234
2000,2,3,1,125,-2.3711
2000,2,3,2,119,-3.7704
2000,2,3,3,112,-7.5767
2000,2,3,4,105,-3.9113
2000,2,3,5,95,13.8517
2000,3,1,1,121,-16.0720
2000,3,1,2,124,-9.4906
2000,3,1,3,124,-3.9288
2000,3,1,4,168,-1.7379
2000,3,1,5,228,-2.4888
2000,3,2,1,50,0.7215
2000,3,2,2,55,-6.1576
2000,3,2,3,72,0.9979
2000,3,2,4,88,2.3190
2000,3,2,5,92,-1.2542
2000,3,3,1,125,9.5508
2000,3,3,2,118,10.1880
2000,3,3,3,112,3.9363
2000,3,3,4,104,10.9824
2000,3,3,5,94,6.3865
2000,4,1,1,120,-12.9788
2000,4,1,2,123,-12.1494
2000,4,1,3,124,-10.4103
2000,4,1,4,166,-16.6030
2000,4,1,5,226,-6.0090
2000,4,2,1,50,2.2889
2000,4,2,2,54,-6.4854
2000,4,2,3,70,-5.4683
2000,4,2,4,88,-3.2619
2000,4,2,5,92,0.4568
2000,4,3,1,123,0.8765
2000,4,3,2,118,-12.9304
2000,4,3,3,112,3.3631
2000,4,3,4,103,-1.3600
2000,4,3,5,94,-1.7396
2000,5,1,1,118,-11.4900
2000,5,1,2,123,-8.1073
2000,5,1,3,124,-2.5451
2000,5,1,4,166,-7.9272
2000,5,1,5,225,-2.6850
2000,5,2,1,49,-2.6859
2000,5,2,2,54,-4.0482
2000,5,2,3,69,-12.2653
2000,5,2,4,87,-6.6237
2000,5,2,5,89,-4.7238
2000,5,3,1,122,-2.0268
2000,5,3,2,118,-3.0491
2000,5,3,3,111,3.0411
2000,5,3,4,103,-2.4119
2000,5,3,5,93,-7.2627
2000,6,1,1,116,20.2540
2000,6,1,2,123,15.6126
2000,6,1,3,124,18.1684
2000,6,1,4,165,30.8193
2000,6,1,5,221,14.2021
2000,6,2,1,48,5.9662
2000,6,2,2,52,13.7452
2000,6,2,3,69,7.3119
2000,6,2,4,86,5.0912
2000,6,2,5,88,3.1098
2000,6,3,1,122,2.5561
2000,6,3,2,117,4.6786
2000,6,3,3,111,1.8680
2000,6,3,4,102,0.7703
2000,6,3,5,93,9.4858
2000,7,1,1,138,-0.9607
2000,7,1,2,128,-1.8468
2000,7,1,3,137,0.0113
2000,7,1,4,162,2.2269
2000,7,1,5,187,2.8008
2000,7,2,1,53,-2.6214
2000,7,2,2,70,0.3131
2000,7,2,3,71,2.1285
2000,7,2,4,76,-3.6791
2000,7,2,5,95,-0.6286
2000,7,3,1,129,-0.9347
2000,7,3,2,115,-6.0384
2000,7,3,3,128,-3.6873
2000,7,3,4,101,-3.7995
2000,7,3,5,88,-2.5255
2000,8,1,1,136,7.2446
2000,8,1,2,126,7.7915
2000,8,1,3,137,3.1491
2000,8,1,4,162,5.6652
2000,8,1,5,186,7.5154
2000,8,2,1,52,6.4322
2000,8,2,2,70,8.3072
2000,8,2,3,69,5.3294
2000,8,2,4,75,8.1228
2000,8,2,5,95,4.5439
2000,8,3,1,127,7.5498
2000,8,3,2,114,5.8645
2000,8,3,3,128,3.9191
2000,8,3,4,98,-1.0641
2000,8,3,5,88,8.4168
2000,9,1,1,136,-5.2295
2000,9,1,2,126,-1.5045
2000,9,1,3,136,-3.4475
2000,9,1,4,159,0.2273
2000,9,1,5,184,-0.8723
2000,9,2,1,52,-1.5709
2000,9,2,2,69,-2.4521
2000,9,2,3,69,-3.2642
2000,9,2,4,74,0.3270
2000,9,2,5,94,-1.8094
2000,9,3,1,126,-8.9164
2000,9,3,2,113,-3.7914
2000,9,3,3,128,-2.2481
2000,9,3,4,98,-2.3123
2000,9,3,5,86,-4.4648
2000,10,1,1,134,-8.0668
2000,10,1,2,126,-5.9304
2000,10,1,3,134,-3.8291
2000,10,1,4,156,-6.9782
2000,10,1,5,182,-6.5619
2000,10,2,1,50,-3.7137
2000,10,2,2,69,-0.1141
2000,10,2,3,69,0.1757
2000,10,2,4,73,0.6019
2000,10,2,5,94,-1.2452
2000,10,3,1,122,-2.1977
2000,10,3,2,113,4.7902
2000,10,3,3,128,2.6513
2000,10,3,4,96,-0.0141
2000,10,3,5,84,0.6450
2000,11,1,1,133,-8.3282
2000,11,1,2,124,-6.6004
2000,11,1,3,130,-9.7046
2000,11,1,4,152,-5.4499
2000,11,1,5,182,-7.3512
2000,11,2,1,50,-8.2524
2000,11,2,2,69,-4.5289
2000,11,2,3,68,-6.8241
2000,11,2,4,73,-2.3695
2000,11,2,5,93,-2.2952
2000,11,3,1,121,-9.8922
2000,11,3,2,113,-4.7644
2000,11,3,3,127,-5.4806
2000,11,3,4,95,-2.3855
2000,11,3,5,84,-4.6970
2000,12,1,1,132,-0.9621
2000,12,1,2,120,1.4320
2000,12,1,3,130,-2.1809
2000,12,1,4,151,2.1086
2000,12,1,5,181,-1.5907
2000,12,2,1,48,6.6033
2000,12,2,2,69,11.0130
2000,12,2,3,68,6.7164
2000,12,2,4,71,10.0624
2000,12,2,5,93,9.1922
2000,12,3,1,119,-2.4072
2000,12,3,2,113,-1.9247
2000,12,3,3,126,-0.6876
2000,12,3,4,95,5.1333
2000,12,3,5,82,4.4214
2001,1,1,1,131,16.4432
2001,1,1,2,119,12.0711
2001,1,1,3,128,18.0975
2001,1,1,4,149,10.3367
2001,1,1,5,178,11.5249
2001,1,2,1,48,6.1882
2001,1,2,2,69,2.6154
2001,1,2,3,67,1.9090
2001,1,2,4,70,4.6462
2001,1,2,5,91,3.2322
2001,1,3,1,119,4.6169
2001,1,3,2,112,3.8320
2001,1,3,3,125,4.0616
2001,1,3,4,95,2.6790
2001,1,3,5,82,-2.2298
2001,2,1,1,129,-3.4814
2001,2,1,2,116,-2.1456
2001,2,1,3,128,-3.5691
2001,2,1,4,147,-0.2825
2001,2,1,5,177,-0.0587
2001,2,2,1,48,-4.2646
2001,2,2,2,68,-2.6229
2001,2,2,3,66,-4.2250
2001,2,2,4,70,-3.3455
2001,2,2,5,91,-0.4424
2001,2,3,1,119,-8.6316
2001,2,3,2,111,-2.8159
2001,2,3,3,125,-5.3268
2001,2,3,4,94,-8.4663
2001,2,3,5,82,-7.2310
