year,month,rank_ME,rank_r10n,nstocks,ret_vw
1995,8,3,2,108,0.4324
1995,8,3,3,126,-0.2379
1995,8,3,4,148,0.2580
1995,8,3,5,146,-0.9376
1995,9,1,1,490,2.6030
1995,9,1,2,147,3.1678
1995,9,1,3,91,1.8201
1995,9,1,4,106,3.6040
1995,9,1,5,169,1.9959
1995,9,2,1,110,0.7286
1995,9,2,2,87,2.8507
1995,9,2,3,81,3.2985
1995,9,2,4,66,2.3861
1995,9,2,5,83,1.0124
1995,9,3,1,61,-0.2197
1995,9,3,2,121,4.4893
1995,9,3,3,126,3.2065
1995,9,3,4,145,4.0358
1995,9,3,5,153,5.2140
1995,10,1,1,403,-6.4522
1995,10,1,2,151,-3.2543
1995,10,1,3,130,-2.2105
1995,10,1,4,124,-5.4381
1995,10,1,5,205,-4.5591
1995,10,2,1,99,-4.7061
1995,10,2,2,87,-4.6385
1995,10,2,3,80,-5.5541
1995,10,2,4,67,-3.7961
1995,10,2,5,94,-5.9368
1995,10,3,1,84,-2.3439
1995,10,3,2,113,0.9487
1995,10,3,3,125,-0.4529
1995,10,3,4,136,0.1118
1995,10,3,5,148,-0.7828
1995,11,1,1,417,0.8730
1995,11,1,2,195,2.8215
1995,11,1,3,105,-0.3710
1995,11,1,4,114,0.1805
1995,11,1,5,177,-0.0673
1995,11,2,1,115,5.9625
1995,11,2,2,91,5.0447
1995,11,2,3,78,4.0872
1995,11,2,4,67,3.9854
1995,11,2,5,87,5.4021
1995,11,3,1,60,0.5598
1995,11,3,2,112,4.7251
1995,11,3,3,136,4.9144
1995,11,3,4,144,4.5521
1995,11,3,5,156,3.8451
1995,12,1,1,399,0.5798
1995,12,1,2,204,1.3001
1995,12,1,3,103,1.0958
1995,12,1,4,117,3.2732
1995,12,1,5,189,3.4469
1995,12,2,1,116,-0.1006
1995,12,2,2,93,1.6664
1995,12,2,3,67,3.3276
1995,12,2,4,70,0.7831
1995,12,2,5,85,3.4125
1995,12,3,1,73,-1.3592
1995,12,3,2,105,0.2714
1995,12,3,3,135,2.4019
1995,12,3,4,148,2.6641
1995,12,3,5,151,2.2189
1996,1,1,1,502,-0.1430
1996,1,1,2,172,1.1416
1996,1,1,3,103,1.8197
1996,1,1,4,94,-0.1401
1996,1,1,5,144,0.7690
1996,1,2,1,102,-1.4859
1996,1,2,2,92,-1.5945
1996,1,2,3,64,-0.0773
1996,1,2,4,87,-0.6791
1996,1,2,5,89,1.9073
1996,1,3,1,72,3.3887
1996,1,3,2,113,2.7652
1996,1,3,3,138,3.8481
1996,1,3,4,126,2.1946
1996,1,3,5,159,2.9685
1996,2,1,1,491,4.1012
1996,2,1,2,172,2.3381
1996,2,1,3,95,1.9413
1996,2,1,4,81,1.9773
1996,2,1,5,181,2.5265
1996,2,2,1,120,4.8631
1996,2,2,2,82,2.2443
1996,2,2,3,78,2.3675
1996,2,2,4,67,3.1842
1996,2,2,5,81,4.0090
1996,2,3,1,58,3.6551
1996,2,3,2,117,4.6710
1996,2,3,3,123,1.3374
1996,2,3,4,140,-1.0726
1996,2,3,5,170,0.4016
1996,3,1,1,484,2.4752
1996,3,1,2,177,1.7402
1996,3,1,3,91,3.1622
1996,3,1,4,92,3.5819
1996,3,1,5,174,0.5185
1996,3,2,1,115,-2.0107
1996,3,2,2,86,3.0819
1996,3,2,3,82,2.2183
1996,3,2,4,64,1.3117
1996,3,2,5,90,5.5094
1996,3,3,1,53,4.1874
1996,3,3,2,114,-0.2382
1996,3,3,3,131,1.4581
1996,3,3,4,148,1.1481
1996,3,3,5,162,0.7092
1996,4,1,1,488,9.2774
1996,4,1,2,146,2.9632
1996,4,1,3,110,6.2181
1996,4,1,4,99,7.1559
1996,4,1,5,197,8.4258
1996,4,2,1,107,7.8240
1996,4,2,2,81,6.2006
1996,4,2,3,76,4.5887
1996,4,2,4,71,4.4728
1996,4,2,5,96,6.0737
1996,4,3,1,64,2.9317
1996,4,3,2,122,4.3443
1996,4,3,3,128,1.6756
1996,4,3,4,135,1.3707
1996,4,3,5,156,1.9161
1996,5,1,1,423,7.0058
1996,5,1,2,179,7.5140
1996,5,1,3,112,5.3941
1996,5,1,4,107,5.4604
1996,5,1,5,221,8.7288
1996,5,2,1,104,7.3572
1996,5,2,2,82,2.6128
1996,5,2,3,66,2.5569
1996,5,2,4,80,4.0226
1996,5,2,5,102,3.0899
1996,5,3,1,71,1.5723
1996,5,3,2,116,1.1082
1996,5,3,3,135,1.4913
1996,5,3,4,135,1.9119
1996,5,3,5,156,5.0554
1996,6,1,1,452,-4.0252
1996,6,1,2,165,-5.9651
1996,6,1,3,128,-4.5086
1996,6,1,4,108,-1.4145
1996,6,1,5,211,-7.9961
1996,6,2,1,104,-3.5164
1996,6,2,2,81,-0.9590
1996,6,2,3,82,-3.0117
1996,6,2,4,67,-0.5857
1996,6,2,5,104,-4.3837
1996,6,3,1,64,-3.2581
1996,6,3,2,113,-0.2661
1996,6,3,3,126,0.7640
1996,6,3,4,143,0.7116
1996,6,3,5,167,0.1682
1996,7,1,1,451,-8.2232
1996,7,1,2,146,-5.0885
1996,7,1,3,118,-6.5191
1996,7,1,4,107,-6.1962
1996,7,1,5,238,-7.6784
1996,7,2,1,99,-8.9607
1996,7,2,2,74,-6.4834
1996,7,2,3,67,-6.3653
1996,7,2,4,85,-9.7017
1996,7,2,5,116,-9.6512
1996,7,3,1,79,-3.9596
1996,7,3,2,117,-5.9047
1996,7,3,3,135,-5.8468
1996,7,3,4,143,-4.7667
1996,7,3,5,144,-3.8435
1996,8,1,1,445,3.7249
1996,8,1,2,143,3.3575
1996,8,1,3,114,3.3862
1996,8,1,4,125,2.9737
1996,8,1,5,236,4.5435
1996,8,2,1,96,7.2760
1996,8,2,2,89,3.7235
1996,8,2,3,60,3.0040
1996,8,2,4,84,4.9000
1996,8,2,5,114,8.6042
1996,8,3,1,79,4.4872
1996,8,3,2,118,1.6934
1996,8,3,3,134,1.7649
1996,8,3,4,133,2.3105
1996,8,3,5,157,2.1212
1996,9,1,1,455,1.7686
1996,9,1,2,148,2.3613
1996,9,1,3,120,1.7096
1996,9,1,4,124,0.6037
1996,9,1,5,228,3.6105
1996,9,2,1,98,3.4124
1996,9,2,2,68,3.2043
1996,9,2,3,76,1.9430
1996,9,2,4,81,2.1412
1996,9,2,5,110,2.9106
1996,9,3,1,77,5.1841
1996,9,3,2,123,4.5765
1996,9,3,3,114,2.2220
1996,9,3,4,153,5.9502
1996,9,3,5,157,6.7890
1996,10,1,1,352,-1.8916
1996,10,1,2,195,-2.5307
1996,10,1,3,132,1.3672
1996,10,1,4,126,-3.2033
1996,10,1,5,272,0.0996
1996,10,2,1,78,0.9272
1996,10,2,2,61,1.0231
1996,10,2,3,77,-1.0517
1996,10,2,4,101,0.8519
1996,10,2,5,125,-0.5209
1996,10,3,1,100,3.2333
1996,10,3,2,122,1.1050
1996,10,3,3,126,1.6210
1996,10,3,4,129,2.0000
1996,10,3,5,147,1.7271
1996,11,1,1,404,4.5817
1996,11,1,2,161,3.4653
1996,11,1,3,115,3.3318
1996,11,1,4,133,3.8040
1996,11,1,5,281,2.1281
1996,11,2,1,75,2.8044
1996,11,2,2,74,3.0553
1996,11,2,3,85,6.3050
1996,11,2,4,72,7.6199
1996,11,2,5,131,4.4364
1996,11,3,1,89,11.3330
1996,11,3,2,113,6.9275
1996,11,3,3,134,5.1048
1996,11,3,4,145,6.9807
1996,11,3,5,151,7.4414
1996,12,1,1,360,-0.1707
1996,12,1,2,160,3.5487
1996,12,1,3,126,3.0831
1996,12,1,4,127,0.2266
1996,12,1,5,323,0.7944
1996,12,2,1,91,3.0543
1996,12,2,2,83,2.1700
1996,12,2,3,72,1.4562
1996,12,2,4,81,2.9364
1996,12,2,5,118,1.7407
1996,12,3,1,92,-2.2823
1996,12,3,2,125,-1.5360
1996,12,3,3,127,-1.5609
1996,12,3,4,137,-1.3457
1996,12,3,5,156,-0.9201
1997,1,1,1,463,4.6479
1997,1,1,2,166,3.4131
1997,1,1,3,96,5.1494
1997,1,1,4,125,2.2654
1997,1,1,5,241,7.3218
1997,1,2,1,101,1.5358
1997,1,2,2,88,2.1734
1997,1,2,3,55,3.2134
1997,1,2,4,91,1.2228
1997,1,2,5,116,3.7143
1997,1,3,1,79,4.9890
1997,1,3,2,120,3.5125
1997,1,3,3,142,2.6911
1997,1,3,4,141,7.7078
1997,1,3,5,156,7.9719
1997,2,1,1,420,-2.1479
1997,2,1,2,167,-0.1215
1997,2,1,3,122,-1.5925
1997,2,1,4,104,-2.4663
1997,2,1,5,293,-3.0687
1997,2,2,1,94,-1.8172
1997,2,2,2,91,0.1953
1997,2,2,3,68,-0.6598
1997,2,2,4,72,-0.9994
1997,2,2,5,114,-3.1127
1997,2,3,1,81,-4.0485
1997,2,3,2,110,1.7350
1997,2,3,3,132,-1.0011
1997,2,3,4,153,1.1651
1997,2,3,5,162,-0.0370
1997,3,1,1,422,-3.8582
1997,3,1,2,176,-2.3169
1997,3,1,3,103,-2.2648
1997,3,1,4,138,-2.2274
1997,3,1,5,277,-5.0487
1997,3,2,1,95,-1.8713
1997,3,2,2,90,-2.4290
1997,3,2,3,65,-2.1142
1997,3,2,4,68,-0.6177
1997,3,2,5,114,-3.6831
1997,3,3,1,75,-3.7958
1997,3,3,2,115,-1.7881
1997,3,3,3,146,-1.8533
1997,3,3,4,145,-3.2603
1997,3,3,5,165,-5.3743
1997,4,1,1,405,-2.1657
1997,4,1,2,142,-5.3730
1997,4,1,3,123,-3.1639
1997,4,1,4,151,-3.5303
1997,4,1,5,293,-5.9146
1997,4,2,1,101,3.4042
1997,4,2,2,63,1.7553
1997,4,2,3,67,-0.3566
1997,4,2,4,86,-0.6317
1997,4,2,5,113,1.8296
1997,4,3,1,85,5.8185
1997,4,3,2,132,3.3020
1997,4,3,3,140,4.2490
1997,4,3,4,139,6.7469
1997,4,3,5,155,7.8702
1997,5,1,1,349,10.6024
1997,5,1,2,185,8.8007
1997,5,1,3,106,11.2427
1997,5,1,4,154,10.0115
1997,5,1,5,337,10.0276
1997,5,2,1,81,13.4064
1997,5,2,2,79,8.8095
1997,5,2,3,63,10.8399
1997,5,2,4,81,8.9654
1997,5,2,5,115,12.8504
1997,5,3,1,98,7.2728
1997,5,3,2,114,7.6141
1997,5,3,3,148,4.4452
1997,5,3,4,152,6.2116
1997,5,3,5,148,6.2012
1997,6,1,1,383,4.3911
1997,6,1,2,185,4.6458
1997,6,1,3,115,4.7460
1997,6,1,4,127,4.3055
1997,6,1,5,332,2.8854
1997,6,2,1,87,3.6933
1997,6,2,2,86,5.4746
1997,6,2,3,56,6.4780
1997,6,2,4,85,5.6542
1997,6,2,5,114,3.0555
1997,6,3,1,88,3.9759
1997,6,3,2,110,2.6802
1997,6,3,3,156,5.8124
1997,6,3,4,146,2.8390
1997,6,3,5,159,4.1258
1997,7,1,1,362,6.3495
1997,7,1,2,183,4.6396
1997,7,1,3,121,5.6657
1997,7,1,4,139,3.9456
1997,7,1,5,337,5.2108
1997,7,2,1,77,6.8474
1997,7,2,2,80,6.9795
1997,7,2,3,72,4.4724
1997,7,2,4,82,5.6477
1997,7,2,5,124,6.1712
1997,7,3,1,94,10.0546
1997,7,3,2,117,8.7812
1997,7,3,3,130,6.5556
1997,7,3,4,159,4.8948
1997,7,3,5,156,8.9079
1997,8,1,1,348,6.8201
1997,8,1,2,219,4.7672
1997,8,1,3,127,4.6665
1997,8,1,4,132,2.7286
1997,8,1,5,322,4.1802
1997,8,2,1,81,3.7741
1997,8,2,2,80,5.4203
1997,8,2,3,78,3.3173
1997,8,2,4,70,1.7839
1997,8,2,5,118,4.6168
1997,8,3,1,89,-0.7249
1997,8,3,2,119,-2.1919
1997,8,3,3,137,-4.5756
1997,8,3,4,157,-5.1841
1997,8,3,5,161,-6.0270
1997,9,1,1,411,8.3366
1997,9,1,2,171,7.0953
1997,9,1,3,121,5.9839
1997,9,1,4,121,7.1117
1997,9,1,5,327,9.4341
1997,9,2,1,90,8.3230
1997,9,2,2,80,8.2055
1997,9,2,3,67,6.4374
1997,9,2,4,86,6.1546
1997,9,2,5,104,6.0042
1997,9,3,1,84,5.6468
1997,9,3,2,124,5.9735
1997,9,3,3,144,6.0920
1997,9,3,4,143,3.8367
1997,9,3,5,164,4.1036
1997,10,1,1,350,-2.8585
1997,10,1,2,143,-3.0084
1997,10,1,3,139,-1.5349
1997,10,1,4,165,-0.8272
1997,10,1,5,352,-3.9125
1997,10,2,1,83,-5.0445
1997,10,2,2,67,-4.2556
1997,10,2,3,82,-3.5623
1997,10,2,4,84,-1.3306
1997,10,2,5,122,-4.8890
1997,10,3,1,98,-4.9209
1997,10,3,2,137,-3.1005
1997,10,3,3,121,-3.0867
1997,10,3,4,137,-1.8336
1997,10,3,5,154,-5.0413
1997,11,1,1,345,-1.7151
1997,11,1,2,143,-0.6527
1997,11,1,3,138,-0.0031
1997,11,1,4,165,-0.1272
1997,11,1,5,352,-3.0170
1997,11,2,1,79,-3.4258
1997,11,2,2,76,1.2389
1997,11,2,3,72,1.8568
1997,11,2,4,77,2.4272
1997,11,2,5,122,-0.6414
1997,11,3,1,87,2.4398
1997,11,3,2,126,1.6213
1997,11,3,3,144,6.5056
1997,11,3,4,130,4.6708
1997,11,3,5,164,5.1225
1997,12,1,1,269,-0.8829
1997,12,1,2,172,-0.6665
1997,12,1,3,115,-2.7448
1997,12,1,4,178,-0.2067
1997,12,1,5,408,-2.9780
1997,12,2,1,83,0.2898
1997,12,2,2,82,0.1263
1997,12,2,3,62,3.3687
1997,12,2,4,85,2.5339
1997,12,2,5,110,1.3270
1997,12,3,1,100,-0.8530
1997,12,3,2,121,1.3506
1997,12,3,3,148,1.2729
1997,12,3,4,126,2.0114
1997,12,3,5,157,0.4828
1998,1,1,1,367,-0.7664
1998,1,1,2,202,-0.5024
1998,1,1,3,135,-1.3453
1998,1,1,4,138,-0.4878
1998,1,1,5,289,0.9001
1998,1,2,1,92,1.6928
1998,1,2,2,78,-1.0083
1998,1,2,3,65,-0.7731
1998,1,2,4,77,-2.4838
1998,1,2,5,106,-0.4454
1998,1,3,1,90,-0.8590
1998,1,3,2,111,2.4671
1998,1,3,3,147,0.0840
1998,1,3,4,138,4.7779
1998,1,3,5,163,1.2399
1998,2,1,1,328,5.9503
1998,2,1,2,176,4.2478
1998,2,1,3,120,4.0722
1998,2,1,4,169,3.3059
1998,2,1,5,331,6.1008
1998,2,2,1,91,5.9819
1998,2,2,2,80,8.4123
1998,2,2,3,70,7.4599
1998,2,2,4,74,6.9842
1998,2,2,5,102,8.1123
1998,2,3,1,90,7.6279
1998,2,3,2,112,6.2079
1998,2,3,3,134,5.8250
1998,2,3,4,150,4.5100
1998,2,3,5,158,8.6569
1998,3,1,1,362,4.3456
1998,3,1,2,168,5.4013
1998,3,1,3,126,6.5350
1998,3,1,4,126,2.2801
1998,3,1,5,337,5.2448
1998,3,2,1,90,3.1405
1998,3,2,2,85,3.5756
1998,3,2,3,71,3.3960
1998,3,2,4,64,2.5876
1998,3,2,5,100,3.0958
1998,3,3,1,81,3.2769
1998,3,3,2,119,2.9008
1998,3,3,3,140,5.1963
1998,3,3,4,147,6.3274
1998,3,3,5,168,3.7531
1998,4,1,1,323,2.0144
1998,4,1,2,157,2.1216
1998,4,1,3,120,3.2608
1998,4,1,4,159,2.9319
1998,4,1,5,354,2.0586
1998,4,2,1,77,-0.8887
1998,4,2,2,86,1.7042
1998,4,2,3,69,-1.9523
1998,4,2,4,73,0.0318
1998,4,2,5,102,2.0469
1998,4,3,1,96,3.6522
1998,4,3,2,121,4.2212
1998,4,3,3,130,-2.0050
1998,4,3,4,142,-0.9902
1998,4,3,5,162,0.1281
1998,5,1,1,290,-5.4634
1998,5,1,2,173,-3.6580
1998,5,1,3,105,-3.5965
1998,5,1,4,156,-2.9682
1998,5,1,5,377,-3.2750
1998,5,2,1,78,-5.6848
1998,5,2,2,84,-2.6669
1998,5,2,3,65,-4.0819
1998,5,2,4,74,-2.9244
1998,5,2,5,110,-6.1295
1998,5,3,1,98,-3.0439
1998,5,3,2,114,-1.9474
1998,5,3,3,139,-2.4035
1998,5,3,4,146,-2.2032
1998,5,3,5,149,-0.8733
1998,6,1,1,293,-2.3278
1998,6,1,2,159,-2.3632
1998,6,1,3,110,-2.5945
1998,6,1,4,164,-1.7552
1998,6,1,5,369,-5.0319
1998,6,2,1,84,-1.9208
1998,6,2,2,82,-0.9715
1998,6,2,3,65,0.5285
1998,6,2,4,60,-4.8170
1998,6,2,5,119,-2.2620
1998,6,3,1,90,-1.6641
1998,6,3,2,109,2.0240
1998,6,3,3,147,0.5975
1998,6,3,4,143,4.0833
1998,6,3,5,160,7.4318
1998,7,1,1,286,-5.2377
1998,7,1,2,140,-6.3087
1998,7,1,3,101,-4.0536
1998,7,1,4,151,-6.5781
1998,7,1,5,384,-6.7350
1998,7,2,1,85,-9.9549
1998,7,2,2,72,-7.8756
1998,7,2,3,77,-7.9211
1998,7,2,4,69,-8.0665
1998,7,2,5,111,-8.7525
1998,7,3,1,86,-0.9260
1998,7,3,2,124,-4.4560
1998,7,3,3,132,-1.4678
1998,7,3,4,151,-1.5355
1998,7,3,5,164,0.4374
1998,8,1,1,300,-17.3812
1998,8,1,2,157,-15.8051
1998,8,1,3,100,-14.7381
1998,8,1,4,134,-19.1731
1998,8,1,5,374,-20.3545
1998,8,2,1,94,-18.1246
1998,8,2,2,68,-12.8931
1998,8,2,3,67,-12.6890
1998,8,2,4,67,-16.2492
1998,8,2,5,111,-20.6970
1998,8,3,1,83,-12.6718
1998,8,3,2,123,-9.9147
1998,8,3,3,138,-8.8206
1998,8,3,4,146,-10.9893
1998,8,3,5,163,-16.6656
1998,9,1,1,324,1.7119
1998,9,1,2,146,4.3546
1998,9,1,3,108,3.3440
1998,9,1,4,136,4.8297
1998,9,1,5,348,5.2499
1998,9,2,1,99,9.5853
1998,9,2,2,66,2.1114
1998,9,2,3,58,6.5875
1998,9,2,4,62,8.7752
1998,9,2,5,110,5.0841
1998,9,3,1,80,7.6251
1998,9,3,2,134,8.6889
1998,9,3,3,139,8.0400
1998,9,3,4,154,6.0182
1998,9,3,5,158,8.0908
1998,10,1,1,268,2.6702
1998,10,1,2,150,7.3480
1998,10,1,3,116,5.8169
1998,10,1,4,150,3.6987
1998,10,1,5,362,4.9447
1998,10,2,1,83,3.4513
1998,10,2,2,63,4.9721
1998,10,2,3,66,3.8450
1998,10,2,4,65,7.9867
1998,10,2,5,123,9.2478
1998,10,3,1,97,8.8952
1998,10,3,2,136,3.8904
1998,10,3,3,143,7.5953
1998,10,3,4,147,11.3435
1998,10,3,5,147,5.0452
1998,11,1,1,268,10.0200
1998,11,1,2,145,4.0206
1998,11,1,3,106,1.6948
1998,11,1,4,140,5.0448
1998,11,1,5,374,8.2182
1998,11,2,1,97,4.7753
1998,11,2,2,69,3.2771
1998,11,2,3,54,3.5684
1998,11,2,4,79,5.7505
1998,11,2,5,112,2.4760
1998,11,3,1,91,7.2062
1998,11,3,2,127,6.6120
1998,11,3,3,134,3.5163
1998,11,3,4,146,5.0425
1998,11,3,5,163,8.3710
1998,12,1,1,236,0.1208
1998,12,1,2,123,-0.5930
1998,12,1,3,91,1.3511
1998,12,1,4,156,0.6087
1998,12,1,5,414,-0.8205
1998,12,2,1,89,4.6253
1998,12,2,2,71,0.2114
1998,12,2,3,64,7.2858
1998,12,2,4,75,3.3990
1998,12,2,5,118,3.6126
1998,12,3,1,90,5.6071
1998,12,3,2,133,3.4143
1998,12,3,3,151,4.1031
1998,12,3,4,134,4.8670
1998,12,3,5,153,10.5473
1999,1,1,1,351,3.2754
1999,1,1,2,162,2.7339
1999,1,1,3,119,3.5405
1999,1,1,4,108,4.5564
1999,1,1,5,275,3.7954
1999,1,2,1,94,-2.6560
1999,1,2,2,92,-1.5153
1999,1,2,3,58,-3.0020
1999,1,2,4,67,-2.9622
1999,1,2,5,112,-1.1480
1999,1,3,1,80,-2.4128
1999,1,3,2,116,4.5322
1999,1,3,3,138,0.8919
1999,1,3,4,150,1.6744
1999,1,3,5,170,8.7014
1999,2,1,1,290,-7.0245
1999,2,1,2,142,-3.5001
1999,2,1,3,100,-5.3211
1999,2,1,4,136,-5.0967
1999,2,1,5,325,-6.8183
1999,2,2,1,99,-7.8311
1999,2,2,2,76,-7.5111
1999,2,2,3,69,-6.2346
1999,2,2,4,66,-8.8798
1999,2,2,5,112,-9.5338
1999,2,3,1,76,-4.3945
1999,2,3,2,123,-2.6842
1999,2,3,3,137,-1.8272
1999,2,3,4,152,-2.7403
1999,2,3,5,163,-7.0974
1999,3,1,1,316,-5.2633
1999,3,1,2,126,-4.1236
1999,3,1,3,105,-2.1289
1999,3,1,4,129,-3.6851
1999,3,1,5,314,-4.3957
1999,3,2,1,94,1.3835
1999,3,2,2,72,-0.0179
1999,3,2,3,68,0.9237
1999,3,2,4,63,-0.5857
1999,3,2,5,119,-1.2129
1999,3,3,1,77,2.9376
1999,3,3,2,119,0.1411
1999,3,3,3,144,1.4631
1999,3,3,4,146,2.5974
1999,3,3,5,164,5.6486
1999,4,1,1,264,6.9876
1999,4,1,2,113,10.7287
1999,4,1,3,101,7.1701
1999,4,1,4,160,13.7128
1999,4,1,5,326,9.0709
1999,4,2,1,88,12.6707
1999,4,2,2,75,10.1852
1999,4,2,3,59,9.7933
1999,4,2,4,81,13.5258
1999,4,2,5,126,13.2176
1999,4,3,1,93,10.2135
1999,4,3,2,127,6.9943
1999,4,3,3,129,3.2430
1999,4,3,4,136,2.7357
1999,4,3,5,159,-1.9824
1999,5,1,1,260,3.8872
1999,5,1,2,149,3.0636
1999,5,1,3,88,4.4431
1999,5,1,4,131,4.6014
1999,5,1,5,342,3.4885
1999,5,2,1,77,7.0981
1999,5,2,2,80,1.8216
1999,5,2,3,62,5.3383
1999,5,2,4,72,2.4004
1999,5,2,5,132,5.5782
1999,5,3,1,96,2.3305
1999,5,3,2,118,-0.5102
1999,5,3,3,127,-0.9791
1999,5,3,4,148,-1.9115
1999,5,3,5,145,-2.8984
1999,6,1,1,264,4.9698
1999,6,1,2,111,5.2560
1999,6,1,3,126,6.3620
1999,6,1,4,153,1.7031
1999,6,1,5,319,2.2896
1999,6,2,1,81,4.3503
1999,6,2,2,62,3.7395
1999,6,2,3,78,8.5274
1999,6,2,4,77,4.3994
1999,6,2,5,126,8.7549
1999,6,3,1,87,4.8024
1999,6,3,2,123,2.4547
1999,6,3,3,132,3.6026
1999,6,3,4,138,5.8966
1999,6,3,5,151,7.6296
1999,7,1,1,242,1.2331
1999,7,1,2,121,1.1853
1999,7,1,3,102,0.3594
1999,7,1,4,153,-1.0217
1999,7,1,5,341,2.9513
1999,7,2,1,70,-1.6655
1999,7,2,2,62,-0.0531
1999,7,2,3,83,-1.5418
1999,7,2,4,82,0.9558
1999,7,2,5,122,-0.4197
1999,7,3,1,103,-2.4041
1999,7,3,2,108,-2.2612
1999,7,3,3,131,-2.4114
1999,7,3,4,132,-3.8680
1999,7,3,5,154,-0.5825
1999,8,1,1,233,-1.5557
1999,8,1,2,139,-1.4203
1999,8,1,3,93,-3.0654
1999,8,1,4,176,-4.6660
1999,8,1,5,311,-4.1142
1999,8,2,1,75,-3.8963
1999,8,2,2,70,0.0087
1999,8,2,3,64,-2.5778
1999,8,2,4,73,-2.7786
1999,8,2,5,126,-5.1577
1999,8,3,1,96,-0.1767
1999,8,3,2,116,-3.0886
1999,8,3,3,132,-2.5331
1999,8,3,4,136,0.3464
1999,8,3,5,151,3.9089
1999,9,1,1,296,-3.2263
1999,9,1,2,102,-1.5406
1999,9,1,3,96,-3.6381
1999,9,1,4,148,-3.0937
1999,9,1,5,302,-1.5026
1999,9,2,1,79,-1.1714
1999,9,2,2,65,-1.2314
1999,9,2,3,63,-0.7710
1999,9,2,4,75,-2.5097
1999,9,2,5,118,-0.5444
1999,9,3,1,89,-1.5481
1999,9,3,2,118,-1.5436
1999,9,3,3,131,-2.4553
1999,9,3,4,134,-3.0435
1999,9,3,5,157,-3.6748
1999,10,1,1,252,-1.8697
1999,10,1,2,99,-0.8302
1999,10,1,3,116,-0.3034
1999,10,1,4,146,-1.9635
1999,10,1,5,318,-2.6646
1999,10,2,1,76,-4.3274
1999,10,2,2,65,-4.7078
1999,10,2,3,62,-1.5945
1999,10,2,4,69,-4.5374
1999,10,2,5,130,-0.7082
1999,10,3,1,95,1.9498
1999,10,3,2,116,7.0796
1999,10,3,3,140,3.4686
1999,10,3,4,126,6.7744
1999,10,3,5,146,4.2641
1999,11,1,1,266,4.7379
1999,11,1,2,118,8.3165
1999,11,1,3,94,-1.6078
1999,11,1,4,143,5.6207
1999,11,1,5,301,9.5592
1999,11,2,1,81,2.9709
1999,11,2,2,64,3.4310
1999,11,2,3,52,2.9468
1999,11,2,4,84,5.3509
1999,11,2,5,120,9.3155
1999,11,3,1,79,-0.2912
1999,11,3,2,124,-1.0171
1999,11,3,3,137,1.6870
1999,11,3,4,131,2.4592
1999,11,3,5,153,5.3031
1999,12,1,1,215,1.9536
1999,12,1,2,91,3.8145
1999,12,1,3,96,3.2913
1999,12,1,4,150,5.5304
1999,12,1,5,361,10.4354
1999,12,2,1,75,4.1300
1999,12,2,2,52,1.4228
1999,12,2,3,60,2.5525
1999,12,2,4,87,1.6063
1999,12,2,5,117,10.1134
1999,12,3,1,87,5.6532
1999,12,3,2,125,2.9983
1999,12,3,3,135,-1.0904
1999,12,3,4,122,2.3715
1999,12,3,5,162,18.3982
2000,1,1,1,310,6.6632
2000,1,1,2,127,2.3208
2000,1,1,3,84,1.0341
2000,1,1,4,120,5.3806
2000,1,1,5,257,11.7328
2000,1,2,1,84,-3.7422
2000,1,2,2,82,-1.3892
2000,1,2,3,62,-3.7144
2000,1,2,4,60,-4.9657
2000,1,2,5,110,-1.5479
2000,1,3,1,89,-1.6484
2000,1,3,2,110,-1.9690
2000,1,3,3,128,-3.8794
2000,1,3,4,140,-2.4750
2000,1,3,5,167,-6.5761
2000,2,1,1,248,5.5685
2000,2,1,2,128,6.4517
2000,2,1,3,92,6.0939
2000,2,1,4,127,14.8326
2000,2,1,5,286,16.6362
2000,2,2,1,94,7.2042
2000,2,2,2,69,0.7738
2000,2,2,3,60,1.0372
2000,2,2,4,73,6.8549
2000,2,2,5,115,23.4157
2000,2,3,1,75,-4.1203
2000,2,3,2,121,-7.2474
2000,2,3,3,129,-4.2085
2000,2,3,4,136,-7.2728
2000,2,3,5,172,9.6600
2000,3,1,1,256,1.0002
2000,3,1,2,105,-0.1756
2000,3,1,3,117,-2.2486
2000,3,1,4,102,1.0554
2000,3,1,5,277,4.1636
2000,3,2,1,82,-2.1314
2000,3,2,2,79,2.2949
2000,3,2,3,68,7.0512
2000,3,2,4,66,0.5125
2000,3,2,5,118,1.0909
2000,3,3,1,82,12.6238
2000,3,3,2,110,10.1447
2000,3,3,3,134,11.6652
2000,3,3,4,133,5.0274
2000,3,3,5,187,8.8115
2000,4,1,1,237,-4.2622
2000,4,1,2,104,-4.9094
2000,4,1,3,107,-4.5645
2000,4,1,4,130,-8.7531
2000,4,1,5,286,-11.0890
2000,4,2,1,81,-1.3284
2000,4,2,2,61,2.1485
2000,4,2,3,75,2.9897
2000,4,2,4,79,2.7406
2000,4,2,5,126,-7.9928
2000,4,3,1,82,1.0302
2000,4,3,2,110,-1.4628
2000,4,3,3,128,3.3681
2000,4,3,4,122,0.1196
2000,4,3,5,187,-7.3158
2000,5,1,1,250,-7.6074
2000,5,1,2,116,0.5968
2000,5,1,3,85,-1.1463
2000,5,1,4,137,-6.2821
2000,5,1,5,292,-5.8453
2000,5,2,1,83,-0.9355
2000,5,2,2,71,2.2063
2000,5,2,3,62,-0.5829
2000,5,2,4,72,-1.9488
