year,month,rank_ME,rank_RDSq_6,nstocks,ret_vw
1999,6,1,2,200,4.1759
1999,6,1,3,252,6.2560
1999,6,1,4,349,5.4051
1999,6,1,5,887,7.8861
1999,6,2,1,73,0.4810
1999,6,2,2,85,2.7923
1999,6,2,3,102,7.7554
1999,6,2,4,118,11.9684
1999,6,2,5,314,17.0226
1999,6,3,1,74,4.5282
1999,6,3,2,84,4.3772
1999,6,3,3,95,5.7811
1999,6,3,4,148,7.8732
1999,6,3,5,242,10.6803
1999,7,1,1,154,1.5501
1999,7,1,2,174,-0.3907
1999,7,1,3,230,0.7933
1999,7,1,4,302,0.1841
1999,7,1,5,796,3.7888
1999,7,2,1,69,-2.9164
1999,7,2,2,76,-0.9237
1999,7,2,3,92,0.7470
1999,7,2,4,110,-1.8187
1999,7,2,5,300,-0.2587
1999,7,3,1,72,1.8935
1999,7,3,2,82,-2.0473
1999,7,3,3,90,-3.3243
1999,7,3,4,138,-0.4095
1999,7,3,5,217,-3.9173
1999,8,1,1,161,-3.6083
1999,8,1,2,194,-2.0488
1999,8,1,3,247,-0.8063
1999,8,1,4,336,0.1779
1999,8,1,5,825,2.9965
1999,8,2,1,69,-3.4865
1999,8,2,2,78,-3.1462
1999,8,2,3,94,0.2189
1999,8,2,4,127,-0.5545
1999,8,2,5,310,3.3554
1999,8,3,1,71,4.4452
1999,8,3,2,83,-1.6795
1999,8,3,3,97,-1.5770
1999,8,3,4,144,5.1890
1999,8,3,5,226,5.2799
1999,9,1,1,160,-1.7921
1999,9,1,2,192,-5.5818
1999,9,1,3,233,-2.0343
1999,9,1,4,329,-1.2221
1999,9,1,5,814,2.6785
1999,9,2,1,68,4.4004
1999,9,2,2,79,0.4353
1999,9,2,3,94,-1.3219
1999,9,2,4,126,1.3558
1999,9,2,5,312,4.2948
1999,9,3,1,70,-8.0876
1999,9,3,2,78,-5.1524
1999,9,3,3,94,-3.2816
1999,9,3,4,143,-3.0468
1999,9,3,5,224,-0.9291
1999,10,1,1,149,0.2701
1999,10,1,2,169,-1.5588
1999,10,1,3,196,-3.9361
1999,10,1,4,291,0.7742
1999,10,1,5,781,1.8974
1999,10,2,1,65,-4.1974
1999,10,2,2,73,-2.4474
1999,10,2,3,88,-0.5668
1999,10,2,4,112,-2.1203
1999,10,2,5,310,6.9339
1999,10,3,1,60,1.1376
1999,10,3,2,76,-5.3639
1999,10,3,3,92,-0.8718
1999,10,3,4,134,6.8224
1999,10,3,5,233,6.7788
1999,11,1,1,161,6.2950
1999,11,1,2,186,6.1944
1999,11,1,3,218,14.6204
1999,11,1,4,322,12.4189
1999,11,1,5,801,28.2945
1999,11,2,1,68,9.7468
1999,11,2,2,74,6.9977
1999,11,2,3,94,11.6666
1999,11,2,4,127,11.5423
1999,11,2,5,345,22.0600
1999,11,3,1,61,5.8683
1999,11,3,2,82,-0.8411
1999,11,3,3,96,7.4226
1999,11,3,4,145,6.3744
1999,11,3,5,275,9.1917
1999,12,1,1,163,20.2766
1999,12,1,2,188,5.2869
1999,12,1,3,208,6.9604
1999,12,1,4,315,16.0170
1999,12,1,5,779,32.9259
1999,12,2,1,65,8.6766
1999,12,2,2,68,4.6022
1999,12,2,3,86,15.3766
1999,12,2,4,124,17.4278
1999,12,2,5,367,26.9065
1999,12,3,1,63,11.4283
1999,12,3,2,78,3.3402
1999,12,3,3,93,10.2096
1999,12,3,4,145,8.0409
1999,12,3,5,301,17.9648
2000,1,1,1,98,-0.3288
2000,1,1,2,143,5.6149
2000,1,1,3,141,13.3242
2000,1,1,4,242,11.1731
2000,1,1,5,702,19.1984
2000,1,2,1,42,-5.3358
2000,1,2,2,50,-5.1841
2000,1,2,3,59,-4.4279
2000,1,2,4,103,4.7157
2000,1,2,5,380,5.7437
2000,1,3,1,40,-17.4796
2000,1,3,2,46,-5.2716
2000,1,3,3,68,-7.0035
2000,1,3,4,106,0.5208
2000,1,3,5,300,-3.5635
2000,2,1,1,103,11.8566
2000,2,1,2,166,18.6202
2000,2,1,3,154,30.1229
2000,2,1,4,264,30.8258
2000,2,1,5,726,52.1731
2000,2,2,1,45,1.7574
2000,2,2,2,56,6.5959
2000,2,2,3,64,22.1742
2000,2,2,4,122,26.9738
2000,2,2,5,435,47.2235
2000,2,3,1,44,-2.1500
2000,2,3,2,51,-7.9967
2000,2,3,3,83,0.0395
2000,2,3,4,121,4.6900
2000,2,3,5,362,17.0926
2000,3,1,1,101,-3.7632
2000,3,1,2,162,-2.3799
2000,3,1,3,154,-7.8394
2000,3,1,4,260,-1.2750
2000,3,1,5,704,-12.5424
2000,3,2,1,52,7.5863
2000,3,2,2,59,2.2687
2000,3,2,3,66,0.2220
2000,3,2,4,133,-5.4499
2000,3,2,5,476,-16.7221
2000,3,3,1,43,17.6962
2000,3,3,2,54,7.7764
2000,3,3,3,87,9.0682
2000,3,3,4,133,4.4194
2000,3,3,5,425,1.0099
2000,4,1,1,90,-8.0172
2000,4,1,2,145,-10.7936
2000,4,1,3,142,-15.0657
2000,4,1,4,245,-15.6549
2000,4,1,5,636,-26.0357
2000,4,2,1,46,-7.0036
2000,4,2,2,62,-0.7721
2000,4,2,3,65,-9.3449
2000,4,2,4,129,-13.1353
2000,4,2,5,467,-22.0555
2000,4,3,1,43,-1.9102
2000,4,3,2,54,-2.7634
2000,4,3,3,82,-4.8784
2000,4,3,4,126,0.0406
2000,4,3,5,413,-10.5455
2000,5,1,1,142,-8.0810
2000,5,1,2,186,-7.9547
2000,5,1,3,190,-6.4583
2000,5,1,4,276,-10.3668
2000,5,1,5,708,-16.3056
2000,5,2,1,61,-6.0347
2000,5,2,2,88,-1.2873
2000,5,2,3,98,-0.2469
2000,5,2,4,148,-7.0884
2000,5,2,5,532,-13.7366
2000,5,3,1,73,-6.2561
2000,5,3,2,82,-4.1457
2000,5,3,3,108,-6.6726
2000,5,3,4,166,-5.2638
2000,5,3,5,462,-8.7142
2000,6,1,1,145,7.1577
2000,6,1,2,188,8.6954
2000,6,1,3,192,13.7395
2000,6,1,4,268,17.1221
2000,6,1,5,700,18.6704
2000,6,2,1,62,3.8748
2000,6,2,2,88,10.6598
2000,6,2,3,97,12.2542
2000,6,2,4,145,20.0013
2000,6,2,5,530,32.5481
2000,6,3,1,72,2.1971
2000,6,3,2,83,-0.5731
2000,6,3,3,108,4.5005
2000,6,3,4,161,10.2461
2000,6,3,5,468,14.3382
2000,7,1,1,131,1.0110
2000,7,1,2,168,1.8956
2000,7,1,3,170,-4.5726
2000,7,1,4,230,-3.2264
2000,7,1,5,648,-6.2416
2000,7,2,1,55,-2.3759
2000,7,2,2,88,-0.4124
2000,7,2,3,91,-5.2533
2000,7,2,4,133,-6.7508
2000,7,2,5,513,-11.0700
2000,7,3,1,64,-2.6969
2000,7,3,2,75,0.1518
2000,7,3,3,103,-3.7820
2000,7,3,4,152,-4.2364
2000,7,3,5,446,-5.9890
2000,8,1,1,141,7.8342
2000,8,1,2,182,8.6566
2000,8,1,3,195,11.3072
2000,8,1,4,252,10.6558
2000,8,1,5,698,11.6853
2000,8,2,1,63,3.5040
2000,8,2,2,90,6.2828
2000,8,2,3,98,10.0514
2000,8,2,4,146,8.4092
2000,8,2,5,544,11.1311
2000,8,3,1,65,4.1494
2000,8,3,2,77,10.4017
2000,8,3,3,109,9.8798
2000,8,3,4,155,9.7877
2000,8,3,5,464,10.8096
2000,9,1,1,141,-2.1417
2000,9,1,2,179,0.3714
2000,9,1,3,192,-4.0923
2000,9,1,4,244,-7.6743
2000,9,1,5,694,-7.4622
2000,9,2,1,60,-7.4562
2000,9,2,2,86,-1.6877
2000,9,2,3,102,-5.7339
2000,9,2,4,136,-5.0184
2000,9,2,5,524,-7.4973
2000,9,3,1,62,-6.9809
2000,9,3,2,76,-4.3718
2000,9,3,3,106,-9.0612
2000,9,3,4,150,-2.9421
2000,9,3,5,440,-12.3947
2000,10,1,1,135,-9.9227
2000,10,1,2,157,-6.9519
2000,10,1,3,176,-6.2680
2000,10,1,4,215,-7.6169
2000,10,1,5,677,-13.0301
2000,10,2,1,53,-2.1473
2000,10,2,2,75,-2.0505
2000,10,2,3,97,-1.6848
2000,10,2,4,114,-3.6679
2000,10,2,5,491,-13.3868
2000,10,3,1,56,1.8205
2000,10,3,2,74,0.7512
2000,10,3,3,97,-0.5361
2000,10,3,4,131,-2.5993
2000,10,3,5,405,-5.8363
2000,11,1,1,139,-15.2221
2000,11,1,2,179,-13.8828
2000,11,1,3,196,-17.2088
2000,11,1,4,248,-11.4223
2000,11,1,5,738,-22.9205
2000,11,2,1,58,-7.0094
2000,11,2,2,78,-10.7831
2000,11,2,3,98,-10.8158
2000,11,2,4,140,-15.1767
2000,11,2,5,517,-24.1573
2000,11,3,1,60,-13.1739
2000,11,3,2,80,-5.2736
2000,11,3,3,102,-10.9924
2000,11,3,4,139,-8.4135
2000,11,3,5,429,-17.7586
2000,12,1,1,136,-9.0680
2000,12,1,2,180,-2.0240
2000,12,1,3,192,-2.9694
2000,12,1,4,242,-4.5631
2000,12,1,5,776,-10.4526
2000,12,2,1,58,6.9053
2000,12,2,2,76,4.5950
2000,12,2,3,94,6.4430
2000,12,2,4,140,6.6972
2000,12,2,5,530,-1.1193
2000,12,3,1,62,3.3692
2000,12,3,2,75,2.3735
2000,12,3,3,100,-0.4690
2000,12,3,4,138,-2.9001
2000,12,3,5,427,-4.5846
2001,1,1,1,86,26.6462
2001,1,1,2,135,15.9365
2001,1,1,3,146,26.8698
2001,1,1,4,192,27.2217
2001,1,1,5,724,37.3118
2001,1,2,1,46,10.6553
2001,1,2,2,51,10.7745
2001,1,2,3,70,9.3908
2001,1,2,4,116,14.9886
2001,1,2,5,518,19.6108
2001,1,3,1,39,14.3933
2001,1,3,2,52,0.2542
2001,1,3,3,73,6.8385
2001,1,3,4,101,5.8989
2001,1,3,5,373,5.8519
2001,2,1,1,98,-11.4396
2001,2,1,2,151,-4.0419
2001,2,1,3,164,-13.1675
2001,2,1,4,223,-15.0169
2001,2,1,5,789,-18.8351
2001,2,2,1,48,0.4530
2001,2,2,2,53,-3.6509
2001,2,2,3,77,-10.0032
2001,2,2,4,122,-15.0616
2001,2,2,5,561,-23.3029
2001,2,3,1,42,-10.9454
2001,2,3,2,52,-3.2339
2001,2,3,3,78,-9.0417
2001,2,3,4,119,-19.1222
2001,2,3,5,380,-20.1860
2001,3,1,1,96,-10.9638
2001,3,1,2,153,-4.3287
2001,3,1,3,166,-10.7923
2001,3,1,4,224,-10.7317
2001,3,1,5,823,-13.6199
2001,3,2,1,50,-4.3953
2001,3,2,2,59,-2.2871
2001,3,2,3,77,-1.0574
2001,3,2,4,123,-7.3256
2001,3,2,5,552,-14.1768
2001,3,3,1,42,-1.8947
2001,3,3,2,50,-7.8787
2001,3,3,3,75,-3.9787
2001,3,3,4,116,-11.9698
2001,3,3,5,357,-13.5211
2001,4,1,1,88,6.1719
2001,4,1,2,139,6.7970
2001,4,1,3,141,8.5445
2001,4,1,4,198,6.4349
2001,4,1,5,827,8.7434
2001,4,2,1,44,7.8880
2001,4,2,2,61,8.6429
2001,4,2,3,67,8.1039
2001,4,2,4,116,19.2305
2001,4,2,5,509,15.0482
2001,4,3,1,39,9.1927
2001,4,3,2,50,9.3921
2001,4,3,3,67,6.4894
2001,4,3,4,102,13.6186
2001,4,3,5,324,13.9779
2001,5,1,1,137,8.9685
2001,5,1,2,178,7.3689
2001,5,1,3,194,5.6705
2001,5,1,4,251,7.2344
2001,5,1,5,921,10.8875
2001,5,2,1,55,3.9514
2001,5,2,2,84,5.3794
2001,5,2,3,89,1.9676
2001,5,2,4,138,2.1354
2001,5,2,5,495,5.9083
2001,5,3,1,62,-2.3140
2001,5,3,2,66,2.2161
2001,5,3,3,85,1.2546
2001,5,3,4,134,-3.0045
2001,5,3,5,315,-1.2643
2001,6,1,1,134,1.5536
2001,6,1,2,169,-0.8263
2001,6,1,3,193,2.5257
2001,6,1,4,247,3.3219
2001,6,1,5,915,3.5683
2001,6,2,1,53,5.6947
2001,6,2,2,85,9.4853
2001,6,2,3,93,12.7189
2001,6,2,4,135,5.0708
2001,6,2,5,486,7.5033
2001,6,3,1,63,-3.3470
2001,6,3,2,64,-2.6716
2001,6,3,3,84,-3.3790
2001,6,3,4,133,-2.2669
2001,6,3,5,303,-0.8493
2001,7,1,1,122,-1.0364
2001,7,1,2,146,-2.4758
2001,7,1,3,163,-2.5042
2001,7,1,4,220,-4.8774
2001,7,1,5,864,-10.9166
2001,7,2,1,53,-5.7718
2001,7,2,2,80,-5.7944
2001,7,2,3,87,-7.3187
2001,7,2,4,128,-5.7746
2001,7,2,5,474,-13.4887
2001,7,3,1,59,-0.4365
2001,7,3,2,62,-4.8452
2001,7,3,3,76,-4.3101
2001,7,3,4,124,-4.8780
2001,7,3,5,286,-2.6406
2001,8,1,1,135,-5.1601
2001,8,1,2,174,-1.9139
2001,8,1,3,177,-1.6563
2001,8,1,4,260,-4.8759
2001,8,1,5,887,-9.2029
2001,8,2,1,54,-6.5420
2001,8,2,2,85,-2.3899
2001,8,2,3,87,-1.7357
2001,8,2,4,134,-7.7082
2001,8,2,5,447,-10.5456
2001,8,3,1,62,-7.0307
2001,8,3,2,67,-7.6319
2001,8,3,3,82,-3.5651
2001,8,3,4,135,-8.6144
2001,8,3,5,279,-8.8343
2001,9,1,1,136,-12.1962
2001,9,1,2,171,-10.6502
2001,9,1,3,171,-9.7182
2001,9,1,4,259,-13.8120
2001,9,1,5,884,-19.0713
2001,9,2,1,52,-16.3866
2001,9,2,2,86,-13.7247
2001,9,2,3,88,-16.3383
2001,9,2,4,131,-18.4863
2001,9,2,5,442,-21.6929
2001,9,3,1,62,-9.7249
2001,9,3,2,64,-9.3830
2001,9,3,3,83,-8.6580
2001,9,3,4,135,-10.1682
2001,9,3,5,273,-13.0759
2001,10,1,1,127,3.8380
2001,10,1,2,154,9.7505
2001,10,1,3,158,7.0401
2001,10,1,4,233,10.5841
2001,10,1,5,865,16.6131
2001,10,2,1,48,8.5295
2001,10,2,2,76,4.5807
2001,10,2,3,84,6.4090
2001,10,2,4,120,11.3196
2001,10,2,5,430,19.7380
2001,10,3,1,58,8.3472
2001,10,3,2,61,-3.4574
2001,10,3,3,80,-0.5913
2001,10,3,4,129,8.3198
2001,10,3,5,257,11.1500
2001,11,1,1,144,1.4926
2001,11,1,2,172,4.1684
2001,11,1,3,179,5.9305
2001,11,1,4,260,8.1025
2001,11,1,5,882,15.5145
2001,11,2,1,45,7.4624
2001,11,2,2,82,7.2951
2001,11,2,3,84,8.8350
2001,11,2,4,131,8.9497
2001,11,2,5,445,15.7057
2001,11,3,1,58,8.3136
2001,11,3,2,63,7.5907
2001,11,3,3,83,7.5888
2001,11,3,4,132,8.7176
2001,11,3,5,265,12.4309
2001,12,1,1,139,9.3904
2001,12,1,2,171,3.6200
2001,12,1,3,176,6.5257
2001,12,1,4,252,7.0933
2001,12,1,5,863,13.0099
2001,12,2,1,45,9.0239
2001,12,2,2,75,8.2913
2001,12,2,3,80,7.6819
2001,12,2,4,131,6.7484
2001,12,2,5,445,6.8497
2001,12,3,1,57,-2.0026
2001,12,3,2,61,2.2400
2001,12,3,3,77,-2.4816
2001,12,3,4,126,2.2229
2001,12,3,5,260,-3.1101
2002,1,1,1,88,3.6216
2002,1,1,2,125,6.3908
2002,1,1,3,124,1.3273
2002,1,1,4,208,4.2872
2002,1,1,5,792,-1.3062
2002,1,2,1,36,1.2639
2002,1,2,2,42,-1.5146
2002,1,2,3,51,-1.6717
2002,1,2,4,99,-2.2499
2002,1,2,5,398,-6.9309
2002,1,3,1,31,-0.2443
2002,1,3,2,42,0.9037
2002,1,3,3,55,1.6453
2002,1,3,4,80,-2.6278
2002,1,3,5,216,0.0901
2002,2,1,1,101,-3.6744
2002,2,1,2,138,-5.9940
2002,2,1,3,143,-5.5548
2002,2,1,4,233,-9.9987
2002,2,1,5,807,-13.8042
2002,2,2,1,37,0.0681
2002,2,2,2,48,-1.8519
2002,2,2,3,60,-5.8860
2002,2,2,4,103,-8.3180
2002,2,2,5,398,-15.2362
2002,2,3,1,35,-3.8768
2002,2,3,2,48,5.2064
2002,2,3,3,59,0.5384
2002,2,3,4,89,-3.9737
2002,2,3,5,229,-9.3627
2002,3,1,1,102,11.8625
2002,3,1,2,140,9.8207
2002,3,1,3,147,11.7431
2002,3,1,4,242,10.4220
2002,3,1,5,819,8.5481
2002,3,2,1,40,8.5461
2002,3,2,2,51,9.8159
2002,3,2,3,58,11.2059
2002,3,2,4,106,12.6852
2002,3,2,5,401,10.7094
2002,3,3,1,37,4.2602
2002,3,3,2,49,5.4766
2002,3,3,3,62,-0.1122
2002,3,3,4,91,1.2722
2002,3,3,5,228,5.2323
2002,4,1,1,99,5.4243
2002,4,1,2,126,6.0428
2002,4,1,3,128,-1.9035
2002,4,1,4,227,-0.7773
2002,4,1,5,785,-9.2626
2002,4,2,1,39,3.5701
2002,4,2,2,51,4.5084
2002,4,2,3,51,2.5456
2002,4,2,4,93,-5.7942
2002,4,2,5,379,-15.1955
2002,4,3,1,37,-2.1193
2002,4,3,2,49,-2.4311
2002,4,3,3,51,-6.1685
2002,4,3,4,84,-8.5665
2002,4,3,5,224,-11.3184
2002,5,1,1,151,-0.5516
2002,5,1,2,167,-2.5888
2002,5,1,3,175,-3.7850
2002,5,1,4,305,-3.8354
2002,5,1,5,866,-7.6650
2002,5,2,1,44,-3.2839
2002,5,2,2,71,-3.8401
2002,5,2,3,66,-5.0438
2002,5,2,4,117,-7.5936
2002,5,2,5,394,-9.7356
2002,5,3,1,59,1.5887
2002,5,3,2,66,-0.3483
2002,5,3,3,78,1.4180
2002,5,3,4,120,-2.9944
2002,5,3,5,242,-3.6841
2002,6,1,1,147,-1.1499
2002,6,1,2,165,-2.7940
2002,6,1,3,177,-5.7067
2002,6,1,4,311,-6.9971
2002,6,1,5,877,-11.3869
2002,6,2,1,45,-1.7648
2002,6,2,2,67,-4.5339
2002,6,2,3,64,-5.3113
2002,6,2,4,119,-9.7581
2002,6,2,5,391,-13.3451
2002,6,3,1,59,-4.1915
2002,6,3,2,64,-5.1860
2002,6,3,3,78,-8.5943
2002,6,3,4,121,-8.9892
2002,6,3,5,230,-11.0318
2002,7,1,1,135,-13.3990
2002,7,1,2,139,-13.0452
2002,7,1,3,153,-13.4357
2002,7,1,4,281,-13.8654
2002,7,1,5,843,-19.0585
2002,7,2,1,47,-19.9552
2002,7,2,2,60,-16.6880
2002,7,2,3,59,-13.2480
2002,7,2,4,109,-16.3415
2002,7,2,5,366,-17.5183
2002,7,3,1,55,-10.8865
2002,7,3,2,61,-5.7952
2002,7,3,3,70,-3.1959
2002,7,3,4,110,-3.8835
2002,7,3,5,211,-6.7191
2002,8,1,1,148,-2.4038
2002,8,1,2,156,-1.6057
2002,8,1,3,159,1.7082
2002,8,1,4,295,-2.3242
2002,8,1,5,885,-2.2864
2002,8,2,1,46,1.3153
2002,8,2,2,65,1.6939
2002,8,2,3,60,-0.7427
2002,8,2,4,111,1.9695
2002,8,2,5,335,-2.1965
2002,8,3,1,59,1.6002
2002,8,3,2,61,1.5364
2002,8,3,3,74,-0.4864
2002,8,3,4,113,1.0096
2002,8,3,5,190,-1.5050
2002,9,1,1,149,-9.6620
2002,9,1,2,149,-5.9544
2002,9,1,3,159,-8.4826
2002,9,1,4,292,-12.0668
2002,9,1,5,876,-13.4374
2002,9,2,1,45,-3.7702
2002,9,2,2,62,-6.4358
2002,9,2,3,59,-9.3764
2002,9,2,4,114,-11.1044
2002,9,2,5,327,-13.9441
2002,9,3,1,59,-11.9468
2002,9,3,2,64,-11.1340
2002,9,3,3,76,-11.6851
2002,9,3,4,113,-6.7328
2002,9,3,5,185,-12.9932
2002,10,1,1,139,2.2738
2002,10,1,2,137,8.2480
2002,10,1,3,143,3.2854
2002,10,1,4,273,7.9478
2002,10,1,5,853,9.3654
2002,10,2,1,42,0.6426
2002,10,2,2,58,2.3613
2002,10,2,3,54,1.6630
2002,10,2,4,96,8.2167
2002,10,2,5,296,14.1431
2002,10,3,1,52,9.6073
2002,10,3,2,62,1.1107
2002,10,3,3,76,9.9958
2002,10,3,4,99,12.3904
2002,10,3,5,167,13.0872
2002,11,1,1,148,15.3412
2002,11,1,2,143,7.6970
2002,11,1,3,165,19.2985
2002,11,1,4,304,20.2919
2002,11,1,5,857,27.8600
2002,11,2,1,47,8.3527
2002,11,2,2,59,8.2200
2002,11,2,3,58,14.2562
2002,11,2,4,103,13.1244
2002,11,2,5,291,23.9903
2002,11,3,1,53,5.9371
2002,11,3,2,62,8.2071
2002,11,3,3,83,8.9721
2002,11,3,4,106,5.9277
2002,11,3,5,176,12.5759
2002,12,1,1,143,-6.8680
2002,12,1,2,141,-2.7203
2002,12,1,3,168,-6.3075
2002,12,1,4,291,-9.3729
2002,12,1,5,849,-13.6864
2002,12,2,1,49,-8.4104
2002,12,2,2,59,-6.7610
2002,12,2,3,55,-8.2047
2002,12,2,4,104,-7.9933
2002,12,2,5,283,-15.1037
2002,12,3,1,55,-5.8929
2002,12,3,2,63,-3.0294
2002,12,3,3,82,-4.2383
2002,12,3,4,107,-6.6804
2002,12,3,5,171,-10.9828
2003,1,1,1,100,1.6653
2003,1,1,2,96,-1.4100
2003,1,1,3,129,1.0737
2003,1,1,4,228,-0.2848
2003,1,1,5,767,1.3771
2003,1,2,1,37,-0.3627
2003,1,2,2,44,-5.2521
2003,1,2,3,46,-1.5887
2003,1,2,4,82,0.4740
2003,1,2,5,250,-2.7879
2003,1,3,1,35,-7.0262
2003,1,3,2,46,-4.3655
2003,1,3,3,59,-2.8134
2003,1,3,4,69,-0.1697
2003,1,3,5,147,-0.6701
2003,2,1,1,107,-6.9589
2003,2,1,2,108,-4.4037
2003,2,1,3,146,-0.9106
2003,2,1,4,257,-0.4796
2003,2,1,5,772,-3.2649
2003,2,2,1,43,-6.9466
2003,2,2,2,49,-4.0741
2003,2,2,3,55,-1.1725
2003,2,2,4,89,-1.4879
2003,2,2,5,260,-2.3036
2003,2,3,1,39,4.1051
2003,2,3,2,50,-4.0170
2003,2,3,3,65,-0.8123
2003,2,3,4,74,-1.8844
2003,2,3,5,154,0.8451
2003,3,1,1,106,0.5692
2003,3,1,2,107,0.9271
2003,3,1,3,149,2.2905
2003,3,1,4,267,2.7140
2003,3,1,5,756,2.7366
2003,3,2,1,43,4.4418
2003,3,2,2,50,1.3102
2003,3,2,3,56,0.7107
2003,3,2,4,97,-0.3419
2003,3,2,5,262,0.0689
2003,3,3,1,39,0.6990
2003,3,3,2,51,-0.3082
2003,3,3,3,65,1.8722
2003,3,3,4,79,2.1806
2003,3,3,5,151,0.8823
2003,4,1,1,97,13.1379
2003,4,1,2,92,7.2922
2003,4,1,3,136,20.6369
2003,4,1,4,246,12.8384
2003,4,1,5,682,14.5205
2003,4,2,1,41,9.8894
2003,4,2,2,49,10.6277
2003,4,2,3,52,7.6063
2003,4,2,4,91,13.5985
2003,4,2,5,249,15.5481
2003,4,3,1,38,5.5712
2003,4,3,2,49,9.4137
2003,4,3,3,63,6.4335
2003,4,3,4,73,5.4146
2003,4,3,5,150,7.4232
2003,5,1,1,135,14.7660
2003,5,1,2,125,9.9118
2003,5,1,3,173,12.5558
2003,5,1,4,291,16.3403
2003,5,1,5,726,29.2191
2003,5,2,1,55,15.3901
2003,5,2,2,74,10.0600
2003,5,2,3,68,12.4849
2003,5,2,4,104,15.9155
2003,5,2,5,258,20.8557
2003,5,3,1,62,6.8232
2003,5,3,2,57,4.4492
2003,5,3,3,84,4.9916
2003,5,3,4,105,4.2142
2003,5,3,5,165,6.3445
2003,6,1,1,136,8.0240
2003,6,1,2,127,7.5534
2003,6,1,3,172,5.5030
2003,6,1,4,286,8.0267
2003,6,1,5,730,5.3829
2003,6,2,1,56,5.3405
2003,6,2,2,71,4.6141
2003,6,2,3,70,3.4213
2003,6,2,4,105,3.2347
2003,6,2,5,270,-1.0430
2003,6,3,1,62,1.1334
2003,6,3,2,56,2.5675
2003,6,3,3,83,-0.0532
2003,6,3,4,106,2.1260
2003,6,3,5,168,2.4384
2003,7,1,1,126,8.2912
2003,7,1,2,114,6.9972
2003,7,1,3,140,11.2150
2003,7,1,4,261,11.5144
2003,7,1,5,679,9.8181
2003,7,2,1,53,6.4356
2003,7,2,2,71,3.0509
2003,7,2,3,65,8.5023
2003,7,2,4,98,7.1718
2003,7,2,5,263,10.4273
2003,7,3,1,59,3.2997
2003,7,3,2,53,7.4720
2003,7,3,3,72,0.7265
2003,7,3,4,99,0.1230
2003,7,3,5,165,4.1347
2003,8,1,1,140,7.0348
2003,8,1,2,127,5.0730
2003,8,1,3,151,3.2849
2003,8,1,4,278,6.7028
2003,8,1,5,679,6.6676
2003,8,2,1,51,4.8644
2003,8,2,2,76,4.5656
2003,8,2,3,65,6.4503
2003,8,2,4,109,6.6279
2003,8,2,5,272,7.7029
2003,8,3,1,63,2.5047
2003,8,3,2,57,5.1754
2003,8,3,3,80,1.7451
2003,8,3,4,109,1.8002
2003,8,3,5,174,2.3580
2003,9,1,1,140,1.2104
2003,9,1,2,125,2.1888
2003,9,1,3,151,0.3870
2003,9,1,4,273,3.0277
2003,9,1,5,668,6.5575
2003,9,2,1,48,-0.4612
2003,9,2,2,78,-4.9586
2003,9,2,3,61,-2.1672
2003,9,2,4,111,-4.5409
2003,9,2,5,276,-3.4790
2003,9,3,1,62,-1.6073
2003,9,3,2,58,-4.9161
2003,9,3,3,80,0.4990
2003,9,3,4,111,-1.1732
2003,9,3,5,177,-1.1916
2003,10,1,1,129,10.4921
2003,10,1,2,108,10.4673
2003,10,1,3,138,12.5826
2003,10,1,4,239,9.9803
2003,10,1,5,645,10.9142
2003,10,2,1,43,11.8731
2003,10,2,2,73,9.6630
2003,10,2,3,58,6.5655
2003,10,2,4,101,9.2550
2003,10,2,5,270,9.0132
2003,10,3,1,56,5.1967
2003,10,3,2,52,9.0745
2003,10,3,3,78,5.4210
2003,10,3,4,103,2.6634
2003,10,3,5,171,5.7456
2003,11,1,1,139,9.5381
2003,11,1,2,121,6.6813
2003,11,1,3,155,3.4837
2003,11,1,4,249,5.4347
2003,11,1,5,644,3.8361
2003,11,2,1,43,2.1947
2003,11,2,2,70,5.2731
2003,11,2,3,57,4.2743
2003,11,2,4,105,3.0217
2003,11,2,5,276,1.3825
2003,11,3,1,58,0.1442
2003,11,3,2,52,1.4596
2003,11,3,3,82,2.0456
2003,11,3,4,112,1.3331
2003,11,3,5,177,1.7965
2003,12,1,1,136,5.7528
2003,12,1,2,127,1.7470
2003,12,1,3,157,1.2216
2003,12,1,4,249,2.1821
2003,12,1,5,641,0.3722
2003,12,2,1,46,2.7899
2003,12,2,2,69,3.5020
2003,12,2,3,54,2.1654
2003,12,2,4,105,0.7510
2003,12,2,5,276,-0.9307
2003,12,3,1,59,5.2245
2003,12,3,2,54,8.0069
2003,12,3,3,82,4.6069
2003,12,3,4,111,6.0689
2003,12,3,5,175,3.4890
2004,1,1,1,98,4.3822
2004,1,1,2,97,5.6120
2004,1,1,3,116,4.6049
2004,1,1,4,202,9.6595
2004,1,1,5,572,14.0657
2004,1,2,1,33,3.5693
2004,1,2,2,49,0.3575
2004,1,2,3,37,4.1763
2004,1,2,4,87,7.6733
2004,1,2,5,249,9.8581
2004,1,3,1,39,-1.2191
2004,1,3,2,35,-0.5731
2004,1,3,3,58,3.6534
2004,1,3,4,78,2.2950
2004,1,3,5,151,3.0422
2004,2,1,1,100,3.6800
2004,2,1,2,108,1.8223
2004,2,1,3,133,0.4054
2004,2,1,4,212,-2.0980
2004,2,1,5,589,-3.2220
2004,2,2,1,40,-0.8978
2004,2,2,2,54,1.2953
2004,2,2,3,48,1.9750
2004,2,2,4,94,-3.4514
