year,month,rank_ME,rank_RDMq_1,nstocks,ret_vw
1991,6,2,3,44,-8.0297
1991,6,2,4,52,-7.9987
1991,6,2,5,47,-5.0053
1991,6,3,1,75,-4.6273
1991,6,3,2,58,-3.9324
1991,6,3,3,51,-3.5480
1991,6,3,4,38,-7.0698
1991,6,3,5,28,-2.8407
1991,7,1,1,163,5.2477
1991,7,1,2,110,2.9612
1991,7,1,3,163,1.7306
1991,7,1,4,199,4.8985
1991,7,1,5,265,0.8778
1991,7,2,1,61,7.7522
1991,7,2,2,52,8.1100
1991,7,2,3,48,0.9228
1991,7,2,4,47,1.8135
1991,7,2,5,42,3.4343
1991,7,3,1,76,7.0379
1991,7,3,2,54,4.2021
1991,7,3,3,50,2.9824
1991,7,3,4,38,4.6798
1991,7,3,5,30,3.3309
1991,8,1,1,139,4.1997
1991,8,1,2,83,7.7663
1991,8,1,3,86,5.1847
1991,8,1,4,198,5.5164
1991,8,1,5,228,4.7608
1991,8,2,1,47,4.6208
1991,8,2,2,38,8.4874
1991,8,2,3,37,7.3560
1991,8,2,4,42,4.4741
1991,8,2,5,22,1.7591
1991,8,3,1,45,3.0292
1991,8,3,2,31,2.9817
1991,8,3,3,26,-0.5660
1991,8,3,4,24,0.5609
1991,8,3,5,19,0.7986
1991,9,1,1,141,6.5660
1991,9,1,2,79,3.5845
1991,9,1,3,91,4.0565
1991,9,1,4,185,3.9079
1991,9,1,5,208,-0.5611
1991,9,2,1,57,3.3654
1991,9,2,2,39,-1.8967
1991,9,2,3,39,1.5278
1991,9,2,4,42,-1.0529
1991,9,2,5,25,-3.6442
1991,9,3,1,50,0.0422
1991,9,3,2,29,-3.1394
1991,9,3,3,29,-2.1010
1991,9,3,4,22,0.1993
1991,9,3,5,16,-7.0920
1991,10,1,1,126,6.1332
1991,10,1,2,98,4.1913
1991,10,1,3,100,10.5672
1991,10,1,4,160,6.3460
1991,10,1,5,230,5.9419
1991,10,2,1,52,8.2366
1991,10,2,2,43,4.4194
1991,10,2,3,35,2.4447
1991,10,2,4,38,6.3255
1991,10,2,5,30,10.0041
1991,10,3,1,47,6.3346
1991,10,3,2,37,4.3809
1991,10,3,3,28,3.1516
1991,10,3,4,22,-0.2133
1991,10,3,5,15,9.6070
1991,11,1,1,146,-3.7592
1991,11,1,2,94,-4.7677
1991,11,1,3,114,-3.3553
1991,11,1,4,127,-3.8560
1991,11,1,5,253,-2.2999
1991,11,2,1,66,-7.7339
1991,11,2,2,48,-7.2772
1991,11,2,3,48,-6.2441
1991,11,2,4,45,-9.3349
1991,11,2,5,34,-5.4731
1991,11,3,1,53,-0.7615
1991,11,3,2,42,-3.4490
1991,11,3,3,28,-6.5390
1991,11,3,4,22,-4.4873
1991,11,3,5,16,-4.4214
1991,12,1,1,141,10.6621
1991,12,1,2,110,7.3468
1991,12,1,3,115,6.3974
1991,12,1,4,154,7.1517
1991,12,1,5,232,3.1138
1991,12,2,1,67,15.1318
1991,12,2,2,47,13.6240
1991,12,2,3,50,10.2454
1991,12,2,4,43,8.9489
1991,12,2,5,27,13.9339
1991,12,3,1,50,15.7206
1991,12,3,2,42,15.5023
1991,12,3,3,28,9.7050
1991,12,3,4,25,7.0590
1991,12,3,5,14,6.0359
1992,1,1,1,139,16.0458
1992,1,1,2,87,11.1316
1992,1,1,3,122,14.0957
1992,1,1,4,135,22.5186
1992,1,1,5,244,21.6672
1992,1,2,1,71,4.8718
1992,1,2,2,48,8.4100
1992,1,2,3,55,10.3422
1992,1,2,4,43,14.8740
1992,1,2,5,24,10.6326
1992,1,3,1,55,-5.0030
1992,1,3,2,44,-5.3851
1992,1,3,3,27,2.6916
1992,1,3,4,21,6.5732
1992,1,3,5,17,4.6078
1992,2,1,1,152,-1.1729
1992,2,1,2,117,0.5598
1992,2,1,3,98,5.2153
1992,2,1,4,126,5.1248
1992,2,1,5,210,6.4812
1992,2,2,1,82,-2.6994
1992,2,2,2,69,-2.5215
1992,2,2,3,49,0.7533
1992,2,2,4,36,1.5924
1992,2,2,5,27,2.8821
1992,2,3,1,49,0.6932
1992,2,3,2,47,-1.6099
1992,2,3,3,21,1.8178
1992,2,3,4,23,1.5792
1992,2,3,5,16,9.4115
1992,3,1,1,158,-7.0913
1992,3,1,2,115,-6.3999
1992,3,1,3,116,-5.3027
1992,3,1,4,103,-6.4687
1992,3,1,5,216,-0.5038
1992,3,2,1,81,-11.4305
1992,3,2,2,51,-6.2285
1992,3,2,3,59,-7.7281
1992,3,2,4,29,-8.8535
1992,3,2,5,30,-5.6718
1992,3,3,1,49,-4.2142
1992,3,3,2,49,-4.9326
1992,3,3,3,21,1.5930
1992,3,3,4,29,-1.6016
1992,3,3,5,14,-8.3522
1992,4,1,1,157,-13.3508
1992,4,1,2,124,-9.9685
1992,4,1,3,118,-8.7696
1992,4,1,4,109,-7.2265
1992,4,1,5,214,-6.8718
1992,4,2,1,71,-9.4432
1992,4,2,2,56,-10.4430
1992,4,2,3,51,-5.6380
1992,4,2,4,32,-5.5477
1992,4,2,5,27,-6.5880
1992,4,3,1,50,-1.3202
1992,4,3,2,38,1.5169
1992,4,3,3,30,1.5098
1992,4,3,4,27,3.9024
1992,4,3,5,14,-0.7637
1992,5,1,1,180,-2.7450
1992,5,1,2,146,0.4804
1992,5,1,3,174,-3.9050
1992,5,1,4,193,-0.8690
1992,5,1,5,223,0.2295
1992,5,2,1,76,-1.0433
1992,5,2,2,58,0.8880
1992,5,2,3,72,1.6369
1992,5,2,4,62,3.0994
1992,5,2,5,43,1.2076
1992,5,3,1,80,0.5172
1992,5,3,2,70,1.3759
1992,5,3,3,48,-0.5755
1992,5,3,4,49,0.7543
1992,5,3,5,30,-2.9037
1992,6,1,1,182,-9.0009
1992,6,1,2,135,-6.5054
1992,6,1,3,169,-6.3065
1992,6,1,4,207,-7.7723
1992,6,1,5,224,-7.7426
1992,6,2,1,70,-5.7312
1992,6,2,2,62,-5.8103
1992,6,2,3,75,-6.3285
1992,6,2,4,54,-2.1022
1992,6,2,5,44,-3.7940
1992,6,3,1,78,-3.1014
1992,6,3,2,71,-2.8235
1992,6,3,3,49,-1.3921
1992,6,3,4,45,-1.3091
1992,6,3,5,30,-0.7343
1992,7,1,1,171,-1.3356
1992,7,1,2,143,-0.4510
1992,7,1,3,157,2.4582
1992,7,1,4,219,1.9903
1992,7,1,5,214,1.5398
1992,7,2,1,71,-1.0518
1992,7,2,2,57,1.6849
1992,7,2,3,71,5.1509
1992,7,2,4,51,0.5875
1992,7,2,5,36,3.0125
1992,7,3,1,79,5.5944
1992,7,3,2,65,4.8452
1992,7,3,3,47,2.2020
1992,7,3,4,47,4.2066
1992,7,3,5,32,0.1108
1992,8,1,1,110,-7.2556
1992,8,1,2,126,-5.0106
1992,8,1,3,127,-3.1042
1992,8,1,4,173,-7.1598
1992,8,1,5,228,-3.0319
1992,8,2,1,50,-8.5573
1992,8,2,2,43,-6.5754
1992,8,2,3,66,-3.3954
1992,8,2,4,39,-10.0794
1992,8,2,5,37,-3.8978
1992,8,3,1,47,-3.0661
1992,8,3,2,33,-2.6154
1992,8,3,3,28,-4.4094
1992,8,3,4,32,-6.0483
1992,8,3,5,11,-1.7061
1992,9,1,1,112,1.5465
1992,9,1,2,131,-0.8349
1992,9,1,3,105,0.7196
1992,9,1,4,160,1.4211
1992,9,1,5,238,-0.3113
1992,9,2,1,48,3.5684
1992,9,2,2,46,-2.5652
1992,9,2,3,68,3.2284
1992,9,2,4,35,0.4445
1992,9,2,5,43,8.7866
1992,9,3,1,46,-0.6776
1992,9,3,2,31,-3.2565
1992,9,3,3,32,3.1631
1992,9,3,4,28,-1.1680
1992,9,3,5,15,-0.1936
1992,10,1,1,104,2.6421
1992,10,1,2,125,-0.8780
1992,10,1,3,109,5.0870
1992,10,1,4,144,5.4739
1992,10,1,5,260,6.3292
1992,10,2,1,47,6.1120
1992,10,2,2,53,6.0633
1992,10,2,3,66,3.0066
1992,10,2,4,36,9.4662
1992,10,2,5,43,5.0737
1992,10,3,1,47,3.5824
1992,10,3,2,35,3.2561
1992,10,3,3,29,1.4600
1992,10,3,4,30,-3.4326
1992,10,3,5,14,-1.1690
1992,11,1,1,119,8.7964
1992,11,1,2,136,10.6855
1992,11,1,3,131,14.9143
1992,11,1,4,154,13.2795
1992,11,1,5,253,15.0511
1992,11,2,1,50,7.4965
1992,11,2,2,56,9.3631
1992,11,2,3,64,14.1350
1992,11,2,4,38,14.2343
1992,11,2,5,32,13.8288
1992,11,3,1,50,5.4850
1992,11,3,2,42,3.0419
1992,11,3,3,30,6.7465
1992,11,3,4,34,4.2270
1992,11,3,5,12,2.6777
1992,12,1,1,114,2.4576
1992,12,1,2,139,1.3480
1992,12,1,3,136,2.1570
1992,12,1,4,161,0.0950
1992,12,1,5,238,2.8337
1992,12,2,1,57,3.2863
1992,12,2,2,57,1.2270
1992,12,2,3,64,1.2873
1992,12,2,4,40,-0.5465
1992,12,2,5,25,3.7586
1992,12,3,1,51,-1.9576
1992,12,3,2,41,-0.6402
1992,12,3,3,34,6.8922
1992,12,3,4,35,1.8103
1992,12,3,5,14,-15.0733
1993,1,1,1,117,5.7291
1993,1,1,2,139,0.0357
1993,1,1,3,143,2.7794
1993,1,1,4,136,4.4051
1993,1,1,5,259,8.0106
1993,1,2,1,58,-2.4573
1993,1,2,2,56,-0.5473
1993,1,2,3,67,-1.1016
1993,1,2,4,30,-1.1665
1993,1,2,5,32,6.1781
1993,1,3,1,54,-0.2812
1993,1,3,2,40,-3.0089
1993,1,3,3,34,-0.5629
1993,1,3,4,34,0.4780
1993,1,3,5,12,5.6067
1993,2,1,1,110,-4.2518
1993,2,1,2,162,-8.9802
1993,2,1,3,141,-9.6090
1993,2,1,4,147,-7.6249
1993,2,1,5,227,-5.0174
1993,2,2,1,56,-9.4401
1993,2,2,2,58,-11.4696
1993,2,2,3,64,-6.3008
1993,2,2,4,36,-7.6275
1993,2,2,5,31,-5.9074
1993,2,3,1,47,-3.8771
1993,2,3,2,47,-2.8579
1993,2,3,3,34,-2.2324
1993,2,3,4,29,2.7643
1993,2,3,5,14,3.8576
1993,3,1,1,130,0.9770
1993,3,1,2,149,0.4486
1993,3,1,3,122,1.1984
1993,3,1,4,185,-0.6424
1993,3,1,5,238,1.8523
1993,3,2,1,57,2.7783
1993,3,2,2,48,-0.2039
1993,3,2,3,50,-2.7236
1993,3,2,4,40,-4.4781
1993,3,2,5,27,-1.6264
1993,3,3,1,48,4.2137
1993,3,3,2,42,0.9016
1993,3,3,3,31,0.1036
1993,3,3,4,33,3.0796
1993,3,3,5,14,-2.7969
1993,4,1,1,125,-1.6096
1993,4,1,2,139,-8.4017
1993,4,1,3,129,-3.8147
1993,4,1,4,181,-4.8799
1993,4,1,5,240,-2.7198
1993,4,2,1,56,-2.3448
1993,4,2,2,48,-4.5103
1993,4,2,3,53,-3.4596
1993,4,2,4,39,-5.5915
1993,4,2,5,31,-7.6787
1993,4,3,1,49,-5.9418
1993,4,3,2,43,0.8085
1993,4,3,3,32,5.4692
1993,4,3,4,30,-1.1879
1993,4,3,5,14,-1.7956
1993,5,1,1,154,5.1264
1993,5,1,2,150,4.3133
1993,5,1,3,194,5.0427
1993,5,1,4,255,7.5399
1993,5,1,5,262,5.7575
1993,5,2,1,74,5.6974
1993,5,2,2,51,11.5515
1993,5,2,3,81,12.1079
1993,5,2,4,56,9.6490
1993,5,2,5,53,10.7072
1993,5,3,1,77,1.5580
1993,5,3,2,72,3.7381
1993,5,3,3,59,3.6976
1993,5,3,4,50,4.4396
1993,5,3,5,32,3.1229
1993,6,1,1,147,-0.4214
1993,6,1,2,146,1.1560
1993,6,1,3,197,1.6816
1993,6,1,4,250,-1.4690
1993,6,1,5,260,-0.1290
1993,6,2,1,78,0.7541
1993,6,2,2,57,-1.5567
1993,6,2,3,67,0.8909
1993,6,2,4,63,0.3377
1993,6,2,5,46,-0.4833
1993,6,3,1,75,-0.9536
1993,6,3,2,74,-0.4753
1993,6,3,3,59,1.2183
1993,6,3,4,47,-3.0985
1993,6,3,5,34,2.0130
1993,7,1,1,145,-1.2994
1993,7,1,2,158,-0.2838
1993,7,1,3,182,-1.1940
1993,7,1,4,244,0.8340
1993,7,1,5,279,-1.0369
1993,7,2,1,70,-1.7234
1993,7,2,2,56,1.2741
1993,7,2,3,71,3.0185
1993,7,2,4,56,-2.3405
1993,7,2,5,47,2.5555
1993,7,3,1,72,-1.8513
1993,7,3,2,74,-2.5416
1993,7,3,3,57,-1.8857
1993,7,3,4,49,-0.6468
1993,7,3,5,34,-0.9438
1993,8,1,1,133,8.9015
1993,8,1,2,112,2.0432
1993,8,1,3,111,5.0160
1993,8,1,4,154,4.5002
1993,8,1,5,386,7.4391
1993,8,2,1,52,3.4855
1993,8,2,2,48,5.5430
1993,8,2,3,51,8.4651
1993,8,2,4,36,7.1453
1993,8,2,5,51,3.8518
1993,8,3,1,43,2.8329
1993,8,3,2,43,2.9892
1993,8,3,3,33,8.9549
1993,8,3,4,25,3.7408
1993,8,3,5,20,4.3141
1993,9,1,1,132,0.0927
1993,9,1,2,121,2.4393
1993,9,1,3,91,1.1000
1993,9,1,4,160,5.3460
1993,9,1,5,377,3.4247
1993,9,2,1,52,4.0731
1993,9,2,2,56,6.3652
1993,9,2,3,43,3.1641
1993,9,2,4,38,2.5283
1993,9,2,5,49,2.1659
1993,9,3,1,46,0.8753
1993,9,3,2,46,-0.1573
1993,9,3,3,31,-0.6893
1993,9,3,4,28,-1.0534
1993,9,3,5,18,-4.5956
1993,10,1,1,136,7.0926
1993,10,1,2,109,3.9240
1993,10,1,3,108,4.1481
1993,10,1,4,174,5.4249
1993,10,1,5,345,8.1405
1993,10,2,1,62,6.2761
1993,10,2,2,56,2.3603
1993,10,2,3,39,4.4083
1993,10,2,4,44,3.8608
1993,10,2,5,46,7.2589
1993,10,3,1,49,1.9207
1993,10,3,2,44,0.5307
1993,10,3,3,37,5.4664
1993,10,3,4,25,0.6010
1993,10,3,5,22,6.1245
1993,11,1,1,156,-7.1360
1993,11,1,2,118,-1.2969
1993,11,1,3,107,-2.7869
1993,11,1,4,215,-2.2394
1993,11,1,5,290,-2.3471
1993,11,2,1,64,-4.2407
1993,11,2,2,52,-1.7738
1993,11,2,3,48,-4.4957
1993,11,2,4,54,-2.3242
1993,11,2,5,48,1.9747
1993,11,3,1,50,0.8242
1993,11,3,2,49,-0.4375
1993,11,3,3,37,-1.2712
1993,11,3,4,33,2.6163
1993,11,3,5,19,6.9506
1993,12,1,1,152,2.6083
1993,12,1,2,118,1.6204
1993,12,1,3,121,1.8968
1993,12,1,4,199,-0.2381
1993,12,1,5,320,-2.1947
1993,12,2,1,56,-0.7980
1993,12,2,2,57,6.2188
1993,12,2,3,42,2.0120
1993,12,2,4,48,1.9700
1993,12,2,5,43,1.2940
1993,12,3,1,47,2.8561
1993,12,3,2,46,1.5056
1993,12,3,3,43,1.0614
1993,12,3,4,30,1.2348
1993,12,3,5,22,2.7338
1994,1,1,1,147,2.6080
1994,1,1,2,113,6.1891
1994,1,1,3,107,2.7473
1994,1,1,4,181,5.2658
1994,1,1,5,348,6.1812
1994,1,2,1,58,0.6090
1994,1,2,2,60,6.5957
1994,1,2,3,41,5.2181
1994,1,2,4,42,4.6738
1994,1,2,5,47,4.4947
1994,1,3,1,47,5.1544
1994,1,3,2,51,4.2788
1994,1,3,3,39,2.3279
1994,1,3,4,30,6.4407
1994,1,3,5,21,2.2500
1994,2,1,1,156,-3.4091
1994,2,1,2,113,-1.9036
1994,2,1,3,141,-1.1694
1994,2,1,4,154,-0.7349
1994,2,1,5,356,-1.1193
1994,2,2,1,60,-2.7313
1994,2,2,2,60,-0.6439
1994,2,2,3,47,-0.3852
1994,2,2,4,39,1.9032
1994,2,2,5,47,0.3921
1994,2,3,1,40,-0.0891
1994,2,3,2,54,-3.1544
1994,2,3,3,42,-3.9965
1994,2,3,4,26,2.4746
1994,2,3,5,24,-1.2526
1994,3,1,1,143,-7.4255
1994,3,1,2,129,-6.3893
1994,3,1,3,122,-5.5346
1994,3,1,4,182,-5.7487
1994,3,1,5,329,-4.4512
1994,3,2,1,61,-9.2865
1994,3,2,2,64,-9.1667
1994,3,2,3,51,-8.2034
1994,3,2,4,46,-7.9318
1994,3,2,5,47,-7.5136
1994,3,3,1,42,-6.4451
1994,3,3,2,55,-2.6905
1994,3,3,3,43,-3.9527
1994,3,3,4,28,-4.7494
1994,3,3,5,24,-0.8378
1994,4,1,1,148,-4.9401
1994,4,1,2,131,-0.9777
1994,4,1,3,123,-1.4248
1994,4,1,4,189,-3.1717
1994,4,1,5,332,-4.0582
1994,4,2,1,64,-1.6284
1994,4,2,2,62,-4.0105
1994,4,2,3,50,-1.5272
1994,4,2,4,36,-2.1444
1994,4,2,5,45,-0.8218
1994,4,3,1,42,-2.4892
1994,4,3,2,55,0.7319
1994,4,3,3,38,1.6379
1994,4,3,4,31,-0.1680
1994,4,3,5,25,-1.7523
1994,5,1,1,184,-1.9746
1994,5,1,2,148,-1.1256
1994,5,1,3,196,-1.6290
1994,5,1,4,275,0.3378
1994,5,1,5,344,-1.0068
1994,5,2,1,83,-3.4329
1994,5,2,2,70,-2.5905
1994,5,2,3,73,-2.2557
1994,5,2,4,55,-1.0395
1994,5,2,5,55,1.0401
1994,5,3,1,80,-0.3011
1994,5,3,2,74,0.5797
1994,5,3,3,64,4.1803
1994,5,3,4,48,4.1768
1994,5,3,5,44,1.8314
1994,6,1,1,182,-6.1973
1994,6,1,2,129,-3.9366
1994,6,1,3,210,-3.5508
1994,6,1,4,251,-5.4378
1994,6,1,5,363,-5.1401
1994,6,2,1,76,-5.6567
1994,6,2,2,69,-1.8808
1994,6,2,3,69,-5.1630
1994,6,2,4,62,-3.9574
1994,6,2,5,61,-2.5206
1994,6,3,1,77,-3.6634
1994,6,3,2,73,-2.1586
1994,6,3,3,68,-2.9622
1994,6,3,4,43,-3.9056
1994,6,3,5,43,-3.6009
1994,7,1,1,169,3.6239
1994,7,1,2,141,0.7690
1994,7,1,3,205,0.1780
1994,7,1,4,261,0.1430
1994,7,1,5,374,-1.6519
1994,7,2,1,73,0.5145
1994,7,2,2,59,1.8654
1994,7,2,3,63,5.6763
1994,7,2,4,63,4.5366
1994,7,2,5,50,1.9838
1994,7,3,1,76,2.3497
1994,7,3,2,63,3.6476
1994,7,3,3,66,4.2116
1994,7,3,4,48,3.2748
1994,7,3,5,46,3.9613
1994,8,1,1,140,3.4556
1994,8,1,2,114,8.7522
1994,8,1,3,109,5.4266
1994,8,1,4,203,6.8751
1994,8,1,5,450,8.8734
1994,8,2,1,48,8.6994
1994,8,2,2,42,12.8258
1994,8,2,3,33,14.6166
1994,8,2,4,51,11.9850
1994,8,2,5,53,10.9005
1994,8,3,1,46,8.4495
1994,8,3,2,40,9.3279
1994,8,3,3,43,7.0778
1994,8,3,4,26,7.9153
1994,8,3,5,25,14.0079
1994,9,1,1,119,1.6821
1994,9,1,2,116,4.3333
1994,9,1,3,107,1.8417
1994,9,1,4,193,2.9304
1994,9,1,5,456,2.3504
1994,9,2,1,52,-2.1247
1994,9,2,2,49,1.1073
1994,9,2,3,38,1.2423
