year,month,rank_ME,rank_RDSq_12,nstocks,ret_vw
1994,9,3,1,66,-0.6593
1994,9,3,2,89,-3.4487
1994,9,3,3,77,-0.5433
1994,9,3,4,108,0.5277
1994,9,3,5,119,-0.0715
1994,10,1,1,236,1.0292
1994,10,1,2,242,1.6521
1994,10,1,3,339,4.1482
1994,10,1,4,384,5.6429
1994,10,1,5,755,2.3604
1994,10,2,1,73,-0.6008
1994,10,2,2,63,-0.2715
1994,10,2,3,102,5.7430
1994,10,2,4,131,3.0056
1994,10,2,5,246,3.9151
1994,10,3,1,65,-0.0940
1994,10,3,2,89,3.3164
1994,10,3,3,77,1.4900
1994,10,3,4,105,4.4627
1994,10,3,5,116,4.4162
1994,11,1,1,241,-3.6852
1994,11,1,2,265,-3.1492
1994,11,1,3,348,-1.5426
1994,11,1,4,405,-1.5992
1994,11,1,5,789,-1.9554
1994,11,2,1,74,-4.1350
1994,11,2,2,63,-1.3015
1994,11,2,3,107,-2.2628
1994,11,2,4,141,-0.8993
1994,11,2,5,257,-1.7023
1994,11,3,1,65,-3.0853
1994,11,3,2,88,-5.2908
1994,11,3,3,76,-7.4564
1994,11,3,4,104,-2.0195
1994,11,3,5,120,-0.2502
1994,12,1,1,240,-1.6728
1994,12,1,2,262,0.4504
1994,12,1,3,346,2.1379
1994,12,1,4,410,0.3617
1994,12,1,5,789,-1.1459
1994,12,2,1,73,3.2338
1994,12,2,2,65,3.0214
1994,12,2,3,106,5.6387
1994,12,2,4,146,2.8169
1994,12,2,5,254,2.1617
1994,12,3,1,64,1.8419
1994,12,3,2,86,1.8000
1994,12,3,3,77,3.0154
1994,12,3,4,105,2.6515
1994,12,3,5,123,1.5492
1995,1,1,1,222,3.2351
1995,1,1,2,250,1.8535
1995,1,1,3,327,0.4024
1995,1,1,4,395,2.7412
1995,1,1,5,771,3.8460
1995,1,2,1,70,-2.6354
1995,1,2,2,60,0.4892
1995,1,2,3,97,-3.9470
1995,1,2,4,143,-2.3885
1995,1,2,5,247,-2.5352
1995,1,3,1,63,-1.4903
1995,1,3,2,85,-1.4404
1995,1,3,3,78,0.5031
1995,1,3,4,106,2.0533
1995,1,3,5,123,1.8905
1995,2,1,1,232,2.3049
1995,2,1,2,262,1.2509
1995,2,1,3,340,1.8377
1995,2,1,4,406,2.7819
1995,2,1,5,798,4.7572
1995,2,2,1,70,0.3031
1995,2,2,2,61,1.9489
1995,2,2,3,102,4.3695
1995,2,2,4,145,7.2410
1995,2,2,5,248,6.9470
1995,2,3,1,64,3.3290
1995,2,3,2,88,5.7584
1995,2,3,3,79,4.8536
1995,2,3,4,107,3.7792
1995,2,3,5,126,5.6357
1995,3,1,1,230,0.7537
1995,3,1,2,259,1.6683
1995,3,1,3,340,4.4754
1995,3,1,4,402,3.5525
1995,3,1,5,794,3.2305
1995,3,2,1,70,5.0239
1995,3,2,2,62,2.2151
1995,3,2,3,100,4.4048
1995,3,2,4,138,3.8105
1995,3,2,5,245,4.0209
1995,3,3,1,65,3.0668
1995,3,3,2,87,3.8754
1995,3,3,3,79,4.4705
1995,3,3,4,107,3.6177
1995,3,3,5,129,4.6834
1995,4,1,1,219,6.8712
1995,4,1,2,247,5.0196
1995,4,1,3,322,7.5900
1995,4,1,4,379,4.3488
1995,4,1,5,770,3.2349
1995,4,2,1,68,3.5075
1995,4,2,2,58,2.4686
1995,4,2,3,98,6.4291
1995,4,2,4,137,3.3413
1995,4,2,5,243,1.7749
1995,4,3,1,63,5.9291
1995,4,3,2,87,4.0391
1995,4,3,3,80,1.1382
1995,4,3,4,106,7.1236
1995,4,3,5,130,6.4993
1995,5,1,1,237,1.9735
1995,5,1,2,282,1.6585
1995,5,1,3,370,3.2928
1995,5,1,4,423,6.7175
1995,5,1,5,821,3.9045
1995,5,2,1,70,1.7190
1995,5,2,2,66,2.1666
1995,5,2,3,114,-0.5964
1995,5,2,4,146,1.7413
1995,5,2,5,252,1.3789
1995,5,3,1,77,2.5582
1995,5,3,2,97,4.4227
1995,5,3,3,97,1.4790
1995,5,3,4,120,3.0746
1995,5,3,5,141,3.9254
1995,6,1,1,236,13.6761
1995,6,1,2,279,7.7352
1995,6,1,3,369,7.4755
1995,6,1,4,422,7.1783
1995,6,1,5,823,13.5690
1995,6,2,1,70,2.2760
1995,6,2,2,66,2.9822
1995,6,2,3,114,9.3570
1995,6,2,4,146,9.2803
1995,6,2,5,252,12.4447
1995,6,3,1,77,2.4850
1995,6,3,2,96,2.7598
1995,6,3,3,96,4.1541
1995,6,3,4,118,5.5977
1995,6,3,5,144,7.6015
1995,7,1,1,209,6.8704
1995,7,1,2,239,8.0452
1995,7,1,3,314,9.2096
1995,7,1,4,381,10.5442
1995,7,1,5,772,11.6465
1995,7,2,1,66,5.4978
1995,7,2,2,68,9.6263
1995,7,2,3,105,11.5188
1995,7,2,4,133,11.9988
1995,7,2,5,254,10.2004
1995,7,3,1,67,3.8494
1995,7,3,2,85,4.3026
1995,7,3,3,89,2.6652
1995,7,3,4,108,5.8023
1995,7,3,5,155,4.9943
1995,8,1,1,216,1.3473
1995,8,1,2,254,3.4085
1995,8,1,3,323,4.0742
1995,8,1,4,397,1.4566
1995,8,1,5,808,7.7734
1995,8,2,1,72,0.7854
1995,8,2,2,70,-0.7956
1995,8,2,3,111,1.6058
1995,8,2,4,142,-0.1749
1995,8,2,5,286,0.6741
1995,8,3,1,68,0.2040
1995,8,3,2,88,-0.9999
1995,8,3,3,91,3.2870
1995,8,3,4,119,-1.0188
1995,8,3,5,160,0.7270
1995,9,1,1,215,5.5942
1995,9,1,2,257,-1.1170
1995,9,1,3,320,1.8553
1995,9,1,4,397,2.3191
1995,9,1,5,801,4.7918
1995,9,2,1,73,0.4498
1995,9,2,2,72,4.1554
1995,9,2,3,113,1.9027
1995,9,2,4,142,3.3807
1995,9,2,5,297,3.9578
1995,9,3,1,68,0.1760
1995,9,3,2,90,1.8342
1995,9,3,3,90,5.2525
1995,9,3,4,121,4.2631
1995,9,3,5,163,3.9551
1995,10,1,1,205,-5.5746
1995,10,1,2,254,-5.5622
1995,10,1,3,307,-6.0313
1995,10,1,4,362,-6.0347
1995,10,1,5,794,-7.1801
1995,10,2,1,74,-6.1262
1995,10,2,2,70,-7.5332
1995,10,2,3,113,-6.2062
1995,10,2,4,136,-4.8978
1995,10,2,5,309,-4.5792
1995,10,3,1,68,0.7479
1995,10,3,2,90,-1.1339
1995,10,3,3,90,-4.1238
1995,10,3,4,120,2.1710
1995,10,3,5,167,3.0336
1995,11,1,1,219,-2.4697
1995,11,1,2,266,-1.0798
1995,11,1,3,321,1.4521
1995,11,1,4,381,3.1965
1995,11,1,5,831,2.2021
1995,11,2,1,77,4.0136
1995,11,2,2,78,2.8232
1995,11,2,3,119,5.6402
1995,11,2,4,143,1.7960
1995,11,2,5,340,5.8293
1995,11,3,1,69,4.7489
1995,11,3,2,93,5.1153
1995,11,3,3,93,3.6547
1995,11,3,4,122,2.3781
1995,11,3,5,173,0.7591
1995,12,1,1,216,-1.1711
1995,12,1,2,259,-1.8125
1995,12,1,3,322,0.4734
1995,12,1,4,377,-0.8205
1995,12,1,5,828,4.2179
1995,12,2,1,78,0.2614
1995,12,2,2,81,-1.1040
1995,12,2,3,120,-0.7814
1995,12,2,4,145,0.9731
1995,12,2,5,342,1.6975
1995,12,3,1,70,0.8249
1995,12,3,2,95,2.1163
1995,12,3,3,96,-2.7388
1995,12,3,4,124,0.2731
1995,12,3,5,173,0.1395
1996,1,1,1,208,2.9970
1996,1,1,2,247,0.2071
1996,1,1,3,302,0.4829
1996,1,1,4,361,1.2883
1996,1,1,5,805,3.4685
1996,1,2,1,78,-0.9345
1996,1,2,2,80,-0.2091
1996,1,2,3,118,-0.3995
1996,1,2,4,143,-1.0806
1996,1,2,5,333,-0.4482
1996,1,3,1,70,2.5329
1996,1,3,2,90,2.5629
1996,1,3,3,92,5.8317
1996,1,3,4,120,4.6115
1996,1,3,5,175,2.7011
1996,2,1,1,217,2.8866
1996,2,1,2,264,3.9689
1996,2,1,3,315,2.3660
1996,2,1,4,394,3.2135
1996,2,1,5,822,3.8567
1996,2,2,1,78,3.5479
1996,2,2,2,84,5.7662
1996,2,2,3,122,4.1089
1996,2,2,4,150,4.2144
1996,2,2,5,364,4.3851
1996,2,3,1,72,1.1182
1996,2,3,2,90,2.7684
1996,2,3,3,96,4.6267
1996,2,3,4,125,2.0908
1996,2,3,5,183,2.1103
1996,3,1,1,217,3.7438
1996,3,1,2,262,0.1006
1996,3,1,3,313,1.8859
1996,3,1,4,390,0.6671
1996,3,1,5,822,0.5025
1996,3,2,1,80,3.4955
1996,3,2,2,84,1.4892
1996,3,2,3,119,0.6582
1996,3,2,4,150,-0.4243
1996,3,2,5,368,-1.9667
1996,3,3,1,73,0.8231
1996,3,3,2,91,2.4274
1996,3,3,3,95,-2.0576
1996,3,3,4,123,-1.9387
1996,3,3,5,182,-0.0694
1996,4,1,1,208,12.8112
1996,4,1,2,245,7.9542
1996,4,1,3,297,8.4049
1996,4,1,4,370,11.7041
1996,4,1,5,807,13.4988
1996,4,2,1,77,5.7539
1996,4,2,2,86,7.4556
1996,4,2,3,116,11.4881
1996,4,2,4,144,10.3977
1996,4,2,5,371,10.7332
1996,4,3,1,69,3.1395
1996,4,3,2,88,1.0608
1996,4,3,3,93,2.3959
1996,4,3,4,124,4.5334
1996,4,3,5,179,4.8356
1996,5,1,1,236,5.3645
1996,5,1,2,281,7.7992
1996,5,1,3,337,7.1952
1996,5,1,4,421,13.4119
1996,5,1,5,875,11.7561
1996,5,2,1,84,2.8235
1996,5,2,2,93,7.5542
1996,5,2,3,128,4.5557
1996,5,2,4,168,4.4482
1996,5,2,5,409,5.4072
1996,5,3,1,80,1.4213
1996,5,3,2,98,2.0527
1996,5,3,3,103,0.8239
1996,5,3,4,142,4.3420
1996,5,3,5,198,2.9035
1996,6,1,1,234,-2.8147
1996,6,1,2,275,-6.2249
1996,6,1,3,334,-5.6422
1996,6,1,4,423,-7.5912
1996,6,1,5,858,-12.2530
1996,6,2,1,82,-2.7319
1996,6,2,2,93,-7.1851
1996,6,2,3,125,-7.3853
1996,6,2,4,175,-8.8535
1996,6,2,5,422,-10.2367
1996,6,3,1,81,0.3989
1996,6,3,2,99,-2.3174
1996,6,3,3,105,-5.3747
1996,6,3,4,141,-1.1991
1996,6,3,5,199,-1.5617
1996,7,1,1,215,-8.6275
1996,7,1,2,242,-10.6812
1996,7,1,3,285,-11.9286
1996,7,1,4,376,-15.2211
1996,7,1,5,797,-17.3193
1996,7,2,1,77,-7.6249
1996,7,2,2,82,-10.5190
1996,7,2,3,111,-11.5660
1996,7,2,4,156,-12.8930
1996,7,2,5,416,-16.2464
1996,7,3,1,73,-3.1597
1996,7,3,2,94,-4.6331
1996,7,3,3,89,-3.0364
1996,7,3,4,132,-4.4987
1996,7,3,5,189,-5.5960
1996,8,1,1,233,3.8832
1996,8,1,2,254,3.5953
1996,8,1,3,311,3.4107
1996,8,1,4,408,5.5864
1996,8,1,5,867,6.3694
1996,8,2,1,81,3.7598
1996,8,2,2,85,4.8016
1996,8,2,3,115,7.7474
1996,8,2,4,163,7.0715
1996,8,2,5,437,7.7589
1996,8,3,1,75,3.3678
1996,8,3,2,99,4.0186
1996,8,3,3,91,3.7888
1996,8,3,4,139,2.9411
1996,8,3,5,187,3.8681
1996,9,1,1,231,5.5035
1996,9,1,2,253,2.3297
1996,9,1,3,312,3.2817
1996,9,1,4,412,2.3499
1996,9,1,5,881,3.9344
1996,9,2,1,80,5.0237
1996,9,2,2,83,5.7614
1996,9,2,3,113,3.7124
1996,9,2,4,159,3.1603
1996,9,2,5,428,9.3608
1996,9,3,1,75,7.9498
1996,9,3,2,99,7.3618
1996,9,3,3,94,7.2739
1996,9,3,4,141,8.8741
1996,9,3,5,186,9.5182
1996,10,1,1,221,-1.2845
1996,10,1,2,245,-1.6953
1996,10,1,3,297,-4.4670
1996,10,1,4,399,-4.6959
1996,10,1,5,870,-7.2710
1996,10,2,1,78,-1.3195
1996,10,2,2,79,-1.8812
1996,10,2,3,109,-3.0622
1996,10,2,4,156,-6.5635
1996,10,2,5,418,-4.4628
1996,10,3,1,77,3.0912
1996,10,3,2,98,-0.1139
1996,10,3,3,88,-0.2502
1996,10,3,4,139,1.1306
1996,10,3,5,190,0.1975
1996,11,1,1,235,3.8204
1996,11,1,2,257,2.2921
1996,11,1,3,338,4.7264
1996,11,1,4,439,3.7437
1996,11,1,5,937,1.4810
1996,11,2,1,79,5.0512
1996,11,2,2,86,0.8345
1996,11,2,3,113,4.8479
1996,11,2,4,160,3.9581
1996,11,2,5,426,4.0206
1996,11,3,1,78,6.0424
1996,11,3,2,101,6.7726
1996,11,3,3,95,8.5512
1996,11,3,4,146,11.7577
1996,11,3,5,196,10.2301
1996,12,1,1,236,2.0168
1996,12,1,2,256,1.4993
1996,12,1,3,340,2.1886
1996,12,1,4,443,0.5396
1996,12,1,5,933,1.0488
1996,12,2,1,79,2.7198
1996,12,2,2,85,3.1284
1996,12,2,3,112,2.4822
1996,12,2,4,160,0.9390
1996,12,2,5,430,2.7466
1996,12,3,1,78,-0.5832
1996,12,3,2,102,-2.0795
1996,12,3,3,95,-0.4703
1996,12,3,4,145,-2.3647
1996,12,3,5,196,-3.8239
1997,1,1,1,232,5.8039
1997,1,1,2,244,6.6663
1997,1,1,3,324,5.6524
1997,1,1,4,433,6.7593
1997,1,1,5,904,8.0667
1997,1,2,1,79,2.5609
1997,1,2,2,83,0.0582
1997,1,2,3,107,4.0593
1997,1,2,4,162,5.3240
1997,1,2,5,410,6.8548
1997,1,3,1,76,6.0884
1997,1,3,2,102,3.2028
1997,1,3,3,93,2.9999
1997,1,3,4,147,10.7998
1997,1,3,5,192,10.0265
1997,2,1,1,249,-6.6859
1997,2,1,2,263,-4.8629
1997,2,1,3,350,-5.3635
1997,2,1,4,447,-4.4375
1997,2,1,5,966,-6.4101
1997,2,2,1,83,-6.5523
1997,2,2,2,86,-1.6585
1997,2,2,3,115,-6.1142
1997,2,2,4,171,-5.8428
1997,2,2,5,419,-7.4244
1997,2,3,1,80,2.3713
1997,2,3,2,105,-0.1626
1997,2,3,3,95,1.6191
1997,2,3,4,149,-3.5891
1997,2,3,5,202,-3.9793
1997,3,1,1,250,-6.9762
1997,3,1,2,265,-5.5642
1997,3,1,3,348,-4.4119
1997,3,1,4,447,-8.9010
1997,3,1,5,971,-11.9429
1997,3,2,1,83,-3.3736
1997,3,2,2,88,-5.6545
1997,3,2,3,112,-4.7486
1997,3,2,4,173,-7.8799
1997,3,2,5,415,-13.0297
1997,3,3,1,81,-2.0404
1997,3,3,2,104,-2.2577
1997,3,3,3,96,-4.5037
1997,3,3,4,151,-5.3094
1997,3,3,5,204,-6.0462
1997,4,1,1,247,-3.6449
1997,4,1,2,253,-4.1725
1997,4,1,3,327,-1.8360
1997,4,1,4,430,-4.0734
1997,4,1,5,949,-6.3467
1997,4,2,1,80,6.8881
1997,4,2,2,85,0.1411
1997,4,2,3,111,-2.2859
1997,4,2,4,164,-1.5542
1997,4,2,5,406,-4.5152
1997,4,3,1,80,5.9373
1997,4,3,2,102,2.6449
1997,4,3,3,94,3.1095
1997,4,3,4,148,7.5757
1997,4,3,5,200,10.3459
1997,5,1,1,287,11.9371
1997,5,1,2,294,9.1912
1997,5,1,3,361,10.6780
1997,5,1,4,475,14.0629
1997,5,1,5,1057,15.6311
1997,5,2,1,86,10.8950
1997,5,2,2,99,12.0540
1997,5,2,3,125,14.0329
1997,5,2,4,184,16.9265
1997,5,2,5,416,20.3877
1997,5,3,1,99,4.8463
1997,5,3,2,109,8.8080
1997,5,3,3,112,7.6084
1997,5,3,4,153,5.5188
1997,5,3,5,208,9.2139
1997,6,1,1,285,7.2425
1997,6,1,2,290,5.6772
1997,6,1,3,366,5.4875
1997,6,1,4,476,2.0619
1997,6,1,5,1061,1.0850
1997,6,2,1,85,9.3385
1997,6,2,2,96,6.6292
1997,6,2,3,120,6.5759
1997,6,2,4,183,5.5809
1997,6,2,5,405,1.7079
1997,6,3,1,98,3.8071
1997,6,3,2,108,3.2278
1997,6,3,3,112,2.8632
1997,6,3,4,155,5.5390
1997,6,3,5,207,3.6242
1997,7,1,1,255,5.8069
1997,7,1,2,259,6.8996
1997,7,1,3,316,8.6372
1997,7,1,4,435,8.1245
1997,7,1,5,1019,5.5040
1997,7,2,1,71,5.8643
1997,7,2,2,82,5.5370
1997,7,2,3,104,8.6241
1997,7,2,4,163,8.5419
1997,7,2,5,379,7.9127
1997,7,3,1,86,10.7566
1997,7,3,2,87,10.5670
1997,7,3,3,101,8.4346
1997,7,3,4,141,11.2161
1997,7,3,5,200,9.0437
1997,8,1,1,262,3.9369
1997,8,1,2,270,4.7552
1997,8,1,3,336,5.9477
1997,8,1,4,468,7.7037
1997,8,1,5,1061,6.8238
1997,8,2,1,72,6.9585
1997,8,2,2,83,4.1297
1997,8,2,3,108,1.7898
1997,8,2,4,175,1.8890
1997,8,2,5,384,5.9018
1997,8,3,1,90,-3.7971
1997,8,3,2,89,1.1006
1997,8,3,3,102,-3.2318
1997,8,3,4,147,-5.2955
1997,8,3,5,207,-4.2885
1997,9,1,1,259,10.3518
1997,9,1,2,274,7.8395
1997,9,1,3,335,8.8818
1997,9,1,4,466,8.5904
1997,9,1,5,1064,10.7191
1997,9,2,1,71,9.2330
1997,9,2,2,79,6.0146
1997,9,2,3,106,7.4881
1997,9,2,4,173,6.6305
1997,9,2,5,377,9.5965
1997,9,3,1,89,5.6639
1997,9,3,2,87,2.7124
1997,9,3,3,102,2.8646
1997,9,3,4,146,4.0094
1997,9,3,5,210,3.5019
1997,10,1,1,255,-4.5159
1997,10,1,2,263,-2.4058
1997,10,1,3,316,-5.1485
1997,10,1,4,454,-6.5174
1997,10,1,5,1035,-8.3515
1997,10,2,1,69,-5.9407
1997,10,2,2,79,-5.3985
1997,10,2,3,101,-7.5817
1997,10,2,4,169,-8.3544
1997,10,2,5,369,-9.8819
1997,10,3,1,88,-5.5573
1997,10,3,2,85,-6.2345
1997,10,3,3,100,-7.4308
1997,10,3,4,142,-7.1459
1997,10,3,5,199,-1.8161
1997,11,1,1,271,-2.5674
1997,11,1,2,274,-3.0194
1997,11,1,3,339,-2.9565
1997,11,1,4,482,-3.8609
1997,11,1,5,1067,-5.5898
1997,11,2,1,73,-1.9537
1997,11,2,2,78,-2.9777
1997,11,2,3,109,-2.3397
1997,11,2,4,173,-1.9294
1997,11,2,5,371,-4.4990
1997,11,3,1,90,1.7139
1997,11,3,2,87,1.1368
1997,11,3,3,106,5.3478
1997,11,3,4,145,3.2219
1997,11,3,5,209,2.4704
1997,12,1,1,269,-1.6591
1997,12,1,2,276,-3.3323
1997,12,1,3,335,-2.9648
1997,12,1,4,480,-6.9289
1997,12,1,5,1064,-9.4287
1997,12,2,1,72,-2.6744
1997,12,2,2,79,1.7489
1997,12,2,3,106,-1.7327
1997,12,2,4,175,-3.0316
1997,12,2,5,360,-2.6827
1997,12,3,1,90,0.0619
1997,12,3,2,87,-0.7664
1997,12,3,3,105,-1.4911
1997,12,3,4,143,-1.1603
1997,12,3,5,206,-1.5139
1998,1,1,1,256,-1.7949
1998,1,1,2,269,0.9728
1998,1,1,3,314,0.0673
1998,1,1,4,457,0.4940
1998,1,1,5,1046,0.6272
1998,1,2,1,69,0.2484
1998,1,2,2,77,-0.7162
1998,1,2,3,102,2.6538
1998,1,2,4,169,-2.3888
1998,1,2,5,354,-1.3394
1998,1,3,1,88,1.4147
1998,1,3,2,86,-0.8019
1998,1,3,3,102,1.1292
1998,1,3,4,139,6.0290
1998,1,3,5,200,6.9397
1998,2,1,1,260,4.5494
1998,2,1,2,285,3.9239
1998,2,1,3,344,5.4643
1998,2,1,4,470,5.3576
1998,2,1,5,1098,7.7256
1998,2,2,1,76,8.7632
1998,2,2,2,86,7.7911
1998,2,2,3,105,6.9114
1998,2,2,4,168,6.8081
1998,2,2,5,360,10.6809
1998,2,3,1,89,11.5805
1998,2,3,2,87,7.5135
1998,2,3,3,108,7.8061
1998,2,3,4,139,7.1283
1998,2,3,5,209,8.6537
1998,3,1,1,257,3.0433
1998,3,1,2,285,1.7182
1998,3,1,3,346,2.3687
1998,3,1,4,475,2.8745
1998,3,1,5,1087,5.0807
1998,3,2,1,75,3.8927
1998,3,2,2,86,4.0733
1998,3,2,3,106,3.0847
1998,3,2,4,163,1.0203
1998,3,2,5,359,2.4095
1998,3,3,1,89,0.3071
1998,3,3,2,84,-0.2334
1998,3,3,3,106,2.7113
1998,3,3,4,139,1.0714
1998,3,3,5,204,4.2193
1998,4,1,1,240,0.4483
1998,4,1,2,272,0.3431
1998,4,1,3,328,2.0369
1998,4,1,4,469,1.8230
1998,4,1,5,1066,2.4975
1998,4,2,1,69,-1.6023
1998,4,2,2,81,0.8568
1998,4,2,3,100,-0.1786
1998,4,2,4,155,0.9904
1998,4,2,5,351,1.3250
1998,4,3,1,87,4.6733
1998,4,3,2,83,0.5559
1998,4,3,3,103,1.9203
1998,4,3,4,136,3.1262
1998,4,3,5,207,4.4343
1998,5,1,1,263,-4.0921
1998,5,1,2,298,-7.1465
1998,5,1,3,372,-5.5096
1998,5,1,4,518,-6.1658
1998,5,1,5,1112,-7.8085
1998,5,2,1,75,-4.6688
1998,5,2,2,96,-6.5932
1998,5,2,3,113,-7.7234
1998,5,2,4,170,-7.4566
1998,5,2,5,365,-9.8391
1998,5,3,1,91,-1.8616
1998,5,3,2,96,-3.0321
1998,5,3,3,118,-3.3425
1998,5,3,4,149,-4.6281
1998,5,3,5,221,-4.4441
1998,6,1,1,265,-0.7436
1998,6,1,2,294,-3.1539
1998,6,1,3,371,-3.9486
1998,6,1,4,506,-3.6358
1998,6,1,5,1104,-3.5871
1998,6,2,1,75,-2.2924
1998,6,2,2,95,-3.7942
1998,6,2,3,115,-3.3119
1998,6,2,4,166,-4.9714
1998,6,2,5,361,0.6165
1998,6,3,1,90,0.8315
1998,6,3,2,98,0.4973
1998,6,3,3,119,0.6607
1998,6,3,4,149,4.7143
1998,6,3,5,223,11.5232
1998,7,1,1,228,-5.2867
1998,7,1,2,260,-10.4271
1998,7,1,3,331,-7.1022
1998,7,1,4,449,-5.8767
1998,7,1,5,1037,-8.2082
1998,7,2,1,66,-8.8859
1998,7,2,2,93,-7.4292
1998,7,2,3,110,-8.9442
1998,7,2,4,153,-8.1169
1998,7,2,5,353,-8.3193
1998,7,3,1,76,3.8412
1998,7,3,2,92,-4.1315
1998,7,3,3,109,-2.5934
1998,7,3,4,133,0.5501
1998,7,3,5,217,0.8110
1998,8,1,1,233,-24.3028
1998,8,1,2,278,-19.6085
1998,8,1,3,348,-21.7002
1998,8,1,4,478,-20.1270
1998,8,1,5,1079,-26.8085
1998,8,2,1,68,-19.6670
1998,8,2,2,98,-18.7989
1998,8,2,3,113,-20.6841
1998,8,2,4,152,-21.4620
1998,8,2,5,365,-24.2716
1998,8,3,1,79,-11.1728
1998,8,3,2,92,-14.5415
1998,8,3,3,112,-17.8991
1998,8,3,4,142,-13.6792
1998,8,3,5,226,-14.8026
1998,9,1,1,229,2.5538
1998,9,1,2,278,7.1100
1998,9,1,3,349,6.8844
1998,9,1,4,479,5.9380
1998,9,1,5,1082,9.4147
1998,9,2,1,70,4.0055
1998,9,2,2,101,9.2292
1998,9,2,3,115,7.3238
1998,9,2,4,155,10.1831
1998,9,2,5,362,15.2703
1998,9,3,1,79,12.5457
1998,9,3,2,95,7.3387
1998,9,3,3,116,8.1543
1998,9,3,4,142,12.2819
1998,9,3,5,222,13.2969
1998,10,1,1,212,4.5903
1998,10,1,2,257,6.0827
1998,10,1,3,341,5.2957
1998,10,1,4,468,2.8102
1998,10,1,5,1053,5.3078
1998,10,2,1,72,4.8388
1998,10,2,2,101,5.5501
1998,10,2,3,111,10.7703
1998,10,2,4,148,9.9248
1998,10,2,5,346,6.5099
1998,10,3,1,78,6.7060
1998,10,3,2,95,7.1867
1998,10,3,3,114,10.7041
1998,10,3,4,136,7.8038
1998,10,3,5,218,4.1887
1998,11,1,1,220,5.1210
1998,11,1,2,274,7.2765
1998,11,1,3,346,8.7266
1998,11,1,4,482,11.0873
1998,11,1,5,1083,15.5487
1998,11,2,1,77,2.8708
1998,11,2,2,109,6.6439
1998,11,2,3,122,9.7150
1998,11,2,4,153,11.2833
1998,11,2,5,356,11.7945
1998,11,3,1,80,1.3247
1998,11,3,2,97,5.6075
1998,11,3,3,112,6.6430
1998,11,3,4,145,8.4505
1998,11,3,5,224,10.5510
1998,12,1,1,221,-0.5563
1998,12,1,2,275,2.4473
1998,12,1,3,341,4.5223
1998,12,1,4,472,4.8160
1998,12,1,5,1074,5.7924
1998,12,2,1,78,3.4518
1998,12,2,2,110,4.5024
1998,12,2,3,125,5.0310
1998,12,2,4,155,7.5649
1998,12,2,5,356,9.8704
1998,12,3,1,79,7.7954
1998,12,3,2,95,5.1389
1998,12,3,3,112,4.2368
1998,12,3,4,144,6.1467
1998,12,3,5,227,12.9615
1999,1,1,1,198,1.2978
1999,1,1,2,256,7.4121
1999,1,1,3,316,6.7005
1999,1,1,4,448,7.7136
1999,1,1,5,1040,13.3337
1999,1,2,1,76,-6.1858
1999,1,2,2,109,-2.1370
1999,1,2,3,117,0.7027
1999,1,2,4,152,5.2429
1999,1,2,5,363,13.8579
1999,1,3,1,78,8.7320
1999,1,3,2,94,0.4514
1999,1,3,3,110,1.3285
1999,1,3,4,140,4.9179
1999,1,3,5,232,13.1852
1999,2,1,1,201,-5.9767
1999,2,1,2,268,-7.1845
1999,2,1,3,321,-7.5016
1999,2,1,4,464,-6.6314
1999,2,1,5,1042,-9.2138
1999,2,2,1,76,-12.2023
1999,2,2,2,114,-8.5512
1999,2,2,3,123,-9.7584
1999,2,2,4,162,-11.2408
1999,2,2,5,378,-9.9059
1999,2,3,1,82,-10.1053
1999,2,3,2,97,-4.0142
1999,2,3,3,114,-5.1988
1999,2,3,4,148,-4.1814
1999,2,3,5,249,-7.5719
1999,3,1,1,198,-3.9892
1999,3,1,2,266,-3.4571
1999,3,1,3,327,-5.2589
1999,3,1,4,468,-3.6385
1999,3,1,5,1026,-1.4300
1999,3,2,1,79,-4.2110
1999,3,2,2,113,-1.2599
1999,3,2,3,123,0.1245
1999,3,2,4,164,8.1852
1999,3,2,5,377,1.5802
1999,3,3,1,82,2.6756
1999,3,3,2,99,2.9772
1999,3,3,3,113,1.7176
1999,3,3,4,150,3.9924
1999,3,3,5,255,9.4078
1999,4,1,1,190,9.1064
1999,4,1,2,256,9.3048
1999,4,1,3,305,5.2735
1999,4,1,4,431,13.6803
1999,4,1,5,989,7.7813
1999,4,2,1,79,9.3722
1999,4,2,2,109,11.9164
1999,4,2,3,120,8.4802
1999,4,2,4,157,14.4495
1999,4,2,5,371,3.3909
1999,4,3,1,83,10.8201
1999,4,3,2,96,15.9160
1999,4,3,3,111,9.9247
1999,4,3,4,148,1.8252
1999,4,3,5,251,-2.9527
1999,5,1,1,216,4.6972
1999,5,1,2,273,6.9857
1999,5,1,3,335,6.7479
1999,5,1,4,471,6.5527
1999,5,1,5,1018,3.2827
1999,5,2,1,89,5.4729
1999,5,2,2,122,6.8828
1999,5,2,3,133,4.2218
1999,5,2,4,166,2.0489
1999,5,2,5,385,2.9279
1999,5,3,1,95,-6.6158
1999,5,3,2,111,-3.5726
1999,5,3,3,126,0.5683
1999,5,3,4,172,-0.6734
1999,5,3,5,264,-3.2894
1999,6,1,1,214,4.5608
1999,6,1,2,271,6.9137
1999,6,1,3,333,8.0340
1999,6,1,4,467,6.9014
1999,6,1,5,1005,10.6841
1999,6,2,1,89,1.4934
1999,6,2,2,116,2.7764
1999,6,2,3,129,8.4818
1999,6,2,4,166,12.5603
