year,month,rank_ME,rank_OCA,nstocks,ret_vw
1979,11,3,3,103,2.9323
1979,11,3,4,82,6.3739
1979,11,3,5,76,4.6976
1979,12,1,1,216,10.7606
1979,12,1,2,251,7.7386
1979,12,1,3,376,8.7581
1979,12,1,4,388,7.7287
1979,12,1,5,538,5.7148
1979,12,2,1,160,9.2542
1979,12,2,2,105,5.5878
1979,12,2,3,107,5.7338
1979,12,2,4,112,5.9413
1979,12,2,5,88,3.9598
1979,12,3,1,161,2.2578
1979,12,3,2,114,3.6024
1979,12,3,3,103,3.1588
1979,12,3,4,82,1.3619
1979,12,3,5,76,1.5916
1980,1,1,1,215,13.9136
1980,1,1,2,248,11.2236
1980,1,1,3,374,11.5685
1980,1,1,4,384,11.0326
1980,1,1,5,535,9.1498
1980,1,2,1,156,9.5075
1980,1,2,2,103,9.3408
1980,1,2,3,106,7.8737
1980,1,2,4,112,5.1173
1980,1,2,5,88,4.1100
1980,1,3,1,161,10.4644
1980,1,3,2,113,7.7542
1980,1,3,3,102,5.8819
1980,1,3,4,82,3.6541
1980,1,3,5,76,-1.0823
1980,2,1,1,214,2.0323
1980,2,1,2,245,0.0412
1980,2,1,3,369,-1.0183
1980,2,1,4,383,-1.6102
1980,2,1,5,523,-2.5467
1980,2,2,1,154,2.4990
1980,2,2,2,102,-3.2800
1980,2,2,3,105,-3.6869
1980,2,2,4,112,-2.5080
1980,2,2,5,88,-3.2891
1980,2,3,1,160,4.9829
1980,2,3,2,112,2.5412
1980,2,3,3,100,-3.9777
1980,2,3,4,82,-4.1857
1980,2,3,5,76,-6.3450
1980,3,1,1,214,-23.6150
1980,3,1,2,246,-18.8578
1980,3,1,3,367,-19.0667
1980,3,1,4,380,-18.5831
1980,3,1,5,519,-16.9997
1980,3,2,1,154,-22.5597
1980,3,2,2,100,-16.9212
1980,3,2,3,104,-17.2269
1980,3,2,4,112,-15.8151
1980,3,2,5,88,-13.8325
1980,3,3,1,160,-13.8576
1980,3,3,2,111,-13.1859
1980,3,3,3,100,-7.3913
1980,3,3,4,82,-8.9121
1980,3,3,5,76,-3.4799
1980,4,1,1,213,7.5498
1980,4,1,2,246,7.0126
1980,4,1,3,363,6.3703
1980,4,1,4,379,4.8162
1980,4,1,5,512,5.4300
1980,4,2,1,154,8.4094
1980,4,2,2,100,4.8875
1980,4,2,3,103,2.3692
1980,4,2,4,112,2.5647
1980,4,2,5,87,5.4620
1980,4,3,1,158,5.3296
1980,4,3,2,111,3.9361
1980,4,3,3,100,2.4392
1980,4,3,4,82,1.3606
1980,4,3,5,76,4.8638
1980,5,1,1,212,7.8452
1980,5,1,2,243,7.0687
1980,5,1,3,362,5.5402
1980,5,1,4,378,6.0278
1980,5,1,5,514,8.6828
1980,5,2,1,151,8.9109
1980,5,2,2,100,7.0005
1980,5,2,3,104,9.8607
1980,5,2,4,110,9.4641
1980,5,2,5,87,7.9568
1980,5,3,1,159,4.5075
1980,5,3,2,111,6.0113
1980,5,3,3,100,6.6764
1980,5,3,4,82,5.5496
1980,5,3,5,76,8.4177
1980,6,1,1,209,5.4663
1980,6,1,2,244,5.0099
1980,6,1,3,357,3.4652
1980,6,1,4,376,4.0422
1980,6,1,5,511,3.0617
1980,6,2,1,152,7.9829
1980,6,2,2,100,3.6380
1980,6,2,3,104,4.3136
1980,6,2,4,108,1.7936
1980,6,2,5,87,2.1527
1980,6,3,1,159,4.2426
1980,6,3,2,111,2.1178
1980,6,3,3,99,2.3350
1980,6,3,4,82,2.2133
1980,6,3,5,76,0.3876
1980,7,1,1,214,8.2683
1980,7,1,2,255,10.4487
1980,7,1,3,376,12.0389
1980,7,1,4,428,13.2826
1980,7,1,5,561,9.9297
1980,7,2,1,171,8.4915
1980,7,2,2,114,11.1314
1980,7,2,3,131,13.9180
1980,7,2,4,114,14.1156
1980,7,2,5,93,12.1589
1980,7,3,1,170,5.0765
1980,7,3,2,121,9.3563
1980,7,3,3,104,12.1500
1980,7,3,4,82,11.5455
1980,7,3,5,72,8.0010
1980,8,1,1,214,7.2439
1980,8,1,2,253,9.9307
1980,8,1,3,374,9.7208
1980,8,1,4,428,9.4659
1980,8,1,5,561,8.0469
1980,8,2,1,171,7.4009
1980,8,2,2,112,4.0498
1980,8,2,3,130,6.2913
1980,8,2,4,114,6.9791
1980,8,2,5,92,6.7033
1980,8,3,1,170,3.2573
1980,8,3,2,121,0.9212
1980,8,3,3,104,2.6011
1980,8,3,4,82,-0.2367
1980,8,3,5,72,0.5728
1980,9,1,1,212,3.3618
1980,9,1,2,254,4.6599
1980,9,1,3,373,3.3915
1980,9,1,4,424,4.2404
1980,9,1,5,557,3.8226
1980,9,2,1,170,4.4705
1980,9,2,2,112,6.0369
1980,9,2,3,130,3.5624
1980,9,2,4,114,2.7364
1980,9,2,5,91,2.4259
1980,9,3,1,170,6.1099
1980,9,3,2,121,3.0070
1980,9,3,3,104,2.9202
1980,9,3,4,82,0.3023
1980,9,3,5,71,1.1560
1980,10,1,1,210,5.9238
1980,10,1,2,254,6.0010
1980,10,1,3,370,6.0631
1980,10,1,4,419,5.9836
1980,10,1,5,550,4.4982
1980,10,2,1,168,7.3203
1980,10,2,2,112,2.9075
1980,10,2,3,129,3.1353
1980,10,2,4,111,2.0716
1980,10,2,5,90,1.2853
1980,10,3,1,170,5.6533
1980,10,3,2,121,0.8780
1980,10,3,3,104,0.9326
1980,10,3,4,81,-0.6706
1980,10,3,5,70,-1.2268
1980,11,1,1,209,13.3503
1980,11,1,2,254,9.9455
1980,11,1,3,370,7.6983
1980,11,1,4,416,8.3113
1980,11,1,5,551,4.4077
1980,11,2,1,166,12.6832
1980,11,2,2,112,8.8887
1980,11,2,3,129,8.9684
1980,11,2,4,111,6.2393
1980,11,2,5,90,2.0222
1980,11,3,1,171,18.5481
1980,11,3,2,119,13.2856
1980,11,3,3,104,10.0740
1980,11,3,4,81,6.9736
1980,11,3,5,70,3.1285
1980,12,1,1,206,-8.2630
1980,12,1,2,253,-3.8944
1980,12,1,3,368,-5.7763
1980,12,1,4,411,-5.5989
1980,12,1,5,548,-3.4837
1980,12,2,1,165,-5.9694
1980,12,2,2,112,-3.1793
1980,12,2,3,128,-2.5378
1980,12,2,4,110,-2.5824
1980,12,2,5,89,-0.5236
1980,12,3,1,171,-8.3388
1980,12,3,2,119,-4.2406
1980,12,3,3,104,-1.4635
1980,12,3,4,81,1.3649
1980,12,3,5,70,2.8783
1981,1,1,1,203,-3.7013
1981,1,1,2,253,-1.9414
1981,1,1,3,366,0.3121
1981,1,1,4,409,-0.7196
1981,1,1,5,547,0.2599
1981,1,2,1,164,-2.9595
1981,1,2,2,111,-1.4160
1981,1,2,3,126,-2.1426
1981,1,2,4,111,-1.1520
1981,1,2,5,89,1.0659
1981,1,3,1,171,-8.2655
1981,1,3,2,119,-4.2511
1981,1,3,3,104,-3.0405
1981,1,3,4,81,-4.5794
1981,1,3,5,70,-0.3644
1981,2,1,1,202,-1.3490
1981,2,1,2,249,-0.8585
1981,2,1,3,365,-0.1957
1981,2,1,4,408,-0.9195
1981,2,1,5,537,0.1949
1981,2,2,1,162,2.5583
1981,2,2,2,111,0.7400
1981,2,2,3,127,0.2323
1981,2,2,4,111,1.6462
1981,2,2,5,88,3.9281
1981,2,3,1,171,0.7460
1981,2,3,2,119,2.6278
1981,2,3,3,104,4.9050
1981,2,3,4,80,2.0680
1981,2,3,5,70,4.3964
1981,3,1,1,201,4.7615
1981,3,1,2,245,8.4895
1981,3,1,3,361,8.5469
1981,3,1,4,403,9.7261
1981,3,1,5,534,9.3795
1981,3,2,1,159,6.0852
1981,3,2,2,111,7.3016
1981,3,2,3,126,8.1763
1981,3,2,4,111,9.4513
1981,3,2,5,87,8.3210
1981,3,3,1,169,2.5592
1981,3,3,2,119,4.8804
1981,3,3,3,104,5.7503
1981,3,3,4,80,4.2793
1981,3,3,5,70,6.9347
1981,4,1,1,201,-0.6567
1981,4,1,2,243,4.5862
1981,4,1,3,361,4.6826
1981,4,1,4,400,5.7313
1981,4,1,5,533,4.4341
1981,4,2,1,159,-0.8685
1981,4,2,2,108,1.4319
1981,4,2,3,126,4.3875
1981,4,2,4,110,4.6577
1981,4,2,5,85,4.6968
1981,4,3,1,169,-6.5811
1981,4,3,2,119,0.0859
1981,4,3,3,103,-0.9444
1981,4,3,4,80,0.1751
1981,4,3,5,69,2.3096
1981,5,1,1,202,2.8095
1981,5,1,2,242,4.9902
1981,5,1,3,357,4.7184
1981,5,1,4,393,4.5983
1981,5,1,5,532,4.3338
1981,5,2,1,159,0.8814
1981,5,2,2,108,3.6538
1981,5,2,3,125,6.2584
1981,5,2,4,110,4.2448
1981,5,2,5,84,3.5844
1981,5,3,1,166,-3.1936
1981,5,3,2,119,1.1890
1981,5,3,3,104,0.6875
1981,5,3,4,80,1.9784
1981,5,3,5,68,2.0081
1981,6,1,1,201,-2.9064
1981,6,1,2,241,-4.2812
1981,6,1,3,357,-1.1898
1981,6,1,4,392,-2.1116
1981,6,1,5,531,-0.2203
1981,6,2,1,159,-3.3772
1981,6,2,2,107,-4.2877
1981,6,2,3,124,-5.2488
1981,6,2,4,109,-2.2301
1981,6,2,5,83,-0.3167
1981,6,3,1,166,2.0006
1981,6,3,2,118,-1.2714
1981,6,3,3,103,-3.6793
1981,6,3,4,80,-3.4736
1981,6,3,5,68,-3.2221
1981,7,1,1,256,-1.0109
1981,7,1,2,260,-3.2723
1981,7,1,3,375,-4.7119
1981,7,1,4,425,-3.4331
1981,7,1,5,583,-3.8422
1981,7,2,1,155,1.1511
1981,7,2,2,123,-2.6188
1981,7,2,3,112,-4.7832
1981,7,2,4,114,-2.4660
1981,7,2,5,86,-2.6479
1981,7,3,1,168,5.5685
1981,7,3,2,119,-0.8719
1981,7,3,3,103,-2.5518
1981,7,3,4,96,-3.2670
1981,7,3,5,66,-3.0574
1981,8,1,1,254,-8.4692
1981,8,1,2,259,-8.4077
1981,8,1,3,373,-10.0998
1981,8,1,4,423,-8.7421
1981,8,1,5,579,-9.2769
1981,8,2,1,155,-7.9213
1981,8,2,2,121,-8.1822
1981,8,2,3,111,-9.2307
1981,8,2,4,114,-7.2485
1981,8,2,5,86,-7.1680
1981,8,3,1,166,-6.9471
1981,8,3,2,119,-6.9637
1981,8,3,3,103,-6.9528
1981,8,3,4,95,-4.6812
1981,8,3,5,65,-5.2040
1981,9,1,1,251,-13.8605
1981,9,1,2,258,-10.4879
1981,9,1,3,370,-8.9448
1981,9,1,4,422,-8.8961
1981,9,1,5,574,-7.8299
1981,9,2,1,154,-11.4824
1981,9,2,2,121,-8.4628
1981,9,2,3,112,-6.8682
1981,9,2,4,114,-6.0635
1981,9,2,5,85,-6.0572
1981,9,3,1,163,-11.0517
1981,9,3,2,118,-6.1143
1981,9,3,3,103,-4.1419
1981,9,3,4,94,-2.1335
1981,9,3,5,65,-1.3011
1981,10,1,1,249,7.4991
1981,10,1,2,255,8.6905
1981,10,1,3,364,7.6250
1981,10,1,4,418,8.6677
1981,10,1,5,563,9.1157
1981,10,2,1,153,7.1897
1981,10,2,2,121,8.3617
1981,10,2,3,112,7.1540
1981,10,2,4,112,7.6787
1981,10,2,5,85,8.4612
1981,10,3,1,162,8.2773
1981,10,3,2,117,4.4466
1981,10,3,3,103,4.0128
1981,10,3,4,94,2.1794
1981,10,3,5,65,7.6522
1981,11,1,1,246,1.0186
1981,11,1,2,256,0.8116
1981,11,1,3,365,1.2980
1981,11,1,4,416,0.8648
1981,11,1,5,564,2.2176
1981,11,2,1,152,1.5295
1981,11,2,2,121,3.2652
1981,11,2,3,112,3.1336
1981,11,2,4,112,1.7223
1981,11,2,5,83,2.7833
1981,11,3,1,161,5.1245
1981,11,3,2,116,5.8651
1981,11,3,3,103,5.0886
1981,11,3,4,94,3.4951
1981,11,3,5,65,2.2489
1981,12,1,1,247,-5.7441
1981,12,1,2,254,-1.9032
1981,12,1,3,362,-1.6222
1981,12,1,4,412,-0.4712
1981,12,1,5,558,-1.2100
1981,12,2,1,151,-4.3080
1981,12,2,2,121,-0.8019
1981,12,2,3,112,0.8211
1981,12,2,4,111,-0.8991
1981,12,2,5,83,0.1475
1981,12,3,1,159,-4.4838
1981,12,3,2,117,-5.1369
1981,12,3,3,103,-1.3669
1981,12,3,4,94,0.8589
1981,12,3,5,65,-2.1299
1982,1,1,1,242,-3.9419
1982,1,1,2,249,-2.0403
1982,1,1,3,359,-2.1621
1982,1,1,4,412,-1.8888
1982,1,1,5,558,-0.0873
1982,1,2,1,150,-7.1159
1982,1,2,2,121,-4.8261
1982,1,2,3,112,-3.8482
1982,1,2,4,109,-2.3975
1982,1,2,5,82,-3.5544
1982,1,3,1,158,-8.2043
1982,1,3,2,117,-3.5384
1982,1,3,3,102,0.2178
1982,1,3,4,94,3.9980
1982,1,3,5,65,0.8369
1982,2,1,1,244,-7.6061
1982,2,1,2,247,-4.9904
1982,2,1,3,358,-4.4163
1982,2,1,4,411,-3.7202
1982,2,1,5,554,-3.0747
1982,2,2,1,148,-9.2951
1982,2,2,2,121,-6.2048
1982,2,2,3,112,-4.0588
1982,2,2,4,108,-3.0610
1982,2,2,5,83,-2.5963
1982,2,3,1,158,-10.9141
1982,2,3,2,117,-4.3584
1982,2,3,3,102,-4.6609
1982,2,3,4,93,-2.2256
1982,2,3,5,65,-1.8187
1982,3,1,1,243,-3.1286
1982,3,1,2,247,-1.6477
1982,3,1,3,358,-1.8010
1982,3,1,4,407,-0.8979
1982,3,1,5,549,0.7327
1982,3,2,1,147,-4.6746
1982,3,2,2,120,-1.4321
1982,3,2,3,112,-0.1572
1982,3,2,4,108,1.0640
1982,3,2,5,83,3.2142
1982,3,3,1,158,-2.3076
1982,3,3,2,117,-1.5236
1982,3,3,3,102,-0.8665
1982,3,3,4,93,-1.1033
1982,3,3,5,65,1.4625
1982,4,1,1,240,2.6841
1982,4,1,2,246,5.5042
1982,4,1,3,358,5.3587
1982,4,1,4,404,5.9363
1982,4,1,5,543,6.8383
1982,4,2,1,145,4.1921
1982,4,2,2,120,6.8891
1982,4,2,3,111,5.1731
1982,4,2,4,106,6.8796
1982,4,2,5,83,7.3774
1982,4,3,1,158,4.5975
1982,4,3,2,116,3.3216
1982,4,3,3,101,4.2447
1982,4,3,4,92,6.6343
1982,4,3,5,65,5.2007
1982,5,1,1,238,-1.4471
1982,5,1,2,244,-3.6392
1982,5,1,3,356,-1.2302
1982,5,1,4,397,-1.8514
1982,5,1,5,543,-1.4680
1982,5,2,1,145,-4.4853
1982,5,2,2,120,-4.4226
1982,5,2,3,111,-2.7980
1982,5,2,4,105,-3.6580
1982,5,2,5,82,-1.0371
1982,5,3,1,156,-0.6549
1982,5,3,2,116,-3.1016
1982,5,3,3,101,-4.6949
1982,5,3,4,92,-3.0587
1982,5,3,5,65,-3.6434
1982,6,1,1,236,-4.2953
1982,6,1,2,242,-2.3945
1982,6,1,3,352,-1.7555
1982,6,1,4,397,-3.3230
1982,6,1,5,537,-1.5907
1982,6,2,1,144,-5.5513
1982,6,2,2,119,-0.4926
1982,6,2,3,111,-3.0809
1982,6,2,4,105,-0.9485
1982,6,2,5,82,1.4013
1982,6,3,1,157,-4.7626
1982,6,3,2,116,-2.3506
1982,6,3,3,101,-0.3414
1982,6,3,4,92,-0.3637
1982,6,3,5,65,2.3648
1982,7,1,1,405,-6.7149
1982,7,1,2,344,-1.0590
1982,7,1,3,384,-2.0003
1982,7,1,4,423,-0.0293
1982,7,1,5,543,-0.2255
1982,7,2,1,131,-5.7668
1982,7,2,2,136,-2.6399
1982,7,2,3,106,0.7967
1982,7,2,4,97,0.6307
1982,7,2,5,90,1.8368
1982,7,3,1,141,-6.9041
1982,7,3,2,115,-3.9613
1982,7,3,3,105,-0.7621
1982,7,3,4,94,1.4725
1982,7,3,5,74,1.3862
1982,8,1,1,401,6.8104
1982,8,1,2,340,4.2159
1982,8,1,3,381,6.7670
1982,8,1,4,420,5.0945
1982,8,1,5,534,3.9418
1982,8,2,1,130,8.3719
1982,8,2,2,136,7.2615
1982,8,2,3,103,11.7872
1982,8,2,4,96,10.6487
1982,8,2,5,90,9.3546
1982,8,3,1,140,12.9562
1982,8,3,2,113,14.0625
1982,8,3,3,105,13.2972
1982,8,3,4,94,11.9966
1982,8,3,5,74,10.6687
1982,9,1,1,403,-2.1287
1982,9,1,2,342,2.4377
1982,9,1,3,380,4.9940
1982,9,1,4,418,3.9540
1982,9,1,5,532,6.1487
1982,9,2,1,129,0.2919
1982,9,2,2,136,3.8098
1982,9,2,3,102,2.8088
1982,9,2,4,96,3.6236
1982,9,2,5,90,6.4387
1982,9,3,1,140,0.4823
1982,9,3,2,114,-0.6701
1982,9,3,3,104,0.1037
1982,9,3,4,93,2.8348
1982,9,3,5,73,2.7055
1982,10,1,1,401,13.8193
1982,10,1,2,340,13.8137
1982,10,1,3,376,15.2983
1982,10,1,4,415,13.1175
1982,10,1,5,523,13.4258
1982,10,2,1,129,12.8755
1982,10,2,2,134,12.8243
1982,10,2,3,99,16.4612
1982,10,2,4,96,13.4778
1982,10,2,5,90,12.2891
1982,10,3,1,140,10.7491
1982,10,3,2,113,12.1965
1982,10,3,3,104,14.6769
1982,10,3,4,93,10.6887
1982,10,3,5,73,10.4157
1982,11,1,1,399,3.1331
1982,11,1,2,337,11.0540
1982,11,1,3,375,10.2832
1982,11,1,4,412,11.4795
1982,11,1,5,518,13.3864
1982,11,2,1,126,4.4244
1982,11,2,2,133,7.4401
1982,11,2,3,99,10.5745
1982,11,2,4,96,11.4270
1982,11,2,5,89,11.6569
1982,11,3,1,140,0.1618
1982,11,3,2,113,4.5500
1982,11,3,3,104,6.7223
1982,11,3,4,93,8.4326
1982,11,3,5,72,6.6903
1982,12,1,1,398,0.4791
1982,12,1,2,335,1.7707
1982,12,1,3,375,3.6914
1982,12,1,4,412,2.7831
1982,12,1,5,514,2.1841
1982,12,2,1,126,0.5983
1982,12,2,2,131,0.6420
1982,12,2,3,99,0.7342
1982,12,2,4,96,2.5267
1982,12,2,5,89,1.4972
1982,12,3,1,140,3.8262
1982,12,3,2,113,0.4114
1982,12,3,3,104,0.9352
1982,12,3,4,93,2.5730
1982,12,3,5,71,-1.4899
1983,1,1,1,397,10.7713
1983,1,1,2,335,10.6586
1983,1,1,3,371,11.2366
1983,1,1,4,409,9.1305
1983,1,1,5,514,9.5063
1983,1,2,1,126,7.8157
1983,1,2,2,130,6.5490
1983,1,2,3,99,6.9726
1983,1,2,4,95,6.7432
1983,1,2,5,87,2.5137
1983,1,3,1,139,4.7408
1983,1,3,2,112,4.1731
1983,1,3,3,104,4.8001
1983,1,3,4,93,2.1010
1983,1,3,5,71,0.6998
1983,2,1,1,393,-0.3110
1983,2,1,2,331,6.4385
1983,2,1,3,368,5.9854
1983,2,1,4,402,8.5128
1983,2,1,5,507,7.3825
1983,2,2,1,125,2.6130
1983,2,2,2,130,6.1474
1983,2,2,3,98,4.8098
1983,2,2,4,94,8.0177
1983,2,2,5,86,7.4437
1983,2,3,1,138,0.4623
1983,2,3,2,112,4.4517
1983,2,3,3,104,4.2292
1983,2,3,4,92,3.0951
1983,2,3,5,71,3.2258
1983,3,1,1,389,3.9242
1983,3,1,2,330,3.0483
1983,3,1,3,365,5.5654
1983,3,1,4,400,6.0654
1983,3,1,5,504,8.3966
1983,3,2,1,125,5.0707
1983,3,2,2,129,1.6064
1983,3,2,3,97,3.6384
1983,3,2,4,94,4.5932
1983,3,2,5,86,7.7697
1983,3,3,1,137,3.2665
1983,3,3,2,112,2.9530
1983,3,3,3,103,0.6430
1983,3,3,4,93,3.1155
1983,3,3,5,71,7.2054
1983,4,1,1,384,8.1624
1983,4,1,2,329,6.9862
1983,4,1,3,364,8.2269
1983,4,1,4,398,7.5444
1983,4,1,5,497,6.5132
1983,4,2,1,124,5.8068
1983,4,2,2,129,6.6176
1983,4,2,3,97,7.1911
1983,4,2,4,94,7.7408
1983,4,2,5,86,8.8857
1983,4,3,1,135,8.9205
1983,4,3,2,112,6.1561
1983,4,3,3,103,6.1011
1983,4,3,4,93,8.1572
1983,4,3,5,71,5.6480
1983,5,1,1,376,12.9305
1983,5,1,2,326,11.0434
1983,5,1,3,363,11.3390
1983,5,1,4,398,10.0011
1983,5,1,5,493,8.8499
1983,5,2,1,124,7.0789
1983,5,2,2,130,5.3332
1983,5,2,3,97,4.9498
1983,5,2,4,94,4.6912
1983,5,2,5,86,4.8026
1983,5,3,1,135,1.6692
1983,5,3,2,112,0.0218
1983,5,3,3,103,0.7632
1983,5,3,4,93,-1.0361
1983,5,3,5,71,-3.5726
1983,6,1,1,374,2.0501
1983,6,1,2,324,5.0789
1983,6,1,3,361,6.4087
1983,6,1,4,392,4.6849
1983,6,1,5,491,4.5875
1983,6,2,1,122,5.8969
1983,6,2,2,129,6.8799
1983,6,2,3,97,7.0682
1983,6,2,4,94,4.2271
1983,6,2,5,86,7.3507
1983,6,3,1,135,5.4766
1983,6,3,2,112,2.5213
1983,6,3,3,103,5.6477
1983,6,3,4,93,5.9892
1983,6,3,5,71,3.7859
1983,7,1,1,478,-1.2565
1983,7,1,2,382,-3.7335
1983,7,1,3,379,-3.5749
1983,7,1,4,379,-1.8674
1983,7,1,5,557,-3.2470
1983,7,2,1,129,-1.1179
1983,7,2,2,134,-3.9259
1983,7,2,3,113,-5.3108
1983,7,2,4,104,-3.6985
1983,7,2,5,89,-2.7954
1983,7,3,1,138,-3.8434
1983,7,3,2,121,-2.3809
1983,7,3,3,116,-4.9423
1983,7,3,4,93,-2.6966
1983,7,3,5,74,-4.6336
1983,8,1,1,474,-3.6309
1983,8,1,2,381,-4.3428
1983,8,1,3,377,-4.3364
1983,8,1,4,379,-4.8458
1983,8,1,5,553,-3.8569
1983,8,2,1,126,-1.7387
1983,8,2,2,133,-4.8765
1983,8,2,3,113,-2.8915
1983,8,2,4,104,-4.4327
1983,8,2,5,89,-4.3944
1983,8,3,1,138,3.8866
1983,8,3,2,121,2.0806
1983,8,3,3,116,-0.7205
1983,8,3,4,92,-0.0194
1983,8,3,5,74,-1.9840
1983,9,1,1,466,-2.0780
1983,9,1,2,379,-1.7843
1983,9,1,3,375,-0.1156
1983,9,1,4,377,0.9245
1983,9,1,5,551,0.2578
1983,9,2,1,124,-0.3842
1983,9,2,2,133,2.2806
1983,9,2,3,112,4.2031
1983,9,2,4,102,3.2988
1983,9,2,5,89,2.9757
1983,9,3,1,137,-2.0229
1983,9,3,2,121,1.3013
1983,9,3,3,116,3.1250
1983,9,3,4,92,4.2186
1983,9,3,5,74,3.7109
1983,10,1,1,462,-8.2409
1983,10,1,2,378,-7.4622
1983,10,1,3,374,-7.3656
1983,10,1,4,376,-6.5921
1983,10,1,5,546,-6.1767
1983,10,2,1,123,-7.7614
1983,10,2,2,133,-7.4767
1983,10,2,3,112,-7.3711
1983,10,2,4,101,-6.4815
1983,10,2,5,89,-5.2903
1983,10,3,1,134,-3.1412
1983,10,3,2,121,-2.2953
1983,10,3,3,116,-3.3320
1983,10,3,4,91,-0.9274
1983,10,3,5,74,1.0206
1983,11,1,1,455,0.8392
1983,11,1,2,377,3.0997
1983,11,1,3,371,4.3882
1983,11,1,4,373,4.4325
1983,11,1,5,544,5.1949
1983,11,2,1,121,2.9315
1983,11,2,2,133,7.5867
1983,11,2,3,112,6.8066
1983,11,2,4,100,6.4020
1983,11,2,5,89,5.2459
1983,11,3,1,134,2.2813
1983,11,3,2,121,3.8149
1983,11,3,3,116,4.7795
1983,11,3,4,91,0.2043
1983,11,3,5,74,2.4045
1983,12,1,1,451,-2.8135
1983,12,1,2,375,-2.3699
1983,12,1,3,370,-1.1545
1983,12,1,4,372,-1.8953
1983,12,1,5,541,-1.6652
1983,12,2,1,121,-0.2562
1983,12,2,2,132,-2.1974
1983,12,2,3,112,-1.3525
1983,12,2,4,100,-1.9408
1983,12,2,5,89,-2.2077
1983,12,3,1,134,0.8279
1983,12,3,2,121,-0.1953
1983,12,3,3,116,-0.1581
1983,12,3,4,91,-0.6968
1983,12,3,5,74,-2.7386
1984,1,1,1,447,1.6874
1984,1,1,2,373,-0.8837
1984,1,1,3,368,-0.4088
1984,1,1,4,368,-1.1670
1984,1,1,5,537,-1.3104
1984,1,2,1,121,0.0131
1984,1,2,2,132,-4.5149
1984,1,2,3,112,-5.0095
1984,1,2,4,99,-3.6826
1984,1,2,5,89,-3.6301
1984,1,3,1,133,3.2853
1984,1,3,2,121,-0.2883
1984,1,3,3,116,-4.8854
1984,1,3,4,91,-5.2197
1984,1,3,5,74,-3.5165
1984,2,1,1,436,-4.1613
1984,2,1,2,370,-6.6114
1984,2,1,3,368,-6.8323
1984,2,1,4,364,-6.6493
1984,2,1,5,528,-7.4302
1984,2,2,1,120,-4.7322
1984,2,2,2,132,-6.7581
1984,2,2,3,112,-5.2493
1984,2,2,4,99,-6.5886
1984,2,2,5,88,-4.4875
1984,2,3,1,133,-0.2332
1984,2,3,2,121,-4.3269
1984,2,3,3,116,-7.1732
1984,2,3,4,91,-3.3671
1984,2,3,5,74,-3.9903
1984,3,1,1,433,-0.3808
1984,3,1,2,364,1.3151
1984,3,1,3,364,0.5464
1984,3,1,4,364,1.3493
1984,3,1,5,523,2.3451
1984,3,2,1,118,3.0439
1984,3,2,2,130,0.2042
1984,3,2,3,111,0.0996
1984,3,2,4,97,0.4423
1984,3,2,5,88,2.0230
1984,3,3,1,132,1.1656
1984,3,3,2,121,1.7634
1984,3,3,3,116,3.1852
1984,3,3,4,90,1.7999
1984,3,3,5,74,1.4308
1984,4,1,1,428,-3.1254
1984,4,1,2,363,-2.4706
1984,4,1,3,364,-1.4431
1984,4,1,4,365,-1.7706
1984,4,1,5,518,-1.6893
1984,4,2,1,115,0.5241
1984,4,2,2,128,-0.2075
1984,4,2,3,111,1.7004
1984,4,2,4,97,0.0157
1984,4,2,5,88,0.9185
1984,4,3,1,132,0.9567
1984,4,3,2,121,1.2199
1984,4,3,3,116,1.5404
1984,4,3,4,90,0.0439
1984,4,3,5,74,2.1461
1984,5,1,1,427,-5.0199
1984,5,1,2,358,-5.1573
1984,5,1,3,363,-5.4979
1984,5,1,4,363,-5.1099
1984,5,1,5,516,-4.7247
1984,5,2,1,114,-7.4386
1984,5,2,2,128,-7.5818
1984,5,2,3,109,-6.4375
1984,5,2,4,97,-4.5393
1984,5,2,5,87,-2.0262
1984,5,3,1,132,-6.1244
1984,5,3,2,120,-4.1032
1984,5,3,3,116,-5.7654
1984,5,3,4,90,-4.5287
1984,5,3,5,74,-5.6501
1984,6,1,1,420,-0.9222
1984,6,1,2,356,1.7917
1984,6,1,3,360,0.8613
1984,6,1,4,362,3.2160
1984,6,1,5,513,5.0907
1984,6,2,1,114,-0.8632
1984,6,2,2,127,5.2512
1984,6,2,3,109,4.0844
1984,6,2,4,96,2.7561
1984,6,2,5,86,5.5983
1984,6,3,1,132,-0.2000
1984,6,3,2,120,2.9940
1984,6,3,3,116,3.8983
1984,6,3,4,90,3.2696
1984,6,3,5,74,4.7600
1984,7,1,1,498,-7.6685
1984,7,1,2,496,-5.3487
1984,7,1,3,412,-4.7789
1984,7,1,4,387,-5.3356
1984,7,1,5,552,-3.5742
1984,7,2,1,143,-8.3023
1984,7,2,2,134,-5.9031
1984,7,2,3,99,-5.6533
1984,7,2,4,103,-2.4324
1984,7,2,5,83,-2.3490
1984,7,3,1,130,-4.4759
1984,7,3,2,121,-1.2022
1984,7,3,3,111,-1.8680
1984,7,3,4,87,-0.1531
1984,7,3,5,78,-1.6147
1984,8,1,1,492,10.2067
1984,8,1,2,490,9.5717
1984,8,1,3,411,12.0129
1984,8,1,4,386,10.6706
1984,8,1,5,545,9.7261
1984,8,2,1,142,14.9351
1984,8,2,2,134,14.2837
1984,8,2,3,98,12.5723
