year,month,rank_ME,rank_RDM,nstocks,ret_vw
2001,3,3,4,98,-7.2143
2001,3,3,5,63,-3.8337
2001,4,1,1,103,8.3326
2001,4,1,2,100,6.2507
2001,4,1,3,112,8.2788
2001,4,1,4,186,10.1689
2001,4,1,5,455,7.0087
2001,4,2,1,88,10.1192
2001,4,2,2,98,9.5422
2001,4,2,3,97,8.6725
2001,4,2,4,103,6.6619
2001,4,2,5,114,13.3479
2001,4,3,1,191,15.1539
2001,4,3,2,143,8.2313
2001,4,3,3,105,9.5303
2001,4,3,4,98,8.5409
2001,4,3,5,63,9.4647
2001,5,1,1,103,8.2766
2001,5,1,2,98,8.0588
2001,5,1,3,112,6.8146
2001,5,1,4,182,16.2716
2001,5,1,5,441,12.5733
2001,5,2,1,87,1.7077
2001,5,2,2,97,3.9174
2001,5,2,3,96,4.1190
2001,5,2,4,103,5.1732
2001,5,2,5,114,2.4450
2001,5,3,1,190,-0.0206
2001,5,3,2,143,-2.5289
2001,5,3,3,104,0.1252
2001,5,3,4,98,2.0157
2001,5,3,5,63,-0.9298
2001,6,1,1,99,1.7169
2001,6,1,2,94,2.9709
2001,6,1,3,108,3.0223
2001,6,1,4,180,4.5620
2001,6,1,5,433,4.0802
2001,6,2,1,85,5.7451
2001,6,2,2,94,0.9059
2001,6,2,3,95,10.8944
2001,6,2,4,102,6.9145
2001,6,2,5,114,8.9717
2001,6,3,1,190,-0.3899
2001,6,3,2,143,-2.1124
2001,6,3,3,104,-4.8290
2001,6,3,4,95,-3.2171
2001,6,3,5,62,2.0793
2001,7,1,1,57,-6.6590
2001,7,1,2,108,-5.1531
2001,7,1,3,112,-10.6042
2001,7,1,4,224,-6.7591
2001,7,1,5,766,-7.7363
2001,7,2,1,65,-13.9121
2001,7,2,2,100,-7.5519
2001,7,2,3,114,-9.6728
2001,7,2,4,150,-8.0237
2001,7,2,5,151,-11.3761
2001,7,3,1,124,-6.5631
2001,7,3,2,115,-0.0517
2001,7,3,3,98,-0.9775
2001,7,3,4,76,-3.3367
2001,7,3,5,62,-0.0458
2001,8,1,1,56,-1.9045
2001,8,1,2,107,-6.0692
2001,8,1,3,111,-6.6104
2001,8,1,4,222,-5.5592
2001,8,1,5,750,-7.7636
2001,8,2,1,64,-8.5046
2001,8,2,2,98,-7.2496
2001,8,2,3,113,-7.1097
2001,8,2,4,149,-7.5875
2001,8,2,5,151,-5.7851
2001,8,3,1,124,-7.8770
2001,8,3,2,115,-7.4237
2001,8,3,3,98,-4.2891
2001,8,3,4,76,-5.8753
2001,8,3,5,62,-8.7848
2001,9,1,1,55,-11.6803
2001,9,1,2,106,-13.1513
2001,9,1,3,109,-16.2633
2001,9,1,4,218,-16.0704
2001,9,1,5,723,-15.5193
2001,9,2,1,64,-14.8557
2001,9,2,2,98,-19.1363
2001,9,2,3,113,-16.4461
2001,9,2,4,149,-20.1667
2001,9,2,5,149,-20.8820
2001,9,3,1,123,-8.5528
2001,9,3,2,114,-7.4054
2001,9,3,3,98,-13.2266
2001,9,3,4,76,-16.8007
2001,9,3,5,61,-19.1192
2001,10,1,1,55,9.8810
2001,10,1,2,106,9.7907
2001,10,1,3,109,7.1665
2001,10,1,4,216,8.0242
2001,10,1,5,714,14.6916
2001,10,2,1,64,9.8780
2001,10,2,2,97,12.0400
2001,10,2,3,113,8.6414
2001,10,2,4,149,12.1493
2001,10,2,5,146,15.1816
2001,10,3,1,122,1.5210
2001,10,3,2,114,7.4990
2001,10,3,3,98,10.9468
2001,10,3,4,76,6.9357
2001,10,3,5,61,7.2930
2001,11,1,1,55,3.0681
2001,11,1,2,106,3.8004
2001,11,1,3,109,9.5406
2001,11,1,4,215,6.2626
2001,11,1,5,701,12.7442
2001,11,2,1,64,10.9004
2001,11,2,2,97,9.2197
2001,11,2,3,112,10.5691
2001,11,2,4,147,11.5491
2001,11,2,5,145,13.6862
2001,11,3,1,119,6.5673
2001,11,3,2,114,8.8279
2001,11,3,3,98,12.0466
2001,11,3,4,76,11.1994
2001,11,3,5,61,13.3006
2001,12,1,1,54,9.1453
2001,12,1,2,104,8.0839
2001,12,1,3,109,16.6756
2001,12,1,4,212,8.2781
2001,12,1,5,689,10.3777
2001,12,2,1,64,7.7572
2001,12,2,2,97,5.4405
2001,12,2,3,112,7.8051
2001,12,2,4,145,8.0606
2001,12,2,5,144,5.5324
2001,12,3,1,119,1.6115
2001,12,3,2,113,-3.5712
2001,12,3,3,97,0.8475
2001,12,3,4,76,0.2705
2001,12,3,5,61,-2.1024
2002,1,1,1,53,-1.2074
2002,1,1,2,104,-2.4267
2002,1,1,3,109,-1.3732
2002,1,1,4,210,0.1291
2002,1,1,5,682,2.7324
2002,1,2,1,64,-4.1806
2002,1,2,2,97,-5.9108
2002,1,2,3,109,-3.2355
2002,1,2,4,145,-4.3869
2002,1,2,5,143,-1.4849
2002,1,3,1,118,-2.5229
2002,1,3,2,111,-0.5985
2002,1,3,3,97,-0.6717
2002,1,3,4,76,2.6425
2002,1,3,5,61,1.7262
2002,2,1,1,51,-4.5156
2002,2,1,2,104,-5.9617
2002,2,1,3,109,-12.2595
2002,2,1,4,207,-7.7815
2002,2,1,5,671,-10.1765
2002,2,2,1,64,-7.5344
2002,2,2,2,96,-7.1242
2002,2,2,3,109,-7.6403
2002,2,2,4,145,-7.4615
2002,2,2,5,143,-7.9307
2002,2,3,1,117,-2.1051
2002,2,3,2,112,-4.8707
2002,2,3,3,96,-5.6169
2002,2,3,4,75,1.2172
2002,2,3,5,61,-7.0204
2002,3,1,1,50,8.0806
2002,3,1,2,104,9.6061
2002,3,1,3,107,6.7699
2002,3,1,4,206,8.7153
2002,3,1,5,664,9.2335
2002,3,2,1,64,7.4946
2002,3,2,2,97,9.8606
2002,3,2,3,108,9.1310
2002,3,2,4,144,12.2147
2002,3,2,5,142,10.0892
2002,3,3,1,117,1.8044
2002,3,3,2,112,1.6733
2002,3,3,3,95,6.1622
2002,3,3,4,75,6.3360
2002,3,3,5,61,8.6513
2002,4,1,1,50,-3.4945
2002,4,1,2,103,-1.8848
2002,4,1,3,107,-2.6247
2002,4,1,4,206,-3.3194
2002,4,1,5,658,-5.6125
2002,4,2,1,64,-5.1269
2002,4,2,2,96,-5.2401
2002,4,2,3,108,-3.8609
2002,4,2,4,144,-3.5194
2002,4,2,5,142,-6.0798
2002,4,3,1,117,-9.9040
2002,4,3,2,112,-8.8568
2002,4,3,3,95,-8.3083
2002,4,3,4,75,-5.8943
2002,4,3,5,61,-3.8142
2002,5,1,1,50,3.1332
2002,5,1,2,103,-5.9266
2002,5,1,3,107,-6.5914
2002,5,1,4,200,-3.5737
2002,5,1,5,647,-1.8619
2002,5,2,1,63,-5.3155
2002,5,2,2,93,-7.6038
2002,5,2,3,108,-5.9116
2002,5,2,4,143,-7.8441
2002,5,2,5,142,-8.8602
2002,5,3,1,117,-1.5496
2002,5,3,2,112,-1.5434
2002,5,3,3,95,-2.9922
2002,5,3,4,75,0.6017
2002,5,3,5,61,-2.0155
2002,6,1,1,48,-2.6974
2002,6,1,2,102,-8.3859
2002,6,1,3,105,-7.2160
2002,6,1,4,197,-6.8973
2002,6,1,5,636,-5.7837
2002,6,2,1,63,-7.3157
2002,6,2,2,93,-8.9106
2002,6,2,3,107,-6.9785
2002,6,2,4,143,-9.0986
2002,6,2,5,141,-9.8585
2002,6,3,1,117,-6.3906
2002,6,3,2,111,-5.7288
2002,6,3,3,95,-16.0490
2002,6,3,4,74,-6.1321
2002,6,3,5,61,-14.0225
2002,7,1,1,69,-16.1942
2002,7,1,2,90,-14.9036
2002,7,1,3,144,-16.1778
2002,7,1,4,259,-16.5811
2002,7,1,5,791,-16.5948
2002,7,2,1,46,-18.1432
2002,7,2,2,55,-15.1783
2002,7,2,3,91,-13.9737
2002,7,2,4,96,-14.1336
2002,7,2,5,107,-18.3836
2002,7,3,1,76,-4.4364
2002,7,3,2,89,-7.6906
2002,7,3,3,80,-4.0326
2002,7,3,4,86,-6.1884
2002,7,3,5,60,-12.8985
2002,8,1,1,69,-0.2275
2002,8,1,2,90,1.6180
2002,8,1,3,143,0.2516
2002,8,1,4,257,-1.3187
2002,8,1,5,780,-3.0785
2002,8,2,1,46,-0.0016
2002,8,2,2,55,1.6025
2002,8,2,3,91,0.3186
2002,8,2,4,96,-1.0778
2002,8,2,5,107,-4.5138
2002,8,3,1,76,-0.1587
2002,8,3,2,88,0.0676
2002,8,3,3,80,0.4261
2002,8,3,4,86,-1.0855
2002,8,3,5,60,-3.2728
2002,9,1,1,69,-3.7976
2002,9,1,2,89,-7.5435
2002,9,1,3,142,-10.8362
2002,9,1,4,255,-12.7197
2002,9,1,5,761,-13.2110
2002,9,2,1,46,-2.6450
2002,9,2,2,55,-8.2451
2002,9,2,3,91,-10.0061
2002,9,2,4,96,-12.7043
2002,9,2,5,106,-13.2148
2002,9,3,1,76,-11.3653
2002,9,3,2,88,-7.6574
2002,9,3,3,80,-11.5216
2002,9,3,4,86,-11.9509
2002,9,3,5,60,-15.6922
2002,10,1,1,69,-3.3807
2002,10,1,2,89,3.7717
2002,10,1,3,141,7.2937
2002,10,1,4,252,8.1818
2002,10,1,5,753,7.7638
2002,10,2,1,46,0.4387
2002,10,2,2,55,0.0464
2002,10,2,3,91,7.3420
2002,10,2,4,96,10.2110
2002,10,2,5,106,12.5433
2002,10,3,1,75,7.2337
2002,10,3,2,88,12.0873
2002,10,3,3,80,12.9711
2002,10,3,4,86,8.0400
2002,10,3,5,60,3.8178
2002,11,1,1,69,9.4295
2002,11,1,2,89,13.6232
2002,11,1,3,140,14.5270
2002,11,1,4,251,20.2906
2002,11,1,5,731,23.4955
2002,11,2,1,46,10.5156
2002,11,2,2,55,15.2647
2002,11,2,3,91,10.2607
2002,11,2,4,96,21.1397
2002,11,2,5,106,20.9366
2002,11,3,1,75,3.6159
2002,11,3,2,87,6.3859
2002,11,3,3,80,7.9222
2002,11,3,4,86,12.6049
2002,11,3,5,60,23.7261
2002,12,1,1,69,-2.7403
2002,12,1,2,88,-9.0386
2002,12,1,3,140,-9.1246
2002,12,1,4,251,-11.8956
2002,12,1,5,716,-10.3462
2002,12,2,1,46,-4.1996
2002,12,2,2,55,-10.0673
2002,12,2,3,90,-8.9575
2002,12,2,4,96,-14.4274
2002,12,2,5,106,-12.7047
2002,12,3,1,75,-4.0564
2002,12,3,2,87,-5.8847
2002,12,3,3,80,-8.1648
2002,12,3,4,86,-9.0106
2002,12,3,5,60,-11.6580
2003,1,1,1,69,-3.9238
2003,1,1,2,87,-1.0347
2003,1,1,3,139,1.4073
2003,1,1,4,249,-0.9492
2003,1,1,5,699,2.2055
2003,1,2,1,46,-2.0508
2003,1,2,2,54,-1.8004
2003,1,2,3,90,-4.0990
2003,1,2,4,96,-3.3103
2003,1,2,5,106,-0.8280
2003,1,3,1,75,-4.3460
2003,1,3,2,87,-2.2857
2003,1,3,3,80,-1.3606
2003,1,3,4,86,-1.2791
2003,1,3,5,59,-1.5444
2003,2,1,1,67,-2.9888
2003,2,1,2,86,-7.9152
2003,2,1,3,136,-5.1877
2003,2,1,4,248,-3.5943
2003,2,1,5,688,-2.8268
2003,2,2,1,45,-2.7712
2003,2,2,2,54,-2.7488
2003,2,2,3,90,-0.9701
2003,2,2,4,96,-1.5259
2003,2,2,5,105,-2.9341
2003,2,3,1,74,1.3189
2003,2,3,2,87,-0.6120
2003,2,3,3,80,-0.4470
2003,2,3,4,86,-0.6048
2003,2,3,5,59,-5.1887
2003,3,1,1,67,-0.1624
2003,3,1,2,86,1.0012
2003,3,1,3,136,2.9332
2003,3,1,4,245,0.0704
2003,3,1,5,670,4.0593
2003,3,2,1,45,5.0267
2003,3,2,2,54,1.1289
2003,3,2,3,90,0.2922
2003,3,2,4,96,2.2523
2003,3,2,5,105,-0.8397
2003,3,3,1,74,1.2991
2003,3,3,2,87,1.9286
2003,3,3,3,80,2.1455
2003,3,3,4,85,-1.1615
2003,3,3,5,59,-3.5774
2003,4,1,1,66,5.2296
2003,4,1,2,84,14.7828
2003,4,1,3,135,7.8814
2003,4,1,4,242,12.4035
2003,4,1,5,645,13.9887
2003,4,2,1,44,7.1392
2003,4,2,2,54,10.8710
2003,4,2,3,89,12.7939
2003,4,2,4,95,13.4444
2003,4,2,5,104,13.3282
2003,4,3,1,74,6.2859
2003,4,3,2,87,5.4093
2003,4,3,3,80,5.4452
2003,4,3,4,85,10.6983
2003,4,3,5,59,11.2664
2003,5,1,1,64,8.7111
2003,5,1,2,83,14.1714
2003,5,1,3,134,14.9233
2003,5,1,4,240,17.8220
2003,5,1,5,634,26.9310
2003,5,2,1,44,10.5029
2003,5,2,2,54,15.4331
2003,5,2,3,89,9.4366
2003,5,2,4,95,18.5352
2003,5,2,5,104,19.9913
2003,5,3,1,74,5.4239
2003,5,3,2,87,3.2442
2003,5,3,3,80,3.9599
2003,5,3,4,83,8.0590
2003,5,3,5,59,13.5484
2003,6,1,1,64,5.4550
2003,6,1,2,83,2.0395
2003,6,1,3,134,7.3999
2003,6,1,4,239,5.2419
2003,6,1,5,623,6.7735
2003,6,2,1,44,1.8234
2003,6,2,2,54,3.3108
2003,6,2,3,89,1.3969
2003,6,2,4,95,-0.4953
2003,6,2,5,104,-1.3199
2003,6,3,1,74,1.3936
2003,6,3,2,87,1.0957
2003,6,3,3,80,2.5988
2003,6,3,4,83,0.9790
2003,6,3,5,59,4.0970
2003,7,1,1,71,4.7702
2003,7,1,2,71,5.9625
2003,7,1,3,100,9.1533
2003,7,1,4,137,10.0227
2003,7,1,5,744,10.8781
2003,7,2,1,38,4.4340
2003,7,2,2,49,6.5308
2003,7,2,3,60,5.3329
2003,7,2,4,89,7.8704
2003,7,2,5,168,10.7046
2003,7,3,1,71,-0.7786
2003,7,3,2,85,1.1718
2003,7,3,3,74,0.4001
2003,7,3,4,77,7.8083
2003,7,3,5,94,3.5688
2003,8,1,1,71,6.5062
2003,8,1,2,69,5.7135
2003,8,1,3,100,3.8423
2003,8,1,4,136,4.7979
2003,8,1,5,731,7.0711
2003,8,2,1,38,4.4475
2003,8,2,2,49,5.7136
2003,8,2,3,60,3.7742
2003,8,2,4,89,6.4334
2003,8,2,5,167,8.3481
2003,8,3,1,71,3.8661
2003,8,3,2,85,1.7234
2003,8,3,3,74,-1.2145
2003,8,3,4,77,4.8496
2003,8,3,5,94,5.4480
2003,9,1,1,70,-0.7051
2003,9,1,2,69,-0.4205
2003,9,1,3,99,-0.1666
2003,9,1,4,136,1.1528
2003,9,1,5,722,6.9002
2003,9,2,1,37,-4.0640
2003,9,2,2,49,0.4222
2003,9,2,3,60,-4.9997
2003,9,2,4,89,-5.5027
2003,9,2,5,166,-3.7696
2003,9,3,1,70,-0.3339
2003,9,3,2,85,-0.2257
2003,9,3,3,73,-1.8386
2003,9,3,4,77,-1.5805
2003,9,3,5,93,-2.6102
2003,10,1,1,70,6.5773
2003,10,1,2,67,6.6844
2003,10,1,3,99,7.9667
2003,10,1,4,136,7.8955
2003,10,1,5,711,11.9244
2003,10,2,1,37,9.8133
2003,10,2,2,49,10.0698
2003,10,2,3,60,7.5038
2003,10,2,4,89,8.7513
2003,10,2,5,165,8.9725
2003,10,3,1,69,2.2705
2003,10,3,2,85,1.0183
2003,10,3,3,73,5.7618
2003,10,3,4,77,8.7538
2003,10,3,5,93,9.6191
2003,11,1,1,68,10.1726
2003,11,1,2,67,7.2920
2003,11,1,3,99,2.4234
2003,11,1,4,135,4.0084
2003,11,1,5,702,3.9693
2003,11,2,1,37,3.4226
2003,11,2,2,49,4.5973
2003,11,2,3,60,4.3411
2003,11,2,4,89,2.1617
2003,11,2,5,163,2.3162
2003,11,3,1,69,1.2763
2003,11,3,2,84,-0.5602
2003,11,3,3,73,3.3594
2003,11,3,4,77,2.5039
2003,11,3,5,93,1.6185
2003,12,1,1,68,4.8165
2003,12,1,2,68,4.3879
2003,12,1,3,98,2.5666
2003,12,1,4,135,2.6917
2003,12,1,5,694,-0.2065
2003,12,2,1,37,6.3356
2003,12,2,2,48,2.7679
2003,12,2,3,60,3.9431
2003,12,2,4,89,2.2808
2003,12,2,5,163,-0.2703
2003,12,3,1,68,8.2326
2003,12,3,2,84,7.4324
2003,12,3,3,73,4.4451
2003,12,3,4,76,3.2073
2003,12,3,5,93,4.5167
2004,1,1,1,68,1.9508
2004,1,1,2,67,4.8745
2004,1,1,3,97,7.9972
2004,1,1,4,133,6.7726
2004,1,1,5,687,12.8984
2004,1,2,1,37,-0.4316
2004,1,2,2,47,0.9556
2004,1,2,3,60,2.4990
2004,1,2,4,88,5.9292
2004,1,2,5,163,10.6753
2004,1,3,1,67,2.3212
2004,1,3,2,84,1.7503
2004,1,3,3,73,1.3319
2004,1,3,4,76,1.0962
2004,1,3,5,93,6.5280
2004,2,1,1,68,2.1946
2004,2,1,2,67,0.7068
2004,2,1,3,97,-0.8154
2004,2,1,4,131,-1.5898
2004,2,1,5,682,-2.9611
2004,2,2,1,37,2.1254
2004,2,2,2,47,1.1091
2004,2,2,3,60,1.9902
2004,2,2,4,88,-1.9452
2004,2,2,5,163,-3.5822
2004,2,3,1,66,1.5255
2004,2,3,2,83,0.2726
2004,2,3,3,73,1.1450
2004,2,3,4,76,-2.1833
2004,2,3,5,93,-1.3317
2004,3,1,1,67,-1.9172
2004,3,1,2,67,1.7952
2004,3,1,3,96,-0.7867
2004,3,1,4,131,-1.1715
2004,3,1,5,675,-3.7799
2004,3,2,1,37,-1.5387
2004,3,2,2,47,-0.8677
2004,3,2,3,60,0.9433
2004,3,2,4,88,0.6828
2004,3,2,5,162,-0.5237
2004,3,3,1,66,-1.8069
2004,3,3,2,83,-1.4251
2004,3,3,3,73,-3.4527
2004,3,3,4,76,-3.3861
2004,3,3,5,93,-3.2851
2004,4,1,1,66,0.8968
2004,4,1,2,67,-9.2260
2004,4,1,3,95,0.5261
2004,4,1,4,130,-5.4231
2004,4,1,5,666,-8.2568
2004,4,2,1,37,-0.9137
2004,4,2,2,47,-2.4963
2004,4,2,3,60,-4.0166
2004,4,2,4,88,-3.8963
2004,4,2,5,162,-8.1990
2004,4,3,1,65,1.6958
2004,4,3,2,83,1.6654
2004,4,3,3,73,2.3607
2004,4,3,4,76,-3.7299
2004,4,3,5,92,-6.4859
2004,5,1,1,64,0.9116
2004,5,1,2,67,-1.5998
2004,5,1,3,95,1.0865
2004,5,1,4,130,-1.1889
2004,5,1,5,663,-1.1871
2004,5,2,1,37,0.7060
2004,5,2,2,47,0.3591
2004,5,2,3,60,1.9653
2004,5,2,4,87,3.3016
2004,5,2,5,162,3.0559
2004,5,3,1,65,0.9542
2004,5,3,2,83,1.5843
2004,5,3,3,72,1.4151
2004,5,3,4,76,3.2292
2004,5,3,5,92,3.1930
2004,6,1,1,64,3.3755
2004,6,1,2,67,8.8697
2004,6,1,3,96,2.8718
2004,6,1,4,128,4.6970
2004,6,1,5,659,0.9376
2004,6,2,1,37,5.8067
2004,6,2,2,47,7.4415
2004,6,2,3,60,3.3483
2004,6,2,4,86,5.1998
2004,6,2,5,162,2.1442
2004,6,3,1,65,3.5037
2004,6,3,2,83,4.8515
2004,6,3,3,72,-0.1702
2004,6,3,4,76,1.9587
2004,6,3,5,92,1.3823
2004,7,1,1,89,-7.8881
2004,7,1,2,106,-10.5879
2004,7,1,3,118,-12.7754
2004,7,1,4,195,-11.3850
2004,7,1,5,563,-14.7017
2004,7,2,1,47,-5.7926
2004,7,2,2,48,-8.8352
2004,7,2,3,73,-8.9917
2004,7,2,4,79,-12.4904
2004,7,2,5,117,-13.7882
2004,7,3,1,69,-2.1553
2004,7,3,2,82,-4.1258
2004,7,3,3,79,-6.6948
2004,7,3,4,72,-5.2806
2004,7,3,5,91,-8.3377
2004,8,1,1,89,-1.0450
2004,8,1,2,103,-3.7532
2004,8,1,3,118,-0.7160
2004,8,1,4,194,-1.7769
2004,8,1,5,556,-0.9082
2004,8,2,1,47,-2.0252
2004,8,2,2,47,-1.8412
2004,8,2,3,73,-2.3857
2004,8,2,4,79,-2.5031
2004,8,2,5,117,-4.1111
2004,8,3,1,69,-0.2097
2004,8,3,2,82,0.0186
2004,8,3,3,79,-3.5521
2004,8,3,4,72,0.8238
2004,8,3,5,91,-3.5329
2004,9,1,1,89,4.4952
2004,9,1,2,104,3.2721
2004,9,1,3,118,4.2855
2004,9,1,4,193,3.7814
2004,9,1,5,551,4.4108
2004,9,2,1,47,9.5876
2004,9,2,2,46,5.4149
2004,9,2,3,72,5.3381
2004,9,2,4,78,6.0243
2004,9,2,5,117,6.3203
2004,9,3,1,69,3.9900
2004,9,3,2,81,1.5766
2004,9,3,3,79,1.5876
2004,9,3,4,72,-2.3712
2004,9,3,5,90,3.9888
2004,10,1,1,89,0.2993
2004,10,1,2,104,2.0860
2004,10,1,3,118,-1.5781
2004,10,1,4,193,1.2142
2004,10,1,5,549,0.7629
2004,10,2,1,47,-0.9003
2004,10,2,2,46,0.4634
2004,10,2,3,73,3.0228
2004,10,2,4,78,1.3798
2004,10,2,5,117,3.6323
2004,10,3,1,69,1.4381
2004,10,3,2,81,-0.8990
2004,10,3,3,79,4.1273
2004,10,3,4,72,0.0251
2004,10,3,5,90,1.2655
2004,11,1,1,89,8.8701
2004,11,1,2,102,8.8643
2004,11,1,3,118,10.9430
2004,11,1,4,192,9.2430
2004,11,1,5,547,9.1605
2004,11,2,1,47,10.4566
2004,11,2,2,46,9.6575
2004,11,2,3,73,9.5587
2004,11,2,4,78,9.3633
2004,11,2,5,116,8.2644
2004,11,3,1,69,6.5391
2004,11,3,2,81,4.2570
2004,11,3,3,79,3.3212
2004,11,3,4,72,1.8675
2004,11,3,5,90,7.4200
2004,12,1,1,89,4.1709
2004,12,1,2,102,6.0373
2004,12,1,3,118,2.6719
2004,12,1,4,189,6.8205
2004,12,1,5,539,7.5007
2004,12,2,1,47,3.5568
2004,12,2,2,45,2.2573
2004,12,2,3,73,4.0762
2004,12,2,4,78,3.6439
2004,12,2,5,115,2.5777
2004,12,3,1,69,2.3408
2004,12,3,2,81,2.6288
2004,12,3,3,79,4.0206
2004,12,3,4,72,4.0951
2004,12,3,5,90,5.0398
2005,1,1,1,89,-7.2769
2005,1,1,2,101,-6.5362
2005,1,1,3,118,-6.4549
2005,1,1,4,189,-6.5875
2005,1,1,5,535,-6.3045
2005,1,2,1,47,-5.3174
2005,1,2,2,45,-3.3807
2005,1,2,3,72,-3.9730
2005,1,2,4,77,-6.2486
2005,1,2,5,113,-9.0569
2005,1,3,1,69,-1.6180
2005,1,3,2,81,-2.9702
2005,1,3,3,79,-3.5213
2005,1,3,4,71,-4.7789
2005,1,3,5,90,-6.1654
2005,2,1,1,88,1.8228
2005,2,1,2,101,-1.2569
2005,2,1,3,117,-0.3933
2005,2,1,4,186,-2.3355
2005,2,1,5,533,-2.1072
2005,2,2,1,47,1.8238
2005,2,2,2,44,0.5101
2005,2,2,3,72,2.9018
2005,2,2,4,77,2.7041
2005,2,2,5,113,-1.5784
2005,2,3,1,69,5.7678
2005,2,3,2,81,-0.4470
2005,2,3,3,79,1.7973
2005,2,3,4,71,4.5832
2005,2,3,5,89,1.5173
2005,3,1,1,88,-3.7887
2005,3,1,2,101,-4.7612
2005,3,1,3,117,-6.4851
2005,3,1,4,186,-4.1235
2005,3,1,5,530,-6.9184
2005,3,2,1,47,-2.8564
2005,3,2,2,43,-3.4041
2005,3,2,3,72,-2.6631
2005,3,2,4,77,-2.9269
2005,3,2,5,113,-4.8096
2005,3,3,1,69,-2.0622
2005,3,3,2,81,-1.4712
2005,3,3,3,79,-1.3818
2005,3,3,4,71,-0.8539
2005,3,3,5,89,-3.0231
2005,4,1,1,87,-7.8514
2005,4,1,2,101,-6.6502
2005,4,1,3,117,-6.9833
2005,4,1,4,182,-4.7445
2005,4,1,5,529,-7.5102
2005,4,2,1,47,-6.8681
2005,4,2,2,43,-7.1717
2005,4,2,3,71,-5.5393
2005,4,2,4,77,-6.2405
2005,4,2,5,113,-7.3198
2005,4,3,1,69,-3.7231
2005,4,3,2,81,1.4203
2005,4,3,3,79,-2.4957
2005,4,3,4,70,-1.2658
2005,4,3,5,89,-4.1151
2005,5,1,1,87,5.3841
2005,5,1,2,101,5.7030
2005,5,1,3,117,9.4283
2005,5,1,4,180,5.9809
2005,5,1,5,523,7.2659
2005,5,2,1,47,8.1799
2005,5,2,2,43,6.3533
2005,5,2,3,71,6.9703
2005,5,2,4,77,7.9782
2005,5,2,5,112,9.6004
2005,5,3,1,68,2.7341
2005,5,3,2,81,3.4389
2005,5,3,3,79,6.7907
2005,5,3,4,70,1.1820
2005,5,3,5,89,8.6783
2005,6,1,1,86,4.7063
2005,6,1,2,98,4.1128
2005,6,1,3,116,3.9854
2005,6,1,4,178,3.1374
2005,6,1,5,518,4.0498
2005,6,2,1,47,-0.0374
2005,6,2,2,42,4.7526
2005,6,2,3,69,-0.2292
2005,6,2,4,76,1.9419
2005,6,2,5,112,4.1994
2005,6,3,1,68,-1.1205
2005,6,3,2,81,-2.2682
2005,6,3,3,79,-1.2615
2005,6,3,4,70,-1.8637
2005,6,3,5,88,1.0177
2005,7,1,1,107,6.7377
2005,7,1,2,126,6.4794
2005,7,1,3,126,8.3591
2005,7,1,4,206,6.9056
2005,7,1,5,622,9.5775
2005,7,2,1,44,6.7851
2005,7,2,2,42,7.5436
2005,7,2,3,50,6.0272
2005,7,2,4,78,9.3834
2005,7,2,5,108,9.3944
2005,7,3,1,67,3.5883
2005,7,3,2,79,5.9410
2005,7,3,3,73,4.8045
2005,7,3,4,75,3.8512
2005,7,3,5,77,6.5207
2005,8,1,1,107,-5.2757
2005,8,1,2,126,-6.6750
2005,8,1,3,126,-0.3237
2005,8,1,4,203,-0.2005
2005,8,1,5,613,-0.6593
2005,8,2,1,44,-5.0009
2005,8,2,2,42,-0.8109
2005,8,2,3,48,-0.8399
2005,8,2,4,77,1.4579
2005,8,2,5,106,-1.9968
2005,8,3,1,67,0.3200
2005,8,3,2,78,0.4259
2005,8,3,3,72,-1.4697
2005,8,3,4,74,-0.6764
2005,8,3,5,77,0.4237
2005,9,1,1,106,-1.6566
2005,9,1,2,126,-0.8138
2005,9,1,3,126,2.9551
2005,9,1,4,201,-0.2775
2005,9,1,5,607,1.8432
2005,9,2,1,44,2.6408
2005,9,2,2,41,-0.1764
2005,9,2,3,48,-0.1922
2005,9,2,4,77,-0.2929
2005,9,2,5,105,1.0388
2005,9,3,1,67,2.7218
2005,9,3,2,77,0.7768
2005,9,3,3,72,0.8943
2005,9,3,4,73,-1.7959
2005,9,3,5,77,1.4014
2005,10,1,1,106,-3.1726
2005,10,1,2,124,-3.1420
2005,10,1,3,126,-3.1090
2005,10,1,4,200,-3.6893
2005,10,1,5,602,-4.2923
2005,10,2,1,44,-4.5123
2005,10,2,2,41,0.8318
2005,10,2,3,48,-6.0496
2005,10,2,4,76,-4.6018
2005,10,2,5,104,-5.2236
2005,10,3,1,67,-4.4524
2005,10,3,2,77,-1.2631
2005,10,3,3,72,0.6698
2005,10,3,4,73,-2.6543
2005,10,3,5,75,-4.8519
2005,11,1,1,105,4.6634
2005,11,1,2,124,4.2712
2005,11,1,3,124,7.8827
2005,11,1,4,198,5.2804
2005,11,1,5,591,5.2152
2005,11,2,1,44,2.9663
2005,11,2,2,41,6.8157
2005,11,2,3,48,6.7341
2005,11,2,4,76,6.4172
2005,11,2,5,104,5.6191
2005,11,3,1,66,2.8513
2005,11,3,2,77,3.8455
2005,11,3,3,72,4.9134
2005,11,3,4,73,4.4439
2005,11,3,5,75,4.1354
2005,12,1,1,105,0.9278
2005,12,1,2,124,0.9062
2005,12,1,3,124,-1.4797
2005,12,1,4,197,-0.2357
2005,12,1,5,585,-0.2420
2005,12,2,1,44,-1.0305
2005,12,2,2,40,-1.0176
