year,month,rank_ME,rank_HS,nstocks,ret_vw
1981,1,2,3,109,-3.6838
1981,1,2,4,107,-2.9102
1981,1,2,5,98,-2.0314
1981,1,3,1,107,-0.5016
1981,1,3,2,113,-7.8278
1981,1,3,3,87,-3.5708
1981,1,3,4,108,-6.3233
1981,1,3,5,103,-1.1276
1981,2,1,1,322,0.1178
1981,2,1,2,195,-2.1640
1981,2,1,3,302,1.2805
1981,2,1,4,340,-0.8851
1981,2,1,5,241,-0.5034
1981,2,2,1,114,2.8673
1981,2,2,2,66,1.2992
1981,2,2,3,109,1.3824
1981,2,2,4,106,1.6122
1981,2,2,5,98,2.3763
1981,2,3,1,107,3.7179
1981,2,3,2,113,-0.0966
1981,2,3,3,87,4.7694
1981,2,3,4,107,3.2061
1981,2,3,5,103,3.9313
1981,3,1,1,316,9.1574
1981,3,1,2,195,9.2243
1981,3,1,3,300,10.8635
1981,3,1,4,340,7.1690
1981,3,1,5,237,6.9442
1981,3,2,1,114,8.8484
1981,3,2,2,65,6.5167
1981,3,2,3,108,8.5505
1981,3,2,4,105,8.3075
1981,3,2,5,98,7.9547
1981,3,3,1,107,7.4476
1981,3,3,2,112,0.3127
1981,3,3,3,87,4.4109
1981,3,3,4,107,5.2182
1981,3,3,5,102,3.8468
1981,4,1,1,315,4.3724
1981,4,1,2,195,6.0314
1981,4,1,3,297,3.1675
1981,4,1,4,337,3.2950
1981,4,1,5,237,3.6371
1981,4,2,1,113,3.9512
1981,4,2,2,65,1.4225
1981,4,2,3,108,2.9330
1981,4,2,4,105,-0.9824
1981,4,2,5,94,2.3394
1981,4,3,1,106,1.1991
1981,4,3,2,113,-4.6070
1981,4,3,3,87,0.3321
1981,4,3,4,107,-2.3707
1981,4,3,5,101,-0.8249
1981,5,1,1,313,4.8094
1981,5,1,2,195,3.9258
1981,5,1,3,294,4.6094
1981,5,1,4,335,4.8461
1981,5,1,5,234,2.1355
1981,5,2,1,113,4.1238
1981,5,2,2,64,3.6223
1981,5,2,3,108,3.2277
1981,5,2,4,105,4.6024
1981,5,2,5,94,3.6698
1981,5,3,1,106,1.8387
1981,5,3,2,112,-2.8740
1981,5,3,3,86,0.4899
1981,5,3,4,106,2.0390
1981,5,3,5,101,1.2425
1981,6,1,1,313,-0.2751
1981,6,1,2,194,-2.9277
1981,6,1,3,294,-1.1579
1981,6,1,4,333,-4.4583
1981,6,1,5,235,-0.5244
1981,6,2,1,112,-3.6871
1981,6,2,2,63,1.2975
1981,6,2,3,108,-3.3503
1981,6,2,4,105,-6.0703
1981,6,2,5,94,-2.1842
1981,6,3,1,106,-3.9292
1981,6,3,2,111,3.4091
1981,6,3,3,85,-3.2427
1981,6,3,4,106,-3.0075
1981,6,3,5,101,-1.8306
1981,7,1,1,303,-3.9711
1981,7,1,2,260,-4.2954
1981,7,1,3,312,-3.8779
1981,7,1,4,398,-3.5276
1981,7,1,5,276,-1.9369
1981,7,2,1,101,-3.9997
1981,7,2,2,86,-3.7251
1981,7,2,3,95,-1.0026
1981,7,2,4,130,0.5674
1981,7,2,5,95,-2.2636
1981,7,3,1,111,-4.5766
1981,7,3,2,100,3.7421
1981,7,3,3,100,-1.4305
1981,7,3,4,120,2.1085
1981,7,3,5,101,-2.5570
1981,8,1,1,302,-9.7932
1981,8,1,2,257,-8.6987
1981,8,1,3,311,-7.9942
1981,8,1,4,396,-10.2341
1981,8,1,5,275,-8.6515
1981,8,2,1,100,-8.6804
1981,8,2,2,86,-8.3620
1981,8,2,3,95,-7.8120
1981,8,2,4,130,-8.7336
1981,8,2,5,93,-6.9294
1981,8,3,1,111,-6.3066
1981,8,3,2,100,-6.6468
1981,8,3,3,100,-6.2060
1981,8,3,4,120,-7.0638
1981,8,3,5,99,-4.4053
1981,9,1,1,299,-9.0069
1981,9,1,2,256,-7.8890
1981,9,1,3,310,-8.6717
1981,9,1,4,392,-12.5662
1981,9,1,5,274,-9.0657
1981,9,2,1,100,-7.1193
1981,9,2,2,85,-7.1817
1981,9,2,3,95,-7.0755
1981,9,2,4,130,-13.1486
1981,9,2,5,94,-5.9395
1981,9,3,1,111,-3.6659
1981,9,3,2,99,-7.1744
1981,9,3,3,99,-5.8971
1981,9,3,4,120,-8.0209
1981,9,3,5,98,-2.5736
1981,10,1,1,296,10.9716
1981,10,1,2,252,6.9122
1981,10,1,3,305,7.8610
1981,10,1,4,386,8.6323
1981,10,1,5,273,6.4137
1981,10,2,1,100,7.0265
1981,10,2,2,85,6.7673
1981,10,2,3,95,8.3578
1981,10,2,4,129,8.8501
1981,10,2,5,93,6.0277
1981,10,3,1,111,5.4337
1981,10,3,2,98,8.2634
1981,10,3,3,99,4.9487
1981,10,3,4,120,4.2932
1981,10,3,5,98,3.3365
1981,11,1,1,296,1.9326
1981,11,1,2,255,1.9347
1981,11,1,3,304,1.0019
1981,11,1,4,389,0.0870
1981,11,1,5,270,2.7005
1981,11,2,1,99,3.6692
1981,11,2,2,84,5.4195
1981,11,2,3,94,1.9986
1981,11,2,4,130,1.3372
1981,11,2,5,92,2.2516
1981,11,3,1,110,4.5266
1981,11,3,2,97,5.9335
1981,11,3,3,99,3.8723
1981,11,3,4,119,3.3741
1981,11,3,5,98,3.9939
1981,12,1,1,294,-2.7192
1981,12,1,2,253,-1.1577
1981,12,1,3,302,-0.3656
1981,12,1,4,388,-3.9748
1981,12,1,5,270,-2.2225
1981,12,2,1,99,-1.6347
1981,12,2,2,83,1.2553
1981,12,2,3,93,-0.5835
1981,12,2,4,130,-3.7893
1981,12,2,5,92,0.0306
1981,12,3,1,110,-0.9419
1981,12,3,2,98,-5.1324
1981,12,3,3,99,-1.4755
1981,12,3,4,118,-1.4161
1981,12,3,5,97,-2.4762
1982,1,1,1,292,0.0437
1982,1,1,2,252,-1.2757
1982,1,1,3,302,-1.7019
1982,1,1,4,382,-3.4800
1982,1,1,5,269,-1.5233
1982,1,2,1,99,-4.4266
1982,1,2,2,81,-1.7772
1982,1,2,3,92,-4.8838
1982,1,2,4,130,-6.6759
1982,1,2,5,92,-3.7208
1982,1,3,1,110,-1.5412
1982,1,3,2,98,-5.7429
1982,1,3,3,99,-1.4378
1982,1,3,4,117,-1.3415
1982,1,3,5,96,0.5942
1982,2,1,1,288,-4.7663
1982,2,1,2,252,-3.9109
1982,2,1,3,301,-4.0047
1982,2,1,4,380,-7.2174
1982,2,1,5,269,-3.0077
1982,2,2,1,98,-4.0669
1982,2,2,2,81,-1.9409
1982,2,2,3,92,-5.8000
1982,2,2,4,130,-9.7411
1982,2,2,5,92,-3.6773
1982,2,3,1,110,-1.8337
1982,2,3,2,98,-7.8538
1982,2,3,3,99,-5.1970
1982,2,3,4,117,-6.9721
1982,2,3,5,95,-4.4330
1982,3,1,1,286,-0.2511
1982,3,1,2,248,-0.5585
1982,3,1,3,299,-0.7359
1982,3,1,4,379,-2.2988
1982,3,1,5,268,-0.4065
1982,3,2,1,97,-0.4718
1982,3,2,2,80,2.6077
1982,3,2,3,92,-1.2682
1982,3,2,4,130,-2.6931
1982,3,2,5,92,-0.0076
1982,3,3,1,110,-0.6056
1982,3,3,2,98,0.0547
1982,3,3,3,99,-1.5092
1982,3,3,4,117,-3.4085
1982,3,3,5,95,1.1945
1982,4,1,1,284,5.5546
1982,4,1,2,246,6.4159
1982,4,1,3,297,6.6905
1982,4,1,4,376,5.0020
1982,4,1,5,268,5.6402
1982,4,2,1,95,5.6300
1982,4,2,2,80,7.4795
1982,4,2,3,92,5.0214
1982,4,2,4,128,4.9585
1982,4,2,5,91,5.5192
1982,4,3,1,109,5.1799
1982,4,3,2,97,5.0934
1982,4,3,3,98,4.6090
1982,4,3,4,117,6.2872
1982,4,3,5,95,0.9655
1982,5,1,1,282,-2.0939
1982,5,1,2,245,-0.9915
1982,5,1,3,297,-1.4504
1982,5,1,4,373,-1.7042
1982,5,1,5,266,-2.6610
1982,5,2,1,95,-4.1763
1982,5,2,2,80,-1.6000
1982,5,2,3,92,-5.5023
1982,5,2,4,128,-2.8213
1982,5,2,5,90,-3.8501
1982,5,3,1,109,-4.1068
1982,5,3,2,96,1.3745
1982,5,3,3,98,-3.8231
1982,5,3,4,115,-4.4251
1982,5,3,5,95,-2.8508
1982,6,1,1,279,-0.8257
1982,6,1,2,242,-3.0709
1982,6,1,3,294,-0.8276
1982,6,1,4,374,-4.5668
1982,6,1,5,265,-2.3266
1982,6,2,1,93,0.9796
1982,6,2,2,80,-1.7998
1982,6,2,3,92,-1.5860
1982,6,2,4,128,-5.7491
1982,6,2,5,90,-0.7351
1982,6,3,1,109,-0.8166
1982,6,3,2,96,-2.4714
1982,6,3,3,98,-2.4406
1982,6,3,4,116,-2.7268
1982,6,3,5,95,-0.4772
1982,7,1,1,340,0.1162
1982,7,1,2,291,-1.2266
1982,7,1,3,406,-5.6170
1982,7,1,4,439,-3.6782
1982,7,1,5,316,1.8365
1982,7,2,1,98,-0.0784
1982,7,2,2,95,-3.1457
1982,7,2,3,119,-3.2850
1982,7,2,4,100,0.1801
1982,7,2,5,91,0.5231
1982,7,3,1,128,-4.9260
1982,7,3,2,96,-0.4431
1982,7,3,3,100,-2.1476
1982,7,3,4,102,-0.2380
1982,7,3,5,93,-0.1078
1982,8,1,1,337,4.5762
1982,8,1,2,288,5.7156
1982,8,1,3,399,5.3378
1982,8,1,4,436,5.9830
1982,8,1,5,313,5.5875
1982,8,2,1,96,10.6778
1982,8,2,2,95,10.9327
1982,8,2,3,118,7.6969
1982,8,2,4,99,9.0813
1982,8,2,5,91,10.9061
1982,8,3,1,126,12.1060
1982,8,3,2,96,12.6016
1982,8,3,3,100,12.2949
1982,8,3,4,100,13.7854
1982,8,3,5,93,13.7984
1982,9,1,1,335,4.5048
1982,9,1,2,286,5.3846
1982,9,1,3,400,0.4489
1982,9,1,4,434,1.8963
1982,9,1,5,315,4.5940
1982,9,2,1,95,2.3763
1982,9,2,2,95,3.1700
1982,9,2,3,118,2.4610
1982,9,2,4,99,3.2173
1982,9,2,5,91,2.1719
1982,9,3,1,128,1.6182
1982,9,3,2,95,1.8295
1982,9,3,3,98,0.4760
1982,9,3,4,100,0.1007
1982,9,3,5,93,0.3364
1982,10,1,1,328,13.6350
1982,10,1,2,285,14.0883
1982,10,1,3,395,11.9713
1982,10,1,4,432,17.0476
1982,10,1,5,312,12.4543
1982,10,2,1,95,12.8684
1982,10,2,2,94,13.3041
1982,10,2,3,117,12.6744
1982,10,2,4,96,17.4977
1982,10,2,5,91,12.2365
1982,10,3,1,128,7.5175
1982,10,3,2,95,14.1761
1982,10,3,3,98,11.7464
1982,10,3,4,100,15.6227
1982,10,3,5,92,10.8523
1982,11,1,1,327,11.7049
1982,11,1,2,284,11.3570
1982,11,1,3,392,5.9174
1982,11,1,4,425,10.0173
1982,11,1,5,310,12.4540
1982,11,2,1,93,11.5028
1982,11,2,2,94,10.0849
1982,11,2,3,117,6.0610
1982,11,2,4,95,10.8708
1982,11,2,5,90,8.8008
1982,11,3,1,128,0.1220
1982,11,3,2,94,8.5611
1982,11,3,3,98,3.5959
1982,11,3,4,100,8.5137
1982,11,3,5,92,6.7053
1982,12,1,1,326,2.9169
1982,12,1,2,281,2.9665
1982,12,1,3,392,0.7596
1982,12,1,4,427,2.1559
1982,12,1,5,308,2.4271
1982,12,2,1,94,-0.9365
1982,12,2,2,94,-1.1361
1982,12,2,3,117,2.3601
1982,12,2,4,94,2.1697
1982,12,2,5,89,0.8768
1982,12,3,1,128,2.8539
1982,12,3,2,94,-0.0241
1982,12,3,3,98,1.4885
1982,12,3,4,100,4.5894
1982,12,3,5,91,-1.0536
1983,1,1,1,327,9.8388
1983,1,1,2,278,10.4811
1983,1,1,3,390,10.1722
1983,1,1,4,426,11.3547
1983,1,1,5,305,10.4551
1983,1,2,1,94,8.3300
1983,1,2,2,94,6.5459
1983,1,2,3,116,3.4003
1983,1,2,4,93,8.2322
1983,1,2,5,87,8.4410
1983,1,3,1,127,2.8360
1983,1,3,2,94,1.6875
1983,1,3,3,98,3.1300
1983,1,3,4,100,4.5863
1983,1,3,5,90,7.7218
1983,2,1,1,322,7.8813
1983,2,1,2,274,6.5621
1983,2,1,3,387,3.7425
1983,2,1,4,422,4.9616
1983,2,1,5,303,5.3159
1983,2,2,1,93,4.3100
1983,2,2,2,93,8.3436
1983,2,2,3,115,3.8130
1983,2,2,4,93,5.0954
1983,2,2,5,88,5.3512
1983,2,3,1,126,1.9173
1983,2,3,2,94,4.6588
1983,2,3,3,97,2.6217
1983,2,3,4,100,2.8013
1983,2,3,5,90,2.8256
1983,3,1,1,322,5.3457
1983,3,1,2,273,7.2305
1983,3,1,3,385,5.9954
1983,3,1,4,420,3.4238
1983,3,1,5,300,6.5877
1983,3,2,1,93,2.4820
1983,3,2,2,93,5.8807
1983,3,2,3,114,4.8518
1983,3,2,4,93,2.1983
1983,3,2,5,87,4.4398
1983,3,3,1,125,4.9083
1983,3,3,2,93,6.7947
1983,3,3,3,98,3.7719
1983,3,3,4,100,1.2406
1983,3,3,5,90,0.2172
1983,4,1,1,320,6.7445
1983,4,1,2,271,8.7423
1983,4,1,3,382,5.9882
1983,4,1,4,418,9.2046
1983,4,1,5,296,7.9181
1983,4,2,1,93,5.9187
1983,4,2,2,93,7.9914
1983,4,2,3,113,7.0301
1983,4,2,4,93,7.8030
1983,4,2,5,87,8.0948
1983,4,3,1,125,7.4167
1983,4,3,2,92,5.9724
1983,4,3,3,97,6.5569
1983,4,3,4,100,9.0845
1983,4,3,5,90,6.4384
1983,5,1,1,318,9.1717
1983,5,1,2,270,11.0993
1983,5,1,3,381,11.6838
1983,5,1,4,409,11.8918
1983,5,1,5,295,9.0929
1983,5,2,1,93,6.4617
1983,5,2,2,93,7.5334
1983,5,2,3,113,5.4223
1983,5,2,4,93,4.2827
1983,5,2,5,88,5.0394
1983,5,3,1,125,-1.0548
1983,5,3,2,92,0.0825
1983,5,3,3,97,1.3535
1983,5,3,4,100,0.2381
1983,5,3,5,90,-1.1385
1983,6,1,1,317,3.2632
1983,6,1,2,267,5.6025
1983,6,1,3,379,4.8088
1983,6,1,4,403,4.6941
1983,6,1,5,296,5.4233
1983,6,2,1,93,2.5661
1983,6,2,2,93,9.4766
1983,6,2,3,112,6.7082
1983,6,2,4,93,7.4636
1983,6,2,5,88,4.0069
1983,6,3,1,125,5.5576
1983,6,3,2,92,5.4177
1983,6,3,3,97,4.9122
1983,6,3,4,100,7.1962
1983,6,3,5,90,1.6107
1983,7,1,1,393,-5.2363
1983,7,1,2,278,-2.7456
1983,7,1,3,452,-0.7919
1983,7,1,4,396,-4.8729
1983,7,1,5,355,-1.6836
1983,7,2,1,105,-6.1714
1983,7,2,2,104,-3.7715
1983,7,2,3,101,-0.8015
1983,7,2,4,117,-6.4514
1983,7,2,5,101,-1.2557
1983,7,3,1,134,-3.3446
1983,7,3,2,95,-2.9609
1983,7,3,3,91,-3.2650
1983,7,3,4,119,-4.0573
1983,7,3,5,92,-4.8683
1983,8,1,1,391,-6.0459
1983,8,1,2,277,-3.9523
1983,8,1,3,450,-1.9292
1983,8,1,4,395,-4.1873
1983,8,1,5,350,-3.9607
1983,8,2,1,104,-4.0598
1983,8,2,2,104,-3.8806
1983,8,2,3,101,-0.5642
1983,8,2,4,117,-4.5628
1983,8,2,5,101,-4.1373
1983,8,3,1,134,3.4195
1983,8,3,2,95,-3.1590
1983,8,3,3,91,4.6213
1983,8,3,4,119,-1.8042
1983,8,3,5,92,1.5124
1983,9,1,1,391,-1.0544
1983,9,1,2,275,1.2857
1983,9,1,3,444,-1.0760
1983,9,1,4,393,-0.6176
1983,9,1,5,347,-0.4588
1983,9,2,1,104,0.1260
1983,9,2,2,103,4.0931
1983,9,2,3,100,0.2277
1983,9,2,4,117,3.5691
1983,9,2,5,100,3.0554
1983,9,3,1,133,-0.4860
1983,9,3,2,95,2.9168
1983,9,3,3,90,-1.0325
1983,9,3,4,119,3.2960
1983,9,3,5,92,2.5963
1983,10,1,1,391,-7.3146
1983,10,1,2,273,-7.1531
1983,10,1,3,440,-6.2106
1983,10,1,4,391,-9.3499
1983,10,1,5,344,-6.1812
1983,10,2,1,102,-7.0640
1983,10,2,2,103,-8.3074
1983,10,2,3,100,-5.5105
1983,10,2,4,117,-8.2835
1983,10,2,5,100,-5.2396
1983,10,3,1,133,-0.4968
1983,10,3,2,94,-2.0723
1983,10,3,3,89,-2.3385
1983,10,3,4,118,-3.5830
1983,10,3,5,92,-2.8309
1983,11,1,1,390,3.4454
1983,11,1,2,272,6.0171
1983,11,1,3,437,0.8904
1983,11,1,4,387,4.4205
1983,11,1,5,341,3.6795
1983,11,2,1,102,6.8968
1983,11,2,2,103,7.0435
1983,11,2,3,99,3.9319
1983,11,2,4,116,7.2722
1983,11,2,5,98,4.0211
1983,11,3,1,133,1.1081
1983,11,3,2,94,6.1171
1983,11,3,3,89,2.5560
1983,11,3,4,118,-0.0682
1983,11,3,5,92,5.8548
1983,12,1,1,389,-2.9583
1983,12,1,2,270,-2.3937
1983,12,1,3,436,-0.6886
1983,12,1,4,388,-2.0444
1983,12,1,5,338,-2.7023
1983,12,2,1,102,-2.7394
1983,12,2,2,103,-2.5910
1983,12,2,3,99,1.1450
1983,12,2,4,115,-2.9220
1983,12,2,5,98,-1.0247
1983,12,3,1,133,-0.7904
1983,12,3,2,94,-2.8028
1983,12,3,3,89,-0.8339
1983,12,3,4,118,1.3611
1983,12,3,5,92,-1.3413
1984,1,1,1,388,-0.4520
1984,1,1,2,266,-0.9271
1984,1,1,3,430,1.8129
1984,1,1,4,385,-0.4849
1984,1,1,5,337,-1.0776
1984,1,2,1,102,-3.9664
1984,1,2,2,103,-3.1232
1984,1,2,3,99,-0.4529
1984,1,2,4,115,-6.6272
1984,1,2,5,98,-2.4505
1984,1,3,1,132,4.2263
1984,1,3,2,94,-4.4591
1984,1,3,3,89,-1.7308
1984,1,3,4,118,-4.6725
1984,1,3,5,92,-2.0777
1984,2,1,1,384,-7.8955
1984,2,1,2,261,-6.3025
1984,2,1,3,422,-4.8998
1984,2,1,4,381,-8.1107
1984,2,1,5,335,-5.0199
1984,2,2,1,102,-7.1095
1984,2,2,2,102,-5.9146
1984,2,2,3,99,-3.6116
1984,2,2,4,115,-6.7797
1984,2,2,5,98,-5.5957
1984,2,3,1,132,0.2782
1984,2,3,2,94,-6.1735
1984,2,3,3,89,-3.3805
1984,2,3,4,118,-5.5821
1984,2,3,5,91,-4.7027
1984,3,1,1,381,0.8134
1984,3,1,2,262,1.6365
1984,3,1,3,418,0.8790
1984,3,1,4,379,0.2614
1984,3,1,5,328,0.4945
1984,3,2,1,102,1.2426
1984,3,2,2,100,1.7087
1984,3,2,3,97,0.7301
1984,3,2,4,115,0.7224
1984,3,2,5,97,1.5598
1984,3,3,1,131,1.0831
1984,3,3,2,93,2.6318
1984,3,3,3,89,4.2984
1984,3,3,4,118,1.1689
1984,3,3,5,91,1.8256
1984,4,1,1,382,-2.7821
1984,4,1,2,263,-1.4566
1984,4,1,3,415,-1.0169
1984,4,1,4,377,-2.0415
1984,4,1,5,327,-1.1033
1984,4,2,1,102,-0.4681
1984,4,2,2,99,-0.5789
1984,4,2,3,94,1.1844
1984,4,2,4,115,1.3409
1984,4,2,5,97,0.3117
1984,4,3,1,131,2.8920
1984,4,3,2,93,0.8279
1984,4,3,3,89,0.3904
1984,4,3,4,118,1.2406
1984,4,3,5,91,-0.7731
1984,5,1,1,381,-5.2670
1984,5,1,2,263,-5.9903
1984,5,1,3,411,-4.0079
1984,5,1,4,377,-7.0060
1984,5,1,5,323,-3.1781
1984,5,2,1,101,-6.4389
1984,5,2,2,98,-6.2200
1984,5,2,3,94,-4.1943
1984,5,2,4,114,-6.6183
1984,5,2,5,97,-5.7290
1984,5,3,1,131,-4.7899
1984,5,3,2,93,-5.9417
1984,5,3,3,89,-4.9916
1984,5,3,4,117,-5.4984
1984,5,3,5,91,-4.7928
1984,6,1,1,378,3.9710
1984,6,1,2,262,2.7274
1984,6,1,3,405,-0.3173
1984,6,1,4,376,3.5261
1984,6,1,5,320,1.8187
1984,6,2,1,99,2.6316
1984,6,2,2,97,4.7237
1984,6,2,3,93,-0.7932
1984,6,2,4,114,5.3602
1984,6,2,5,97,3.0682
1984,6,3,1,131,2.3506
1984,6,3,2,93,5.0592
1984,6,3,3,89,1.1238
1984,6,3,4,117,2.2809
1984,6,3,5,91,3.3356
1984,7,1,1,538,-6.2554
1984,7,1,2,316,-4.7520
1984,7,1,3,446,-6.9771
1984,7,1,4,431,-6.2810
1984,7,1,5,430,-3.6909
1984,7,2,1,114,-5.2210
1984,7,2,2,103,-4.4434
1984,7,2,3,96,-7.0342
1984,7,2,4,116,-5.1228
1984,7,2,5,107,-4.7831
1984,7,3,1,130,-2.3971
1984,7,3,2,99,-3.9530
1984,7,3,3,97,-3.2196
1984,7,3,4,107,0.9551
1984,7,3,5,93,-1.1310
1984,8,1,1,538,11.0659
1984,8,1,2,314,9.7917
1984,8,1,3,441,7.6773
1984,8,1,4,428,12.3122
1984,8,1,5,426,10.3054
1984,8,2,1,114,14.7447
1984,8,2,2,103,13.9031
1984,8,2,3,96,14.0093
1984,8,2,4,115,12.3725
1984,8,2,5,106,13.2227
1984,8,3,1,129,9.0747
1984,8,3,2,98,12.8671
1984,8,3,3,96,11.4868
1984,8,3,4,106,11.7003
1984,8,3,5,93,11.0077
1984,9,1,1,537,-1.3860
1984,9,1,2,314,-3.3100
1984,9,1,3,437,-0.3144
1984,9,1,4,427,-1.3673
1984,9,1,5,423,-0.5389
1984,9,2,1,113,-3.1710
1984,9,2,2,103,-1.0776
1984,9,2,3,95,-0.0607
1984,9,2,4,116,-3.8359
1984,9,2,5,105,-0.6612
1984,9,3,1,128,-2.2737
1984,9,3,2,98,-0.1287
1984,9,3,3,95,-0.4914
1984,9,3,4,106,-1.1349
1984,9,3,5,93,-1.3550
1984,10,1,1,534,-2.7428
1984,10,1,2,310,-3.4161
1984,10,1,3,429,-5.6487
1984,10,1,4,424,-2.6395
1984,10,1,5,421,-2.3326
1984,10,2,1,113,-0.0330
1984,10,2,2,102,-1.8940
1984,10,2,3,95,-4.0450
1984,10,2,4,115,-2.1411
1984,10,2,5,104,-1.4330
1984,10,3,1,127,1.8134
1984,10,3,2,98,-2.4006
1984,10,3,3,95,-0.1693
1984,10,3,4,105,1.2490
1984,10,3,5,93,-0.6601
1984,11,1,1,531,-3.9088
1984,11,1,2,309,-3.4009
1984,11,1,3,426,-3.3644
1984,11,1,4,416,-4.0146
1984,11,1,5,414,-3.7661
1984,11,2,1,113,-2.6155
1984,11,2,2,101,-1.2876
1984,11,2,3,94,0.6967
1984,11,2,4,116,-4.4062
1984,11,2,5,104,-3.1038
1984,11,3,1,126,-0.5864
1984,11,3,2,97,-2.0789
1984,11,3,3,94,-1.0433
1984,11,3,4,105,-2.2278
1984,11,3,5,93,-1.3935
1984,12,1,1,522,0.9012
1984,12,1,2,309,-1.0764
1984,12,1,3,413,-0.3387
1984,12,1,4,414,1.3846
1984,12,1,5,410,-0.0737
1984,12,2,1,113,3.9794
1984,12,2,2,101,1.2898
1984,12,2,3,93,0.7325
1984,12,2,4,116,2.4221
1984,12,2,5,104,2.0164
1984,12,3,1,124,4.2923
1984,12,3,2,96,0.4000
1984,12,3,3,94,0.2822
1984,12,3,4,103,2.8058
1984,12,3,5,93,2.8026
1985,1,1,1,520,15.2406
1985,1,1,2,308,12.8129
1985,1,1,3,408,10.2166
1985,1,1,4,413,13.2998
1985,1,1,5,405,14.6716
1985,1,2,1,113,13.1582
1985,1,2,2,100,12.7065
1985,1,2,3,93,9.4012
1985,1,2,4,116,13.9190
1985,1,2,5,103,11.5893
1985,1,3,1,124,7.5623
1985,1,3,2,95,8.5583
1985,1,3,3,93,6.5071
1985,1,3,4,103,10.1520
1985,1,3,5,93,9.7347
1985,2,1,1,519,3.4703
1985,2,1,2,305,3.8793
1985,2,1,3,405,5.2084
1985,2,1,4,405,4.8039
1985,2,1,5,403,1.8648
1985,2,2,1,111,2.7388
1985,2,2,2,100,1.1877
1985,2,2,3,92,1.8219
1985,2,2,4,115,2.8212
1985,2,2,5,103,2.0702
1985,2,3,1,122,2.9402
1985,2,3,2,94,2.7138
1985,2,3,3,93,2.7695
1985,2,3,4,103,-1.0074
1985,2,3,5,93,0.3189
1985,3,1,1,515,-1.9986
1985,3,1,2,305,-1.8560
1985,3,1,3,400,-1.7762
1985,3,1,4,399,-4.8886
1985,3,1,5,401,-0.9896
1985,3,2,1,110,-1.4029
1985,3,2,2,97,-2.4049
1985,3,2,3,92,-1.6002
1985,3,2,4,113,-6.2186
1985,3,2,5,103,-1.9238
1985,3,3,1,122,1.5944
1985,3,3,2,94,-0.7466
1985,3,3,3,93,0.9538
1985,3,3,4,103,-2.8907
1985,3,3,5,93,-1.7971
1985,4,1,1,510,-2.0023
1985,4,1,2,302,-2.5876
1985,4,1,3,396,-1.7558
1985,4,1,4,397,-1.5727
1985,4,1,5,400,-0.9739
1985,4,2,1,110,-0.6130
1985,4,2,2,97,-1.9142
1985,4,2,3,91,-1.5144
1985,4,2,4,113,-4.3111
1985,4,2,5,103,-1.9021
1985,4,3,1,122,-1.5890
1985,4,3,2,94,2.0260
1985,4,3,3,92,-1.1150
1985,4,3,4,102,-2.8178
1985,4,3,5,93,-0.8220
1985,5,1,1,505,3.2748
1985,5,1,2,301,2.9262
1985,5,1,3,396,0.9875
1985,5,1,4,393,1.9695
1985,5,1,5,397,1.7798
1985,5,2,1,109,5.1974
1985,5,2,2,97,3.9066
1985,5,2,3,90,4.1202
1985,5,2,4,113,5.2645
1985,5,2,5,103,2.7042
1985,5,3,1,122,9.3301
1985,5,3,2,94,4.8081
1985,5,3,3,92,5.6327
1985,5,3,4,102,5.2064
1985,5,3,5,93,6.3968
1985,6,1,1,499,0.5688
1985,6,1,2,299,-0.0606
1985,6,1,3,388,-0.4678
1985,6,1,4,391,-1.1243
1985,6,1,5,391,1.6176
1985,6,2,1,108,0.9891
1985,6,2,2,94,3.3447
1985,6,2,3,89,-0.2778
1985,6,2,4,112,0.8364
1985,6,2,5,101,0.6164
1985,6,3,1,122,1.7735
1985,6,3,2,94,0.5007
1985,6,3,3,92,2.1785
1985,6,3,4,102,0.0273
1985,6,3,5,92,2.8426
1985,7,1,1,637,3.0888
1985,7,1,2,352,3.5111
1985,7,1,3,520,1.5440
1985,7,1,4,423,3.5769
1985,7,1,5,444,1.8176
1985,7,2,1,127,5.2774
1985,7,2,2,79,4.2419
1985,7,2,3,113,2.3334
1985,7,2,4,110,3.3440
1985,7,2,5,108,2.9891
1985,7,3,1,127,-0.8129
1985,7,3,2,100,-0.5477
1985,7,3,3,98,0.2922
1985,7,3,4,90,3.2628
1985,7,3,5,100,-0.2718
1985,8,1,1,634,-1.3396
1985,8,1,2,350,-0.4094
1985,8,1,3,519,-1.4807
1985,8,1,4,416,-1.1706
1985,8,1,5,440,-0.0464
1985,8,2,1,125,-1.4692
1985,8,2,2,79,-2.6460
1985,8,2,3,113,-1.6876
1985,8,2,4,110,-0.8938
1985,8,2,5,108,-1.3395
1985,8,3,1,127,-0.6810
1985,8,3,2,100,0.3318
1985,8,3,3,98,-0.0864
1985,8,3,4,90,-1.7601
1985,8,3,5,100,-0.9472
1985,9,1,1,629,-6.9892
1985,9,1,2,344,-5.5419
1985,9,1,3,516,-6.5261
1985,9,1,4,410,-6.4242
1985,9,1,5,435,-5.6571
1985,9,2,1,123,-6.7851
1985,9,2,2,79,-4.5521
1985,9,2,3,112,-5.8030
1985,9,2,4,110,-6.7083
1985,9,2,5,108,-6.4151
1985,9,3,1,127,-2.6247
1985,9,3,2,100,-2.6320
1985,9,3,3,97,-3.6609
1985,9,3,4,90,-2.7440
