year,month,rank_ME,rank_RCA,nstocks,ret_vw
2003,3,1,2,97,2.6558
2003,3,1,3,97,3.6756
2003,3,1,4,175,1.3089
2003,3,1,5,782,2.8259
2003,3,2,1,39,3.7061
2003,3,2,2,47,0.8973
2003,3,2,3,49,1.1936
2003,3,2,4,72,2.1475
2003,3,2,5,185,0.3358
2003,3,3,1,52,2.1839
2003,3,3,2,51,-5.4329
2003,3,3,3,56,0.4477
2003,3,3,4,92,1.5641
2003,3,3,5,135,1.1649
2003,4,1,1,69,7.9498
2003,4,1,2,97,7.9729
2003,4,1,3,94,8.3830
2003,4,1,4,173,13.2295
2003,4,1,5,755,13.3830
2003,4,2,1,39,11.3203
2003,4,2,2,44,7.1193
2003,4,2,3,49,9.5044
2003,4,2,4,72,12.4624
2003,4,2,5,184,13.8839
2003,4,3,1,52,7.0711
2003,4,3,2,51,6.0240
2003,4,3,3,56,7.4391
2003,4,3,4,92,7.4172
2003,4,3,5,135,6.5959
2003,5,1,1,67,11.8555
2003,5,1,2,96,8.1963
2003,5,1,3,93,13.2789
2003,5,1,4,170,22.8512
2003,5,1,5,745,23.6656
2003,5,2,1,39,13.1053
2003,5,2,2,44,9.4213
2003,5,2,3,49,10.6828
2003,5,2,4,72,18.4642
2003,5,2,5,184,16.9396
2003,5,3,1,52,3.7420
2003,5,3,2,51,11.7231
2003,5,3,3,56,4.1728
2003,5,3,4,92,8.3234
2003,5,3,5,133,4.5398
2003,6,1,1,67,4.8306
2003,6,1,2,96,5.8236
2003,6,1,3,93,4.6572
2003,6,1,4,166,9.6096
2003,6,1,5,737,5.5237
2003,6,2,1,39,3.2459
2003,6,2,2,44,4.0140
2003,6,2,3,49,0.0173
2003,6,2,4,72,0.7898
2003,6,2,5,184,-0.7308
2003,6,3,1,52,1.1432
2003,6,3,2,51,4.3349
2003,6,3,3,56,-0.1964
2003,6,3,4,92,0.3742
2003,6,3,5,133,2.5382
2003,7,1,1,75,4.9422
2003,7,1,2,94,5.8897
2003,7,1,3,81,7.9262
2003,7,1,4,124,7.3687
2003,7,1,5,769,11.4391
2003,7,2,1,33,3.7016
2003,7,2,2,46,5.9322
2003,7,2,3,47,4.8212
2003,7,2,4,68,4.9126
2003,7,2,5,211,11.0445
2003,7,3,1,56,-0.7012
2003,7,3,2,49,-0.2169
2003,7,3,3,51,2.6941
2003,7,3,4,83,2.8965
2003,7,3,5,163,3.2421
2003,8,1,1,75,4.8137
2003,8,1,2,92,5.8563
2003,8,1,3,81,4.8513
2003,8,1,4,121,5.8738
2003,8,1,5,757,6.6460
2003,8,2,1,33,2.9926
2003,8,2,2,46,5.2376
2003,8,2,3,47,4.4309
2003,8,2,4,68,8.3277
2003,8,2,5,210,7.1810
2003,8,3,1,56,5.0371
2003,8,3,2,49,3.4519
2003,8,3,3,51,4.9364
2003,8,3,4,83,1.6382
2003,8,3,5,163,1.8839
2003,9,1,1,74,0.6002
2003,9,1,2,92,0.7677
2003,9,1,3,80,1.4645
2003,9,1,4,121,-0.1071
2003,9,1,5,747,6.1884
2003,9,2,1,32,-3.1306
2003,9,2,2,46,-3.6113
2003,9,2,3,47,-3.0676
2003,9,2,4,68,-4.4456
2003,9,2,5,209,-4.0628
2003,9,3,1,55,-1.5891
2003,9,3,2,49,-0.5759
2003,9,3,3,51,-3.3436
2003,9,3,4,82,0.0659
2003,9,3,5,162,-1.0545
2003,10,1,1,73,6.5852
2003,10,1,2,91,9.6408
2003,10,1,3,80,9.8373
2003,10,1,4,119,7.7531
2003,10,1,5,738,11.2945
2003,10,2,1,32,8.3095
2003,10,2,2,46,11.1367
2003,10,2,3,47,8.7905
2003,10,2,4,68,9.0470
2003,10,2,5,208,8.5118
2003,10,3,1,54,1.3984
2003,10,3,2,49,5.4182
2003,10,3,3,51,4.5215
2003,10,3,4,82,7.7145
2003,10,3,5,162,5.2545
2003,11,1,1,71,8.7210
2003,11,1,2,90,9.7395
2003,11,1,3,80,6.2470
2003,11,1,4,118,0.9391
2003,11,1,5,729,3.8271
2003,11,2,1,32,7.2041
2003,11,2,2,46,4.1483
2003,11,2,3,47,1.2695
2003,11,2,4,67,3.8282
2003,11,2,5,207,2.2099
2003,11,3,1,54,0.5852
2003,11,3,2,49,5.2469
2003,11,3,3,51,2.5270
2003,11,3,4,81,0.5971
2003,11,3,5,162,1.6932
2003,12,1,1,71,7.7406
2003,12,1,2,90,4.6772
2003,12,1,3,80,2.4420
2003,12,1,4,118,3.4391
2003,12,1,5,721,-0.2306
2003,12,2,1,31,8.5351
2003,12,2,2,46,8.2969
2003,12,2,3,47,4.0866
2003,12,2,4,67,1.0038
2003,12,2,5,207,-0.5148
2003,12,3,1,53,10.2780
2003,12,3,2,49,5.5804
2003,12,3,3,51,8.6252
2003,12,3,4,81,4.5405
2003,12,3,5,161,4.0427
2004,1,1,1,71,8.8251
2004,1,1,2,89,2.6057
2004,1,1,3,79,7.2090
2004,1,1,4,115,3.2985
2004,1,1,5,715,12.7488
2004,1,2,1,31,0.4451
2004,1,2,2,45,0.4741
2004,1,2,3,47,2.3305
2004,1,2,4,67,6.9693
2004,1,2,5,206,8.8615
2004,1,3,1,52,2.3876
2004,1,3,2,49,-0.8274
2004,1,3,3,51,1.0192
2004,1,3,4,81,2.7687
2004,1,3,5,161,2.5707
2004,2,1,1,71,3.2702
2004,2,1,2,89,1.7742
2004,2,1,3,79,0.0795
2004,2,1,4,115,-0.4812
2004,2,1,5,708,-3.2433
2004,2,2,1,31,3.3455
2004,2,2,2,45,2.4833
2004,2,2,3,47,2.4667
2004,2,2,4,67,-2.5974
2004,2,2,5,206,-3.1528
2004,2,3,1,51,1.6521
2004,2,3,2,49,2.5011
2004,2,3,3,51,2.0704
2004,2,3,4,80,-0.6090
2004,2,3,5,161,-1.0571
2004,3,1,1,71,-2.5356
2004,3,1,2,88,3.8511
2004,3,1,3,79,-0.4910
2004,3,1,4,113,-1.9226
2004,3,1,5,702,-3.6534
2004,3,2,1,31,0.0332
2004,3,2,2,45,-0.8740
2004,3,2,3,47,-1.2232
2004,3,2,4,67,-0.0550
2004,3,2,5,205,0.1294
2004,3,3,1,51,-2.4901
2004,3,3,2,49,-0.6724
2004,3,3,3,51,1.2898
2004,3,3,4,80,-1.0697
2004,3,3,5,161,-4.0019
2004,4,1,1,70,-5.5755
2004,4,1,2,87,-1.2356
2004,4,1,3,79,0.0509
2004,4,1,4,113,-3.8184
2004,4,1,5,692,-8.4699
2004,4,2,1,31,-1.7278
2004,4,2,2,45,-2.1646
2004,4,2,3,47,-1.6832
2004,4,2,4,67,-6.5183
2004,4,2,5,205,-6.9008
2004,4,3,1,51,0.2948
2004,4,3,2,48,1.1313
2004,4,3,3,51,3.2729
2004,4,3,4,80,-1.1026
2004,4,3,5,160,-1.1254
2004,5,1,1,68,3.3552
2004,5,1,2,87,-1.8356
2004,5,1,3,79,-0.0606
2004,5,1,4,113,0.4939
2004,5,1,5,689,-1.3338
2004,5,2,1,31,-1.1227
2004,5,2,2,45,1.2709
2004,5,2,3,47,-0.1387
2004,5,2,4,67,4.4132
2004,5,2,5,204,3.1139
2004,5,3,1,51,1.6995
2004,5,3,2,48,-3.2447
2004,5,3,3,51,1.3592
2004,5,3,4,79,2.7322
2004,5,3,5,160,2.5499
2004,6,1,1,68,6.9219
2004,6,1,2,86,8.6622
2004,6,1,3,79,7.3130
2004,6,1,4,114,2.1330
2004,6,1,5,684,0.7278
2004,6,2,1,31,6.9822
2004,6,2,2,45,10.1045
2004,6,2,3,47,6.1112
2004,6,2,4,66,3.4975
2004,6,2,5,204,1.8326
2004,6,3,1,51,4.3242
2004,6,3,2,48,3.5266
2004,6,3,3,51,3.6221
2004,6,3,4,79,3.1555
2004,6,3,5,160,1.2468
2004,7,1,1,71,-4.4293
2004,7,1,2,78,-5.7365
2004,7,1,3,87,-6.3084
2004,7,1,4,137,-11.4237
2004,7,1,5,714,-15.2064
2004,7,2,1,30,-3.7079
2004,7,2,2,45,-5.0301
2004,7,2,3,49,-6.3377
2004,7,2,4,59,-11.3819
2004,7,2,5,182,-14.3736
2004,7,3,1,57,0.3263
2004,7,3,2,43,-4.9654
2004,7,3,3,57,-5.3341
2004,7,3,4,86,-5.0895
2004,7,3,5,150,-6.8182
2004,8,1,1,71,-3.9765
2004,8,1,2,75,-0.8231
2004,8,1,3,86,0.0862
2004,8,1,4,137,-1.4086
2004,8,1,5,707,-1.4304
2004,8,2,1,30,1.2083
2004,8,2,2,44,-2.1496
2004,8,2,3,49,0.4370
2004,8,2,4,59,-1.9447
2004,8,2,5,182,-4.9771
2004,8,3,1,57,-0.6684
2004,8,3,2,43,0.3528
2004,8,3,3,57,1.2164
2004,8,3,4,86,-1.1383
2004,8,3,5,150,-1.7537
2004,9,1,1,71,3.4236
2004,9,1,2,76,4.7414
2004,9,1,3,85,3.7643
2004,9,1,4,137,3.7224
2004,9,1,5,702,4.2591
2004,9,2,1,30,9.7598
2004,9,2,2,44,6.4051
2004,9,2,3,48,5.0670
2004,9,2,4,58,5.9973
2004,9,2,5,181,6.2331
2004,9,3,1,57,4.3540
2004,9,3,2,42,1.3791
2004,9,3,3,57,2.9875
2004,9,3,4,86,2.2560
2004,9,3,5,149,-0.2349
2004,10,1,1,71,-1.3565
2004,10,1,2,76,-1.8679
2004,10,1,3,85,-1.9761
2004,10,1,4,137,3.9965
2004,10,1,5,700,0.7524
2004,10,2,1,30,-0.7062
2004,10,2,2,44,0.2791
2004,10,2,3,48,-0.5640
2004,10,2,4,58,1.9485
2004,10,2,5,182,3.6220
2004,10,3,1,57,1.6269
2004,10,3,2,42,0.2204
2004,10,3,3,57,0.1693
2004,10,3,4,86,0.3304
2004,10,3,5,149,1.7938
2004,11,1,1,70,9.5125
2004,11,1,2,76,11.2572
2004,11,1,3,84,9.6216
2004,11,1,4,137,8.3388
2004,11,1,5,696,9.3794
2004,11,2,1,30,12.8010
2004,11,2,2,44,12.1524
2004,11,2,3,48,8.4773
2004,11,2,4,58,10.4312
2004,11,2,5,181,7.5965
2004,11,3,1,57,5.0435
2004,11,3,2,42,8.7802
2004,11,3,3,57,9.3118
2004,11,3,4,86,5.0865
2004,11,3,5,149,2.1810
2004,12,1,1,69,4.7038
2004,12,1,2,76,3.8946
2004,12,1,3,82,3.7528
2004,12,1,4,135,6.4187
2004,12,1,5,690,7.0379
2004,12,2,1,30,3.1647
2004,12,2,2,43,1.9700
2004,12,2,3,48,2.4663
2004,12,2,4,58,3.9966
2004,12,2,5,180,3.5473
2004,12,3,1,57,1.9834
2004,12,3,2,42,2.7628
2004,12,3,3,57,2.8843
2004,12,3,4,86,4.0544
2004,12,3,5,149,4.0718
2005,1,1,1,67,-5.3138
2005,1,1,2,75,-4.1020
2005,1,1,3,82,-5.8185
2005,1,1,4,134,-6.3503
2005,1,1,5,688,-7.1025
2005,1,2,1,30,-4.1139
2005,1,2,2,42,-2.9064
2005,1,2,3,48,-5.0314
2005,1,2,4,57,-4.6423
2005,1,2,5,178,-8.0676
2005,1,3,1,57,-0.8466
2005,1,3,2,42,-0.3921
2005,1,3,3,57,-4.3673
2005,1,3,4,86,-3.9223
2005,1,3,5,148,-4.7384
2005,2,1,1,67,3.6856
2005,2,1,2,75,1.2716
2005,2,1,3,80,1.7348
2005,2,1,4,134,-1.2654
2005,2,1,5,683,-2.7228
2005,2,2,1,30,2.2316
2005,2,2,2,42,3.6169
2005,2,2,3,47,0.7584
2005,2,2,4,57,3.1616
2005,2,2,5,178,-0.3018
2005,2,3,1,57,8.0704
2005,2,3,2,42,2.6225
2005,2,3,3,57,1.5922
2005,2,3,4,86,0.9763
2005,2,3,5,147,1.9563
2005,3,1,1,67,-3.6822
2005,3,1,2,75,-0.2789
2005,3,1,3,80,-2.7319
2005,3,1,4,134,-3.4823
2005,3,1,5,680,-7.5531
2005,3,2,1,30,-0.6693
2005,3,2,2,41,-2.2194
2005,3,2,3,47,-2.4140
2005,3,2,4,57,-3.0955
2005,3,2,5,178,-4.9009
2005,3,3,1,57,-2.1395
2005,3,3,2,42,-0.8681
2005,3,3,3,57,-3.6541
2005,3,3,4,86,-0.4412
2005,3,3,5,147,-1.5062
2005,4,1,1,67,-6.4320
2005,4,1,2,74,-6.5603
2005,4,1,3,79,-6.9974
2005,4,1,4,133,-7.3108
2005,4,1,5,677,-6.7632
2005,4,2,1,30,-7.4972
2005,4,2,2,41,-6.0213
2005,4,2,3,46,-5.9457
2005,4,2,4,57,-6.3740
2005,4,2,5,178,-6.9079
2005,4,3,1,57,-3.8029
2005,4,3,2,42,-1.7368
2005,4,3,3,57,-6.2444
2005,4,3,4,85,-3.7478
2005,4,3,5,147,0.6208
2005,5,1,1,67,6.5407
2005,5,1,2,74,5.1832
2005,5,1,3,79,4.6923
2005,5,1,4,130,6.4246
2005,5,1,5,672,7.6272
2005,5,2,1,30,4.7426
2005,5,2,2,41,5.3576
2005,5,2,3,46,7.5366
2005,5,2,4,57,8.0047
2005,5,2,5,177,9.6560
2005,5,3,1,56,1.3192
2005,5,3,2,42,3.3303
2005,5,3,3,57,5.8569
2005,5,3,4,85,4.0368
2005,5,3,5,147,4.9256
2005,6,1,1,66,5.0173
2005,6,1,2,73,5.3810
2005,6,1,3,77,3.4286
2005,6,1,4,129,3.9941
2005,6,1,5,665,3.6652
2005,6,2,1,30,-0.0713
2005,6,2,2,41,2.2884
2005,6,2,3,46,0.4295
2005,6,2,4,55,1.5347
2005,6,2,5,175,3.2480
2005,6,3,1,56,-0.1071
2005,6,3,2,42,-0.8343
2005,6,3,3,57,-0.9483
2005,6,3,4,85,-1.8013
2005,6,3,5,146,-1.9086
2005,7,1,1,81,9.1743
2005,7,1,2,103,6.7113
2005,7,1,3,91,6.8597
2005,7,1,4,164,5.8879
2005,7,1,5,765,8.9064
2005,7,2,1,32,7.9919
2005,7,2,2,32,6.1916
2005,7,2,3,49,6.6045
2005,7,2,4,60,8.6026
2005,7,2,5,150,9.1376
2005,7,3,1,58,2.8804
2005,7,3,2,50,3.8593
2005,7,3,3,52,6.5929
2005,7,3,4,81,4.6379
2005,7,3,5,130,4.9766
2005,8,1,1,81,-5.5417
2005,8,1,2,102,-2.9396
2005,8,1,3,91,-3.5921
2005,8,1,4,164,-3.0860
2005,8,1,5,754,-0.5311
2005,8,2,1,32,-3.2830
2005,8,2,2,32,-3.6405
2005,8,2,3,48,0.1830
2005,8,2,4,59,-0.8572
2005,8,2,5,147,-0.9328
2005,8,3,1,58,0.9589
2005,8,3,2,50,1.0473
2005,8,3,3,52,-3.2603
2005,8,3,4,79,-0.2956
2005,8,3,5,129,-0.1899
2005,9,1,1,79,-3.6591
2005,9,1,2,102,0.3949
2005,9,1,3,91,-1.6565
2005,9,1,4,164,1.0739
2005,9,1,5,747,1.7089
2005,9,2,1,32,2.1535
2005,9,2,2,32,0.5991
2005,9,2,3,47,-1.2350
2005,9,2,4,59,0.2768
2005,9,2,5,146,0.9249
2005,9,3,1,58,3.2029
2005,9,3,2,49,0.6685
2005,9,3,3,52,-0.6661
2005,9,3,4,78,2.2755
2005,9,3,5,129,-1.0815
2005,10,1,1,79,-4.6248
2005,10,1,2,102,-3.1967
2005,10,1,3,89,-1.3113
2005,10,1,4,162,-3.7672
2005,10,1,5,743,-4.0460
2005,10,2,1,32,-4.5856
2005,10,2,2,32,-1.4417
2005,10,2,3,47,-3.7259
2005,10,2,4,59,-3.0897
2005,10,2,5,144,-5.4758
2005,10,3,1,58,-5.4200
2005,10,3,2,49,-1.5464
2005,10,3,3,52,-2.4546
2005,10,3,4,78,-0.6281
2005,10,3,5,127,-2.7184
2005,11,1,1,78,4.2982
2005,11,1,2,102,4.8615
2005,11,1,3,88,4.0242
2005,11,1,4,159,5.3539
2005,11,1,5,732,5.6968
2005,11,2,1,32,6.1556
2005,11,2,2,32,3.2132
2005,11,2,3,47,4.5603
2005,11,2,4,59,6.1257
2005,11,2,5,144,6.5066
2005,11,3,1,58,3.3857
2005,11,3,2,49,1.3127
2005,11,3,3,51,3.5047
2005,11,3,4,78,4.5624
2005,11,3,5,127,4.5155
2005,12,1,1,78,0.5805
2005,12,1,2,102,2.1583
2005,12,1,3,88,0.6614
2005,12,1,4,159,-0.3825
2005,12,1,5,725,-0.5244
2005,12,2,1,32,0.5362
2005,12,2,2,32,-0.4309
2005,12,2,3,47,-0.5951
2005,12,2,4,58,-1.0633
2005,12,2,5,142,0.2957
2005,12,3,1,58,-0.9181
2005,12,3,2,48,1.5201
2005,12,3,3,51,0.2838
2005,12,3,4,78,-0.3799
2005,12,3,5,127,0.0362
2006,1,1,1,77,12.0181
2006,1,1,2,102,11.2463
2006,1,1,3,86,8.7827
2006,1,1,4,159,8.1891
2006,1,1,5,717,13.0489
2006,1,2,1,32,10.9699
2006,1,2,2,32,10.0967
2006,1,2,3,46,10.9663
2006,1,2,4,58,9.7340
2006,1,2,5,142,10.0207
2006,1,3,1,56,4.1142
2006,1,3,2,48,2.6784
2006,1,3,3,51,3.3124
2006,1,3,4,78,2.4804
2006,1,3,5,126,2.6773
2006,2,1,1,77,1.3665
2006,2,1,2,101,0.3757
2006,2,1,3,86,-1.9034
2006,2,1,4,157,-1.6634
2006,2,1,5,704,1.7155
2006,2,2,1,32,0.9958
2006,2,2,2,32,1.8593
2006,2,2,3,46,-0.4016
2006,2,2,4,58,-2.9798
2006,2,2,5,141,0.1758
2006,2,3,1,56,-1.8738
2006,2,3,2,48,-0.9202
2006,2,3,3,51,0.3008
2006,2,3,4,76,0.1052
2006,2,3,5,126,0.0371
2006,3,1,1,77,5.1649
2006,3,1,2,100,4.2695
2006,3,1,3,85,4.7564
2006,3,1,4,156,3.4162
2006,3,1,5,696,5.6537
2006,3,2,1,31,7.2279
2006,3,2,2,32,3.8782
2006,3,2,3,46,5.6540
2006,3,2,4,58,5.4213
2006,3,2,5,140,1.8361
2006,3,3,1,56,3.7752
2006,3,3,2,48,2.9864
2006,3,3,3,50,0.8654
2006,3,3,4,76,1.8938
2006,3,3,5,124,0.5093
2006,4,1,1,77,2.2494
2006,4,1,2,99,-0.0040
2006,4,1,3,85,1.2690
2006,4,1,4,156,-1.4271
2006,4,1,5,691,-3.0756
2006,4,2,1,31,5.1450
2006,4,2,2,32,4.8114
2006,4,2,3,46,2.5598
2006,4,2,4,57,-0.9485
2006,4,2,5,140,-0.7240
2006,4,3,1,56,2.6481
2006,4,3,2,48,2.4488
2006,4,3,3,50,-0.4157
2006,4,3,4,74,1.7336
2006,4,3,5,124,-1.1792
2006,5,1,1,77,-2.4867
2006,5,1,2,97,-9.1394
2006,5,1,3,84,-8.5977
2006,5,1,4,153,-8.3836
2006,5,1,5,684,-8.9311
2006,5,2,1,31,-2.8089
2006,5,2,2,32,-7.1767
2006,5,2,3,46,-5.4894
2006,5,2,4,57,-6.8538
2006,5,2,5,139,-9.9684
2006,5,3,1,56,-2.0245
2006,5,3,2,48,-1.3769
2006,5,3,3,50,-1.2613
2006,5,3,4,74,-3.9498
2006,5,3,5,122,-4.9580
2006,6,1,1,77,-2.1243
2006,6,1,2,96,1.5506
2006,6,1,3,83,-1.5833
2006,6,1,4,151,-0.6022
2006,6,1,5,680,-2.5572
2006,6,2,1,31,-1.3479
2006,6,2,2,32,-2.4393
2006,6,2,3,45,-0.7151
2006,6,2,4,57,0.4101
2006,6,2,5,138,0.0066
2006,6,3,1,55,-0.2646
2006,6,3,2,47,1.0656
2006,6,3,3,50,-1.3656
2006,6,3,4,74,0.4305
2006,6,3,5,122,-1.0455
2006,7,1,1,81,-2.7237
2006,7,1,2,106,-2.2149
2006,7,1,3,88,-4.9744
2006,7,1,4,155,-5.5229
2006,7,1,5,688,-6.4860
2006,7,2,1,32,-7.1716
2006,7,2,2,32,-9.2874
2006,7,2,3,47,-2.5189
2006,7,2,4,64,-4.6406
2006,7,2,5,162,-4.2452
2006,7,3,1,52,3.1972
2006,7,3,2,52,1.2769
2006,7,3,3,55,-5.7113
2006,7,3,4,74,-2.0906
2006,7,3,5,124,0.7067
2006,8,1,1,81,2.7479
2006,8,1,2,106,4.2293
2006,8,1,3,87,2.5897
2006,8,1,4,154,5.0277
2006,8,1,5,685,5.1033
2006,8,2,1,32,4.1899
2006,8,2,2,32,3.3990
2006,8,2,3,46,3.4221
2006,8,2,4,63,1.2734
2006,8,2,5,160,6.5782
2006,8,3,1,52,0.4615
2006,8,3,2,52,2.0524
2006,8,3,3,55,2.7292
2006,8,3,4,74,4.7334
2006,8,3,5,124,5.2466
2006,9,1,1,81,2.8565
2006,9,1,2,106,0.4488
2006,9,1,3,86,2.8233
2006,9,1,4,152,0.1703
2006,9,1,5,681,-0.3219
2006,9,2,1,32,-0.3316
2006,9,2,2,32,-1.2760
2006,9,2,3,46,2.5492
2006,9,2,4,63,0.1638
2006,9,2,5,158,0.3814
2006,9,3,1,52,1.0725
2006,9,3,2,52,-0.9953
2006,9,3,3,55,0.9768
2006,9,3,4,73,3.1988
2006,9,3,5,124,3.2458
2006,10,1,1,81,4.6805
2006,10,1,2,106,10.3209
2006,10,1,3,86,3.8469
2006,10,1,4,150,6.0793
2006,10,1,5,679,6.2010
2006,10,2,1,32,9.5250
2006,10,2,2,31,3.1408
2006,10,2,3,46,7.8351
2006,10,2,4,63,5.3884
2006,10,2,5,158,5.3404
2006,10,3,1,52,4.4169
2006,10,3,2,52,3.6287
2006,10,3,3,55,3.9437
2006,10,3,4,73,4.0287
2006,10,3,5,123,2.7064
2006,11,1,1,79,1.5156
2006,11,1,2,104,3.8725
2006,11,1,3,86,0.6299
2006,11,1,4,148,1.7622
2006,11,1,5,676,3.2565
2006,11,2,1,32,5.8015
2006,11,2,2,31,6.8834
2006,11,2,3,46,3.6032
2006,11,2,4,63,2.8610
2006,11,2,5,156,2.1490
2006,11,3,1,52,4.2919
2006,11,3,2,52,2.8892
2006,11,3,3,55,3.4134
2006,11,3,4,73,2.5844
2006,11,3,5,122,1.3392
2006,12,1,1,78,3.8942
2006,12,1,2,103,2.0961
2006,12,1,3,86,2.6643
2006,12,1,4,148,1.3881
2006,12,1,5,673,0.2909
2006,12,2,1,32,1.4606
2006,12,2,2,31,0.0856
2006,12,2,3,46,1.8845
2006,12,2,4,61,-0.2618
2006,12,2,5,154,-1.1606
2006,12,3,1,51,2.6800
2006,12,3,2,52,0.8558
2006,12,3,3,55,-1.0213
2006,12,3,4,73,-0.3821
2006,12,3,5,122,-0.3571
2007,1,1,1,76,2.5026
2007,1,1,2,103,1.8305
2007,1,1,3,84,1.7700
2007,1,1,4,147,2.1103
2007,1,1,5,664,1.9184
2007,1,2,1,32,2.3379
2007,1,2,2,31,1.7361
2007,1,2,3,46,2.1991
2007,1,2,4,61,3.1613
2007,1,2,5,153,1.2857
2007,1,3,1,51,-0.9808
2007,1,3,2,52,2.8663
2007,1,3,3,54,2.5711
2007,1,3,4,73,4.0600
2007,1,3,5,119,1.9157
2007,2,1,1,75,0.5914
2007,2,1,2,101,0.9452
2007,2,1,3,84,4.5791
2007,2,1,4,144,-1.0893
2007,2,1,5,653,-1.0641
2007,2,2,1,32,0.5506
2007,2,2,2,31,1.2507
2007,2,2,3,45,0.4296
2007,2,2,4,60,0.6038
2007,2,2,5,150,0.2703
2007,2,3,1,51,-1.9633
2007,2,3,2,52,-0.4025
2007,2,3,3,54,0.6150
2007,2,3,4,73,-2.2685
2007,2,3,5,117,-3.2200
2007,3,1,1,74,0.2788
2007,3,1,2,100,3.0641
2007,3,1,3,84,1.0395
2007,3,1,4,142,-1.0667
2007,3,1,5,650,1.2338
2007,3,2,1,31,1.0571
2007,3,2,2,31,3.4076
2007,3,2,3,45,2.4094
2007,3,2,4,60,0.5629
2007,3,2,5,148,1.4756
2007,3,3,1,51,3.6179
2007,3,3,2,52,2.6735
2007,3,3,3,54,1.8355
2007,3,3,4,72,1.5456
2007,3,3,5,117,-0.2839
2007,4,1,1,73,2.7139
2007,4,1,2,100,4.9786
2007,4,1,3,84,-1.1355
2007,4,1,4,141,2.2366
2007,4,1,5,645,3.3671
2007,4,2,1,31,4.5314
2007,4,2,2,31,4.8820
2007,4,2,3,45,3.5877
2007,4,2,4,60,4.2319
2007,4,2,5,148,1.9700
2007,4,3,1,50,3.6841
2007,4,3,2,52,3.0810
2007,4,3,3,54,4.1624
2007,4,3,4,72,3.9039
2007,4,3,5,117,7.1638
2007,5,1,1,73,4.3505
2007,5,1,2,98,4.8988
2007,5,1,3,82,7.7224
2007,5,1,4,139,2.6602
2007,5,1,5,639,0.2106
2007,5,2,1,31,3.6598
2007,5,2,2,31,4.3386
2007,5,2,3,45,4.9802
2007,5,2,4,59,5.7096
2007,5,2,5,147,2.7145
2007,5,3,1,50,4.9349
2007,5,3,2,51,4.0833
2007,5,3,3,54,4.9270
2007,5,3,4,72,5.0680
2007,5,3,5,116,1.9680
2007,6,1,1,72,-0.0183
2007,6,1,2,98,3.9679
2007,6,1,3,81,0.3894
2007,6,1,4,139,3.2150
2007,6,1,5,631,-1.6911
2007,6,2,1,31,-1.4341
2007,6,2,2,30,1.5741
2007,6,2,3,44,0.1999
2007,6,2,4,58,0.3121
2007,6,2,5,145,-0.4773
2007,6,3,1,50,0.4263
2007,6,3,2,51,0.5796
2007,6,3,3,54,-0.2575
2007,6,3,4,72,-0.7980
2007,6,3,5,116,-1.3516
2007,7,1,1,87,-6.8547
2007,7,1,2,88,-5.3786
2007,7,1,3,92,-3.9496
2007,7,1,4,147,-3.6311
2007,7,1,5,667,-4.9273
2007,7,2,1,31,-3.3900
2007,7,2,2,51,-3.1547
2007,7,2,3,37,-0.6851
2007,7,2,4,57,-3.6779
2007,7,2,5,152,-2.9701
2007,7,3,1,52,-0.5630
2007,7,3,2,45,-2.6532
2007,7,3,3,54,-0.7244
2007,7,3,4,73,0.6337
2007,7,3,5,117,-1.9297
2007,8,1,1,87,-3.4949
2007,8,1,2,88,1.8858
2007,8,1,3,92,1.8057
2007,8,1,4,145,0.7190
2007,8,1,5,661,0.5131
2007,8,2,1,31,0.6761
2007,8,2,2,51,2.6738
2007,8,2,3,37,2.2439
2007,8,2,4,57,0.8834
2007,8,2,5,150,3.6456
2007,8,3,1,52,1.0667
2007,8,3,2,45,1.3494
2007,8,3,3,54,2.4426
2007,8,3,4,73,1.6664
2007,8,3,5,117,2.9914
2007,9,1,1,87,-0.2611
2007,9,1,2,88,1.3177
2007,9,1,3,91,4.1822
2007,9,1,4,145,2.1264
2007,9,1,5,653,2.7158
2007,9,2,1,31,4.2838
2007,9,2,2,51,1.4337
2007,9,2,3,36,2.1451
2007,9,2,4,56,0.8048
2007,9,2,5,148,4.0623
2007,9,3,1,52,6.0475
2007,9,3,2,43,3.9480
2007,9,3,3,54,4.8157
2007,9,3,4,73,5.7939
2007,9,3,5,117,3.8368
2007,10,1,1,87,0.3827
2007,10,1,2,87,1.1542
2007,10,1,3,91,2.8320
2007,10,1,4,143,1.5563
2007,10,1,5,648,3.2909
2007,10,2,1,31,2.5087
2007,10,2,2,51,4.5347
2007,10,2,3,36,1.9847
2007,10,2,4,56,3.3693
2007,10,2,5,146,5.0047
2007,10,3,1,52,0.1266
2007,10,3,2,43,0.9308
2007,10,3,3,54,2.4706
2007,10,3,4,72,5.3200
2007,10,3,5,117,3.5415
2007,11,1,1,87,-12.9107
2007,11,1,2,87,-7.0299
2007,11,1,3,90,-6.5243
2007,11,1,4,142,-11.0541
2007,11,1,5,643,-9.8485
2007,11,2,1,31,-9.3517
2007,11,2,2,51,-6.3993
2007,11,2,3,35,-8.5347
2007,11,2,4,55,-4.6331
2007,11,2,5,146,-6.1312
2007,11,3,1,52,-4.2660
2007,11,3,2,42,0.7334
2007,11,3,3,54,-1.5294
2007,11,3,4,71,-2.5867
2007,11,3,5,114,-4.8433
2007,12,1,1,87,0.9913
