year,month,rank_ME,rank_SM_1,nstocks,ret_vw
2001,5,1,2,117,10.1684
2001,5,1,3,107,11.3521
2001,5,1,4,122,10.3370
2001,5,1,5,154,5.1416
2001,5,2,1,36,4.1898
2001,5,2,2,50,5.7687
2001,5,2,3,41,7.1920
2001,5,2,4,55,7.5527
2001,5,2,5,54,3.7683
2001,5,3,1,70,-0.2749
2001,5,3,2,67,1.3400
2001,5,3,3,66,-0.1255
2001,5,3,4,53,1.4546
2001,5,3,5,63,-3.3200
2001,6,1,1,114,-2.3369
2001,6,1,2,63,-1.1239
2001,6,1,3,139,-1.4082
2001,6,1,4,97,3.5152
2001,6,1,5,152,5.2246
2001,6,2,1,58,7.1413
2001,6,2,2,41,0.4968
2001,6,2,3,50,3.6809
2001,6,2,4,40,5.7699
2001,6,2,5,56,2.7410
2001,6,3,1,72,-1.4427
2001,6,3,2,73,-3.3528
2001,6,3,3,55,-1.3049
2001,6,3,4,60,-3.8306
2001,6,3,5,48,-5.5113
2001,7,1,1,67,-4.6780
2001,7,1,2,112,-4.0404
2001,7,1,3,101,-2.0763
2001,7,1,4,121,-2.4301
2001,7,1,5,180,0.4616
2001,7,2,1,47,-4.8685
2001,7,2,2,38,-3.3658
2001,7,2,3,52,-3.5742
2001,7,2,4,48,-5.5489
2001,7,2,5,60,0.4463
2001,7,3,1,58,-1.3250
2001,7,3,2,62,0.9013
2001,7,3,3,61,1.0419
2001,7,3,4,67,-6.2205
2001,7,3,5,46,2.4779
2001,8,1,1,157,-5.0827
2001,8,1,2,73,-0.7074
2001,8,1,3,127,-6.3551
2001,8,1,4,121,-0.2346
2001,8,1,5,92,0.5353
2001,8,2,1,59,-4.4809
2001,8,2,2,41,-2.3074
2001,8,2,3,60,-1.2489
2001,8,2,4,41,-1.5288
2001,8,2,5,42,-1.7188
2001,8,3,1,64,-5.7067
2001,8,3,2,63,-5.7465
2001,8,3,3,58,-5.5271
2001,8,3,4,62,-4.1813
2001,8,3,5,51,-5.4422
2001,9,1,1,151,-10.9412
2001,9,1,2,98,-17.0301
2001,9,1,3,107,-14.3685
2001,9,1,4,95,-6.8098
2001,9,1,5,114,-12.3203
2001,9,2,1,60,-20.1069
2001,9,2,2,51,-14.6676
2001,9,2,3,39,-14.1045
2001,9,2,4,45,-12.0113
2001,9,2,5,46,-14.5780
2001,9,3,1,65,-19.7218
2001,9,3,2,56,-11.3030
2001,9,3,3,60,-15.5007
2001,9,3,4,53,-2.5073
2001,9,3,5,59,-8.8180
2001,10,1,1,111,8.6980
2001,10,1,2,88,5.9898
2001,10,1,3,135,9.2738
2001,10,1,4,90,2.2970
2001,10,1,5,131,4.5471
2001,10,2,1,62,10.5545
2001,10,2,2,35,5.3103
2001,10,2,3,56,4.7718
2001,10,2,4,45,8.2602
2001,10,2,5,49,2.2213
2001,10,3,1,56,10.5171
2001,10,3,2,59,7.9426
2001,10,3,3,42,-0.0949
2001,10,3,4,63,2.2100
2001,10,3,5,69,-0.4674
2001,11,1,1,92,8.1530
2001,11,1,2,78,2.1627
2001,11,1,3,124,1.1805
2001,11,1,4,144,10.0568
2001,11,1,5,111,9.8758
2001,11,2,1,53,7.1006
2001,11,2,2,35,4.3206
2001,11,2,3,51,10.4202
2001,11,2,4,53,7.4573
2001,11,2,5,58,7.0448
2001,11,3,1,66,6.8525
2001,11,3,2,63,5.1928
2001,11,3,3,49,9.4713
2001,11,3,4,48,8.3281
2001,11,3,5,61,15.3140
2001,12,1,1,52,9.9625
2001,12,1,2,128,6.7102
2001,12,1,3,112,6.0559
2001,12,1,4,122,10.4108
2001,12,1,5,127,7.9919
2001,12,2,1,35,5.3364
2001,12,2,2,47,7.3042
2001,12,2,3,55,6.4568
2001,12,2,4,51,7.0489
2001,12,2,5,55,8.1866
2001,12,3,1,63,3.3590
2001,12,3,2,55,0.6009
2001,12,3,3,59,1.5124
2001,12,3,4,48,3.8920
2001,12,3,5,65,0.6378
2002,1,1,1,116,1.2957
2002,1,1,2,119,2.7024
2002,1,1,3,145,-3.5892
2002,1,1,4,95,3.1305
2002,1,1,5,64,6.9482
2002,1,2,1,52,-0.3958
2002,1,2,2,36,-2.3936
2002,1,2,3,67,-0.6624
2002,1,2,4,50,0.7264
2002,1,2,5,33,1.3473
2002,1,3,1,61,0.1488
2002,1,3,2,71,-2.4474
2002,1,3,3,59,-4.1580
2002,1,3,4,50,0.2988
2002,1,3,5,48,0.3376
2002,2,1,1,101,-6.3629
2002,2,1,2,144,-7.5307
2002,2,1,3,92,-2.8332
2002,2,1,4,105,1.8166
2002,2,1,5,94,-1.8026
2002,2,2,1,39,0.7566
2002,2,2,2,46,-0.3696
2002,2,2,3,35,-1.1655
2002,2,2,4,52,0.0424
2002,2,2,5,57,-1.3620
2002,2,3,1,67,2.2521
2002,2,3,2,62,-0.1328
2002,2,3,3,53,-4.7617
2002,2,3,4,62,-0.4341
2002,2,3,5,49,2.2053
2002,3,1,1,170,11.6484
2002,3,1,2,108,10.4185
2002,3,1,3,97,10.6274
2002,3,1,4,74,5.9266
2002,3,1,5,91,8.2226
2002,3,2,1,63,11.1594
2002,3,2,2,37,10.7832
2002,3,2,3,54,6.6261
2002,3,2,4,33,10.9766
2002,3,2,5,34,7.0117
2002,3,3,1,65,6.0425
2002,3,3,2,62,1.1270
2002,3,3,3,56,5.8262
2002,3,3,4,53,4.3796
2002,3,3,5,53,5.0613
2002,4,1,1,112,-0.0491
2002,4,1,2,122,5.7028
2002,4,1,3,117,1.9776
2002,4,1,4,79,7.1722
2002,4,1,5,109,3.0181
2002,4,2,1,41,3.3496
2002,4,2,2,44,2.0230
2002,4,2,3,45,0.6523
2002,4,2,4,39,2.4624
2002,4,2,5,47,-1.4076
2002,4,3,1,65,-3.1054
2002,4,3,2,53,-4.8368
2002,4,3,3,54,-6.8288
2002,4,3,4,55,-1.8932
2002,4,3,5,59,-8.5564
2002,5,1,1,148,-1.9564
2002,5,1,2,108,-1.5168
2002,5,1,3,93,-0.2903
2002,5,1,4,81,-4.0570
2002,5,1,5,101,-3.2518
2002,5,2,1,57,-5.7871
2002,5,2,2,39,-2.9769
2002,5,2,3,40,-1.9782
2002,5,2,4,47,-3.4821
2002,5,2,5,38,-4.1180
2002,5,3,1,64,-0.5543
2002,5,3,2,65,-0.4172
2002,5,3,3,47,-0.4480
2002,5,3,4,53,-1.7922
2002,5,3,5,50,-1.4544
2002,6,1,1,185,-3.1537
2002,6,1,2,102,-7.7829
2002,6,1,3,61,0.2155
2002,6,1,4,76,-3.9444
2002,6,1,5,106,-6.3887
2002,6,2,1,42,-4.6779
2002,6,2,2,44,-7.5907
2002,6,2,3,37,-4.6120
2002,6,2,4,36,-6.4677
2002,6,2,5,48,-0.7665
2002,6,3,1,32,-13.5453
2002,6,3,2,64,-16.1131
2002,6,3,3,67,-8.8174
2002,6,3,4,57,-6.5008
2002,6,3,5,62,-4.0024
2002,7,1,1,144,-15.3491
2002,7,1,2,121,-15.2291
2002,7,1,3,68,-13.7180
2002,7,1,4,87,-11.1913
2002,7,1,5,93,-11.7035
2002,7,2,1,45,-14.2095
2002,7,2,2,43,-17.1773
2002,7,2,3,42,-13.6153
2002,7,2,4,37,-17.0571
2002,7,2,5,42,-16.0210
2002,7,3,1,65,-9.6965
2002,7,3,2,62,-0.2798
2002,7,3,3,56,-5.8541
2002,7,3,4,58,-9.9666
2002,7,3,5,54,-11.6720
2002,8,1,1,117,-1.7450
2002,8,1,2,94,-2.1245
2002,8,1,3,81,-3.0871
2002,8,1,4,123,-3.2232
2002,8,1,5,102,-4.2790
2002,8,2,1,46,-2.4348
2002,8,2,2,44,0.9883
2002,8,2,3,31,-1.7802
2002,8,2,4,39,0.1047
2002,8,2,5,44,0.1903
2002,8,3,1,50,-5.9130
2002,8,3,2,54,-1.5369
2002,8,3,3,68,2.3142
2002,8,3,4,59,0.2249
2002,8,3,5,59,1.8049
2002,9,1,1,129,-11.4462
2002,9,1,2,133,-3.7231
2002,9,1,3,128,-7.0741
2002,9,1,4,64,-2.5176
2002,9,1,5,58,-3.9831
2002,9,2,1,50,-5.3771
2002,9,2,2,44,-8.3480
2002,9,2,3,45,-10.1518
2002,9,2,4,33,-5.1692
2002,9,2,5,35,-7.4912
2002,9,3,1,57,-14.3084
2002,9,3,2,57,-8.8505
2002,9,3,3,55,-10.7951
2002,9,3,4,59,-10.8435
2002,9,3,5,58,-6.9396
2002,10,1,1,143,5.4483
2002,10,1,2,100,-2.9205
2002,10,1,3,91,-0.2405
2002,10,1,4,78,2.5938
2002,10,1,5,101,1.3618
2002,10,2,1,48,6.3389
2002,10,2,2,33,3.2264
2002,10,2,3,57,-0.4789
2002,10,2,4,22,4.6117
2002,10,2,5,39,-1.9017
2002,10,3,1,55,19.6366
2002,10,3,2,49,6.2449
2002,10,3,3,55,4.1859
2002,10,3,4,72,4.0027
2002,10,3,5,59,7.6431
2002,11,1,1,92,8.1959
2002,11,1,2,57,8.8154
2002,11,1,3,60,8.7166
2002,11,1,4,140,11.0760
2002,11,1,5,148,20.1880
2002,11,2,1,36,10.3044
2002,11,2,2,28,9.6498
2002,11,2,3,32,5.2623
2002,11,2,4,61,9.0853
2002,11,2,5,48,13.2101
2002,11,3,1,59,6.3848
2002,11,3,2,56,2.8420
2002,11,3,3,57,5.7449
2002,11,3,4,51,3.0144
2002,11,3,5,67,12.1743
2002,12,1,1,92,1.2420
2002,12,1,2,95,-1.1553
2002,12,1,3,77,-2.9159
2002,12,1,4,95,-5.5657
2002,12,1,5,130,-7.0614
2002,12,2,1,40,-1.5755
2002,12,2,2,40,-4.5342
2002,12,2,3,40,-4.3804
2002,12,2,4,38,-4.4836
2002,12,2,5,50,-7.2976
2002,12,3,1,59,1.1294
2002,12,3,2,60,-0.2305
2002,12,3,3,55,-6.2771
2002,12,3,4,55,-8.5433
2002,12,3,5,58,-12.6897
2003,1,1,1,121,-0.0651
2003,1,1,2,117,-1.7130
2003,1,1,3,106,-1.2681
2003,1,1,4,97,-1.2799
2003,1,1,5,47,-3.9515
2003,1,2,1,45,-4.7446
2003,1,2,2,48,-1.8635
2003,1,2,3,45,-6.1019
2003,1,2,4,38,-6.4487
2003,1,2,5,31,-2.6666
2003,1,3,1,68,-3.4891
2003,1,3,2,50,-3.3679
2003,1,3,3,49,-3.0897
2003,1,3,4,56,-3.3686
2003,1,3,5,63,-3.6334
2003,2,1,1,84,-5.0062
2003,2,1,2,63,-5.3691
2003,2,1,3,81,-4.9471
2003,2,1,4,107,-6.8257
2003,2,1,5,143,-5.2118
2003,2,2,1,36,-1.8447
2003,2,2,2,35,-5.7505
2003,2,2,3,36,-4.8029
2003,2,2,4,48,-4.7829
2003,2,2,5,51,-2.3044
2003,2,3,1,43,0.4967
2003,2,3,2,55,-3.5895
2003,2,3,3,75,-0.5606
2003,2,3,4,54,-0.2335
2003,2,3,5,58,-1.0783
2003,3,1,1,91,3.3758
2003,3,1,2,63,0.5322
2003,3,1,3,79,3.0303
2003,3,1,4,121,-1.3134
2003,3,1,5,124,1.2637
2003,3,2,1,39,0.1731
2003,3,2,2,29,1.7060
2003,3,2,3,41,1.4878
2003,3,2,4,52,-2.0826
2003,3,2,5,41,-0.1755
2003,3,3,1,51,-0.4237
2003,3,3,2,59,1.0790
2003,3,3,3,58,1.0414
2003,3,3,4,54,3.1937
2003,3,3,5,62,-1.7484
2003,4,1,1,69,11.2461
2003,4,1,2,79,10.7902
2003,4,1,3,113,8.4544
2003,4,1,4,131,9.0355
2003,4,1,5,79,10.1387
2003,4,2,1,37,11.6188
2003,4,2,2,41,12.6547
2003,4,2,3,47,11.0318
2003,4,2,4,41,11.1679
2003,4,2,5,38,12.6632
2003,4,3,1,50,8.7559
2003,4,3,2,53,7.3825
2003,4,3,3,54,8.6112
2003,4,3,4,61,5.6801
2003,4,3,5,62,5.8319
2003,5,1,1,83,11.0947
2003,5,1,2,77,8.6883
2003,5,1,3,106,10.2114
2003,5,1,4,128,13.5796
2003,5,1,5,75,15.2743
2003,5,2,1,33,11.7625
2003,5,2,2,40,6.9001
2003,5,2,3,36,11.4960
2003,5,2,4,42,8.7165
2003,5,2,5,41,9.6487
2003,5,3,1,49,5.3349
2003,5,3,2,51,3.5392
2003,5,3,3,61,7.8482
2003,5,3,4,63,3.7742
2003,5,3,5,60,4.6239
2003,6,1,1,71,6.8640
2003,6,1,2,127,7.3014
2003,6,1,3,98,5.6279
2003,6,1,4,81,1.2495
2003,6,1,5,89,7.8327
2003,6,2,1,36,2.7443
2003,6,2,2,43,0.7736
2003,6,2,3,44,2.2844
2003,6,2,4,20,1.9717
2003,6,2,5,49,0.9845
2003,6,3,1,46,0.2595
2003,6,3,2,59,0.4534
2003,6,3,3,58,1.9983
2003,6,3,4,63,0.8390
2003,6,3,5,57,0.1226
2003,7,1,1,87,9.4866
2003,7,1,2,75,7.4612
2003,7,1,3,94,9.4012
2003,7,1,4,121,7.7665
2003,7,1,5,71,8.0652
2003,7,2,1,49,8.6800
2003,7,2,2,25,5.4523
2003,7,2,3,26,5.9719
2003,7,2,4,52,5.8195
2003,7,2,5,35,-0.2362
2003,7,3,1,56,4.5435
2003,7,3,2,58,-0.3469
2003,7,3,3,68,0.8545
2003,7,3,4,47,1.6899
2003,7,3,5,55,1.5916
2003,8,1,1,54,2.1672
2003,8,1,2,61,4.2259
2003,8,1,3,95,3.7834
2003,8,1,4,123,3.1511
2003,8,1,5,110,6.5662
2003,8,2,1,27,2.5484
2003,8,2,2,33,3.8210
2003,8,2,3,47,2.6102
2003,8,2,4,41,6.6530
2003,8,2,5,41,8.5262
2003,8,3,1,68,3.1729
2003,8,3,2,53,0.0737
2003,8,3,3,57,2.5330
2003,8,3,4,51,7.2902
2003,8,3,5,54,5.6521
2003,9,1,1,65,4.2083
2003,9,1,2,80,1.5039
2003,9,1,3,81,2.8676
2003,9,1,4,92,1.6378
2003,9,1,5,117,-2.1907
2003,9,2,1,34,-0.9015
2003,9,2,2,47,-2.1639
2003,9,2,3,24,-1.7035
2003,9,2,4,38,-3.1891
2003,9,2,5,48,-4.5199
2003,9,3,1,59,0.9537
2003,9,3,2,51,-1.7375
2003,9,3,3,66,-2.9763
2003,9,3,4,53,0.3279
2003,9,3,5,54,-2.8446
2003,10,1,1,73,12.3623
2003,10,1,2,79,6.2314
2003,10,1,3,118,7.9687
2003,10,1,4,106,8.6635
2003,10,1,5,53,5.9193
2003,10,2,1,43,10.6100
2003,10,2,2,33,12.1303
2003,10,2,3,46,9.1629
2003,10,2,4,43,7.3409
2003,10,2,5,26,7.2880
2003,10,3,1,48,14.9720
2003,10,3,2,56,3.1987
2003,10,3,3,57,3.2726
2003,10,3,4,55,4.3089
2003,10,3,5,66,5.5220
2003,11,1,1,62,5.4820
2003,11,1,2,61,2.4617
2003,11,1,3,124,5.2152
2003,11,1,4,109,3.3893
2003,11,1,5,70,4.2649
2003,11,2,1,33,3.2626
2003,11,2,2,33,-0.8076
2003,11,2,3,41,4.2449
2003,11,2,4,43,7.1204
2003,11,2,5,44,4.2935
2003,11,3,1,57,0.3766
2003,11,3,2,58,1.1494
2003,11,3,3,65,-0.3295
2003,11,3,4,51,1.0851
2003,11,3,5,48,3.1742
2003,12,1,1,77,9.4149
2003,12,1,2,68,7.2510
2003,12,1,3,74,2.2621
2003,12,1,4,94,6.0259
2003,12,1,5,114,0.3262
2003,12,2,1,44,8.3051
2003,12,2,2,26,8.6822
2003,12,2,3,42,4.7352
2003,12,2,4,31,3.9297
2003,12,2,5,42,1.9174
2003,12,3,1,58,6.8461
2003,12,3,2,56,6.2667
2003,12,3,3,46,7.0603
2003,12,3,4,64,6.3096
2003,12,3,5,61,0.6606
2004,1,1,1,136,8.4086
2004,1,1,2,114,11.8395
2004,1,1,3,82,7.1194
2004,1,1,4,54,4.0166
2004,1,1,5,41,2.5634
2004,1,2,1,46,3.4366
2004,1,2,2,39,4.1839
2004,1,2,3,43,1.4013
2004,1,2,4,31,-0.0573
2004,1,2,5,28,-2.0879
2004,1,3,1,66,0.7759
2004,1,3,2,58,6.1595
2004,1,3,3,51,-1.0001
2004,1,3,4,57,0.9133
2004,1,3,5,50,-1.4570
2004,2,1,1,92,4.3588
2004,2,1,2,63,5.3810
2004,2,1,3,84,3.4774
2004,2,1,4,97,-0.2731
2004,2,1,5,89,3.7336
2004,2,2,1,36,3.6381
2004,2,2,2,28,2.4393
2004,2,2,3,30,0.1780
2004,2,2,4,38,-0.6775
2004,2,2,5,57,0.4226
2004,2,3,1,62,6.2253
2004,2,3,2,49,2.2587
2004,2,3,3,57,-2.1187
2004,2,3,4,60,-0.6383
2004,2,3,5,50,0.1779
2004,3,1,1,137,0.2837
2004,3,1,2,82,-1.8564
2004,3,1,3,76,0.8231
2004,3,1,4,55,0.6400
2004,3,1,5,75,2.5094
2004,3,2,1,50,-0.0175
2004,3,2,2,38,-0.0276
2004,3,2,3,27,-0.6705
2004,3,2,4,32,0.9210
2004,3,2,5,41,3.7254
2004,3,3,1,61,-4.0277
2004,3,3,2,45,-2.8400
2004,3,3,3,50,-0.9860
2004,3,3,4,56,-0.7058
2004,3,3,5,64,0.1644
2004,4,1,1,101,-1.0053
2004,4,1,2,73,-0.5764
2004,4,1,3,83,-3.0125
2004,4,1,4,87,-2.5437
2004,4,1,5,87,-1.9135
2004,4,2,1,46,-1.6629
2004,4,2,2,34,-0.5433
2004,4,2,3,34,-2.6969
2004,4,2,4,32,-1.1468
2004,4,2,5,36,-3.4976
2004,4,3,1,59,0.0375
2004,4,3,2,53,0.0366
2004,4,3,3,58,-0.6457
2004,4,3,4,64,-1.0906
2004,4,3,5,42,-4.8261
2004,5,1,1,108,0.9752
2004,5,1,2,77,-1.7287
2004,5,1,3,78,-1.6690
2004,5,1,4,100,-2.3876
2004,5,1,5,66,2.5634
2004,5,2,1,34,3.3892
2004,5,2,2,35,2.1123
2004,5,2,3,37,0.4171
2004,5,2,4,33,-0.2295
2004,5,2,5,38,0.7841
2004,5,3,1,59,4.8876
2004,5,3,2,53,1.8379
2004,5,3,3,51,-0.0389
2004,5,3,4,61,0.4784
2004,5,3,5,54,1.4767
2004,6,1,1,81,7.0304
2004,6,1,2,85,2.9178
2004,6,1,3,69,4.4830
2004,6,1,4,94,7.0691
2004,6,1,5,96,5.1584
2004,6,2,1,32,6.7590
2004,6,2,2,40,2.8265
2004,6,2,3,31,4.3040
2004,6,2,4,34,5.9781
2004,6,2,5,40,9.3975
2004,6,3,1,50,4.3830
2004,6,3,2,54,1.7801
2004,6,3,3,62,1.5928
2004,6,3,4,55,4.5664
2004,6,3,5,58,1.2687
2004,7,1,1,106,-7.6923
2004,7,1,2,78,-5.9152
2004,7,1,3,99,-8.1825
2004,7,1,4,75,-5.0562
2004,7,1,5,63,-5.4902
2004,7,2,1,46,-7.0199
2004,7,2,2,24,-5.2870
2004,7,2,3,34,-7.2323
2004,7,2,4,36,-7.1203
2004,7,2,5,34,0.8131
2004,7,3,1,58,-6.2317
2004,7,3,2,56,-3.5813
2004,7,3,3,60,-2.6029
2004,7,3,4,50,-1.4696
2004,7,3,5,43,-1.5947
2004,8,1,1,126,-0.3297
2004,8,1,2,115,-3.7560
2004,8,1,3,58,2.0537
2004,8,1,4,69,0.6102
2004,8,1,5,53,0.8867
2004,8,2,1,37,-2.4722
2004,8,2,2,42,0.7943
2004,8,2,3,30,0.8031
2004,8,2,4,28,-0.4625
2004,8,2,5,35,-1.1052
2004,8,3,1,63,-3.9959
2004,8,3,2,50,1.8532
2004,8,3,3,55,-1.1428
2004,8,3,4,45,0.1518
2004,8,3,5,54,1.9361
2004,9,1,1,93,3.9224
2004,9,1,2,112,5.4252
2004,9,1,3,97,3.8295
2004,9,1,4,63,6.4381
2004,9,1,5,53,3.0519
2004,9,2,1,33,7.5333
2004,9,2,2,40,6.0047
2004,9,2,3,40,6.8066
2004,9,2,4,27,7.5222
2004,9,2,5,30,1.1501
2004,9,3,1,64,2.8671
2004,9,3,2,51,1.7819
2004,9,3,3,47,2.9690
2004,9,3,4,52,-1.1101
2004,9,3,5,55,2.2544
2004,10,1,1,79,1.5487
2004,10,1,2,59,0.7393
2004,10,1,3,101,2.2540
2004,10,1,4,83,-0.1161
2004,10,1,5,94,1.6279
2004,10,2,1,26,2.5182
2004,10,2,2,28,1.2930
2004,10,2,3,35,-0.2099
2004,10,2,4,43,0.3308
2004,10,2,5,44,1.4146
2004,10,3,1,49,1.0175
2004,10,3,2,60,1.6315
2004,10,3,3,48,1.4888
2004,10,3,4,53,3.2599
2004,10,3,5,55,1.5751
2004,11,1,1,61,11.1724
2004,11,1,2,88,11.8266
2004,11,1,3,58,12.2121
2004,11,1,4,87,9.3572
2004,11,1,5,123,9.4769
2004,11,2,1,28,12.8435
2004,11,2,2,39,12.4139
2004,11,2,3,30,12.4142
2004,11,2,4,31,11.0227
2004,11,2,5,45,6.6395
2004,11,3,1,54,4.9744
2004,11,3,2,44,5.4330
2004,11,3,3,51,3.7016
2004,11,3,4,60,5.1317
2004,11,3,5,55,4.7396
2004,12,1,1,101,6.6831
2004,12,1,2,74,3.5342
2004,12,1,3,93,6.5686
2004,12,1,4,73,6.9068
2004,12,1,5,72,2.8998
2004,12,2,1,39,5.0659
2004,12,2,2,29,3.9438
2004,12,2,3,44,2.1424
2004,12,2,4,31,1.6890
2004,12,2,5,33,3.7755
2004,12,3,1,54,4.5890
2004,12,3,2,62,3.5440
2004,12,3,3,48,2.4083
2004,12,3,4,49,2.7346
2004,12,3,5,49,2.4863
2005,1,1,1,44,-0.9494
2005,1,1,2,92,-6.0742
2005,1,1,3,77,-3.8233
2005,1,1,4,103,-4.6936
2005,1,1,5,87,-0.3453
2005,1,2,1,35,0.7984
2005,1,2,2,40,-1.9871
2005,1,2,3,28,-6.5210
2005,1,2,4,38,-5.6091
2005,1,2,5,40,-4.6853
2005,1,3,1,47,0.3945
2005,1,3,2,57,-3.8890
2005,1,3,3,60,-2.5211
2005,1,3,4,52,-1.0093
2005,1,3,5,47,-2.6404
2005,2,1,1,112,0.1381
2005,2,1,2,82,-1.0637
2005,2,1,3,69,2.9294
2005,2,1,4,96,0.0362
2005,2,1,5,46,1.2356
2005,2,2,1,39,2.8804
2005,2,2,2,32,1.5975
2005,2,2,3,27,1.0991
2005,2,2,4,41,3.5230
2005,2,2,5,34,5.0359
2005,2,3,1,53,1.0564
2005,2,3,2,52,0.5694
2005,2,3,3,50,0.3687
2005,2,3,4,56,3.5453
2005,2,3,5,54,6.7889
2005,3,1,1,118,-0.9505
2005,3,1,2,97,-2.9918
2005,3,1,3,61,-2.9005
2005,3,1,4,84,-5.7833
2005,3,1,5,46,-5.0183
2005,3,2,1,33,-1.2498
2005,3,2,2,42,0.0781
2005,3,2,3,32,-1.6680
2005,3,2,4,34,-0.5259
2005,3,2,5,30,-6.0563
2005,3,3,1,58,-1.1597
2005,3,3,2,41,0.4630
2005,3,3,3,57,0.3959
2005,3,3,4,46,-1.0440
2005,3,3,5,61,-2.1710
2005,4,1,1,91,-7.5345
2005,4,1,2,91,-7.5962
2005,4,1,3,90,-5.0307
2005,4,1,4,67,-7.6744
2005,4,1,5,68,-4.9481
2005,4,2,1,42,-8.5095
2005,4,2,2,31,-2.1238
2005,4,2,3,31,-5.3326
2005,4,2,4,32,-7.0743
2005,4,2,5,30,-8.3201
2005,4,3,1,57,-1.7327
2005,4,3,2,47,-1.6848
2005,4,3,3,60,-1.8229
2005,4,3,4,40,-2.1001
2005,4,3,5,59,-4.1264
2005,5,1,1,63,8.9925
2005,5,1,2,72,10.9759
2005,5,1,3,106,6.9307
2005,5,1,4,96,3.7038
2005,5,1,5,66,6.0751
2005,5,2,1,37,6.0369
2005,5,2,2,34,11.4265
2005,5,2,3,34,8.0293
2005,5,2,4,34,11.1584
2005,5,2,5,29,7.6073
2005,5,3,1,47,7.8615
2005,5,3,2,50,4.3294
2005,5,3,3,49,2.0009
2005,5,3,4,64,2.4933
2005,5,3,5,50,0.7108
2005,6,1,1,67,3.6962
2005,6,1,2,87,4.3021
2005,6,1,3,69,4.4847
2005,6,1,4,79,6.0461
2005,6,1,5,96,4.5667
2005,6,2,1,24,4.8860
2005,6,2,2,25,4.9123
2005,6,2,3,47,3.1720
2005,6,2,4,29,3.2040
2005,6,2,5,37,4.2059
2005,6,3,1,53,-1.5308
2005,6,3,2,51,1.4785
2005,6,3,3,38,0.2794
2005,6,3,4,59,-1.3711
2005,6,3,5,62,-1.6144
2005,7,1,1,93,7.3096
2005,7,1,2,91,9.9374
2005,7,1,3,97,8.3761
2005,7,1,4,62,6.6114
2005,7,1,5,53,12.0734
2005,7,2,1,33,6.8961
2005,7,2,2,31,5.8211
2005,7,2,3,41,8.5838
2005,7,2,4,30,3.0599
2005,7,2,5,32,6.8617
2005,7,3,1,60,3.6116
2005,7,3,2,51,6.2641
2005,7,3,3,49,2.8128
2005,7,3,4,56,2.6719
2005,7,3,5,55,5.8539
2005,8,1,1,68,-4.2385
2005,8,1,2,70,-4.6220
2005,8,1,3,86,-4.4594
2005,8,1,4,76,-2.3277
2005,8,1,5,88,-0.9499
2005,8,2,1,33,-2.7059
2005,8,2,2,36,-1.7219
2005,8,2,3,29,-1.8111
2005,8,2,4,35,-1.4839
2005,8,2,5,39,0.8314
2005,8,3,1,50,1.8879
2005,8,3,2,60,-0.8337
2005,8,3,3,63,-1.4023
2005,8,3,4,49,1.3285
2005,8,3,5,49,-1.0379
2005,9,1,1,84,-1.0469
2005,9,1,2,75,-2.1040
2005,9,1,3,73,-2.2008
2005,9,1,4,107,1.8250
2005,9,1,5,51,3.4958
2005,9,2,1,33,-1.5000
2005,9,2,2,39,1.4491
2005,9,2,3,30,1.6361
2005,9,2,4,40,1.1209
2005,9,2,5,23,2.9193
2005,9,3,1,58,-1.2725
2005,9,3,2,52,0.0557
2005,9,3,3,62,0.0734
2005,9,3,4,50,0.0233
2005,9,3,5,53,4.5450
2005,10,1,1,72,-0.4965
2005,10,1,2,78,-5.7636
2005,10,1,3,94,-1.6783
2005,10,1,4,81,-4.2646
2005,10,1,5,60,-5.7451
2005,10,2,1,37,-3.7466
2005,10,2,2,26,-4.4123
2005,10,2,3,29,-2.4270
2005,10,2,4,42,-4.3221
2005,10,2,5,33,-4.2291
2005,10,3,1,56,-2.3747
2005,10,3,2,48,-1.1124
2005,10,3,3,60,-3.7448
2005,10,3,4,54,-2.8757
2005,10,3,5,55,-4.4054
2005,11,1,1,38,8.0503
2005,11,1,2,79,3.5909
2005,11,1,3,73,4.1177
2005,11,1,4,89,3.4943
2005,11,1,5,101,7.1576
2005,11,2,1,36,2.5269
2005,11,2,2,32,3.2646
2005,11,2,3,28,0.7062
2005,11,2,4,31,4.9285
2005,11,2,5,42,7.1696
2005,11,3,1,56,5.1054
2005,11,3,2,42,5.6142
2005,11,3,3,55,3.8253
2005,11,3,4,63,3.4781
2005,11,3,5,55,5.6461
2005,12,1,1,49,-0.6068
2005,12,1,2,48,2.3183
2005,12,1,3,92,1.3548
2005,12,1,4,94,-1.1695
2005,12,1,5,97,-0.3593
2005,12,2,1,30,-0.8577
2005,12,2,2,26,2.0444
2005,12,2,3,36,-2.8640
2005,12,2,4,34,-0.2663
2005,12,2,5,40,-0.5741
2005,12,3,1,50,1.0129
2005,12,3,2,54,1.6229
2005,12,3,3,56,-2.6084
2005,12,3,4,54,-0.5783
2005,12,3,5,57,-1.5933
2006,1,1,1,96,9.0873
2006,1,1,2,81,7.7875
2006,1,1,3,73,12.3756
2006,1,1,4,71,12.9082
2006,1,1,5,56,13.0745
2006,1,2,1,38,8.1193
2006,1,2,2,36,8.5742
2006,1,2,3,29,8.9526
2006,1,2,4,32,10.8695
2006,1,2,5,30,10.4585
2006,1,3,1,54,1.9597
2006,1,3,2,52,-0.9733
