year,month,rank_ME,rank_P52W_6,nstocks,ret_vw
1982,5,3,1,195,-3.4344
1982,5,3,2,302,-2.3823
1982,5,3,3,345,-2.1330
1982,5,3,4,356,-2.7773
1982,5,3,5,300,-2.0597
1982,6,1,1,1501,-6.8430
1982,6,1,2,980,-3.0456
1982,6,1,3,937,-2.0426
1982,6,1,4,884,-1.5841
1982,6,1,5,601,-0.7493
1982,6,2,1,301,-6.4321
1982,6,2,2,306,-3.1885
1982,6,2,3,320,-1.8148
1982,6,2,4,334,-0.8250
1982,6,2,5,249,-0.3126
1982,6,3,1,196,-5.2059
1982,6,3,2,296,-3.0901
1982,6,3,3,332,-3.5053
1982,6,3,4,349,-0.8101
1982,6,3,5,294,0.2325
1982,7,1,1,1470,-4.1982
1982,7,1,2,1028,-1.7999
1982,7,1,3,967,-1.0211
1982,7,1,4,908,0.0766
1982,7,1,5,606,0.6868
1982,7,2,1,296,-4.1865
1982,7,2,2,301,-1.7320
1982,7,2,3,331,-0.3472
1982,7,2,4,343,-0.3102
1982,7,2,5,243,0.4507
1982,7,3,1,189,-6.0633
1982,7,3,2,284,-5.2813
1982,7,3,3,321,-4.4726
1982,7,3,4,349,-0.7825
1982,7,3,5,291,1.4081
1982,8,1,1,1455,7.4849
1982,8,1,2,1055,5.1676
1982,8,1,3,1018,4.6757
1982,8,1,4,917,4.8609
1982,8,1,5,613,4.3239
1982,8,2,1,275,10.4253
1982,8,2,2,297,11.3495
1982,8,2,3,349,9.8363
1982,8,2,4,355,9.2038
1982,8,2,5,253,8.9860
1982,8,3,1,192,15.8024
1982,8,3,2,278,14.5576
1982,8,3,3,307,13.3857
1982,8,3,4,358,11.8637
1982,8,3,5,302,11.0806
1982,9,1,1,1519,-0.8787
1982,9,1,2,1154,3.6811
1982,9,1,3,1082,5.0950
1982,9,1,4,927,6.0833
1982,9,1,5,646,7.2560
1982,9,2,1,271,-1.6055
1982,9,2,2,301,2.9782
1982,9,2,3,336,4.2284
1982,9,2,4,358,5.1473
1982,9,2,5,284,4.9705
1982,9,3,1,189,-1.5379
1982,9,3,2,265,0.4315
1982,9,3,3,311,0.8696
1982,9,3,4,367,0.9631
1982,9,3,5,352,1.9698
1982,10,1,1,1531,14.6128
1982,10,1,2,1208,12.8850
1982,10,1,3,1117,13.0672
1982,10,1,4,916,13.6433
1982,10,1,5,683,13.9697
1982,10,2,1,273,14.1367
1982,10,2,2,304,14.3087
1982,10,2,3,346,13.6549
1982,10,2,4,360,14.1397
1982,10,2,5,326,11.9450
1982,10,3,1,186,13.3777
1982,10,3,2,261,11.9540
1982,10,3,3,336,11.2941
1982,10,3,4,381,10.9048
1982,10,3,5,371,9.6580
1982,11,1,1,1548,5.6511
1982,11,1,2,1275,9.9057
1982,11,1,3,1140,13.0496
1982,11,1,4,898,12.2547
1982,11,1,5,807,10.5953
1982,11,2,1,258,3.5618
1982,11,2,2,309,8.2251
1982,11,2,3,386,9.6230
1982,11,2,4,367,10.5445
1982,11,2,5,382,10.2610
1982,11,3,1,183,2.3711
1982,11,3,2,268,1.1051
1982,11,3,3,397,4.0515
1982,11,3,4,404,5.5862
1982,11,3,5,414,6.2049
1982,12,1,1,1534,0.9083
1982,12,1,2,1355,2.1795
1982,12,1,3,1132,2.5844
1982,12,1,4,904,2.5686
1982,12,1,5,962,3.1779
1982,12,2,1,233,0.2034
1982,12,2,2,316,1.3175
1982,12,2,3,390,1.6198
1982,12,2,4,375,1.7530
1982,12,2,5,445,1.3242
1982,12,3,1,175,4.1270
1982,12,3,2,291,2.0982
1982,12,3,3,413,0.9552
1982,12,3,4,429,0.8194
1982,12,3,5,474,1.6286
1983,1,1,1,1593,13.1769
1983,1,1,2,1409,12.3955
1983,1,1,3,1154,9.2050
1983,1,1,4,913,8.4453
1983,1,1,5,1046,8.5475
1983,1,2,1,239,9.9447
1983,1,2,2,360,7.6819
1983,1,2,3,402,6.5919
1983,1,2,4,398,6.0848
1983,1,2,5,485,4.5713
1983,1,3,1,167,5.7342
1983,1,3,2,312,5.5593
1983,1,3,3,443,3.8756
1983,1,3,4,459,5.5555
1983,1,3,5,505,2.1309
1983,2,1,1,1627,1.4483
1983,2,1,2,1395,5.9155
1983,2,1,3,1120,6.8220
1983,2,1,4,929,6.3046
1983,2,1,5,1195,6.2428
1983,2,2,1,252,0.6614
1983,2,2,2,386,6.3233
1983,2,2,3,406,6.4698
1983,2,2,4,406,6.7924
1983,2,2,5,538,5.9463
1983,2,3,1,183,-0.4512
1983,2,3,2,346,2.5628
1983,2,3,3,456,3.8003
1983,2,3,4,468,2.4098
1983,2,3,5,536,3.3799
1983,3,1,1,1672,2.6027
1983,3,1,2,1437,4.6138
1983,3,1,3,1150,5.2797
1983,3,1,4,937,5.3878
1983,3,1,5,1307,5.2201
1983,3,2,1,257,2.9815
1983,3,2,2,401,3.9475
1983,3,2,3,419,4.0272
1983,3,2,4,421,3.6755
1983,3,2,5,571,4.4288
1983,3,3,1,196,3.9520
1983,3,3,2,388,3.5990
1983,3,3,3,468,2.9776
1983,3,3,4,465,2.5592
1983,3,3,5,551,2.5539
1983,4,1,1,1758,7.0210
1983,4,1,2,1444,7.5345
1983,4,1,3,1125,7.9384
1983,4,1,4,970,7.3266
1983,4,1,5,1367,8.0392
1983,4,2,1,271,6.0145
1983,4,2,2,410,6.6218
1983,4,2,3,433,6.6569
1983,4,2,4,421,7.6715
1983,4,2,5,584,6.9777
1983,4,3,1,203,7.8082
1983,4,3,2,401,7.1038
1983,4,3,3,481,6.0942
1983,4,3,4,462,7.0276
1983,4,3,5,560,7.3860
1983,5,1,1,1757,14.1411
1983,5,1,2,1436,10.0988
1983,5,1,3,1147,9.3641
1983,5,1,4,980,8.7320
1983,5,1,5,1431,8.2536
1983,5,2,1,278,8.8776
1983,5,2,2,416,5.6627
1983,5,2,3,421,5.7648
1983,5,2,4,416,5.1887
1983,5,2,5,605,5.3573
1983,5,3,1,208,3.8810
1983,5,3,2,411,1.7016
1983,5,3,3,471,-0.1266
1983,5,3,4,466,-0.2259
1983,5,3,5,596,-0.8377
1983,6,1,1,1834,4.0657
1983,6,1,2,1393,4.9944
1983,6,1,3,1173,4.4319
1983,6,1,4,985,4.6464
1983,6,1,5,1484,5.0814
1983,6,2,1,317,3.3758
1983,6,2,2,428,5.7827
1983,6,2,3,441,6.8500
1983,6,2,4,421,5.4714
1983,6,2,5,588,5.3711
1983,6,3,1,238,5.3398
1983,6,3,2,432,4.8927
1983,6,3,3,487,3.7103
1983,6,3,4,488,3.2657
1983,6,3,5,584,3.8003
1983,7,1,1,1869,-3.1797
1983,7,1,2,1351,-3.1858
1983,7,1,3,1144,-2.4165
1983,7,1,4,993,-1.8044
1983,7,1,5,1506,-1.9470
1983,7,2,1,347,-2.3025
1983,7,2,2,427,-3.5575
1983,7,2,3,442,-2.7999
1983,7,2,4,409,-3.6021
1983,7,2,5,596,-2.8471
1983,7,3,1,262,-4.5948
1983,7,3,2,454,-3.8161
1983,7,3,3,493,-3.4794
1983,7,3,4,490,-3.1962
1983,7,3,5,602,-2.5515
1983,8,1,1,1932,-4.9189
1983,8,1,2,1370,-4.1087
1983,8,1,3,1131,-3.3765
1983,8,1,4,971,-3.0620
1983,8,1,5,1452,-2.8774
1983,8,2,1,392,-2.8748
1983,8,2,2,424,-2.9605
1983,8,2,3,432,-3.4217
1983,8,2,4,412,-3.4366
1983,8,2,5,558,-3.9640
1983,8,3,1,280,2.1604
1983,8,3,2,460,1.5225
1983,8,3,3,502,1.5332
1983,8,3,4,496,0.6703
1983,8,3,5,583,0.1953
1983,9,1,1,1972,-3.0894
1983,9,1,2,1379,-0.0962
1983,9,1,3,1073,0.7411
1983,9,1,4,941,0.9599
1983,9,1,5,1367,1.5018
1983,9,2,1,418,0.2439
1983,9,2,2,440,3.1008
1983,9,2,3,442,3.0982
1983,9,2,4,415,3.2016
1983,9,2,5,545,3.5455
1983,9,3,1,272,0.1742
1983,9,3,2,461,1.8089
1983,9,3,3,498,2.3919
1983,9,3,4,486,1.4434
1983,9,3,5,576,2.1332
1983,10,1,1,1981,-9.6021
1983,10,1,2,1336,-6.6980
1983,10,1,3,1040,-5.7178
1983,10,1,4,901,-4.7307
1983,10,1,5,1291,-3.2401
1983,10,2,1,412,-9.1528
1983,10,2,2,447,-6.4187
1983,10,2,3,432,-5.0852
1983,10,2,4,414,-5.3689
1983,10,2,5,507,-5.0696
1983,10,3,1,255,-4.9731
1983,10,3,2,445,-2.7863
1983,10,3,3,480,-2.2787
1983,10,3,4,493,-1.0442
1983,10,3,5,545,-0.5178
1983,11,1,1,1983,2.8701
1983,11,1,2,1325,3.5063
1983,11,1,3,1027,4.4491
1983,11,1,4,858,3.0058
1983,11,1,5,1123,2.8130
1983,11,2,1,422,5.7630
1983,11,2,2,435,5.5936
1983,11,2,3,431,5.2356
1983,11,2,4,394,4.3896
1983,11,2,5,427,4.5217
1983,11,3,1,260,6.3191
1983,11,3,2,439,3.9769
1983,11,3,3,482,3.0123
1983,11,3,4,491,2.1538
1983,11,3,5,479,0.3378
1983,12,1,1,1986,-4.4345
1983,12,1,2,1292,-1.2272
1983,12,1,3,1027,-1.2549
1983,12,1,4,794,-0.7908
1983,12,1,5,901,0.0743
1983,12,2,1,408,-3.3025
1983,12,2,2,425,-1.4885
1983,12,2,3,405,-1.3274
1983,12,2,4,379,-0.8126
1983,12,2,5,374,-0.1715
1983,12,3,1,246,0.3869
1983,12,3,2,420,-1.2310
1983,12,3,3,457,-1.7785
1983,12,3,4,479,-0.9651
1983,12,3,5,454,-0.2616
1984,1,1,1,1934,-0.2331
1984,1,1,2,1211,0.0175
1984,1,1,3,964,-0.7713
1984,1,1,4,736,0.0478
1984,1,1,5,762,-0.0153
1984,1,2,1,370,-3.6123
1984,1,2,2,398,-2.6638
1984,1,2,3,375,-2.8061
1984,1,2,4,353,-2.9070
1984,1,2,5,329,-1.6640
1984,1,3,1,212,-4.0467
1984,1,3,2,389,-1.4204
1984,1,3,3,435,-1.0483
1984,1,3,4,461,-0.1635
1984,1,3,5,413,-1.4402
1984,2,1,1,1906,-7.2975
1984,2,1,2,1172,-6.4593
1984,2,1,3,946,-5.5099
1984,2,1,4,723,-5.4427
1984,2,1,5,710,-4.6286
1984,2,2,1,370,-6.1948
1984,2,2,2,381,-5.2237
1984,2,2,3,363,-4.6500
1984,2,2,4,332,-4.9298
1984,2,2,5,309,-4.7283
1984,2,3,1,193,-6.1778
1984,2,3,2,368,-4.2611
1984,2,3,3,424,-3.4812
1984,2,3,4,464,-3.2335
1984,2,3,5,407,-3.3239
1984,3,1,1,1887,-0.5386
1984,3,1,2,1173,1.0206
1984,3,1,3,923,0.9675
1984,3,1,4,713,1.1004
1984,3,1,5,670,1.8853
1984,3,2,1,362,0.7125
1984,3,2,2,367,0.8979
1984,3,2,3,357,0.1600
1984,3,2,4,326,1.1664
1984,3,2,5,292,1.6764
1984,3,3,1,187,-0.2847
1984,3,3,2,344,2.1734
1984,3,3,3,425,1.4442
1984,3,3,4,445,1.3379
1984,3,3,5,372,1.8914
1984,4,1,1,1881,-3.6122
1984,4,1,2,1100,-1.3697
1984,4,1,3,910,-1.1062
1984,4,1,4,710,-0.6003
1984,4,1,5,652,-0.7648
1984,4,2,1,347,-0.0462
1984,4,2,2,364,0.3536
1984,4,2,3,343,0.2962
1984,4,2,4,304,0.6785
1984,4,2,5,271,0.7533
1984,4,3,1,173,-0.3654
1984,4,3,2,338,0.2732
1984,4,3,3,413,0.5631
1984,4,3,4,430,0.6573
1984,4,3,5,354,1.4510
1984,5,1,1,1920,-7.0260
1984,5,1,2,1042,-5.0959
1984,5,1,3,883,-4.2848
1984,5,1,4,701,-4.0613
1984,5,1,5,637,-2.4729
1984,5,2,1,333,-6.5237
1984,5,2,2,349,-5.6873
1984,5,2,3,332,-3.7183
1984,5,2,4,302,-3.7525
1984,5,2,5,270,-3.4246
1984,5,3,1,176,-6.7753
1984,5,3,2,340,-5.6269
1984,5,3,3,406,-4.6946
1984,5,3,4,421,-4.3849
1984,5,3,5,334,-4.5160
1984,6,1,1,1936,0.2339
1984,6,1,2,1036,2.3865
1984,6,1,3,863,2.1364
1984,6,1,4,734,3.3597
1984,6,1,5,637,2.2245
1984,6,2,1,334,2.8394
1984,6,2,2,337,4.3123
1984,6,2,3,317,3.6797
1984,6,2,4,298,3.5104
1984,6,2,5,259,3.4351
1984,6,3,1,172,1.7423
1984,6,3,2,338,3.5949
1984,6,3,3,403,3.1421
1984,6,3,4,402,2.1553
1984,6,3,5,307,2.1343
1984,7,1,1,1895,-8.2310
1984,7,1,2,1019,-5.3068
1984,7,1,3,838,-3.1946
1984,7,1,4,729,-2.2999
1984,7,1,5,628,-1.0010
1984,7,2,1,325,-7.9940
1984,7,2,2,328,-4.6061
1984,7,2,3,299,-4.1472
1984,7,2,4,290,-3.5506
1984,7,2,5,247,-2.2554
1984,7,3,1,171,-4.9085
1984,7,3,2,330,-2.0439
1984,7,3,3,400,-0.2953
1984,7,3,4,397,-0.6345
1984,7,3,5,298,-3.1278
1984,8,1,1,1930,11.1575
1984,8,1,2,1107,10.9692
1984,8,1,3,827,9.2934
1984,8,1,4,739,8.9467
1984,8,1,5,615,6.7239
1984,8,2,1,328,16.1082
1984,8,2,2,341,13.7969
1984,8,2,3,309,11.9121
1984,8,2,4,307,12.3152
1984,8,2,5,250,8.8311
1984,8,3,1,176,14.9709
1984,8,3,2,330,12.8719
1984,8,3,3,410,11.8045
1984,8,3,4,391,10.9938
1984,8,3,5,311,9.5346
1984,9,1,1,1990,-2.5366
1984,9,1,2,1144,-0.9602
1984,9,1,3,864,0.0962
1984,9,1,4,760,1.1355
1984,9,1,5,651,1.9424
1984,9,2,1,325,-3.4389
1984,9,2,2,352,-1.9182
1984,9,2,3,319,-0.9614
1984,9,2,4,317,0.1074
1984,9,2,5,275,1.1988
1984,9,3,1,170,-3.0643
1984,9,3,2,315,-2.4828
1984,9,3,3,406,-1.1629
1984,9,3,4,408,0.1147
1984,9,3,5,330,1.0220
1984,10,1,1,2002,-5.1613
1984,10,1,2,1179,-3.5124
1984,10,1,3,879,-1.1575
1984,10,1,4,777,-1.1321
1984,10,1,5,686,0.6883
1984,10,2,1,312,-3.1442
1984,10,2,2,335,-2.3392
1984,10,2,3,322,-1.0553
1984,10,2,4,331,-0.5632
1984,10,2,5,284,0.8826
1984,10,3,1,167,-2.4919
1984,10,3,2,304,-0.3149
1984,10,3,3,394,0.1782
1984,10,3,4,401,0.9429
1984,10,3,5,334,0.2918
1984,11,1,1,2012,-6.4557
1984,11,1,2,1218,-3.7066
1984,11,1,3,918,-1.8927
1984,11,1,4,804,-0.7925
1984,11,1,5,689,-0.5904
1984,11,2,1,323,-4.5106
1984,11,2,2,338,-2.8593
1984,11,2,3,351,-1.7112
1984,11,2,4,346,-1.2129
1984,11,2,5,298,-0.6418
1984,11,3,1,164,-2.1281
1984,11,3,2,292,-0.6641
1984,11,3,3,379,-1.1705
1984,11,3,4,391,-0.8148
1984,11,3,5,339,-1.0333
1984,12,1,1,2031,-1.1988
1984,12,1,2,1227,0.2940
1984,12,1,3,960,1.5521
1984,12,1,4,790,1.2205
1984,12,1,5,685,1.5509
1984,12,2,1,312,1.3258
1984,12,2,2,334,2.2580
1984,12,2,3,363,2.6860
1984,12,2,4,343,2.6322
1984,12,2,5,306,2.4531
1984,12,3,1,142,1.5377
1984,12,3,2,267,1.3361
1984,12,3,3,366,2.0941
1984,12,3,4,400,2.3240
1984,12,3,5,361,2.4438
1985,1,1,1,2020,17.2067
1985,1,1,2,1249,14.4852
1985,1,1,3,977,12.1435
1985,1,1,4,803,10.6991
1985,1,1,5,672,8.7523
1985,1,2,1,296,15.4014
1985,1,2,2,329,12.2683
1985,1,2,3,366,11.4628
1985,1,2,4,333,11.5143
1985,1,2,5,305,8.3461
1985,1,3,1,133,13.2104
1985,1,3,2,254,9.7110
1985,1,3,3,361,8.9129
1985,1,3,4,406,7.7647
1985,1,3,5,370,6.1688
1985,2,1,1,2068,3.1093
1985,2,1,2,1262,2.7987
1985,2,1,3,1041,4.3229
1985,2,1,4,774,4.1394
1985,2,1,5,773,3.5680
1985,2,2,1,289,0.8462
1985,2,2,2,340,1.4564
1985,2,2,3,364,2.5432
1985,2,2,4,346,2.8711
1985,2,2,5,358,3.3635
1985,2,3,1,135,-0.2312
1985,2,3,2,265,0.6370
1985,2,3,3,388,1.5588
1985,2,3,4,430,1.5250
1985,2,3,5,441,2.1783
1985,3,1,1,2088,-4.4868
1985,3,1,2,1358,-1.4328
1985,3,1,3,1083,-1.6384
1985,3,1,4,799,-0.0118
1985,3,1,5,850,0.1474
1985,3,2,1,276,-4.5540
1985,3,2,2,344,-3.5140
1985,3,2,3,378,-3.4638
1985,3,2,4,348,-1.2034
1985,3,2,5,388,0.3204
1985,3,3,1,132,0.0929
1985,3,3,2,277,-1.3157
1985,3,3,3,397,0.1691
1985,3,3,4,439,0.0789
1985,3,3,5,462,0.6893
1985,4,1,1,2087,-3.9701
1985,4,1,2,1406,-1.6444
1985,4,1,3,1097,-1.1369
1985,4,1,4,840,-0.3017
1985,4,1,5,889,1.5782
1985,4,2,1,265,-3.7674
1985,4,2,2,352,-2.5142
1985,4,2,3,385,-2.6603
1985,4,2,4,352,-0.6782
1985,4,2,5,396,0.4929
1985,4,3,1,119,-3.1111
1985,4,3,2,278,-1.6932
1985,4,3,3,398,-0.2437
1985,4,3,4,445,-0.3432
1985,4,3,5,489,-0.4462
1985,5,1,1,2111,-0.0931
1985,5,1,2,1425,2.9698
1985,5,1,3,1121,2.9731
1985,5,1,4,895,4.0383
1985,5,1,5,910,3.9445
1985,5,2,1,274,2.7122
1985,5,2,2,368,3.5343
1985,5,2,3,402,4.2225
1985,5,2,4,374,3.9918
1985,5,2,5,406,4.5348
1985,5,3,1,120,1.4620
1985,5,3,2,285,5.0073
1985,5,3,3,412,6.3250
1985,5,3,4,459,6.8411
1985,5,3,5,493,6.3386
1985,6,1,1,2137,-2.0776
1985,6,1,2,1433,0.1240
1985,6,1,3,1126,1.1844
1985,6,1,4,898,1.7713
1985,6,1,5,932,2.7953
1985,6,2,1,275,-1.4567
1985,6,2,2,372,0.7326
1985,6,2,3,413,1.3753
1985,6,2,4,387,2.2064
1985,6,2,5,433,2.2949
1985,6,3,1,121,0.5187
1985,6,3,2,281,1.6643
1985,6,3,3,416,1.9650
1985,6,3,4,471,1.4882
1985,6,3,5,517,2.0195
1985,7,1,1,2097,2.5221
1985,7,1,2,1408,2.3960
1985,7,1,3,1120,2.6094
1985,7,1,4,890,2.0225
1985,7,1,5,951,2.0087
1985,7,2,1,261,4.7873
1985,7,2,2,366,3.2532
1985,7,2,3,418,3.0568
1985,7,2,4,390,1.4632
1985,7,2,5,446,1.2451
1985,7,3,1,116,4.8655
1985,7,3,2,274,2.0515
1985,7,3,3,410,0.6248
1985,7,3,4,461,-0.0633
1985,7,3,5,513,-1.9680
1985,8,1,1,2107,-1.9052
1985,8,1,2,1391,-0.3853
1985,8,1,3,1071,-0.6044
1985,8,1,4,892,0.3683
1985,8,1,5,949,0.2878
1985,8,2,1,269,-2.2555
1985,8,2,2,392,-1.2948
1985,8,2,3,410,-0.9590
1985,8,2,4,399,-0.8794
1985,8,2,5,423,-0.4216
1985,8,3,1,118,-1.7912
1985,8,3,2,300,-1.8360
1985,8,3,3,433,-0.9552
1985,8,3,4,463,-0.3294
1985,8,3,5,507,0.3805
1985,9,1,1,2096,-7.8632
1985,9,1,2,1383,-5.4768
1985,9,1,3,1022,-5.4263
1985,9,1,4,887,-4.8932
1985,9,1,5,904,-4.2411
1985,9,2,1,271,-9.7250
1985,9,2,2,382,-5.4470
1985,9,2,3,391,-4.8878
1985,9,2,4,398,-5.1765
1985,9,2,5,399,-4.4442
1985,9,3,1,114,-6.1335
1985,9,3,2,301,-4.0783
1985,9,3,3,430,-3.3553
1985,9,3,4,471,-3.3211
1985,9,3,5,502,-2.7441
1985,10,1,1,2150,0.3960
1985,10,1,2,1343,2.7296
1985,10,1,3,1006,2.7766
1985,10,1,4,867,3.1832
1985,10,1,5,876,3.5702
1985,10,2,1,285,1.2321
1985,10,2,2,388,2.5744
1985,10,2,3,398,4.3806
1985,10,2,4,390,5.1821
1985,10,2,5,401,4.7520
1985,10,3,1,118,1.0955
1985,10,3,2,313,1.8162
1985,10,3,3,443,3.9115
1985,10,3,4,476,4.5665
1985,10,3,5,490,5.1553
1985,11,1,1,2142,5.1373
1985,11,1,2,1326,5.3175
1985,11,1,3,992,5.4989
1985,11,1,4,827,6.3019
1985,11,1,5,868,6.2530
1985,11,2,1,272,8.9855
1985,11,2,2,378,6.9328
1985,11,2,3,391,6.6480
1985,11,2,4,380,7.0055
1985,11,2,5,409,6.8913
1985,11,3,1,116,7.7429
1985,11,3,2,304,9.2264
1985,11,3,3,425,7.0831
1985,11,3,4,465,6.8145
1985,11,3,5,497,5.9893
1985,12,1,1,2150,2.9893
1985,12,1,2,1316,4.2543
1985,12,1,3,972,4.5947
1985,12,1,4,785,4.7558
1985,12,1,5,853,4.3524
1985,12,2,1,269,4.1829
1985,12,2,2,376,4.8507
1985,12,2,3,388,4.3780
1985,12,2,4,376,5.0206
1985,12,2,5,416,4.6836
1985,12,3,1,111,3.7036
1985,12,3,2,309,3.9667
1985,12,3,3,429,4.7270
1985,12,3,4,448,4.8762
1985,12,3,5,483,4.0966
1986,1,1,1,2151,2.5741
1986,1,1,2,1272,2.3639
1986,1,1,3,937,2.4993
1986,1,1,4,756,2.8126
1986,1,1,5,876,3.3205
1986,1,2,1,268,-1.9428
1986,1,2,2,368,1.4584
1986,1,2,3,400,2.2735
1986,1,2,4,367,1.7445
1986,1,2,5,403,2.2864
1986,1,3,1,119,-2.1221
1986,1,3,2,309,0.9626
1986,1,3,3,428,1.2036
1986,1,3,4,448,0.8048
1986,1,3,5,444,-0.1415
1986,2,1,1,2103,4.0211
1986,2,1,2,1316,6.4325
1986,2,1,3,995,6.5881
1986,2,1,4,769,6.6725
1986,2,1,5,867,6.6243
1986,2,2,1,263,5.2281
1986,2,2,2,352,6.8567
1986,2,2,3,418,8.0272
1986,2,2,4,369,7.6166
1986,2,2,5,407,7.2721
1986,2,3,1,120,5.2931
1986,2,3,2,302,7.0525
1986,2,3,3,418,8.3342
1986,2,3,4,448,7.3762
1986,2,3,5,477,7.7979
1986,3,1,1,2078,3.8884
1986,3,1,2,1375,4.8518
1986,3,1,3,1042,5.5776
1986,3,1,4,781,5.1865
1986,3,1,5,897,5.5770
1986,3,2,1,257,3.5894
1986,3,2,2,360,6.0975
1986,3,2,3,422,5.6723
1986,3,2,4,387,6.0295
1986,3,2,5,441,6.1269
1986,3,3,1,121,2.0384
1986,3,3,2,283,4.7917
1986,3,3,3,411,5.0633
1986,3,3,4,443,5.4034
1986,3,3,5,517,6.1666
1986,4,1,1,2052,0.5147
1986,4,1,2,1441,1.8028
1986,4,1,3,1071,2.2807
1986,4,1,4,808,2.2582
1986,4,1,5,927,1.8533
1986,4,2,1,245,1.2771
1986,4,2,2,367,1.2073
1986,4,2,3,448,2.0802
1986,4,2,4,388,1.8096
1986,4,2,5,466,1.3111
1986,4,3,1,120,-0.4465
1986,4,3,2,285,0.1610
1986,4,3,3,394,-0.0792
1986,4,3,4,446,-0.8364
1986,4,3,5,545,-0.6997
1986,5,1,1,2089,2.9529
1986,5,1,2,1452,4.6590
1986,5,1,3,1072,4.3589
1986,5,1,4,793,3.6528
1986,5,1,5,1030,4.7135
1986,5,2,1,239,2.8646
1986,5,2,2,392,2.7115
1986,5,2,3,452,3.6910
1986,5,2,4,393,4.0272
1986,5,2,5,504,4.4418
1986,5,3,1,128,4.9007
1986,5,3,2,319,4.9219
1986,5,3,3,418,4.7365
1986,5,3,4,458,5.5326
1986,5,3,5,549,5.3931
1986,6,1,1,2064,-2.1078
1986,6,1,2,1512,0.2200
1986,6,1,3,1084,1.5014
1986,6,1,4,830,0.5707
1986,6,1,5,1065,2.5405
1986,6,2,1,251,-5.4569
1986,6,2,2,411,-0.8080
1986,6,2,3,455,1.0096
1986,6,2,4,416,1.0479
1986,6,2,5,506,1.6087
1986,6,3,1,125,-4.5292
1986,6,3,2,321,-0.4413
1986,6,3,3,432,0.5604
1986,6,3,4,466,2.0922
1986,6,3,5,550,3.1288
1986,7,1,1,1972,-10.8992
1986,7,1,2,1507,-8.8944
1986,7,1,3,1124,-8.5326
1986,7,1,4,883,-7.0714
1986,7,1,5,1074,-7.0574
1986,7,2,1,250,-13.2623
1986,7,2,2,411,-10.3327
1986,7,2,3,466,-8.7030
1986,7,2,4,433,-7.5556
1986,7,2,5,518,-8.0150
1986,7,3,1,112,-10.4020
1986,7,3,2,309,-5.9967
1986,7,3,3,416,-6.4291
1986,7,3,4,463,-5.6218
1986,7,3,5,556,-4.1355
1986,8,1,1,1982,0.7316
1986,8,1,2,1537,1.8510
1986,8,1,3,1143,0.9263
1986,8,1,4,902,0.9559
1986,8,1,5,1043,0.6948
1986,8,2,1,264,6.7384
1986,8,2,2,434,4.1411
1986,8,2,3,473,3.5840
1986,8,2,4,459,3.5847
1986,8,2,5,519,3.4744
1986,8,3,1,116,14.6599
1986,8,3,2,321,9.9469
1986,8,3,3,428,6.8919
1986,8,3,4,478,5.8927
1986,8,3,5,549,5.9975
1986,9,1,1,2030,-6.4288
1986,9,1,2,1538,-6.0551
1986,9,1,3,1172,-6.3254
1986,9,1,4,893,-6.3217
1986,9,1,5,952,-6.1760
1986,9,2,1,285,-6.2080
1986,9,2,2,451,-5.8372
1986,9,2,3,474,-6.1240
1986,9,2,4,438,-6.2871
1986,9,2,5,483,-6.2408
1986,9,3,1,121,-1.6174
1986,9,3,2,328,-5.5170
1986,9,3,3,428,-6.5001
1986,9,3,4,480,-8.4931
1986,9,3,5,525,-9.3207
1986,10,1,1,2031,1.3793
1986,10,1,2,1517,2.2678
1986,10,1,3,1144,2.8789
1986,10,1,4,875,3.5584
1986,10,1,5,911,2.8026
1986,10,2,1,302,3.4898
1986,10,2,2,449,4.5844
1986,10,2,3,459,4.3191
1986,10,2,4,422,4.7618
1986,10,2,5,460,4.0846
1986,10,3,1,129,3.8809
1986,10,3,2,350,6.0288
1986,10,3,3,434,4.1787
1986,10,3,4,488,7.0775
1986,10,3,5,506,5.7608
1986,11,1,1,2012,-0.4131
1986,11,1,2,1518,-0.6972
1986,11,1,3,1124,-0.1534
1986,11,1,4,847,0.1773
1986,11,1,5,798,-0.7267
1986,11,2,1,296,-0.6486
1986,11,2,2,433,0.9808
1986,11,2,3,439,1.0525
1986,11,2,4,401,0.1292
1986,11,2,5,417,0.3788
1986,11,3,1,124,1.0504
1986,11,3,2,310,2.0173
1986,11,3,3,414,2.6869
1986,11,3,4,468,3.0273
1986,11,3,5,495,2.1959
1986,12,1,1,1973,-4.2177
1986,12,1,2,1475,-2.8365
1986,12,1,3,1082,-2.9716
1986,12,1,4,795,-3.5522
1986,12,1,5,705,-3.5496
1986,12,2,1,295,-3.4183
1986,12,2,2,424,-2.0909
1986,12,2,3,413,-1.4045
1986,12,2,4,377,-2.2690
1986,12,2,5,357,-2.9786
1986,12,3,1,118,-5.2542
1986,12,3,2,295,-3.5033
1986,12,3,3,395,-3.8472
1986,12,3,4,447,-2.6709
1986,12,3,5,469,-2.0932
1987,1,1,1,1993,11.3269
1987,1,1,2,1415,10.2458
1987,1,1,3,986,9.8764
1987,1,1,4,698,9.8364
1987,1,1,5,615,8.5135
1987,1,2,1,304,15.4335
1987,1,2,2,410,11.9339
1987,1,2,3,394,11.5069
1987,1,2,4,344,11.1345
1987,1,2,5,282,12.9133
1987,1,3,1,118,14.9836
1987,1,3,2,281,13.3121
1987,1,3,3,382,12.8384
