year,month,rank_ME,rank_SIM_12,nstocks,ret_vw
1978,12,3,5,588,1.4301
1979,1,1,1,1121,10.0737
1979,1,1,2,1483,10.6018
1979,1,1,3,1468,10.4541
1979,1,1,4,1585,10.6222
1979,1,1,5,1507,9.8121
1979,1,2,1,424,8.7555
1979,1,2,2,530,8.6257
1979,1,2,3,518,8.2131
1979,1,2,4,538,9.0183
1979,1,2,5,529,8.1800
1979,1,3,1,525,4.9496
1979,1,3,2,609,4.6874
1979,1,3,3,575,3.7992
1979,1,3,4,506,4.5668
1979,1,3,5,593,4.5787
1979,2,1,1,1422,-1.9294
1979,2,1,2,1641,-2.4242
1979,2,1,3,1500,-2.6225
1979,2,1,4,1555,-2.7754
1979,2,1,5,1476,-1.9102
1979,2,2,1,510,-2.0268
1979,2,2,2,575,-2.8413
1979,2,2,3,522,-2.3266
1979,2,2,4,519,-3.1435
1979,2,2,5,520,-2.1377
1979,2,3,1,598,-2.4936
1979,2,3,2,644,-3.2801
1979,2,3,3,590,-3.6482
1979,2,3,4,496,-3.3260
1979,2,3,5,577,-3.1877
1979,3,1,1,1449,8.5342
1979,3,1,2,1627,8.6517
1979,3,1,3,1477,9.6286
1979,3,1,4,1533,9.6643
1979,3,1,5,1465,8.5949
1979,3,2,1,522,8.7515
1979,3,2,2,562,10.7133
1979,3,2,3,515,10.8604
1979,3,2,4,503,10.3313
1979,3,2,5,518,9.4267
1979,3,3,1,609,5.5482
1979,3,3,2,641,6.5178
1979,3,3,3,492,6.3938
1979,3,3,4,484,5.9569
1979,3,3,5,567,5.4036
1979,4,1,1,1454,2.8178
1979,4,1,2,1557,3.0031
1979,4,1,3,1468,3.1743
1979,4,1,4,1540,3.2156
1979,4,1,5,1447,2.6669
1979,4,2,1,516,2.5229
1979,4,2,2,539,2.2762
1979,4,2,3,514,2.1504
1979,4,2,4,510,2.5477
1979,4,2,5,512,2.8088
1979,4,3,1,602,0.5604
1979,4,3,2,597,-0.2251
1979,4,3,3,485,0.5563
1979,4,3,4,509,-0.1975
1979,4,3,5,564,0.2659
1979,5,1,1,1422,-0.9134
1979,5,1,2,1540,-0.9865
1979,5,1,3,1454,-0.8944
1979,5,1,4,1535,-1.2318
1979,5,1,5,1373,-0.9186
1979,5,2,1,511,-0.5338
1979,5,2,2,529,-1.5350
1979,5,2,3,500,-1.4149
1979,5,2,4,518,-1.7667
1979,5,2,5,514,-1.1314
1979,5,3,1,591,-1.1337
1979,5,3,2,585,-1.8653
1979,5,3,3,488,-2.0486
1979,5,3,4,515,-1.1309
1979,5,3,5,551,-1.6344
1979,6,1,1,1428,5.6464
1979,6,1,2,1534,5.4964
1979,6,1,3,1410,5.2097
1979,6,1,4,1523,6.1476
1979,6,1,5,1367,6.0155
1979,6,2,1,515,4.9307
1979,6,2,2,521,5.0496
1979,6,2,3,473,5.5859
1979,6,2,4,517,5.3086
1979,6,2,5,517,5.4851
1979,6,3,1,591,3.9450
1979,6,3,2,578,3.8609
1979,6,3,3,470,3.7844
1979,6,3,4,512,2.5044
1979,6,3,5,553,4.7117
1979,7,1,1,1392,2.4904
1979,7,1,2,1509,2.5113
1979,7,1,3,1387,2.0601
1979,7,1,4,1427,2.3936
1979,7,1,5,1318,2.5129
1979,7,2,1,508,2.9795
1979,7,2,2,510,2.7210
1979,7,2,3,465,3.0021
1979,7,2,4,499,3.3115
1979,7,2,5,492,2.3763
1979,7,3,1,585,1.2557
1979,7,3,2,572,1.4757
1979,7,3,3,451,1.4635
1979,7,3,4,504,1.2986
1979,7,3,5,532,1.4885
1979,8,1,1,1403,7.4471
1979,8,1,2,1555,8.3362
1979,8,1,3,1393,7.9636
1979,8,1,4,1418,8.3051
1979,8,1,5,1396,7.2742
1979,8,2,1,514,7.5964
1979,8,2,2,524,8.7738
1979,8,2,3,461,8.7214
1979,8,2,4,510,8.9828
1979,8,2,5,523,7.4271
1979,8,3,1,584,5.8007
1979,8,3,2,599,6.6284
1979,8,3,3,441,7.3675
1979,8,3,4,491,5.4819
1979,8,3,5,562,6.0765
1979,9,1,1,1398,-0.6246
1979,9,1,2,1530,-0.9113
1979,9,1,3,1476,-1.0820
1979,9,1,4,1412,-0.1889
1979,9,1,5,1446,0.7578
1979,9,2,1,510,-0.5890
1979,9,2,2,522,-0.0664
1979,9,2,3,485,0.0307
1979,9,2,4,509,-0.4517
1979,9,2,5,545,0.8979
1979,9,3,1,583,-0.0354
1979,9,3,2,585,-0.5295
1979,9,3,3,475,-1.1986
1979,9,3,4,507,-0.8670
1979,9,3,5,581,1.5351
1979,10,1,1,1453,-10.2971
1979,10,1,2,1548,-10.7616
1979,10,1,3,1482,-10.8099
1979,10,1,4,1517,-10.9708
1979,10,1,5,1441,-9.6846
1979,10,2,1,523,-9.8774
1979,10,2,2,535,-9.4890
1979,10,2,3,483,-9.2262
1979,10,2,4,528,-10.5594
1979,10,2,5,545,-8.8532
1979,10,3,1,594,-7.6057
1979,10,3,2,593,-7.3802
1979,10,3,3,471,-6.9025
1979,10,3,4,522,-7.1072
1979,10,3,5,582,-5.6628
1979,11,1,1,1454,7.0830
1979,11,1,2,1493,7.4102
1979,11,1,3,1485,8.5789
1979,11,1,4,1524,7.9573
1979,11,1,5,1488,8.7452
1979,11,2,1,532,8.0730
1979,11,2,2,543,8.3210
1979,11,2,3,484,9.3866
1979,11,2,4,526,8.3898
1979,11,2,5,542,10.4338
1979,11,3,1,601,4.0117
1979,11,3,2,573,5.3264
1979,11,3,3,471,6.0914
1979,11,3,4,514,5.0550
1979,11,3,5,568,6.7156
1979,12,1,1,1454,6.7638
1979,12,1,2,1485,8.5161
1979,12,1,3,1496,8.5078
1979,12,1,4,1556,7.5039
1979,12,1,5,1482,8.7026
1979,12,2,1,534,5.1152
1979,12,2,2,539,6.6262
1979,12,2,3,494,7.8263
1979,12,2,4,542,7.3480
1979,12,2,5,554,6.7081
1979,12,3,1,601,1.9775
1979,12,3,2,574,3.3860
1979,12,3,3,479,3.2617
1979,12,3,4,532,2.6079
1979,12,3,5,571,2.1320
1980,1,1,1,1443,10.2584
1980,1,1,2,1535,12.0178
1980,1,1,3,1467,12.4717
1980,1,1,4,1482,12.1246
1980,1,1,5,1469,12.5769
1980,1,2,1,546,6.7751
1980,1,2,2,518,7.6534
1980,1,2,3,482,8.3671
1980,1,2,4,509,7.8976
1980,1,2,5,544,8.9508
1980,1,3,1,598,5.3073
1980,1,3,2,484,5.3689
1980,1,3,3,457,4.9133
1980,1,3,4,494,5.6269
1980,1,3,5,567,8.6376
1980,2,1,1,1437,-2.3513
1980,2,1,2,1523,-1.5837
1980,2,1,3,1517,-0.9893
1980,2,1,4,1468,-1.5126
1980,2,1,5,1444,-0.6157
1980,2,2,1,532,-2.3049
1980,2,2,2,541,-2.0502
1980,2,2,3,523,-1.3818
1980,2,2,4,508,-1.6714
1980,2,2,5,543,-0.4965
1980,2,3,1,583,-3.2547
1980,2,3,2,544,-3.4787
1980,2,3,3,505,-2.6132
1980,2,3,4,495,-0.7121
1980,2,3,5,569,4.8190
1980,3,1,1,1373,-17.3809
1980,3,1,2,1518,-18.9216
1980,3,1,3,1495,-19.6863
1980,3,1,4,1452,-19.4168
1980,3,1,5,1415,-19.2907
1980,3,2,1,529,-15.8025
1980,3,2,2,542,-16.6490
1980,3,2,3,519,-17.6038
1980,3,2,4,513,-17.9504
1980,3,2,5,547,-18.3493
1980,3,3,1,576,-9.3703
1980,3,3,2,545,-9.1764
1980,3,3,3,477,-8.1269
1980,3,3,4,499,-10.8511
1980,3,3,5,572,-13.3826
1980,4,1,1,1371,5.3217
1980,4,1,2,1513,4.7951
1980,4,1,3,1395,5.7482
1980,4,1,4,1500,4.6726
1980,4,1,5,1529,5.1815
1980,4,2,1,536,5.6399
1980,4,2,2,551,5.2564
1980,4,2,3,502,6.4872
1980,4,2,4,551,5.4403
1980,4,2,5,576,6.9241
1980,4,3,1,584,4.6375
1980,4,3,2,560,3.5270
1980,4,3,3,459,4.0171
1980,4,3,4,604,3.8601
1980,4,3,5,623,5.9546
1980,5,1,1,1370,6.9864
1980,5,1,2,1515,6.3370
1980,5,1,3,1404,6.3699
1980,5,1,4,1546,6.0115
1980,5,1,5,1493,6.6301
1980,5,2,1,528,8.5472
1980,5,2,2,552,8.6226
1980,5,2,3,513,9.3391
1980,5,2,4,570,8.4357
1980,5,2,5,574,7.3055
1980,5,3,1,568,5.7942
1980,5,3,2,560,6.4778
1980,5,3,3,468,5.5244
1980,5,3,4,642,6.3165
1980,5,3,5,613,5.2928
1980,6,1,1,1307,4.4042
1980,6,1,2,1482,3.5402
1980,6,1,3,1481,3.7455
1980,6,1,4,1528,3.4411
1980,6,1,5,1497,4.2981
1980,6,2,1,520,4.5604
1980,6,2,2,541,3.7629
1980,6,2,3,528,3.9842
1980,6,2,4,555,4.0044
1980,6,2,5,577,5.6208
1980,6,3,1,537,3.6103
1980,6,3,2,545,2.5266
1980,6,3,3,501,2.8920
1980,6,3,4,622,2.5906
1980,6,3,5,636,4.2375
1980,7,1,1,1399,10.2664
1980,7,1,2,1460,10.8623
1980,7,1,3,1453,11.3346
1980,7,1,4,1505,11.3955
1980,7,1,5,1425,8.6091
1980,7,2,1,554,10.5579
1980,7,2,2,544,12.2989
1980,7,2,3,525,12.6969
1980,7,2,4,566,12.3935
1980,7,2,5,564,8.4429
1980,7,3,1,565,8.6142
1980,7,3,2,551,9.6027
1980,7,3,3,500,9.0045
1980,7,3,4,620,8.4185
1980,7,3,5,621,5.3372
1980,8,1,1,1467,7.6988
1980,8,1,2,1568,7.8822
1980,8,1,3,1514,8.1936
1980,8,1,4,1554,7.7048
1980,8,1,5,1533,7.9118
1980,8,2,1,558,5.1718
1980,8,2,2,579,5.6113
1980,8,2,3,531,6.6201
1980,8,2,4,579,5.0069
1980,8,2,5,579,5.3984
1980,8,3,1,582,1.3857
1980,8,3,2,588,1.0396
1980,8,3,3,499,2.1954
1980,8,3,4,633,1.0297
1980,8,3,5,616,2.2789
1980,9,1,1,1523,3.7456
1980,9,1,2,1579,3.9947
1980,9,1,3,1560,3.6301
1980,9,1,4,1643,4.2927
1980,9,1,5,1599,4.5763
1980,9,2,1,574,3.9278
1980,9,2,2,579,3.0657
1980,9,2,3,550,3.4678
1980,9,2,4,594,3.8328
1980,9,2,5,592,4.0773
1980,9,3,1,579,1.9531
1980,9,3,2,589,1.5498
1980,9,3,3,523,2.6478
1980,9,3,4,641,3.0131
1980,9,3,5,627,3.4637
1980,10,1,1,1516,4.7850
1980,10,1,2,1615,4.5333
1980,10,1,3,1518,5.0790
1980,10,1,4,1610,4.0600
1980,10,1,5,1626,5.2512
1980,10,2,1,575,3.1035
1980,10,2,2,585,2.9711
1980,10,2,3,542,3.2633
1980,10,2,4,599,2.8713
1980,10,2,5,617,4.5451
1980,10,3,1,575,0.8340
1980,10,3,2,597,0.1816
1980,10,3,3,494,1.0391
1980,10,3,4,646,1.1783
1980,10,3,5,654,2.4757
1980,11,1,1,1570,6.5731
1980,11,1,2,1686,5.8541
1980,11,1,3,1523,6.7279
1980,11,1,4,1681,6.6268
1980,11,1,5,1633,9.9084
1980,11,2,1,603,7.2548
1980,11,2,2,599,7.3783
1980,11,2,3,540,8.3367
1980,11,2,4,626,7.7864
1980,11,2,5,621,9.7540
1980,11,3,1,614,7.5382
1980,11,3,2,605,7.4145
1980,11,3,3,485,9.8716
1980,11,3,4,667,10.1638
1980,11,3,5,671,13.9748
1980,12,1,1,1594,-4.7172
1980,12,1,2,1685,-4.4932
1980,12,1,3,1525,-5.1322
1980,12,1,4,1687,-4.9132
1980,12,1,5,1635,-5.4330
1980,12,2,1,602,-2.7478
1980,12,2,2,610,-1.6675
1980,12,2,3,563,-2.9753
1980,12,2,4,630,-2.6899
1980,12,2,5,637,-4.2569
1980,12,3,1,616,-1.7623
1980,12,3,2,606,-0.7650
1980,12,3,3,496,-2.2845
1980,12,3,4,670,-2.2928
1980,12,3,5,685,-5.5312
1981,1,1,1,1394,-0.0063
1981,1,1,2,1642,0.4845
1981,1,1,3,1562,0.0353
1981,1,1,4,1758,-0.2662
1981,1,1,5,1643,-0.9769
1981,1,2,1,552,-0.5822
1981,1,2,2,593,-1.5706
1981,1,2,3,581,-1.4662
1981,1,2,4,680,-1.1321
1981,1,2,5,645,-1.6887
1981,1,3,1,583,-3.5076
1981,1,3,2,588,-2.7529
1981,1,3,3,520,-3.7132
1981,1,3,4,693,-3.0588
1981,1,3,5,690,-5.5670
1981,2,1,1,1363,-0.6862
1981,2,1,2,1497,-0.1571
1981,2,1,3,1596,-0.3321
1981,2,1,4,1767,-0.3537
1981,2,1,5,1575,-0.7523
1981,2,2,1,562,1.1885
1981,2,2,2,560,1.1963
1981,2,2,3,570,1.9273
1981,2,2,4,682,1.5336
1981,2,2,5,612,1.8613
1981,2,3,1,594,2.0956
1981,2,3,2,547,3.6123
1981,2,3,3,516,3.3349
1981,2,3,4,690,3.0265
1981,2,3,5,652,1.7027
1981,3,1,1,1486,7.5387
1981,3,1,2,1515,8.3217
1981,3,1,3,1592,8.8404
1981,3,1,4,1755,8.3995
1981,3,1,5,1551,7.4097
1981,3,2,1,596,7.3313
1981,3,2,2,557,8.8590
1981,3,2,3,567,8.6169
1981,3,2,4,668,8.0328
1981,3,2,5,607,7.1695
1981,3,3,1,620,4.8097
1981,3,3,2,554,6.7753
1981,3,3,3,515,5.7679
1981,3,3,4,687,5.7201
1981,3,3,5,627,4.2411
1981,4,1,1,1434,3.4010
1981,4,1,2,1575,4.2513
1981,4,1,3,1592,3.7199
1981,4,1,4,1719,3.9813
1981,4,1,5,1654,3.6771
1981,4,2,1,581,1.1786
1981,4,2,2,590,3.4122
1981,4,2,3,559,2.6648
1981,4,2,4,653,2.8186
1981,4,2,5,634,1.3797
1981,4,3,1,604,-2.2938
1981,4,3,2,606,-0.2807
1981,4,3,3,519,-2.1322
1981,4,3,4,655,-0.3645
1981,4,3,5,658,-2.4816
1981,5,1,1,1425,3.6112
1981,5,1,2,1606,3.8935
1981,5,1,3,1586,4.3146
1981,5,1,4,1685,3.8651
1981,5,1,5,1634,3.5717
1981,5,2,1,585,3.2508
1981,5,2,2,607,4.3768
1981,5,2,3,562,3.7272
1981,5,2,4,648,3.6799
1981,5,2,5,647,3.9226
1981,5,3,1,599,0.3051
1981,5,3,2,642,2.0386
1981,5,3,3,521,0.5156
1981,5,3,4,647,1.1295
1981,5,3,5,655,0.8617
1981,6,1,1,1414,-1.8951
1981,6,1,2,1662,-0.1339
1981,6,1,3,1516,-0.5673
1981,6,1,4,1688,-0.7578
1981,6,1,5,1575,-1.9742
1981,6,2,1,586,-1.9019
1981,6,2,2,615,-2.8991
1981,6,2,3,551,-3.3877
1981,6,2,4,647,-2.0412
1981,6,2,5,624,-3.0771
1981,6,3,1,586,0.3297
1981,6,3,2,656,-2.3387
1981,6,3,3,514,-2.9683
1981,6,3,4,650,-2.5586
1981,6,3,5,642,-1.2849
1981,7,1,1,1372,-2.0277
1981,7,1,2,1644,-3.4951
1981,7,1,3,1490,-3.4372
1981,7,1,4,1675,-2.7801
1981,7,1,5,1603,-2.8934
1981,7,2,1,565,-0.5488
1981,7,2,2,616,-2.5606
1981,7,2,3,547,-2.7714
1981,7,2,4,651,-2.3492
1981,7,2,5,632,-1.4883
1981,7,3,1,587,1.0659
1981,7,3,2,651,-1.5920
1981,7,3,3,515,-0.8751
1981,7,3,4,638,-1.2263
1981,7,3,5,665,-0.1187
1981,8,1,1,1480,-8.3559
1981,8,1,2,1684,-8.8633
1981,8,1,3,1553,-9.1022
1981,8,1,4,1691,-8.7758
1981,8,1,5,1685,-8.4089
1981,8,2,1,579,-6.1753
1981,8,2,2,604,-8.1917
1981,8,2,3,557,-8.6284
1981,8,2,4,646,-7.6538
1981,8,2,5,643,-6.9116
1981,8,3,1,613,-5.4833
1981,8,3,2,620,-5.7354
1981,8,3,3,519,-6.4464
1981,8,3,4,637,-5.6588
1981,8,3,5,673,-5.4797
1981,9,1,1,1626,-8.7804
1981,9,1,2,1702,-9.0669
1981,9,1,3,1641,-9.6265
1981,9,1,4,1781,-8.8101
1981,9,1,5,1701,-9.1375
1981,9,2,1,595,-7.5914
1981,9,2,2,611,-6.7635
1981,9,2,3,572,-8.4809
1981,9,2,4,668,-7.2068
1981,9,2,5,638,-7.2019
1981,9,3,1,630,-6.2743
1981,9,3,2,619,-4.2424
1981,9,3,3,543,-6.1602
1981,9,3,4,661,-4.4535
1981,9,3,5,649,-5.8776
1981,10,1,1,1732,6.9403
1981,10,1,2,1706,8.7039
1981,10,1,3,1687,8.8046
1981,10,1,4,1859,8.2116
1981,10,1,5,1710,7.8445
1981,10,2,1,614,6.5884
1981,10,2,2,615,7.7148
1981,10,2,3,580,7.9472
1981,10,2,4,679,8.2448
1981,10,2,5,633,6.9030
1981,10,3,1,649,4.8692
1981,10,3,2,640,4.0496
1981,10,3,3,545,5.1764
1981,10,3,4,665,5.7110
1981,10,3,5,642,5.1175
1981,11,1,1,1712,1.4937
1981,11,1,2,1704,1.7165
1981,11,1,3,1745,1.3960
1981,11,1,4,1803,1.3623
1981,11,1,5,1791,1.7748
1981,11,2,1,592,3.3184
1981,11,2,2,610,2.9261
1981,11,2,3,579,2.8820
1981,11,2,4,622,2.1318
1981,11,2,5,646,3.7740
1981,11,3,1,636,4.8450
1981,11,3,2,634,4.6060
1981,11,3,3,543,4.3459
1981,11,3,4,566,3.7103
1981,11,3,5,672,4.2672
1981,12,1,1,1691,-2.8143
1981,12,1,2,1715,-1.6966
1981,12,1,3,1752,-2.1267
1981,12,1,4,1754,-1.4820
1981,12,1,5,1790,-2.2309
1981,12,2,1,586,-2.0430
1981,12,2,2,609,-1.3116
1981,12,2,3,579,-0.6210
1981,12,2,4,589,-0.8030
1981,12,2,5,621,-1.4078
1981,12,3,1,635,-2.7945
1981,12,3,2,641,-1.6388
1981,12,3,3,544,-2.0808
1981,12,3,4,529,-2.6992
1981,12,3,5,665,-2.4381
1982,1,1,1,1688,-1.8629
1982,1,1,2,1757,-1.3829
1982,1,1,3,1835,-1.7971
1982,1,1,4,1613,-1.7988
1982,1,1,5,1842,-1.3397
1982,1,2,1,574,-3.8397
1982,1,2,2,626,-4.2222
1982,1,2,3,611,-4.1809
1982,1,2,4,528,-3.6901
1982,1,2,5,642,-4.1108
1982,1,3,1,632,-2.7459
1982,1,3,2,657,-0.9341
1982,1,3,3,593,-1.4256
1982,1,3,4,482,-1.7023
1982,1,3,5,676,-1.7746
1982,2,1,1,1718,-5.2643
1982,2,1,2,1926,-4.2168
1982,2,1,3,1879,-4.9442
1982,2,1,4,1741,-4.2748
1982,2,1,5,1830,-4.7672
1982,2,2,1,576,-5.0106
1982,2,2,2,665,-5.3433
1982,2,2,3,622,-5.4767
1982,2,2,4,566,-4.7311
1982,2,2,5,639,-4.2478
1982,2,3,1,639,-5.4847
1982,2,3,2,680,-5.0229
1982,2,3,3,687,-5.4806
1982,2,3,4,503,-4.8124
1982,2,3,5,680,-4.1474
1982,3,1,1,1490,-1.6481
1982,3,1,2,1902,-1.1783
1982,3,1,3,1956,-1.9120
1982,3,1,4,1772,-1.2136
1982,3,1,5,1795,-0.7004
1982,3,2,1,505,-1.5736
1982,3,2,2,655,-0.4960
1982,3,2,3,632,-1.5869
1982,3,2,4,575,-0.1083
1982,3,2,5,628,0.1065
1982,3,3,1,607,-1.3000
1982,3,3,2,685,-0.9436
1982,3,3,3,686,-0.8408
1982,3,3,4,530,-0.3048
1982,3,3,5,669,-0.3919
1982,4,1,1,1482,4.5142
1982,4,1,2,1763,4.8294
1982,4,1,3,1879,6.3961
1982,4,1,4,1777,6.0925
1982,4,1,5,1724,5.5154
1982,4,2,1,500,4.4654
1982,4,2,2,587,4.6060
1982,4,2,3,620,6.0105
1982,4,2,4,572,6.5059
1982,4,2,5,618,6.1666
1982,4,3,1,601,4.2243
1982,4,3,2,659,4.1975
1982,4,3,3,673,3.7796
1982,4,3,4,528,4.8306
1982,4,3,5,656,4.9538
1982,5,1,1,1472,-2.4601
1982,5,1,2,1757,-2.1877
1982,5,1,3,1855,-2.2443
1982,5,1,4,1746,-2.5402
1982,5,1,5,1764,-1.7887
1982,5,2,1,492,-4.0473
1982,5,2,2,593,-3.7435
1982,5,2,3,618,-3.8247
1982,5,2,4,568,-3.4759
1982,5,2,5,617,-2.9561
1982,5,3,1,591,-2.7399
1982,5,3,2,664,-3.7834
1982,5,3,3,660,-3.8110
1982,5,3,4,522,-2.7754
1982,5,3,5,655,-2.7866
1982,6,1,1,1479,-3.9388
1982,6,1,2,1710,-3.4828
1982,6,1,3,1837,-3.8248
1982,6,1,4,1726,-2.8359
1982,6,1,5,1753,-2.9677
1982,6,2,1,488,-3.6905
1982,6,2,2,571,-3.3122
1982,6,2,3,611,-2.4364
1982,6,2,4,563,-1.3340
1982,6,2,5,604,-1.7125
1982,6,3,1,568,-2.9896
1982,6,3,2,650,-1.8727
1982,6,3,3,662,-1.6661
1982,6,3,4,523,-1.0190
1982,6,3,5,657,-1.4239
1982,7,1,1,1427,-2.2061
1982,7,1,2,1680,-1.4241
1982,7,1,3,1809,-2.5257
1982,7,1,4,1722,-0.5830
1982,7,1,5,1721,-1.4207
1982,7,2,1,478,-2.9170
1982,7,2,2,571,-1.4904
1982,7,2,3,596,-1.6176
1982,7,2,4,562,0.3188
1982,7,2,5,595,-1.0992
1982,7,3,1,554,-3.8684
1982,7,3,2,644,-1.7030
1982,7,3,3,643,-1.4277
1982,7,3,4,526,-1.7482
1982,7,3,5,627,-1.0845
1982,8,1,1,1227,6.0491
1982,8,1,2,1662,5.8259
1982,8,1,3,1844,5.4715
1982,8,1,4,1750,5.5898
1982,8,1,5,1677,5.3953
1982,8,2,1,425,10.6832
1982,8,2,2,563,10.1403
1982,8,2,3,590,10.9775
1982,8,2,4,557,10.4954
1982,8,2,5,566,9.9389
1982,8,3,1,475,12.8293
1982,8,3,2,638,12.9072
1982,8,3,3,644,12.7753
1982,8,3,4,504,13.3725
1982,8,3,5,591,13.0939
1982,9,1,1,1220,0.6772
1982,9,1,2,2008,3.0391
1982,9,1,3,1888,2.1051
1982,9,1,4,1824,5.3018
1982,9,1,5,1680,3.9410
1982,9,2,1,430,0.9290
1982,9,2,2,622,2.6702
1982,9,2,3,593,2.1193
1982,9,2,4,556,4.1650
1982,9,2,5,562,3.9227
1982,9,3,1,492,0.2377
1982,9,3,2,668,0.3726
1982,9,3,3,639,0.0476
1982,9,3,4,502,0.7374
1982,9,3,5,611,1.3900
1982,10,1,1,1211,10.9116
1982,10,1,2,1992,12.6276
1982,10,1,3,2012,13.9695
1982,10,1,4,1972,14.1571
1982,10,1,5,1747,14.0539
1982,10,2,1,421,11.4149
1982,10,2,2,620,13.3119
1982,10,2,3,629,14.6910
1982,10,2,4,574,15.0323
1982,10,2,5,581,13.7579
1982,10,3,1,482,9.5016
1982,10,3,2,666,12.5332
1982,10,3,3,671,12.0696
1982,10,3,4,521,12.2640
1982,10,3,5,627,12.8198
1982,11,1,1,1178,7.9739
1982,11,1,2,1978,9.5077
1982,11,1,3,2009,10.2147
1982,11,1,4,1970,10.7049
1982,11,1,5,1865,9.9887
1982,11,2,1,410,4.8267
1982,11,2,2,612,7.6919
1982,11,2,3,623,9.6776
1982,11,2,4,578,10.4383
1982,11,2,5,589,9.1558
1982,11,3,1,470,0.9292
1982,11,3,2,659,4.9763
1982,11,3,3,665,5.7688
1982,11,3,4,529,6.6047
1982,11,3,5,623,6.2865
1982,12,1,1,1069,2.2449
1982,12,1,2,1842,2.2347
1982,12,1,3,1755,1.8964
1982,12,1,4,1953,2.5334
1982,12,1,5,1861,1.9004
1982,12,2,1,385,1.9284
1982,12,2,2,578,1.3127
1982,12,2,3,546,1.5170
1982,12,2,4,570,1.0436
1982,12,2,5,581,1.5139
1982,12,3,1,454,4.3618
1982,12,3,2,618,1.2575
1982,12,3,3,598,1.0240
1982,12,3,4,522,0.4157
1982,12,3,5,615,1.8606
1983,1,1,1,1514,9.3614
1983,1,1,2,1970,9.8089
1983,1,1,3,1740,10.0956
1983,1,1,4,2011,10.6756
1983,1,1,5,1879,10.7541
1983,1,2,1,505,7.1407
1983,1,2,2,614,6.8885
1983,1,2,3,532,6.2626
1983,1,2,4,569,6.3466
1983,1,2,5,589,5.2812
1983,1,3,1,568,3.8795
1983,1,3,2,637,5.3334
1983,1,3,3,569,5.1406
1983,1,3,4,531,3.4049
1983,1,3,5,621,3.1649
1983,2,1,1,1595,3.7495
1983,2,1,2,2059,4.3291
1983,2,1,3,1782,4.1856
1983,2,1,4,1955,6.3272
1983,2,1,5,1943,6.3529
1983,2,2,1,534,3.9011
1983,2,2,2,637,4.6093
1983,2,2,3,572,5.3700
1983,2,2,4,559,6.4503
1983,2,2,5,619,5.2044
1983,2,3,1,585,1.9436
1983,2,3,2,642,2.6131
1983,2,3,3,580,2.7610
1983,2,3,4,530,3.4040
1983,2,3,5,640,3.6021
1983,3,1,1,1558,4.7287
1983,3,1,2,2051,4.3100
1983,3,1,3,1775,4.1345
1983,3,1,4,2034,5.3544
1983,3,1,5,1909,4.7188
1983,3,2,1,521,3.9606
1983,3,2,2,641,3.1517
1983,3,2,3,567,3.1074
1983,3,2,4,589,4.1807
1983,3,2,5,609,4.8415
1983,3,3,1,560,3.5544
1983,3,3,2,641,2.0487
1983,3,3,3,588,1.0960
1983,3,3,4,555,3.2838
1983,3,3,5,631,3.6036
1983,4,1,1,1770,6.4738
1983,4,1,2,1991,7.4531
1983,4,1,3,1780,7.5959
1983,4,1,4,1916,7.2191
1983,4,1,5,1902,8.3907
1983,4,2,1,576,6.0182
1983,4,2,2,618,6.3927
1983,4,2,3,579,6.5590
1983,4,2,4,578,6.8917
1983,4,2,5,622,6.8658
1983,4,3,1,599,6.7147
1983,4,3,2,615,6.4393
1983,4,3,3,586,6.4516
1983,4,3,4,545,6.2956
1983,4,3,5,638,7.8173
1983,5,1,1,1845,10.0325
1983,5,1,2,1987,10.6000
1983,5,1,3,1709,11.2206
1983,5,1,4,1935,10.1375
1983,5,1,5,1768,10.8494
1983,5,2,1,607,5.8100
1983,5,2,2,623,6.0828
1983,5,2,3,540,5.9980
1983,5,2,4,601,4.9057
1983,5,2,5,590,5.6482
1983,5,3,1,614,0.9300
1983,5,3,2,616,1.5759
1983,5,3,3,542,-0.5258
1983,5,3,4,550,-0.0819
1983,5,3,5,601,0.4791
1983,6,1,1,1811,3.8863
1983,6,1,2,1970,4.3093
1983,6,1,3,1690,5.3784
1983,6,1,4,2056,4.4125
1983,6,1,5,1834,4.4273
1983,6,2,1,598,4.2695
1983,6,2,2,653,4.7580
1983,6,2,3,528,5.3591
1983,6,2,4,656,5.6776
1983,6,2,5,586,5.7618
1983,6,3,1,612,2.8395
1983,6,3,2,622,3.5485
1983,6,3,3,556,4.2237
1983,6,3,4,660,4.9759
1983,6,3,5,604,4.1137
1983,7,1,1,1767,-1.2843
1983,7,1,2,1927,-2.5683
1983,7,1,3,1725,-3.3910
1983,7,1,4,2014,-3.8208
1983,7,1,5,1813,-2.5733
1983,7,2,1,585,-0.7265
1983,7,2,2,648,-2.2681
1983,7,2,3,551,-3.9110
1983,7,2,4,666,-3.8291
1983,7,2,5,594,-2.2296
1983,7,3,1,603,-2.3650
1983,7,3,2,608,-3.1142
1983,7,3,3,574,-4.1063
1983,7,3,4,662,-3.9927
1983,7,3,5,620,-2.9894
1983,8,1,1,2018,-3.1928
1983,8,1,2,2022,-3.6277
1983,8,1,3,1745,-4.3679
1983,8,1,4,2025,-3.8803
1983,8,1,5,1823,-3.4882
1983,8,2,1,679,-2.6054
1983,8,2,2,673,-2.8539
1983,8,2,3,552,-3.4242
1983,8,2,4,662,-2.8694
1983,8,2,5,600,-3.1952
