year,month,rank_ME,rank_IM_6,nstocks,ret_vw
1982,9,3,1,184,-1.0690
1982,9,3,2,276,1.4912
1982,9,3,3,361,1.9822
1982,9,3,4,324,1.2003
1982,9,3,5,315,1.9068
1982,10,1,1,914,11.3848
1982,10,1,2,1378,15.5892
1982,10,1,3,1389,15.4255
1982,10,1,4,987,13.9901
1982,10,1,5,677,14.2660
1982,10,2,1,232,11.9499
1982,10,2,2,337,15.1614
1982,10,2,3,386,16.1931
1982,10,2,4,294,16.6604
1982,10,2,5,259,13.2644
1982,10,3,1,204,14.9175
1982,10,3,2,309,17.0078
1982,10,3,3,412,15.6673
1982,10,3,4,349,12.8339
1982,10,3,5,317,12.0237
1982,11,1,1,881,4.5371
1982,11,1,2,1538,10.6114
1982,11,1,3,1481,11.0857
1982,11,1,4,1080,11.3189
1982,11,1,5,763,10.9516
1982,11,2,1,227,3.5000
1982,11,2,2,415,7.9156
1982,11,2,3,421,10.3464
1982,11,2,4,328,9.3262
1982,11,2,5,254,9.8181
1982,11,3,1,200,3.1203
1982,11,3,2,457,7.0925
1982,11,3,3,442,7.3268
1982,11,3,4,358,5.9500
1982,11,3,5,317,6.7741
1982,12,1,1,948,4.4513
1982,12,1,2,1557,2.5623
1982,12,1,3,1456,1.9089
1982,12,1,4,1222,1.5580
1982,12,1,5,695,3.1120
1982,12,2,1,261,2.1544
1982,12,2,2,414,1.4840
1982,12,2,3,419,1.1355
1982,12,2,4,367,1.1338
1982,12,2,5,210,1.2160
1982,12,3,1,292,3.7345
1982,12,3,2,459,-0.9343
1982,12,3,3,444,-0.9236
1982,12,3,4,390,0.5378
1982,12,3,5,212,0.7844
1983,1,1,1,825,17.2516
1983,1,1,2,1597,10.1998
1983,1,1,3,1459,9.7032
1983,1,1,4,1376,9.2100
1983,1,1,5,873,13.0335
1983,1,2,1,235,9.4541
1983,1,2,2,430,7.7611
1983,1,2,3,409,6.8426
1983,1,2,4,423,8.9521
1983,1,2,5,258,7.9021
1983,1,3,1,268,5.5031
1983,1,3,2,472,4.5000
1983,1,3,3,437,3.4249
1983,1,3,4,441,3.3836
1983,1,3,5,244,2.9439
1983,2,1,1,846,0.7949
1983,2,1,2,1666,5.9016
1983,2,1,3,1494,6.9182
1983,2,1,4,1457,7.4463
1983,2,1,5,933,6.1752
1983,2,2,1,250,1.8089
1983,2,2,2,481,5.6133
1983,2,2,3,429,6.1582
1983,2,2,4,417,6.8421
1983,2,2,5,285,5.2767
1983,2,3,1,313,0.5818
1983,2,3,2,517,3.2131
1983,2,3,3,450,5.2338
1983,2,3,4,342,4.8707
1983,2,3,5,233,1.9990
1983,3,1,1,846,2.6477
1983,3,1,2,1459,5.3597
1983,3,1,3,1235,5.3907
1983,3,1,4,1502,5.4417
1983,3,1,5,918,4.9848
1983,3,2,1,247,3.5095
1983,3,2,2,424,3.3692
1983,3,2,3,402,3.5810
1983,3,2,4,436,3.7448
1983,3,2,5,273,3.2161
1983,3,3,1,308,2.9836
1983,3,3,2,494,2.4359
1983,3,3,3,431,1.7675
1983,3,3,4,349,2.3585
1983,3,3,5,229,5.9420
1983,4,1,1,785,7.1731
1983,4,1,2,984,6.2547
1983,4,1,3,1088,7.3544
1983,4,1,4,1339,8.2488
1983,4,1,5,1042,8.7294
1983,4,2,1,223,6.9967
1983,4,2,2,326,7.1208
1983,4,2,3,344,6.4601
1983,4,2,4,420,8.8096
1983,4,2,5,305,8.2208
1983,4,3,1,279,5.5978
1983,4,3,2,397,5.8551
1983,4,3,3,314,5.8163
1983,4,3,4,329,6.8311
1983,4,3,5,244,7.6445
1983,5,1,1,771,8.1562
1983,5,1,2,1144,9.9832
1983,5,1,3,1032,9.3526
1983,5,1,4,1383,10.0562
1983,5,1,5,1032,11.7360
1983,5,2,1,213,7.7135
1983,5,2,2,338,4.5774
1983,5,2,3,325,4.7979
1983,5,2,4,412,7.0990
1983,5,2,5,315,7.2408
1983,5,3,1,279,2.5188
1983,5,3,2,390,1.1662
1983,5,3,3,297,2.2154
1983,5,3,4,316,1.5348
1983,5,3,5,236,3.4693
1983,6,1,1,837,11.1590
1983,6,1,2,1164,4.5491
1983,6,1,3,1600,5.7294
1983,6,1,4,1324,6.0858
1983,6,1,5,1125,2.8979
1983,6,2,1,227,4.7644
1983,6,2,2,371,3.8961
1983,6,2,3,434,6.4070
1983,6,2,4,419,6.4379
1983,6,2,5,344,3.7655
1983,6,3,1,293,2.5889
1983,6,3,2,436,2.5069
1983,6,3,3,416,3.2768
1983,6,3,4,345,4.9402
1983,6,3,5,260,3.3165
1983,7,1,1,746,-1.1862
1983,7,1,2,1230,-1.9451
1983,7,1,3,1530,-1.7244
1983,7,1,4,1483,-3.2605
1983,7,1,5,1317,-3.7829
1983,7,2,1,197,-1.6425
1983,7,2,2,387,-2.3481
1983,7,2,3,432,-2.5113
1983,7,2,4,459,-6.3158
1983,7,2,5,391,-4.1071
1983,7,3,1,259,-2.4140
1983,7,3,2,438,-1.1812
1983,7,3,3,409,-2.3504
1983,7,3,4,373,-4.2435
1983,7,3,5,290,-4.3199
1983,8,1,1,837,-8.0495
1983,8,1,2,1394,-6.4956
1983,8,1,3,1693,-3.9401
1983,8,1,4,1818,-4.0947
1983,8,1,5,1390,-4.4243
1983,8,2,1,217,-3.8965
1983,8,2,2,394,-3.7711
1983,8,2,3,490,-4.0865
1983,8,2,4,497,-5.1727
1983,8,2,5,407,-4.1146
1983,8,3,1,280,1.0672
1983,8,3,2,466,0.1667
1983,8,3,3,430,0.4011
1983,8,3,4,427,-1.8306
1983,8,3,5,308,-1.7981
1983,9,1,1,1187,-1.4932
1983,9,1,2,1461,-0.6105
1983,9,1,3,2038,-0.7438
1983,9,1,4,1879,-0.4315
1983,9,1,5,1708,-1.1029
1983,9,2,1,305,2.4717
1983,9,2,2,410,3.4223
1983,9,2,3,566,2.7136
1983,9,2,4,526,4.5025
1983,9,2,5,446,3.8367
1983,9,3,1,324,2.8852
1983,9,3,2,467,2.7450
1983,9,3,3,561,1.8690
1983,9,3,4,451,2.5347
1983,9,3,5,384,1.4356
1983,10,1,1,964,-7.9037
1983,10,1,2,1694,-7.1392
1983,10,1,3,2100,-6.0207
1983,10,1,4,2057,-6.3081
1983,10,1,5,1353,-7.5704
1983,10,2,1,285,-6.4819
1983,10,2,2,464,-5.6380
1983,10,2,3,580,-5.9286
1983,10,2,4,591,-6.7946
1983,10,2,5,393,-6.6879
1983,10,3,1,290,-3.2181
1983,10,3,2,459,-4.1097
1983,10,3,3,565,-3.4625
1983,10,3,4,584,-3.8160
1983,10,3,5,342,-4.6479
1983,11,1,1,1044,5.5504
1983,11,1,2,1579,3.4811
1983,11,1,3,2098,3.9599
1983,11,1,4,2051,3.9443
1983,11,1,5,1194,5.7433
1983,11,2,1,308,5.1060
1983,11,2,2,446,5.9172
1983,11,2,3,580,5.6138
1983,11,2,4,589,4.7713
1983,11,2,5,360,4.6699
1983,11,3,1,293,5.2424
1983,11,3,2,447,5.6584
1983,11,3,3,536,4.2866
1983,11,3,4,589,3.3182
1983,11,3,5,403,4.6201
1983,12,1,1,1061,-3.3096
1983,12,1,2,1636,-3.0956
1983,12,1,3,2043,-1.9696
1983,12,1,4,2135,-1.6349
1983,12,1,5,1284,-1.4259
1983,12,2,1,304,-0.9922
1983,12,2,2,436,-0.3502
1983,12,2,3,556,-1.3406
1983,12,2,4,597,-1.5216
1983,12,2,5,397,0.0945
1983,12,3,1,272,-0.1388
1983,12,3,2,356,-1.1278
1983,12,3,3,526,-0.8590
1983,12,3,4,612,-1.1254
1983,12,3,5,448,-2.7493
1984,1,1,1,1102,-1.7493
1984,1,1,2,2077,-0.0598
1984,1,1,3,2088,-0.6185
1984,1,1,4,1882,-1.0184
1984,1,1,5,1086,-1.4449
1984,1,2,1,304,-1.4490
1984,1,2,2,551,-3.4048
1984,1,2,3,566,-2.1148
1984,1,2,4,526,-1.5239
1984,1,2,5,347,0.6193
1984,1,3,1,253,-4.4996
1984,1,3,2,436,-3.8775
1984,1,3,3,536,-2.5558
1984,1,3,4,576,-3.1703
1984,1,3,5,415,-2.8394
1984,2,1,1,1223,-5.2369
1984,2,1,2,1892,-7.5457
1984,2,1,3,1887,-6.3664
1984,2,1,4,1561,-6.7401
1984,2,1,5,856,-4.1707
1984,2,2,1,326,-3.8646
1984,2,2,2,515,-6.0800
1984,2,2,3,495,-5.6781
1984,2,2,4,465,-6.1952
1984,2,2,5,267,-3.5784
1984,2,3,1,204,-2.7302
1984,2,3,2,380,-5.2724
1984,2,3,3,512,-5.5589
1984,2,3,4,515,-6.3473
1984,2,3,5,366,-5.3156
1984,3,1,1,1573,-0.0052
1984,3,1,2,1835,0.1884
1984,3,1,3,1939,1.4741
1984,3,1,4,1513,0.2866
1984,3,1,5,810,2.0603
1984,3,2,1,374,0.1296
1984,3,2,2,493,0.5675
1984,3,2,3,482,1.2876
1984,3,2,4,431,0.8069
1984,3,2,5,255,3.4330
1984,3,3,1,268,1.3689
1984,3,3,2,373,2.9290
1984,3,3,3,441,2.1911
1984,3,3,4,498,2.1649
1984,3,3,5,348,1.5178
1984,4,1,1,1333,-3.5887
1984,4,1,2,1606,-2.6686
1984,4,1,3,1769,-3.1604
1984,4,1,4,1290,-2.2515
1984,4,1,5,852,-0.3983
1984,4,2,1,303,0.6860
1984,4,2,2,419,0.6076
1984,4,2,3,439,0.4434
1984,4,2,4,346,1.0550
1984,4,2,5,249,-0.0688
1984,4,3,1,202,-2.4562
1984,4,3,2,341,0.1093
1984,4,3,3,411,0.3355
1984,4,3,4,427,-0.3108
1984,4,3,5,355,0.0013
1984,5,1,1,1418,-6.5725
1984,5,1,2,1882,-4.3413
1984,5,1,3,1770,-4.3910
1984,5,1,4,1081,-5.4888
1984,5,1,5,1002,-3.2531
1984,5,2,1,337,-5.1827
1984,5,2,2,497,-4.5741
1984,5,2,3,396,-5.2379
1984,5,2,4,331,-4.9446
1984,5,2,5,260,-4.0140
1984,5,3,1,247,-7.5863
1984,5,3,2,445,-5.3071
1984,5,3,3,390,-5.1021
1984,5,3,4,394,-5.5087
1984,5,3,5,363,-4.2702
1984,6,1,1,1443,1.8785
1984,6,1,2,1939,1.7615
1984,6,1,3,1591,3.1871
1984,6,1,4,1134,2.1258
1984,6,1,5,892,1.6422
1984,6,2,1,349,3.4487
1984,6,2,2,509,4.5074
1984,6,2,3,345,2.8001
1984,6,2,4,338,3.5683
1984,6,2,5,218,1.0830
1984,6,3,1,249,4.5158
1984,6,3,2,451,3.6318
1984,6,3,3,348,3.1780
1984,6,3,4,431,3.1921
1984,6,3,5,313,2.6936
1984,7,1,1,1457,-5.3200
1984,7,1,2,1881,-4.4750
1984,7,1,3,1640,-3.7924
1984,7,1,4,1293,-3.9135
1984,7,1,5,977,-4.5441
1984,7,2,1,354,-5.8408
1984,7,2,2,515,-4.4627
1984,7,2,3,396,-4.5282
1984,7,2,4,385,-3.3580
1984,7,2,5,236,-5.5934
1984,7,3,1,259,-3.5387
1984,7,3,2,471,-2.0269
1984,7,3,3,337,-3.5823
1984,7,3,4,451,-1.2700
1984,7,3,5,352,-2.4793
1984,8,1,1,1593,9.8951
1984,8,1,2,2015,9.5126
1984,8,1,3,1859,9.6163
1984,8,1,4,1336,9.4406
1984,8,1,5,1154,9.8516
1984,8,2,1,374,13.6674
1984,8,2,2,531,12.3247
1984,8,2,3,427,12.3138
1984,8,2,4,409,11.1353
1984,8,2,5,295,12.8063
1984,8,3,1,289,14.1475
1984,8,3,2,496,12.4472
1984,8,3,3,371,12.4600
1984,8,3,4,472,11.0619
1984,8,3,5,414,10.9562
1984,9,1,1,1554,-1.0569
1984,9,1,2,2288,-0.2248
1984,9,1,3,2139,-0.7227
1984,9,1,4,1596,-0.0067
1984,9,1,5,1095,0.8669
1984,9,2,1,357,-1.0683
1984,9,2,2,563,-2.0548
1984,9,2,3,491,-1.4696
1984,9,2,4,446,-0.0271
1984,9,2,5,253,2.5178
1984,9,3,1,254,-2.8312
1984,9,3,2,528,-2.2731
1984,9,3,3,476,-2.0036
1984,9,3,4,478,-0.8320
1984,9,3,5,321,-1.0787
1984,10,1,1,1294,-1.9315
1984,10,1,2,2248,-2.5610
1984,10,1,3,2185,-2.5836
1984,10,1,4,1748,-1.5150
1984,10,1,5,1048,-1.1336
1984,10,2,1,291,-2.0183
1984,10,2,2,516,-1.3765
1984,10,2,3,496,-1.6545
1984,10,2,4,462,-0.3395
1984,10,2,5,241,-1.3875
1984,10,3,1,236,-2.4939
1984,10,3,2,471,0.9107
1984,10,3,3,477,0.4201
1984,10,3,4,465,1.2133
1984,10,3,5,324,0.8933
1984,11,1,1,1203,-4.9234
1984,11,1,2,2101,-3.5765
1984,11,1,3,2221,-2.9713
1984,11,1,4,1469,-2.2153
1984,11,1,5,983,-4.9379
1984,11,2,1,260,-2.5173
1984,11,2,2,443,-2.4925
1984,11,2,3,512,-1.8198
1984,11,2,4,401,-2.0710
1984,11,2,5,263,-3.7935
1984,11,3,1,200,-0.3529
1984,11,3,2,367,-1.2608
1984,11,3,3,493,-1.4755
1984,11,3,4,422,-0.4256
1984,11,3,5,387,-1.4872
1984,12,1,1,863,-2.9862
1984,12,1,2,1871,0.2264
1984,12,1,3,2129,0.7859
1984,12,1,4,1626,0.6130
1984,12,1,5,877,0.6248
1984,12,2,1,177,-0.4995
1984,12,2,2,377,1.3630
1984,12,2,3,501,2.5283
1984,12,2,4,432,3.3092
1984,12,2,5,255,2.1005
1984,12,3,1,125,-0.3258
1984,12,3,2,341,1.6828
1984,12,3,3,459,2.1883
1984,12,3,4,450,2.6200
1984,12,3,5,369,3.5665
1985,1,1,1,1006,10.8467
1985,1,1,2,1811,13.6276
1985,1,1,3,2358,13.1919
1985,1,1,4,1586,11.5905
1985,1,1,5,583,11.5401
1985,1,2,1,191,13.5073
1985,1,2,2,349,11.7361
1985,1,2,3,551,12.0476
1985,1,2,4,431,11.8578
1985,1,2,5,221,11.3221
1985,1,3,1,121,12.8826
1985,1,3,2,299,10.3074
1985,1,3,3,522,9.2792
1985,1,3,4,452,8.0031
1985,1,3,5,309,6.9613
1985,2,1,1,1159,1.6744
1985,2,1,2,1970,3.8774
1985,2,1,3,2509,3.4363
1985,2,1,4,1692,3.6753
1985,2,1,5,949,5.6363
1985,2,2,1,229,1.6964
1985,2,2,2,408,2.6483
1985,2,2,3,587,2.6017
1985,2,2,4,459,2.8482
1985,2,2,5,277,2.6830
1985,2,3,1,171,-0.8897
1985,2,3,2,383,1.2427
1985,2,3,3,581,0.8761
1985,2,3,4,453,2.2928
1985,2,3,5,334,2.9967
1985,3,1,1,1151,-1.2118
1985,3,1,2,2089,-2.5182
1985,3,1,3,2192,-1.8949
1985,3,1,4,1778,-1.0157
1985,3,1,5,915,-0.5302
1985,3,2,1,232,-1.2008
1985,3,2,2,429,-2.0412
1985,3,2,3,504,-2.5989
1985,3,2,4,469,-2.1128
1985,3,2,5,269,1.4453
1985,3,3,1,172,-0.0159
1985,3,3,2,381,-1.0388
1985,3,3,3,430,-0.6014
1985,3,3,4,495,0.7777
1985,3,3,5,321,-0.9590
1985,4,1,1,1215,-2.9940
1985,4,1,2,2047,-1.7159
1985,4,1,3,1886,-0.9276
1985,4,1,4,1763,-0.5758
1985,4,1,5,1071,-1.2030
1985,4,2,1,246,-3.8933
1985,4,2,2,450,-1.9735
1985,4,2,3,473,-1.5202
1985,4,2,4,463,-0.8335
1985,4,2,5,290,-2.4220
1985,4,3,1,181,-3.5381
1985,4,3,2,405,-1.1087
1985,4,3,3,390,-1.4156
1985,4,3,4,490,-0.8917
1985,4,3,5,352,-2.3933
1985,5,1,1,1147,0.3699
1985,5,1,2,2025,2.2433
1985,5,1,3,1746,2.5474
1985,5,1,4,2031,2.6996
1985,5,1,5,1029,2.3352
1985,5,2,1,249,3.2185
1985,5,2,2,444,4.1836
1985,5,2,3,456,4.9072
1985,5,2,4,490,5.5340
1985,5,2,5,287,3.7311
1985,5,3,1,195,3.0227
1985,5,3,2,405,6.1364
1985,5,3,3,373,6.6767
1985,5,3,4,521,7.7694
1985,5,3,5,345,6.8521
1985,6,1,1,1150,-1.2131
1985,6,1,2,1688,0.6958
1985,6,1,3,1964,0.9225
1985,6,1,4,2079,0.8615
1985,6,1,5,1343,2.9204
1985,6,2,1,257,-2.2770
1985,6,2,2,401,1.4614
1985,6,2,3,489,1.8197
1985,6,2,4,488,2.0169
1985,6,2,5,371,3.5669
1985,6,3,1,206,0.9119
1985,6,3,2,373,2.3058
1985,6,3,3,491,2.6175
1985,6,3,4,505,2.5769
1985,6,3,5,419,2.8585
1985,7,1,1,987,5.3942
1985,7,1,2,1604,3.4092
1985,7,1,3,1903,3.2275
1985,7,1,4,2032,1.4900
1985,7,1,5,1367,1.0317
1985,7,2,1,235,5.7665
1985,7,2,2,373,2.7626
1985,7,2,3,482,2.8757
1985,7,2,4,494,2.3066
1985,7,2,5,378,1.6800
1985,7,3,1,200,4.6567
1985,7,3,2,358,2.3630
1985,7,3,3,473,1.1881
1985,7,3,4,502,0.5736
1985,7,3,5,413,-0.5771
1985,8,1,1,996,-0.0934
1985,8,1,2,1430,1.7124
1985,8,1,3,1891,0.1642
1985,8,1,4,1804,-0.7302
1985,8,1,5,1095,1.3832
1985,8,2,1,228,-2.2928
1985,8,2,2,329,-1.5822
1985,8,2,3,450,-0.8097
1985,8,2,4,452,-0.9115
1985,8,2,5,306,-0.8660
1985,8,3,1,185,-2.3854
1985,8,3,2,289,-2.2082
1985,8,3,3,419,-2.8023
1985,8,3,4,494,-0.2794
1985,8,3,5,366,0.8706
1985,9,1,1,966,-5.7447
1985,9,1,2,1303,-4.6319
1985,9,1,3,1596,-5.2109
1985,9,1,4,1622,-4.6016
1985,9,1,5,1003,-5.4507
1985,9,2,1,213,-6.5258
1985,9,2,2,298,-5.0612
1985,9,2,3,403,-5.4511
1985,9,2,4,414,-5.5619
1985,9,2,5,270,-6.1685
1985,9,3,1,160,-3.9757
1985,9,3,2,272,-4.4662
1985,9,3,3,378,-3.9491
1985,9,3,4,459,-4.4856
1985,9,3,5,330,-3.5201
1985,10,1,1,1064,-0.4666
1985,10,1,2,1560,1.8037
1985,10,1,3,1731,1.5183
1985,10,1,4,1849,0.9974
1985,10,1,5,1090,2.2570
1985,10,2,1,225,1.0140
1985,10,2,2,365,2.4258
1985,10,2,3,442,4.3826
1985,10,2,4,462,3.8709
1985,10,2,5,309,2.8930
1985,10,3,1,165,-0.8520
1985,10,3,2,273,1.4028
1985,10,3,3,439,3.2694
1985,10,3,4,488,3.9469
1985,10,3,5,375,5.0427
1985,11,1,1,1082,3.9434
1985,11,1,2,1963,6.5735
1985,11,1,3,1588,5.9155
1985,11,1,4,1645,5.0085
1985,11,1,5,1014,5.3068
1985,11,2,1,230,6.4955
1985,11,2,2,412,7.4265
1985,11,2,3,411,5.9741
1985,11,2,4,458,6.7181
1985,11,2,5,298,8.0735
1985,11,3,1,164,9.1709
1985,11,3,2,325,8.3712
1985,11,3,3,406,7.4586
1985,11,3,4,465,8.4484
1985,11,3,5,360,7.0706
1985,12,1,1,1069,2.4749
1985,12,1,2,2033,0.9079
1985,12,1,3,2046,3.1933
1985,12,1,4,1415,5.1124
1985,12,1,5,1028,5.5022
1985,12,2,1,227,3.4478
1985,12,2,2,405,3.1013
1985,12,2,3,516,3.5669
1985,12,2,4,406,4.8287
1985,12,2,5,301,5.7481
1985,12,3,1,171,5.1743
1985,12,3,2,320,4.4122
1985,12,3,3,493,4.7450
1985,12,3,4,446,4.2413
1985,12,3,5,380,4.7193
1986,1,1,1,1438,2.6346
1986,1,1,2,2070,3.6923
1986,1,1,3,2067,2.3951
1986,1,1,4,1433,2.8978
1986,1,1,5,936,4.1385
1986,1,2,1,274,2.0354
1986,1,2,2,451,1.4391
1986,1,2,3,515,1.2250
1986,1,2,4,402,2.4136
1986,1,2,5,264,3.0670
1986,1,3,1,229,0.4233
1986,1,3,2,415,1.0333
1986,1,3,3,471,1.4584
1986,1,3,4,443,2.2294
1986,1,3,5,311,2.1772
1986,2,1,1,1416,2.3888
1986,2,1,2,2100,3.9291
1986,2,1,3,2223,6.3744
1986,2,1,4,1485,4.9010
1986,2,1,5,881,4.9322
1986,2,2,1,265,3.4694
1986,2,2,2,473,5.1681
1986,2,2,3,567,7.0322
1986,2,2,4,440,7.3303
1986,2,2,5,253,5.1179
1986,2,3,1,218,7.3411
1986,2,3,2,432,7.6445
1986,2,3,3,526,8.6048
1986,2,3,4,470,9.0440
1986,2,3,5,288,9.3090
1986,3,1,1,1154,4.3469
1986,3,1,2,1926,4.2880
1986,3,1,3,2120,4.7530
1986,3,1,4,1407,5.1726
1986,3,1,5,929,6.7015
1986,3,2,1,216,5.1915
1986,3,2,2,434,4.8880
1986,3,2,3,558,5.8880
1986,3,2,4,415,6.1217
1986,3,2,5,237,6.1145
1986,3,3,1,173,5.0097
1986,3,3,2,378,3.3191
1986,3,3,3,510,5.6180
1986,3,3,4,432,7.5658
1986,3,3,5,218,8.0589
1986,4,1,1,934,-0.3659
1986,4,1,2,1774,0.7604
1986,4,1,3,1966,1.1965
1986,4,1,4,1455,0.4049
1986,4,1,5,1002,-0.0366
1986,4,2,1,178,-2.0475
1986,4,2,2,402,1.9812
1986,4,2,3,541,1.7800
1986,4,2,4,426,0.3350
1986,4,2,5,267,-0.0753
1986,4,3,1,147,-1.7114
1986,4,3,2,359,1.7736
1986,4,3,3,485,0.5458
1986,4,3,4,439,0.3499
1986,4,3,5,228,-0.4856
1986,5,1,1,881,3.2931
1986,5,1,2,1848,2.7958
1986,5,1,3,2038,3.8335
1986,5,1,4,1666,2.9500
1986,5,1,5,1026,1.0822
1986,5,2,1,214,3.3173
1986,5,2,2,428,2.3882
1986,5,2,3,575,4.3951
1986,5,2,4,448,3.6484
1986,5,2,5,253,4.8551
1986,5,3,1,235,3.0241
1986,5,3,2,383,3.0464
1986,5,3,3,503,4.4704
1986,5,3,4,429,7.1213
1986,5,3,5,195,6.1818
1986,6,1,1,888,-0.6072
1986,6,1,2,1526,-0.7129
1986,6,1,3,2054,1.6151
1986,6,1,4,1776,1.1079
1986,6,1,5,1214,-1.0763
1986,6,2,1,234,-1.5728
1986,6,2,2,396,-0.9235
1986,6,2,3,564,0.6740
1986,6,2,4,479,1.7337
1986,6,2,5,288,0.8008
1986,6,3,1,234,-2.7039
1986,6,3,2,335,-1.2182
1986,6,3,3,479,1.3102
1986,6,3,4,441,2.5483
1986,6,3,5,230,3.6834
1986,7,1,1,1069,-8.5471
1986,7,1,2,1430,-8.7801
1986,7,1,3,1993,-7.6658
1986,7,1,4,1632,-9.2969
1986,7,1,5,1239,-14.1989
1986,7,2,1,245,-7.8323
1986,7,2,2,369,-10.0322
1986,7,2,3,552,-9.6165
1986,7,2,4,438,-9.4158
1986,7,2,5,327,-9.5325
1986,7,3,1,240,-5.9906
1986,7,3,2,316,-6.1778
1986,7,3,3,476,-7.2418
1986,7,3,4,410,-7.0650
1986,7,3,5,268,-6.9982
1986,8,1,1,1520,3.1606
1986,8,1,2,1741,1.0147
1986,8,1,3,2079,-0.3319
1986,8,1,4,1557,1.1263
1986,8,1,5,1283,-1.0040
1986,8,2,1,345,6.7661
1986,8,2,2,401,3.7704
1986,8,2,3,544,3.9452
1986,8,2,4,419,2.7506
1986,8,2,5,345,3.8000
1986,8,3,1,281,11.0256
1986,8,3,2,340,7.6133
1986,8,3,3,459,6.7464
1986,8,3,4,404,4.1357
1986,8,3,5,295,4.1637
1986,9,1,1,1513,-1.7792
1986,9,1,2,1922,-5.3047
1986,9,1,3,1874,-6.9212
1986,9,1,4,1543,-6.5483
1986,9,1,5,1501,-0.0487
1986,9,2,1,343,-2.2596
1986,9,2,2,443,-5.5427
1986,9,2,3,509,-7.1077
1986,9,2,4,414,-8.2022
1986,9,2,5,382,-7.7324
1986,9,3,1,278,-1.3072
1986,9,3,2,383,-6.5659
1986,9,3,3,421,-8.3876
1986,9,3,4,389,-8.7437
1986,9,3,5,401,-10.5756
1986,10,1,1,1588,1.6983
1986,10,1,2,2214,1.5777
1986,10,1,3,2003,2.5156
1986,10,1,4,1465,2.2856
1986,10,1,5,1486,-1.7889
1986,10,2,1,372,1.3996
1986,10,2,2,503,3.1793
1986,10,2,3,519,5.5237
1986,10,2,4,405,5.7279
1986,10,2,5,364,4.6956
1986,10,3,1,307,2.8970
1986,10,3,2,408,4.4840
1986,10,3,3,380,7.6408
1986,10,3,4,387,8.2956
1986,10,3,5,394,7.1008
1986,11,1,1,1625,-1.5983
1986,11,1,2,2126,-2.1872
1986,11,1,3,1700,0.1040
1986,11,1,4,1346,-0.8604
1986,11,1,5,1410,-9.8033
1986,11,2,1,352,-0.9752
1986,11,2,2,466,-0.2431
1986,11,2,3,445,1.2257
1986,11,2,4,401,0.7392
1986,11,2,5,356,0.1044
1986,11,3,1,219,2.1152
1986,11,3,2,374,3.3309
1986,11,3,3,326,3.3330
1986,11,3,4,404,2.6459
1986,11,3,5,391,1.4931
1986,12,1,1,1842,-4.2274
1986,12,1,2,2083,-4.6575
1986,12,1,3,2357,-3.0323
1986,12,1,4,1499,-3.1083
1986,12,1,5,1188,3.8276
1986,12,2,1,389,-2.3756
1986,12,2,2,456,-2.2938
1986,12,2,3,573,-2.1810
1986,12,2,4,427,-2.3828
1986,12,2,5,323,-2.5081
1986,12,3,1,237,-3.7387
1986,12,3,2,372,-4.3276
1986,12,3,3,384,-3.4485
1986,12,3,4,450,-3.0209
1986,12,3,5,367,-2.4139
1987,1,1,1,1614,9.3243
1987,1,1,2,2339,9.2345
1987,1,1,3,2575,10.4028
1987,1,1,4,1567,10.6007
1987,1,1,5,1131,11.0376
1987,1,2,1,376,13.0863
1987,1,2,2,498,11.8774
1987,1,2,3,602,12.7574
1987,1,2,4,437,11.6585
1987,1,2,5,320,11.7162
1987,1,3,1,217,13.8274
1987,1,3,2,332,13.3986
1987,1,3,3,422,16.9026
1987,1,3,4,440,15.6259
1987,1,3,5,403,15.2688
1987,2,1,1,1664,7.7860
1987,2,1,2,2210,6.9159
1987,2,1,3,2373,8.3732
1987,2,1,4,1848,11.6470
1987,2,1,5,1063,14.8165
1987,2,2,1,409,11.4466
1987,2,2,2,541,7.8968
1987,2,2,3,568,8.9495
1987,2,2,4,474,8.8554
1987,2,2,5,271,7.8110
1987,2,3,1,255,7.7911
1987,2,3,2,419,6.2664
1987,2,3,3,402,6.4425
1987,2,3,4,392,4.8212
1987,2,3,5,344,3.7072
1987,3,1,1,1739,1.9949
1987,3,1,2,2035,3.1171
1987,3,1,3,2551,2.7739
1987,3,1,4,1800,1.6706
1987,3,1,5,1100,6.7670
1987,3,2,1,454,3.1309
1987,3,2,2,521,2.0421
1987,3,2,3,557,1.7740
1987,3,2,4,466,1.9901
1987,3,2,5,280,7.7055
1987,3,3,1,371,1.6206
1987,3,3,2,403,1.5388
1987,3,3,3,408,2.3115
1987,3,3,4,375,2.2138
1987,3,3,5,348,6.2194
1987,4,1,1,1784,-5.2850
1987,4,1,2,1771,-4.5906
1987,4,1,3,2454,-3.2762
1987,4,1,4,2078,-2.8723
1987,4,1,5,1241,-1.1699
1987,4,2,1,449,-3.2623
1987,4,2,2,452,-4.9293
1987,4,2,3,527,-2.8880
1987,4,2,4,497,-1.8076
1987,4,2,5,311,-0.7538
1987,4,3,1,370,-2.7360
1987,4,3,2,366,-2.6962
1987,4,3,3,390,0.7428
1987,4,3,4,414,0.7786
1987,4,3,5,392,-0.4712
1987,5,1,1,1360,-0.6255
1987,5,1,2,1696,-1.2314
1987,5,1,3,2395,-0.1803
1987,5,1,4,1784,0.8349
1987,5,1,5,1444,0.7467
1987,5,2,1,374,-0.0047
1987,5,2,2,443,-1.3002
1987,5,2,3,524,0.2155
