year,month,rank_ME,rank_SIM_1,nstocks,ret_vw
1998,11,1,3,340,7.0293
1998,11,1,4,531,9.6770
1998,11,1,5,351,8.6159
1998,11,2,1,255,5.0427
1998,11,2,2,259,7.5865
1998,11,2,3,105,5.5316
1998,11,2,4,161,8.1084
1998,11,2,5,93,9.3413
1998,11,3,1,217,8.0807
1998,11,3,2,212,7.6256
1998,11,3,3,144,3.6422
1998,11,3,4,193,6.7938
1998,11,3,5,88,6.4660
1998,12,1,1,208,-8.2285
1998,12,1,2,371,0.7916
1998,12,1,3,200,1.4517
1998,12,1,4,956,2.9242
1998,12,1,5,1005,3.6240
1998,12,2,1,102,0.3564
1998,12,2,2,114,6.7639
1998,12,2,3,79,5.1900
1998,12,2,4,328,6.0307
1998,12,2,5,265,8.8976
1998,12,3,1,97,-1.0467
1998,12,3,2,140,2.1208
1998,12,3,3,84,5.4137
1998,12,3,4,283,9.0984
1998,12,3,5,259,11.9611
1999,1,1,1,230,-0.8141
1999,1,1,2,187,6.4697
1999,1,1,3,156,3.6042
1999,1,1,4,746,5.4350
1999,1,1,5,1368,10.4154
1999,1,2,1,70,-8.6137
1999,1,2,2,90,5.0530
1999,1,2,3,67,-4.7533
1999,1,2,4,230,0.0396
1999,1,2,5,406,6.0164
1999,1,3,1,94,-4.1929
1999,1,3,2,133,-1.7956
1999,1,3,3,59,-0.0510
1999,1,3,4,240,1.3468
1999,1,3,5,364,12.2652
1999,2,1,1,189,-9.2847
1999,2,1,2,286,-6.2113
1999,2,1,3,408,-5.4929
1999,2,1,4,720,-6.8351
1999,2,1,5,988,-7.6794
1999,2,2,1,93,-7.3392
1999,2,2,2,96,-10.4188
1999,2,2,3,146,-6.9807
1999,2,2,4,258,-9.7089
1999,2,2,5,289,-11.2705
1999,2,3,1,164,-2.6698
1999,2,3,2,103,-4.6889
1999,2,3,3,154,-0.1266
1999,2,3,4,170,0.0994
1999,2,3,5,319,-7.8636
1999,3,1,1,993,-3.8520
1999,3,1,2,530,-5.6847
1999,3,1,3,444,0.0412
1999,3,1,4,420,-6.0440
1999,3,1,5,195,-3.5662
1999,3,2,1,273,-1.7050
1999,3,2,2,212,-4.7792
1999,3,2,3,164,6.7637
1999,3,2,4,152,-1.4559
1999,3,2,5,60,-0.5109
1999,3,3,1,333,7.6483
1999,3,3,2,121,-0.2642
1999,3,3,3,203,1.9794
1999,3,3,4,157,3.2502
1999,3,3,5,81,1.0308
1999,4,1,1,246,10.0672
1999,4,1,2,186,13.3081
1999,4,1,3,279,8.8139
1999,4,1,4,1348,10.5901
1999,4,1,5,478,7.4291
1999,4,2,1,81,5.2907
1999,4,2,2,81,13.3148
1999,4,2,3,106,12.5602
1999,4,2,4,412,9.0101
1999,4,2,5,180,5.3883
1999,4,3,1,68,1.9904
1999,4,3,2,55,15.0658
1999,4,3,3,113,13.1192
1999,4,3,4,365,0.3929
1999,4,3,5,267,4.4512
1999,5,1,1,786,4.3857
1999,5,1,2,1148,4.5978
1999,5,1,3,270,2.8707
1999,5,1,4,209,3.2521
1999,5,1,5,119,1.8850
1999,5,2,1,225,5.3197
1999,5,2,2,359,5.5152
1999,5,2,3,121,1.8986
1999,5,2,4,96,3.2359
1999,5,2,5,45,3.5099
1999,5,3,1,221,-3.0095
1999,5,3,2,336,-1.9801
1999,5,3,3,134,-0.5410
1999,5,3,4,107,-2.1814
1999,5,3,5,44,-5.8999
1999,6,1,1,187,6.0040
1999,6,1,2,919,4.4350
1999,6,1,3,518,1.4760
1999,6,1,4,657,1.9339
1999,6,1,5,229,4.2670
1999,6,2,1,57,7.2569
1999,6,2,2,233,11.7330
1999,6,2,3,192,3.4679
1999,6,2,4,237,5.9528
1999,6,2,5,104,5.0951
1999,6,3,1,63,6.0835
1999,6,3,2,247,9.9372
1999,6,3,3,158,4.7908
1999,6,3,4,219,6.2432
1999,6,3,5,156,-1.8540
1999,7,1,1,243,2.2872
1999,7,1,2,348,-0.6832
1999,7,1,3,168,0.1445
1999,7,1,4,545,0.8859
1999,7,1,5,1108,3.8628
1999,7,2,1,112,-0.6764
1999,7,2,2,134,-2.1812
1999,7,2,3,61,-0.8242
1999,7,2,4,204,-2.7319
1999,7,2,5,313,-0.3274
1999,7,3,1,153,-1.2378
1999,7,3,2,163,-5.9672
1999,7,3,3,77,-2.0973
1999,7,3,4,146,-2.8608
1999,7,3,5,288,-2.2107
1999,8,1,1,289,-4.8661
1999,8,1,2,780,-2.6767
1999,8,1,3,190,-4.7823
1999,8,1,4,682,-3.5845
1999,8,1,5,567,-0.4311
1999,8,2,1,111,-7.1855
1999,8,2,2,270,-5.5605
1999,8,2,3,78,-1.5340
1999,8,2,4,276,-3.9907
1999,8,2,5,159,1.9851
1999,8,3,1,96,-2.1326
1999,8,3,2,284,-0.3058
1999,8,3,3,106,-7.4064
1999,8,3,4,216,0.6705
1999,8,3,5,185,4.8826
1999,9,1,1,233,-5.0255
1999,9,1,2,651,-2.1280
1999,9,1,3,279,-2.7471
1999,9,1,4,226,-1.6762
1999,9,1,5,1084,0.5875
1999,9,2,1,96,-3.1262
1999,9,2,2,226,0.0311
1999,9,2,3,119,-1.1509
1999,9,2,4,96,-1.5215
1999,9,2,5,351,4.8328
1999,9,3,1,69,-5.9049
1999,9,3,2,242,2.9913
1999,9,3,3,68,-1.5890
1999,9,3,4,98,-7.0831
1999,9,3,5,397,-2.4348
1999,10,1,1,202,-2.8058
1999,10,1,2,343,1.8753
1999,10,1,3,528,-3.7876
1999,10,1,4,398,-3.3359
1999,10,1,5,940,-2.0116
1999,10,2,1,80,-1.5967
1999,10,2,2,130,-2.7734
1999,10,2,3,145,-2.6577
1999,10,2,4,141,-1.4917
1999,10,2,5,390,2.0717
1999,10,3,1,130,3.6495
1999,10,3,2,156,4.4855
1999,10,3,3,131,-5.6858
1999,10,3,4,130,12.1036
1999,10,3,5,344,5.0406
1999,11,1,1,191,-0.9248
1999,11,1,2,195,1.4111
1999,11,1,3,469,4.5606
1999,11,1,4,1034,18.4113
1999,11,1,5,458,17.7047
1999,11,2,1,89,-0.9570
1999,11,2,2,83,1.5426
1999,11,2,3,172,5.7396
1999,11,2,4,328,16.7646
1999,11,2,5,217,13.3778
1999,11,3,1,108,0.7946
1999,11,3,2,63,-1.2207
1999,11,3,3,140,2.9975
1999,11,3,4,302,9.0621
1999,11,3,5,296,3.0069
1999,12,1,1,277,-1.2974
1999,12,1,2,142,2.3179
1999,12,1,3,179,3.7305
1999,12,1,4,708,10.8660
1999,12,1,5,946,19.5145
1999,12,2,1,110,-1.0462
1999,12,2,2,87,3.1682
1999,12,2,3,60,5.4007
1999,12,2,4,269,8.5970
1999,12,2,5,367,21.8113
1999,12,3,1,158,-1.8512
1999,12,3,2,71,4.6336
1999,12,3,3,77,7.9598
1999,12,3,4,217,1.5710
1999,12,3,5,421,15.6760
2000,1,1,1,382,15.9674
2000,1,1,2,245,1.0511
2000,1,1,3,340,-0.7849
2000,1,1,4,539,10.4521
2000,1,1,5,649,13.4283
2000,1,2,1,166,7.8167
2000,1,2,2,92,-8.0429
2000,1,2,3,168,-5.9521
2000,1,2,4,188,1.2686
2000,1,2,5,294,1.6585
2000,1,3,1,138,3.6457
2000,1,3,2,101,-4.2398
2000,1,3,3,247,-6.8514
2000,1,3,4,133,2.7183
2000,1,3,5,359,-6.8387
2000,2,1,1,178,0.9902
2000,2,1,2,274,7.1250
2000,2,1,3,710,10.7640
2000,2,1,4,297,2.5655
2000,2,1,5,633,36.8291
2000,2,2,1,64,0.6893
2000,2,2,2,138,10.3068
2000,2,2,3,334,10.4346
2000,2,2,4,118,-0.6459
2000,2,2,5,279,44.0687
2000,2,3,1,53,-5.9338
2000,2,3,2,126,-4.1093
2000,2,3,3,384,0.3884
2000,2,3,4,91,-8.4796
2000,2,3,5,323,9.1711
2000,3,1,1,154,4.2431
2000,3,1,2,356,1.4004
2000,3,1,3,387,-2.2293
2000,3,1,4,399,-1.1663
2000,3,1,5,675,-0.8721
2000,3,2,1,71,4.1100
2000,3,2,2,151,7.2492
2000,3,2,3,197,-3.7016
2000,3,2,4,202,0.6929
2000,3,2,5,308,-4.7754
2000,3,3,1,88,9.7305
2000,3,3,2,164,12.7055
2000,3,3,3,179,2.4213
2000,3,3,4,222,7.6242
2000,3,3,5,398,3.5041
2000,4,1,1,680,-18.2325
2000,4,1,2,664,-10.9044
2000,4,1,3,255,-13.1332
2000,4,1,4,222,-4.3201
2000,4,1,5,159,-3.4900
2000,4,2,1,397,-16.9794
2000,4,2,2,254,-7.3142
2000,4,2,3,123,-6.4561
2000,4,2,4,103,-0.4632
2000,4,2,5,77,2.3442
2000,4,3,1,392,-6.9376
2000,4,3,2,272,-6.8623
2000,4,3,3,141,-0.7855
2000,4,3,4,92,3.4041
2000,4,3,5,83,-1.3306
2000,5,1,1,609,-15.1006
2000,5,1,2,715,-10.2648
2000,5,1,3,320,-7.2815
2000,5,1,4,165,-3.5842
2000,5,1,5,243,3.1580
2000,5,2,1,311,-9.9308
2000,5,2,2,253,-5.0692
2000,5,2,3,177,-6.7828
2000,5,2,4,91,-4.8402
2000,5,2,5,98,5.0552
2000,5,3,1,322,-7.3054
2000,5,3,2,279,-8.1639
2000,5,3,3,115,3.8872
2000,5,3,4,79,-4.9218
2000,5,3,5,105,2.1941
2000,6,1,1,932,11.4753
2000,6,1,2,312,5.5640
2000,6,1,3,356,2.9847
2000,6,1,4,172,2.8279
2000,6,1,5,339,10.5182
2000,6,2,1,357,18.9703
2000,6,2,2,107,3.0859
2000,6,2,3,158,2.2196
2000,6,2,4,66,1.4597
2000,6,2,5,179,23.4250
2000,6,3,1,365,8.4316
2000,6,3,2,72,2.3469
2000,6,3,3,209,-3.7971
2000,6,3,4,66,4.6783
2000,6,3,5,154,4.8089
2000,7,1,1,155,1.7505
2000,7,1,2,173,1.7532
2000,7,1,3,408,-0.5192
2000,7,1,4,434,-0.1106
2000,7,1,5,875,-4.3344
2000,7,2,1,68,1.3823
2000,7,2,2,93,-1.4159
2000,7,2,3,143,1.2825
2000,7,2,4,167,3.1806
2000,7,2,5,364,-7.9615
2000,7,3,1,75,2.0273
2000,7,3,2,86,-0.6473
2000,7,3,3,138,-1.7474
2000,7,3,4,170,1.3970
2000,7,3,5,432,-6.0728
2000,8,1,1,712,10.4925
2000,8,1,2,762,6.6811
2000,8,1,3,378,3.0908
2000,8,1,4,199,3.2924
2000,8,1,5,180,1.6395
2000,8,2,1,420,7.2863
2000,8,2,2,274,10.7712
2000,8,2,3,170,6.2878
2000,8,2,4,100,5.9046
2000,8,2,5,69,1.0134
2000,8,3,1,428,5.8705
2000,8,3,2,243,13.4205
2000,8,3,3,153,-2.0490
2000,8,3,4,145,6.2450
2000,8,3,5,40,2.8039
2000,9,1,1,488,-5.7464
2000,9,1,2,621,-3.6592
2000,9,1,3,99,-3.9610
2000,9,1,4,664,-8.8598
2000,9,1,5,324,-2.7966
2000,9,2,1,185,-7.1574
2000,9,2,2,281,-2.8711
2000,9,2,3,50,-9.6360
2000,9,2,4,322,-12.0211
2000,9,2,5,187,-6.4975
2000,9,3,1,185,-0.2782
2000,9,3,2,232,1.7086
2000,9,3,3,59,-6.2321
2000,9,3,4,264,-7.5917
2000,9,3,5,273,-13.3300
2000,10,1,1,839,-11.8828
2000,10,1,2,149,-2.7745
2000,10,1,3,175,-13.3538
2000,10,1,4,632,-8.7938
2000,10,1,5,398,-9.9756
2000,10,2,1,405,-11.5286
2000,10,2,2,70,-1.0145
2000,10,2,3,89,-12.2050
2000,10,2,4,229,-2.7503
2000,10,2,5,214,-4.0571
2000,10,3,1,377,-6.8161
2000,10,3,2,52,-3.1664
2000,10,3,3,146,2.6412
2000,10,3,4,208,-1.3277
2000,10,3,5,196,3.0938
2000,11,1,1,660,-25.6504
2000,11,1,2,537,-11.1651
2000,11,1,3,337,-11.5238
2000,11,1,4,475,-11.3067
2000,11,1,5,203,-4.4496
2000,11,2,1,298,-25.5221
2000,11,2,2,218,-7.8788
2000,11,2,3,136,-14.2195
2000,11,2,4,226,-9.4025
2000,11,2,5,88,0.6477
2000,11,3,1,294,-21.4843
2000,11,3,2,173,-8.5445
2000,11,3,3,125,-11.9806
2000,11,3,4,204,0.4472
2000,11,3,5,141,2.5410
2000,12,1,1,948,-9.2055
2000,12,1,2,432,-3.0131
2000,12,1,3,342,-3.6333
2000,12,1,4,272,-2.6962
2000,12,1,5,268,6.7402
2000,12,2,1,405,1.6268
2000,12,2,2,140,8.7098
2000,12,2,3,124,5.0597
2000,12,2,4,139,3.1480
2000,12,2,5,129,15.7275
2000,12,3,1,323,-5.7250
2000,12,3,2,100,0.1340
2000,12,3,3,129,4.1605
2000,12,3,4,129,5.1620
2000,12,3,5,180,5.1424
2001,1,1,1,948,45.6237
2001,1,1,2,718,26.9842
2001,1,1,3,265,22.7535
2001,1,1,4,173,13.8295
2001,1,1,5,146,13.4246
2001,1,2,1,364,22.8638
2001,1,2,2,231,12.0198
2001,1,2,3,146,9.1070
2001,1,2,4,90,8.9026
2001,1,2,5,79,-2.5576
2001,1,3,1,324,16.8180
2001,1,3,2,194,2.8463
2001,1,3,3,107,-7.2135
2001,1,3,4,69,-2.0861
2001,1,3,5,142,-6.5818
2001,2,1,1,255,-7.7337
2001,2,1,2,265,0.0078
2001,2,1,3,252,-4.2740
2001,2,1,4,629,-6.8797
2001,2,1,5,779,-18.2628
2001,2,2,1,163,-7.1160
2001,2,2,2,105,-0.8761
2001,2,2,3,91,-3.9924
2001,2,2,4,218,-9.6776
2001,2,2,5,329,-20.0924
2001,2,3,1,194,1.0727
2001,2,3,2,103,0.4196
2001,2,3,3,98,-6.4704
2001,2,3,4,135,-7.3783
2001,2,3,5,321,-20.3759
2001,3,1,1,963,-13.3655
2001,3,1,2,501,-6.4776
2001,3,1,3,298,-7.3970
2001,3,1,4,352,-1.9816
2001,3,1,5,145,1.7755
2001,3,2,1,354,-11.4777
2001,3,2,2,148,-6.8596
2001,3,2,3,133,-9.8390
2001,3,2,4,124,-2.8841
2001,3,2,5,88,2.2861
2001,3,3,1,285,-10.1199
2001,3,3,2,103,-9.0262
2001,3,3,3,113,-8.3066
2001,3,3,4,144,-2.3193
2001,3,3,5,146,-0.1561
2001,4,1,1,959,9.7789
2001,4,1,2,604,8.3562
2001,4,1,3,310,4.7746
2001,4,1,4,224,3.7007
2001,4,1,5,154,3.9516
2001,4,2,1,303,16.1498
2001,4,2,2,233,11.9408
2001,4,2,3,133,9.6800
2001,4,2,4,85,6.3096
2001,4,2,5,82,3.8448
2001,4,3,1,247,16.8431
2001,4,3,2,172,5.2209
2001,4,3,3,135,6.0725
2001,4,3,4,75,2.0753
2001,4,3,5,139,7.3186
2001,5,1,1,482,14.0317
2001,5,1,2,205,7.0137
2001,5,1,3,434,8.6963
2001,5,1,4,152,11.7875
2001,5,1,5,930,7.5546
2001,5,2,1,201,6.1785
2001,5,2,2,70,4.3268
2001,5,2,3,164,6.8731
2001,5,2,4,72,1.4609
2001,5,2,5,286,4.0391
2001,5,3,1,190,2.4000
2001,5,3,2,74,2.5784
2001,5,3,3,204,-0.6362
2001,5,3,4,65,-1.6669
2001,5,3,5,257,-2.9125
2001,6,1,1,927,3.9678
2001,6,1,2,162,-4.6923
2001,6,1,3,299,2.2710
2001,6,1,4,533,5.2360
2001,6,1,5,223,-0.6031
2001,6,2,1,314,5.3023
2001,6,2,2,87,0.1748
2001,6,2,3,90,6.7415
2001,6,2,4,231,7.2330
2001,6,2,5,96,3.3417
2001,6,3,1,353,-1.0462
2001,6,3,2,62,-9.4523
2001,6,3,3,76,-0.9040
2001,6,3,4,199,-3.6174
2001,6,3,5,76,-3.8848
2001,7,1,1,139,-3.3493
2001,7,1,2,145,1.4814
2001,7,1,3,376,-5.3827
2001,7,1,4,783,-1.9673
2001,7,1,5,606,-7.8740
2001,7,2,1,94,-6.5191
2001,7,2,2,83,-1.3819
2001,7,2,3,164,-8.8550
2001,7,2,4,304,-4.9646
2001,7,2,5,201,-9.8213
2001,7,3,1,135,-2.5725
2001,7,3,2,50,-1.3248
2001,7,3,3,158,2.0844
2001,7,3,4,255,0.8108
2001,7,3,5,171,-8.1636
2001,8,1,1,614,-7.7986
2001,8,1,2,480,-3.4910
2001,8,1,3,594,-4.1254
2001,8,1,4,385,-6.9188
2001,8,1,5,158,0.8194
2001,8,2,1,194,-9.0058
2001,8,2,2,215,-6.5606
2001,8,2,3,219,-3.8479
2001,8,2,4,192,-4.6836
2001,8,2,5,74,2.0402
2001,8,3,1,216,-10.3876
2001,8,3,2,130,-6.4416
2001,8,3,3,201,-7.7117
2001,8,3,4,138,-3.8480
2001,8,3,5,88,-2.9162
2001,9,1,1,1006,-17.9814
2001,9,1,2,222,-11.4861
2001,9,1,3,586,-16.3218
2001,9,1,4,220,-13.7925
2001,9,1,5,179,-13.5861
2001,9,2,1,320,-21.9633
2001,9,2,2,109,-19.0321
2001,9,2,3,244,-15.8637
2001,9,2,4,98,-12.8778
2001,9,2,5,83,-13.7781
2001,9,3,1,283,-12.4659
2001,9,3,2,74,-11.6568
2001,9,3,3,191,-4.4650
2001,9,3,4,135,-6.4744
2001,9,3,5,72,-5.1530
2001,10,1,1,552,14.4560
2001,10,1,2,558,16.7755
2001,10,1,3,525,9.5466
2001,10,1,4,145,2.9546
2001,10,1,5,415,13.3218
2001,10,2,1,201,16.7052
2001,10,2,2,176,19.0901
2001,10,2,3,230,6.1197
2001,10,2,4,91,7.4280
2001,10,2,5,172,9.7309
2001,10,3,1,140,11.4552
2001,10,3,2,106,11.0036
2001,10,3,3,209,0.8508
2001,10,3,4,78,4.0309
2001,10,3,5,193,-2.1417
2001,11,1,1,156,11.0739
2001,11,1,2,222,6.8306
2001,11,1,3,559,7.5692
2001,11,1,4,232,11.8078
2001,11,1,5,963,14.6586
2001,11,2,1,92,8.1579
2001,11,2,2,93,8.0839
2001,11,2,3,242,9.0866
2001,11,2,4,114,12.4150
2001,11,2,5,338,14.0910
2001,11,3,1,80,4.3467
2001,11,3,2,72,7.0463
2001,11,3,3,173,5.5710
2001,11,3,4,106,11.7866
2001,11,3,5,315,9.2034
2001,12,1,1,201,4.3954
2001,12,1,2,360,8.7220
2001,12,1,3,289,7.4808
2001,12,1,4,358,9.5758
2001,12,1,5,865,11.6656
2001,12,2,1,112,7.2753
2001,12,2,2,168,6.2585
2001,12,2,3,133,6.8357
2001,12,2,4,164,8.5054
2001,12,2,5,305,8.7313
2001,12,3,1,151,5.2034
2001,12,3,2,132,-3.0921
2001,12,3,3,100,1.6951
2001,12,3,4,134,4.3018
2001,12,3,5,234,-0.4682
2002,1,1,1,1048,0.5352
2002,1,1,2,130,-5.9571
2002,1,1,3,336,2.6834
2002,1,1,4,392,4.1920
2002,1,1,5,144,2.2225
2002,1,2,1,384,-5.5515
2002,1,2,2,71,-3.8918
2002,1,2,3,164,-0.1289
2002,1,2,4,174,1.6020
2002,1,2,5,89,-4.0666
2002,1,3,1,286,-1.3153
2002,1,3,2,66,-5.1875
2002,1,3,3,113,2.0004
2002,1,3,4,149,1.9120
2002,1,3,5,130,-3.9855
2002,2,1,1,203,-8.4136
2002,2,1,2,1024,-7.5499
2002,2,1,3,186,1.9294
2002,2,1,4,322,-4.5603
2002,2,1,5,334,-9.7977
2002,2,2,1,112,-3.4815
2002,2,2,2,383,-7.3350
2002,2,2,3,77,0.8345
2002,2,2,4,127,-1.9784
2002,2,2,5,128,-11.5828
2002,2,3,1,159,0.3511
2002,2,3,2,307,-2.2446
2002,2,3,3,65,4.1796
2002,2,3,4,83,1.7621
2002,2,3,5,130,-12.7141
2002,3,1,1,970,10.8939
2002,3,1,2,384,9.6985
2002,3,1,3,344,7.2557
2002,3,1,4,216,10.0254
2002,3,1,5,201,13.3939
2002,3,2,1,306,10.4651
2002,3,2,2,136,11.0704
2002,3,2,3,155,6.9393
2002,3,2,4,115,8.0058
2002,3,2,5,78,8.3014
2002,3,3,1,229,4.0409
2002,3,3,2,80,8.9917
2002,3,3,3,174,1.8160
2002,3,3,4,131,1.8686
2002,3,3,5,93,6.9921
2002,4,1,1,360,-6.1327
2002,4,1,2,396,5.4799
2002,4,1,3,714,-3.1568
2002,4,1,4,349,-2.7253
2002,4,1,5,277,-1.4128
2002,4,2,1,148,-4.7839
2002,4,2,2,166,3.2348
2002,4,2,3,236,-6.4368
2002,4,2,4,109,-1.1716
2002,4,2,5,130,-6.7718
2002,4,3,1,135,-9.2585
2002,4,3,2,160,-1.8227
2002,4,3,3,169,-10.9342
2002,4,3,4,131,-3.0069
2002,4,3,5,105,-7.4318
2002,5,1,1,1152,-7.5236
2002,5,1,2,370,-3.1055
2002,5,1,3,124,-3.8807
2002,5,1,4,257,1.0504
2002,5,1,5,229,-2.5544
2002,5,2,1,314,-7.1828
2002,5,2,2,114,-6.6047
2002,5,2,3,76,-3.3913
2002,5,2,4,126,-3.1049
2002,5,2,5,108,-4.2476
2002,5,3,1,266,-2.2533
2002,5,3,2,73,-1.9656
2002,5,3,3,91,-1.5556
2002,5,3,4,143,-0.8914
2002,5,3,5,105,-0.2814
2002,6,1,1,590,-9.7735
2002,6,1,2,701,-9.0849
2002,6,1,3,422,-3.0378
2002,6,1,4,315,-5.1961
2002,6,1,5,117,-0.1337
2002,6,2,1,173,-9.2574
2002,6,2,2,188,-6.6529
2002,6,2,3,152,-6.7088
2002,6,2,4,148,-5.6218
2002,6,2,5,42,1.9695
2002,6,3,1,163,-11.7889
2002,6,3,2,136,-7.2915
2002,6,3,3,167,-8.0207
2002,6,3,4,159,-6.8873
2002,6,3,5,47,-8.4775
2002,7,1,1,1219,-17.3931
2002,7,1,2,376,-16.5949
2002,7,1,3,105,-15.9445
2002,7,1,4,213,-12.5702
2002,7,1,5,157,-12.7512
2002,7,2,1,358,-16.0880
2002,7,2,2,117,-19.5300
2002,7,2,3,40,-14.4996
2002,7,2,4,109,-17.2796
2002,7,2,5,70,-15.6344
2002,7,3,1,301,-7.6358
2002,7,3,2,79,-11.0082
2002,7,3,3,51,-8.2554
2002,7,3,4,155,-9.7071
2002,7,3,5,70,-10.3022
2002,8,1,1,128,-4.0801
2002,8,1,2,156,-3.1523
2002,8,1,3,492,-0.2872
2002,8,1,4,830,-0.6173
2002,8,1,5,520,-2.7725
2002,8,2,1,74,-0.5727
2002,8,2,2,67,0.7154
2002,8,2,3,147,0.7827
2002,8,2,4,235,0.6052
2002,8,2,5,177,-2.2596
2002,8,3,1,95,2.0855
2002,8,3,2,66,3.9380
2002,8,3,3,157,-2.1305
2002,8,3,4,160,1.2488
2002,8,3,5,198,1.3175
2002,9,1,1,558,-13.4074
2002,9,1,2,204,-9.6069
2002,9,1,3,738,-10.6910
2002,9,1,4,459,-8.3287
2002,9,1,5,132,-4.7590
2002,9,2,1,147,-13.5621
2002,9,2,2,92,-9.3435
2002,9,2,3,219,-10.5579
2002,9,2,4,155,-5.9438
2002,9,2,5,89,-4.1389
2002,9,3,1,122,-12.5030
2002,9,3,2,73,-11.0475
2002,9,3,3,166,-11.8663
2002,9,3,4,169,-8.8080
2002,9,3,5,143,-9.1796
2002,10,1,1,931,9.1370
2002,10,1,2,151,2.5494
2002,10,1,3,277,4.4896
2002,10,1,4,520,3.3043
2002,10,1,5,232,0.7450
2002,10,2,1,208,11.0165
2002,10,2,2,57,4.9968
2002,10,2,3,128,1.5703
2002,10,2,4,192,4.0250
2002,10,2,5,94,0.4097
2002,10,3,1,171,16.5632
2002,10,3,2,41,6.2735
2002,10,3,3,128,11.0039
2002,10,3,4,176,7.2934
2002,10,3,5,144,3.4808
2002,11,1,1,222,11.7981
2002,11,1,2,163,9.7761
2002,11,1,3,163,11.5077
2002,11,1,4,415,14.4185
2002,11,1,5,1071,24.6054
2002,11,2,1,109,6.5056
2002,11,2,2,67,7.3407
2002,11,2,3,61,9.9230
2002,11,2,4,159,7.4311
2002,11,2,5,300,19.3244
2002,11,3,1,110,2.4944
2002,11,3,2,92,2.9155
2002,11,3,3,67,2.9420
2002,11,3,4,172,3.2388
2002,11,3,5,239,12.0111
2002,12,1,1,204,-1.1036
2002,12,1,2,398,-6.4095
2002,12,1,3,321,-3.4639
2002,12,1,4,523,-8.1254
2002,12,1,5,550,-9.1984
2002,12,2,1,100,0.6326
2002,12,2,2,171,-7.8233
2002,12,2,3,139,-4.7029
2002,12,2,4,155,-10.2611
2002,12,2,5,142,-11.2252
2002,12,3,1,122,0.7806
2002,12,3,2,194,-4.5650
2002,12,3,3,96,-6.9648
2002,12,3,4,130,-9.0073
2002,12,3,5,139,-13.6732
2003,1,1,1,895,1.4120
2003,1,1,2,263,-4.3425
2003,1,1,3,425,-1.5672
2003,1,1,4,174,-5.0583
2003,1,1,5,229,-2.4531
2003,1,2,1,242,-2.2928
2003,1,2,2,107,-4.1044
2003,1,2,3,152,-3.4567
2003,1,2,4,79,-2.0407
2003,1,2,5,120,-4.8618
2003,1,3,1,196,-1.7342
2003,1,3,2,76,-4.8252
2003,1,3,3,124,-1.3107
2003,1,3,4,89,-1.8484
2003,1,3,5,179,-4.1685
2003,2,1,1,108,-4.9041
2003,2,1,2,291,-3.3416
2003,2,1,3,507,-5.3070
2003,2,1,4,896,-3.5958
2003,2,1,5,143,-2.4962
2003,2,2,1,82,-3.5024
2003,2,2,2,141,-5.6476
2003,2,2,3,177,-6.4538
2003,2,2,4,253,-2.5199
2003,2,2,5,54,-1.0387
2003,2,3,1,98,-2.7821
2003,2,3,2,102,-5.6686
2003,2,3,3,190,-1.8734
2003,2,3,4,200,1.5122
2003,2,3,5,79,-0.6755
2003,3,1,1,104,-1.0724
2003,3,1,2,573,2.6283
2003,3,1,3,250,0.2114
2003,3,1,4,147,-1.3983
2003,3,1,5,848,1.1510
2003,3,2,1,42,0.2129
2003,3,2,2,208,3.8529
2003,3,2,3,118,1.3053
2003,3,2,4,73,1.0446
2003,3,2,5,268,0.1308
2003,3,3,1,69,-3.6853
2003,3,3,2,188,4.6072
2003,3,3,3,94,-0.5309
2003,3,3,4,45,1.0357
2003,3,3,5,265,0.6117
2003,4,1,1,242,9.2252
2003,4,1,2,421,10.4733
2003,4,1,3,476,12.8996
2003,4,1,4,439,11.3121
2003,4,1,5,314,14.9522
2003,4,2,1,86,12.4970
2003,4,2,2,145,12.5788
2003,4,2,3,165,13.9360
2003,4,2,4,187,9.7452
2003,4,2,5,119,12.2053
2003,4,3,1,81,8.8483
2003,4,3,2,127,10.6752
2003,4,3,3,179,6.1001
2003,4,3,4,172,8.0593
2003,4,3,5,97,4.3384
2003,5,1,1,137,15.6234
2003,5,1,2,329,20.3495
2003,5,1,3,126,10.8924
2003,5,1,4,848,18.0082
2003,5,1,5,442,17.0958
2003,5,2,1,72,11.4071
2003,5,2,2,134,17.2136
2003,5,2,3,54,10.9267
2003,5,2,4,261,12.0734
2003,5,2,5,172,14.4629
2003,5,3,1,76,7.8430
2003,5,3,2,143,4.0148
2003,5,3,3,67,11.0738
2003,5,3,4,174,4.7615
2003,5,3,5,190,6.5797
2003,6,1,1,286,7.9083
2003,6,1,2,298,5.4193
2003,6,1,3,340,6.1716
2003,6,1,4,628,7.6994
2003,6,1,5,285,5.6444
2003,6,2,1,112,4.6907
2003,6,2,2,126,3.2340
2003,6,2,3,142,6.2325
2003,6,2,4,215,2.3762
2003,6,2,5,107,-0.8685
2003,6,3,1,103,3.5389
2003,6,3,2,100,-0.1821
2003,6,3,3,143,2.4687
2003,6,3,4,161,0.2832
2003,6,3,5,157,1.0234
2003,7,1,1,299,13.1968
2003,7,1,2,380,7.5457
2003,7,1,3,533,10.0627
2003,7,1,4,337,10.9671
2003,7,1,5,272,4.7182
2003,7,2,1,107,9.2053
2003,7,2,2,134,2.4880
2003,7,2,3,192,9.8199
2003,7,2,4,124,5.8712
