year,month,rank_ME,rank_CM_1,nstocks,ret_vw
1980,5,1,4,48,1.5576
1980,5,1,5,64,6.8651
1980,5,2,1,20,9.3727
1980,5,2,2,11,8.4635
1980,5,2,3,15,6.0072
1980,5,2,4,9,7.8630
1980,5,2,5,17,9.7350
1980,5,3,1,7,7.7258
1980,5,3,2,10,7.9784
1980,5,3,3,16,7.9328
1980,5,3,4,15,8.7784
1980,5,3,5,16,4.6217
1980,6,1,1,55,2.1192
1980,6,1,2,13,2.3580
1980,6,1,3,49,1.8062
1980,6,1,4,56,4.3544
1980,6,1,5,80,7.9011
1980,6,2,1,22,4.6047
1980,6,2,2,8,3.7089
1980,6,2,3,11,5.3431
1980,6,2,4,15,2.2823
1980,6,2,5,19,6.3657
1980,6,3,1,19,3.5404
1980,6,3,2,4,5.3272
1980,6,3,3,20,5.7969
1980,6,3,4,9,4.3673
1980,6,3,5,12,9.6029
1980,7,1,1,59,16.1915
1980,7,1,2,77,9.8438
1980,7,1,3,48,13.7557
1980,7,1,4,37,12.5548
1980,7,1,5,77,9.2766
1980,7,2,1,12,9.6957
1980,7,2,2,18,12.0568
1980,7,2,3,12,14.4316
1980,7,2,4,15,5.7297
1980,7,2,5,30,11.0096
1980,7,3,1,15,13.6188
1980,7,3,2,12,9.3005
1980,7,3,3,8,9.1520
1980,7,3,4,14,8.8298
1980,7,3,5,15,9.0604
1980,8,1,1,54,10.3439
1980,8,1,2,59,2.3063
1980,8,1,3,93,8.5149
1980,8,1,4,28,7.9203
1980,8,1,5,64,13.6938
1980,8,2,1,21,7.7425
1980,8,2,2,20,10.6156
1980,8,2,3,20,4.6059
1980,8,2,4,9,5.1334
1980,8,2,5,14,10.3374
1980,8,3,1,19,3.7837
1980,8,3,2,16,0.1476
1980,8,3,3,12,4.9036
1980,8,3,4,2,7.0755
1980,8,3,5,16,3.2397
1980,9,1,1,55,-0.7109
1980,9,1,2,66,5.6084
1980,9,1,3,54,4.7820
1980,9,1,4,49,7.5948
1980,9,1,5,70,4.8108
1980,9,2,1,11,4.1014
1980,9,2,2,22,3.8285
1980,9,2,3,23,3.4760
1980,9,2,4,14,1.4673
1980,9,2,5,19,7.5769
1980,9,3,1,10,5.8639
1980,9,3,2,13,4.3837
1980,9,3,3,15,5.2692
1980,9,3,4,13,0.9003
1980,9,3,5,13,6.9630
1980,10,1,1,86,5.7704
1980,10,1,2,52,2.2818
1980,10,1,3,21,-1.0978
1980,10,1,4,60,5.3643
1980,10,1,5,73,8.6361
1980,10,2,1,9,4.1041
1980,10,2,2,25,5.4087
1980,10,2,3,13,-2.2824
1980,10,2,4,15,2.9806
1980,10,2,5,28,9.2584
1980,10,3,1,7,2.0997
1980,10,3,2,20,3.5118
1980,10,3,3,4,2.8709
1980,10,3,4,18,3.3169
1980,10,3,5,14,3.7584
1980,11,1,1,62,5.6788
1980,11,1,2,18,2.7432
1980,11,1,3,57,4.6698
1980,11,1,4,79,12.3598
1980,11,1,5,69,11.6547
1980,11,2,1,19,8.6224
1980,11,2,2,6,4.1139
1980,11,2,3,14,9.7357
1980,11,2,4,27,14.9173
1980,11,2,5,28,21.0676
1980,11,3,1,13,6.3083
1980,11,3,2,8,8.6024
1980,11,3,3,12,15.0614
1980,11,3,4,12,15.4016
1980,11,3,5,20,18.9067
1980,12,1,1,57,-2.2817
1980,12,1,2,32,0.0580
1980,12,1,3,53,-2.9727
1980,12,1,4,51,-5.6355
1980,12,1,5,81,-4.8325
1980,12,2,1,19,-5.4964
1980,12,2,2,12,-6.4664
1980,12,2,3,14,-6.7253
1980,12,2,4,18,-3.9120
1980,12,2,5,34,-3.5965
1980,12,3,1,13,-1.4504
1980,12,3,2,5,-8.7480
1980,12,3,3,15,-4.4701
1980,12,3,4,12,-5.9679
1980,12,3,5,23,-2.8328
1981,1,1,1,59,-2.9587
1981,1,1,2,43,-4.1595
1981,1,1,3,76,2.2010
1981,1,1,4,47,-0.3799
1981,1,1,5,51,0.3211
1981,1,2,1,26,-3.6947
1981,1,2,2,18,-3.4575
1981,1,2,3,20,-2.8909
1981,1,2,4,10,-3.7149
1981,1,2,5,18,-4.4719
1981,1,3,1,21,-9.0439
1981,1,3,2,14,-4.3215
1981,1,3,3,22,-0.5589
1981,1,3,4,5,-3.0642
1981,1,3,5,10,-10.3042
1981,2,1,1,87,-5.1218
1981,2,1,2,62,-1.2461
1981,2,1,3,61,-0.0793
1981,2,1,4,20,3.4739
1981,2,1,5,49,3.4352
1981,2,2,1,31,-3.7100
1981,2,2,2,19,-0.6132
1981,2,2,3,13,0.0882
1981,2,2,4,16,3.2227
1981,2,2,5,15,3.0377
1981,2,3,1,19,-0.1318
1981,2,3,2,13,3.6182
1981,2,3,3,11,2.9562
1981,2,3,4,12,0.9752
1981,2,3,5,11,2.0323
1981,3,1,1,62,5.7930
1981,3,1,2,61,7.9127
1981,3,1,3,62,5.5175
1981,3,1,4,58,7.3734
1981,3,1,5,37,7.5724
1981,3,2,1,22,4.2701
1981,3,2,2,26,5.8841
1981,3,2,3,11,14.3377
1981,3,2,4,17,10.7966
1981,3,2,5,16,9.0436
1981,3,3,1,19,14.1643
1981,3,3,2,14,0.8788
1981,3,3,3,13,7.6133
1981,3,3,4,11,4.3256
1981,3,3,5,9,8.0931
1981,4,1,1,58,5.6581
1981,4,1,2,54,0.4497
1981,4,1,3,35,3.0470
1981,4,1,4,78,5.8289
1981,4,1,5,55,4.7583
1981,4,2,1,21,0.7022
1981,4,2,2,29,2.3775
1981,4,2,3,9,-0.8977
1981,4,2,4,16,2.9643
1981,4,2,5,13,-0.9645
1981,4,3,1,17,-5.3214
1981,4,3,2,21,-5.7622
1981,4,3,3,8,-3.5999
1981,4,3,4,13,2.3481
1981,4,3,5,7,4.1356
1981,5,1,1,67,3.9834
1981,5,1,2,44,2.7790
1981,5,1,3,54,6.6517
1981,5,1,4,40,4.8700
1981,5,1,5,73,8.1203
1981,5,2,1,27,4.3299
1981,5,2,2,17,9.5815
1981,5,2,3,20,6.3286
1981,5,2,4,10,9.4492
1981,5,2,5,13,10.0344
1981,5,3,1,16,-0.4480
1981,5,3,2,11,0.2083
1981,5,3,3,18,-3.4351
1981,5,3,4,8,3.1488
1981,5,3,5,12,2.1833
1981,6,1,1,62,-4.3758
1981,6,1,2,64,-0.5316
1981,6,1,3,61,-0.8002
1981,6,1,4,27,-1.0423
1981,6,1,5,56,-0.1942
1981,6,2,1,23,-7.0948
1981,6,2,2,20,-5.9689
1981,6,2,3,25,-0.7501
1981,6,2,4,8,-5.1898
1981,6,2,5,18,-4.9726
1981,6,3,1,15,-9.1227
1981,6,3,2,17,-0.8168
1981,6,3,3,12,-0.3826
1981,6,3,4,5,-2.7282
1981,6,3,5,15,-3.7956
1981,7,1,1,85,-5.3252
1981,7,1,2,36,-0.7044
1981,7,1,3,75,-3.1683
1981,7,1,4,51,-5.9272
1981,7,1,5,62,-1.6838
1981,7,2,1,31,-2.6565
1981,7,2,2,12,-3.4875
1981,7,2,3,18,-2.9357
1981,7,2,4,14,-5.2527
1981,7,2,5,27,6.9648
1981,7,3,1,18,3.5076
1981,7,3,2,5,-5.3040
1981,7,3,3,13,-4.6496
1981,7,3,4,8,1.1024
1981,7,3,5,22,7.0044
1981,8,1,1,74,-8.2011
1981,8,1,2,58,-8.6641
1981,8,1,3,30,-8.1890
1981,8,1,4,70,-8.2727
1981,8,1,5,76,-8.3906
1981,8,2,1,13,-6.5373
1981,8,2,2,15,-9.3011
1981,8,2,3,21,-7.8102
1981,8,2,4,20,-6.7170
1981,8,2,5,34,-8.1411
1981,8,3,1,16,-6.8381
1981,8,3,2,8,-6.7910
1981,8,3,3,7,-5.8830
1981,8,3,4,13,-5.3649
1981,8,3,5,22,-1.7779
1981,9,1,1,89,-12.7176
1981,9,1,2,33,-10.2379
1981,9,1,3,43,-8.4443
1981,9,1,4,69,-8.9191
1981,9,1,5,70,-13.0813
1981,9,2,1,19,-8.6287
1981,9,2,2,18,-8.5238
1981,9,2,3,19,-4.6507
1981,9,2,4,25,-8.9950
1981,9,2,5,22,-17.7847
1981,9,3,1,16,-7.1101
1981,9,3,2,9,-5.5996
1981,9,3,3,7,-9.7364
1981,9,3,4,13,-9.9826
1981,9,3,5,20,-11.4270
1981,10,1,1,99,11.3664
1981,10,1,2,76,7.6679
1981,10,1,3,41,8.6222
1981,10,1,4,49,10.8925
1981,10,1,5,40,15.5236
1981,10,2,1,35,6.1779
1981,10,2,2,25,8.1970
1981,10,2,3,9,7.2398
1981,10,2,4,15,7.3261
1981,10,2,5,15,6.7641
1981,10,3,1,14,8.2394
1981,10,3,2,18,6.2684
1981,10,3,3,10,2.8564
1981,10,3,4,10,6.3633
1981,10,3,5,13,20.4216
1981,11,1,1,37,4.7091
1981,11,1,2,63,-1.3723
1981,11,1,3,66,2.1344
1981,11,1,4,52,-1.3803
1981,11,1,5,88,2.0673
1981,11,2,1,13,-0.1606
1981,11,2,2,18,2.6552
1981,11,2,3,19,0.6806
1981,11,2,4,21,4.9530
1981,11,2,5,23,2.8840
1981,11,3,1,10,1.6454
1981,11,3,2,8,3.6657
1981,11,3,3,20,1.1846
1981,11,3,4,15,2.3636
1981,11,3,5,13,1.8485
1981,12,1,1,65,3.9406
1981,12,1,2,69,-1.4737
1981,12,1,3,50,-4.7872
1981,12,1,4,46,-1.4412
1981,12,1,5,68,-3.7034
1981,12,2,1,12,-2.9227
1981,12,2,2,20,-3.4923
1981,12,2,3,18,-2.3682
1981,12,2,4,14,-9.1870
1981,12,2,5,31,-3.1683
1981,12,3,1,14,-2.3136
1981,12,3,2,11,3.0764
1981,12,3,3,13,0.7886
1981,12,3,4,9,-3.3975
1981,12,3,5,21,-6.7511
1982,1,1,1,74,-2.5516
1982,1,1,2,43,1.3584
1982,1,1,3,51,-0.9682
1982,1,1,4,55,-0.2636
1982,1,1,5,70,-3.9689
1982,1,2,1,28,-7.0951
1982,1,2,2,19,-3.2047
1982,1,2,3,13,-0.7314
1982,1,2,4,19,-3.9062
1982,1,2,5,16,-4.8775
1982,1,3,1,18,-8.3290
1982,1,3,2,15,-5.3115
1982,1,3,3,8,-3.5398
1982,1,3,4,13,-6.2031
1982,1,3,5,11,-2.7877
1982,2,1,1,75,-9.0195
1982,2,1,2,58,-7.3063
1982,2,1,3,42,-5.3024
1982,2,1,4,59,-3.2083
1982,2,1,5,58,-3.3974
1982,2,2,1,24,-11.4201
1982,2,2,2,25,-6.3033
1982,2,2,3,13,-8.7231
1982,2,2,4,15,-5.2633
1982,2,2,5,14,-4.7231
1982,2,3,1,21,-9.8262
1982,2,3,2,16,-4.6497
1982,2,3,3,12,-6.1379
1982,2,3,4,12,-6.4531
1982,2,3,5,4,-4.6377
1982,3,1,1,80,-0.7341
1982,3,1,2,67,-3.5637
1982,3,1,3,38,-2.6502
1982,3,1,4,40,-3.7660
1982,3,1,5,68,-1.6033
1982,3,2,1,29,-6.4215
1982,3,2,2,15,-4.5476
1982,3,2,3,14,-4.2799
1982,3,2,4,17,0.7641
1982,3,2,5,19,-0.2854
1982,3,3,1,15,-2.6398
1982,3,3,2,16,-1.6287
1982,3,3,3,8,1.2197
1982,3,3,4,9,-2.8533
1982,3,3,5,11,-2.7036
1982,4,1,1,85,8.8918
1982,4,1,2,65,4.3103
1982,4,1,3,55,3.1032
1982,4,1,4,60,3.9371
1982,4,1,5,32,5.6881
1982,4,2,1,24,4.0674
1982,4,2,2,14,9.0471
1982,4,2,3,20,7.9045
1982,4,2,4,19,6.3062
1982,4,2,5,7,1.6253
1982,4,3,1,16,7.7450
1982,4,3,2,17,5.5338
1982,4,3,3,12,4.6034
1982,4,3,4,12,3.8521
1982,4,3,5,4,14.2339
1982,5,1,1,79,-2.6054
1982,5,1,2,39,1.3690
1982,5,1,3,59,-2.6480
1982,5,1,4,49,-4.6085
1982,5,1,5,71,-2.6335
1982,5,2,1,32,-2.4574
1982,5,2,2,5,-2.9969
1982,5,2,3,17,-0.2062
1982,5,2,4,12,3.4811
1982,5,2,5,21,-3.6699
1982,5,3,1,14,-2.5724
1982,5,3,2,11,-2.8256
1982,5,3,3,10,-5.6411
1982,5,3,4,10,-2.1816
1982,5,3,5,11,-2.3353
1982,6,1,1,66,-5.2720
1982,6,1,2,65,-1.4296
1982,6,1,3,69,-3.0769
1982,6,1,4,45,-4.2802
1982,6,1,5,49,-2.1868
1982,6,2,1,21,-1.7332
1982,6,2,2,14,-3.7871
1982,6,2,3,16,-6.5382
1982,6,2,4,11,-4.8709
1982,6,2,5,21,-3.2218
1982,6,3,1,12,-5.9580
1982,6,3,2,11,-2.5515
1982,6,3,3,8,-3.6201
1982,6,3,4,15,-2.7459
1982,6,3,5,12,-4.8251
1982,7,1,1,112,-1.4912
1982,7,1,2,70,-0.9293
1982,7,1,3,79,-4.0749
1982,7,1,4,37,4.2734
1982,7,1,5,65,0.6091
1982,7,2,1,21,-4.5326
1982,7,2,2,22,-6.0751
1982,7,2,3,23,-3.4442
1982,7,2,4,11,0.9095
1982,7,2,5,13,4.3380
1982,7,3,1,19,-6.5800
1982,7,3,2,11,0.8666
1982,7,3,3,16,-3.0977
1982,7,3,4,5,-5.2805
1982,7,3,5,5,-3.6968
1982,8,1,1,106,3.6175
1982,8,1,2,40,3.8622
1982,8,1,3,43,10.4345
1982,8,1,4,69,4.7295
1982,8,1,5,99,7.3169
1982,8,2,1,28,7.2207
1982,8,2,2,14,8.2875
1982,8,2,3,14,10.4563
1982,8,2,4,19,4.8928
1982,8,2,5,16,15.2512
1982,8,3,1,13,11.0059
1982,8,3,2,10,14.0399
1982,8,3,3,11,13.5870
1982,8,3,4,15,14.3745
1982,8,3,5,7,13.7385
1982,9,1,1,96,4.7156
1982,9,1,2,91,0.0382
1982,9,1,3,43,0.3414
1982,9,1,4,73,7.4884
1982,9,1,5,55,5.6683
1982,9,2,1,18,0.8289
1982,9,2,2,32,2.2926
1982,9,2,3,23,0.7046
1982,9,2,4,11,8.6934
1982,9,2,5,11,-0.4515
1982,9,3,1,10,-2.9723
1982,9,3,2,14,3.1726
1982,9,3,3,10,-0.9809
1982,9,3,4,12,1.7045
1982,9,3,5,8,3.6864
1982,10,1,1,68,12.2850
1982,10,1,2,32,12.9169
1982,10,1,3,63,15.0610
1982,10,1,4,83,15.7763
1982,10,1,5,104,17.8426
1982,10,2,1,20,13.1149
1982,10,2,2,14,15.4777
1982,10,2,3,14,14.4097
1982,10,2,4,32,17.1096
1982,10,2,5,19,9.7650
1982,10,3,1,10,11.5435
1982,10,3,2,10,7.1027
1982,10,3,3,10,8.2068
1982,10,3,4,8,13.4403
1982,10,3,5,14,13.6401
1982,11,1,1,73,3.9199
1982,11,1,2,95,6.5680
1982,11,1,3,69,11.7280
1982,11,1,4,40,8.3627
1982,11,1,5,74,12.2105
1982,11,2,1,34,4.1268
1982,11,2,2,14,4.3923
1982,11,2,3,19,4.8276
1982,11,2,4,13,8.9974
1982,11,2,5,14,11.4791
1982,11,3,1,15,1.4260
1982,11,3,2,14,0.5640
1982,11,3,3,7,7.5282
1982,11,3,4,10,10.1090
1982,11,3,5,10,6.4646
1982,12,1,1,121,1.7053
1982,12,1,2,38,-1.5543
1982,12,1,3,51,3.7069
1982,12,1,4,70,4.2853
1982,12,1,5,71,3.0261
1982,12,2,1,22,3.0539
1982,12,2,2,25,6.7989
1982,12,2,3,13,2.2031
1982,12,2,4,17,3.1729
1982,12,2,5,17,0.3854
1982,12,3,1,17,2.8808
1982,12,3,2,10,-1.9358
1982,12,3,3,11,2.7392
1982,12,3,4,9,0.5022
1982,12,3,5,10,0.3653
1983,1,1,1,99,14.9862
1983,1,1,2,77,12.6601
1983,1,1,3,55,8.5487
1983,1,1,4,49,12.6124
1983,1,1,5,71,12.6403
1983,1,2,1,24,11.8540
1983,1,2,2,28,8.5442
1983,1,2,3,16,6.0817
1983,1,2,4,15,3.8349
1983,1,2,5,12,6.1313
1983,1,3,1,9,4.0492
1983,1,3,2,9,7.9202
1983,1,3,3,16,4.4307
1983,1,3,4,11,1.1589
1983,1,3,5,12,7.6149
1983,2,1,1,78,4.6769
1983,2,1,2,47,6.3225
1983,2,1,3,59,1.8780
1983,2,1,4,59,2.6340
1983,2,1,5,96,4.9857
1983,2,2,1,19,2.3704
1983,2,2,2,20,4.1148
1983,2,2,3,12,3.5186
1983,2,2,4,14,8.9331
1983,2,2,5,30,0.3062
1983,2,3,1,13,-0.0223
1983,2,3,2,12,5.4169
1983,2,3,3,9,5.5309
1983,2,3,4,12,4.9319
1983,2,3,5,13,5.4929
1983,3,1,1,91,3.4223
1983,3,1,2,43,2.5887
1983,3,1,3,59,0.1504
1983,3,1,4,59,2.0768
1983,3,1,5,95,4.9274
1983,3,2,1,25,1.1898
1983,3,2,2,15,0.0766
1983,3,2,3,12,6.4082
1983,3,2,4,19,5.3456
1983,3,2,5,17,6.8086
1983,3,3,1,10,-0.9122
1983,3,3,2,14,0.8638
1983,3,3,3,16,-0.4640
1983,3,3,4,8,8.5612
1983,3,3,5,8,3.6395
1983,4,1,1,50,5.6444
1983,4,1,2,60,5.2665
1983,4,1,3,87,7.5374
1983,4,1,4,68,5.9976
1983,4,1,5,79,10.5911
1983,4,2,1,15,8.6702
1983,4,2,2,21,9.9984
1983,4,2,3,24,5.5407
1983,4,2,4,13,9.2428
1983,4,2,5,18,7.8012
1983,4,3,1,13,5.6377
1983,4,3,2,14,9.2537
1983,4,3,3,12,5.0014
1983,4,3,4,10,8.2702
1983,4,3,5,6,13.7822
1983,5,1,1,99,11.8923
1983,5,1,2,69,16.2260
1983,5,1,3,81,10.8333
1983,5,1,4,32,5.7861
1983,5,1,5,55,13.1463
1983,5,2,1,28,9.9370
1983,5,2,2,25,5.1146
1983,5,2,3,18,5.8610
1983,5,2,4,13,5.6107
1983,5,2,5,14,5.7794
1983,5,3,1,14,7.1543
1983,5,3,2,8,5.9116
1983,5,3,3,9,2.1087
1983,5,3,4,11,6.9260
1983,5,3,5,11,4.5780
1983,6,1,1,55,2.7905
1983,6,1,2,47,5.5290
1983,6,1,3,33,2.5410
1983,6,1,4,71,7.1278
1983,6,1,5,126,4.0925
1983,6,2,1,18,4.9984
1983,6,2,2,16,10.0502
1983,6,2,3,24,4.5064
1983,6,2,4,19,1.7593
1983,6,2,5,21,3.9174
1983,6,3,1,9,4.5248
1983,6,3,2,11,12.7686
1983,6,3,3,12,1.6296
1983,6,3,4,12,4.0455
1983,6,3,5,11,4.5310
1983,7,1,1,70,-2.2612
1983,7,1,2,94,-4.8693
1983,7,1,3,73,-7.1856
1983,7,1,4,75,-1.9195
1983,7,1,5,60,0.6848
1983,7,2,1,28,-4.7619
1983,7,2,2,24,-3.6678
1983,7,2,3,15,-5.7542
1983,7,2,4,24,-0.9088
1983,7,2,5,16,1.2975
1983,7,3,1,9,-2.0515
1983,7,3,2,15,-1.4656
1983,7,3,3,13,1.3111
1983,7,3,4,13,-3.1880
1983,7,3,5,12,-8.0660
1983,8,1,1,90,-6.4883
1983,8,1,2,71,-4.5212
1983,8,1,3,74,-5.1375
1983,8,1,4,60,-3.4930
1983,8,1,5,77,-2.2677
1983,8,2,1,27,-0.9345
1983,8,2,2,25,-3.8766
1983,8,2,3,16,-2.6622
1983,8,2,4,17,-3.0158
1983,8,2,5,20,-4.6693
1983,8,3,1,14,-1.1093
1983,8,3,2,13,0.8044
1983,8,3,3,13,-0.2788
1983,8,3,4,12,-0.6336
1983,8,3,5,11,-3.4502
1983,9,1,1,84,-1.1333
1983,9,1,2,54,-0.9476
1983,9,1,3,95,2.2016
1983,9,1,4,71,-3.7778
1983,9,1,5,75,-2.3148
1983,9,2,1,21,5.2795
1983,9,2,2,17,1.8009
1983,9,2,3,20,0.2546
1983,9,2,4,19,0.2603
1983,9,2,5,23,-1.4247
1983,9,3,1,7,2.2421
1983,9,3,2,13,4.1710
1983,9,3,3,16,2.3671
1983,9,3,4,13,2.0187
1983,9,3,5,13,2.5562
1983,10,1,1,113,-10.4146
1983,10,1,2,72,-11.6200
1983,10,1,3,59,-8.6846
1983,10,1,4,63,-5.3511
1983,10,1,5,67,-8.2767
1983,10,2,1,34,-9.3994
1983,10,2,2,22,-13.1594
1983,10,2,3,18,-4.5211
1983,10,2,4,10,-9.7697
1983,10,2,5,22,-9.0698
1983,10,3,1,9,-5.4801
1983,10,3,2,11,-1.8065
1983,10,3,3,18,-1.6306
1983,10,3,4,10,-3.9520
1983,10,3,5,10,-2.6319
1983,11,1,1,105,3.4771
1983,11,1,2,110,5.2798
1983,11,1,3,45,1.1973
1983,11,1,4,48,1.1009
1983,11,1,5,67,5.2353
1983,11,2,1,28,8.5664
1983,11,2,2,21,10.4521
1983,11,2,3,17,-2.1992
1983,11,2,4,12,8.9706
1983,11,2,5,19,5.3583
1983,11,3,1,6,3.7936
1983,11,3,2,17,6.1466
1983,11,3,3,14,5.9700
1983,11,3,4,16,3.0641
1983,11,3,5,6,6.0955
1983,12,1,1,70,-3.2268
1983,12,1,2,46,0.3774
1983,12,1,3,76,-4.9192
1983,12,1,4,101,-0.1009
1983,12,1,5,83,-5.6709
1983,12,2,1,19,-0.3412
1983,12,2,2,10,-2.3517
1983,12,2,3,28,-3.9960
1983,12,2,4,22,-3.5034
1983,12,2,5,18,-2.8420
1983,12,3,1,14,-1.6170
1983,12,3,2,10,1.0421
1983,12,3,3,18,-2.2405
1983,12,3,4,9,1.8985
1983,12,3,5,10,-0.8950
1984,1,1,1,68,0.5187
1984,1,1,2,67,1.9833
1984,1,1,3,65,-2.2390
1984,1,1,4,86,-0.8274
1984,1,1,5,93,1.5519
1984,1,2,1,16,-2.6272
1984,1,2,2,19,-2.9222
1984,1,2,3,22,-0.0091
1984,1,2,4,16,-2.1914
1984,1,2,5,25,-2.8742
1984,1,3,1,9,-0.8191
1984,1,3,2,11,-4.9737
1984,1,3,3,16,-4.0499
1984,1,3,4,15,-1.8807
1984,1,3,5,6,-10.8921
1984,2,1,1,133,-6.6865
1984,2,1,2,58,-2.3647
1984,2,1,3,53,-5.4214
1984,2,1,4,41,-7.7563
1984,2,1,5,87,-4.7817
1984,2,2,1,25,-9.9438
1984,2,2,2,18,-3.5108
1984,2,2,3,14,-8.4448
1984,2,2,4,9,-15.7881
1984,2,2,5,30,-5.3466
1984,2,3,1,13,-3.7909
1984,2,3,2,15,-8.9501
1984,2,3,3,6,-10.3480
1984,2,3,4,17,-4.4413
1984,2,3,5,9,-4.3233
1984,3,1,1,105,-2.2628
1984,3,1,2,51,2.8807
1984,3,1,3,59,0.7914
1984,3,1,4,64,-0.1438
1984,3,1,5,91,-0.1638
1984,3,2,1,25,-0.2498
1984,3,2,2,20,0.1558
1984,3,2,3,12,1.2263
1984,3,2,4,19,0.7766
1984,3,2,5,25,0.2196
