year,month,rank_ME,rank_RE_6,nstocks,ret_vw
1987,8,1,4,347,4.0613
1987,8,1,5,344,3.6472
1987,8,2,1,240,1.3571
1987,8,2,2,329,3.5783
1987,8,2,3,326,3.9875
1987,8,2,4,298,4.4498
1987,8,2,5,276,5.3001
1987,8,3,1,117,1.2344
1987,8,3,2,255,2.8286
1987,8,3,3,375,2.9220
1987,8,3,4,354,4.5089
1987,8,3,5,258,4.9573
1987,9,1,1,681,-1.5532
1987,9,1,2,451,-1.4429
1987,9,1,3,319,-1.4810
1987,9,1,4,335,-1.9206
1987,9,1,5,353,-1.0878
1987,9,2,1,244,-0.7983
1987,9,2,2,323,-1.6969
1987,9,2,3,316,-2.1410
1987,9,2,4,290,-1.6786
1987,9,2,5,254,-2.4245
1987,9,3,1,116,-0.2946
1987,9,3,2,239,-3.1811
1987,9,3,3,361,-1.7999
1987,9,3,4,351,-1.9907
1987,9,3,5,255,-2.0314
1987,10,1,1,686,-33.2781
1987,10,1,2,446,-31.4492
1987,10,1,3,325,-29.9774
1987,10,1,4,321,-30.9255
1987,10,1,5,360,-31.4078
1987,10,2,1,247,-33.1323
1987,10,2,2,321,-29.5682
1987,10,2,3,312,-27.3066
1987,10,2,4,284,-27.3044
1987,10,2,5,263,-30.7420
1987,10,3,1,121,-26.0698
1987,10,3,2,237,-21.7070
1987,10,3,3,354,-19.8991
1987,10,3,4,352,-20.5587
1987,10,3,5,246,-23.6758
1987,11,1,1,680,-8.3093
1987,11,1,2,428,-7.1404
1987,11,1,3,311,-2.1380
1987,11,1,4,298,-4.3779
1987,11,1,5,334,-4.8788
1987,11,2,1,248,-7.0774
1987,11,2,2,311,-4.2831
1987,11,2,3,298,-3.9954
1987,11,2,4,276,-4.9667
1987,11,2,5,245,-3.8527
1987,11,3,1,118,-6.5907
1987,11,3,2,235,-6.5959
1987,11,3,3,338,-7.3883
1987,11,3,4,339,-8.7102
1987,11,3,5,220,-7.1347
1987,12,1,1,666,4.6520
1987,12,1,2,419,8.1578
1987,12,1,3,326,7.4758
1987,12,1,4,266,8.4916
1987,12,1,5,334,9.8598
1987,12,2,1,251,5.4186
1987,12,2,2,316,10.2665
1987,12,2,3,297,10.1008
1987,12,2,4,288,13.2113
1987,12,2,5,230,13.6457
1987,12,3,1,117,5.2502
1987,12,3,2,230,6.0032
1987,12,3,3,326,7.6741
1987,12,3,4,330,7.6789
1987,12,3,5,195,10.0698
1988,1,1,1,672,7.4914
1988,1,1,2,403,4.5824
1988,1,1,3,360,5.1825
1988,1,1,4,198,3.6995
1988,1,1,5,317,4.4042
1988,1,2,1,248,5.3383
1988,1,2,2,318,2.7532
1988,1,2,3,291,2.7436
1988,1,2,4,267,1.0548
1988,1,2,5,221,0.6710
1988,1,3,1,124,6.1562
1988,1,3,2,238,6.7467
1988,1,3,3,334,3.9763
1988,1,3,4,326,3.4019
1988,1,3,5,190,1.4894
1988,2,1,1,662,8.3482
1988,2,1,2,405,9.3005
1988,2,1,3,380,8.8235
1988,2,1,4,203,7.9610
1988,2,1,5,314,10.4574
1988,2,2,1,250,8.6981
1988,2,2,2,325,9.9883
1988,2,2,3,300,9.1587
1988,2,2,4,250,9.5369
1988,2,2,5,229,12.0701
1988,2,3,1,122,7.4050
1988,2,3,2,239,5.3525
1988,2,3,3,334,4.0673
1988,2,3,4,334,5.1928
1988,2,3,5,191,6.0911
1988,3,1,1,679,4.9906
1988,3,1,2,407,6.7103
1988,3,1,3,396,5.4836
1988,3,1,4,204,6.0322
1988,3,1,5,317,5.4872
1988,3,2,1,253,3.6232
1988,3,2,2,322,2.5789
1988,3,2,3,305,2.9887
1988,3,2,4,259,5.0570
1988,3,2,5,231,6.9456
1988,3,3,1,119,1.5397
1988,3,3,2,229,-0.5873
1988,3,3,3,331,-3.7782
1988,3,3,4,338,-3.3022
1988,3,3,5,193,-1.4995
1988,4,1,1,684,0.7237
1988,4,1,2,397,1.4110
1988,4,1,3,380,2.2598
1988,4,1,4,206,1.0263
1988,4,1,5,308,3.5233
1988,4,2,1,247,2.3255
1988,4,2,2,315,2.0992
1988,4,2,3,309,1.6155
1988,4,2,4,260,2.3464
1988,4,2,5,236,2.9156
1988,4,3,1,128,1.1407
1988,4,3,2,240,0.9650
1988,4,3,3,334,0.7545
1988,4,3,4,327,0.5577
1988,4,3,5,198,2.3805
1988,5,1,1,671,-3.2696
1988,5,1,2,375,-2.8977
1988,5,1,3,372,-2.1023
1988,5,1,4,189,-1.2775
1988,5,1,5,298,-2.5274
1988,5,2,1,237,-1.5912
1988,5,2,2,306,-2.1770
1988,5,2,3,305,-1.8660
1988,5,2,4,253,-1.0587
1988,5,2,5,231,-1.3967
1988,5,3,1,126,1.1939
1988,5,3,2,231,0.6070
1988,5,3,3,325,0.1592
1988,5,3,4,320,0.4005
1988,5,3,5,204,-0.2382
1988,6,1,1,650,6.9044
1988,6,1,2,354,7.7202
1988,6,1,3,386,6.5248
1988,6,1,4,187,8.4858
1988,6,1,5,297,7.4365
1988,6,2,1,242,7.2972
1988,6,2,2,296,7.8848
1988,6,2,3,298,7.4015
1988,6,2,4,259,8.0215
1988,6,2,5,240,8.6228
1988,6,3,1,115,5.9017
1988,6,3,2,229,4.5039
1988,6,3,3,316,4.4307
1988,6,3,4,321,4.4506
1988,6,3,5,218,6.2303
1988,7,1,1,621,-0.8134
1988,7,1,2,346,-1.5588
1988,7,1,3,385,-0.0926
1988,7,1,4,175,-1.0840
1988,7,1,5,288,-0.5238
1988,7,2,1,233,-0.6935
1988,7,2,2,290,-1.5816
1988,7,2,3,296,-2.6500
1988,7,2,4,264,-3.0353
1988,7,2,5,254,-1.9244
1988,7,3,1,123,-0.8690
1988,7,3,2,243,-0.5707
1988,7,3,3,322,-0.6135
1988,7,3,4,329,-1.4017
1988,7,3,5,219,-1.2383
1988,8,1,1,611,-2.0970
1988,8,1,2,348,-1.5094
1988,8,1,3,376,-2.4327
1988,8,1,4,181,-2.1431
1988,8,1,5,275,-3.1515
1988,8,2,1,233,-3.3749
1988,8,2,2,294,-2.1513
1988,8,2,3,297,-2.8845
1988,8,2,4,275,-2.7391
1988,8,2,5,253,-4.1818
1988,8,3,1,121,-1.3808
1988,8,3,2,241,-3.0214
1988,8,3,3,330,-3.1721
1988,8,3,4,330,-2.4946
1988,8,3,5,221,-4.6451
1988,9,1,1,616,2.0349
1988,9,1,2,364,3.1881
1988,9,1,3,380,3.4806
1988,9,1,4,182,3.2276
1988,9,1,5,281,4.7874
1988,9,2,1,240,2.8069
1988,9,2,2,300,2.7581
1988,9,2,3,302,3.1057
1988,9,2,4,269,2.6415
1988,9,2,5,251,3.2244
1988,9,3,1,123,3.7330
1988,9,3,2,239,4.2199
1988,9,3,3,323,4.6243
1988,9,3,4,316,4.9141
1988,9,3,5,211,2.3731
1988,10,1,1,639,-2.6207
1988,10,1,2,375,-0.5250
1988,10,1,3,377,-1.7886
1988,10,1,4,201,1.0276
1988,10,1,5,292,-1.8660
1988,10,2,1,248,-1.1133
1988,10,2,2,298,-0.4687
1988,10,2,3,306,-0.6045
1988,10,2,4,277,0.0609
1988,10,2,5,249,-0.8485
1988,10,3,1,121,4.6534
1988,10,3,2,246,2.6101
1988,10,3,3,318,2.7826
1988,10,3,4,320,2.2831
1988,10,3,5,205,1.7389
1988,11,1,1,636,-4.7548
1988,11,1,2,372,-3.8315
1988,11,1,3,370,-3.0471
1988,11,1,4,193,-4.2221
1988,11,1,5,303,-4.3111
1988,11,2,1,238,-2.0613
1988,11,2,2,299,-3.5965
1988,11,2,3,301,-3.3058
1988,11,2,4,268,-2.7445
1988,11,2,5,238,-2.3532
1988,11,3,1,114,-1.6759
1988,11,3,2,241,-1.1065
1988,11,3,3,304,-1.5514
1988,11,3,4,292,-1.1973
1988,11,3,5,187,-1.4129
1988,12,1,1,644,5.0578
1988,12,1,2,379,4.1715
1988,12,1,3,379,3.0164
1988,12,1,4,195,5.4310
1988,12,1,5,315,5.6335
1988,12,2,1,239,5.7412
1988,12,2,2,314,4.4750
1988,12,2,3,305,4.3370
1988,12,2,4,275,5.5314
1988,12,2,5,237,5.5356
1988,12,3,1,114,2.9186
1988,12,3,2,242,1.4214
1988,12,3,3,312,2.0027
1988,12,3,4,291,2.2147
1988,12,3,5,192,2.7037
1989,1,1,1,639,4.6276
1989,1,1,2,380,3.9767
1989,1,1,3,391,5.1207
1989,1,1,4,208,4.4244
1989,1,1,5,316,4.3899
1989,1,2,1,239,7.1649
1989,1,2,2,303,4.1349
1989,1,2,3,306,3.1022
1989,1,2,4,274,3.6136
1989,1,2,5,239,5.9267
1989,1,3,1,112,7.5231
1989,1,3,2,245,7.0677
1989,1,3,3,315,5.5389
1989,1,3,4,285,6.4173
1989,1,3,5,210,8.1449
1989,2,1,1,627,1.5235
1989,2,1,2,384,-0.2758
1989,2,1,3,387,-0.2302
1989,2,1,4,194,0.8677
1989,2,1,5,309,1.1983
1989,2,2,1,233,1.0690
1989,2,2,2,300,0.6991
1989,2,2,3,307,0.3990
1989,2,2,4,280,0.8943
1989,2,2,5,245,1.0482
1989,2,3,1,110,-1.0971
1989,2,3,2,239,-1.6694
1989,2,3,3,301,-2.5608
1989,2,3,4,285,-2.4210
1989,2,3,5,208,-2.3201
1989,3,1,1,629,2.2779
1989,3,1,2,393,2.8020
1989,3,1,3,383,2.3937
1989,3,1,4,195,2.2349
1989,3,1,5,307,3.9548
1989,3,2,1,226,2.5312
1989,3,2,2,301,2.7487
1989,3,2,3,305,2.6384
1989,3,2,4,288,2.3265
1989,3,2,5,240,2.8228
1989,3,3,1,106,-0.3417
1989,3,3,2,243,1.4553
1989,3,3,3,309,-0.0364
1989,3,3,4,305,3.5787
1989,3,3,5,212,2.2254
1989,4,1,1,630,3.2156
1989,4,1,2,388,2.9088
1989,4,1,3,377,3.9048
1989,4,1,4,189,3.4598
1989,4,1,5,314,4.7338
1989,4,2,1,231,3.7297
1989,4,2,2,302,4.6725
1989,4,2,3,295,4.6408
1989,4,2,4,287,6.2150
1989,4,2,5,237,7.1914
1989,4,3,1,106,3.4319
1989,4,3,2,240,4.9327
1989,4,3,3,313,5.8243
1989,4,3,4,308,5.8429
1989,4,3,5,221,4.3981
1989,5,1,1,624,3.0060
1989,5,1,2,375,3.6289
1989,5,1,3,371,3.0063
1989,5,1,4,181,4.4040
1989,5,1,5,319,3.9569
1989,5,2,1,235,3.5432
1989,5,2,2,308,5.8476
1989,5,2,3,295,5.1504
1989,5,2,4,275,5.9616
1989,5,2,5,231,5.7856
1989,5,3,1,109,3.4200
1989,5,3,2,240,4.4922
1989,5,3,3,314,4.0407
1989,5,3,4,307,4.9408
1989,5,3,5,206,3.1370
1989,6,1,1,627,-2.3664
1989,6,1,2,385,-1.7191
1989,6,1,3,379,-1.5160
1989,6,1,4,181,-2.2948
1989,6,1,5,318,-2.5735
1989,6,2,1,230,-2.7710
1989,6,2,2,311,-2.1625
1989,6,2,3,298,-2.7491
1989,6,2,4,284,-2.8330
1989,6,2,5,243,-2.4946
1989,6,3,1,113,-3.2931
1989,6,3,2,256,-0.7500
1989,6,3,3,321,-0.1595
1989,6,3,4,309,-0.5567
1989,6,3,5,203,-1.4984
1989,7,1,1,635,2.5455
1989,7,1,2,390,5.0041
1989,7,1,3,389,4.0904
1989,7,1,4,189,6.8581
1989,7,1,5,333,6.3191
1989,7,2,1,229,2.4621
1989,7,2,2,305,3.3397
1989,7,2,3,310,5.7161
1989,7,2,4,277,5.4802
1989,7,2,5,251,5.2996
1989,7,3,1,112,4.8831
1989,7,3,2,259,6.1614
1989,7,3,3,326,8.4499
1989,7,3,4,320,10.8376
1989,7,3,5,213,6.7644
1989,8,1,1,640,1.1253
1989,8,1,2,384,0.6813
1989,8,1,3,390,2.4002
1989,8,1,4,193,2.5154
1989,8,1,5,342,2.4231
1989,8,2,1,237,3.1055
1989,8,2,2,309,2.6358
1989,8,2,3,314,1.8795
1989,8,2,4,269,2.1592
1989,8,2,5,268,4.8800
1989,8,3,1,116,3.0973
1989,8,3,2,261,3.2437
1989,8,3,3,329,0.6885
1989,8,3,4,315,0.4443
1989,8,3,5,208,6.1735
1989,9,1,1,619,-0.6958
1989,9,1,2,360,0.0908
1989,9,1,3,385,0.5032
1989,9,1,4,273,1.4188
1989,9,1,5,352,-0.1709
1989,9,2,1,230,-0.4654
1989,9,2,2,312,0.0018
1989,9,2,3,316,1.3759
1989,9,2,4,264,0.7514
1989,9,2,5,270,1.7095
1989,9,3,1,119,-3.4972
1989,9,3,2,258,-3.1977
1989,9,3,3,322,-0.0029
1989,9,3,4,313,0.4377
1989,9,3,5,203,-0.0510
1989,10,1,1,612,-8.0083
1989,10,1,2,359,-5.2446
1989,10,1,3,361,-4.7809
1989,10,1,4,286,-4.4285
1989,10,1,5,359,-5.7080
1989,10,2,1,229,-8.5619
1989,10,2,2,301,-6.2965
1989,10,2,3,301,-4.8143
1989,10,2,4,265,-3.5417
1989,10,2,5,268,-5.8064
1989,10,3,1,118,-7.6150
1989,10,3,2,248,-4.2485
1989,10,3,3,325,-1.9754
1989,10,3,4,303,-0.5793
1989,10,3,5,213,-2.3774
1989,11,1,1,609,-1.3881
1989,11,1,2,372,-0.9280
1989,11,1,3,349,-0.9973
1989,11,1,4,299,0.0281
1989,11,1,5,364,0.9815
1989,11,2,1,225,1.7880
1989,11,2,2,307,0.4774
1989,11,2,3,297,1.2607
1989,11,2,4,270,1.2693
1989,11,2,5,279,1.0731
1989,11,3,1,110,-0.3254
1989,11,3,2,227,0.7384
1989,11,3,3,312,2.3267
1989,11,3,4,300,3.3971
1989,11,3,5,212,2.1879
1989,12,1,1,609,-0.7514
1989,12,1,2,361,-0.4063
1989,12,1,3,345,0.2735
1989,12,1,4,317,0.3299
1989,12,1,5,372,1.6982
1989,12,2,1,215,0.0766
1989,12,2,2,299,1.3907
1989,12,2,3,289,1.5035
1989,12,2,4,252,2.1979
1989,12,2,5,283,1.1969
1989,12,3,1,111,0.9401
1989,12,3,2,219,0.9849
1989,12,3,3,328,2.6976
1989,12,3,4,309,3.6637
1989,12,3,5,212,3.1635
1990,1,1,1,594,-8.5536
1990,1,1,2,374,-7.9468
1990,1,1,3,325,-9.3568
1990,1,1,4,335,-7.8278
1990,1,1,5,361,-9.0791
1990,1,2,1,209,-9.7231
1990,1,2,2,294,-8.2386
1990,1,2,3,290,-9.9177
1990,1,2,4,252,-9.0128
1990,1,2,5,288,-7.8315
1990,1,3,1,107,-6.4397
1990,1,3,2,215,-4.3697
1990,1,3,3,321,-6.6424
1990,1,3,4,320,-7.7555
1990,1,3,5,211,-6.6861
1990,2,1,1,600,1.7506
1990,2,1,2,387,1.0651
1990,2,1,3,269,1.8718
1990,2,1,4,355,2.9613
1990,2,1,5,354,4.4967
1990,2,2,1,212,4.0509
1990,2,2,2,295,2.9561
1990,2,2,3,286,2.7995
1990,2,2,4,243,3.2303
1990,2,2,5,286,5.0844
1990,2,3,1,100,1.6868
1990,2,3,2,222,1.9472
1990,2,3,3,325,0.9697
1990,2,3,4,316,0.4207
1990,2,3,5,217,2.7727
1990,3,1,1,598,3.2827
1990,3,1,2,399,3.2103
1990,3,1,3,280,3.7569
1990,3,1,4,341,3.7120
1990,3,1,5,341,4.4984
1990,3,2,1,226,3.8361
1990,3,2,2,296,5.0663
1990,3,2,3,292,4.6634
1990,3,2,4,238,4.1193
1990,3,2,5,295,6.3842
1990,3,3,1,101,1.8470
1990,3,3,2,214,1.9778
1990,3,3,3,334,2.2274
1990,3,3,4,319,3.9963
1990,3,3,5,214,3.4646
1990,4,1,1,588,-4.2556
1990,4,1,2,404,-2.1725
1990,4,1,3,273,-2.2117
1990,4,1,4,330,-2.4966
1990,4,1,5,343,-2.0801
1990,4,2,1,218,-4.6203
1990,4,2,2,298,-3.7996
1990,4,2,3,302,-2.8257
1990,4,2,4,228,-4.1746
1990,4,2,5,300,-3.0056
1990,4,3,1,98,-3.7261
1990,4,3,2,214,-2.4533
1990,4,3,3,322,-3.9986
1990,4,3,4,318,-1.8041
1990,4,3,5,219,-0.9722
1990,5,1,1,589,7.5148
1990,5,1,2,400,6.4193
1990,5,1,3,261,6.5895
1990,5,1,4,333,6.4724
1990,5,1,5,322,8.8649
1990,5,2,1,221,7.7358
1990,5,2,2,302,9.5022
1990,5,2,3,296,7.5213
1990,5,2,4,243,8.7019
1990,5,2,5,309,10.3560
1990,5,3,1,98,8.8381
1990,5,3,2,207,8.9203
1990,5,3,3,308,8.0026
1990,5,3,4,316,10.3893
1990,5,3,5,228,9.0137
1990,6,1,1,577,0.6357
1990,6,1,2,402,2.3007
1990,6,1,3,253,1.7137
1990,6,1,4,328,1.5508
1990,6,1,5,315,2.0288
1990,6,2,1,231,1.9175
1990,6,2,2,309,0.7604
1990,6,2,3,307,0.2018
1990,6,2,4,276,0.9320
1990,6,2,5,308,-1.0840
1990,6,3,1,101,-3.5075
1990,6,3,2,224,-1.1457
1990,6,3,3,313,-1.5716
1990,6,3,4,316,0.8832
1990,6,3,5,239,1.1271
1990,7,1,1,569,-5.5567
1990,7,1,2,396,-2.9168
1990,7,1,3,245,-4.3993
1990,7,1,4,335,-3.6340
1990,7,1,5,319,-4.2962
1990,7,2,1,223,-5.0377
1990,7,2,2,315,-3.3836
1990,7,2,3,298,-3.4772
1990,7,2,4,265,-3.1493
1990,7,2,5,325,-3.0793
1990,7,3,1,103,-5.8915
1990,7,3,2,221,-1.2301
1990,7,3,3,317,1.1579
1990,7,3,4,324,0.0598
1990,7,3,5,241,-0.2356
1990,8,1,1,574,-16.3715
1990,8,1,2,396,-15.8045
1990,8,1,3,251,-14.9173
1990,8,1,4,320,-15.0591
1990,8,1,5,317,-14.6137
1990,8,2,1,219,-15.3486
1990,8,2,2,306,-13.1733
1990,8,2,3,308,-12.6277
1990,8,2,4,275,-12.5089
1990,8,2,5,327,-13.6592
1990,8,3,1,102,-10.4044
1990,8,3,2,225,-9.9401
1990,8,3,3,322,-7.4533
1990,8,3,4,325,-8.7026
1990,8,3,5,251,-8.7203
1990,9,1,1,562,-9.8807
1990,9,1,2,391,-9.7181
1990,9,1,3,250,-10.2752
1990,9,1,4,307,-7.4595
1990,9,1,5,324,-8.6936
1990,9,2,1,216,-10.6444
1990,9,2,2,306,-8.3393
1990,9,2,3,303,-6.8718
1990,9,2,4,262,-6.8636
1990,9,2,5,329,-10.0057
1990,9,3,1,98,-7.5355
1990,9,3,2,233,-6.2447
1990,9,3,3,331,-2.6727
1990,9,3,4,329,-4.3990
1990,9,3,5,251,-4.7226
1990,10,1,1,565,-9.4043
1990,10,1,2,402,-7.3458
1990,10,1,3,249,-4.3029
1990,10,1,4,303,-5.0038
1990,10,1,5,317,-5.6263
1990,10,2,1,217,-9.3103
1990,10,2,2,314,-5.4527
1990,10,2,3,301,-5.0103
1990,10,2,4,266,-2.4316
1990,10,2,5,338,-4.5385
1990,10,3,1,97,-1.9282
1990,10,3,2,233,-1.1039
1990,10,3,3,327,-0.3203
1990,10,3,4,333,1.3185
1990,10,3,5,242,-0.5696
1990,11,1,1,554,5.3187
1990,11,1,2,410,5.3158
1990,11,1,3,256,7.1397
1990,11,1,4,280,4.5787
1990,11,1,5,324,7.9939
1990,11,2,1,226,10.6397
1990,11,2,2,322,8.4830
1990,11,2,3,301,7.6223
1990,11,2,4,270,8.3595
1990,11,2,5,335,9.1913
1990,11,3,1,90,6.5795
1990,11,3,2,231,5.7744
1990,11,3,3,326,4.6956
1990,11,3,4,325,6.1866
1990,11,3,5,243,7.1404
1990,12,1,1,565,-1.8947
1990,12,1,2,404,3.0043
1990,12,1,3,261,4.4589
1990,12,1,4,295,4.3217
1990,12,1,5,323,5.5266
1990,12,2,1,241,3.1289
1990,12,2,2,336,5.4856
1990,12,2,3,303,5.8804
1990,12,2,4,269,6.6816
1990,12,2,5,347,6.9494
1990,12,3,1,88,4.5234
1990,12,3,2,232,1.6161
1990,12,3,3,343,2.0531
1990,12,3,4,327,3.2537
1990,12,3,5,256,2.7215
1991,1,1,1,573,14.7837
1991,1,1,2,394,10.1316
1991,1,1,3,268,8.3018
1991,1,1,4,280,6.8562
1991,1,1,5,313,11.9828
1991,1,2,1,247,11.7621
1991,1,2,2,355,8.4345
1991,1,2,3,318,7.6405
1991,1,2,4,277,7.9369
1991,1,2,5,348,10.9681
1991,1,3,1,89,11.1187
1991,1,3,2,233,8.1240
1991,1,3,3,350,2.6591
1991,1,3,4,328,3.1742
1991,1,3,5,263,5.7876
1991,2,1,1,561,15.1274
1991,2,1,2,400,11.5887
1991,2,1,3,263,10.1392
1991,2,1,4,290,13.4615
1991,2,1,5,311,16.1967
1991,2,2,1,240,12.1704
1991,2,2,2,347,9.3770
1991,2,2,3,327,9.7042
1991,2,2,4,261,8.5345
1991,2,2,5,339,10.3726
1991,2,3,1,86,7.8175
1991,2,3,2,234,6.7965
1991,2,3,3,333,6.1247
1991,2,3,4,326,6.8946
1991,2,3,5,253,7.2777
1991,3,1,1,551,8.7668
1991,3,1,2,399,7.1688
1991,3,1,3,268,8.6819
1991,3,1,4,278,8.6664
1991,3,1,5,304,8.0889
1991,3,2,1,240,7.4250
1991,3,2,2,351,5.0144
1991,3,2,3,324,4.8762
1991,3,2,4,258,7.0332
1991,3,2,5,328,6.4207
1991,3,3,1,85,-0.6740
1991,3,3,2,225,1.2289
1991,3,3,3,321,2.2372
1991,3,3,4,333,2.8918
1991,3,3,5,245,2.5813
1991,4,1,1,552,0.2380
1991,4,1,2,395,-0.0487
1991,4,1,3,269,-0.6347
1991,4,1,4,271,0.1657
1991,4,1,5,308,-0.1222
1991,4,2,1,236,-0.7221
1991,4,2,2,337,-0.5402
1991,4,2,3,330,-0.0474
1991,4,2,4,257,0.3172
1991,4,2,5,313,0.0014
1991,4,3,1,87,0.4678
1991,4,3,2,214,3.0212
1991,4,3,3,302,1.1806
1991,4,3,4,335,-0.7450
1991,4,3,5,254,-0.7197
1991,5,1,1,537,4.5520
1991,5,1,2,387,2.3341
1991,5,1,3,268,3.9133
1991,5,1,4,264,2.8324
1991,5,1,5,288,4.2596
1991,5,2,1,232,4.9390
1991,5,2,2,344,4.2567
1991,5,2,3,327,4.3327
1991,5,2,4,268,3.4343
1991,5,2,5,293,4.9507
1991,5,3,1,86,11.4886
1991,5,3,2,210,7.5062
1991,5,3,3,299,3.3141
1991,5,3,4,320,4.0340
1991,5,3,5,250,2.4555
1991,6,1,1,514,-3.8692
1991,6,1,2,378,-4.0134
1991,6,1,3,256,-5.6411
1991,6,1,4,264,-4.0694
1991,6,1,5,285,-5.9931
1991,6,2,1,238,-3.9262
1991,6,2,2,343,-4.1298
1991,6,2,3,330,-4.6482
1991,6,2,4,267,-5.6436
1991,6,2,5,300,-6.7271
1991,6,3,1,91,-6.1602
1991,6,3,2,209,-6.5879
1991,6,3,3,310,-3.4913
1991,6,3,4,326,-3.6469
1991,6,3,5,269,-4.9489
1991,7,1,1,522,2.1538
1991,7,1,2,396,2.9513
1991,7,1,3,264,2.7457
1991,7,1,4,293,4.2078
1991,7,1,5,313,5.8530
1991,7,2,1,240,0.9452
1991,7,2,2,341,2.7418
1991,7,2,3,338,3.7892
1991,7,2,4,281,5.1719
1991,7,2,5,303,7.4458
1991,7,3,1,106,0.7490
1991,7,3,2,237,2.9093
1991,7,3,3,320,3.8095
1991,7,3,4,335,4.5601
1991,7,3,5,281,6.9239
1991,8,1,1,530,1.9858
1991,8,1,2,382,3.1078
1991,8,1,3,268,3.4676
1991,8,1,4,286,4.7157
1991,8,1,5,322,4.5047
1991,8,2,1,242,1.9245
1991,8,2,2,353,2.2242
1991,8,2,3,337,3.1348
1991,8,2,4,294,4.1198
1991,8,2,5,307,6.4189
1991,8,3,1,114,-0.9028
1991,8,3,2,244,0.9400
1991,8,3,3,328,1.5855
1991,8,3,4,340,2.9867
1991,8,3,5,283,3.5407
1991,9,1,1,535,-0.8526
1991,9,1,2,379,0.5637
1991,9,1,3,272,2.5607
1991,9,1,4,289,2.6071
1991,9,1,5,337,-0.5667
1991,9,2,1,249,-0.3374
1991,9,2,2,345,0.3267
1991,9,2,3,338,0.2790
1991,9,2,4,297,-1.1933
1991,9,2,5,311,1.7102
1991,9,3,1,114,-2.1739
1991,9,3,2,238,-2.8723
1991,9,3,3,321,-1.0091
1991,9,3,4,328,-2.0184
1991,9,3,5,274,-0.9423
1991,10,1,1,549,1.7965
1991,10,1,2,365,1.8150
1991,10,1,3,264,2.5439
1991,10,1,4,292,7.2255
1991,10,1,5,338,5.5423
1991,10,2,1,246,1.5505
1991,10,2,2,334,0.4139
1991,10,2,3,325,1.1327
1991,10,2,4,296,1.9879
1991,10,2,5,311,4.0176
1991,10,3,1,113,-1.3612
1991,10,3,2,237,0.7681
1991,10,3,3,309,1.2364
1991,10,3,4,316,1.8374
1991,10,3,5,266,2.8430
1991,11,1,1,555,-3.8007
1991,11,1,2,355,-3.7060
1991,11,1,3,264,-3.0667
1991,11,1,4,302,-3.7252
1991,11,1,5,338,-4.4221
1991,11,2,1,257,-7.6608
1991,11,2,2,339,-5.4217
1991,11,2,3,332,-4.2270
1991,11,2,4,301,-4.1339
1991,11,2,5,311,-5.9803
1991,11,3,1,116,-8.6806
1991,11,3,2,237,-6.9032
1991,11,3,3,297,-4.4158
1991,11,3,4,325,-2.1973
1991,11,3,5,254,-1.3339
1991,12,1,1,534,1.8729
1991,12,1,2,352,6.0512
1991,12,1,3,256,8.8232
1991,12,1,4,295,8.0376
1991,12,1,5,326,8.0915
1991,12,2,1,236,8.0036
1991,12,2,2,335,7.1515
1991,12,2,3,334,9.6808
1991,12,2,4,303,10.9104
1991,12,2,5,317,10.4969
1991,12,3,1,116,4.3067
1991,12,3,2,243,7.4201
1991,12,3,3,296,9.3158
1991,12,3,4,327,14.3919
1991,12,3,5,256,12.2701
1992,1,1,1,526,16.8362
1992,1,1,2,357,12.1381
1992,1,1,3,259,10.2248
1992,1,1,4,281,8.6624
1992,1,1,5,329,11.0213
1992,1,2,1,241,10.5984
1992,1,2,2,347,6.8990
1992,1,2,3,337,5.6466
1992,1,2,4,296,6.0713
1992,1,2,5,325,6.5705
1992,1,3,1,116,4.2754
1992,1,3,2,241,3.3960
1992,1,3,3,304,-0.1497
1992,1,3,4,334,-4.3741
1992,1,3,5,264,-1.8871
1992,2,1,1,518,5.4253
1992,2,1,2,358,3.9315
1992,2,1,3,253,2.4715
1992,2,1,4,302,3.6665
1992,2,1,5,327,2.0015
1992,2,2,1,232,5.9912
1992,2,2,2,349,3.1204
1992,2,2,3,327,1.6891
1992,2,2,4,289,0.8404
1992,2,2,5,333,2.3668
1992,2,3,1,117,5.0186
1992,2,3,2,239,2.6128
1992,2,3,3,308,-0.0996
1992,2,3,4,332,0.1723
1992,2,3,5,271,1.4553
1992,3,1,1,522,-2.6258
1992,3,1,2,359,-3.2031
1992,3,1,3,259,-3.1579
1992,3,1,4,290,-2.9103
1992,3,1,5,323,-5.4593
1992,3,2,1,242,-4.8753
1992,3,2,2,343,-4.4164
1992,3,2,3,330,-3.2875
1992,3,2,4,288,-5.4969
1992,3,2,5,350,-3.4404
1992,3,3,1,116,-2.9520
1992,3,3,2,247,-1.8792
1992,3,3,3,304,-1.4984
1992,3,3,4,340,-2.4224
1992,3,3,5,266,-3.3207
1992,4,1,1,520,-6.0145
1992,4,1,2,366,-3.8734
1992,4,1,3,259,-4.3435
1992,4,1,4,305,-6.4621
1992,4,1,5,343,-5.5220
1992,4,2,1,243,-3.1988
1992,4,2,2,334,-2.1785
1992,4,2,3,336,-3.6294
1992,4,2,4,288,-4.7284
1992,4,2,5,361,-4.7776
1992,4,3,1,117,5.7873
1992,4,3,2,252,5.1166
1992,4,3,3,308,3.7626
1992,4,3,4,346,0.7592
1992,4,3,5,260,-0.1385
