year,month,rank_ME,rank_Abr_6,nstocks,ret_vw
1997,6,2,4,458,5.4251
1997,6,2,5,746,6.4229
1997,6,3,1,466,2.1863
1997,6,3,2,461,4.1819
1997,6,3,3,498,3.7609
1997,6,3,4,492,4.8120
1997,6,3,5,510,4.2698
1997,7,1,1,2081,5.1564
1997,7,1,2,996,4.5116
1997,7,1,3,949,4.2154
1997,7,1,4,959,5.8869
1997,7,1,5,1846,6.7619
1997,7,2,1,648,5.6375
1997,7,2,2,417,4.2095
1997,7,2,3,381,4.7976
1997,7,2,4,421,6.0160
1997,7,2,5,681,5.6438
1997,7,3,1,415,10.6826
1997,7,3,2,398,6.4548
1997,7,3,3,445,5.8412
1997,7,3,4,424,5.1741
1997,7,3,5,453,9.5187
1997,8,1,1,2093,4.3948
1997,8,1,2,1010,4.0664
1997,8,1,3,976,4.3183
1997,8,1,4,993,5.0673
1997,8,1,5,1886,5.7371
1997,8,2,1,639,3.6207
1997,8,2,2,428,2.9146
1997,8,2,3,403,2.3907
1997,8,2,4,450,2.8188
1997,8,2,5,686,3.7266
1997,8,3,1,447,-1.1599
1997,8,3,2,438,-4.2496
1997,8,3,3,479,-4.1113
1997,8,3,4,482,-5.6734
1997,8,3,5,494,-4.0673
1997,9,1,1,2177,9.3602
1997,9,1,2,1089,8.7217
1997,9,1,3,1052,8.8849
1997,9,1,4,1104,9.8626
1997,9,1,5,2001,9.8329
1997,9,2,1,657,7.4981
1997,9,2,2,459,7.3801
1997,9,2,3,428,7.8800
1997,9,2,4,487,6.8951
1997,9,2,5,703,7.7791
1997,9,3,1,452,5.1648
1997,9,3,2,454,4.2861
1997,9,3,3,504,5.1602
1997,9,3,4,507,5.5078
1997,9,3,5,496,3.8804
1997,10,1,1,2000,-4.8226
1997,10,1,2,976,-3.7050
1997,10,1,3,973,-3.2022
1997,10,1,4,1008,-4.5156
1997,10,1,5,1857,-4.1298
1997,10,2,1,576,-5.8795
1997,10,2,2,408,-4.6591
1997,10,2,3,396,-4.0391
1997,10,2,4,419,-4.4031
1997,10,2,5,644,-6.1054
1997,10,3,1,381,-4.4723
1997,10,3,2,390,-2.8788
1997,10,3,3,422,-2.2500
1997,10,3,4,436,-3.1231
1997,10,3,5,444,-5.4475
1997,11,1,1,2043,-4.0640
1997,11,1,2,995,-1.5982
1997,11,1,3,945,-2.4305
1997,11,1,4,1026,-3.0573
1997,11,1,5,1878,-2.6231
1997,11,2,1,611,-2.6351
1997,11,2,2,455,-0.6156
1997,11,2,3,426,-0.8586
1997,11,2,4,479,-1.1862
1997,11,2,5,675,-3.0288
1997,11,3,1,433,3.3081
1997,11,3,2,451,4.1979
1997,11,3,3,476,4.8946
1997,11,3,4,507,4.5667
1997,11,3,5,495,2.8690
1997,12,1,1,2260,-4.9843
1997,12,1,2,1107,-2.5196
1997,12,1,3,1043,-2.3397
1997,12,1,4,1116,-2.0225
1997,12,1,5,2021,-4.7117
1997,12,2,1,658,-0.6564
1997,12,2,2,494,1.4383
1997,12,2,3,443,1.3550
1997,12,2,4,513,1.4434
1997,12,2,5,709,-0.7658
1997,12,3,1,445,-0.1566
1997,12,3,2,463,2.7930
1997,12,3,3,501,1.7213
1997,12,3,4,529,0.7306
1997,12,3,5,520,0.0417
1998,1,1,1,2065,0.3780
1998,1,1,2,1001,-1.3728
1998,1,1,3,943,-0.9296
1998,1,1,4,1043,-0.1080
1998,1,1,5,1858,0.4184
1998,1,2,1,593,-1.0278
1998,1,2,2,446,-1.3055
1998,1,2,3,395,-0.9179
1998,1,2,4,455,-0.4526
1998,1,2,5,621,-0.7755
1998,1,3,1,375,2.7624
1998,1,3,2,410,-0.1741
1998,1,3,3,443,-0.0855
1998,1,3,4,450,3.4267
1998,1,3,5,429,2.6063
1998,2,1,1,2000,6.5824
1998,2,1,2,996,6.5224
1998,2,1,3,881,6.5256
1998,2,1,4,1015,5.9238
1998,2,1,5,1760,7.0477
1998,2,2,1,596,9.2550
1998,2,2,2,461,7.3245
1998,2,2,3,395,7.2867
1998,2,2,4,454,8.1017
1998,2,2,5,613,9.5965
1998,2,3,1,422,8.1188
1998,2,3,2,438,7.0289
1998,2,3,3,464,5.8687
1998,2,3,4,461,6.9414
1998,2,3,5,467,7.3575
1998,3,1,1,2116,3.8168
1998,3,1,2,1130,4.9341
1998,3,1,3,963,5.1141
1998,3,1,4,1123,5.5093
1998,3,1,5,1887,5.8944
1998,3,2,1,645,3.8462
1998,3,2,2,492,4.5026
1998,3,2,3,434,5.2795
1998,3,2,4,500,5.9005
1998,3,2,5,673,4.5336
1998,3,3,1,450,2.7717
1998,3,3,2,493,5.1424
1998,3,3,3,494,5.7088
1998,3,3,4,500,5.0417
1998,3,3,5,499,5.3698
1998,4,1,1,2018,1.6688
1998,4,1,2,1071,2.2280
1998,4,1,3,876,2.9678
1998,4,1,4,985,2.3385
1998,4,1,5,1785,2.9934
1998,4,2,1,565,1.0327
1998,4,2,2,457,0.4003
1998,4,2,3,383,0.8929
1998,4,2,4,428,0.8090
1998,4,2,5,610,0.6368
1998,4,3,1,376,0.4916
1998,4,3,2,420,0.4196
1998,4,3,3,432,0.6781
1998,4,3,4,433,0.3825
1998,4,3,5,441,3.1573
1998,5,1,1,2062,-6.8369
1998,5,1,2,1080,-5.1193
1998,5,1,3,896,-4.7784
1998,5,1,4,1020,-5.5225
1998,5,1,5,1849,-5.8421
1998,5,2,1,596,-7.5571
1998,5,2,2,479,-5.4118
1998,5,2,3,420,-5.6387
1998,5,2,4,470,-5.7640
1998,5,2,5,653,-7.0811
1998,5,3,1,446,-3.4891
1998,5,3,2,483,-0.7455
1998,5,3,3,466,-2.2356
1998,5,3,4,504,-2.1922
1998,5,3,5,498,-3.2678
1998,6,1,1,2235,-4.7508
1998,6,1,2,1206,-3.2998
1998,6,1,3,1053,-1.8658
1998,6,1,4,1145,-2.7917
1998,6,1,5,1996,-2.6907
1998,6,2,1,627,-1.5781
1998,6,2,2,511,-1.0984
1998,6,2,3,444,0.5502
1998,6,2,4,498,0.0192
1998,6,2,5,662,1.3988
1998,6,3,1,456,2.1886
1998,6,3,2,502,2.9755
1998,6,3,3,482,3.5993
1998,6,3,4,518,5.8095
1998,6,3,5,500,4.6278
1998,7,1,1,2077,-8.0923
1998,7,1,2,1122,-7.7320
1998,7,1,3,975,-5.9910
1998,7,1,4,1060,-6.6434
1998,7,1,5,1793,-7.7068
1998,7,2,1,568,-9.5035
1998,7,2,2,478,-7.2694
1998,7,2,3,405,-7.1809
1998,7,2,4,474,-7.9722
1998,7,2,5,600,-8.5813
1998,7,3,1,395,-2.6165
1998,7,3,2,437,-3.4799
1998,7,3,3,421,-1.9540
1998,7,3,4,443,-1.5844
1998,7,3,5,461,1.0135
1998,8,1,1,2067,-24.0516
1998,8,1,2,1172,-19.7479
1998,8,1,3,994,-20.2635
1998,8,1,4,1062,-20.3030
1998,8,1,5,1855,-23.0021
1998,8,2,1,629,-23.3987
1998,8,2,2,483,-18.6653
1998,8,2,3,454,-17.6691
1998,8,2,4,479,-19.5276
1998,8,2,5,618,-22.4443
1998,8,3,1,453,-14.0227
1998,8,3,2,485,-11.9695
1998,8,3,3,460,-11.6115
1998,8,3,4,500,-12.0784
1998,8,3,5,519,-16.3298
1998,9,1,1,2179,3.8515
1998,9,1,2,1289,2.4970
1998,9,1,3,1082,4.3205
1998,9,1,4,1100,4.5283
1998,9,1,5,1964,5.2485
1998,9,2,1,639,8.8994
1998,9,2,2,508,7.1790
1998,9,2,3,472,5.5078
1998,9,2,4,481,8.3782
1998,9,2,5,631,10.1116
1998,9,3,1,451,7.4579
1998,9,3,2,507,6.5886
1998,9,3,3,480,7.1831
1998,9,3,4,507,7.5233
1998,9,3,5,536,9.3023
1998,10,1,1,1982,3.1491
1998,10,1,2,1173,3.8840
1998,10,1,3,990,2.0890
1998,10,1,4,950,4.0441
1998,10,1,5,1811,3.3172
1998,10,2,1,582,5.6571
1998,10,2,2,471,4.9636
1998,10,2,3,434,5.6913
1998,10,2,4,413,5.3533
1998,10,2,5,568,3.9787
1998,10,3,1,379,9.2970
1998,10,3,2,434,6.1439
1998,10,3,3,408,5.9151
1998,10,3,4,432,7.1429
1998,10,3,5,464,7.7621
1998,11,1,1,1882,10.6223
1998,11,1,2,1212,7.8626
1998,11,1,3,1097,8.8646
1998,11,1,4,1081,6.5596
1998,11,1,5,1798,9.9959
1998,11,2,1,601,6.0202
1998,11,2,2,515,5.6414
1998,11,2,3,479,6.0717
1998,11,2,4,470,6.0953
1998,11,2,5,664,8.6280
1998,11,3,1,456,5.3836
1998,11,3,2,508,5.7908
1998,11,3,3,488,6.3489
1998,11,3,4,520,5.8683
1998,11,3,5,533,7.4505
1998,12,1,1,1984,1.7239
1998,12,1,2,1324,1.3845
1998,12,1,3,1209,0.9438
1998,12,1,4,1182,1.6516
1998,12,1,5,1907,4.5510
1998,12,2,1,617,6.5274
1998,12,2,2,533,4.9345
1998,12,2,3,511,4.6927
1998,12,2,4,500,6.1173
1998,12,2,5,707,8.0224
1998,12,3,1,469,1.8711
1998,12,3,2,512,5.4312
1998,12,3,3,515,6.6693
1998,12,3,4,548,7.7662
1998,12,3,5,541,13.0659
1999,1,1,1,1743,7.8992
1999,1,1,2,1203,5.1271
1999,1,1,3,1087,8.0061
1999,1,1,4,1113,5.2969
1999,1,1,5,1751,7.3410
1999,1,2,1,557,1.5591
1999,1,2,2,463,0.4006
1999,1,2,3,449,-0.7843
1999,1,2,4,450,0.9169
1999,1,2,5,635,6.2495
1999,1,3,1,393,2.0901
1999,1,3,2,432,4.0522
1999,1,3,3,445,3.0542
1999,1,3,4,471,4.0953
1999,1,3,5,483,7.1873
1999,2,1,1,1593,-8.4229
1999,2,1,2,1123,-7.0457
1999,2,1,3,1018,-7.5901
1999,2,1,4,1108,-6.6787
1999,2,1,5,1672,-7.7834
1999,2,2,1,558,-9.6400
1999,2,2,2,457,-9.0414
1999,2,2,3,460,-9.3579
1999,2,2,4,487,-8.0566
1999,2,2,5,661,-10.2353
1999,2,3,1,429,-3.6254
1999,2,3,2,464,-2.6249
1999,2,3,3,505,-4.9635
1999,2,3,4,538,-3.5584
1999,2,3,5,529,-6.0044
1999,3,1,1,1702,-0.5083
1999,3,1,2,1168,-3.6046
1999,3,1,3,1094,-4.5794
1999,3,1,4,1234,-3.8774
1999,3,1,5,1745,-3.1051
1999,3,2,1,614,0.3284
1999,3,2,2,486,0.2611
1999,3,2,3,491,1.1117
1999,3,2,4,555,2.4506
1999,3,2,5,707,1.2845
1999,3,3,1,459,2.8924
1999,3,3,2,510,1.3457
1999,3,3,3,531,4.1026
1999,3,3,4,590,4.1018
1999,3,3,5,590,9.7065
1999,4,1,1,1575,12.7592
1999,4,1,2,999,9.9983
1999,4,1,3,1019,9.4870
1999,4,1,4,1127,9.5369
1999,4,1,5,1570,10.3653
1999,4,2,1,534,11.0925
1999,4,2,2,420,9.9807
1999,4,2,3,432,9.0665
1999,4,2,4,505,7.8729
1999,4,2,5,667,7.4205
1999,4,3,1,399,8.3449
1999,4,3,2,420,4.9124
1999,4,3,3,441,3.2342
1999,4,3,4,490,1.6577
1999,4,3,5,509,4.7784
1999,5,1,1,1619,2.0978
1999,5,1,2,1082,4.2508
1999,5,1,3,1105,3.3010
1999,5,1,4,1193,4.6219
1999,5,1,5,1600,3.9004
1999,5,2,1,595,3.8943
1999,5,2,2,466,4.0126
1999,5,2,3,486,2.8417
1999,5,2,4,553,2.5624
1999,5,2,5,718,2.3477
1999,5,3,1,494,-1.5327
1999,5,3,2,502,-0.5753
1999,5,3,3,526,-1.2736
1999,5,3,4,557,-1.3873
1999,5,3,5,594,-4.1168
1999,6,1,1,1725,3.9091
1999,6,1,2,1215,3.2505
1999,6,1,3,1232,5.7744
1999,6,1,4,1297,2.2657
1999,6,1,5,1690,5.2805
1999,6,2,1,627,6.5898
1999,6,2,2,487,5.3549
1999,6,2,3,521,6.7496
1999,6,2,4,560,6.3387
1999,6,2,5,721,8.8999
1999,6,3,1,509,4.7198
1999,6,3,2,526,4.9990
1999,6,3,3,554,6.4807
1999,6,3,4,582,4.5250
1999,6,3,5,601,6.6238
1999,7,1,1,1613,-0.4527
1999,7,1,2,1123,1.8949
1999,7,1,3,1102,0.8432
1999,7,1,4,1150,2.6225
1999,7,1,5,1545,1.7804
1999,7,2,1,592,-2.5288
1999,7,2,2,455,0.1510
1999,7,2,3,479,-1.3017
1999,7,2,4,511,-1.2630
1999,7,2,5,645,-1.9102
1999,7,3,1,436,-0.9798
1999,7,3,2,458,-3.3343
1999,7,3,3,476,-2.3934
1999,7,3,4,492,-3.5410
1999,7,3,5,524,-2.5249
1999,8,1,1,1679,-2.4688
1999,8,1,2,1140,-2.8555
1999,8,1,3,1115,-1.4402
1999,8,1,4,1160,-1.8932
1999,8,1,5,1592,-1.4318
1999,8,2,1,651,-2.8766
1999,8,2,2,485,-3.7700
1999,8,2,3,511,-3.7744
1999,8,2,4,524,-2.2516
1999,8,2,5,648,-1.8463
1999,8,3,1,504,1.0970
1999,8,3,2,527,-1.6736
1999,8,3,3,503,-0.6362
1999,8,3,4,537,-0.1776
1999,8,3,5,569,0.6575
1999,9,1,1,1785,-0.7438
1999,9,1,2,1135,-1.8276
1999,9,1,3,1147,-1.4611
1999,9,1,4,1218,-1.1967
1999,9,1,5,1655,-0.7940
1999,9,2,1,663,0.6230
1999,9,2,2,508,0.8247
1999,9,2,3,515,-0.8841
1999,9,2,4,545,0.5003
1999,9,2,5,649,1.0161
1999,9,3,1,537,-3.2925
1999,9,3,2,517,-0.8671
1999,9,3,3,510,-2.9753
1999,9,3,4,550,-1.6558
1999,9,3,5,596,-1.3280
1999,10,1,1,1614,-3.4363
1999,10,1,2,1030,-2.6703
1999,10,1,3,966,-2.5504
1999,10,1,4,1023,-0.6539
1999,10,1,5,1456,0.5967
1999,10,2,1,591,-1.5455
1999,10,2,2,438,-1.2655
1999,10,2,3,452,-1.9648
1999,10,2,4,460,0.6888
1999,10,2,5,577,0.8484
1999,10,3,1,456,4.2788
1999,10,3,2,436,6.4402
1999,10,3,3,418,5.0002
1999,10,3,4,444,6.4369
1999,10,3,5,515,4.2503
1999,11,1,1,1616,15.8419
1999,11,1,2,1120,11.6421
1999,11,1,3,1012,8.5535
1999,11,1,4,1037,12.3627
1999,11,1,5,1500,14.9851
1999,11,2,1,647,10.2336
1999,11,2,2,510,8.4817
1999,11,2,3,486,9.0112
1999,11,2,4,520,7.4839
1999,11,2,5,672,11.9234
1999,11,3,1,536,6.3123
1999,11,3,2,496,2.7646
1999,11,3,3,465,3.9714
1999,11,3,4,523,2.2229
1999,11,3,5,651,7.7714
1999,12,1,1,1699,14.1233
1999,12,1,2,1249,9.9071
1999,12,1,3,1119,11.8040
1999,12,1,4,1134,15.0028
1999,12,1,5,1656,18.1594
1999,12,2,1,670,12.7551
1999,12,2,2,547,11.8607
1999,12,2,3,526,11.2637
1999,12,2,4,550,11.2767
1999,12,2,5,718,16.3645
1999,12,3,1,554,8.9243
1999,12,3,2,532,4.8096
1999,12,3,3,506,6.7756
1999,12,3,4,566,8.4886
1999,12,3,5,694,14.2238
2000,1,1,1,1568,12.7442
2000,1,1,2,1080,8.4433
2000,1,1,3,978,5.9162
2000,1,1,4,923,7.4196
2000,1,1,5,1559,8.1798
2000,1,2,1,604,-0.9721
2000,1,2,2,494,-1.9708
2000,1,2,3,458,-2.5979
2000,1,2,4,469,-2.1051
2000,1,2,5,679,-1.7692
2000,1,3,1,474,-4.3643
2000,1,3,2,463,0.2922
2000,1,3,3,427,-2.3605
2000,1,3,4,504,-6.1116
2000,1,3,5,629,-7.0361
2000,2,1,1,1410,25.1569
2000,2,1,2,1050,21.5247
2000,2,1,3,910,17.8785
2000,2,1,4,851,24.7285
2000,2,1,5,1452,28.9348
2000,2,2,1,617,17.8485
2000,2,2,2,511,17.9972
2000,2,2,3,467,12.0230
2000,2,2,4,509,12.1127
2000,2,2,5,714,22.5177
2000,2,3,1,511,4.5613
2000,2,3,2,491,2.1596
2000,2,3,3,462,-0.2957
2000,2,3,4,541,-0.2600
2000,2,3,5,708,8.0898
2000,3,1,1,1479,-6.1112
2000,3,1,2,1134,-6.0746
2000,3,1,3,1011,-3.8777
2000,3,1,4,945,-4.8146
2000,3,1,5,1555,-7.4621
2000,3,2,1,701,-5.5987
2000,3,2,2,566,-7.6656
2000,3,2,3,525,0.3988
2000,3,2,4,563,-1.9024
2000,3,2,5,819,-5.2603
2000,3,3,1,608,3.3769
2000,3,3,2,563,7.5262
2000,3,3,3,527,7.5476
2000,3,3,4,603,9.1850
2000,3,3,5,834,2.0945
2000,4,1,1,1355,-18.5890
2000,4,1,2,998,-12.9937
2000,4,1,3,933,-12.8041
2000,4,1,4,919,-12.9391
2000,4,1,5,1480,-16.7958
2000,4,2,1,637,-13.5916
2000,4,2,2,520,-7.9160
2000,4,2,3,473,-7.9164
2000,4,2,4,521,-7.0317
2000,4,2,5,783,-13.8367
2000,4,3,1,524,-3.1953
2000,4,3,2,474,-4.0303
2000,4,3,3,466,-4.2223
2000,4,3,4,525,-4.9069
2000,4,3,5,750,-6.4582
2000,5,1,1,1407,-11.0278
2000,5,1,2,959,-7.6667
2000,5,1,3,939,-6.5679
2000,5,1,4,920,-6.8763
2000,5,1,5,1455,-10.7375
2000,5,2,1,739,-6.0945
2000,5,2,2,555,-5.1491
2000,5,2,3,519,-2.6344
2000,5,2,4,548,-4.7844
2000,5,2,5,847,-9.5937
2000,5,3,1,593,-4.1000
2000,5,3,2,530,-2.9553
2000,5,3,3,532,-4.3356
2000,5,3,4,595,-2.0630
2000,5,3,5,826,-8.8186
2000,6,1,1,1619,9.4048
2000,6,1,2,1099,7.6146
2000,6,1,3,1050,6.9460
2000,6,1,4,1032,8.1456
2000,6,1,5,1561,13.3083
2000,6,2,1,795,12.9708
2000,6,2,2,581,7.6621
2000,6,2,3,547,8.2554
2000,6,2,4,571,10.6335
2000,6,2,5,873,18.2910
2000,6,3,1,639,5.6487
2000,6,3,2,559,3.4530
2000,6,3,3,561,3.3676
2000,6,3,4,595,3.4049
2000,6,3,5,849,10.7572
2000,7,1,1,1547,-3.3699
2000,7,1,2,992,-1.4178
2000,7,1,3,968,-0.8746
2000,7,1,4,942,-1.5096
2000,7,1,5,1454,-3.6285
2000,7,2,1,750,-6.8280
2000,7,2,2,539,-2.2548
2000,7,2,3,498,-1.6040
2000,7,2,4,518,-3.7155
2000,7,2,5,801,-5.0041
2000,7,3,1,606,-3.1602
2000,7,3,2,479,-1.9936
2000,7,3,3,489,-4.4026
2000,7,3,4,507,-2.3700
2000,7,3,5,773,-5.2788
2000,8,1,1,1594,6.4347
2000,8,1,2,959,5.6746
2000,8,1,3,920,3.9691
2000,8,1,4,929,7.8728
2000,8,1,5,1429,9.2288
2000,8,2,1,814,5.9022
2000,8,2,2,547,5.1605
2000,8,2,3,511,6.5487
2000,8,2,4,509,8.5973
2000,8,2,5,787,8.7995
2000,8,3,1,704,5.6368
2000,8,3,2,520,8.0153
2000,8,3,3,513,6.1753
2000,8,3,4,539,6.1515
2000,8,3,5,791,8.4727
2000,9,1,1,1719,-7.6916
2000,9,1,2,1047,-3.4991
2000,9,1,3,994,-3.4409
2000,9,1,4,975,-2.4405
2000,9,1,5,1465,-3.2020
2000,9,2,1,847,-8.5917
2000,9,2,2,549,-3.9112
2000,9,2,3,524,-2.4130
2000,9,2,4,536,-2.1045
2000,9,2,5,793,-4.5506
2000,9,3,1,704,-6.5649
2000,9,3,2,538,-6.9765
2000,9,3,3,514,-7.2392
2000,9,3,4,555,-2.0088
2000,9,3,5,769,-7.4261
2000,10,1,1,1647,-11.4839
2000,10,1,2,1008,-6.7624
2000,10,1,3,909,-8.1804
2000,10,1,4,874,-8.3175
2000,10,1,5,1324,-9.4729
2000,10,2,1,746,-9.9829
2000,10,2,2,491,-3.9753
2000,10,2,3,462,-3.3139
2000,10,2,4,443,-4.7571
2000,10,2,5,663,-5.9269
2000,10,3,1,604,-3.0297
2000,10,3,2,438,-1.7280
2000,10,3,3,416,0.1098
2000,10,3,4,457,0.6018
2000,10,3,5,638,-5.2635
2000,11,1,1,1604,-18.0943
2000,11,1,2,1017,-10.6240
2000,11,1,3,924,-9.4373
2000,11,1,4,860,-10.5313
2000,11,1,5,1311,-12.8806
2000,11,2,1,800,-17.3756
2000,11,2,2,514,-10.5282
2000,11,2,3,499,-8.3349
2000,11,2,4,501,-7.9108
2000,11,2,5,713,-13.4272
2000,11,3,1,673,-14.4520
2000,11,3,2,497,-9.1739
2000,11,3,3,469,-6.9694
2000,11,3,4,509,-8.4442
2000,11,3,5,708,-13.2570
2000,12,1,1,1756,-7.2235
2000,12,1,2,1131,-3.6589
2000,12,1,3,1005,-0.8178
2000,12,1,4,1006,-2.1999
2000,12,1,5,1439,-2.1570
2000,12,2,1,855,3.8879
2000,12,2,2,537,7.5843
2000,12,2,3,537,6.9184
2000,12,2,4,534,6.9644
2000,12,2,5,753,5.5991
2000,12,3,1,685,-0.9885
2000,12,3,2,507,0.3265
2000,12,3,3,483,2.0346
2000,12,3,4,536,-0.5538
2000,12,3,5,713,-1.6359
2001,1,1,1,1659,31.6767
2001,1,1,2,1013,20.4028
2001,1,1,3,912,17.9758
2001,1,1,4,930,18.8030
2001,1,1,5,1350,25.0952
2001,1,2,1,776,17.5456
2001,1,2,2,464,8.6813
2001,1,2,3,472,7.6221
2001,1,2,4,486,9.6497
2001,1,2,5,671,10.6684
2001,1,3,1,590,11.1827
2001,1,3,2,437,0.7569
2001,1,3,3,396,1.0054
2001,1,3,4,451,1.5983
2001,1,3,5,560,6.3291
2001,2,1,1,1506,-13.8148
2001,2,1,2,906,-6.4169
2001,2,1,3,848,-5.4606
2001,2,1,4,860,-6.5466
2001,2,1,5,1262,-9.4213
2001,2,2,1,751,-13.8227
2001,2,2,2,463,-6.5542
2001,2,2,3,464,-4.7221
2001,2,2,4,481,-6.5223
2001,2,2,5,679,-12.7916
2001,2,3,1,587,-13.0318
2001,2,3,2,459,-6.2834
2001,2,3,3,431,-8.2396
2001,2,3,4,474,-10.1308
2001,2,3,5,578,-14.5238
2001,3,1,1,1643,-10.2340
2001,3,1,2,1009,-4.4243
2001,3,1,3,957,-4.0643
2001,3,1,4,991,-6.0072
2001,3,1,5,1381,-7.5599
2001,3,2,1,780,-8.1104
2001,3,2,2,517,-5.0217
2001,3,2,3,497,-5.1498
2001,3,2,4,533,-4.2017
2001,3,2,5,726,-7.7562
2001,3,3,1,602,-7.4503
2001,3,3,2,490,-7.8645
2001,3,3,3,471,-5.7312
2001,3,3,4,503,-6.6477
2001,3,3,5,611,-10.8576
2001,4,1,1,1592,5.8383
2001,4,1,2,906,5.2341
2001,4,1,3,893,6.4636
2001,4,1,4,957,6.2955
2001,4,1,5,1383,6.0500
2001,4,2,1,672,10.2823
2001,4,2,2,446,8.5305
2001,4,2,3,423,5.9081
2001,4,2,4,483,7.9202
2001,4,2,5,684,12.8353
2001,4,3,1,472,9.7448
2001,4,3,2,409,6.7245
2001,4,3,3,383,8.0184
2001,4,3,4,435,8.0338
2001,4,3,5,513,14.2059
2001,5,1,1,1611,8.7748
2001,5,1,2,885,8.3025
2001,5,1,3,825,10.8429
2001,5,1,4,927,11.4992
2001,5,1,5,1422,11.4666
2001,5,2,1,682,5.3712
2001,5,2,2,469,5.1339
2001,5,2,3,432,4.4341
2001,5,2,4,468,4.6540
2001,5,2,5,708,4.6576
2001,5,3,1,483,-0.5196
2001,5,3,2,441,0.9719
2001,5,3,3,424,-0.0620
2001,5,3,4,464,0.0987
2001,5,3,5,549,-0.1152
2001,6,1,1,1686,1.6388
2001,6,1,2,1006,1.3610
2001,6,1,3,969,3.1356
2001,6,1,4,1044,2.8567
2001,6,1,5,1573,2.5586
2001,6,2,1,704,4.2944
2001,6,2,2,495,4.6235
2001,6,2,3,472,4.4222
2001,6,2,4,506,4.3379
2001,6,2,5,738,6.4143
2001,6,3,1,500,-3.4917
2001,6,3,2,463,-2.2259
2001,6,3,3,441,-4.0410
2001,6,3,4,477,-2.8280
2001,6,3,5,572,-0.6218
2001,7,1,1,1566,-7.1753
2001,7,1,2,938,-2.5282
2001,7,1,3,910,-3.3814
2001,7,1,4,983,-2.1172
2001,7,1,5,1490,-5.2169
2001,7,2,1,652,-8.3613
2001,7,2,2,458,-5.8140
2001,7,2,3,451,-4.8795
2001,7,2,4,458,-5.6169
2001,7,2,5,706,-8.2126
2001,7,3,1,444,-0.6145
2001,7,3,2,404,0.7179
2001,7,3,3,395,-0.1851
2001,7,3,4,426,-1.3165
2001,7,3,5,513,-6.4144
2001,8,1,1,1558,-6.7158
2001,8,1,2,922,-3.7262
2001,8,1,3,877,-2.7329
2001,8,1,4,956,-3.9470
2001,8,1,5,1459,-4.2780
2001,8,2,1,645,-5.3369
2001,8,2,2,469,-2.5852
2001,8,2,3,443,-3.0708
2001,8,2,4,467,-3.8246
2001,8,2,5,688,-7.2228
2001,8,3,1,454,-7.3351
2001,8,3,2,427,-5.4541
2001,8,3,3,424,-4.6736
2001,8,3,4,456,-4.5204
2001,8,3,5,517,-9.6746
2001,9,1,1,1617,-18.3396
2001,9,1,2,980,-13.0741
2001,9,1,3,925,-14.2028
2001,9,1,4,1008,-12.4294
2001,9,1,5,1565,-15.4023
2001,9,2,1,656,-18.4188
2001,9,2,2,470,-15.7910
2001,9,2,3,456,-16.1347
2001,9,2,4,484,-15.9081
2001,9,2,5,715,-19.4990
2001,9,3,1,458,-9.5521
2001,9,3,2,437,-8.1870
2001,9,3,3,434,-9.0511
2001,9,3,4,475,-6.8061
2001,9,3,5,517,-13.4332
2001,10,1,1,1481,10.3735
2001,10,1,2,901,7.7350
2001,10,1,3,851,7.4185
2001,10,1,4,928,6.3490
2001,10,1,5,1461,11.3037
2001,10,2,1,601,11.3486
2001,10,2,2,411,6.1903
2001,10,2,3,412,7.6129
2001,10,2,4,430,7.2246
2001,10,2,5,646,11.5633
2001,10,3,1,386,4.9406
2001,10,3,2,366,2.9066
2001,10,3,3,369,1.4586
2001,10,3,4,410,1.6550
2001,10,3,5,466,7.9720
2001,11,1,1,1407,10.9971
2001,11,1,2,881,7.9933
2001,11,1,3,825,8.4726
2001,11,1,4,852,7.5345
2001,11,1,5,1435,9.1281
2001,11,2,1,618,11.2726
2001,11,2,2,426,8.7847
2001,11,2,3,449,7.3627
2001,11,2,4,459,9.7953
2001,11,2,5,679,12.1178
2001,11,3,1,424,10.3359
2001,11,3,2,414,7.5167
2001,11,3,3,406,6.8948
2001,11,3,4,452,6.1583
2001,11,3,5,503,9.2996
2001,12,1,1,1542,8.9586
2001,12,1,2,967,7.4679
2001,12,1,3,916,8.8471
2001,12,1,4,933,8.5845
2001,12,1,5,1540,9.8789
2001,12,2,1,655,7.4336
2001,12,2,2,468,7.0956
2001,12,2,3,461,6.2787
2001,12,2,4,471,6.6755
2001,12,2,5,715,7.6181
2001,12,3,1,442,-1.1536
2001,12,3,2,434,1.6230
2001,12,3,3,423,2.3231
2001,12,3,4,481,0.0129
2001,12,3,5,513,1.2789
2002,1,1,1,1448,-0.2424
2002,1,1,2,908,1.0919
2002,1,1,3,807,-0.1163
2002,1,1,4,840,0.9692
2002,1,1,5,1439,1.8726
2002,1,2,1,585,-5.0550
2002,1,2,2,422,-2.0414
2002,1,2,3,393,-1.6963
2002,1,2,4,420,-1.6861
2002,1,2,5,607,-2.1544
2002,1,3,1,367,-2.3871
2002,1,3,2,361,-0.0857
2002,1,3,3,357,-0.9786
2002,1,3,4,405,-1.1063
2002,1,3,5,434,-1.7322
2002,2,1,1,1353,-8.6785
2002,2,1,2,848,-5.1802
2002,2,1,3,756,-5.4622
2002,2,1,4,780,-4.4346
