year,month,rank_ME,rank_ATOq_1,nstocks,ret_vw
1998,11,2,4,193,7.3492
1998,11,2,5,300,10.8088
1998,11,3,1,203,4.3062
1998,11,3,2,192,4.5331
1998,11,3,3,169,7.4869
1998,11,3,4,184,5.5446
1998,11,3,5,253,10.0637
1998,12,1,1,491,-1.2175
1998,12,1,2,462,-1.2457
1998,12,1,3,541,-0.7126
1998,12,1,4,663,2.9134
1998,12,1,5,827,5.0559
1998,12,2,1,161,5.6223
1998,12,2,2,166,3.9826
1998,12,2,3,214,5.1160
1998,12,2,4,201,5.7622
1998,12,2,5,305,6.5768
1998,12,3,1,196,10.3263
1998,12,3,2,198,3.7621
1998,12,3,3,168,2.7107
1998,12,3,4,192,7.3495
1998,12,3,5,261,12.8822
1999,1,1,1,491,7.8504
1999,1,1,2,452,5.4632
1999,1,1,3,551,6.7462
1999,1,1,4,659,6.0215
1999,1,1,5,801,7.3234
1999,1,2,1,158,1.7352
1999,1,2,2,171,0.6393
1999,1,2,3,209,-0.2643
1999,1,2,4,196,0.3769
1999,1,2,5,294,2.9679
1999,1,3,1,201,3.4524
1999,1,3,2,190,2.0650
1999,1,3,3,176,4.1357
1999,1,3,4,200,2.3807
1999,1,3,5,270,8.1158
1999,2,1,1,454,-7.5656
1999,2,1,2,435,-6.7053
1999,2,1,3,510,-6.0601
1999,2,1,4,614,-6.3747
1999,2,1,5,765,-7.7674
1999,2,2,1,159,-10.3328
1999,2,2,2,170,-9.2720
1999,2,2,3,197,-10.3374
1999,2,2,4,197,-9.4885
1999,2,2,5,312,-8.5240
1999,2,3,1,205,-2.6780
1999,2,3,2,189,-2.4894
1999,2,3,3,173,-1.9957
1999,2,3,4,204,-5.3296
1999,2,3,5,289,-6.6553
1999,3,1,1,464,1.5305
1999,3,1,2,428,-4.2206
1999,3,1,3,512,-5.1270
1999,3,1,4,631,-3.8181
1999,3,1,5,791,-4.0278
1999,3,2,1,160,4.3290
1999,3,2,2,168,1.8148
1999,3,2,3,194,-1.6084
1999,3,2,4,204,-0.1626
1999,3,2,5,304,-3.2473
1999,3,3,1,207,7.4668
1999,3,3,2,189,-0.8179
1999,3,3,3,171,1.7960
1999,3,3,4,196,3.1238
1999,3,3,5,285,8.3932
1999,4,1,1,458,14.1493
1999,4,1,2,443,9.7104
1999,4,1,3,524,9.7817
1999,4,1,4,587,9.4643
1999,4,1,5,791,10.0954
1999,4,2,1,165,12.7186
1999,4,2,2,155,9.7818
1999,4,2,3,192,9.8679
1999,4,2,4,215,9.6764
1999,4,2,5,307,7.1618
1999,4,3,1,213,3.8450
1999,4,3,2,190,11.1791
1999,4,3,3,163,4.5321
1999,4,3,4,191,1.8640
1999,4,3,5,272,0.1758
1999,5,1,1,421,6.1351
1999,5,1,2,428,3.4085
1999,5,1,3,499,3.3228
1999,5,1,4,648,4.6013
1999,5,1,5,771,4.4708
1999,5,2,1,165,3.4263
1999,5,2,2,159,4.5365
1999,5,2,3,182,3.2619
1999,5,2,4,202,4.2904
1999,5,2,5,299,4.9239
1999,5,3,1,217,-1.3525
1999,5,3,2,182,-1.3513
1999,5,3,3,177,-3.7144
1999,5,3,4,181,1.7593
1999,5,3,5,261,-3.1078
1999,6,1,1,442,3.2685
1999,6,1,2,441,0.2797
1999,6,1,3,482,2.2116
1999,6,1,4,663,5.1119
1999,6,1,5,790,3.6134
1999,6,2,1,168,5.4151
1999,6,2,2,172,8.1199
1999,6,2,3,172,5.3813
1999,6,2,4,196,7.8189
1999,6,2,5,302,8.9088
1999,6,3,1,213,3.8400
1999,6,3,2,178,1.0894
1999,6,3,3,182,6.3832
1999,6,3,4,185,5.9621
1999,6,3,5,258,8.7489
1999,7,1,1,426,2.4184
1999,7,1,2,432,0.6452
1999,7,1,3,485,1.0965
1999,7,1,4,628,1.4025
1999,7,1,5,768,2.2820
1999,7,2,1,163,-0.4542
1999,7,2,2,173,-2.4038
1999,7,2,3,172,-1.5368
1999,7,2,4,209,-1.1174
1999,7,2,5,286,-1.7319
1999,7,3,1,212,-3.3432
1999,7,3,2,169,-1.2917
1999,7,3,3,182,-1.7110
1999,7,3,4,184,-1.6535
1999,7,3,5,254,-5.2406
1999,8,1,1,393,-2.7070
1999,8,1,2,447,-2.9702
1999,8,1,3,473,-1.8804
1999,8,1,4,612,-3.6636
1999,8,1,5,755,-2.7484
1999,8,2,1,160,-2.5983
1999,8,2,2,171,-3.6119
1999,8,2,3,164,-2.7365
1999,8,2,4,199,-4.5634
1999,8,2,5,289,-1.4794
1999,8,3,1,216,-2.2669
1999,8,3,2,180,-4.2970
1999,8,3,3,170,2.3669
1999,8,3,4,195,1.5626
1999,8,3,5,248,0.4736
1999,9,1,1,393,-0.3501
1999,9,1,2,458,-3.3509
1999,9,1,3,461,-3.0187
1999,9,1,4,570,-0.9219
1999,9,1,5,801,-0.2307
1999,9,2,1,157,1.0799
1999,9,2,2,158,-0.7322
1999,9,2,3,177,-1.4218
1999,9,2,4,193,-1.8062
1999,9,2,5,300,2.0995
1999,9,3,1,215,-0.5152
1999,9,3,2,182,-1.8546
1999,9,3,3,165,-4.8723
1999,9,3,4,191,-3.0081
1999,9,3,5,254,0.7049
1999,10,1,1,385,-4.8993
1999,10,1,2,448,-4.8518
1999,10,1,3,459,-2.1857
1999,10,1,4,562,-1.4201
1999,10,1,5,771,-1.1617
1999,10,2,1,166,-2.0166
1999,10,2,2,161,-2.0103
1999,10,2,3,177,-3.0554
1999,10,2,4,188,-2.5132
1999,10,2,5,307,1.6658
1999,10,3,1,214,9.0348
1999,10,3,2,180,3.5661
1999,10,3,3,165,7.0261
1999,10,3,4,192,-0.2556
1999,10,3,5,265,6.4927
1999,11,1,1,388,11.2874
1999,11,1,2,421,6.1728
1999,11,1,3,443,10.1799
1999,11,1,4,554,12.0811
1999,11,1,5,742,15.5800
1999,11,2,1,172,7.8901
1999,11,2,2,158,5.7143
1999,11,2,3,170,7.5348
1999,11,2,4,198,8.6171
1999,11,2,5,323,14.3339
1999,11,3,1,218,2.6679
1999,11,3,2,184,0.3416
1999,11,3,3,165,5.3190
1999,11,3,4,203,4.0143
1999,11,3,5,283,7.7225
1999,12,1,1,428,11.6808
1999,12,1,2,417,7.2429
1999,12,1,3,461,9.4948
1999,12,1,4,520,9.0853
1999,12,1,5,742,13.6398
1999,12,2,1,178,6.4379
1999,12,2,2,148,4.6731
1999,12,2,3,185,9.3593
1999,12,2,4,203,10.3695
1999,12,2,5,334,14.8179
1999,12,3,1,228,9.4109
1999,12,3,2,190,3.0365
1999,12,3,3,169,3.9285
1999,12,3,4,203,10.2922
1999,12,3,5,305,12.6155
2000,1,1,1,413,12.8519
2000,1,1,2,396,6.9529
2000,1,1,3,444,10.0084
2000,1,1,4,508,8.6210
2000,1,1,5,726,8.7779
2000,1,2,1,194,2.6789
2000,1,2,2,147,2.2715
2000,1,2,3,179,-0.7421
2000,1,2,4,211,-3.9594
2000,1,2,5,329,-1.6823
2000,1,3,1,229,-3.0588
2000,1,3,2,185,-1.4857
2000,1,3,3,176,-2.5477
2000,1,3,4,212,-4.8139
2000,1,3,5,325,-7.0282
2000,2,1,1,393,21.6470
2000,2,1,2,392,15.7638
2000,2,1,3,405,16.1541
2000,2,1,4,493,12.5224
2000,2,1,5,693,14.7700
2000,2,2,1,189,15.4106
2000,2,2,2,156,12.4592
2000,2,2,3,175,17.7150
2000,2,2,4,218,12.1472
2000,2,2,5,351,16.6802
2000,2,3,1,235,1.5030
2000,2,3,2,189,-1.4324
2000,2,3,3,185,5.2563
2000,2,3,4,203,-0.7712
2000,2,3,5,341,10.7550
2000,3,1,1,400,-1.7475
2000,3,1,2,382,2.8392
2000,3,1,3,401,-2.0355
2000,3,1,4,490,0.4609
2000,3,1,5,667,0.5750
2000,3,2,1,187,-5.3451
2000,3,2,2,174,2.3989
2000,3,2,3,206,-0.1403
2000,3,2,4,202,2.0724
2000,3,2,5,350,1.1097
2000,3,3,1,270,4.8146
2000,3,3,2,199,7.5610
2000,3,3,3,194,9.3175
2000,3,3,4,221,3.8022
2000,3,3,5,384,2.7948
2000,4,1,1,407,-16.2142
2000,4,1,2,383,-11.6699
2000,4,1,3,424,-6.9761
2000,4,1,4,493,-9.2992
2000,4,1,5,662,-13.1700
2000,4,2,1,207,-13.5940
2000,4,2,2,180,-4.3073
2000,4,2,3,197,-9.3524
2000,4,2,4,209,-6.3574
2000,4,2,5,355,-10.9492
2000,4,3,1,253,-7.4358
2000,4,3,2,182,-0.1355
2000,4,3,3,192,-2.0119
2000,4,3,4,221,-8.3955
2000,4,3,5,353,-4.9529
2000,5,1,1,436,-8.4949
2000,5,1,2,402,-10.1714
2000,5,1,3,418,-7.3566
2000,5,1,4,516,-7.8637
2000,5,1,5,704,-10.8843
2000,5,2,1,196,-4.7911
2000,5,2,2,173,-3.9423
2000,5,2,3,186,-3.0477
2000,5,2,4,204,-5.6165
2000,5,2,5,394,-9.4264
2000,5,3,1,247,-5.2675
2000,5,3,2,190,-3.3665
2000,5,3,3,166,-5.6914
2000,5,3,4,216,-0.7664
2000,5,3,5,317,-7.8217
2000,6,1,1,472,6.9734
2000,6,1,2,381,6.8132
2000,6,1,3,463,8.9276
2000,6,1,4,530,7.9694
2000,6,1,5,738,8.8353
2000,6,2,1,207,15.7427
2000,6,2,2,167,4.2705
2000,6,2,3,171,14.7871
2000,6,2,4,187,13.4053
2000,6,2,5,372,16.3507
2000,6,3,1,247,4.6083
2000,6,3,2,177,1.4570
2000,6,3,3,180,5.2893
2000,6,3,4,203,4.1969
2000,6,3,5,301,11.2179
2000,7,1,1,450,-2.4886
2000,7,1,2,386,-2.8680
2000,7,1,3,436,-1.3046
2000,7,1,4,512,-0.2923
2000,7,1,5,702,-2.6160
2000,7,2,1,199,-7.8596
2000,7,2,2,160,0.8463
2000,7,2,3,164,-2.1852
2000,7,2,4,193,-1.3781
2000,7,2,5,343,-4.4149
2000,7,3,1,260,-4.5422
2000,7,3,2,177,-3.3586
2000,7,3,3,190,-4.1909
2000,7,3,4,194,-1.5050
2000,7,3,5,333,-4.0152
2000,8,1,1,436,4.8576
2000,8,1,2,387,4.2217
2000,8,1,3,441,4.9518
2000,8,1,4,480,7.2339
2000,8,1,5,723,7.8718
2000,8,2,1,220,10.7307
2000,8,2,2,171,5.9766
2000,8,2,3,187,7.6986
2000,8,2,4,191,5.4947
2000,8,2,5,348,6.6884
2000,8,3,1,268,9.0789
2000,8,3,2,179,6.8274
2000,8,3,3,185,3.9406
2000,8,3,4,198,7.1720
2000,8,3,5,297,8.0031
2000,9,1,1,467,-7.2347
2000,9,1,2,369,-2.8399
2000,9,1,3,455,-3.8946
2000,9,1,4,460,-5.8762
2000,9,1,5,733,-5.8146
2000,9,2,1,239,-9.1361
2000,9,2,2,166,-5.9091
2000,9,2,3,185,-5.8480
2000,9,2,4,194,-6.1354
2000,9,2,5,351,-6.3054
2000,9,3,1,269,-4.4009
2000,9,3,2,188,-13.6766
2000,9,3,3,184,-7.2269
2000,9,3,4,194,-0.6004
2000,9,3,5,296,-5.4080
2000,10,1,1,474,-11.5096
2000,10,1,2,364,-10.5586
2000,10,1,3,443,-8.5348
2000,10,1,4,464,-6.2662
2000,10,1,5,735,-9.4474
2000,10,2,1,231,-11.9582
2000,10,2,2,169,-6.6001
2000,10,2,3,188,-5.1338
2000,10,2,4,188,-0.8594
2000,10,2,5,337,-6.2665
2000,10,3,1,258,-8.1767
2000,10,3,2,188,2.8639
2000,10,3,3,179,0.3321
2000,10,3,4,187,0.1016
2000,10,3,5,288,-4.8200
2000,11,1,1,474,-22.4607
2000,11,1,2,373,-13.3936
2000,11,1,3,452,-11.4178
2000,11,1,4,501,-9.6319
2000,11,1,5,683,-14.3290
2000,11,2,1,240,-15.9832
2000,11,2,2,163,-13.3261
2000,11,2,3,163,-8.3456
2000,11,2,4,197,-8.3704
2000,11,2,5,328,-15.0788
2000,11,3,1,259,-15.9386
2000,11,3,2,188,-9.1768
2000,11,3,3,177,-7.2745
2000,11,3,4,185,-4.5653
2000,11,3,5,273,-15.2798
2000,12,1,1,511,-4.7094
2000,12,1,2,421,-4.2153
2000,12,1,3,449,-3.3574
2000,12,1,4,506,-5.4414
2000,12,1,5,691,-3.4199
2000,12,2,1,230,4.4817
2000,12,2,2,182,8.2989
2000,12,2,3,163,7.6284
2000,12,2,4,190,4.5981
2000,12,2,5,316,5.6946
2000,12,3,1,246,-0.6297
2000,12,3,2,173,-4.7868
2000,12,3,3,164,-1.1976
2000,12,3,4,189,2.6355
2000,12,3,5,238,2.4855
2001,1,1,1,511,44.2896
2001,1,1,2,419,29.8553
2001,1,1,3,450,23.6261
2001,1,1,4,516,25.5829
2001,1,1,5,681,30.0375
2001,1,2,1,221,12.6542
2001,1,2,2,156,10.6203
2001,1,2,3,171,11.4359
2001,1,2,4,177,13.9882
2001,1,2,5,327,17.2156
2001,1,3,1,234,6.6207
2001,1,3,2,178,4.7911
2001,1,3,3,164,3.9001
2001,1,3,4,181,-0.5128
2001,1,3,5,231,5.5233
2001,2,1,1,508,-15.9598
2001,2,1,2,412,-8.6177
2001,2,1,3,446,-6.5276
2001,2,1,4,462,-7.2738
2001,2,1,5,688,-8.6653
2001,2,2,1,237,-14.3755
2001,2,2,2,172,-6.9574
2001,2,2,3,149,-5.8905
2001,2,2,4,195,-9.4155
2001,2,2,5,304,-12.1217
2001,2,3,1,251,-11.3966
2001,2,3,2,167,-9.9296
2001,2,3,3,165,-8.1436
2001,2,3,4,190,-7.2849
2001,2,3,5,236,-14.6807
2001,3,1,1,567,-11.7695
2001,3,1,2,409,-7.8358
2001,3,1,3,480,-6.4423
2001,3,1,4,479,-5.8794
2001,3,1,5,708,-8.0858
2001,3,2,1,221,-10.9358
2001,3,2,2,150,-5.2349
2001,3,2,3,153,-4.6040
2001,3,2,4,206,-5.1290
2001,3,2,5,295,-8.7130
2001,3,3,1,231,-8.3448
2001,3,3,2,166,-7.6409
2001,3,3,3,159,-7.9674
2001,3,3,4,170,-7.8549
2001,3,3,5,216,-6.6350
2001,4,1,1,590,4.8368
2001,4,1,2,404,5.6740
2001,4,1,3,460,7.8718
2001,4,1,4,498,8.1578
2001,4,1,5,707,8.5880
2001,4,2,1,221,10.3498
2001,4,2,2,150,9.9140
2001,4,2,3,141,9.8568
2001,4,2,4,216,12.9028
2001,4,2,5,284,12.6504
2001,4,3,1,224,10.4656
2001,4,3,2,156,8.7126
2001,4,3,3,162,9.7389
2001,4,3,4,166,8.7833
2001,4,3,5,213,8.5437
2001,5,1,1,573,7.8893
2001,5,1,2,390,8.1556
2001,5,1,3,457,12.2330
2001,5,1,4,510,12.7063
2001,5,1,5,684,9.2107
2001,5,2,1,203,7.2440
2001,5,2,2,158,6.6066
2001,5,2,3,152,3.8033
2001,5,2,4,211,5.5344
2001,5,2,5,253,3.7533
2001,5,3,1,233,-0.9931
2001,5,3,2,167,-0.2202
2001,5,3,3,164,1.1928
2001,5,3,4,175,0.2072
2001,5,3,5,210,0.0936
2001,6,1,1,581,-0.7942
2001,6,1,2,370,0.4787
2001,6,1,3,421,2.6962
2001,6,1,4,525,1.6957
2001,6,1,5,684,6.2511
2001,6,2,1,230,2.0465
2001,6,2,2,164,1.7242
2001,6,2,3,146,6.2925
2001,6,2,4,215,5.9040
2001,6,2,5,265,5.9213
2001,6,3,1,225,-3.6163
2001,6,3,2,164,-0.2764
2001,6,3,3,159,-1.8390
2001,6,3,4,181,-4.4462
2001,6,3,5,198,-1.3688
2001,7,1,1,569,-10.4806
2001,7,1,2,363,-3.4341
2001,7,1,3,394,-0.7853
2001,7,1,4,505,-1.7511
2001,7,1,5,646,-2.7711
2001,7,2,1,240,-9.0849
2001,7,2,2,171,-6.0215
2001,7,2,3,151,-4.7347
2001,7,2,4,220,-6.1321
2001,7,2,5,266,-6.5398
2001,7,3,1,221,-4.4512
2001,7,3,2,161,0.0632
2001,7,3,3,161,-2.6028
2001,7,3,4,181,0.6101
2001,7,3,5,204,-1.8063
2001,8,1,1,523,-10.9681
2001,8,1,2,388,-3.7209
2001,8,1,3,408,-1.8332
2001,8,1,4,522,-1.8790
2001,8,1,5,643,-4.1682
2001,8,2,1,227,-7.9032
2001,8,2,2,169,-5.6489
2001,8,2,3,152,-4.0719
2001,8,2,4,211,-4.6562
2001,8,2,5,238,-3.7940
2001,8,3,1,206,-8.0942
2001,8,3,2,166,-5.9300
2001,8,3,3,159,-3.8730
2001,8,3,4,184,-4.5644
2001,8,3,5,181,-9.1064
2001,9,1,1,545,-21.5738
2001,9,1,2,374,-17.0132
2001,9,1,3,394,-15.7500
2001,9,1,4,512,-14.3718
2001,9,1,5,682,-12.8854
2001,9,2,1,222,-18.4509
2001,9,2,2,162,-19.7392
2001,9,2,3,156,-16.6538
2001,9,2,4,188,-14.3793
2001,9,2,5,240,-18.1348
2001,9,3,1,206,-11.3467
2001,9,3,2,159,-11.1599
2001,9,3,3,159,-9.1081
2001,9,3,4,167,-5.0501
2001,9,3,5,189,-9.8503
2001,10,1,1,549,11.4926
2001,10,1,2,372,13.5485
2001,10,1,3,376,7.6578
2001,10,1,4,512,7.9739
2001,10,1,5,687,13.5659
2001,10,2,1,214,15.0065
2001,10,2,2,171,12.5159
2001,10,2,3,148,8.1220
2001,10,2,4,197,8.3222
2001,10,2,5,245,13.8498
2001,10,3,1,198,-0.3094
2001,10,3,2,155,5.5676
2001,10,3,3,159,4.1636
2001,10,3,4,161,4.6568
2001,10,3,5,182,3.2440
2001,11,1,1,528,12.3044
2001,11,1,2,355,9.9712
2001,11,1,3,384,8.9090
2001,11,1,4,458,7.2282
2001,11,1,5,693,12.5097
2001,11,2,1,218,11.5261
2001,11,2,2,195,8.2233
2001,11,2,3,136,8.1308
2001,11,2,4,190,9.5343
2001,11,2,5,242,14.3611
2001,11,3,1,207,6.7017
2001,11,3,2,159,12.0984
2001,11,3,3,163,7.2959
2001,11,3,4,166,4.9744
2001,11,3,5,185,9.0957
2001,12,1,1,519,8.5865
2001,12,1,2,364,8.5267
2001,12,1,3,375,9.3819
2001,12,1,4,484,7.9074
2001,12,1,5,632,10.8114
2001,12,2,1,214,6.1469
2001,12,2,2,182,9.1898
2001,12,2,3,149,8.1731
2001,12,2,4,194,6.6532
2001,12,2,5,251,8.3665
2001,12,3,1,217,1.9093
2001,12,3,2,155,-2.3768
2001,12,3,3,168,0.3177
2001,12,3,4,166,1.1966
2001,12,3,5,182,3.2915
2002,1,1,1,512,-4.0653
2002,1,1,2,355,0.9773
2002,1,1,3,386,1.7093
2002,1,1,4,467,3.7574
2002,1,1,5,625,4.1360
2002,1,2,1,209,-8.9029
2002,1,2,2,184,-3.1155
2002,1,2,3,156,-1.9116
2002,1,2,4,188,1.1385
2002,1,2,5,257,0.7557
2002,1,3,1,219,-6.6383
2002,1,3,2,148,1.0377
2002,1,3,3,168,0.1752
2002,1,3,4,166,-1.7598
2002,1,3,5,177,2.8392
2002,2,1,1,493,-11.1397
2002,2,1,2,364,-8.0616
2002,2,1,3,356,-4.7427
2002,2,1,4,486,-1.8157
2002,2,1,5,642,-5.8395
2002,2,2,1,202,-7.1611
2002,2,2,2,160,-4.9665
2002,2,2,3,152,-2.7536
2002,2,2,4,171,-4.5147
2002,2,2,5,250,-4.4225
2002,2,3,1,204,-2.5885
2002,2,3,2,159,-6.3127
2002,2,3,3,151,0.1394
2002,2,3,4,185,-0.6139
2002,2,3,5,185,-1.8238
2002,3,1,1,485,9.1873
2002,3,1,2,390,10.9249
2002,3,1,3,359,12.4425
2002,3,1,4,492,10.4722
2002,3,1,5,668,9.7948
2002,3,2,1,178,9.8863
2002,3,2,2,158,11.7762
2002,3,2,3,150,9.8024
2002,3,2,4,158,8.5766
2002,3,2,5,258,8.3864
2002,3,3,1,193,2.7801
2002,3,3,2,161,5.6566
2002,3,3,3,145,4.6252
2002,3,3,4,166,2.9015
2002,3,3,5,182,1.5348
2002,4,1,1,482,-6.7117
2002,4,1,2,368,0.9016
2002,4,1,3,354,-0.1447
2002,4,1,4,527,1.7183
2002,4,1,5,642,0.7433
2002,4,2,1,176,-5.2846
2002,4,2,2,165,-2.0459
2002,4,2,3,153,-3.2661
2002,4,2,4,160,0.8132
2002,4,2,5,253,-1.7006
2002,4,3,1,194,-11.0635
2002,4,3,2,162,-5.8371
2002,4,3,3,148,-4.0815
2002,4,3,4,164,-6.5948
2002,4,3,5,173,-4.3212
2002,5,1,1,472,-9.6994
2002,5,1,2,363,-4.9099
2002,5,1,3,374,-4.5072
2002,5,1,4,530,-3.6170
2002,5,1,5,653,-1.1609
2002,5,2,1,166,-6.0304
2002,5,2,2,162,-7.6141
2002,5,2,3,136,-3.9168
2002,5,2,4,168,-3.9410
2002,5,2,5,219,-3.9715
2002,5,3,1,178,-2.3858
2002,5,3,2,172,0.0499
2002,5,3,3,147,-0.5363
2002,5,3,4,162,-0.7673
2002,5,3,5,162,-2.8390
2002,6,1,1,479,-10.4681
2002,6,1,2,357,-7.0781
2002,6,1,3,368,-4.8509
2002,6,1,4,510,-4.7409
2002,6,1,5,705,-4.5646
2002,6,2,1,161,-8.9112
2002,6,2,2,159,-7.2255
2002,6,2,3,114,-4.6230
2002,6,2,4,153,-3.9837
2002,6,2,5,234,-4.6248
2002,6,3,1,174,-10.8389
2002,6,3,2,167,-11.7622
2002,6,3,3,156,-7.5839
2002,6,3,4,162,-4.5579
2002,6,3,5,160,-4.8538
2002,7,1,1,464,-16.0273
2002,7,1,2,334,-17.1487
2002,7,1,3,361,-14.4167
2002,7,1,4,498,-14.1937
2002,7,1,5,687,-16.4345
2002,7,2,1,153,-17.2502
2002,7,2,2,160,-14.6319
2002,7,2,3,120,-16.7841
2002,7,2,4,163,-15.6985
2002,7,2,5,217,-17.6798
2002,7,3,1,166,-7.9560
2002,7,3,2,165,-6.7117
2002,7,3,3,147,-7.4914
2002,7,3,4,160,-7.0093
2002,7,3,5,162,-9.6135
2002,8,1,1,458,-3.1209
2002,8,1,2,363,-1.8212
2002,8,1,3,350,-2.1374
2002,8,1,4,487,-2.5827
2002,8,1,5,666,-0.4291
2002,8,2,1,142,0.4578
2002,8,2,2,157,-1.5303
2002,8,2,3,119,0.4544
2002,8,2,4,159,1.1115
2002,8,2,5,202,0.2629
2002,8,3,1,165,0.0166
2002,8,3,2,158,-1.8477
2002,8,3,3,152,1.1555
2002,8,3,4,174,0.0733
2002,8,3,5,156,1.6361
2002,9,1,1,447,-12.3195
2002,9,1,2,362,-10.7903
2002,9,1,3,343,-7.7070
2002,9,1,4,491,-8.1638
2002,9,1,5,670,-10.3434
2002,9,2,1,145,-8.7799
2002,9,2,2,161,-9.9361
2002,9,2,3,116,-9.9916
2002,9,2,4,158,-7.6594
2002,9,2,5,201,-7.9787
2002,9,3,1,170,-11.1859
2002,9,3,2,159,-13.3038
2002,9,3,3,157,-9.1221
2002,9,3,4,165,-9.1888
2002,9,3,5,155,-9.0733
2002,10,1,1,444,6.8191
2002,10,1,2,373,2.5366
2002,10,1,3,343,3.9540
2002,10,1,4,498,3.9789
2002,10,1,5,671,5.5994
2002,10,2,1,141,5.1302
2002,10,2,2,160,4.0724
2002,10,2,3,112,0.3426
2002,10,2,4,160,6.4401
2002,10,2,5,190,5.3307
2002,10,3,1,172,9.7365
2002,10,3,2,154,8.9640
2002,10,3,3,153,4.1406
2002,10,3,4,159,10.1206
2002,10,3,5,154,10.7671
2002,11,1,1,437,22.0063
2002,11,1,2,360,17.2919
2002,11,1,3,326,15.2026
2002,11,1,4,492,13.0565
2002,11,1,5,643,18.4388
2002,11,2,1,163,14.9653
2002,11,2,2,142,15.4871
2002,11,2,3,132,11.6685
2002,11,2,4,148,8.7249
2002,11,2,5,199,8.7342
2002,11,3,1,163,7.6238
2002,11,3,2,170,11.9925
2002,11,3,3,145,4.6139
2002,11,3,4,172,3.7403
2002,11,3,5,160,3.8718
2002,12,1,1,424,-9.9151
2002,12,1,2,354,-6.2524
2002,12,1,3,332,-4.8438
2002,12,1,4,477,-5.3792
2002,12,1,5,642,-4.7173
2002,12,2,1,159,-8.2561
2002,12,2,2,147,-6.7636
2002,12,2,3,127,-6.5300
2002,12,2,4,154,-5.5547
2002,12,2,5,211,-6.7078
2002,12,3,1,168,-7.1093
2002,12,3,2,175,-7.8485
2002,12,3,3,151,-3.6829
2002,12,3,4,165,-5.2900
2002,12,3,5,156,-6.5125
2003,1,1,1,420,-2.8369
2003,1,1,2,346,0.9153
2003,1,1,3,322,-3.5226
2003,1,1,4,478,-2.9580
2003,1,1,5,665,0.4866
2003,1,2,1,152,-2.2265
2003,1,2,2,154,-3.7080
2003,1,2,3,124,-3.0610
2003,1,2,4,151,-2.9509
2003,1,2,5,208,-3.8483
2003,1,3,1,164,-3.0537
2003,1,3,2,168,-1.8191
2003,1,3,3,153,-3.8638
2003,1,3,4,161,-2.9090
2003,1,3,5,150,-3.2938
2003,2,1,1,398,-4.9451
2003,2,1,2,325,-5.3638
2003,2,1,3,345,-3.1770
2003,2,1,4,450,-2.7003
2003,2,1,5,636,-3.2940
2003,2,2,1,154,-3.9924
2003,2,2,2,160,-2.7572
2003,2,2,3,121,-5.7120
2003,2,2,4,143,-3.3171
2003,2,2,5,217,-4.6041
2003,2,3,1,165,-1.5649
2003,2,3,2,165,-1.3487
2003,2,3,3,152,-1.8216
2003,2,3,4,167,-1.5492
2003,2,3,5,153,0.4122
2003,3,1,1,388,1.8355
2003,3,1,2,334,-0.7028
2003,3,1,3,301,0.3431
2003,3,1,4,468,0.4247
2003,3,1,5,647,1.8001
2003,3,2,1,154,0.7009
2003,3,2,2,151,-0.4291
2003,3,2,3,130,0.4029
2003,3,2,4,145,1.9921
2003,3,2,5,219,3.0191
2003,3,3,1,167,2.2245
2003,3,3,2,169,-0.7646
2003,3,3,3,138,-0.5270
2003,3,3,4,163,2.7663
2003,3,3,5,156,2.9450
2003,4,1,1,384,9.9751
2003,4,1,2,337,9.2261
2003,4,1,3,293,13.0016
2003,4,1,4,482,9.2354
2003,4,1,5,623,13.3286
2003,4,2,1,164,13.0154
2003,4,2,2,146,11.6524
2003,4,2,3,127,11.1300
2003,4,2,4,142,10.2993
2003,4,2,5,216,12.4189
2003,4,3,1,164,10.6226
2003,4,3,2,169,9.7592
2003,4,3,3,136,5.6912
2003,4,3,4,161,3.2409
2003,4,3,5,158,8.1333
2003,5,1,1,403,23.5122
2003,5,1,2,306,13.7178
2003,5,1,3,309,13.4650
2003,5,1,4,455,13.7066
2003,5,1,5,612,16.1837
2003,5,2,1,152,17.3387
2003,5,2,2,156,14.9882
2003,5,2,3,120,11.4670
2003,5,2,4,128,10.1260
2003,5,2,5,228,9.1106
2003,5,3,1,172,7.2583
2003,5,3,2,164,7.9500
2003,5,3,3,131,4.8355
2003,5,3,4,157,3.4195
2003,5,3,5,156,4.7137
2003,6,1,1,394,4.3557
2003,6,1,2,303,5.6410
2003,6,1,3,312,6.4092
2003,6,1,4,416,6.0009
2003,6,1,5,636,7.2583
2003,6,2,1,163,0.5238
2003,6,2,2,150,1.7327
2003,6,2,3,119,4.1795
2003,6,2,4,134,3.8534
2003,6,2,5,230,3.7822
2003,6,3,1,174,1.2513
2003,6,3,2,173,2.3371
2003,6,3,3,135,2.3725
2003,6,3,4,156,0.4570
2003,6,3,5,154,1.7337
2003,7,1,1,387,3.0823
2003,7,1,2,300,10.7776
2003,7,1,3,330,7.7053
2003,7,1,4,398,8.6959
2003,7,1,5,626,12.0273
2003,7,2,1,150,1.7604
2003,7,2,2,149,5.2681
2003,7,2,3,117,7.3849
2003,7,2,4,127,5.5960
2003,7,2,5,224,9.1649
2003,7,3,1,182,-0.6078
2003,7,3,2,169,2.0688
2003,7,3,3,137,0.6833
2003,7,3,4,160,2.3375
2003,7,3,5,157,2.4981
