year,month,rank_ME,rank_COP,nstocks,ret_vw
1995,8,3,3,131,-0.9564
1995,8,3,4,157,0.5929
1995,8,3,5,217,-0.0516
1995,9,1,1,1027,2.3952
1995,9,1,2,365,2.0373
1995,9,1,3,286,0.6496
1995,9,1,4,232,3.6566
1995,9,1,5,337,2.9569
1995,9,2,1,174,1.7033
1995,9,2,2,140,0.6718
1995,9,2,3,111,0.3653
1995,9,2,4,135,1.4799
1995,9,2,5,184,3.4321
1995,9,3,1,68,-1.8813
1995,9,3,2,98,0.3921
1995,9,3,3,130,2.1984
1995,9,3,4,157,4.1264
1995,9,3,5,216,4.5855
1995,10,1,1,1018,-7.0294
1995,10,1,2,362,-4.9616
1995,10,1,3,283,-6.3955
1995,10,1,4,232,-4.4891
1995,10,1,5,336,-5.1544
1995,10,2,1,173,-9.5437
1995,10,2,2,139,-6.7350
1995,10,2,3,111,-6.0203
1995,10,2,4,135,-5.4051
1995,10,2,5,184,-7.0102
1995,10,3,1,68,-3.0200
1995,10,3,2,98,-5.7159
1995,10,3,3,130,-1.6545
1995,10,3,4,157,-0.3955
1995,10,3,5,215,1.8289
1995,11,1,1,1008,0.6749
1995,11,1,2,359,1.2921
1995,11,1,3,282,1.1890
1995,11,1,4,230,3.1024
1995,11,1,5,334,1.3070
1995,11,2,1,171,3.5157
1995,11,2,2,139,7.1144
1995,11,2,3,110,5.9617
1995,11,2,4,135,4.5754
1995,11,2,5,182,2.0844
1995,11,3,1,68,2.9756
1995,11,3,2,98,7.0473
1995,11,3,3,129,4.8055
1995,11,3,4,156,4.5230
1995,11,3,5,215,1.9987
1995,12,1,1,1001,0.1260
1995,12,1,2,358,2.1561
1995,12,1,3,279,1.4118
1995,12,1,4,227,0.5986
1995,12,1,5,331,1.0541
1995,12,2,1,171,2.0632
1995,12,2,2,138,2.6211
1995,12,2,3,109,1.0229
1995,12,2,4,133,1.3134
1995,12,2,5,182,0.4622
1995,12,3,1,68,0.0053
1995,12,3,2,98,0.0897
1995,12,3,3,129,2.0193
1995,12,3,4,156,3.2691
1995,12,3,5,213,-0.6696
1996,1,1,1,995,2.1290
1996,1,1,2,356,-0.7491
1996,1,1,3,277,0.0428
1996,1,1,4,224,-1.4954
1996,1,1,5,328,0.4490
1996,1,2,1,171,2.0537
1996,1,2,2,138,-1.2928
1996,1,2,3,109,0.4711
1996,1,2,4,132,-2.0371
1996,1,2,5,182,-0.8368
1996,1,3,1,67,-0.3482
1996,1,3,2,98,1.6873
1996,1,3,3,129,2.8106
1996,1,3,4,156,3.6960
1996,1,3,5,212,2.8734
1996,2,1,1,982,4.0259
1996,2,1,2,354,2.3513
1996,2,1,3,277,3.7539
1996,2,1,4,221,3.6831
1996,2,1,5,326,4.0494
1996,2,2,1,168,2.8098
1996,2,2,2,135,3.8688
1996,2,2,3,109,1.9534
1996,2,2,4,132,4.9151
1996,2,2,5,180,6.6605
1996,2,3,1,67,2.8568
1996,2,3,2,97,2.6452
1996,2,3,3,129,1.1911
1996,2,3,4,156,1.6947
1996,2,3,5,211,1.9675
1996,3,1,1,973,3.0638
1996,3,1,2,352,3.9901
1996,3,1,3,276,5.3076
1996,3,1,4,219,5.1575
1996,3,1,5,324,2.2690
1996,3,2,1,167,1.0592
1996,3,2,2,135,4.0611
1996,3,2,3,109,4.0247
1996,3,2,4,130,3.6191
1996,3,2,5,180,1.1036
1996,3,3,1,67,0.8190
1996,3,3,2,96,3.7987
1996,3,3,3,129,2.6712
1996,3,3,4,155,0.7995
1996,3,3,5,210,-0.8511
1996,4,1,1,967,8.6129
1996,4,1,2,348,8.0996
1996,4,1,3,276,8.4530
1996,4,1,4,219,9.1948
1996,4,1,5,322,11.7776
1996,4,2,1,167,7.1973
1996,4,2,2,133,7.2523
1996,4,2,3,109,5.2755
1996,4,2,4,130,9.1771
1996,4,2,5,180,8.5601
1996,4,3,1,66,2.1940
1996,4,3,2,94,3.0045
1996,4,3,3,127,1.5702
1996,4,3,4,155,1.5707
1996,4,3,5,210,4.0354
1996,5,1,1,964,9.6810
1996,5,1,2,344,8.4133
1996,5,1,3,275,5.5306
1996,5,1,4,218,7.2337
1996,5,1,5,319,9.4942
1996,5,2,1,167,6.7391
1996,5,2,2,133,4.4838
1996,5,2,3,109,8.6934
1996,5,2,4,130,8.0637
1996,5,2,5,179,3.8668
1996,5,3,1,66,2.0405
1996,5,3,2,94,2.4724
1996,5,3,3,126,2.0527
1996,5,3,4,155,1.9269
1996,5,3,5,209,4.1514
1996,6,1,1,954,-5.9086
1996,6,1,2,341,-6.4606
1996,6,1,3,270,-4.4610
1996,6,1,4,218,-6.1469
1996,6,1,5,315,-6.0378
1996,6,2,1,165,-6.1874
1996,6,2,2,132,-2.4930
1996,6,2,3,108,-1.3013
1996,6,2,4,130,-6.3640
1996,6,2,5,176,-6.4901
1996,6,3,1,66,-3.7061
1996,6,3,2,94,-3.5770
1996,6,3,3,126,-1.3644
1996,6,3,4,154,1.0007
1996,6,3,5,209,-0.1762
1996,7,1,1,1113,-10.6013
1996,7,1,2,392,-6.6088
1996,7,1,3,314,-9.5431
1996,7,1,4,255,-7.5131
1996,7,1,5,310,-8.0260
1996,7,2,1,234,-11.4979
1996,7,2,2,134,-9.7866
1996,7,2,3,137,-6.9672
1996,7,2,4,119,-8.9305
1996,7,2,5,201,-11.1029
1996,7,3,1,88,-8.8595
1996,7,3,2,116,-7.3984
1996,7,3,3,130,-4.9656
1996,7,3,4,147,-4.0339
1996,7,3,5,219,-4.7750
1996,8,1,1,1106,2.3309
1996,8,1,2,389,5.9285
1996,8,1,3,311,3.6737
1996,8,1,4,253,4.7520
1996,8,1,5,307,3.7671
1996,8,2,1,231,5.9827
1996,8,2,2,133,5.6448
1996,8,2,3,136,4.1769
1996,8,2,4,118,5.3592
1996,8,2,5,200,7.4406
1996,8,3,1,88,5.3594
1996,8,3,2,116,4.8517
1996,8,3,3,130,2.9059
1996,8,3,4,146,2.2552
1996,8,3,5,217,1.8731
1996,9,1,1,1094,1.3863
1996,9,1,2,380,3.5620
1996,9,1,3,309,1.5739
1996,9,1,4,252,3.2584
1996,9,1,5,305,4.9854
1996,9,2,1,231,1.7384
1996,9,2,2,133,1.9392
1996,9,2,3,136,2.6252
1996,9,2,4,118,4.8043
1996,9,2,5,197,5.6333
1996,9,3,1,88,4.9667
1996,9,3,2,116,3.0234
1996,9,3,3,130,4.5406
1996,9,3,4,145,6.3532
1996,9,3,5,216,7.0369
1996,10,1,1,1085,-4.7948
1996,10,1,2,377,-1.7019
1996,10,1,3,304,-0.9954
1996,10,1,4,250,1.6125
1996,10,1,5,304,-0.8830
1996,10,2,1,228,-3.7188
1996,10,2,2,133,-2.5347
1996,10,2,3,136,0.4428
1996,10,2,4,118,0.9110
1996,10,2,5,196,-3.0465
1996,10,3,1,88,-3.1823
1996,10,3,2,115,3.4169
1996,10,3,3,129,2.4024
1996,10,3,4,144,-0.2260
1996,10,3,5,216,0.9467
1996,11,1,1,1077,1.0309
1996,11,1,2,375,2.6651
1996,11,1,3,302,4.4948
1996,11,1,4,248,4.0958
1996,11,1,5,303,3.1731
1996,11,2,1,227,0.8691
1996,11,2,2,133,3.3690
1996,11,2,3,136,4.4244
1996,11,2,4,117,1.8710
1996,11,2,5,194,6.5130
1996,11,3,1,88,4.6405
1996,11,3,2,113,4.8534
1996,11,3,3,129,5.1346
1996,11,3,4,144,8.0938
1996,11,3,5,216,8.6091
1996,12,1,1,1065,-0.7614
1996,12,1,2,373,0.0769
1996,12,1,3,301,2.2221
1996,12,1,4,248,2.2216
1996,12,1,5,302,3.6762
1996,12,2,1,225,1.5137
1996,12,2,2,133,0.7733
1996,12,2,3,136,3.0720
1996,12,2,4,117,2.4193
1996,12,2,5,194,0.7475
1996,12,3,1,88,-1.5454
1996,12,3,2,112,-3.0635
1996,12,3,3,129,-0.5448
1996,12,3,4,144,-2.3149
1996,12,3,5,216,-0.6552
1997,1,1,1,1053,7.1884
1997,1,1,2,366,4.2399
1997,1,1,3,298,2.6592
1997,1,1,4,246,5.5873
1997,1,1,5,299,4.7572
1997,1,2,1,225,2.0734
1997,1,2,2,133,3.1284
1997,1,2,3,134,1.3848
1997,1,2,4,117,3.6758
1997,1,2,5,191,4.3634
1997,1,3,1,87,1.8635
1997,1,3,2,109,4.3621
1997,1,3,3,128,3.6995
1997,1,3,4,143,4.1886
1997,1,3,5,216,9.1822
1997,2,1,1,1042,-3.1020
1997,2,1,2,363,-2.6733
1997,2,1,3,295,-2.4912
1997,2,1,4,244,-1.9692
1997,2,1,5,298,-5.5519
1997,2,2,1,223,-4.3842
1997,2,2,2,133,-3.5366
1997,2,2,3,133,-2.3088
1997,2,2,4,117,-1.9598
1997,2,2,5,191,-5.8435
1997,2,3,1,86,-1.3191
1997,2,3,2,109,0.3138
1997,2,3,3,128,-0.6329
1997,2,3,4,142,0.0447
1997,2,3,5,214,-0.9011
1997,3,1,1,1034,-5.8970
1997,3,1,2,362,-2.3051
1997,3,1,3,293,-3.2339
1997,3,1,4,243,-3.1467
1997,3,1,5,294,-5.4903
1997,3,2,1,223,-4.7484
1997,3,2,2,133,-1.5587
1997,3,2,3,133,-3.5647
1997,3,2,4,115,-3.8270
1997,3,2,5,191,-7.3004
1997,3,3,1,86,-4.1997
1997,3,3,2,109,-1.5794
1997,3,3,3,128,0.9789
1997,3,3,4,142,-3.5946
1997,3,3,5,214,-5.9515
1997,4,1,1,1025,-4.3606
1997,4,1,2,361,-4.2164
1997,4,1,3,289,-4.1699
1997,4,1,4,239,-1.0689
1997,4,1,5,292,-0.8617
1997,4,2,1,221,-0.4542
1997,4,2,2,133,2.5989
1997,4,2,3,132,2.0906
1997,4,2,4,114,0.4176
1997,4,2,5,191,-0.7924
1997,4,3,1,86,0.6202
1997,4,3,2,109,0.6911
1997,4,3,3,127,2.0383
1997,4,3,4,142,6.3706
1997,4,3,5,214,7.5741
1997,5,1,1,1014,9.1891
1997,5,1,2,358,10.6770
1997,5,1,3,288,10.3441
1997,5,1,4,239,10.6197
1997,5,1,5,292,12.1310
1997,5,2,1,221,14.0704
1997,5,2,2,133,12.2027
1997,5,2,3,131,12.6860
1997,5,2,4,114,10.6532
1997,5,2,5,187,15.1643
1997,5,3,1,86,8.5521
1997,5,3,2,109,6.8606
1997,5,3,3,126,7.2023
1997,5,3,4,142,6.5071
1997,5,3,5,214,6.8031
1997,6,1,1,1005,6.4539
1997,6,1,2,355,5.4139
1997,6,1,3,287,5.1919
1997,6,1,4,239,7.5968
1997,6,1,5,289,4.2585
1997,6,2,1,220,5.0795
1997,6,2,2,133,5.2149
1997,6,2,3,130,5.2590
1997,6,2,4,113,5.1090
1997,6,2,5,186,2.8034
1997,6,3,1,85,1.6947
1997,6,3,2,109,4.4382
1997,6,3,3,125,4.2392
1997,6,3,4,141,2.7410
1997,6,3,5,213,4.4262
1997,7,1,1,1178,4.6582
1997,7,1,2,380,6.6463
1997,7,1,3,302,5.8070
1997,7,1,4,255,7.1486
1997,7,1,5,414,6.6199
1997,7,2,1,204,5.7297
1997,7,2,2,107,4.1248
1997,7,2,3,132,6.1043
1997,7,2,4,107,6.3026
1997,7,2,5,194,8.5980
1997,7,3,1,104,10.2682
1997,7,3,2,135,8.9769
1997,7,3,3,133,7.0256
1997,7,3,4,180,7.7900
1997,7,3,5,209,7.6267
1997,8,1,1,1165,5.0303
1997,8,1,2,377,4.0683
1997,8,1,3,300,5.7267
1997,8,1,4,251,4.9117
1997,8,1,5,409,6.8612
1997,8,2,1,203,3.4422
1997,8,2,2,107,4.1968
1997,8,2,3,129,2.6543
1997,8,2,4,106,4.2925
1997,8,2,5,193,4.9376
1997,8,3,1,104,-0.7690
1997,8,3,2,135,-1.6118
1997,8,3,3,132,-3.8246
1997,8,3,4,180,-3.8393
1997,8,3,5,207,-5.2515
1997,9,1,1,1151,10.4009
1997,9,1,2,375,8.6905
1997,9,1,3,299,6.3097
1997,9,1,4,250,7.1052
1997,9,1,5,408,7.5636
1997,9,2,1,200,8.5007
1997,9,2,2,105,7.4483
1997,9,2,3,125,5.8317
1997,9,2,4,106,8.4433
1997,9,2,5,189,5.0570
1997,9,3,1,104,9.3049
1997,9,3,2,133,3.5729
1997,9,3,3,132,5.3459
1997,9,3,4,179,4.0462
1997,9,3,5,206,4.0675
1997,10,1,1,1139,-3.7022
1997,10,1,2,371,-3.0524
1997,10,1,3,297,-4.9032
1997,10,1,4,249,-4.4262
1997,10,1,5,403,-4.2440
1997,10,2,1,198,-5.3582
1997,10,2,2,104,-4.7130
1997,10,2,3,125,-4.0120
1997,10,2,4,105,-5.3380
1997,10,2,5,189,-7.0833
1997,10,3,1,101,-3.4446
1997,10,3,2,133,-5.4381
1997,10,3,3,132,-3.4446
1997,10,3,4,178,-4.6129
1997,10,3,5,204,-3.6706
1997,11,1,1,1117,-4.0853
1997,11,1,2,371,-4.8691
1997,11,1,3,295,-0.7042
1997,11,1,4,245,-1.2399
1997,11,1,5,401,-0.8656
1997,11,2,1,195,-3.5237
1997,11,2,2,103,-2.0887
1997,11,2,3,123,0.5652
1997,11,2,4,103,-1.6999
1997,11,2,5,189,-2.5536
1997,11,3,1,101,0.6812
1997,11,3,2,132,2.5355
1997,11,3,3,131,1.7297
1997,11,3,4,177,1.8600
1997,11,3,5,204,5.3465
1997,12,1,1,1109,-3.8115
1997,12,1,2,369,-2.9476
1997,12,1,3,292,-2.2537
1997,12,1,4,241,-4.4374
1997,12,1,5,399,-4.2566
1997,12,2,1,192,-0.3114
1997,12,2,2,102,0.9574
1997,12,2,3,123,-0.8304
1997,12,2,4,101,-1.4958
1997,12,2,5,187,-2.2246
1997,12,3,1,101,2.3365
1997,12,3,2,132,-0.0384
1997,12,3,3,131,0.6406
1997,12,3,4,176,0.6133
1997,12,3,5,204,0.1054
1998,1,1,1,1092,-0.0502
1998,1,1,2,365,-0.8778
1998,1,1,3,290,-0.2024
1998,1,1,4,238,-1.1696
1998,1,1,5,393,1.0962
1998,1,2,1,190,-2.0754
1998,1,2,2,100,-0.6491
1998,1,2,3,121,-0.5122
1998,1,2,4,99,-0.0303
1998,1,2,5,183,-0.6448
1998,1,3,1,100,0.9718
1998,1,3,2,132,-1.1744
1998,1,3,3,131,-1.4079
1998,1,3,4,176,0.3843
1998,1,3,5,204,3.8887
1998,2,1,1,1072,6.1543
1998,2,1,2,364,4.4166
1998,2,1,3,289,6.4795
1998,2,1,4,235,4.7656
1998,2,1,5,389,5.9109
1998,2,2,1,188,9.1960
1998,2,2,2,99,8.2672
1998,2,2,3,120,8.0349
1998,2,2,4,99,9.7748
1998,2,2,5,181,9.1158
1998,2,3,1,100,11.0042
1998,2,3,2,131,9.5243
1998,2,3,3,131,8.0442
1998,2,3,4,175,7.1970
1998,2,3,5,204,6.7652
1998,3,1,1,1055,5.5045
1998,3,1,2,363,4.2881
1998,3,1,3,288,3.5006
1998,3,1,4,234,4.9610
1998,3,1,5,382,4.3925
1998,3,2,1,187,2.8818
1998,3,2,2,98,4.6729
1998,3,2,3,119,5.2261
1998,3,2,4,99,3.8808
1998,3,2,5,180,3.0927
1998,3,3,1,100,7.1416
1998,3,3,2,130,5.0037
1998,3,3,3,131,5.4147
1998,3,3,4,175,3.9794
1998,3,3,5,204,2.9038
1998,4,1,1,1036,2.8431
1998,4,1,2,361,2.2243
1998,4,1,3,283,3.3178
1998,4,1,4,234,1.4184
1998,4,1,5,374,2.9837
1998,4,2,1,184,-0.0238
1998,4,2,2,98,1.7657
1998,4,2,3,117,0.9623
1998,4,2,4,98,-0.2459
1998,4,2,5,179,1.7589
1998,4,3,1,100,3.6228
1998,4,3,2,129,0.2021
1998,4,3,3,129,1.3833
1998,4,3,4,174,1.1475
1998,4,3,5,204,0.8589
1998,5,1,1,1025,-5.2197
1998,5,1,2,358,-4.0256
1998,5,1,3,277,-4.1107
1998,5,1,4,230,-5.2379
1998,5,1,5,371,-5.2708
1998,5,2,1,184,-6.6933
1998,5,2,2,98,-5.5105
1998,5,2,3,116,-4.1690
1998,5,2,4,97,-5.6626
1998,5,2,5,178,-6.5594
1998,5,3,1,100,-3.3318
1998,5,3,2,129,-0.5671
1998,5,3,3,129,-2.2459
1998,5,3,4,174,0.0683
1998,5,3,5,203,-3.1882
1998,6,1,1,1016,-0.8187
1998,6,1,2,355,-2.5898
1998,6,1,3,277,-2.2453
1998,6,1,4,228,-1.5137
1998,6,1,5,366,-0.5833
1998,6,2,1,183,0.5130
1998,6,2,2,98,0.5996
1998,6,2,3,116,0.0046
1998,6,2,4,97,-2.2757
1998,6,2,5,176,-0.9247
1998,6,3,1,100,5.8194
1998,6,3,2,129,1.3675
1998,6,3,3,127,-0.1130
1998,6,3,4,173,0.8919
1998,6,3,5,203,6.3675
1998,7,1,1,1196,-7.5717
1998,7,1,2,428,-8.2227
1998,7,1,3,331,-7.0217
1998,7,1,4,235,-7.6922
1998,7,1,5,375,-6.9478
1998,7,2,1,208,-10.2657
1998,7,2,2,152,-8.6941
1998,7,2,3,143,-7.2149
1998,7,2,4,143,-9.6032
1998,7,2,5,161,-7.0495
1998,7,3,1,111,-2.7127
1998,7,3,2,141,-5.8026
1998,7,3,3,147,-2.9378
1998,7,3,4,159,-1.1113
1998,7,3,5,237,-0.1439
1998,8,1,1,1182,-24.9880
1998,8,1,2,422,-19.1369
1998,8,1,3,323,-17.8288
1998,8,1,4,235,-19.3499
1998,8,1,5,370,-20.5608
1998,8,2,1,208,-25.5806
1998,8,2,2,151,-21.1887
1998,8,2,3,142,-17.3464
1998,8,2,4,142,-17.1656
1998,8,2,5,160,-19.4270
1998,8,3,1,110,-19.7426
1998,8,3,2,140,-18.6113
1998,8,3,3,145,-12.9790
1998,8,3,4,156,-13.8465
1998,8,3,5,236,-12.7272
1998,9,1,1,1165,3.1954
1998,9,1,2,416,3.6242
1998,9,1,3,321,2.6432
1998,9,1,4,234,4.0932
1998,9,1,5,368,3.3739
1998,9,2,1,203,8.0512
1998,9,2,2,151,5.2347
1998,9,2,3,141,6.6466
1998,9,2,4,142,7.2732
1998,9,2,5,157,8.3245
1998,9,3,1,110,9.0175
1998,9,3,2,139,8.0025
1998,9,3,3,143,5.8594
1998,9,3,4,155,7.0697
1998,9,3,5,234,9.6844
1998,10,1,1,1134,2.7128
1998,10,1,2,411,1.3319
1998,10,1,3,318,3.3234
1998,10,1,4,234,5.1611
1998,10,1,5,365,4.8565
1998,10,2,1,203,5.5965
1998,10,2,2,150,5.5362
1998,10,2,3,141,5.1527
1998,10,2,4,141,5.8913
1998,10,2,5,156,6.6463
1998,10,3,1,109,5.1194
1998,10,3,2,139,8.8652
1998,10,3,3,141,6.4784
1998,10,3,4,154,11.8607
1998,10,3,5,233,5.8854
1998,11,1,1,1105,8.8292
1998,11,1,2,405,6.6958
1998,11,1,3,314,9.0082
1998,11,1,4,233,8.6617
1998,11,1,5,361,11.0670
1998,11,2,1,203,5.5996
1998,11,2,2,149,4.7427
1998,11,2,3,140,4.8857
1998,11,2,4,140,7.3557
1998,11,2,5,154,9.3293
1998,11,3,1,109,8.7782
1998,11,3,2,138,3.3218
1998,11,3,3,138,4.9783
1998,11,3,4,154,7.3212
1998,11,3,5,231,7.4316
1998,12,1,1,1081,-1.2131
1998,12,1,2,402,3.0249
1998,12,1,3,311,3.5920
1998,12,1,4,230,3.3159
1998,12,1,5,360,4.1811
1998,12,2,1,202,5.1705
1998,12,2,2,149,2.3682
1998,12,2,3,139,5.8147
1998,12,2,4,139,5.7669
1998,12,2,5,154,7.9571
1998,12,3,1,107,9.3809
1998,12,3,2,137,6.8228
1998,12,3,3,136,4.9996
1998,12,3,4,154,8.7351
1998,12,3,5,231,7.6889
1999,1,1,1,1052,7.0418
1999,1,1,2,395,4.5784
1999,1,1,3,305,4.5541
1999,1,1,4,227,5.0465
1999,1,1,5,356,6.8959
1999,1,2,1,202,1.7050
1999,1,2,2,147,0.4054
1999,1,2,3,139,-1.6395
1999,1,2,4,138,0.5901
1999,1,2,5,151,4.0404
1999,1,3,1,107,6.2605
1999,1,3,2,137,4.3019
1999,1,3,3,135,-0.0624
1999,1,3,4,154,4.9952
1999,1,3,5,231,6.3675
1999,2,1,1,1027,-6.9690
1999,2,1,2,386,-7.7881
1999,2,1,3,299,-7.4539
1999,2,1,4,223,-6.8921
1999,2,1,5,353,-9.2862
1999,2,2,1,200,-10.8312
1999,2,2,2,144,-7.7795
1999,2,2,3,138,-9.0507
1999,2,2,4,138,-10.3462
1999,2,2,5,151,-9.5547
1999,2,3,1,106,-4.0716
1999,2,3,2,136,-1.3588
1999,2,3,3,133,-2.1528
1999,2,3,4,152,-3.2816
1999,2,3,5,230,-6.3377
1999,3,1,1,1011,-4.6145
1999,3,1,2,379,-2.8568
1999,3,1,3,292,-2.6114
1999,3,1,4,223,-1.1431
1999,3,1,5,350,-5.8510
1999,3,2,1,198,-0.4823
1999,3,2,2,143,-0.1687
1999,3,2,3,137,1.2784
1999,3,2,4,138,0.0309
1999,3,2,5,149,-0.0157
1999,3,3,1,106,2.7095
1999,3,3,2,135,5.3823
1999,3,3,3,133,4.9689
1999,3,3,4,152,5.9725
1999,3,3,5,230,3.5736
1999,4,1,1,988,8.8913
1999,4,1,2,373,11.7382
1999,4,1,3,288,14.3541
1999,4,1,4,220,11.0463
1999,4,1,5,343,5.9051
1999,4,2,1,194,10.7115
1999,4,2,2,140,7.4541
1999,4,2,3,136,8.7739
1999,4,2,4,137,10.0374
1999,4,2,5,148,5.6641
1999,4,3,1,104,3.9770
1999,4,3,2,132,6.4515
1999,4,3,3,133,8.4475
1999,4,3,4,151,4.6433
1999,4,3,5,227,0.1790
1999,5,1,1,964,4.0952
1999,5,1,2,372,4.3069
1999,5,1,3,282,6.0982
1999,5,1,4,218,7.0550
1999,5,1,5,342,7.1355
1999,5,2,1,193,1.9891
1999,5,2,2,138,4.4244
1999,5,2,3,136,2.8663
1999,5,2,4,137,1.7235
1999,5,2,5,148,4.3965
1999,5,3,1,102,-1.7402
1999,5,3,2,132,1.9115
1999,5,3,3,132,-1.9894
1999,5,3,4,151,-1.5462
1999,5,3,5,224,-2.0188
1999,6,1,1,945,5.9573
1999,6,1,2,368,6.5006
1999,6,1,3,279,8.4125
1999,6,1,4,218,11.2846
1999,6,1,5,338,10.0961
1999,6,2,1,192,5.7907
1999,6,2,2,137,7.8263
1999,6,2,3,136,8.5887
1999,6,2,4,136,7.5370
1999,6,2,5,148,9.3242
1999,6,3,1,101,6.6491
1999,6,3,2,131,2.5236
1999,6,3,3,132,3.1038
1999,6,3,4,150,4.9142
1999,6,3,5,224,7.6105
1999,7,1,1,1047,0.7074
1999,7,1,2,412,1.6319
1999,7,1,3,281,0.8216
1999,7,1,4,266,1.4060
1999,7,1,5,334,2.9083
1999,7,2,1,217,-5.4326
1999,7,2,2,140,-0.5822
1999,7,2,3,127,-2.6438
1999,7,2,4,149,-1.8925
1999,7,2,5,188,0.8682
1999,7,3,1,90,-3.4437
1999,7,3,2,127,-2.7979
1999,7,3,3,149,-1.1567
1999,7,3,4,162,-3.6679
1999,7,3,5,245,-2.0481
1999,8,1,1,1035,-4.0878
1999,8,1,2,407,-2.1354
1999,8,1,3,279,-2.3461
1999,8,1,4,263,-3.8528
1999,8,1,5,326,-1.3436
1999,8,2,1,217,-6.1425
1999,8,2,2,139,-2.6775
1999,8,2,3,125,-1.5032
1999,8,2,4,148,-2.2638
1999,8,2,5,183,-1.9440
1999,8,3,1,89,-5.4782
1999,8,3,2,127,-1.7402
1999,8,3,3,148,-2.8208
1999,8,3,4,161,-3.1016
1999,8,3,5,244,3.4230
1999,9,1,1,1019,-1.9501
1999,9,1,2,404,-2.7696
1999,9,1,3,273,-2.0139
1999,9,1,4,260,0.1500
1999,9,1,5,322,1.7678
1999,9,2,1,215,-2.0188
1999,9,2,2,134,0.6763
1999,9,2,3,123,-0.9833
1999,9,2,4,146,3.0940
1999,9,2,5,182,0.7210
1999,9,3,1,89,-0.4266
1999,9,3,2,126,-2.9038
1999,9,3,3,147,-0.9551
1999,9,3,4,158,-1.8203
1999,9,3,5,241,-3.4308
1999,10,1,1,1008,-3.6517
1999,10,1,2,393,-1.0645
1999,10,1,3,263,-1.5973
1999,10,1,4,255,-3.3122
1999,10,1,5,318,1.1349
1999,10,2,1,215,-4.4961
1999,10,2,2,134,-3.6066
1999,10,2,3,123,-4.2625
1999,10,2,4,145,-0.1165
1999,10,2,5,180,2.0581
1999,10,3,1,89,8.6366
1999,10,3,2,125,-0.1736
1999,10,3,3,146,2.4156
1999,10,3,4,155,0.6034
1999,10,3,5,241,7.3107
1999,11,1,1,996,14.0573
1999,11,1,2,390,9.2030
1999,11,1,3,259,8.2526
1999,11,1,4,254,12.3430
1999,11,1,5,314,17.3555
1999,11,2,1,214,9.1716
1999,11,2,2,134,5.3032
1999,11,2,3,123,9.9721
1999,11,2,4,142,9.3311
1999,11,2,5,179,10.9480
1999,11,3,1,89,0.9045
1999,11,3,2,124,1.8291
1999,11,3,3,146,3.8962
1999,11,3,4,153,3.4497
1999,11,3,5,239,6.9010
1999,12,1,1,982,13.5901
1999,12,1,2,388,6.5654
1999,12,1,3,254,9.0709
1999,12,1,4,253,16.2047
1999,12,1,5,312,20.7464
1999,12,2,1,208,7.6333
1999,12,2,2,133,11.5916
1999,12,2,3,117,11.5338
1999,12,2,4,140,10.3339
1999,12,2,5,177,15.3553
1999,12,3,1,88,8.9623
1999,12,3,2,124,4.6410
1999,12,3,3,144,13.8114
1999,12,3,4,152,8.5652
1999,12,3,5,236,8.0448
2000,1,1,1,963,8.0499
2000,1,1,2,385,5.8159
2000,1,1,3,252,4.9027
2000,1,1,4,250,4.0514
2000,1,1,5,309,3.4946
2000,1,2,1,207,-5.4651
2000,1,2,2,131,-2.1215
2000,1,2,3,113,1.3972
2000,1,2,4,137,1.7149
2000,1,2,5,176,-2.0634
2000,1,3,1,88,-7.0101
2000,1,3,2,122,-5.8383
2000,1,3,3,142,-8.4205
2000,1,3,4,150,-6.0343
2000,1,3,5,236,-3.9809
2000,2,1,1,954,27.6467
2000,2,1,2,382,18.4914
2000,2,1,3,249,23.1685
2000,2,1,4,249,23.2145
2000,2,1,5,304,31.4806
2000,2,2,1,205,17.7599
2000,2,2,2,129,11.1453
2000,2,2,3,111,15.4244
2000,2,2,4,137,10.9129
2000,2,2,5,175,23.8473
2000,2,3,1,86,1.3604
2000,2,3,2,122,-1.0682
2000,2,3,3,142,-3.9570
2000,2,3,4,150,-4.3360
2000,2,3,5,234,6.1304
2000,3,1,1,941,-8.2938
2000,3,1,2,377,-4.0701
2000,3,1,3,244,0.5734
2000,3,1,4,245,-6.2544
2000,3,1,5,297,-6.2653
2000,3,2,1,204,-6.4684
2000,3,2,2,127,1.5224
2000,3,2,3,111,-3.3931
2000,3,2,4,134,-3.7735
2000,3,2,5,172,-6.8013
2000,3,3,1,85,5.9683
2000,3,3,2,120,8.9211
2000,3,3,3,142,8.7517
2000,3,3,4,149,10.9789
2000,3,3,5,234,6.0829
2000,4,1,1,933,-17.8352
2000,4,1,2,371,-12.2831
2000,4,1,3,241,-9.9290
2000,4,1,4,244,-14.7830
2000,4,1,5,292,-16.9397
2000,4,2,1,203,-16.2434
2000,4,2,2,125,-3.1408
2000,4,2,3,111,-4.1154
2000,4,2,4,133,-2.4486
2000,4,2,5,170,-4.4964
2000,4,3,1,84,-6.8756
2000,4,3,2,119,-2.3629
2000,4,3,3,142,-3.6897
2000,4,3,4,149,-1.7544
2000,4,3,5,232,-5.1953
2000,5,1,1,923,-12.4492
2000,5,1,2,370,-9.2180
2000,5,1,3,237,-7.9594
2000,5,1,4,241,-4.3875
2000,5,1,5,291,-12.9798
2000,5,2,1,201,-6.9775
2000,5,2,2,123,-2.9498
