year,month,rank_ME,rank_CLA,nstocks,ret_vw
2011,11,3,1,62,-1.9739
2011,11,3,2,92,0.3127
2011,11,3,3,108,0.5177
2011,11,3,4,152,1.3221
2011,11,3,5,208,-0.0245
2011,12,1,1,490,0.7541
2011,12,1,2,203,2.7270
2011,12,1,3,151,1.5483
2011,12,1,4,150,2.5195
2011,12,1,5,198,-0.2802
2011,12,2,1,107,-0.3295
2011,12,2,2,89,-1.0737
2011,12,2,3,98,0.8152
2011,12,2,4,99,0.5528
2011,12,2,5,174,-1.2681
2011,12,3,1,62,4.9758
2011,12,3,2,92,-0.6486
2011,12,3,3,108,1.1534
2011,12,3,4,151,-0.1640
2011,12,3,5,207,0.5915
2012,1,1,1,484,8.9396
2012,1,1,2,203,6.7444
2012,1,1,3,149,7.9231
2012,1,1,4,149,8.2955
2012,1,1,5,196,8.2098
2012,1,2,1,106,8.7653
2012,1,2,2,89,8.1900
2012,1,2,3,98,7.4595
2012,1,2,4,98,5.5355
2012,1,2,5,174,7.5971
2012,1,3,1,62,6.3226
2012,1,3,2,92,8.9484
2012,1,3,3,106,2.8573
2012,1,3,4,151,3.6150
2012,1,3,5,206,4.9361
2012,2,1,1,479,3.3471
2012,2,1,2,201,2.1545
2012,2,1,3,149,1.2526
2012,2,1,4,148,-0.9200
2012,2,1,5,195,2.9218
2012,2,2,1,106,5.4097
2012,2,2,2,88,4.5915
2012,2,2,3,96,2.2383
2012,2,2,4,97,4.0598
2012,2,2,5,173,2.8983
2012,2,3,1,62,3.6351
2012,2,3,2,92,5.4389
2012,2,3,3,105,4.5277
2012,2,3,4,151,3.1801
2012,2,3,5,206,4.7302
2012,3,1,1,477,2.7508
2012,3,1,2,197,2.5331
2012,3,1,3,149,4.6266
2012,3,1,4,147,3.7668
2012,3,1,5,193,5.4215
2012,3,2,1,106,2.5070
2012,3,2,2,88,2.2344
2012,3,2,3,96,1.3123
2012,3,2,4,97,3.8376
2012,3,2,5,172,1.3129
2012,3,3,1,61,2.6698
2012,3,3,2,92,0.1991
2012,3,3,3,105,0.9399
2012,3,3,4,149,1.6436
2012,3,3,5,205,3.7868
2012,4,1,1,473,-2.2845
2012,4,1,2,196,-1.4877
2012,4,1,3,147,-1.9216
2012,4,1,4,146,-2.1975
2012,4,1,5,190,-2.1299
2012,4,2,1,106,-0.9430
2012,4,2,2,88,-2.8100
2012,4,2,3,96,-0.5010
2012,4,2,4,97,0.5040
2012,4,2,5,172,-1.7560
2012,4,3,1,61,-1.2815
2012,4,3,2,92,-0.5046
2012,4,3,3,105,-0.0349
2012,4,3,4,149,-0.5997
2012,4,3,5,205,-0.6976
2012,5,1,1,470,-9.5003
2012,5,1,2,194,-8.4949
2012,5,1,3,147,-7.0972
2012,5,1,4,145,-6.8724
2012,5,1,5,188,-7.7092
2012,5,2,1,106,-7.6020
2012,5,2,2,87,-9.4410
2012,5,2,3,96,-7.1854
2012,5,2,4,97,-5.3800
2012,5,2,5,171,-6.2892
2012,5,3,1,61,-6.0767
2012,5,3,2,92,-8.2378
2012,5,3,3,104,-3.8367
2012,5,3,4,149,-4.5204
2012,5,3,5,205,-6.5930
2012,6,1,1,468,5.6609
2012,6,1,2,192,5.4313
2012,6,1,3,147,5.3370
2012,6,1,4,142,7.6879
2012,6,1,5,187,4.9936
2012,6,2,1,106,5.9931
2012,6,2,2,87,4.4944
2012,6,2,3,96,4.0795
2012,6,2,4,96,1.4226
2012,6,2,5,171,4.2933
2012,6,3,1,61,7.3887
2012,6,3,2,91,2.4714
2012,6,3,3,103,3.3172
2012,6,3,4,149,2.5163
2012,6,3,5,205,3.9192
2012,7,1,1,513,-2.2494
2012,7,1,2,209,-2.9520
2012,7,1,3,149,-2.5750
2012,7,1,4,152,-0.2696
2012,7,1,5,174,-3.3555
2012,7,2,1,93,-4.6604
2012,7,2,2,97,-0.9830
2012,7,2,3,90,0.1021
2012,7,2,4,115,-2.1192
2012,7,2,5,169,-3.2359
2012,7,3,1,56,-1.5771
2012,7,3,2,96,0.3837
2012,7,3,3,120,1.9315
2012,7,3,4,151,1.7322
2012,7,3,5,223,1.3161
2012,8,1,1,509,4.3797
2012,8,1,2,206,2.7569
2012,8,1,3,147,3.9252
2012,8,1,4,151,1.7100
2012,8,1,5,172,1.1274
2012,8,2,1,93,5.7079
2012,8,2,2,97,3.6768
2012,8,2,3,90,3.9681
2012,8,2,4,114,3.7828
2012,8,2,5,168,5.0980
2012,8,3,1,56,2.8331
2012,8,3,2,96,3.3849
2012,8,3,3,119,1.2607
2012,8,3,4,150,1.9252
2012,8,3,5,222,3.3579
2012,9,1,1,505,6.1731
2012,9,1,2,201,2.6648
2012,9,1,3,146,5.4936
2012,9,1,4,150,4.4794
2012,9,1,5,171,4.7467
2012,9,2,1,93,3.6003
2012,9,2,2,97,3.0735
2012,9,2,3,90,4.0532
2012,9,2,4,113,3.1825
2012,9,2,5,167,1.6022
2012,9,3,1,56,2.5718
2012,9,3,2,96,4.4396
2012,9,3,3,119,3.4142
2012,9,3,4,149,2.2503
2012,9,3,5,221,1.8657
2012,10,1,1,497,-3.6244
2012,10,1,2,200,-2.3162
2012,10,1,3,145,-2.9413
2012,10,1,4,149,-4.3425
2012,10,1,5,171,-4.5886
2012,10,2,1,93,1.1907
2012,10,2,2,96,-0.9116
2012,10,2,3,90,0.6212
2012,10,2,4,113,-0.5645
2012,10,2,5,167,-4.3425
2012,10,3,1,56,1.1574
2012,10,3,2,96,-1.9093
2012,10,3,3,119,-1.6577
2012,10,3,4,149,-0.4948
2012,10,3,5,220,-4.6056
2012,11,1,1,492,1.2900
2012,11,1,2,198,1.2950
2012,11,1,3,145,0.6191
2012,11,1,4,148,1.0439
2012,11,1,5,169,0.5077
2012,11,2,1,92,2.9762
2012,11,2,2,95,2.7367
2012,11,2,3,89,1.0424
2012,11,2,4,113,-1.1409
2012,11,2,5,164,3.1201
2012,11,3,1,55,1.6280
2012,11,3,2,96,2.2971
2012,11,3,3,117,1.3102
2012,11,3,4,149,1.0462
2012,11,3,5,220,0.8876
2012,12,1,1,484,2.6917
2012,12,1,2,196,5.3106
2012,12,1,3,143,5.0497
2012,12,1,4,146,3.7293
2012,12,1,5,169,3.5556
2012,12,2,1,92,4.4009
2012,12,2,2,95,3.8132
2012,12,2,3,89,3.3908
2012,12,2,4,112,3.5144
2012,12,2,5,164,3.4292
2012,12,3,1,55,3.3970
2012,12,3,2,96,3.1472
2012,12,3,3,117,0.8927
2012,12,3,4,149,-0.0856
2012,12,3,5,219,-0.3271
2013,1,1,1,479,6.3808
2013,1,1,2,195,5.1839
2013,1,1,3,142,6.8081
2013,1,1,4,144,6.2651
2013,1,1,5,164,4.5926
2013,1,2,1,92,7.6575
2013,1,2,2,95,7.2187
2013,1,2,3,89,5.7082
2013,1,2,4,111,5.9514
2013,1,2,5,160,5.1198
2013,1,3,1,55,6.0919
2013,1,3,2,96,5.7431
2013,1,3,3,116,7.1219
2013,1,3,4,148,5.5962
2013,1,3,5,219,4.0700
2013,2,1,1,477,0.7167
2013,2,1,2,195,2.7509
2013,2,1,3,142,1.6303
2013,2,1,4,143,1.1431
2013,2,1,5,162,-1.5668
2013,2,2,1,92,1.3246
2013,2,2,2,94,0.9305
2013,2,2,3,89,0.4938
2013,2,2,4,111,-0.1296
2013,2,2,5,160,0.6985
2013,2,3,1,53,0.2534
2013,2,3,2,96,2.2084
2013,2,3,3,115,2.1831
2013,2,3,4,148,1.5281
2013,2,3,5,219,0.2816
2013,3,1,1,474,6.9273
2013,3,1,2,194,4.3093
2013,3,1,3,141,5.1983
2013,3,1,4,143,8.7995
2013,3,1,5,160,3.0274
2013,3,2,1,91,4.8000
2013,3,2,2,94,5.0221
2013,3,2,3,87,4.0892
2013,3,2,4,110,5.0032
2013,3,2,5,160,4.0812
2013,3,3,1,53,4.8923
2013,3,3,2,96,4.3408
2013,3,3,3,115,4.8263
2013,3,3,4,148,3.6650
2013,3,3,5,219,2.9002
2013,4,1,1,467,-0.2690
2013,4,1,2,193,-0.1568
2013,4,1,3,140,-1.5589
2013,4,1,4,143,1.0142
2013,4,1,5,160,0.0096
2013,4,2,1,91,1.1457
2013,4,2,2,94,-2.3618
2013,4,2,3,87,-3.1308
2013,4,2,4,110,-1.3349
2013,4,2,5,160,-0.5052
2013,4,3,1,53,1.2622
2013,4,3,2,96,0.6171
2013,4,3,3,115,1.5639
2013,4,3,4,148,1.4744
2013,4,3,5,219,1.6016
2013,5,1,1,461,6.6039
2013,5,1,2,192,5.6227
2013,5,1,3,140,6.4879
2013,5,1,4,142,4.6454
2013,5,1,5,158,6.6547
2013,5,2,1,90,7.5327
2013,5,2,2,94,6.0875
2013,5,2,3,86,5.0672
2013,5,2,4,110,5.1870
2013,5,2,5,158,4.6199
2013,5,3,1,53,3.2227
2013,5,3,2,96,4.4953
2013,5,3,3,115,0.6548
2013,5,3,4,148,1.3573
2013,5,3,5,219,2.5594
2013,6,1,1,454,-1.2579
2013,6,1,2,192,0.8226
2013,6,1,3,138,1.9070
2013,6,1,4,142,0.7483
2013,6,1,5,156,1.4499
2013,6,2,1,90,-1.5348
2013,6,2,2,94,-1.6663
2013,6,2,3,86,1.1129
2013,6,2,4,110,-1.3581
2013,6,2,5,157,-0.8896
2013,6,3,1,52,-1.9181
2013,6,3,2,96,-1.7835
2013,6,3,3,114,0.1909
2013,6,3,4,148,-0.5026
2013,6,3,5,219,-2.8669
2013,7,1,1,498,6.1011
2013,7,1,2,187,9.6554
2013,7,1,3,121,7.3436
2013,7,1,4,144,7.6966
2013,7,1,5,169,8.5955
2013,7,2,1,97,8.1931
2013,7,2,2,104,7.8173
2013,7,2,3,95,7.2329
2013,7,2,4,99,5.3535
2013,7,2,5,164,6.2505
2013,7,3,1,68,5.7848
2013,7,3,2,93,5.1384
2013,7,3,3,110,4.2730
2013,7,3,4,156,5.2628
2013,7,3,5,209,5.6945
2013,8,1,1,496,-2.5389
2013,8,1,2,185,-1.7981
2013,8,1,3,121,-4.0551
2013,8,1,4,144,-3.2623
2013,8,1,5,169,-1.4637
2013,8,2,1,97,-2.6817
2013,8,2,2,104,-4.9986
2013,8,2,3,95,-2.9160
2013,8,2,4,98,-1.8557
2013,8,2,5,163,-1.2886
2013,8,3,1,67,-1.8222
2013,8,3,2,91,-1.5303
2013,8,3,3,110,-2.9628
2013,8,3,4,155,-3.5364
2013,8,3,5,209,-1.3379
2013,9,1,1,491,7.4676
2013,9,1,2,180,8.0125
2013,9,1,3,121,6.6550
2013,9,1,4,144,6.5515
2013,9,1,5,169,7.1707
2013,9,2,1,97,4.8539
2013,9,2,2,104,6.5359
2013,9,2,3,95,5.8932
2013,9,2,4,98,7.5376
2013,9,2,5,162,6.5006
2013,9,3,1,67,4.9335
2013,9,3,2,91,5.2581
2013,9,3,3,110,2.1237
2013,9,3,4,155,3.6712
2013,9,3,5,209,3.4594
2013,10,1,1,488,2.5768
2013,10,1,2,178,2.8974
2013,10,1,3,120,1.9407
2013,10,1,4,143,6.5638
2013,10,1,5,169,2.9006
2013,10,2,1,97,2.1975
2013,10,2,2,104,4.2403
2013,10,2,3,95,2.2607
2013,10,2,4,98,3.6113
2013,10,2,5,161,3.0130
2013,10,3,1,67,5.2728
2013,10,3,2,90,5.1726
2013,10,3,3,110,5.6402
2013,10,3,4,154,3.8615
2013,10,3,5,209,4.6035
2013,11,1,1,487,4.5875
2013,11,1,2,173,6.5277
2013,11,1,3,119,8.4302
2013,11,1,4,142,4.4833
2013,11,1,5,168,4.0869
2013,11,2,1,96,2.6867
2013,11,2,2,104,3.3918
2013,11,2,3,93,2.2805
2013,11,2,4,98,5.1171
2013,11,2,5,158,3.7208
2013,11,3,1,67,1.5877
2013,11,3,2,90,0.6458
2013,11,3,3,110,2.6403
2013,11,3,4,153,2.2144
2013,11,3,5,208,3.7344
2013,12,1,1,477,3.8653
2013,12,1,2,172,2.6974
2013,12,1,3,119,1.5324
2013,12,1,4,139,2.2483
2013,12,1,5,167,1.7503
2013,12,2,1,95,2.9490
2013,12,2,2,104,3.3244
2013,12,2,3,91,3.3485
2013,12,2,4,98,2.2538
2013,12,2,5,157,0.5351
2013,12,3,1,67,4.6373
2013,12,3,2,90,2.7230
2013,12,3,3,110,1.4548
2013,12,3,4,153,3.2354
2013,12,3,5,208,2.1467
2014,1,1,1,475,0.7215
2014,1,1,2,172,-4.2957
2014,1,1,3,118,-3.6042
2014,1,1,4,139,-3.0558
2014,1,1,5,166,-3.1177
2014,1,2,1,94,-3.4661
2014,1,2,2,104,-4.4345
2014,1,2,3,90,-2.9919
2014,1,2,4,98,-3.6849
2014,1,2,5,155,-3.3689
2014,1,3,1,67,-4.9431
2014,1,3,2,89,-3.7248
2014,1,3,3,110,-3.6211
2014,1,3,4,153,-4.7166
2014,1,3,5,206,-3.1415
2014,2,1,1,473,5.9223
2014,2,1,2,169,5.7490
2014,2,1,3,118,2.5179
2014,2,1,4,139,5.3884
2014,2,1,5,166,4.5398
2014,2,2,1,94,6.2847
2014,2,2,2,102,4.5798
2014,2,2,3,89,5.3137
2014,2,2,4,98,3.8304
2014,2,2,5,154,4.8028
2014,2,3,1,67,4.8764
2014,2,3,2,89,4.0525
2014,2,3,3,108,3.6176
2014,2,3,4,153,5.4584
2014,2,3,5,206,5.6326
2014,3,1,1,471,-0.3261
2014,3,1,2,165,-1.3179
2014,3,1,3,114,0.8374
2014,3,1,4,137,1.7191
2014,3,1,5,163,0.1282
2014,3,2,1,94,-1.5072
2014,3,2,2,102,0.7387
2014,3,2,3,88,-0.0218
2014,3,2,4,96,0.5682
2014,3,2,5,154,0.3684
2014,3,3,1,67,0.4461
2014,3,3,2,89,0.6589
2014,3,3,3,107,1.2384
2014,3,3,4,153,-0.1502
2014,3,3,5,206,-0.2365
2014,4,1,1,470,-6.9944
2014,4,1,2,163,-3.8750
2014,4,1,3,114,-3.5463
2014,4,1,4,136,-4.3738
2014,4,1,5,161,-4.4041
2014,4,2,1,94,-2.5571
2014,4,2,2,101,-2.0348
2014,4,2,3,88,-3.5387
2014,4,2,4,96,-3.5738
2014,4,2,5,154,-2.8823
2014,4,3,1,67,1.2951
2014,4,3,2,89,0.6038
2014,4,3,3,107,2.0283
2014,4,3,4,153,0.9591
2014,4,3,5,205,0.2828
2014,5,1,1,466,-1.9893
2014,5,1,2,162,-0.8200
2014,5,1,3,114,0.9018
2014,5,1,4,135,-0.6634
2014,5,1,5,160,-0.9710
2014,5,2,1,94,0.7587
2014,5,2,2,100,-0.1502
2014,5,2,3,88,2.1574
2014,5,2,4,96,0.7182
2014,5,2,5,153,0.5855
2014,5,3,1,67,1.9759
2014,5,3,2,89,3.5114
2014,5,3,3,107,2.0114
2014,5,3,4,153,1.3101
2014,5,3,5,205,2.6555
2014,6,1,1,460,5.3262
2014,6,1,2,163,4.8409
2014,6,1,3,114,4.1293
2014,6,1,4,135,3.7662
2014,6,1,5,159,4.5624
2014,6,2,1,93,5.5447
2014,6,2,2,100,4.3533
2014,6,2,3,87,4.4765
2014,6,2,4,96,3.8572
2014,6,2,5,153,6.4412
2014,6,3,1,66,2.6017
2014,6,3,2,89,1.5378
2014,6,3,3,107,1.6246
2014,6,3,4,153,1.5208
2014,6,3,5,204,2.6267
2014,7,1,1,464,-7.7593
2014,7,1,2,179,-6.0518
2014,7,1,3,119,-3.8435
2014,7,1,4,121,-4.9644
2014,7,1,5,152,-5.2663
2014,7,2,1,109,-3.9073
2014,7,2,2,107,-6.1095
2014,7,2,3,96,-6.8600
2014,7,2,4,108,-5.4628
2014,7,2,5,148,-6.1039
2014,7,3,1,64,-3.7626
2014,7,3,2,95,-1.1696
2014,7,3,3,129,-3.1588
2014,7,3,4,145,-1.4508
2014,7,3,5,227,-0.4955
2014,8,1,1,462,3.9103
2014,8,1,2,177,4.0987
2014,8,1,3,119,4.6829
2014,8,1,4,120,5.4224
2014,8,1,5,152,2.8887
2014,8,2,1,107,5.8243
2014,8,2,2,107,3.3270
2014,8,2,3,95,4.5247
2014,8,2,4,108,5.8153
2014,8,2,5,146,5.6694
2014,8,3,1,64,4.6349
2014,8,3,2,94,3.8437
2014,8,3,3,129,4.7698
2014,8,3,4,145,2.3437
2014,8,3,5,227,5.1181
2014,9,1,1,456,-8.4307
2014,9,1,2,177,-7.1276
2014,9,1,3,118,-4.7176
2014,9,1,4,120,-4.8806
2014,9,1,5,151,-5.6839
2014,9,2,1,106,-8.7653
2014,9,2,2,107,-6.5887
2014,9,2,3,95,-4.8634
2014,9,2,4,108,-5.0287
2014,9,2,5,146,-4.3813
2014,9,3,1,64,-3.9000
2014,9,3,2,94,-2.7142
2014,9,3,3,128,-2.3199
2014,9,3,4,145,-2.5771
2014,9,3,5,226,-1.3434
2014,10,1,1,454,3.7820
2014,10,1,2,177,6.8904
2014,10,1,3,116,7.8491
2014,10,1,4,120,6.1915
2014,10,1,5,151,4.4132
2014,10,2,1,106,2.7348
2014,10,2,2,107,5.6561
2014,10,2,3,95,5.3626
2014,10,2,4,107,4.9241
2014,10,2,5,146,4.0726
2014,10,3,1,63,0.6056
2014,10,3,2,94,2.8373
2014,10,3,3,128,2.2171
2014,10,3,4,144,1.0066
2014,10,3,5,226,1.8787
2014,11,1,1,450,-1.7868
2014,11,1,2,177,-0.6457
2014,11,1,3,114,1.6784
2014,11,1,4,119,-4.0104
2014,11,1,5,149,0.2278
2014,11,2,1,106,0.1935
2014,11,2,2,107,-0.5809
2014,11,2,3,95,0.1244
2014,11,2,4,105,3.4237
2014,11,2,5,146,-0.3542
2014,11,3,1,62,1.4684
2014,11,3,2,94,4.2922
2014,11,3,3,128,3.5921
2014,11,3,4,144,1.6845
2014,11,3,5,226,3.3539
2014,12,1,1,448,2.3378
2014,12,1,2,176,6.1692
2014,12,1,3,113,5.6556
2014,12,1,4,119,5.6487
2014,12,1,5,147,6.1389
2014,12,2,1,106,0.2100
2014,12,2,2,107,0.6213
2014,12,2,3,95,1.4795
2014,12,2,4,105,2.0456
2014,12,2,5,145,2.4162
2014,12,3,1,61,-1.3762
2014,12,3,2,94,-0.6909
2014,12,3,3,126,0.8732
2014,12,3,4,144,-0.7522
2014,12,3,5,226,-1.4756
2015,1,1,1,445,-5.5189
2015,1,1,2,173,-4.3980
2015,1,1,3,112,-5.4232
2015,1,1,4,118,-4.5769
2015,1,1,5,147,-4.7625
2015,1,2,1,106,-4.4329
2015,1,2,2,106,-4.4355
2015,1,2,3,95,-5.1505
2015,1,2,4,105,-2.7596
2015,1,2,5,143,-2.1371
2015,1,3,1,60,-2.5184
2015,1,3,2,93,-2.3094
2015,1,3,3,126,-2.5317
2015,1,3,4,143,-3.4786
2015,1,3,5,226,-1.1119
2015,2,1,1,442,5.5274
2015,2,1,2,173,6.8821
2015,2,1,3,112,6.0023
2015,2,1,4,118,5.8112
2015,2,1,5,145,3.2691
2015,2,2,1,105,7.4750
2015,2,2,2,106,7.5645
2015,2,2,3,94,8.7403
2015,2,2,4,103,6.4395
2015,2,2,5,143,7.0404
2015,2,3,1,60,7.8330
2015,2,3,2,93,5.9081
2015,2,3,3,123,6.3008
2015,2,3,4,142,6.1167
2015,2,3,5,224,6.1023
2015,3,1,1,437,0.2089
2015,3,1,2,172,0.8798
2015,3,1,3,111,1.2268
2015,3,1,4,118,0.3154
2015,3,1,5,144,0.8017
2015,3,2,1,105,0.8210
2015,3,2,2,104,1.2918
2015,3,2,3,93,2.5403
2015,3,2,4,102,1.7852
2015,3,2,5,142,2.1242
2015,3,3,1,60,-1.5401
2015,3,3,2,93,-0.4194
2015,3,3,3,122,-1.6560
2015,3,3,4,142,-1.8573
2015,3,3,5,223,-1.8502
2015,4,1,1,434,-1.9538
2015,4,1,2,170,-3.4118
2015,4,1,3,111,-2.0527
2015,4,1,4,118,-2.5448
2015,4,1,5,142,-0.1701
2015,4,2,1,105,-1.2664
2015,4,2,2,104,-0.7426
2015,4,2,3,93,-2.0248
2015,4,2,4,101,-3.6538
2015,4,2,5,141,-2.8067
2015,4,3,1,60,2.5510
2015,4,3,2,92,-0.6112
2015,4,3,3,122,-0.8015
2015,4,3,4,141,1.1816
2015,4,3,5,221,1.5974
2015,5,1,1,431,1.3626
2015,5,1,2,169,-0.2586
2015,5,1,3,111,2.2403
2015,5,1,4,118,0.5562
2015,5,1,5,141,1.7565
2015,5,2,1,105,3.0487
2015,5,2,2,104,1.1886
2015,5,2,3,93,1.1561
2015,5,2,4,101,0.8020
2015,5,2,5,141,2.9095
2015,5,3,1,60,0.0550
2015,5,3,2,92,1.1897
2015,5,3,3,122,1.1512
2015,5,3,4,140,-0.1846
2015,5,3,5,219,1.7362
2015,6,1,1,430,1.5483
2015,6,1,2,169,1.2228
2015,6,1,3,110,3.0691
2015,6,1,4,118,1.7992
2015,6,1,5,139,3.0417
2015,6,2,1,105,-3.5540
2015,6,2,2,104,1.5038
2015,6,2,3,93,-0.0451
2015,6,2,4,101,1.5601
2015,6,2,5,140,0.6053
2015,6,3,1,60,-4.0499
2015,6,3,2,91,-1.2014
2015,6,3,3,121,-2.6630
2015,6,3,4,140,-2.2965
2015,6,3,5,219,-1.9867
2015,7,1,1,488,-8.1663
2015,7,1,2,162,-6.9989
2015,7,1,3,120,-7.1912
2015,7,1,4,89,-6.2146
2015,7,1,5,159,-4.6001
2015,7,2,1,103,-5.2356
2015,7,2,2,119,-3.3060
2015,7,2,3,96,-3.5832
2015,7,2,4,89,-2.6213
2015,7,2,5,148,-1.5834
2015,7,3,1,58,-2.0046
2015,7,3,2,103,-0.0643
2015,7,3,3,131,0.1320
2015,7,3,4,150,2.1561
2015,7,3,5,239,2.5512
2015,8,1,1,481,-4.6027
2015,8,1,2,159,-2.7530
2015,8,1,3,119,-5.0601
2015,8,1,4,88,-4.4589
2015,8,1,5,159,-2.0456
2015,8,2,1,102,-6.8684
2015,8,2,2,119,-5.9973
2015,8,2,3,96,-4.9262
2015,8,2,4,89,-4.0975
2015,8,2,5,147,-5.4930
2015,8,3,1,58,-5.0391
2015,8,3,2,100,-5.8748
2015,8,3,3,130,-6.5627
2015,8,3,4,149,-5.5144
2015,8,3,5,239,-6.0678
2015,9,1,1,479,-10.2346
2015,9,1,2,159,-6.5621
2015,9,1,3,119,-6.7862
2015,9,1,4,87,-4.1341
2015,9,1,5,159,-5.2192
2015,9,2,1,102,-9.4046
2015,9,2,2,118,-7.5264
2015,9,2,3,95,-7.2012
2015,9,2,4,89,-4.2091
2015,9,2,5,145,-5.2061
2015,9,3,1,58,-5.2383
2015,9,3,2,98,-2.6144
2015,9,3,3,130,-2.8913
2015,9,3,4,148,-2.7155
2015,9,3,5,238,-2.3219
2015,10,1,1,474,5.0863
2015,10,1,2,159,7.1201
2015,10,1,3,115,8.4897
2015,10,1,4,86,7.7010
2015,10,1,5,159,4.4006
2015,10,2,1,102,1.1606
2015,10,2,2,117,9.3297
2015,10,2,3,95,8.2409
2015,10,2,4,89,7.1504
2015,10,2,5,145,7.0592
2015,10,3,1,58,7.6604
2015,10,3,2,98,8.6762
2015,10,3,3,130,8.1355
2015,10,3,4,148,8.2194
2015,10,3,5,237,9.2812
2015,11,1,1,467,3.1873
2015,11,1,2,157,-0.2331
2015,11,1,3,114,0.6440
2015,11,1,4,85,4.0015
2015,11,1,5,156,1.0523
2015,11,2,1,99,4.8599
2015,11,2,2,117,3.3662
2015,11,2,3,94,4.2780
2015,11,2,4,89,3.8284
2015,11,2,5,142,3.5370
2015,11,3,1,58,-0.4923
2015,11,3,2,98,-0.6016
2015,11,3,3,130,0.0584
2015,11,3,4,148,-0.1952
2015,11,3,5,236,0.7143
2015,12,1,1,462,-5.6900
2015,12,1,2,157,-6.5851
2015,12,1,3,113,-6.8803
2015,12,1,4,85,-2.2650
2015,12,1,5,156,-4.5430
2015,12,2,1,99,-5.3708
2015,12,2,2,115,-7.8040
2015,12,2,3,94,-4.8267
2015,12,2,4,89,-5.6388
2015,12,2,5,142,-3.9190
2015,12,3,1,58,-5.2626
2015,12,3,2,98,-0.3471
2015,12,3,3,130,-1.8854
2015,12,3,4,147,-2.5511
2015,12,3,5,235,-1.5036
2016,1,1,1,456,-11.9081
2016,1,1,2,156,-5.8506
2016,1,1,3,113,-8.4636
2016,1,1,4,84,-8.3360
2016,1,1,5,156,-8.7719
2016,1,2,1,99,-11.9830
2016,1,2,2,114,-7.3454
2016,1,2,3,94,-8.5407
2016,1,2,4,87,-7.4028
2016,1,2,5,142,-8.0425
2016,1,3,1,58,-9.5303
2016,1,3,2,97,-3.7037
2016,1,3,3,129,-5.0930
2016,1,3,4,146,-5.0814
2016,1,3,5,235,-5.1053
2016,2,1,1,447,-0.5894
2016,2,1,2,153,-0.2050
2016,2,1,3,112,1.4579
2016,2,1,4,83,-1.2401
2016,2,1,5,156,2.2425
2016,2,2,1,99,2.0404
2016,2,2,2,114,0.8737
2016,2,2,3,93,-1.3706
2016,2,2,4,87,1.5560
2016,2,2,5,140,2.2398
2016,2,3,1,58,0.7704
2016,2,3,2,97,1.1841
2016,2,3,3,128,1.2811
2016,2,3,4,146,1.1021
2016,2,3,5,234,-0.8001
2016,3,1,1,441,8.1944
2016,3,1,2,153,8.3519
2016,3,1,3,112,8.1312
2016,3,1,4,82,4.9184
2016,3,1,5,155,6.5511
2016,3,2,1,97,10.1502
2016,3,2,2,114,9.6870
2016,3,2,3,93,9.9779
2016,3,2,4,87,7.5072
2016,3,2,5,139,7.1232
2016,3,3,1,58,7.1333
2016,3,3,2,97,6.8969
2016,3,3,3,127,6.5362
2016,3,3,4,145,7.4749
2016,3,3,5,232,6.9113
2016,4,1,1,438,4.4103
2016,4,1,2,152,1.4623
2016,4,1,3,110,2.9768
2016,4,1,4,81,2.0342
2016,4,1,5,155,3.4287
2016,4,2,1,97,3.5788
2016,4,2,2,114,3.5503
2016,4,2,3,93,2.0959
2016,4,2,4,87,0.3410
2016,4,2,5,139,0.0159
2016,4,3,1,58,1.7454
2016,4,3,2,97,0.3458
2016,4,3,3,127,1.6039
2016,4,3,4,144,1.2478
2016,4,3,5,231,-1.0061
2016,5,1,1,431,-1.7015
2016,5,1,2,151,-2.5046
2016,5,1,3,110,-2.7003
2016,5,1,4,80,-1.1422
2016,5,1,5,155,2.4509
2016,5,2,1,97,1.4295
2016,5,2,2,113,-0.2581
2016,5,2,3,92,0.4887
2016,5,2,4,87,2.4575
2016,5,2,5,138,2.9175
2016,5,3,1,58,0.6956
2016,5,3,2,95,-0.3428
2016,5,3,3,126,0.1769
2016,5,3,4,144,2.3911
2016,5,3,5,230,3.1148
2016,6,1,1,428,-0.0077
2016,6,1,2,150,2.3537
2016,6,1,3,109,1.0709
2016,6,1,4,79,1.8901
2016,6,1,5,154,1.2447
2016,6,2,1,96,1.5616
2016,6,2,2,113,1.1934
2016,6,2,3,91,-0.9132
2016,6,2,4,87,0.5636
2016,6,2,5,136,0.3090
2016,6,3,1,58,-0.2207
2016,6,3,2,95,2.8511
2016,6,3,3,125,1.6747
2016,6,3,4,142,0.9677
2016,6,3,5,229,-0.5798
2016,7,1,1,517,4.8243
2016,7,1,2,167,7.4281
2016,7,1,3,111,6.2529
2016,7,1,4,99,6.0239
2016,7,1,5,138,5.8555
2016,7,2,1,100,7.4427
2016,7,2,2,110,5.1944
2016,7,2,3,106,5.7960
2016,7,2,4,97,4.9728
2016,7,2,5,149,6.5131
2016,7,3,1,71,1.2152
2016,7,3,2,83,0.4828
2016,7,3,3,108,3.3985
2016,7,3,4,142,3.5465
2016,7,3,5,238,5.5367
2016,8,1,1,514,4.0304
2016,8,1,2,166,2.3631
2016,8,1,3,109,2.3460
2016,8,1,4,99,4.1014
2016,8,1,5,138,3.6224
2016,8,2,1,99,0.2516
2016,8,2,2,109,0.3577
2016,8,2,3,106,0.9260
2016,8,2,4,96,1.6596
