year,month,rank_ME,rank_EG_1,nstocks,ret_vw
1997,2,2,1,203,-5.7589
1997,2,2,2,134,-4.7888
1997,2,2,3,128,-1.5684
1997,2,2,4,126,-1.9717
1997,2,2,5,157,-3.5993
1997,2,3,1,131,-2.6621
1997,2,3,2,133,0.4013
1997,2,3,3,139,-0.8591
1997,2,3,4,140,2.9995
1997,2,3,5,169,-3.1223
1997,3,1,1,1054,-7.2329
1997,3,1,2,361,-4.3216
1997,3,1,3,336,-3.4083
1997,3,1,4,258,-2.5130
1997,3,1,5,377,-3.2855
1997,3,2,1,212,-6.9660
1997,3,2,2,122,-1.8848
1997,3,2,3,125,-2.4498
1997,3,2,4,117,-2.8779
1997,3,2,5,153,-4.8885
1997,3,3,1,124,-6.3056
1997,3,3,2,137,-1.8598
1997,3,3,3,136,1.1327
1997,3,3,4,147,-5.7324
1997,3,3,5,163,-5.2081
1997,4,1,1,1046,-5.0998
1997,4,1,2,352,-3.9951
1997,4,1,3,330,-4.4520
1997,4,1,4,254,-2.0439
1997,4,1,5,377,-3.3180
1997,4,2,1,216,0.4170
1997,4,2,2,127,0.7518
1997,4,2,3,116,1.4951
1997,4,2,4,122,-1.2965
1997,4,2,5,155,0.2136
1997,4,3,1,120,1.2202
1997,4,3,2,130,3.4520
1997,4,3,3,140,2.6839
1997,4,3,4,146,6.5435
1997,4,3,5,167,7.2302
1997,5,1,1,1125,10.4703
1997,5,1,2,367,10.7574
1997,5,1,3,316,11.3210
1997,5,1,4,302,9.6370
1997,5,1,5,470,13.9506
1997,5,2,1,235,18.3011
1997,5,2,2,135,13.1905
1997,5,2,3,113,11.4273
1997,5,2,4,118,14.8692
1997,5,2,5,160,15.7797
1997,5,3,1,131,10.3358
1997,5,3,2,150,7.8043
1997,5,3,3,147,6.4047
1997,5,3,4,153,5.9901
1997,5,3,5,164,6.8258
1997,6,1,1,1155,2.2384
1997,6,1,2,347,4.7295
1997,6,1,3,317,4.5065
1997,6,1,4,288,5.2506
1997,6,1,5,452,4.4590
1997,6,2,1,233,4.2379
1997,6,2,2,131,5.2418
1997,6,2,3,110,5.1177
1997,6,2,4,117,4.8686
1997,6,2,5,174,4.5949
1997,6,3,1,143,2.9422
1997,6,3,2,152,5.6682
1997,6,3,3,146,2.4825
1997,6,3,4,151,5.8677
1997,6,3,5,162,2.9246
1997,7,1,1,1141,4.6631
1997,7,1,2,338,6.4178
1997,7,1,3,314,6.8557
1997,7,1,4,300,4.9396
1997,7,1,5,434,7.7919
1997,7,2,1,230,6.1509
1997,7,2,2,133,6.0264
1997,7,2,3,101,5.7129
1997,7,2,4,108,5.4971
1997,7,2,5,171,8.1775
1997,7,3,1,151,8.2340
1997,7,3,2,148,8.0294
1997,7,3,3,149,6.1123
1997,7,3,4,150,6.5407
1997,7,3,5,163,9.9906
1997,8,1,1,1141,3.9516
1997,8,1,2,351,4.4677
1997,8,1,3,282,6.1131
1997,8,1,4,306,5.6783
1997,8,1,5,442,6.0243
1997,8,2,1,233,3.7798
1997,8,2,2,134,4.0715
1997,8,2,3,100,2.9532
1997,8,2,4,106,3.7275
1997,8,2,5,172,5.5059
1997,8,3,1,156,-1.6246
1997,8,3,2,150,-3.4402
1997,8,3,3,142,-5.7088
1997,8,3,4,153,-5.4832
1997,8,3,5,162,-2.7777
1997,9,1,1,1136,10.1029
1997,9,1,2,361,6.5312
1997,9,1,3,261,7.7183
1997,9,1,4,284,7.9818
1997,9,1,5,462,7.6222
1997,9,2,1,229,8.1346
1997,9,2,2,132,8.2738
1997,9,2,3,104,6.1560
1997,9,2,4,112,5.9511
1997,9,2,5,156,5.9146
1997,9,3,1,148,6.4467
1997,9,3,2,148,4.9341
1997,9,3,3,146,5.3357
1997,9,3,4,152,3.9446
1997,9,3,5,166,4.0534
1997,10,1,1,1115,-3.4066
1997,10,1,2,365,-3.4764
1997,10,1,3,260,-3.2062
1997,10,1,4,295,-2.4064
1997,10,1,5,451,-3.3997
1997,10,2,1,230,-4.6273
1997,10,2,2,126,-4.7847
1997,10,2,3,108,-3.7850
1997,10,2,4,112,-7.0653
1997,10,2,5,164,-6.0093
1997,10,3,1,153,-1.7635
1997,10,3,2,150,-3.0008
1997,10,3,3,144,-4.4478
1997,10,3,4,146,-4.3446
1997,10,3,5,158,-4.6215
1997,11,1,1,1099,-5.2631
1997,11,1,2,373,-2.9024
1997,11,1,3,272,-0.5282
1997,11,1,4,290,-0.4008
1997,11,1,5,457,-0.7622
1997,11,2,1,227,-3.6068
1997,11,2,2,130,-2.0189
1997,11,2,3,112,-2.1914
1997,11,2,4,114,0.1729
1997,11,2,5,161,-2.0131
1997,11,3,1,155,0.1248
1997,11,3,2,141,0.9294
1997,11,3,3,138,4.1091
1997,11,3,4,153,4.0826
1997,11,3,5,157,4.4814
1997,12,1,1,1100,-5.9047
1997,12,1,2,370,-2.6501
1997,12,1,3,270,-1.6119
1997,12,1,4,284,-2.9332
1997,12,1,5,457,-4.7724
1997,12,2,1,224,0.3239
1997,12,2,2,122,-1.5108
1997,12,2,3,109,0.9208
1997,12,2,4,120,-0.4230
1997,12,2,5,164,-2.8880
1997,12,3,1,155,2.9717
1997,12,3,2,143,0.6375
1997,12,3,3,143,2.6556
1997,12,3,4,150,0.2197
1997,12,3,5,151,-1.7374
1998,1,1,1,1070,0.1274
1998,1,1,2,374,0.6270
1998,1,1,3,257,-0.5664
1998,1,1,4,295,0.0153
1998,1,1,5,460,0.8575
1998,1,2,1,223,-0.3986
1998,1,2,2,118,-1.2148
1998,1,2,3,101,-0.1332
1998,1,2,4,130,-0.3537
1998,1,2,5,155,-1.1043
1998,1,3,1,148,-1.7741
1998,1,3,2,146,-0.3534
1998,1,3,3,144,0.8915
1998,1,3,4,150,-1.0516
1998,1,3,5,146,6.1429
1998,2,1,1,1043,6.1746
1998,2,1,2,384,4.6795
1998,2,1,3,283,7.4980
1998,2,1,4,271,7.0889
1998,2,1,5,471,6.5318
1998,2,2,1,219,9.9509
1998,2,2,2,117,9.1271
1998,2,2,3,115,7.5470
1998,2,2,4,119,8.9556
1998,2,2,5,158,9.9482
1998,2,3,1,148,7.6899
1998,2,3,2,140,9.1429
1998,2,3,3,145,8.0526
1998,2,3,4,150,5.8790
1998,2,3,5,151,8.4266
1998,3,1,1,1022,4.1083
1998,3,1,2,378,4.4848
1998,3,1,3,270,3.4028
1998,3,1,4,270,6.3729
1998,3,1,5,478,3.5473
1998,3,2,1,227,3.4428
1998,3,2,2,114,3.9024
1998,3,2,3,113,4.2680
1998,3,2,4,115,3.9349
1998,3,2,5,155,3.4868
1998,3,3,1,154,6.5951
1998,3,3,2,140,4.3236
1998,3,3,3,147,6.4889
1998,3,3,4,149,4.0923
1998,3,3,5,156,2.0016
1998,4,1,1,989,2.4165
1998,4,1,2,392,3.5173
1998,4,1,3,273,3.2185
1998,4,1,4,266,4.2609
1998,4,1,5,472,2.8367
1998,4,2,1,224,-1.1115
1998,4,2,2,110,0.4481
1998,4,2,3,115,2.0617
1998,4,2,4,119,0.9885
1998,4,2,5,146,2.3891
1998,4,3,1,159,1.7016
1998,4,3,2,139,-1.3302
1998,4,3,3,148,0.2206
1998,4,3,4,145,2.6138
1998,4,3,5,151,2.2177
1998,5,1,1,1197,-6.4869
1998,5,1,2,394,-4.6687
1998,5,1,3,316,-4.2942
1998,5,1,4,274,-5.1053
1998,5,1,5,493,-5.3413
1998,5,2,1,264,-7.5383
1998,5,2,2,139,-6.9514
1998,5,2,3,132,-5.3348
1998,5,2,4,133,-3.6685
1998,5,2,5,146,-6.0643
1998,5,3,1,165,-3.8217
1998,5,3,2,151,-2.4515
1998,5,3,3,135,-0.9922
1998,5,3,4,155,-0.7007
1998,5,3,5,186,-3.9660
1998,6,1,1,1204,-4.8066
1998,6,1,2,408,-2.7759
1998,6,1,3,318,-1.8331
1998,6,1,4,269,-1.0919
1998,6,1,5,487,-2.4454
1998,6,2,1,262,2.5947
1998,6,2,2,134,-1.4029
1998,6,2,3,136,-4.5967
1998,6,2,4,125,-0.5638
1998,6,2,5,149,-1.5258
1998,6,3,1,155,4.5437
1998,6,3,2,156,1.7890
1998,6,3,3,135,3.0864
1998,6,3,4,148,1.5606
1998,6,3,5,188,7.8244
1998,7,1,1,1155,-7.8068
1998,7,1,2,375,-8.0835
1998,7,1,3,308,-7.6075
1998,7,1,4,268,-7.4925
1998,7,1,5,472,-6.1191
1998,7,2,1,249,-9.5235
1998,7,2,2,137,-9.2611
1998,7,2,3,142,-7.6331
1998,7,2,4,124,-9.1294
1998,7,2,5,159,-7.3156
1998,7,3,1,164,-3.2614
1998,7,3,2,151,-4.4270
1998,7,3,3,138,-3.8064
1998,7,3,4,148,-1.0634
1998,7,3,5,189,1.3219
1998,8,1,1,1169,-25.5231
1998,8,1,2,376,-19.4713
1998,8,1,3,304,-18.1819
1998,8,1,4,276,-17.6112
1998,8,1,5,458,-18.6531
1998,8,2,1,244,-25.6808
1998,8,2,2,142,-21.7310
1998,8,2,3,128,-17.7265
1998,8,2,4,124,-18.7514
1998,8,2,5,154,-18.9391
1998,8,3,1,155,-19.1352
1998,8,3,2,150,-18.2217
1998,8,3,3,143,-12.4746
1998,8,3,4,150,-12.0183
1998,8,3,5,185,-12.8801
1998,9,1,1,1177,5.5726
1998,9,1,2,374,3.9693
1998,9,1,3,318,1.5974
1998,9,1,4,263,2.3578
1998,9,1,5,461,4.6106
1998,9,2,1,227,9.4119
1998,9,2,2,141,7.2288
1998,9,2,3,126,4.6687
1998,9,2,4,125,4.9951
1998,9,2,5,154,8.2941
1998,9,3,1,147,9.0254
1998,9,3,2,148,6.3860
1998,9,3,3,140,3.3799
1998,9,3,4,151,7.3459
1998,9,3,5,173,12.7021
1998,10,1,1,1133,4.5707
1998,10,1,2,359,3.8132
1998,10,1,3,307,2.7077
1998,10,1,4,273,6.3679
1998,10,1,5,454,4.4323
1998,10,2,1,236,6.8769
1998,10,2,2,143,6.9385
1998,10,2,3,134,5.5558
1998,10,2,4,116,5.5782
1998,10,2,5,148,6.6005
1998,10,3,1,151,8.1918
1998,10,3,2,147,7.4335
1998,10,3,3,143,10.0899
1998,10,3,4,150,7.3600
1998,10,3,5,183,5.3982
1998,11,1,1,1124,10.9129
1998,11,1,2,335,8.4828
1998,11,1,3,313,6.8364
1998,11,1,4,261,7.4081
1998,11,1,5,450,10.7629
1998,11,2,1,252,5.3034
1998,11,2,2,140,5.2932
1998,11,2,3,131,4.8698
1998,11,2,4,119,5.5738
1998,11,2,5,146,7.7959
1998,11,3,1,148,7.4167
1998,11,3,2,144,6.3593
1998,11,3,3,141,4.8635
1998,11,3,4,151,6.0395
1998,11,3,5,185,8.2757
1998,12,1,1,1104,0.9404
1998,12,1,2,331,0.2971
1998,12,1,3,299,0.0440
1998,12,1,4,270,1.7920
1998,12,1,5,436,2.4322
1998,12,2,1,253,5.8949
1998,12,2,2,144,2.1667
1998,12,2,3,129,3.0450
1998,12,2,4,118,4.3363
1998,12,2,5,151,5.9217
1998,12,3,1,143,16.7566
1998,12,3,2,152,5.5248
1998,12,3,3,139,2.7254
1998,12,3,4,152,4.7762
1998,12,3,5,190,10.2169
1999,1,1,1,1060,9.0223
1999,1,1,2,359,4.6750
1999,1,1,3,282,4.4306
1999,1,1,4,268,4.0467
1999,1,1,5,416,6.8720
1999,1,2,1,235,1.7606
1999,1,2,2,142,0.5411
1999,1,2,3,125,2.1755
1999,1,2,4,136,-2.6857
1999,1,2,5,155,1.4009
1999,1,3,1,161,7.3128
1999,1,3,2,151,4.2287
1999,1,3,3,139,-2.1355
1999,1,3,4,145,2.8232
1999,1,3,5,182,9.7292
1999,2,1,1,1044,-6.8874
1999,2,1,2,321,-5.9691
1999,2,1,3,276,-8.9378
1999,2,1,4,269,-6.2131
1999,2,1,5,408,-6.2909
1999,2,2,1,245,-12.4413
1999,2,2,2,140,-9.1741
1999,2,2,3,120,-9.0473
1999,2,2,4,131,-7.3851
1999,2,2,5,169,-7.3277
1999,2,3,1,165,-3.5433
1999,2,3,2,156,-1.5862
1999,2,3,3,136,-1.5443
1999,2,3,4,140,-2.6818
1999,2,3,5,193,-8.6786
1999,3,1,1,1031,-3.3155
1999,3,1,2,333,-0.9774
1999,3,1,3,280,-6.6535
1999,3,1,4,262,-0.6195
1999,3,1,5,403,-5.1190
1999,3,2,1,240,-2.6274
1999,3,2,2,127,1.2530
1999,3,2,3,130,0.1553
1999,3,2,4,123,0.3586
1999,3,2,5,164,0.4715
1999,3,3,1,159,4.4465
1999,3,3,2,145,9.3875
1999,3,3,3,134,4.6147
1999,3,3,4,145,1.6413
1999,3,3,5,195,4.6493
1999,4,1,1,1011,11.4734
1999,4,1,2,310,9.2235
1999,4,1,3,285,11.3442
1999,4,1,4,253,9.5840
1999,4,1,5,401,9.6827
1999,4,2,1,243,9.1227
1999,4,2,2,132,10.5046
1999,4,2,3,127,10.7371
1999,4,2,4,131,13.0068
1999,4,2,5,160,9.2976
1999,4,3,1,150,-0.9029
1999,4,3,2,144,2.3796
1999,4,3,3,135,9.7711
1999,4,3,4,143,3.0804
1999,4,3,5,187,1.4553
1999,5,1,1,1036,2.8052
1999,5,1,2,333,4.0179
1999,5,1,3,305,6.2517
1999,5,1,4,297,4.7202
1999,5,1,5,469,7.6920
1999,5,2,1,242,1.8940
1999,5,2,2,140,7.6256
1999,5,2,3,135,4.6515
1999,5,2,4,137,4.1063
1999,5,2,5,187,6.4382
1999,5,3,1,159,-2.6322
1999,5,3,2,145,-1.7037
1999,5,3,3,147,-2.1524
1999,5,3,4,152,-1.5383
1999,5,3,5,173,-1.1220
1999,6,1,1,1021,2.9056
1999,6,1,2,346,2.5201
1999,6,1,3,301,2.8204
1999,6,1,4,308,4.2966
1999,6,1,5,448,6.3366
1999,6,2,1,241,6.3580
1999,6,2,2,134,6.0288
1999,6,2,3,131,9.1597
1999,6,2,4,136,5.3443
1999,6,2,5,185,10.9087
1999,6,3,1,156,4.5225
1999,6,3,2,145,2.5585
1999,6,3,3,142,3.9974
1999,6,3,4,161,2.9683
1999,6,3,5,180,10.3313
1999,7,1,1,979,0.3368
1999,7,1,2,342,2.9992
1999,7,1,3,286,1.0694
1999,7,1,4,302,1.1517
1999,7,1,5,435,2.8382
1999,7,2,1,242,-5.2244
1999,7,2,2,132,-2.5495
1999,7,2,3,125,0.0905
1999,7,2,4,135,-0.4813
1999,7,2,5,186,-0.0266
1999,7,3,1,147,-4.2606
1999,7,3,2,136,-0.6419
1999,7,3,3,142,-3.0286
1999,7,3,4,163,-4.0897
1999,7,3,5,183,-1.5881
1999,8,1,1,975,-5.0350
1999,8,1,2,365,-3.2107
1999,8,1,3,270,-2.7114
1999,8,1,4,283,-3.9896
1999,8,1,5,445,-1.4005
1999,8,2,1,221,-4.8639
1999,8,2,2,128,-3.0348
1999,8,2,3,126,-1.5339
1999,8,2,4,135,-3.2415
1999,8,2,5,183,-1.3178
1999,8,3,1,138,-4.9021
1999,8,3,2,146,-0.3243
1999,8,3,3,141,-2.7713
1999,8,3,4,159,-0.4153
1999,8,3,5,191,3.8628
1999,9,1,1,963,-1.5209
1999,9,1,2,375,-3.5685
1999,9,1,3,271,-2.0567
1999,9,1,4,261,-0.1440
1999,9,1,5,435,-0.2459
1999,9,2,1,212,-1.5517
1999,9,2,2,128,-1.0500
1999,9,2,3,119,0.3628
1999,9,2,4,135,0.1642
1999,9,2,5,184,1.5128
1999,9,3,1,134,1.2559
1999,9,3,2,141,-1.4368
1999,9,3,3,145,-4.4168
1999,9,3,4,158,-2.0903
1999,9,3,5,191,-3.5237
1999,10,1,1,966,-3.6606
1999,10,1,2,355,-2.4936
1999,10,1,3,281,-4.6313
1999,10,1,4,230,-5.3801
1999,10,1,5,413,1.4757
1999,10,2,1,212,-2.8905
1999,10,2,2,135,-3.4378
1999,10,2,3,119,-1.8283
1999,10,2,4,133,-1.6136
1999,10,2,5,184,-0.4036
1999,10,3,1,135,6.1692
1999,10,3,2,138,7.9880
1999,10,3,3,144,-2.4351
1999,10,3,4,157,6.8783
1999,10,3,5,203,5.3492
1999,11,1,1,959,13.5139
1999,11,1,2,371,8.1608
1999,11,1,3,246,7.5716
1999,11,1,4,229,5.5035
1999,11,1,5,418,16.0269
1999,11,2,1,212,10.6013
1999,11,2,2,135,5.6370
1999,11,2,3,119,4.9210
1999,11,2,4,131,5.7938
1999,11,2,5,191,12.0765
1999,11,3,1,134,3.4994
1999,11,3,2,133,4.5487
1999,11,3,3,141,5.8606
1999,11,3,4,164,0.5665
1999,11,3,5,209,7.9014
1999,12,1,1,958,12.0592
1999,12,1,2,350,4.8791
1999,12,1,3,234,7.0896
1999,12,1,4,245,7.3419
1999,12,1,5,375,12.2321
1999,12,2,1,219,11.3384
1999,12,2,2,134,8.8647
1999,12,2,3,122,4.3300
1999,12,2,4,122,6.1853
1999,12,2,5,194,13.5613
1999,12,3,1,145,14.5436
1999,12,3,2,133,7.2048
1999,12,3,3,141,6.6667
1999,12,3,4,163,6.0137
1999,12,3,5,218,9.0538
2000,1,1,1,913,10.3321
2000,1,1,2,339,6.8527
2000,1,1,3,244,5.5811
2000,1,1,4,229,5.6659
2000,1,1,5,354,6.6734
2000,1,2,1,244,-1.6994
2000,1,2,2,133,-3.8751
2000,1,2,3,118,-0.3659
2000,1,2,4,124,-0.7584
2000,1,2,5,192,-1.4096
2000,1,3,1,150,-8.0963
2000,1,3,2,132,-6.3699
2000,1,3,3,138,-7.8298
2000,1,3,4,157,-5.0043
2000,1,3,5,241,-3.1351
2000,2,1,1,881,17.1000
2000,2,1,2,332,7.5124
2000,2,1,3,245,7.6602
2000,2,1,4,249,11.7735
2000,2,1,5,333,14.9895
2000,2,2,1,261,22.3114
2000,2,2,2,130,11.1522
2000,2,2,3,115,7.2761
2000,2,2,4,132,9.0041
2000,2,2,5,198,13.0380
2000,2,3,1,149,6.1781
2000,2,3,2,127,0.1822
2000,2,3,3,145,-5.5600
2000,2,3,4,169,0.9554
2000,2,3,5,226,6.7430
2000,3,1,1,831,-2.2081
2000,3,1,2,329,-0.5130
2000,3,1,3,240,4.1900
2000,3,1,4,240,5.5832
2000,3,1,5,314,0.5783
2000,3,2,1,254,-4.8438
2000,3,2,2,133,3.6590
2000,3,2,3,122,5.4518
2000,3,2,4,132,4.2609
2000,3,2,5,180,1.1049
2000,3,3,1,176,2.5166
2000,3,3,2,137,7.0268
2000,3,3,3,140,10.5106
2000,3,3,4,178,8.7919
2000,3,3,5,244,5.8492
2000,4,1,1,837,-16.7737
2000,4,1,2,347,-7.9815
2000,4,1,3,231,-6.7059
2000,4,1,4,229,-3.6633
2000,4,1,5,310,-10.7277
2000,4,2,1,258,-16.5083
2000,4,2,2,135,-3.7723
2000,4,2,3,127,-1.3110
2000,4,2,4,135,-1.3167
2000,4,2,5,187,-5.3721
2000,4,3,1,157,-9.4618
2000,4,3,2,127,-1.6121
2000,4,3,3,143,-3.9679
2000,4,3,4,161,0.2435
2000,4,3,5,236,-6.2031
2000,5,1,1,898,-13.3517
2000,5,1,2,351,-5.9595
2000,5,1,3,260,-3.6327
2000,5,1,4,234,-3.1785
2000,5,1,5,376,-6.2078
2000,5,2,1,243,-8.4446
2000,5,2,2,158,-3.7299
2000,5,2,3,142,-1.8254
2000,5,2,4,127,-2.0163
2000,5,2,5,184,-4.8738
2000,5,3,1,182,-5.0795
2000,5,3,2,137,-9.0189
2000,5,3,3,135,0.3281
2000,5,3,4,157,-7.8762
2000,5,3,5,222,-4.1743
2000,6,1,1,926,8.2890
2000,6,1,2,346,4.5473
2000,6,1,3,258,12.0237
2000,6,1,4,260,6.2501
2000,6,1,5,381,7.1382
2000,6,2,1,229,18.6905
2000,6,2,2,141,7.8937
2000,6,2,3,122,8.2792
2000,6,2,4,126,3.4680
2000,6,2,5,182,9.6167
2000,6,3,1,174,5.7025
2000,6,3,2,133,1.5825
2000,6,3,3,137,-0.7318
2000,6,3,4,152,3.6145
2000,6,3,5,208,9.4135
2000,7,1,1,898,-4.2458
2000,7,1,2,330,-1.3443
2000,7,1,3,248,1.0302
2000,7,1,4,254,2.1981
2000,7,1,5,367,0.3376
2000,7,2,1,213,-5.5061
2000,7,2,2,141,-4.1411
2000,7,2,3,121,0.4942
2000,7,2,4,118,-0.8414
2000,7,2,5,186,-1.5787
2000,7,3,1,195,-4.9725
2000,7,3,2,134,-7.1276
2000,7,3,3,142,0.1701
2000,7,3,4,150,-2.1346
2000,7,3,5,203,-3.9799
2000,8,1,1,919,6.5493
2000,8,1,2,308,4.1893
2000,8,1,3,251,6.9770
2000,8,1,4,249,4.1895
2000,8,1,5,351,8.6473
2000,8,2,1,233,9.1413
2000,8,2,2,144,8.1233
2000,8,2,3,119,7.5744
2000,8,2,4,131,8.2588
2000,8,2,5,182,9.0966
2000,8,3,1,197,10.6979
2000,8,3,2,118,0.0270
2000,8,3,3,142,7.4333
2000,8,3,4,140,8.0942
2000,8,3,5,189,5.9283
2000,9,1,1,897,-7.5661
2000,9,1,2,315,-3.0806
2000,9,1,3,248,0.0521
2000,9,1,4,237,-3.7020
2000,9,1,5,343,-1.8952
2000,9,2,1,235,-9.4109
2000,9,2,2,141,-2.5114
2000,9,2,3,119,-5.0426
2000,9,2,4,130,-3.6744
2000,9,2,5,174,-1.7892
2000,9,3,1,205,-4.9910
2000,9,3,2,118,-8.2879
2000,9,3,3,139,-0.7471
2000,9,3,4,139,-9.9482
2000,9,3,5,194,-10.4525
2000,10,1,1,879,-10.9040
2000,10,1,2,305,-9.9020
2000,10,1,3,249,-5.1118
2000,10,1,4,233,-4.9293
2000,10,1,5,343,-3.7382
2000,10,2,1,232,-8.8228
2000,10,2,2,145,-1.1235
2000,10,2,3,125,-0.5887
2000,10,2,4,128,-3.6266
2000,10,2,5,183,-1.7370
2000,10,3,1,195,-7.1318
2000,10,3,2,113,-6.6842
2000,10,3,3,137,-0.8498
2000,10,3,4,137,-1.8887
2000,10,3,5,183,1.7470
2000,11,1,1,881,-17.5212
2000,11,1,2,313,-11.2742
2000,11,1,3,236,-6.3452
2000,11,1,4,238,-7.0945
2000,11,1,5,338,-10.8076
2000,11,2,1,231,-19.6379
2000,11,2,2,148,-10.0899
2000,11,2,3,118,-7.0524
2000,11,2,4,121,-3.8233
2000,11,2,5,167,-3.4746
2000,11,3,1,180,-18.6606
2000,11,3,2,117,-8.6722
2000,11,3,3,140,-5.5253
2000,11,3,4,135,-13.6701
2000,11,3,5,177,-5.2551
2000,12,1,1,878,-6.0726
2000,12,1,2,321,-4.4398
2000,12,1,3,227,0.5704
2000,12,1,4,231,0.9196
2000,12,1,5,349,-0.4923
2000,12,2,1,226,3.8450
2000,12,2,2,138,8.2176
2000,12,2,3,122,12.4815
2000,12,2,4,125,11.1384
2000,12,2,5,169,6.5333
2000,12,3,1,164,0.0106
2000,12,3,2,123,3.8795
2000,12,3,3,129,-2.5580
2000,12,3,4,130,-3.6520
2000,12,3,5,161,0.4542
2001,1,1,1,865,37.9423
2001,1,1,2,324,25.4251
2001,1,1,3,232,15.9885
2001,1,1,4,221,17.3198
2001,1,1,5,351,21.6475
2001,1,2,1,215,19.4721
2001,1,2,2,134,7.4277
2001,1,2,3,119,9.8877
2001,1,2,4,123,7.2283
2001,1,2,5,169,16.3509
2001,1,3,1,165,10.8981
2001,1,3,2,121,8.9691
2001,1,3,3,127,-0.6128
2001,1,3,4,129,10.5227
2001,1,3,5,156,0.8747
2001,2,1,1,858,-11.0760
2001,2,1,2,298,-3.6424
2001,2,1,3,240,-2.8728
2001,2,1,4,231,-2.6040
2001,2,1,5,332,-3.4413
2001,2,2,1,230,-14.5918
2001,2,2,2,134,-2.9264
2001,2,2,3,111,-3.0054
2001,2,2,4,114,-3.8465
2001,2,2,5,162,-5.4574
2001,2,3,1,179,-16.0934
2001,2,3,2,123,-10.5522
2001,2,3,3,129,-13.4074
2001,2,3,4,128,-14.1443
2001,2,3,5,153,-5.9676
2001,3,1,1,875,-9.5774
2001,3,1,2,310,-5.3953
2001,3,1,3,227,-1.6590
2001,3,1,4,234,-0.5317
2001,3,1,5,340,-4.0971
2001,3,2,1,229,-9.3077
2001,3,2,2,124,-2.5396
2001,3,2,3,107,-4.0597
2001,3,2,4,116,-2.8902
2001,3,2,5,146,-2.9638
2001,3,3,1,157,-10.0251
2001,3,3,2,117,-2.8109
2001,3,3,3,126,-10.7249
2001,3,3,4,123,-8.3001
2001,3,3,5,155,-6.5056
2001,4,1,1,872,5.4561
2001,4,1,2,293,8.8213
2001,4,1,3,235,6.1079
2001,4,1,4,226,5.5592
2001,4,1,5,339,7.5796
2001,4,2,1,213,17.0834
2001,4,2,2,135,8.7651
2001,4,2,3,104,7.3057
2001,4,2,4,117,7.4539
2001,4,2,5,149,8.8800
2001,4,3,1,154,14.8638
2001,4,3,2,114,7.0652
2001,4,3,3,124,8.7729
2001,4,3,4,123,12.0940
2001,4,3,5,149,5.3212
2001,5,1,1,1048,7.8120
2001,5,1,2,281,10.3419
2001,5,1,3,231,13.2091
2001,5,1,4,234,9.4103
2001,5,1,5,326,11.1417
2001,5,2,1,246,7.5477
2001,5,2,2,130,2.6405
2001,5,2,3,115,5.0078
2001,5,2,4,125,3.6223
2001,5,2,5,137,3.9917
2001,5,3,1,181,-2.7404
2001,5,3,2,130,0.8648
2001,5,3,3,135,1.0174
2001,5,3,4,128,-0.0819
2001,5,3,5,143,0.0396
2001,6,1,1,1017,2.0564
2001,6,1,2,273,1.5837
2001,6,1,3,228,2.2472
2001,6,1,4,239,0.3453
2001,6,1,5,312,5.3014
2001,6,2,1,256,4.2184
2001,6,2,2,138,4.4405
2001,6,2,3,118,4.1366
2001,6,2,4,120,5.1606
2001,6,2,5,142,5.8607
2001,6,3,1,177,-4.3470
2001,6,3,2,122,-4.3189
2001,6,3,3,138,-3.9641
2001,6,3,4,127,-0.0073
2001,6,3,5,138,-2.7355
2001,7,1,1,983,-6.8474
2001,7,1,2,272,-0.9997
2001,7,1,3,224,2.8279
2001,7,1,4,233,0.8970
2001,7,1,5,291,1.3644
2001,7,2,1,275,-8.0973
2001,7,2,2,134,-6.1098
2001,7,2,3,127,-2.5348
2001,7,2,4,114,-2.5528
2001,7,2,5,135,-3.7320
2001,7,3,1,165,-10.1969
2001,7,3,2,117,4.5354
2001,7,3,3,138,-0.5189
2001,7,3,4,128,-2.6189
2001,7,3,5,152,2.3209
2001,8,1,1,979,-5.4115
2001,8,1,2,285,-2.9325
2001,8,1,3,231,-0.0034
2001,8,1,4,240,0.4937
2001,8,1,5,290,-2.9968
2001,8,2,1,251,-9.2672
2001,8,2,2,136,-2.3905
2001,8,2,3,128,-3.1601
2001,8,2,4,117,0.5360
2001,8,2,5,132,-2.0105
2001,8,3,1,152,-11.8712
2001,8,3,2,117,-8.1620
2001,8,3,3,136,-4.7500
2001,8,3,4,129,-5.2397
2001,8,3,5,149,-4.8386
2001,9,1,1,964,-17.3145
2001,9,1,2,290,-15.1662
2001,9,1,3,216,-10.6560
2001,9,1,4,236,-13.9440
2001,9,1,5,294,-13.6797
2001,9,2,1,252,-23.2113
2001,9,2,2,125,-15.6408
2001,9,2,3,124,-16.1939
2001,9,2,4,117,-13.1625
2001,9,2,5,124,-14.2860
2001,9,3,1,142,-15.6064
2001,9,3,2,125,-10.3079
2001,9,3,3,130,-13.6990
2001,9,3,4,126,-8.0226
2001,9,3,5,148,-6.8356
2001,10,1,1,948,12.9560
2001,10,1,2,288,7.3507
2001,10,1,3,222,6.5105
2001,10,1,4,226,8.9830
2001,10,1,5,297,9.3910
2001,10,2,1,252,16.3974
2001,10,2,2,132,8.4136
2001,10,2,3,120,7.5777
2001,10,2,4,116,8.6309
2001,10,2,5,127,10.9019
2001,10,3,1,133,3.5407
2001,10,3,2,114,2.0028
