year,month,rank_ME,rank_TBIq_12,nstocks,ret_vw
1993,8,2,1,364,5.4844
1993,8,2,2,357,5.3328
1993,8,2,3,393,4.2768
1993,8,2,4,413,4.3167
1993,8,2,5,334,2.6464
1993,8,3,1,270,4.0487
1993,8,3,2,328,4.7725
1993,8,3,3,336,3.1418
1993,8,3,4,308,3.7601
1993,8,3,5,298,3.5793
1993,9,1,1,1273,2.5050
1993,9,1,2,664,2.0504
1993,9,1,3,622,1.5656
1993,9,1,4,793,3.1313
1993,9,1,5,757,3.1532
1993,9,2,1,367,1.5070
1993,9,2,2,358,2.0902
1993,9,2,3,396,1.7359
1993,9,2,4,407,4.2569
1993,9,2,5,330,3.2334
1993,9,3,1,276,-0.2659
1993,9,3,2,329,0.0564
1993,9,3,3,338,-1.8048
1993,9,3,4,308,-0.1675
1993,9,3,5,301,-0.4849
1993,10,1,1,1208,5.0677
1993,10,1,2,608,2.9178
1993,10,1,3,590,2.6083
1993,10,1,4,771,4.1696
1993,10,1,5,732,3.3986
1993,10,2,1,339,1.6706
1993,10,2,2,340,-0.8128
1993,10,2,3,386,1.5866
1993,10,2,4,382,2.9014
1993,10,2,5,318,3.4809
1993,10,3,1,261,1.5966
1993,10,3,2,319,1.6255
1993,10,3,3,325,2.3741
1993,10,3,4,292,2.3961
1993,10,3,5,280,3.8797
1993,11,1,1,1301,-3.2018
1993,11,1,2,684,-1.9691
1993,11,1,3,660,-1.4572
1993,11,1,4,823,-1.1528
1993,11,1,5,810,-1.3136
1993,11,2,1,364,-4.1829
1993,11,2,2,362,-2.5555
1993,11,2,3,410,-3.2967
1993,11,2,4,411,-1.9786
1993,11,2,5,344,-1.6477
1993,11,3,1,284,-1.8335
1993,11,3,2,344,-1.0999
1993,11,3,3,356,0.0040
1993,11,3,4,320,-0.2711
1993,11,3,5,291,-1.7056
1993,12,1,1,1300,0.9051
1993,12,1,2,678,2.7661
1993,12,1,3,670,3.4960
1993,12,1,4,814,2.5824
1993,12,1,5,812,2.6390
1993,12,2,1,360,4.4529
1993,12,2,2,359,4.6488
1993,12,2,3,414,4.6551
1993,12,2,4,411,4.4166
1993,12,2,5,342,5.5905
1993,12,3,1,282,2.0614
1993,12,3,2,340,1.8197
1993,12,3,3,364,0.0480
1993,12,3,4,324,2.1368
1993,12,3,5,293,1.9294
1994,1,1,1,1223,6.9363
1994,1,1,2,641,4.2243
1994,1,1,3,624,3.6701
1994,1,1,4,769,4.9597
1994,1,1,5,772,4.2965
1994,1,2,1,342,2.4264
1994,1,2,2,339,2.2865
1994,1,2,3,379,1.9257
1994,1,2,4,405,2.0710
1994,1,2,5,328,2.3778
1994,1,3,1,270,1.3798
1994,1,3,2,328,2.2665
1994,1,3,3,350,2.4111
1994,1,3,4,313,2.7055
1994,1,3,5,283,4.3567
1994,2,1,1,1340,-0.9545
1994,2,1,2,759,1.3309
1994,2,1,3,760,-0.2738
1994,2,1,4,875,0.6005
1994,2,1,5,801,-0.2263
1994,2,2,1,377,-0.0232
1994,2,2,2,377,-0.3036
1994,2,2,3,417,0.6692
1994,2,2,4,445,0.7311
1994,2,2,5,362,0.7644
1994,2,3,1,298,-3.4740
1994,2,3,2,370,-1.8071
1994,2,3,3,389,-0.2442
1994,2,3,4,356,-1.0685
1994,2,3,5,338,-3.3762
1994,3,1,1,1350,-6.2244
1994,3,1,2,771,-4.9847
1994,3,1,3,770,-5.6982
1994,3,1,4,874,-4.5693
1994,3,1,5,793,-3.9854
1994,3,2,1,382,-6.3027
1994,3,2,2,377,-6.6668
1994,3,2,3,431,-4.6320
1994,3,2,4,456,-5.4952
1994,3,2,5,357,-4.9960
1994,3,3,1,293,-3.8967
1994,3,3,2,371,-3.9095
1994,3,3,3,397,-5.0007
1994,3,3,4,363,-4.3077
1994,3,3,5,340,-5.2470
1994,4,1,1,1279,-0.9899
1994,4,1,2,719,-0.4111
1994,4,1,3,723,-0.9373
1994,4,1,4,829,0.4318
1994,4,1,5,728,-0.3202
1994,4,2,1,352,0.9823
1994,4,2,2,361,0.5450
1994,4,2,3,419,-0.1716
1994,4,2,4,439,-0.5236
1994,4,2,5,342,1.1543
1994,4,3,1,272,1.5182
1994,4,3,2,367,0.6599
1994,4,3,3,379,-0.2030
1994,4,3,4,342,1.4791
1994,4,3,5,320,1.5917
1994,5,1,1,1404,-1.4377
1994,5,1,2,794,-1.2649
1994,5,1,3,799,-1.4851
1994,5,1,4,892,-1.5670
1994,5,1,5,797,-1.1152
1994,5,2,1,374,-1.8473
1994,5,2,2,396,-2.1191
1994,5,2,3,461,-2.7060
1994,5,2,4,470,-2.8940
1994,5,2,5,383,-1.7940
1994,5,3,1,304,1.3219
1994,5,3,2,396,0.6514
1994,5,3,3,403,-0.0945
1994,5,3,4,373,-1.3417
1994,5,3,5,346,0.2235
1994,6,1,1,1412,-4.5051
1994,6,1,2,804,-3.5660
1994,6,1,3,801,-4.1130
1994,6,1,4,897,-3.3412
1994,6,1,5,803,-3.2127
1994,6,2,1,376,-3.8929
1994,6,2,2,393,-3.7203
1994,6,2,3,459,-2.7652
1994,6,2,4,465,-3.2681
1994,6,2,5,387,-2.5047
1994,6,3,1,308,-3.0650
1994,6,3,2,391,-2.8479
1994,6,3,3,409,-2.7938
1994,6,3,4,381,-2.2770
1994,6,3,5,351,-2.2459
1994,7,1,1,1308,1.9351
1994,7,1,2,747,0.4479
1994,7,1,3,754,2.4217
1994,7,1,4,848,1.4445
1994,7,1,5,726,1.1996
1994,7,2,1,339,2.3056
1994,7,2,2,370,1.8134
1994,7,2,3,436,1.7156
1994,7,2,4,449,2.4817
1994,7,2,5,358,1.6395
1994,7,3,1,272,3.0909
1994,7,3,2,363,3.5493
1994,7,3,3,387,2.7854
1994,7,3,4,354,3.0861
1994,7,3,5,329,3.9182
1994,8,1,1,1437,4.2347
1994,8,1,2,841,4.9940
1994,8,1,3,830,2.9948
1994,8,1,4,923,3.9850
1994,8,1,5,788,3.5416
1994,8,2,1,376,7.7767
1994,8,2,2,400,6.0634
1994,8,2,3,461,6.4400
1994,8,2,4,467,7.3479
1994,8,2,5,384,6.1714
1994,8,3,1,298,5.0881
1994,8,3,2,389,4.9094
1994,8,3,3,422,3.7449
1994,8,3,4,385,4.0765
1994,8,3,5,365,3.4364
1994,9,1,1,1427,2.3373
1994,9,1,2,846,2.1401
1994,9,1,3,833,2.6438
1994,9,1,4,934,1.5888
1994,9,1,5,788,1.2438
1994,9,2,1,382,0.4450
1994,9,2,2,401,-0.5021
1994,9,2,3,460,-0.7004
1994,9,2,4,468,0.0981
1994,9,2,5,384,0.4910
1994,9,3,1,300,-0.5944
1994,9,3,2,389,-1.0192
1994,9,3,3,422,-2.6755
1994,9,3,4,384,-2.5616
1994,9,3,5,370,-1.8237
1994,10,1,1,1325,2.5512
1994,10,1,2,814,1.7256
1994,10,1,3,802,0.8638
1994,10,1,4,859,0.7686
1994,10,1,5,733,1.1482
1994,10,2,1,366,2.5636
1994,10,2,2,383,1.3476
1994,10,2,3,431,1.1883
1994,10,2,4,453,0.5451
1994,10,2,5,361,0.0384
1994,10,3,1,268,3.1724
1994,10,3,2,363,3.8459
1994,10,3,3,392,2.0170
1994,10,3,4,363,1.2197
1994,10,3,5,342,0.6491
1994,11,1,1,1450,-2.8359
1994,11,1,2,884,-1.6563
1994,11,1,3,856,-2.5702
1994,11,1,4,907,-3.5383
1994,11,1,5,809,-2.7759
1994,11,2,1,389,-3.9228
1994,11,2,2,417,-2.7549
1994,11,2,3,461,-3.5305
1994,11,2,4,472,-3.3250
1994,11,2,5,379,-3.6416
1994,11,3,1,289,-2.4073
1994,11,3,2,391,-1.9219
1994,11,3,3,417,-3.4752
1994,11,3,4,378,-3.7358
1994,11,3,5,362,-4.5524
1994,12,1,1,1442,0.2244
1994,12,1,2,884,-0.9411
1994,12,1,3,864,-0.5169
1994,12,1,4,897,0.2036
1994,12,1,5,804,-0.5475
1994,12,2,1,396,2.0960
1994,12,2,2,422,2.6820
1994,12,2,3,461,3.2902
1994,12,2,4,462,3.2592
1994,12,2,5,378,2.1442
1994,12,3,1,291,0.8473
1994,12,3,2,393,1.7775
1994,12,3,3,416,1.0057
1994,12,3,4,373,0.8656
1994,12,3,5,363,1.8824
1995,1,1,1,1374,1.3533
1995,1,1,2,825,1.1935
1995,1,1,3,807,1.8626
1995,1,1,4,829,1.4571
1995,1,1,5,706,1.9466
1995,1,2,1,384,-1.8989
1995,1,2,2,410,-1.2846
1995,1,2,3,435,-2.1527
1995,1,2,4,426,-2.1956
1995,1,2,5,344,-1.0791
1995,1,3,1,274,1.5489
1995,1,3,2,367,2.5821
1995,1,3,3,372,2.1353
1995,1,3,4,347,2.0550
1995,1,3,5,335,0.7916
1995,2,1,1,1469,3.0598
1995,2,1,2,870,3.7519
1995,2,1,3,873,2.6488
1995,2,1,4,893,2.3477
1995,2,1,5,811,3.2303
1995,2,2,1,403,3.2030
1995,2,2,2,424,4.7896
1995,2,2,3,451,4.2837
1995,2,2,4,442,2.6972
1995,2,2,5,367,4.3893
1995,2,3,1,297,3.4875
1995,2,3,2,388,4.3589
1995,2,3,3,394,3.8422
1995,2,3,4,362,3.5826
1995,2,3,5,360,3.8054
1995,3,1,1,1470,2.6658
1995,3,1,2,865,1.5633
1995,3,1,3,872,1.0962
1995,3,1,4,889,1.4596
1995,3,1,5,823,0.9922
1995,3,2,1,395,4.5664
1995,3,2,2,417,2.9925
1995,3,2,3,443,2.7619
1995,3,2,4,441,1.9349
1995,3,2,5,369,1.4411
1995,3,3,1,298,3.2094
1995,3,3,2,384,2.6568
1995,3,3,3,393,2.5989
1995,3,3,4,358,2.3856
1995,3,3,5,364,4.1183
1995,4,1,1,1355,3.7540
1995,4,1,2,765,3.5992
1995,4,1,3,800,2.1952
1995,4,1,4,800,3.1852
1995,4,1,5,783,3.8723
1995,4,2,1,373,2.7451
1995,4,2,2,385,2.6241
1995,4,2,3,407,2.3344
1995,4,2,4,402,0.9805
1995,4,2,5,335,1.6183
1995,4,3,1,278,3.9588
1995,4,3,2,355,4.2729
1995,4,3,3,361,1.7071
1995,4,3,4,318,0.9869
1995,4,3,5,311,2.4146
1995,5,1,1,1436,2.1481
1995,5,1,2,829,1.2807
1995,5,1,3,864,1.6266
1995,5,1,4,860,1.5179
1995,5,1,5,873,1.1035
1995,5,2,1,392,2.1971
1995,5,2,2,419,1.4743
1995,5,2,3,440,0.9194
1995,5,2,4,426,0.4163
1995,5,2,5,356,-0.6183
1995,5,3,1,300,2.7611
1995,5,3,2,392,4.2785
1995,5,3,3,383,2.5516
1995,5,3,4,337,2.6157
1995,5,3,5,330,3.5149
1995,6,1,1,1439,7.2470
1995,6,1,2,840,5.3707
1995,6,1,3,874,5.1438
1995,6,1,4,863,4.2479
1995,6,1,5,872,5.6256
1995,6,2,1,386,6.9797
1995,6,2,2,415,5.7607
1995,6,2,3,452,4.8625
1995,6,2,4,427,5.5579
1995,6,2,5,348,4.7739
1995,6,3,1,298,3.4839
1995,6,3,2,389,3.4597
1995,6,3,3,386,4.2182
1995,6,3,4,334,1.9128
1995,6,3,5,330,1.8529
1995,7,1,1,1335,9.2126
1995,7,1,2,757,6.4133
1995,7,1,3,803,5.0872
1995,7,1,4,785,5.4491
1995,7,1,5,810,5.9053
1995,7,2,1,363,7.9817
1995,7,2,2,390,6.9867
1995,7,2,3,421,6.4512
1995,7,2,4,405,6.1568
1995,7,2,5,325,5.3803
1995,7,3,1,266,3.6321
1995,7,3,2,366,3.6127
1995,7,3,3,360,3.7507
1995,7,3,4,306,3.4447
1995,7,3,5,304,3.6608
1995,8,1,1,1455,2.5092
1995,8,1,2,834,2.3865
1995,8,1,3,843,1.7711
1995,8,1,4,845,1.5434
1995,8,1,5,880,3.0234
1995,8,2,1,393,1.3969
1995,8,2,2,421,1.4700
1995,8,2,3,455,0.0067
1995,8,2,4,436,0.4129
1995,8,2,5,342,0.8823
1995,8,3,1,299,-0.3797
1995,8,3,2,398,0.0166
1995,8,3,3,389,-0.4924
1995,8,3,4,326,0.2685
1995,8,3,5,325,0.3044
1995,9,1,1,1452,2.0414
1995,9,1,2,839,3.1653
1995,9,1,3,835,1.1641
1995,9,1,4,830,1.7975
1995,9,1,5,888,1.2795
1995,9,2,1,400,2.0164
1995,9,2,2,426,2.4533
1995,9,2,3,453,2.9983
1995,9,2,4,438,1.7203
1995,9,2,5,345,1.9395
1995,9,3,1,304,3.7869
1995,9,3,2,398,4.5377
1995,9,3,3,383,3.3429
1995,9,3,4,326,3.3177
1995,9,3,5,326,3.1629
1995,10,1,1,1374,-6.6191
1995,10,1,2,789,-4.9251
1995,10,1,3,786,-4.2416
1995,10,1,4,773,-3.7587
1995,10,1,5,843,-4.1394
1995,10,2,1,391,-5.6363
1995,10,2,2,409,-3.6819
1995,10,2,3,428,-5.8273
1995,10,2,4,416,-5.7063
1995,10,2,5,320,-4.4040
1995,10,3,1,293,-0.4340
1995,10,3,2,382,1.3919
1995,10,3,3,357,-0.8097
1995,10,3,4,306,-0.6270
1995,10,3,5,303,-1.2335
1995,11,1,1,1456,2.6857
1995,11,1,2,837,2.8420
1995,11,1,3,846,2.4377
1995,11,1,4,803,2.1160
1995,11,1,5,888,1.8734
1995,11,2,1,423,4.0102
1995,11,2,2,434,3.6951
1995,11,2,3,472,2.9485
1995,11,2,4,438,4.7378
1995,11,2,5,359,6.7335
1995,11,3,1,307,5.3411
1995,11,3,2,416,2.7871
1995,11,3,3,382,4.0269
1995,11,3,4,331,3.0846
1995,11,3,5,332,4.1655
1995,12,1,1,1457,0.9371
1995,12,1,2,829,1.0708
1995,12,1,3,855,0.0979
1995,12,1,4,799,0.8318
1995,12,1,5,886,1.2870
1995,12,2,1,430,1.4269
1995,12,2,2,432,1.7096
1995,12,2,3,475,1.8940
1995,12,2,4,435,0.4663
1995,12,2,5,367,3.2563
1995,12,3,1,308,2.1029
1995,12,3,2,414,1.9697
1995,12,3,3,381,-0.1378
1995,12,3,4,329,0.8240
1995,12,3,5,337,2.4961
1996,1,1,1,1382,0.2759
1996,1,1,2,766,-1.2275
1996,1,1,3,773,0.1887
1996,1,1,4,750,-1.3572
1996,1,1,5,835,0.4035
1996,1,2,1,402,-0.6816
1996,1,2,2,412,-1.8983
1996,1,2,3,453,-1.5985
1996,1,2,4,419,-0.3077
1996,1,2,5,354,-0.2873
1996,1,3,1,288,2.9441
1996,1,3,2,391,3.3724
1996,1,3,3,360,1.5855
1996,1,3,4,311,4.1658
1996,1,3,5,312,2.2100
1996,2,1,1,1470,4.1061
1996,2,1,2,840,3.0424
1996,2,1,3,830,2.7266
1996,2,1,4,802,3.4880
1996,2,1,5,873,3.6450
1996,2,2,1,439,5.0633
1996,2,2,2,446,3.8766
1996,2,2,3,473,4.1882
1996,2,2,4,446,4.2105
1996,2,2,5,380,6.1244
1996,2,3,1,319,1.2883
1996,2,3,2,417,1.4066
1996,2,3,3,407,1.0089
1996,2,3,4,336,1.7798
1996,2,3,5,330,2.0239
1996,3,1,1,1448,3.8132
1996,3,1,2,836,2.8388
1996,3,1,3,824,4.3541
1996,3,1,4,795,4.3077
1996,3,1,5,876,5.2202
1996,3,2,1,440,1.3705
1996,3,2,2,442,2.3699
1996,3,2,3,482,3.3511
1996,3,2,4,444,3.5142
1996,3,2,5,382,3.9780
1996,3,3,1,318,1.4355
1996,3,3,2,416,0.5203
1996,3,3,3,409,1.3035
1996,3,3,4,339,1.2996
1996,3,3,5,330,1.2171
1996,4,1,1,1359,10.4431
1996,4,1,2,761,9.2175
1996,4,1,3,752,8.8168
1996,4,1,4,734,7.9286
1996,4,1,5,810,7.9974
1996,4,2,1,420,7.2210
1996,4,2,2,421,8.0041
1996,4,2,3,457,6.5727
1996,4,2,4,422,6.8844
1996,4,2,5,356,6.8939
1996,4,3,1,295,1.6524
1996,4,3,2,394,2.1762
1996,4,3,3,389,3.8437
1996,4,3,4,324,2.2798
1996,4,3,5,312,1.7944
1996,5,1,1,1464,10.4800
1996,5,1,2,812,7.2124
1996,5,1,3,803,8.0792
1996,5,1,4,793,8.4206
1996,5,1,5,885,6.3711
1996,5,2,1,460,4.1526
1996,5,2,2,463,5.2874
1996,5,2,3,504,4.2298
1996,5,2,4,454,5.0508
1996,5,2,5,386,4.4452
1996,5,3,1,326,2.9921
1996,5,3,2,431,2.9071
1996,5,3,3,422,2.8181
1996,5,3,4,355,2.0918
1996,5,3,5,352,2.4647
1996,6,1,1,1456,-6.5310
1996,6,1,2,810,-6.8399
1996,6,1,3,803,-4.3306
1996,6,1,4,788,-3.6899
1996,6,1,5,879,-3.6755
1996,6,2,1,468,-5.5555
1996,6,2,2,463,-4.3618
1996,6,2,3,509,-3.0264
1996,6,2,4,467,-3.6505
1996,6,2,5,393,-2.1400
1996,6,3,1,327,-1.3717
1996,6,3,2,431,0.9006
1996,6,3,3,425,-0.9056
1996,6,3,4,359,-0.0783
1996,6,3,5,354,-0.5216
1996,7,1,1,1326,-11.8904
1996,7,1,2,708,-8.2036
1996,7,1,3,721,-8.2191
1996,7,1,4,727,-8.0141
1996,7,1,5,798,-7.9431
1996,7,2,1,442,-10.0804
1996,7,2,2,423,-8.6322
1996,7,2,3,449,-8.0945
1996,7,2,4,437,-9.0019
1996,7,2,5,368,-8.8647
1996,7,3,1,301,-5.3767
1996,7,3,2,391,-4.8835
1996,7,3,3,407,-5.4289
1996,7,3,4,341,-4.8212
1996,7,3,5,322,-5.6454
1996,8,1,1,1423,4.6379
1996,8,1,2,792,4.4711
1996,8,1,3,793,5.3942
1996,8,1,4,793,5.4422
1996,8,1,5,853,5.2385
1996,8,2,1,482,6.4419
1996,8,2,2,447,6.2538
1996,8,2,3,486,5.4729
1996,8,2,4,467,5.8539
1996,8,2,5,406,4.6481
1996,8,3,1,335,3.7945
1996,8,3,2,419,2.0892
1996,8,3,3,438,3.3433
1996,8,3,4,371,1.8213
1996,8,3,5,349,1.9651
1996,9,1,1,1427,2.8129
1996,9,1,2,782,3.2246
1996,9,1,3,785,2.8445
1996,9,1,4,792,3.9937
1996,9,1,5,861,2.9637
1996,9,2,1,474,6.0819
1996,9,2,2,440,3.6876
1996,9,2,3,485,3.5155
1996,9,2,4,472,2.6989
1996,9,2,5,409,4.9874
1996,9,3,1,332,5.1135
1996,9,3,2,424,7.2668
1996,9,3,3,440,5.6984
1996,9,3,4,375,4.0819
1996,9,3,5,351,3.5728
1996,10,1,1,1340,-4.2105
1996,10,1,2,724,-0.0181
1996,10,1,3,725,-1.1012
1996,10,1,4,753,-1.3650
1996,10,1,5,814,-0.1236
1996,10,2,1,457,-2.4037
1996,10,2,2,414,-0.3354
1996,10,2,3,448,-1.4317
1996,10,2,4,460,-2.1828
1996,10,2,5,396,-3.4870
1996,10,3,1,321,2.4259
1996,10,3,2,407,1.5459
1996,10,3,3,418,0.4283
1996,10,3,4,350,1.4934
1996,10,3,5,334,0.3873
1996,11,1,1,1468,2.9871
1996,11,1,2,785,3.7055
1996,11,1,3,790,2.4809
1996,11,1,4,842,1.9039
1996,11,1,5,899,1.6708
1996,11,2,1,485,4.6699
1996,11,2,2,441,4.2912
1996,11,2,3,466,3.1138
1996,11,2,4,486,3.6739
1996,11,2,5,421,1.7306
1996,11,3,1,346,7.0312
1996,11,3,2,440,8.3624
1996,11,3,3,446,5.7627
1996,11,3,4,381,5.5234
1996,11,3,5,367,6.2274
1996,12,1,1,1478,0.9900
1996,12,1,2,783,2.4051
1996,12,1,3,789,2.3728
1996,12,1,4,850,2.4810
1996,12,1,5,898,3.4216
1996,12,2,1,482,1.8370
1996,12,2,2,443,1.9393
1996,12,2,3,464,1.9508
1996,12,2,4,490,2.1868
1996,12,2,5,411,1.5824
1996,12,3,1,344,-2.2128
1996,12,3,2,437,-1.6875
1996,12,3,3,457,-2.4082
1996,12,3,4,382,-0.6566
1996,12,3,5,368,-0.0414
1997,1,1,1,1399,6.8669
1997,1,1,2,725,4.1473
1997,1,1,3,747,4.6133
1997,1,1,4,795,4.3146
1997,1,1,5,822,3.3069
1997,1,2,1,460,5.1957
1997,1,2,2,419,2.9411
1997,1,2,3,441,1.9918
1997,1,2,4,465,0.5290
1997,1,2,5,397,1.0488
1997,1,3,1,324,7.4251
1997,1,3,2,420,7.4605
1997,1,3,3,428,3.9379
1997,1,3,4,372,3.7433
1997,1,3,5,338,3.1027
1997,2,1,1,1507,-5.0626
1997,2,1,2,785,-3.2397
1997,2,1,3,786,-2.7814
1997,2,1,4,853,-3.2438
1997,2,1,5,874,-2.1416
1997,2,2,1,498,-6.9428
1997,2,2,2,443,-5.0326
1997,2,2,3,476,-3.0890
1997,2,2,4,492,-3.3307
1997,2,2,5,425,-2.9079
1997,2,3,1,366,-0.7281
1997,2,3,2,432,-1.5314
1997,2,3,3,451,-1.1473
1997,2,3,4,401,1.9725
1997,2,3,5,357,-0.7691
1997,3,1,1,1498,-6.4303
1997,3,1,2,790,-4.1629
1997,3,1,3,797,-3.6934
1997,3,1,4,859,-3.5855
1997,3,1,5,879,-2.8296
1997,3,2,1,493,-5.5726
1997,3,2,2,443,-4.6925
1997,3,2,3,462,-3.8530
1997,3,2,4,488,-4.6931
1997,3,2,5,429,-3.1584
1997,3,3,1,372,-4.3319
1997,3,3,2,434,-3.8465
1997,3,3,3,448,-3.3595
1997,3,3,4,402,-4.3307
1997,3,3,5,364,-2.9639
1997,4,1,1,1412,-3.5788
1997,4,1,2,726,-3.6549
1997,4,1,3,725,-2.1976
1997,4,1,4,812,-2.9957
1997,4,1,5,808,-2.8621
1997,4,2,1,472,0.0887
1997,4,2,2,418,-0.6601
1997,4,2,3,433,0.4050
1997,4,2,4,458,0.7054
1997,4,2,5,408,0.5684
1997,4,3,1,345,5.6863
1997,4,3,2,421,7.9280
1997,4,3,3,407,3.7859
1997,4,3,4,384,3.7518
1997,4,3,5,344,1.4368
1997,5,1,1,1519,12.1022
1997,5,1,2,803,11.9540
1997,5,1,3,806,11.3584
1997,5,1,4,863,10.8819
1997,5,1,5,882,10.1266
1997,5,2,1,510,13.7409
1997,5,2,2,441,14.0817
1997,5,2,3,471,12.7732
1997,5,2,4,500,13.3761
1997,5,2,5,441,13.1687
1997,5,3,1,380,6.8916
1997,5,3,2,459,6.0736
1997,5,3,3,438,7.4735
1997,5,3,4,407,6.8147
1997,5,3,5,378,7.6784
1997,6,1,1,1518,4.3856
1997,6,1,2,805,5.5340
1997,6,1,3,808,4.2287
1997,6,1,4,881,6.0746
1997,6,1,5,885,6.1617
1997,6,2,1,508,5.2298
1997,6,2,2,441,4.5344
1997,6,2,3,472,4.0547
1997,6,2,4,499,5.7289
1997,6,2,5,439,5.8821
1997,6,3,1,381,3.8014
1997,6,3,2,464,3.7454
1997,6,3,3,435,4.5727
1997,6,3,4,413,4.7942
1997,6,3,5,379,3.2269
1997,7,1,1,1387,6.7333
1997,7,1,2,738,6.7411
1997,7,1,3,732,6.4924
1997,7,1,4,815,5.4831
1997,7,1,5,815,5.9831
1997,7,2,1,463,7.8132
1997,7,2,2,406,6.4496
1997,7,2,3,430,5.6498
1997,7,2,4,450,4.9471
1997,7,2,5,410,4.3698
1997,7,3,1,350,7.0047
1997,7,3,2,426,9.0042
1997,7,3,3,392,5.9430
1997,7,3,4,373,7.0024
1997,7,3,5,346,6.3998
1997,8,1,1,1478,5.5120
1997,8,1,2,795,6.0690
1997,8,1,3,788,4.5641
1997,8,1,4,908,4.5695
1997,8,1,5,891,4.6034
1997,8,2,1,482,4.1440
1997,8,2,2,447,3.1579
1997,8,2,3,463,3.2986
1997,8,2,4,482,2.5313
1997,8,2,5,436,2.6427
1997,8,3,1,384,-4.8534
1997,8,3,2,451,-5.0985
1997,8,3,3,424,-3.8007
1997,8,3,4,399,-3.9092
1997,8,3,5,377,-2.5506
1997,9,1,1,1473,9.7458
1997,9,1,2,795,6.8986
1997,9,1,3,786,8.3977
1997,9,1,4,911,8.6461
1997,9,1,5,891,8.8556
1997,9,2,1,471,6.7575
1997,9,2,2,442,7.9769
1997,9,2,3,462,6.6422
1997,9,2,4,475,6.4910
1997,9,2,5,434,7.4780
1997,9,3,1,384,6.1657
1997,9,3,2,441,4.2640
1997,9,3,3,419,4.3187
1997,9,3,4,403,4.0129
1997,9,3,5,379,4.7486
1997,10,1,1,1400,-4.0806
1997,10,1,2,722,-3.4633
1997,10,1,3,746,-4.7194
1997,10,1,4,854,-4.1798
1997,10,1,5,847,-2.7985
1997,10,2,1,438,-7.5860
1997,10,2,2,417,-4.2452
1997,10,2,3,437,-4.9571
1997,10,2,4,463,-4.0748
1997,10,2,5,398,-4.0972
1997,10,3,1,365,-2.9013
1997,10,3,2,424,-5.2513
1997,10,3,3,398,-2.3844
1997,10,3,4,381,-2.4364
1997,10,3,5,352,-3.4819
1997,11,1,1,1478,-3.8648
1997,11,1,2,767,-1.7205
1997,11,1,3,819,-0.8037
1997,11,1,4,890,-0.5136
1997,11,1,5,904,-0.6578
1997,11,2,1,469,-3.5892
1997,11,2,2,454,-1.9767
1997,11,2,3,467,-0.2088
1997,11,2,4,484,-0.8243
1997,11,2,5,434,-1.1858
1997,11,3,1,392,2.5215
1997,11,3,2,438,5.4496
1997,11,3,3,421,5.6530
1997,11,3,4,404,4.6429
1997,11,3,5,377,2.6532
1997,12,1,1,1476,-4.9071
1997,12,1,2,760,-2.8634
1997,12,1,3,821,-2.2852
1997,12,1,4,880,-0.3925
1997,12,1,5,903,0.0985
1997,12,2,1,471,-0.1475
1997,12,2,2,453,-0.4314
1997,12,2,3,466,-0.6042
1997,12,2,4,477,2.1432
1997,12,2,5,431,1.6005
1997,12,3,1,389,0.9666
1997,12,3,2,441,0.1016
1997,12,3,3,418,0.5095
1997,12,3,4,406,2.0631
1997,12,3,5,374,2.0599
1998,1,1,1,1380,-1.9706
1998,1,1,2,714,-1.5115
1998,1,1,3,754,-1.3087
1998,1,1,4,823,-0.8890
1998,1,1,5,850,0.0192
1998,1,2,1,448,-1.0062
1998,1,2,2,422,-2.8901
1998,1,2,3,439,-0.6028
1998,1,2,4,445,-0.8005
1998,1,2,5,388,-0.9881
1998,1,3,1,363,2.6684
1998,1,3,2,409,3.0745
1998,1,3,3,385,1.0602
1998,1,3,4,384,-0.2176
1998,1,3,5,354,-0.5933
1998,2,1,1,1479,5.5126
1998,2,1,2,780,4.9792
1998,2,1,3,813,6.3159
1998,2,1,4,868,7.9929
1998,2,1,5,910,6.5218
1998,2,2,1,473,7.7166
1998,2,2,2,445,8.4384
1998,2,2,3,462,8.4588
1998,2,2,4,464,9.2687
1998,2,2,5,412,8.6675
1998,2,3,1,395,6.7965
1998,2,3,2,436,6.7864
1998,2,3,3,408,7.0493
1998,2,3,4,408,7.3983
1998,2,3,5,386,6.9558
1998,3,1,1,1470,4.6223
1998,3,1,2,781,3.0501
1998,3,1,3,816,5.3102
1998,3,1,4,864,5.3391
1998,3,1,5,903,5.2533
1998,3,2,1,475,2.9733
1998,3,2,2,443,3.3239
1998,3,2,3,466,4.2394
1998,3,2,4,462,5.2958
1998,3,2,5,421,4.7572
1998,3,3,1,391,3.1133
1998,3,3,2,439,4.3931
1998,3,3,3,414,6.8613
1998,3,3,4,408,5.6077
1998,3,3,5,392,5.2932
1998,4,1,1,1352,2.0811
1998,4,1,2,693,1.4576
1998,4,1,3,747,2.2475
1998,4,1,4,807,1.9398
1998,4,1,5,853,2.8351
1998,4,2,1,440,0.0580
1998,4,2,2,409,0.8173
1998,4,2,3,437,0.1645
1998,4,2,4,438,1.0747
1998,4,2,5,387,0.7117
1998,4,3,1,372,2.6700
1998,4,3,2,415,0.2391
1998,4,3,3,389,0.2864
1998,4,3,4,386,-0.7969
1998,4,3,5,364,1.5738
1998,5,1,1,1467,-5.3446
1998,5,1,2,772,-6.2708
1998,5,1,3,808,-4.6266
