year,month,rank_ME,rank_SGq_1,nstocks,ret_vw
1995,5,1,4,384,1.7286
1995,5,1,5,773,2.8815
1995,5,2,1,118,0.7548
1995,5,2,2,114,-0.0392
1995,5,2,3,146,1.7852
1995,5,2,4,183,0.2049
1995,5,2,5,292,1.1317
1995,5,3,1,131,2.8616
1995,5,3,2,139,2.2405
1995,5,3,3,146,3.8712
1995,5,3,4,174,3.7453
1995,5,3,5,241,2.5022
1995,6,1,1,582,4.7100
1995,6,1,2,348,4.5477
1995,6,1,3,319,3.8065
1995,6,1,4,409,5.0338
1995,6,1,5,828,7.8561
1995,6,2,1,115,2.6845
1995,6,2,2,130,3.7860
1995,6,2,3,145,3.8790
1995,6,2,4,174,6.4667
1995,6,2,5,294,8.5439
1995,6,3,1,135,0.9769
1995,6,3,2,143,1.7393
1995,6,3,3,147,1.1773
1995,6,3,4,176,3.2098
1995,6,3,5,230,8.0842
1995,7,1,1,580,4.8510
1995,7,1,2,350,4.0029
1995,7,1,3,310,3.8322
1995,7,1,4,407,8.0380
1995,7,1,5,773,6.8796
1995,7,2,1,125,2.6736
1995,7,2,2,135,2.3308
1995,7,2,3,146,4.7105
1995,7,2,4,185,7.3454
1995,7,2,5,303,9.5467
1995,7,3,1,131,1.2904
1995,7,3,2,141,3.3088
1995,7,3,3,154,1.8125
1995,7,3,4,181,4.3459
1995,7,3,5,244,7.3734
1995,8,1,1,632,4.1083
1995,8,1,2,336,2.6544
1995,8,1,3,279,2.6194
1995,8,1,4,366,4.2133
1995,8,1,5,759,5.4362
1995,8,2,1,152,2.7140
1995,8,2,2,116,1.5557
1995,8,2,3,139,0.9072
1995,8,2,4,180,1.5449
1995,8,2,5,327,0.6833
1995,8,3,1,111,3.0348
1995,8,3,2,161,0.8772
1995,8,3,3,153,-1.2902
1995,8,3,4,179,-1.0728
1995,8,3,5,247,0.3989
1995,9,1,1,666,1.5324
1995,9,1,2,365,0.4024
1995,9,1,3,282,2.7261
1995,9,1,4,368,2.4245
1995,9,1,5,741,3.0261
1995,9,2,1,146,0.3019
1995,9,2,2,136,1.7839
1995,9,2,3,136,1.4386
1995,9,2,4,192,2.2192
1995,9,2,5,335,2.3158
1995,9,3,1,111,5.4925
1995,9,3,2,150,4.5719
1995,9,3,3,160,4.8487
1995,9,3,4,177,1.7595
1995,9,3,5,260,2.4861
1995,10,1,1,674,-7.2821
1995,10,1,2,361,-6.1421
1995,10,1,3,275,-4.5174
1995,10,1,4,390,-5.4866
1995,10,1,5,721,-6.6198
1995,10,2,1,155,-7.3974
1995,10,2,2,136,-5.8278
1995,10,2,3,137,-3.6310
1995,10,2,4,176,-6.4093
1995,10,2,5,330,-6.4025
1995,10,3,1,114,-0.8730
1995,10,3,2,147,-0.4729
1995,10,3,3,159,-1.2055
1995,10,3,4,181,1.1661
1995,10,3,5,266,-0.2913
1995,11,1,1,671,1.3959
1995,11,1,2,326,1.1511
1995,11,1,3,257,2.2173
1995,11,1,4,355,2.6229
1995,11,1,5,766,1.6623
1995,11,2,1,150,4.0068
1995,11,2,2,133,3.7595
1995,11,2,3,123,3.7517
1995,11,2,4,180,5.1972
1995,11,2,5,342,4.6041
1995,11,3,1,112,5.0237
1995,11,3,2,149,4.1885
1995,11,3,3,165,4.5505
1995,11,3,4,175,5.7242
1995,11,3,5,266,0.0465
1995,12,1,1,729,-0.1338
1995,12,1,2,356,0.6665
1995,12,1,3,244,2.3768
1995,12,1,4,372,0.4678
1995,12,1,5,766,0.5959
1995,12,2,1,154,2.1349
1995,12,2,2,122,1.8329
1995,12,2,3,123,2.5017
1995,12,2,4,186,1.9577
1995,12,2,5,343,2.6719
1995,12,3,1,109,2.6277
1995,12,3,2,154,3.8578
1995,12,3,3,165,2.3645
1995,12,3,4,169,1.0420
1995,12,3,5,275,-1.7984
1996,1,1,1,725,3.1755
1996,1,1,2,360,1.4453
1996,1,1,3,260,0.1819
1996,1,1,4,366,-0.0489
1996,1,1,5,758,0.0147
1996,1,2,1,156,1.8012
1996,1,2,2,113,0.1614
1996,1,2,3,118,-0.4744
1996,1,2,4,183,-0.8461
1996,1,2,5,357,-0.5619
1996,1,3,1,111,1.0038
1996,1,3,2,153,2.0239
1996,1,3,3,174,4.3930
1996,1,3,4,169,4.0048
1996,1,3,5,265,1.3423
1996,2,1,1,702,3.8618
1996,2,1,2,343,0.4085
1996,2,1,3,279,4.3067
1996,2,1,4,347,3.0010
1996,2,1,5,751,3.5416
1996,2,2,1,148,2.2655
1996,2,2,2,109,3.8222
1996,2,2,3,120,1.6200
1996,2,2,4,182,4.3909
1996,2,2,5,344,6.8989
1996,2,3,1,115,1.0678
1996,2,3,2,158,0.2558
1996,2,3,3,177,1.5597
1996,2,3,4,161,0.2075
1996,2,3,5,260,3.8203
1996,3,1,1,724,3.1701
1996,3,1,2,334,3.7249
1996,3,1,3,290,4.2095
1996,3,1,4,356,3.2994
1996,3,1,5,733,3.2704
1996,3,2,1,149,1.1849
1996,3,2,2,110,2.7072
1996,3,2,3,131,2.9163
1996,3,2,4,179,2.9895
1996,3,2,5,363,3.1841
1996,3,3,1,112,-0.3698
1996,3,3,2,166,3.1461
1996,3,3,3,173,1.1022
1996,3,3,4,167,1.0773
1996,3,3,5,256,-0.1608
1996,4,1,1,749,8.6028
1996,4,1,2,335,8.0996
1996,4,1,3,291,6.7659
1996,4,1,4,366,7.5516
1996,4,1,5,748,11.8207
1996,4,2,1,144,5.0065
1996,4,2,2,106,5.5022
1996,4,2,3,122,3.8171
1996,4,2,4,174,4.9583
1996,4,2,5,362,10.1928
1996,4,3,1,110,2.5476
1996,4,3,2,164,1.3575
1996,4,3,3,172,0.5328
1996,4,3,4,179,0.8174
1996,4,3,5,251,7.6037
1996,5,1,1,741,8.3389
1996,5,1,2,316,5.7670
1996,5,1,3,297,6.9710
1996,5,1,4,370,7.9935
1996,5,1,5,692,10.8255
1996,5,2,1,162,6.8634
1996,5,2,2,115,2.5860
1996,5,2,3,127,4.8946
1996,5,2,4,173,5.0340
1996,5,2,5,369,4.4720
1996,5,3,1,108,0.4506
1996,5,3,2,174,2.1733
1996,5,3,3,180,2.7240
1996,5,3,4,178,3.3358
1996,5,3,5,258,3.4187
1996,6,1,1,766,-6.4215
1996,6,1,2,330,-5.2755
1996,6,1,3,312,-4.5872
1996,6,1,4,389,-5.4953
1996,6,1,5,681,-6.9046
1996,6,2,1,166,-5.2788
1996,6,2,2,116,-1.2112
1996,6,2,3,127,-2.2854
1996,6,2,4,193,-2.3758
1996,6,2,5,381,-7.0373
1996,6,3,1,106,-3.5892
1996,6,3,2,174,0.7512
1996,6,3,3,185,0.9837
1996,6,3,4,178,0.6151
1996,6,3,5,251,-2.1648
1996,7,1,1,739,-9.8905
1996,7,1,2,314,-7.3054
1996,7,1,3,327,-7.2779
1996,7,1,4,400,-7.1965
1996,7,1,5,694,-10.4578
1996,7,2,1,172,-8.9838
1996,7,2,2,109,-8.7057
1996,7,2,3,127,-8.1686
1996,7,2,4,186,-8.7988
1996,7,2,5,379,-11.6222
1996,7,3,1,107,-5.7092
1996,7,3,2,173,-5.1168
1996,7,3,3,179,-4.3315
1996,7,3,4,184,-5.1700
1996,7,3,5,247,-6.3194
1996,8,1,1,732,3.4378
1996,8,1,2,323,3.4894
1996,8,1,3,260,3.5857
1996,8,1,4,408,3.6042
1996,8,1,5,728,4.8080
1996,8,2,1,157,3.9016
1996,8,2,2,130,6.6194
1996,8,2,3,137,5.5642
1996,8,2,4,183,5.2050
1996,8,2,5,389,8.2847
1996,8,3,1,119,2.1605
1996,8,3,2,159,0.9327
1996,8,3,3,177,2.4150
1996,8,3,4,174,3.5593
1996,8,3,5,243,3.7959
1996,9,1,1,741,1.1392
1996,9,1,2,323,1.2316
1996,9,1,3,274,2.3042
1996,9,1,4,447,1.5500
1996,9,1,5,736,3.8578
1996,9,2,1,165,2.9443
1996,9,2,2,126,2.8935
1996,9,2,3,126,3.5943
1996,9,2,4,202,2.0377
1996,9,2,5,354,6.4978
1996,9,3,1,127,4.2972
1996,9,3,2,154,4.1955
1996,9,3,3,179,4.4654
1996,9,3,4,181,6.7446
1996,9,3,5,243,7.9737
1996,10,1,1,733,-4.4183
1996,10,1,2,339,-0.6944
1996,10,1,3,263,-1.7340
1996,10,1,4,436,-0.5109
1996,10,1,5,733,-3.6742
1996,10,2,1,155,0.0906
1996,10,2,2,130,-1.1811
1996,10,2,3,121,0.4952
1996,10,2,4,203,-0.6644
1996,10,2,5,357,-3.8202
1996,10,3,1,129,0.0100
1996,10,3,2,159,1.5141
1996,10,3,3,178,2.1190
1996,10,3,4,179,1.7297
1996,10,3,5,249,0.2670
1996,11,1,1,698,3.0541
1996,11,1,2,329,4.0748
1996,11,1,3,324,3.5621
1996,11,1,4,428,3.0865
1996,11,1,5,740,1.6564
1996,11,2,1,147,4.9585
1996,11,2,2,131,4.5830
1996,11,2,3,119,3.0334
1996,11,2,4,217,4.0501
1996,11,2,5,331,1.9095
1996,11,3,1,139,6.1656
1996,11,3,2,156,6.8283
1996,11,3,3,172,7.3992
1996,11,3,4,180,7.9042
1996,11,3,5,257,5.4830
1996,12,1,1,690,-1.8309
1996,12,1,2,339,1.4532
1996,12,1,3,332,0.1426
1996,12,1,4,429,3.0666
1996,12,1,5,759,1.7071
1996,12,2,1,146,0.1846
1996,12,2,2,138,0.9461
1996,12,2,3,125,2.5680
1996,12,2,4,215,2.3585
1996,12,2,5,330,2.3996
1996,12,3,1,144,-0.4490
1996,12,3,2,159,1.0446
1996,12,3,3,179,-1.8733
1996,12,3,4,167,-2.6297
1996,12,3,5,253,-2.1075
1997,1,1,1,691,6.7561
1997,1,1,2,340,4.0071
1997,1,1,3,341,4.4559
1997,1,1,4,420,5.1514
1997,1,1,5,747,6.7733
1997,1,2,1,147,3.7272
1997,1,2,2,133,3.0835
1997,1,2,3,136,2.9700
1997,1,2,4,192,1.7622
1997,1,2,5,328,3.5981
1997,1,3,1,144,6.3694
1997,1,3,2,161,4.3101
1997,1,3,3,173,4.6853
1997,1,3,4,179,7.7203
1997,1,3,5,258,4.2190
1997,2,1,1,710,-2.7257
1997,2,1,2,313,-1.4031
1997,2,1,3,327,-0.0249
1997,2,1,4,396,-2.0000
1997,2,1,5,732,-5.6758
1997,2,2,1,149,-1.2394
1997,2,2,2,123,-0.3357
1997,2,2,3,137,0.2511
1997,2,2,4,186,-2.5568
1997,2,2,5,316,-8.7864
1997,2,3,1,150,0.2290
1997,2,3,2,154,2.4578
1997,2,3,3,177,2.1268
1997,2,3,4,181,-0.2636
1997,2,3,5,257,-6.2967
1997,3,1,1,755,-6.6555
1997,3,1,2,343,-4.1746
1997,3,1,3,305,-2.7433
1997,3,1,4,406,-5.1939
1997,3,1,5,769,-7.3422
1997,3,2,1,150,-4.5102
1997,3,2,2,110,-0.1688
1997,3,2,3,126,-1.1469
1997,3,2,4,202,-4.3563
1997,3,2,5,316,-6.9083
1997,3,3,1,156,-2.2600
1997,3,3,2,155,-6.0369
1997,3,3,3,179,-2.9709
1997,3,3,4,186,-3.2842
1997,3,3,5,244,-4.1101
1997,4,1,1,779,-5.9050
1997,4,1,2,335,-1.5609
1997,4,1,3,310,-4.8851
1997,4,1,4,408,-3.3126
1997,4,1,5,767,-4.4616
1997,4,2,1,150,-1.0571
1997,4,2,2,112,2.7581
1997,4,2,3,137,0.9500
1997,4,2,4,196,0.5292
1997,4,2,5,320,-2.1340
1997,4,3,1,150,3.3502
1997,4,3,2,154,5.2015
1997,4,3,3,182,3.7621
1997,4,3,4,190,8.1614
1997,4,3,5,237,3.6259
1997,5,1,1,768,11.9351
1997,5,1,2,299,8.5807
1997,5,1,3,316,9.2887
1997,5,1,4,429,12.8274
1997,5,1,5,807,13.8110
1997,5,2,1,158,14.5112
1997,5,2,2,99,8.6663
1997,5,2,3,137,9.9120
1997,5,2,4,173,14.1996
1997,5,2,5,331,19.3839
1997,5,3,1,138,6.8417
1997,5,3,2,170,7.1177
1997,5,3,3,187,4.9948
1997,5,3,4,204,6.5710
1997,5,3,5,227,8.9144
1997,6,1,1,844,1.1178
1997,6,1,2,311,5.8305
1997,6,1,3,321,4.5336
1997,6,1,4,450,4.1115
1997,6,1,5,776,4.5834
1997,6,2,1,152,3.0338
1997,6,2,2,104,6.0638
1997,6,2,3,148,3.5759
1997,6,2,4,187,4.8827
1997,6,2,5,335,5.5420
1997,6,3,1,135,3.1089
1997,6,3,2,185,4.0364
1997,6,3,3,181,5.1964
1997,6,3,4,204,4.9084
1997,6,3,5,233,1.5527
1997,7,1,1,826,5.3461
1997,7,1,2,344,7.2511
1997,7,1,3,299,5.0701
1997,7,1,4,438,6.7095
1997,7,1,5,784,5.9028
1997,7,2,1,148,6.7074
1997,7,2,2,112,6.1510
1997,7,2,3,142,4.3804
1997,7,2,4,184,6.2963
1997,7,2,5,325,5.7620
1997,7,3,1,139,6.2024
1997,7,3,2,188,7.3942
1997,7,3,3,183,4.3444
1997,7,3,4,201,6.9630
1997,7,3,5,232,12.7593
1997,8,1,1,812,4.4932
1997,8,1,2,350,4.4978
1997,8,1,3,331,4.4918
1997,8,1,4,413,4.4105
1997,8,1,5,776,6.2319
1997,8,2,1,137,5.0380
1997,8,2,2,118,3.8181
1997,8,2,3,139,3.3678
1997,8,2,4,199,3.1622
1997,8,2,5,331,3.5521
1997,8,3,1,152,-4.8726
1997,8,3,2,184,-4.0927
1997,8,3,3,187,-4.8488
1997,8,3,4,190,-4.6017
1997,8,3,5,244,-2.2587
1997,9,1,1,818,8.5339
1997,9,1,2,390,6.8336
1997,9,1,3,355,7.7808
1997,9,1,4,420,9.0464
1997,9,1,5,775,10.5680
1997,9,2,1,140,6.0077
1997,9,2,2,114,5.9726
1997,9,2,3,140,7.0389
1997,9,2,4,200,8.9723
1997,9,2,5,342,8.4620
1997,9,3,1,147,4.5417
1997,9,3,2,181,4.3271
1997,9,3,3,183,4.7484
1997,9,3,4,194,6.5732
1997,9,3,5,249,4.0810
1997,10,1,1,808,-4.6874
1997,10,1,2,387,-2.9107
1997,10,1,3,360,-2.7384
1997,10,1,4,431,-2.9269
1997,10,1,5,753,-3.7510
1997,10,2,1,145,-4.9801
1997,10,2,2,116,-4.8841
1997,10,2,3,145,-3.2262
1997,10,2,4,195,-4.4292
1997,10,2,5,343,-5.6621
1997,10,3,1,140,-3.3475
1997,10,3,2,185,-3.1134
1997,10,3,3,184,-2.9991
1997,10,3,4,187,-4.7720
1997,10,3,5,253,-3.9363
1997,11,1,1,833,-3.9898
1997,11,1,2,324,-2.0559
1997,11,1,3,378,-1.1713
1997,11,1,4,452,-2.3868
1997,11,1,5,731,-3.6675
1997,11,2,1,140,-3.4437
1997,11,2,2,121,1.6181
1997,11,2,3,134,-0.1335
1997,11,2,4,213,-0.7157
1997,11,2,5,358,-3.9067
1997,11,3,1,136,1.5565
1997,11,3,2,184,6.5438
1997,11,3,3,177,7.1452
1997,11,3,4,203,1.9165
1997,11,3,5,238,2.2119
1997,12,1,1,846,-7.4249
1997,12,1,2,351,-1.8808
1997,12,1,3,368,-0.9978
1997,12,1,4,491,-3.2174
1997,12,1,5,765,-5.1377
1997,12,2,1,137,-1.6762
1997,12,2,2,121,1.0816
1997,12,2,3,142,1.8191
1997,12,2,4,208,-0.5569
1997,12,2,5,354,-0.1754
1997,12,3,1,140,1.0766
1997,12,3,2,189,1.9538
1997,12,3,3,179,1.6687
1997,12,3,4,200,1.1063
1997,12,3,5,237,-1.1879
1998,1,1,1,842,0.6547
1998,1,1,2,342,1.5883
1998,1,1,3,372,-0.8137
1998,1,1,4,499,-0.7864
1998,1,1,5,759,0.1973
1998,1,2,1,134,-0.5662
1998,1,2,2,121,-0.7224
1998,1,2,3,134,0.7502
1998,1,2,4,205,-1.1626
1998,1,2,5,348,-1.2467
1998,1,3,1,143,-0.6510
1998,1,3,2,182,0.2162
1998,1,3,3,180,2.3711
1998,1,3,4,202,3.3573
1998,1,3,5,234,2.3774
1998,2,1,1,811,6.0157
1998,2,1,2,351,6.8692
1998,2,1,3,344,6.0377
1998,2,1,4,456,6.4092
1998,2,1,5,777,6.8712
1998,2,2,1,127,10.5494
1998,2,2,2,125,7.4763
1998,2,2,3,153,7.8622
1998,2,2,4,201,7.4496
1998,2,2,5,330,10.5397
1998,2,3,1,150,6.4911
1998,2,3,2,169,6.4371
1998,2,3,3,182,5.3727
1998,2,3,4,197,6.9901
1998,2,3,5,240,9.7917
1998,3,1,1,847,3.2888
1998,3,1,2,353,3.5286
1998,3,1,3,372,3.8021
1998,3,1,4,425,4.8391
1998,3,1,5,794,5.7713
1998,3,2,1,131,3.6524
1998,3,2,2,124,4.0234
1998,3,2,3,145,3.9267
1998,3,2,4,207,4.7602
1998,3,2,5,342,4.9714
1998,3,3,1,152,5.9746
1998,3,3,2,181,3.5025
1998,3,3,3,189,8.1519
1998,3,3,4,192,3.2961
1998,3,3,5,258,4.6982
1998,4,1,1,835,2.6447
1998,4,1,2,377,2.0380
1998,4,1,3,384,3.6529
1998,4,1,4,431,2.9555
1998,4,1,5,799,3.1902
1998,4,2,1,137,0.6212
1998,4,2,2,121,1.2089
1998,4,2,3,146,0.2232
1998,4,2,4,203,0.7466
1998,4,2,5,340,0.3023
1998,4,3,1,152,3.0866
1998,4,3,2,176,-0.0187
1998,4,3,3,193,0.3246
1998,4,3,4,190,0.4901
1998,4,3,5,258,2.5526
1998,5,1,1,782,-7.8221
1998,5,1,2,384,-4.0727
1998,5,1,3,370,-4.6207
1998,5,1,4,466,-3.7072
1998,5,1,5,790,-5.7720
1998,5,2,1,133,-6.3809
1998,5,2,2,117,-2.3394
1998,5,2,3,157,-3.9993
1998,5,2,4,199,-4.6853
1998,5,2,5,355,-8.7724
1998,5,3,1,160,-3.4821
1998,5,3,2,178,-0.7424
1998,5,3,3,197,-1.0787
1998,5,3,4,188,-2.6891
1998,5,3,5,247,-4.4076
1998,6,1,1,818,-4.9278
1998,6,1,2,393,-2.4417
1998,6,1,3,356,-2.9166
1998,6,1,4,476,-1.6659
1998,6,1,5,852,-3.6246
1998,6,2,1,134,-3.5641
1998,6,2,2,112,-1.1249
1998,6,2,3,159,-2.3566
1998,6,2,4,212,-1.0037
1998,6,2,5,345,2.0716
1998,6,3,1,153,-1.1339
1998,6,3,2,184,2.0154
1998,6,3,3,193,4.4417
1998,6,3,4,180,8.1359
1998,6,3,5,252,7.8856
1998,7,1,1,795,-8.5202
1998,7,1,2,377,-6.8643
1998,7,1,3,330,-6.7586
1998,7,1,4,455,-6.6527
1998,7,1,5,837,-7.7444
1998,7,2,1,129,-8.6764
1998,7,2,2,119,-8.0872
1998,7,2,3,171,-7.9910
1998,7,2,4,206,-7.4899
1998,7,2,5,344,-8.7242
1998,7,3,1,154,-2.5334
1998,7,3,2,180,-1.1689
1998,7,3,3,186,-2.1004
1998,7,3,4,183,-2.4016
1998,7,3,5,272,-0.2435
1998,8,1,1,759,-21.7255
1998,8,1,2,324,-17.9050
1998,8,1,3,395,-16.8443
1998,8,1,4,482,-19.9186
1998,8,1,5,780,-25.9709
1998,8,2,1,127,-21.4858
1998,8,2,2,138,-16.6167
1998,8,2,3,155,-16.8032
1998,8,2,4,196,-19.8102
1998,8,2,5,325,-24.1114
1998,8,3,1,166,-11.9982
1998,8,3,2,158,-13.6115
1998,8,3,3,184,-11.0957
1998,8,3,4,209,-12.8252
1998,8,3,5,257,-16.4145
1998,9,1,1,813,4.8465
1998,9,1,2,329,2.2909
1998,9,1,3,408,1.8951
1998,9,1,4,480,3.3648
1998,9,1,5,804,8.2075
1998,9,2,1,130,8.7859
1998,9,2,2,134,3.9737
1998,9,2,3,149,5.0095
1998,9,2,4,195,7.6212
1998,9,2,5,316,11.3044
1998,9,3,1,163,9.1109
1998,9,3,2,163,5.3720
1998,9,3,3,188,6.3512
1998,9,3,4,206,6.3520
1998,9,3,5,235,12.4636
1998,10,1,1,805,4.4360
1998,10,1,2,337,4.6125
1998,10,1,3,387,2.2741
1998,10,1,4,473,3.4756
1998,10,1,5,772,6.3654
1998,10,2,1,128,7.8635
1998,10,2,2,140,6.1841
1998,10,2,3,143,3.8120
1998,10,2,4,204,6.5956
1998,10,2,5,313,6.4020
1998,10,3,1,162,5.8819
1998,10,3,2,171,9.2438
1998,10,3,3,188,8.6288
1998,10,3,4,201,7.4418
1998,10,3,5,253,4.0558
1998,11,1,1,772,9.4633
1998,11,1,2,381,5.9033
1998,11,1,3,364,11.4628
1998,11,1,4,413,9.7001
1998,11,1,5,756,8.1404
1998,11,2,1,143,5.5146
1998,11,2,2,148,4.3546
1998,11,2,3,150,5.8535
1998,11,2,4,190,4.8233
1998,11,2,5,318,6.5539
1998,11,3,1,162,4.0012
1998,11,3,2,173,5.1547
1998,11,3,3,185,6.1715
1998,11,3,4,210,6.9271
1998,11,3,5,251,8.4292
1998,12,1,1,813,-1.3715
1998,12,1,2,381,0.5744
1998,12,1,3,351,1.4303
1998,12,1,4,426,3.8075
1998,12,1,5,759,2.4299
1998,12,2,1,137,2.6464
1998,12,2,2,164,1.4427
1998,12,2,3,162,3.3074
1998,12,2,4,185,7.2239
1998,12,2,5,326,7.8363
1998,12,3,1,160,4.1206
1998,12,3,2,165,0.3000
1998,12,3,3,186,7.4854
1998,12,3,4,218,7.8251
1998,12,3,5,257,14.4660
1999,1,1,1,803,11.4558
1999,1,1,2,383,3.3331
1999,1,1,3,358,3.7323
1999,1,1,4,397,4.9725
1999,1,1,5,747,7.2846
1999,1,2,1,147,6.5468
1999,1,2,2,168,-2.4938
1999,1,2,3,149,-2.2703
1999,1,2,4,194,-0.2054
1999,1,2,5,312,2.7988
1999,1,3,1,155,4.4842
1999,1,3,2,163,-1.7074
1999,1,3,3,187,3.1954
1999,1,3,4,216,1.6431
1999,1,3,5,277,12.0465
1999,2,1,1,704,-7.0442
1999,2,1,2,366,-7.4877
1999,2,1,3,356,-4.5172
1999,2,1,4,447,-5.7997
1999,2,1,5,676,-7.9579
1999,2,2,1,150,-11.8551
1999,2,2,2,141,-5.2710
1999,2,2,3,159,-7.0696
1999,2,2,4,198,-8.3165
1999,2,2,5,327,-11.4598
1999,2,3,1,159,-4.4483
1999,2,3,2,168,-1.6209
1999,2,3,3,191,-3.8900
1999,2,3,4,220,-2.7152
1999,2,3,5,277,-8.8407
1999,3,1,1,704,-1.2510
1999,3,1,2,360,-5.7333
1999,3,1,3,356,-5.8434
1999,3,1,4,514,-3.8319
1999,3,1,5,690,-3.3042
1999,3,2,1,170,0.3965
1999,3,2,2,139,1.3917
1999,3,2,3,152,-0.9332
1999,3,2,4,208,-0.1668
1999,3,2,5,307,-2.1140
1999,3,3,1,145,6.0325
1999,3,3,2,163,1.3673
1999,3,3,3,202,-1.2870
1999,3,3,4,232,4.2022
1999,3,3,5,276,9.3565
1999,4,1,1,711,9.5297
1999,4,1,2,345,9.5858
1999,4,1,3,347,12.7133
1999,4,1,4,484,9.2090
1999,4,1,5,733,11.8169
1999,4,2,1,178,15.4898
1999,4,2,2,144,9.8411
1999,4,2,3,151,8.7426
1999,4,2,4,201,8.3779
1999,4,2,5,305,7.6856
1999,4,3,1,143,9.2027
1999,4,3,2,159,8.9784
1999,4,3,3,202,7.1006
1999,4,3,4,216,1.8479
1999,4,3,5,276,-2.3311
1999,5,1,1,754,3.1869
1999,5,1,2,331,3.3473
1999,5,1,3,334,4.8228
1999,5,1,4,458,6.4008
1999,5,1,5,739,4.9558
1999,5,2,1,169,5.6693
1999,5,2,2,133,4.1559
1999,5,2,3,147,3.5072
1999,5,2,4,208,5.2494
1999,5,2,5,305,4.1500
1999,5,3,1,147,-0.7075
1999,5,3,2,149,-0.5374
1999,5,3,3,203,0.1257
1999,5,3,4,211,-2.1981
1999,5,3,5,265,-3.7481
1999,6,1,1,749,4.0568
1999,6,1,2,355,2.9199
1999,6,1,3,360,5.4335
1999,6,1,4,453,6.1902
1999,6,1,5,747,1.3351
1999,6,2,1,162,8.1213
1999,6,2,2,126,6.5611
1999,6,2,3,144,7.3452
1999,6,2,4,218,3.8265
1999,6,2,5,313,8.6661
1999,6,3,1,147,3.9818
1999,6,3,2,157,2.5807
1999,6,3,3,196,3.1840
1999,6,3,4,217,9.2483
1999,6,3,5,268,6.7075
1999,7,1,1,734,1.4255
1999,7,1,2,356,1.3443
1999,7,1,3,325,3.4784
1999,7,1,4,434,1.4989
1999,7,1,5,737,1.9046
1999,7,2,1,170,-2.5542
1999,7,2,2,125,-1.0515
1999,7,2,3,153,-0.9052
1999,7,2,4,220,-0.3672
1999,7,2,5,292,-2.2206
1999,7,3,1,148,-1.3798
1999,7,3,2,154,-1.8700
1999,7,3,3,190,-3.8472
1999,7,3,4,212,-1.8391
1999,7,3,5,263,-2.6051
1999,8,1,1,712,-3.7131
1999,8,1,2,367,-3.2803
1999,8,1,3,317,-1.1719
1999,8,1,4,422,-1.4278
1999,8,1,5,722,-3.6825
1999,8,2,1,157,-1.0129
1999,8,2,2,129,-3.7931
1999,8,2,3,153,-3.5020
1999,8,2,4,199,-4.9065
1999,8,2,5,306,-1.6994
1999,8,3,1,137,-0.8828
1999,8,3,2,164,-0.7328
1999,8,3,3,192,-1.5992
1999,8,3,4,220,1.1797
1999,8,3,5,268,1.0234
1999,9,1,1,747,-1.4030
1999,9,1,2,354,-0.8553
1999,9,1,3,316,-1.1411
1999,9,1,4,409,-2.7199
1999,9,1,5,747,-1.1951
1999,9,2,1,152,0.0713
1999,9,2,2,138,-0.5165
1999,9,2,3,154,-0.0279
1999,9,2,4,190,-1.3102
1999,9,2,5,310,0.6988
1999,9,3,1,139,-3.7691
1999,9,3,2,159,-4.4040
1999,9,3,3,184,-2.8917
1999,9,3,4,207,-3.6808
1999,9,3,5,291,0.8939
1999,10,1,1,731,-4.6452
1999,10,1,2,373,-3.0466
1999,10,1,3,308,1.0844
1999,10,1,4,382,-2.5042
1999,10,1,5,723,-2.4673
1999,10,2,1,156,-4.6077
1999,10,2,2,144,-1.3892
1999,10,2,3,154,-1.1412
1999,10,2,4,195,-3.7719
1999,10,2,5,307,1.9433
1999,10,3,1,136,4.7502
1999,10,3,2,154,3.3087
1999,10,3,3,188,5.4654
1999,10,3,4,203,4.0188
1999,10,3,5,305,6.4776
1999,11,1,1,778,14.8082
1999,11,1,2,340,7.1160
1999,11,1,3,268,6.3873
1999,11,1,4,406,10.3297
1999,11,1,5,660,14.4061
1999,11,2,1,171,7.9165
1999,11,2,2,152,3.1741
1999,11,2,3,155,6.6437
1999,11,2,4,197,6.8323
1999,11,2,5,288,14.4841
1999,11,3,1,129,2.3372
1999,11,3,2,151,1.8411
1999,11,3,3,173,1.4642
1999,11,3,4,229,5.8088
1999,11,3,5,329,5.9511
1999,12,1,1,793,12.1160
1999,12,1,2,353,5.8531
1999,12,1,3,283,5.1845
1999,12,1,4,389,8.4254
1999,12,1,5,645,17.1907
1999,12,2,1,174,11.0114
1999,12,2,2,152,5.7527
1999,12,2,3,149,4.9125
1999,12,2,4,204,8.3819
1999,12,2,5,294,14.8361
1999,12,3,1,136,0.8151
1999,12,3,2,152,2.5087
1999,12,3,3,172,3.0381
1999,12,3,4,230,9.7720
1999,12,3,5,348,15.3329
2000,1,1,1,750,11.7098
2000,1,1,2,357,5.1491
2000,1,1,3,284,6.0130
2000,1,1,4,387,5.3926
2000,1,1,5,602,12.7240
2000,1,2,1,180,-1.0019
2000,1,2,2,155,-3.0452
2000,1,2,3,153,-3.2669
2000,1,2,4,196,-3.5640
2000,1,2,5,312,2.9480
2000,1,3,1,141,0.5062
2000,1,3,2,154,-5.0277
2000,1,3,3,172,-0.7040
2000,1,3,4,235,-6.0022
2000,1,3,5,360,-6.7285
2000,2,1,1,738,20.4371
2000,2,1,2,330,6.2449
2000,2,1,3,292,7.8567
