year,month,rank_ME,rank_ROE_1,nstocks,ret_vw
1978,5,1,4,144,7.8856
1978,5,1,5,172,8.7387
1978,5,2,1,107,6.4410
1978,5,2,2,93,5.6022
1978,5,2,3,99,5.0944
1978,5,2,4,90,4.9905
1978,5,2,5,122,7.1889
1978,5,3,1,71,1.9774
1978,5,3,2,139,1.0561
1978,5,3,3,152,2.0069
1978,5,3,4,168,1.5362
1978,5,3,5,146,2.1602
1978,6,1,1,346,-0.1473
1978,6,1,2,178,-0.5717
1978,6,1,3,129,-0.9153
1978,6,1,4,131,-0.8950
1978,6,1,5,151,2.0919
1978,6,2,1,108,0.6172
1978,6,2,2,88,-1.9955
1978,6,2,3,104,1.0145
1978,6,2,4,91,-1.4734
1978,6,2,5,117,0.3636
1978,6,3,1,68,-4.4935
1978,6,3,2,134,-1.8232
1978,6,3,3,156,-1.9517
1978,6,3,4,167,-0.7804
1978,6,3,5,155,-0.5721
1978,7,1,1,352,3.9978
1978,7,1,2,176,3.8857
1978,7,1,3,124,7.0632
1978,7,1,4,118,5.6830
1978,7,1,5,148,8.1511
1978,7,2,1,113,5.4039
1978,7,2,2,91,6.2203
1978,7,2,3,98,5.0903
1978,7,2,4,90,6.2307
1978,7,2,5,119,8.8509
1978,7,3,1,70,6.1597
1978,7,3,2,130,5.5833
1978,7,3,3,156,4.6514
1978,7,3,4,172,6.2638
1978,7,3,5,154,6.5686
1978,8,1,1,352,7.6709
1978,8,1,2,165,8.0099
1978,8,1,3,135,9.1374
1978,8,1,4,103,7.9678
1978,8,1,5,157,13.1809
1978,8,2,1,106,8.8252
1978,8,2,2,97,6.7134
1978,8,2,3,91,7.8066
1978,8,2,4,106,6.5497
1978,8,2,5,119,10.4975
1978,8,3,1,82,3.4847
1978,8,3,2,130,2.4114
1978,8,3,3,159,4.1436
1978,8,3,4,155,3.5799
1978,8,3,5,147,3.6119
1978,9,1,1,315,1.2861
1978,9,1,2,164,-0.4525
1978,9,1,3,132,-1.2130
1978,9,1,4,133,-0.6486
1978,9,1,5,158,0.3746
1978,9,2,1,110,-0.1478
1978,9,2,2,90,-0.9903
1978,9,2,3,94,-0.7662
1978,9,2,4,103,-2.6397
1978,9,2,5,122,-3.1521
1978,9,3,1,87,0.4964
1978,9,3,2,129,0.5973
1978,9,3,3,157,1.1961
1978,9,3,4,160,-2.0553
1978,9,3,5,144,-2.9025
1978,10,1,1,317,-23.6068
1978,10,1,2,160,-21.3789
1978,10,1,3,135,-21.6179
1978,10,1,4,132,-22.8414
1978,10,1,5,165,-26.7968
1978,10,2,1,104,-18.8585
1978,10,2,2,95,-17.6215
1978,10,2,3,93,-18.2574
1978,10,2,4,99,-18.6760
1978,10,2,5,120,-23.0566
1978,10,3,1,89,-10.7672
1978,10,3,2,127,-8.4465
1978,10,3,3,156,-9.2636
1978,10,3,4,168,-9.7001
1978,10,3,5,138,-11.1024
1978,11,1,1,321,6.1410
1978,11,1,2,147,6.2546
1978,11,1,3,127,6.9774
1978,11,1,4,121,10.3688
1978,11,1,5,163,10.6926
1978,11,2,1,111,4.8594
1978,11,2,2,92,7.4054
1978,11,2,3,93,4.2529
1978,11,2,4,88,4.9963
1978,11,2,5,116,10.6640
1978,11,3,1,76,1.8587
1978,11,3,2,126,3.2380
1978,11,3,3,161,3.9005
1978,11,3,4,159,2.7408
1978,11,3,5,127,3.4237
1978,12,1,1,317,-1.8296
1978,12,1,2,158,0.4612
1978,12,1,3,131,1.7288
1978,12,1,4,119,2.0489
1978,12,1,5,153,1.5126
1978,12,2,1,116,0.7222
1978,12,2,2,89,1.9706
1978,12,2,3,93,1.0087
1978,12,2,4,92,3.9155
1978,12,2,5,117,2.5935
1978,12,3,1,75,-0.4744
1978,12,3,2,125,-0.1723
1978,12,3,3,156,0.7732
1978,12,3,4,152,1.3670
1978,12,3,5,132,5.2442
1979,1,1,1,322,12.9292
1979,1,1,2,158,11.2398
1979,1,1,3,132,10.8349
1979,1,1,4,121,10.9681
1979,1,1,5,145,11.5123
1979,1,2,1,111,8.5627
1979,1,2,2,87,6.2901
1979,1,2,3,94,8.8066
1979,1,2,4,91,7.9270
1979,1,2,5,122,9.1336
1979,1,3,1,71,7.8800
1979,1,3,2,138,4.4404
1979,1,3,3,154,4.8873
1979,1,3,4,157,4.6727
1979,1,3,5,125,2.6551
1979,2,1,1,317,-2.5185
1979,2,1,2,155,-1.0016
1979,2,1,3,130,-2.3827
1979,2,1,4,121,-2.5571
1979,2,1,5,140,-2.9517
1979,2,2,1,105,-2.2102
1979,2,2,2,90,-2.1314
1979,2,2,3,93,-0.5216
1979,2,2,4,93,-4.0209
1979,2,2,5,122,-4.7583
1979,2,3,1,76,-2.4285
1979,2,3,2,132,-1.5379
1979,2,3,3,149,-3.0772
1979,2,3,4,160,-3.0162
1979,2,3,5,126,-3.7288
1979,3,1,1,313,9.1706
1979,3,1,2,152,7.4797
1979,3,1,3,124,8.8598
1979,3,1,4,120,8.9546
1979,3,1,5,160,10.8926
1979,3,2,1,92,9.4310
1979,3,2,2,98,7.7270
1979,3,2,3,93,8.4817
1979,3,2,4,95,10.1685
1979,3,2,5,124,12.8578
1979,3,3,1,85,6.3251
1979,3,3,2,123,4.6163
1979,3,3,3,151,5.6647
1979,3,3,4,154,7.6076
1979,3,3,5,132,5.7823
1979,4,1,1,327,1.1907
1979,4,1,2,158,2.1835
1979,4,1,3,106,1.9500
1979,4,1,4,112,4.9523
1979,4,1,5,168,1.8657
1979,4,2,1,93,1.3707
1979,4,2,2,97,-0.5498
1979,4,2,3,94,3.2801
1979,4,2,4,108,4.0503
1979,4,2,5,113,3.6634
1979,4,3,1,82,-0.4222
1979,4,3,2,124,-0.3237
1979,4,3,3,153,0.8622
1979,4,3,4,145,0.0430
1979,4,3,5,137,0.5310
1979,5,1,1,349,-1.4296
1979,5,1,2,146,-0.0390
1979,5,1,3,114,-1.3878
1979,5,1,4,99,-0.3136
1979,5,1,5,161,-0.5482
1979,5,2,1,108,-1.3867
1979,5,2,2,91,-1.7752
1979,5,2,3,92,-1.5727
1979,5,2,4,104,-0.6837
1979,5,2,5,120,-2.0769
1979,5,3,1,70,-2.2575
1979,5,3,2,135,-0.6355
1979,5,3,3,166,-2.7704
1979,5,3,4,160,-1.2338
1979,5,3,5,141,-1.4825
1979,6,1,1,349,4.6134
1979,6,1,2,173,4.0067
1979,6,1,3,107,5.5741
1979,6,1,4,92,5.1451
1979,6,1,5,152,5.0295
1979,6,2,1,110,6.2046
1979,6,2,2,92,6.3513
1979,6,2,3,95,4.7870
1979,6,2,4,99,3.8395
1979,6,2,5,125,3.0112
1979,6,3,1,74,3.9882
1979,6,3,2,135,3.8877
1979,6,3,3,164,5.4295
1979,6,3,4,161,2.8425
1979,6,3,5,142,4.8012
1979,7,1,1,362,0.1062
1979,7,1,2,179,2.8037
1979,7,1,3,112,2.2758
1979,7,1,4,92,3.5602
1979,7,1,5,137,4.1970
1979,7,2,1,109,3.6787
1979,7,2,2,88,2.2466
1979,7,2,3,93,3.6607
1979,7,2,4,95,2.7600
1979,7,2,5,124,4.1563
1979,7,3,1,71,2.4704
1979,7,3,2,136,1.0189
1979,7,3,3,160,1.6330
1979,7,3,4,160,0.9183
1979,7,3,5,147,0.9976
1979,8,1,1,358,8.0256
1979,8,1,2,160,7.8815
1979,8,1,3,121,7.6140
1979,8,1,4,116,11.3289
1979,8,1,5,117,8.6975
1979,8,2,1,95,8.4215
1979,8,2,2,95,7.4898
1979,8,2,3,103,6.4370
1979,8,2,4,97,8.4918
1979,8,2,5,118,11.4649
1979,8,3,1,77,5.2166
1979,8,3,2,135,4.0336
1979,8,3,3,160,6.9584
1979,8,3,4,148,6.5590
1979,8,3,5,152,7.2059
1979,9,1,1,341,-1.0849
1979,9,1,2,157,-1.9606
1979,9,1,3,127,-0.9103
1979,9,1,4,133,-0.3020
1979,9,1,5,115,-0.5174
1979,9,2,1,92,0.4127
1979,9,2,2,100,-0.5989
1979,9,2,3,102,-0.4820
1979,9,2,4,96,0.1156
1979,9,2,5,115,-0.0521
1979,9,3,1,80,-1.3238
1979,9,3,2,129,-1.4865
1979,9,3,3,155,2.0817
1979,9,3,4,153,0.0318
1979,9,3,5,155,0.4046
1979,10,1,1,323,-12.3066
1979,10,1,2,162,-10.2238
1979,10,1,3,135,-10.7042
1979,10,1,4,129,-10.4502
1979,10,1,5,116,-11.5529
1979,10,2,1,96,-10.6336
1979,10,2,2,99,-8.9894
1979,10,2,3,99,-9.9515
1979,10,2,4,97,-9.4460
1979,10,2,5,108,-10.2530
1979,10,3,1,81,-8.1608
1979,10,3,2,130,-5.7131
1979,10,3,3,150,-4.6462
1979,10,3,4,155,-7.2010
1979,10,3,5,159,-7.3278
1979,11,1,1,313,5.8119
1979,11,1,2,188,7.2006
1979,11,1,3,122,6.6864
1979,11,1,4,109,9.3389
1979,11,1,5,120,10.8126
1979,11,2,1,101,7.4159
1979,11,2,2,90,7.2642
1979,11,2,3,108,5.8592
1979,11,2,4,83,9.5856
1979,11,2,5,110,11.8123
1979,11,3,1,77,0.0845
1979,11,3,2,116,4.8620
1979,11,3,3,152,7.0407
1979,11,3,4,165,5.9065
1979,11,3,5,145,7.9081
1979,12,1,1,312,3.8560
1979,12,1,2,177,6.6144
1979,12,1,3,128,8.2873
1979,12,1,4,101,8.3303
1979,12,1,5,130,9.6309
1979,12,2,1,105,5.8079
1979,12,2,2,88,3.1761
1979,12,2,3,102,4.8404
1979,12,2,4,94,5.2694
1979,12,2,5,113,9.9354
1979,12,3,1,70,3.0844
1979,12,3,2,122,0.1100
1979,12,3,3,160,2.7752
1979,12,3,4,155,1.4710
1979,12,3,5,145,4.9750
1980,1,1,1,310,8.9034
1980,1,1,2,180,9.0911
1980,1,1,3,126,12.2242
1980,1,1,4,96,10.6090
1980,1,1,5,126,12.9436
1980,1,2,1,101,6.1879
1980,1,2,2,90,5.6294
1980,1,2,3,102,4.6782
1980,1,2,4,97,7.2412
1980,1,2,5,115,7.5172
1980,1,3,1,71,7.8189
1980,1,3,2,122,2.0554
1980,1,3,3,156,7.5684
1980,1,3,4,156,7.8901
1980,1,3,5,146,6.3909
1980,2,1,1,298,-2.6788
1980,2,1,2,174,-3.1809
1980,2,1,3,135,-2.9572
1980,2,1,4,94,-3.8054
1980,2,1,5,120,-1.4410
1980,2,2,1,88,-2.9519
1980,2,2,2,86,-4.5293
1980,2,2,3,102,-3.7248
1980,2,2,4,104,-3.0759
1980,2,2,5,118,-0.7110
1980,2,3,1,77,-4.3879
1980,2,3,2,121,-0.8183
1980,2,3,3,146,2.1591
1980,2,3,4,156,2.9089
1980,2,3,5,151,-0.4091
1980,3,1,1,306,-18.8104
1980,3,1,2,162,-16.3447
1980,3,1,3,119,-16.2657
1980,3,1,4,112,-17.0693
1980,3,1,5,119,-20.3619
1980,3,2,1,86,-15.2927
1980,3,2,2,96,-13.6910
1980,3,2,3,92,-14.0214
1980,3,2,4,115,-16.0969
1980,3,2,5,110,-16.5598
1980,3,3,1,73,-10.1863
1980,3,3,2,128,-7.5460
1980,3,3,3,150,-10.8503
1980,3,3,4,145,-12.3890
1980,3,3,5,155,-12.8466
1980,4,1,1,303,3.0115
1980,4,1,2,152,4.5766
1980,4,1,3,119,6.9723
1980,4,1,4,116,8.3420
1980,4,1,5,125,7.7774
1980,4,2,1,89,5.8554
1980,4,2,2,89,7.5499
1980,4,2,3,92,5.3246
1980,4,2,4,117,4.9835
1980,4,2,5,109,6.4455
1980,4,3,1,68,2.9962
1980,4,3,2,134,6.8397
1980,4,3,3,142,3.4677
1980,4,3,4,146,6.5238
1980,4,3,5,160,3.5448
1980,5,1,1,319,6.3278
1980,5,1,2,139,7.8373
1980,5,1,3,113,5.7548
1980,5,1,4,117,6.3685
1980,5,1,5,127,7.8417
1980,5,2,1,90,10.0895
1980,5,2,2,96,9.2092
1980,5,2,3,104,9.0254
1980,5,2,4,102,7.6726
1980,5,2,5,113,7.9634
1980,5,3,1,59,4.6433
1980,5,3,2,134,6.1863
1980,5,3,3,146,7.1460
1980,5,3,4,165,4.8486
1980,5,3,5,162,5.2526
1980,6,1,1,342,3.4391
1980,6,1,2,141,2.7759
1980,6,1,3,111,2.5052
1980,6,1,4,103,3.4094
1980,6,1,5,113,5.6675
1980,6,2,1,97,2.9905
1980,6,2,2,105,1.6601
1980,6,2,3,107,3.8399
1980,6,2,4,103,4.2983
1980,6,2,5,105,6.8493
1980,6,3,1,60,2.5109
1980,6,3,2,128,1.2438
1980,6,3,3,152,2.6812
1980,6,3,4,158,3.8537
1980,6,3,5,172,4.0602
1980,7,1,1,354,10.6745
1980,7,1,2,153,11.6335
1980,7,1,3,105,11.0239
1980,7,1,4,105,12.4540
1980,7,1,5,94,15.2771
1980,7,2,1,91,10.2726
1980,7,2,2,111,10.9563
1980,7,2,3,106,8.2942
1980,7,2,4,99,11.7245
1980,7,2,5,110,13.2743
1980,7,3,1,56,11.3552
1980,7,3,2,121,4.2707
1980,7,3,3,153,6.7012
1980,7,3,4,164,8.4421
1980,7,3,5,174,6.2057
1980,8,1,1,327,6.7695
1980,8,1,2,165,7.6149
1980,8,1,3,129,8.2169
1980,8,1,4,100,8.4064
1980,8,1,5,91,11.1148
1980,8,2,1,91,4.9852
1980,8,2,2,112,2.5300
1980,8,2,3,101,4.1042
1980,8,2,4,99,5.8635
1980,8,2,5,115,7.6177
1980,8,3,1,62,0.5067
1980,8,3,2,111,0.7807
1980,8,3,3,153,2.5692
1980,8,3,4,164,1.0680
1980,8,3,5,174,2.9184
1980,9,1,1,304,2.4100
1980,9,1,2,162,1.3940
1980,9,1,3,134,1.6866
1980,9,1,4,103,3.2303
1980,9,1,5,103,5.1052
1980,9,2,1,91,1.4888
1980,9,2,2,116,1.2433
1980,9,2,3,94,2.5269
1980,9,2,4,101,3.5924
1980,9,2,5,119,6.7447
1980,9,3,1,62,-0.2283
1980,9,3,2,111,-1.5143
1980,9,3,3,150,1.5339
1980,9,3,4,170,3.1618
1980,9,3,5,171,6.4389
1980,10,1,1,288,1.9963
1980,10,1,2,180,2.7174
1980,10,1,3,128,5.0717
1980,10,1,4,100,3.7440
1980,10,1,5,106,7.8357
1980,10,2,1,98,-0.7103
1980,10,2,2,112,2.2389
1980,10,2,3,97,3.7630
1980,10,2,4,92,2.3310
1980,10,2,5,115,4.3005
1980,10,3,1,60,-1.4666
1980,10,3,2,109,-1.4999
1980,10,3,3,149,-0.3378
1980,10,3,4,176,4.0578
1980,10,3,5,176,2.8752
1980,11,1,1,283,1.2011
1980,11,1,2,193,1.7437
1980,11,1,3,118,5.9173
1980,11,1,4,84,7.0629
1980,11,1,5,109,8.5458
1980,11,2,1,94,3.4255
1980,11,2,2,101,3.9381
1980,11,2,3,109,4.9521
1980,11,2,4,106,5.8676
1980,11,2,5,98,11.2180
1980,11,3,1,62,3.0868
1980,11,3,2,108,6.1380
1980,11,3,3,144,9.8381
1980,11,3,4,165,16.6312
1980,11,3,5,174,12.3817
1980,12,1,1,293,-4.0111
1980,12,1,2,179,-0.9754
1980,12,1,3,122,-3.4729
1980,12,1,4,83,-2.9586
1980,12,1,5,114,-3.5357
1980,12,2,1,92,-2.4636
1980,12,2,2,104,-3.9993
1980,12,2,3,110,-0.4501
1980,12,2,4,104,-2.1995
1980,12,2,5,100,-1.9499
1980,12,3,1,64,-1.3906
1980,12,3,2,111,-3.4603
1980,12,3,3,136,-3.7924
1980,12,3,4,168,-5.1136
1980,12,3,5,171,-3.8802
1981,1,1,1,303,3.4903
1981,1,1,2,161,2.5353
1981,1,1,3,128,3.6570
1981,1,1,4,82,0.1584
1981,1,1,5,111,2.0868
1981,1,2,1,80,-0.5268
1981,1,2,2,116,0.6363
1981,1,2,3,109,1.5762
1981,1,2,4,105,-1.2333
1981,1,2,5,102,-2.6167
1981,1,3,1,70,1.1774
1981,1,3,2,108,0.2794
1981,1,3,3,138,-5.2296
1981,1,3,4,162,-6.7426
1981,1,3,5,172,-5.7328
1981,2,1,1,318,0.3267
1981,2,1,2,124,0.1255
1981,2,1,3,139,2.8323
1981,2,1,4,101,1.2825
1981,2,1,5,110,3.1126
1981,2,2,1,78,1.0177
1981,2,2,2,107,2.2768
1981,2,2,3,105,1.2930
1981,2,2,4,92,2.3988
1981,2,2,5,112,2.3074
1981,2,3,1,65,3.4415
1981,2,3,2,120,1.7460
1981,2,3,3,141,1.3555
1981,2,3,4,163,2.9929
1981,2,3,5,161,0.8322
1981,3,1,1,313,8.1861
1981,3,1,2,131,7.6846
1981,3,1,3,126,8.8078
1981,3,1,4,110,13.0449
1981,3,1,5,116,13.4472
1981,3,2,1,98,8.1001
1981,3,2,2,91,5.8121
1981,3,2,3,100,7.2052
1981,3,2,4,88,9.0439
1981,3,2,5,115,9.0776
1981,3,3,1,52,6.3955
1981,3,3,2,133,3.5929
1981,3,3,3,140,4.7072
1981,3,3,4,162,1.6568
1981,3,3,5,162,4.7539
1981,4,1,1,314,3.7805
1981,4,1,2,121,2.4590
1981,4,1,3,126,3.4871
1981,4,1,4,117,4.1578
1981,4,1,5,113,5.8951
1981,4,2,1,100,-0.0186
1981,4,2,2,98,0.9341
1981,4,2,3,89,4.6422
1981,4,2,4,91,5.6555
1981,4,2,5,118,1.1418
1981,4,3,1,54,-2.8052
1981,4,3,2,131,0.4271
1981,4,3,3,142,-2.9517
1981,4,3,4,163,-2.4102
1981,4,3,5,159,-2.2769
1981,5,1,1,295,3.1228
1981,5,1,2,146,1.9754
1981,5,1,3,113,3.8722
1981,5,1,4,90,5.3758
1981,5,1,5,136,4.4970
1981,5,2,1,105,2.1661
1981,5,2,2,88,1.9264
1981,5,2,3,106,4.0655
1981,5,2,4,97,3.2011
1981,5,2,5,112,4.1782
1981,5,3,1,73,1.9066
1981,5,3,2,127,2.4595
1981,5,3,3,135,-0.5986
1981,5,3,4,171,-0.8313
1981,5,3,5,161,1.8597
1981,6,1,1,298,0.5036
1981,6,1,2,168,1.6650
1981,6,1,3,112,-0.2519
1981,6,1,4,93,-0.2862
1981,6,1,5,122,0.5381
1981,6,2,1,104,-3.1227
1981,6,2,2,87,-1.3415
1981,6,2,3,111,0.8488
1981,6,2,4,104,-2.6502
1981,6,2,5,109,-2.7765
1981,6,3,1,73,-2.9989
1981,6,3,2,116,-0.1393
1981,6,3,3,139,1.0384
1981,6,3,4,173,0.1802
1981,6,3,5,164,-4.0591
1981,7,1,1,300,-3.7564
1981,7,1,2,177,-3.6197
1981,7,1,3,124,-2.0588
1981,7,1,4,88,-2.6728
1981,7,1,5,110,-1.1896
1981,7,2,1,100,-4.1705
1981,7,2,2,86,-2.5900
1981,7,2,3,103,-1.7040
1981,7,2,4,109,-0.3217
1981,7,2,5,113,-2.2516
1981,7,3,1,68,-3.3133
1981,7,3,2,117,-0.2138
1981,7,3,3,140,-0.6667
1981,7,3,4,174,1.3002
1981,7,3,5,159,1.7006
1981,8,1,1,303,-9.3179
1981,8,1,2,140,-6.7268
1981,8,1,3,134,-6.2287
1981,8,1,4,99,-8.4864
1981,8,1,5,118,-9.4824
1981,8,2,1,107,-6.8234
1981,8,2,2,94,-7.1601
1981,8,2,3,95,-5.7142
1981,8,2,4,98,-6.0863
1981,8,2,5,120,-7.0458
1981,8,3,1,58,-7.6493
1981,8,3,2,122,-4.0376
1981,8,3,3,154,-4.4540
1981,8,3,4,164,-5.4520
1981,8,3,5,160,-6.5975
1981,9,1,1,298,-9.3563
1981,9,1,2,126,-9.4557
1981,9,1,3,131,-6.1435
1981,9,1,4,102,-6.6183
1981,9,1,5,134,-6.7027
1981,9,2,1,111,-9.4385
1981,9,2,2,95,-5.3044
1981,9,2,3,93,-6.5707
1981,9,2,4,90,-6.8619
1981,9,2,5,128,-7.6430
1981,9,3,1,58,-7.2652
1981,9,3,2,126,-4.2332
1981,9,3,3,149,-6.1750
1981,9,3,4,170,-6.5196
1981,9,3,5,155,-5.9789
1981,10,1,1,296,6.5707
1981,10,1,2,134,7.7101
1981,10,1,3,126,8.7669
1981,10,1,4,104,12.5738
1981,10,1,5,129,13.0567
1981,10,2,1,109,5.0098
1981,10,2,2,90,6.6644
1981,10,2,3,92,5.7767
1981,10,2,4,84,6.8012
1981,10,2,5,138,10.7226
1981,10,3,1,54,2.7680
1981,10,3,2,132,1.8978
1981,10,3,3,148,4.6687
1981,10,3,4,172,5.6000
1981,10,3,5,147,9.5772
1981,11,1,1,293,0.2037
1981,11,1,2,143,3.8638
1981,11,1,3,122,3.9133
1981,11,1,4,93,4.1377
1981,11,1,5,123,3.5011
1981,11,2,1,102,1.4068
1981,11,2,2,96,4.1422
1981,11,2,3,101,5.6274
1981,11,2,4,90,3.8124
1981,11,2,5,119,2.7280
1981,11,3,1,62,4.9917
1981,11,3,2,115,4.1694
1981,11,3,3,143,5.5577
1981,11,3,4,160,4.8468
1981,11,3,5,155,3.5076
1981,12,1,1,287,-1.9293
1981,12,1,2,172,-1.7209
1981,12,1,3,114,0.2625
1981,12,1,4,92,-0.1093
1981,12,1,5,122,-2.5418
1981,12,2,1,97,-1.5108
1981,12,2,2,94,-0.7723
1981,12,2,3,107,-0.9814
1981,12,2,4,91,-1.8181
1981,12,2,5,120,-0.1720
1981,12,3,1,65,-1.4391
1981,12,3,2,114,-1.7214
1981,12,3,3,144,-3.2654
1981,12,3,4,162,-2.0536
1981,12,3,5,147,-4.3364
1982,1,1,1,290,-1.5087
1982,1,1,2,175,-0.8232
1982,1,1,3,109,-0.8787
1982,1,1,4,89,-1.0488
1982,1,1,5,128,-2.1069
1982,1,2,1,95,-2.3116
1982,1,2,2,97,-2.9267
1982,1,2,3,105,-4.3019
1982,1,2,4,92,-2.8413
1982,1,2,5,111,-5.9779
1982,1,3,1,67,-2.0620
1982,1,3,2,114,-2.1959
1982,1,3,3,147,-0.8274
1982,1,3,4,159,-2.2127
1982,1,3,5,145,-3.8787
1982,2,1,1,284,-5.3328
1982,2,1,2,160,-3.1087
1982,2,1,3,133,-2.9891
1982,2,1,4,87,-2.7783
1982,2,1,5,126,-5.2947
1982,2,2,1,89,-6.1354
1982,2,2,2,91,-4.5135
1982,2,2,3,105,-3.3098
1982,2,2,4,92,-3.9443
1982,2,2,5,106,-4.0709
1982,2,3,1,76,-3.6430
1982,2,3,2,121,-4.6106
1982,2,3,3,143,-5.5443
1982,2,3,4,155,-5.5310
1982,2,3,5,143,-5.1936
1982,3,1,1,280,-0.2029
1982,3,1,2,178,-2.0290
1982,3,1,3,121,-0.3487
1982,3,1,4,93,-0.5738
1982,3,1,5,125,-0.2421
1982,3,2,1,99,0.3399
1982,3,2,2,87,-0.1810
1982,3,2,3,98,-1.3367
1982,3,2,4,93,-2.6358
1982,3,2,5,111,-0.1427
1982,3,3,1,58,2.4273
1982,3,3,2,127,1.7779
1982,3,3,3,148,-1.4374
1982,3,3,4,155,-0.8211
1982,3,3,5,148,-2.4393
1982,4,1,1,279,1.4795
1982,4,1,2,179,4.3050
1982,4,1,3,120,3.7057
1982,4,1,4,92,4.1736
1982,4,1,5,134,7.2934
1982,4,2,1,100,5.5669
1982,4,2,2,92,6.3456
1982,4,2,3,91,4.3965
1982,4,2,4,91,5.1730
1982,4,2,5,108,7.8503
1982,4,3,1,62,3.5013
1982,4,3,2,117,1.4734
1982,4,3,3,145,5.1438
1982,4,3,4,157,4.5818
1982,4,3,5,149,5.5870
1982,5,1,1,295,-3.1114
1982,5,1,2,177,-2.2259
1982,5,1,3,118,-1.3097
1982,5,1,4,93,-0.5483
1982,5,1,5,132,-4.0758
1982,5,2,1,102,-4.1578
1982,5,2,2,88,-3.3852
1982,5,2,3,99,-3.8975
1982,5,2,4,93,-2.1329
1982,5,2,5,101,-2.8520
1982,5,3,1,69,-2.5574
1982,5,3,2,117,-2.2296
1982,5,3,3,145,-1.1138
1982,5,3,4,155,-2.2852
1982,5,3,5,164,-4.3093
1982,6,1,1,310,-4.1590
1982,6,1,2,183,-2.5708
1982,6,1,3,126,-2.4270
1982,6,1,4,98,-1.5527
1982,6,1,5,124,-1.9270
1982,6,2,1,97,-1.2706
1982,6,2,2,100,-2.5589
1982,6,2,3,103,-2.9846
1982,6,2,4,85,-2.3054
1982,6,2,5,101,-1.1434
1982,6,3,1,68,-2.8395
1982,6,3,2,117,-0.8058
1982,6,3,3,157,-2.2935
1982,6,3,4,158,-1.5612
1982,6,3,5,158,-2.1440
1982,7,1,1,315,-1.8066
1982,7,1,2,195,-0.8362
1982,7,1,3,131,-2.5261
1982,7,1,4,85,-0.8667
1982,7,1,5,118,-0.7258
1982,7,2,1,98,-2.3460
1982,7,2,2,92,-0.5948
1982,7,2,3,103,-0.6692
1982,7,2,4,94,1.7798
1982,7,2,5,103,-1.6199
1982,7,3,1,71,-4.7949
1982,7,3,2,111,-3.9699
1982,7,3,3,152,-2.3090
1982,7,3,4,147,-0.3056
1982,7,3,5,169,-2.1428
1982,8,1,1,318,6.4135
1982,8,1,2,203,6.9663
1982,8,1,3,138,9.2450
1982,8,1,4,97,7.4354
1982,8,1,5,132,8.1551
1982,8,2,1,94,12.1452
1982,8,2,2,101,8.6993
1982,8,2,3,98,10.9513
1982,8,2,4,86,10.1333
1982,8,2,5,117,11.7688
1982,8,3,1,67,14.4669
1982,8,3,2,110,13.1676
1982,8,3,3,142,13.3808
1982,8,3,4,173,12.5197
1982,8,3,5,157,11.3522
1982,9,1,1,335,0.3303
1982,9,1,2,209,3.6865
1982,9,1,3,128,4.7421
1982,9,1,4,116,6.0603
1982,9,1,5,152,3.9510
1982,9,2,1,93,2.0069
1982,9,2,2,106,1.5041
1982,9,2,3,96,2.8564
1982,9,2,4,90,3.5930
1982,9,2,5,115,3.5281
1982,9,3,1,68,-3.3825
1982,9,3,2,107,1.3942
1982,9,3,3,142,-0.2674
1982,9,3,4,168,1.2049
1982,9,3,5,163,2.1994
1982,10,1,1,332,11.4286
1982,10,1,2,206,11.7490
1982,10,1,3,131,15.3953
1982,10,1,4,116,15.7713
1982,10,1,5,152,18.5870
1982,10,2,1,92,12.9057
1982,10,2,2,106,14.4378
1982,10,2,3,99,14.1041
1982,10,2,4,89,12.2254
1982,10,2,5,116,13.7860
1982,10,3,1,66,14.5103
1982,10,3,2,110,11.5595
1982,10,3,3,139,9.1867
1982,10,3,4,170,10.6121
1982,10,3,5,167,11.9243
1982,11,1,1,335,8.0954
1982,11,1,2,241,9.3392
1982,11,1,3,156,9.5146
1982,11,1,4,124,10.9659
1982,11,1,5,167,11.1132
1982,11,2,1,90,5.4717
1982,11,2,2,109,8.1350
1982,11,2,3,101,6.4755
1982,11,2,4,101,7.4739
1982,11,2,5,126,12.0839
1982,11,3,1,63,6.2904
1982,11,3,2,109,4.0013
1982,11,3,3,146,3.6290
1982,11,3,4,159,1.4384
1982,11,3,5,165,6.9709
1982,12,1,1,412,1.8706
1982,12,1,2,279,0.8719
1982,12,1,3,154,0.6054
1982,12,1,4,148,2.3398
1982,12,1,5,168,4.3310
1982,12,2,1,87,0.3748
1982,12,2,2,109,2.0784
1982,12,2,3,113,2.2538
1982,12,2,4,112,2.2952
1982,12,2,5,123,1.1017
1982,12,3,1,58,5.1663
1982,12,3,2,112,0.4935
1982,12,3,3,143,0.6275
1982,12,3,4,161,3.0748
1982,12,3,5,169,1.7787
1983,1,1,1,436,9.7558
1983,1,1,2,276,8.6541
1983,1,1,3,149,8.9310
1983,1,1,4,161,9.3648
1983,1,1,5,161,10.4422
1983,1,2,1,91,6.3328
1983,1,2,2,119,9.1911
1983,1,2,3,104,5.6486
1983,1,2,4,114,6.1859
1983,1,2,5,133,4.8824
1983,1,3,1,60,5.9936
1983,1,3,2,106,4.8470
1983,1,3,3,148,8.0995
1983,1,3,4,168,2.8035
1983,1,3,5,161,2.2643
1983,2,1,1,417,3.2767
