year,month,rank_ME,rank_Oq_1,nstocks,ret_vw
2000,8,2,2,112,5.1068
2000,8,2,3,120,5.4738
2000,8,2,4,124,8.2563
2000,8,2,5,223,11.7383
2000,8,3,1,289,7.4121
2000,8,3,2,176,2.4126
2000,8,3,3,149,2.9917
2000,8,3,4,119,8.7240
2000,8,3,5,84,12.9052
2000,9,1,1,239,-2.9321
2000,9,1,2,162,-1.1685
2000,9,1,3,165,-2.2363
2000,9,1,4,261,-2.8306
2000,9,1,5,1031,-6.4688
2000,9,2,1,200,-3.2203
2000,9,2,2,99,-4.5624
2000,9,2,3,122,-5.5547
2000,9,2,4,128,-4.6135
2000,9,2,5,220,-4.7919
2000,9,3,1,299,-8.6037
2000,9,3,2,174,0.5869
2000,9,3,3,148,-1.3033
2000,9,3,4,112,0.2070
2000,9,3,5,93,-8.2750
2000,10,1,1,234,-5.0783
2000,10,1,2,166,-7.1234
2000,10,1,3,163,-6.3113
2000,10,1,4,264,-3.9905
2000,10,1,5,995,-10.8254
2000,10,2,1,205,-0.9191
2000,10,2,2,104,-0.8748
2000,10,2,3,109,-1.0652
2000,10,2,4,129,-3.6482
2000,10,2,5,233,-7.5384
2000,10,3,1,289,-1.1643
2000,10,3,2,171,2.7741
2000,10,3,3,144,2.2181
2000,10,3,4,112,-3.2846
2000,10,3,5,86,-6.8894
2000,11,1,1,221,-8.1290
2000,11,1,2,173,-7.2896
2000,11,1,3,185,-7.0621
2000,11,1,4,272,-9.5088
2000,11,1,5,1017,-17.7616
2000,11,2,1,199,-10.3532
2000,11,2,2,104,-9.1182
2000,11,2,3,119,-4.5337
2000,11,2,4,126,-5.9004
2000,11,2,5,230,-17.3557
2000,11,3,1,284,-12.4732
2000,11,3,2,177,-3.6896
2000,11,3,3,150,-6.0560
2000,11,3,4,108,-6.0949
2000,11,3,5,89,-18.6020
2000,12,1,1,222,-1.6588
2000,12,1,2,174,3.1238
2000,12,1,3,174,1.4176
2000,12,1,4,274,-2.6403
2000,12,1,5,1035,-6.8969
2000,12,2,1,217,6.0946
2000,12,2,2,105,5.9248
2000,12,2,3,120,10.4776
2000,12,2,4,121,8.9439
2000,12,2,5,205,3.9309
2000,12,3,1,263,-3.9607
2000,12,3,2,171,0.1862
2000,12,3,3,148,4.2988
2000,12,3,4,107,4.5983
2000,12,3,5,79,5.1554
2001,1,1,1,223,21.5428
2001,1,1,2,168,24.2127
2001,1,1,3,186,20.8928
2001,1,1,4,266,25.7821
2001,1,1,5,1027,34.2533
2001,1,2,1,211,14.4514
2001,1,2,2,107,14.1937
2001,1,2,3,125,9.0712
2001,1,2,4,112,8.7957
2001,1,2,5,193,10.1825
2001,1,3,1,262,7.3179
2001,1,3,2,159,5.2543
2001,1,3,3,147,-0.0891
2001,1,3,4,109,-3.5110
2001,1,3,5,78,2.7482
2001,2,1,1,214,-6.2663
2001,2,1,2,157,-1.4847
2001,2,1,3,174,-2.7948
2001,2,1,4,260,-3.2498
2001,2,1,5,1072,-11.6719
2001,2,2,1,200,-10.5363
2001,2,2,2,110,-6.1143
2001,2,2,3,126,-5.4195
2001,2,2,4,129,-4.2668
2001,2,2,5,207,-11.8082
2001,2,3,1,265,-12.6248
2001,2,3,2,170,-5.8976
2001,2,3,3,155,-3.4002
2001,2,3,4,91,-4.2237
2001,2,3,5,86,-17.2860
2001,3,1,1,228,-3.2622
2001,3,1,2,169,-5.9712
2001,3,1,3,177,-5.3175
2001,3,1,4,270,-2.6430
2001,3,1,5,1077,-8.2800
2001,3,2,1,201,-6.1044
2001,3,2,2,107,-5.4322
2001,3,2,3,125,-3.0677
2001,3,2,4,118,-4.2906
2001,3,2,5,185,-8.6589
2001,3,3,1,247,-8.0501
2001,3,3,2,162,-5.7732
2001,3,3,3,151,-4.7295
2001,3,3,4,99,-6.9188
2001,3,3,5,77,-11.8050
2001,4,1,1,223,8.4885
2001,4,1,2,171,9.4785
2001,4,1,3,183,7.9098
2001,4,1,4,268,3.2197
2001,4,1,5,1058,6.2937
2001,4,2,1,205,15.3310
2001,4,2,2,112,9.0468
2001,4,2,3,118,10.1901
2001,4,2,4,119,8.5070
2001,4,2,5,179,8.1969
2001,4,3,1,240,9.2468
2001,4,3,2,162,7.5907
2001,4,3,3,143,6.7280
2001,4,3,4,102,7.7598
2001,4,3,5,77,9.3666
2001,5,1,1,218,10.4843
2001,5,1,2,169,8.5178
2001,5,1,3,216,12.0313
2001,5,1,4,236,9.6366
2001,5,1,5,1182,11.0000
2001,5,2,1,216,2.4740
2001,5,2,2,110,3.9672
2001,5,2,3,113,3.5367
2001,5,2,4,129,6.0376
2001,5,2,5,177,9.9575
2001,5,3,1,277,-0.3774
2001,5,3,2,164,1.4090
2001,5,3,3,143,-0.3397
2001,5,3,4,122,0.7155
2001,5,3,5,76,-2.9162
2001,6,1,1,222,3.9281
2001,6,1,2,163,3.8795
2001,6,1,3,209,2.9337
2001,6,1,4,224,3.5877
2001,6,1,5,1157,1.5322
2001,6,2,1,230,5.6657
2001,6,2,2,105,1.2536
2001,6,2,3,121,4.1236
2001,6,2,4,128,2.5918
2001,6,2,5,189,6.3466
2001,6,3,1,262,-2.5004
2001,6,3,2,165,-4.3040
2001,6,3,3,139,-0.8276
2001,6,3,4,114,-3.6541
2001,6,3,5,83,-3.6432
2001,7,1,1,212,-1.1407
2001,7,1,2,164,-2.4390
2001,7,1,3,211,-1.7358
2001,7,1,4,220,-1.5673
2001,7,1,5,1096,-5.2900
2001,7,2,1,220,-6.4779
2001,7,2,2,103,-5.0981
2001,7,2,3,123,-3.2870
2001,7,2,4,127,-3.9125
2001,7,2,5,213,-7.9302
2001,7,3,1,266,-1.1369
2001,7,3,2,171,0.5779
2001,7,3,3,141,1.3138
2001,7,3,4,111,-4.1428
2001,7,3,5,80,-6.2337
2001,8,1,1,191,-3.1619
2001,8,1,2,183,-1.7242
2001,8,1,3,185,-1.8326
2001,8,1,4,262,-2.3512
2001,8,1,5,1098,-5.4124
2001,8,2,1,202,-6.4764
2001,8,2,2,120,-2.3597
2001,8,2,3,109,-1.8914
2001,8,2,4,129,-0.5300
2001,8,2,5,206,-7.6554
2001,8,3,1,249,-7.4353
2001,8,3,2,165,-5.5721
2001,8,3,3,134,-3.3678
2001,8,3,4,106,-0.5964
2001,8,3,5,67,-7.2123
2001,9,1,1,188,-10.8643
2001,9,1,2,178,-12.9057
2001,9,1,3,185,-14.7575
2001,9,1,4,275,-14.1045
2001,9,1,5,1071,-18.6082
2001,9,2,1,197,-17.5752
2001,9,2,2,117,-18.2290
2001,9,2,3,105,-15.5757
2001,9,2,4,127,-16.9132
2001,9,2,5,191,-18.5705
2001,9,3,1,232,-10.7470
2001,9,3,2,170,-4.6160
2001,9,3,3,137,-7.1967
2001,9,3,4,108,-10.9405
2001,9,3,5,68,-15.3263
2001,10,1,1,186,9.7400
2001,10,1,2,176,12.5482
2001,10,1,3,185,9.7170
2001,10,1,4,270,12.1438
2001,10,1,5,1061,8.9703
2001,10,2,1,204,14.2712
2001,10,2,2,115,11.4423
2001,10,2,3,107,10.9879
2001,10,2,4,131,10.0976
2001,10,2,5,190,10.4889
2001,10,3,1,226,6.5726
2001,10,3,2,169,-1.7333
2001,10,3,3,129,0.9772
2001,10,3,4,111,1.7531
2001,10,3,5,61,5.1950
2001,11,1,1,187,7.9622
2001,11,1,2,163,9.5405
2001,11,1,3,201,6.8305
2001,11,1,4,242,11.0453
2001,11,1,5,1095,11.5749
2001,11,2,1,193,10.6719
2001,11,2,2,128,10.1927
2001,11,2,3,106,6.2400
2001,11,2,4,141,8.6702
2001,11,2,5,205,13.5173
2001,11,3,1,241,9.4561
2001,11,3,2,157,6.6362
2001,11,3,3,135,5.3574
2001,11,3,4,104,6.3095
2001,11,3,5,75,10.5828
2001,12,1,1,185,9.7523
2001,12,1,2,161,8.9125
2001,12,1,3,205,8.8047
2001,12,1,4,229,9.1287
2001,12,1,5,1075,7.4075
2001,12,2,1,194,7.3179
2001,12,2,2,129,8.7796
2001,12,2,3,106,8.9434
2001,12,2,4,144,7.9479
2001,12,2,5,195,5.0938
2001,12,3,1,237,0.4004
2001,12,3,2,156,1.6728
2001,12,3,3,135,1.4772
2001,12,3,4,101,2.9156
2001,12,3,5,87,1.2276
2002,1,1,1,186,0.2498
2002,1,1,2,165,2.6802
2002,1,1,3,191,1.8927
2002,1,1,4,223,4.3395
2002,1,1,5,1070,1.1909
2002,1,2,1,189,-2.1714
2002,1,2,2,127,0.4880
2002,1,2,3,113,-0.0593
2002,1,2,4,148,0.2556
2002,1,2,5,196,-5.6051
2002,1,3,1,234,0.5388
2002,1,3,2,155,-0.4663
2002,1,3,3,130,-0.5987
2002,1,3,4,99,-2.7934
2002,1,3,5,87,-9.3651
2002,2,1,1,194,-3.1766
2002,2,1,2,176,-2.9321
2002,2,1,3,187,-2.2328
2002,2,1,4,216,-3.3228
2002,2,1,5,1147,-8.9803
2002,2,2,1,188,-3.3342
2002,2,2,2,115,-1.5199
2002,2,2,3,118,-2.1035
2002,2,2,4,130,-1.5691
2002,2,2,5,218,-11.6303
2002,2,3,1,235,-2.3753
2002,2,3,2,150,-1.0140
2002,2,3,3,141,0.3496
2002,2,3,4,99,-4.1174
2002,2,3,5,85,-9.9340
2002,3,1,1,191,9.3892
2002,3,1,2,177,10.1669
2002,3,1,3,194,11.2514
2002,3,1,4,215,12.9173
2002,3,1,5,1177,9.2270
2002,3,2,1,204,8.3330
2002,3,2,2,103,8.4125
2002,3,2,3,113,8.8095
2002,3,2,4,127,10.6822
2002,3,2,5,189,11.4266
2002,3,3,1,229,3.9333
2002,3,3,2,143,3.1455
2002,3,3,3,136,3.0203
2002,3,3,4,96,7.3592
2002,3,3,5,82,6.7005
2002,4,1,1,190,2.5079
2002,4,1,2,176,0.8175
2002,4,1,3,189,3.2206
2002,4,1,4,215,2.9301
2002,4,1,5,1166,-3.8981
2002,4,2,1,208,-1.1165
2002,4,2,2,100,1.0696
2002,4,2,3,112,-0.7683
2002,4,2,4,131,-1.7341
2002,4,2,5,187,-6.9293
2002,4,3,1,222,-6.1967
2002,4,3,2,143,-4.8649
2002,4,3,3,136,-3.6843
2002,4,3,4,97,-6.9498
2002,4,3,5,81,-6.6366
2002,5,1,1,209,-2.3319
2002,5,1,2,173,-2.8108
2002,5,1,3,214,-1.8233
2002,5,1,4,249,-5.6625
2002,5,1,5,1216,-6.3843
2002,5,2,1,189,-4.2226
2002,5,2,2,113,-3.5917
2002,5,2,3,114,-3.9256
2002,5,2,4,122,-5.1593
2002,5,2,5,185,-8.5109
2002,5,3,1,222,-1.0830
2002,5,3,2,143,-0.2292
2002,5,3,3,135,0.7413
2002,5,3,4,110,-2.2866
2002,5,3,5,70,-6.8492
2002,6,1,1,216,-4.0795
2002,6,1,2,190,-6.6824
2002,6,1,3,208,-2.6115
2002,6,1,4,254,-2.4323
2002,6,1,5,1203,-9.5841
2002,6,2,1,175,-4.8375
2002,6,2,2,111,-4.0999
2002,6,2,3,107,-7.0284
2002,6,2,4,118,-3.7535
2002,6,2,5,180,-10.0796
2002,6,3,1,223,-8.7102
2002,6,3,2,141,-7.7472
2002,6,3,3,135,-6.2251
2002,6,3,4,107,-10.0203
2002,6,3,5,70,-14.7938
2002,7,1,1,217,-15.2906
2002,7,1,2,195,-14.6843
2002,7,1,3,195,-17.3103
2002,7,1,4,262,-13.6023
2002,7,1,5,1136,-16.2186
2002,7,2,1,178,-14.5594
2002,7,2,2,100,-18.3524
2002,7,2,3,109,-15.4042
2002,7,2,4,118,-14.8086
2002,7,2,5,177,-17.7570
2002,7,3,1,218,-6.2104
2002,7,3,2,144,-9.3881
2002,7,3,3,132,-10.1776
2002,7,3,4,101,-10.3614
2002,7,3,5,69,-9.4840
2002,8,1,1,210,2.1950
2002,8,1,2,195,-0.8813
2002,8,1,3,203,-1.2064
2002,8,1,4,280,-4.9457
2002,8,1,5,1112,-3.4670
2002,8,2,1,181,0.8967
2002,8,2,2,101,0.3705
2002,8,2,3,97,0.6036
2002,8,2,4,119,-0.4431
2002,8,2,5,150,-1.1764
2002,8,3,1,220,0.2984
2002,8,3,2,137,-0.0473
2002,8,3,3,142,0.4193
2002,8,3,4,110,0.8206
2002,8,3,5,68,3.5470
2002,9,1,1,202,-7.7275
2002,9,1,2,186,-7.8698
2002,9,1,3,201,-10.1384
2002,9,1,4,291,-8.3207
2002,9,1,5,1093,-12.4040
2002,9,2,1,183,-8.5681
2002,9,2,2,98,-8.9265
2002,9,2,3,99,-8.6513
2002,9,2,4,111,-8.4819
2002,9,2,5,146,-9.4412
2002,9,3,1,215,-10.0648
2002,9,3,2,143,-9.2684
2002,9,3,3,142,-9.6606
2002,9,3,4,111,-8.6960
2002,9,3,5,67,-9.6294
2002,10,1,1,202,5.7915
2002,10,1,2,195,7.3641
2002,10,1,3,198,7.8495
2002,10,1,4,297,2.2397
2002,10,1,5,1093,5.7364
2002,10,2,1,177,8.6282
2002,10,2,2,98,4.9287
2002,10,2,3,96,5.3570
2002,10,2,4,106,3.9365
2002,10,2,5,139,3.5435
2002,10,3,1,209,9.9112
2002,10,3,2,146,4.1663
2002,10,3,3,140,9.7383
2002,10,3,4,116,2.5958
2002,10,3,5,57,4.6129
2002,11,1,1,194,11.8684
2002,11,1,2,186,15.5181
2002,11,1,3,154,13.2802
2002,11,1,4,280,12.4184
2002,11,1,5,1122,22.0471
2002,11,2,1,172,9.3006
2002,11,2,2,99,8.8349
2002,11,2,3,89,8.9031
2002,11,2,4,124,9.7745
2002,11,2,5,156,18.3493
2002,11,3,1,232,5.2673
2002,11,3,2,157,7.0203
2002,11,3,3,141,5.5546
2002,11,3,4,101,8.7317
2002,11,3,5,67,13.7335
2002,12,1,1,190,-2.7629
2002,12,1,2,188,-3.1410
2002,12,1,3,150,-5.2312
2002,12,1,4,259,-2.6290
2002,12,1,5,1113,-9.4730
2002,12,2,1,169,-6.6609
2002,12,2,2,110,-4.9277
2002,12,2,3,85,-6.4768
2002,12,2,4,133,-6.6345
2002,12,2,5,160,-8.8690
2002,12,3,1,231,-6.9713
2002,12,3,2,152,-5.3077
2002,12,3,3,141,-2.9621
2002,12,3,4,95,-5.4029
2002,12,3,5,76,-5.6634
2003,1,1,1,186,-2.8272
2003,1,1,2,185,-1.8857
2003,1,1,3,162,-2.1299
2003,1,1,4,255,-1.2137
2003,1,1,5,1108,0.0142
2003,1,2,1,184,-4.3473
2003,1,2,2,106,-2.2632
2003,1,2,3,81,-1.7369
2003,1,2,4,126,-2.7789
2003,1,2,5,156,-4.7744
2003,1,3,1,222,-3.0497
2003,1,3,2,149,-3.5903
2003,1,3,3,141,-2.8738
2003,1,3,4,96,-3.6149
2003,1,3,5,73,-1.5301
2003,2,1,1,186,-2.6401
2003,2,1,2,179,-3.9130
2003,2,1,3,192,-4.4144
2003,2,1,4,226,-5.4274
2003,2,1,5,1071,-4.6515
2003,2,2,1,183,-3.4510
2003,2,2,2,109,-4.6947
2003,2,2,3,93,-3.6760
2003,2,2,4,118,-4.8564
2003,2,2,5,165,-3.9007
2003,2,3,1,227,0.5632
2003,2,3,2,144,-3.0707
2003,2,3,3,145,-4.2960
2003,2,3,4,106,-2.5864
2003,2,3,5,63,-4.9084
2003,3,1,1,189,2.0501
2003,3,1,2,174,1.1262
2003,3,1,3,200,0.0862
2003,3,1,4,237,-1.2856
2003,3,1,5,1038,1.5398
2003,3,2,1,182,2.2791
2003,3,2,2,101,-0.6606
2003,3,2,3,99,1.0571
2003,3,2,4,115,1.6675
2003,3,2,5,167,1.2727
2003,3,3,1,223,1.0517
2003,3,3,2,149,1.1216
2003,3,3,3,143,1.5038
2003,3,3,4,105,1.3860
2003,3,3,5,63,2.0445
2003,4,1,1,187,9.5491
2003,4,1,2,178,9.6269
2003,4,1,3,192,12.7272
2003,4,1,4,233,12.1103
2003,4,1,5,1024,11.5502
2003,4,2,1,185,11.0307
2003,4,2,2,104,11.5878
2003,4,2,3,96,10.4212
2003,4,2,4,112,14.9405
2003,4,2,5,158,13.2724
2003,4,3,1,225,6.6564
2003,4,3,2,147,7.6484
2003,4,3,3,139,4.6879
2003,4,3,4,105,6.3195
2003,4,3,5,65,8.3247
2003,5,1,1,191,9.2950
2003,5,1,2,166,11.5140
2003,5,1,3,211,11.8668
2003,5,1,4,255,17.5644
2003,5,1,5,1036,22.2987
2003,5,2,1,199,9.3951
2003,5,2,2,96,10.6469
2003,5,2,3,114,12.0491
2003,5,2,4,118,10.9934
2003,5,2,5,165,17.7402
2003,5,3,1,223,6.3596
2003,5,3,2,162,3.7831
2003,5,3,3,132,8.7297
2003,5,3,4,110,7.6947
2003,5,3,5,70,11.6459
2003,6,1,1,199,5.3688
2003,6,1,2,164,8.4878
2003,6,1,3,217,5.9104
2003,6,1,4,245,6.5033
2003,6,1,5,1008,6.7338
2003,6,2,1,183,3.4350
2003,6,2,2,110,2.1059
2003,6,2,3,103,0.4948
2003,6,2,4,126,1.9459
2003,6,2,5,174,3.6928
2003,6,3,1,222,1.8771
2003,6,3,2,156,0.8294
2003,6,3,3,138,0.2316
2003,6,3,4,112,1.6805
2003,6,3,5,77,2.4586
2003,7,1,1,203,8.7394
2003,7,1,2,169,10.1319
2003,7,1,3,219,7.2173
2003,7,1,4,257,9.2094
2003,7,1,5,962,9.4862
2003,7,2,1,177,6.9085
2003,7,2,2,102,6.3515
2003,7,2,3,99,5.6359
2003,7,2,4,107,5.0864
2003,7,2,5,183,5.8701
2003,7,3,1,227,2.5443
2003,7,3,2,160,-0.0717
2003,7,3,3,140,1.8366
2003,7,3,4,114,1.8890
2003,7,3,5,75,-0.1185
2003,8,1,1,201,4.4722
2003,8,1,2,183,4.5375
2003,8,1,3,185,6.3554
2003,8,1,4,238,5.4365
2003,8,1,5,933,4.9579
2003,8,2,1,162,7.3620
2003,8,2,2,98,6.0395
2003,8,2,3,98,6.1804
2003,8,2,4,116,5.6547
2003,8,2,5,186,4.5887
2003,8,3,1,236,3.2703
2003,8,3,2,156,3.4326
2003,8,3,3,128,3.2289
2003,8,3,4,115,5.2365
2003,8,3,5,69,4.4974
2003,9,1,1,199,-1.3151
2003,9,1,2,177,-0.5021
2003,9,1,3,185,2.1733
2003,9,1,4,239,2.4956
2003,9,1,5,917,7.5798
2003,9,2,1,167,-3.6910
2003,9,2,2,98,-2.6404
2003,9,2,3,98,-3.4551
2003,9,2,4,120,-2.3968
2003,9,2,5,177,-1.7569
2003,9,3,1,233,-2.4404
2003,9,3,2,156,-1.6192
2003,9,3,3,125,-0.9285
2003,9,3,4,111,-0.8604
2003,9,3,5,73,-0.8776
2003,10,1,1,201,5.9089
2003,10,1,2,178,12.2693
2003,10,1,3,185,10.2455
2003,10,1,4,235,10.2260
2003,10,1,5,902,9.6976
2003,10,2,1,169,9.6363
2003,10,2,2,99,9.0480
2003,10,2,3,97,10.5816
2003,10,2,4,116,6.4068
2003,10,2,5,188,8.3801
2003,10,3,1,230,6.6828
2003,10,3,2,152,6.5884
2003,10,3,3,124,4.8421
2003,10,3,4,113,4.2805
2003,10,3,5,69,6.1739
2003,11,1,1,216,5.3381
2003,11,1,2,172,6.2958
2003,11,1,3,199,6.9948
2003,11,1,4,230,5.2745
2003,11,1,5,880,3.1742
2003,11,2,1,177,2.6373
2003,11,2,2,95,4.2493
2003,11,2,3,99,3.3164
2003,11,2,4,120,5.2059
2003,11,2,5,197,3.2310
2003,11,3,1,238,0.2570
2003,11,3,2,153,2.4975
2003,11,3,3,130,2.7003
2003,11,3,4,109,2.5447
2003,11,3,5,64,4.2002
2003,12,1,1,212,2.2835
2003,12,1,2,180,2.6757
2003,12,1,3,193,4.0598
2003,12,1,4,231,6.1232
2003,12,1,5,868,4.5461
2003,12,2,1,181,1.2046
2003,12,2,2,94,3.6975
2003,12,2,3,97,5.6884
2003,12,2,4,121,3.5176
2003,12,2,5,190,3.9021
2003,12,3,1,235,3.7429
2003,12,3,2,155,6.3994
2003,12,3,3,130,4.8576
2003,12,3,4,113,3.6049
2003,12,3,5,62,1.0527
2004,1,1,1,218,5.1077
2004,1,1,2,177,4.9371
2004,1,1,3,199,5.6573
2004,1,1,4,224,7.6981
2004,1,1,5,859,11.3756
2004,1,2,1,186,3.4959
2004,1,2,2,96,1.2449
2004,1,2,3,94,4.6339
2004,1,2,4,127,2.8131
2004,1,2,5,184,6.3104
2004,1,3,1,224,1.0767
2004,1,3,2,150,0.2906
2004,1,3,3,129,1.6698
2004,1,3,4,108,2.8418
2004,1,3,5,66,3.5956
2004,2,1,1,215,-0.2618
2004,2,1,2,203,-0.8678
2004,2,1,3,180,5.2822
2004,2,1,4,237,0.2939
2004,2,1,5,814,0.2374
2004,2,2,1,202,0.0359
2004,2,2,2,94,0.7590
2004,2,2,3,94,0.6571
2004,2,2,4,124,0.8552
2004,2,2,5,186,0.1842
2004,2,3,1,223,0.5936
2004,2,3,2,149,2.5858
2004,2,3,3,133,2.9357
2004,2,3,4,105,1.2646
2004,2,3,5,69,2.1990
2004,3,1,1,233,0.3541
2004,3,1,2,192,0.0636
2004,3,1,3,176,0.7884
2004,3,1,4,219,0.0597
2004,3,1,5,831,-1.0825
2004,3,2,1,200,0.6649
2004,3,2,2,89,1.6132
2004,3,2,3,99,1.7279
2004,3,2,4,125,-0.5504
2004,3,2,5,183,0.8745
2004,3,3,1,227,-1.3374
2004,3,3,2,140,-1.7393
2004,3,3,3,127,-0.3200
2004,3,3,4,105,-0.3665
2004,3,3,5,66,-0.1700
2004,4,1,1,243,-2.9597
2004,4,1,2,196,-3.7741
2004,4,1,3,163,-1.9748
2004,4,1,4,228,-4.9566
2004,4,1,5,837,-3.2530
2004,4,2,1,190,-5.0269
2004,4,2,2,86,-3.8975
2004,4,2,3,103,-3.5016
2004,4,2,4,114,-2.3259
2004,4,2,5,172,-4.8871
2004,4,3,1,225,-0.7264
2004,4,3,2,139,-0.4718
2004,4,3,3,129,-2.0300
2004,4,3,4,104,-1.5672
2004,4,3,5,76,-1.8902
2004,5,1,1,261,0.3897
2004,5,1,2,222,-1.7945
2004,5,1,3,185,1.2843
2004,5,1,4,220,0.1856
2004,5,1,5,839,-2.0963
2004,5,2,1,182,3.2320
2004,5,2,2,88,1.4046
2004,5,2,3,99,2.0595
2004,5,2,4,127,1.7994
2004,5,2,5,165,0.5014
2004,5,3,1,219,2.4513
2004,5,3,2,145,-0.9852
2004,5,3,3,141,-0.0106
2004,5,3,4,103,0.1496
2004,5,3,5,70,0.0953
2004,6,1,1,254,4.0923
2004,6,1,2,209,5.3358
2004,6,1,3,193,6.9751
2004,6,1,4,220,3.4249
2004,6,1,5,837,1.2396
2004,6,2,1,184,3.7614
2004,6,2,2,94,5.2320
2004,6,2,3,95,6.5259
2004,6,2,4,123,4.9935
2004,6,2,5,159,4.1086
2004,6,3,1,222,1.8965
2004,6,3,2,151,1.1179
2004,6,3,3,139,3.9240
2004,6,3,4,106,3.4888
2004,6,3,5,70,3.9367
2004,7,1,1,258,-8.8058
2004,7,1,2,216,-8.6093
2004,7,1,3,198,-8.7800
2004,7,1,4,215,-8.3225
2004,7,1,5,835,-10.6176
2004,7,2,1,183,-8.0839
2004,7,2,2,89,-5.7641
2004,7,2,3,99,-5.9711
2004,7,2,4,124,-6.3866
2004,7,2,5,148,-7.6657
2004,7,3,1,209,-4.6008
2004,7,3,2,153,-2.8820
2004,7,3,3,137,-1.3638
2004,7,3,4,103,-5.4009
2004,7,3,5,75,-6.2546
2004,8,1,1,258,-2.3125
2004,8,1,2,217,-1.9114
2004,8,1,3,178,-2.9037
2004,8,1,4,237,-2.6092
2004,8,1,5,820,-2.1536
2004,8,2,1,177,-2.8037
2004,8,2,2,92,-2.7698
2004,8,2,3,100,-2.4635
2004,8,2,4,114,-0.8943
2004,8,2,5,125,-1.5708
2004,8,3,1,210,-1.1898
2004,8,3,2,143,0.1404
2004,8,3,3,127,0.2542
2004,8,3,4,115,0.8684
2004,8,3,5,68,-1.1203
2004,9,1,1,275,4.7283
2004,9,1,2,217,5.9787
2004,9,1,3,173,5.4173
2004,9,1,4,229,5.8986
2004,9,1,5,827,2.4749
2004,9,2,1,166,6.1025
2004,9,2,2,83,5.2430
2004,9,2,3,97,5.0993
2004,9,2,4,121,5.9074
2004,9,2,5,124,6.2696
2004,9,3,1,213,1.8979
2004,9,3,2,141,1.9161
2004,9,3,3,127,2.0113
2004,9,3,4,106,2.2789
2004,9,3,5,70,3.3158
2004,10,1,1,273,1.3890
2004,10,1,2,205,1.0931
2004,10,1,3,173,0.4848
2004,10,1,4,221,1.7839
2004,10,1,5,830,1.3965
2004,10,2,1,173,4.5045
2004,10,2,2,85,2.0573
2004,10,2,3,101,1.2764
2004,10,2,4,124,1.7637
2004,10,2,5,120,1.5465
2004,10,3,1,215,2.4203
2004,10,3,2,147,2.3570
2004,10,3,3,122,1.3645
2004,10,3,4,102,2.2380
2004,10,3,5,73,1.7214
2004,11,1,1,286,8.8622
2004,11,1,2,193,9.8324
2004,11,1,3,189,9.5828
2004,11,1,4,208,9.5528
2004,11,1,5,841,10.4238
2004,11,2,1,162,8.2658
2004,11,2,2,85,8.6341
2004,11,2,3,96,9.5779
2004,11,2,4,114,8.1810
2004,11,2,5,138,9.6245
2004,11,3,1,219,3.3736
2004,11,3,2,148,5.2761
2004,11,3,3,122,5.8629
2004,11,3,4,108,4.9681
2004,11,3,5,66,5.6207
2004,12,1,1,282,5.4287
2004,12,1,2,190,4.3188
2004,12,1,3,192,5.9635
2004,12,1,4,203,7.4101
2004,12,1,5,839,7.2215
2004,12,2,1,173,3.7687
2004,12,2,2,78,3.2421
2004,12,2,3,102,1.1332
2004,12,2,4,111,3.4155
2004,12,2,5,135,4.4076
2004,12,3,1,209,3.2911
2004,12,3,2,153,2.6873
2004,12,3,3,124,3.2077
2004,12,3,4,105,3.9053
2004,12,3,5,68,4.9258
2005,1,1,1,277,-4.7454
2005,1,1,2,187,-3.9250
2005,1,1,3,191,-4.6824
2005,1,1,4,204,-4.2333
2005,1,1,5,829,-5.2731
2005,1,2,1,174,-4.0056
2005,1,2,2,77,-4.0485
2005,1,2,3,102,-3.0530
2005,1,2,4,110,-5.1154
2005,1,2,5,129,-2.9515
2005,1,3,1,215,-2.9217
2005,1,3,2,150,-2.3178
2005,1,3,3,121,-1.4015
2005,1,3,4,104,-0.6404
2005,1,3,5,71,-1.8818
2005,2,1,1,282,0.0812
2005,2,1,2,204,1.1928
2005,2,1,3,179,1.2419
2005,2,1,4,206,0.8105
2005,2,1,5,814,-0.3330
2005,2,2,1,170,2.3666
2005,2,2,2,81,2.3919
2005,2,2,3,92,3.3983
2005,2,2,4,111,3.2703
2005,2,2,5,135,1.3943
2005,2,3,1,211,4.5309
2005,2,3,2,143,2.4831
2005,2,3,3,133,1.5943
2005,2,3,4,102,2.5995
2005,2,3,5,67,2.5290
2005,3,1,1,291,-2.8204
2005,3,1,2,194,-3.6204
2005,3,1,3,177,-4.6901
2005,3,1,4,223,-2.3748
2005,3,1,5,800,-4.8108
2005,3,2,1,164,-1.7741
2005,3,2,2,76,-1.9366
2005,3,2,3,97,-0.4698
2005,3,2,4,111,-1.9345
2005,3,2,5,125,-2.8392
2005,3,3,1,208,-1.6413
2005,3,3,2,146,-0.8426
2005,3,3,3,130,1.1584
2005,3,3,4,105,-0.9152
2005,3,3,5,68,-2.8677
2005,4,1,1,292,-5.8146
2005,4,1,2,188,-7.3049
2005,4,1,3,183,-7.4584
2005,4,1,4,223,-6.2851
2005,4,1,5,784,-8.0793
2005,4,2,1,165,-5.6955
2005,4,2,2,82,-8.2595
2005,4,2,3,91,-5.7434
2005,4,2,4,116,-7.2912
2005,4,2,5,128,-5.7715
2005,4,3,1,208,-2.4815
2005,4,3,2,140,-4.2598
2005,4,3,3,133,-1.9370
