year,month,rank_ME,rank_OPA,nstocks,ret_vw
1996,10,3,4,165,-0.6931
1996,10,3,5,243,1.0070
1996,11,1,1,1221,0.5328
1996,11,1,2,456,3.0349
1996,11,1,3,318,4.6962
1996,11,1,4,278,4.0264
1996,11,1,5,372,2.1482
1996,11,2,1,214,-0.0555
1996,11,2,2,157,2.8824
1996,11,2,3,155,2.6529
1996,11,2,4,147,3.0553
1996,11,2,5,249,6.3677
1996,11,3,1,93,5.1958
1996,11,3,2,108,4.7303
1996,11,3,3,141,5.3057
1996,11,3,4,165,5.9502
1996,11,3,5,243,9.2718
1996,12,1,1,1206,-1.7295
1996,12,1,2,454,1.8474
1996,12,1,3,318,1.9950
1996,12,1,4,278,1.8291
1996,12,1,5,370,2.8767
1996,12,2,1,213,-0.2847
1996,12,2,2,157,1.7757
1996,12,2,3,154,2.2360
1996,12,2,4,146,2.7300
1996,12,2,5,248,1.3852
1996,12,3,1,93,-2.2751
1996,12,3,2,108,-1.3146
1996,12,3,3,140,-1.1337
1996,12,3,4,165,-0.0169
1996,12,3,5,243,-1.7435
1997,1,1,1,1190,6.1884
1997,1,1,2,449,4.6577
1997,1,1,3,312,5.0985
1997,1,1,4,278,4.7058
1997,1,1,5,366,6.3982
1997,1,2,1,213,0.5703
1997,1,2,2,156,2.8033
1997,1,2,3,153,2.0354
1997,1,2,4,145,2.5468
1997,1,2,5,246,4.3608
1997,1,3,1,90,1.5413
1997,1,3,2,107,4.4384
1997,1,3,3,140,3.7967
1997,1,3,4,163,2.8266
1997,1,3,5,243,9.4277
1997,2,1,1,1177,-3.4329
1997,2,1,2,446,-2.4775
1997,2,1,3,307,-3.3677
1997,2,1,4,278,-2.5362
1997,2,1,5,361,-5.8299
1997,2,2,1,211,-3.7625
1997,2,2,2,156,-3.8188
1997,2,2,3,153,-2.6723
1997,2,2,4,145,-4.7746
1997,2,2,5,245,-6.3683
1997,2,3,1,89,-0.6827
1997,2,3,2,107,-0.6641
1997,2,3,3,140,-1.2866
1997,2,3,4,162,3.0799
1997,2,3,5,241,-1.9235
1997,3,1,1,1164,-5.4767
1997,3,1,2,446,-3.8223
1997,3,1,3,306,-4.7129
1997,3,1,4,278,-3.8073
1997,3,1,5,356,-6.4310
1997,3,2,1,210,-5.3154
1997,3,2,2,156,-2.3273
1997,3,2,3,152,-4.1725
1997,3,2,4,144,-4.3010
1997,3,2,5,244,-7.1388
1997,3,3,1,89,-3.2687
1997,3,3,2,107,-1.5619
1997,3,3,3,140,0.3057
1997,3,3,4,162,-4.7383
1997,3,3,5,241,-5.4922
1997,4,1,1,1150,-4.2774
1997,4,1,2,442,-3.2313
1997,4,1,3,305,-3.7539
1997,4,1,4,275,-4.3104
1997,4,1,5,356,-0.4113
1997,4,2,1,210,-2.6171
1997,4,2,2,154,1.9185
1997,4,2,3,151,1.4343
1997,4,2,4,143,-0.6126
1997,4,2,5,241,-0.3143
1997,4,3,1,89,0.7169
1997,4,3,2,107,-1.1527
1997,4,3,3,139,2.9277
1997,4,3,4,162,4.2410
1997,4,3,5,241,7.9203
1997,5,1,1,1139,8.5966
1997,5,1,2,439,10.7637
1997,5,1,3,305,11.6824
1997,5,1,4,275,10.2105
1997,5,1,5,355,13.7254
1997,5,2,1,208,13.3578
1997,5,2,2,153,12.7272
1997,5,2,3,151,11.9027
1997,5,2,4,143,13.0978
1997,5,2,5,239,15.9428
1997,5,3,1,89,9.7762
1997,5,3,2,106,6.3767
1997,5,3,3,139,7.3394
1997,5,3,4,162,7.3317
1997,5,3,5,241,6.5923
1997,6,1,1,1127,6.3021
1997,6,1,2,435,7.6583
1997,6,1,3,305,5.3835
1997,6,1,4,274,4.5677
1997,6,1,5,355,4.7020
1997,6,2,1,205,2.5393
1997,6,2,2,153,7.5896
1997,6,2,3,150,5.7100
1997,6,2,4,142,4.0079
1997,6,2,5,237,2.5626
1997,6,3,1,89,3.2280
1997,6,3,2,104,4.2271
1997,6,3,3,139,3.7782
1997,6,3,4,162,2.7388
1997,6,3,5,239,4.4615
1997,7,1,1,1488,3.7580
1997,7,1,2,470,6.1236
1997,7,1,3,333,6.4423
1997,7,1,4,308,6.0020
1997,7,1,5,454,7.4680
1997,7,2,1,200,3.6657
1997,7,2,2,153,5.5268
1997,7,2,3,153,4.8674
1997,7,2,4,157,5.7533
1997,7,2,5,242,8.4387
1997,7,3,1,107,8.6872
1997,7,3,2,130,9.4002
1997,7,3,3,159,7.1153
1997,7,3,4,169,8.4602
1997,7,3,5,255,7.4677
1997,8,1,1,1466,4.9749
1997,8,1,2,466,3.9658
1997,8,1,3,332,5.5115
1997,8,1,4,306,4.5489
1997,8,1,5,449,6.8332
1997,8,2,1,199,3.3013
1997,8,2,2,152,3.2609
1997,8,2,3,151,3.2849
1997,8,2,4,156,3.6446
1997,8,2,5,241,4.8419
1997,8,3,1,107,-1.4576
1997,8,3,2,130,-2.8357
1997,8,3,3,157,-1.9506
1997,8,3,4,169,-3.1342
1997,8,3,5,253,-5.8111
1997,9,1,1,1448,10.2771
1997,9,1,2,463,8.0533
1997,9,1,3,332,7.4013
1997,9,1,4,305,7.9897
1997,9,1,5,449,8.3947
1997,9,2,1,194,8.2770
1997,9,2,2,149,7.1588
1997,9,2,3,146,6.0388
1997,9,2,4,155,7.1958
1997,9,2,5,237,6.9208
1997,9,3,1,106,7.2478
1997,9,3,2,129,4.4104
1997,9,3,3,156,5.3030
1997,9,3,4,168,5.9437
1997,9,3,5,253,3.4243
1997,10,1,1,1427,-3.8957
1997,10,1,2,460,-2.9349
1997,10,1,3,331,-2.5895
1997,10,1,4,304,-2.9645
1997,10,1,5,445,-6.3436
1997,10,2,1,191,-5.5513
1997,10,2,2,147,-4.3776
1997,10,2,3,145,-5.1286
1997,10,2,4,155,-4.9331
1997,10,2,5,237,-7.7756
1997,10,3,1,105,-2.5887
1997,10,3,2,128,-5.7341
1997,10,3,3,156,-4.2848
1997,10,3,4,167,-3.0947
1997,10,3,5,250,-3.9352
1997,11,1,1,1406,-4.6641
1997,11,1,2,456,-1.7532
1997,11,1,3,330,-2.3682
1997,11,1,4,300,-1.2822
1997,11,1,5,443,-1.4741
1997,11,2,1,190,-3.1435
1997,11,2,2,144,-2.0541
1997,11,2,3,141,-0.9416
1997,11,2,4,155,-0.7387
1997,11,2,5,237,-3.2489
1997,11,3,1,105,0.5487
1997,11,3,2,127,3.8692
1997,11,3,3,155,-0.8854
1997,11,3,4,166,4.0297
1997,11,3,5,249,4.7296
1997,12,1,1,1394,-4.3441
1997,12,1,2,454,-1.8851
1997,12,1,3,327,-3.8597
1997,12,1,4,298,-1.3675
1997,12,1,5,438,-5.0507
1997,12,2,1,187,-1.1998
1997,12,2,2,142,1.0013
1997,12,2,3,139,-0.7567
1997,12,2,4,155,0.5389
1997,12,2,5,235,-1.5963
1997,12,3,1,105,2.3050
1997,12,3,2,127,0.0048
1997,12,3,3,155,0.3015
1997,12,3,4,165,1.6704
1997,12,3,5,248,-0.0202
1998,1,1,1,1371,0.1974
1998,1,1,2,447,0.4479
1998,1,1,3,323,-2.3172
1998,1,1,4,296,-1.0244
1998,1,1,5,433,0.5474
1998,1,2,1,186,-0.8295
1998,1,2,2,141,-1.6560
1998,1,2,3,136,-0.3440
1998,1,2,4,151,-0.6919
1998,1,2,5,230,-0.9749
1998,1,3,1,104,1.4385
1998,1,3,2,127,-0.9436
1998,1,3,3,155,-2.2726
1998,1,3,4,165,0.3833
1998,1,3,5,248,4.0845
1998,2,1,1,1347,7.4038
1998,2,1,2,446,6.8074
1998,2,1,3,320,5.9396
1998,2,1,4,292,5.8850
1998,2,1,5,431,5.0312
1998,2,2,1,184,8.7393
1998,2,2,2,139,9.1401
1998,2,2,3,136,8.2675
1998,2,2,4,150,10.1171
1998,2,2,5,227,9.0248
1998,2,3,1,103,7.6751
1998,2,3,2,127,11.5827
1998,2,3,3,153,8.1438
1998,2,3,4,165,7.7969
1998,2,3,5,248,6.8420
1998,3,1,1,1328,6.1595
1998,3,1,2,444,5.0847
1998,3,1,3,319,4.8358
1998,3,1,4,289,6.5682
1998,3,1,5,425,3.0241
1998,3,2,1,183,4.2716
1998,3,2,2,138,4.9685
1998,3,2,3,135,3.6789
1998,3,2,4,150,4.9640
1998,3,2,5,226,2.5742
1998,3,3,1,103,7.9661
1998,3,3,2,126,5.7046
1998,3,3,3,153,5.3251
1998,3,3,4,164,4.7436
1998,3,3,5,248,2.8326
1998,4,1,1,1307,3.4276
1998,4,1,2,439,2.4853
1998,4,1,3,316,2.4723
1998,4,1,4,288,2.0048
1998,4,1,5,418,1.6053
1998,4,2,1,183,1.0012
1998,4,2,2,137,-0.1135
1998,4,2,3,132,1.4427
1998,4,2,4,149,0.5648
1998,4,2,5,225,0.7696
1998,4,3,1,103,2.4602
1998,4,3,2,124,1.5342
1998,4,3,3,152,2.6800
1998,4,3,4,163,0.9866
1998,4,3,5,248,0.8111
1998,5,1,1,1291,-5.4884
1998,5,1,2,432,-4.0638
1998,5,1,3,312,-6.3364
1998,5,1,4,284,-3.2305
1998,5,1,5,416,-6.4932
1998,5,2,1,183,-7.5029
1998,5,2,2,136,-6.2016
1998,5,2,3,131,-5.6882
1998,5,2,4,147,-4.7004
1998,5,2,5,224,-7.2678
1998,5,3,1,102,-4.0074
1998,5,3,2,123,-1.3102
1998,5,3,3,152,-1.9423
1998,5,3,4,163,-0.6058
1998,5,3,5,247,-3.0945
1998,6,1,1,1275,1.8342
1998,6,1,2,429,-0.2048
1998,6,1,3,308,-1.5532
1998,6,1,4,283,0.0452
1998,6,1,5,411,-2.6650
1998,6,2,1,182,2.8221
1998,6,2,2,136,1.7341
1998,6,2,3,131,1.8622
1998,6,2,4,146,-0.8737
1998,6,2,5,222,-1.1168
1998,6,3,1,102,4.0331
1998,6,3,2,123,3.0783
1998,6,3,3,149,-0.2637
1998,6,3,4,163,1.7934
1998,6,3,5,247,6.4333
1998,7,1,1,1434,-7.9751
1998,7,1,2,433,-7.0041
1998,7,1,3,329,-6.2299
1998,7,1,4,302,-7.7856
1998,7,1,5,438,-7.4759
1998,7,2,1,192,-9.2902
1998,7,2,2,151,-8.5823
1998,7,2,3,171,-8.3935
1998,7,2,4,157,-9.9162
1998,7,2,5,231,-6.7201
1998,7,3,1,127,-0.6573
1998,7,3,2,133,-4.2093
1998,7,3,3,153,-4.7072
1998,7,3,4,170,-0.6627
1998,7,3,5,258,-0.5483
1998,8,1,1,1408,-25.2228
1998,8,1,2,429,-19.8555
1998,8,1,3,325,-18.3618
1998,8,1,4,301,-19.4338
1998,8,1,5,433,-21.5032
1998,8,2,1,192,-24.8612
1998,8,2,2,151,-19.4392
1998,8,2,3,170,-21.9376
1998,8,2,4,155,-20.2711
1998,8,2,5,230,-18.9597
1998,8,3,1,125,-21.3482
1998,8,3,2,132,-16.2710
1998,8,3,3,149,-11.6341
1998,8,3,4,170,-15.0342
1998,8,3,5,257,-12.8578
1998,9,1,1,1388,3.6729
1998,9,1,2,422,2.8909
1998,9,1,3,322,0.3979
1998,9,1,4,299,4.2817
1998,9,1,5,432,4.2605
1998,9,2,1,187,7.7988
1998,9,2,2,151,6.7724
1998,9,2,3,170,5.6425
1998,9,2,4,154,6.4510
1998,9,2,5,227,9.5905
1998,9,3,1,126,13.2065
1998,9,3,2,129,5.3252
1998,9,3,3,149,4.3316
1998,9,3,4,169,7.8264
1998,9,3,5,254,9.4850
1998,10,1,1,1357,1.7590
1998,10,1,2,419,1.4388
1998,10,1,3,317,2.2549
1998,10,1,4,297,4.4305
1998,10,1,5,428,5.1775
1998,10,2,1,187,4.8138
1998,10,2,2,150,5.1162
1998,10,2,3,170,5.8066
1998,10,2,4,154,6.3261
1998,10,2,5,224,5.9388
1998,10,3,1,126,7.4109
1998,10,3,2,127,5.8979
1998,10,3,3,147,9.0792
1998,10,3,4,168,10.2403
1998,10,3,5,252,6.0590
1998,11,1,1,1318,10.1885
1998,11,1,2,416,4.9001
1998,11,1,3,313,5.8978
1998,11,1,4,296,7.5612
1998,11,1,5,424,11.9213
1998,11,2,1,186,7.5874
1998,11,2,2,150,5.0799
1998,11,2,3,170,7.4322
1998,11,2,4,154,3.2520
1998,11,2,5,220,9.4288
1998,11,3,1,125,8.9830
1998,11,3,2,127,3.7789
1998,11,3,3,146,5.7178
1998,11,3,4,165,5.3030
1998,11,3,5,251,7.7282
1998,12,1,1,1290,-0.3750
1998,12,1,2,412,1.7566
1998,12,1,3,311,4.5315
1998,12,1,4,293,1.1799
1998,12,1,5,423,5.1735
1998,12,2,1,185,5.8905
1998,12,2,2,149,2.9631
1998,12,2,3,170,4.6336
1998,12,2,4,154,5.8157
1998,12,2,5,219,8.3889
1998,12,3,1,123,16.9883
1998,12,3,2,125,1.2781
1998,12,3,3,145,3.8872
1998,12,3,4,165,8.1161
1998,12,3,5,251,7.6848
1999,1,1,1,1256,9.4063
1999,1,1,2,407,4.5258
1999,1,1,3,308,2.3676
1999,1,1,4,286,5.4664
1999,1,1,5,418,6.7564
1999,1,2,1,184,5.8355
1999,1,2,2,148,-0.5847
1999,1,2,3,170,1.4536
1999,1,2,4,153,-0.1705
1999,1,2,5,216,1.0443
1999,1,3,1,123,10.0201
1999,1,3,2,125,1.4217
1999,1,3,3,145,0.9549
1999,1,3,4,165,1.4657
1999,1,3,5,250,6.9906
1999,2,1,1,1223,-7.1597
1999,2,1,2,403,-7.0456
1999,2,1,3,306,-6.5690
1999,2,1,4,281,-7.7949
1999,2,1,5,413,-9.3757
1999,2,2,1,182,-8.8798
1999,2,2,2,144,-10.3988
1999,2,2,3,170,-9.3816
1999,2,2,4,152,-10.0890
1999,2,2,5,216,-9.1363
1999,2,3,1,122,-1.7191
1999,2,3,2,123,-3.1596
1999,2,3,3,144,-3.4857
1999,2,3,4,165,-2.5376
1999,2,3,5,247,-6.2385
1999,3,1,1,1199,-0.4412
1999,3,1,2,396,-6.4785
1999,3,1,3,302,-3.1101
1999,3,1,4,279,-5.5807
1999,3,1,5,409,-3.4150
1999,3,2,1,180,2.0761
1999,3,2,2,143,0.7243
1999,3,2,3,169,0.7321
1999,3,2,4,151,0.7461
1999,3,2,5,214,-1.9542
1999,3,3,1,122,12.6565
1999,3,3,2,122,4.2346
1999,3,3,3,144,3.4279
1999,3,3,4,165,2.6309
1999,3,3,5,247,3.7041
1999,4,1,1,1164,9.7279
1999,4,1,2,392,15.5516
1999,4,1,3,298,8.8782
1999,4,1,4,274,7.1785
1999,4,1,5,403,6.5411
1999,4,2,1,177,14.6611
1999,4,2,2,139,6.4977
1999,4,2,3,169,7.3056
1999,4,2,4,148,8.3068
1999,4,2,5,213,5.9151
1999,4,3,1,116,2.7164
1999,4,3,2,121,8.1094
1999,4,3,3,144,8.7883
1999,4,3,4,164,6.5710
1999,4,3,5,244,-0.0163
1999,5,1,1,1133,1.7173
1999,5,1,2,389,6.4818
1999,5,1,3,295,3.8244
1999,5,1,4,271,5.3603
1999,5,1,5,400,7.7885
1999,5,2,1,175,0.7154
1999,5,2,2,139,1.1846
1999,5,2,3,168,3.5453
1999,5,2,4,148,3.5672
1999,5,2,5,212,4.6258
1999,5,3,1,114,-4.1016
1999,5,3,2,121,1.1608
1999,5,3,3,144,-3.1798
1999,5,3,4,163,0.5070
1999,5,3,5,241,-1.9279
1999,6,1,1,1111,6.5050
1999,6,1,2,386,5.9443
1999,6,1,3,293,7.3359
1999,6,1,4,268,7.0900
1999,6,1,5,394,13.4367
1999,6,2,1,173,3.7472
1999,6,2,2,140,6.1653
1999,6,2,3,167,8.0976
1999,6,2,4,147,6.2915
1999,6,2,5,212,8.8872
1999,6,3,1,113,1.0249
1999,6,3,2,120,1.9690
1999,6,3,3,143,4.3815
1999,6,3,4,162,6.8667
1999,6,3,5,242,7.2737
1999,7,1,1,1146,1.3699
1999,7,1,2,405,0.0576
1999,7,1,3,327,1.8907
1999,7,1,4,314,-0.1427
1999,7,1,5,391,3.0154
1999,7,2,1,208,-3.2399
1999,7,2,2,153,-3.8804
1999,7,2,3,157,-2.4627
1999,7,2,4,163,-1.7860
1999,7,2,5,214,0.2895
1999,7,3,1,129,-2.5510
1999,7,3,2,119,-4.1602
1999,7,3,3,129,-4.5701
1999,7,3,4,170,-2.9363
1999,7,3,5,280,-1.7624
1999,8,1,1,1130,-3.7896
1999,8,1,2,404,-4.1915
1999,8,1,3,324,-4.0425
1999,8,1,4,310,-2.1207
1999,8,1,5,381,-1.1779
1999,8,2,1,208,-4.0295
1999,8,2,2,152,-4.8285
1999,8,2,3,155,-3.4373
1999,8,2,4,162,-3.4565
1999,8,2,5,209,-1.0873
1999,8,3,1,126,-3.6271
1999,8,3,2,118,-1.4275
1999,8,3,3,128,-1.2534
1999,8,3,4,170,-3.9535
1999,8,3,5,279,3.3292
1999,9,1,1,1112,-0.5888
1999,9,1,2,396,-4.8122
1999,9,1,3,319,-3.8256
1999,9,1,4,307,-0.3377
1999,9,1,5,377,2.0491
1999,9,2,1,204,0.3291
1999,9,2,2,151,-1.9211
1999,9,2,3,152,-0.6375
1999,9,2,4,159,0.2034
1999,9,2,5,208,2.4002
1999,9,3,1,125,0.4281
1999,9,3,2,118,-3.0956
1999,9,3,3,127,-1.1211
1999,9,3,4,169,-2.0150
1999,9,3,5,274,-3.5916
1999,10,1,1,1098,-1.9716
1999,10,1,2,384,-4.0577
1999,10,1,3,313,-2.3602
1999,10,1,4,298,-0.9384
1999,10,1,5,374,-0.9604
1999,10,2,1,204,-1.3708
1999,10,2,2,151,-4.9295
1999,10,2,3,151,-4.2335
1999,10,2,4,159,-2.7080
1999,10,2,5,206,3.2916
1999,10,3,1,125,7.7961
1999,10,3,2,117,-0.2378
1999,10,3,3,126,4.1538
1999,10,3,4,167,1.5553
1999,10,3,5,273,6.4411
1999,11,1,1,1081,16.6986
1999,11,1,2,379,6.6192
1999,11,1,3,311,7.3329
1999,11,1,4,298,8.8036
1999,11,1,5,371,18.2068
1999,11,2,1,201,10.0719
1999,11,2,2,151,4.3114
1999,11,2,3,150,7.5942
1999,11,2,4,157,11.3484
1999,11,2,5,205,11.6286
1999,11,3,1,125,3.3314
1999,11,3,2,117,3.1028
1999,11,3,3,125,3.4233
1999,11,3,4,166,4.0523
1999,11,3,5,270,6.8141
1999,12,1,1,1065,18.7974
1999,12,1,2,376,4.3258
1999,12,1,3,306,9.0973
1999,12,1,4,296,9.2904
1999,12,1,5,369,18.4525
1999,12,2,1,197,8.9065
1999,12,2,2,149,6.1584
1999,12,2,3,146,11.4673
1999,12,2,4,152,12.3251
1999,12,2,5,202,16.4217
1999,12,3,1,123,10.4956
1999,12,3,2,116,2.2711
1999,12,3,3,124,12.1165
1999,12,3,4,164,7.8050
1999,12,3,5,267,8.6274
2000,1,1,1,1041,8.8497
2000,1,1,2,371,1.8278
2000,1,1,3,305,5.8833
2000,1,1,4,294,1.9792
2000,1,1,5,366,3.5552
2000,1,2,1,196,-3.8660
2000,1,2,2,148,-4.3367
2000,1,2,3,142,-1.0581
2000,1,2,4,148,1.6295
2000,1,2,5,200,-0.1651
2000,1,3,1,122,-2.7669
2000,1,3,2,114,-5.1934
2000,1,3,3,123,-9.6360
2000,1,3,4,164,-9.1182
2000,1,3,5,265,-2.8576
2000,2,1,1,1027,30.8377
2000,2,1,2,367,13.2108
2000,2,1,3,304,15.3052
2000,2,1,4,291,11.7148
2000,2,1,5,363,33.9168
2000,2,2,1,194,19.8426
2000,2,2,2,147,4.0562
2000,2,2,3,141,12.5913
2000,2,2,4,146,15.2833
2000,2,2,5,199,23.2464
2000,2,3,1,120,3.2487
2000,2,3,2,114,-2.9977
2000,2,3,3,123,-6.2610
2000,2,3,4,164,-2.3599
2000,2,3,5,263,6.7075
2000,3,1,1,1011,-10.2432
2000,3,1,2,361,-1.0781
2000,3,1,3,299,-2.8147
2000,3,1,4,287,2.2583
2000,3,1,5,358,-5.9120
2000,3,2,1,193,-6.4473
2000,3,2,2,145,2.4424
2000,3,2,3,139,-1.6160
2000,3,2,4,145,-1.8149
2000,3,2,5,196,-8.8426
2000,3,3,1,119,4.1333
2000,3,3,2,113,14.7124
2000,3,3,3,122,9.1099
2000,3,3,4,164,7.9330
2000,3,3,5,262,6.4142
2000,4,1,1,1001,-20.3541
2000,4,1,2,355,-9.5636
2000,4,1,3,295,-9.3157
2000,4,1,4,286,-9.7086
2000,4,1,5,353,-17.9882
2000,4,2,1,190,-19.9275
2000,4,2,2,145,-2.5669
2000,4,2,3,138,-6.6154
2000,4,2,4,145,-5.4068
2000,4,2,5,194,-6.2219
2000,4,3,1,117,-9.1666
2000,4,3,2,113,-1.3357
2000,4,3,3,122,-3.3058
2000,4,3,4,164,-2.9478
2000,4,3,5,260,-4.8676
2000,5,1,1,993,-14.6602
2000,5,1,2,353,-3.2699
2000,5,1,3,290,-6.6361
2000,5,1,4,283,-7.3427
2000,5,1,5,351,-11.1661
2000,5,2,1,188,-6.3407
2000,5,2,2,143,-2.9914
2000,5,2,3,138,-5.3526
2000,5,2,4,143,-6.3355
2000,5,2,5,193,-9.8214
2000,5,3,1,115,-6.7863
2000,5,3,2,112,-1.0760
2000,5,3,3,121,-0.4467
2000,5,3,4,164,-3.7974
2000,5,3,5,259,-5.7918
2000,6,1,1,982,20.7180
2000,6,1,2,350,11.8587
2000,6,1,3,282,16.8252
2000,6,1,4,281,11.0188
2000,6,1,5,348,33.6652
2000,6,2,1,185,10.5987
2000,6,2,2,143,5.9952
2000,6,2,3,137,11.0357
2000,6,2,4,140,5.8613
2000,6,2,5,190,12.5984
2000,6,3,1,114,6.6506
2000,6,3,2,111,-3.9268
2000,6,3,3,120,-1.4935
2000,6,3,4,164,-2.9135
2000,6,3,5,259,9.1322
2000,7,1,1,1086,-4.9015
2000,7,1,2,383,0.6854
2000,7,1,3,260,3.0004
2000,7,1,4,256,-0.7840
2000,7,1,5,290,-2.2983
2000,7,2,1,286,-7.8339
2000,7,2,2,144,-3.2194
2000,7,2,3,134,1.6361
2000,7,2,4,163,-2.4071
2000,7,2,5,192,-2.7021
2000,7,3,1,230,-7.5006
2000,7,3,2,120,-2.8004
2000,7,3,3,134,-2.2818
2000,7,3,4,173,-1.4222
2000,7,3,5,294,-4.4036
2000,8,1,1,1079,5.6439
2000,8,1,2,378,6.3181
2000,8,1,3,256,4.8095
2000,8,1,4,255,10.5097
2000,8,1,5,286,9.9097
2000,8,2,1,285,6.3621
2000,8,2,2,144,6.3030
2000,8,2,3,130,5.1997
2000,8,2,4,163,7.1115
2000,8,2,5,191,8.4034
2000,8,3,1,228,10.6324
2000,8,3,2,119,4.9395
2000,8,3,3,132,3.1263
2000,8,3,4,171,6.5677
2000,8,3,5,289,7.1306
2000,9,1,1,1064,-6.1433
2000,9,1,2,374,-1.7420
2000,9,1,3,251,-4.3843
2000,9,1,4,254,-1.2804
2000,9,1,5,281,-4.5691
2000,9,2,1,282,-12.2073
2000,9,2,2,143,-6.8836
2000,9,2,3,128,-3.6200
2000,9,2,4,160,-2.5202
2000,9,2,5,190,-2.6408
2000,9,3,1,224,-9.5233
2000,9,3,2,119,-1.7515
2000,9,3,3,130,-5.1365
2000,9,3,4,170,-6.3021
2000,9,3,5,288,-9.3670
2000,10,1,1,1043,-11.1396
2000,10,1,2,371,-5.5213
2000,10,1,3,248,-7.4960
2000,10,1,4,251,-7.1962
2000,10,1,5,277,-7.1329
2000,10,2,1,279,-12.8714
2000,10,2,2,141,-2.9984
2000,10,2,3,127,-0.0328
2000,10,2,4,157,0.0244
2000,10,2,5,190,-2.4235
2000,10,3,1,220,-9.5569
2000,10,3,2,117,-5.3940
2000,10,3,3,128,-3.2876
2000,10,3,4,169,0.3821
2000,10,3,5,285,-0.8939
2000,11,1,1,1014,-19.1660
2000,11,1,2,365,-6.6436
2000,11,1,3,243,-5.0859
2000,11,1,4,244,-8.5999
2000,11,1,5,274,-10.4813
2000,11,2,1,276,-19.8805
2000,11,2,2,140,-7.6631
2000,11,2,3,125,-6.8481
2000,11,2,4,156,-8.7510
2000,11,2,5,188,-6.2045
2000,11,3,1,217,-24.5303
2000,11,3,2,117,-9.0358
2000,11,3,3,127,-3.0748
2000,11,3,4,169,-8.8173
2000,11,3,5,283,-10.2485
2000,12,1,1,987,-8.3473
2000,12,1,2,363,0.8516
2000,12,1,3,239,2.0152
2000,12,1,4,242,6.8167
2000,12,1,5,268,-3.5428
2000,12,2,1,276,2.0961
2000,12,2,2,140,14.6767
2000,12,2,3,124,8.5086
2000,12,2,4,156,7.7480
2000,12,2,5,186,5.7469
2000,12,3,1,215,1.2554
2000,12,3,2,116,0.6915
2000,12,3,3,127,3.2489
2000,12,3,4,167,2.5212
2000,12,3,5,281,-2.4443
2001,1,1,1,961,25.9577
2001,1,1,2,357,12.3493
2001,1,1,3,237,13.2573
2001,1,1,4,241,16.4221
2001,1,1,5,265,20.3881
2001,1,2,1,271,16.6894
2001,1,2,2,139,4.5700
2001,1,2,3,121,6.7759
2001,1,2,4,155,3.2767
2001,1,2,5,186,11.1803
2001,1,3,1,214,9.4053
2001,1,3,2,114,7.9456
2001,1,3,3,127,5.8856
2001,1,3,4,167,6.0083
2001,1,3,5,281,4.4480
2001,2,1,1,935,-8.0820
2001,2,1,2,352,-3.1017
2001,2,1,3,234,-1.4867
2001,2,1,4,234,-4.2960
2001,2,1,5,263,-8.1931
2001,2,2,1,266,-12.0116
2001,2,2,2,138,-1.8216
2001,2,2,3,119,-2.2637
2001,2,2,4,154,-2.6635
2001,2,2,5,184,-6.0105
2001,2,3,1,213,-17.2847
2001,2,3,2,113,-5.4889
2001,2,3,3,127,-7.9121
2001,2,3,4,167,-7.3855
2001,2,3,5,280,-14.2006
2001,3,1,1,921,-8.4913
2001,3,1,2,347,-2.1362
2001,3,1,3,233,-4.1905
2001,3,1,4,232,-1.0272
2001,3,1,5,259,-3.0830
2001,3,2,1,264,-7.8755
2001,3,2,2,137,-1.3003
2001,3,2,3,117,-3.2876
2001,3,2,4,151,-6.0201
2001,3,2,5,183,-4.7901
2001,3,3,1,211,-12.2370
2001,3,3,2,112,-3.4827
2001,3,3,3,126,-2.9692
2001,3,3,4,166,-6.3833
2001,3,3,5,279,-9.4183
2001,4,1,1,897,4.7636
2001,4,1,2,341,8.6857
2001,4,1,3,232,7.1392
2001,4,1,4,229,4.4283
2001,4,1,5,259,8.5466
2001,4,2,1,259,9.1160
2001,4,2,2,137,6.4438
2001,4,2,3,116,6.9440
2001,4,2,4,151,8.0451
2001,4,2,5,182,7.9758
2001,4,3,1,209,13.3467
2001,4,3,2,112,7.9935
2001,4,3,3,125,8.7167
2001,4,3,4,166,9.4118
2001,4,3,5,276,9.4067
2001,5,1,1,864,11.2596
2001,5,1,2,335,11.2355
2001,5,1,3,231,11.3802
2001,5,1,4,228,9.1092
2001,5,1,5,257,9.7854
2001,5,2,1,254,3.7069
2001,5,2,2,137,5.2935
2001,5,2,3,116,4.5529
2001,5,2,4,150,3.2291
2001,5,2,5,179,2.9532
2001,5,3,1,208,-1.7638
2001,5,3,2,111,0.6983
2001,5,3,3,125,0.4674
2001,5,3,4,164,1.2453
2001,5,3,5,275,-0.4021
2001,6,1,1,837,1.3418
2001,6,1,2,331,3.3293
2001,6,1,3,227,3.1892
2001,6,1,4,227,2.3144
2001,6,1,5,254,2.4157
2001,6,2,1,247,1.4979
2001,6,2,2,137,3.6342
2001,6,2,3,115,5.1769
2001,6,2,4,149,4.6378
2001,6,2,5,179,7.6869
2001,6,3,1,205,-5.2276
2001,6,3,2,109,-2.9140
2001,6,3,3,123,-3.4818
2001,6,3,4,164,-3.2621
2001,6,3,5,275,-1.7751
2001,7,1,1,1234,-9.0567
2001,7,1,2,337,-0.1310
2001,7,1,3,264,1.8178
2001,7,1,4,211,1.8213
2001,7,1,5,227,-2.4883
