year,month,rank_ME,rank_CTOq_1,nstocks,ret_vw
1999,4,3,2,221,3.1415
1999,4,3,3,200,3.6079
1999,4,3,4,188,7.5850
1999,4,3,5,202,-1.7665
1999,5,1,1,573,4.2124
1999,5,1,2,453,3.9246
1999,5,1,3,494,4.5026
1999,5,1,4,602,4.4122
1999,5,1,5,725,4.4442
1999,5,2,1,193,2.8262
1999,5,2,2,192,3.6407
1999,5,2,3,180,4.0651
1999,5,2,4,229,4.3284
1999,5,2,5,242,4.7104
1999,5,3,1,247,-1.4333
1999,5,3,2,220,-1.9138
1999,5,3,3,195,-1.2481
1999,5,3,4,171,-1.5482
1999,5,3,5,195,-3.9118
1999,6,1,1,598,3.1888
1999,6,1,2,479,2.7828
1999,6,1,3,469,0.9924
1999,6,1,4,616,5.7616
1999,6,1,5,725,2.8216
1999,6,2,1,198,7.6715
1999,6,2,2,194,9.5538
1999,6,2,3,176,6.9954
1999,6,2,4,222,7.7227
1999,6,2,5,242,4.6879
1999,6,3,1,241,3.7342
1999,6,3,2,216,6.0507
1999,6,3,3,201,5.9108
1999,6,3,4,175,4.1668
1999,6,3,5,193,8.3784
1999,7,1,1,563,2.8523
1999,7,1,2,466,2.1154
1999,7,1,3,476,0.8320
1999,7,1,4,582,1.8457
1999,7,1,5,708,1.1958
1999,7,2,1,192,-0.2138
1999,7,2,2,195,-2.2585
1999,7,2,3,182,-2.1862
1999,7,2,4,219,-1.2283
1999,7,2,5,237,-1.8165
1999,7,3,1,237,-3.5458
1999,7,3,2,213,-2.0510
1999,7,3,3,201,-2.0743
1999,7,3,4,174,-2.5872
1999,7,3,5,185,-3.5828
1999,8,1,1,520,-0.6298
1999,8,1,2,492,-3.1258
1999,8,1,3,462,-2.0618
1999,8,1,4,545,-2.7838
1999,8,1,5,722,-4.6190
1999,8,2,1,183,-2.3784
1999,8,2,2,202,-1.3259
1999,8,2,3,175,-3.7977
1999,8,2,4,214,-3.0927
1999,8,2,5,239,-4.3431
1999,8,3,1,247,-2.1193
1999,8,3,2,223,1.6882
1999,8,3,3,191,0.4807
1999,8,3,4,171,0.6960
1999,8,3,5,187,-1.0836
1999,9,1,1,515,1.2631
1999,9,1,2,464,-1.7492
1999,9,1,3,505,-1.6793
1999,9,1,4,542,-2.0219
1999,9,1,5,716,-1.9535
1999,9,2,1,186,2.0790
1999,9,2,2,192,1.6329
1999,9,2,3,176,-0.5491
1999,9,2,4,216,-0.1402
1999,9,2,5,245,-1.4474
1999,9,3,1,243,0.3566
1999,9,3,2,230,-2.9825
1999,9,3,3,191,-3.0907
1999,9,3,4,175,-3.3731
1999,9,3,5,179,-0.0629
1999,10,1,1,497,-3.9469
1999,10,1,2,469,-2.6544
1999,10,1,3,472,-2.1241
1999,10,1,4,533,-0.9551
1999,10,1,5,707,-2.8033
1999,10,2,1,197,0.8060
1999,10,2,2,196,-1.0834
1999,10,2,3,179,-1.6546
1999,10,2,4,206,-0.5444
1999,10,2,5,253,-2.5480
1999,10,3,1,244,8.9107
1999,10,3,2,236,4.1181
1999,10,3,3,190,4.2250
1999,10,3,4,182,4.8633
1999,10,3,5,174,4.6966
1999,11,1,1,502,14.9866
1999,11,1,2,432,12.3945
1999,11,1,3,469,13.3913
1999,11,1,4,509,10.9850
1999,11,1,5,698,8.5235
1999,11,2,1,210,11.7916
1999,11,2,2,207,10.6507
1999,11,2,3,180,11.2059
1999,11,2,4,196,8.0795
1999,11,2,5,256,7.0664
1999,11,3,1,254,3.3589
1999,11,3,2,236,1.2938
1999,11,3,3,219,6.0476
1999,11,3,4,184,5.4210
1999,11,3,5,182,5.1889
1999,12,1,1,512,17.4874
1999,12,1,2,445,11.0629
1999,12,1,3,477,10.4185
1999,12,1,4,498,9.4326
1999,12,1,5,692,6.9909
1999,12,2,1,224,14.2205
1999,12,2,2,201,12.9775
1999,12,2,3,195,8.4100
1999,12,2,4,207,10.5985
1999,12,2,5,250,6.4277
1999,12,3,1,267,11.0723
1999,12,3,2,251,14.2056
1999,12,3,3,225,3.9795
1999,12,3,4,191,9.9337
1999,12,3,5,186,9.2153
2000,1,1,1,485,16.9328
2000,1,1,2,432,11.5064
2000,1,1,3,449,8.5406
2000,1,1,4,499,6.1683
2000,1,1,5,671,5.4813
2000,1,2,1,241,4.4536
2000,1,2,2,191,2.3698
2000,1,2,3,201,-0.0352
2000,1,2,4,202,-3.9389
2000,1,2,5,258,-5.2991
2000,1,3,1,277,-3.1260
2000,1,3,2,260,-6.1149
2000,1,3,3,230,-1.8028
2000,1,3,4,206,-3.9401
2000,1,3,5,186,-10.5655
2000,2,1,1,469,29.6183
2000,2,1,2,395,13.5772
2000,2,1,3,429,17.4083
2000,2,1,4,506,12.0040
2000,2,1,5,634,7.9052
2000,2,2,1,253,24.9799
2000,2,2,2,197,22.3666
2000,2,2,3,199,14.7090
2000,2,2,4,218,12.7934
2000,2,2,5,262,5.9003
2000,2,3,1,306,4.5926
2000,2,3,2,262,5.5730
2000,2,3,3,225,1.5956
2000,2,3,4,208,9.2579
2000,2,3,5,191,-2.4026
2000,3,1,1,457,-3.1824
2000,3,1,2,382,2.8274
2000,3,1,3,400,-1.6868
2000,3,1,4,535,-1.3077
2000,3,1,5,619,2.1112
2000,3,2,1,255,-8.5986
2000,3,2,2,206,-0.4459
2000,3,2,3,215,1.9260
2000,3,2,4,226,2.1028
2000,3,2,5,257,4.5890
2000,3,3,1,381,-0.1683
2000,3,3,2,268,8.3269
2000,3,3,3,233,4.8716
2000,3,3,4,238,2.9521
2000,3,3,5,198,12.1762
2000,4,1,1,471,-18.7481
2000,4,1,2,388,-13.8814
2000,4,1,3,401,-10.7177
2000,4,1,4,536,-8.1070
2000,4,1,5,628,-9.4473
2000,4,2,1,286,-17.8872
2000,4,2,2,206,-8.8802
2000,4,2,3,205,-9.0487
2000,4,2,4,232,-7.9859
2000,4,2,5,261,-3.2466
2000,4,3,1,344,-8.8284
2000,4,3,2,249,-8.7150
2000,4,3,3,233,-3.5948
2000,4,3,4,225,0.5902
2000,4,3,5,189,-3.3280
2000,5,1,1,542,-11.2089
2000,5,1,2,391,-10.3041
2000,5,1,3,428,-9.9467
2000,5,1,4,541,-7.0590
2000,5,1,5,635,-7.7495
2000,5,2,1,302,-8.3019
2000,5,2,2,208,-6.4170
2000,5,2,3,217,-5.2212
2000,5,2,4,218,-5.3508
2000,5,2,5,246,-5.0415
2000,5,3,1,333,-6.7509
2000,5,3,2,242,-4.7422
2000,5,3,3,209,-4.3355
2000,5,3,4,197,-2.8708
2000,5,3,5,178,-5.2749
2000,6,1,1,602,11.3651
2000,6,1,2,411,9.2682
2000,6,1,3,417,7.5020
2000,6,1,4,553,7.5480
2000,6,1,5,664,5.2728
2000,6,2,1,305,23.9541
2000,6,2,2,198,13.8380
2000,6,2,3,205,11.2309
2000,6,2,4,202,11.7090
2000,6,2,5,226,7.2985
2000,6,3,1,318,9.1255
2000,6,3,2,248,5.0696
2000,6,3,3,201,4.6247
2000,6,3,4,194,6.0514
2000,6,3,5,167,2.7508
2000,7,1,1,564,-4.3116
2000,7,1,2,407,-3.3464
2000,7,1,3,417,-2.0122
2000,7,1,4,521,-0.5639
2000,7,1,5,634,0.5078
2000,7,2,1,284,-8.9674
2000,7,2,2,194,-3.2580
2000,7,2,3,191,-0.9853
2000,7,2,4,208,-2.8018
2000,7,2,5,213,0.9089
2000,7,3,1,354,-5.8091
2000,7,3,2,253,-3.9580
2000,7,3,3,206,-1.4685
2000,7,3,4,187,-2.9302
2000,7,3,5,181,-3.7610
2000,8,1,1,576,7.4067
2000,8,1,2,418,8.2928
2000,8,1,3,427,4.7644
2000,8,1,4,490,4.7325
2000,8,1,5,626,6.4282
2000,8,2,1,326,9.1363
2000,8,2,2,219,6.1722
2000,8,2,3,197,6.8212
2000,8,2,4,185,4.6502
2000,8,2,5,226,7.4680
2000,8,3,1,357,9.8465
2000,8,3,2,257,6.6023
2000,8,3,3,188,5.9232
2000,8,3,4,189,8.1959
2000,8,3,5,166,2.8921
2000,9,1,1,600,-7.4342
2000,9,1,2,413,-5.3399
2000,9,1,3,416,-4.2015
2000,9,1,4,483,-4.1609
2000,9,1,5,634,-4.0358
2000,9,2,1,347,-10.0258
2000,9,2,2,209,-7.0509
2000,9,2,3,200,-5.0327
2000,9,2,4,189,-4.1047
2000,9,2,5,225,-4.4866
2000,9,3,1,364,-5.2700
2000,9,3,2,254,-13.3625
2000,9,3,3,187,-0.1646
2000,9,3,4,187,-3.9003
2000,9,3,5,166,-3.6699
2000,10,1,1,611,-14.2300
2000,10,1,2,409,-8.1022
2000,10,1,3,410,-10.1255
2000,10,1,4,490,-5.3815
2000,10,1,5,623,-7.3147
2000,10,2,1,331,-14.1929
2000,10,2,2,222,-7.5696
2000,10,2,3,189,-4.5053
2000,10,2,4,180,-2.0209
2000,10,2,5,227,0.5504
2000,10,3,1,355,-6.2829
2000,10,3,2,243,-2.7579
2000,10,3,3,185,3.6138
2000,10,3,4,183,-1.1271
2000,10,3,5,161,-1.3193
2000,11,1,1,653,-22.7511
2000,11,1,2,390,-18.2126
2000,11,1,3,422,-10.0911
2000,11,1,4,475,-9.9645
2000,11,1,5,620,-8.8173
2000,11,2,1,336,-19.9657
2000,11,2,2,214,-15.2580
2000,11,2,3,177,-10.9581
2000,11,2,4,181,-7.7843
2000,11,2,5,221,-7.1179
2000,11,3,1,340,-16.9300
2000,11,3,2,241,-11.2835
2000,11,3,3,179,-1.3349
2000,11,3,4,179,-12.8823
2000,11,3,5,165,-8.0314
2000,12,1,1,725,-7.4089
2000,12,1,2,415,-5.9649
2000,12,1,3,447,-3.5530
2000,12,1,4,468,-2.2779
2000,12,1,5,602,-2.1705
2000,12,2,1,332,1.9825
2000,12,2,2,210,10.0554
2000,12,2,3,193,9.0873
2000,12,2,4,173,5.1434
2000,12,2,5,209,5.9166
2000,12,3,1,307,-3.3448
2000,12,3,2,214,-2.1591
2000,12,3,3,174,2.3614
2000,12,3,4,169,-0.1167
2000,12,3,5,160,4.5546
2001,1,1,1,734,41.9878
2001,1,1,2,413,36.5242
2001,1,1,3,440,25.5958
2001,1,1,4,479,23.1219
2001,1,1,5,589,22.4102
2001,1,2,1,313,13.6741
2001,1,2,2,194,13.6485
2001,1,2,3,192,14.7760
2001,1,2,4,171,11.6999
2001,1,2,5,217,15.0916
2001,1,3,1,295,8.6591
2001,1,3,2,219,4.8998
2001,1,3,3,172,-1.2741
2001,1,3,4,166,0.6659
2001,1,3,5,149,8.1265
2001,2,1,1,724,-17.8215
2001,2,1,2,412,-10.8954
2001,2,1,3,422,-7.5575
2001,2,1,4,451,-3.1901
2001,2,1,5,597,-3.3984
2001,2,2,1,335,-18.8474
2001,2,2,2,193,-9.1120
2001,2,2,3,188,-7.7238
2001,2,2,4,175,-8.5913
2001,2,2,5,203,-4.0710
2001,2,3,1,315,-11.0819
2001,2,3,2,214,-14.5864
2001,2,3,3,176,-7.9013
2001,2,3,4,162,-9.1283
2001,2,3,5,156,-8.1472
2001,3,1,1,810,-13.9995
2001,3,1,2,402,-8.8663
2001,3,1,3,447,-5.5411
2001,3,1,4,496,-3.4642
2001,3,1,5,574,-4.6540
2001,3,2,1,315,-14.3409
2001,3,2,2,188,-4.7844
2001,3,2,3,182,-5.9890
2001,3,2,4,173,-5.5353
2001,3,2,5,203,-4.2544
2001,3,3,1,276,-8.8745
2001,3,3,2,205,-8.9060
2001,3,3,3,171,-8.6279
2001,3,3,4,149,-6.1718
2001,3,3,5,152,-3.0286
2001,4,1,1,835,7.4115
2001,4,1,2,418,4.6772
2001,4,1,3,433,10.6497
2001,4,1,4,490,6.5430
2001,4,1,5,566,7.2722
2001,4,2,1,296,12.7564
2001,4,2,2,189,11.5786
2001,4,2,3,175,11.5240
2001,4,2,4,175,11.1903
2001,4,2,5,207,10.1601
2001,4,3,1,264,11.5730
2001,4,3,2,203,10.4304
2001,4,3,3,165,7.0652
2001,4,3,4,147,9.3197
2001,4,3,5,151,5.7661
2001,5,1,1,839,10.5633
2001,5,1,2,403,6.4409
2001,5,1,3,397,10.8170
2001,5,1,4,510,9.4218
2001,5,1,5,553,12.3845
2001,5,2,1,279,7.8106
2001,5,2,2,187,4.1739
2001,5,2,3,169,5.1135
2001,5,2,4,185,3.5153
2001,5,2,5,184,5.8365
2001,5,3,1,285,-0.5771
2001,5,3,2,210,0.7855
2001,5,3,3,160,-0.2760
2001,5,3,4,146,-0.2034
2001,5,3,5,154,0.7134
2001,6,1,1,823,1.6100
2001,6,1,2,375,1.3241
2001,6,1,3,374,1.1858
2001,6,1,4,509,4.3448
2001,6,1,5,573,3.7291
2001,6,2,1,322,4.0091
2001,6,2,2,197,2.4809
2001,6,2,3,153,6.3214
2001,6,2,4,186,4.8335
2001,6,2,5,196,6.5022
2001,6,3,1,279,-1.9696
2001,6,3,2,201,-2.8504
2001,6,3,3,158,-3.4413
2001,6,3,4,142,-2.8234
2001,6,3,5,152,-2.4564
2001,7,1,1,799,-11.4117
2001,7,1,2,347,-3.9912
2001,7,1,3,361,-0.0564
2001,7,1,4,498,-0.0951
2001,7,1,5,539,0.3933
2001,7,2,1,338,-11.6986
2001,7,2,2,209,-6.5150
2001,7,2,3,152,-6.4648
2001,7,2,4,196,-3.3644
2001,7,2,5,182,-4.0697
2001,7,3,1,281,-5.1536
2001,7,3,2,191,-0.9534
2001,7,3,3,164,0.9412
2001,7,3,4,147,-1.4540
2001,7,3,5,152,1.2810
2001,8,1,1,751,-10.1552
2001,8,1,2,403,-5.1201
2001,8,1,3,367,-1.4701
2001,8,1,4,496,-1.4352
2001,8,1,5,550,-1.7059
2001,8,2,1,309,-9.8665
2001,8,2,2,208,-5.7155
2001,8,2,3,147,-3.4591
2001,8,2,4,184,-2.6001
2001,8,2,5,185,-1.5109
2001,8,3,1,270,-8.5199
2001,8,3,2,178,-5.1933
2001,8,3,3,167,-3.4502
2001,8,3,4,140,-6.5861
2001,8,3,5,150,-7.2455
2001,9,1,1,761,-20.4835
2001,9,1,2,407,-17.9632
2001,9,1,3,367,-15.7426
2001,9,1,4,478,-13.8572
2001,9,1,5,568,-10.3174
2001,9,2,1,275,-19.8501
2001,9,2,2,204,-19.5381
2001,9,2,3,142,-16.3480
2001,9,2,4,192,-16.2094
2001,9,2,5,180,-15.3315
2001,9,3,1,263,-10.5223
2001,9,3,2,179,-12.0202
2001,9,3,3,156,-6.0698
2001,9,3,4,141,-7.2083
2001,9,3,5,151,-8.6177
2001,10,1,1,764,13.0580
2001,10,1,2,397,14.0095
2001,10,1,3,363,10.3562
2001,10,1,4,478,7.8359
2001,10,1,5,565,10.1207
2001,10,2,1,278,17.0882
2001,10,2,2,209,12.2604
2001,10,2,3,142,10.5227
2001,10,2,4,182,7.8273
2001,10,2,5,187,8.6213
2001,10,3,1,246,1.5666
2001,10,3,2,176,6.6993
2001,10,3,3,157,3.9166
2001,10,3,4,133,1.2566
2001,10,3,5,151,2.9553
2001,11,1,1,718,13.6111
2001,11,1,2,378,13.8919
2001,11,1,3,351,8.8055
2001,11,1,4,478,6.8110
2001,11,1,5,578,8.4166
2001,11,2,1,300,12.2021
2001,11,2,2,189,9.6109
2001,11,2,3,153,10.4593
2001,11,2,4,179,9.5545
2001,11,2,5,191,10.6296
2001,11,3,1,266,7.1727
2001,11,3,2,186,12.5383
2001,11,3,3,159,4.6369
2001,11,3,4,126,5.0022
2001,11,3,5,152,8.4005
2001,12,1,1,691,10.0801
2001,12,1,2,394,10.4286
2001,12,1,3,350,8.0498
2001,12,1,4,475,8.0974
2001,12,1,5,533,8.2828
2001,12,2,1,296,6.8871
2001,12,2,2,195,9.2246
2001,12,2,3,165,8.2509
2001,12,2,4,170,6.8865
2001,12,2,5,196,7.6857
2001,12,3,1,265,1.2961
2001,12,3,2,197,-2.3109
2001,12,3,3,155,2.4793
2001,12,3,4,136,0.7973
2001,12,3,5,144,4.0514
2002,1,1,1,677,-3.9006
2002,1,1,2,392,1.1593
2002,1,1,3,338,4.0732
2002,1,1,4,469,4.1696
2002,1,1,5,540,4.1798
2002,1,2,1,288,-8.2385
2002,1,2,2,204,-3.6330
2002,1,2,3,171,-1.7336
2002,1,2,4,167,1.0843
2002,1,2,5,194,3.0770
2002,1,3,1,257,-6.0381
2002,1,3,2,193,1.0877
2002,1,3,3,147,-0.9389
2002,1,3,4,144,1.5754
2002,1,3,5,145,1.1499
2002,2,1,1,670,-12.3061
2002,2,1,2,392,-8.1809
2002,2,1,3,366,-4.7148
2002,2,1,4,475,-2.2720
2002,2,1,5,530,-1.9015
2002,2,2,1,261,-9.5558
2002,2,2,2,208,-6.9226
2002,2,2,3,154,-2.3366
2002,2,2,4,151,-3.0264
2002,2,2,5,190,0.0003
2002,2,3,1,241,-3.2712
2002,2,3,2,200,-5.5525
2002,2,3,3,153,-0.0597
2002,2,3,4,146,1.5132
2002,2,3,5,151,-0.3056
2002,3,1,1,704,8.7767
2002,3,1,2,385,10.5390
2002,3,1,3,366,11.9621
2002,3,1,4,499,10.0803
2002,3,1,5,527,10.3977
2002,3,2,1,237,10.0998
2002,3,2,2,193,11.2730
2002,3,2,3,158,10.1971
2002,3,2,4,148,8.8110
2002,3,2,5,190,7.3070
2002,3,3,1,230,4.3970
2002,3,3,2,182,4.9256
2002,3,3,3,149,1.3615
2002,3,3,4,146,3.0696
2002,3,3,5,146,2.3877
2002,4,1,1,698,-8.9645
2002,4,1,2,378,-0.9065
2002,4,1,3,354,1.1238
2002,4,1,4,505,2.2281
2002,4,1,5,520,6.1839
2002,4,2,1,238,-9.6309
2002,4,2,2,189,-2.1295
2002,4,2,3,161,-1.8623
2002,4,2,4,156,0.5178
2002,4,2,5,186,3.5065
2002,4,3,1,234,-10.8266
2002,4,3,2,180,-8.3903
2002,4,3,3,148,-2.3947
2002,4,3,4,145,-5.3908
2002,4,3,5,140,-2.1572
2002,5,1,1,691,-10.2007
2002,5,1,2,411,-7.1189
2002,5,1,3,364,-2.0490
2002,5,1,4,502,-2.8653
2002,5,1,5,527,1.3094
2002,5,2,1,223,-7.4596
2002,5,2,2,176,-6.2707
2002,5,2,3,152,-4.9082
2002,5,2,4,163,-3.2661
2002,5,2,5,161,-3.2641
2002,5,3,1,213,-2.1829
2002,5,3,2,194,-0.6141
2002,5,3,3,145,-1.7846
2002,5,3,4,134,1.0262
2002,5,3,5,142,-1.7485
2002,6,1,1,699,-11.5952
2002,6,1,2,433,-10.0198
2002,6,1,3,361,-2.9608
2002,6,1,4,468,-3.5579
2002,6,1,5,550,-0.9372
2002,6,2,1,215,-9.5172
2002,6,2,2,161,-8.9264
2002,6,2,3,145,-6.0389
2002,6,2,4,151,-3.6242
2002,6,2,5,174,-1.4156
2002,6,3,1,208,-8.6752
2002,6,3,2,192,-12.6460
2002,6,3,3,143,-4.6118
2002,6,3,4,136,-4.3908
2002,6,3,5,145,-4.7917
2002,7,1,1,666,-16.3558
2002,7,1,2,412,-17.4249
2002,7,1,3,354,-16.0035
2002,7,1,4,469,-14.1462
2002,7,1,5,526,-14.4330
2002,7,2,1,205,-15.4446
2002,7,2,2,168,-16.3397
2002,7,2,3,147,-15.9511
2002,7,2,4,143,-15.7983
2002,7,2,5,172,-18.2255
2002,7,3,1,196,-8.7312
2002,7,3,2,185,-7.0009
2002,7,3,3,140,-6.1383
2002,7,3,4,141,-6.5152
2002,7,3,5,142,-10.0783
2002,8,1,1,666,-1.1858
2002,8,1,2,431,-0.9015
2002,8,1,3,392,-2.9207
2002,8,1,4,424,-2.5820
2002,8,1,5,513,-1.8533
2002,8,2,1,186,-0.1965
2002,8,2,2,168,-0.7717
2002,8,2,3,132,0.7175
2002,8,2,4,141,0.5873
2002,8,2,5,175,0.3887
2002,8,3,1,205,-0.6534
2002,8,3,2,170,-0.0700
2002,8,3,3,157,-0.2525
2002,8,3,4,139,0.9019
2002,8,3,5,140,2.5736
2002,9,1,1,639,-12.9996
2002,9,1,2,423,-10.8234
2002,9,1,3,364,-9.7458
2002,9,1,4,454,-9.0396
2002,9,1,5,529,-6.5891
2002,9,2,1,189,-9.5863
2002,9,2,2,169,-11.3324
2002,9,2,3,136,-9.0083
2002,9,2,4,137,-7.2665
2002,9,2,5,171,-6.1419
2002,9,3,1,205,-11.3896
2002,9,3,2,171,-12.6511
2002,9,3,3,161,-8.4840
2002,9,3,4,137,-8.3884
2002,9,3,5,138,-8.4855
2002,10,1,1,640,8.1653
2002,10,1,2,424,4.3758
2002,10,1,3,368,5.1759
2002,10,1,4,468,1.4977
2002,10,1,5,525,4.6194
2002,10,2,1,185,7.3731
2002,10,2,2,165,6.8158
2002,10,2,3,128,3.2647
2002,10,2,4,134,4.7130
2002,10,2,5,167,1.5981
2002,10,3,1,200,12.2413
2002,10,3,2,167,9.6311
2002,10,3,3,159,6.6338
2002,10,3,4,134,1.9378
2002,10,3,5,139,9.0323
2002,11,1,1,616,24.3950
2002,11,1,2,418,20.3458
2002,11,1,3,344,17.2361
2002,11,1,4,469,11.6129
2002,11,1,5,511,11.9202
2002,11,2,1,198,16.4702
2002,11,2,2,173,16.2657
2002,11,2,3,129,9.8297
2002,11,2,4,132,6.9066
2002,11,2,5,170,6.9736
2002,11,3,1,198,8.0915
2002,11,3,2,178,10.8069
2002,11,3,3,161,3.0043
2002,11,3,4,144,3.1351
2002,11,3,5,141,1.6475
2002,12,1,1,599,-10.5129
2002,12,1,2,415,-7.3461
2002,12,1,3,349,-5.5030
2002,12,1,4,456,-3.4931
2002,12,1,5,501,-2.3256
2002,12,2,1,194,-9.4834
2002,12,2,2,173,-7.6972
2002,12,2,3,140,-5.0840
2002,12,2,4,135,-4.5492
2002,12,2,5,177,-6.2918
2002,12,3,1,209,-7.8207
2002,12,3,2,186,-7.2774
2002,12,3,3,164,-4.4970
2002,12,3,4,136,-2.1148
2002,12,3,5,132,-5.7509
2003,1,1,1,598,-0.4407
2003,1,1,2,411,-0.5069
2003,1,1,3,366,-0.0795
2003,1,1,4,435,-4.2352
2003,1,1,5,517,-1.4836
2003,1,2,1,185,-2.4084
2003,1,2,2,175,-3.7475
2003,1,2,3,137,-3.1054
2003,1,2,4,143,-2.2993
2003,1,2,5,168,-4.9913
2003,1,3,1,201,-3.9078
2003,1,3,2,177,-1.9642
2003,1,3,3,166,-1.7018
2003,1,3,4,131,-3.2383
2003,1,3,5,132,-4.7984
2003,2,1,1,579,-4.6362
2003,2,1,2,392,-3.3695
2003,2,1,3,353,-2.4947
2003,2,1,4,437,-3.8064
2003,2,1,5,507,-4.3651
2003,2,2,1,190,-3.5821
2003,2,2,2,174,-3.4392
2003,2,2,3,146,-4.4472
2003,2,2,4,143,-4.0477
2003,2,2,5,163,-4.9236
2003,2,3,1,201,-2.2018
2003,2,3,2,180,-0.5960
2003,2,3,3,160,-2.3281
2003,2,3,4,135,-1.2333
2003,2,3,5,135,0.7464
2003,3,1,1,579,1.5064
2003,3,1,2,339,1.2025
2003,3,1,3,341,0.3806
2003,3,1,4,475,0.9288
2003,3,1,5,507,1.3439
2003,3,2,1,192,0.2775
2003,3,2,2,178,0.7139
2003,3,2,3,148,0.4299
2003,3,2,4,146,1.1944
2003,3,2,5,155,4.3386
2003,3,3,1,207,1.9042
2003,3,3,2,177,-1.2105
2003,3,3,3,146,2.1220
2003,3,3,4,132,1.7581
2003,3,3,5,140,4.1441
2003,4,1,1,567,11.1202
2003,4,1,2,337,11.6509
2003,4,1,3,342,12.1659
2003,4,1,4,463,10.9556
2003,4,1,5,501,11.0468
2003,4,2,1,194,13.1756
2003,4,2,2,177,12.7065
2003,4,2,3,148,10.4730
2003,4,2,4,133,11.6724
2003,4,2,5,164,10.1735
2003,4,3,1,207,10.2022
2003,4,3,2,168,8.8912
2003,4,3,3,146,2.5216
2003,4,3,4,138,4.8462
2003,4,3,5,138,7.6637
2003,5,1,1,577,24.9039
2003,5,1,2,320,18.9081
2003,5,1,3,351,12.9556
2003,5,1,4,430,12.9173
2003,5,1,5,515,11.4191
2003,5,2,1,198,20.3193
2003,5,2,2,161,13.6886
2003,5,2,3,144,10.8986
2003,5,2,4,131,8.6239
2003,5,2,5,172,7.5147
2003,5,3,1,207,5.5291
2003,5,3,2,170,7.9197
2003,5,3,3,151,5.3015
2003,5,3,4,131,5.1853
2003,5,3,5,130,3.1289
2003,6,1,1,572,4.6394
2003,6,1,2,319,6.0982
2003,6,1,3,307,4.7082
2003,6,1,4,419,8.7578
2003,6,1,5,540,7.0341
2003,6,2,1,208,0.0817
2003,6,2,2,158,3.1710
2003,6,2,3,138,4.1696
2003,6,2,4,142,3.8207
2003,6,2,5,173,4.8078
2003,6,3,1,220,1.6969
2003,6,3,2,178,3.0762
2003,6,3,3,146,-0.7461
2003,6,3,4,134,0.6171
2003,6,3,5,125,2.2115
2003,7,1,1,553,5.8921
2003,7,1,2,316,8.5876
2003,7,1,3,312,12.4037
2003,7,1,4,426,10.5727
2003,7,1,5,524,9.5675
2003,7,2,1,201,4.1994
2003,7,2,2,146,5.6669
2003,7,2,3,134,6.0065
2003,7,2,4,138,6.3304
2003,7,2,5,167,9.3668
2003,7,3,1,226,0.4974
2003,7,3,2,177,1.4943
2003,7,3,3,147,1.5240
2003,7,3,4,133,2.2653
2003,7,3,5,131,2.6332
2003,8,1,1,493,5.4344
2003,8,1,2,356,5.1396
2003,8,1,3,303,4.8504
2003,8,1,4,436,6.4003
2003,8,1,5,507,4.8266
2003,8,2,1,188,5.5602
2003,8,2,2,155,6.3582
2003,8,2,3,143,6.4606
2003,8,2,4,133,4.3349
2003,8,2,5,160,6.2504
2003,8,3,1,222,2.3137
2003,8,3,2,167,2.9509
2003,8,3,3,154,1.3241
2003,8,3,4,144,4.2482
2003,8,3,5,137,5.8166
2003,9,1,1,487,6.8823
2003,9,1,2,341,4.3813
2003,9,1,3,293,2.3309
2003,9,1,4,425,1.5330
2003,9,1,5,530,1.1254
2003,9,2,1,186,-1.3525
2003,9,2,2,157,-3.6956
2003,9,2,3,139,-2.2692
2003,9,2,4,148,-3.7201
2003,9,2,5,167,-3.1376
2003,9,3,1,219,-1.3488
2003,9,3,2,175,-0.9829
2003,9,3,3,153,-1.0846
2003,9,3,4,136,-2.7759
2003,9,3,5,140,-3.4929
2003,10,1,1,487,6.6898
2003,10,1,2,319,9.4145
2003,10,1,3,295,10.0921
2003,10,1,4,402,11.2279
2003,10,1,5,547,11.4666
2003,10,2,1,183,6.7289
2003,10,2,2,167,8.2541
2003,10,2,3,145,8.9819
2003,10,2,4,145,9.5039
2003,10,2,5,166,11.1308
2003,10,3,1,225,2.4959
2003,10,3,2,180,7.3336
2003,10,3,3,143,6.5051
2003,10,3,4,128,5.1741
2003,10,3,5,139,8.7159
2003,11,1,1,463,2.4415
2003,11,1,2,309,3.6355
2003,11,1,3,292,6.4436
2003,11,1,4,416,5.8239
2003,11,1,5,545,6.0019
2003,11,2,1,193,1.9585
2003,11,2,2,161,3.2831
2003,11,2,3,139,3.6081
2003,11,2,4,153,4.1354
2003,11,2,5,164,3.6204
2003,11,3,1,216,0.5191
2003,11,3,2,178,3.4110
2003,11,3,3,149,1.7996
2003,11,3,4,135,0.6734
2003,11,3,5,139,-0.0010
2003,12,1,1,465,4.0575
2003,12,1,2,315,3.2621
2003,12,1,3,284,6.4583
2003,12,1,4,411,1.7023
2003,12,1,5,540,3.0764
2003,12,2,1,186,5.0006
2003,12,2,2,160,2.7637
2003,12,2,3,152,4.1200
2003,12,2,4,160,2.7282
2003,12,2,5,144,1.2235
2003,12,3,1,211,7.3579
2003,12,3,2,180,3.6671
2003,12,3,3,146,4.8479
2003,12,3,4,132,5.6202
2003,12,3,5,148,-1.8283
2004,1,1,1,456,14.2403
2004,1,1,2,320,7.8702
2004,1,1,3,294,7.6503
2004,1,1,4,412,5.9023
