year,month,rank_ME,rank_OLAq_12,nstocks,ret_vw
2000,9,1,2,985,-2.3613
2000,9,1,3,931,-0.7686
2000,9,1,4,804,-3.0710
2000,9,1,5,762,-4.4407
2000,9,2,1,646,-8.5917
2000,9,2,2,422,-3.8015
2000,9,2,3,476,-4.0954
2000,9,2,4,478,-1.9749
2000,9,2,5,554,-3.8125
2000,9,3,1,373,-10.6574
2000,9,3,2,310,-5.6275
2000,9,3,3,365,-3.3622
2000,9,3,4,458,-4.5334
2000,9,3,5,581,-9.6610
2000,10,1,1,1659,-10.4401
2000,10,1,2,906,-6.6647
2000,10,1,3,836,-6.9390
2000,10,1,4,745,-6.1938
2000,10,1,5,693,-7.9955
2000,10,2,1,622,-10.5205
2000,10,2,2,403,-2.8056
2000,10,2,3,448,-3.1040
2000,10,2,4,450,-3.7779
2000,10,2,5,534,-3.0831
2000,10,3,1,353,-9.5754
2000,10,3,2,296,-4.4446
2000,10,3,3,340,-0.8722
2000,10,3,4,430,-0.3647
2000,10,3,5,564,-1.4663
2000,11,1,1,1737,-17.2122
2000,11,1,2,961,-8.3885
2000,11,1,3,886,-8.3684
2000,11,1,4,777,-7.7917
2000,11,1,5,704,-11.2296
2000,11,2,1,673,-19.7742
2000,11,2,2,422,-7.2518
2000,11,2,3,476,-6.3163
2000,11,2,4,472,-7.8388
2000,11,2,5,543,-11.4934
2000,11,3,1,372,-23.1763
2000,11,3,2,321,-12.3262
2000,11,3,3,360,-6.2232
2000,11,3,4,446,-6.2599
2000,11,3,5,583,-11.1378
2000,12,1,1,1760,-6.4456
2000,12,1,2,958,-0.0378
2000,12,1,3,878,0.5626
2000,12,1,4,763,3.6123
2000,12,1,5,691,0.3657
2000,12,2,1,696,0.8229
2000,12,2,2,423,9.8325
2000,12,2,3,480,10.2187
2000,12,2,4,470,10.8190
2000,12,2,5,546,6.7300
2000,12,3,1,371,0.7554
2000,12,3,2,321,3.0034
2000,12,3,3,359,3.4587
2000,12,3,4,445,1.6142
2000,12,3,5,580,-2.7083
2001,1,1,1,1707,28.6575
2001,1,1,2,887,17.5590
2001,1,1,3,806,12.8907
2001,1,1,4,698,12.7623
2001,1,1,5,642,17.6406
2001,1,2,1,673,17.2738
2001,1,2,2,390,9.8651
2001,1,2,3,444,6.0699
2001,1,2,4,446,4.7665
2001,1,2,5,526,10.5524
2001,1,3,1,352,12.3535
2001,1,3,2,302,8.3705
2001,1,3,3,332,6.3604
2001,1,3,4,422,3.9900
2001,1,3,5,565,4.7385
2001,2,1,1,1763,-10.0671
2001,2,1,2,956,-2.9205
2001,2,1,3,845,-1.4128
2001,2,1,4,741,-4.7998
2001,2,1,5,661,-7.7003
2001,2,2,1,694,-13.6161
2001,2,2,2,433,-2.1551
2001,2,2,3,461,-1.8027
2001,2,2,4,477,-3.6747
2001,2,2,5,527,-9.4852
2001,2,3,1,378,-17.6381
2001,2,3,2,315,-8.0553
2001,2,3,3,360,-5.0913
2001,2,3,4,438,-8.0934
2001,2,3,5,574,-14.9133
2001,3,1,1,1763,-8.5214
2001,3,1,2,958,-4.3106
2001,3,1,3,843,-3.5549
2001,3,1,4,752,-2.2081
2001,3,1,5,659,-3.3224
2001,3,2,1,679,-8.0124
2001,3,2,2,436,-3.5763
2001,3,2,3,460,-5.1131
2001,3,2,4,472,-4.0337
2001,3,2,5,525,-4.6726
2001,3,3,1,353,-13.4867
2001,3,3,2,311,-6.8475
2001,3,3,3,353,-5.4612
2001,3,3,4,431,-4.6500
2001,3,3,5,563,-9.5724
2001,4,1,1,1709,4.5474
2001,4,1,2,886,4.3356
2001,4,1,3,759,6.4528
2001,4,1,4,696,7.4527
2001,4,1,5,614,10.0153
2001,4,2,1,637,7.4637
2001,4,2,2,408,7.4814
2001,4,2,3,426,7.8379
2001,4,2,4,435,7.5807
2001,4,2,5,501,11.0246
2001,4,3,1,311,10.9597
2001,4,3,2,282,8.4695
2001,4,3,3,328,7.6214
2001,4,3,4,396,7.8137
2001,4,3,5,529,10.4283
2001,5,1,1,1818,10.4034
2001,5,1,2,958,11.4177
2001,5,1,3,816,10.4657
2001,5,1,4,754,9.9836
2001,5,1,5,638,10.7541
2001,5,2,1,638,6.5989
2001,5,2,2,438,4.2651
2001,5,2,3,444,3.7493
2001,5,2,4,468,4.7832
2001,5,2,5,500,1.8869
2001,5,3,1,317,-1.7993
2001,5,3,2,295,-0.4541
2001,5,3,3,342,1.7865
2001,5,3,4,409,0.7462
2001,5,3,5,538,-0.7736
2001,6,1,1,1789,2.1179
2001,6,1,2,951,3.2627
2001,6,1,3,820,1.9699
2001,6,1,4,758,1.3513
2001,6,1,5,631,2.6284
2001,6,2,1,641,4.9098
2001,6,2,2,441,3.8401
2001,6,2,3,439,4.9088
2001,6,2,4,472,4.0718
2001,6,2,5,500,6.1425
2001,6,3,1,314,-4.0396
2001,6,3,2,292,-3.4314
2001,6,3,3,340,-3.2151
2001,6,3,4,411,-3.3213
2001,6,3,5,532,-2.0708
2001,7,1,1,1651,-5.4770
2001,7,1,2,854,-0.2581
2001,7,1,3,716,1.5759
2001,7,1,4,688,-0.7628
2001,7,1,5,575,-1.6025
2001,7,2,1,605,-8.3625
2001,7,2,2,410,-4.2569
2001,7,2,3,408,-3.9156
2001,7,2,4,440,-4.1274
2001,7,2,5,473,-5.9239
2001,7,3,1,273,-7.0632
2001,7,3,2,266,-1.2297
2001,7,3,3,310,1.4559
2001,7,3,4,376,-0.8818
2001,7,3,5,496,-0.6938
2001,8,1,1,1768,-4.3078
2001,8,1,2,937,-0.9419
2001,8,1,3,781,-1.3861
2001,8,1,4,743,-1.9147
2001,8,1,5,603,-4.1512
2001,8,2,1,648,-5.9080
2001,8,2,2,441,-1.8391
2001,8,2,3,450,-2.0016
2001,8,2,4,480,-2.6381
2001,8,2,5,497,-5.1650
2001,8,3,1,284,-10.1147
2001,8,3,2,278,-6.1122
2001,8,3,3,333,-5.0774
2001,8,3,4,416,-4.7129
2001,8,3,5,506,-7.2571
2001,9,1,1,1732,-16.7307
2001,9,1,2,944,-13.4780
2001,9,1,3,778,-11.4011
2001,9,1,4,743,-10.9727
2001,9,1,5,615,-12.3610
2001,9,2,1,633,-21.6756
2001,9,2,2,442,-16.2693
2001,9,2,3,450,-15.8350
2001,9,2,4,490,-15.6798
2001,9,2,5,493,-16.3587
2001,9,3,1,278,-14.4188
2001,9,3,2,278,-12.5382
2001,9,3,3,333,-11.3163
2001,9,3,4,413,-9.0555
2001,9,3,5,496,-9.4649
2001,10,1,1,1698,8.3229
2001,10,1,2,889,6.4315
2001,10,1,3,724,6.2604
2001,10,1,4,704,8.8377
2001,10,1,5,577,9.3615
2001,10,2,1,605,11.1204
2001,10,2,2,424,5.8226
2001,10,2,3,419,6.1756
2001,10,2,4,463,7.9928
2001,10,2,5,463,10.8692
2001,10,3,1,257,1.0897
2001,10,3,2,259,1.9107
2001,10,3,3,322,4.2534
2001,10,3,4,384,4.0467
2001,10,3,5,461,6.8806
2001,11,1,1,1752,11.4758
2001,11,1,2,951,6.6206
2001,11,1,3,797,6.6249
2001,11,1,4,749,6.3270
2001,11,1,5,620,6.3687
2001,11,2,1,607,14.0364
2001,11,2,2,453,9.8088
2001,11,2,3,443,8.9474
2001,11,2,4,487,8.2718
2001,11,2,5,470,9.1474
2001,11,3,1,262,12.2253
2001,11,3,2,277,9.6226
2001,11,3,3,341,10.3028
2001,11,3,4,410,7.9129
2001,11,3,5,461,8.7201
2001,12,1,1,1712,9.4362
2001,12,1,2,951,7.8979
2001,12,1,3,780,7.6686
2001,12,1,4,745,6.7425
2001,12,1,5,613,7.1648
2001,12,2,1,601,6.6075
2001,12,2,2,453,7.3937
2001,12,2,3,443,7.2751
2001,12,2,4,491,8.3272
2001,12,2,5,461,6.9169
2001,12,3,1,263,0.6919
2001,12,3,2,281,3.8342
2001,12,3,3,336,1.6500
2001,12,3,4,409,1.8043
2001,12,3,5,453,-0.6749
2002,1,1,1,1656,1.1922
2002,1,1,2,884,3.2741
2002,1,1,3,719,3.3510
2002,1,1,4,689,4.2220
2002,1,1,5,569,1.2254
2002,1,2,1,560,-5.8318
2002,1,2,2,427,0.0292
2002,1,2,3,416,1.1119
2002,1,2,4,471,0.3291
2002,1,2,5,432,-1.4783
2002,1,3,1,243,-8.4472
2002,1,3,2,256,-2.4820
2002,1,3,3,322,0.3397
2002,1,3,4,392,0.1724
2002,1,3,5,430,0.7356
2002,2,1,1,1708,-9.6174
2002,2,1,2,951,-3.4026
2002,2,1,3,766,-2.9571
2002,2,1,4,739,-2.4839
2002,2,1,5,610,-3.4921
2002,2,2,1,566,-11.1246
2002,2,2,2,454,-1.0176
2002,2,2,3,447,-0.3599
2002,2,2,4,500,-2.7790
2002,2,2,5,452,-2.9174
2002,2,3,1,249,-7.9337
2002,2,3,2,276,-2.8444
2002,2,3,3,350,0.5134
2002,2,3,4,416,-0.6694
2002,2,3,5,430,-3.4886
2002,3,1,1,1715,9.1104
2002,3,1,2,945,11.3820
2002,3,1,3,764,10.3273
2002,3,1,4,742,9.0242
2002,3,1,5,616,11.2597
2002,3,2,1,560,10.4210
2002,3,2,2,451,10.6093
2002,3,2,3,454,8.8924
2002,3,2,4,495,7.7937
2002,3,2,5,451,9.5118
2002,3,3,1,242,4.1454
2002,3,3,2,280,4.5919
2002,3,3,3,352,4.8128
2002,3,3,4,413,4.6953
2002,3,3,5,426,2.8149
2002,4,1,1,1663,-3.3089
2002,4,1,2,878,3.9861
2002,4,1,3,695,5.1010
2002,4,1,4,666,2.9486
2002,4,1,5,583,2.7068
2002,4,2,1,522,-7.5260
2002,4,2,2,425,0.9112
2002,4,2,3,422,0.9321
2002,4,2,4,467,1.1774
2002,4,2,5,424,0.7189
2002,4,3,1,229,-10.8700
2002,4,3,2,263,-5.8182
2002,4,3,3,329,-3.5998
2002,4,3,4,395,-5.0230
2002,4,3,5,406,-6.3821
2002,5,1,1,1711,-4.5052
2002,5,1,2,924,-1.8185
2002,5,1,3,765,-1.2735
2002,5,1,4,741,-2.1491
2002,5,1,5,637,-1.5087
2002,5,2,1,543,-8.2493
2002,5,2,2,439,-5.0842
2002,5,2,3,451,-3.9615
2002,5,2,4,491,-4.5639
2002,5,2,5,441,-5.3976
2002,5,3,1,242,-1.1974
2002,5,3,2,286,-0.5726
2002,5,3,3,355,0.2649
2002,5,3,4,414,-0.5728
2002,5,3,5,417,-2.2062
2002,6,1,1,1711,-7.4600
2002,6,1,2,917,-2.3578
2002,6,1,3,778,-2.3014
2002,6,1,4,742,-1.6729
2002,6,1,5,639,-4.6229
2002,6,2,1,534,-9.6886
2002,6,2,2,436,-5.6352
2002,6,2,3,448,-4.3830
2002,6,2,4,491,-5.9064
2002,6,2,5,433,-6.2218
2002,6,3,1,237,-16.8249
2002,6,3,2,289,-8.5339
2002,6,3,3,355,-8.5430
2002,6,3,4,412,-5.2026
2002,6,3,5,415,-7.7908
2002,7,1,1,1539,-16.7628
2002,7,1,2,815,-13.8462
2002,7,1,3,677,-14.4492
2002,7,1,4,661,-14.8332
2002,7,1,5,592,-15.0927
2002,7,2,1,490,-20.3402
2002,7,2,2,375,-17.0444
2002,7,2,3,400,-16.4546
2002,7,2,4,428,-16.9320
2002,7,2,5,405,-14.7674
2002,7,3,1,210,-12.7064
2002,7,3,2,260,-11.3186
2002,7,3,3,318,-11.4906
2002,7,3,4,377,-7.9645
2002,7,3,5,394,-5.7691
2002,8,1,1,1619,-2.9119
2002,8,1,2,882,-2.0821
2002,8,1,3,761,-1.0583
2002,8,1,4,715,-0.9607
2002,8,1,5,650,-0.2353
2002,8,2,1,496,-0.2958
2002,8,2,2,391,-0.5227
2002,8,2,3,431,0.8501
2002,8,2,4,454,1.7963
2002,8,2,5,417,1.6560
2002,8,3,1,224,4.8825
2002,8,3,2,283,0.9182
2002,8,3,3,345,-0.3300
2002,8,3,4,386,1.3004
2002,8,3,5,414,0.4255
2002,9,1,1,1590,-11.2087
2002,9,1,2,885,-8.4169
2002,9,1,3,756,-8.3083
2002,9,1,4,717,-7.6418
2002,9,1,5,660,-7.8813
2002,9,2,1,492,-11.4272
2002,9,2,2,390,-9.1175
2002,9,2,3,431,-7.3210
2002,9,2,4,453,-6.8053
2002,9,2,5,423,-6.3242
2002,9,3,1,222,-10.5462
2002,9,3,2,284,-11.0783
2002,9,3,3,343,-11.0867
2002,9,3,4,385,-10.6785
2002,9,3,5,419,-9.1834
2002,10,1,1,1547,4.6976
2002,10,1,2,782,1.2922
2002,10,1,3,701,0.8546
2002,10,1,4,658,3.6884
2002,10,1,5,643,4.7005
2002,10,2,1,473,5.2589
2002,10,2,2,355,3.5385
2002,10,2,3,409,2.2609
2002,10,2,4,427,4.8485
2002,10,2,5,400,4.8394
2002,10,3,1,217,13.4132
2002,10,3,2,270,6.9393
2002,10,3,3,322,6.3356
2002,10,3,4,364,8.4409
2002,10,3,5,397,9.6168
2002,11,1,1,1578,18.3820
2002,11,1,2,840,11.7897
2002,11,1,3,770,8.8591
2002,11,1,4,701,9.6739
2002,11,1,5,676,10.8676
2002,11,2,1,480,19.5381
2002,11,2,2,368,11.9572
2002,11,2,3,432,9.4653
2002,11,2,4,441,7.2425
2002,11,2,5,419,7.7594
2002,11,3,1,228,12.4568
2002,11,3,2,289,10.3417
2002,11,3,3,345,8.3809
2002,11,3,4,383,5.7519
2002,11,3,5,409,5.0990
2002,12,1,1,1562,-9.9016
2002,12,1,2,834,-4.4019
2002,12,1,3,767,-2.1301
2002,12,1,4,699,-3.8962
2002,12,1,5,681,-4.2067
2002,12,2,1,471,-12.1142
2002,12,2,2,369,-7.4215
2002,12,2,3,425,-5.3064
2002,12,2,4,444,-4.5389
2002,12,2,5,421,-5.3158
2002,12,3,1,224,-12.0943
2002,12,3,2,285,-6.3680
2002,12,3,3,346,-6.0077
2002,12,3,4,377,-5.9007
2002,12,3,5,411,-6.0893
2003,1,1,1,1504,-0.1140
2003,1,1,2,779,-2.2310
2003,1,1,3,709,-2.0639
2003,1,1,4,645,-0.8316
2003,1,1,5,644,-1.0623
2003,1,2,1,430,-2.8790
2003,1,2,2,339,-3.5337
2003,1,2,3,395,-3.3929
2003,1,2,4,399,-3.9511
2003,1,2,5,390,-2.8938
2003,1,3,1,205,-2.9487
2003,1,3,2,258,-2.7851
2003,1,3,3,319,-3.5720
2003,1,3,4,360,-3.3560
2003,1,3,5,390,-2.2434
2003,2,1,1,1535,-3.2466
2003,2,1,2,839,-4.4684
2003,2,1,3,781,-3.0428
2003,2,1,4,696,-2.7399
2003,2,1,5,663,-4.0755
2003,2,2,1,412,-3.0164
2003,2,2,2,368,-3.0564
2003,2,2,3,413,-3.6857
2003,2,2,4,409,-3.9015
2003,2,2,5,406,-2.3689
2003,2,3,1,203,-2.5278
2003,2,3,2,260,-2.1814
2003,2,3,3,330,-0.9629
2003,2,3,4,369,-1.2557
2003,2,3,5,401,-0.3312
2003,3,1,1,1514,1.6303
2003,3,1,2,842,-0.6203
2003,3,1,3,775,-0.1631
2003,3,1,4,697,0.5652
2003,3,1,5,661,2.0063
2003,3,2,1,411,0.5357
2003,3,2,2,370,-0.2499
2003,3,2,3,413,0.8593
2003,3,2,4,407,1.7353
2003,3,2,5,405,2.1253
2003,3,3,1,204,-0.6366
2003,3,3,2,255,-0.1335
2003,3,3,3,331,0.2729
2003,3,3,4,371,2.1528
2003,3,3,5,399,1.4022
2003,4,1,1,1423,11.6142
2003,4,1,2,776,10.9238
2003,4,1,3,710,9.3079
2003,4,1,4,641,8.9540
2003,4,1,5,624,12.3869
2003,4,2,1,370,14.1204
2003,4,2,2,333,11.3150
2003,4,2,3,378,9.7815
2003,4,2,4,388,8.6580
2003,4,2,5,379,10.4995
2003,4,3,1,183,12.1879
2003,4,3,2,242,8.7668
2003,4,3,3,309,5.9495
2003,4,3,4,357,6.4798
2003,4,3,5,387,5.7474
2003,5,1,1,1443,21.6519
2003,5,1,2,859,14.3132
2003,5,1,3,784,12.4809
2003,5,1,4,707,12.2714
2003,5,1,5,653,12.9527
2003,5,2,1,382,15.9070
2003,5,2,2,359,10.7513
2003,5,2,3,403,12.1730
2003,5,2,4,404,11.1153
2003,5,2,5,396,9.6664
2003,5,3,1,189,10.2506
2003,5,3,2,257,7.9267
2003,5,3,3,322,7.5849
2003,5,3,4,376,5.6968
2003,5,3,5,389,4.6800
2003,6,1,1,1428,6.9795
2003,6,1,2,860,5.7301
2003,6,1,3,788,6.2381
2003,6,1,4,709,5.8631
2003,6,1,5,652,6.8386
2003,6,2,1,379,2.5034
2003,6,2,2,362,1.5444
2003,6,2,3,410,1.7742
2003,6,2,4,405,2.2408
2003,6,2,5,399,3.9089
2003,6,3,1,189,1.2620
2003,6,3,2,258,1.8971
2003,6,3,3,323,1.4011
2003,6,3,4,382,1.1926
2003,6,3,5,387,2.0360
2003,7,1,1,1301,10.7897
2003,7,1,2,769,9.3726
2003,7,1,3,707,8.3098
2003,7,1,4,641,8.1836
2003,7,1,5,613,9.5423
2003,7,2,1,344,8.6064
2003,7,2,2,337,5.1174
2003,7,2,3,367,6.4508
2003,7,2,4,366,5.5417
2003,7,2,5,392,6.4484
2003,7,3,1,166,2.1089
2003,7,3,2,237,1.5866
2003,7,3,3,300,1.1821
2003,7,3,4,355,1.9533
2003,7,3,5,375,1.9776
2003,8,1,1,1359,6.8755
2003,8,1,2,856,5.2049
2003,8,1,3,774,4.8791
2003,8,1,4,682,5.3659
2003,8,1,5,642,5.3498
2003,8,2,1,368,6.5003
2003,8,2,2,364,6.2829
2003,8,2,3,394,6.4144
2003,8,2,4,394,6.3240
2003,8,2,5,402,6.8843
2003,8,3,1,183,4.8188
2003,8,3,2,250,5.6706
2003,8,3,3,324,5.2349
2003,8,3,4,387,4.3236
2003,8,3,5,392,1.4107
2003,9,1,1,1340,4.3494
2003,9,1,2,853,1.2116
2003,9,1,3,780,0.9377
2003,9,1,4,691,0.8911
2003,9,1,5,648,0.4840
2003,9,2,1,370,-3.7696
2003,9,2,2,371,-4.5209
2003,9,2,3,383,-3.6921
2003,9,2,4,402,-2.8796
2003,9,2,5,407,-2.8292
2003,9,3,1,186,-5.1745
2003,9,3,2,248,-4.3440
2003,9,3,3,325,-3.3925
2003,9,3,4,391,-3.0451
2003,9,3,5,395,-0.2804
2003,10,1,1,1279,11.6461
2003,10,1,2,790,9.0349
2003,10,1,3,718,10.9805
2003,10,1,4,640,11.5580
2003,10,1,5,611,10.2876
2003,10,2,1,358,11.4324
2003,10,2,2,348,8.3071
2003,10,2,3,366,9.1172
2003,10,2,4,373,8.9918
2003,10,2,5,395,9.5519
2003,10,3,1,176,6.7319
2003,10,3,2,235,6.8521
2003,10,3,3,307,8.4031
2003,10,3,4,377,6.1939
2003,10,3,5,386,5.3238
2003,11,1,1,1305,5.0211
2003,11,1,2,851,5.1100
2003,11,1,3,763,5.4258
2003,11,1,4,690,6.3032
2003,11,1,5,643,4.2525
2003,11,2,1,367,3.5655
2003,11,2,2,361,3.6317
2003,11,2,3,399,4.4599
2003,11,2,4,384,3.6356
2003,11,2,5,410,2.7657
2003,11,3,1,190,1.4412
2003,11,3,2,244,2.0209
2003,11,3,3,314,2.4889
2003,11,3,4,381,0.8802
2003,11,3,5,399,1.3696
2003,12,1,1,1287,2.4535
2003,12,1,2,846,5.1575
2003,12,1,3,761,3.9255
2003,12,1,4,690,2.4194
2003,12,1,5,639,1.0384
2003,12,2,1,366,3.7770
2003,12,2,2,364,4.9671
2003,12,2,3,395,1.8381
2003,12,2,4,383,2.9532
2003,12,2,5,408,0.6203
2003,12,3,1,187,6.9104
2003,12,3,2,244,6.6197
2003,12,3,3,314,3.4860
2003,12,3,4,379,4.0055
2003,12,3,5,398,3.8616
2004,1,1,1,1221,9.6516
2004,1,1,2,764,7.1031
2004,1,1,3,691,5.5340
2004,1,1,4,639,6.3372
2004,1,1,5,603,4.3597
2004,1,2,1,350,5.6571
2004,1,2,2,334,2.7649
2004,1,2,3,379,3.1544
2004,1,2,4,367,3.4296
2004,1,2,5,399,3.9774
2004,1,3,1,181,0.3083
2004,1,3,2,229,1.2867
2004,1,3,3,298,1.1895
2004,1,3,4,363,1.4251
2004,1,3,5,389,1.3969
2004,2,1,1,1232,-0.1475
2004,2,1,2,816,1.6574
2004,2,1,3,736,0.5248
2004,2,1,4,689,0.9525
2004,2,1,5,624,-0.4295
2004,2,2,1,360,-0.8784
2004,2,2,2,348,0.4738
2004,2,2,3,397,1.4804
2004,2,2,4,383,0.8886
2004,2,2,5,414,0.1805
2004,2,3,1,185,-1.1256
2004,2,3,2,242,2.9442
2004,2,3,3,307,1.2826
2004,2,3,4,372,2.6972
2004,2,3,5,394,0.4125
2004,3,1,1,1218,-1.3474
2004,3,1,2,831,0.1607
2004,3,1,3,733,1.0391
2004,3,1,4,693,-0.1678
2004,3,1,5,623,-0.4115
2004,3,2,1,358,0.4955
2004,3,2,2,350,0.2387
2004,3,2,3,401,0.4381
2004,3,2,4,387,1.4823
2004,3,2,5,415,2.0245
2004,3,3,1,184,-1.4550
2004,3,3,2,242,-0.7501
2004,3,3,3,312,0.1548
2004,3,3,4,375,-1.7436
2004,3,3,5,395,-1.8779
2004,4,1,1,1179,-5.8783
2004,4,1,2,762,-3.9969
2004,4,1,3,670,-4.3210
2004,4,1,4,636,-2.8076
2004,4,1,5,592,-5.0914
2004,4,2,1,334,-6.7336
2004,4,2,2,331,-4.5896
2004,4,2,3,375,-3.6170
2004,4,2,4,362,-2.5299
2004,4,2,5,395,-4.0494
2004,4,3,1,172,-0.8155
2004,4,3,2,225,-1.5463
2004,4,3,3,296,-2.7961
2004,4,3,4,358,-0.4527
2004,4,3,5,386,0.1994
2004,5,1,1,1206,-1.4844
2004,5,1,2,824,-0.0234
2004,5,1,3,719,0.6917
2004,5,1,4,681,0.1977
2004,5,1,5,638,-0.2225
2004,5,2,1,338,1.5820
2004,5,2,2,342,2.1543
2004,5,2,3,396,1.3233
2004,5,2,4,381,1.4203
2004,5,2,5,402,2.4153
2004,5,3,1,189,0.4096
2004,5,3,2,243,0.2256
2004,5,3,3,313,1.3139
2004,5,3,4,365,0.0356
2004,5,3,5,393,2.1259
2004,6,1,1,1204,2.9820
2004,6,1,2,822,4.2783
2004,6,1,3,715,4.3701
2004,6,1,4,695,4.6375
2004,6,1,5,640,4.7227
2004,6,2,1,331,4.6108
2004,6,2,2,344,5.5474
2004,6,2,3,396,5.5216
2004,6,2,4,378,5.3754
2004,6,2,5,401,4.3868
2004,6,3,1,188,2.0251
2004,6,3,2,248,3.3691
2004,6,3,3,313,2.8193
2004,6,3,4,370,2.1445
2004,6,3,5,398,1.2266
2004,7,1,1,1116,-9.1808
2004,7,1,2,739,-6.5426
2004,7,1,3,654,-6.2615
2004,7,1,4,622,-7.8280
2004,7,1,5,605,-9.7727
2004,7,2,1,303,-9.4727
2004,7,2,2,321,-7.4245
2004,7,2,3,354,-6.5895
2004,7,2,4,361,-5.9831
2004,7,2,5,384,-7.3814
2004,7,3,1,174,-5.0221
2004,7,3,2,228,-4.1417
2004,7,3,3,285,-3.6085
2004,7,3,4,340,-2.8755
2004,7,3,5,386,-5.6738
2004,8,1,1,1171,-2.5148
2004,8,1,2,776,-2.6601
2004,8,1,3,710,-2.3589
2004,8,1,4,678,-1.7585
2004,8,1,5,659,-3.2132
2004,8,2,1,319,-2.4349
2004,8,2,2,338,-1.8436
2004,8,2,3,372,-1.6963
2004,8,2,4,391,-2.3732
2004,8,2,5,405,-3.8308
2004,8,3,1,186,-1.5705
2004,8,3,2,246,-0.5083
2004,8,3,3,308,-1.3184
2004,8,3,4,358,0.1703
2004,8,3,5,396,-1.0590
2004,9,1,1,1166,3.9291
2004,9,1,2,784,4.3762
2004,9,1,3,711,4.5715
2004,9,1,4,692,4.5896
2004,9,1,5,673,5.6795
2004,9,2,1,318,4.7771
2004,9,2,2,340,6.1932
2004,9,2,3,379,5.9771
2004,9,2,4,394,6.3755
2004,9,2,5,409,6.4412
2004,9,3,1,187,2.0551
2004,9,3,2,246,2.9794
2004,9,3,3,306,2.9387
2004,9,3,4,362,2.8743
2004,9,3,5,395,0.0836
2004,10,1,1,1134,0.6589
2004,10,1,2,720,1.8194
2004,10,1,3,660,1.3158
2004,10,1,4,647,0.7498
2004,10,1,5,657,1.6806
2004,10,2,1,302,1.0678
2004,10,2,2,324,0.6583
2004,10,2,3,352,1.7797
2004,10,2,4,371,3.2717
2004,10,2,5,403,2.5859
2004,10,3,1,180,1.7238
2004,10,3,2,235,1.6334
2004,10,3,3,297,1.8540
2004,10,3,4,344,1.5644
2004,10,3,5,389,1.6039
2004,11,1,1,1172,10.7314
2004,11,1,2,791,9.1441
2004,11,1,3,735,9.3053
2004,11,1,4,700,9.1795
2004,11,1,5,698,9.1834
2004,11,2,1,307,9.3681
2004,11,2,2,339,9.0515
2004,11,2,3,367,9.6512
2004,11,2,4,386,8.4450
2004,11,2,5,412,8.4398
2004,11,3,1,182,6.3055
2004,11,3,2,246,6.2051
2004,11,3,3,309,5.1755
2004,11,3,4,364,4.4492
2004,11,3,5,400,2.8464
2004,12,1,1,1169,6.4807
2004,12,1,2,782,6.0255
2004,12,1,3,735,5.2434
2004,12,1,4,702,5.2650
2004,12,1,5,705,5.0311
2004,12,2,1,308,3.9099
2004,12,2,2,338,2.9584
2004,12,2,3,369,3.2790
2004,12,2,4,390,2.6779
2004,12,2,5,408,3.5099
2004,12,3,1,184,4.1455
2004,12,3,2,244,2.7819
2004,12,3,3,309,2.2622
2004,12,3,4,372,2.6417
2004,12,3,5,397,4.1913
2005,1,1,1,1119,-5.5744
2005,1,1,2,730,-3.5765
2005,1,1,3,680,-3.1929
2005,1,1,4,667,-3.9837
2005,1,1,5,672,-4.7442
2005,1,2,1,290,-5.1476
2005,1,2,2,313,-4.1547
2005,1,2,3,337,-2.6830
2005,1,2,4,370,-3.1915
2005,1,2,5,383,-3.8594
2005,1,3,1,178,-3.2511
2005,1,3,2,235,-2.8688
2005,1,3,3,289,-3.6154
2005,1,3,4,362,-2.4838
2005,1,3,5,384,-2.4751
2005,2,1,1,1167,0.7198
2005,2,1,2,775,1.3123
2005,2,1,3,720,1.5320
2005,2,1,4,704,1.6961
2005,2,1,5,703,1.3722
2005,2,2,1,286,2.5248
2005,2,2,2,314,2.4190
2005,2,2,3,351,3.3982
2005,2,2,4,385,3.4496
2005,2,2,5,381,2.5597
2005,2,3,1,175,0.2549
2005,2,3,2,249,3.1224
2005,2,3,3,296,3.4887
2005,2,3,4,372,4.0391
2005,2,3,5,384,2.6857
2005,3,1,1,1171,-5.4848
2005,3,1,2,775,-1.8502
2005,3,1,3,726,-1.2831
2005,3,1,4,706,-2.1455
2005,3,1,5,695,-3.2179
2005,3,2,1,277,-1.4650
2005,3,2,2,316,-1.4387
2005,3,2,3,350,-2.8229
2005,3,2,4,383,-1.9560
2005,3,2,5,374,-2.7148
2005,3,3,1,173,-0.5115
2005,3,3,2,251,-0.8604
2005,3,3,3,303,-0.9921
2005,3,3,4,370,-1.7660
2005,3,3,5,383,-1.5784
2005,4,1,1,1125,-8.4572
2005,4,1,2,697,-5.7957
2005,4,1,3,682,-6.0662
2005,4,1,4,641,-6.5638
2005,4,1,5,665,-6.4621
2005,4,2,1,258,-8.3615
2005,4,2,2,287,-6.4826
2005,4,2,3,330,-6.4006
2005,4,2,4,361,-6.6449
2005,4,2,5,355,-7.0092
2005,4,3,1,162,-3.7361
2005,4,3,2,238,-3.6000
2005,4,3,3,293,-3.1512
2005,4,3,4,354,-3.3589
2005,4,3,5,378,-1.3609
2005,5,1,1,1184,5.4625
2005,5,1,2,745,6.4977
2005,5,1,3,758,5.7168
2005,5,1,4,713,5.7744
2005,5,1,5,691,6.8182
2005,5,2,1,259,8.2752
