year,month,rank_ME,rank_ATOq_12,nstocks,ret_vw
1984,1,3,4,236,-0.9428
1984,1,3,5,186,-4.3777
1984,2,1,1,441,-4.1733
1984,2,1,2,557,-7.2834
1984,2,1,3,687,-6.9468
1984,2,1,4,663,-7.0110
1984,2,1,5,704,-6.8858
1984,2,2,1,178,-2.9093
1984,2,2,2,230,-5.7526
1984,2,2,3,282,-5.2371
1984,2,2,4,287,-6.2691
1984,2,2,5,301,-5.3479
1984,2,3,1,184,-2.9251
1984,2,3,2,227,-5.0534
1984,2,3,3,273,-2.2902
1984,2,3,4,244,-3.1566
1984,2,3,5,187,-4.9642
1984,3,1,1,461,-0.7657
1984,3,1,2,579,0.8230
1984,3,1,3,706,0.8003
1984,3,1,4,694,1.5256
1984,3,1,5,739,1.2753
1984,3,2,1,175,0.6928
1984,3,2,2,227,0.7882
1984,3,2,3,290,0.8261
1984,3,2,4,293,1.3672
1984,3,2,5,306,0.8512
1984,3,3,1,187,0.3730
1984,3,3,2,227,2.9341
1984,3,3,3,277,1.8850
1984,3,3,4,247,1.9669
1984,3,3,5,192,-0.6957
1984,4,1,1,459,-3.5278
1984,4,1,2,596,-1.5435
1984,4,1,3,703,-0.7656
1984,4,1,4,696,-1.0940
1984,4,1,5,750,-1.9974
1984,4,2,1,180,-0.9167
1984,4,2,2,229,0.1114
1984,4,2,3,281,1.2544
1984,4,2,4,287,0.3258
1984,4,2,5,296,0.6196
1984,4,3,1,182,-1.5377
1984,4,3,2,217,-0.3414
1984,4,3,3,264,1.0016
1984,4,3,4,241,2.5419
1984,4,3,5,183,1.6045
1984,5,1,1,475,-5.5136
1984,5,1,2,625,-5.4688
1984,5,1,3,711,-4.9561
1984,5,1,4,716,-4.6907
1984,5,1,5,787,-4.6420
1984,5,2,1,184,-5.1351
1984,5,2,2,241,-6.5211
1984,5,2,3,290,-5.7316
1984,5,2,4,291,-3.8931
1984,5,2,5,299,-4.6073
1984,5,3,1,188,-2.3261
1984,5,3,2,230,-5.5680
1984,5,3,3,265,-5.0487
1984,5,3,4,246,-5.8889
1984,5,3,5,186,-3.8060
1984,6,1,1,496,-1.2507
1984,6,1,2,657,2.5574
1984,6,1,3,756,2.2127
1984,6,1,4,754,2.0381
1984,6,1,5,851,4.3017
1984,6,2,1,193,-0.2403
1984,6,2,2,244,3.3593
1984,6,2,3,293,3.9898
1984,6,2,4,292,3.8378
1984,6,2,5,299,5.3245
1984,6,3,1,188,0.9894
1984,6,3,2,231,2.0022
1984,6,3,3,270,1.0261
1984,6,3,4,246,2.9730
1984,6,3,5,183,6.3877
1984,7,1,1,471,-9.1056
1984,7,1,2,634,-5.2071
1984,7,1,3,737,-4.1948
1984,7,1,4,743,-3.3320
1984,7,1,5,823,-3.7103
1984,7,2,1,184,-7.2808
1984,7,2,2,234,-5.2981
1984,7,2,3,283,-4.9750
1984,7,2,4,289,-4.3589
1984,7,2,5,291,-3.4939
1984,7,3,1,181,-1.3003
1984,7,3,2,227,-3.7259
1984,7,3,3,263,-1.6560
1984,7,3,4,237,-2.1217
1984,7,3,5,181,0.7311
1984,8,1,1,483,9.8076
1984,8,1,2,633,9.1287
1984,8,1,3,761,12.0227
1984,8,1,4,746,10.4859
1984,8,1,5,836,10.4589
1984,8,2,1,186,12.5784
1984,8,2,2,239,11.9937
1984,8,2,3,289,13.3472
1984,8,2,4,301,12.8631
1984,8,2,5,304,12.6325
1984,8,3,1,186,9.1065
1984,8,3,2,231,11.5504
1984,8,3,3,266,11.5884
1984,8,3,4,241,11.8072
1984,8,3,5,192,10.6705
1984,9,1,1,507,-0.6675
1984,9,1,2,657,-0.4094
1984,9,1,3,780,-1.6892
1984,9,1,4,776,-1.2138
1984,9,1,5,845,0.1913
1984,9,2,1,183,-0.2556
1984,9,2,2,244,-2.1226
1984,9,2,3,294,-2.3104
1984,9,2,4,305,-2.0048
1984,9,2,5,306,-0.3873
1984,9,3,1,185,3.5349
1984,9,3,2,235,-2.3263
1984,9,3,3,271,-1.0296
1984,9,3,4,240,-0.5712
1984,9,3,5,192,-0.1320
1984,10,1,1,511,-4.5859
1984,10,1,2,649,-3.3660
1984,10,1,3,763,-3.0667
1984,10,1,4,770,-2.6078
1984,10,1,5,838,-1.4932
1984,10,2,1,176,-2.9909
1984,10,2,2,238,-1.5274
1984,10,2,3,280,-1.3471
1984,10,2,4,293,-2.0070
1984,10,2,5,298,0.4316
1984,10,3,1,183,0.7716
1984,10,3,2,230,-0.1422
1984,10,3,3,254,-0.3303
1984,10,3,4,235,-0.2065
1984,10,3,5,191,1.9151
1984,11,1,1,512,-4.5545
1984,11,1,2,660,-3.5763
1984,11,1,3,786,-3.3019
1984,11,1,4,784,-3.2157
1984,11,1,5,850,-3.0468
1984,11,2,1,176,-0.3984
1984,11,2,2,236,-2.1921
1984,11,2,3,298,-3.2657
1984,11,2,4,304,-2.3070
1984,11,2,5,303,-2.2538
1984,11,3,1,189,1.8845
1984,11,3,2,235,-0.4409
1984,11,3,3,261,-1.4711
1984,11,3,4,237,-1.5872
1984,11,3,5,193,-2.8977
1984,12,1,1,535,-1.9403
1984,12,1,2,684,0.6927
1984,12,1,3,822,1.3226
1984,12,1,4,794,1.3350
1984,12,1,5,864,1.2376
1984,12,2,1,177,0.3163
1984,12,2,2,246,2.2137
1984,12,2,3,304,2.6292
1984,12,2,4,302,3.6208
1984,12,2,5,305,2.7442
1984,12,3,1,191,1.6571
1984,12,3,2,238,1.8382
1984,12,3,3,264,1.7836
1984,12,3,4,243,2.6367
1984,12,3,5,194,2.9463
1985,1,1,1,529,12.4282
1985,1,1,2,675,14.7350
1985,1,1,3,812,13.7712
1985,1,1,4,790,13.9526
1985,1,1,5,869,13.6546
1985,1,2,1,178,8.4926
1985,1,2,2,245,12.2530
1985,1,2,3,300,12.1347
1985,1,2,4,293,13.3992
1985,1,2,5,303,12.4460
1985,1,3,1,189,4.4891
1985,1,3,2,235,7.7054
1985,1,3,3,251,8.7809
1985,1,3,4,237,8.1696
1985,1,3,5,194,9.2213
1985,2,1,1,534,3.3343
1985,2,1,2,673,2.7187
1985,2,1,3,811,3.2258
1985,2,1,4,781,3.3116
1985,2,1,5,859,4.1787
1985,2,2,1,175,1.9774
1985,2,2,2,240,1.3366
1985,2,2,3,304,2.0565
1985,2,2,4,290,2.0521
1985,2,2,5,298,3.0985
1985,2,3,1,189,0.9829
1985,2,3,2,238,2.3950
1985,2,3,3,243,1.3772
1985,2,3,4,229,1.1747
1985,2,3,5,187,1.5440
1985,3,1,1,534,-1.2535
1985,3,1,2,695,-1.8763
1985,3,1,3,833,-2.3462
1985,3,1,4,806,-2.5198
1985,3,1,5,874,-2.1288
1985,3,2,1,176,2.2927
1985,3,2,2,238,-2.9556
1985,3,2,3,306,-4.3037
1985,3,2,4,292,-3.9189
1985,3,2,5,301,-2.3710
1985,3,3,1,191,4.1577
1985,3,3,2,241,0.1226
1985,3,3,3,244,-1.7324
1985,3,3,4,232,0.8690
1985,3,3,5,193,-1.7292
1985,4,1,1,548,-1.7634
1985,4,1,2,693,-1.9194
1985,4,1,3,813,-2.0495
1985,4,1,4,797,-2.0425
1985,4,1,5,854,-0.5519
1985,4,2,1,178,0.0018
1985,4,2,2,230,-2.4294
1985,4,2,3,306,-2.1702
1985,4,2,4,283,-2.8482
1985,4,2,5,300,-1.1448
1985,4,3,1,190,0.9098
1985,4,3,2,235,-0.5940
1985,4,3,3,236,-0.2752
1985,4,3,4,219,-1.3881
1985,4,3,5,186,-1.8154
1985,5,1,1,568,0.0343
1985,5,1,2,714,2.8684
1985,5,1,3,828,3.6551
1985,5,1,4,807,2.4708
1985,5,1,5,872,3.8832
1985,5,2,1,186,2.4717
1985,5,2,2,237,3.9225
1985,5,2,3,313,3.0386
1985,5,2,4,290,4.1811
1985,5,2,5,306,4.6891
1985,5,3,1,196,4.8444
1985,5,3,2,246,5.6034
1985,5,3,3,250,4.0388
1985,5,3,4,228,7.7009
1985,5,3,5,189,8.4983
1985,6,1,1,582,-1.2426
1985,6,1,2,753,-0.3545
1985,6,1,3,850,0.1400
1985,6,1,4,820,0.8401
1985,6,1,5,892,1.6433
1985,6,2,1,186,0.5179
1985,6,2,2,242,0.4119
1985,6,2,3,313,1.5104
1985,6,2,4,291,1.3769
1985,6,2,5,310,1.0862
1985,6,3,1,194,3.0679
1985,6,3,2,246,1.5704
1985,6,3,3,247,1.3990
1985,6,3,4,228,1.2363
1985,6,3,5,190,1.9807
1985,7,1,1,549,0.7320
1985,7,1,2,729,2.7478
1985,7,1,3,810,3.6075
1985,7,1,4,781,2.9981
1985,7,1,5,855,2.1618
1985,7,2,1,180,-0.1922
1985,7,2,2,232,2.9271
1985,7,2,3,300,3.2049
1985,7,2,4,288,2.8883
1985,7,2,5,304,3.5186
1985,7,3,1,190,-2.8374
1985,7,3,2,234,1.1559
1985,7,3,3,240,1.5954
1985,7,3,4,220,-0.8635
1985,7,3,5,186,-1.6770
1985,8,1,1,556,-0.8252
1985,8,1,2,737,-0.9796
1985,8,1,3,810,-1.3241
1985,8,1,4,789,-0.0064
1985,8,1,5,849,-1.2374
1985,8,2,1,183,1.5669
1985,8,2,2,238,-1.8830
1985,8,2,3,311,-1.8507
1985,8,2,4,296,-1.2191
1985,8,2,5,308,-1.1780
1985,8,3,1,194,1.6207
1985,8,3,2,241,-0.9800
1985,8,3,3,240,-0.9473
1985,8,3,4,227,-0.6345
1985,8,3,5,192,-0.2630
1985,9,1,1,562,-6.2362
1985,9,1,2,765,-6.3420
1985,9,1,3,838,-5.9716
1985,9,1,4,821,-5.4765
1985,9,1,5,846,-5.4514
1985,9,2,1,184,-6.4663
1985,9,2,2,247,-7.5047
1985,9,2,3,306,-5.7401
1985,9,2,4,303,-4.7328
1985,9,2,5,300,-5.2375
1985,9,3,1,195,-5.8885
1985,9,3,2,242,-3.3830
1985,9,3,3,244,-2.3882
1985,9,3,4,229,-2.7605
1985,9,3,5,191,-2.9125
1985,10,1,1,547,2.5548
1985,10,1,2,749,0.9692
1985,10,1,3,800,2.9104
1985,10,1,4,813,2.6897
1985,10,1,5,821,3.4637
1985,10,2,1,177,2.8178
1985,10,2,2,239,1.6050
1985,10,2,3,297,3.3370
1985,10,2,4,292,4.5054
1985,10,2,5,294,4.5619
1985,10,3,1,192,5.8297
1985,10,3,2,234,3.0832
1985,10,3,3,226,3.7271
1985,10,3,4,218,4.9849
1985,10,3,5,190,3.9629
1985,11,1,1,549,3.0088
1985,11,1,2,771,6.5105
1985,11,1,3,801,6.3572
1985,11,1,4,820,6.7070
1985,11,1,5,823,7.1008
1985,11,2,1,171,5.2506
1985,11,2,2,248,8.2073
1985,11,2,3,301,7.3077
1985,11,2,4,298,7.6990
1985,11,2,5,301,8.2117
1985,11,3,1,194,4.4410
1985,11,3,2,236,8.3208
1985,11,3,3,230,6.9584
1985,11,3,4,225,6.8256
1985,11,3,5,191,7.5086
1985,12,1,1,552,0.6568
1985,12,1,2,785,3.7877
1985,12,1,3,814,4.7075
1985,12,1,4,831,4.7075
1985,12,1,5,830,5.3876
1985,12,2,1,174,1.9983
1985,12,2,2,249,4.6922
1985,12,2,3,302,4.5617
1985,12,2,4,296,5.1449
1985,12,2,5,297,5.5986
1985,12,3,1,195,4.8631
1985,12,3,2,235,4.2049
1985,12,3,3,234,4.3734
1985,12,3,4,226,4.4163
1985,12,3,5,191,4.2563
1986,1,1,1,545,1.3123
1986,1,1,2,784,2.4999
1986,1,1,3,814,2.2176
1986,1,1,4,820,2.5681
1986,1,1,5,803,3.8854
1986,1,2,1,176,-0.1291
1986,1,2,2,242,1.0554
1986,1,2,3,293,0.6140
1986,1,2,4,293,1.7951
1986,1,2,5,292,1.8004
1986,1,3,1,190,3.0183
1986,1,3,2,234,0.7511
1986,1,3,3,231,-0.7737
1986,1,3,4,222,-1.9195
1986,1,3,5,189,2.1338
1986,2,1,1,537,3.2274
1986,2,1,2,781,6.0229
1986,2,1,3,807,6.2684
1986,2,1,4,812,6.0685
1986,2,1,5,802,7.8988
1986,2,2,1,178,4.1620
1986,2,2,2,244,7.0335
1986,2,2,3,287,5.4446
1986,2,2,4,290,8.1860
1986,2,2,5,292,8.6684
1986,2,3,1,189,6.8220
1986,2,3,2,234,7.9223
1986,2,3,3,226,7.6930
1986,2,3,4,222,6.9509
1986,2,3,5,187,8.8073
1986,3,1,1,540,4.5434
1986,3,1,2,797,4.2256
1986,3,1,3,830,5.2764
1986,3,1,4,840,5.3785
1986,3,1,5,819,5.0546
1986,3,2,1,181,4.6324
1986,3,2,2,249,4.8856
1986,3,2,3,291,4.8347
1986,3,2,4,299,5.3324
1986,3,2,5,302,5.9774
1986,3,3,1,195,4.9789
1986,3,3,2,235,4.7966
1986,3,3,3,233,3.9782
1986,3,3,4,222,4.7378
1986,3,3,5,191,9.6790
1986,4,1,1,537,1.9139
1986,4,1,2,782,1.2612
1986,4,1,3,818,2.1393
1986,4,1,4,814,1.8226
1986,4,1,5,815,1.5314
1986,4,2,1,175,0.5441
1986,4,2,2,246,2.2350
1986,4,2,3,276,1.9886
1986,4,2,4,295,1.1561
1986,4,2,5,300,1.7513
1986,4,3,1,193,-2.7873
1986,4,3,2,228,-1.5266
1986,4,3,3,225,0.5441
1986,4,3,4,215,1.3406
1986,4,3,5,189,-1.3043
1986,5,1,1,546,3.1940
1986,5,1,2,782,2.8395
1986,5,1,3,819,2.7617
1986,5,1,4,833,3.6955
1986,5,1,5,826,5.5427
1986,5,2,1,181,2.3788
1986,5,2,2,246,2.3015
1986,5,2,3,294,3.3400
1986,5,2,4,304,4.3649
1986,5,2,5,307,5.1464
1986,5,3,1,190,4.1630
1986,5,3,2,239,5.0570
1986,5,3,3,239,5.2735
1986,5,3,4,228,5.0787
1986,5,3,5,188,7.4775
1986,6,1,1,556,-1.0101
1986,6,1,2,799,-0.5410
1986,6,1,3,841,-0.7194
1986,6,1,4,861,0.0301
1986,6,1,5,832,0.6503
1986,6,2,1,181,1.2512
1986,6,2,2,252,-1.1372
1986,6,2,3,292,-0.7789
1986,6,2,4,316,0.1687
1986,6,2,5,319,0.3284
1986,6,3,1,191,4.2967
1986,6,3,2,238,0.7636
1986,6,3,3,245,0.1271
1986,6,3,4,227,2.0559
1986,6,3,5,187,2.8762
1986,7,1,1,523,-8.6102
1986,7,1,2,766,-9.5528
1986,7,1,3,822,-7.9732
1986,7,1,4,837,-8.5974
1986,7,1,5,810,-9.6071
1986,7,2,1,178,-6.0010
1986,7,2,2,244,-9.8064
1986,7,2,3,279,-10.2059
1986,7,2,4,307,-9.3878
1986,7,2,5,315,-10.1172
1986,7,3,1,187,2.4148
1986,7,3,2,232,-6.7800
1986,7,3,3,240,-7.0483
1986,7,3,4,221,-5.6425
1986,7,3,5,181,-7.5130
1986,8,1,1,528,2.3947
1986,8,1,2,764,1.7376
1986,8,1,3,819,0.9667
1986,8,1,4,830,0.5546
1986,8,1,5,807,0.9698
1986,8,2,1,179,6.0606
1986,8,2,2,255,5.1408
1986,8,2,3,291,4.7119
1986,8,2,4,320,3.6922
1986,8,2,5,326,2.9854
1986,8,3,1,193,8.4845
1986,8,3,2,241,7.1069
1986,8,3,3,238,8.0889
1986,8,3,4,222,6.8288
1986,8,3,5,183,3.9961
1986,9,1,1,532,-5.7026
1986,9,1,2,786,-6.6129
1986,9,1,3,852,-6.3681
1986,9,1,4,859,-6.5794
1986,9,1,5,815,-6.7801
1986,9,2,1,184,-5.7398
1986,9,2,2,258,-7.1383
1986,9,2,3,295,-4.9497
1986,9,2,4,326,-5.9343
1986,9,2,5,333,-6.9942
1986,9,3,1,192,-9.2166
1986,9,3,2,244,-6.6172
1986,9,3,3,239,-7.0954
1986,9,3,4,223,-7.4765
1986,9,3,5,180,-9.5889
1986,10,1,1,516,0.9096
1986,10,1,2,760,1.7463
1986,10,1,3,842,2.8810
1986,10,1,4,834,3.7113
1986,10,1,5,793,4.4468
1986,10,2,1,182,3.6326
1986,10,2,2,248,3.8537
1986,10,2,3,283,4.6560
1986,10,2,4,320,4.0407
1986,10,2,5,321,5.4127
1986,10,3,1,193,5.0303
1986,10,3,2,236,5.5452
1986,10,3,3,230,6.1656
1986,10,3,4,215,6.0643
1986,10,3,5,176,7.1216
1986,11,1,1,512,-3.5250
1986,11,1,2,768,-0.1484
1986,11,1,3,849,0.1226
1986,11,1,4,837,-0.4908
1986,11,1,5,820,0.7524
1986,11,2,1,184,-3.7098
1986,11,2,2,254,0.5092
1986,11,2,3,288,0.1207
1986,11,2,4,331,1.7966
1986,11,2,5,329,1.8861
1986,11,3,1,195,1.2801
1986,11,3,2,238,2.2296
1986,11,3,3,230,3.3716
1986,11,3,4,215,3.1704
1986,11,3,5,180,2.0983
1986,12,1,1,534,-4.1399
1986,12,1,2,791,-4.2818
1986,12,1,3,875,-1.8124
1986,12,1,4,855,-1.3869
1986,12,1,5,840,-3.4769
1986,12,2,1,186,-3.1528
1986,12,2,2,255,-2.3677
1986,12,2,3,282,-3.1778
1986,12,2,4,331,-1.7003
1986,12,2,5,333,-1.6233
1986,12,3,1,197,-3.2712
1986,12,3,2,240,-2.5898
1986,12,3,3,228,-1.8261
1986,12,3,4,215,-2.3437
1986,12,3,5,179,-4.6906
1987,1,1,1,528,12.2547
1987,1,1,2,775,11.0852
1987,1,1,3,861,10.6157
1987,1,1,4,840,10.5535
1987,1,1,5,831,11.5455
1987,1,2,1,182,9.7005
1987,1,2,2,249,13.8261
1987,1,2,3,271,13.0912
1987,1,2,4,325,12.2676
1987,1,2,5,325,13.6184
1987,1,3,1,195,9.8493
1987,1,3,2,235,13.9612
1987,1,3,3,220,16.1898
1987,1,3,4,207,13.2282
1987,1,3,5,177,13.2757
1987,2,1,1,517,6.5225
1987,2,1,2,761,9.2303
1987,2,1,3,848,8.7522
1987,2,1,4,844,8.4950
1987,2,1,5,829,8.8222
1987,2,2,1,183,5.2693
1987,2,2,2,248,7.6875
1987,2,2,3,268,8.3907
1987,2,2,4,327,9.2900
1987,2,2,5,321,9.3916
1987,2,3,1,196,-0.3883
1987,2,3,2,233,6.4189
1987,2,3,3,222,3.7870
1987,2,3,4,204,4.5610
1987,2,3,5,179,6.6164
1987,3,1,1,539,6.0451
1987,3,1,2,768,0.8384
1987,3,1,3,859,2.6167
1987,3,1,4,875,1.6836
1987,3,1,5,846,2.5775
1987,3,2,1,183,5.0202
1987,3,2,2,243,1.5986
1987,3,2,3,279,1.3364
1987,3,2,4,330,1.5046
1987,3,2,5,331,1.4767
1987,3,3,1,198,0.0483
1987,3,3,2,235,4.7267
1987,3,3,3,221,3.2908
1987,3,3,4,209,2.7129
1987,3,3,5,181,2.7239
1987,4,1,1,526,-0.9396
1987,4,1,2,771,-3.9895
1987,4,1,3,842,-2.8201
1987,4,1,4,869,-2.3009
1987,4,1,5,840,-2.4831
1987,4,2,1,180,-2.0568
1987,4,2,2,241,-2.6667
1987,4,2,3,263,-1.8423
1987,4,2,4,314,-3.1722
1987,4,2,5,332,-3.2761
1987,4,3,1,193,-3.2271
1987,4,3,2,230,0.5903
1987,4,3,3,203,-0.1310
1987,4,3,4,199,-0.6415
1987,4,3,5,181,-1.5767
1987,5,1,1,521,1.8824
1987,5,1,2,779,1.0130
1987,5,1,3,855,0.4225
1987,5,1,4,871,0.1755
1987,5,1,5,872,-0.7470
1987,5,2,1,191,-0.7073
1987,5,2,2,253,-0.5133
1987,5,2,3,266,1.5382
1987,5,2,4,325,0.8414
1987,5,2,5,343,0.8768
1987,5,3,1,194,-0.5409
1987,5,3,2,239,0.8061
1987,5,3,3,217,1.6405
1987,5,3,4,205,1.1859
1987,5,3,5,189,0.7363
1987,6,1,1,551,2.7588
1987,6,1,2,799,1.9295
1987,6,1,3,876,2.0378
1987,6,1,4,903,2.7773
1987,6,1,5,918,2.3184
1987,6,2,1,196,2.3992
1987,6,2,2,254,1.7910
1987,6,2,3,268,2.3252
1987,6,2,4,323,4.5764
1987,6,2,5,342,2.2776
1987,6,3,1,198,3.7791
1987,6,3,2,237,4.0382
1987,6,3,3,219,5.2985
1987,6,3,4,205,4.7621
1987,6,3,5,194,5.6464
1987,7,1,1,510,5.6385
1987,7,1,2,769,2.1297
1987,7,1,3,844,1.5097
1987,7,1,4,888,3.6088
1987,7,1,5,903,3.3950
1987,7,2,1,186,5.6872
1987,7,2,2,242,3.4265
1987,7,2,3,257,5.1471
1987,7,2,4,311,4.7363
1987,7,2,5,332,1.9686
1987,7,3,1,190,1.3668
1987,7,3,2,223,4.7696
1987,7,3,3,217,5.0779
1987,7,3,4,192,6.4687
1987,7,3,5,187,5.5419
1987,8,1,1,493,-2.0234
1987,8,1,2,762,2.2004
1987,8,1,3,871,3.4838
1987,8,1,4,910,2.9888
1987,8,1,5,926,2.8201
1987,8,2,1,198,1.3948
1987,8,2,2,248,3.4367
1987,8,2,3,258,4.6127
1987,8,2,4,317,5.0506
1987,8,2,5,331,3.7079
1987,8,3,1,190,3.7948
1987,8,3,2,229,2.5917
1987,8,3,3,231,4.6730
1987,8,3,4,200,4.6747
1987,8,3,5,186,3.7459
1987,9,1,1,525,-3.3505
1987,9,1,2,785,-1.6480
1987,9,1,3,911,-1.3417
1987,9,1,4,934,0.1810
1987,9,1,5,960,-0.4700
1987,9,2,1,199,-2.3575
1987,9,2,2,246,-0.7558
1987,9,2,3,259,-1.9432
1987,9,2,4,311,-1.5114
1987,9,2,5,335,-1.5905
1987,9,3,1,189,0.1468
1987,9,3,2,233,-2.6169
1987,9,3,3,229,-1.9138
1987,9,3,4,199,-1.7540
1987,9,3,5,190,-4.9916
1987,10,1,1,524,-30.8056
1987,10,1,2,778,-31.4825
1987,10,1,3,882,-30.6455
1987,10,1,4,910,-31.4434
1987,10,1,5,959,-31.3241
1987,10,2,1,196,-26.5354
1987,10,2,2,242,-30.1103
1987,10,2,3,246,-30.5201
1987,10,2,4,300,-30.4691
1987,10,2,5,324,-31.7310
1987,10,3,1,185,-10.4853
1987,10,3,2,232,-23.7988
1987,10,3,3,221,-21.8860
1987,10,3,4,195,-23.1647
1987,10,3,5,189,-24.4465
1987,11,1,1,551,-6.1717
1987,11,1,2,778,-7.2392
1987,11,1,3,899,-5.0372
1987,11,1,4,915,-4.4627
1987,11,1,5,973,-5.8658
1987,11,2,1,207,-0.8640
1987,11,2,2,252,-4.2676
1987,11,2,3,261,-5.3977
1987,11,2,4,315,-5.0466
1987,11,2,5,334,-6.6089
1987,11,3,1,185,-4.2915
1987,11,3,2,231,-6.8994
1987,11,3,3,229,-8.9238
1987,11,3,4,202,-8.9373
1987,11,3,5,195,-8.7847
1987,12,1,1,572,2.4385
1987,12,1,2,807,5.5443
1987,12,1,3,924,6.6022
1987,12,1,4,926,6.9407
1987,12,1,5,991,6.7485
1987,12,2,1,215,4.4249
1987,12,2,2,255,10.2166
1987,12,2,3,266,11.2984
1987,12,2,4,321,11.5574
1987,12,2,5,340,13.2458
1987,12,3,1,186,1.9070
1987,12,3,2,234,8.9414
1987,12,3,3,226,8.1511
1987,12,3,4,201,9.6115
1987,12,3,5,194,9.4262
1988,1,1,1,554,7.9701
1988,1,1,2,810,6.3375
1988,1,1,3,904,4.6526
1988,1,1,4,911,4.6716
1988,1,1,5,992,4.3120
1988,1,2,1,215,5.9508
1988,1,2,2,255,2.8886
1988,1,2,3,261,2.6541
1988,1,2,4,317,2.0228
1988,1,2,5,339,0.9208
1988,1,3,1,182,9.4128
1988,1,3,2,235,1.7382
1988,1,3,3,219,1.2596
1988,1,3,4,205,3.5715
1988,1,3,5,194,5.8075
1988,2,1,1,561,5.6048
1988,2,1,2,807,7.8658
1988,2,1,3,905,9.2813
1988,2,1,4,897,8.3897
1988,2,1,5,1005,8.6110
1988,2,2,1,213,6.5533
1988,2,2,2,252,9.1907
1988,2,2,3,267,9.5245
1988,2,2,4,310,10.4712
1988,2,2,5,342,11.0700
1988,2,3,1,180,-0.0633
1988,2,3,2,233,6.0398
1988,2,3,3,234,5.9728
1988,2,3,4,208,6.5538
1988,2,3,5,192,5.9503
1988,3,1,1,588,4.7821
1988,3,1,2,834,5.7021
1988,3,1,3,937,6.3281
1988,3,1,4,909,4.9974
1988,3,1,5,1032,5.8606
1988,3,2,1,215,1.4574
1988,3,2,2,249,2.3507
1988,3,2,3,280,5.1668
1988,3,2,4,317,4.3199
1988,3,2,5,340,4.6619
1988,3,3,1,187,-3.3841
1988,3,3,2,238,-1.8063
1988,3,3,3,235,-2.9359
1988,3,3,4,209,-2.6763
1988,3,3,5,193,-2.1130
1988,4,1,1,591,1.1326
1988,4,1,2,822,1.1070
1988,4,1,3,935,2.1590
1988,4,1,4,903,2.2014
1988,4,1,5,1035,2.5320
1988,4,2,1,218,1.9980
1988,4,2,2,248,1.3461
1988,4,2,3,273,2.3662
1988,4,2,4,316,2.4964
1988,4,2,5,336,1.6016
1988,4,3,1,183,-0.3051
1988,4,3,2,232,1.3082
1988,4,3,3,227,1.6740
1988,4,3,4,196,0.5904
1988,4,3,5,189,1.6713
1988,5,1,1,605,-3.8441
1988,5,1,2,826,-2.0287
1988,5,1,3,932,-1.8980
1988,5,1,4,899,-1.6460
1988,5,1,5,1051,-2.9357
1988,5,2,1,219,-0.8001
1988,5,2,2,250,-1.9282
1988,5,2,3,288,-1.7742
1988,5,2,4,316,-1.8706
1988,5,2,5,338,-1.4669
1988,5,3,1,187,3.2265
1988,5,3,2,236,-0.7917
1988,5,3,3,237,0.1217
1988,5,3,4,205,-0.4248
1988,5,3,5,191,-0.2942
1988,6,1,1,616,5.3415
1988,6,1,2,840,6.7464
1988,6,1,3,954,7.1157
1988,6,1,4,925,6.7450
1988,6,1,5,1048,7.9798
1988,6,2,1,219,5.0073
1988,6,2,2,251,7.2929
1988,6,2,3,289,8.0600
1988,6,2,4,320,8.0737
1988,6,2,5,340,9.5587
1988,6,3,1,186,3.5897
1988,6,3,2,234,5.2505
1988,6,3,3,235,5.8338
1988,6,3,4,206,3.0924
1988,6,3,5,186,6.4594
1988,7,1,1,575,-0.8369
1988,7,1,2,796,-1.5183
1988,7,1,3,937,-0.2533
1988,7,1,4,889,-0.0250
1988,7,1,5,1020,-0.0376
1988,7,2,1,204,-0.0709
1988,7,2,2,247,-1.6738
1988,7,2,3,283,-2.1002
1988,7,2,4,309,-1.4888
1988,7,2,5,330,-2.9740
1988,7,3,1,189,-0.7168
1988,7,3,2,231,-0.7855
1988,7,3,3,228,-1.4522
1988,7,3,4,201,-0.8574
1988,7,3,5,181,-0.8069
1988,8,1,1,564,-1.6763
1988,8,1,2,782,-1.8754
1988,8,1,3,933,-2.3630
1988,8,1,4,887,-1.8268
1988,8,1,5,1018,-2.8288
1988,8,2,1,204,-2.4288
1988,8,2,2,248,-2.7905
1988,8,2,3,295,-2.9700
1988,8,2,4,315,-3.7086
1988,8,2,5,328,-3.9095
1988,8,3,1,190,-1.0498
1988,8,3,2,232,-3.5949
1988,8,3,3,238,-3.6871
1988,8,3,4,208,-3.8168
1988,8,3,5,181,-2.9019
1988,9,1,1,569,1.0562
1988,9,1,2,806,1.7626
1988,9,1,3,970,1.9403
1988,9,1,4,897,3.2610
1988,9,1,5,1027,3.7104
1988,9,2,1,203,3.5175
1988,9,2,2,249,3.0765
1988,9,2,3,301,2.9309
1988,9,2,4,328,3.0976
1988,9,2,5,332,3.0390
1988,9,3,1,188,4.0633
1988,9,3,2,234,3.6239
1988,9,3,3,246,3.0785
1988,9,3,4,209,4.3113
1988,9,3,5,177,6.2921
1988,10,1,1,550,-0.3415
1988,10,1,2,789,-3.2769
1988,10,1,3,948,-1.6674
1988,10,1,4,885,-2.1091
1988,10,1,5,1009,-0.9258
1988,10,2,1,193,0.4668
1988,10,2,2,236,-1.3489
1988,10,2,3,296,-0.9073
1988,10,2,4,330,-0.7296
