year,month,rank_ME,rank_dROA_6,nstocks,ret_vw
1997,8,2,5,442,4.2143
1997,8,3,1,363,-2.9361
1997,8,3,2,407,-3.3516
1997,8,3,3,378,-5.2331
1997,8,3,4,373,-4.8989
1997,8,3,5,383,-3.3635
1997,9,1,1,1606,7.8473
1997,9,1,2,721,9.9989
1997,9,1,3,550,8.4686
1997,9,1,4,746,8.1352
1997,9,1,5,1446,10.6120
1997,9,2,1,481,6.8013
1997,9,2,2,359,7.7432
1997,9,2,3,301,6.4590
1997,9,2,4,375,6.6177
1997,9,2,5,448,7.7825
1997,9,3,1,373,4.2311
1997,9,3,2,407,4.6474
1997,9,3,3,374,5.9674
1997,9,3,4,379,4.5505
1997,9,3,5,392,4.5622
1997,10,1,1,1503,-5.4692
1997,10,1,2,604,-4.0430
1997,10,1,3,495,-1.2709
1997,10,1,4,631,-2.4503
1997,10,1,5,1351,-4.2046
1997,10,2,1,433,-6.0730
1997,10,2,2,309,-3.8672
1997,10,2,3,256,-3.8132
1997,10,2,4,323,-3.9374
1997,10,2,5,411,-6.5469
1997,10,3,1,321,-3.6260
1997,10,3,2,348,-3.5238
1997,10,3,3,322,-2.2780
1997,10,3,4,322,-2.1096
1997,10,3,5,342,-7.0961
1997,11,1,1,1559,-4.7600
1997,11,1,2,649,-1.9486
1997,11,1,3,492,-0.5184
1997,11,1,4,653,0.4215
1997,11,1,5,1376,-3.3492
1997,11,2,1,468,-3.7350
1997,11,2,2,335,-0.2291
1997,11,2,3,284,-0.5458
1997,11,2,4,355,-0.1346
1997,11,2,5,464,-2.5107
1997,11,3,1,370,2.1983
1997,11,3,2,409,3.9129
1997,11,3,3,368,6.4885
1997,11,3,4,361,4.5684
1997,11,3,5,387,2.9545
1997,12,1,1,1713,-6.8299
1997,12,1,2,703,-2.2833
1997,12,1,3,538,0.3415
1997,12,1,4,690,0.1909
1997,12,1,5,1467,-4.6384
1997,12,2,1,473,-1.9679
1997,12,2,2,353,0.3024
1997,12,2,3,296,2.3382
1997,12,2,4,363,2.3005
1997,12,2,5,463,-0.7858
1997,12,3,1,372,-0.5992
1997,12,3,2,419,1.1627
1997,12,3,3,382,1.5550
1997,12,3,4,372,2.3255
1997,12,3,5,395,-0.2843
1998,1,1,1,1615,0.5087
1998,1,1,2,654,-0.9932
1998,1,1,3,472,-0.4154
1998,1,1,4,636,-1.0452
1998,1,1,5,1381,0.9376
1998,1,2,1,428,-0.9001
1998,1,2,2,295,-0.3290
1998,1,2,3,255,-2.1688
1998,1,2,4,337,-0.7884
1998,1,2,5,417,-1.1584
1998,1,3,1,311,2.4623
1998,1,3,2,357,1.4497
1998,1,3,3,317,1.4880
1998,1,3,4,326,0.1578
1998,1,3,5,362,2.5993
1998,2,1,1,1574,6.4620
1998,2,1,2,668,5.9455
1998,2,1,3,480,4.8722
1998,2,1,4,614,6.9432
1998,2,1,5,1344,6.8697
1998,2,2,1,450,8.5900
1998,2,2,2,317,7.4551
1998,2,2,3,274,7.7642
1998,2,2,4,348,8.1719
1998,2,2,5,422,8.8230
1998,2,3,1,353,7.5704
1998,2,3,2,387,6.5734
1998,2,3,3,356,5.2695
1998,2,3,4,366,7.4490
1998,2,3,5,394,7.7746
1998,3,1,1,1663,4.0533
1998,3,1,2,783,4.4942
1998,3,1,3,531,4.5901
1998,3,1,4,645,5.5377
1998,3,1,5,1437,5.2166
1998,3,2,1,488,4.4983
1998,3,2,2,349,4.8597
1998,3,2,3,301,4.7611
1998,3,2,4,369,3.4605
1998,3,2,5,469,4.0291
1998,3,3,1,382,5.5271
1998,3,3,2,418,4.3991
1998,3,3,3,388,5.8638
1998,3,3,4,401,4.6032
1998,3,3,5,415,3.7956
1998,4,1,1,1586,2.1254
1998,4,1,2,756,1.9885
1998,4,1,3,502,2.4068
1998,4,1,4,584,2.9454
1998,4,1,5,1395,2.8909
1998,4,2,1,433,1.3055
1998,4,2,2,326,0.4294
1998,4,2,3,273,0.8016
1998,4,2,4,339,0.7477
1998,4,2,5,456,0.8284
1998,4,3,1,324,0.9477
1998,4,3,2,356,0.7107
1998,4,3,3,351,1.7019
1998,4,3,4,337,0.4213
1998,4,3,5,361,2.3806
1998,5,1,1,1658,-6.6046
1998,5,1,2,772,-5.0319
1998,5,1,3,534,-3.5447
1998,5,1,4,620,-3.2303
1998,5,1,5,1501,-5.8231
1998,5,2,1,463,-9.2173
1998,5,2,2,374,-5.4304
1998,5,2,3,312,-3.6813
1998,5,2,4,366,-4.7483
1998,5,2,5,505,-6.9277
1998,5,3,1,374,-3.6598
1998,5,3,2,404,-2.2712
1998,5,3,3,410,-1.5892
1998,5,3,4,408,-1.3387
1998,5,3,5,427,-3.1208
1998,6,1,1,1759,-4.6163
1998,6,1,2,846,-3.3242
1998,6,1,3,588,-1.5753
1998,6,1,4,669,-0.0119
1998,6,1,5,1640,-2.6952
1998,6,2,1,473,-2.5837
1998,6,2,2,401,-1.6945
1998,6,2,3,310,0.0459
1998,6,2,4,368,-0.5919
1998,6,2,5,512,0.7099
1998,6,3,1,381,3.0155
1998,6,3,2,407,3.9523
1998,6,3,3,422,2.8001
1998,6,3,4,411,6.0719
1998,6,3,5,421,4.2778
1998,7,1,1,1628,-8.2692
1998,7,1,2,773,-7.6333
1998,7,1,3,535,-6.1041
1998,7,1,4,632,-6.7677
1998,7,1,5,1554,-7.6264
1998,7,2,1,438,-8.4903
1998,7,2,2,364,-8.7129
1998,7,2,3,296,-7.3578
1998,7,2,4,334,-7.2801
1998,7,2,5,491,-8.9987
1998,7,3,1,332,-1.6508
1998,7,3,2,354,0.6813
1998,7,3,3,366,-2.6230
1998,7,3,4,370,-1.8875
1998,7,3,5,378,-2.9356
1998,8,1,1,1632,-23.9718
1998,8,1,2,798,-19.7092
1998,8,1,3,570,-17.0705
1998,8,1,4,629,-17.1590
1998,8,1,5,1558,-22.8486
1998,8,2,1,474,-23.6744
1998,8,2,2,380,-19.1128
1998,8,2,3,324,-15.3360
1998,8,2,4,350,-16.0653
1998,8,2,5,495,-22.1639
1998,8,3,1,377,-15.1466
1998,8,3,2,399,-12.2099
1998,8,3,3,385,-10.9860
1998,8,3,4,404,-12.2067
1998,8,3,5,423,-15.2902
1998,9,1,1,1731,5.9285
1998,9,1,2,801,2.7390
1998,9,1,3,609,1.6002
1998,9,1,4,663,2.8612
1998,9,1,5,1617,5.7620
1998,9,2,1,479,9.2859
1998,9,2,2,386,5.6251
1998,9,2,3,338,6.1846
1998,9,2,4,349,4.7117
1998,9,2,5,508,10.7758
1998,9,3,1,377,9.9794
1998,9,3,2,404,9.4629
1998,9,3,3,407,4.6652
1998,9,3,4,407,5.0745
1998,9,3,5,417,9.3370
1998,10,1,1,1598,4.1377
1998,10,1,2,703,2.5904
1998,10,1,3,536,2.3604
1998,10,1,4,594,2.6160
1998,10,1,5,1510,3.6046
1998,10,2,1,440,7.9286
1998,10,2,2,359,5.0326
1998,10,2,3,308,3.7659
1998,10,2,4,316,4.1288
1998,10,2,5,457,5.5116
1998,10,3,1,327,7.0441
1998,10,3,2,339,5.3601
1998,10,3,3,352,8.7517
1998,10,3,4,341,8.7472
1998,10,3,5,376,6.4157
1998,11,1,1,1568,10.5991
1998,11,1,2,769,6.7911
1998,11,1,3,573,7.3371
1998,11,1,4,621,5.5296
1998,11,1,5,1479,10.3874
1998,11,2,1,471,4.3130
1998,11,2,2,402,4.1363
1998,11,2,3,349,5.3839
1998,11,2,4,348,5.8567
1998,11,2,5,485,8.3249
1998,11,3,1,365,7.2048
1998,11,3,2,394,6.4956
1998,11,3,3,395,4.0674
1998,11,3,4,393,6.6306
1998,11,3,5,418,5.8572
1998,12,1,1,1644,0.6076
1998,12,1,2,849,-0.9311
1998,12,1,3,631,0.6583
1998,12,1,4,657,3.1339
1998,12,1,5,1545,4.3376
1998,12,2,1,485,5.1472
1998,12,2,2,424,1.4545
1998,12,2,3,372,4.8168
1998,12,2,4,356,4.7936
1998,12,2,5,508,9.0212
1998,12,3,1,370,9.2828
1998,12,3,2,407,4.2856
1998,12,3,3,429,6.4325
1998,12,3,4,401,5.8431
1998,12,3,5,431,9.7102
1999,1,1,1,1513,10.4355
1999,1,1,2,774,4.0200
1999,1,1,3,575,3.0274
1999,1,1,4,588,2.7918
1999,1,1,5,1425,5.9869
1999,1,2,1,443,4.6602
1999,1,2,2,363,-0.9383
1999,1,2,3,351,-1.3080
1999,1,2,4,311,-3.6013
1999,1,2,5,466,3.4975
1999,1,3,1,321,8.3290
1999,1,3,2,349,2.7979
1999,1,3,3,356,1.4591
1999,1,3,4,346,1.5515
1999,1,3,5,382,5.8602
1999,2,1,1,1454,-9.3620
1999,2,1,2,752,-7.1013
1999,2,1,3,572,-6.2638
1999,2,1,4,591,-5.5737
1999,2,1,5,1322,-6.8813
1999,2,2,1,461,-13.0637
1999,2,2,2,380,-10.0339
1999,2,2,3,336,-6.5734
1999,2,2,4,318,-7.8274
1999,2,2,5,477,-7.9431
1999,2,3,1,352,-6.2576
1999,2,3,2,377,-5.5084
1999,2,3,3,399,-2.6587
1999,2,3,4,388,-1.8311
1999,2,3,5,431,-5.1036
1999,3,1,1,1507,-1.7585
1999,3,1,2,822,-4.9980
1999,3,1,3,598,-5.2486
1999,3,1,4,645,-5.0023
1999,3,1,5,1362,-3.0035
1999,3,2,1,498,0.4591
1999,3,2,2,411,-0.0710
1999,3,2,3,359,-1.5354
1999,3,2,4,346,0.3338
1999,3,2,5,505,-0.5372
1999,3,3,1,376,4.0372
1999,3,3,2,408,3.6331
1999,3,3,3,419,4.2482
1999,3,3,4,421,2.9611
1999,3,3,5,466,4.5704
1999,4,1,1,1459,10.3037
1999,4,1,2,809,11.1647
1999,4,1,3,568,9.5063
1999,4,1,4,577,8.7390
1999,4,1,5,1296,11.0935
1999,4,2,1,478,9.9838
1999,4,2,2,364,10.3539
1999,4,2,3,349,9.1051
1999,4,2,4,308,6.9961
1999,4,2,5,464,10.0392
1999,4,3,1,318,2.4633
1999,4,3,2,362,6.3116
1999,4,3,3,377,2.8827
1999,4,3,4,369,3.9648
1999,4,3,5,410,1.8421
1999,5,1,1,1537,3.5866
1999,5,1,2,814,3.8851
1999,5,1,3,592,3.7720
1999,5,1,4,598,5.0384
1999,5,1,5,1367,5.3012
1999,5,2,1,507,4.4941
1999,5,2,2,406,4.8818
1999,5,2,3,378,4.2322
1999,5,2,4,345,3.3449
1999,5,2,5,485,4.4778
1999,5,3,1,372,0.1372
1999,5,3,2,390,-1.9390
1999,5,3,3,421,-2.1878
1999,5,3,4,426,-1.7081
1999,5,3,5,464,-2.0019
1999,6,1,1,1647,3.7184
1999,6,1,2,885,3.3563
1999,6,1,3,643,4.7790
1999,6,1,4,647,5.6519
1999,6,1,5,1419,5.9311
1999,6,2,1,524,8.7990
1999,6,2,2,422,5.2002
1999,6,2,3,386,5.4238
1999,6,2,4,350,5.0107
1999,6,2,5,493,7.8546
1999,6,3,1,376,4.1792
1999,6,3,2,394,3.4449
1999,6,3,3,433,3.8155
1999,6,3,4,436,7.1230
1999,6,3,5,472,7.4058
1999,7,1,1,1546,1.5268
1999,7,1,2,836,0.2836
1999,7,1,3,611,0.5614
1999,7,1,4,610,2.7533
1999,7,1,5,1327,2.0956
1999,7,2,1,489,-1.8086
1999,7,2,2,391,-2.3408
1999,7,2,3,357,-0.3952
1999,7,2,4,340,-0.4264
1999,7,2,5,463,-1.4111
1999,7,3,1,334,-3.7209
1999,7,3,2,344,-2.0154
1999,7,3,3,393,-2.1074
1999,7,3,4,386,-3.7511
1999,7,3,5,411,-1.3378
1999,8,1,1,1559,-1.8384
1999,8,1,2,845,-2.3904
1999,8,1,3,621,-2.2793
1999,8,1,4,647,-2.3941
1999,8,1,5,1318,-0.6592
1999,8,2,1,492,0.5832
1999,8,2,2,394,-3.4714
1999,8,2,3,360,-4.1407
1999,8,2,4,351,-3.1128
1999,8,2,5,485,-3.0248
1999,8,3,1,360,1.9107
1999,8,3,2,381,0.5914
1999,8,3,3,428,-0.3643
1999,8,3,4,430,-1.6566
1999,8,3,5,452,0.1448
1999,9,1,1,1620,-0.0196
1999,9,1,2,852,-3.9716
1999,9,1,3,621,-3.7124
1999,9,1,4,648,-3.0483
1999,9,1,5,1370,0.5356
1999,9,2,1,504,2.1076
1999,9,2,2,393,-1.6037
1999,9,2,3,349,-2.3491
1999,9,2,4,357,0.4523
1999,9,2,5,482,0.4678
1999,9,3,1,360,-4.5643
1999,9,3,2,378,-4.3857
1999,9,3,3,410,-1.7558
1999,9,3,4,432,-1.1374
1999,9,3,5,463,-0.3083
1999,10,1,1,1507,-2.4898
1999,10,1,2,739,-3.2180
1999,10,1,3,530,-2.6305
1999,10,1,4,560,-1.7157
1999,10,1,5,1274,-0.0694
1999,10,2,1,452,-1.3224
1999,10,2,2,352,-4.2461
1999,10,2,3,305,-2.6721
1999,10,2,4,322,-2.0051
1999,10,2,5,436,3.0286
1999,10,3,1,314,6.2841
1999,10,3,2,312,5.2122
1999,10,3,3,357,5.3132
1999,10,3,4,363,6.9949
1999,10,3,5,405,3.4825
1999,11,1,1,1501,17.1514
1999,11,1,2,759,7.9268
1999,11,1,3,554,6.5231
1999,11,1,4,609,6.2024
1999,11,1,5,1216,16.1556
1999,11,2,1,475,13.1603
1999,11,2,2,377,5.3620
1999,11,2,3,339,3.9544
1999,11,2,4,359,2.5636
1999,11,2,5,498,11.1965
1999,11,3,1,339,7.1902
1999,11,3,2,369,1.4512
1999,11,3,3,408,0.9366
1999,11,3,4,430,2.4900
1999,11,3,5,469,6.4522
1999,12,1,1,1613,18.2096
1999,12,1,2,799,5.6435
1999,12,1,3,599,5.9459
1999,12,1,4,645,8.4300
1999,12,1,5,1309,19.9448
1999,12,2,1,492,14.5591
1999,12,2,2,398,7.5716
1999,12,2,3,340,5.6508
1999,12,2,4,364,6.6074
1999,12,2,5,526,15.7773
1999,12,3,1,361,8.6862
1999,12,3,2,378,3.9085
1999,12,3,3,420,10.9788
1999,12,3,4,436,7.8110
1999,12,3,5,495,9.9840
2000,1,1,1,1511,12.9669
2000,1,1,2,719,6.2336
2000,1,1,3,540,2.3433
2000,1,1,4,573,2.9315
2000,1,1,5,1200,11.1495
2000,1,2,1,475,1.6892
2000,1,2,2,346,-2.8221
2000,1,2,3,297,-4.0734
2000,1,2,4,323,-3.2526
2000,1,2,5,496,-1.2310
2000,1,3,1,320,-2.2543
2000,1,3,2,320,-6.1386
2000,1,3,3,360,-6.9945
2000,1,3,4,370,-6.6800
2000,1,3,5,450,-3.4466
2000,2,1,1,1429,31.4517
2000,2,1,2,678,13.4547
2000,2,1,3,510,9.4656
2000,2,1,4,580,13.6603
2000,2,1,5,1122,34.2435
2000,2,2,1,492,28.5654
2000,2,2,2,355,7.0744
2000,2,2,3,304,5.6291
2000,2,2,4,360,6.7049
2000,2,2,5,517,24.3720
2000,2,3,1,372,5.4260
2000,2,3,2,345,-8.0861
2000,2,3,3,380,0.9959
2000,2,3,4,415,-0.6359
2000,2,3,5,507,8.5317
2000,3,1,1,1487,-9.0718
2000,3,1,2,736,-4.5906
2000,3,1,3,556,0.3765
2000,3,1,4,638,-2.5460
2000,3,1,5,1145,-5.8755
2000,3,2,1,558,-10.6066
2000,3,2,2,382,-2.4226
2000,3,2,3,343,0.0454
2000,3,2,4,406,2.8940
2000,3,2,5,571,-4.4662
2000,3,3,1,435,8.5689
2000,3,3,2,388,6.2309
2000,3,3,3,408,8.6188
2000,3,3,4,452,7.3953
2000,3,3,5,581,4.8278
2000,4,1,1,1428,-18.9288
2000,4,1,2,711,-8.7607
2000,4,1,3,540,-6.5741
2000,4,1,4,620,-7.7083
2000,4,1,5,1112,-17.9732
2000,4,2,1,534,-15.3543
2000,4,2,2,345,-2.6920
2000,4,2,3,319,1.0866
2000,4,2,4,369,-1.8581
2000,4,2,5,557,-9.4096
2000,4,3,1,386,-11.1331
2000,4,3,2,349,0.7238
2000,4,3,3,353,0.8621
2000,4,3,4,399,-1.2364
2000,4,3,5,531,-3.6059
2000,5,1,1,1438,-11.3270
2000,5,1,2,683,-6.9964
2000,5,1,3,538,-4.3557
2000,5,1,4,644,-4.8074
2000,5,1,5,1109,-8.4294
2000,5,2,1,576,-7.9215
2000,5,2,2,376,-2.5412
2000,5,2,3,346,-2.5888
2000,5,2,4,395,-2.2947
2000,5,2,5,598,-7.6739
2000,5,3,1,437,-6.5892
2000,5,3,2,389,0.2093
2000,5,3,3,396,-1.9003
2000,5,3,4,467,-3.3480
2000,5,3,5,568,-7.0048
2000,6,1,1,1554,11.0143
2000,6,1,2,743,6.0013
2000,6,1,3,585,5.0172
2000,6,1,4,697,6.6540
2000,6,1,5,1212,14.2544
2000,6,2,1,593,15.3310
2000,6,2,2,387,4.9691
2000,6,2,3,352,6.4331
2000,6,2,4,403,7.7868
2000,6,2,5,627,16.6697
2000,6,3,1,437,9.0945
2000,6,3,2,398,1.3784
2000,6,3,3,406,1.3859
2000,6,3,4,482,1.8020
2000,6,3,5,596,6.6340
2000,7,1,1,1476,-3.3003
2000,7,1,2,699,-0.3136
2000,7,1,3,548,1.2506
2000,7,1,4,656,-0.7119
2000,7,1,5,1119,-3.8260
2000,7,2,1,560,-4.6484
2000,7,2,2,357,0.9370
2000,7,2,3,332,0.8894
2000,7,2,4,368,-0.7222
2000,7,2,5,609,-7.4556
2000,7,3,1,400,-5.5368
2000,7,3,2,344,-1.9884
2000,7,3,3,366,-2.0978
2000,7,3,4,419,0.0201
2000,7,3,5,542,-4.5131
2000,8,1,1,1456,7.9452
2000,8,1,2,703,6.2788
2000,8,1,3,518,4.0859
2000,8,1,4,624,4.8171
2000,8,1,5,1147,10.4338
2000,8,2,1,584,10.8807
2000,8,2,2,335,7.1562
2000,8,2,3,333,5.7485
2000,8,2,4,353,6.0342
2000,8,2,5,607,10.3641
2000,8,3,1,416,7.1068
2000,8,3,2,368,4.6875
2000,8,3,3,381,7.3789
2000,8,3,4,441,4.8632
2000,8,3,5,580,8.4679
2000,9,1,1,1509,-5.2992
2000,9,1,2,746,-3.8429
2000,9,1,3,535,-2.0324
2000,9,1,4,647,-0.7306
2000,9,1,5,1203,-2.8310
2000,9,2,1,590,-4.4816
2000,9,2,2,357,-3.3805
2000,9,2,3,319,0.1019
2000,9,2,4,360,-0.8370
2000,9,2,5,616,-3.7457
2000,9,3,1,420,-7.6793
2000,9,3,2,370,-8.1305
2000,9,3,3,382,-1.9336
2000,9,3,4,436,-0.0934
2000,9,3,5,573,-10.0113
2000,10,1,1,1422,-8.1895
2000,10,1,2,645,-8.0502
2000,10,1,3,428,-6.8323
2000,10,1,4,555,-6.4231
2000,10,1,5,1161,-9.4259
2000,10,2,1,502,-4.8843
2000,10,2,2,302,-2.9698
2000,10,2,3,275,-0.2052
2000,10,2,4,297,-1.1079
2000,10,2,5,557,-6.8559
2000,10,3,1,341,-0.9123
2000,10,3,2,294,-2.2175
2000,10,3,3,314,-0.9853
2000,10,3,4,364,2.8438
2000,10,3,5,499,-3.6546
2000,11,1,1,1390,-15.2545
2000,11,1,2,643,-6.6937
2000,11,1,3,436,-3.2950
2000,11,1,4,526,-7.7141
2000,11,1,5,1102,-15.1398
2000,11,2,1,522,-14.5363
2000,11,2,2,310,-4.1721
2000,11,2,3,291,-2.2769
2000,11,2,4,322,-3.2585
2000,11,2,5,558,-14.2749
2000,11,3,1,364,-14.7102
2000,11,3,2,338,-5.5656
2000,11,3,3,349,-6.8083
2000,11,3,4,408,-4.2347
2000,11,3,5,535,-13.7872
2000,12,1,1,1464,-6.5149
2000,12,1,2,709,-0.9644
2000,12,1,3,474,2.4303
2000,12,1,4,585,1.2696
2000,12,1,5,1171,-3.4228
2000,12,2,1,544,3.3348
2000,12,2,2,322,8.7668
2000,12,2,3,300,9.6226
2000,12,2,4,330,9.5736
2000,12,2,5,578,7.1989
2000,12,3,1,374,-7.2719
2000,12,3,2,339,0.9013
2000,12,3,3,360,2.0238
2000,12,3,4,414,1.2423
2000,12,3,5,539,1.4830
2001,1,1,1,1396,29.0252
2001,1,1,2,672,17.0840
2001,1,1,3,430,12.7350
2001,1,1,4,524,14.6299
2001,1,1,5,1111,25.2156
2001,1,2,1,511,19.0135
2001,1,2,2,293,9.1550
2001,1,2,3,275,3.9625
2001,1,2,4,307,3.7615
2001,1,2,5,544,10.2119
2001,1,3,1,320,12.1694
2001,1,3,2,280,4.2954
2001,1,3,3,313,0.9663
2001,1,3,4,358,-0.4456
2001,1,3,5,481,5.0023
2001,2,1,1,1314,-10.7067
2001,2,1,2,629,-2.2717
2001,2,1,3,426,-1.9124
2001,2,1,4,496,-0.8755
2001,2,1,5,1053,-9.8115
2001,2,2,1,504,-10.5303
2001,2,2,2,307,-2.3005
2001,2,2,3,287,-0.2760
2001,2,2,4,304,-3.4628
2001,2,2,5,541,-12.5099
2001,2,3,1,359,-14.7573
2001,2,3,2,309,-11.6895
2001,2,3,3,332,-5.5824
2001,2,3,4,385,-4.4366
2001,2,3,5,500,-12.5428
2001,3,1,1,1402,-8.0153
2001,3,1,2,698,-3.3324
2001,3,1,3,485,-3.6917
2001,3,1,4,544,-1.4838
2001,3,1,5,1122,-5.8412
2001,3,2,1,528,-6.9285
2001,3,2,2,347,-3.6474
2001,3,2,3,313,-2.1441
2001,3,2,4,324,-2.9340
2001,3,2,5,567,-5.6094
2001,3,3,1,369,-9.9328
2001,3,3,2,327,-7.3225
2001,3,3,3,353,-6.4213
2001,3,3,4,409,-5.8528
2001,3,3,5,498,-7.9639
2001,4,1,1,1392,5.4693
2001,4,1,2,714,5.2272
2001,4,1,3,488,4.6715
2001,4,1,4,520,6.9463
2001,4,1,5,1094,7.5908
2001,4,2,1,487,9.1963
2001,4,2,2,333,6.5041
2001,4,2,3,286,6.2765
2001,4,2,4,291,7.6303
2001,4,2,5,510,12.9775
2001,4,3,1,329,12.5956
2001,4,3,2,308,8.0535
2001,4,3,3,319,8.8895
2001,4,3,4,345,5.1165
2001,4,3,5,416,11.0286
2001,5,1,1,1414,9.6593
2001,5,1,2,705,10.8768
2001,5,1,3,519,9.3724
2001,5,1,4,540,10.9853
2001,5,1,5,1139,12.3489
2001,5,2,1,510,5.8462
2001,5,2,2,361,3.7409
2001,5,2,3,313,4.3889
2001,5,2,4,317,3.1632
2001,5,2,5,513,3.2409
2001,5,3,1,363,0.0356
2001,5,3,2,355,0.5362
2001,5,3,3,366,0.6741
2001,5,3,4,377,0.7627
2001,5,3,5,436,-1.0333
2001,6,1,1,1533,2.5363
2001,6,1,2,778,0.8235
2001,6,1,3,583,4.0715
2001,6,1,4,587,2.6232
2001,6,1,5,1240,2.9403
2001,6,2,1,530,6.9592
2001,6,2,2,365,4.9239
2001,6,2,3,327,5.0577
2001,6,2,4,339,3.2155
2001,6,2,5,530,4.3900
2001,6,3,1,390,-1.1076
2001,6,3,2,363,-3.2965
2001,6,3,3,382,-3.4976
2001,6,3,4,379,-2.5913
2001,6,3,5,432,-3.2074
2001,7,1,1,1409,-5.4992
2001,7,1,2,716,0.5791
2001,7,1,3,550,-0.0850
2001,7,1,4,569,-1.6359
2001,7,1,5,1175,-3.4722
2001,7,2,1,498,-6.3772
2001,7,2,2,333,-2.5120
2001,7,2,3,299,-3.8544
2001,7,2,4,312,-3.1446
2001,7,2,5,502,-9.0829
2001,7,3,1,356,-1.8092
2001,7,3,2,319,-1.3324
2001,7,3,3,342,0.9548
2001,7,3,4,328,-0.3854
2001,7,3,5,392,-4.3695
2001,8,1,1,1439,-5.5953
2001,8,1,2,719,-1.0471
2001,8,1,3,555,-1.1979
2001,8,1,4,577,0.2468
2001,8,1,5,1176,-6.1110
2001,8,2,1,495,-4.8334
2001,8,2,2,349,-1.9240
2001,8,2,3,321,-0.4747
2001,8,2,4,338,-1.2227
2001,8,2,5,490,-6.6067
2001,8,3,1,387,-9.6883
2001,8,3,2,336,-6.8312
2001,8,3,3,364,-6.4145
2001,8,3,4,350,-2.5755
2001,8,3,5,392,-4.7055
2001,9,1,1,1492,-17.4201
2001,9,1,2,730,-13.6715
2001,9,1,3,573,-11.5824
2001,9,1,4,605,-9.9928
2001,9,1,5,1211,-15.1285
2001,9,2,1,510,-22.3735
2001,9,2,2,353,-17.3260
2001,9,2,3,338,-13.7296
2001,9,2,4,336,-13.1268
2001,9,2,5,509,-15.6938
2001,9,3,1,387,-14.3096
2001,9,3,2,338,-9.4404
2001,9,3,3,375,-6.1457
2001,9,3,4,343,-5.9181
2001,9,3,5,395,-7.9070
2001,10,1,1,1416,10.1246
2001,10,1,2,652,4.4672
2001,10,1,3,504,6.3218
2001,10,1,4,512,6.2843
2001,10,1,5,1125,13.0789
2001,10,2,1,481,13.4168
2001,10,2,2,319,4.9761
2001,10,2,3,297,4.6356
2001,10,2,4,285,4.4272
2001,10,2,5,452,11.5222
2001,10,3,1,338,8.3190
2001,10,3,2,282,2.1388
2001,10,3,3,320,-1.0144
2001,10,3,4,288,1.7107
2001,10,3,5,354,4.5835
2001,11,1,1,1348,11.5817
2001,11,1,2,658,7.8762
2001,11,1,3,501,5.3026
2001,11,1,4,497,4.1413
2001,11,1,5,1099,8.9203
2001,11,2,1,513,14.8587
2001,11,2,2,335,9.8456
2001,11,2,3,307,8.1716
2001,11,2,4,310,7.4871
2001,11,2,5,493,7.5063
2001,11,3,1,371,13.4566
2001,11,3,2,328,8.3247
2001,11,3,3,348,7.7369
2001,11,3,4,316,4.0999
2001,11,3,5,372,3.9497
2001,12,1,1,1422,9.2864
2001,12,1,2,723,6.7548
2001,12,1,3,551,7.8320
2001,12,1,4,546,7.1988
2001,12,1,5,1171,8.2774
2001,12,2,1,534,7.3193
2001,12,2,2,372,8.6308
2001,12,2,3,322,7.3382
2001,12,2,4,322,6.0182
2001,12,2,5,502,6.6948
2001,12,3,1,384,-1.9422
2001,12,3,2,342,0.7959
2001,12,3,3,352,1.8934
2001,12,3,4,321,3.5118
2001,12,3,5,383,1.0776
2002,1,1,1,1343,0.8438
2002,1,1,2,658,1.9318
2002,1,1,3,502,3.2788
2002,1,1,4,483,3.7329
2002,1,1,5,1117,1.6942
2002,1,2,1,501,-4.1623
2002,1,2,2,326,-0.2380
2002,1,2,3,275,0.1698
2002,1,2,4,283,1.4967
2002,1,2,5,458,-3.0411
2002,1,3,1,351,-0.0943
2002,1,3,2,292,-0.3755
2002,1,3,3,292,-1.2961
2002,1,3,4,275,-2.2123
2002,1,3,5,326,-2.0403
2002,2,1,1,1293,-9.3141
2002,2,1,2,634,-2.5818
2002,2,1,3,459,-1.0313
2002,2,1,4,475,-1.5506
2002,2,1,5,1082,-7.1878
2002,2,2,1,510,-9.5705
2002,2,2,2,350,-1.7806
2002,2,2,3,272,-0.5541
2002,2,2,4,286,1.0105
2002,2,2,5,459,-4.6275
2002,2,3,1,376,-9.2077
2002,2,3,2,323,0.5965
2002,2,3,3,328,1.0479
2002,2,3,4,299,1.8663
2002,2,3,5,361,-1.1911
2002,3,1,1,1365,9.8459
2002,3,1,2,690,9.4576
2002,3,1,3,506,12.5339
2002,3,1,4,521,8.3221
2002,3,1,5,1201,10.3094
2002,3,2,1,524,11.8177
2002,3,2,2,377,7.9609
2002,3,2,3,291,8.5764
2002,3,2,4,307,8.2802
2002,3,2,5,490,8.7123
2002,3,3,1,388,5.5406
2002,3,3,2,340,2.8517
2002,3,3,3,343,3.1661
2002,3,3,4,328,2.4053
2002,3,3,5,371,2.6968
2002,4,1,1,1312,-2.2991
2002,4,1,2,658,2.6015
2002,4,1,3,476,5.0741
2002,4,1,4,503,4.9784
2002,4,1,5,1185,-1.7107
2002,4,2,1,485,-6.1984
2002,4,2,2,333,-0.4923
2002,4,2,3,252,2.5476
2002,4,2,4,281,3.2695
2002,4,2,5,454,-3.3397
2002,4,3,1,346,-9.4223
