year,month,rank_ME,rank_Fq_12,nstocks,ret_vw
1994,4,2,3,432,-0.1837
1994,4,2,4,372,1.3403
1994,4,2,5,357,1.3605
1994,4,3,1,209,0.3575
1994,4,3,2,288,0.0640
1994,4,3,3,369,1.5994
1994,4,3,4,350,0.8726
1994,4,3,5,345,0.8754
1994,5,1,1,1406,-1.6777
1994,5,1,2,1293,-1.3729
1994,5,1,3,1279,-1.6566
1994,5,1,4,1090,-1.0294
1994,5,1,5,992,-0.5484
1994,5,2,1,405,-1.2597
1994,5,2,2,426,-1.2779
1994,5,2,3,476,-1.8013
1994,5,2,4,407,-1.7042
1994,5,2,5,377,-2.7282
1994,5,3,1,221,1.9097
1994,5,3,2,328,1.2382
1994,5,3,3,397,1.1990
1994,5,3,4,402,0.9265
1994,5,3,5,383,0.6538
1994,6,1,1,1394,-5.3589
1994,6,1,2,1303,-4.2064
1994,6,1,3,1290,-4.1645
1994,6,1,4,1108,-3.3773
1994,6,1,5,997,-1.9611
1994,6,2,1,403,-4.5811
1994,6,2,2,433,-3.3322
1994,6,2,3,466,-2.9733
1994,6,2,4,408,-2.2869
1994,6,2,5,371,-1.5463
1994,6,3,1,220,-2.3240
1994,6,3,2,328,-2.0493
1994,6,3,3,402,-2.1165
1994,6,3,4,399,-2.4873
1994,6,3,5,386,-2.1284
1994,7,1,1,1299,0.3223
1994,7,1,2,1181,0.8589
1994,7,1,3,1159,1.1264
1994,7,1,4,1020,1.7717
1994,7,1,5,902,1.9251
1994,7,2,1,386,0.3822
1994,7,2,2,407,1.2442
1994,7,2,3,416,2.2900
1994,7,2,4,380,2.2604
1994,7,2,5,333,1.9053
1994,7,3,1,200,1.9650
1994,7,3,2,303,1.6843
1994,7,3,3,370,2.9736
1994,7,3,4,367,3.4519
1994,7,3,5,355,2.8481
1994,8,1,1,1426,4.5218
1994,8,1,2,1341,4.0035
1994,8,1,3,1281,3.5073
1994,8,1,4,1108,3.7846
1994,8,1,5,967,3.3805
1994,8,2,1,424,8.7920
1994,8,2,2,456,7.5067
1994,8,2,3,438,7.0458
1994,8,2,4,416,6.4128
1994,8,2,5,349,5.7658
1994,8,3,1,231,6.6204
1994,8,3,2,329,6.8150
1994,8,3,3,417,4.7671
1994,8,3,4,400,5.2159
1994,8,3,5,383,3.5142
1994,9,1,1,1419,1.4414
1994,9,1,2,1329,1.9754
1994,9,1,3,1284,2.3665
1994,9,1,4,1115,2.0135
1994,9,1,5,962,1.3599
1994,9,2,1,426,-0.1130
1994,9,2,2,462,0.5402
1994,9,2,3,448,-0.8230
1994,9,2,4,419,-0.7446
1994,9,2,5,351,-0.2432
1994,9,3,1,230,-0.9602
1994,9,3,2,331,-0.4395
1994,9,3,3,414,-1.3626
1994,9,3,4,402,-1.2689
1994,9,3,5,388,-2.5852
1994,10,1,1,1333,0.8289
1994,10,1,2,1236,0.7689
1994,10,1,3,1188,0.8889
1994,10,1,4,1024,1.8105
1994,10,1,5,884,1.7547
1994,10,2,1,398,-0.7143
1994,10,2,2,427,-0.0997
1994,10,2,3,411,-0.5889
1994,10,2,4,388,1.1503
1994,10,2,5,332,1.1197
1994,10,3,1,214,1.1835
1994,10,3,2,295,1.5840
1994,10,3,3,380,2.5224
1994,10,3,4,374,2.0310
1994,10,3,5,361,2.8174
1994,11,1,1,1456,-3.0725
1994,11,1,2,1366,-2.3392
1994,11,1,3,1313,-2.4903
1994,11,1,4,1129,-2.5150
1994,11,1,5,973,-2.6694
1994,11,2,1,425,-3.1845
1994,11,2,2,466,-3.1756
1994,11,2,3,451,-3.9160
1994,11,2,4,424,-3.7224
1994,11,2,5,366,-4.2098
1994,11,3,1,222,-3.0790
1994,11,3,2,321,-2.6486
1994,11,3,3,411,-3.1314
1994,11,3,4,413,-4.2544
1994,11,3,5,388,-4.0267
1994,12,1,1,1465,-2.4531
1994,12,1,2,1375,-1.2380
1994,12,1,3,1313,-0.1881
1994,12,1,4,1135,0.7833
1994,12,1,5,974,0.1191
1994,12,2,1,428,-0.2427
1994,12,2,2,461,0.9339
1994,12,2,3,462,2.3901
1994,12,2,4,423,2.9970
1994,12,2,5,367,3.4661
1994,12,3,1,225,0.8041
1994,12,3,2,324,0.3562
1994,12,3,3,415,0.9031
1994,12,3,4,415,1.5507
1994,12,3,5,384,1.2762
1995,1,1,1,1387,3.1175
1995,1,1,2,1293,1.9755
1995,1,1,3,1198,1.8965
1995,1,1,4,1040,0.9064
1995,1,1,5,884,1.3894
1995,1,2,1,390,-2.5041
1995,1,2,2,435,-1.9381
1995,1,2,3,419,-2.3481
1995,1,2,4,391,-1.8543
1995,1,2,5,355,-1.2719
1995,1,3,1,204,2.0801
1995,1,3,2,293,2.6581
1995,1,3,3,393,1.8003
1995,1,3,4,376,1.4908
1995,1,3,5,356,1.9108
1995,2,1,1,1487,1.9505
1995,2,1,2,1425,2.1211
1995,2,1,3,1319,2.1258
1995,2,1,4,1138,3.0362
1995,2,1,5,946,3.8258
1995,2,2,1,411,2.9316
1995,2,2,2,470,3.3423
1995,2,2,3,452,5.0202
1995,2,2,4,432,4.1354
1995,2,2,5,385,3.7949
1995,2,3,1,223,3.3657
1995,2,3,2,315,4.1637
1995,2,3,3,412,3.7716
1995,2,3,4,406,4.4973
1995,2,3,5,389,3.8524
1995,3,1,1,1486,1.4860
1995,3,1,2,1429,0.5417
1995,3,1,3,1321,1.4541
1995,3,1,4,1145,1.7747
1995,3,1,5,952,1.4809
1995,3,2,1,405,0.7322
1995,3,2,2,463,2.5771
1995,3,2,3,453,2.9681
1995,3,2,4,428,2.3229
1995,3,2,5,382,2.5113
1995,3,3,1,224,4.3599
1995,3,3,2,311,3.4703
1995,3,3,3,409,3.4853
1995,3,3,4,404,3.1476
1995,3,3,5,390,3.4007
1995,4,1,1,1416,2.4979
1995,4,1,2,1327,2.6088
1995,4,1,3,1199,3.1410
1995,4,1,4,1068,4.4683
1995,4,1,5,868,4.5581
1995,4,2,1,383,1.8670
1995,4,2,2,440,2.2162
1995,4,2,3,422,2.8282
1995,4,2,4,403,2.4154
1995,4,2,5,358,2.0290
1995,4,3,1,205,1.1615
1995,4,3,2,278,2.6364
1995,4,3,3,371,2.6653
1995,4,3,4,372,2.7755
1995,4,3,5,365,3.0840
1995,5,1,1,1549,1.9850
1995,5,1,2,1454,2.0224
1995,5,1,3,1346,1.9895
1995,5,1,4,1179,2.3038
1995,5,1,5,954,2.7166
1995,5,2,1,408,0.3530
1995,5,2,2,466,0.4111
1995,5,2,3,472,0.7277
1995,5,2,4,450,0.9120
1995,5,2,5,396,0.9624
1995,5,3,1,219,3.5022
1995,5,3,2,310,2.4296
1995,5,3,3,407,3.3566
1995,5,3,4,405,2.5155
1995,5,3,5,401,2.2633
1995,6,1,1,1541,8.0298
1995,6,1,2,1450,6.7311
1995,6,1,3,1352,6.8481
1995,6,1,4,1186,6.1491
1995,6,1,5,955,6.0991
1995,6,2,1,406,5.7884
1995,6,2,2,463,5.2095
1995,6,2,3,465,5.3688
1995,6,2,4,460,5.3807
1995,6,2,5,395,4.7920
1995,6,3,1,219,4.6941
1995,6,3,2,302,3.6643
1995,6,3,3,406,3.1404
1995,6,3,4,407,3.2629
1995,6,3,5,399,3.3008
1995,7,1,1,1404,6.8206
1995,7,1,2,1310,6.3287
1995,7,1,3,1218,5.8054
1995,7,1,4,1060,6.7117
1995,7,1,5,862,7.9676
1995,7,2,1,387,7.1403
1995,7,2,2,426,6.0411
1995,7,2,3,423,5.5222
1995,7,2,4,426,7.3726
1995,7,2,5,367,7.1595
1995,7,3,1,194,3.3955
1995,7,3,2,276,3.0675
1995,7,3,3,377,3.7746
1995,7,3,4,365,4.0257
1995,7,3,5,377,4.5272
1995,8,1,1,1560,5.1558
1995,8,1,2,1427,3.1903
1995,8,1,3,1353,2.8872
1995,8,1,4,1168,2.5352
1995,8,1,5,933,3.4856
1995,8,2,1,437,0.2477
1995,8,2,2,468,1.9367
1995,8,2,3,483,1.6309
1995,8,2,4,465,1.1637
1995,8,2,5,395,1.1583
1995,8,3,1,225,-0.5462
1995,8,3,2,312,0.4895
1995,8,3,3,419,-0.2420
1995,8,3,4,423,0.4606
1995,8,3,5,406,-0.1780
1995,9,1,1,1569,3.1757
1995,9,1,2,1421,3.0583
1995,9,1,3,1343,2.1298
1995,9,1,4,1163,2.2645
1995,9,1,5,931,1.5084
1995,9,2,1,453,0.5828
1995,9,2,2,471,1.9039
1995,9,2,3,487,2.8956
1995,9,2,4,468,2.3439
1995,9,2,5,402,1.3379
1995,9,3,1,228,2.3241
1995,9,3,2,311,4.4937
1995,9,3,3,424,4.7716
1995,9,3,4,421,3.0557
1995,9,3,5,407,2.0614
1995,10,1,1,1470,-7.0365
1995,10,1,2,1300,-6.6826
1995,10,1,3,1213,-5.8465
1995,10,1,4,1078,-4.6809
1995,10,1,5,878,-3.9457
1995,10,2,1,433,-8.4194
1995,10,2,2,430,-7.2395
1995,10,2,3,469,-5.7933
1995,10,2,4,441,-6.0827
1995,10,2,5,384,-5.8677
1995,10,3,1,209,-3.2602
1995,10,3,2,287,-0.5822
1995,10,3,3,382,-0.7281
1995,10,3,4,381,-0.5441
1995,10,3,5,377,0.1561
1995,11,1,1,1610,1.7960
1995,11,1,2,1432,1.2600
1995,11,1,3,1336,2.0278
1995,11,1,4,1175,2.4721
1995,11,1,5,954,1.9870
1995,11,2,1,480,4.3452
1995,11,2,2,477,4.4013
1995,11,2,3,529,4.4480
1995,11,2,4,478,4.0092
1995,11,2,5,421,4.4798
1995,11,3,1,234,5.6111
1995,11,3,2,317,3.7877
1995,11,3,3,434,3.8330
1995,11,3,4,421,3.7510
1995,11,3,5,409,4.2741
1995,12,1,1,1615,2.4444
1995,12,1,2,1443,1.0181
1995,12,1,3,1340,1.4641
1995,12,1,4,1173,1.6706
1995,12,1,5,947,1.4567
1995,12,2,1,485,1.8733
1995,12,2,2,483,0.9166
1995,12,2,3,542,1.5450
1995,12,2,4,470,1.0718
1995,12,2,5,430,2.5624
1995,12,3,1,238,0.3182
1995,12,3,2,321,0.6995
1995,12,3,3,439,1.0435
1995,12,3,4,417,1.0676
1995,12,3,5,409,1.0747
1996,1,1,1,1535,1.6184
1996,1,1,2,1315,1.3389
1996,1,1,3,1227,0.4295
1996,1,1,4,1070,0.8452
1996,1,1,5,872,0.7192
1996,1,2,1,457,-0.4399
1996,1,2,2,447,-0.6941
1996,1,2,3,519,-1.0967
1996,1,2,4,445,-0.6861
1996,1,2,5,397,-0.0205
1996,1,3,1,221,1.7253
1996,1,3,2,291,2.9637
1996,1,3,3,408,2.0239
1996,1,3,4,385,2.7801
1996,1,3,5,394,3.5551
1996,2,1,1,1676,2.6036
1996,2,1,2,1439,3.3524
1996,2,1,3,1359,2.9398
1996,2,1,4,1180,3.8239
1996,2,1,5,948,4.5353
1996,2,2,1,502,4.0534
1996,2,2,2,493,4.6652
1996,2,2,3,562,4.5835
1996,2,2,4,477,4.8820
1996,2,2,5,422,4.4820
1996,2,3,1,253,2.1529
1996,2,3,2,331,1.8193
1996,2,3,3,446,1.0401
1996,2,3,4,435,1.2898
1996,2,3,5,418,1.3986
1996,3,1,1,1657,2.7716
1996,3,1,2,1437,3.6616
1996,3,1,3,1375,3.8183
1996,3,1,4,1167,2.9471
1996,3,1,5,943,4.0101
1996,3,2,1,503,2.6532
1996,3,2,2,502,2.2785
1996,3,2,3,568,2.5986
1996,3,2,4,481,2.4280
1996,3,2,5,417,2.9682
1996,3,3,1,258,1.4687
1996,3,3,2,331,0.7294
1996,3,3,3,447,1.1378
1996,3,3,4,435,0.6188
1996,3,3,5,414,1.9816
1996,4,1,1,1565,8.4140
1996,4,1,2,1319,9.5906
1996,4,1,3,1273,9.5056
1996,4,1,4,1078,9.1086
1996,4,1,5,866,9.7273
1996,4,2,1,487,7.4534
1996,4,2,2,469,7.3578
1996,4,2,3,538,6.6476
1996,4,2,4,457,7.8829
1996,4,2,5,388,6.4220
1996,4,3,1,241,3.1981
1996,4,3,2,311,3.2011
1996,4,3,3,419,2.8629
1996,4,3,4,402,2.5314
1996,4,3,5,388,2.5054
1996,5,1,1,1713,9.6837
1996,5,1,2,1458,9.1243
1996,5,1,3,1409,8.4066
1996,5,1,4,1216,8.1567
1996,5,1,5,945,8.5784
1996,5,2,1,526,6.6309
1996,5,2,2,516,3.9815
1996,5,2,3,582,5.4733
1996,5,2,4,500,5.3825
1996,5,2,5,428,5.3578
1996,5,3,1,273,2.4881
1996,5,3,2,365,3.1663
1996,5,3,3,482,3.3988
1996,5,3,4,437,2.6113
1996,5,3,5,404,0.9247
1996,6,1,1,1706,-8.2678
1996,6,1,2,1455,-6.6370
1996,6,1,3,1404,-5.3877
1996,6,1,4,1211,-5.6924
1996,6,1,5,940,-4.7757
1996,6,2,1,536,-6.5996
1996,6,2,2,520,-4.6090
1996,6,2,3,592,-4.1414
1996,6,2,4,503,-3.9039
1996,6,2,5,423,-2.9841
1996,6,3,1,269,-1.6115
1996,6,3,2,371,-0.9296
1996,6,3,3,491,-0.2482
1996,6,3,4,443,-0.0463
1996,6,3,5,406,-1.0539
1996,7,1,1,1584,-11.3450
1996,7,1,2,1313,-10.1743
1996,7,1,3,1262,-9.3530
1996,7,1,4,1074,-9.8687
1996,7,1,5,827,-8.3811
1996,7,2,1,511,-12.3550
1996,7,2,2,482,-9.6863
1996,7,2,3,542,-9.0352
1996,7,2,4,462,-9.0531
1996,7,2,5,375,-8.2759
1996,7,3,1,253,-8.6401
1996,7,3,2,338,-6.0823
1996,7,3,3,456,-4.9416
1996,7,3,4,398,-4.7434
1996,7,3,5,359,-3.7974
1996,8,1,1,1709,4.6443
1996,8,1,2,1462,3.5127
1996,8,1,3,1415,4.2655
1996,8,1,4,1147,4.7465
1996,8,1,5,895,5.1402
1996,8,2,1,557,6.0814
1996,8,2,2,539,5.6352
1996,8,2,3,576,6.6165
1996,8,2,4,496,6.0727
1996,8,2,5,404,6.1709
1996,8,3,1,285,3.5823
1996,8,3,2,385,3.4486
1996,8,3,3,498,3.1516
1996,8,3,4,428,2.2846
1996,8,3,5,379,2.5407
1996,9,1,1,1709,2.0827
1996,9,1,2,1467,2.7022
1996,9,1,3,1401,3.5683
1996,9,1,4,1157,3.3243
1996,9,1,5,892,2.7005
1996,9,2,1,550,3.8129
1996,9,2,2,541,3.9849
1996,9,2,3,573,3.7366
1996,9,2,4,493,3.7012
1996,9,2,5,398,3.0428
1996,9,3,1,293,4.9339
1996,9,3,2,385,6.6953
1996,9,3,3,492,5.4557
1996,9,3,4,429,6.3522
1996,9,3,5,382,5.7580
1996,10,1,1,1629,-4.5028
1996,10,1,2,1328,-3.1730
1996,10,1,3,1290,-0.8262
1996,10,1,4,1043,-0.3934
1996,10,1,5,830,-0.7337
1996,10,2,1,512,-3.1135
1996,10,2,2,501,-2.1147
1996,10,2,3,534,-1.6543
1996,10,2,4,442,-1.6229
1996,10,2,5,378,0.0113
1996,10,3,1,272,-2.4969
1996,10,3,2,361,0.7163
1996,10,3,3,449,0.4051
1996,10,3,4,397,1.6872
1996,10,3,5,361,1.7552
1996,11,1,1,1715,1.8395
1996,11,1,2,1469,2.5276
1996,11,1,3,1435,2.6264
1996,11,1,4,1191,2.6710
1996,11,1,5,948,3.7921
1996,11,2,1,545,2.5765
1996,11,2,2,548,2.9428
1996,11,2,3,580,3.0265
1996,11,2,4,492,4.3558
1996,11,2,5,407,3.6667
1996,11,3,1,297,7.8397
1996,11,3,2,413,7.0592
1996,11,3,3,486,6.3618
1996,11,3,4,445,7.2093
1996,11,3,5,397,5.6934
1996,12,1,1,1700,-0.2706
1996,12,1,2,1467,0.7410
1996,12,1,3,1458,2.8004
1996,12,1,4,1185,2.1215
1996,12,1,5,958,2.2463
1996,12,2,1,546,1.2618
1996,12,2,2,555,2.1705
1996,12,2,3,580,2.3253
1996,12,2,4,497,2.2067
1996,12,2,5,409,2.4681
1996,12,3,1,301,-1.3948
1996,12,3,2,417,-2.2899
1996,12,3,3,480,-1.2261
1996,12,3,4,447,-1.5492
1996,12,3,5,401,-1.5669
1997,1,1,1,1606,5.2004
1997,1,1,2,1331,5.0227
1997,1,1,3,1353,4.2587
1997,1,1,4,1062,5.8183
1997,1,1,5,891,5.1017
1997,1,2,1,512,2.3963
1997,1,2,2,521,2.5293
1997,1,2,3,534,3.0987
1997,1,2,4,463,2.7217
1997,1,2,5,376,2.8465
1997,1,3,1,279,4.0553
1997,1,3,2,391,5.2278
1997,1,3,3,448,5.3673
1997,1,3,4,418,6.8822
1997,1,3,5,357,6.7819
1997,2,1,1,1716,-4.5832
1997,2,1,2,1453,-3.0291
1997,2,1,3,1504,-2.4592
1997,2,1,4,1191,-3.2909
1997,2,1,5,1001,-3.1030
1997,2,2,1,540,-3.0823
1997,2,2,2,569,-3.2950
1997,2,2,3,576,-3.7283
1997,2,2,4,502,-4.1719
1997,2,2,5,415,-3.5552
1997,2,3,1,305,-1.4749
1997,2,3,2,411,0.4427
1997,2,3,3,489,-0.6489
1997,2,3,4,465,-0.8863
1997,2,3,5,388,-0.8332
1997,3,1,1,1712,-7.6108
1997,3,1,2,1461,-5.5785
1997,3,1,3,1504,-4.1383
1997,3,1,4,1200,-3.1240
1997,3,1,5,1011,-2.2264
1997,3,2,1,541,-7.6447
1997,3,2,2,573,-5.1480
1997,3,2,3,576,-4.0075
1997,3,2,4,496,-3.2815
1997,3,2,5,420,-2.8629
1997,3,3,1,303,-3.4444
1997,3,3,2,414,-3.8742
1997,3,3,3,494,-4.2678
1997,3,3,4,467,-4.2437
1997,3,3,5,393,-2.8376
1997,4,1,1,1573,-5.5691
1997,4,1,2,1318,-3.7810
1997,4,1,3,1379,-3.9762
1997,4,1,4,1094,-2.5858
1997,4,1,5,933,-2.8567
1997,4,2,1,513,-0.5900
1997,4,2,2,541,-0.8789
1997,4,2,3,529,0.7028
1997,4,2,4,446,0.7297
1997,4,2,5,396,0.5559
1997,4,3,1,281,0.7915
1997,4,3,2,385,3.3942
1997,4,3,3,462,5.0140
1997,4,3,4,423,5.1388
1997,4,3,5,358,5.0903
1997,5,1,1,1712,11.1754
1997,5,1,2,1490,10.8723
1997,5,1,3,1511,10.4099
1997,5,1,4,1230,10.9689
1997,5,1,5,1044,10.1686
1997,5,2,1,541,14.6254
1997,5,2,2,573,13.4766
1997,5,2,3,568,12.4770
1997,5,2,4,505,13.3870
1997,5,2,5,429,12.9120
1997,5,3,1,305,9.0110
1997,5,3,2,421,6.6326
1997,5,3,3,491,7.7019
1997,5,3,4,466,5.9093
1997,5,3,5,409,6.3406
1997,6,1,1,1712,2.4177
1997,6,1,2,1491,4.3737
1997,6,1,3,1504,4.8801
1997,6,1,4,1230,5.9595
1997,6,1,5,1037,6.7010
1997,6,2,1,527,3.2371
1997,6,2,2,569,3.9344
1997,6,2,3,573,4.8547
1997,6,2,4,503,5.8184
1997,6,2,5,433,5.0854
1997,6,3,1,306,3.0565
1997,6,3,2,427,4.2949
1997,6,3,3,487,3.5884
1997,6,3,4,466,3.8107
1997,6,3,5,414,4.4924
1997,7,1,1,1541,5.9181
1997,7,1,2,1319,5.7359
1997,7,1,3,1351,5.9559
1997,7,1,4,1103,6.2995
1997,7,1,5,944,5.3427
1997,7,2,1,464,5.1310
1997,7,2,2,514,6.8336
1997,7,2,3,504,6.2573
1997,7,2,4,445,5.7087
1997,7,2,5,383,6.2202
1997,7,3,1,277,9.1834
1997,7,3,2,373,7.5803
1997,7,3,3,433,6.9795
1997,7,3,4,431,6.3628
1997,7,3,5,375,6.9398
1997,8,1,1,1695,5.4949
1997,8,1,2,1488,4.9930
1997,8,1,3,1489,4.7836
1997,8,1,4,1198,4.4153
1997,8,1,5,1001,5.7502
1997,8,2,1,513,4.0778
1997,8,2,2,548,1.8975
1997,8,2,3,553,3.1334
1997,8,2,4,476,3.7023
1997,8,2,5,411,3.4405
1997,8,3,1,323,-2.1507
1997,8,3,2,415,-3.6175
1997,8,3,3,483,-5.2987
1997,8,3,4,479,-3.5562
1997,8,3,5,405,-4.6501
1997,9,1,1,1684,9.1962
1997,9,1,2,1491,9.4074
1997,9,1,3,1486,9.0506
1997,9,1,4,1206,9.0730
1997,9,1,5,997,8.7769
1997,9,2,1,503,7.0375
1997,9,2,2,540,8.3647
1997,9,2,3,546,6.7529
1997,9,2,4,476,7.1433
1997,9,2,5,409,6.9923
1997,9,3,1,324,3.7468
1997,9,3,2,410,4.3587
1997,9,3,3,482,4.3239
1997,9,3,4,480,5.3789
1997,9,3,5,404,5.5544
1997,10,1,1,1553,-5.6949
1997,10,1,2,1369,-4.2377
1997,10,1,3,1342,-3.5947
1997,10,1,4,1122,-2.9285
1997,10,1,5,918,-3.8796
1997,10,2,1,469,-6.7665
1997,10,2,2,487,-6.0888
1997,10,2,3,495,-5.2280
1997,10,2,4,447,-5.0019
1997,10,2,5,388,-3.3630
1997,10,3,1,292,-5.7794
1997,10,3,2,371,-4.4328
1997,10,3,3,441,-3.2359
1997,10,3,4,441,-3.1868
1997,10,3,5,380,-3.3338
1997,11,1,1,1727,-4.9533
1997,11,1,2,1528,-3.1241
1997,11,1,3,1488,-2.7765
1997,11,1,4,1236,-1.1326
1997,11,1,5,999,-0.6247
1997,11,2,1,522,-3.5986
1997,11,2,2,531,-2.1973
1997,11,2,3,550,-2.4351
1997,11,2,4,487,-1.2951
1997,11,2,5,430,-1.4881
1997,11,3,1,321,2.2351
1997,11,3,2,407,1.8304
1997,11,3,3,516,3.1322
1997,11,3,4,481,3.3028
1997,11,3,5,426,4.4713
1997,12,1,1,1738,-7.0055
1997,12,1,2,1534,-3.9481
1997,12,1,3,1484,-2.7118
1997,12,1,4,1241,-2.2792
1997,12,1,5,995,-2.1826
1997,12,2,1,522,-1.8174
1997,12,2,2,525,-1.9325
1997,12,2,3,548,-0.1805
1997,12,2,4,488,-0.4954
1997,12,2,5,437,-0.1489
1997,12,3,1,326,-0.9132
1997,12,3,2,410,-1.7925
1997,12,3,3,522,0.8498
1997,12,3,4,482,0.9677
1997,12,3,5,425,1.1419
1998,1,1,1,1661,1.2494
1998,1,1,2,1398,0.8271
1998,1,1,3,1361,-0.0851
1998,1,1,4,1106,-0.5543
1998,1,1,5,909,-1.1781
1998,1,2,1,486,-0.0757
1998,1,2,2,457,-1.5992
1998,1,2,3,520,-0.3565
1998,1,2,4,437,-0.8349
1998,1,2,5,405,-1.0444
1998,1,3,1,303,2.6815
1998,1,3,2,372,2.2571
1998,1,3,3,489,0.7783
1998,1,3,4,441,1.8277
1998,1,3,5,404,2.0590
1998,2,1,1,1858,6.8003
1998,2,1,2,1583,6.3382
1998,2,1,3,1460,6.6163
1998,2,1,4,1235,6.1218
1998,2,1,5,1008,5.8952
1998,2,2,1,517,9.6511
1998,2,2,2,499,9.0385
1998,2,2,3,585,8.3855
1998,2,2,4,490,8.2698
1998,2,2,5,422,7.6675
1998,2,3,1,321,7.6187
1998,2,3,2,420,7.7950
1998,2,3,3,529,6.4315
1998,2,3,4,487,5.9731
1998,2,3,5,443,7.5258
1998,3,1,1,1842,4.6055
1998,3,1,2,1568,4.8284
1998,3,1,3,1472,4.6231
1998,3,1,4,1225,4.5408
1998,3,1,5,1015,4.8684
1998,3,2,1,524,3.3989
1998,3,2,2,497,3.8744
1998,3,2,3,583,3.5340
1998,3,2,4,488,4.4160
1998,3,2,5,429,4.0990
1998,3,3,1,316,4.4153
1998,3,3,2,423,5.6786
1998,3,3,3,531,4.5730
1998,3,3,4,492,4.7623
1998,3,3,5,445,3.8058
1998,4,1,1,1722,2.5667
1998,4,1,2,1452,2.6650
1998,4,1,3,1323,1.6851
1998,4,1,4,1101,2.3300
1998,4,1,5,922,3.6196
1998,4,2,1,476,-0.3624
1998,4,2,2,458,1.1670
1998,4,2,3,538,0.8451
1998,4,2,4,459,0.9031
1998,4,2,5,378,1.7240
1998,4,3,1,299,1.7889
1998,4,3,2,404,1.4075
1998,4,3,3,491,0.8375
1998,4,3,4,449,0.3571
1998,4,3,5,406,0.7432
1998,5,1,1,1890,-5.9707
1998,5,1,2,1588,-5.3426
1998,5,1,3,1521,-4.1872
1998,5,1,4,1224,-4.3746
1998,5,1,5,1016,-4.2166
1998,5,2,1,516,-6.7800
1998,5,2,2,506,-6.5986
1998,5,2,3,587,-6.9348
1998,5,2,4,506,-4.9875
1998,5,2,5,418,-5.8156
1998,5,3,1,343,-3.1881
1998,5,3,2,446,-3.0806
1998,5,3,3,543,-2.7010
1998,5,3,4,499,-2.1537
1998,5,3,5,447,-1.9315
1998,6,1,1,1887,-3.7542
1998,6,1,2,1595,-2.5540
1998,6,1,3,1516,-1.9144
1998,6,1,4,1234,-1.5006
1998,6,1,5,1021,-1.2124
1998,6,2,1,515,-1.5609
1998,6,2,2,506,-0.7514
1998,6,2,3,588,-0.4273
1998,6,2,4,521,-0.9554
1998,6,2,5,416,-1.8652
1998,6,3,1,335,3.2247
1998,6,3,2,441,3.1864
1998,6,3,3,550,3.7300
1998,6,3,4,494,4.3251
1998,6,3,5,447,3.9245
1998,7,1,1,1701,-7.9562
1998,7,1,2,1399,-7.5025
1998,7,1,3,1365,-6.6969
1998,7,1,4,1097,-7.3326
1998,7,1,5,902,-5.7735
1998,7,2,1,485,-8.6545
1998,7,2,2,465,-8.5363
1998,7,2,3,528,-9.3846
1998,7,2,4,458,-8.6240
1998,7,2,5,375,-7.7905
1998,7,3,1,305,-2.7319
1998,7,3,2,382,-1.4139
1998,7,3,3,505,-2.0392
1998,7,3,4,447,-2.6728
1998,7,3,5,394,-0.7800
1998,8,1,1,1890,-24.2173
1998,8,1,2,1564,-22.0282
1998,8,1,3,1497,-20.4061
1998,8,1,4,1211,-19.0360
1998,8,1,5,972,-18.3685
1998,8,2,1,554,-23.9152
1998,8,2,2,525,-23.0804
1998,8,2,3,579,-19.9140
1998,8,2,4,505,-19.2617
1998,8,2,5,403,-16.6259
1998,8,3,1,363,-16.2248
1998,8,3,2,442,-14.5385
1998,8,3,3,546,-14.0004
1998,8,3,4,490,-13.3215
1998,8,3,5,418,-11.8695
1998,9,1,1,1889,5.9758
1998,9,1,2,1573,2.7810
1998,9,1,3,1510,4.6512
1998,9,1,4,1202,4.9830
1998,9,1,5,974,3.7970
1998,9,2,1,554,9.3002
1998,9,2,2,523,7.7741
1998,9,2,3,576,8.4158
1998,9,2,4,503,6.3736
1998,9,2,5,411,4.4474
1998,9,3,1,353,9.3756
1998,9,3,2,447,9.2886
1998,9,3,3,538,8.7093
1998,9,3,4,491,7.1856
1998,9,3,5,417,5.7373
1998,10,1,1,1773,2.6475
1998,10,1,2,1435,3.6612
1998,10,1,3,1374,3.7968
1998,10,1,4,1114,2.2603
1998,10,1,5,887,3.2436
1998,10,2,1,509,6.4598
1998,10,2,2,499,6.2659
1998,10,2,3,541,6.3311
1998,10,2,4,479,4.1618
1998,10,2,5,388,6.5795
1998,10,3,1,322,7.7311
1998,10,3,2,413,6.4235
1998,10,3,3,500,7.3392
1998,10,3,4,452,5.9171
1998,10,3,5,385,10.3850
1998,11,1,1,1908,11.1416
1998,11,1,2,1594,9.4466
1998,11,1,3,1524,9.2316
1998,11,1,4,1227,7.8549
1998,11,1,5,955,6.4810
1998,11,2,1,556,8.1403
1998,11,2,2,549,5.4042
1998,11,2,3,603,6.3526
1998,11,2,4,520,6.8817
1998,11,2,5,420,7.2218
1998,11,3,1,348,5.2476
1998,11,3,2,466,7.0362
1998,11,3,3,543,6.9875
1998,11,3,4,497,6.9189
1998,11,3,5,424,6.0475
1998,12,1,1,1908,1.6016
1998,12,1,2,1594,1.5511
1998,12,1,3,1516,1.8747
1998,12,1,4,1213,2.7722
1998,12,1,5,953,4.8757
1998,12,2,1,566,5.0849
1998,12,2,2,563,6.7073
1998,12,2,3,612,5.7412
