year,month,rank_ME,rank_OLEq_6,nstocks,ret_vw
1983,4,1,5,494,8.1666
1983,4,2,1,203,6.8684
1983,4,2,2,197,5.7849
1983,4,2,3,234,6.7021
1983,4,2,4,226,6.7342
1983,4,2,5,265,8.1780
1983,4,3,1,107,7.5312
1983,4,3,2,196,6.4770
1983,4,3,3,244,6.3430
1983,4,3,4,259,7.7534
1983,4,3,5,238,7.0663
1983,5,1,1,1365,12.7764
1983,5,1,2,757,10.5087
1983,5,1,3,611,9.3192
1983,5,1,4,512,10.2602
1983,5,1,5,607,9.2741
1983,5,2,1,222,6.7203
1983,5,2,2,226,6.3905
1983,5,2,3,258,6.1021
1983,5,2,4,267,4.6577
1983,5,2,5,300,6.1422
1983,5,3,1,128,3.7902
1983,5,3,2,228,0.8460
1983,5,3,3,281,-0.3338
1983,5,3,4,306,-0.9369
1983,5,3,5,267,0.3940
1983,6,1,1,1386,3.8551
1983,6,1,2,794,4.9115
1983,6,1,3,643,4.6674
1983,6,1,4,525,4.8590
1983,6,1,5,637,4.7482
1983,6,2,1,226,4.8764
1983,6,2,2,226,4.8677
1983,6,2,3,260,4.3570
1983,6,2,4,268,5.7241
1983,6,2,5,313,7.0389
1983,6,3,1,133,2.8078
1983,6,3,2,224,2.6722
1983,6,3,3,283,2.5937
1983,6,3,4,310,5.6052
1983,6,3,5,274,4.8047
1983,7,1,1,1321,-3.2989
1983,7,1,2,705,-2.9683
1983,7,1,3,564,-2.2550
1983,7,1,4,460,-1.5829
1983,7,1,5,593,-2.6822
1983,7,2,1,207,-4.6626
1983,7,2,2,197,-2.2756
1983,7,2,3,220,-1.6935
1983,7,2,4,242,-2.9443
1983,7,2,5,289,-3.5596
1983,7,3,1,116,-1.8750
1983,7,3,2,194,-2.4722
1983,7,3,3,250,-2.8032
1983,7,3,4,277,-3.6152
1983,7,3,5,256,-4.0364
1983,8,1,1,1448,-5.2781
1983,8,1,2,835,-3.0483
1983,8,1,3,637,-3.3229
1983,8,1,4,537,-2.7079
1983,8,1,5,696,-3.6066
1983,8,2,1,236,-4.4383
1983,8,2,2,223,-2.4639
1983,8,2,3,266,-2.8608
1983,8,2,4,277,-3.1054
1983,8,2,5,314,-3.6575
1983,8,3,1,139,1.2503
1983,8,3,2,237,-0.6073
1983,8,3,3,293,2.7762
1983,8,3,4,331,1.2735
1983,8,3,5,278,0.0455
1983,9,1,1,1484,-2.7004
1983,9,1,2,853,0.0142
1983,9,1,3,652,1.4285
1983,9,1,4,559,0.5276
1983,9,1,5,716,0.7633
1983,9,2,1,233,0.4514
1983,9,2,2,222,3.9309
1983,9,2,3,262,3.2010
1983,9,2,4,293,2.8522
1983,9,2,5,322,2.0388
1983,9,3,1,142,0.7925
1983,9,3,2,242,2.3623
1983,9,3,3,290,1.4640
1983,9,3,4,335,1.7387
1983,9,3,5,292,1.5655
1983,10,1,1,1391,-8.2735
1983,10,1,2,747,-6.5580
1983,10,1,3,553,-5.1513
1983,10,1,4,510,-6.2656
1983,10,1,5,667,-6.4790
1983,10,2,1,207,-8.9123
1983,10,2,2,192,-5.7402
1983,10,2,3,230,-5.1066
1983,10,2,4,272,-4.5287
1983,10,2,5,304,-8.1093
1983,10,3,1,126,-3.9125
1983,10,3,2,215,-0.5922
1983,10,3,3,248,-2.0933
1983,10,3,4,294,-0.9491
1983,10,3,5,269,-2.2929
1983,11,1,1,1504,1.2282
1983,11,1,2,828,3.6470
1983,11,1,3,648,3.9311
1983,11,1,4,600,4.3643
1983,11,1,5,747,5.2188
1983,11,2,1,228,5.4228
1983,11,2,2,237,6.2058
1983,11,2,3,271,4.0095
1983,11,2,4,299,5.1773
1983,11,2,5,328,5.8097
1983,11,3,1,148,6.2477
1983,11,3,2,247,3.1173
1983,11,3,3,296,2.1018
1983,11,3,4,325,2.0721
1983,11,3,5,284,1.5073
1983,12,1,1,1511,-2.9152
1983,12,1,2,840,-1.1399
1983,12,1,3,658,-1.8216
1983,12,1,4,609,-1.9160
1983,12,1,5,758,-3.2551
1983,12,2,1,223,-2.2569
1983,12,2,2,233,-1.3796
1983,12,2,3,279,-1.0765
1983,12,2,4,305,-0.8931
1983,12,2,5,326,-2.7038
1983,12,3,1,147,-0.8895
1983,12,3,2,248,-2.5098
1983,12,3,3,295,-1.3594
1983,12,3,4,325,-0.4747
1983,12,3,5,281,0.2157
1984,1,1,1,1424,1.1343
1984,1,1,2,696,0.3079
1984,1,1,3,556,-1.3731
1984,1,1,4,517,-0.8677
1984,1,1,5,667,-2.1280
1984,1,2,1,198,-0.5574
1984,1,2,2,206,-1.7947
1984,1,2,3,249,-1.4831
1984,1,2,4,267,-4.2589
1984,1,2,5,299,-5.2246
1984,1,3,1,130,-2.3650
1984,1,3,2,206,-2.1226
1984,1,3,3,242,1.5673
1984,1,3,4,281,-0.4757
1984,1,3,5,254,-3.3913
1984,2,1,1,1529,-6.6933
1984,2,1,2,818,-5.4705
1984,2,1,3,650,-5.6419
1984,2,1,4,583,-6.5268
1984,2,1,5,740,-7.4944
1984,2,2,1,224,-6.3266
1984,2,2,2,239,-3.0871
1984,2,2,3,279,-4.8481
1984,2,2,4,287,-5.2179
1984,2,2,5,312,-6.1889
1984,2,3,1,147,-6.1435
1984,2,3,2,239,-4.9285
1984,2,3,3,292,-2.9512
1984,2,3,4,308,-2.1887
1984,2,3,5,264,-3.7857
1984,3,1,1,1542,0.1655
1984,3,1,2,808,0.3812
1984,3,1,3,656,0.5758
1984,3,1,4,591,0.8150
1984,3,1,5,735,0.2177
1984,3,2,1,219,1.4367
1984,3,2,2,239,1.3747
1984,3,2,3,284,0.4774
1984,3,2,4,281,0.7123
1984,3,2,5,320,0.1369
1984,3,3,1,142,3.5584
1984,3,3,2,245,1.5721
1984,3,3,3,295,0.9283
1984,3,3,4,304,1.1322
1984,3,3,5,257,1.7258
1984,4,1,1,1462,-3.5938
1984,4,1,2,699,-1.0553
1984,4,1,3,565,-1.0020
1984,4,1,4,512,-1.2701
1984,4,1,5,664,-2.1297
1984,4,2,1,187,-1.2381
1984,4,2,2,201,-0.7354
1984,4,2,3,243,1.6965
1984,4,2,4,237,0.9351
1984,4,2,5,289,0.0530
1984,4,3,1,114,-1.4192
1984,4,3,2,208,-1.0721
1984,4,3,3,238,0.7268
1984,4,3,4,258,1.8449
1984,4,3,5,218,1.5154
1984,5,1,1,1634,-7.4669
1984,5,1,2,819,-4.1102
1984,5,1,3,695,-4.2702
1984,5,1,4,579,-4.1322
1984,5,1,5,772,-4.7821
1984,5,2,1,207,-7.3200
1984,5,2,2,218,-5.2291
1984,5,2,3,277,-3.9269
1984,5,2,4,274,-4.9644
1984,5,2,5,315,-4.4276
1984,5,3,1,138,-7.7568
1984,5,3,2,253,-5.1582
1984,5,3,3,279,-4.9528
1984,5,3,4,292,-4.2343
1984,5,3,5,249,-4.2837
1984,6,1,1,1647,-0.5058
1984,6,1,2,834,1.2256
1984,6,1,3,708,2.6894
1984,6,1,4,587,3.6194
1984,6,1,5,809,3.4370
1984,6,2,1,210,1.8521
1984,6,2,2,222,1.5875
1984,6,2,3,284,3.0761
1984,6,2,4,279,4.9198
1984,6,2,5,313,5.0870
1984,6,3,1,142,-0.7289
1984,6,3,2,257,2.4330
1984,6,3,3,276,2.6442
1984,6,3,4,296,2.7580
1984,6,3,5,256,3.3527
1984,7,1,1,1547,-7.7338
1984,7,1,2,743,-4.3768
1984,7,1,3,634,-3.8889
1984,7,1,4,486,-4.6126
1984,7,1,5,723,-3.9251
1984,7,2,1,198,-7.9579
1984,7,2,2,191,-5.7692
1984,7,2,3,244,-5.0055
1984,7,2,4,255,-3.1348
1984,7,2,5,286,-3.5902
1984,7,3,1,122,-5.5265
1984,7,3,2,227,-1.9192
1984,7,3,3,246,-2.7899
1984,7,3,4,262,-0.8768
1984,7,3,5,239,-1.3535
1984,8,1,1,1716,8.9225
1984,8,1,2,879,10.0009
1984,8,1,3,728,11.5292
1984,8,1,4,582,10.4411
1984,8,1,5,815,11.3205
1984,8,2,1,222,14.5659
1984,8,2,2,231,11.1716
1984,8,2,3,268,11.5410
1984,8,2,4,294,12.3319
1984,8,2,5,328,14.0052
1984,8,3,1,151,13.1429
1984,8,3,2,268,10.8202
1984,8,3,3,289,10.7411
1984,8,3,4,310,10.8258
1984,8,3,5,268,11.7647
1984,9,1,1,1741,-1.9408
1984,9,1,2,902,0.6095
1984,9,1,3,735,-1.0034
1984,9,1,4,613,-1.1873
1984,9,1,5,845,-0.5798
1984,9,2,1,229,-2.8634
1984,9,2,2,232,-1.9333
1984,9,2,3,282,-0.8330
1984,9,2,4,291,-0.8405
1984,9,2,5,328,-1.0629
1984,9,3,1,155,-1.7682
1984,9,3,2,274,-0.3797
1984,9,3,3,300,-0.3342
1984,9,3,4,321,-0.3611
1984,9,3,5,277,-0.2174
1984,10,1,1,1647,-4.6220
1984,10,1,2,773,-2.7810
1984,10,1,3,649,-2.1352
1984,10,1,4,538,-1.4049
1984,10,1,5,747,-2.1401
1984,10,2,1,200,-2.3456
1984,10,2,2,198,-1.9633
1984,10,2,3,243,-1.7253
1984,10,2,4,263,-1.2264
1984,10,2,5,287,-0.3164
1984,10,3,1,135,-0.8656
1984,10,3,2,237,0.4592
1984,10,3,3,253,1.0900
1984,10,3,4,280,0.1091
1984,10,3,5,249,-0.2730
1984,11,1,1,1800,-5.6293
1984,11,1,2,896,-3.3374
1984,11,1,3,725,-2.9048
1984,11,1,4,619,-2.0359
1984,11,1,5,811,-2.6356
1984,11,2,1,223,-4.5638
1984,11,2,2,236,-1.0181
1984,11,2,3,272,-1.6559
1984,11,2,4,284,-2.0781
1984,11,2,5,308,-2.2116
1984,11,3,1,150,-0.9975
1984,11,3,2,272,0.2543
1984,11,3,3,278,-0.2087
1984,11,3,4,312,-1.7299
1984,11,3,5,266,-1.6292
1984,12,1,1,1809,-1.1031
1984,12,1,2,905,0.1355
1984,12,1,3,748,0.2415
1984,12,1,4,629,2.2691
1984,12,1,5,808,2.0411
1984,12,2,1,226,0.0356
1984,12,2,2,245,1.4079
1984,12,2,3,280,2.6219
1984,12,2,4,288,3.2545
1984,12,2,5,308,3.5045
1984,12,3,1,146,1.9989
1984,12,3,2,267,1.6079
1984,12,3,3,276,1.8935
1984,12,3,4,310,1.7605
1984,12,3,5,272,3.2256
1985,1,1,1,1696,14.6239
1985,1,1,2,780,12.7497
1985,1,1,3,628,13.2336
1985,1,1,4,555,15.1374
1985,1,1,5,730,12.4741
1985,1,2,1,208,12.2260
1985,1,2,2,216,11.2201
1985,1,2,3,238,10.0845
1985,1,2,4,251,12.7341
1985,1,2,5,283,13.5336
1985,1,3,1,124,9.0019
1985,1,3,2,222,6.1434
1985,1,3,3,244,6.2812
1985,1,3,4,271,8.6456
1985,1,3,5,257,8.7020
1985,2,1,1,1803,3.6763
1985,2,1,2,888,2.4394
1985,2,1,3,729,3.4905
1985,2,1,4,621,3.4598
1985,2,1,5,810,4.4074
1985,2,2,1,224,0.9886
1985,2,2,2,235,2.1833
1985,2,2,3,268,2.5523
1985,2,2,4,265,0.9716
1985,2,2,5,302,3.6074
1985,2,3,1,143,1.2996
1985,2,3,2,250,0.3943
1985,2,3,3,281,1.9174
1985,2,3,4,297,1.9980
1985,2,3,5,266,1.6091
1985,3,1,1,1811,-2.5898
1985,3,1,2,887,-2.4008
1985,3,1,3,739,-1.1574
1985,3,1,4,621,-1.9963
1985,3,1,5,812,-2.0041
1985,3,2,1,218,-2.5693
1985,3,2,2,235,-3.5735
1985,3,2,3,266,-2.1057
1985,3,2,4,263,-2.8152
1985,3,2,5,312,-2.3928
1985,3,3,1,135,1.7401
1985,3,3,2,258,0.8845
1985,3,3,3,288,0.4686
1985,3,3,4,290,-0.4549
1985,3,3,5,263,-0.5086
1985,4,1,1,1677,-2.8029
1985,4,1,2,752,-2.0280
1985,4,1,3,633,-0.7943
1985,4,1,4,534,-1.4845
1985,4,1,5,724,-0.3246
1985,4,2,1,200,-2.2733
1985,4,2,2,211,-1.5333
1985,4,2,3,237,-1.8685
1985,4,2,4,234,-2.1247
1985,4,2,5,279,-1.2348
1985,4,3,1,111,-1.9178
1985,4,3,2,212,-0.3787
1985,4,3,3,245,-0.5776
1985,4,3,4,249,-0.1391
1985,4,3,5,238,-0.7625
1985,5,1,1,1809,0.6802
1985,5,1,2,854,2.3862
1985,5,1,3,735,2.8060
1985,5,1,4,644,4.2140
1985,5,1,5,822,3.4872
1985,5,2,1,223,2.3516
1985,5,2,2,240,3.4305
1985,5,2,3,268,3.8204
1985,5,2,4,275,4.5965
1985,5,2,5,319,4.0366
1985,5,3,1,139,5.5965
1985,5,3,2,244,7.6993
1985,5,3,3,276,6.3588
1985,5,3,4,291,4.2492
1985,5,3,5,284,6.3421
1985,6,1,1,1820,-1.4445
1985,6,1,2,838,-0.5544
1985,6,1,3,743,0.7329
1985,6,1,4,638,1.7448
1985,6,1,5,841,1.6782
1985,6,2,1,221,0.3502
1985,6,2,2,234,1.1710
1985,6,2,3,270,0.6011
1985,6,2,4,281,1.2529
1985,6,2,5,326,1.4291
1985,6,3,1,136,0.5557
1985,6,3,2,244,2.0319
1985,6,3,3,274,2.4116
1985,6,3,4,294,2.1357
1985,6,3,5,293,0.9773
1985,7,1,1,1687,1.4566
1985,7,1,2,734,3.8539
1985,7,1,3,648,2.2821
1985,7,1,4,530,2.4421
1985,7,1,5,740,2.4763
1985,7,2,1,193,3.5568
1985,7,2,2,206,3.0219
1985,7,2,3,237,1.8975
1985,7,2,4,246,2.2619
1985,7,2,5,298,3.3843
1985,7,3,1,119,2.4427
1985,7,3,2,212,0.1555
1985,7,3,3,234,-1.3833
1985,7,3,4,269,-0.1787
1985,7,3,5,265,-0.2152
1985,8,1,1,1832,-1.0867
1985,8,1,2,815,-0.5616
1985,8,1,3,740,-0.1185
1985,8,1,4,632,-0.7021
1985,8,1,5,813,-1.2942
1985,8,2,1,230,-0.7447
1985,8,2,2,226,0.1189
1985,8,2,3,273,-1.1270
1985,8,2,4,285,-1.2743
1985,8,2,5,327,-1.8674
1985,8,3,1,133,-0.1668
1985,8,3,2,255,0.4124
1985,8,3,3,276,-0.5142
1985,8,3,4,321,-0.7088
1985,8,3,5,297,-0.4598
1985,9,1,1,1824,-7.4165
1985,9,1,2,828,-4.4898
1985,9,1,3,753,-5.2420
1985,9,1,4,651,-5.2326
1985,9,1,5,836,-6.0843
1985,9,2,1,233,-6.9543
1985,9,2,2,223,-5.8699
1985,9,2,3,270,-5.5718
1985,9,2,4,287,-5.2520
1985,9,2,5,338,-6.2980
1985,9,3,1,131,-5.3715
1985,9,3,2,260,-4.0808
1985,9,3,3,286,-2.6817
1985,9,3,4,328,-2.8868
1985,9,3,5,309,-3.3623
1985,10,1,1,1732,1.0430
1985,10,1,2,686,2.2600
1985,10,1,3,639,2.7629
1985,10,1,4,574,2.3239
1985,10,1,5,755,2.6898
1985,10,2,1,212,2.5720
1985,10,2,2,199,3.2389
1985,10,2,3,234,4.7630
1985,10,2,4,259,2.9670
1985,10,2,5,304,4.7108
1985,10,3,1,107,2.5286
1985,10,3,2,215,4.6523
1985,10,3,3,244,4.3113
1985,10,3,4,288,3.9645
1985,10,3,5,279,4.4650
1985,11,1,1,1832,4.0279
1985,11,1,2,790,6.0034
1985,11,1,3,705,5.5767
1985,11,1,4,673,6.8676
1985,11,1,5,808,7.3434
1985,11,2,1,235,6.6795
1985,11,2,2,225,7.2745
1985,11,2,3,265,6.4104
1985,11,2,4,277,8.3285
1985,11,2,5,322,8.5364
1985,11,3,1,135,8.1227
1985,11,3,2,232,6.8688
1985,11,3,3,280,7.9551
1985,11,3,4,318,6.1584
1985,11,3,5,294,6.5741
1985,12,1,1,1824,3.0987
1985,12,1,2,793,4.2868
1985,12,1,3,688,4.1098
1985,12,1,4,684,4.5017
1985,12,1,5,808,4.2853
1985,12,2,1,237,4.1237
1985,12,2,2,229,3.3318
1985,12,2,3,268,4.4636
1985,12,2,4,272,5.4101
1985,12,2,5,313,4.7900
1985,12,3,1,139,3.3359
1985,12,3,2,237,4.4599
1985,12,3,3,281,5.3031
1985,12,3,4,318,4.5237
1985,12,3,5,292,3.7017
1986,1,1,1,1685,3.1204
1986,1,1,2,681,1.6604
1986,1,1,3,566,1.2576
1986,1,1,4,598,2.4238
1986,1,1,5,709,4.1859
1986,1,2,1,219,0.8145
1986,1,2,2,197,0.4875
1986,1,2,3,231,0.6126
1986,1,2,4,239,0.7919
1986,1,2,5,290,2.2626
1986,1,3,1,120,2.3945
1986,1,3,2,205,2.8660
1986,1,3,3,235,0.8402
1986,1,3,4,273,-1.5811
1986,1,3,5,266,0.6738
1986,2,1,1,1777,4.6479
1986,2,1,2,789,5.2113
1986,2,1,3,655,6.4962
1986,2,1,4,643,5.9011
1986,2,1,5,769,6.6918
1986,2,2,1,244,7.2499
1986,2,2,2,218,5.1110
1986,2,2,3,258,6.3112
1986,2,2,4,249,8.2284
1986,2,2,5,307,7.8091
1986,2,3,1,139,7.2974
1986,2,3,2,232,8.7338
1986,2,3,3,268,8.0447
1986,2,3,4,306,6.8009
1986,2,3,5,278,7.5898
1986,3,1,1,1775,5.7385
1986,3,1,2,798,2.7935
1986,3,1,3,662,3.9865
1986,3,1,4,652,4.4564
1986,3,1,5,767,5.2146
1986,3,2,1,251,4.7734
1986,3,2,2,225,4.5902
1986,3,2,3,255,4.6220
1986,3,2,4,247,6.1602
1986,3,2,5,308,6.4731
1986,3,3,1,143,4.5435
1986,3,3,2,231,4.2467
1986,3,3,3,271,5.1753
1986,3,3,4,305,4.8376
1986,3,3,5,274,6.9248
1986,4,1,1,1654,1.6413
1986,4,1,2,717,1.6532
1986,4,1,3,564,0.7498
1986,4,1,4,576,1.2901
1986,4,1,5,673,2.3270
1986,4,2,1,224,1.6982
1986,4,2,2,203,1.1724
1986,4,2,3,224,0.9072
1986,4,2,4,214,1.7834
1986,4,2,5,278,2.4154
1986,4,3,1,112,-1.0055
1986,4,3,2,187,-2.6886
1986,4,3,3,222,-1.5748
1986,4,3,4,257,0.9974
1986,4,3,5,233,-0.5913
1986,5,1,1,1803,3.6302
1986,5,1,2,842,3.8132
1986,5,1,3,664,4.3404
1986,5,1,4,658,4.1611
1986,5,1,5,780,4.6436
1986,5,2,1,248,2.4615
1986,5,2,2,235,1.7045
1986,5,2,3,251,4.3257
1986,5,2,4,241,3.0173
1986,5,2,5,326,5.2201
1986,5,3,1,139,2.9106
1986,5,3,2,215,4.6137
1986,5,3,3,266,4.8849
1986,5,3,4,299,4.1949
1986,5,3,5,263,7.7083
1986,6,1,1,1803,-1.2690
1986,6,1,2,848,-0.8140
1986,6,1,3,678,0.9831
1986,6,1,4,671,1.3579
1986,6,1,5,800,2.1537
1986,6,2,1,252,-2.7131
1986,6,2,2,245,-1.8426
1986,6,2,3,249,0.5425
1986,6,2,4,255,0.9915
1986,6,2,5,333,0.5201
1986,6,3,1,133,-0.8408
1986,6,3,2,211,1.0812
1986,6,3,3,263,2.1829
1986,6,3,4,301,1.7754
1986,6,3,5,277,2.2939
1986,7,1,1,1647,-9.7001
1986,7,1,2,758,-9.1316
1986,7,1,3,607,-7.8769
1986,7,1,4,560,-7.4339
1986,7,1,5,704,-9.6022
1986,7,2,1,235,-10.9622
1986,7,2,2,237,-9.5273
1986,7,2,3,222,-7.5320
1986,7,2,4,236,-8.2728
1986,7,2,5,317,-9.8058
1986,7,3,1,113,-9.0995
1986,7,3,2,184,-3.7565
1986,7,3,3,230,-3.7531
1986,7,3,4,273,-5.4465
1986,7,3,5,257,-5.9846
1986,8,1,1,1814,0.1079
1986,8,1,2,878,1.6673
1986,8,1,3,697,2.5619
1986,8,1,4,609,0.7754
1986,8,1,5,768,0.8574
1986,8,2,1,271,4.6141
1986,8,2,2,254,5.4118
1986,8,2,3,262,4.4778
1986,8,2,4,259,4.3377
1986,8,2,5,343,2.9497
1986,8,3,1,138,8.1880
1986,8,3,2,211,7.7673
1986,8,3,3,268,6.8491
1986,8,3,4,318,7.3439
1986,8,3,5,289,6.1616
1986,9,1,1,1805,-6.5410
1986,9,1,2,886,-5.5083
1986,9,1,3,713,-6.5730
1986,9,1,4,609,-5.6926
1986,9,1,5,779,-7.1672
1986,9,2,1,270,-5.6976
1986,9,2,2,256,-4.7147
1986,9,2,3,262,-5.5802
1986,9,2,4,264,-6.8218
1986,9,2,5,340,-7.5050
1986,9,3,1,138,-6.8922
1986,9,3,2,217,-6.8465
1986,9,3,3,270,-8.6617
1986,9,3,4,317,-7.6658
1986,9,3,5,292,-7.9779
1986,10,1,1,1692,1.2213
1986,10,1,2,758,2.9551
1986,10,1,3,579,2.5835
1986,10,1,4,525,2.8460
1986,10,1,5,698,3.5988
1986,10,2,1,234,3.4021
1986,10,2,2,228,2.9970
1986,10,2,3,229,4.3387
1986,10,2,4,242,5.6496
1986,10,2,5,315,4.8447
1986,10,3,1,111,6.1026
1986,10,3,2,182,6.4253
1986,10,3,3,235,5.8895
1986,10,3,4,273,5.6036
1986,10,3,5,264,6.0908
1986,11,1,1,1806,-1.1605
1986,11,1,2,864,-0.0092
1986,11,1,3,666,-0.0322
1986,11,1,4,602,0.1265
1986,11,1,5,775,-0.5292
1986,11,2,1,264,-2.3549
1986,11,2,2,255,2.0285
1986,11,2,3,250,0.2831
1986,11,2,4,272,0.9743
1986,11,2,5,340,0.8515
1986,11,3,1,135,1.8138
1986,11,3,2,219,1.1621
1986,11,3,3,280,2.6770
1986,11,3,4,301,2.9329
1986,11,3,5,280,2.6267
1986,12,1,1,1797,-4.7228
1986,12,1,2,865,-2.3747
1986,12,1,3,668,-3.0748
1986,12,1,4,613,-2.9373
1986,12,1,5,769,-3.1319
1986,12,2,1,264,-4.0400
1986,12,2,2,251,-1.8560
1986,12,2,3,247,-1.4415
1986,12,2,4,274,-1.8496
1986,12,2,5,331,-2.3353
1986,12,3,1,134,-4.0034
1986,12,3,2,216,-3.7960
1986,12,3,3,282,-3.0599
1986,12,3,4,303,-1.9575
1986,12,3,5,278,-2.9961
1987,1,1,1,1653,9.6125
1987,1,1,2,741,10.2264
1987,1,1,3,557,10.7348
1987,1,1,4,484,11.8716
1987,1,1,5,691,11.8549
1987,1,2,1,233,11.4629
1987,1,2,2,208,13.7194
1987,1,2,3,214,12.4834
1987,1,2,4,243,12.4048
1987,1,2,5,306,13.5415
1987,1,3,1,111,14.7892
1987,1,3,2,185,12.3893
1987,1,3,3,235,12.4967
1987,1,3,4,272,13.4139
1987,1,3,5,249,14.7922
1987,2,1,1,1777,8.8571
1987,2,1,2,869,7.7309
1987,2,1,3,661,7.4129
1987,2,1,4,537,8.0936
1987,2,1,5,755,9.4833
1987,2,2,1,252,8.7366
1987,2,2,2,226,7.6084
1987,2,2,3,241,7.1483
1987,2,2,4,254,7.7141
1987,2,2,5,313,9.9563
1987,2,3,1,133,8.1071
1987,2,3,2,224,5.0241
1987,2,3,3,277,4.1721
1987,2,3,4,294,2.6395
1987,2,3,5,261,5.1561
1987,3,1,1,1794,3.8358
1987,3,1,2,882,2.1486
1987,3,1,3,682,1.8081
1987,3,1,4,555,1.8500
1987,3,1,5,790,3.2421
1987,3,2,1,248,3.5936
1987,3,2,2,238,-0.0428
1987,3,2,3,241,1.1923
1987,3,2,4,259,2.4738
1987,3,2,5,316,2.1944
1987,3,3,1,133,1.9943
1987,3,3,2,222,2.0660
1987,3,3,3,282,3.7715
1987,3,3,4,299,3.1146
1987,3,3,5,262,2.4244
1987,4,1,1,1653,-1.8601
1987,4,1,2,784,-2.5695
1987,4,1,3,584,-3.1618
1987,4,1,4,522,-3.5284
1987,4,1,5,711,-2.6104
1987,4,2,1,227,-1.9074
1987,4,2,2,212,-1.1631
1987,4,2,3,203,-2.5210
1987,4,2,4,232,-4.3639
1987,4,2,5,286,-3.4705
1987,4,3,1,114,-0.4626
1987,4,3,2,184,0.7529
1987,4,3,3,238,-0.6736
1987,4,3,4,257,-0.8624
1987,4,3,5,232,-2.2017
1987,5,1,1,1850,0.6309
1987,5,1,2,891,1.0279
1987,5,1,3,687,-0.0995
1987,5,1,4,612,-0.1171
1987,5,1,5,813,-0.9776
1987,5,2,1,257,0.7101
1987,5,2,2,233,0.9253
1987,5,2,3,237,-0.3513
1987,5,2,4,273,-0.8410
1987,5,2,5,323,0.6122
1987,5,3,1,137,1.6007
1987,5,3,2,218,0.7670
1987,5,3,3,279,0.8494
1987,5,3,4,301,0.2225
1987,5,3,5,263,1.5174
1987,6,1,1,1879,1.1590
1987,6,1,2,911,2.5704
1987,6,1,3,702,2.5499
1987,6,1,4,626,3.4424
1987,6,1,5,837,2.0327
1987,6,2,1,253,1.6203
1987,6,2,2,231,1.3752
1987,6,2,3,236,2.4128
1987,6,2,4,277,4.0852
1987,6,2,5,324,3.8528
1987,6,3,1,136,3.3502
1987,6,3,2,221,3.7082
1987,6,3,3,278,3.9486
1987,6,3,4,311,5.7667
1987,6,3,5,270,5.0958
1987,7,1,1,1779,3.0909
1987,7,1,2,769,3.5397
1987,7,1,3,633,3.1228
1987,7,1,4,532,2.8685
1987,7,1,5,737,3.2656
1987,7,2,1,231,3.8311
1987,7,2,2,207,4.7172
1987,7,2,3,211,4.6515
1987,7,2,4,252,3.1923
1987,7,2,5,294,3.9473
1987,7,3,1,115,9.3100
1987,7,3,2,193,3.7308
1987,7,3,3,239,3.4641
1987,7,3,4,275,4.6383
1987,7,3,5,255,5.6698
1987,8,1,1,1942,0.0579
1987,8,1,2,903,1.5052
1987,8,1,3,728,2.7330
1987,8,1,4,591,3.2213
1987,8,1,5,844,3.0080
1987,8,2,1,256,1.9083
1987,8,2,2,244,3.8009
1987,8,2,3,241,4.4526
1987,8,2,4,277,4.3467
1987,8,2,5,324,3.9569
1987,8,3,1,147,2.9809
1987,8,3,2,228,2.3765
1987,8,3,3,284,3.7132
1987,8,3,4,314,4.1072
1987,8,3,5,273,4.6290
1987,9,1,1,1959,-1.7142
1987,9,1,2,912,-0.6799
1987,9,1,3,738,-0.2840
1987,9,1,4,614,-0.9900
1987,9,1,5,842,-2.3084
1987,9,2,1,253,-1.4207
1987,9,2,2,242,-1.4288
1987,9,2,3,243,-1.5130
1987,9,2,4,279,-1.6008
1987,9,2,5,311,-2.5660
1987,9,3,1,140,0.4001
1987,9,3,2,228,-2.7610
1987,9,3,3,285,-2.8146
1987,9,3,4,313,-0.9220
1987,9,3,5,276,-3.3746
1987,10,1,1,1853,-33.2422
1987,10,1,2,790,-29.2497
1987,10,1,3,617,-29.0849
1987,10,1,4,537,-29.1664
1987,10,1,5,758,-31.6051
1987,10,2,1,222,-34.8826
1987,10,2,2,218,-29.4690
1987,10,2,3,206,-26.8555
1987,10,2,4,246,-27.5465
1987,10,2,5,290,-30.2787
1987,10,3,1,115,-24.3230
1987,10,3,2,196,-20.3171
1987,10,3,3,236,-19.6158
1987,10,3,4,272,-21.3338
1987,10,3,5,246,-22.8043
1987,11,1,1,1991,-7.3474
1987,11,1,2,903,-5.0416
1987,11,1,3,731,-3.2399
1987,11,1,4,633,-3.6772
1987,11,1,5,820,-6.3548
1987,11,2,1,265,-5.0219
1987,11,2,2,247,-4.0493
1987,11,2,3,246,-3.5468
1987,11,2,4,275,-4.4905
1987,11,2,5,306,-6.7306
1987,11,3,1,128,-6.1536
1987,11,3,2,229,-5.7827
1987,11,3,3,275,-7.5487
1987,11,3,4,318,-8.1713
1987,11,3,5,268,-8.6043
1987,12,1,1,1997,2.3557
1987,12,1,2,901,5.9058
1987,12,1,3,743,5.9065
1987,12,1,4,638,5.8737
1987,12,1,5,828,6.6881
1987,12,2,1,270,6.6957
1987,12,2,2,244,9.5085
1987,12,2,3,259,10.0789
1987,12,2,4,279,11.9610
1987,12,2,5,306,13.4063
1987,12,3,1,130,6.3436
