year,month,rank_ME,rank_OLEq_1,nstocks,ret_vw
1985,4,3,5,161,-0.2106
1985,5,1,1,1311,0.0265
1985,5,1,2,363,1.4826
1985,5,1,3,313,2.3725
1985,5,1,4,278,4.6290
1985,5,1,5,464,4.2913
1985,5,2,1,121,1.9146
1985,5,2,2,107,4.4835
1985,5,2,3,114,3.0433
1985,5,2,4,134,5.5992
1985,5,2,5,192,3.1120
1985,5,3,1,74,5.6857
1985,5,3,2,119,6.9981
1985,5,3,3,125,6.8593
1985,5,3,4,150,4.7210
1985,5,3,5,184,5.9073
1985,6,1,1,1331,-2.2061
1985,6,1,2,362,-0.1710
1985,6,1,3,326,0.9881
1985,6,1,4,267,1.7583
1985,6,1,5,438,1.9199
1985,6,2,1,116,0.0160
1985,6,2,2,110,0.2340
1985,6,2,3,117,1.1401
1985,6,2,4,137,1.9316
1985,6,2,5,176,1.4312
1985,6,3,1,74,0.6110
1985,6,3,2,113,2.9942
1985,6,3,3,121,2.6621
1985,6,3,4,158,1.4069
1985,6,3,5,182,1.1383
1985,7,1,1,1332,1.6985
1985,7,1,2,346,4.5271
1985,7,1,3,323,2.7611
1985,7,1,4,268,1.8298
1985,7,1,5,440,2.5173
1985,7,2,1,115,3.2212
1985,7,2,2,106,3.3767
1985,7,2,3,119,2.1832
1985,7,2,4,138,2.6805
1985,7,2,5,168,3.0243
1985,7,3,1,74,1.5842
1985,7,3,2,115,0.8857
1985,7,3,3,120,-1.4049
1985,7,3,4,156,-0.2156
1985,7,3,5,179,-0.4545
1985,8,1,1,1368,-1.2455
1985,8,1,2,357,-0.9859
1985,8,1,3,313,0.0473
1985,8,1,4,276,-0.7804
1985,8,1,5,413,-1.1648
1985,8,2,1,139,-0.6379
1985,8,2,2,100,-0.2229
1985,8,2,3,129,-1.3466
1985,8,2,4,130,-1.6608
1985,8,2,5,160,-1.0859
1985,8,3,1,62,-2.0313
1985,8,3,2,132,0.3494
1985,8,3,3,127,-1.4158
1985,8,3,4,171,0.0727
1985,8,3,5,168,-0.1034
1985,9,1,1,1350,-7.8092
1985,9,1,2,349,-4.2242
1985,9,1,3,302,-5.4269
1985,9,1,4,281,-5.4767
1985,9,1,5,433,-5.8511
1985,9,2,1,136,-7.4134
1985,9,2,2,100,-5.9654
1985,9,2,3,119,-5.4528
1985,9,2,4,118,-5.9843
1985,9,2,5,173,-5.3200
1985,9,3,1,59,-5.0700
1985,9,3,2,133,-3.9829
1985,9,3,3,135,-3.5279
1985,9,3,4,166,-2.9219
1985,9,3,5,169,-2.9218
1985,10,1,1,1344,1.1385
1985,10,1,2,350,1.9084
1985,10,1,3,299,2.7894
1985,10,1,4,288,2.2011
1985,10,1,5,429,2.2457
1985,10,2,1,132,2.1173
1985,10,2,2,101,3.7375
1985,10,2,3,118,3.5294
1985,10,2,4,122,3.7228
1985,10,2,5,173,5.7287
1985,10,3,1,62,1.6336
1985,10,3,2,131,4.2613
1985,10,3,3,134,4.3314
1985,10,3,4,165,4.6213
1985,10,3,5,163,4.0523
1985,11,1,1,1325,4.2795
1985,11,1,2,360,5.1535
1985,11,1,3,270,6.2288
1985,11,1,4,355,6.2332
1985,11,1,5,411,7.0880
1985,11,2,1,130,7.0316
1985,11,2,2,109,7.4234
1985,11,2,3,120,7.0369
1985,11,2,4,122,7.9775
1985,11,2,5,182,8.9863
1985,11,3,1,70,7.4146
1985,11,3,2,115,6.5533
1985,11,3,3,125,8.3434
1985,11,3,4,161,7.5251
1985,11,3,5,163,5.3905
1985,12,1,1,1287,4.2988
1985,12,1,2,366,4.7764
1985,12,1,3,268,3.5306
1985,12,1,4,352,4.9369
1985,12,1,5,416,4.1489
1985,12,2,1,125,3.0152
1985,12,2,2,117,4.6716
1985,12,2,3,120,3.3921
1985,12,2,4,118,5.4257
1985,12,2,5,176,5.1752
1985,12,3,1,71,2.6699
1985,12,3,2,119,4.4829
1985,12,3,3,118,4.1250
1985,12,3,4,161,5.7992
1985,12,3,5,169,3.4681
1986,1,1,1,1275,2.7540
1986,1,1,2,369,2.1516
1986,1,1,3,265,1.4616
1986,1,1,4,336,1.9460
1986,1,1,5,418,3.7974
1986,1,2,1,121,1.6456
1986,1,2,2,119,-0.3680
1986,1,2,3,113,0.8225
1986,1,2,4,121,-0.5902
1986,1,2,5,174,2.9533
1986,1,3,1,72,2.1452
1986,1,3,2,115,2.3776
1986,1,3,3,115,1.3454
1986,1,3,4,162,-1.1191
1986,1,3,5,167,0.0657
1986,2,1,1,1258,4.3710
1986,2,1,2,407,5.2603
1986,2,1,3,318,5.1471
1986,2,1,4,269,6.3050
1986,2,1,5,413,7.0603
1986,2,2,1,123,6.7946
1986,2,2,2,121,5.8646
1986,2,2,3,114,5.2682
1986,2,2,4,113,6.6627
1986,2,2,5,177,8.6497
1986,2,3,1,65,6.7738
1986,2,3,2,105,9.9089
1986,2,3,3,115,7.8131
1986,2,3,4,165,6.2843
1986,2,3,5,164,8.1299
1986,3,1,1,1260,5.1516
1986,3,1,2,405,3.4009
1986,3,1,3,300,2.7316
1986,3,1,4,260,4.1484
1986,3,1,5,410,6.5813
1986,3,2,1,137,4.7813
1986,3,2,2,110,3.9476
1986,3,2,3,117,4.5566
1986,3,2,4,114,6.1387
1986,3,2,5,185,6.7345
1986,3,3,1,68,3.6552
1986,3,3,2,105,3.8720
1986,3,3,3,113,5.5446
1986,3,3,4,163,4.9979
1986,3,3,5,161,6.5272
1986,4,1,1,1250,1.7508
1986,4,1,2,399,1.4419
1986,4,1,3,315,1.1896
1986,4,1,4,246,0.9606
1986,4,1,5,413,2.3488
1986,4,2,1,133,2.1377
1986,4,2,2,106,1.0697
1986,4,2,3,113,0.9429
1986,4,2,4,111,2.1003
1986,4,2,5,184,2.5555
1986,4,3,1,66,0.2053
1986,4,3,2,101,-2.5212
1986,4,3,3,116,-2.7058
1986,4,3,4,168,1.1831
1986,4,3,5,167,-0.5151
1986,5,1,1,1240,3.6194
1986,5,1,2,405,3.4533
1986,5,1,3,277,2.5561
1986,5,1,4,286,5.0591
1986,5,1,5,451,4.7785
1986,5,2,1,131,2.2223
1986,5,2,2,118,2.9197
1986,5,2,3,112,2.7664
1986,5,2,4,115,3.7780
1986,5,2,5,207,4.7204
1986,5,3,1,66,4.2050
1986,5,3,2,103,3.4177
1986,5,3,3,138,5.5877
1986,5,3,4,154,5.3891
1986,5,3,5,172,6.0910
1986,6,1,1,1242,-1.4544
1986,6,1,2,393,-2.1343
1986,6,1,3,283,0.0242
1986,6,1,4,286,1.9030
1986,6,1,5,426,2.5950
1986,6,2,1,132,-2.5328
1986,6,2,2,124,-1.4239
1986,6,2,3,111,-1.2794
1986,6,2,4,128,1.1988
1986,6,2,5,198,1.0772
1986,6,3,1,65,-0.2100
1986,6,3,2,102,1.5341
1986,6,3,3,136,2.6816
1986,6,3,4,156,1.9341
1986,6,3,5,173,1.7993
1986,7,1,1,1233,-10.1067
1986,7,1,2,387,-9.0896
1986,7,1,3,287,-7.5193
1986,7,1,4,290,-6.7518
1986,7,1,5,404,-9.7083
1986,7,2,1,130,-12.4584
1986,7,2,2,126,-10.3640
1986,7,2,3,105,-8.0620
1986,7,2,4,139,-8.1867
1986,7,2,5,183,-9.6021
1986,7,3,1,62,-8.6309
1986,7,3,2,100,-2.3450
1986,7,3,3,135,-2.9750
1986,7,3,4,154,-5.5930
1986,7,3,5,178,-6.9404
1986,8,1,1,1336,0.5065
1986,8,1,2,394,1.6430
1986,8,1,3,308,1.8783
1986,8,1,4,220,1.0421
1986,8,1,5,390,1.2951
1986,8,2,1,143,4.5844
1986,8,2,2,118,6.0502
1986,8,2,3,126,3.8485
1986,8,2,4,124,4.2218
1986,8,2,5,185,3.5635
1986,8,3,1,65,8.8848
1986,8,3,2,108,8.8650
1986,8,3,3,134,6.2573
1986,8,3,4,167,7.8932
1986,8,3,5,170,4.8112
1986,9,1,1,1325,-6.6994
1986,9,1,2,411,-6.4654
1986,9,1,3,307,-6.2347
1986,9,1,4,224,-6.2150
1986,9,1,5,394,-6.3985
1986,9,2,1,140,-4.4549
1986,9,2,2,111,-4.6258
1986,9,2,3,120,-6.3693
1986,9,2,4,118,-6.0554
1986,9,2,5,189,-7.9670
1986,9,3,1,61,-7.0198
1986,9,3,2,111,-5.9453
1986,9,3,3,135,-7.3187
1986,9,3,4,169,-7.5313
1986,9,3,5,163,-9.6795
1986,10,1,1,1306,1.2305
1986,10,1,2,421,2.4407
1986,10,1,3,300,3.8283
1986,10,1,4,215,3.6818
1986,10,1,5,405,2.9490
1986,10,2,1,138,3.4894
1986,10,2,2,110,2.9126
1986,10,2,3,125,4.4736
1986,10,2,4,112,5.5595
1986,10,2,5,188,5.1776
1986,10,3,1,65,6.8157
1986,10,3,2,110,6.8515
1986,10,3,3,137,4.1408
1986,10,3,4,167,4.8835
1986,10,3,5,164,7.9850
1986,11,1,1,1268,-1.2745
1986,11,1,2,420,-0.3443
1986,11,1,3,281,0.5952
1986,11,1,4,284,0.7611
1986,11,1,5,440,-0.3545
1986,11,2,1,142,-3.5773
1986,11,2,2,113,1.7683
1986,11,2,3,101,-0.8671
1986,11,2,4,130,1.2192
1986,11,2,5,183,1.3493
1986,11,3,1,64,3.3249
1986,11,3,2,106,0.9245
1986,11,3,3,134,2.1076
1986,11,3,4,159,3.3790
1986,11,3,5,167,2.5025
1986,12,1,1,1234,-4.2986
1986,12,1,2,427,-3.0893
1986,12,1,3,274,-2.8058
1986,12,1,4,294,-3.2336
1986,12,1,5,445,-3.2804
1986,12,2,1,142,-4.3635
1986,12,2,2,118,-2.0848
1986,12,2,3,99,-1.8373
1986,12,2,4,126,-1.0166
1986,12,2,5,195,-2.4477
1986,12,3,1,62,-3.6516
1986,12,3,2,108,-4.1415
1986,12,3,3,127,-3.7393
1986,12,3,4,160,-1.5331
1986,12,3,5,171,-2.7659
1987,1,1,1,1221,9.5791
1987,1,1,2,425,9.8802
1987,1,1,3,273,10.8560
1987,1,1,4,278,11.7297
1987,1,1,5,455,12.0592
1987,1,2,1,138,10.7477
1987,1,2,2,117,13.4446
1987,1,2,3,98,11.9516
1987,1,2,4,127,12.5115
1987,1,2,5,184,14.1369
1987,1,3,1,66,14.3129
1987,1,3,2,105,11.9619
1987,1,3,3,119,11.5436
1987,1,3,4,159,13.5942
1987,1,3,5,165,15.7470
1987,2,1,1,1285,8.3710
1987,2,1,2,420,7.3423
1987,2,1,3,323,7.5338
1987,2,1,4,237,9.0071
1987,2,1,5,442,9.6230
1987,2,2,1,139,9.0012
1987,2,2,2,109,9.0964
1987,2,2,3,111,6.9836
1987,2,2,4,117,7.0657
1987,2,2,5,173,10.1294
1987,2,3,1,59,7.3872
1987,2,3,2,116,5.6816
1987,2,3,3,132,3.9617
1987,2,3,4,154,2.5031
1987,2,3,5,165,4.4579
1987,3,1,1,1298,3.3544
1987,3,1,2,403,1.8264
1987,3,1,3,325,1.7803
1987,3,1,4,239,0.4094
1987,3,1,5,438,5.3330
1987,3,2,1,141,2.8304
1987,3,2,2,113,0.4424
1987,3,2,3,107,1.3218
1987,3,2,4,122,3.0993
1987,3,2,5,173,3.2069
1987,3,3,1,62,3.1449
1987,3,3,2,112,4.9686
1987,3,3,3,144,1.9677
1987,3,3,4,153,3.1139
1987,3,3,5,164,1.8259
1987,4,1,1,1304,-1.9893
1987,4,1,2,413,-3.2183
1987,4,1,3,306,-3.3520
1987,4,1,4,257,-3.9711
1987,4,1,5,430,-1.8865
1987,4,2,1,140,-2.3058
1987,4,2,2,112,-1.8589
1987,4,2,3,107,-2.5853
1987,4,2,4,121,-4.3721
1987,4,2,5,167,-3.2703
1987,4,3,1,64,1.2015
1987,4,3,2,102,2.5848
1987,4,3,3,146,-1.5824
1987,4,3,4,152,-1.6805
1987,4,3,5,164,-2.3533
1987,5,1,1,1361,-0.0187
1987,5,1,2,407,0.7422
1987,5,1,3,298,-0.3304
1987,5,1,4,278,-0.4489
1987,5,1,5,445,-1.3471
1987,5,2,1,147,0.8547
1987,5,2,2,103,0.5375
1987,5,2,3,104,-0.2842
1987,5,2,4,137,-0.4950
1987,5,2,5,188,0.4660
1987,5,3,1,67,3.1460
1987,5,3,2,112,0.7441
1987,5,3,3,129,0.6387
1987,5,3,4,152,0.2591
1987,5,3,5,171,0.9429
1987,6,1,1,1401,1.0474
1987,6,1,2,405,3.0885
1987,6,1,3,312,2.1079
1987,6,1,4,279,3.2727
1987,6,1,5,419,2.2844
1987,6,2,1,136,2.6600
1987,6,2,2,103,2.2399
1987,6,2,3,105,2.6551
1987,6,2,4,138,3.9550
1987,6,2,5,177,4.3372
1987,6,3,1,68,4.4558
1987,6,3,2,115,3.7409
1987,6,3,3,123,3.7988
1987,6,3,4,157,5.4098
1987,6,3,5,173,5.3177
1987,7,1,1,1401,2.7046
1987,7,1,2,380,2.8773
1987,7,1,3,328,3.6457
1987,7,1,4,276,2.9108
1987,7,1,5,410,4.5492
1987,7,2,1,134,4.1010
1987,7,2,2,109,4.6698
1987,7,2,3,108,6.1778
1987,7,2,4,141,3.1276
1987,7,2,5,180,2.9208
1987,7,3,1,64,9.7509
1987,7,3,2,110,4.3510
1987,7,3,3,119,2.2784
1987,7,3,4,153,5.2813
1987,7,3,5,170,5.3662
1987,8,1,1,1454,0.4994
1987,8,1,2,407,1.8195
1987,8,1,3,308,3.4043
1987,8,1,4,243,3.5525
1987,8,1,5,454,2.7987
1987,8,2,1,144,2.0146
1987,8,2,2,121,2.6747
1987,8,2,3,110,4.6601
1987,8,2,4,128,5.0363
1987,8,2,5,185,3.5872
1987,8,3,1,77,3.2545
1987,8,3,2,103,2.9470
1987,8,3,3,139,4.0493
1987,8,3,4,160,4.1499
1987,8,3,5,158,4.1354
1987,9,1,1,1451,-1.6315
1987,9,1,2,409,-0.6253
1987,9,1,3,300,-1.3529
1987,9,1,4,266,-1.5992
1987,9,1,5,452,-1.5082
1987,9,2,1,140,-1.7583
1987,9,2,2,126,-0.9510
1987,9,2,3,113,-0.7312
1987,9,2,4,123,-1.5602
1987,9,2,5,165,-2.6389
1987,9,3,1,70,-1.0480
1987,9,3,2,108,-4.2345
1987,9,3,3,141,-1.4459
1987,9,3,4,162,-1.1802
1987,9,3,5,158,-3.2619
1987,10,1,1,1441,-32.7682
1987,10,1,2,422,-29.3281
1987,10,1,3,291,-28.8817
1987,10,1,4,273,-29.6980
1987,10,1,5,446,-30.8915
1987,10,2,1,144,-35.3544
1987,10,2,2,118,-29.9253
1987,10,2,3,105,-26.4281
1987,10,2,4,129,-28.3260
1987,10,2,5,168,-29.2533
1987,10,3,1,68,-25.7022
1987,10,3,2,111,-20.8903
1987,10,3,3,141,-19.9547
1987,10,3,4,158,-20.8267
1987,10,3,5,150,-23.0848
1987,11,1,1,1417,-7.6907
1987,11,1,2,414,-4.6361
1987,11,1,3,307,-4.5995
1987,11,1,4,337,-3.9267
1987,11,1,5,418,-7.3375
1987,11,2,1,156,-4.3309
1987,11,2,2,112,-3.9341
1987,11,2,3,128,-5.2956
1987,11,2,4,147,-5.5759
1987,11,2,5,153,-4.9824
1987,11,3,1,48,-7.0364
1987,11,3,2,113,-6.0956
1987,11,3,3,137,-7.1942
1987,11,3,4,161,-7.8927
1987,11,3,5,163,-8.6993
1987,12,1,1,1395,2.2897
1987,12,1,2,417,5.7407
1987,12,1,3,320,7.5892
1987,12,1,4,317,7.0315
1987,12,1,5,429,7.4154
1987,12,2,1,151,6.7704
1987,12,2,2,109,7.3665
1987,12,2,3,135,12.0494
1987,12,2,4,148,12.1278
1987,12,2,5,159,14.3426
1987,12,3,1,49,6.7737
1987,12,3,2,110,6.0358
1987,12,3,3,134,7.7267
1987,12,3,4,160,8.0752
1987,12,3,5,166,8.4618
1988,1,1,1,1370,8.3071
1988,1,1,2,436,6.0817
1988,1,1,3,323,7.1647
1988,1,1,4,316,4.7633
1988,1,1,5,435,4.8835
1988,1,2,1,147,3.7199
1988,1,2,2,114,5.5008
1988,1,2,3,131,2.1768
1988,1,2,4,142,2.4092
1988,1,2,5,159,0.5990
1988,1,3,1,50,3.2308
1988,1,3,2,110,4.1482
1988,1,3,3,134,6.5614
1988,1,3,4,162,3.4186
1988,1,3,5,167,2.2222
1988,2,1,1,1345,5.8309
1988,2,1,2,512,8.6094
1988,2,1,3,332,9.0058
1988,2,1,4,255,8.1622
1988,2,1,5,459,9.7752
1988,2,2,1,133,8.2231
1988,2,2,2,136,7.1019
1988,2,2,3,124,10.4073
1988,2,2,4,139,11.3852
1988,2,2,5,160,11.7609
1988,2,3,1,57,8.2524
1988,2,3,2,97,6.9099
1988,2,3,3,143,3.1571
1988,2,3,4,150,4.3843
1988,2,3,5,162,5.1698
1988,3,1,1,1369,3.9683
1988,3,1,2,495,5.8825
1988,3,1,3,312,5.0879
1988,3,1,4,245,7.1167
1988,3,1,5,462,5.7238
1988,3,2,1,120,2.5128
1988,3,2,2,144,3.6726
1988,3,2,3,115,3.9278
1988,3,2,4,137,5.6848
1988,3,2,5,160,3.7096
1988,3,3,1,60,-1.3341
1988,3,3,2,97,-2.8013
1988,3,3,3,145,-1.8986
1988,3,3,4,151,-2.8909
1988,3,3,5,165,-2.8282
1988,4,1,1,1359,1.5948
1988,4,1,2,493,1.3545
1988,4,1,3,310,1.0219
1988,4,1,4,243,3.3240
1988,4,1,5,450,2.0195
1988,4,2,1,128,0.3028
1988,4,2,2,139,1.3122
1988,4,2,3,126,3.2846
1988,4,2,4,142,2.2258
1988,4,2,5,154,2.1379
1988,4,3,1,56,2.8951
1988,4,3,2,97,1.0201
1988,4,3,3,143,1.1402
1988,4,3,4,150,1.9188
1988,4,3,5,167,-0.0334
1988,5,1,1,1430,-3.6858
1988,5,1,2,457,-1.7821
1988,5,1,3,321,-1.9115
1988,5,1,4,282,-2.1062
1988,5,1,5,473,-1.9923
1988,5,2,1,130,-0.3093
1988,5,2,2,120,-1.5493
1988,5,2,3,145,-1.5214
1988,5,2,4,151,-1.4571
1988,5,2,5,173,-1.8575
1988,5,3,1,64,0.7290
1988,5,3,2,106,0.5447
1988,5,3,3,123,0.1248
1988,5,3,4,158,0.1857
1988,5,3,5,171,-0.3556
1988,6,1,1,1416,4.3317
1988,6,1,2,442,6.3181
1988,6,1,3,338,9.0241
1988,6,1,4,277,6.1560
1988,6,1,5,444,8.2667
1988,6,2,1,131,7.1811
1988,6,2,2,115,7.8749
1988,6,2,3,148,8.3467
1988,6,2,4,155,7.1845
1988,6,2,5,174,9.4951
1988,6,3,1,68,4.4641
1988,6,3,2,110,3.2816
1988,6,3,3,120,4.5949
1988,6,3,4,159,4.6733
1988,6,3,5,161,6.2057
1988,7,1,1,1381,-0.6808
1988,7,1,2,423,-1.6014
1988,7,1,3,361,0.0799
1988,7,1,4,260,1.0273
1988,7,1,5,453,0.0597
1988,7,2,1,134,-0.9192
1988,7,2,2,99,-0.2913
1988,7,2,3,156,-1.4786
1988,7,2,4,150,-2.6156
1988,7,2,5,174,-1.3242
1988,7,3,1,69,0.3788
1988,7,3,2,109,-1.0362
1988,7,3,3,127,-1.0468
1988,7,3,4,159,-0.9066
1988,7,3,5,169,-1.0384
1988,8,1,1,1468,-2.9274
1988,8,1,2,454,-1.8872
1988,8,1,3,296,-2.3281
1988,8,1,4,258,-2.9339
1988,8,1,5,421,-2.0278
1988,8,2,1,140,-2.2310
1988,8,2,2,142,-3.1625
1988,8,2,3,115,-2.5004
1988,8,2,4,158,-3.5817
1988,8,2,5,162,-3.4209
1988,8,3,1,59,-0.4877
1988,8,3,2,100,-4.2366
1988,8,3,3,154,-4.0222
1988,8,3,4,168,-2.8616
1988,8,3,5,161,-2.6471
1988,9,1,1,1465,0.8344
1988,9,1,2,434,2.8084
1988,9,1,3,291,3.6166
1988,9,1,4,265,2.9872
1988,9,1,5,421,2.9024
1988,9,2,1,145,2.8809
1988,9,2,2,127,2.6087
1988,9,2,3,119,3.6257
1988,9,2,4,169,3.6483
1988,9,2,5,155,2.0353
1988,9,3,1,58,4.1842
1988,9,3,2,106,4.1941
1988,9,3,3,151,4.0627
1988,9,3,4,156,3.1619
1988,9,3,5,164,5.3336
1988,10,1,1,1431,-3.2257
1988,10,1,2,436,-1.5294
1988,10,1,3,294,-0.2402
1988,10,1,4,276,-0.8049
1988,10,1,5,424,-0.7839
1988,10,2,1,136,-0.5083
1988,10,2,2,125,-0.1439
1988,10,2,3,127,-0.7343
1988,10,2,4,154,-1.1835
1988,10,2,5,153,-1.7649
1988,10,3,1,56,2.1778
1988,10,3,2,106,3.2799
1988,10,3,3,154,2.9499
1988,10,3,4,155,1.8397
1988,10,3,5,157,2.9878
1988,11,1,1,1357,-5.8905
1988,11,1,2,387,-3.2004
1988,11,1,3,404,-4.2240
1988,11,1,4,283,-3.1147
1988,11,1,5,426,-3.5689
1988,11,2,1,146,-1.7179
1988,11,2,2,109,-1.7160
1988,11,2,3,155,-2.2065
1988,11,2,4,150,-4.3847
1988,11,2,5,151,-3.7303
1988,11,3,1,58,2.0991
1988,11,3,2,113,-1.3506
1988,11,3,3,138,-1.5091
1988,11,3,4,150,-1.1705
1988,11,3,5,166,-1.9051
1988,12,1,1,1340,2.3123
1988,12,1,2,388,3.8261
1988,12,1,3,418,4.7147
1988,12,1,4,283,4.8559
1988,12,1,5,439,4.6147
1988,12,2,1,138,6.0347
1988,12,2,2,110,2.5836
1988,12,2,3,149,3.9697
1988,12,2,4,136,6.2972
1988,12,2,5,151,5.1909
1988,12,3,1,55,1.0498
1988,12,3,2,110,2.0264
1988,12,3,3,129,1.9722
1988,12,3,4,158,2.2998
1988,12,3,5,169,2.3910
1989,1,1,1,1337,5.4534
1989,1,1,2,401,4.1740
1989,1,1,3,380,4.0122
1989,1,1,4,264,4.4843
1989,1,1,5,447,5.9563
1989,1,2,1,130,5.6431
1989,1,2,2,108,5.3113
1989,1,2,3,143,4.3628
1989,1,2,4,147,5.3596
1989,1,2,5,150,4.6973
1989,1,3,1,57,6.9448
1989,1,3,2,108,4.7276
1989,1,3,3,131,6.2761
1989,1,3,4,156,7.2119
1989,1,3,5,166,7.3143
1989,2,1,1,1269,-0.0302
1989,2,1,2,495,0.6358
1989,2,1,3,298,1.7348
1989,2,1,4,251,-1.7342
1989,2,1,5,457,1.4592
1989,2,2,1,131,2.0278
1989,2,2,2,133,1.3301
1989,2,2,3,126,0.2095
1989,2,2,4,129,1.5573
1989,2,2,5,166,-0.3140
1989,2,3,1,54,-1.5205
1989,2,3,2,102,-1.2120
1989,2,3,3,130,-3.0090
1989,2,3,4,170,-2.1759
1989,2,3,5,161,-2.1839
1989,3,1,1,1276,1.7252
1989,3,1,2,471,1.5675
1989,3,1,3,290,4.1450
1989,3,1,4,256,3.7048
1989,3,1,5,458,4.8447
1989,3,2,1,129,3.4171
1989,3,2,2,130,1.2114
1989,3,2,3,130,3.4211
1989,3,2,4,125,1.4126
1989,3,2,5,162,2.9930
1989,3,3,1,55,2.8268
1989,3,3,2,104,0.3094
1989,3,3,3,133,0.5345
1989,3,3,4,163,1.6897
1989,3,3,5,155,3.3523
1989,4,1,1,1251,2.1724
1989,4,1,2,467,2.6601
1989,4,1,3,286,2.6503
1989,4,1,4,265,3.5617
1989,4,1,5,454,4.4120
1989,4,2,1,134,5.0457
1989,4,2,2,132,3.4366
1989,4,2,3,128,3.9963
1989,4,2,4,135,5.0697
1989,4,2,5,152,7.6955
1989,4,3,1,54,6.6371
1989,4,3,2,106,4.2154
1989,4,3,3,132,5.2105
1989,4,3,4,158,4.9895
1989,4,3,5,159,6.1170
1989,5,1,1,1348,2.0024
1989,5,1,2,399,3.4720
1989,5,1,3,311,1.3399
1989,5,1,4,271,3.5350
1989,5,1,5,439,5.9835
1989,5,2,1,135,4.6361
1989,5,2,2,120,2.9924
1989,5,2,3,134,4.4829
1989,5,2,4,164,5.2987
1989,5,2,5,149,7.0036
1989,5,3,1,65,4.4216
1989,5,3,2,124,5.0183
1989,5,3,3,127,5.0451
1989,5,3,4,145,3.4755
1989,5,3,5,149,3.6612
1989,6,1,1,1348,-2.2628
1989,6,1,2,400,-0.6686
1989,6,1,3,296,-2.3099
1989,6,1,4,283,-1.6514
1989,6,1,5,426,-1.4499
1989,6,2,1,123,-1.3502
1989,6,2,2,129,-1.5372
1989,6,2,3,129,-2.2107
1989,6,2,4,155,-2.8060
1989,6,2,5,157,-4.1331
1989,6,3,1,64,2.0863
1989,6,3,2,118,0.2905
1989,6,3,3,121,-1.8891
1989,6,3,4,154,-0.3084
1989,6,3,5,152,-1.3018
1989,7,1,1,1305,2.1376
1989,7,1,2,413,2.2416
1989,7,1,3,317,3.5553
1989,7,1,4,278,2.5710
1989,7,1,5,415,5.3324
1989,7,2,1,122,3.1525
1989,7,2,2,123,3.4193
1989,7,2,3,120,4.2895
1989,7,2,4,159,4.4226
1989,7,2,5,154,5.4862
1989,7,3,1,63,5.2337
1989,7,3,2,122,5.9676
1989,7,3,3,123,7.2938
1989,7,3,4,153,9.6590
1989,7,3,5,149,9.2974
1989,8,1,1,1362,0.9401
1989,8,1,2,434,2.1483
1989,8,1,3,279,1.6680
1989,8,1,4,275,2.4369
1989,8,1,5,388,1.9390
1989,8,2,1,128,0.9595
1989,8,2,2,149,2.2414
1989,8,2,3,104,2.2942
1989,8,2,4,157,3.1539
1989,8,2,5,157,4.3392
1989,8,3,1,65,2.0336
1989,8,3,2,110,2.4757
1989,8,3,3,148,1.1686
1989,8,3,4,158,2.1692
1989,8,3,5,140,3.1038
1989,9,1,1,1353,0.1820
1989,9,1,2,412,-0.1281
1989,9,1,3,296,-0.4811
1989,9,1,4,266,-0.2373
1989,9,1,5,389,0.8930
1989,9,2,1,132,-1.8856
1989,9,2,2,132,0.0399
1989,9,2,3,108,1.5578
1989,9,2,4,168,1.0183
1989,9,2,5,156,1.5917
1989,9,3,1,61,-1.3216
1989,9,3,2,113,-1.1224
1989,9,3,3,145,-1.2297
1989,9,3,4,144,-0.6483
1989,9,3,5,153,0.6949
1989,10,1,1,1325,-7.0481
1989,10,1,2,407,-4.7985
1989,10,1,3,294,-5.6152
1989,10,1,4,280,-4.6369
1989,10,1,5,384,-4.7901
1989,10,2,1,140,-7.3745
1989,10,2,2,135,-6.1483
1989,10,2,3,115,-6.0652
1989,10,2,4,150,-5.9056
1989,10,2,5,154,-4.2440
1989,10,3,1,55,-5.2733
1989,10,3,2,114,-2.5616
1989,10,3,3,141,-2.4585
1989,10,3,4,152,-2.0477
1989,10,3,5,155,-1.5226
1989,11,1,1,1268,-2.0447
1989,11,1,2,415,0.1079
1989,11,1,3,322,-0.8161
1989,11,1,4,309,-0.0478
1989,11,1,5,404,0.7064
1989,11,2,1,132,2.2951
1989,11,2,2,112,2.5092
1989,11,2,3,142,1.0539
1989,11,2,4,160,-0.5957
1989,11,2,5,158,1.5896
1989,11,3,1,48,0.1683
1989,11,3,2,119,3.6475
1989,11,3,3,127,2.0388
1989,11,3,4,152,2.3625
1989,11,3,5,166,1.8929
1989,12,1,1,1238,-2.5897
1989,12,1,2,438,-1.0052
1989,12,1,3,303,-0.9337
1989,12,1,4,309,0.1775
1989,12,1,5,419,0.8844
1989,12,2,1,122,-0.9474
1989,12,2,2,117,4.1970
1989,12,2,3,144,1.2852
1989,12,2,4,152,2.8127
1989,12,2,5,163,0.3844
1989,12,3,1,49,2.9656
1989,12,3,2,122,2.9528
1989,12,3,3,117,2.7491
1989,12,3,4,155,4.2425
1989,12,3,5,169,1.4249
1990,1,1,1,1222,-6.6740
1990,1,1,2,453,-5.8449
1990,1,1,3,300,-6.5905
1990,1,1,4,289,-7.3783
1990,1,1,5,410,-10.1029
1990,1,2,1,128,-10.6615
1990,1,2,2,115,-8.0079
1990,1,2,3,142,-9.2394
1990,1,2,4,145,-8.3928
1990,1,2,5,165,-9.1295
