year,month,rank_ME,rank_OPE,nstocks,ret_vw
1994,2,1,2,370,-0.0992
1994,2,1,3,368,1.3580
1994,2,1,4,244,0.2218
1994,2,1,5,291,0.3546
1994,2,2,1,201,-3.2247
1994,2,2,2,138,1.4106
1994,2,2,3,169,0.8018
1994,2,2,4,155,0.8359
1994,2,2,5,134,0.8398
1994,2,3,1,74,-3.8853
1994,2,3,2,134,-2.9329
1994,2,3,3,150,-1.5556
1994,2,3,4,191,-1.4351
1994,2,3,5,196,-2.6070
1994,3,1,1,1262,-6.0864
1994,3,1,2,369,-4.9689
1994,3,1,3,368,-5.3490
1994,3,1,4,241,-3.1059
1994,3,1,5,289,-6.7459
1994,3,2,1,200,-6.9932
1994,3,2,2,138,-5.1685
1994,3,2,3,169,-5.6118
1994,3,2,4,155,-5.6637
1994,3,2,5,134,-5.4978
1994,3,3,1,74,-4.9485
1994,3,3,2,134,-4.8021
1994,3,3,3,150,-4.4405
1994,3,3,4,191,-4.2332
1994,3,3,5,195,-4.4712
1994,4,1,1,1257,-3.1480
1994,4,1,2,369,0.0540
1994,4,1,3,363,-1.4216
1994,4,1,4,240,-0.3519
1994,4,1,5,290,0.5405
1994,4,2,1,199,-0.8796
1994,4,2,2,138,1.4912
1994,4,2,3,169,2.0919
1994,4,2,4,155,-0.9794
1994,4,2,5,134,0.2649
1994,4,3,1,73,-0.9346
1994,4,3,2,134,1.5103
1994,4,3,3,150,1.1957
1994,4,3,4,191,-0.2679
1994,4,3,5,195,1.7071
1994,5,1,1,1246,-2.2065
1994,5,1,2,368,-2.5459
1994,5,1,3,360,-1.0977
1994,5,1,4,240,-0.2533
1994,5,1,5,286,-2.8822
1994,5,2,1,198,-1.4957
1994,5,2,2,137,-2.2556
1994,5,2,3,168,-2.1531
1994,5,2,4,155,-1.8242
1994,5,2,5,134,-2.3644
1994,5,3,1,73,-0.2215
1994,5,3,2,134,-1.1786
1994,5,3,3,149,-1.7616
1994,5,3,4,191,1.7479
1994,5,3,5,195,1.5114
1994,6,1,1,1235,-5.8597
1994,6,1,2,365,-4.5886
1994,6,1,3,359,-3.5283
1994,6,1,4,240,-4.1719
1994,6,1,5,285,-3.9986
1994,6,2,1,197,-4.8981
1994,6,2,2,137,-2.9075
1994,6,2,3,168,-4.0096
1994,6,2,4,154,-1.8011
1994,6,2,5,134,-2.8236
1994,6,3,1,74,-2.7855
1994,6,3,2,134,-2.3584
1994,6,3,3,149,-2.8228
1994,6,3,4,191,-2.5677
1994,6,3,5,195,-2.5205
1994,7,1,1,1564,0.3094
1994,7,1,2,386,1.2704
1994,7,1,3,393,0.8853
1994,7,1,4,297,0.6645
1994,7,1,5,317,2.0859
1994,7,2,1,204,2.3664
1994,7,2,2,158,2.4327
1994,7,2,3,210,0.5783
1994,7,2,4,164,2.6992
1994,7,2,5,130,2.7849
1994,7,3,1,81,5.0041
1994,7,3,2,121,4.6569
1994,7,3,3,155,3.7963
1994,7,3,4,212,2.8963
1994,7,3,5,227,2.9879
1994,8,1,1,1553,2.9768
1994,8,1,2,384,5.0617
1994,8,1,3,391,4.4553
1994,8,1,4,296,5.6393
1994,8,1,5,314,4.1781
1994,8,2,1,204,7.8938
1994,8,2,2,157,5.4876
1994,8,2,3,209,7.0420
1994,8,2,4,164,8.2166
1994,8,2,5,128,6.2532
1994,8,3,1,81,4.7558
1994,8,3,2,121,2.0226
1994,8,3,3,155,4.0370
1994,8,3,4,212,3.3453
1994,8,3,5,227,5.5140
1994,9,1,1,1542,1.0562
1994,9,1,2,383,1.6524
1994,9,1,3,387,2.8180
1994,9,1,4,295,2.1140
1994,9,1,5,313,0.3530
1994,9,2,1,204,-2.5334
1994,9,2,2,156,0.0590
1994,9,2,3,209,0.6083
1994,9,2,4,164,-1.3424
1994,9,2,5,127,1.0550
1994,9,3,1,81,-1.5259
1994,9,3,2,119,-2.3414
1994,9,3,3,155,-2.1375
1994,9,3,4,212,-1.9909
1994,9,3,5,226,-1.1473
1994,10,1,1,1528,-1.0405
1994,10,1,2,382,1.2681
1994,10,1,3,386,1.7346
1994,10,1,4,292,1.3227
1994,10,1,5,313,1.1883
1994,10,2,1,203,-1.1587
1994,10,2,2,154,1.6306
1994,10,2,3,209,0.0519
1994,10,2,4,164,2.2036
1994,10,2,5,126,0.0475
1994,10,3,1,80,1.0099
1994,10,3,2,119,2.7509
1994,10,3,3,155,3.8937
1994,10,3,4,210,1.5359
1994,10,3,5,225,2.0115
1994,11,1,1,1515,-4.5216
1994,11,1,2,379,-2.4113
1994,11,1,3,385,-1.6486
1994,11,1,4,291,-3.7031
1994,11,1,5,312,-1.3666
1994,11,2,1,202,-4.1813
1994,11,2,2,154,-3.4359
1994,11,2,3,209,-2.8828
1994,11,2,4,163,-3.9738
1994,11,2,5,126,-3.6728
1994,11,3,1,80,-4.7879
1994,11,3,2,119,-1.7857
1994,11,3,3,154,-3.3629
1994,11,3,4,210,-4.0675
1994,11,3,5,223,-2.7983
1994,12,1,1,1506,-2.3162
1994,12,1,2,378,0.4234
1994,12,1,3,384,-1.1112
1994,12,1,4,288,0.1575
1994,12,1,5,309,-0.1872
1994,12,2,1,201,-0.9665
1994,12,2,2,152,2.2784
1994,12,2,3,209,2.7781
1994,12,2,4,163,3.3878
1994,12,2,5,126,1.5580
1994,12,3,1,80,0.6392
1994,12,3,2,119,0.5434
1994,12,3,3,154,0.3973
1994,12,3,4,210,1.9109
1994,12,3,5,222,1.7254
1995,1,1,1,1495,1.6128
1995,1,1,2,373,0.4201
1995,1,1,3,380,1.8590
1995,1,1,4,286,2.5479
1995,1,1,5,304,1.4765
1995,1,2,1,198,-1.9184
1995,1,2,2,152,-1.9266
1995,1,2,3,207,-2.5134
1995,1,2,4,162,-2.8154
1995,1,2,5,126,0.0534
1995,1,3,1,80,0.9564
1995,1,3,2,118,2.7984
1995,1,3,3,154,0.7303
1995,1,3,4,210,2.1873
1995,1,3,5,220,2.2540
1995,2,1,1,1482,1.6290
1995,2,1,2,373,4.7761
1995,2,1,3,379,2.3726
1995,2,1,4,286,3.0299
1995,2,1,5,303,3.2808
1995,2,2,1,198,3.7282
1995,2,2,2,151,3.3106
1995,2,2,3,207,4.0643
1995,2,2,4,160,4.2508
1995,2,2,5,124,3.7756
1995,2,3,1,80,3.5012
1995,2,3,2,117,3.2417
1995,2,3,3,154,3.4620
1995,2,3,4,209,4.7877
1995,2,3,5,220,3.7367
1995,3,1,1,1469,1.8698
1995,3,1,2,372,0.5669
1995,3,1,3,379,0.4564
1995,3,1,4,285,0.8260
1995,3,1,5,298,2.8349
1995,3,2,1,198,3.6216
1995,3,2,2,151,4.6217
1995,3,2,3,206,2.1618
1995,3,2,4,160,1.3726
1995,3,2,5,123,3.0937
1995,3,3,1,80,1.5122
1995,3,3,2,117,0.3625
1995,3,3,3,152,3.6906
1995,3,3,4,208,3.5411
1995,3,3,5,220,3.1810
1995,4,1,1,1450,2.1281
1995,4,1,2,368,3.3559
1995,4,1,3,378,3.9486
1995,4,1,4,284,4.7265
1995,4,1,5,296,2.7205
1995,4,2,1,197,1.6459
1995,4,2,2,150,3.5044
1995,4,2,3,206,2.1828
1995,4,2,4,160,1.8682
1995,4,2,5,123,1.0415
1995,4,3,1,80,1.8579
1995,4,3,2,117,1.2332
1995,4,3,3,151,2.4852
1995,4,3,4,207,1.7139
1995,4,3,5,218,3.9924
1995,5,1,1,1437,3.0616
1995,5,1,2,366,0.4268
1995,5,1,3,374,1.9211
1995,5,1,4,284,1.0262
1995,5,1,5,296,1.7036
1995,5,2,1,196,1.4438
1995,5,2,2,149,-0.5607
1995,5,2,3,206,-0.1450
1995,5,2,4,160,1.4296
1995,5,2,5,123,1.2180
1995,5,3,1,80,2.6817
1995,5,3,2,117,4.6245
1995,5,3,3,151,2.9791
1995,5,3,4,206,2.5225
1995,5,3,5,217,3.4113
1995,6,1,1,1413,9.2855
1995,6,1,2,363,5.9003
1995,6,1,3,372,5.9268
1995,6,1,4,284,6.1717
1995,6,1,5,295,6.0576
1995,6,2,1,196,5.4760
1995,6,2,2,147,4.8858
1995,6,2,3,206,5.8432
1995,6,2,4,160,5.9085
1995,6,2,5,123,4.5263
1995,6,3,1,80,3.8936
1995,6,3,2,116,1.5163
1995,6,3,3,150,2.1839
1995,6,3,4,205,2.4385
1995,6,3,5,215,3.7845
1995,7,1,1,1640,6.2012
1995,7,1,2,414,5.0526
1995,7,1,3,372,6.2760
1995,7,1,4,287,6.4952
1995,7,1,5,284,5.6199
1995,7,2,1,274,5.6731
1995,7,2,2,172,4.1325
1995,7,2,3,217,6.2240
1995,7,2,4,178,8.0146
1995,7,2,5,139,7.3233
1995,7,3,1,93,4.5664
1995,7,3,2,156,2.3906
1995,7,3,3,165,5.9179
1995,7,3,4,231,4.6045
1995,7,3,5,232,2.9929
1995,8,1,1,1626,5.8390
1995,8,1,2,411,3.3273
1995,8,1,3,371,1.7731
1995,8,1,4,286,2.9762
1995,8,1,5,281,2.1640
1995,8,2,1,272,1.7536
1995,8,2,2,171,1.1384
1995,8,2,3,214,0.7152
1995,8,2,4,178,0.0497
1995,8,2,5,138,1.8933
1995,8,3,1,91,0.6818
1995,8,3,2,154,-0.1364
1995,8,3,3,165,-0.8951
1995,8,3,4,230,-0.2544
1995,8,3,5,232,0.4224
1995,9,1,1,1609,3.1611
1995,9,1,2,407,2.3933
1995,9,1,3,370,1.1738
1995,9,1,4,282,0.9655
1995,9,1,5,280,2.0098
1995,9,2,1,270,1.9331
1995,9,2,2,171,2.5029
1995,9,2,3,214,1.3914
1995,9,2,4,176,0.0631
1995,9,2,5,138,1.7400
1995,9,3,1,91,1.3219
1995,9,3,2,154,3.3471
1995,9,3,3,164,1.1259
1995,9,3,4,230,2.7302
1995,9,3,5,231,5.2001
1995,10,1,1,1593,-6.9262
1995,10,1,2,406,-3.6162
1995,10,1,3,368,-5.2325
1995,10,1,4,282,-5.2211
1995,10,1,5,279,-5.0191
1995,10,2,1,268,-6.6474
1995,10,2,2,171,-5.3895
1995,10,2,3,214,-7.2010
1995,10,2,4,176,-5.5007
1995,10,2,5,136,-5.6793
1995,10,3,1,91,-0.7992
1995,10,3,2,153,0.4137
1995,10,3,3,163,-4.0227
1995,10,3,4,229,-0.4141
1995,10,3,5,230,0.8120
1995,11,1,1,1580,0.5153
1995,11,1,2,403,3.1038
1995,11,1,3,366,2.7581
1995,11,1,4,280,2.0914
1995,11,1,5,276,1.5413
1995,11,2,1,266,6.4895
1995,11,2,2,171,3.7682
1995,11,2,3,212,4.0025
1995,11,2,4,176,3.8786
1995,11,2,5,135,5.4181
1995,11,3,1,91,3.4516
1995,11,3,2,152,3.4955
1995,11,3,3,162,5.7107
1995,11,3,4,229,3.6327
1995,11,3,5,230,3.6869
1995,12,1,1,1564,3.1324
1995,12,1,2,402,2.8596
1995,12,1,3,363,-0.9859
1995,12,1,4,277,0.5063
1995,12,1,5,273,1.3275
1995,12,2,1,266,4.6665
1995,12,2,2,170,2.9099
1995,12,2,3,211,0.5835
1995,12,2,4,174,0.2211
1995,12,2,5,135,1.5606
1995,12,3,1,91,2.3435
1995,12,3,2,152,3.6103
1995,12,3,3,161,1.6169
1995,12,3,4,228,1.1174
1995,12,3,5,229,1.0389
1996,1,1,1,1556,3.2186
1996,1,1,2,397,0.8676
1996,1,1,3,357,-0.4236
1996,1,1,4,275,-0.8786
1996,1,1,5,272,-0.9188
1996,1,2,1,265,1.0024
1996,1,2,2,170,1.6971
1996,1,2,3,211,-1.5742
1996,1,2,4,174,-2.8147
1996,1,2,5,135,1.1897
1996,1,3,1,91,0.9434
1996,1,3,2,151,1.2336
1996,1,3,3,161,1.7560
1996,1,3,4,228,2.8235
1996,1,3,5,228,3.7049
1996,2,1,1,1546,3.4296
1996,2,1,2,395,2.8026
1996,2,1,3,353,3.2624
1996,2,1,4,273,4.6207
1996,2,1,5,268,3.4630
1996,2,2,1,260,2.9402
1996,2,2,2,170,3.8910
1996,2,2,3,211,3.5796
1996,2,2,4,174,5.9853
1996,2,2,5,132,3.7219
1996,2,3,1,91,0.2838
1996,2,3,2,150,0.2953
1996,2,3,3,161,1.7104
1996,2,3,4,228,2.4895
1996,2,3,5,227,1.1019
1996,3,1,1,1538,1.1454
1996,3,1,2,388,4.7443
1996,3,1,3,352,4.7524
1996,3,1,4,272,5.6865
1996,3,1,5,265,5.1064
1996,3,2,1,259,0.5393
1996,3,2,2,169,3.1373
1996,3,2,3,210,1.7971
1996,3,2,4,174,4.0813
1996,3,2,5,130,3.6280
1996,3,3,1,91,-0.9080
1996,3,3,2,150,2.6656
1996,3,3,3,160,2.9482
1996,3,3,4,226,0.8303
1996,3,3,5,227,0.3614
1996,4,1,1,1532,8.8761
1996,4,1,2,384,9.0650
1996,4,1,3,350,8.3769
1996,4,1,4,272,10.5520
1996,4,1,5,263,6.3742
1996,4,2,1,258,8.9789
1996,4,2,2,168,5.3761
1996,4,2,3,210,4.9232
1996,4,2,4,173,7.4620
1996,4,2,5,130,7.4090
1996,4,3,1,90,2.5661
1996,4,3,2,148,0.9779
1996,4,3,3,160,2.6102
1996,4,3,4,225,2.1475
1996,4,3,5,226,2.7668
1996,5,1,1,1528,9.4228
1996,5,1,2,382,6.8986
1996,5,1,3,344,7.3437
1996,5,1,4,270,7.4339
1996,5,1,5,260,7.0000
1996,5,2,1,257,8.3080
1996,5,2,2,168,3.5092
1996,5,2,3,210,5.2780
1996,5,2,4,173,3.6047
1996,5,2,5,130,5.2251
1996,5,3,1,90,0.6336
1996,5,3,2,148,1.5999
1996,5,3,3,160,1.6731
1996,5,3,4,223,2.1003
1996,5,3,5,226,3.5313
1996,6,1,1,1516,-7.8211
1996,6,1,2,380,-5.8693
1996,6,1,3,339,-5.2711
1996,6,1,4,266,-3.0485
1996,6,1,5,260,-3.1795
1996,6,2,1,254,-7.1301
1996,6,2,2,168,-3.0261
1996,6,2,3,208,-3.6118
1996,6,2,4,171,-4.8829
1996,6,2,5,129,-2.2981
1996,6,3,1,90,-3.5670
1996,6,3,2,148,0.6084
1996,6,3,3,159,-1.7044
1996,6,3,4,223,-1.0783
1996,6,3,5,226,0.8405
1996,7,1,1,1771,-12.6973
1996,7,1,2,405,-7.1847
1996,7,1,3,339,-7.4810
1996,7,1,4,252,-9.8168
1996,7,1,5,272,-6.2055
1996,7,2,1,371,-13.4632
1996,7,2,2,203,-9.1564
1996,7,2,3,218,-9.2510
1996,7,2,4,174,-9.3921
1996,7,2,5,133,-9.3099
1996,7,3,1,133,-9.3040
1996,7,3,2,151,-6.2600
1996,7,3,3,191,-5.6997
1996,7,3,4,234,-5.7128
1996,7,3,5,222,-4.2208
1996,8,1,1,1758,3.9733
1996,8,1,2,401,4.1997
1996,8,1,3,337,5.8855
1996,8,1,4,252,4.6390
1996,8,1,5,270,2.8157
1996,8,2,1,367,6.2644
1996,8,2,2,202,5.1743
1996,8,2,3,216,6.7511
1996,8,2,4,174,7.2167
1996,8,2,5,132,4.6362
1996,8,3,1,132,4.2233
1996,8,3,2,151,3.4734
1996,8,3,3,191,3.3251
1996,8,3,4,232,3.2632
1996,8,3,5,220,1.4236
1996,9,1,1,1737,1.7740
1996,9,1,2,399,1.9323
1996,9,1,3,333,1.7907
1996,9,1,4,250,4.9693
1996,9,1,5,268,4.5432
1996,9,2,1,366,4.2678
1996,9,2,2,200,3.2534
1996,9,2,3,215,4.5297
1996,9,2,4,174,3.5744
1996,9,2,5,131,4.8006
1996,9,3,1,131,3.8106
1996,9,3,2,151,2.4878
1996,9,3,3,191,3.9213
1996,9,3,4,232,6.5880
1996,9,3,5,218,6.0625
1996,10,1,1,1723,-5.2002
1996,10,1,2,397,-0.5350
1996,10,1,3,330,-0.3811
1996,10,1,4,247,-1.7036
1996,10,1,5,267,-0.7466
1996,10,2,1,364,-4.8504
1996,10,2,2,199,-1.8580
1996,10,2,3,215,-1.1507
1996,10,2,4,173,-1.0869
1996,10,2,5,131,-1.6188
1996,10,3,1,131,0.0793
1996,10,3,2,149,2.7635
1996,10,3,3,189,0.7332
1996,10,3,4,232,0.9675
1996,10,3,5,218,1.3859
1996,11,1,1,1710,0.8068
1996,11,1,2,397,3.1751
1996,11,1,3,326,3.5149
1996,11,1,4,245,2.3358
1996,11,1,5,265,3.5544
1996,11,2,1,364,1.4358
1996,11,2,2,197,3.5044
1996,11,2,3,215,3.7141
1996,11,2,4,172,4.7564
1996,11,2,5,130,3.6101
1996,11,3,1,131,4.6210
1996,11,3,2,149,2.5987
1996,11,3,3,189,5.2327
1996,11,3,4,230,7.8132
1996,11,3,5,218,8.0657
1996,12,1,1,1692,-0.9675
1996,12,1,2,397,1.8013
1996,12,1,3,325,3.5028
1996,12,1,4,244,1.1471
1996,12,1,5,264,2.8799
1996,12,2,1,362,1.2679
1996,12,2,2,197,1.3383
1996,12,2,3,214,2.0434
1996,12,2,4,171,2.4189
1996,12,2,5,129,2.2029
1996,12,3,1,131,-1.2934
1996,12,3,2,148,-0.0446
1996,12,3,3,189,-0.6463
1996,12,3,4,230,-2.2427
1996,12,3,5,218,-1.4383
1997,1,1,1,1670,6.5758
1997,1,1,2,394,5.6572
1997,1,1,3,321,3.8695
1997,1,1,4,242,4.8083
1997,1,1,5,263,6.0730
1997,1,2,1,362,2.9821
1997,1,2,2,194,4.8162
1997,1,2,3,214,1.8360
1997,1,2,4,170,1.4959
1997,1,2,5,128,4.0520
1997,1,3,1,130,1.9240
1997,1,3,2,146,2.1786
1997,1,3,3,188,3.6306
1997,1,3,4,230,6.4241
1997,1,3,5,216,6.7042
1997,2,1,1,1655,-3.9354
1997,2,1,2,390,-3.2924
1997,2,1,3,320,-2.5171
1997,2,1,4,239,-3.9821
1997,2,1,5,259,-3.0730
1997,2,2,1,359,-5.1038
1997,2,2,2,194,-2.0442
1997,2,2,3,214,-3.9217
1997,2,2,4,169,-5.4962
1997,2,2,5,128,-3.4222
1997,2,3,1,129,-3.2331
1997,2,3,2,146,-1.8614
1997,2,3,3,187,-1.0489
1997,2,3,4,227,-0.8054
1997,2,3,5,216,0.5693
1997,3,1,1,1639,-7.5086
1997,3,1,2,389,-4.5345
1997,3,1,3,320,-3.7951
1997,3,1,4,238,-3.2474
1997,3,1,5,256,-2.7243
1997,3,2,1,357,-8.1668
1997,3,2,2,193,-3.4932
1997,3,2,3,211,-2.6782
1997,3,2,4,168,-4.8535
1997,3,2,5,126,-4.8349
1997,3,3,1,129,-4.5638
1997,3,3,2,146,-2.3745
1997,3,3,3,187,0.3089
1997,3,3,4,227,-3.6687
1997,3,3,5,216,-5.4718
1997,4,1,1,1618,-5.2298
1997,4,1,2,388,-3.0228
1997,4,1,3,317,-2.2553
1997,4,1,4,236,-3.0540
1997,4,1,5,256,-2.0707
1997,4,2,1,356,-3.1744
1997,4,2,2,193,-0.5686
1997,4,2,3,208,1.7583
1997,4,2,4,167,2.8034
1997,4,2,5,125,-1.2603
1997,4,3,1,129,-0.7436
1997,4,3,2,146,-0.9194
1997,4,3,3,187,1.1169
1997,4,3,4,226,6.9378
1997,4,3,5,216,7.1783
1997,5,1,1,1606,10.5021
1997,5,1,2,387,11.4500
1997,5,1,3,316,11.7324
1997,5,1,4,235,9.9293
1997,5,1,5,254,9.9015
1997,5,2,1,352,14.6843
1997,5,2,2,192,11.1662
1997,5,2,3,208,12.2334
1997,5,2,4,166,13.3820
1997,5,2,5,125,13.3108
1997,5,3,1,129,8.2640
1997,5,3,2,146,6.4189
1997,5,3,3,187,7.3381
1997,5,3,4,225,6.5286
1997,5,3,5,215,6.6215
1997,6,1,1,1593,4.9409
1997,6,1,2,384,6.4704
1997,6,1,3,315,6.2099
1997,6,1,4,235,6.5617
1997,6,1,5,253,3.7141
1997,6,2,1,347,3.1181
1997,6,2,2,192,4.8437
1997,6,2,3,208,3.8769
1997,6,2,4,164,4.0761
1997,6,2,5,125,4.6754
1997,6,3,1,129,1.9569
1997,6,3,2,145,3.8156
1997,6,3,3,186,2.4330
1997,6,3,4,224,5.5323
1997,6,3,5,214,3.7037
1997,7,1,1,2095,3.9022
1997,7,1,2,438,6.8394
1997,7,1,3,358,6.5192
1997,7,1,4,261,6.1263
1997,7,1,5,267,6.5727
1997,7,2,1,341,5.2285
1997,7,2,2,199,4.6774
1997,7,2,3,200,5.0352
1997,7,2,4,179,7.2873
1997,7,2,5,130,5.1991
1997,7,3,1,157,7.4117
1997,7,3,2,171,7.2573
1997,7,3,3,198,6.9545
1997,7,3,4,232,8.8256
1997,7,3,5,234,6.6425
1997,8,1,1,2069,5.3550
1997,8,1,2,435,4.5458
1997,8,1,3,355,4.6072
1997,8,1,4,259,4.5911
1997,8,1,5,266,4.7969
1997,8,2,1,339,3.1702
1997,8,2,2,198,2.7544
1997,8,2,3,199,3.8368
1997,8,2,4,177,3.7190
1997,8,2,5,130,4.5350
1997,8,3,1,157,-0.3673
1997,8,3,2,170,-1.5000
1997,8,3,3,197,-2.5628
1997,8,3,4,231,-4.8075
1997,8,3,5,232,-5.3224
1997,9,1,1,2048,9.7538
1997,9,1,2,432,7.2984
1997,9,1,3,355,8.0596
1997,9,1,4,259,10.4085
1997,9,1,5,266,8.5658
1997,9,2,1,331,7.9955
1997,9,2,2,196,8.3750
1997,9,2,3,197,7.8936
1997,9,2,4,173,6.3205
1997,9,2,5,127,7.0489
1997,9,3,1,156,7.5315
1997,9,3,2,168,4.6443
1997,9,3,3,194,4.3906
1997,9,3,4,231,6.1892
1997,9,3,5,230,3.8496
1997,10,1,1,2024,-4.3596
1997,10,1,2,431,-2.9789
1997,10,1,3,351,-3.5769
1997,10,1,4,258,-3.5628
1997,10,1,5,265,-3.8934
1997,10,2,1,328,-6.5490
1997,10,2,2,196,-5.9899
1997,10,2,3,195,-4.8540
1997,10,2,4,172,-4.3324
1997,10,2,5,127,-4.8847
1997,10,3,1,154,-3.5759
1997,10,3,2,168,-3.3600
1997,10,3,3,193,-3.7394
1997,10,3,4,228,-5.2744
1997,10,3,5,230,-2.4853
1997,11,1,1,2002,-4.5996
1997,11,1,2,425,-0.5196
1997,11,1,3,347,-2.1315
1997,11,1,4,257,-2.1733
1997,11,1,5,264,0.1110
1997,11,2,1,325,-3.3348
1997,11,2,2,194,-0.1650
1997,11,2,3,194,-1.4272
1997,11,2,4,171,-0.9738
1997,11,2,5,126,-1.5831
1997,11,3,1,154,0.1244
1997,11,3,2,167,3.3554
1997,11,3,3,191,2.3249
1997,11,3,4,227,3.9715
1997,11,3,5,229,5.6510
1997,12,1,1,1987,-5.1319
1997,12,1,2,421,-1.6120
1997,12,1,3,345,-3.1739
1997,12,1,4,256,-3.4396
1997,12,1,5,259,0.2859
1997,12,2,1,323,-1.5022
1997,12,2,2,192,0.9956
1997,12,2,3,193,-0.2337
1997,12,2,4,167,0.6142
1997,12,2,5,126,0.7737
1997,12,3,1,152,2.3904
1997,12,3,2,167,2.1214
1997,12,3,3,191,0.2096
1997,12,3,4,226,1.7341
1997,12,3,5,228,0.5958
1998,1,1,1,1956,-0.2365
1998,1,1,2,418,-0.3388
1998,1,1,3,339,-0.2978
1998,1,1,4,254,-0.9886
1998,1,1,5,254,-0.6282
1998,1,2,1,321,-0.9895
1998,1,2,2,190,-2.1693
1998,1,2,3,186,-0.7864
1998,1,2,4,164,-1.2863
1998,1,2,5,125,0.8641
1998,1,3,1,151,0.2657
1998,1,3,2,166,-2.2238
1998,1,3,3,191,-0.9650
1998,1,3,4,226,1.4905
1998,1,3,5,228,3.3733
1998,2,1,1,1926,7.4252
1998,2,1,2,418,5.6668
1998,2,1,3,336,4.8937
1998,2,1,4,250,6.2073
1998,2,1,5,253,5.5190
1998,2,2,1,319,8.8723
1998,2,2,2,186,6.0462
1998,2,2,3,184,9.7104
1998,2,2,4,163,8.2567
1998,2,2,5,125,9.5056
1998,2,3,1,150,7.1024
1998,2,3,2,164,6.0873
1998,2,3,3,189,8.1687
1998,2,3,4,226,7.6742
1998,2,3,5,228,6.3370
1998,3,1,1,1902,5.5470
1998,3,1,2,416,2.7992
1998,3,1,3,332,6.1891
1998,3,1,4,248,5.5704
1998,3,1,5,250,3.8248
1998,3,2,1,318,4.8432
1998,3,2,2,185,3.0388
1998,3,2,3,183,3.9679
1998,3,2,4,162,3.4857
1998,3,2,5,125,4.5573
1998,3,3,1,150,7.8992
1998,3,3,2,162,4.1738
1998,3,3,3,189,5.0293
1998,3,3,4,226,3.3077
1998,3,3,5,228,5.4813
1998,4,1,1,1869,2.9228
1998,4,1,2,413,2.5340
1998,4,1,3,330,1.7434
1998,4,1,4,245,0.9733
1998,4,1,5,247,2.0983
1998,4,2,1,318,0.2318
1998,4,2,2,182,0.5632
1998,4,2,3,181,1.7551
1998,4,2,4,162,-0.3926
1998,4,2,5,124,0.6286
1998,4,3,1,149,1.8713
1998,4,3,2,160,-0.0663
1998,4,3,3,188,1.7957
1998,4,3,4,226,3.0291
1998,4,3,5,227,-0.4215
1998,5,1,1,1846,-5.5662
1998,5,1,2,408,-3.1766
1998,5,1,3,327,-5.4160
1998,5,1,4,240,-5.1482
1998,5,1,5,245,-3.4572
1998,5,2,1,317,-7.3416
1998,5,2,2,180,-5.2097
1998,5,2,3,178,-5.9280
1998,5,2,4,162,-5.7723
1998,5,2,5,124,-5.7495
1998,5,3,1,148,-4.5449
1998,5,3,2,159,-3.7731
1998,5,3,3,188,-0.5865
1998,5,3,4,226,-3.8985
1998,5,3,5,225,-1.2016
1998,6,1,1,1822,0.5344
1998,6,1,2,406,-2.4418
1998,6,1,3,326,-1.8208
1998,6,1,4,238,-1.2837
1998,6,1,5,242,1.4427
1998,6,2,1,315,2.4260
1998,6,2,2,180,0.6289
1998,6,2,3,178,-1.7142
1998,6,2,4,161,0.5035
1998,6,2,5,123,0.1578
1998,6,3,1,148,4.8471
1998,6,3,2,157,0.6327
1998,6,3,3,186,2.3445
1998,6,3,4,225,4.3205
1998,6,3,5,224,4.6085
1998,7,1,1,2019,-7.6461
1998,7,1,2,417,-5.3593
1998,7,1,3,372,-8.5073
1998,7,1,4,273,-8.0355
1998,7,1,5,234,-6.9028
1998,7,2,1,303,-7.8557
1998,7,2,2,199,-9.0179
1998,7,2,3,199,-6.9151
1998,7,2,4,180,-10.7163
1998,7,2,5,155,-6.2756
1998,7,3,1,181,-1.5956
1998,7,3,2,155,-4.0998
1998,7,3,3,208,-3.1037
1998,7,3,4,235,-3.3136
1998,7,3,5,236,-0.1811
1998,8,1,1,1985,-24.4910
1998,8,1,2,413,-20.8775
1998,8,1,3,370,-18.2576
1998,8,1,4,271,-18.6459
1998,8,1,5,232,-20.6382
1998,8,2,1,303,-23.9569
1998,8,2,2,198,-17.9118
1998,8,2,3,197,-18.4809
1998,8,2,4,179,-19.0550
1998,8,2,5,155,-20.4040
1998,8,3,1,179,-17.8731
1998,8,3,2,155,-10.2074
1998,8,3,3,206,-12.1676
1998,8,3,4,234,-13.6828
1998,8,3,5,233,-13.0105
1998,9,1,1,1961,5.8220
1998,9,1,2,412,4.8775
1998,9,1,3,365,1.1667
1998,9,1,4,267,0.1106
1998,9,1,5,229,1.4071
1998,9,2,1,299,9.7440
1998,9,2,2,197,5.6717
1998,9,2,3,194,7.3383
1998,9,2,4,179,7.2612
1998,9,2,5,153,7.1906
1998,9,3,1,180,13.5023
1998,9,3,2,152,7.8996
1998,9,3,3,204,6.1438
1998,9,3,4,233,4.7643
1998,9,3,5,232,8.4763
1998,10,1,1,1920,2.5578
1998,10,1,2,406,3.7149
1998,10,1,3,364,3.9567
1998,10,1,4,265,2.3063
1998,10,1,5,226,0.8267
1998,10,2,1,297,6.1764
1998,10,2,2,196,5.1083
1998,10,2,3,194,6.1275
1998,10,2,4,178,4.5796
1998,10,2,5,151,5.3599
1998,10,3,1,180,6.4344
1998,10,3,2,147,2.3963
