year,month,rank_ME,rank_GLAq_1,nstocks,ret_vw
1987,3,1,5,648,2.7313
1987,3,2,1,104,5.9489
1987,3,2,2,91,1.9280
1987,3,2,3,129,2.1247
1987,3,2,4,148,-0.2840
1987,3,2,5,187,3.1142
1987,3,3,1,106,1.0932
1987,3,3,2,152,4.4153
1987,3,3,3,114,3.7680
1987,3,3,4,125,2.4162
1987,3,3,5,150,1.2834
1987,4,1,1,782,-2.2578
1987,4,1,2,303,-2.9877
1987,4,1,3,517,-2.2935
1987,4,1,4,496,-2.2590
1987,4,1,5,638,-3.2732
1987,4,2,1,103,-3.3250
1987,4,2,2,94,-2.5427
1987,4,2,3,127,-2.5488
1987,4,2,4,150,-2.3287
1987,4,2,5,178,-3.1906
1987,4,3,1,102,-2.4300
1987,4,3,2,149,-1.5837
1987,4,3,3,110,0.6084
1987,4,3,4,121,0.2814
1987,4,3,5,158,-2.0235
1987,5,1,1,807,0.1127
1987,5,1,2,321,-0.1018
1987,5,1,3,565,0.3410
1987,5,1,4,496,-0.0762
1987,5,1,5,635,-1.1627
1987,5,2,1,109,0.5209
1987,5,2,2,99,0.2152
1987,5,2,3,126,-0.1205
1987,5,2,4,164,0.9374
1987,5,2,5,189,-0.2042
1987,5,3,1,110,0.9907
1987,5,3,2,134,0.4960
1987,5,3,3,126,-0.2180
1987,5,3,4,117,1.3082
1987,5,3,5,161,1.6772
1987,6,1,1,823,2.0833
1987,6,1,2,332,3.0232
1987,6,1,3,573,2.6210
1987,6,1,4,504,1.3942
1987,6,1,5,622,1.7177
1987,6,2,1,107,3.1073
1987,6,2,2,94,3.7681
1987,6,2,3,119,2.1220
1987,6,2,4,164,2.8138
1987,6,2,5,181,4.7184
1987,6,3,1,107,3.5993
1987,6,3,2,138,4.4724
1987,6,3,3,123,5.1930
1987,6,3,4,117,4.8799
1987,6,3,5,167,4.6068
1987,7,1,1,794,3.1650
1987,7,1,2,335,4.0102
1987,7,1,3,568,1.7444
1987,7,1,4,493,3.4796
1987,7,1,5,619,3.7380
1987,7,2,1,102,3.4640
1987,7,2,2,97,6.3661
1987,7,2,3,129,3.4042
1987,7,2,4,164,4.1009
1987,7,2,5,184,3.5211
1987,7,3,1,110,5.5888
1987,7,3,2,128,3.4117
1987,7,3,3,120,5.5269
1987,7,3,4,113,5.9622
1987,7,3,5,160,4.1140
1987,8,1,1,809,-0.9619
1987,8,1,2,355,0.4341
1987,8,1,3,540,1.7909
1987,8,1,4,523,3.8721
1987,8,1,5,610,4.0333
1987,8,2,1,97,0.8316
1987,8,2,2,105,2.4171
1987,8,2,3,147,3.9705
1987,8,2,4,138,5.6643
1987,8,2,5,191,3.5240
1987,8,3,1,118,2.7563
1987,8,3,2,132,2.7398
1987,8,3,3,107,2.9973
1987,8,3,4,126,4.9749
1987,8,3,5,150,4.8737
1987,9,1,1,816,-2.8267
1987,9,1,2,381,-1.8359
1987,9,1,3,520,-1.1957
1987,9,1,4,510,-0.5179
1987,9,1,5,627,-0.7078
1987,9,2,1,97,-1.9466
1987,9,2,2,106,-1.5075
1987,9,2,3,134,0.3761
1987,9,2,4,134,-2.7508
1987,9,2,5,187,-2.3329
1987,9,3,1,118,-2.0006
1987,9,3,2,130,-1.3053
1987,9,3,3,111,-1.4698
1987,9,3,4,126,-3.2398
1987,9,3,5,151,-3.0382
1987,10,1,1,814,-31.8438
1987,10,1,2,380,-28.9124
1987,10,1,3,533,-30.7936
1987,10,1,4,513,-30.6399
1987,10,1,5,617,-31.7487
1987,10,2,1,98,-29.2018
1987,10,2,2,103,-26.1766
1987,10,2,3,139,-31.2901
1987,10,2,4,134,-31.0213
1987,10,2,5,180,-30.8423
1987,10,3,1,115,-18.5986
1987,10,3,2,128,-17.4965
1987,10,3,3,106,-24.1541
1987,10,3,4,123,-23.2174
1987,10,3,5,152,-22.2610
1987,11,1,1,776,-7.8592
1987,11,1,2,425,-6.1135
1987,11,1,3,558,-4.6638
1987,11,1,4,501,-5.2982
1987,11,1,5,667,-6.8204
1987,11,2,1,115,-3.0180
1987,11,2,2,100,-0.4099
1987,11,2,3,134,-6.1388
1987,11,2,4,159,-4.8253
1987,11,2,5,190,-7.1698
1987,11,3,1,106,-4.5135
1987,11,3,2,145,-7.3557
1987,11,3,3,107,-7.0851
1987,11,3,4,121,-8.5634
1987,11,3,5,160,-8.8973
1987,12,1,1,757,3.5448
1987,12,1,2,430,2.4898
1987,12,1,3,551,3.9582
1987,12,1,4,485,7.0789
1987,12,1,5,678,7.9530
1987,12,2,1,113,4.0091
1987,12,2,2,103,7.8931
1987,12,2,3,130,10.9137
1987,12,2,4,161,12.4732
1987,12,2,5,196,14.9885
1987,12,3,1,106,3.4108
1987,12,3,2,148,6.5847
1987,12,3,3,111,8.7637
1987,12,3,4,117,9.6471
1987,12,3,5,154,8.4229
1988,1,1,1,741,7.9462
1988,1,1,2,424,8.2562
1988,1,1,3,559,6.6046
1988,1,1,4,489,5.5135
1988,1,1,5,683,5.6854
1988,1,2,1,123,4.6350
1988,1,2,2,102,4.4607
1988,1,2,3,127,3.7753
1988,1,2,4,151,1.6385
1988,1,2,5,193,0.9019
1988,1,3,1,102,6.7801
1988,1,3,2,150,6.6426
1988,1,3,3,114,3.6858
1988,1,3,4,120,0.1868
1988,1,3,5,155,3.1039
1988,2,1,1,810,4.5633
1988,2,1,2,389,8.2882
1988,2,1,3,531,8.2303
1988,2,1,4,501,8.5693
1988,2,1,5,692,9.7987
1988,2,2,1,117,5.4624
1988,2,2,2,101,7.9041
1988,2,2,3,135,11.4432
1988,2,2,4,153,10.1330
1988,2,2,5,187,12.6154
1988,2,3,1,111,4.7935
1988,2,3,2,142,2.7780
1988,2,3,3,114,6.2328
1988,2,3,4,119,6.0952
1988,2,3,5,135,5.5307
1988,3,1,1,821,4.4586
1988,3,1,2,378,4.7756
1988,3,1,3,522,4.8647
1988,3,1,4,515,6.8339
1988,3,1,5,669,5.0895
1988,3,2,1,113,1.8180
1988,3,2,2,96,2.1402
1988,3,2,3,133,3.7431
1988,3,2,4,145,5.8594
1988,3,2,5,190,5.2545
1988,3,3,1,116,-1.6417
1988,3,3,2,141,-1.3713
1988,3,3,3,112,-2.3948
1988,3,3,4,121,-3.4230
1988,3,3,5,140,-3.4757
1988,4,1,1,806,0.0814
1988,4,1,2,364,2.8033
1988,4,1,3,509,1.8220
1988,4,1,4,524,2.6679
1988,4,1,5,670,1.8380
1988,4,2,1,123,0.0079
1988,4,2,2,90,2.6283
1988,4,2,3,131,1.6520
1988,4,2,4,155,3.0472
1988,4,2,5,190,2.0336
1988,4,3,1,110,1.1116
1988,4,3,2,141,2.1409
1988,4,3,3,115,1.1870
1988,4,3,4,118,0.9911
1988,4,3,5,142,-0.0737
1988,5,1,1,855,-3.4390
1988,5,1,2,383,-2.7923
1988,5,1,3,496,-1.6473
1988,5,1,4,581,-2.1642
1988,5,1,5,678,-2.6578
1988,5,2,1,112,-0.6169
1988,5,2,2,122,-0.2824
1988,5,2,3,124,-0.9862
1988,5,2,4,162,-2.4960
1988,5,2,5,202,-2.0681
1988,5,3,1,115,1.6287
1988,5,3,2,134,0.6463
1988,5,3,3,113,0.2461
1988,5,3,4,121,-0.8164
1988,5,3,5,158,-0.0834
1988,6,1,1,825,3.9196
1988,6,1,2,397,6.6269
1988,6,1,3,510,7.1265
1988,6,1,4,555,7.7085
1988,6,1,5,664,6.3653
1988,6,2,1,109,6.3139
1988,6,2,2,127,5.5695
1988,6,2,3,129,8.4328
1988,6,2,4,157,8.1090
1988,6,2,5,206,9.9476
1988,6,3,1,117,4.5348
1988,6,3,2,132,2.0043
1988,6,3,3,114,5.1998
1988,6,3,4,115,5.7966
1988,6,3,5,157,6.1601
1988,7,1,1,760,-1.3860
1988,7,1,2,378,0.0363
1988,7,1,3,522,0.7155
1988,7,1,4,559,-0.1954
1988,7,1,5,664,-0.7599
1988,7,2,1,108,-0.7749
1988,7,2,2,118,-0.1698
1988,7,2,3,132,0.1463
1988,7,2,4,157,-2.0730
1988,7,2,5,201,-2.7724
1988,7,3,1,116,0.0168
1988,7,3,2,136,0.2863
1988,7,3,3,106,-0.2888
1988,7,3,4,128,-2.7563
1988,7,3,5,160,-1.4166
1988,8,1,1,783,-3.6112
1988,8,1,2,397,-2.7027
1988,8,1,3,454,-2.9424
1988,8,1,4,551,-0.9374
1988,8,1,5,679,-2.6471
1988,8,2,1,113,-3.1495
1988,8,2,2,119,-2.3509
1988,8,2,3,120,-3.5487
1988,8,2,4,157,-2.3753
1988,8,2,5,198,-3.7187
1988,8,3,1,111,-0.9221
1988,8,3,2,140,-2.9843
1988,8,3,3,107,-3.1021
1988,8,3,4,123,-4.7813
1988,8,3,5,150,-2.9854
1988,9,1,1,783,0.4177
1988,9,1,2,391,2.3250
1988,9,1,3,435,1.4186
1988,9,1,4,542,2.6698
1988,9,1,5,699,3.9006
1988,9,2,1,110,3.4771
1988,9,2,2,115,2.0570
1988,9,2,3,126,3.9664
1988,9,2,4,165,2.6171
1988,9,2,5,190,3.0764
1988,9,3,1,113,4.5385
1988,9,3,2,137,4.0523
1988,9,3,3,110,1.5284
1988,9,3,4,123,4.7012
1988,9,3,5,142,5.5753
1988,10,1,1,750,-3.0922
1988,10,1,2,405,-1.7312
1988,10,1,3,428,-1.4136
1988,10,1,4,547,-1.0737
1988,10,1,5,709,-1.6749
1988,10,2,1,112,-0.3611
1988,10,2,2,108,0.5105
1988,10,2,3,128,-1.6546
1988,10,2,4,152,-0.5457
1988,10,2,5,186,-1.6536
1988,10,3,1,114,2.6286
1988,10,3,2,135,2.5985
1988,10,3,3,109,1.6155
1988,10,3,4,120,3.2473
1988,10,3,5,143,1.7231
1988,11,1,1,660,-5.4519
1988,11,1,2,447,-4.7604
1988,11,1,3,508,-4.0153
1988,11,1,4,544,-4.4036
1988,11,1,5,715,-3.8055
1988,11,2,1,116,-0.8473
1988,11,2,2,111,-1.5997
1988,11,2,3,135,-3.5322
1988,11,2,4,159,-3.7487
1988,11,2,5,190,-3.5931
1988,11,3,1,116,0.4322
1988,11,3,2,140,-0.5209
1988,11,3,3,112,-1.3796
1988,11,3,4,117,-2.2366
1988,11,3,5,151,-2.2930
1988,12,1,1,647,2.1003
1988,12,1,2,463,3.8906
1988,12,1,3,490,4.3076
1988,12,1,4,548,3.4751
1988,12,1,5,730,4.8945
1988,12,2,1,117,3.5307
1988,12,2,2,101,4.5182
1988,12,2,3,122,5.9164
1988,12,2,4,153,5.0827
1988,12,2,5,190,5.1493
1988,12,3,1,115,1.3668
1988,12,3,2,139,1.2809
1988,12,3,3,112,2.5627
1988,12,3,4,109,2.8172
1988,12,3,5,157,2.7541
1989,1,1,1,642,4.1238
1989,1,1,2,437,4.4205
1989,1,1,3,502,4.9994
1989,1,1,4,527,4.8979
1989,1,1,5,727,5.8654
1989,1,2,1,115,7.0555
1989,1,2,2,102,4.1594
1989,1,2,3,123,6.4603
1989,1,2,4,148,4.1423
1989,1,2,5,188,3.9425
1989,1,3,1,114,5.3308
1989,1,3,2,142,6.9340
1989,1,3,3,112,6.9316
1989,1,3,4,110,6.3888
1989,1,3,5,151,7.1896
1989,2,1,1,687,-0.2552
1989,2,1,2,351,0.7898
1989,2,1,3,474,1.0209
1989,2,1,4,511,0.0720
1989,2,1,5,785,0.5612
1989,2,2,1,123,1.1812
1989,2,2,2,98,2.1698
1989,2,2,3,125,1.1912
1989,2,2,4,135,1.1254
1989,2,2,5,205,0.1289
1989,2,3,1,103,-1.8870
1989,2,3,2,143,-1.9617
1989,2,3,3,109,-2.6718
1989,2,3,4,123,-1.5907
1989,2,3,5,146,-2.8424
1989,3,1,1,688,1.3689
1989,3,1,2,342,1.7001
1989,3,1,3,465,3.1771
1989,3,1,4,543,2.7195
1989,3,1,5,757,4.2970
1989,3,2,1,117,1.0431
1989,3,2,2,95,3.2825
1989,3,2,3,123,2.9741
1989,3,2,4,145,2.7615
1989,3,2,5,198,2.2552
1989,3,3,1,105,0.7415
1989,3,3,2,142,2.6521
1989,3,3,3,105,2.4052
1989,3,3,4,122,2.0569
1989,3,3,5,145,0.9922
1989,4,1,1,697,1.3133
1989,4,1,2,333,3.7835
1989,4,1,3,465,2.9005
1989,4,1,4,526,2.0986
1989,4,1,5,750,4.3843
1989,4,2,1,120,3.3667
1989,4,2,2,96,5.7687
1989,4,2,3,124,4.7537
1989,4,2,4,152,4.9086
1989,4,2,5,191,6.6013
1989,4,3,1,103,4.4417
1989,4,3,2,141,6.4849
1989,4,3,3,107,4.2673
1989,4,3,4,118,5.1453
1989,4,3,5,149,5.7008
1989,5,1,1,708,0.3216
1989,5,1,2,372,2.5620
1989,5,1,3,488,3.3736
1989,5,1,4,534,4.1173
1989,5,1,5,705,4.6522
1989,5,2,1,112,5.2684
1989,5,2,2,118,4.2629
1989,5,2,3,129,3.7102
1989,5,2,4,164,5.8713
1989,5,2,5,185,5.6772
1989,5,3,1,125,4.2304
1989,5,3,2,125,5.6640
1989,5,3,3,109,3.4285
1989,5,3,4,112,3.6859
1989,5,3,5,155,3.7706
1989,6,1,1,695,-2.2976
1989,6,1,2,388,-0.7672
1989,6,1,3,492,-1.0143
1989,6,1,4,536,-1.4105
1989,6,1,5,676,-2.6869
1989,6,2,1,111,0.8442
1989,6,2,2,113,-2.5025
1989,6,2,3,130,-2.3668
1989,6,2,4,152,-3.8135
1989,6,2,5,190,-3.7682
1989,6,3,1,122,1.1936
1989,6,3,2,127,-0.3595
1989,6,3,3,109,-1.0763
1989,6,3,4,108,-1.1464
1989,6,3,5,161,-1.6088
1989,7,1,1,655,2.0347
1989,7,1,2,362,2.4707
1989,7,1,3,496,2.8397
1989,7,1,4,532,3.4275
1989,7,1,5,689,3.4759
1989,7,2,1,108,3.8875
1989,7,2,2,101,4.2508
1989,7,2,3,137,3.7143
1989,7,2,4,144,5.2759
1989,7,2,5,187,3.9908
1989,7,3,1,125,6.3554
1989,7,3,2,122,7.3663
1989,7,3,3,108,6.8086
1989,7,3,4,118,8.6519
1989,7,3,5,148,10.9553
1989,8,1,1,652,1.1805
1989,8,1,2,372,1.6280
1989,8,1,3,435,0.6482
1989,8,1,4,536,2.6632
1989,8,1,5,736,1.3198
1989,8,2,1,105,1.3142
1989,8,2,2,105,3.9308
1989,8,2,3,123,3.5447
1989,8,2,4,139,2.4639
1989,8,2,5,217,2.6103
1989,8,3,1,119,2.0394
1989,8,3,2,126,3.8134
1989,8,3,3,116,1.7022
1989,8,3,4,115,2.6030
1989,8,3,5,138,0.9978
1989,9,1,1,639,0.8166
1989,9,1,2,366,-1.1722
1989,9,1,3,440,-0.9163
1989,9,1,4,538,-0.2290
1989,9,1,5,729,0.9325
1989,9,2,1,108,0.2936
1989,9,2,2,106,0.1521
1989,9,2,3,119,0.8949
1989,9,2,4,149,-0.2043
1989,9,2,5,206,1.3878
1989,9,3,1,118,-0.8656
1989,9,3,2,127,-0.6926
1989,9,3,3,115,0.1445
1989,9,3,4,119,-2.1339
1989,9,3,5,131,0.8696
1989,10,1,1,632,-6.0097
1989,10,1,2,388,-6.8810
1989,10,1,3,405,-5.8639
1989,10,1,4,530,-6.0001
1989,10,1,5,733,-4.7563
1989,10,2,1,116,-6.0348
1989,10,2,2,104,-5.0201
1989,10,2,3,113,-5.4665
1989,10,2,4,143,-6.6352
1989,10,2,5,209,-5.7356
1989,10,3,1,113,-2.4048
1989,10,3,2,131,-1.7569
1989,10,3,3,117,-4.3230
1989,10,3,4,117,-3.3338
1989,10,3,5,134,0.2207
1989,11,1,1,585,-0.9983
1989,11,1,2,412,0.8669
1989,11,1,3,445,-0.4441
1989,11,1,4,549,-1.6261
1989,11,1,5,755,-0.8983
1989,11,2,1,113,2.4661
1989,11,2,2,107,2.1422
1989,11,2,3,115,0.9029
1989,11,2,4,155,1.4498
1989,11,2,5,210,0.0593
1989,11,3,1,110,2.7941
1989,11,3,2,133,2.8132
1989,11,3,3,123,2.8158
1989,11,3,4,109,0.9403
1989,11,3,5,147,2.0121
1989,12,1,1,571,-2.1449
1989,12,1,2,391,-0.3063
1989,12,1,3,460,-0.5608
1989,12,1,4,546,-1.0859
1989,12,1,5,768,-0.6263
1989,12,2,1,112,2.2450
1989,12,2,2,104,2.2199
1989,12,2,3,120,-0.9928
1989,12,2,4,155,1.0417
1989,12,2,5,205,3.0180
1989,12,3,1,108,3.4771
1989,12,3,2,136,2.9357
1989,12,3,3,118,4.3793
1989,12,3,4,108,2.3984
1989,12,3,5,150,1.2153
1990,1,1,1,580,-6.1602
1990,1,1,2,404,-7.1533
1990,1,1,3,429,-8.2729
1990,1,1,4,549,-7.5203
1990,1,1,5,743,-7.5953
1990,1,2,1,110,-8.2922
1990,1,2,2,104,-9.6512
1990,1,2,3,121,-8.2858
1990,1,2,4,147,-8.9228
1990,1,2,5,214,-9.5959
1990,1,3,1,116,-5.8387
1990,1,3,2,140,-6.3171
1990,1,3,3,115,-6.8529
1990,1,3,4,112,-5.9347
1990,1,3,5,145,-7.5450
1990,2,1,1,669,0.4170
1990,2,1,2,316,1.5171
1990,2,1,3,436,1.5290
1990,2,1,4,523,3.0632
1990,2,1,5,767,2.7285
1990,2,2,1,112,2.7950
1990,2,2,2,96,2.4375
1990,2,2,3,124,2.7628
1990,2,2,4,134,3.6533
1990,2,2,5,221,4.7761
1990,2,3,1,120,2.1821
1990,2,3,2,135,1.2615
1990,2,3,3,108,2.6370
1990,2,3,4,115,1.3907
1990,2,3,5,141,0.2752
1990,3,1,1,671,1.6874
1990,3,1,2,323,1.7095
1990,3,1,3,418,4.3847
1990,3,1,4,537,4.4261
1990,3,1,5,736,4.8230
1990,3,2,1,109,2.5200
1990,3,2,2,99,3.2162
1990,3,2,3,128,5.3597
1990,3,2,4,136,5.6089
1990,3,2,5,231,6.1033
1990,3,3,1,121,1.0937
1990,3,3,2,136,2.2287
1990,3,3,3,108,0.9311
1990,3,3,4,122,4.4367
1990,3,3,5,130,4.9805
1990,4,1,1,671,-3.1928
1990,4,1,2,312,-1.5056
1990,4,1,3,438,-1.7639
1990,4,1,4,506,-3.4698
1990,4,1,5,729,-1.9234
1990,4,2,1,115,-4.7457
1990,4,2,2,104,-5.6137
1990,4,2,3,123,-3.2765
1990,4,2,4,140,-1.5560
1990,4,2,5,230,-3.2907
1990,4,3,1,120,-4.1547
1990,4,3,2,136,-4.4107
1990,4,3,3,108,-2.9918
1990,4,3,4,120,-1.4474
1990,4,3,5,135,0.4569
1990,5,1,1,655,2.6213
1990,5,1,2,353,2.9895
1990,5,1,3,458,4.5798
1990,5,1,4,503,6.6664
1990,5,1,5,699,8.1649
1990,5,2,1,102,6.2326
1990,5,2,2,111,7.6297
1990,5,2,3,135,8.4090
1990,5,2,4,170,9.3777
1990,5,2,5,227,10.5868
1990,5,3,1,126,7.2916
1990,5,3,2,135,7.5370
1990,5,3,3,113,8.4027
1990,5,3,4,108,9.7309
1990,5,3,5,145,11.9613
1990,6,1,1,639,-1.3376
1990,6,1,2,354,0.4631
1990,6,1,3,467,1.1751
1990,6,1,4,476,1.3452
1990,6,1,5,702,3.1352
1990,6,2,1,96,0.7352
1990,6,2,2,106,-0.4494
1990,6,2,3,140,1.4422
1990,6,2,4,170,-1.0308
1990,6,2,5,224,1.1357
1990,6,3,1,128,-0.2939
1990,6,3,2,136,-2.3002
1990,6,3,3,114,-2.3401
1990,6,3,4,104,0.2736
1990,6,3,5,155,1.5203
1990,7,1,1,617,-3.9028
1990,7,1,2,349,-3.6917
1990,7,1,3,457,-3.7128
1990,7,1,4,481,-4.9966
1990,7,1,5,693,-4.8459
1990,7,2,1,103,-2.1559
1990,7,2,2,108,-3.3037
1990,7,2,3,133,-0.8238
1990,7,2,4,158,-4.6046
1990,7,2,5,221,-5.0580
1990,7,3,1,122,0.6847
1990,7,3,2,131,-1.7217
1990,7,3,3,111,2.1868
1990,7,3,4,115,-2.0140
1990,7,3,5,155,-1.3292
1990,8,1,1,616,-12.9099
1990,8,1,2,329,-12.3658
1990,8,1,3,425,-11.4568
1990,8,1,4,480,-15.1043
1990,8,1,5,726,-15.1086
1990,8,2,1,114,-10.7804
1990,8,2,2,119,-10.6223
1990,8,2,3,126,-11.7725
1990,8,2,4,150,-15.9749
1990,8,2,5,239,-15.1677
1990,8,3,1,121,-10.2695
1990,8,3,2,135,-7.8110
1990,8,3,3,113,-6.6092
1990,8,3,4,115,-10.0056
1990,8,3,5,152,-9.5076
1990,9,1,1,622,-8.1549
1990,9,1,2,322,-7.7868
1990,9,1,3,425,-8.5735
1990,9,1,4,493,-10.3330
1990,9,1,5,727,-11.1934
1990,9,2,1,103,-8.8011
1990,9,2,2,123,-4.5337
1990,9,2,3,124,-9.5611
1990,9,2,4,149,-7.6574
1990,9,2,5,223,-11.6271
1990,9,3,1,127,-6.2821
1990,9,3,2,134,-1.2568
1990,9,3,3,113,-3.7920
1990,9,3,4,115,-3.4275
1990,9,3,5,146,-5.7315
1990,10,1,1,605,-6.9825
1990,10,1,2,315,-7.1229
1990,10,1,3,426,-6.4492
1990,10,1,4,498,-7.4154
1990,10,1,5,732,-5.7105
1990,10,2,1,112,-7.5124
1990,10,2,2,115,-5.6995
1990,10,2,3,136,-6.2467
1990,10,2,4,142,-5.9701
1990,10,2,5,223,-3.3406
1990,10,3,1,128,1.1811
1990,10,3,2,137,-0.1084
1990,10,3,3,110,-2.4077
1990,10,3,4,108,0.5841
1990,10,3,5,146,1.6100
1990,11,1,1,574,1.7929
1990,11,1,2,326,1.9005
1990,11,1,3,494,3.5032
1990,11,1,4,508,5.5047
1990,11,1,5,713,6.9094
1990,11,2,1,113,5.0466
1990,11,2,2,114,5.1489
1990,11,2,3,139,9.8838
1990,11,2,4,167,9.2102
1990,11,2,5,212,11.4526
1990,11,3,1,134,4.3892
1990,11,3,2,140,3.3187
1990,11,3,3,113,5.3910
1990,11,3,4,109,7.5208
1990,11,3,5,155,8.0475
1990,12,1,1,575,-2.2304
1990,12,1,2,328,-1.7034
1990,12,1,3,487,0.3113
1990,12,1,4,490,2.6062
1990,12,1,5,739,1.7743
1990,12,2,1,113,2.8567
1990,12,2,2,107,3.4175
1990,12,2,3,148,5.6872
1990,12,2,4,140,5.8869
1990,12,2,5,228,7.6013
1990,12,3,1,129,1.2423
1990,12,3,2,142,1.5701
1990,12,3,3,108,2.4649
1990,12,3,4,109,3.8647
1990,12,3,5,164,3.4542
1991,1,1,1,571,9.0345
1991,1,1,2,324,7.8746
1991,1,1,3,492,10.1476
1991,1,1,4,457,9.2607
1991,1,1,5,730,11.9584
1991,1,2,1,119,4.1478
1991,1,2,2,106,1.8511
1991,1,2,3,152,10.9610
1991,1,2,4,149,9.2635
1991,1,2,5,239,12.0908
1991,1,3,1,126,3.4600
1991,1,3,2,144,1.9178
1991,1,3,3,109,3.1544
1991,1,3,4,111,8.0884
1991,1,3,5,164,5.8327
1991,2,1,1,642,14.9261
1991,2,1,2,298,11.6271
1991,2,1,3,451,12.4968
1991,2,1,4,519,14.0852
1991,2,1,5,689,13.2551
1991,2,2,1,123,11.9020
1991,2,2,2,115,9.3423
1991,2,2,3,123,11.5498
1991,2,2,4,166,10.4113
1991,2,2,5,226,10.0651
1991,2,3,1,119,7.0740
1991,2,3,2,132,4.0072
1991,2,3,3,132,6.3805
1991,2,3,4,110,7.2002
1991,2,3,5,163,8.3127
1991,3,1,1,637,8.5034
1991,3,1,2,288,5.3826
1991,3,1,3,451,6.4914
1991,3,1,4,523,9.3437
1991,3,1,5,687,11.0213
1991,3,2,1,129,4.3234
1991,3,2,2,114,3.0691
1991,3,2,3,127,4.0550
1991,3,2,4,159,6.9956
1991,3,2,5,221,7.4977
1991,3,3,1,118,1.2600
1991,3,3,2,132,1.3839
1991,3,3,3,132,1.6924
1991,3,3,4,117,0.1203
1991,3,3,5,161,5.2859
1991,4,1,1,627,0.8285
1991,4,1,2,291,2.4466
1991,4,1,3,448,0.5204
1991,4,1,4,517,-1.3751
1991,4,1,5,687,3.3447
1991,4,2,1,129,-0.5327
1991,4,2,2,113,0.9681
1991,4,2,3,125,-0.5143
1991,4,2,4,170,-0.3448
1991,4,2,5,210,0.4271
1991,4,3,1,122,0.2217
1991,4,3,2,128,0.5369
1991,4,3,3,130,1.1606
1991,4,3,4,114,-1.2953
1991,4,3,5,168,-0.2914
1991,5,1,1,577,0.4735
1991,5,1,2,350,3.7014
1991,5,1,3,463,2.4652
1991,5,1,4,513,3.8991
1991,5,1,5,697,4.5737
1991,5,2,1,132,4.5073
1991,5,2,2,103,4.7360
1991,5,2,3,148,3.2474
1991,5,2,4,177,4.0507
1991,5,2,5,205,4.7669
1991,5,3,1,121,5.3960
1991,5,3,2,135,2.7018
1991,5,3,3,114,2.9769
1991,5,3,4,114,5.0483
1991,5,3,5,182,4.1714
1991,6,1,1,586,-4.7657
1991,6,1,2,363,-3.8750
1991,6,1,3,461,-4.3783
1991,6,1,4,513,-3.6295
1991,6,1,5,665,-4.8889
1991,6,2,1,127,-5.5499
1991,6,2,2,104,-4.0003
1991,6,2,3,148,-4.8128
1991,6,2,4,185,-4.9530
1991,6,2,5,198,-5.9291
1991,6,3,1,119,-3.5378
1991,6,3,2,136,-5.3517
1991,6,3,3,117,-3.0134
1991,6,3,4,109,-5.6609
1991,6,3,5,183,-4.4970
1991,7,1,1,585,2.6374
1991,7,1,2,350,0.3403
1991,7,1,3,451,1.6351
1991,7,1,4,518,3.5727
1991,7,1,5,657,4.2089
1991,7,2,1,110,3.0854
1991,7,2,2,107,4.1513
1991,7,2,3,136,3.4388
1991,7,2,4,183,2.4423
1991,7,2,5,193,6.1423
1991,7,3,1,125,2.5565
1991,7,3,2,129,3.7355
1991,7,3,3,117,3.6413
1991,7,3,4,116,4.2263
1991,7,3,5,178,6.6473
1991,8,1,1,592,1.9915
1991,8,1,2,300,2.1701
1991,8,1,3,394,1.4794
1991,8,1,4,532,1.8240
1991,8,1,5,698,4.6987
1991,8,2,1,120,3.6034
1991,8,2,2,104,2.2346
1991,8,2,3,136,2.4615
1991,8,2,4,169,2.9041
1991,8,2,5,223,5.5524
1991,8,3,1,127,1.3909
1991,8,3,2,128,1.6868
1991,8,3,3,112,0.9379
1991,8,3,4,116,3.0787
1991,8,3,5,176,3.7124
1991,9,1,1,595,4.2036
1991,9,1,2,292,0.5203
1991,9,1,3,406,-0.0208
1991,9,1,4,495,0.1548
1991,9,1,5,704,1.7779
1991,9,2,1,120,1.9682
1991,9,2,2,109,-0.0247
1991,9,2,3,133,0.7193
1991,9,2,4,167,-0.4778
1991,9,2,5,229,-0.5629
1991,9,3,1,133,-1.0273
1991,9,3,2,129,0.1743
1991,9,3,3,108,-1.1717
1991,9,3,4,113,-2.0870
1991,9,3,5,183,-2.3904
1991,10,1,1,579,3.4699
1991,10,1,2,290,0.6371
1991,10,1,3,416,1.2713
1991,10,1,4,500,2.4800
1991,10,1,5,702,4.1904
1991,10,2,1,118,4.1701
1991,10,2,2,107,2.0551
1991,10,2,3,132,1.1573
1991,10,2,4,159,1.0637
1991,10,2,5,230,2.3380
1991,10,3,1,135,0.8154
1991,10,3,2,128,1.6878
1991,10,3,3,114,2.0584
1991,10,3,4,106,-1.1859
1991,10,3,5,185,2.6376
1991,11,1,1,521,-2.9701
1991,11,1,2,303,-3.3523
1991,11,1,3,444,-1.6875
1991,11,1,4,519,-1.8771
1991,11,1,5,721,-3.9935
1991,11,2,1,126,-3.9658
1991,11,2,2,110,-6.7289
1991,11,2,3,128,-4.9726
1991,11,2,4,163,-5.6339
1991,11,2,5,241,-4.3813
1991,11,3,1,139,-4.3961
1991,11,3,2,127,-5.1147
1991,11,3,3,116,-5.0216
1991,11,3,4,110,-4.5534
1991,11,3,5,186,-0.8767
1991,12,1,1,517,0.6849
1991,12,1,2,309,0.9988
